Time,HwTOutlet,PrimT,HwTSet,ActPow,PrimTSet,ChActive,HwActive
2018-01-04T13:23:13.726Z,19,,0,,,,
2018-01-04T13:23:23.710Z,19,,0,,,,
2018-01-04T13:23:33.765Z,19,,0,,,,
2018-01-04T13:23:43.708Z,19,,0,,,,
2018-01-04T13:23:53.708Z,19,,0,,,,
2018-01-04T13:24:03.736Z,19,,0,,,,
2018-01-04T13:24:13.708Z,19,,0,,,,
2018-01-04T13:24:23.711Z,19,,0,,,,
2018-01-04T13:24:33.708Z,19,,0,,,,
2018-01-04T13:24:43.709Z,19,,0,,,,
2018-01-04T13:24:53.708Z,19,,0,,,,
2018-01-04T13:25:03.711Z,19,,0,,,,
2018-01-04T13:25:13.709Z,19,,0,,,,
2018-01-04T13:25:23.720Z,19,,0,,,,
2018-01-04T13:25:33.708Z,19,,0,,,,
2018-01-04T13:25:43.875Z,19,,0,,,,
2018-01-04T13:25:53.714Z,19,,0,,,,
2018-01-04T13:26:03.818Z,19,,0,,,,
2018-01-04T13:26:13.873Z,19,,0,,,,
2018-01-04T13:26:23.718Z,19,,0,,,,
2018-01-04T13:26:33.708Z,19,,0,,,,
2018-01-04T13:26:43.918Z,19,,0,,,,
2018-01-04T13:26:53.710Z,19,,0,,,,
2018-01-04T13:27:03.708Z,19,,0,,,,
2018-01-04T13:27:13.708Z,19,,0,,,,
2018-01-04T13:27:23.709Z,19,,0,,,,
2018-01-04T13:27:33.708Z,19,,0,,,,
2018-01-04T13:27:43.713Z,19,,0,,,,
2018-01-04T13:27:53.709Z,19,,0,,,,
2018-01-04T13:28:03.711Z,19,,0,,,,
2018-01-04T13:28:13.710Z,19,,0,,,,
2018-01-04T13:28:23.709Z,19,,0,,,,
2018-01-04T13:28:33.708Z,19,,0,,,,
2018-01-04T13:28:43.709Z,19,,0,,,,
2018-01-04T13:28:53.711Z,19,,0,,,,
2018-01-04T13:29:03.711Z,19,,0,,,,
2018-01-04T13:29:13.708Z,19,,0,,,,
2018-01-04T13:29:23.709Z,19,,0,,,,
2018-01-04T13:29:33.714Z,19,,0,,,,
2018-01-04T13:29:48.809Z,19,,0,,,,
2018-01-04T13:29:53.758Z,19,,0,,,,
2018-01-04T13:30:03.745Z,19,,0,,,,
2018-01-04T13:30:13.727Z,19,,0,,,,
2018-01-04T13:30:23.709Z,19,,0,,,,
2018-01-04T13:30:33.710Z,19,,0,,,,
2018-01-04T13:30:43.709Z,19,17.7,0,,,,
2018-01-04T13:30:53.709Z,19,,0,,,,
2018-01-04T13:31:03.954Z,19,,0,,,,
2018-01-04T13:31:13.714Z,19,,0,,,,
2018-01-04T13:31:23.727Z,19,,0,,,,
2018-01-04T13:31:33.709Z,18.9,,0,,,,
2018-01-04T13:31:43.731Z,19,,0,,,,
2018-01-04T13:31:53.709Z,19,17.6,0,,,,
2018-01-04T13:32:03.791Z,18.9,17.7,0,,,,
2018-01-04T13:32:13.732Z,19,,0,,,,
2018-01-04T13:32:23.710Z,19,17.6,0,,,,
2018-01-04T13:32:33.709Z,19,17.7,0,,,,
2018-01-04T13:32:43.710Z,19,17.6,0,,,,
2018-01-04T13:32:53.709Z,18.9,17.7,0,,,,
2018-01-04T13:33:03.710Z,18.9,,0,,,,
2018-01-04T13:33:13.710Z,18.9,17.7,0,0,20,1,0
2018-01-04T13:33:23.724Z,19,17.6,0,,,,
2018-01-04T13:33:33.712Z,18.9,,0,,,,
2018-01-04T13:33:43.709Z,18.9,,0,,,,
2018-01-04T13:33:53.716Z,18.9,,0,,,,
2018-01-04T13:34:03.709Z,18.9,,0,,,,
2018-01-04T13:34:13.709Z,19,,0,,,,
2018-01-04T13:34:23.748Z,18.9,,0,,,,
2018-01-04T13:34:33.711Z,18.9,,0,,,,
2018-01-04T13:34:43.710Z,19,,0,,,,
2018-01-04T13:34:53.759Z,18.9,,0,,,,
2018-01-04T13:35:03.733Z,18.9,,0,,,,
2018-01-04T13:35:13.710Z,18.9,,0,,,,
2018-01-04T13:35:24.015Z,18.9,,0,,,,
2018-01-04T13:35:33.782Z,18.9,,0,,,,
2018-01-04T13:35:43.828Z,18.9,,0,,,,
2018-01-04T13:35:53.788Z,18.9,,0,,,,
2018-01-04T13:36:03.757Z,18.9,,0,,,,
2018-01-04T13:36:13.812Z,18.9,,0,,,,
2018-01-04T13:36:23.799Z,18.9,,0,,,,
2018-01-04T13:36:33.710Z,18.9,,0,,,,
2018-01-04T13:36:43.818Z,18.9,,0,,,,
2018-01-04T13:36:53.750Z,18.9,,0,,,,
2018-01-04T13:37:03.791Z,18.9,,0,,,,
2018-01-04T13:37:13.761Z,18.9,,0,,,,
2018-01-04T13:37:23.732Z,18.9,,0,,,,
2018-01-04T13:37:33.802Z,18.9,,0,,,,
2018-01-04T13:37:43.772Z,18.9,,0,,,,
2018-01-04T13:37:53.711Z,18.9,,0,,,,
2018-01-04T13:38:03.723Z,18.9,,0,,,,
2018-01-04T13:38:13.789Z,18.9,,0,,,,
2018-01-04T13:38:23.783Z,18.9,,0,,,,
2018-01-04T13:38:33.763Z,18.9,,0,,,,
2018-01-04T13:38:43.788Z,18.9,,0,,,,
2018-01-04T13:38:53.711Z,18.9,,0,,,,
2018-01-04T13:39:03.710Z,18.9,,0,,,,
2018-01-04T13:39:13.734Z,18.9,,0,,,,
2018-01-04T13:39:23.806Z,18.9,,0,,,,
2018-01-04T13:39:33.749Z,18.9,,0,,,,
2018-01-04T13:39:43.771Z,18.9,,0,,,,
2018-01-04T13:39:53.712Z,18.9,,0,,,,
2018-01-04T13:40:03.751Z,18.9,,0,,,,
2018-01-04T13:40:13.711Z,18.9,,0,,,,
2018-01-04T13:40:23.749Z,18.9,,0,,,,
2018-01-04T13:40:33.725Z,18.9,,0,,,,
2018-01-04T13:40:43.736Z,18.9,,0,,,,
2018-01-04T13:40:53.711Z,18.9,17.4,0,,,,
2018-01-04T13:41:03.731Z,18.9,,0,,,,
2018-01-04T13:41:13.713Z,18.9,,0,,,,
2018-01-04T13:41:23.724Z,18.9,,0,,,,
2018-01-04T13:41:33.740Z,18.9,,0,,,,
2018-01-04T13:41:48.837Z,18.9,,0,,,,
2018-01-04T13:41:53.710Z,18.9,,0,,,,
2018-01-04T13:42:03.710Z,18.9,,0,,,,
2018-01-04T13:42:13.720Z,18.9,,0,,,,
2018-01-04T13:42:23.710Z,18.9,,0,,,,
2018-01-04T13:42:33.710Z,18.9,,0,,,,
2018-01-04T13:42:43.715Z,18.9,,0,,,,
2018-01-04T13:42:53.710Z,18.9,,0,,,,
2018-01-04T13:43:03.723Z,18.9,,0,,,,
2018-01-04T13:43:13.711Z,18.9,,0,,,,
2018-01-04T13:43:23.715Z,18.9,,0,,,,
2018-01-04T13:43:33.710Z,18.9,,0,,,,
2018-01-04T13:43:43.711Z,18.9,,0,,,,
2018-01-04T13:43:53.736Z,18.9,,0,,,,
2018-01-04T13:44:03.720Z,18.9,,0,,,,
2018-01-04T13:44:13.865Z,18.9,,0,,,,
2018-01-04T13:44:23.714Z,18.9,,0,,,,
2018-01-04T13:44:33.734Z,18.9,,0,,,,
2018-01-04T13:44:43.762Z,18.9,,0,,,,
2018-01-04T13:44:53.734Z,18.9,,0,,,,
2018-01-04T13:45:03.711Z,18.9,,0,,,,
2018-01-04T13:45:13.711Z,18.9,,0,,,,
2018-01-04T13:45:23.722Z,18.9,,0,,,,
2018-01-04T13:45:33.715Z,18.9,,0,,,,
2018-01-04T13:45:43.711Z,18.9,,0,,,,
2018-01-04T13:45:53.711Z,18.9,,0,,,,
2018-01-04T13:46:03.711Z,18.9,,0,,,,
2018-01-04T13:46:13.746Z,18.9,,0,,,,
2018-01-04T13:46:23.711Z,18.9,,0,,,,
2018-01-04T13:46:33.715Z,18.9,,0,,,,
2018-01-04T13:46:43.720Z,18.9,,0,,,,
2018-01-04T13:46:53.824Z,18.9,,0,,,,
2018-01-04T13:47:03.818Z,18.9,,0,,,,
2018-01-04T13:47:13.711Z,18.9,,0,,,,
2018-01-04T13:47:23.711Z,18.9,,0,,,,
2018-01-04T13:47:33.731Z,18.9,,0,,,,
2018-01-04T13:47:43.712Z,18.9,,0,,,,
2018-01-04T13:47:53.712Z,18.8,,0,,,,
2018-01-04T13:48:03.712Z,18.9,,0,,,,
2018-01-04T13:48:13.711Z,18.9,,0,,,,
2018-01-04T13:48:23.713Z,18.9,21.1,0,40,,1,0
2018-01-04T13:48:33.711Z,18.8,23.6,0,30,,,
2018-01-04T13:48:43.744Z,18.8,21.6,0,0,,1,0
2018-01-04T13:48:53.712Z,18.8,19.5,0,,,,
2018-01-04T13:49:03.715Z,18.9,18.2,0,,,,
2018-01-04T13:49:13.712Z,18.8,17.8,0,,,,
2018-01-04T13:49:28.747Z,18.9,18,0,,,,
2018-01-04T13:49:33.756Z,18.8,18.1,0,,,,
2018-01-04T13:49:43.712Z,18.8,18.2,0,,,,
2018-01-04T13:49:53.715Z,18.9,,0,,,,
2018-01-04T13:50:03.812Z,18.9,,0,,,,
2018-01-04T13:50:13.714Z,18.8,,0,,,,
2018-01-04T13:50:23.719Z,18.8,,0,,,,
2018-01-04T13:50:33.735Z,18.8,,0,,,,
2018-01-04T13:50:43.728Z,18.9,,0,,,,
2018-01-04T13:50:53.717Z,18.8,18.4,0,,,,
2018-01-04T13:51:03.713Z,18.8,18.5,0,,,,
2018-01-04T13:51:13.711Z,18.8,,0,,,,
2018-01-04T13:51:23.715Z,18.9,18.4,0,,,,
2018-01-04T13:51:33.780Z,18.8,,0,,,,
2018-01-04T13:51:43.713Z,18.9,18.2,0,,,,
2018-01-04T13:51:53.712Z,18.8,,0,,,,
2018-01-04T13:52:03.712Z,18.8,,0,,,,
2018-01-04T13:52:13.714Z,18.9,,0,,,,
2018-01-04T13:52:23.711Z,18.9,,0,,,,
2018-01-04T13:52:33.713Z,18.8,,0,,,,
2018-01-04T13:52:43.725Z,18.9,,0,,,,
2018-01-04T13:52:53.731Z,18.8,,0,,,,
2018-01-04T13:53:03.712Z,18.8,,0,,,,
2018-01-04T13:53:13.712Z,18.9,,0,,,,
2018-01-04T13:53:23.716Z,18.9,,0,,,,
2018-01-04T13:53:33.731Z,18.9,,0,,,,
2018-01-04T13:53:43.712Z,18.8,,0,,,,
2018-01-04T13:53:53.713Z,18.9,,0,,,,
2018-01-04T13:54:03.712Z,18.9,,0,,,,
2018-01-04T13:54:13.712Z,18.9,,0,,5,0,0
2018-01-04T13:54:23.718Z,18.9,,0,,,,
2018-01-04T13:54:33.745Z,18.8,,0,,,,
2018-01-04T13:54:43.712Z,18.8,,0,,,,
2018-01-04T13:54:53.712Z,18.9,,0,,,,
2018-01-04T13:55:03.714Z,18.9,,0,,,,
2018-01-04T13:55:13.713Z,18.9,,0,,,,
2018-01-04T13:55:23.712Z,18.9,,0,,,,
2018-01-04T13:55:33.714Z,18.8,,0,,,,
2018-01-04T13:55:43.714Z,18.9,,0,,,,
2018-01-04T13:55:53.712Z,18.9,,0,,,,
2018-01-04T13:56:03.746Z,18.9,,0,,,,
2018-01-04T13:56:13.726Z,18.9,,0,,,,
2018-01-04T13:56:23.720Z,18.9,,0,,,,
2018-01-04T13:56:33.732Z,18.9,,0,,,,
2018-01-04T13:56:43.717Z,18.8,,0,,,,
2018-01-04T13:56:53.784Z,18.8,18.1,0,,,,
2018-01-04T13:57:03.714Z,18.8,18.2,0,,,,
2018-01-04T13:57:13.717Z,18.9,,0,,,,
2018-01-04T13:57:23.744Z,18.8,18.2,0,,20,1,0
2018-01-04T13:57:33.753Z,18.8,24.3,0,35,,,
2018-01-04T13:57:43.724Z,18.9,21.8,0,0,,1,0
2018-01-04T13:57:53.712Z,18.9,19.9,0,,,,
2018-01-04T13:58:03.713Z,18.9,18.9,0,,,,
2018-01-04T13:58:13.712Z,18.8,18.4,0,,,,
2018-01-04T13:58:23.712Z,18.9,18.2,0,,,,
2018-01-04T13:58:33.716Z,18.9,18.5,0,,,,
2018-01-04T13:58:43.713Z,18.9,,0,,,,
2018-01-04T13:58:53.712Z,18.9,,0,,,,
2018-01-04T13:59:03.725Z,18.8,,0,,,,
2018-01-04T13:59:13.737Z,18.9,18.6,0,,,,
2018-01-04T13:59:23.712Z,18.8,18.5,0,,,,
2018-01-04T13:59:33.717Z,18.9,,0,,,,
2018-01-04T13:59:43.714Z,18.9,,0,,,,
2018-01-04T13:59:53.731Z,18.9,,0,,,,
2018-01-04T14:00:03.716Z,18.9,18.6,0,,,,
2018-01-04T14:00:13.716Z,18.9,,0,,,,
2018-01-04T14:00:23.717Z,18.9,,0,,,,
2018-01-04T14:00:33.714Z,18.9,,0,,,,
2018-01-04T14:00:43.715Z,18.9,,0,,,,
2018-01-04T14:00:53.768Z,18.9,18.5,0,,,,
2018-01-04T14:01:03.713Z,18.9,,0,,,,
2018-01-04T14:01:13.714Z,18.9,,0,,,,
2018-01-04T14:01:23.713Z,18.9,,0,,,,
2018-01-04T14:01:33.749Z,18.9,,0,,,,
2018-01-04T14:01:48.735Z,18.9,,0,,,,
2018-01-04T14:01:53.713Z,18.9,,0,,,,
2018-01-04T14:02:03.714Z,18.9,,0,,,,
2018-01-04T14:02:13.713Z,18.8,,0,,,,
2018-01-04T14:02:23.732Z,18.9,,0,,,,
2018-01-04T14:02:33.713Z,18.9,,0,,,,
2018-01-04T14:02:43.713Z,18.8,,0,,,,
2018-01-04T14:02:53.717Z,18.9,,0,,,,
2018-01-04T14:03:03.760Z,18.9,,0,,,,
2018-01-04T14:03:13.716Z,18.9,,0,,,,
2018-01-04T14:03:23.737Z,18.9,,0,,,,
2018-01-04T14:03:33.713Z,18.9,,0,,,,
2018-01-04T14:03:43.716Z,18.9,,0,,,,
2018-01-04T14:03:53.718Z,18.9,,0,,,,
2018-01-04T14:04:03.715Z,18.9,,0,,,,
2018-01-04T14:04:13.715Z,18.9,,0,,,,
2018-01-04T14:04:28.803Z,18.9,,0,,,,
2018-01-04T14:04:33.739Z,18.9,,0,,,,
2018-01-04T14:04:43.723Z,18.9,,0,,,,
2018-01-04T14:04:53.727Z,18.9,,0,,,,
2018-01-04T14:05:03.714Z,18.9,,0,,,,
2018-01-04T14:05:13.720Z,18.9,,0,,,,
2018-01-04T14:05:23.715Z,18.9,,0,,,,
2018-01-04T14:05:33.714Z,18.9,,0,,,,
2018-01-04T14:05:43.714Z,18.9,,0,,,,
2018-01-04T14:05:53.716Z,18.9,,0,,,,
2018-01-04T14:06:03.715Z,18.9,,0,,,,
2018-01-04T14:06:13.719Z,18.9,18.4,0,,,,
2018-01-04T14:06:23.728Z,18.9,18.5,0,,,,
2018-01-04T14:06:33.714Z,18.9,,0,,,,
2018-01-04T14:06:43.713Z,18.9,18.4,0,,,,
2018-01-04T14:06:53.766Z,18.9,18.5,0,,,,
2018-01-04T14:07:03.723Z,18.9,18.4,0,,,,
2018-01-04T14:07:13.713Z,18.9,,0,,,,
2018-01-04T14:07:23.716Z,18.9,,0,,,,
2018-01-04T14:07:33.715Z,18.9,,0,,,,
2018-01-04T14:07:43.951Z,18.9,18.5,0,,,,
2018-01-04T14:07:53.713Z,18.9,18.4,0,,,,
2018-01-04T14:08:03.720Z,18.9,,0,,,,
2018-01-04T14:08:13.713Z,18.9,18.2,0,,,,
2018-01-04T14:08:23.714Z,18.9,18.1,0,,,,
2018-01-04T14:08:33.714Z,18.9,18.2,0,,,,
2018-01-04T14:08:43.717Z,18.9,18.1,0,,,,
2018-01-04T14:08:53.714Z,18.9,,0,,,,
2018-01-04T14:09:08.805Z,18.9,,0,,,,
2018-01-04T14:09:13.720Z,18.9,,0,,,,
2018-01-04T14:09:23.714Z,18.9,,0,,,,
2018-01-04T14:09:33.714Z,18.9,,0,,,,
2018-01-04T14:09:43.714Z,18.9,,0,,,,
2018-01-04T14:09:53.718Z,18.9,,0,,,,
2018-01-04T14:10:03.714Z,18.9,,0,,,,
2018-01-04T14:10:13.714Z,18.9,,0,,,,
2018-01-04T14:10:23.715Z,18.9,,0,,,,
2018-01-04T14:10:33.715Z,18.9,,0,,,,
2018-01-04T14:10:43.714Z,18.9,,0,,,,
2018-01-04T14:10:53.714Z,18.9,,0,,,,
2018-01-04T14:11:03.714Z,18.9,,0,,,,
2018-01-04T14:11:13.714Z,18.9,,0,,,,
2018-01-04T14:11:23.718Z,18.9,,0,,,,
2018-01-04T14:11:33.714Z,18.9,,0,,,,
2018-01-04T14:11:43.723Z,18.9,,0,,,,
2018-01-04T14:11:53.782Z,18.9,,0,,,,
2018-01-04T14:12:03.748Z,18.9,,0,,,,
2018-01-04T14:12:13.721Z,18.9,,0,,,,
2018-01-04T14:12:23.718Z,18.9,,0,,,,
2018-01-04T14:12:33.715Z,18.9,,0,,,,
2018-01-04T14:12:43.732Z,18.9,,0,,,,
2018-01-04T14:12:53.772Z,18.9,,0,,,,
2018-01-04T14:13:03.747Z,18.9,18,0,,,,
2018-01-04T14:13:13.731Z,18.9,18.1,0,,,,
2018-01-04T14:13:23.950Z,18.9,,0,,,,
2018-01-04T14:13:33.724Z,18.9,18,0,,,,
2018-01-04T14:13:43.894Z,18.9,18.1,0,,,,
2018-01-04T14:13:53.758Z,18.9,18,0,,,,
2018-01-04T14:14:03.742Z,18.9,18.1,0,,,,
2018-01-04T14:14:13.720Z,18.9,18,0,,,,
2018-01-04T14:14:23.719Z,18.9,18.1,0,,,,
2018-01-04T14:14:33.720Z,18.9,,0,,,,
2018-01-04T14:14:43.756Z,18.9,,0,,,,
2018-01-04T14:14:53.961Z,18.9,18,0,,,,
2018-01-04T14:15:03.723Z,18.9,,0,,,,
2018-01-04T14:15:13.717Z,18.9,18.1,0,,,,
2018-01-04T14:15:23.758Z,18.9,18,0,,,,
2018-01-04T14:15:33.766Z,18.9,18.1,0,,,,
2018-01-04T14:15:43.733Z,18.9,18,0,,,,
2018-01-04T14:15:53.719Z,18.9,,0,,,,
2018-01-04T14:16:03.748Z,18.8,,0,,,,
2018-01-04T14:16:13.722Z,18.9,,0,,,,
2018-01-04T14:16:23.762Z,18.9,,0,,,,
2018-01-04T14:16:33.728Z,18.9,,0,,,,
2018-01-04T14:16:43.739Z,18.9,,0,,,,
2018-01-04T14:16:53.732Z,18.8,,0,,,,
2018-01-04T14:17:03.792Z,18.9,,0,,,,
2018-01-04T14:17:13.896Z,18.9,,0,,,,
2018-01-04T14:17:23.782Z,18.9,,0,,,,
2018-01-04T14:17:33.779Z,18.9,,0,,,,
2018-01-04T14:17:43.815Z,18.9,18.1,0,,,,
2018-01-04T14:17:53.728Z,18.9,18,0,,,,
2018-01-04T14:18:03.715Z,18.9,,0,,,,
2018-01-04T14:18:13.715Z,18.9,17.8,0,,,,
2018-01-04T14:18:23.714Z,18.9,17.8,0,,,,
2018-01-04T14:18:33.929Z,18.9,,0,,,,
2018-01-04T14:18:43.718Z,18.8,,0,,,,
2018-01-04T14:18:53.923Z,18.9,,0,,,,
2018-01-04T14:19:03.715Z,18.9,,0,,,,
2018-01-04T14:19:13.720Z,18.9,,0,,,,
2018-01-04T14:19:23.727Z,18.9,,0,,,,
2018-01-04T14:19:33.724Z,18.9,,0,,,,
2018-01-04T14:19:43.715Z,18.9,,0,,,,
2018-01-04T14:19:53.922Z,18.9,,0,,,,
2018-01-04T14:20:03.717Z,18.9,,0,,,,
2018-01-04T14:20:18.809Z,18.8,,0,,,,
2018-01-04T14:20:23.719Z,18.8,,0,,,,
2018-01-04T14:20:33.729Z,18.9,,0,,,,
2018-01-04T14:20:43.716Z,18.9,,0,,,,
2018-01-04T14:20:53.758Z,18.8,,0,,,,
2018-01-04T14:21:04.089Z,18.8,,0,,,,
2018-01-04T14:21:13.987Z,18.8,,0,,,,
2018-01-04T14:21:23.715Z,18.9,17.7,0,,,,
2018-01-04T14:21:33.715Z,18.9,,0,,,,
2018-01-04T14:21:43.718Z,18.8,,0,,,,
2018-01-04T14:21:53.778Z,18.9,,0,,,,
2018-01-04T14:22:03.904Z,18.9,,0,,,,
2018-01-04T14:22:13.788Z,18.8,,0,,,,
2018-01-04T14:22:23.716Z,18.8,,0,,,,
2018-01-04T14:22:33.826Z,18.9,,0,,,,
2018-01-04T14:22:43.823Z,18.8,,0,,,,
2018-01-04T14:22:53.795Z,18.8,,0,,,,
2018-01-04T14:23:03.792Z,18.8,,0,,,,
2018-01-04T14:23:18.735Z,18.9,,0,,,,
2018-01-04T14:23:23.721Z,18.8,,0,,,,
2018-01-04T14:23:33.716Z,18.8,,0,,,,
2018-01-04T14:23:43.721Z,18.9,,0,,,,
2018-01-04T14:23:53.941Z,18.8,,0,,,,
2018-01-04T14:24:03.717Z,18.8,,0,,,,
2018-01-04T14:24:13.717Z,18.8,,0,,,,
2018-01-04T14:24:23.715Z,18.8,,0,,,,
2018-01-04T14:24:33.720Z,18.8,,0,,,,
2018-01-04T14:24:43.716Z,18.8,,0,,,,
2018-01-04T14:24:53.737Z,18.8,,0,,,,
2018-01-04T14:25:03.733Z,18.8,,0,,,,
2018-01-04T14:25:18.808Z,18.8,,0,,,,
2018-01-04T14:25:23.715Z,18.8,,0,,,,
2018-01-04T14:25:38.751Z,18.8,,0,,,,
2018-01-04T14:25:43.718Z,18.8,,0,,,,
2018-01-04T14:25:53.725Z,18.8,,0,,,,
2018-01-04T14:26:03.748Z,18.8,,0,,,,
2018-01-04T14:26:13.743Z,18.8,,0,,,,
2018-01-04T14:26:23.731Z,18.8,,0,,,,
2018-01-04T14:26:38.810Z,18.8,,0,,,,
2018-01-04T14:26:58.783Z,18.8,,0,,,,
2018-01-04T14:27:03.716Z,18.8,,0,,,,
2018-01-04T14:27:18.819Z,18.8,,0,,,,
2018-01-04T14:27:23.729Z,18.8,,0,,,,
2018-01-04T14:27:33.728Z,18.8,,0,,,,
2018-01-04T14:27:43.745Z,18.8,,0,,,,
2018-01-04T14:27:53.731Z,18.8,,0,,,,
2018-01-04T14:28:03.724Z,18.8,,0,,,,
2018-01-04T14:28:13.729Z,18.8,,0,,,,
2018-01-04T14:28:23.736Z,18.8,17.6,0,,,,
2018-01-04T14:28:33.743Z,18.8,,0,,,,
2018-01-04T14:28:43.745Z,18.8,,0,,,,
2018-01-04T14:28:53.735Z,18.8,,0,,,,
2018-01-04T14:29:03.730Z,18.8,,0,,,,
2018-01-04T14:29:13.722Z,18.8,,0,,,,
2018-01-04T14:29:23.753Z,18.8,,0,,,,
2018-01-04T14:29:33.727Z,18.8,,0,,,,
2018-01-04T14:29:43.719Z,18.8,,0,,,,
2018-01-04T14:29:53.717Z,18.8,,0,,,,
2018-01-04T14:30:03.749Z,18.8,,0,,,,
2018-01-04T14:30:13.744Z,18.8,,0,,,,
2018-01-04T14:30:23.730Z,18.8,,0,,,,
2018-01-04T14:30:33.717Z,18.8,,0,,,,
2018-01-04T14:30:43.717Z,18.8,,0,,,,
2018-01-04T14:30:53.751Z,18.8,,0,,,,
2018-01-04T14:31:03.756Z,18.8,,0,,,,
2018-01-04T14:31:13.754Z,18.8,18.2,0,45,62,1,0
2018-01-04T14:31:23.725Z,18.8,22.7,0,34,,,
2018-01-04T14:31:33.717Z,18.8,23.5,0,30,,,
2018-01-04T14:31:43.737Z,18.8,23.6,0,29,,,
2018-01-04T14:31:53.720Z,18.8,23.7,0,30,,,
2018-01-04T14:32:03.716Z,18.8,23.9,0,,,,
2018-01-04T14:32:13.740Z,18.8,24.2,0,30,,,
2018-01-04T14:32:23.726Z,18.8,24.6,0,29,,,
2018-01-04T14:32:33.731Z,18.8,24.9,0,,,,
2018-01-04T14:32:43.720Z,18.8,25.2,0,30,,,
2018-01-04T14:32:53.717Z,18.8,,0,29,,,
2018-01-04T14:33:03.717Z,18.8,25.3,0,34,,,
2018-01-04T14:33:13.726Z,18.8,26.1,0,42,62,1,0
2018-01-04T14:33:23.739Z,18.8,27.6,0,49,,,
2018-01-04T14:33:33.746Z,18.8,29.4,0,56,,,
2018-01-04T14:33:43.740Z,,31.5,,64,,,
2018-01-04T14:33:53.757Z,18.8,33.4,0,71,,,
2018-01-04T14:34:03.752Z,18.8,35.7,0,79,,,
2018-01-04T14:34:13.792Z,18.8,38,0,87,,,
2018-01-04T14:34:23.764Z,18.9,40,0,95,,,
2018-01-04T14:34:33.743Z,18.9,41.7,0,100,,,
2018-01-04T14:34:43.723Z,18.9,43.3,0,,,,
2018-01-04T14:34:53.719Z,18.9,44.4,0,,,,
2018-01-04T14:35:03.730Z,18.9,45.2,0,,,,
2018-01-04T14:35:13.766Z,18.9,46,0,,,,
2018-01-04T14:35:23.744Z,18.9,46.7,0,,,,
2018-01-04T14:35:33.919Z,18.9,47.6,0,,,,
2018-01-04T14:35:43.738Z,18.9,48.4,0,,,,
2018-01-04T14:35:58.737Z,19,49.2,0,,,,
2018-01-04T14:36:03.722Z,19,50.1,0,,,,
2018-01-04T14:36:13.716Z,19,51,0,,,,
2018-01-04T14:36:23.717Z,19,52.1,0,,,,
2018-01-04T14:36:33.809Z,19,53.1,0,,,,
2018-01-04T14:36:43.808Z,19.2,53.9,0,,,,
2018-01-04T14:36:53.760Z,19.2,55,0,,,,
2018-01-04T14:37:03.803Z,19.2,55.9,0,,,,
2018-01-04T14:37:14.110Z,19.2,56.7,0,,,,
2018-01-04T14:37:23.749Z,19.3,57.6,0,,,,
2018-01-04T14:37:38.796Z,19.3,58.4,0,,,,
2018-01-04T14:37:43.731Z,,59.3,,,,,
2018-01-04T14:37:53.727Z,19.3,60,0,,,,
2018-01-04T14:38:03.720Z,19.4,60.8,0,,,,
2018-01-04T14:38:13.771Z,19.4,61.5,0,,,,
2018-01-04T14:38:23.728Z,19.6,62.4,0,,,,
2018-01-04T14:38:33.902Z,19.6,63.1,0,93,,,
2018-01-04T14:38:43.729Z,19.6,62.9,0,84,,,
2018-01-04T14:38:58.737Z,19.7,62.5,0,78,,,
2018-01-04T14:39:03.806Z,19.7,62.2,0,75,,,
2018-01-04T14:39:13.743Z,19.8,,0,74,,,
2018-01-04T14:39:23.766Z,19.8,62.5,0,71,,,
2018-01-04T14:39:33.720Z,19.8,62.6,0,66,,,
2018-01-04T14:39:43.718Z,20,62.7,0,59,,,
2018-01-04T14:39:53.718Z,20.1,62.6,0,54,,,
2018-01-04T14:40:03.738Z,20.1,62.4,0,50,,,
2018-01-04T14:40:13.732Z,20.2,62.2,0,47,,,
2018-01-04T14:40:23.894Z,20.2,62.4,0,46,,,
2018-01-04T14:40:38.808Z,20.4,62.5,0,42,,,
2018-01-04T14:40:43.725Z,,62.4,,38,,,
2018-01-04T14:40:53.717Z,20.5,62.1,0,36,,,
2018-01-04T14:41:03.940Z,20.6,,0,35,,,
2018-01-04T14:41:13.719Z,20.6,62.2,0,34,,,
2018-01-04T14:41:23.719Z,20.8,,0,33,,,
2018-01-04T14:41:33.721Z,20.9,,0,31,,,
2018-01-04T14:41:43.733Z,20.9,62.1,0,30,,,
2018-01-04T14:41:53.720Z,21.1,,0,29,,,
2018-01-04T14:42:03.740Z,21.1,,0,,,,
2018-01-04T14:42:13.718Z,21.2,62.2,0,,,,
2018-01-04T14:42:23.723Z,21.3,,0,30,,,
2018-01-04T14:42:33.742Z,21.3,62.4,0,,,,
2018-01-04T14:42:43.749Z,21.5,62.5,0,,,,
2018-01-04T14:42:53.733Z,21.6,,0,,,,
2018-01-04T14:43:03.755Z,21.7,62.6,0,,,,
2018-01-04T14:43:13.754Z,21.7,,0,29,,,
2018-01-04T14:43:23.742Z,21.9,62.7,0,,,,
2018-01-04T14:43:33.718Z,21.9,,0,30,,,
2018-01-04T14:43:43.732Z,22,,0,,,,
2018-01-04T14:43:53.723Z,22.1,,0,29,,,
2018-01-04T14:44:03.728Z,22.1,,0,,,,
2018-01-04T14:44:13.748Z,22.2,62.8,0,30,,,
2018-01-04T14:44:23.718Z,22.4,,0,29,,,
