Time,ActPow,PrimTSet,HwTSet,HwTOutlet,ChActive,PrimT,HwActive
2017-12-29T05:20:42.584Z,,,0,13.7,,13.9,
2017-12-29T05:20:52.586Z,,,0,13.7,,14.1,
2017-12-29T05:21:02.584Z,,,0,13.7,,13.9,
2017-12-29T05:21:12.584Z,,,0,13.7,,13.9,
2017-12-29T05:21:22.586Z,,,0,13.7,,13.9,
2017-12-29T05:21:32.668Z,,,0,13.7,,13.9,
2017-12-29T05:21:42.584Z,,,0,13.7,,13.9,
2017-12-29T05:21:52.584Z,,,0,13.7,,13.9,
2017-12-29T05:22:02.585Z,,,0,13.7,,13.9,
2017-12-29T05:22:12.585Z,,,0,13.7,,13.9,
2017-12-29T05:22:22.585Z,,,0,13.7,,13.9,
2017-12-29T05:22:32.585Z,,,0,13.7,,,
2017-12-29T05:22:42.585Z,,,0,13.7,,,
2017-12-29T05:22:52.586Z,,,0,13.7,,,
2017-12-29T05:23:02.584Z,,,0,13.7,,,
2017-12-29T05:23:12.584Z,,,0,13.7,,,
2017-12-29T05:23:22.585Z,0,5,0,13.7,0,13.9,0
2017-12-29T05:23:32.585Z,,,0,13.7,,,
2017-12-29T05:23:42.588Z,,,0,13.7,,,
2017-12-29T05:23:52.584Z,,,0,13.7,,,
2017-12-29T05:24:02.585Z,,,0,13.7,,,
2017-12-29T05:24:12.585Z,,,0,13.7,,,
2017-12-29T05:24:22.584Z,,,0,13.7,,,
2017-12-29T05:24:32.585Z,,,0,13.7,,,
2017-12-29T05:24:42.585Z,,,0,13.7,,14.1,
2017-12-29T05:24:52.585Z,,,0,13.7,,13.9,
2017-12-29T05:25:02.584Z,,,0,13.7,,,
2017-12-29T05:25:12.584Z,,,0,13.7,,,
2017-12-29T05:25:22.586Z,,,0,13.7,,,
2017-12-29T05:25:32.584Z,,,0,13.7,,,
2017-12-29T05:25:42.584Z,,,0,13.7,,,
2017-12-29T05:25:52.585Z,,,0,13.7,,,
2017-12-29T05:26:02.585Z,,,0,13.7,,,
2017-12-29T05:26:12.585Z,,,0,13.7,,,
2017-12-29T05:26:22.588Z,,,0,13.7,,,
2017-12-29T05:26:32.588Z,,,0,13.7,,,
2017-12-29T05:26:52.586Z,,,0,13.7,,,
2017-12-29T05:27:02.584Z,,,0,13.7,,,
2017-12-29T05:27:12.584Z,,,0,13.7,,,
2017-12-29T05:27:22.586Z,,,0,13.7,,,
2017-12-29T05:27:32.585Z,,,0,13.7,,,
2017-12-29T05:27:42.594Z,,,0,13.7,,,
2017-12-29T05:27:52.585Z,,,0,13.7,,,
2017-12-29T05:28:02.587Z,,,0,13.7,,,
2017-12-29T05:28:12.585Z,,,0,13.7,,,
2017-12-29T05:28:22.742Z,,,0,13.7,,,
2017-12-29T05:28:32.585Z,,,0,13.7,,,
2017-12-29T05:28:42.586Z,,,0,13.7,,,
2017-12-29T05:28:52.585Z,,,0,13.7,,,
2017-12-29T05:29:02.585Z,,,0,13.7,,,
2017-12-29T05:29:12.585Z,,,0,13.7,,,
2017-12-29T05:29:22.585Z,,,0,13.7,,,
2017-12-29T05:29:32.585Z,,,0,13.7,,,
2017-12-29T05:29:42.585Z,,,0,13.7,,,
2017-12-29T05:29:52.585Z,,,0,13.7,,,
2017-12-29T05:30:02.585Z,,,0,13.7,,,
2017-12-29T05:30:12.585Z,,20,0,13.7,1,,0
2017-12-29T05:30:22.598Z,37,,0,13.7,1,19.3,0
2017-12-29T05:30:32.587Z,29,,0,13.7,,20.7,
2017-12-29T05:30:42.585Z,30,,0,13.7,,20.4,
2017-12-29T05:30:52.586Z,29,,0,13.7,,20.5,
2017-12-29T05:31:02.585Z,30,,0,13.7,,19.9,
2017-12-29T05:31:12.585Z,29,,0,13.7,,19.6,
2017-12-29T05:31:22.586Z,30,,0,13.7,,20,
2017-12-29T05:31:32.585Z,,,0,13.7,,20.4,
2017-12-29T05:31:42.586Z,,,0,13.7,,20.8,
2017-12-29T05:31:52.585Z,30,,0,13.7,,21.1,
2017-12-29T05:32:02.585Z,29,,0,13.7,,21.3,
2017-12-29T05:32:12.585Z,,,0,13.7,,21.6,
2017-12-29T05:32:22.585Z,30,,0,13.7,,21.8,
2017-12-29T05:32:32.585Z,,,0,13.9,,21.7,
2017-12-29T05:32:42.586Z,,,0,13.9,,21.8,
2017-12-29T05:32:52.586Z,30,,0,13.9,,22.2,
2017-12-29T05:33:02.585Z,29,,0,13.9,,22.7,
2017-12-29T05:33:12.585Z,,,0,13.9,,23.1,
2017-12-29T05:33:22.585Z,30,,0,13.9,,23.5,
2017-12-29T05:33:32.585Z,29,,0,13.9,,23.9,
2017-12-29T05:33:42.586Z,0,,0,13.9,1,22.3,0
2017-12-29T05:33:52.586Z,,,0,13.9,,20.7,
2017-12-29T05:34:02.586Z,,,0,13.9,,20.1,
2017-12-29T05:34:12.586Z,,,0,13.9,,20,
2017-12-29T05:34:22.585Z,,,0,13.9,,20.1,
2017-12-29T05:34:32.588Z,,,0,13.9,,20.2,
2017-12-29T05:34:42.587Z,,,0,13.9,,,
2017-12-29T05:34:52.589Z,,,0,13.9,,20.1,
2017-12-29T05:35:02.586Z,,,0,13.9,,,
2017-12-29T05:35:12.594Z,,,0,14,,,
2017-12-29T05:35:22.586Z,,,0,14,,,
2017-12-29T05:35:32.586Z,,,0,14,,,
2017-12-29T05:35:42.587Z,,,0,14,,20,
2017-12-29T05:35:52.587Z,,,0,14,,,
2017-12-29T05:36:02.586Z,,,0,14,,,
2017-12-29T05:36:12.586Z,,,0,14,,19.9,
2017-12-29T05:36:22.586Z,,,0,14,,19.7,
2017-12-29T05:36:32.588Z,,,0,14,,19.6,
2017-12-29T05:36:42.586Z,,,0,14,,,
2017-12-29T05:36:52.586Z,,,0,14,,19.5,
2017-12-29T05:37:02.586Z,,,0,14,,,
2017-12-29T05:37:12.586Z,,,0,14.2,,19.3,
2017-12-29T05:37:22.586Z,,,0,14.2,,,
2017-12-29T05:37:32.587Z,,,0,14.2,,,
2017-12-29T05:37:42.593Z,,,0,14.2,,19.2,
2017-12-29T05:37:52.586Z,,,0,14.2,,,
2017-12-29T05:38:02.585Z,,,0,14.2,,,
2017-12-29T05:38:12.585Z,,,0,14.2,,,
2017-12-29T05:38:22.585Z,,,0,14.2,,,
2017-12-29T05:38:32.586Z,,,0,14.2,,,
2017-12-29T05:38:42.588Z,,,0,14.3,,,
2017-12-29T05:38:52.587Z,,,0,14.3,,,
2017-12-29T05:39:02.586Z,,,0,14.3,,,
2017-12-29T05:39:12.589Z,,,0,14.3,,,
2017-12-29T05:39:22.586Z,,,0,14.3,,,
2017-12-29T05:39:32.586Z,,,0,14.3,,,
2017-12-29T05:39:42.587Z,,,0,14.3,,,
2017-12-29T05:39:52.586Z,,,0,14.3,,19.1,
2017-12-29T05:40:02.587Z,,,0,14.3,,,
2017-12-29T05:40:12.586Z,,,0,14.3,,,
2017-12-29T05:40:22.587Z,,,0,14.3,,,
2017-12-29T05:40:32.586Z,,,0,14.3,,,
2017-12-29T05:40:42.588Z,,,0,14.5,,,
2017-12-29T05:40:52.586Z,,,0,14.5,,,
2017-12-29T05:41:02.588Z,,,0,14.5,,,
2017-12-29T05:41:12.586Z,,,0,14.5,,,
2017-12-29T05:41:22.586Z,,,0,14.5,,,
2017-12-29T05:41:32.586Z,,,0,14.5,,,
2017-12-29T05:41:42.586Z,,,0,14.5,,,
2017-12-29T05:41:52.588Z,,,0,14.5,,,
2017-12-29T05:42:02.790Z,,,0,14.5,,,
2017-12-29T05:42:12.586Z,,,0,14.5,,,
2017-12-29T05:42:22.586Z,,,0,14.7,,,
2017-12-29T05:42:32.595Z,,,0,14.7,,,
2017-12-29T05:42:42.588Z,,,0,14.7,,,
2017-12-29T05:42:52.586Z,,,0,14.7,,,
2017-12-29T05:43:02.586Z,,,0,14.7,,,
2017-12-29T05:43:12.586Z,,,0,14.7,,,
2017-12-29T05:43:22.586Z,,,0,14.7,,,
2017-12-29T05:43:32.587Z,,,0,14.7,,,
2017-12-29T05:43:42.588Z,,,0,14.7,,19.2,
2017-12-29T05:43:52.586Z,,,0,14.7,,18.6,
2017-12-29T05:44:02.589Z,,,0,14.7,,,
2017-12-29T05:44:12.590Z,,,0,14.7,,18.2,
2017-12-29T05:44:22.586Z,,,0,14.7,,18,
2017-12-29T05:44:32.589Z,,,0,14.7,,,
2017-12-29T05:44:42.586Z,,,0,14.8,,,
2017-12-29T05:44:52.595Z,,,0,14.8,,,
2017-12-29T05:45:02.593Z,,,0,14.8,,,
2017-12-29T05:45:12.610Z,,,0,14.8,,,
2017-12-29T05:45:22.588Z,,,0,14.8,,,
2017-12-29T05:45:32.591Z,,,0,14.8,,,
2017-12-29T05:45:42.587Z,,,0,14.8,,,
2017-12-29T05:45:52.586Z,,,0,14.8,,17.8,
2017-12-29T05:46:02.586Z,,,0,14.8,,,
2017-12-29T05:46:12.587Z,,,0,14.8,,,
2017-12-29T05:46:22.586Z,,,0,14.8,,,
2017-12-29T05:46:32.587Z,,,0,14.8,,17.7,
2017-12-29T05:46:42.586Z,,,0,14.8,,,
2017-12-29T05:46:52.587Z,,,0,14.8,,,
2017-12-29T05:47:02.587Z,,,0,15,,,
2017-12-29T05:47:12.587Z,,,0,15,,17.6,
2017-12-29T05:47:22.588Z,,,0,15,,,
2017-12-29T05:47:32.586Z,,,0,15,,,
2017-12-29T05:47:42.588Z,,,0,15,,,
2017-12-29T05:47:52.802Z,,,0,15,,,
2017-12-29T05:48:02.586Z,,,0,15,,17.4,
2017-12-29T05:48:12.587Z,,,0,15,,,
2017-12-29T05:48:22.586Z,,,0,15,,,
2017-12-29T05:48:32.587Z,,,0,15,,,
2017-12-29T05:48:42.586Z,,,0,15,,,
2017-12-29T05:48:52.587Z,,,0,15,,,
2017-12-29T05:49:02.587Z,,,0,15,,,
2017-12-29T05:49:12.588Z,,,0,15,,,
2017-12-29T05:49:22.586Z,,,0,15,,,
2017-12-29T05:49:32.586Z,,,0,15,,,
2017-12-29T05:49:42.589Z,,,0,15,,,
2017-12-29T05:49:52.587Z,,,0,15.1,,,
2017-12-29T05:50:02.634Z,,,0,15,,,
2017-12-29T05:50:12.586Z,,,0,15.1,,,
2017-12-29T05:50:22.587Z,,,0,15.1,,,
2017-12-29T05:50:32.587Z,,,0,15.1,,,
2017-12-29T05:50:42.587Z,,,0,15.1,,,
2017-12-29T05:50:52.587Z,,,0,15.1,,,
2017-12-29T05:51:02.587Z,,,0,15.1,,,
2017-12-29T05:51:12.587Z,,,0,15.1,,17.3,
2017-12-29T05:51:22.588Z,,,0,15.1,,,
2017-12-29T05:51:32.587Z,,,0,15.1,,,
2017-12-29T05:51:42.590Z,,,0,15.1,,,
2017-12-29T05:51:52.587Z,,,0,15.1,,,
2017-12-29T05:52:02.587Z,,,0,15.1,,,
2017-12-29T05:52:12.589Z,,,0,15.1,,,
2017-12-29T05:52:22.587Z,,,0,15.1,,,
2017-12-29T05:52:32.609Z,,,0,15.1,,,
2017-12-29T05:52:42.587Z,,,0,15.1,,,
2017-12-29T05:52:52.587Z,,,0,15.1,,,
2017-12-29T05:53:02.589Z,,,0,15.1,,,
2017-12-29T05:53:12.587Z,,,0,15.1,,,
2017-12-29T05:53:22.587Z,,,0,15.1,,,
2017-12-29T05:53:32.587Z,,,0,15.1,,,
2017-12-29T05:53:42.603Z,,,0,15.1,,17.4,
2017-12-29T05:53:52.588Z,,,0,15.3,,17.2,
2017-12-29T05:54:02.587Z,,,0,15.3,,,
2017-12-29T05:54:12.587Z,,,0,15.3,,16.9,
2017-12-29T05:54:22.587Z,,,0,15.3,,16.8,
2017-12-29T05:54:32.589Z,,,0,15.3,,,
2017-12-29T05:54:42.588Z,,,0,15.3,,,
2017-12-29T05:54:52.591Z,,,0,15.3,,,
2017-12-29T05:55:02.587Z,,,0,15.3,,,
2017-12-29T05:55:12.591Z,,,0,15.3,,,
2017-12-29T05:55:22.587Z,,,0,15.3,,,
2017-12-29T05:55:32.587Z,,,0,15.3,,16.6,
2017-12-29T05:55:42.588Z,,,0,15.3,,,
2017-12-29T05:55:52.588Z,,,0,15.3,,,
2017-12-29T05:56:02.588Z,,,0,15.3,,,
2017-12-29T05:56:12.587Z,,,0,15.3,,,
2017-12-29T05:56:22.587Z,,,0,15.3,,,
2017-12-29T05:56:32.587Z,,,0,15.3,,,
2017-12-29T05:56:42.589Z,,,0,15.3,,16.5,
2017-12-29T05:56:52.592Z,,,0,15.3,,,
2017-12-29T05:57:02.587Z,,,0,15.3,,,
2017-12-29T05:57:12.587Z,,,0,15.3,,,
2017-12-29T05:57:22.587Z,,,0,15.3,,,
2017-12-29T05:57:32.599Z,,,0,15.3,,,
2017-12-29T05:57:42.588Z,,,0,15.3,,16.4,
2017-12-29T05:57:52.587Z,,,0,15.3,,,
2017-12-29T05:58:02.588Z,,,0,15.3,,,
2017-12-29T05:58:12.587Z,,,0,15.3,,,
2017-12-29T05:58:22.587Z,,,0,15.3,,,
2017-12-29T05:58:32.587Z,,,0,15.3,,,
2017-12-29T05:58:42.587Z,,,0,15.3,,,
2017-12-29T05:58:52.588Z,,,0,15.4,,,
2017-12-29T05:59:02.587Z,,,0,15.4,,,
2017-12-29T05:59:12.589Z,,,0,15.3,,,
2017-12-29T05:59:22.587Z,,,0,15.3,,,
2017-12-29T05:59:32.587Z,,,0,15.3,,,
2017-12-29T05:59:42.588Z,,,0,15.4,,,
2017-12-29T05:59:52.588Z,,,0,15.4,,,
2017-12-29T06:00:02.588Z,,,0,15.4,,,
2017-12-29T06:00:12.587Z,,,0,15.4,,,
2017-12-29T06:00:22.587Z,,,0,15.4,,,
2017-12-29T06:00:32.588Z,,,0,15.4,,,
2017-12-29T06:00:42.588Z,,,0,15.4,,,
2017-12-29T06:00:52.588Z,,,0,15.4,,,
2017-12-29T06:01:02.587Z,,,0,15.4,,,
2017-12-29T06:01:12.590Z,,,0,15.4,,,
2017-12-29T06:01:22.589Z,,,0,15.4,,,
2017-12-29T06:01:32.589Z,,,0,15.4,,,
2017-12-29T06:01:42.588Z,,,0,15.4,,,
2017-12-29T06:01:52.588Z,,,0,15.4,,16.2,
2017-12-29T06:02:02.588Z,,,0,15.4,,,
2017-12-29T06:02:12.588Z,,,0,15.4,,,
2017-12-29T06:02:22.587Z,,,0,15.4,,,
2017-12-29T06:02:32.588Z,,,0,15.4,,,
2017-12-29T06:02:42.590Z,,,0,15.4,,,
2017-12-29T06:02:52.588Z,,,0,15.4,,,
2017-12-29T06:03:02.588Z,,,0,15.4,,,
2017-12-29T06:03:12.589Z,,,0,15.4,,,
2017-12-29T06:03:22.588Z,,,0,15.4,,,
2017-12-29T06:03:32.588Z,,,0,15.4,,,
2017-12-29T06:03:42.589Z,,,0,15.4,,16.4,
2017-12-29T06:03:52.591Z,,,0,15.4,,16.1,
2017-12-29T06:04:02.588Z,,,0,15.4,,,
2017-12-29T06:04:12.592Z,,,0,15.4,,15.9,
2017-12-29T06:04:22.588Z,,,0,15.4,,15.8,
2017-12-29T06:04:32.588Z,,,0,15.4,,,
2017-12-29T06:04:42.588Z,,,0,15.4,,,
2017-12-29T06:04:52.588Z,,,0,15.4,,,
2017-12-29T06:05:02.588Z,,,0,15.4,,,
2017-12-29T06:05:12.588Z,,,0,15.4,,,
2017-12-29T06:05:22.590Z,,,0,15.4,,,
2017-12-29T06:05:32.589Z,,,0,15.4,,,
2017-12-29T06:05:42.589Z,,,0,15.4,,,
2017-12-29T06:05:52.590Z,,,0,15.4,,,
2017-12-29T06:06:02.588Z,,,0,15.4,,,
2017-12-29T06:06:12.593Z,,,0,15.4,,,
2017-12-29T06:06:22.588Z,,,0,15.4,,15.7,
2017-12-29T06:06:32.588Z,,,0,15.4,,,
2017-12-29T06:06:42.591Z,,,0,15.4,,,
2017-12-29T06:06:52.589Z,,,0,15.4,,,
2017-12-29T06:07:02.591Z,,,0,15.4,,,
2017-12-29T06:07:12.589Z,,,0,15.4,,,
2017-12-29T06:07:22.588Z,,,0,15.4,,,
2017-12-29T06:07:32.589Z,,,0,15.4,,,
2017-12-29T06:07:42.588Z,,,0,15.4,,15.5,
2017-12-29T06:07:52.589Z,,,0,15.4,,,
2017-12-29T06:08:02.591Z,,,0,15.4,,,
2017-12-29T06:08:12.588Z,,,0,15.4,,15.7,
2017-12-29T06:08:22.593Z,,,0,15.4,,15.5,
2017-12-29T06:08:32.588Z,,,0,15.4,,,
2017-12-29T06:08:42.594Z,,,0,15.4,,,
2017-12-29T06:08:52.588Z,,,0,15.4,,,
2017-12-29T06:09:02.588Z,,,0,15.4,,,
2017-12-29T06:09:12.589Z,,,0,15.4,,,
2017-12-29T06:09:22.588Z,,,0,15.4,,,
2017-12-29T06:09:32.590Z,,,0,15.4,,,
2017-12-29T06:09:42.589Z,,,0,15.4,,,
2017-12-29T06:09:52.589Z,,,0,15.4,,,
2017-12-29T06:10:02.588Z,,,0,15.4,,,
2017-12-29T06:10:12.589Z,,,0,15.4,,,
2017-12-29T06:10:22.590Z,39,,0,15.4,1,20.1,0
2017-12-29T06:10:32.588Z,30,,0,15.4,,22.2,
2017-12-29T06:10:42.591Z,29,,0,15.4,,22.3,
2017-12-29T06:10:52.589Z,30,,0,15.4,,22.2,
2017-12-29T06:11:02.588Z,29,,0,15.4,,22,
2017-12-29T06:11:12.589Z,,,0,15.4,,22.2,
2017-12-29T06:11:22.589Z,,,0,15.4,,22.3,
2017-12-29T06:11:32.589Z,30,,0,15.4,,22.7,
2017-12-29T06:11:42.825Z,29,,0,15.4,,22.9,
2017-12-29T06:11:52.589Z,29,,0,15.4,,23.1,
2017-12-29T06:12:02.589Z,30,,0,15.4,,23.3,
2017-12-29T06:12:12.590Z,,,0,15.4,,,
2017-12-29T06:12:22.589Z,,,0,15.4,,23.5,
2017-12-29T06:12:32.589Z,29,,0,15.4,,23.9,
2017-12-29T06:12:42.590Z,0,,0,15.4,1,22.9,0
2017-12-29T06:12:52.588Z,,,0,15.4,,20.8,
2017-12-29T06:13:02.589Z,,,0,15.6,,20.5,
2017-12-29T06:13:12.592Z,,,0,15.6,,20.5,
2017-12-29T06:13:22.589Z,,,0,15.6,,20.6,
2017-12-29T06:13:32.589Z,,,0,15.6,,20.7,
2017-12-29T06:13:42.590Z,,,0,15.6,,,
2017-12-29T06:13:52.589Z,,,0,15.6,,,
2017-12-29T06:14:02.589Z,,,0,15.6,,,
2017-12-29T06:14:12.589Z,,,0,15.6,,,
2017-12-29T06:14:22.589Z,,,0,15.6,,20.6,
2017-12-29T06:14:32.753Z,,,0,15.6,,,
2017-12-29T06:14:42.589Z,,,0,15.6,,,
2017-12-29T06:14:52.589Z,,,0,15.6,,,
2017-12-29T06:15:02.590Z,,,0,15.6,,20.5,
2017-12-29T06:15:12.589Z,,,0,15.6,,20.4,
2017-12-29T06:15:22.592Z,,,0,15.6,,,
2017-12-29T06:15:32.589Z,,,0,15.6,,20.2,
2017-12-29T06:15:42.589Z,,,,,,20.1,
2017-12-29T06:15:52.589Z,,,0,15.6,,,
2017-12-29T06:16:02.589Z,,,0,15.6,,,
2017-12-29T06:16:12.589Z,,,0,15.6,,20,
2017-12-29T06:16:22.589Z,,,0,15.7,,,
2017-12-29T06:16:32.589Z,,,0,15.7,,19.9,
2017-12-29T06:16:42.589Z,,,0,15.7,,,
2017-12-29T06:16:52.590Z,,,0,15.7,,,
2017-12-29T06:17:02.592Z,,,0,15.7,,,
2017-12-29T06:17:12.591Z,,,0,15.7,,,
2017-12-29T06:17:22.590Z,,,0,15.7,,,
2017-12-29T06:17:32.590Z,,,0,15.7,,,
2017-12-29T06:17:42.591Z,,,0,15.7,,,
2017-12-29T06:17:52.590Z,,,0,15.7,,,
2017-12-29T06:18:02.590Z,,,0,15.7,,,
2017-12-29T06:18:12.589Z,,,0,15.7,,,
2017-12-29T06:18:22.590Z,,,0,15.7,,,
2017-12-29T06:18:32.589Z,,,0,15.7,,,
2017-12-29T06:18:42.590Z,,,0,15.7,,19.7,
2017-12-29T06:18:52.589Z,,,0,15.7,,,
2017-12-29T06:19:02.589Z,,,0,15.7,,,
2017-12-29T06:19:12.589Z,,,0,15.7,,,
2017-12-29T06:19:22.590Z,,,0,15.7,,,
2017-12-29T06:19:32.589Z,,,0,15.9,,,
2017-12-29T06:19:42.602Z,,,0,15.7,,,
2017-12-29T06:19:52.591Z,,,0,15.9,,,
2017-12-29T06:20:02.599Z,,,0,15.9,,,
2017-12-29T06:20:12.589Z,,,0,15.9,,,
2017-12-29T06:20:22.591Z,,,0,15.9,,,
2017-12-29T06:20:32.589Z,,,0,15.9,,,
2017-12-29T06:20:42.591Z,,,0,15.9,,,
2017-12-29T06:20:52.589Z,,,0,15.9,,,
2017-12-29T06:21:02.589Z,,,0,15.9,,,
2017-12-29T06:21:12.589Z,,,0,15.9,,,
2017-12-29T06:21:22.589Z,,,0,15.9,,,
2017-12-29T06:21:32.591Z,,,0,15.9,,,
2017-12-29T06:21:42.590Z,,,0,15.9,,,
2017-12-29T06:21:52.590Z,,,0,15.9,,,
2017-12-29T06:22:02.590Z,,,0,15.9,,,
2017-12-29T06:22:12.589Z,,,0,15.9,,,
2017-12-29T06:22:22.589Z,,,0,15.9,,,
2017-12-29T06:22:32.589Z,,,0,15.9,,,
2017-12-29T06:22:42.590Z,,,,,,19.9,
2017-12-29T06:22:52.591Z,,,0,15.9,,19.3,
2017-12-29T06:23:02.590Z,,,0,15.9,,,
2017-12-29T06:23:12.589Z,,,0,15.9,,18.9,
2017-12-29T06:23:22.590Z,0,20,0,15.9,1,18.6,0
2017-12-29T06:23:32.590Z,,,0,15.9,,,
2017-12-29T06:23:42.590Z,,,0,15.9,,,
2017-12-29T06:23:52.591Z,,,0,15.9,,,
2017-12-29T06:24:02.590Z,,,0,15.9,,,
2017-12-29T06:24:12.590Z,,,0,15.9,,,
2017-12-29T06:24:22.590Z,,,0,15.9,,,
2017-12-29T06:24:32.590Z,,,0,16.1,,18.5,
2017-12-29T06:24:42.590Z,,,0,16.1,,,
2017-12-29T06:24:52.590Z,,,0,15.9,,,
2017-12-29T06:25:02.590Z,,,0,16.1,,,
2017-12-29T06:25:12.590Z,,,0,16.1,,,
2017-12-29T06:25:22.590Z,,,0,16.1,,18.4,
2017-12-29T06:25:32.590Z,,,0,16.1,,,
2017-12-29T06:25:42.590Z,,,0,16.1,,,
2017-12-29T06:25:52.590Z,,,0,16.1,,18.2,
2017-12-29T06:26:12.591Z,,,0,16.1,,,
2017-12-29T06:26:22.592Z,,,0,16.1,,,
2017-12-29T06:26:32.593Z,,,0,16.1,,18.1,
2017-12-29T06:26:42.591Z,,,0,16.1,,,
2017-12-29T06:26:52.591Z,,,0,16.1,,,
2017-12-29T06:27:02.590Z,,,0,16.1,,,
2017-12-29T06:27:12.590Z,,,0,16.1,,,
2017-12-29T06:27:22.589Z,,,0,16.1,,,
2017-12-29T06:27:32.591Z,,,0,16.1,,,
2017-12-29T06:27:42.592Z,,,0,16.1,,,
2017-12-29T06:27:52.592Z,,,0,16.1,,,
2017-12-29T06:28:02.590Z,,,0,16.1,,,
2017-12-29T06:28:12.590Z,,,0,16.1,,,
2017-12-29T06:28:22.591Z,,,0,16.1,,,
2017-12-29T06:28:32.593Z,,,0,16.1,,18,
2017-12-29T06:28:42.590Z,,,0,16.1,,,
2017-12-29T06:28:52.590Z,,,0,16.1,,,
2017-12-29T06:29:02.590Z,,,0,16.1,,,
2017-12-29T06:29:12.590Z,,,0,16.1,,,
2017-12-29T06:29:22.595Z,,,0,16.1,,,
2017-12-29T06:29:32.590Z,,,0,16.1,,,
2017-12-29T06:29:42.590Z,,,0,16.1,,,
2017-12-29T06:29:52.590Z,,,0,16.1,,,
2017-12-29T06:30:02.590Z,,,0,16.1,,,
2017-12-29T06:30:12.592Z,,,0,16.1,,,
2017-12-29T06:30:22.590Z,,,0,16.1,,,
2017-12-29T06:30:32.595Z,,,0,16.1,,,
2017-12-29T06:30:42.590Z,,,0,16.1,,,
2017-12-29T06:30:52.591Z,,,0,16.1,,,
2017-12-29T06:31:02.592Z,,,0,16.1,,,
2017-12-29T06:31:12.591Z,,,0,16.1,,,
2017-12-29T06:31:22.590Z,,,0,16.1,,,
2017-12-29T06:31:32.592Z,,,0,16.1,,,
2017-12-29T06:31:42.591Z,,,0,16.1,,,
2017-12-29T06:31:52.592Z,,,0,16.1,,,
2017-12-29T06:32:02.590Z,,,0,16.1,,18,
2017-12-29T06:32:12.591Z,,,0,16.1,,18,
2017-12-29T06:32:22.591Z,,,0,16.1,,17.8,
2017-12-29T06:32:32.594Z,,,0,16.1,,17.8,
2017-12-29T06:32:42.590Z,,,,,,18.1,
2017-12-29T06:32:52.591Z,,,0,16.1,,17.7,
2017-12-29T06:33:12.590Z,,,0,16.1,,17.4,
2017-12-29T06:33:22.591Z,,,0,16.1,,17.3,
2017-12-29T06:33:32.591Z,,,0,16.1,,,
2017-12-29T06:33:52.593Z,,,0,16.1,,,
2017-12-29T06:34:02.593Z,,,0,16.1,,,
2017-12-29T06:34:12.591Z,,,0,16.1,,,
2017-12-29T06:34:22.591Z,,,0,16.1,,17.2,
2017-12-29T06:34:32.590Z,,,0,16.1,,,
2017-12-29T06:34:42.591Z,,,0,16.1,,,
2017-12-29T06:34:52.591Z,,,0,16.1,,,
2017-12-29T06:35:02.590Z,,,0,16.1,,,
2017-12-29T06:35:12.591Z,,,0,16.1,,,
2017-12-29T06:35:22.591Z,,,0,16.1,,,
2017-12-29T06:35:32.591Z,,,0,16.1,,17,
2017-12-29T06:35:42.593Z,,,0,16.1,,,
2017-12-29T06:35:52.591Z,,,0,16.1,,,
2017-12-29T06:36:02.591Z,,,0,16.1,,,
2017-12-29T06:36:12.591Z,,,0,16.1,,,
2017-12-29T06:36:22.593Z,,,0,16.1,,17,
2017-12-29T06:36:32.592Z,,,0,16.1,,16.9,
2017-12-29T06:36:52.594Z,,,0,16.1,,,
2017-12-29T06:37:02.592Z,,,0,16.1,,,
2017-12-29T06:37:12.591Z,,,0,16.1,,,
2017-12-29T06:37:22.590Z,,,0,16.1,,,
2017-12-29T06:37:32.591Z,,,0,16.1,,,
2017-12-29T06:37:52.593Z,,,0,16.1,,,
2017-12-29T06:38:02.591Z,,,0,16.1,,,
2017-12-29T06:38:12.591Z,,,0,16.1,,,
2017-12-29T06:38:22.595Z,,,0,16.1,,,
2017-12-29T06:38:32.591Z,,,0,16.1,,,
2017-12-29T06:38:42.593Z,,,0,16.1,,,
2017-12-29T06:38:52.591Z,,,0,16.1,,,
2017-12-29T06:39:02.593Z,,,0,16.1,,,
2017-12-29T06:39:12.592Z,,,0,16.1,,,
2017-12-29T06:39:22.592Z,,,0,16.1,,,
2017-12-29T06:39:32.591Z,,,0,16.1,,,
2017-12-29T06:39:42.592Z,,,0,16.1,,,
2017-12-29T06:39:52.601Z,,,0,16.1,,,
2017-12-29T06:40:12.592Z,,,0,16.1,,,
2017-12-29T06:40:22.593Z,,,0,16.1,,16.8,
2017-12-29T06:40:32.592Z,,,0,16.1,,,
2017-12-29T06:40:52.592Z,,,0,16.1,,,
2017-12-29T06:41:02.592Z,,,0,16.1,,,
2017-12-29T06:41:12.592Z,,,0,16.1,,,
2017-12-29T06:41:32.591Z,,,0,16.1,,,
2017-12-29T06:41:42.591Z,,,0,16.1,,,
2017-12-29T06:41:52.592Z,,,0,16.1,,,
2017-12-29T06:42:02.591Z,,,0,16.1,,,
2017-12-29T06:42:12.592Z,,,0,16.1,,,
2017-12-29T06:42:22.602Z,,,0,16.1,,,
2017-12-29T06:42:32.592Z,,,0,16.1,,,
2017-12-29T06:42:42.591Z,,,,,,16.9,
2017-12-29T06:42:52.594Z,,,0,16.1,,16.6,
2017-12-29T06:43:02.592Z,,,0,16.1,,,
