Time,ChActive,HwTSet,HwActive,HwTOutlet,PrimTSet,PrimT,ActPow
2017-12-15T11:36:58.757Z,,0,,19,,,
2017-12-15T11:37:08.756Z,,0,,19,,,
2017-12-15T11:37:18.756Z,,0,,19,,,
2017-12-15T11:37:28.759Z,,0,,19,,,
2017-12-15T11:37:38.760Z,,0,,19,,,
2017-12-15T11:37:48.760Z,,0,,19,,,
2017-12-15T11:37:58.756Z,,0,,19,,,
2017-12-15T11:38:08.897Z,,0,,19,,,
2017-12-15T11:38:18.757Z,,0,,19,,,
2017-12-15T11:38:33.794Z,,0,,19,,,
2017-12-15T11:38:38.757Z,,0,,19,,,
2017-12-15T11:38:48.762Z,,0,,19,,,
2017-12-15T11:38:58.758Z,,0,,19,,,
2017-12-15T11:39:08.757Z,,0,,19,,,
2017-12-15T11:39:18.757Z,,0,,19,,,
2017-12-15T11:39:28.757Z,,0,,19,,,
2017-12-15T11:39:38.761Z,,0,,19,,,
2017-12-15T11:39:48.805Z,,0,,19,,,
2017-12-15T11:39:58.760Z,,0,,19,,,
2017-12-15T11:40:08.757Z,,0,,19,,,
2017-12-15T11:40:18.757Z,,0,,19,,,
2017-12-15T11:40:28.757Z,,0,,19,,,
2017-12-15T11:40:38.757Z,,0,,19,,,
2017-12-15T11:40:48.803Z,,0,,19,,,
2017-12-15T11:40:58.764Z,,0,,18.9,,,
2017-12-15T11:41:08.933Z,,0,,19,,,
2017-12-15T11:41:18.758Z,,0,,19,,,
2017-12-15T11:41:28.757Z,,0,,18.9,,,
2017-12-15T11:41:38.757Z,,0,,18.9,,,
2017-12-15T11:41:48.757Z,,0,,18.9,,,
2017-12-15T11:41:58.757Z,,0,,18.9,,,
2017-12-15T11:42:08.757Z,,0,,18.9,,,
2017-12-15T11:42:18.757Z,,0,,18.9,,,
2017-12-15T11:42:28.759Z,,0,,18.9,,,
2017-12-15T11:42:38.783Z,,0,,18.9,,,
2017-12-15T11:42:48.757Z,,0,,18.9,,,
2017-12-15T11:42:58.757Z,,0,,18.9,,,
2017-12-15T11:43:08.757Z,,0,,18.9,,,
2017-12-15T11:43:18.758Z,,0,,18.9,,,
2017-12-15T11:43:28.757Z,,0,,18.9,,,
2017-12-15T11:43:38.757Z,,0,,18.9,,,
2017-12-15T11:43:48.762Z,,0,,18.9,,,
2017-12-15T11:43:58.760Z,,0,,18.9,,,
2017-12-15T11:44:08.768Z,,0,,18.9,,,
2017-12-15T11:44:18.759Z,,0,,18.9,,,
2017-12-15T11:44:28.758Z,,0,,18.9,,17.8,
2017-12-15T11:44:38.757Z,,0,,18.9,,18,
2017-12-15T11:44:48.758Z,,0,,18.9,,17.8,
2017-12-15T11:44:58.766Z,,0,,18.9,,,
2017-12-15T11:45:08.908Z,,0,,18.9,,,
2017-12-15T11:45:18.764Z,,0,,18.9,,17.7,
2017-12-15T11:45:28.914Z,,0,,18.9,,,
2017-12-15T11:45:38.894Z,,0,,18.9,,,
2017-12-15T11:45:48.915Z,,0,,18.9,,,
2017-12-15T11:45:58.837Z,,0,,18.9,,,
2017-12-15T11:46:08.758Z,,0,,18.9,,,
2017-12-15T11:46:18.757Z,,0,,18.9,,,
2017-12-15T11:46:28.758Z,,0,,18.8,,,
2017-12-15T11:46:38.839Z,,0,,18.8,,,
2017-12-15T11:46:48.772Z,,0,,18.8,,,
2017-12-15T11:46:58.761Z,,0,,18.8,,,
2017-12-15T11:47:08.758Z,,0,,18.8,,,
2017-12-15T11:47:18.775Z,,0,,18.8,,,
2017-12-15T11:47:28.758Z,,0,,18.8,,,
2017-12-15T11:47:38.766Z,,0,,18.8,,,
2017-12-15T11:47:48.758Z,,0,,18.8,,,
2017-12-15T11:47:58.760Z,,0,,18.8,,,
2017-12-15T11:48:08.770Z,,0,,18.8,,17.6,
2017-12-15T11:48:18.758Z,,0,,18.8,,,
2017-12-15T11:48:28.758Z,,0,,18.8,,,
2017-12-15T11:48:52.212Z,,0,,18.8,,,
2017-12-15T11:48:58.758Z,,0,,18.8,,,
2017-12-15T11:49:08.759Z,,0,,18.8,,,
2017-12-15T11:49:18.758Z,,0,,18.8,,,
2017-12-15T11:49:28.758Z,,0,,18.8,,,
2017-12-15T11:49:38.761Z,,0,,18.8,,,
2017-12-15T11:49:48.760Z,,0,,18.8,,,
2017-12-15T11:49:58.758Z,,0,,18.8,,,
2017-12-15T11:50:08.758Z,,0,,18.8,,,
2017-12-15T11:50:18.758Z,,0,,18.8,,17.7,
2017-12-15T11:50:28.758Z,,0,,18.8,,17.6,
2017-12-15T11:50:38.759Z,,0,,18.8,,,
2017-12-15T11:50:48.758Z,,0,,18.8,,,
2017-12-15T11:50:58.765Z,,0,,18.8,,,
2017-12-15T11:51:08.758Z,,0,,18.8,,17.7,
2017-12-15T11:51:18.790Z,,0,,18.8,,17.6,
2017-12-15T11:51:28.767Z,,0,,18.8,,,
2017-12-15T11:51:38.759Z,,0,,18.8,,,
2017-12-15T11:51:48.949Z,,0,,18.8,,,
2017-12-15T11:51:58.759Z,,0,,18.8,,,
2017-12-15T11:52:08.758Z,,0,,18.8,,17.7,
2017-12-15T11:52:18.758Z,,0,,18.8,,17.6,
2017-12-15T11:52:28.758Z,,0,,18.6,,,
2017-12-15T11:52:38.759Z,,0,,18.8,,,
2017-12-15T11:52:48.758Z,,0,,18.6,,,
2017-12-15T11:52:58.762Z,,0,,18.6,,17.7,
2017-12-15T11:53:08.759Z,,0,,18.6,,,
2017-12-15T11:53:18.789Z,,0,,18.6,,17.6,
2017-12-15T11:53:28.759Z,,0,,18.6,,,
2017-12-15T11:53:38.760Z,,0,,18.6,,,
2017-12-15T11:53:48.759Z,,0,,18.6,,17.7,
2017-12-15T11:53:58.782Z,,0,,18.6,,17.6,
2017-12-15T11:54:08.763Z,,0,,18.6,,,
2017-12-15T11:54:18.758Z,,0,,18.6,,,
2017-12-15T11:54:28.759Z,,0,,18.6,,,
2017-12-15T11:54:38.858Z,,0,,18.6,,,
2017-12-15T11:54:48.759Z,,0,,18.6,,,
2017-12-15T11:54:58.767Z,,0,,18.6,,,
2017-12-15T11:55:08.759Z,,0,,18.6,,17.4,
2017-12-15T11:55:18.761Z,,0,,18.6,,,
2017-12-15T11:55:28.768Z,,0,,18.6,,,
2017-12-15T11:55:38.760Z,,0,,18.6,,,
2017-12-15T11:55:48.767Z,,0,,18.6,,,
2017-12-15T11:55:58.763Z,,0,,18.6,,,
2017-12-15T11:56:08.765Z,,0,,18.6,,,
2017-12-15T11:56:18.929Z,,0,,18.6,,,
2017-12-15T11:56:28.759Z,,0,,18.6,,,
2017-12-15T11:56:38.759Z,,0,,18.6,,,
2017-12-15T11:56:48.779Z,,0,,18.6,,,
2017-12-15T11:56:58.765Z,,0,,18.6,,,
2017-12-15T11:57:09.002Z,,0,,18.6,,,
2017-12-15T11:57:18.760Z,,0,,18.6,,,
2017-12-15T11:57:28.759Z,,0,,18.6,,,
2017-12-15T11:57:38.760Z,,0,,18.6,,,
2017-12-15T11:57:48.760Z,,0,,18.6,,,
2017-12-15T11:57:58.760Z,,0,,18.6,,17.3,
2017-12-15T11:58:08.771Z,,0,,18.6,,17.4,
2017-12-15T11:58:18.760Z,,0,,18.6,,17.3,
2017-12-15T11:58:28.760Z,,0,,18.6,,,
2017-12-15T11:58:38.765Z,,0,,18.6,,,
2017-12-15T11:58:48.760Z,,0,,18.5,,17.4,
2017-12-15T11:58:58.760Z,,0,,18.6,,17.3,
2017-12-15T11:59:08.761Z,,0,,18.5,,,
2017-12-15T11:59:18.764Z,,0,,18.5,,17.4,
2017-12-15T11:59:32.902Z,,0,,18.5,,,
2017-12-15T11:59:38.761Z,,0,,18.5,,17.3,
2017-12-15T11:59:48.761Z,,0,,18.5,,17.4,
2017-12-15T11:59:58.761Z,,0,,18.5,,17.3,
2017-12-15T12:00:08.761Z,,0,,18.5,,17.4,
2017-12-15T12:00:18.760Z,,0,,18.5,,,
2017-12-15T12:00:28.760Z,,0,,18.5,,17.3,
2017-12-15T12:00:38.760Z,,0,,18.5,,17.4,
2017-12-15T12:00:48.760Z,,0,,18.5,,17.3,
2017-12-15T12:00:58.761Z,,0,,18.5,,17.4,
2017-12-15T12:01:08.760Z,,0,,18.5,,,
2017-12-15T12:01:18.760Z,,0,,18.5,,17.3,
2017-12-15T12:01:28.760Z,,0,,18.5,,17.4,
2017-12-15T12:01:45.440Z,,0,,18.5,,,
2017-12-15T12:01:48.760Z,,0,,18.5,,17.3,
2017-12-15T12:01:58.761Z,,0,,18.5,,17.4,
2017-12-15T12:02:08.760Z,1,0,0,18.5,20,17.4,0
2017-12-15T12:02:18.768Z,,0,,18.5,,,
2017-12-15T12:02:28.784Z,,0,,18.5,,,
2017-12-15T12:02:38.760Z,,0,,18.5,,17.3,
2017-12-15T12:02:48.761Z,,0,,18.5,,,
2017-12-15T12:02:58.760Z,,0,,18.5,,,
2017-12-15T12:03:08.760Z,,0,,18.5,,,
2017-12-15T12:03:18.765Z,,0,,18.5,,,
2017-12-15T12:03:28.762Z,,0,,18.5,,,
2017-12-15T12:03:38.760Z,,0,,18.5,,17.4,
2017-12-15T12:03:48.760Z,,0,,18.5,,,
2017-12-15T12:03:58.788Z,,0,,18.5,,17.3,
2017-12-15T12:04:08.766Z,,0,,18.5,,17.4,
2017-12-15T12:04:18.763Z,,0,,18.5,,17.3,
2017-12-15T12:04:28.760Z,,0,,18.5,,17.4,
2017-12-15T12:04:38.760Z,,0,,18.5,,17.3,
2017-12-15T12:04:48.760Z,,0,,18.5,,,
2017-12-15T12:04:58.805Z,,0,,18.5,,,
2017-12-15T12:05:08.773Z,,0,,18.5,,,
2017-12-15T12:05:18.760Z,,0,,18.5,,17.2,
2017-12-15T12:05:28.764Z,,0,,18.5,,,
2017-12-15T12:05:43.781Z,,0,,18.5,,,
2017-12-15T12:05:48.761Z,,0,,18.5,,,
2017-12-15T12:05:58.761Z,,0,,18.5,,,
2017-12-15T12:06:08.965Z,,0,,18.5,,,
2017-12-15T12:06:18.761Z,,0,,18.5,,,
2017-12-15T12:06:28.760Z,,0,,18.5,,,
2017-12-15T12:06:38.765Z,,0,,18.5,,,
2017-12-15T12:06:48.766Z,,0,,18.5,,,
2017-12-15T12:06:58.761Z,,0,,18.4,,,
2017-12-15T12:07:08.854Z,,0,,18.4,,,
2017-12-15T12:07:18.807Z,,0,,18.4,,,
2017-12-15T12:07:28.808Z,,0,,18.4,,,
2017-12-15T12:07:38.805Z,,0,,18.4,,,
2017-12-15T12:07:48.883Z,,0,,18.4,,,
2017-12-15T12:07:58.761Z,,0,,18.4,,,
2017-12-15T12:08:08.762Z,,0,,18.4,,,
2017-12-15T12:08:18.777Z,,0,,18.4,,,
2017-12-15T12:08:28.761Z,,0,,18.4,,,
2017-12-15T12:08:38.761Z,,0,,18.4,,,
2017-12-15T12:08:48.764Z,,0,,18.4,,,
2017-12-15T12:08:58.761Z,,0,,18.4,,,
2017-12-15T12:09:08.762Z,,0,,18.4,,,
2017-12-15T12:09:18.761Z,,0,,18.4,,,
2017-12-15T12:09:28.764Z,1,0,0,18.4,,20.5,42
2017-12-15T12:09:39.063Z,,0,,18.4,,23.3,33
2017-12-15T12:09:48.762Z,1,0,0,18.4,,21.7,0
2017-12-15T12:09:58.762Z,,0,,18.4,,18.9,
2017-12-15T12:10:08.762Z,,0,,18.4,,18.2,
2017-12-15T12:10:18.763Z,,0,,18.4,,17.7,
2017-12-15T12:10:28.761Z,,0,,18.4,,,
2017-12-15T12:10:38.765Z,,0,,18.4,,18,
2017-12-15T12:10:48.787Z,,0,,18.4,,18.1,
2017-12-15T12:10:58.762Z,,0,,18.4,,17.8,
2017-12-15T12:11:08.822Z,,0,,18.4,,18,
2017-12-15T12:11:18.762Z,,0,,18.4,,,
2017-12-15T12:11:28.762Z,,0,,18.4,,,
2017-12-15T12:11:38.762Z,,0,,18.4,,,
2017-12-15T12:11:48.762Z,,0,,18.4,,,
2017-12-15T12:11:58.795Z,,0,,18.4,,18.1,
2017-12-15T12:12:08.762Z,,0,,18.4,,18.2,
2017-12-15T12:12:18.766Z,,0,,18.4,,,
2017-12-15T12:12:28.762Z,,0,,18.4,,,
2017-12-15T12:12:38.947Z,,0,,18.4,,18.1,
2017-12-15T12:12:48.773Z,,0,,18.4,,18,
2017-12-15T12:12:58.776Z,,0,,18.4,,,
2017-12-15T12:13:08.762Z,,0,,18.4,,,
2017-12-15T12:13:18.954Z,,0,,18.4,,,
2017-12-15T12:13:28.762Z,,0,,18.4,,,
2017-12-15T12:13:38.763Z,,0,,18.4,,,
2017-12-15T12:13:48.963Z,,0,,18.4,,18,
2017-12-15T12:13:58.762Z,,0,,18.4,,,
2017-12-15T12:14:08.763Z,,0,,18.4,,18,
2017-12-15T12:14:18.764Z,,0,,18.4,,,
2017-12-15T12:14:28.762Z,,0,,18.4,,,
2017-12-15T12:14:38.782Z,,0,,18.4,,,
2017-12-15T12:14:48.762Z,,0,,18.4,,,
2017-12-15T12:14:58.776Z,,0,,18.4,,,
2017-12-15T12:15:08.762Z,,0,,18.4,,,
2017-12-15T12:15:18.820Z,,0,,18.4,,18,
2017-12-15T12:15:28.762Z,,0,,18.4,,17.8,
2017-12-15T12:15:38.765Z,,0,,18.4,,18,
2017-12-15T12:15:48.762Z,,0,,18.4,,,
2017-12-15T12:15:58.762Z,,0,,18.4,,,
2017-12-15T12:16:08.762Z,,0,,18.4,,,
2017-12-15T12:16:18.762Z,,0,,18.4,,,
2017-12-15T12:16:28.762Z,,0,,18.4,,,
2017-12-15T12:16:38.765Z,,0,,18.4,,,
2017-12-15T12:16:48.762Z,,0,,18.4,,,
2017-12-15T12:16:58.762Z,,0,,18.4,,,
2017-12-15T12:17:08.792Z,,0,,18.4,,,
2017-12-15T12:17:18.763Z,,0,,18.4,,,
2017-12-15T12:17:28.767Z,,0,,18.4,,,
2017-12-15T12:17:38.769Z,,0,,18.4,,,
2017-12-15T12:17:48.762Z,,0,,18.4,,,
2017-12-15T12:17:58.766Z,,0,,18.4,,18,
2017-12-15T12:18:08.763Z,,0,,18.4,,,
2017-12-15T12:18:18.762Z,,0,,18.4,,,
2017-12-15T12:18:28.762Z,,0,,18.4,,,
2017-12-15T12:18:38.790Z,,0,,18.4,,,
2017-12-15T12:18:48.773Z,,0,,18.4,,,
2017-12-15T12:18:58.765Z,,0,,18.4,,,
2017-12-15T12:19:08.763Z,,0,,18.4,,18,
2017-12-15T12:19:18.763Z,,0,,18.4,,,
2017-12-15T12:19:28.762Z,,0,,18.4,,17.8,
2017-12-15T12:19:38.765Z,,0,,18.4,,18,
2017-12-15T12:19:48.762Z,,0,,18.4,,,
2017-12-15T12:19:58.763Z,,0,,18.4,,17.8,
2017-12-15T12:20:08.781Z,,0,,18.4,,,
2017-12-15T12:20:18.784Z,,0,,18.4,,,
2017-12-15T12:20:28.764Z,,0,,18.4,,,
2017-12-15T12:20:38.765Z,,0,,18.4,,17.7,
2017-12-15T12:20:48.763Z,,0,,18.4,,,
2017-12-15T12:20:58.763Z,,0,,18.4,,,
2017-12-15T12:21:08.818Z,,0,,18.4,,,
2017-12-15T12:21:18.763Z,,0,,18.4,,,
2017-12-15T12:21:28.764Z,,0,,18.4,,,
2017-12-15T12:21:38.793Z,,0,,18.4,,,
2017-12-15T12:21:48.763Z,,0,,18.4,,,
2017-12-15T12:21:58.804Z,,0,,18.4,,17.6,
2017-12-15T12:22:08.828Z,,0,,18.4,,,
2017-12-15T12:22:18.770Z,,0,,18.4,,,
2017-12-15T12:22:28.764Z,,0,,18.4,,17.7,
2017-12-15T12:22:38.763Z,,0,,18.4,,17.6,
2017-12-15T12:22:48.763Z,,0,,18.4,,,
2017-12-15T12:22:58.764Z,,0,,18.4,,,
2017-12-15T12:23:08.769Z,,0,,18.4,,,
2017-12-15T12:23:18.763Z,,0,,18.4,,,
2017-12-15T12:23:28.767Z,,0,,18.4,,,
2017-12-15T12:23:38.763Z,,0,,18.4,,,
2017-12-15T12:23:48.763Z,,0,,18.4,,,
2017-12-15T12:23:58.781Z,0,54,2,15.3,0,18.2,122
2017-12-15T12:24:08.805Z,,54,,22.2,,29.6,115
2017-12-15T12:24:18.781Z,,54,,29.8,,39.5,152
2017-12-15T12:24:28.777Z,0,0,0,36.7,,44.8,0
2017-12-15T12:24:38.778Z,,0,,42.6,,44.5,
2017-12-15T12:24:48.763Z,,0,,43.3,,44.1,
2017-12-15T12:24:58.782Z,,0,,43.1,,43.9,
2017-12-15T12:25:08.770Z,,0,,42.8,,43.8,
2017-12-15T12:25:18.768Z,,0,,42.5,,43.7,
2017-12-15T12:25:28.764Z,1,0,0,42.2,20,,
2017-12-15T12:25:38.764Z,,0,,41.9,,43.6,
2017-12-15T12:25:48.777Z,,0,,41.6,,30.1,
2017-12-15T12:25:58.779Z,,0,,41.3,,23.5,
2017-12-15T12:26:08.764Z,,0,,41.1,,20.8,
2017-12-15T12:26:18.763Z,,0,,40.7,,19.9,
2017-12-15T12:26:28.764Z,,0,,40.4,,19.3,
2017-12-15T12:26:38.764Z,,0,,40.2,,20,
2017-12-15T12:26:48.775Z,0,54,0,17.4,0,20.4,0
2017-12-15T12:26:58.768Z,,0,,15.6,,22.5,
2017-12-15T12:27:08.764Z,,0,,15.4,,22.2,
2017-12-15T12:27:18.765Z,,0,,15.6,,22.2,
2017-12-15T12:27:28.764Z,,0,,15.6,,22,
2017-12-15T12:27:38.766Z,,0,,15.6,,,
2017-12-15T12:27:48.769Z,1,0,0,15.7,20,,
2017-12-15T12:27:58.767Z,,0,,15.9,,21.6,
2017-12-15T12:28:08.932Z,,0,,15.9,,20.8,
2017-12-15T12:28:18.771Z,,0,,16.1,,20.2,
2017-12-15T12:28:28.764Z,,0,,16.1,,19.9,
2017-12-15T12:28:38.764Z,,0,,16.2,,19.7,
2017-12-15T12:28:48.764Z,,0,,16.4,,19.9,
2017-12-15T12:28:58.765Z,,0,,16.4,,20,
2017-12-15T12:29:08.801Z,,0,,16.5,,,
2017-12-15T12:29:18.781Z,,0,,16.5,,,
2017-12-15T12:29:28.777Z,,0,,16.7,,20.4,
2017-12-15T12:29:38.791Z,,0,,16.7,,20.7,
2017-12-15T12:29:48.765Z,,0,,16.8,,,
2017-12-15T12:29:58.768Z,,0,,16.8,,20.6,
2017-12-15T12:30:08.765Z,,0,,16.8,,20.4,
2017-12-15T12:30:18.765Z,,0,,17,,20.2,
2017-12-15T12:30:28.773Z,,0,,17,,20.1,
2017-12-15T12:30:38.766Z,,0,,17.1,,,
2017-12-15T12:30:48.766Z,,0,,17.1,,,
2017-12-15T12:30:58.765Z,,0,,17.1,,20,
2017-12-15T12:31:08.764Z,,0,,17.1,,,
2017-12-15T12:31:18.772Z,,0,,17.3,,19.9,
2017-12-15T12:31:28.764Z,,0,,17.3,,,
2017-12-15T12:31:38.809Z,,0,,17.3,,,
2017-12-15T12:31:48.771Z,,0,,17.3,,,
2017-12-15T12:31:58.765Z,,0,,17.4,,,
2017-12-15T12:32:08.766Z,,0,,17.4,,,
2017-12-15T12:32:18.765Z,,0,,17.4,,,
2017-12-15T12:32:28.797Z,,0,,17.4,,,
2017-12-15T12:32:38.765Z,,0,,17.4,,,
2017-12-15T12:32:48.805Z,,0,,17.5,,,
2017-12-15T12:32:58.770Z,,0,,17.5,,,
2017-12-15T12:33:08.869Z,0,0,2,17.5,0,,
2017-12-15T12:33:19.176Z,0,54,2,18.8,,22.2,118
2017-12-15T12:33:28.778Z,0,0,2,24.5,,30.2,0
2017-12-15T12:33:38.787Z,0,54,2,27.1,,28.9,30
2017-12-15T12:33:48.798Z,,54,,27.3,,31.5,130
2017-12-15T12:33:58.785Z,0,0,0,33.1,,38.5,0
2017-12-15T12:34:08.782Z,0,54,2,36.9,,38.4,
2017-12-15T12:34:18.782Z,0,0,0,34.5,,36.3,0
2017-12-15T12:34:28.793Z,,0,,33.9,,35.1,
2017-12-15T12:34:38.781Z,,0,,33.8,,34.9,
2017-12-15T12:34:48.784Z,,0,,33.7,,,
2017-12-15T12:34:58.767Z,,0,,33.6,,34.8,
2017-12-15T12:35:08.780Z,,0,,33.5,,,
2017-12-15T12:35:18.807Z,1,0,0,33.4,20,34.7,
2017-12-15T12:35:28.803Z,,0,,33.3,,34.9,
2017-12-15T12:35:38.777Z,0,0,0,26,0,34.3,0
2017-12-15T12:35:48.779Z,,0,,24.8,,29.9,
2017-12-15T12:35:58.768Z,,0,,24.7,,29.4,
2017-12-15T12:36:08.783Z,,0,,24.7,,,
2017-12-15T12:36:18.866Z,,0,,24.7,,,
2017-12-15T12:36:28.766Z,,0,,24.7,,,
2017-12-15T12:36:38.782Z,1,0,0,24.7,20,29.4,
2017-12-15T12:36:55.296Z,,0,,24.8,,28.6,
2017-12-15T12:36:58.767Z,,0,,24.8,,24.8,
2017-12-15T12:37:08.826Z,,0,,24.8,,22.5,
2017-12-15T12:37:18.793Z,,0,,24.8,,21.3,
2017-12-15T12:37:28.766Z,,0,,24.8,,20.7,
2017-12-15T12:37:38.782Z,,0,,24.8,,,
2017-12-15T12:37:48.814Z,,0,,24.8,,21.1,
2017-12-15T12:37:58.766Z,,0,,24.8,,,
2017-12-15T12:38:08.780Z,,0,,24.8,,20.8,
2017-12-15T12:38:18.774Z,,0,,24.8,,20.7,
2017-12-15T12:38:28.833Z,,0,,24.8,,20.8,
2017-12-15T12:38:38.766Z,,0,,24.8,,,
2017-12-15T12:38:48.825Z,,0,,24.8,,20.8,
2017-12-15T12:38:58.766Z,,0,,24.8,,,
2017-12-15T12:39:08.766Z,,0,,24.8,,21,
2017-12-15T12:39:18.768Z,,0,,24.7,,21.1,
2017-12-15T12:39:33.856Z,,0,,24.7,,21.2,
2017-12-15T12:39:38.786Z,,0,,24.7,,21.1,
2017-12-15T12:39:48.786Z,,0,,24.7,,21,
2017-12-15T12:39:58.776Z,,0,,24.5,,20.8,
2017-12-15T12:40:08.794Z,,0,,24.5,,20.7,
2017-12-15T12:40:19.025Z,,0,,24.5,,,
2017-12-15T12:40:28.802Z,,0,,24.5,,20.6,
2017-12-15T12:40:38.782Z,,0,,24.4,,,
2017-12-15T12:40:48.786Z,,0,,24.4,,,
2017-12-15T12:40:58.767Z,,0,,24.4,,,
2017-12-15T12:41:08.793Z,,0,,24.4,,,
2017-12-15T12:41:18.767Z,,0,,24.3,,,
2017-12-15T12:41:28.784Z,,0,,24.3,,,
2017-12-15T12:41:38.769Z,,0,,24.3,,,
2017-12-15T12:41:48.966Z,,0,,24.2,,,
2017-12-15T12:41:58.766Z,,0,,24.2,,,
2017-12-15T12:42:08.792Z,,0,,24.2,,,
2017-12-15T12:42:18.809Z,,0,,24,,,
2017-12-15T12:42:28.766Z,,0,,24,,,
2017-12-15T12:42:38.767Z,,0,,24,,,
2017-12-15T12:42:48.830Z,,0,,24,,,
2017-12-15T12:42:58.809Z,,0,,23.9,,,
2017-12-15T12:43:08.778Z,,0,,23.9,,,
2017-12-15T12:43:18.785Z,,0,,23.9,,,
2017-12-15T12:43:28.852Z,,0,,23.8,,,
2017-12-15T12:43:39.004Z,,0,,23.8,,,
2017-12-15T12:43:48.802Z,,0,,23.8,,20.7,
2017-12-15T12:43:58.768Z,,0,,23.7,,,
2017-12-15T12:44:09.003Z,0,0,2,23.7,0,20.8,
2017-12-15T12:44:18.786Z,0,54,2,19,,23.3,128
2017-12-15T12:44:28.788Z,,54,,26.8,,34.4,128
2017-12-15T12:44:38.783Z,0,0,0,33.6,,41.5,0
2017-12-15T12:44:48.814Z,,0,,33.5,,41.3,
2017-12-15T12:44:58.769Z,,0,,33.4,,40.9,
2017-12-15T12:45:08.786Z,,0,,33.3,,40.8,
2017-12-15T12:45:18.789Z,,0,,33.2,,40.7,
2017-12-15T12:45:28.767Z,,0,,32.9,,40.6,
2017-12-15T12:45:38.781Z,1,0,0,32.8,20,,
2017-12-15T12:45:48.933Z,,0,,32.7,,40.7,
2017-12-15T12:45:58.858Z,,0,,32.6,,30.3,
2017-12-15T12:46:08.820Z,,0,,32.5,,24.7,
2017-12-15T12:46:18.902Z,,0,,32.4,,22.9,
2017-12-15T12:46:28.908Z,,0,,32.2,,21.8,
2017-12-15T12:46:38.918Z,,0,,32.1,,21.4,
2017-12-15T12:46:48.884Z,,0,,32,,22,
2017-12-15T12:46:58.846Z,,0,,31.9,,22.2,
2017-12-15T12:47:08.869Z,,0,,31.8,,21.9,
2017-12-15T12:47:18.784Z,,0,,31.5,,21.8,
2017-12-15T12:47:28.774Z,,0,,31.5,,21.7,
2017-12-15T12:47:38.793Z,,0,,31.3,,21.9,
2017-12-15T12:47:48.814Z,,0,,31.2,,,
2017-12-15T12:47:58.768Z,,0,,31,,,
2017-12-15T12:48:08.788Z,,0,,30.9,,,
2017-12-15T12:48:18.961Z,,0,,30.8,,22.2,
2017-12-15T12:48:28.906Z,,0,,30.7,,22.4,
2017-12-15T12:48:38.877Z,0,0,0,32,0,,
2017-12-15T12:48:48.806Z,,0,,31,,22.3,
2017-12-15T12:48:58.831Z,,0,,30.8,,,
2017-12-15T12:49:09.270Z,,0,,30.7,,,
2017-12-15T12:49:18.935Z,,0,,30.6,,,
2017-12-15T12:49:28.865Z,,0,,30.4,,,
2017-12-15T12:49:38.894Z,1,0,0,30.4,20,,
2017-12-15T12:49:48.796Z,,0,,30.3,,,
2017-12-15T12:49:58.770Z,,0,,30.2,,22.2,
2017-12-15T12:50:08.797Z,,0,,30.1,,21.9,
2017-12-15T12:50:18.812Z,,0,,30,,21.8,
2017-12-15T12:50:28.790Z,,0,,29.8,,21.7,
2017-12-15T12:50:38.822Z,,0,,29.7,,21.6,
2017-12-15T12:50:48.797Z,,0,,29.6,,,
2017-12-15T12:50:58.771Z,,0,,29.5,,21.4,
2017-12-15T12:51:08.838Z,,0,,29.3,,,
2017-12-15T12:51:18.797Z,,0,,29.2,,21.3,
2017-12-15T12:51:28.769Z,,0,,29.1,,,
2017-12-15T12:51:38.806Z,,0,,29,,,
2017-12-15T12:51:48.796Z,,0,,28.9,,,
2017-12-15T12:51:58.814Z,,0,,28.7,,,
2017-12-15T12:52:08.795Z,,0,,28.6,,21.2,
2017-12-15T12:52:18.799Z,,0,,28.5,,,
2017-12-15T12:52:28.768Z,,0,,28.4,,,
2017-12-15T12:52:38.777Z,,0,,28.3,,,
2017-12-15T12:52:48.800Z,,0,,28.1,,21.1,
2017-12-15T12:52:58.785Z,,0,,28,,,
2017-12-15T12:53:08.782Z,,0,,27.9,,,
2017-12-15T12:53:18.780Z,,0,,27.8,,21,
2017-12-15T12:53:28.789Z,,0,,27.7,,,
2017-12-15T12:53:38.797Z,,0,,27.5,,,
2017-12-15T12:53:48.844Z,,0,,27.4,,21,
2017-12-15T12:53:58.837Z,,0,,27.3,,20.8,
2017-12-15T12:54:08.769Z,,0,,27.2,,21,
2017-12-15T12:54:18.769Z,,0,,27.1,,20.8,
2017-12-15T12:54:28.768Z,,0,,27.1,,20.8,
2017-12-15T12:54:38.804Z,,0,,26.9,,20.8,
2017-12-15T12:54:48.830Z,,0,,26.8,,,
2017-12-15T12:54:58.854Z,,0,,26.7,,20.8,
2017-12-15T12:55:08.841Z,,0,,26.6,,,
2017-12-15T12:55:18.960Z,,0,,26.6,,,
2017-12-15T12:55:28.800Z,,0,,26.5,,,
2017-12-15T12:55:38.789Z,,0,,26.3,,,
2017-12-15T12:55:48.770Z,,0,,26.3,,,
2017-12-15T12:55:58.769Z,,0,,26.2,,,
2017-12-15T12:56:08.776Z,,0,,26.1,,,
2017-12-15T12:56:18.793Z,,0,,26.1,,,
2017-12-15T12:56:28.790Z,,0,,26,,,
2017-12-15T12:56:38.819Z,,0,,26,,,
2017-12-15T12:56:48.803Z,,0,,25.9,,,
2017-12-15T12:56:58.777Z,,0,,25.7,,,
