Time,HwTSet,HwTOutlet,PrimT,ChActive,ActPow,PrimTSet,HwActive
2017-11-15T11:51:37.048Z,0,33.2,,,,,
2017-11-15T11:51:47.026Z,0,33.1,38.3,,,,
2017-11-15T11:51:57.027Z,0,33.1,37.9,,,,
2017-11-15T11:52:07.027Z,0,33.1,37.4,,,,
2017-11-15T11:52:17.027Z,0,32.9,36.9,,,,
2017-11-15T11:52:27.027Z,0,32.9,36.6,,,,
2017-11-15T11:52:37.252Z,0,32.9,36.4,,,,
2017-11-15T11:52:47.030Z,0,32.8,36.2,,,,
2017-11-15T11:52:57.027Z,0,32.8,36.1,,,,
2017-11-15T11:53:07.047Z,0,32.8,,,,,
2017-11-15T11:53:17.036Z,0,32.7,36.2,,,,
2017-11-15T11:53:27.038Z,0,32.7,,,,,
2017-11-15T11:53:37.037Z,0,32.7,41.5,1,38,,0
2017-11-15T11:53:47.027Z,0,32.6,44,,30,,
2017-11-15T11:53:57.057Z,0,32.6,46,,30,,
2017-11-15T11:54:07.027Z,0,32.6,46.4,,,,
2017-11-15T11:54:17.027Z,0,32.5,44.8,1,0,,0
2017-11-15T11:54:27.028Z,0,32.5,40.8,,,,
2017-11-15T11:54:37.036Z,0,32.5,38.8,,,,
2017-11-15T11:54:47.027Z,0,32.5,37.9,,,,
2017-11-15T11:54:57.044Z,0,32.4,36.9,,,,
2017-11-15T11:55:07.034Z,0,32.4,36.5,,,,
2017-11-15T11:55:17.028Z,0,32.4,36.2,,,,
2017-11-15T11:55:27.035Z,0,32.3,,,,,
2017-11-15T11:55:37.036Z,0,32.3,36.3,,,,
2017-11-15T11:55:47.027Z,0,32.3,37.1,,,,
2017-11-15T11:55:57.034Z,0,32.3,37.4,,,,
2017-11-15T11:56:07.028Z,0,32.2,38,,,,
2017-11-15T11:56:17.035Z,0,32.2,38.4,,,,
2017-11-15T11:56:27.035Z,0,32.2,38.7,,,,
2017-11-15T11:56:37.029Z,0,32.1,38.6,,,,
2017-11-15T11:56:47.315Z,0,32.1,38.4,,,,
2017-11-15T11:56:57.034Z,0,32.1,37.9,,,,
2017-11-15T11:57:07.070Z,0,32.1,37.5,,,,
2017-11-15T11:57:17.147Z,0,32.1,36.9,,,,
2017-11-15T11:57:27.038Z,0,32,36.7,,,,
2017-11-15T11:57:37.038Z,0,32,36.5,,,,
2017-11-15T11:57:47.037Z,0,32,36.3,,,,
2017-11-15T11:57:57.034Z,0,32,,,,,
2017-11-15T11:58:07.146Z,0,31.9,,,,,
2017-11-15T11:58:17.062Z,0,31.9,36.4,,,,
2017-11-15T11:58:27.033Z,0,31.9,,,,,
2017-11-15T11:58:37.048Z,0,31.8,41.6,1,38,,0
2017-11-15T11:58:47.038Z,0,31.8,44.1,,29,,
2017-11-15T11:58:57.029Z,0,31.8,46.1,,30,,
2017-11-15T11:59:07.051Z,0,31.8,46.4,,,,
2017-11-15T11:59:17.041Z,0,31.8,45.5,1,0,,0
2017-11-15T11:59:27.056Z,0,31.6,41.7,,,,
2017-11-15T11:59:37.047Z,0,31.6,38.8,,,,
2017-11-15T11:59:47.030Z,0,31.6,37.9,,,,
2017-11-15T11:59:57.085Z,0,31.6,36.9,,,,
2017-11-15T12:00:07.028Z,0,31.6,36.7,,,,
2017-11-15T12:00:17.039Z,0,31.5,36.4,,,,
2017-11-15T12:00:27.030Z,0,31.5,,,,,
2017-11-15T12:00:37.081Z,0,31.5,36.6,,,,
2017-11-15T12:00:47.034Z,0,31.5,37.1,,,,
2017-11-15T12:00:57.034Z,0,31.5,38,,,,
2017-11-15T12:01:07.027Z,0,31.4,38.2,,,,
2017-11-15T12:01:17.065Z,0,31.4,38.6,,,,
2017-11-15T12:01:27.050Z,0,31.4,38.9,,,,
2017-11-15T12:01:37.242Z,0,31.4,38.8,,,,
2017-11-15T12:01:47.053Z,0,31.4,38.5,,,,
2017-11-15T12:01:57.036Z,0,31.4,37.9,,,,
2017-11-15T12:02:07.029Z,0,31.4,37.7,,,,
2017-11-15T12:02:17.028Z,0,31.3,36.9,,,,
2017-11-15T12:02:27.034Z,0,31.3,,,,,
2017-11-15T12:02:37.045Z,0,31.3,36.6,,,,
2017-11-15T12:02:47.042Z,0,31.3,36.5,,,,
2017-11-15T12:02:57.029Z,0,31.3,,,,,
2017-11-15T12:03:07.041Z,0,31.3,,,,,
2017-11-15T12:03:17.028Z,0,31.3,36.6,,,,
2017-11-15T12:03:27.036Z,0,31.2,,,,,
2017-11-15T12:03:37.046Z,0,31.2,41.2,1,39,,0
2017-11-15T12:03:47.035Z,0,31.2,44.1,,30,,
2017-11-15T12:03:57.028Z,0,31.2,46,,,,
2017-11-15T12:04:07.030Z,0,31.2,46.5,,29,,
2017-11-15T12:04:17.053Z,0,31,44.7,1,0,,0
2017-11-15T12:04:27.040Z,0,31,40.8,,,,
2017-11-15T12:04:37.028Z,0,31,38.9,,,,
2017-11-15T12:04:47.029Z,0,31,37.9,,,,
2017-11-15T12:04:57.049Z,0,31,36.9,,,,
2017-11-15T12:05:07.078Z,0,31,36.7,,,,
2017-11-15T12:05:17.069Z,0,31,36.6,,,,
2017-11-15T12:05:27.031Z,0,31,,,,,
2017-11-15T12:05:37.057Z,0,30.9,37.1,,,,
2017-11-15T12:05:47.032Z,0,30.9,37.3,,,,
2017-11-15T12:05:57.056Z,0,30.9,38,,,,
2017-11-15T12:06:07.123Z,0,30.9,38.3,,,,
2017-11-15T12:06:17.045Z,0,30.9,38.7,,,,
2017-11-15T12:06:27.049Z,0,30.9,38.9,,,,
2017-11-15T12:06:37.096Z,0,30.9,38.8,,,,
2017-11-15T12:06:47.028Z,0,30.9,38.5,,,,
2017-11-15T12:06:57.113Z,0,30.8,37.9,,,,
2017-11-15T12:07:07.057Z,0,30.8,37.7,,,,
2017-11-15T12:07:17.028Z,0,30.8,37.3,,,,
2017-11-15T12:07:27.031Z,0,30.8,36.9,,,,
2017-11-15T12:07:37.243Z,0,30.8,36.7,,,,
2017-11-15T12:07:47.028Z,0,30.8,36.6,,,,
2017-11-15T12:07:57.032Z,0,30.8,,,,,
2017-11-15T12:08:07.037Z,0,30.8,,,,,
2017-11-15T12:08:17.028Z,0,30.8,36.7,,,,
2017-11-15T12:08:27.039Z,0,30.7,,,,,
2017-11-15T12:08:37.050Z,0,30.7,42,1,38,,0
2017-11-15T12:08:47.030Z,0,30.7,44.1,,29,,
2017-11-15T12:08:57.058Z,0,30.7,46.1,,29,,
2017-11-15T12:09:07.052Z,0,30.7,46.9,1,0,,0
2017-11-15T12:09:17.030Z,0,30.7,42.9,,,,
2017-11-15T12:09:27.040Z,0,30.7,39.8,,,,
2017-11-15T12:09:37.031Z,0,30.7,38.4,,,,
2017-11-15T12:09:47.031Z,0,30.6,37.8,,,,
2017-11-15T12:09:57.047Z,0,30.6,36.9,,,,
2017-11-15T12:10:07.029Z,0,30.6,36.6,,,,
2017-11-15T12:10:17.318Z,0,30.6,36.5,,,,
2017-11-15T12:10:27.141Z,0,30.6,,,,,
2017-11-15T12:10:37.031Z,0,30.6,37.1,,,,
2017-11-15T12:10:47.050Z,0,30.6,37.3,,,,
2017-11-15T12:10:57.030Z,0,30.6,38,,,,
2017-11-15T12:11:07.036Z,0,30.6,38.2,,,,
2017-11-15T12:11:17.038Z,0,30.6,38.5,,,,
2017-11-15T12:11:27.030Z,0,30.6,,,,,
2017-11-15T12:11:37.096Z,0,30.6,38.3,,,,
2017-11-15T12:11:47.035Z,0,30.4,37.9,,,,
2017-11-15T12:11:57.035Z,0,30.4,37.6,,,,
2017-11-15T12:12:07.028Z,0,30.4,36.9,,,,
2017-11-15T12:12:17.047Z,0,30.4,36.7,,,,
2017-11-15T12:12:27.034Z,0,30.4,36.4,,,,
2017-11-15T12:12:37.030Z,0,30.4,36.2,,,,
2017-11-15T12:12:47.034Z,0,30.4,,,,,
2017-11-15T12:12:57.040Z,0,30.4,36.1,,,,
2017-11-15T12:13:07.047Z,0,30.4,,,,,
2017-11-15T12:13:17.081Z,0,30.4,,,,,
2017-11-15T12:13:27.118Z,0,30.4,36,,,,
2017-11-15T12:13:37.101Z,0,30.3,40.2,1,40,,0
2017-11-15T12:13:47.093Z,0,30.3,44,,31,,
2017-11-15T12:13:57.106Z,0,30.3,,,,,
2017-11-15T12:14:07.091Z,0,30.3,45.8,,30,,
2017-11-15T12:14:22.163Z,0,30.3,46,,,,
2017-11-15T12:14:27.032Z,0,30.3,46.1,,29,,
2017-11-15T12:14:37.031Z,0,30.3,46.2,,30,,
2017-11-15T12:14:47.030Z,0,30.3,46.4,,,,
2017-11-15T12:14:57.030Z,0,30.3,46.2,,,,
2017-11-15T12:15:07.031Z,0,30.3,46.1,,29,,
2017-11-15T12:15:17.030Z,0,30.3,46.2,,30,,
2017-11-15T12:15:27.064Z,0,30.3,46.4,1,29,43,0
2017-11-15T12:15:37.049Z,0,30.3,46.6,,,,
2017-11-15T12:15:47.033Z,0,30.3,46.9,1,0,,0
2017-11-15T12:15:57.037Z,0,30.3,42.8,,,,
2017-11-15T12:16:07.032Z,0,30.3,41.7,,,,
2017-11-15T12:16:17.039Z,0,30.2,40.6,,,,
2017-11-15T12:16:27.032Z,0,30.2,40.4,,,,
2017-11-15T12:16:37.042Z,0,30.2,40.3,,,,
2017-11-15T12:16:47.145Z,0,30.2,40.5,,,,
2017-11-15T12:16:57.241Z,0,30.2,40.7,,,,
2017-11-15T12:17:07.115Z,0,30.2,41,,,,
2017-11-15T12:17:17.109Z,0,30.2,,,,,
2017-11-15T12:17:27.073Z,0,30.2,41.1,,,,
2017-11-15T12:17:37.076Z,0,30.2,,,,,
2017-11-15T12:17:47.078Z,0,30.2,40.9,,,,
2017-11-15T12:17:57.032Z,0,30.2,40.8,,,,
2017-11-15T12:18:07.097Z,0,30.2,40.5,,,,
2017-11-15T12:18:17.031Z,0,30.2,39.9,,,,
2017-11-15T12:18:27.029Z,0,30.2,39.8,,,,
2017-11-15T12:18:37.075Z,0,30.2,39.5,,,,
2017-11-15T12:18:47.053Z,0,30.2,39.3,,,,
2017-11-15T12:18:57.038Z,0,30.2,39.2,,,,
2017-11-15T12:19:07.041Z,0,30.2,39.1,,,,
2017-11-15T12:19:17.046Z,0,30.2,,,,,
2017-11-15T12:19:27.056Z,0,30.2,38.9,,,,
2017-11-15T12:19:37.037Z,0,30.2,,,,,
2017-11-15T12:19:47.079Z,0,30.2,38.8,,,,
2017-11-15T12:19:57.057Z,0,30.2,,,,,
2017-11-15T12:20:07.059Z,0,30.2,38.7,,,,
2017-11-15T12:20:17.120Z,0,30.2,,,,,
2017-11-15T12:20:27.095Z,0,30.2,,,,,
2017-11-15T12:20:37.065Z,0,30.2,,,,,
2017-11-15T12:20:47.107Z,0,30.2,,,,,
2017-11-15T12:20:57.063Z,0,30.2,38.6,,,,
2017-11-15T12:21:07.061Z,0,30.1,,,,,
2017-11-15T12:21:17.091Z,0,30.2,,,,,
2017-11-15T12:21:27.056Z,0,30.2,,,,,
2017-11-15T12:21:37.043Z,0,30.1,,,,,
2017-11-15T12:21:47.090Z,0,30.1,38.5,,,,
2017-11-15T12:22:02.212Z,0,30.1,,,,,
2017-11-15T12:22:07.032Z,0,30.1,,,,,
2017-11-15T12:22:17.071Z,0,30.1,,,,,
2017-11-15T12:22:27.110Z,0,30.1,,,,,
2017-11-15T12:22:37.085Z,0,30.1,38.4,,,,
2017-11-15T12:22:47.142Z,0,30.1,,,,,
2017-11-15T12:22:57.065Z,0,30.1,,,,,
2017-11-15T12:23:07.071Z,0,30.1,,,,,
2017-11-15T12:23:22.105Z,0,30.1,,,,,
2017-11-15T12:23:27.067Z,0,30.1,,,,,
2017-11-15T12:23:37.047Z,0,30.1,,,,,
2017-11-15T12:23:47.044Z,0,30.1,38,,,,
2017-11-15T12:23:57.035Z,0,30.1,37.9,,,,
2017-11-15T12:24:07.054Z,0,30.1,37.6,,,,
2017-11-15T12:24:17.040Z,0,30,36.8,,,,
2017-11-15T12:24:27.120Z,0,30,42.2,1,38,,0
2017-11-15T12:24:37.039Z,0,30,45.1,,29,,
2017-11-15T12:24:47.048Z,0,30,46,,,,
2017-11-15T12:24:57.038Z,0,30,46.4,,30,,
2017-11-15T12:25:07.040Z,0,30,46.9,1,0,,0
2017-11-15T12:25:17.060Z,0,30,42.8,,,,
2017-11-15T12:25:27.037Z,0,30,39.8,,,,
2017-11-15T12:25:37.040Z,0,30,38.5,,,,
2017-11-15T12:25:47.171Z,0,30,37.9,,,,
2017-11-15T12:25:57.039Z,0,30,37.4,,,,
2017-11-15T12:26:07.033Z,0,30,37.2,,,,
2017-11-15T12:26:17.042Z,0,30,37.3,,,,
2017-11-15T12:26:27.094Z,0,30,37.5,,,,
2017-11-15T12:26:37.045Z,0,30,38,,,,
2017-11-15T12:26:47.105Z,0,30,38.3,,,,
2017-11-15T12:26:57.398Z,0,30,38.7,,,,
2017-11-15T12:27:07.261Z,0,30,39.1,,,,
2017-11-15T12:27:17.102Z,0,30,38.9,,,,
2017-11-15T12:27:27.057Z,0,30,38.8,,,,
2017-11-15T12:27:37.096Z,0,30,38.5,,,,
2017-11-15T12:27:47.129Z,0,29.8,37.9,,,,
2017-11-15T12:27:57.111Z,0,29.8,37.7,,,,
2017-11-15T12:28:07.092Z,0,29.8,37.4,,,,
2017-11-15T12:28:17.065Z,0,29.8,37.1,,,,
2017-11-15T12:28:27.090Z,0,29.8,36.9,,,,
2017-11-15T12:28:37.056Z,0,29.8,,,,,
2017-11-15T12:28:47.033Z,0,29.8,,,,,
2017-11-15T12:28:57.039Z,0,29.8,,,,,
2017-11-15T12:29:07.360Z,0,29.8,,,,,
2017-11-15T12:29:17.030Z,0,29.8,36.8,,,,
2017-11-15T12:29:27.078Z,0,29.8,42,1,39,,0
2017-11-15T12:29:37.031Z,0,29.8,45,,30,,
2017-11-15T12:29:47.056Z,0,29.8,46.3,,29,,
2017-11-15T12:29:57.032Z,0,29.8,,,,,
2017-11-15T12:30:07.068Z,0,29.8,46.8,,,,
2017-11-15T12:30:17.031Z,0,29.8,46.9,,30,,
2017-11-15T12:30:27.033Z,0,29.8,46.8,,29,,
2017-11-15T12:30:37.106Z,0,29.8,,,30,,
2017-11-15T12:30:47.038Z,0,29.8,46.7,,,,
2017-11-15T12:30:57.036Z,0,29.8,46.9,1,0,,0
2017-11-15T12:31:07.060Z,0,29.8,41.6,,,,
2017-11-15T12:31:22.120Z,0,29.8,40.8,,,,
2017-11-15T12:31:27.031Z,0,29.7,39.3,,,,
2017-11-15T12:31:37.038Z,0,29.7,39.1,,,,
2017-11-15T12:31:47.038Z,0,29.7,39.2,,,,
2017-11-15T12:31:57.092Z,0,29.8,39.5,,,,
2017-11-15T12:32:07.114Z,0,29.8,40,,,,
2017-11-15T12:32:17.096Z,0,29.7,40.3,,,,
2017-11-15T12:32:27.065Z,0,29.7,40.7,,,,
2017-11-15T12:32:37.042Z,0,29.7,41,,,,
2017-11-15T12:32:47.042Z,0,29.7,,,,,
2017-11-15T12:32:57.042Z,0,29.8,40.9,,,,
2017-11-15T12:33:07.040Z,0,29.8,40.7,,,,
2017-11-15T12:33:17.032Z,0,29.7,40.3,,,,
2017-11-15T12:33:27.032Z,0,29.7,39.8,,,,
2017-11-15T12:33:37.030Z,0,29.7,39.4,,,,
2017-11-15T12:33:47.036Z,0,29.7,38.9,,,,
2017-11-15T12:33:57.045Z,0,29.7,38.8,,,,
2017-11-15T12:34:07.034Z,0,29.7,38.7,,,,
2017-11-15T12:34:17.031Z,0,29.7,,,,,
2017-11-15T12:34:27.036Z,0,29.8,,,,,
2017-11-15T12:34:37.032Z,0,29.7,,,,,
2017-11-15T12:34:47.036Z,0,29.7,,,,,
2017-11-15T12:34:57.080Z,0,29.7,38.6,,,,
2017-11-15T12:35:07.033Z,0,29.8,,,,,
2017-11-15T12:35:17.281Z,0,29.7,,,,,
2017-11-15T12:35:27.051Z,0,29.7,38.5,,,,
2017-11-15T12:35:37.052Z,0,29.7,,,,,
2017-11-15T12:35:47.031Z,0,29.7,,,,,
2017-11-15T12:35:57.039Z,0,29.7,,,,,
2017-11-15T12:36:07.057Z,0,29.7,,,,,
2017-11-15T12:36:17.290Z,0,29.7,38.4,,,,
2017-11-15T12:36:27.067Z,0,29.7,,,,,
2017-11-15T12:36:37.052Z,0,29.7,,,,,
2017-11-15T12:36:47.037Z,0,29.7,,,,,
2017-11-15T12:36:57.031Z,0,29.7,38.3,,,,
2017-11-15T12:37:07.034Z,0,29.7,,,,,
2017-11-15T12:37:17.039Z,0,29.7,,,,,
2017-11-15T12:37:27.032Z,0,29.7,,,,,
2017-11-15T12:37:37.031Z,0,29.7,,,,,
2017-11-15T12:37:47.031Z,0,29.7,,,,,
2017-11-15T12:37:57.032Z,0,29.7,38.2,,,,
2017-11-15T12:38:07.033Z,0,29.7,,,,,
2017-11-15T12:38:17.032Z,0,29.7,,,,,
2017-11-15T12:38:27.031Z,0,29.7,,,,,
2017-11-15T12:38:37.049Z,0,29.7,,,,,
2017-11-15T12:38:47.045Z,0,29.7,,,,,
2017-11-15T12:38:57.057Z,0,29.7,38.1,,,,
2017-11-15T12:39:07.036Z,0,29.7,,,,,
2017-11-15T12:39:17.058Z,0,29.7,,,,,
2017-11-15T12:39:27.060Z,0,29.7,,,,,
2017-11-15T12:39:37.039Z,0,29.7,,,,,
2017-11-15T12:39:47.047Z,0,29.7,,,,,
2017-11-15T12:39:57.033Z,0,29.6,38,,,,
2017-11-15T12:40:07.031Z,0,29.6,,,,,
2017-11-15T12:40:17.032Z,0,29.6,,,,,
2017-11-15T12:40:27.035Z,0,29.6,,,,,
2017-11-15T12:40:37.032Z,0,29.6,,,,,
2017-11-15T12:40:47.039Z,0,29.6,,,,,
2017-11-15T12:40:57.036Z,0,29.6,38,,,,
2017-11-15T12:41:07.036Z,0,29.6,37.9,,,,
2017-11-15T12:41:17.031Z,0,29.6,37.8,,,,
2017-11-15T12:41:27.044Z,0,29.6,37.4,,,,
2017-11-15T12:41:37.037Z,0,29.6,37.3,,,,
2017-11-15T12:41:47.036Z,0,29.6,38.7,1,42,,0
2017-11-15T12:41:57.038Z,0,29.6,44.1,,31,,
2017-11-15T12:42:07.038Z,0,29.6,45,,30,,
2017-11-15T12:42:17.045Z,0,29.6,46,,29,,
2017-11-15T12:42:27.047Z,0,29.6,46.5,,,,
2017-11-15T12:42:37.262Z,0,29.6,46.8,,30,,
2017-11-15T12:42:47.038Z,0,29.6,45.8,1,0,,0
2017-11-15T12:42:57.038Z,0,29.6,40.9,,,,
2017-11-15T12:43:07.032Z,0,29.6,38.9,,,,
2017-11-15T12:43:17.036Z,0,29.6,37.9,,,,
2017-11-15T12:43:27.039Z,0,29.6,37.4,,,,
2017-11-15T12:43:37.118Z,0,29.6,37.1,,,,
2017-11-15T12:43:47.032Z,0,29.6,,,,,
2017-11-15T12:43:57.032Z,0,29.6,37.4,,,,
2017-11-15T12:44:07.032Z,0,29.5,38,,,,
2017-11-15T12:44:22.079Z,0,29.5,38.3,,,,
2017-11-15T12:44:27.033Z,0,29.5,38.7,,,,
2017-11-15T12:44:37.045Z,0,29.5,39.2,,,,
2017-11-15T12:44:47.050Z,0,29.5,39.4,,,,
2017-11-15T12:44:57.150Z,0,29.5,39.3,,,,
2017-11-15T12:45:07.126Z,0,29.5,38.9,,,,
2017-11-15T12:45:17.133Z,0,29.5,38.4,,,,
2017-11-15T12:45:27.063Z,0,29.5,37.9,,,,
2017-11-15T12:45:37.071Z,0,29.5,37.5,,,,
2017-11-15T12:45:47.092Z,0,29.5,37.2,,,,
2017-11-15T12:45:57.088Z,0,29.5,36.9,,,,
2017-11-15T12:46:07.039Z,0,29.5,36.8,,,,
2017-11-15T12:46:17.221Z,0,29.5,,,,,
2017-11-15T12:46:27.129Z,0,29.5,,,,,
2017-11-15T12:46:37.041Z,0,29.5,36.9,,,,
2017-11-15T12:46:47.149Z,0,29.5,38.2,1,43,,0
2017-11-15T12:46:57.269Z,0,29.5,45,,30,,
2017-11-15T12:47:07.034Z,0,29.5,46,,30,,
2017-11-15T12:47:17.042Z,0,29.5,46.5,,,,
2017-11-15T12:47:27.035Z,0,29.5,44.9,1,0,,0
2017-11-15T12:47:37.045Z,0,29.5,40.9,,,,
2017-11-15T12:47:47.055Z,0,29.5,38.9,,,,
2017-11-15T12:47:57.041Z,0,29.5,37.9,,,,
2017-11-15T12:48:07.053Z,0,29.5,36.9,,,,
2017-11-15T12:48:17.066Z,0,29.5,36.6,,,,
2017-11-15T12:48:27.040Z,0,29.5,36.5,,,,
2017-11-15T12:48:37.036Z,0,29.5,,,,,
2017-11-15T12:48:47.036Z,0,29.5,36.7,,,,
2017-11-15T12:48:57.037Z,0,29.5,37.2,,,,
2017-11-15T12:49:07.041Z,0,29.5,38,,,,
2017-11-15T12:49:17.040Z,0,29.5,38.3,,,,
2017-11-15T12:49:27.042Z,0,29.5,38.6,,,,
2017-11-15T12:49:37.033Z,0,29.5,38.7,,,,
2017-11-15T12:49:47.041Z,0,29.5,38.5,,,,
2017-11-15T12:49:57.033Z,0,29.5,37.9,,,,
2017-11-15T12:50:07.036Z,0,29.5,37.6,,,,
2017-11-15T12:50:17.042Z,0,29.5,36.9,,,,
2017-11-15T12:50:27.043Z,0,29.3,36.7,,,,
2017-11-15T12:50:37.034Z,0,29.5,36.5,,,,
2017-11-15T12:50:47.041Z,0,29.5,36.4,,,,
2017-11-15T12:50:57.038Z,0,29.5,36.3,,,,
2017-11-15T12:51:07.039Z,0,29.5,,,,,
2017-11-15T12:51:17.045Z,0,29.5,,,,,
2017-11-15T12:51:27.034Z,0,29.3,36.4,,,,
2017-11-15T12:51:37.039Z,0,29.3,,,,,
2017-11-15T12:51:47.038Z,0,29.3,38.2,1,43,,0
2017-11-15T12:51:57.037Z,0,29.3,43.2,,32,,
2017-11-15T12:52:07.039Z,0,29.3,45.1,,29,,
2017-11-15T12:52:17.042Z,0,29.3,46.2,,,,
2017-11-15T12:52:27.036Z,0,29.3,46.9,1,0,,0
2017-11-15T12:52:37.039Z,0,29.3,42.7,,,,
2017-11-15T12:52:47.037Z,0,29.3,39.9,,,,
2017-11-15T12:53:02.141Z,0,29.3,37.9,,,,
2017-11-15T12:53:07.049Z,0,29.3,36.9,,,,
2017-11-15T12:53:22.135Z,0,29.3,36.6,,,,
2017-11-15T12:53:27.036Z,0,29.3,36.3,,,,
2017-11-15T12:53:37.048Z,0,29.3,,,,,
2017-11-15T12:53:47.039Z,0,29.3,36.5,,,,
2017-11-15T12:53:57.064Z,0,29.3,37.1,,,,
2017-11-15T12:54:07.063Z,0,29.3,37.5,,,,
2017-11-15T12:54:17.097Z,0,29.3,38,,,,
2017-11-15T12:54:27.035Z,0,29.3,38.4,,,,
2017-11-15T12:54:37.040Z,0,29.3,38.7,,,,
2017-11-15T12:54:47.035Z,0,29.3,38.6,,,,
2017-11-15T12:54:57.041Z,0,29.3,38.3,,,,
2017-11-15T12:55:07.045Z,0,29.3,37.9,,,,
2017-11-15T12:55:17.049Z,0,29.3,37.4,,,,
2017-11-15T12:55:27.041Z,0,29.3,36.9,,,,
2017-11-15T12:55:37.035Z,0,29.3,36.7,,,,
2017-11-15T12:55:47.056Z,0,29.3,36.5,,,,
2017-11-15T12:55:57.035Z,0,29.3,36.4,,,,
2017-11-15T12:56:07.054Z,0,29.3,,,,,
2017-11-15T12:56:17.035Z,0,29.3,,,,,
2017-11-15T12:56:27.035Z,0,29.3,,,,,
2017-11-15T12:56:37.036Z,0,29.3,36.5,,,,
2017-11-15T12:56:47.039Z,0,29.3,38.2,1,43,,0
2017-11-15T12:56:57.039Z,0,29.3,44.1,,31,,
2017-11-15T12:57:07.067Z,0,29.3,46.2,,30,,
2017-11-15T12:57:17.074Z,0,29.3,46.4,,,,
2017-11-15T12:57:27.086Z,0,29.3,46.7,1,0,,0
2017-11-15T12:57:42.239Z,0,29.3,41.8,,,,
2017-11-15T12:57:47.123Z,0,29.3,39.9,,,,
2017-11-15T12:57:57.110Z,0,29.3,37.8,,,,
2017-11-15T12:58:07.044Z,0,29.3,36.9,,,,
2017-11-15T12:58:17.052Z,0,29.3,36.6,,,,
2017-11-15T12:58:27.041Z,0,29.3,36.4,,,,
2017-11-15T12:58:37.043Z,0,29.3,,,,,
2017-11-15T12:58:47.037Z,0,29.3,36.5,,,,
2017-11-15T12:58:57.035Z,0,29.3,37.1,,,,
2017-11-15T12:59:07.061Z,0,29.3,37.5,,,,
2017-11-15T12:59:17.053Z,0,29.3,38.1,,,,
2017-11-15T12:59:27.047Z,0,29.3,38.5,,,,
2017-11-15T12:59:37.036Z,0,29.3,38.8,,,,
2017-11-15T12:59:47.042Z,0,29.3,38.7,,,,
2017-11-15T12:59:57.040Z,0,29.3,38.4,,,,
2017-11-15T13:00:07.043Z,0,29.3,37.9,,,,
2017-11-15T13:00:17.040Z,0,29.3,37.6,,,,
2017-11-15T13:00:27.069Z,0,29.3,36.9,,,,
2017-11-15T13:00:37.036Z,0,29.2,36.8,,,,
2017-11-15T13:00:47.068Z,0,29.2,36.6,,,,
2017-11-15T13:00:57.234Z,0,29.2,36.5,,,,
2017-11-15T13:01:07.052Z,0,29.2,,,,,
2017-11-15T13:01:17.037Z,0,29.2,,,,,
2017-11-15T13:01:27.037Z,0,29.2,,,,,
2017-11-15T13:01:37.046Z,0,29.2,36.6,,,,
2017-11-15T13:01:47.045Z,0,29.2,37.6,1,43,,0
2017-11-15T13:01:57.040Z,0,29.2,44.1,,32,,
2017-11-15T13:02:07.040Z,0,29.2,46.1,,29,,
2017-11-15T13:02:17.181Z,0,29.2,47,,29,,
2017-11-15T13:02:27.049Z,0,29.2,43.7,1,0,,0
2017-11-15T13:02:37.041Z,0,29.2,39.9,,,,
2017-11-15T13:02:47.048Z,0,29.2,38.3,,,,
2017-11-15T13:02:57.041Z,0,29.2,37.6,,,,
2017-11-15T13:03:07.039Z,0,29.2,36.8,,,,
2017-11-15T13:03:17.041Z,0,29.2,36.4,,,,
2017-11-15T13:03:27.045Z,0,29.2,36.3,,,,
2017-11-15T13:03:37.042Z,0,29.2,36.4,,,,
2017-11-15T13:03:47.046Z,0,29.2,36.6,,,,
2017-11-15T13:03:57.070Z,0,29.2,37.1,,,,
2017-11-15T13:04:07.038Z,0,29.2,37.5,,,,
2017-11-15T13:04:17.037Z,0,29.2,38,,,,
2017-11-15T13:04:27.091Z,0,29.2,38.4,,,,
2017-11-15T13:04:37.039Z,0,29.2,,,,,
2017-11-15T13:04:47.044Z,0,29.2,38.2,,,,
2017-11-15T13:04:57.043Z,0,29.2,37.9,,,,
2017-11-15T13:05:07.042Z,0,29.2,37.5,,,,
2017-11-15T13:05:17.038Z,0,29.2,36.9,,,,
2017-11-15T13:05:27.038Z,0,29.2,36.7,,,,
2017-11-15T13:05:37.038Z,0,29.2,36.5,,,,
2017-11-15T13:05:47.039Z,0,29.2,36.4,,,,
2017-11-15T13:05:57.038Z,0,29.2,36.3,,,,
2017-11-15T13:06:07.039Z,0,29.2,,,,,
2017-11-15T13:06:17.087Z,0,29.2,,,,,
2017-11-15T13:06:27.039Z,0,29.2,,,,,
2017-11-15T13:06:37.048Z,0,29.2,,,,,
2017-11-15T13:06:47.043Z,0,29.2,,1,45,,0
2017-11-15T13:06:57.050Z,0,29.2,44.1,,31,,
2017-11-15T13:07:07.058Z,0,29.2,46,,30,,
2017-11-15T13:07:17.045Z,0,29.2,46.4,,,,
2017-11-15T13:07:27.039Z,0,29.2,47,,0,,
2017-11-15T13:07:37.042Z,0,29.2,43.8,1,,,0
2017-11-15T13:07:47.038Z,0,29.2,40.8,,,,
2017-11-15T13:07:57.039Z,0,29.2,38,,,,
2017-11-15T13:08:07.044Z,0,29.2,37.5,,,,
