Time,HwActive,HwTSet,ActPow,HwTOutlet,ChActive,PrimTSet,PrimT
2017-12-04T11:12:01.462Z,,0,,37.4,,,31.3
2017-12-04T11:12:11.463Z,,0,,37.3,,,32
2017-12-04T11:12:21.466Z,,0,,37.1,,,32.6
2017-12-04T11:12:31.480Z,,0,,36.8,,,33.1
2017-12-04T11:12:41.472Z,,0,,36.7,,,33.6
2017-12-04T11:12:51.466Z,,0,,36.5,,,34
2017-12-04T11:13:01.469Z,,0,,36.4,,,34.3
2017-12-04T11:13:11.463Z,,0,,36.2,,,34.6
2017-12-04T11:13:21.477Z,,0,,36.1,,,34.8
2017-12-04T11:13:31.462Z,,0,,35.9,,,34.9
2017-12-04T11:13:41.466Z,,0,,35.8,,,35.1
2017-12-04T11:13:51.467Z,,0,,35.7,,,
2017-12-04T11:14:01.492Z,,0,,35.6,,,
2017-12-04T11:14:11.466Z,,0,,35.5,,,
2017-12-04T11:14:21.462Z,,0,,35.3,,,
2017-12-04T11:14:31.464Z,,0,,35.2,,,
2017-12-04T11:14:41.467Z,,0,,35.1,,,34.9
2017-12-04T11:14:51.469Z,,0,,34.9,,,
2017-12-04T11:15:01.473Z,,0,,34.8,,,34.8
2017-12-04T11:15:11.465Z,1,0,,34.7,0,0,34.7
2017-12-04T11:15:21.484Z,1,54,44,29,0,,30.1
2017-12-04T11:15:31.478Z,,54,55,32.6,,,33.3
2017-12-04T11:15:41.483Z,,54,81,36.4,,,39.6
2017-12-04T11:15:51.483Z,0,54,0,42.3,0,,44.8
2017-12-04T11:16:01.468Z,,0,,42.5,,,44.5
2017-12-04T11:16:11.468Z,,0,,42.3,,,44.3
2017-12-04T11:16:21.664Z,,0,,42.1,,,44.2
2017-12-04T11:16:31.467Z,,0,,41.9,,,44.1
2017-12-04T11:16:41.463Z,,0,,41.7,,,
2017-12-04T11:16:51.490Z,0,0,,41.5,2,20,44
2017-12-04T11:17:01.464Z,,0,,41.4,,,44.4
2017-12-04T11:17:11.466Z,,0,,41.2,,,37.5
2017-12-04T11:17:21.463Z,,0,,40.9,,,31.9
2017-12-04T11:17:31.468Z,,0,,40.7,,,29.9
2017-12-04T11:17:41.471Z,,0,,40.5,,,28.3
2017-12-04T11:17:51.468Z,,0,,40.3,,,27.6
2017-12-04T11:18:01.464Z,,0,,40.2,,,27.7
2017-12-04T11:18:11.464Z,,0,,40,,,28.1
2017-12-04T11:18:21.466Z,,0,,39.8,,,28
2017-12-04T11:18:31.688Z,,0,,39.6,,,27.7
2017-12-04T11:18:41.464Z,,0,,39.4,,,27.8
2017-12-04T11:18:51.464Z,1,0,,38.5,0,0,28
2017-12-04T11:19:01.491Z,1,54,120,17.1,0,,33.4
2017-12-04T11:19:11.490Z,,54,118,33.6,,,40.5
2017-12-04T11:19:21.478Z,,54,152,39.3,,,48.2
2017-12-04T11:19:31.480Z,,54,149,45.6,,,54.5
2017-12-04T11:19:41.466Z,,54,151,49.9,,,58.5
2017-12-04T11:19:51.483Z,0,54,145,52.6,0,,61.6
2017-12-04T11:20:01.470Z,0,0,0,52.3,0,,60.4
2017-12-04T11:20:11.471Z,,0,,52,,,59.9
2017-12-04T11:20:21.475Z,,0,,51.8,,,59.8
2017-12-04T11:20:31.506Z,,0,,51.5,,,59.6
2017-12-04T11:20:41.472Z,,0,,51.2,,,
2017-12-04T11:20:51.491Z,0,0,,51,2,20,59.4
2017-12-04T11:21:01.464Z,,0,,50.7,,,60.4
2017-12-04T11:21:11.465Z,,0,,50.4,,,50.5
2017-12-04T11:21:21.484Z,0,54,,53.3,0,0,37.4
2017-12-04T11:21:31.464Z,,0,,38.9,,,36.9
2017-12-04T11:21:41.464Z,,0,,38.7,,,35.5
2017-12-04T11:21:51.465Z,,0,,38.7,,,
2017-12-04T11:22:01.498Z,,0,,38.7,,,
2017-12-04T11:22:11.476Z,,0,,38.7,,,
2017-12-04T11:22:21.464Z,0,0,,38.7,2,20,35.4
2017-12-04T11:22:31.474Z,,0,,38.7,,,34.8
2017-12-04T11:22:41.471Z,,0,,38.7,,,32.9
2017-12-04T11:22:51.464Z,,0,,38.7,,,30.4
2017-12-04T11:23:01.464Z,,0,,38.7,,,29.4
2017-12-04T11:23:11.465Z,,0,,38.6,,,29.2
2017-12-04T11:23:21.479Z,,0,,38.6,,,30
2017-12-04T11:23:31.464Z,,0,,38.5,,,30.1
2017-12-04T11:23:41.466Z,,0,,38.5,,,29.9
2017-12-04T11:23:51.469Z,,0,,38.4,,,29.8
2017-12-04T11:24:01.470Z,,0,,38.3,,,30
2017-12-04T11:24:11.501Z,,0,,38.2,,,30.1
2017-12-04T11:24:21.464Z,,0,,38.1,,,29.9
2017-12-04T11:24:31.464Z,,0,,38,,,29.8
2017-12-04T11:24:41.466Z,,0,,37.9,,,29.9
2017-12-04T11:24:51.467Z,,0,,37.7,,,30.2
2017-12-04T11:25:01.466Z,,0,,37.6,,,30.5
2017-12-04T11:25:11.466Z,,0,,37.5,,,30.3
2017-12-04T11:25:21.497Z,,0,,37.3,,,30.1
2017-12-04T11:25:31.466Z,,0,,37.2,,,29.8
2017-12-04T11:25:46.555Z,,0,,36.9,,,29.5
2017-12-04T11:25:51.466Z,,0,,36.8,,,29.4
2017-12-04T11:26:01.465Z,,0,,36.7,,,29.3
2017-12-04T11:26:11.469Z,,0,,36.5,,,29.2
2017-12-04T11:26:21.464Z,,0,,36.4,,,29
2017-12-04T11:26:31.465Z,,0,,36.3,,,
2017-12-04T11:26:41.472Z,,0,,36.1,,,
2017-12-04T11:26:51.466Z,,0,,36,,,
2017-12-04T11:27:01.464Z,,0,,35.9,,,
2017-12-04T11:27:11.464Z,,0,,35.7,,,
2017-12-04T11:27:21.503Z,,0,,35.6,,,
2017-12-04T11:27:31.645Z,,0,,35.5,,,
2017-12-04T11:27:41.475Z,,0,,35.4,,,
2017-12-04T11:27:51.465Z,,0,,35.2,,,
2017-12-04T11:28:01.487Z,,0,,35.1,,,
2017-12-04T11:28:11.465Z,,0,,34.9,,,29
2017-12-04T11:28:21.469Z,,0,,34.8,,,28.9
2017-12-04T11:28:31.469Z,,0,,34.7,,,28.9
2017-12-04T11:28:41.465Z,,0,,34.6,,,
2017-12-04T11:28:51.467Z,,0,,34.5,,,
2017-12-04T11:29:01.481Z,,0,,34.4,,,
2017-12-04T11:29:11.465Z,,0,,34.3,,,
2017-12-04T11:29:21.467Z,,0,,34.2,,,
2017-12-04T11:29:31.498Z,,0,,34.1,,,
2017-12-04T11:29:41.467Z,,0,,34,,,
2017-12-04T11:29:51.473Z,,0,,33.9,,,28.9
2017-12-04T11:30:01.465Z,,0,,33.8,,,29
2017-12-04T11:30:11.473Z,,0,,33.7,,,
2017-12-04T11:30:21.468Z,,0,,33.6,,,
2017-12-04T11:30:31.472Z,,0,,33.5,,,
2017-12-04T11:30:41.465Z,,0,,33.4,,,29.2
2017-12-04T11:30:51.467Z,,0,,33.4,,,
2017-12-04T11:31:01.465Z,,0,,33.3,,,
2017-12-04T11:31:11.486Z,,0,,33.2,,,
2017-12-04T11:31:21.471Z,,0,,33.1,,,
2017-12-04T11:31:31.465Z,,0,,32.9,,,29.3
2017-12-04T11:31:41.509Z,1,54,122,19.2,0,0,30.2
2017-12-04T11:31:51.485Z,0,0,0,28.1,0,,31.7
2017-12-04T11:32:01.465Z,,0,,28.1,,,31.8
2017-12-04T11:32:11.567Z,,0,,28,,,
2017-12-04T11:32:21.466Z,,0,,28,,,
2017-12-04T11:32:31.469Z,,0,,27.9,,,
2017-12-04T11:32:41.466Z,,0,,27.9,,,
2017-12-04T11:32:51.469Z,0,0,,27.8,2,20,31.9
2017-12-04T11:33:01.467Z,,0,,27.8,,,30.8
2017-12-04T11:33:11.631Z,,0,,27.8,,,29.4
2017-12-04T11:33:21.466Z,,0,,27.7,,,28.7
2017-12-04T11:33:31.467Z,,0,,27.7,,,27.8
2017-12-04T11:33:41.472Z,,0,,27.7,,,27.6
2017-12-04T11:33:51.486Z,,0,,27.5,,,27.5
2017-12-04T11:34:01.483Z,,0,,27.5,,,27.6
2017-12-04T11:34:11.482Z,,0,,27.5,,,27.5
2017-12-04T11:34:21.466Z,,0,,27.4,,,27.3
2017-12-04T11:34:31.465Z,,0,,27.4,,,27.2
2017-12-04T11:34:41.469Z,,0,,27.3,,,
2017-12-04T11:34:51.467Z,,0,,27.3,,,
2017-12-04T11:35:01.499Z,,0,,27.3,,,
2017-12-04T11:35:11.467Z,,0,,27.3,,,27.1
2017-12-04T11:35:21.471Z,,0,,27.2,,,
2017-12-04T11:35:31.467Z,,0,,27.2,,,
2017-12-04T11:35:41.470Z,,0,,27.2,,,
2017-12-04T11:35:51.466Z,,0,,27.1,,,27
2017-12-04T11:36:01.466Z,,0,,27.1,,,26.9
2017-12-04T11:36:11.466Z,,0,,27.1,,,26.7
2017-12-04T11:36:21.469Z,,0,,26.9,,,
2017-12-04T11:36:31.467Z,,0,,26.9,,,26.6
2017-12-04T11:36:41.481Z,,0,,26.9,,,26.5
2017-12-04T11:36:51.483Z,,0,,26.9,,,
2017-12-04T11:37:01.466Z,,0,,26.8,,,
2017-12-04T11:37:11.474Z,,0,,26.8,,,
2017-12-04T11:37:21.470Z,,0,,26.8,,,
2017-12-04T11:37:31.466Z,,0,,26.8,,,
2017-12-04T11:37:41.468Z,,0,,26.7,,,
2017-12-04T11:37:51.473Z,,0,,26.7,,,
2017-12-04T11:38:01.466Z,,0,,26.7,,,
2017-12-04T11:38:11.467Z,,0,,26.7,,,
2017-12-04T11:38:21.478Z,,0,,26.6,,,
2017-12-04T11:38:31.467Z,,0,,26.6,,,
2017-12-04T11:38:41.468Z,,0,,26.6,,,
2017-12-04T11:38:51.466Z,,0,,26.6,,,
2017-12-04T11:39:01.512Z,,0,,26.5,,,
2017-12-04T11:39:11.469Z,,0,,26.5,,,
2017-12-04T11:39:21.467Z,,0,,26.5,,,
2017-12-04T11:39:31.467Z,,0,,26.5,,,
2017-12-04T11:39:41.475Z,,0,,26.3,,,
2017-12-04T11:39:51.468Z,,0,,26.3,,,
2017-12-04T11:40:01.467Z,,0,,26.3,,,
2017-12-04T11:40:11.475Z,,0,,26.3,,,
2017-12-04T11:40:21.484Z,,0,,26.2,,,
2017-12-04T11:40:31.467Z,,0,,26.2,,,26.4
2017-12-04T11:40:41.501Z,,0,,26.2,,,
2017-12-04T11:40:51.471Z,,0,,26.2,,,
2017-12-04T11:41:01.470Z,,0,,26.1,,,
2017-12-04T11:41:11.467Z,,0,,26.1,,,
2017-12-04T11:41:21.473Z,,0,,26.1,,,
2017-12-04T11:41:31.727Z,,0,,26.1,,,
2017-12-04T11:41:41.471Z,,0,,26.1,,,
2017-12-04T11:41:51.467Z,,0,,26,,,
2017-12-04T11:42:01.468Z,,0,,26,,,
2017-12-04T11:42:11.475Z,,0,,26,,,
2017-12-04T11:42:21.467Z,,0,,26,,,
2017-12-04T11:42:31.470Z,,0,,26,,,
2017-12-04T11:42:41.467Z,,0,,25.9,,,
2017-12-04T11:42:51.475Z,,0,,25.9,,,26.6
2017-12-04T11:43:01.472Z,,0,,25.9,,,26.1
2017-12-04T11:43:11.479Z,,0,,25.9,,,
2017-12-04T11:43:21.467Z,,0,,25.7,,,25.7
2017-12-04T11:43:31.483Z,,0,,25.7,,,25.5
2017-12-04T11:43:41.467Z,,0,,25.7,,,25.4
2017-12-04T11:43:51.532Z,,0,,25.7,,,25.3
2017-12-04T11:44:01.479Z,,0,,25.7,,,25.2
2017-12-04T11:44:11.467Z,,0,,25.6,,,
2017-12-04T11:44:21.481Z,,0,,25.6,,,
2017-12-04T11:44:31.504Z,,0,,25.6,,,25.1
2017-12-04T11:44:46.791Z,,0,,25.6,,,
2017-12-04T11:44:51.467Z,,0,,25.6,,,
2017-12-04T11:45:01.467Z,0,0,0,25.5,2,20,25.1
2017-12-04T11:45:11.648Z,,0,,25.5,,,24.9
2017-12-04T11:45:21.636Z,,0,,25.5,,,24.9
2017-12-04T11:45:31.689Z,,0,,25.5,,,
2017-12-04T11:45:41.980Z,,0,,25.5,,,24.8
2017-12-04T11:45:51.831Z,,0,,25.5,,,
2017-12-04T11:46:01.702Z,,0,,25.4,,,
2017-12-04T11:46:11.741Z,,0,,25.4,,,24.7
2017-12-04T11:46:21.467Z,,0,,25.4,,,
2017-12-04T11:46:31.468Z,,0,,25.4,,,
2017-12-04T11:46:41.496Z,,0,,25.4,,,24.6
2017-12-04T11:46:51.467Z,,0,,25.3,,,
2017-12-04T11:47:01.488Z,,0,,25.3,,,
2017-12-04T11:47:11.472Z,,0,,25.3,,,
2017-12-04T11:47:21.482Z,,0,,25.3,,,
2017-12-04T11:47:31.468Z,,0,,25.3,,,
2017-12-04T11:47:41.468Z,,0,,25.3,,,
2017-12-04T11:47:51.469Z,,0,,25.1,,,
2017-12-04T11:48:01.471Z,,0,,25.1,,,
2017-12-04T11:48:11.520Z,,0,,25.1,,,
2017-12-04T11:48:21.468Z,,0,,25.1,,,
2017-12-04T11:48:31.509Z,,0,,25.1,,,
2017-12-04T11:48:41.501Z,,0,,25.1,,,
2017-12-04T11:48:51.478Z,,0,,25,,,
2017-12-04T11:49:01.490Z,,0,,25,,,
2017-12-04T11:49:11.471Z,,0,,25,,,
2017-12-04T11:49:21.468Z,,0,,25,,,
2017-12-04T11:49:31.480Z,,0,,25,,,
2017-12-04T11:49:41.486Z,,0,,25,,,
2017-12-04T11:49:51.506Z,,0,,24.9,,,
2017-12-04T11:50:01.473Z,,0,,24.9,,,
2017-12-04T11:50:11.468Z,,0,,24.9,,,
2017-12-04T11:50:21.467Z,,0,,24.9,,,
2017-12-04T11:50:31.577Z,,0,,24.9,,,
2017-12-04T11:50:41.510Z,,0,,24.9,,,
2017-12-04T11:50:51.501Z,,0,,24.9,,,
2017-12-04T11:51:01.471Z,,0,,24.8,,,
2017-12-04T11:51:11.467Z,,0,,24.8,,,
2017-12-04T11:51:21.493Z,,0,,24.8,,,
2017-12-04T11:51:31.470Z,,0,,24.8,,,24.5
2017-12-04T11:51:41.477Z,,0,,24.8,,,24.6
2017-12-04T11:51:51.480Z,,0,,24.8,,,24.5
2017-12-04T11:52:01.493Z,,0,,24.7,,,24.6
2017-12-04T11:52:11.510Z,,0,,24.7,,,24.5
2017-12-04T11:52:21.491Z,,0,,24.7,,,
2017-12-04T11:52:36.645Z,,0,,24.7,,,24.6
2017-12-04T11:52:41.484Z,,0,,24.7,,,24.5
2017-12-04T11:52:56.579Z,,0,,24.7,,,24.6
2017-12-04T11:53:01.475Z,,0,,24.5,,,24.3
2017-12-04T11:53:11.468Z,,0,,24.5,,,
2017-12-04T11:53:21.474Z,,0,,24.5,,,24
2017-12-04T11:53:31.474Z,,0,,24.5,,,23.9
2017-12-04T11:53:41.467Z,,0,,24.5,,,23.7
2017-12-04T11:53:51.468Z,,0,,24.5,,,
2017-12-04T11:54:01.476Z,,0,,24.5,,,23.6
2017-12-04T11:54:11.468Z,,0,,24.4,,,
2017-12-04T11:54:21.477Z,,0,,24.4,,,
2017-12-04T11:54:31.480Z,,0,,24.4,,,23.5
2017-12-04T11:54:42.283Z,,0,,24.4,,,
2017-12-04T11:54:51.592Z,,0,,24.4,,,
2017-12-04T11:55:01.510Z,,0,,24.4,,,
2017-12-04T11:55:11.497Z,,0,,24.3,,,
2017-12-04T11:55:21.523Z,,0,,24.3,,,
2017-12-04T11:55:31.501Z,,0,,24.3,,,
2017-12-04T11:55:41.506Z,,0,,24.3,,,23.4
2017-12-04T11:55:51.479Z,,0,,24.3,,,
2017-12-04T11:56:01.493Z,,0,,24.3,,,
2017-12-04T11:56:11.505Z,,0,,24.3,,,23.3
2017-12-04T11:56:21.474Z,,0,,24.2,,,
2017-12-04T11:56:31.480Z,,0,,24.2,,,
2017-12-04T11:56:41.510Z,,0,,24.2,,,
2017-12-04T11:56:51.480Z,,0,,24.2,,,23.1
2017-12-04T11:57:01.514Z,,0,,24.2,,,
2017-12-04T11:57:11.488Z,,0,,24.2,,,23.3
2017-12-04T11:57:21.541Z,,0,,24.2,,,23.1
2017-12-04T11:57:31.482Z,,0,,24.2,,,
2017-12-04T11:57:41.491Z,,0,,24,,,23.3
2017-12-04T11:57:51.532Z,,0,,24,,,23.1
2017-12-04T11:58:01.505Z,,0,,24,,,23.3
2017-12-04T11:58:11.536Z,,0,,24,,,
2017-12-04T11:58:21.493Z,,0,,24,,,
2017-12-04T11:58:31.587Z,,0,,24,,,23.1
2017-12-04T11:58:41.483Z,,0,,23.9,,,23.3
2017-12-04T11:58:51.499Z,,0,,23.9,,,
2017-12-04T11:59:01.529Z,,0,,23.9,,,
2017-12-04T11:59:11.506Z,,0,,23.9,,,
2017-12-04T11:59:21.485Z,,0,,23.9,,,23.1
2017-12-04T11:59:31.474Z,,0,,23.9,,,
2017-12-04T11:59:41.484Z,,0,,23.9,,,
2017-12-04T11:59:51.526Z,,0,,23.9,,,
2017-12-04T12:00:01.478Z,,0,,23.9,,,
2017-12-04T12:00:11.542Z,,0,,23.8,,,
2017-12-04T12:00:21.559Z,,0,,23.8,,,
2017-12-04T12:00:31.567Z,,0,,23.8,,,
2017-12-04T12:00:41.510Z,,0,,23.8,,,
2017-12-04T12:00:51.482Z,,0,,23.8,,,
2017-12-04T12:01:01.500Z,,0,,23.8,,,
2017-12-04T12:01:11.526Z,,0,,23.8,,,
2017-12-04T12:01:21.496Z,,0,,23.8,,,
2017-12-04T12:01:31.495Z,,0,,23.7,,,
2017-12-04T12:01:41.559Z,,0,,23.7,,,
2017-12-04T12:01:51.519Z,,0,,23.7,,,
2017-12-04T12:02:01.474Z,,0,,23.7,,,
2017-12-04T12:02:11.490Z,,0,,23.7,,,
2017-12-04T12:02:21.482Z,,0,,23.7,,,
2017-12-04T12:02:31.519Z,,0,,23.7,,,
2017-12-04T12:02:41.484Z,,0,,23.7,,,
2017-12-04T12:02:51.502Z,,0,,23.7,,,
2017-12-04T12:03:01.495Z,,0,,23.6,,,23
2017-12-04T12:03:11.499Z,,0,,23.6,,,
2017-12-04T12:03:21.501Z,,0,,23.6,,,22.9
2017-12-04T12:03:31.500Z,,0,,23.6,,,22.7
2017-12-04T12:03:41.489Z,,0,,23.6,,,22.5
2017-12-04T12:03:51.493Z,,0,,23.6,,,
2017-12-04T12:04:01.476Z,,0,,23.6,,,
2017-12-04T12:04:11.506Z,,0,,23.6,,,
2017-12-04T12:04:21.489Z,,0,,23.4,,,22.4
2017-12-04T12:04:31.490Z,,0,,23.4,,,
2017-12-04T12:04:41.534Z,,0,,23.4,,,
2017-12-04T12:04:51.512Z,,0,,23.4,,,
2017-12-04T12:05:01.477Z,,0,,23.4,,,
2017-12-04T12:05:11.540Z,,0,,23.4,,,
2017-12-04T12:05:21.493Z,,0,,23.4,,,
2017-12-04T12:05:31.511Z,,0,,23.4,,,22.3
2017-12-04T12:05:41.557Z,,0,,23.4,,,
2017-12-04T12:05:51.547Z,,0,,23.3,,,
2017-12-04T12:06:01.537Z,,0,,23.4,,,
2017-12-04T12:06:11.561Z,,0,,23.3,,,
2017-12-04T12:06:21.551Z,,0,,23.3,,,22.2
2017-12-04T12:06:31.624Z,,0,,23.3,,,
2017-12-04T12:06:41.592Z,,0,,23.3,,,
2017-12-04T12:06:51.563Z,,0,,23.3,,,
2017-12-04T12:07:01.669Z,,0,,23.3,,,
2017-12-04T12:07:11.556Z,,0,,23.3,,,
2017-12-04T12:07:21.615Z,,0,,23.3,,,
2017-12-04T12:07:32.047Z,,0,,23.3,,,
2017-12-04T12:07:41.521Z,,0,,23.2,,,
2017-12-04T12:07:51.531Z,,0,,23.2,,,
2017-12-04T12:08:01.556Z,,0,,23.2,,,
2017-12-04T12:08:11.591Z,,0,,23.2,,,
2017-12-04T12:08:21.559Z,,0,,23.2,,,
2017-12-04T12:08:31.577Z,,0,,23.2,,,
2017-12-04T12:08:41.554Z,,0,,23.2,,,
2017-12-04T12:08:51.557Z,,0,,23.2,,,
2017-12-04T12:09:01.529Z,,0,,23.2,,,
2017-12-04T12:09:11.580Z,,0,,23.2,,,
2017-12-04T12:09:21.528Z,,0,,23.1,,,
2017-12-04T12:09:31.550Z,,0,,23.1,,,
2017-12-04T12:09:41.552Z,,0,,23.1,,,
2017-12-04T12:09:51.543Z,,0,,23.1,,,
2017-12-04T12:10:01.569Z,,0,,23.1,,,
2017-12-04T12:10:11.590Z,,0,,23.1,,,
2017-12-04T12:10:21.571Z,,0,,23.1,,,
2017-12-04T12:10:31.587Z,,0,,23.1,,,
2017-12-04T12:10:41.579Z,,0,,23.1,,,
2017-12-04T12:10:51.582Z,,0,,23.1,,,
2017-12-04T12:11:01.563Z,,0,,23.1,,,
2017-12-04T12:11:11.565Z,,0,,23,,,
2017-12-04T12:11:21.625Z,,0,,23,,,
2017-12-04T12:11:31.556Z,,0,,23,,,
2017-12-04T12:11:41.578Z,,0,,23,,,
2017-12-04T12:12:01.576Z,,0,,23,,,
2017-12-04T12:12:12.393Z,,0,,23,,,
2017-12-04T12:12:23.073Z,,0,,23,,,
2017-12-04T12:12:32.580Z,,0,,23,,,
2017-12-04T12:12:47.123Z,,0,,23,,,
2017-12-04T12:12:59.119Z,,0,,23,,,
2017-12-04T12:13:03.647Z,,0,,22.8,,,22
2017-12-04T12:13:16.530Z,,0,,22.8,,,
2017-12-04T12:13:25.892Z,,0,,22.8,,,21.9
2017-12-04T12:13:31.572Z,,0,,22.8,,,21.8
2017-12-04T12:13:41.714Z,,0,,22.8,,,21.7
2017-12-04T12:13:51.806Z,,0,,22.8,,,
2017-12-04T12:14:01.602Z,,0,,22.8,,,21.6
2017-12-04T12:14:11.555Z,,0,,22.8,,,
2017-12-04T12:14:21.557Z,,0,,22.8,,,
2017-12-04T12:14:31.555Z,,0,,22.8,,,
2017-12-04T12:14:41.570Z,,0,,22.8,,,
2017-12-04T12:14:51.554Z,,0,,22.8,,,
2017-12-04T12:15:01.562Z,,0,,22.8,,,
2017-12-04T12:15:11.559Z,,0,,22.8,,,
2017-12-04T12:15:21.551Z,,0,,22.7,,,
2017-12-04T12:15:31.564Z,,0,,22.7,,,
2017-12-04T12:15:41.572Z,,0,,22.7,,,
2017-12-04T12:15:51.568Z,,0,,22.7,,,21.4
2017-12-04T12:16:01.573Z,,0,,22.7,,,
2017-12-04T12:16:11.575Z,,0,,22.7,,,
2017-12-04T12:16:21.542Z,,0,,22.7,,,
2017-12-04T12:16:31.632Z,,0,,22.7,,,
2017-12-04T12:16:41.563Z,,0,,22.7,,,21.3
2017-12-04T12:16:51.561Z,,0,,22.7,,,
2017-12-04T12:17:01.591Z,,0,,22.7,,,
2017-12-04T12:17:11.594Z,,0,,22.7,,,
2017-12-04T12:17:21.577Z,,0,,22.7,,,21.4
2017-12-04T12:17:31.588Z,,0,,22.6,,,
2017-12-04T12:17:41.559Z,,0,,22.6,,,
2017-12-04T12:17:51.559Z,,0,,22.6,,,21.3
2017-12-04T12:18:01.582Z,,0,,22.6,,,21.4
2017-12-04T12:18:11.621Z,,0,,22.6,,,21.3
2017-12-04T12:18:21.565Z,,0,,22.6,,,21.4
2017-12-04T12:18:31.635Z,,0,,22.6,,,
2017-12-04T12:18:41.610Z,,0,,22.6,,,
2017-12-04T12:19:01.558Z,,0,,22.6,,,
2017-12-04T12:19:11.544Z,,0,,22.6,,,
2017-12-04T12:19:21.551Z,,0,,22.6,,,
2017-12-04T12:19:31.515Z,,0,,22.6,,,
2017-12-04T12:19:41.565Z,,0,,22.5,,,
2017-12-04T12:19:51.528Z,,0,,22.5,,,
2017-12-04T12:20:01.522Z,,0,,22.5,,,
2017-12-04T12:20:11.525Z,,0,,22.5,,,
2017-12-04T12:20:21.521Z,,0,,22.5,,,
2017-12-04T12:20:32.170Z,,0,,22.5,,,
2017-12-04T12:20:41.492Z,,0,,22.5,,,
2017-12-04T12:20:51.585Z,,0,,22.5,,,
2017-12-04T12:21:01.512Z,,0,,22.5,,,
2017-12-04T12:21:11.494Z,,0,,22.5,,,
2017-12-04T12:21:21.493Z,,0,,22.5,,,
2017-12-04T12:21:31.490Z,,0,,22.5,,,
2017-12-04T12:21:41.489Z,,0,,22.5,,,21.3
2017-12-04T12:21:51.483Z,,0,,22.4,,,21.4
2017-12-04T12:22:01.480Z,,0,,22.4,,,
2017-12-04T12:22:11.493Z,,0,,22.4,,,
2017-12-04T12:22:21.494Z,,0,,22.4,,,
2017-12-04T12:22:31.534Z,,0,,22.4,,,
2017-12-04T12:22:41.483Z,,0,,22.4,,,
2017-12-04T12:22:51.492Z,,0,,22.4,,,
2017-12-04T12:23:01.500Z,,0,,22.4,,,21.3
2017-12-04T12:23:11.490Z,,0,,22.4,,,
2017-12-04T12:23:21.574Z,,0,,22.4,,,21.2
2017-12-04T12:23:31.499Z,,0,,22.4,,,21.1
2017-12-04T12:23:41.504Z,,0,,22.4,,,21
2017-12-04T12:23:51.526Z,,0,,22.4,,,
2017-12-04T12:24:01.525Z,,0,,22.4,,,
2017-12-04T12:24:11.508Z,,0,,22.4,,,
2017-12-04T12:24:21.586Z,,0,,22.4,,,21
2017-12-04T12:24:31.499Z,,0,,22.4,,,21
2017-12-04T12:24:41.488Z,,0,,22.2,,,20.8
2017-12-04T12:24:51.511Z,,0,,22.2,,,
2017-12-04T12:25:01.501Z,,0,,22.2,,,
2017-12-04T12:25:11.509Z,,0,,22.2,,,
2017-12-04T12:25:21.497Z,,0,,22.2,,,
2017-12-04T12:25:31.483Z,,0,,22.2,,,
2017-12-04T12:25:41.492Z,,0,,22.2,,,
2017-12-04T12:25:51.514Z,,0,,22.2,,,
2017-12-04T12:26:01.494Z,,0,,22.2,,,
2017-12-04T12:26:11.518Z,,0,,22.2,,,
2017-12-04T12:26:22.093Z,,0,,22.2,,,
2017-12-04T12:26:31.477Z,,0,,22.2,,,20.7
2017-12-04T12:26:41.620Z,,0,,22.2,,,
2017-12-04T12:26:51.505Z,,0,,22.2,,,
2017-12-04T12:27:01.477Z,,0,,22.2,,,
2017-12-04T12:27:11.479Z,,0,,22.2,,,
2017-12-04T12:27:21.480Z,,0,,22.1,,,
2017-12-04T12:27:31.522Z,,0,,22.1,,,
2017-12-04T12:27:41.483Z,,0,,22.1,,,
2017-12-04T12:27:51.510Z,,0,,22.1,,,
2017-12-04T12:28:01.500Z,,0,,22.1,,,
2017-12-04T12:28:11.476Z,,0,,22.1,,,
2017-12-04T12:28:21.542Z,,0,,22.1,,,
2017-12-04T12:28:31.507Z,,0,,22.1,,,
2017-12-04T12:28:41.484Z,,0,,22.1,,,
2017-12-04T12:28:51.503Z,,0,,22.1,,,
2017-12-04T12:29:01.535Z,,0,,22.1,,,
2017-12-04T12:29:11.493Z,,0,,22.1,,,
2017-12-04T12:29:21.486Z,,0,,22.1,,,
2017-12-04T12:29:31.510Z,,0,,22.1,,,
2017-12-04T12:29:41.486Z,,0,,22.1,,,
2017-12-04T12:29:51.485Z,,0,,22,,,
2017-12-04T12:30:01.507Z,,0,,22,,,
2017-12-04T12:30:11.488Z,,0,,22,,,
2017-12-04T12:30:21.511Z,,0,,22,,,
2017-12-04T12:30:31.551Z,,0,,22,,,
2017-12-04T12:30:41.501Z,,0,,22,,,20.8
2017-12-04T12:30:51.484Z,,0,,22,,,20.7
2017-12-04T12:31:01.487Z,,0,,22,,,
2017-12-04T12:31:11.478Z,,0,,22,,,
2017-12-04T12:31:21.497Z,,0,,22,,,
2017-12-04T12:31:31.537Z,,0,,22,,,
2017-12-04T12:31:41.476Z,,0,,22,,,
2017-12-04T12:31:51.510Z,,0,,22,,,20.8
2017-12-04T12:32:01.551Z,,0,,22,,,20.7
2017-12-04T12:32:11.528Z,,0,,22,,,20.8
2017-12-04T12:32:21.553Z,,0,,22,,,20.7
2017-12-04T12:32:31.526Z,,0,,22,,,
