Time,HwTOutlet,PrimT,PrimTSet,ChActive,HwTSet,ActPow,HwActive
2017-12-12T03:28:18.078Z,20.1,,,,0,,
2017-12-12T03:28:28.078Z,20.1,,,,0,,
2017-12-12T03:28:38.078Z,20.1,,,,0,,
2017-12-12T03:28:48.159Z,20.1,,,,0,,
2017-12-12T03:28:58.077Z,20.1,,,,0,,
2017-12-12T03:29:08.078Z,20.1,,,,0,,
2017-12-12T03:29:18.078Z,20.1,,,,0,,
2017-12-12T03:29:28.079Z,20.1,,,,0,,
2017-12-12T03:29:38.078Z,20.1,32.9,,,0,,
2017-12-12T03:29:48.158Z,20.1,32.9,,,0,,
2017-12-12T03:29:58.078Z,20.1,32.9,,,0,,
2017-12-12T03:30:08.078Z,20.1,,,,0,,
2017-12-12T03:30:18.078Z,20.1,,,,0,,
2017-12-12T03:30:28.078Z,20.1,,,,0,,
2017-12-12T03:30:38.078Z,20.1,,,,0,,
2017-12-12T03:30:48.158Z,20,,,,0,,
2017-12-12T03:30:58.078Z,20.1,,,,0,,
2017-12-12T03:31:08.078Z,20.1,,,,0,,
2017-12-12T03:31:18.078Z,20.1,,,,0,,
2017-12-12T03:31:28.078Z,20.1,,,,0,,
2017-12-12T03:31:38.078Z,20.1,,,,0,,
2017-12-12T03:31:48.158Z,20.1,32.8,,,0,,
2017-12-12T03:31:58.083Z,20.1,,,,0,,
2017-12-12T03:32:08.079Z,20.1,,,,0,,
2017-12-12T03:32:18.079Z,20.1,,,,0,,
2017-12-12T03:32:28.078Z,20.1,,,,0,,
2017-12-12T03:32:38.078Z,20,,,,0,,
2017-12-12T03:32:48.158Z,20.1,,,,0,,
2017-12-12T03:32:58.078Z,20.1,,,,0,,
2017-12-12T03:33:08.078Z,20.1,,,,0,,
2017-12-12T03:33:18.078Z,20,,,,0,,
2017-12-12T03:33:28.079Z,20.1,,,,0,,
2017-12-12T03:33:38.078Z,20,,,,0,,
2017-12-12T03:33:48.158Z,20,32.7,,,0,,
2017-12-12T03:33:58.079Z,20,,,,0,,
2017-12-12T03:34:08.078Z,20,,,,0,,
2017-12-12T03:34:18.078Z,20,,,,0,,
2017-12-12T03:34:28.078Z,20,,,,0,,
2017-12-12T03:34:38.078Z,20,,,,0,,
2017-12-12T03:34:48.158Z,20,,,,0,,
2017-12-12T03:34:58.078Z,20,,,,0,,
2017-12-12T03:35:08.082Z,20,,,,0,,
2017-12-12T03:35:18.078Z,20,,,,0,,
2017-12-12T03:35:28.078Z,20,,,,0,,
2017-12-12T03:35:38.078Z,20,,,,0,,
2017-12-12T03:35:48.158Z,20,,,,0,,
2017-12-12T03:35:58.078Z,20,32.6,,,0,,
2017-12-12T03:36:08.079Z,20,,,,0,,
2017-12-12T03:36:18.078Z,20,,,,0,,
2017-12-12T03:36:28.079Z,20,,,,0,,
2017-12-12T03:36:38.079Z,20,,,,0,,
2017-12-12T03:36:48.159Z,20,,,,0,,
2017-12-12T03:36:58.079Z,20,,,,0,,
2017-12-12T03:37:08.079Z,20,,,,0,,
2017-12-12T03:37:18.078Z,20,,,,0,,
2017-12-12T03:37:28.078Z,20,,,,0,,
2017-12-12T03:37:38.079Z,20,32.5,,,0,,
2017-12-12T03:37:48.160Z,20,,,,0,,
2017-12-12T03:37:58.079Z,20,,,,0,,
2017-12-12T03:38:08.078Z,20,,,,0,,
2017-12-12T03:38:18.079Z,20,,,,0,,
2017-12-12T03:38:28.078Z,20,,,,0,,
2017-12-12T03:38:38.079Z,20,,,,0,,
2017-12-12T03:38:48.159Z,20,,,,0,,
2017-12-12T03:38:58.079Z,20,,,,0,,
2017-12-12T03:39:08.079Z,20,,,,0,,
2017-12-12T03:39:18.079Z,20,,,,0,,
2017-12-12T03:39:28.079Z,20,,,,0,,
2017-12-12T03:39:38.080Z,20,32.4,,,0,,
2017-12-12T03:39:48.169Z,20,,,,0,,
2017-12-12T03:39:58.086Z,20,,,,0,,
2017-12-12T03:40:08.079Z,20,,,,0,,
2017-12-12T03:40:18.079Z,20,,,,0,,
2017-12-12T03:40:28.079Z,20,,,,0,,
2017-12-12T03:40:38.079Z,20,,,,0,,
2017-12-12T03:40:48.159Z,20,,,,0,,
2017-12-12T03:40:58.079Z,20,,,,0,,
2017-12-12T03:41:08.079Z,20,,,,0,,
2017-12-12T03:41:18.079Z,20,,,,0,,
2017-12-12T03:41:28.080Z,20,,,,0,,
2017-12-12T03:41:38.079Z,20,,,,0,,
2017-12-12T03:41:48.161Z,20,,,,0,,
2017-12-12T03:41:58.079Z,20,,,,0,,
2017-12-12T03:42:08.079Z,20,32.3,,,0,,
2017-12-12T03:42:18.079Z,20,,,,0,,
2017-12-12T03:42:28.080Z,20,,,,0,,
2017-12-12T03:42:38.079Z,19.8,,,,0,,
2017-12-12T03:42:48.159Z,20,,,,0,,
2017-12-12T03:42:58.081Z,20,,,,0,,
2017-12-12T03:43:08.080Z,20,,,,0,,
2017-12-12T03:43:18.080Z,20,,,,0,,
2017-12-12T03:43:28.079Z,20,,,,0,,
2017-12-12T03:43:38.079Z,20,,,,0,,
2017-12-12T03:43:48.160Z,19.8,,,,0,,
2017-12-12T03:43:58.079Z,19.8,32.2,,,0,,
2017-12-12T03:44:08.080Z,19.8,,,,0,,
2017-12-12T03:44:18.080Z,19.8,,,,0,,
2017-12-12T03:44:28.080Z,19.8,,,,0,,
2017-12-12T03:44:38.079Z,19.8,,,,0,,
2017-12-12T03:44:48.162Z,19.8,,,,0,,
2017-12-12T03:44:58.080Z,19.8,,,,0,,
2017-12-12T03:45:08.268Z,19.8,,,,0,,
2017-12-12T03:45:18.372Z,19.8,,,,0,,
2017-12-12T03:45:28.500Z,19.8,,,,0,,
2017-12-12T03:45:38.341Z,19.8,,,,0,,
2017-12-12T03:45:48.160Z,19.8,,,,0,,
2017-12-12T03:45:58.080Z,19.8,32.1,,,0,,
2017-12-12T03:46:08.080Z,19.8,32.2,,,0,,
2017-12-12T03:46:18.080Z,19.8,32.1,,,0,,
2017-12-12T03:46:28.080Z,19.8,,,,0,,
2017-12-12T03:46:38.080Z,19.8,,,,0,,
2017-12-12T03:46:48.160Z,19.8,,,,0,,
2017-12-12T03:46:58.080Z,19.8,,,,0,,
2017-12-12T03:47:08.080Z,19.8,,,,0,,
2017-12-12T03:47:18.080Z,19.8,,,,0,,
2017-12-12T03:47:28.080Z,19.8,,,,0,,
2017-12-12T03:47:38.080Z,19.8,,,,0,,
2017-12-12T03:47:48.160Z,19.8,,,,0,,
2017-12-12T03:47:58.080Z,19.8,,,,0,,
2017-12-12T03:48:08.080Z,19.8,,,,0,,
2017-12-12T03:48:18.080Z,19.8,32,,,0,,
2017-12-12T03:48:28.080Z,19.8,,,,0,,
2017-12-12T03:48:38.080Z,19.8,,,,0,,
2017-12-12T03:48:48.160Z,19.8,,,,0,,
2017-12-12T03:48:58.080Z,19.8,,,,0,,
2017-12-12T03:49:08.087Z,19.8,,,,0,,
2017-12-12T03:49:18.080Z,19.8,,,,0,,
2017-12-12T03:49:28.081Z,19.8,,,,0,,
2017-12-12T03:49:38.080Z,19.8,,,,0,,
2017-12-12T03:49:48.160Z,19.8,,,,0,,
2017-12-12T03:49:58.080Z,19.8,32,,,0,,
2017-12-12T03:50:08.081Z,19.8,32,,,0,,
2017-12-12T03:50:18.080Z,19.8,31.9,,,0,,
2017-12-12T03:50:28.080Z,19.8,31.9,,,0,,
2017-12-12T03:50:38.084Z,19.8,31.9,,,0,,
2017-12-12T03:50:48.160Z,19.8,,,,0,,
2017-12-12T03:50:58.080Z,19.8,,,,0,,
2017-12-12T03:51:08.080Z,19.8,,,,0,,
2017-12-12T03:51:18.082Z,19.8,,,,0,,
2017-12-12T03:51:28.080Z,19.8,,,,0,,
2017-12-12T03:51:38.080Z,19.8,,,,0,,
2017-12-12T03:51:48.161Z,19.8,,,,0,,
2017-12-12T03:51:58.082Z,19.8,,,,0,,
2017-12-12T03:52:08.081Z,19.8,,,,0,,
2017-12-12T03:52:18.081Z,19.8,31.8,,,0,,
2017-12-12T03:52:28.080Z,19.8,31.9,,,0,,
2017-12-12T03:52:38.083Z,19.8,31.8,,,0,,
2017-12-12T03:52:48.161Z,19.8,,,,0,,
2017-12-12T03:52:58.083Z,19.8,,,,0,,
2017-12-12T03:53:08.246Z,19.8,,,,0,,
2017-12-12T03:53:18.081Z,19.8,,,,0,,
2017-12-12T03:53:28.080Z,19.8,,,,0,,
2017-12-12T03:53:38.081Z,19.8,,,,0,,
2017-12-12T03:53:48.161Z,19.8,,,,0,,
2017-12-12T03:53:58.081Z,19.8,,,,0,,
2017-12-12T03:54:08.081Z,19.8,,,,0,,
2017-12-12T03:54:18.081Z,19.8,,,,0,,
2017-12-12T03:54:28.082Z,19.8,,,,0,,
2017-12-12T03:54:38.082Z,19.8,31.7,,,0,,
2017-12-12T03:54:48.161Z,19.8,,,,0,,
2017-12-12T03:54:58.080Z,19.8,,,,0,,
2017-12-12T03:55:08.081Z,19.8,,,,0,,
2017-12-12T03:55:18.082Z,19.8,,,,0,,
2017-12-12T03:55:28.083Z,19.8,,,,0,,
2017-12-12T03:55:38.081Z,19.7,,,,0,,
2017-12-12T03:55:48.162Z,19.8,,,,0,,
2017-12-12T03:55:58.081Z,19.8,,,,0,,
2017-12-12T03:56:08.081Z,19.8,,,,0,,
2017-12-12T03:56:18.081Z,19.7,,,,0,,
2017-12-12T03:56:28.082Z,19.8,,,,0,,
2017-12-12T03:56:38.081Z,19.8,31.6,,,0,,
2017-12-12T03:56:48.162Z,19.8,,,,0,,
2017-12-12T03:56:58.081Z,19.7,31.6,5,0,0,0,0
2017-12-12T03:57:08.081Z,19.7,,,,0,,
2017-12-12T03:57:18.081Z,19.7,,,,0,,
2017-12-12T03:57:28.082Z,19.7,,,,0,,
2017-12-12T03:57:38.081Z,19.7,,,,0,,
2017-12-12T03:57:48.172Z,19.7,,,,0,,
2017-12-12T03:57:58.083Z,19.7,,,,0,,
2017-12-12T03:58:08.086Z,19.7,,,,0,,
2017-12-12T03:58:18.081Z,19.7,,,,0,,
2017-12-12T03:58:28.082Z,19.7,,,,0,,
2017-12-12T03:58:38.081Z,19.7,,,,0,,
2017-12-12T03:58:48.162Z,19.7,,,,0,,
2017-12-12T03:58:58.081Z,19.7,31.5,,,0,,
2017-12-12T03:59:08.081Z,19.7,,,,0,,
2017-12-12T03:59:18.081Z,19.7,,,,0,,
2017-12-12T03:59:28.082Z,19.7,,,,0,,
2017-12-12T03:59:38.082Z,19.7,,,,0,,
2017-12-12T03:59:48.163Z,19.7,,,,0,,
2017-12-12T03:59:58.082Z,19.7,,,,0,,
2017-12-12T04:00:08.082Z,19.7,,,,0,,
2017-12-12T04:00:18.082Z,19.7,,,,0,,
2017-12-12T04:00:28.081Z,19.7,,,,0,,
2017-12-12T04:00:38.081Z,19.7,,,,0,,
2017-12-12T04:00:48.162Z,19.7,,,,0,,
2017-12-12T04:00:58.083Z,19.7,,,,0,,
2017-12-12T04:01:08.083Z,19.7,31.4,,,0,,
2017-12-12T04:01:18.084Z,19.7,,,,0,,
2017-12-12T04:01:28.083Z,19.7,,,,0,,
2017-12-12T04:01:38.083Z,19.7,,,,0,,
2017-12-12T04:01:48.328Z,19.7,,,,0,,
2017-12-12T04:01:58.083Z,19.7,,,,0,,
2017-12-12T04:02:08.083Z,19.7,,,,0,,
2017-12-12T04:02:18.083Z,19.7,,,,0,,
2017-12-12T04:02:28.086Z,19.7,,,,0,,
2017-12-12T04:02:38.084Z,19.7,,,,0,,
2017-12-12T04:02:48.162Z,19.7,,,,0,,
2017-12-12T04:02:58.083Z,19.7,,,,0,,
2017-12-12T04:03:08.083Z,19.7,,,,0,,
2017-12-12T04:03:18.084Z,19.7,,,,0,,
2017-12-12T04:03:28.084Z,19.7,31.3,,,0,,
2017-12-12T04:03:38.083Z,19.7,,,,0,,
2017-12-12T04:03:48.162Z,19.7,,,,0,,
2017-12-12T04:03:58.082Z,19.7,,,,0,,
2017-12-12T04:04:08.083Z,19.7,,,,0,,
2017-12-12T04:04:18.083Z,19.7,,,,0,,
2017-12-12T04:04:28.083Z,19.7,,,,0,,
2017-12-12T04:04:38.083Z,19.7,,,,0,,
2017-12-12T04:04:48.163Z,19.7,,,,0,,
2017-12-12T04:04:58.083Z,19.7,,,,0,,
2017-12-12T04:05:08.083Z,19.7,,,,0,,
2017-12-12T04:05:18.084Z,19.7,,,,0,,
2017-12-12T04:05:28.083Z,19.7,,,,0,,
2017-12-12T04:05:38.083Z,19.7,31.2,,,0,,
2017-12-12T04:05:48.162Z,19.7,31.3,,,0,,
2017-12-12T04:05:58.087Z,19.7,31.2,,,0,,
2017-12-12T04:06:08.086Z,19.7,,,,0,,
2017-12-12T04:06:18.082Z,19.7,,,,0,,
2017-12-12T04:06:28.086Z,19.7,,,,0,,
2017-12-12T04:06:38.082Z,19.7,,,,0,,
2017-12-12T04:06:48.163Z,19.7,,,,0,,
2017-12-12T04:06:58.082Z,19.7,,,,0,,
2017-12-12T04:07:08.083Z,19.7,,,,0,,
2017-12-12T04:07:18.083Z,19.7,,,,0,,
2017-12-12T04:07:28.083Z,19.7,,,,0,,
2017-12-12T04:07:38.083Z,19.7,,,,0,,
2017-12-12T04:07:48.162Z,19.7,,,,0,,
2017-12-12T04:07:58.083Z,19.7,31.1,,,0,,
2017-12-12T04:08:08.083Z,19.7,,,,0,,
2017-12-12T04:08:18.083Z,19.6,,,,0,,
2017-12-12T04:08:28.083Z,19.7,,,,0,,
2017-12-12T04:08:38.082Z,19.6,,,,0,,
2017-12-12T04:08:48.163Z,19.7,,,,0,,
2017-12-12T04:08:58.083Z,19.7,,,,0,,
2017-12-12T04:09:08.083Z,19.7,,,,0,,
2017-12-12T04:09:18.082Z,19.6,,,,0,,
2017-12-12T04:09:28.083Z,19.6,,,,0,,
2017-12-12T04:09:38.082Z,19.7,,,,0,,
2017-12-12T04:09:48.163Z,19.7,,,,0,,
2017-12-12T04:09:58.083Z,19.6,31.1,,,0,,
2017-12-12T04:10:08.083Z,19.6,30.9,,,0,,
2017-12-12T04:10:18.083Z,19.6,30.9,,,0,,
2017-12-12T04:10:28.085Z,19.6,,,,0,,
2017-12-12T04:10:38.083Z,19.6,,,,0,,
2017-12-12T04:10:48.163Z,19.6,,,,0,,
2017-12-12T04:10:58.083Z,19.6,,,,0,,
2017-12-12T04:11:08.083Z,19.6,,,,0,,
2017-12-12T04:11:18.085Z,19.6,,,,0,,
2017-12-12T04:11:28.083Z,19.6,,,,0,,
2017-12-12T04:11:38.083Z,19.6,,,,0,,
2017-12-12T04:11:48.163Z,19.6,,,,0,,
2017-12-12T04:11:58.083Z,19.6,,,,0,,
2017-12-12T04:12:08.084Z,19.6,,,,0,,
2017-12-12T04:12:18.084Z,19.6,30.8,,,0,,
2017-12-12T04:12:28.083Z,19.6,30.9,,,0,,
2017-12-12T04:12:38.083Z,19.6,30.8,,,0,,
2017-12-12T04:12:48.165Z,19.6,,,,0,,
2017-12-12T04:12:58.083Z,19.6,,,,0,,
2017-12-12T04:13:08.086Z,19.6,,,,0,,
2017-12-12T04:13:18.083Z,19.6,,,,0,,
2017-12-12T04:13:28.083Z,19.6,,,,0,,
2017-12-12T04:13:38.084Z,19.6,,,,0,,
2017-12-12T04:13:48.164Z,19.6,,,,0,,
2017-12-12T04:13:58.083Z,19.6,,,,0,,
2017-12-12T04:14:08.083Z,19.6,,,,0,,
2017-12-12T04:14:18.083Z,19.6,,,,0,,
2017-12-12T04:14:28.092Z,19.6,,,,0,,
2017-12-12T04:14:38.084Z,19.6,,,,0,,
2017-12-12T04:14:48.164Z,19.6,30.7,,,0,,
2017-12-12T04:14:58.083Z,19.6,,,,0,,
2017-12-12T04:15:08.084Z,19.6,,,,0,,
2017-12-12T04:15:18.084Z,19.6,,,,0,,
2017-12-12T04:15:28.097Z,19.6,,,,0,,
2017-12-12T04:15:38.083Z,19.6,,,,0,,
2017-12-12T04:15:48.164Z,19.6,,,,0,,
2017-12-12T04:15:58.083Z,19.6,,,,0,,
2017-12-12T04:16:08.084Z,19.6,,,,0,,
2017-12-12T04:16:18.085Z,19.6,,,,0,,
2017-12-12T04:16:28.084Z,19.6,,,,0,,
2017-12-12T04:16:38.086Z,19.6,,,,0,,
2017-12-12T04:16:48.164Z,19.6,,,,0,,
2017-12-12T04:16:58.083Z,19.6,,,,0,,
2017-12-12T04:17:08.084Z,19.6,,,,0,,
2017-12-12T04:17:18.084Z,19.6,30.6,,,0,,
2017-12-12T04:17:28.084Z,19.6,,,,0,,
2017-12-12T04:17:38.084Z,19.6,,,,0,,
2017-12-12T04:17:48.164Z,19.6,,,,0,,
2017-12-12T04:17:58.084Z,19.6,,,,0,,
2017-12-12T04:18:08.084Z,19.6,,,,0,,
2017-12-12T04:18:18.085Z,19.6,,,,0,,
2017-12-12T04:18:28.084Z,19.6,,,,0,,
2017-12-12T04:18:38.085Z,19.6,,,,0,,
2017-12-12T04:18:48.164Z,19.6,,,,0,,
2017-12-12T04:18:58.084Z,19.6,,,,0,,
2017-12-12T04:19:08.084Z,19.6,,,,0,,
2017-12-12T04:19:18.084Z,19.6,,,,0,,
2017-12-12T04:19:28.085Z,19.6,30.5,,,0,,
2017-12-12T04:19:38.084Z,19.6,,,,0,,
2017-12-12T04:19:48.165Z,19.6,,,,0,,
2017-12-12T04:19:58.084Z,19.6,,,,0,,
2017-12-12T04:20:08.084Z,19.6,,,,0,,
2017-12-12T04:20:18.084Z,19.6,,,,0,,
2017-12-12T04:20:28.084Z,19.6,,,,0,,
2017-12-12T04:20:38.084Z,19.6,,,,0,,
2017-12-12T04:20:48.164Z,19.6,,,,0,,
2017-12-12T04:20:58.085Z,19.6,,,,0,,
2017-12-12T04:21:08.085Z,19.6,,,,0,,
2017-12-12T04:21:18.085Z,19.6,,,,0,,
2017-12-12T04:21:28.085Z,19.6,,,,0,,
2017-12-12T04:21:38.087Z,19.6,,,,0,,
2017-12-12T04:21:48.165Z,19.4,30.4,,,0,,
2017-12-12T04:21:58.086Z,19.6,,,,0,,
2017-12-12T04:22:08.085Z,19.4,,,,0,,
2017-12-12T04:22:18.085Z,19.6,,,,0,,
2017-12-12T04:22:28.085Z,19.4,,,,0,,
2017-12-12T04:22:38.084Z,19.6,,,,0,,
2017-12-12T04:22:48.164Z,19.4,,,,0,,
2017-12-12T04:22:58.085Z,19.4,,,,0,,
2017-12-12T04:23:08.085Z,19.4,,,,0,,
2017-12-12T04:23:18.084Z,19.6,,,,0,,
2017-12-12T04:23:28.085Z,19.4,,,,0,,
2017-12-12T04:23:38.084Z,19.4,,,,0,,
2017-12-12T04:23:48.165Z,19.4,,,,0,,
2017-12-12T04:23:58.084Z,19.6,,,,0,,
2017-12-12T04:24:08.084Z,19.4,30.3,,,0,,
2017-12-12T04:24:18.085Z,19.4,,,,0,,
2017-12-12T04:24:28.085Z,19.4,,,,0,,
2017-12-12T04:24:38.084Z,19.4,,,,0,,
2017-12-12T04:24:48.165Z,19.4,,,,0,,
2017-12-12T04:24:58.085Z,19.4,,,,0,,
2017-12-12T04:25:08.085Z,19.4,,,,0,,
2017-12-12T04:25:18.084Z,19.4,,,,0,,
2017-12-12T04:25:28.085Z,19.4,,,,0,,
2017-12-12T04:25:38.088Z,19.4,,,,0,,
2017-12-12T04:25:48.165Z,19.4,,,,0,,
2017-12-12T04:25:58.085Z,19.4,,,,0,,
2017-12-12T04:26:08.091Z,19.4,,,,0,,
2017-12-12T04:26:18.085Z,19.4,,,,0,,
2017-12-12T04:26:28.093Z,19.4,,,,0,,
2017-12-12T04:26:38.085Z,19.4,,,,0,,
2017-12-12T04:26:48.165Z,19.4,30.2,,,0,,
2017-12-12T04:26:58.100Z,19.4,,,,0,,
2017-12-12T04:27:08.090Z,19.4,,,,0,,
2017-12-12T04:27:18.085Z,19.4,,,,0,,
2017-12-12T04:27:28.085Z,19.4,,,,0,,
2017-12-12T04:27:38.085Z,19.4,,,,0,,
2017-12-12T04:27:48.172Z,19.4,,,,0,,
2017-12-12T04:27:58.085Z,19.4,,,,0,,
2017-12-12T04:28:08.085Z,19.4,,,,0,,
2017-12-12T04:28:18.085Z,19.4,,,,0,,
2017-12-12T04:28:28.086Z,19.4,,,,0,,
2017-12-12T04:28:38.085Z,19.4,,,,0,,
2017-12-12T04:28:48.165Z,19.4,,,,0,,
2017-12-12T04:28:58.085Z,19.4,,,,0,,
2017-12-12T04:29:08.085Z,19.4,,,,0,,
2017-12-12T04:29:18.085Z,19.4,30.1,,,0,,
2017-12-12T04:29:28.090Z,19.4,,,,0,,
2017-12-12T04:29:38.085Z,19.4,,,,0,,
2017-12-12T04:29:48.166Z,19.4,,,,0,,
2017-12-12T04:29:58.086Z,19.4,,,,0,,
2017-12-12T04:30:08.086Z,19.4,,,,0,,
2017-12-12T04:30:18.086Z,19.4,,,,0,,
2017-12-12T04:30:28.085Z,19.4,,,,0,,
2017-12-12T04:30:38.085Z,19.4,,,,0,,
2017-12-12T04:30:48.166Z,19.4,,,,0,,
2017-12-12T04:30:58.085Z,19.4,,,,0,,
2017-12-12T04:31:08.086Z,19.4,,,,0,,
2017-12-12T04:31:18.086Z,19.4,,,,0,,
2017-12-12T04:31:28.085Z,19.4,,,,0,,
2017-12-12T04:31:38.085Z,19.4,30,,,0,,
2017-12-12T04:31:48.166Z,19.4,,,,0,,
2017-12-12T04:31:58.085Z,19.4,,,,0,,
2017-12-12T04:32:08.086Z,19.4,,,,0,,
2017-12-12T04:32:18.086Z,19.4,,,,0,,
2017-12-12T04:32:28.086Z,19.4,,,,0,,
2017-12-12T04:32:38.085Z,19.4,,,,0,,
2017-12-12T04:32:48.166Z,19.4,,,,0,,
2017-12-12T04:32:58.086Z,19.4,,,,0,,
2017-12-12T04:33:08.086Z,19.4,,,,0,,
2017-12-12T04:33:18.085Z,19.4,,,,0,,
2017-12-12T04:33:28.087Z,19.4,,,,0,,
2017-12-12T04:33:38.086Z,19.4,,,,0,,
2017-12-12T04:33:48.165Z,19.4,,,,0,,
2017-12-12T04:33:58.086Z,19.4,29.9,,,0,,
2017-12-12T04:34:08.086Z,19.4,29.9,,,0,,
2017-12-12T04:34:18.086Z,19.4,,,,0,,
2017-12-12T04:34:28.086Z,19.4,29.9,,,0,,
2017-12-12T04:34:38.086Z,19.4,,,,0,,
2017-12-12T04:34:48.166Z,19.4,,,,0,,
2017-12-12T04:34:58.086Z,19.4,,,,0,,
2017-12-12T04:35:08.086Z,19.4,,,,0,,
2017-12-12T04:35:18.086Z,19.4,,,,0,,
2017-12-12T04:35:28.086Z,19.4,,,,0,,
2017-12-12T04:35:38.087Z,19.4,,,,0,,
2017-12-12T04:35:48.166Z,19.4,,,,0,,
2017-12-12T04:35:58.086Z,19.4,,,,0,,
2017-12-12T04:36:08.086Z,19.4,,,,0,,
2017-12-12T04:36:18.086Z,19.4,,,,0,,
2017-12-12T04:36:28.086Z,19.4,,,,0,,
2017-12-12T04:36:38.086Z,19.4,,,,0,,
2017-12-12T04:36:48.167Z,19.3,29.8,,,0,,
2017-12-12T04:36:58.086Z,19.4,,,,0,,
2017-12-12T04:37:08.095Z,19.4,,,,0,,
2017-12-12T04:37:18.087Z,19.4,,,,0,,
2017-12-12T04:37:28.086Z,19.4,,,,0,,
2017-12-12T04:37:38.088Z,19.4,,,,0,,
2017-12-12T04:37:48.166Z,19.4,,,,0,,
2017-12-12T04:37:58.086Z,19.4,,,,0,,
2017-12-12T04:38:08.087Z,19.4,,,,0,,
2017-12-12T04:38:18.086Z,19.3,,,,0,,
2017-12-12T04:38:28.086Z,19.3,,,,0,,
2017-12-12T04:38:38.091Z,19.3,,,,0,,
2017-12-12T04:38:48.167Z,19.3,29.6,,,0,,
2017-12-12T04:38:58.086Z,19.4,,,,0,,
2017-12-12T04:39:08.086Z,19.4,29.8,,,0,,
2017-12-12T04:39:18.086Z,19.3,29.6,,,0,,
2017-12-12T04:39:28.087Z,19.4,,,,0,,
2017-12-12T04:39:38.086Z,19.3,,,,0,,
2017-12-12T04:39:48.166Z,19.3,,,,0,,
2017-12-12T04:39:58.087Z,19.4,,,,0,,
2017-12-12T04:40:08.087Z,19.3,,,,0,,
2017-12-12T04:40:18.087Z,19.3,,,,0,,
2017-12-12T04:40:28.087Z,19.3,,,,0,,
2017-12-12T04:40:38.087Z,19.3,,,,0,,
2017-12-12T04:40:48.178Z,19.3,,,,0,,
2017-12-12T04:40:58.087Z,19.3,,,,0,,
2017-12-12T04:41:08.087Z,19.3,,,,0,,
2017-12-12T04:41:18.087Z,19.3,,,,0,,
2017-12-12T04:41:28.086Z,19.3,29.5,,,0,,
2017-12-12T04:41:38.087Z,19.3,29.6,,,0,,
2017-12-12T04:41:48.167Z,19.3,29.5,,,0,,
2017-12-12T04:41:58.087Z,19.3,,,,0,,
2017-12-12T04:42:08.087Z,19.3,,,,0,,
2017-12-12T04:42:18.087Z,19.3,,,,0,,
2017-12-12T04:42:28.097Z,19.3,,,,0,,
2017-12-12T04:42:38.086Z,19.3,,,,0,,
2017-12-12T04:42:48.167Z,19.3,,,,0,,
2017-12-12T04:42:58.087Z,19.3,,,,0,,
2017-12-12T04:43:08.087Z,19.3,,,,0,,
2017-12-12T04:43:18.087Z,19.3,,,,0,,
2017-12-12T04:43:28.088Z,19.3,,,,0,,
2017-12-12T04:43:38.087Z,19.3,,,,0,,
2017-12-12T04:43:48.168Z,19.3,,,,0,,
2017-12-12T04:43:58.086Z,19.3,,,,0,,
2017-12-12T04:44:08.087Z,19.3,,,,0,,
2017-12-12T04:44:18.087Z,19.3,29.4,,,0,,
2017-12-12T04:44:28.088Z,19.3,,,,0,,
2017-12-12T04:44:38.087Z,19.3,,,,0,,
2017-12-12T04:44:48.172Z,19.3,,,,0,,
2017-12-12T04:44:58.087Z,19.3,,,,0,,
2017-12-12T04:45:08.087Z,19.3,,,,0,,
2017-12-12T04:45:18.087Z,19.3,,,,0,,
2017-12-12T04:45:28.087Z,19.3,,,,0,,
2017-12-12T04:45:38.087Z,19.3,,,,0,,
2017-12-12T04:45:48.168Z,19.3,,,,0,,
2017-12-12T04:45:58.089Z,19.3,,,,0,,
2017-12-12T04:46:08.087Z,19.3,,,,0,,
2017-12-12T04:46:18.087Z,19.3,,,,0,,
2017-12-12T04:46:28.087Z,19.3,,,,0,,
2017-12-12T04:46:38.088Z,19.3,,,,0,,
2017-12-12T04:46:48.167Z,19.3,,,,0,,
2017-12-12T04:46:58.087Z,19.3,,,,0,,
2017-12-12T04:47:08.087Z,19.3,29.3,,,0,,
2017-12-12T04:47:18.088Z,19.3,,,,0,,
2017-12-12T04:47:28.087Z,19.3,,,,0,,
2017-12-12T04:47:38.087Z,19.3,,,,0,,
2017-12-12T04:47:48.168Z,19.3,,,,0,,
2017-12-12T04:47:58.088Z,19.3,,,,0,,
2017-12-12T04:48:08.088Z,19.3,,,,0,,
2017-12-12T04:48:18.087Z,19.3,,,,0,,
2017-12-12T04:48:28.088Z,19.3,,,,0,,
2017-12-12T04:48:38.087Z,19.3,,,,0,,
2017-12-12T04:48:48.167Z,19.3,,,,0,,
2017-12-12T04:48:58.087Z,19.3,,,,0,,
2017-12-12T04:49:08.102Z,19.3,,,,0,,
2017-12-12T04:49:18.088Z,19.3,,,,0,,
2017-12-12T04:49:28.088Z,19.3,,,,0,,
2017-12-12T04:49:38.087Z,19.3,29.2,,,0,,
2017-12-12T04:49:48.167Z,19.3,,,,0,,
2017-12-12T04:49:58.087Z,19.3,,,,0,,
2017-12-12T04:50:08.088Z,19.3,,,,0,,
2017-12-12T04:50:18.087Z,19.3,,,,0,,
2017-12-12T04:50:28.088Z,19.3,,,,0,,
2017-12-12T04:50:38.088Z,19.3,,,,0,,
2017-12-12T04:50:48.168Z,19.3,,,,0,,
