Time,ChActive,HwActive,ActPow,HwTSet,PrimT,HwTOutlet,PrimTSet
2017-12-23T13:41:30.429Z,,,,0,,22.2,
2017-12-23T13:41:40.429Z,,,,0,,22.2,
2017-12-23T13:41:50.429Z,,,,0,,22.2,
2017-12-23T13:42:00.429Z,,,,0,,22.2,
2017-12-23T13:42:10.434Z,,,,0,,22.2,
2017-12-23T13:42:20.429Z,,,,0,,22.2,
2017-12-23T13:42:30.434Z,,,,0,21.1,22.2,
2017-12-23T13:42:40.429Z,,,,0,21,22.2,
2017-12-23T13:42:50.433Z,,,,0,20.8,22.2,
2017-12-23T13:43:00.429Z,,,,0,20.7,22.2,
2017-12-23T13:43:10.430Z,,,,0,,22.2,
2017-12-23T13:43:20.431Z,,,,0,,22.2,
2017-12-23T13:43:30.432Z,,,,0,,22.2,
2017-12-23T13:43:40.429Z,,,,0,,22.2,
2017-12-23T13:43:50.430Z,,,,0,,22.2,
2017-12-23T13:44:00.431Z,,,,0,,22.2,
2017-12-23T13:44:10.430Z,,,,0,,22.2,
2017-12-23T13:44:20.430Z,,,,0,,22.2,
2017-12-23T13:44:30.429Z,,,,0,,22.1,
2017-12-23T13:44:40.429Z,,,,0,,22.2,
2017-12-23T13:44:50.436Z,,,,0,,22.2,
2017-12-23T13:45:00.430Z,,,,0,,22.2,
2017-12-23T13:45:10.430Z,,,,0,20.6,22.1,
2017-12-23T13:45:20.430Z,,,,0,,22.1,
2017-12-23T13:45:30.430Z,,,,0,,22.1,
2017-12-23T13:45:40.430Z,,,,0,,22.1,
2017-12-23T13:45:50.430Z,,,,0,,22.1,
2017-12-23T13:46:00.431Z,,,,0,,22.1,
2017-12-23T13:46:10.431Z,,,,0,,22.1,
2017-12-23T13:46:20.430Z,,,,0,,22.1,
2017-12-23T13:46:30.432Z,,,,0,,22.1,
2017-12-23T13:46:40.430Z,,,,0,,22.1,
2017-12-23T13:46:50.429Z,,,,0,,22.1,
2017-12-23T13:47:00.430Z,,,,0,,22.1,
2017-12-23T13:47:10.430Z,,,,0,,22.1,
2017-12-23T13:47:20.430Z,,,,0,,22.1,
2017-12-23T13:47:30.431Z,,,,0,,22.1,
2017-12-23T13:47:40.430Z,,,,0,,22.1,
2017-12-23T13:47:50.430Z,,,,0,,22.1,
2017-12-23T13:48:00.430Z,,,,0,,22.1,
2017-12-23T13:48:10.430Z,,,,0,,22.1,
2017-12-23T13:48:20.586Z,,,,0,,22,
2017-12-23T13:48:30.431Z,,,,0,,22,
2017-12-23T13:48:40.431Z,,,,0,,22,
2017-12-23T13:48:50.430Z,,,,0,,22,
2017-12-23T13:49:00.430Z,,,,0,,22,
2017-12-23T13:49:10.430Z,,,,0,,22,
2017-12-23T13:49:20.430Z,,,,0,,22,
2017-12-23T13:49:30.430Z,,,,0,,22,
2017-12-23T13:49:40.430Z,,,,0,,22,
2017-12-23T13:49:50.434Z,,,,0,,22,
2017-12-23T13:50:00.430Z,,,,0,,22,
2017-12-23T13:50:10.430Z,,,,0,,22,
2017-12-23T13:50:20.431Z,,,,0,,22,
2017-12-23T13:50:30.431Z,,,,0,,22,
2017-12-23T13:50:40.430Z,,,,0,,22,
2017-12-23T13:50:50.431Z,,,,0,,22,
2017-12-23T13:51:00.430Z,,,,0,20.7,22,
2017-12-23T13:51:10.431Z,,,,0,20.6,22,
2017-12-23T13:51:20.432Z,,,,0,20.7,22,
2017-12-23T13:51:30.431Z,,,,0,,22,
2017-12-23T13:51:40.430Z,,,,0,20.6,22,
2017-12-23T13:51:50.431Z,,,,0,,22,
2017-12-23T13:52:00.433Z,,,,0,20.7,21.9,
2017-12-23T13:52:10.431Z,,,,0,,22,
2017-12-23T13:52:20.430Z,,,,0,20.6,21.9,
2017-12-23T13:52:30.435Z,,,,0,,21.9,
2017-12-23T13:52:40.433Z,,,,0,,21.9,
2017-12-23T13:52:50.431Z,,,,0,20.5,21.9,
2017-12-23T13:53:00.431Z,,,,0,20.2,21.9,
2017-12-23T13:53:10.431Z,,,,0,,21.9,
2017-12-23T13:53:20.431Z,,,,0,,21.9,
2017-12-23T13:53:30.431Z,,,,0,,21.9,
2017-12-23T13:53:40.431Z,,,,0,,21.9,
2017-12-23T13:53:50.431Z,,,,0,,21.9,
2017-12-23T13:54:00.432Z,,,,0,,21.9,
2017-12-23T13:54:10.434Z,,,,0,,21.9,
2017-12-23T13:54:20.432Z,,,,0,,21.9,
2017-12-23T13:54:30.435Z,0,0,,0,,21.9,5
2017-12-23T13:54:40.431Z,,,,0,,21.9,
2017-12-23T13:54:50.431Z,,,,0,,21.9,
2017-12-23T13:55:00.430Z,,,,0,,21.9,
2017-12-23T13:55:10.431Z,,,,0,,21.9,
2017-12-23T13:55:20.431Z,,,,0,,21.9,
2017-12-23T13:55:30.431Z,,,,0,,21.9,
2017-12-23T13:55:40.431Z,,,,0,,21.9,
2017-12-23T13:55:50.431Z,,,,0,20.1,21.9,
2017-12-23T13:56:00.431Z,,,,0,20.2,21.7,
2017-12-23T13:56:10.432Z,,,,0,20.1,21.9,
2017-12-23T13:56:20.431Z,,,,0,,21.7,
2017-12-23T13:56:30.432Z,,,,0,20.2,21.7,
2017-12-23T13:56:40.431Z,,,,0,,21.7,
2017-12-23T13:56:50.465Z,,,,0,,21.7,
2017-12-23T13:57:00.431Z,,,,0,,21.7,
2017-12-23T13:57:10.431Z,,,,0,,21.7,
2017-12-23T13:57:20.431Z,,,,0,,21.7,
2017-12-23T13:57:30.432Z,,,,0,,21.7,
2017-12-23T13:57:40.433Z,1,0,,0,20.2,21.7,20
2017-12-23T13:57:50.435Z,,,,0,,21.7,
2017-12-23T13:58:00.432Z,,,,0,20.1,21.7,
2017-12-23T13:58:10.434Z,,,,0,,21.7,
2017-12-23T13:58:20.431Z,,,,0,,21.7,
2017-12-23T13:58:30.432Z,,,,0,,21.7,
2017-12-23T13:58:40.432Z,,,,0,,21.7,
2017-12-23T13:58:50.462Z,,,,0,20,21.7,
2017-12-23T13:59:00.432Z,,,,0,,21.7,
2017-12-23T13:59:10.431Z,,,,0,,21.7,
2017-12-23T13:59:20.431Z,,,,0,,21.7,
2017-12-23T13:59:30.431Z,,,,0,,21.7,
2017-12-23T13:59:40.432Z,,,,0,,21.7,
2017-12-23T13:59:50.432Z,,,,0,,21.7,
2017-12-23T14:00:00.433Z,,,,0,,21.6,
2017-12-23T14:00:10.432Z,,,,0,,21.7,
2017-12-23T14:00:20.432Z,,,,0,,21.6,
2017-12-23T14:00:30.431Z,,,,0,,21.6,
2017-12-23T14:00:40.432Z,,,,0,,21.6,
2017-12-23T14:00:50.462Z,,,,0,,21.6,
2017-12-23T14:01:00.432Z,,,,0,,21.6,
2017-12-23T14:01:10.432Z,,,,0,,21.6,
2017-12-23T14:01:20.436Z,,,,0,,21.6,
2017-12-23T14:01:30.432Z,,,,0,,21.6,
2017-12-23T14:01:40.431Z,,,,0,,21.6,
2017-12-23T14:01:50.432Z,,,,0,,21.6,
2017-12-23T14:02:00.432Z,,,,0,,21.6,
2017-12-23T14:02:10.438Z,,,,0,,21.6,
2017-12-23T14:02:20.432Z,,,,0,,21.6,
2017-12-23T14:02:30.432Z,,,,0,,21.6,
2017-12-23T14:02:40.432Z,,,,0,,21.6,
2017-12-23T14:02:50.465Z,,,,0,,21.6,
2017-12-23T14:03:00.432Z,,,,0,,21.6,
2017-12-23T14:03:10.432Z,,,,0,,21.6,
2017-12-23T14:03:20.432Z,,,,0,,21.6,
2017-12-23T14:03:30.432Z,,,,0,,21.6,
2017-12-23T14:03:40.435Z,,,,0,,21.6,
2017-12-23T14:03:50.435Z,,,,0,,21.6,
2017-12-23T14:04:00.432Z,,,,0,,21.6,
2017-12-23T14:04:10.435Z,,,,0,,21.6,
2017-12-23T14:04:20.434Z,,,,0,,21.6,
2017-12-23T14:04:30.435Z,,,,0,,21.6,
2017-12-23T14:04:40.432Z,,,,0,,21.6,
2017-12-23T14:04:50.458Z,,,,0,,21.5,
2017-12-23T14:05:00.432Z,,,,0,,21.5,
2017-12-23T14:05:10.433Z,,,,0,,21.5,
2017-12-23T14:05:20.433Z,,,,0,,21.5,
2017-12-23T14:05:30.432Z,,,,0,,21.5,
2017-12-23T14:05:40.432Z,,,,0,,21.5,
2017-12-23T14:05:50.433Z,,,,0,,21.5,
2017-12-23T14:06:00.432Z,,,,0,,21.5,
2017-12-23T14:06:10.439Z,,,,0,,21.5,
2017-12-23T14:06:20.439Z,,,,0,,21.5,
2017-12-23T14:06:30.433Z,,,,0,,21.5,
2017-12-23T14:06:40.432Z,,,,0,,21.5,
2017-12-23T14:06:50.452Z,,,,0,,21.5,
2017-12-23T14:07:00.433Z,,,,0,,21.5,
2017-12-23T14:07:10.434Z,,,,0,,21.5,
2017-12-23T14:07:20.500Z,,,,0,,21.5,
2017-12-23T14:07:30.438Z,,,,0,,21.5,
2017-12-23T14:07:40.434Z,,,,0,,21.5,
2017-12-23T14:07:50.438Z,,,,0,,21.5,
2017-12-23T14:08:00.432Z,,,,0,20,21.5,
2017-12-23T14:08:10.433Z,,,,0,19.9,21.5,
2017-12-23T14:08:20.432Z,,,,0,19.7,21.5,
2017-12-23T14:08:30.432Z,,,,0,,21.3,
2017-12-23T14:08:40.433Z,,,,0,,21.5,
2017-12-23T14:08:50.451Z,,,,0,,21.5,
2017-12-23T14:09:00.433Z,,,,0,,21.3,
2017-12-23T14:09:10.433Z,,,,0,,21.3,
2017-12-23T14:09:20.432Z,,,,0,,21.5,
2017-12-23T14:09:30.432Z,,,,0,,21.3,
2017-12-23T14:09:40.434Z,,,,0,,21.3,
2017-12-23T14:09:50.432Z,,,,0,,21.3,
2017-12-23T14:10:00.433Z,,,,0,,21.3,
2017-12-23T14:10:10.433Z,,,,0,,21.3,
2017-12-23T14:10:20.435Z,,,,0,,21.3,
2017-12-23T14:10:30.433Z,,,,0,,21.3,
2017-12-23T14:10:40.433Z,,,,0,,21.3,
2017-12-23T14:10:50.669Z,,,,0,19.6,21.3,
2017-12-23T14:11:00.438Z,,,,0,,21.3,
2017-12-23T14:11:10.438Z,,,,0,,21.3,
2017-12-23T14:11:20.436Z,,,,0,,21.3,
2017-12-23T14:11:30.438Z,,,,0,,21.3,
2017-12-23T14:11:40.437Z,,,,0,,21.3,
2017-12-23T14:11:50.433Z,,,,0,,21.3,
2017-12-23T14:12:00.434Z,,,,0,,21.3,
2017-12-23T14:12:10.433Z,,,,0,,21.3,
2017-12-23T14:12:20.438Z,,,,0,,21.3,
2017-12-23T14:12:30.433Z,,,,0,,21.3,
2017-12-23T14:12:40.433Z,,,,0,,21.3,
2017-12-23T14:12:50.444Z,,,,0,,21.3,
2017-12-23T14:13:00.434Z,,,,0,,21.3,
2017-12-23T14:13:10.438Z,,,,0,,21.3,
2017-12-23T14:13:22.943Z,,,,0,,21.3,
2017-12-23T14:13:30.433Z,,,,0,,21.3,
2017-12-23T14:13:40.433Z,,,,0,,21.3,
2017-12-23T14:13:50.433Z,,,,0,,21.3,
2017-12-23T14:14:00.436Z,,,,0,19.7,21.3,
2017-12-23T14:14:10.438Z,,,,0,,21.3,
2017-12-23T14:14:20.433Z,,,,0,19.6,21.2,
2017-12-23T14:14:30.435Z,,,,0,19.7,21.2,
2017-12-23T14:14:40.438Z,,,,0,19.6,21.2,
2017-12-23T14:14:50.441Z,1,0,0,0,19.7,21.2,20
2017-12-23T14:15:00.438Z,,,,0,,21.2,
2017-12-23T14:15:10.434Z,,,,0,,21.2,
2017-12-23T14:15:20.435Z,,,,0,,21.2,
2017-12-23T14:15:30.433Z,,,,0,,21.2,
2017-12-23T14:15:40.437Z,,,,0,,21.2,
2017-12-23T14:15:50.437Z,,,,0,,21.2,
2017-12-23T14:16:00.433Z,,,,0,,21.2,
2017-12-23T14:16:10.438Z,,,,0,,21.2,
2017-12-23T14:16:20.434Z,,,,0,,21.2,
2017-12-23T14:16:30.438Z,,,,0,,21.2,
2017-12-23T14:16:40.433Z,,,,0,,21.2,
2017-12-23T14:16:50.434Z,,,,0,,21.2,
2017-12-23T14:17:00.438Z,,,,0,,21.2,
2017-12-23T14:17:10.434Z,,,,0,,21.2,
2017-12-23T14:17:20.434Z,,,,0,,21.2,
2017-12-23T14:17:30.435Z,,,,0,,21.2,
2017-12-23T14:17:40.434Z,,,,0,,21.2,
2017-12-23T14:17:50.433Z,,,,0,,21.2,
2017-12-23T14:18:00.434Z,,,,0,19.6,21.2,
2017-12-23T14:18:10.438Z,,,,0,,21.1,
2017-12-23T14:18:20.434Z,,,,0,19.5,21.2,
2017-12-23T14:18:30.434Z,,,,0,19.3,21.2,
2017-12-23T14:18:40.434Z,,,,0,,21.2,
2017-12-23T14:18:50.435Z,,,,0,,21.2,
2017-12-23T14:19:00.434Z,,,,0,19.5,21.2,
2017-12-23T14:19:10.436Z,,,,0,19.3,21.1,
2017-12-23T14:19:20.437Z,,,,0,19.5,21.1,
2017-12-23T14:19:30.434Z,,,,0,19.3,21.1,
2017-12-23T14:19:40.436Z,,,,0,,21.1,
2017-12-23T14:19:50.436Z,,,,0,,21.1,
2017-12-23T14:20:00.436Z,,,,0,,21.1,
2017-12-23T14:20:10.434Z,,,,0,,21.1,
2017-12-23T14:20:20.435Z,,,,0,,21.1,
2017-12-23T14:20:30.441Z,,,,0,,21.1,
2017-12-23T14:20:40.436Z,,,,0,,21.1,
2017-12-23T14:20:50.434Z,,,,0,,21.1,
2017-12-23T14:21:00.435Z,,,,0,,21.1,
2017-12-23T14:21:10.440Z,,,,0,,21.1,
2017-12-23T14:21:20.436Z,,,,0,,21.1,
2017-12-23T14:21:30.434Z,,,,0,,21.1,
2017-12-23T14:21:40.435Z,,,,0,,21.1,
2017-12-23T14:21:50.435Z,,,,0,,21.1,
2017-12-23T14:22:00.437Z,,,,0,,21.1,
2017-12-23T14:22:10.435Z,,,,0,,21.1,
2017-12-23T14:22:20.438Z,,,,0,,21.1,
2017-12-23T14:22:30.434Z,,,,0,,21.1,
2017-12-23T14:22:40.439Z,,,,0,,21.1,
2017-12-23T14:22:50.434Z,,,,0,,21.1,
2017-12-23T14:23:00.439Z,,,,0,,21.1,
2017-12-23T14:23:10.435Z,,,,0,,21.1,
2017-12-23T14:23:20.434Z,,,,0,,21.1,
2017-12-23T14:23:30.434Z,,,,0,,21.1,
2017-12-23T14:23:40.439Z,,,,0,,21.1,
2017-12-23T14:23:50.435Z,,,,0,,21.1,
2017-12-23T14:24:00.437Z,,,,0,,21.1,
2017-12-23T14:24:10.437Z,,,,0,,21.1,
2017-12-23T14:24:20.441Z,,,,0,,20.9,
2017-12-23T14:24:30.434Z,,,,0,,21.1,
2017-12-23T14:24:40.437Z,,,,0,,21.1,
2017-12-23T14:24:50.436Z,,,,0,,21.1,
2017-12-23T14:25:00.435Z,,,,0,,20.9,
2017-12-23T14:25:10.435Z,,,,0,,21.1,
2017-12-23T14:25:20.435Z,,,,0,,20.9,
2017-12-23T14:25:30.436Z,,,,0,,20.9,
2017-12-23T14:25:40.435Z,,,,0,,20.9,
2017-12-23T14:25:50.436Z,,,,0,,20.9,
2017-12-23T14:26:00.441Z,,,,0,,20.9,
2017-12-23T14:26:10.440Z,,,,0,,20.9,
2017-12-23T14:26:20.437Z,,,,0,,20.9,
2017-12-23T14:26:30.435Z,,,,0,,20.9,
2017-12-23T14:26:40.436Z,,,,0,,20.9,
2017-12-23T14:26:50.435Z,,,,0,,20.9,
2017-12-23T14:27:00.435Z,,,,0,,20.9,
2017-12-23T14:27:10.436Z,,,,0,,20.9,
2017-12-23T14:27:20.437Z,,,,0,,20.9,
2017-12-23T14:27:30.435Z,,,,0,,20.9,
2017-12-23T14:27:40.435Z,,,,0,,20.9,
2017-12-23T14:27:50.435Z,,,,0,19.5,20.9,
2017-12-23T14:28:00.435Z,,,,0,19.3,20.9,
2017-12-23T14:28:10.443Z,,,,0,,20.9,
2017-12-23T14:28:20.436Z,,,,0,19.2,20.9,
2017-12-23T14:28:30.435Z,,,,0,,20.9,
2017-12-23T14:28:40.436Z,,,,0,19.1,20.9,
2017-12-23T14:28:50.435Z,,,,0,19.2,20.9,
2017-12-23T14:29:00.436Z,,,,0,,20.9,
2017-12-23T14:29:10.440Z,,,,0,,20.9,
2017-12-23T14:29:20.437Z,,,,0,19.1,20.9,
2017-12-23T14:29:30.436Z,,,,0,,20.9,
2017-12-23T14:29:40.437Z,,,,0,,20.9,
2017-12-23T14:29:50.435Z,,,,0,19.2,20.9,
2017-12-23T14:30:00.436Z,,,,0,19.1,20.9,
2017-12-23T14:30:10.436Z,,,,0,,20.9,
2017-12-23T14:30:20.436Z,,,,0,19.2,20.9,
2017-12-23T14:30:30.436Z,,,,0,,20.9,
2017-12-23T14:30:40.436Z,,,,0,,20.9,
2017-12-23T14:30:50.437Z,,,,0,19.1,20.9,
2017-12-23T14:31:00.441Z,,,,0,,20.8,
2017-12-23T14:31:10.436Z,,,,0,,20.8,
2017-12-23T14:31:20.436Z,,,,0,,20.8,
2017-12-23T14:31:30.436Z,,,,0,,20.9,
2017-12-23T14:31:40.436Z,,,,0,,20.9,
2017-12-23T14:31:50.437Z,,,,0,,20.9,
2017-12-23T14:32:00.440Z,,,,0,,20.8,
2017-12-23T14:32:10.436Z,,,,0,,20.8,
2017-12-23T14:32:20.435Z,,,,0,,20.8,
2017-12-23T14:32:30.435Z,,,,0,,20.8,
2017-12-23T14:32:40.436Z,,,,0,,20.8,
2017-12-23T14:32:50.439Z,,,,0,,20.8,
2017-12-23T14:33:00.435Z,,,,0,,20.8,
2017-12-23T14:33:12.107Z,,,,0,,20.8,
2017-12-23T14:33:20.436Z,,,,0,,20.8,
2017-12-23T14:33:30.438Z,,,,0,,20.8,
2017-12-23T14:33:40.436Z,,,,0,,20.8,
2017-12-23T14:33:50.436Z,,,,0,,20.8,
2017-12-23T14:34:00.436Z,,,,0,,20.8,
2017-12-23T14:34:10.436Z,,,,0,,20.8,
2017-12-23T14:34:20.545Z,,,,0,,20.8,
2017-12-23T14:34:30.436Z,,,,0,,20.8,
2017-12-23T14:34:40.436Z,,,,0,,20.8,
2017-12-23T14:34:50.438Z,,,,0,,20.8,
2017-12-23T14:35:00.441Z,,,,0,,20.8,
2017-12-23T14:35:10.436Z,,,,0,,20.8,
2017-12-23T14:35:20.436Z,,,,0,,20.8,
2017-12-23T14:35:30.436Z,,,,0,,20.8,
2017-12-23T14:35:40.436Z,,,,0,,20.8,
2017-12-23T14:35:50.436Z,,,,0,,20.8,
2017-12-23T14:36:00.436Z,,,,0,,20.8,
2017-12-23T14:36:10.442Z,,,,0,19.2,20.8,
2017-12-23T14:36:20.437Z,,,,0,19.1,20.8,
2017-12-23T14:36:30.436Z,,,,0,19.2,20.8,
2017-12-23T14:36:40.437Z,,,,0,19.1,20.8,
2017-12-23T14:36:50.437Z,,,,0,19.2,20.8,
2017-12-23T14:37:00.438Z,,,,0,,20.8,
2017-12-23T14:37:10.436Z,,,,0,19.1,20.8,
2017-12-23T14:37:20.436Z,,,,0,,20.8,
2017-12-23T14:37:30.437Z,,,,0,19.2,20.6,
2017-12-23T14:37:40.436Z,,,,0,,20.6,
2017-12-23T14:37:50.436Z,,,,0,,20.8,
2017-12-23T14:38:00.436Z,,,,0,19.1,20.6,
2017-12-23T14:38:10.437Z,,,,0,,20.6,
2017-12-23T14:38:20.441Z,,,,0,18.9,20.8,
2017-12-23T14:38:30.436Z,,,,0,,20.6,
2017-12-23T14:38:40.437Z,,,,0,,20.6,
2017-12-23T14:38:50.441Z,,,,0,,20.6,
2017-12-23T14:39:00.443Z,,,,0,,20.6,
2017-12-23T14:39:10.438Z,,,,0,,20.6,
2017-12-23T14:39:20.441Z,,,,0,,20.6,
2017-12-23T14:39:30.439Z,,,,0,,20.6,
2017-12-23T14:39:40.443Z,,,,0,,20.6,
2017-12-23T14:39:50.437Z,,,,0,,20.6,
2017-12-23T14:40:00.437Z,,,,0,,20.6,
2017-12-23T14:40:10.437Z,,,,0,,20.6,
2017-12-23T14:40:20.437Z,,,,0,,20.6,
2017-12-23T14:40:30.436Z,,,,0,,20.6,
2017-12-23T14:40:45.528Z,,,,0,,20.6,
2017-12-23T14:40:50.437Z,,,,0,,20.6,
2017-12-23T14:41:00.439Z,,,,0,,20.6,
2017-12-23T14:41:10.437Z,,,,0,,20.6,
2017-12-23T14:41:20.437Z,,,,0,,20.6,
2017-12-23T14:41:30.442Z,,,,0,,20.6,
2017-12-23T14:41:40.437Z,,,,0,18.9,20.6,
2017-12-23T14:41:50.437Z,,,,0,18.8,20.6,
2017-12-23T14:42:00.437Z,,,,0,18.9,20.6,
2017-12-23T14:42:10.437Z,,,,0,18.8,20.6,
2017-12-23T14:42:20.438Z,,,,0,18.9,20.6,
2017-12-23T14:42:30.439Z,,,,0,,20.6,
2017-12-23T14:42:40.437Z,,,,0,,20.6,
2017-12-23T14:42:50.443Z,,,,0,,20.6,
2017-12-23T14:43:00.437Z,,,,0,,20.6,
2017-12-23T14:43:10.437Z,,,,0,,20.6,
2017-12-23T14:43:28.905Z,,,,0,,20.6,
2017-12-23T14:43:30.444Z,,,,0,,20.6,
2017-12-23T14:43:40.441Z,,,,0,,20.6,
2017-12-23T14:43:50.441Z,,,,0,18.8,20.6,
2017-12-23T14:44:00.437Z,,,,0,18.9,20.6,
2017-12-23T14:44:10.437Z,,,,0,,20.6,
2017-12-23T14:44:20.437Z,,,,0,,20.6,
2017-12-23T14:44:30.437Z,,,,0,,20.6,
2017-12-23T14:44:40.442Z,,,,0,,20.6,
2017-12-23T14:44:50.437Z,,,,0,,20.6,
2017-12-23T14:45:00.447Z,,,,0,,20.5,
2017-12-23T14:45:10.437Z,,,,0,,20.6,
2017-12-23T14:45:20.437Z,,,,0,,20.5,
2017-12-23T14:45:30.438Z,,,,0,,20.6,
2017-12-23T14:45:40.442Z,,,,0,,20.5,
2017-12-23T14:45:50.437Z,,,,0,,20.5,
2017-12-23T14:46:00.437Z,,,,0,,20.5,
2017-12-23T14:46:10.437Z,,,,0,,20.5,
2017-12-23T14:46:20.442Z,,,,0,,20.5,
2017-12-23T14:46:30.481Z,,,,0,,20.5,
2017-12-23T14:46:40.438Z,,,,0,,20.5,
2017-12-23T14:46:50.438Z,,,,0,,20.5,
2017-12-23T14:47:00.442Z,,,,0,,20.5,
2017-12-23T14:47:10.437Z,,,,0,,20.5,
2017-12-23T14:47:20.439Z,,,,0,,20.5,
2017-12-23T14:47:30.438Z,,,,0,,20.5,
2017-12-23T14:47:40.438Z,,,,0,,20.5,
2017-12-23T14:47:50.437Z,,,,0,,20.5,
2017-12-23T14:48:00.437Z,,,,0,,20.5,
2017-12-23T14:48:10.440Z,,,,0,,20.5,
2017-12-23T14:48:20.441Z,,,,0,18.8,20.5,
2017-12-23T14:48:30.437Z,,,,0,18.6,20.5,
2017-12-23T14:48:40.438Z,,,,0,,20.5,
2017-12-23T14:48:50.438Z,,,,0,,20.5,
2017-12-23T14:49:00.438Z,,,,0,,20.5,
2017-12-23T14:49:10.438Z,,,,0,18.8,20.5,
2017-12-23T14:49:20.438Z,,,,0,18.6,20.5,
2017-12-23T14:49:30.438Z,,,,0,,20.5,
2017-12-23T14:49:40.438Z,,,,0,,20.5,
2017-12-23T14:49:50.439Z,,,,0,,20.5,
2017-12-23T14:50:00.438Z,,,,0,,20.5,
2017-12-23T14:50:11.398Z,,,,0,,20.5,
2017-12-23T14:50:20.438Z,,,,0,,20.5,
2017-12-23T14:50:30.439Z,,,,0,,20.5,
2017-12-23T14:50:40.437Z,,,,0,,20.5,
2017-12-23T14:50:50.438Z,,,,0,,20.5,
2017-12-23T14:51:00.438Z,,,,0,,20.5,
2017-12-23T14:51:10.443Z,,,,0,,20.5,
2017-12-23T14:51:20.439Z,,,,0,,20.5,
2017-12-23T14:51:30.438Z,,,,0,,20.5,
2017-12-23T14:51:40.442Z,,,,0,,20.5,
2017-12-23T14:51:50.438Z,,,,0,,20.5,
2017-12-23T14:52:00.438Z,,,,0,,20.4,
2017-12-23T14:52:10.438Z,,,,0,,20.5,
2017-12-23T14:52:20.442Z,,,,0,,20.4,
2017-12-23T14:52:30.440Z,,,,0,,20.5,
2017-12-23T14:52:40.440Z,,,,0,,20.4,
2017-12-23T14:52:50.438Z,,,,0,,20.4,
2017-12-23T14:53:00.438Z,,,,0,,20.5,
2017-12-23T14:53:10.439Z,,,,0,,20.5,
2017-12-23T14:53:20.438Z,,,,0,,20.4,
2017-12-23T14:53:30.438Z,,,,0,,20.4,
2017-12-23T14:53:40.438Z,,,,0,,20.4,
2017-12-23T14:53:50.438Z,,,,0,,20.4,
2017-12-23T14:54:00.438Z,,,,0,,20.4,
2017-12-23T14:54:10.439Z,,,,0,,20.4,
2017-12-23T14:54:20.438Z,,,,0,,20.4,
2017-12-23T14:54:30.440Z,,,,0,,20.4,
2017-12-23T14:54:40.439Z,,,,0,,20.4,
2017-12-23T14:54:50.439Z,,,,0,,20.4,
2017-12-23T14:55:00.439Z,,,,0,,20.4,
2017-12-23T14:55:10.439Z,,,,0,,20.4,
2017-12-23T14:55:20.439Z,,,,0,,20.4,
2017-12-23T14:55:30.444Z,,,,0,,20.4,
2017-12-23T14:55:40.438Z,,,,0,,20.4,
2017-12-23T14:55:50.439Z,,,,0,,20.4,
2017-12-23T14:56:00.439Z,,,,0,,20.4,
2017-12-23T14:56:10.439Z,,,,0,,20.4,
2017-12-23T14:56:20.442Z,,,,0,,20.4,
2017-12-23T14:56:30.444Z,,,,0,,20.4,
2017-12-23T14:56:40.439Z,,,,0,,20.4,
2017-12-23T14:56:50.442Z,,,,0,,20.4,
2017-12-23T14:57:00.439Z,,,,0,,20.4,
2017-12-23T14:57:10.439Z,,,,0,,20.4,
2017-12-23T14:57:20.442Z,,,,0,,20.4,
2017-12-23T14:57:30.444Z,,,,0,,20.4,
2017-12-23T14:57:40.439Z,,,,0,,20.4,
2017-12-23T14:57:50.439Z,,,,0,,20.4,
2017-12-23T14:58:00.439Z,,,,0,,20.4,
2017-12-23T14:58:10.439Z,,,,0,,20.4,
2017-12-23T14:58:20.440Z,,,,0,,20.4,
2017-12-23T14:58:30.444Z,,,,0,18.5,20.4,
2017-12-23T14:58:40.440Z,,,,0,,20.4,
2017-12-23T14:58:50.439Z,,,,0,,20.4,
2017-12-23T14:59:00.439Z,,,,0,,20.4,
2017-12-23T14:59:10.440Z,,,,0,,20.4,
2017-12-23T14:59:20.439Z,,,,0,,20.4,
2017-12-23T14:59:30.438Z,,,,0,,20.4,
2017-12-23T14:59:40.443Z,,,,0,,20.4,
2017-12-23T14:59:50.443Z,,,,0,,20.4,
2017-12-23T15:00:00.440Z,,,,0,,20.4,
2017-12-23T15:00:10.439Z,,,,0,,20.4,
2017-12-23T15:00:20.439Z,,,,0,,20.2,
2017-12-23T15:00:30.440Z,,,,0,,20.4,
2017-12-23T15:00:40.440Z,,,,0,,20.4,
2017-12-23T15:00:50.439Z,,,,0,,20.4,
2017-12-23T15:01:00.440Z,,,,0,,20.4,
2017-12-23T15:01:10.445Z,,,,0,,20.2,54
2017-12-23T15:01:20.439Z,1,0,39,0,22.3,20.2,
2017-12-23T15:01:30.439Z,,,30,0,24.3,20.4,
2017-12-23T15:01:40.446Z,,,,0,24.7,20.2,
2017-12-23T15:01:50.440Z,,,,0,24.8,20.4,
2017-12-23T15:02:00.443Z,,,29,0,24.9,20.2,
2017-12-23T15:02:10.441Z,,,,0,25.2,20.2,
2017-12-23T15:02:20.440Z,,,,0,25.5,20.2,
2017-12-23T15:02:30.439Z,,,29,0,26,20.2,
2017-12-23T15:02:40.440Z,,,30,0,26.3,20.4,
2017-12-23T15:02:50.443Z,,,,0,26.6,20.2,
2017-12-23T15:03:00.439Z,,,32,0,27,20.2,
2017-12-23T15:03:10.439Z,,,36,0,27.3,20.4,
