Time,HwActive,PrimT,PrimTSet,ActPow,HwTOutlet,ChActive,HwTSet
2018-01-21T10:56:03.532Z,1,57,,115,48,0,54
2018-01-21T10:56:13.411Z,,,,136,48.1,,54
2018-01-21T10:56:23.409Z,,59.1,,148,50.1,,54
2018-01-21T10:56:33.409Z,,61.4,,142,,,
2018-01-21T10:56:43.413Z,,62.2,,135,53.3,,54
2018-01-21T10:56:53.568Z,0,62,,0,53.4,0,0
2018-01-21T10:57:03.410Z,,60.5,,,53.1,,0
2018-01-21T10:57:18.444Z,,,,,52.7,,0
2018-01-21T10:57:23.410Z,,60.4,,,52.5,,0
2018-01-21T10:57:33.433Z,,60.2,,,52.3,,0
2018-01-21T10:57:43.410Z,,60.1,,,52.1,,0
2018-01-21T10:57:53.411Z,0,,62,,51.9,2,0
2018-01-21T10:58:03.413Z,0,64.6,,39,51.7,2,0
2018-01-21T10:58:13.411Z,0,64.1,,0,51.4,2,0
2018-01-21T10:58:23.419Z,,58.8,,,51.2,,0
2018-01-21T10:58:33.413Z,,56.7,,,,,
2018-01-21T10:58:43.417Z,,55.7,,,50.8,,0
2018-01-21T10:58:53.423Z,,55.2,,,50.6,,0
2018-01-21T10:59:03.410Z,,54.9,,,50.4,,0
2018-01-21T10:59:13.409Z,,,,,50.2,,0
2018-01-21T10:59:23.410Z,,,,,50,,0
2018-01-21T10:59:33.410Z,,,,,49.8,,0
2018-01-21T10:59:43.421Z,0,54.8,62,0,49.6,2,0
2018-01-21T11:00:03.410Z,,54.7,,,49.1,,0
2018-01-21T11:00:13.410Z,,54.3,,,48.9,,0
2018-01-21T11:00:23.410Z,,53.7,,,48.7,,0
2018-01-21T11:00:33.415Z,,,,,48.6,,0
2018-01-21T11:00:43.413Z,,52.9,,,48.4,,0
2018-01-21T11:00:53.902Z,,52.7,,,48.2,,0
2018-01-21T11:01:03.412Z,,52.4,,,48.1,,0
2018-01-21T11:01:13.413Z,,52.2,,,47.9,,0
2018-01-21T11:01:23.419Z,,52.1,,,47.7,,0
2018-01-21T11:01:33.410Z,,51.9,,,47.6,,0
2018-01-21T11:01:43.412Z,,51.8,,,,,
2018-01-21T11:01:53.660Z,,51.6,,,47.2,,0
2018-01-21T11:02:03.411Z,,51.4,,,47.1,,0
2018-01-21T11:02:13.410Z,,,,,47,,0
2018-01-21T11:02:23.412Z,,51,,,46.8,,0
2018-01-21T11:02:33.411Z,,50.7,,,,,
2018-01-21T11:02:43.417Z,,50.5,,,46.5,,0
2018-01-21T11:02:53.411Z,,50.3,,,46.4,,0
2018-01-21T11:03:03.411Z,0,55.1,,38,,2,
2018-01-21T11:03:13.411Z,,57,,29,46.1,,0
2018-01-21T11:03:23.415Z,,57.2,,,46,,0
2018-01-21T11:03:33.411Z,,,,,45.9,,0
2018-01-21T11:03:43.413Z,,57.3,,30,45.7,,0
2018-01-21T11:03:53.412Z,,,,29,,,
2018-01-21T11:04:03.411Z,,,,,45.5,,0
2018-01-21T11:04:13.413Z,,57.4,,30,45.3,,0
2018-01-21T11:04:23.413Z,,57.7,,,,,
2018-01-21T11:04:33.410Z,,57.9,,,45.1,,0
2018-01-21T11:04:43.415Z,,58.2,,30,,,
2018-01-21T11:04:53.411Z,,58.6,,31,44.8,,0
2018-01-21T11:05:03.412Z,,59.1,,,44.7,,0
2018-01-21T11:05:13.429Z,,59.7,,32,,,
2018-01-21T11:05:23.432Z,,60.1,,,44.3,,0
2018-01-21T11:05:33.413Z,,,,,44.3,,0
2018-01-21T11:05:43.416Z,,60.5,,33,44.1,,0
2018-01-21T11:05:53.420Z,,61.1,,,,,
2018-01-21T11:06:03.412Z,,61.3,,,43.9,,0
2018-01-21T11:06:13.411Z,,61.5,,,43.8,,0
2018-01-21T11:06:23.410Z,,61.6,,,,,
2018-01-21T11:06:33.411Z,,61.9,,,43.6,,0
2018-01-21T11:06:43.412Z,,62,,,43.5,,0
2018-01-21T11:06:53.411Z,,62.2,,32,43.4,,0
2018-01-21T11:07:03.425Z,,,,29,43.3,,0
2018-01-21T11:07:13.411Z,,,,,43.2,,0
2018-01-21T11:07:23.412Z,,,,,43.1,,0
2018-01-21T11:07:33.412Z,,,,,43,,0
2018-01-21T11:07:43.411Z,,62.5,,30,42.9,,0
2018-01-21T11:07:53.474Z,,62.8,,29,42.8,,0
2018-01-21T11:08:03.411Z,,63.1,,29,42.7,,0
2018-01-21T11:08:13.420Z,,63.3,,,42.6,,0
2018-01-21T11:08:23.411Z,,63.4,,30,42.5,,0
2018-01-21T11:08:33.412Z,,63.6,,,,,
2018-01-21T11:08:43.411Z,,63.9,,,42.4,,0
2018-01-21T11:08:58.433Z,,64,,,42.2,,0
2018-01-21T11:09:07.337Z,,64.1,,29,42.2,,0
2018-01-21T11:09:13.412Z,,,,,42,,0
2018-01-21T11:09:23.412Z,,64.5,,29,42,,0
2018-01-21T11:09:33.413Z,,,,,41.9,,0
2018-01-21T11:09:43.415Z,,64.8,,30,41.8,,0
2018-01-21T11:09:53.411Z,,65.1,,29,,,
2018-01-21T11:10:03.657Z,,65.2,,30,41.7,,0
2018-01-21T11:10:13.412Z,,65.3,,29,41.6,,0
2018-01-21T11:10:23.610Z,,65.5,,30,,,
2018-01-21T11:10:33.416Z,,,,,41.4,,0
2018-01-21T11:10:43.412Z,,65.6,,29,41.4,,0
2018-01-21T11:10:58.511Z,0,65.3,,0,41.3,2,0
2018-01-21T11:11:03.417Z,,61.6,,,,,
2018-01-21T11:11:13.419Z,,60.1,,,41.2,,0
2018-01-21T11:11:23.416Z,,59.5,,,,,
2018-01-21T11:11:33.446Z,,,,,40.9,,0
2018-01-21T11:11:43.476Z,,59.1,,,40.9,,0
2018-01-21T11:11:53.417Z,,59,,,,,
2018-01-21T11:12:03.431Z,,,,,40.7,,0
2018-01-21T11:12:13.415Z,,58.9,,,,,
2018-01-21T11:12:23.419Z,,,,,40.7,,0
2018-01-21T11:12:33.423Z,,58.8,,,40.5,,0
2018-01-21T11:12:43.418Z,,58.6,,,,,
2018-01-21T11:12:53.421Z,,57.9,,,40.5,,0
2018-01-21T11:13:03.421Z,,57.6,,,40.4,,0
2018-01-21T11:13:13.423Z,,57.2,,,40.3,,0
2018-01-21T11:13:23.422Z,,,,,40.2,,0
2018-01-21T11:13:33.420Z,,56.8,,,,,
2018-01-21T11:13:43.418Z,,56.6,,,40.2,,0
2018-01-21T11:13:53.413Z,,56.4,,,40.1,,0
2018-01-21T11:14:14.360Z,,56.1,,,40,,0
2018-01-21T11:14:23.425Z,,55.9,,,39.9,,0
2018-01-21T11:14:33.414Z,0,59.7,,39,39.9,2,0
2018-01-21T11:14:43.455Z,,62.1,,29,39.8,,0
2018-01-21T11:14:53.420Z,,62.4,,30,39.7,,0
2018-01-21T11:15:13.412Z,,,,29,39.7,,0
2018-01-21T11:15:23.441Z,,62.2,,,39.5,,0
2018-01-21T11:15:33.418Z,1,62.5,0,,,0,
2018-01-21T11:15:43.441Z,,59.7,,109,22.1,,54
2018-01-21T11:15:53.453Z,,60.2,,114,53.7,,54
2018-01-21T11:16:03.424Z,,,,,51.9,,54
2018-01-21T11:16:13.955Z,0,60.9,,0,,0,
2018-01-21T11:16:23.421Z,,59.5,,,52.4,,0
2018-01-21T11:16:33.420Z,,,,,51.8,,0
2018-01-21T11:16:53.418Z,,59.4,,,51.4,,0
2018-01-21T11:17:03.420Z,,,,,51.2,,0
2018-01-21T11:17:13.413Z,0,59.3,62,,,2,
2018-01-21T11:17:24.443Z,0,63.5,,39,51,2,0
2018-01-21T11:17:33.421Z,,65.2,,29,50.8,,0
2018-01-21T11:17:43.435Z,,63.2,,29,50.6,,0
2018-01-21T11:17:53.412Z,,62.7,,,50.4,,0
2018-01-21T11:18:03.421Z,,,,,50,,0
2018-01-21T11:18:13.420Z,,62.1,,,49.8,,0
2018-01-21T11:18:23.444Z,,62,,30,,,
2018-01-21T11:18:33.540Z,,61.9,,,49.6,,0
2018-01-21T11:18:43.681Z,,62,,29,49.3,,0
2018-01-21T11:18:54.087Z,,62.1,,,49,,0
2018-01-21T11:19:03.423Z,,,,,48.8,,0
2018-01-21T11:19:13.495Z,,,,30,,,
2018-01-21T11:19:23.423Z,,62.5,,,48.6,,0
2018-01-21T11:19:33.416Z,,,,,48.4,,0
2018-01-21T11:19:43.501Z,,62.6,,,48.3,,0
2018-01-21T11:19:53.576Z,,62.5,,29,48.1,,0
2018-01-21T11:20:03.419Z,,,,,47.9,,0
2018-01-21T11:20:13.474Z,,,,30,47.7,,0
2018-01-21T11:20:23.962Z,,62.4,,29,47.5,,0
2018-01-21T11:20:33.424Z,,,,,47.4,,0
2018-01-21T11:20:43.446Z,,,,,47.2,,0
2018-01-21T11:20:53.418Z,,,,,47.1,,0
2018-01-21T11:21:03.421Z,,,,,46.9,,0
2018-01-21T11:21:13.415Z,,,,30,46.6,,0
2018-01-21T11:21:23.416Z,1,,0,30,,0,
2018-01-21T11:21:33.463Z,0,63.3,,0,52.6,0,54
2018-01-21T11:21:43.435Z,,59.7,,,20.4,,0
2018-01-21T11:21:53.420Z,,,,,20.4,,0
2018-01-21T11:22:03.420Z,,59.5,,,20.4,,0
2018-01-21T11:22:13.721Z,,,,,20.5,,0
2018-01-21T11:22:23.419Z,,59.3,,,20.8,,0
2018-01-21T11:22:33.416Z,0,56.6,,0,20.9,0,0
2018-01-21T11:22:43.437Z,,54.7,,,56.9,,0
2018-01-21T11:22:53.447Z,,,,,56.7,,0
2018-01-21T11:23:03.421Z,,54.6,,,56.5,,0
2018-01-21T11:23:13.444Z,,,,,56.1,,0
2018-01-21T11:23:23.571Z,,54.5,,,55.7,,0
2018-01-21T11:23:33.420Z,0,54.4,62,,55.3,2,0
2018-01-21T11:23:43.431Z,0,57.9,,40,55,2,0
2018-01-21T11:23:53.414Z,,62,,29,54.6,,0
2018-01-21T11:24:03.570Z,,61.9,,29,54.1,,0
2018-01-21T11:24:13.417Z,,61.3,,30,53.5,,0
2018-01-21T11:24:23.414Z,,61.8,,,,,
2018-01-21T11:24:33.422Z,,60.9,,30,53.1,,0
2018-01-21T11:24:43.430Z,,59.8,,29,52.7,,0
2018-01-21T11:24:53.415Z,,,,,52.1,,0
2018-01-21T11:25:03.414Z,,59.3,,,,,
2018-01-21T11:25:13.661Z,,,,30,51.9,,0
2018-01-21T11:25:23.416Z,,,,,51.3,,0
2018-01-21T11:25:33.414Z,,59.4,,,,,
2018-01-21T11:25:43.414Z,,59.6,,,51,,0
2018-01-21T11:25:53.620Z,,59.9,,31,50.8,,0
2018-01-21T11:26:03.417Z,,60,,,50.5,,0
2018-01-21T11:26:13.415Z,,60.1,,,50.3,,0
2018-01-21T11:26:23.415Z,,60.5,,32,50.1,,0
2018-01-21T11:26:38.507Z,,,,,49.8,,0
2018-01-21T11:26:43.415Z,,60.7,,33,49.6,,0
2018-01-21T11:26:53.414Z,,60.9,,,49.3,,0
2018-01-21T11:27:03.424Z,,61.1,,,49.1,,0
2018-01-21T11:27:13.415Z,,,,,48.7,,0
2018-01-21T11:27:23.414Z,,61.3,,,,,
2018-01-21T11:27:33.414Z,,61.6,,,48.5,,0
2018-01-21T11:27:43.415Z,,,,,48.3,,0
2018-01-21T11:27:58.515Z,,62,,33,48.1,,0
2018-01-21T11:28:03.414Z,,,,32,47.9,,0
2018-01-21T11:28:13.417Z,,62.2,,,47.7,,0
2018-01-21T11:28:23.415Z,,,,29,47.5,,0
2018-01-21T11:28:33.414Z,,,,,47.2,,0
2018-01-21T11:28:43.414Z,,,,,47.2,,0
2018-01-21T11:28:53.414Z,,62.6,,30,47,,0
2018-01-21T11:29:07.666Z,,,,,46.7,,0
2018-01-21T11:29:18.434Z,,62.7,,29,,,
2018-01-21T11:29:23.419Z,,62.9,,,46.5,,0
2018-01-21T11:29:33.427Z,,63.1,,30,46.4,,0
2018-01-21T11:29:43.417Z,,,,,46.2,,0
2018-01-21T11:29:53.433Z,,63.2,,29,46,,0
2018-01-21T11:30:03.415Z,,63.3,,30,53.8,,0
2018-01-21T11:30:18.516Z,,63.4,,29,55.4,,0
2018-01-21T11:30:23.415Z,,63.5,,,55.2,,0
2018-01-21T11:30:33.415Z,,63.6,,,54.9,,0
2018-01-21T11:30:43.414Z,,63.8,,,54.4,,0
2018-01-21T11:30:53.420Z,,64,,30,54.1,,0
2018-01-21T11:31:03.414Z,,,,,53.7,,0
2018-01-21T11:31:13.900Z,,64.1,,,53.4,,0
2018-01-21T11:31:23.415Z,,64.2,,29,53.1,,0
2018-01-21T11:31:38.504Z,,,,,52.7,,0
2018-01-21T11:31:43.415Z,,64.4,,,52.4,,0
2018-01-21T11:31:53.416Z,,64.5,,30,52.1,,0
2018-01-21T11:32:03.415Z,,64.6,,29,51.8,,0
2018-01-21T11:32:13.414Z,,64.7,,30,51.5,,0
2018-01-21T11:32:23.420Z,,64.8,,29,51.2,,0
2018-01-21T11:32:33.416Z,,64.9,,,50.9,,0
2018-01-21T11:32:43.417Z,,65.1,,29,50.7,,0
2018-01-21T11:32:53.415Z,,,,,50.4,,0
2018-01-21T11:33:03.431Z,,65.2,,,50.2,,0
2018-01-21T11:33:13.415Z,,65.3,,,49.9,,0
2018-01-21T11:33:23.415Z,,65.4,,,49.7,,0
2018-01-21T11:33:33.415Z,,,,,49.3,,0
2018-01-21T11:33:43.416Z,,65.5,,,49.1,,0
2018-01-21T11:33:53.418Z,,65.6,,,48.9,,0
2018-01-21T11:34:03.551Z,,65.8,,,48.6,,0
2018-01-21T11:34:13.415Z,,65.9,,30,48.5,,0
2018-01-21T11:34:23.417Z,0,62.9,,0,48.2,2,0
2018-01-21T11:34:33.421Z,,60.8,,,48,,0
2018-01-21T11:34:43.444Z,,59.9,,,47.8,,0
2018-01-21T11:34:53.421Z,,59.6,,,47.6,,0
2018-01-21T11:35:03.451Z,,59.1,,,47.5,,0
2018-01-21T11:35:13.434Z,,58.9,,,47.3,,0
2018-01-21T11:35:23.419Z,,,,,47.1,,0
2018-01-21T11:35:33.429Z,,,,,46.9,,0
2018-01-21T11:35:48.452Z,,,,,46.8,,0
2018-01-21T11:35:53.420Z,,58.8,,,46.6,,0
2018-01-21T11:36:03.422Z,,58.7,,,46.4,,0
2018-01-21T11:36:13.415Z,,58.5,,,46.3,,0
2018-01-21T11:36:23.417Z,,57.9,,,46.1,,0
2018-01-21T11:36:33.425Z,,57.8,,,45.9,,0
2018-01-21T11:36:43.483Z,,57.4,,,45.8,,0
2018-01-21T11:36:53.427Z,,57.2,,,45.6,,0
2018-01-21T11:37:03.428Z,,56.9,,,45.5,,0
2018-01-21T11:37:13.424Z,,56.8,,,45.3,,0
2018-01-21T11:37:23.417Z,,56.6,,,45.2,,0
2018-01-21T11:37:33.428Z,,56.5,,,45.1,,0
2018-01-21T11:37:43.858Z,,56.4,,,44.9,,0
2018-01-21T11:37:53.425Z,,56.2,,,44.8,,0
2018-01-21T11:38:03.422Z,,55.9,,,44.7,,0
2018-01-21T11:38:13.421Z,0,60.4,,38,44.4,2,0
2018-01-21T11:38:23.436Z,,62,,30,44.3,,0
2018-01-21T11:38:33.419Z,,62.2,,29,44.2,,0
2018-01-21T11:38:43.426Z,,62.5,,,44,,0
2018-01-21T11:38:53.422Z,,,,,43.9,,0
2018-01-21T11:39:03.456Z,,,,,43.8,,0
2018-01-21T11:39:13.416Z,,62.4,,30,43.7,,0
2018-01-21T11:39:23.418Z,,,,,43.6,,0
2018-01-21T11:39:33.416Z,,62.2,,,43.4,,0
2018-01-21T11:39:43.424Z,,,,,43.3,,0
2018-01-21T11:39:53.422Z,,62.4,,,43.2,,0
2018-01-21T11:40:03.447Z,,62.6,,29,43.1,,0
2018-01-21T11:40:13.424Z,,63.1,,30,43,,0
2018-01-21T11:40:23.456Z,,63.3,,29,42.9,,0
2018-01-21T11:40:43.706Z,,63.6,,30,42.7,,0
2018-01-21T11:40:43.776Z,,64,,30,42.6,,0
2018-01-21T11:40:53.418Z,,64.1,,,42.6,,0
2018-01-21T11:41:03.423Z,,,,29,42.4,,0
2018-01-21T11:41:13.416Z,,64.2,,,42.3,,0
2018-01-21T11:41:23.417Z,,64.4,,30,42.3,,0
2018-01-21T11:41:33.581Z,,,,29,42.2,,0
2018-01-21T11:41:43.422Z,,64.6,,30,42.1,,0
2018-01-21T11:41:58.598Z,,,,,42,,0
2018-01-21T11:42:03.417Z,,64.7,,29,41.9,,0
2018-01-21T11:42:13.424Z,,65.1,,30,41.8,,0
2018-01-21T11:42:23.423Z,,,,29,41.7,,0
2018-01-21T11:42:33.419Z,,65.2,,,41.6,,0
2018-01-21T11:42:43.427Z,,65.3,,,41.5,,0
2018-01-21T11:42:53.477Z,,65.5,,30,41.4,,0
2018-01-21T11:43:03.424Z,,65.6,,,41.4,,0
2018-01-21T11:43:13.419Z,,65.8,,29,41.3,,0
2018-01-21T11:43:23.424Z,0,63.5,,0,41.2,2,0
2018-01-21T11:43:33.424Z,,60.8,,,41.1,,0
2018-01-21T11:43:43.427Z,,59.9,,,40.9,,0
2018-01-21T11:43:53.441Z,,58.9,,,40.9,,0
2018-01-21T11:44:03.421Z,,58.6,,,40.8,,0
2018-01-21T11:44:13.438Z,,58.4,,,40.7,,0
2018-01-21T11:44:28.505Z,,58.3,,,40.6,,0
2018-01-21T11:44:33.445Z,,58.2,,,40.6,,0
2018-01-21T11:44:43.425Z,,,,,40.5,,0
2018-01-21T11:44:53.423Z,,58.3,,,40.4,,0
2018-01-21T11:45:03.493Z,,,,,40.3,,0
2018-01-21T11:45:13.952Z,,58.2,,,40.3,,0
2018-01-21T11:45:23.794Z,,57.9,,,40.2,,0
2018-01-21T11:45:33.814Z,,57.4,,,40.1,,0
2018-01-21T11:45:43.426Z,,56.9,,,40.1,,0
2018-01-21T11:45:53.436Z,,56.6,,,40,,0
2018-01-21T11:46:03.466Z,,56.4,,,39.9,,0
2018-01-21T11:46:13.436Z,,56.2,,,39.9,,0
2018-01-21T11:46:23.427Z,0,56.1,,45,39.8,2,0
2018-01-21T11:46:33.451Z,,61.3,,36,39.7,,0
2018-01-21T11:46:43.418Z,,63.1,,29,39.7,,0
2018-01-21T11:46:53.417Z,,,,30,39.6,,0
2018-01-21T11:47:03.422Z,,63.5,,,39.6,,0
2018-01-21T11:47:13.418Z,,63.6,,,39.5,,0
2018-01-21T11:47:23.419Z,,63.8,,,39.4,,0
2018-01-21T11:47:33.417Z,,63.6,,29,39.4,,0
2018-01-21T11:47:43.421Z,,,,,39.3,,0
2018-01-21T11:47:53.420Z,,63.4,,30,39.3,,0
2018-01-21T11:48:08.512Z,,,,29,39.2,,0
2018-01-21T11:48:13.419Z,,,,30,39.2,,0
2018-01-21T11:48:23.418Z,,64,,29,39.1,,0
2018-01-21T11:48:33.418Z,,,,,39.1,,0
2018-01-21T11:48:43.436Z,,64.5,,30,38.9,,0
2018-01-21T11:48:53.418Z,,65.1,,30,38.8,,0
2018-01-21T11:49:03.420Z,,65.2,,29,38.8,,0
2018-01-21T11:49:13.419Z,,65.4,,30,38.8,,0
2018-01-21T11:49:23.418Z,0,65.9,,0,38.7,2,0
2018-01-21T11:49:33.421Z,,61.9,,,38.6,,0
2018-01-21T11:49:43.425Z,,59.9,,,38.6,,0
2018-01-21T11:49:53.418Z,,58.8,,,38.5,,0
2018-01-21T11:50:03.423Z,,58.5,,,38.5,,0
2018-01-21T11:50:13.428Z,,57.9,,,38.5,,0
2018-01-21T11:50:23.423Z,,57.7,,,38.4,,0
2018-01-21T11:50:33.418Z,,57.6,,,38.4,,0
2018-01-21T11:50:43.678Z,,57.4,,,38.3,,0
2018-01-21T11:50:53.418Z,,,,,38.3,,0
2018-01-21T11:51:03.673Z,,57.6,,,38.2,,0
2018-01-21T11:51:13.419Z,,57.7,,,38.2,,0
2018-01-21T11:51:23.418Z,,57.6,,,38.1,,0
2018-01-21T11:51:33.420Z,,56.9,,,38.1,,0
2018-01-21T11:51:43.418Z,,,,,38.1,,0
2018-01-21T11:51:53.678Z,,56.5,,,38,,0
2018-01-21T11:52:03.420Z,0,55.7,,,38,2,0
2018-01-21T11:52:13.668Z,,61.2,,36,37.9,,0
2018-01-21T11:52:23.419Z,,63.1,,30,37.9,,0
2018-01-21T11:52:33.422Z,,,,29,37.8,,0
2018-01-21T11:52:43.421Z,,63.5,,,37.8,,0
2018-01-21T11:52:53.428Z,,64,,,37.7,,0
2018-01-21T11:53:03.518Z,,,,30,37.7,,0
2018-01-21T11:53:13.428Z,,64.1,,,37.7,,0
2018-01-21T11:53:23.421Z,,,,,37.7,,0
2018-01-21T11:53:33.540Z,,,,,37.6,,0
2018-01-21T11:53:43.458Z,,63.9,,29,37.6,,0
2018-01-21T11:53:53.456Z,,64,,30,37.5,,0
2018-01-21T11:54:03.425Z,,64.1,,29,37.5,,0
2018-01-21T11:54:13.420Z,,64.5,,30,37.5,,0
2018-01-21T11:54:23.427Z,,65.1,,29,37.4,,0
2018-01-21T11:54:33.424Z,,65.2,,30,37.4,,0
2018-01-21T11:54:43.426Z,,65.5,,29,37.4,,0
2018-01-21T11:54:53.423Z,0,65.9,,0,37.3,2,0
2018-01-21T11:55:03.422Z,,61.8,,,37.3,,0
2018-01-21T11:55:13.508Z,,59.8,,,37.3,,0
2018-01-21T11:55:23.438Z,,58.7,,,37.2,,0
2018-01-21T11:55:33.463Z,,58.5,,,37.2,,0
2018-01-21T11:55:43.617Z,,57.9,,,37.2,,0
2018-01-21T11:55:59.057Z,,57.7,,,37.2,,0
2018-01-21T11:56:08.499Z,,57.4,,,37.1,,0
2018-01-21T11:56:13.423Z,,,,,37.1,,0
2018-01-21T11:56:23.845Z,,57.3,,,37.1,,0
2018-01-21T11:56:33.478Z,,57.4,,,37.1,,0
2018-01-21T11:56:43.422Z,,57.6,,,36.9,,0
2018-01-21T11:56:53.427Z,,57.4,,,36.9,,0
2018-01-21T11:57:03.426Z,,56.9,,,36.9,,0
2018-01-21T11:57:13.428Z,,,,,36.8,,0
2018-01-21T11:57:23.431Z,,56.5,,,36.8,,0
2018-01-21T11:57:33.614Z,0,56,,45,36.8,2,0
2018-01-21T11:57:43.547Z,,61.3,,34,36.8,,0
2018-01-21T11:57:53.433Z,,62.2,,31,36.7,,0
2018-01-21T11:58:03.429Z,,63.1,,29,36.7,,0
2018-01-21T11:58:13.469Z,,63.5,,30,36.7,,0
2018-01-21T11:58:23.423Z,,64,,30,36.7,,0
2018-01-21T11:58:33.421Z,,,,29,36.6,,0
2018-01-21T11:58:43.530Z,,64.2,,,36.6,,0
2018-01-21T11:58:53.427Z,,,,,36.6,,0
2018-01-21T11:59:03.544Z,,64.1,,30,36.6,,0
2018-01-21T11:59:13.424Z,,,,,36.5,,0
2018-01-21T11:59:23.478Z,,,,,36.5,,0
2018-01-21T11:59:33.429Z,,,,29,36.5,,0
2018-01-21T11:59:43.435Z,0,64.5,62,30,36.5,2,0
2018-01-21T11:59:53.448Z,,65.1,,,36.4,,0
2018-01-21T12:00:03.427Z,,65.2,,29,36.4,,0
2018-01-21T12:00:13.547Z,,65.5,,30,36.4,,0
2018-01-21T12:00:23.431Z,0,64.7,20,0,36.4,2,0
2018-01-21T12:00:33.450Z,,60.8,,,36.4,,0
2018-01-21T12:00:43.433Z,,59.8,,,36.3,,0
2018-01-21T12:00:53.421Z,,58.6,,,36.3,,0
2018-01-21T12:01:03.421Z,,57.9,,,36.3,,0
2018-01-21T12:01:13.422Z,,57.7,,,36.3,,0
2018-01-21T12:01:23.420Z,,57.4,,,36.3,,0
2018-01-21T12:01:33.419Z,,57.2,,,36.3,,0
2018-01-21T12:01:43.420Z,,57.1,,,36.2,,0
2018-01-21T12:01:53.420Z,,,,,36.2,,0
2018-01-21T12:02:03.421Z,,57.2,,,36.2,,0
2018-01-21T12:02:13.420Z,,,,,36.2,,0
2018-01-21T12:02:23.420Z,,,,,36.2,,0
2018-01-21T12:02:33.420Z,,56.9,,,36.2,,0
2018-01-21T12:02:43.649Z,,56.6,,,36.1,,0
2018-01-21T12:02:53.428Z,,55.9,,,36.1,,0
2018-01-21T12:03:03.420Z,,55.6,,,36.1,,0
2018-01-21T12:03:13.420Z,,55.3,,,36.1,,0
2018-01-21T12:03:23.420Z,,54.9,,,36.1,,0
2018-01-21T12:03:33.420Z,,,,,36,,0
2018-01-21T12:03:43.420Z,,54.8,,,36,,0
2018-01-21T12:03:53.420Z,,54.7,,,36,,0
2018-01-21T12:04:03.647Z,,54.6,,,36,,0
2018-01-21T12:04:13.420Z,,54.5,,,35.9,,0
2018-01-21T12:04:23.646Z,,54.4,,,35.9,,0
2018-01-21T12:04:33.429Z,,54.1,,,35.9,,0
2018-01-21T12:04:43.420Z,,53.9,,,35.9,,0
2018-01-21T12:04:53.421Z,,53.8,,,35.8,,0
2018-01-21T12:05:03.420Z,,53.6,,,35.8,,0
2018-01-21T12:05:13.422Z,,53.4,,,35.8,,0
2018-01-21T12:05:23.597Z,,53.1,,,35.8,,0
2018-01-21T12:05:33.647Z,,52.9,,,35.8,,0
2018-01-21T12:05:43.424Z,,52.8,,,35.7,,0
2018-01-21T12:05:53.420Z,,52.6,,,35.7,,0
2018-01-21T12:06:03.424Z,,52.4,,,35.7,,0
2018-01-21T12:06:13.423Z,,52.2,,,35.7,,0
2018-01-21T12:06:23.422Z,,51.9,,,35.7,,0
2018-01-21T12:06:33.594Z,,,,,35.6,,0
2018-01-21T12:06:43.424Z,,51.8,,,35.6,,0
2018-01-21T12:06:53.421Z,,51.6,,,35.6,,0
2018-01-21T12:07:03.421Z,,51.4,,,35.6,,0
2018-01-21T12:07:13.594Z,,51.3,,,35.5,,0
2018-01-21T12:07:23.422Z,,51.1,,,35.5,,0
2018-01-21T12:07:33.594Z,,50.9,,,35.4,,0
2018-01-21T12:07:43.421Z,,50.7,,,35.4,,0
2018-01-21T12:07:53.421Z,,50.5,,,35.4,,0
2018-01-21T12:08:03.425Z,,50.4,,,35.3,,0
2018-01-21T12:08:16.215Z,,50.2,,,35.3,,0
2018-01-21T12:08:23.423Z,,50,,,35.3,,0
2018-01-21T12:08:33.421Z,,49.9,,,35.2,,0
2018-01-21T12:08:43.421Z,,49.7,,,35.2,,0
2018-01-21T12:08:53.421Z,,49.6,,,35.2,,0
2018-01-21T12:09:03.421Z,,49.4,,,35.2,,0
2018-01-21T12:09:13.421Z,,49.3,,,35.2,,0
2018-01-21T12:09:23.424Z,,49.1,,,35.2,,0
2018-01-21T12:09:33.590Z,,48.9,,,35.1,,0
2018-01-21T12:09:43.437Z,0,48.8,0,0,49.2,0,54
2018-01-21T12:09:53.421Z,,50.4,,,45.8,,0
2018-01-21T12:10:03.422Z,,50.2,,,45.6,,0
2018-01-21T12:10:13.421Z,,50,,,45.4,,0
2018-01-21T12:10:23.423Z,,,,,45.1,,0
2018-01-21T12:10:33.423Z,,49.9,,,44.8,,0
2018-01-21T12:10:43.422Z,0,49.8,20,,44.6,2,0
2018-01-21T12:10:53.421Z,,48.9,,,44.4,,0
2018-01-21T12:11:03.421Z,,48,,,44.3,,0
2018-01-21T12:11:13.421Z,,47.9,,,44.2,,0
2018-01-21T12:11:23.421Z,,,,,44.1,,0
2018-01-21T12:11:33.421Z,,47.8,,,44,,0
2018-01-21T12:11:43.422Z,,47.6,,,43.9,,0
2018-01-21T12:11:53.638Z,,47.3,,,43.8,,0
2018-01-21T12:12:03.421Z,,46.9,,,43.6,,0
2018-01-21T12:12:13.422Z,,46.7,,,43.5,,0
2018-01-21T12:12:31.107Z,,46.5,,,43.4,,0
2018-01-21T12:12:35.312Z,,46.3,,,43.3,,0
2018-01-21T12:12:43.433Z,,,,,43.2,,0
2018-01-21T12:12:53.428Z,,46.2,,,43.1,,0
2018-01-21T12:13:03.443Z,,46.1,,,42.9,,0
2018-01-21T12:13:13.465Z,,46,,,42.8,,0
