Time,PrimTSet,HwTSet,ActPow,HwTOutlet,PrimT,ChActive,HwActive
2018-01-28T10:46:26.910Z,,0,,30,44.9,,
2018-01-28T10:46:36.909Z,,0,,30,44.7,,
2018-01-28T10:46:46.910Z,,0,,30,44.6,,
2018-01-28T10:46:57.116Z,,0,,30,44.4,,
2018-01-28T10:47:06.910Z,,0,,30,44.2,,
2018-01-28T10:47:16.910Z,,0,,30,43.9,,
2018-01-28T10:47:26.910Z,,0,,30,,,
2018-01-28T10:47:36.909Z,,0,,30,43.7,,
2018-01-28T10:47:46.914Z,,0,,30,43.6,,
2018-01-28T10:47:56.914Z,,0,,30,43.5,,
2018-01-28T10:48:06.911Z,,0,,30,43.3,,
2018-01-28T10:48:16.910Z,,0,,30,43.2,,
2018-01-28T10:48:26.910Z,,0,,30,43.1,,
2018-01-28T10:48:36.910Z,,0,,30,42.9,,
2018-01-28T10:48:46.910Z,,0,,30,42.8,,
2018-01-28T10:48:56.911Z,,0,,30,42.7,,
2018-01-28T10:49:06.910Z,,0,,30,42.4,,
2018-01-28T10:49:16.910Z,,0,,30,42.3,,
2018-01-28T10:49:26.910Z,,0,,30,42.2,,
2018-01-28T10:49:36.910Z,,0,,30,42,,
2018-01-28T10:49:46.911Z,,0,,30,41.9,,
2018-01-28T10:49:56.911Z,,0,,30,41.8,,
2018-01-28T10:50:06.930Z,,0,,30,41.7,,
2018-01-28T10:50:16.911Z,,0,,30,41.5,,
2018-01-28T10:50:26.910Z,,0,,29.8,41.4,,
2018-01-28T10:50:36.910Z,,0,,29.8,41.3,,
2018-01-28T10:50:46.911Z,,0,,30,41.2,,
2018-01-28T10:50:56.910Z,,0,,29.8,41.1,,
2018-01-28T10:51:06.915Z,,0,,30,40.9,,
2018-01-28T10:51:16.910Z,,0,,29.8,40.8,,
2018-01-28T10:51:26.910Z,,0,,29.8,40.7,,
2018-01-28T10:51:36.911Z,,0,,29.8,40.6,,
2018-01-28T10:51:47.105Z,,0,,29.8,40.5,,
2018-01-28T10:51:56.910Z,,0,,29.8,40.4,,
2018-01-28T10:52:06.911Z,,0,,29.8,40.3,,
2018-01-28T10:52:16.910Z,,0,,29.8,40.1,,
2018-01-28T10:52:26.910Z,,0,,29.8,40,,
2018-01-28T10:52:36.914Z,,0,44,29.8,40,1,0
2018-01-28T10:52:46.915Z,,0,36,29.8,44.2,,
2018-01-28T10:52:56.911Z,,0,30,29.8,45.2,,
2018-01-28T10:53:06.911Z,,0,29,29.8,,,
2018-01-28T10:53:21.975Z,,0,,29.8,,,
2018-01-28T10:53:26.911Z,,0,30,29.8,,,
2018-01-28T10:53:36.911Z,,0,29,29.8,,,
2018-01-28T10:53:46.911Z,,0,30,29.8,45.3,,
2018-01-28T10:53:56.911Z,,0,,29.8,45.4,,
2018-01-28T10:54:06.911Z,,0,,29.8,45.5,,
2018-01-28T10:54:16.911Z,,0,,29.7,45.6,,
2018-01-28T10:54:26.911Z,,0,,29.8,45.8,,
2018-01-28T10:54:36.911Z,,0,29,29.7,46,,
2018-01-28T10:54:46.910Z,,0,,29.7,46.2,,
2018-01-28T10:54:56.911Z,,0,30,29.7,46.3,,
2018-01-28T10:55:06.911Z,,0,,29.7,46.5,,
2018-01-28T10:55:16.911Z,,0,,29.7,46.7,,
2018-01-28T10:55:26.911Z,45,0,29,29.7,46.9,,
2018-01-28T10:55:37.107Z,,0,,29.7,47,,
2018-01-28T10:55:46.911Z,,0,30,29.7,47.2,,
2018-01-28T10:55:56.911Z,,0,,29.7,47.3,,
2018-01-28T10:56:07.099Z,,0,29,29.7,47.4,,
2018-01-28T10:56:16.918Z,,0,,29.7,47.7,,
2018-01-28T10:56:26.912Z,,0,,29.7,47.8,,
2018-01-28T10:56:36.911Z,,0,30,29.7,48,,
2018-01-28T10:56:46.911Z,,0,29,29.7,,,
2018-01-28T10:56:56.911Z,,0,,29.7,48.2,,
2018-01-28T10:57:06.916Z,,0,,29.7,48.3,,
2018-01-28T10:57:16.912Z,,0,30,29.7,48.5,,
2018-01-28T10:57:26.912Z,,0,29,29.7,48.6,,
2018-01-28T10:57:36.912Z,,0,30,29.7,48.8,,
2018-01-28T10:57:46.912Z,,0,0,29.7,48.9,1,0
2018-01-28T10:57:56.911Z,,0,,29.7,45.9,,
2018-01-28T10:58:06.916Z,,0,,29.7,44.9,,
2018-01-28T10:58:16.912Z,,0,,29.7,44.5,,
2018-01-28T10:58:26.912Z,,0,,29.7,44.4,,
2018-01-28T10:58:36.912Z,,0,,29.7,44.5,,
2018-01-28T10:58:46.911Z,,0,,29.7,,,
2018-01-28T10:58:56.912Z,,0,,29.7,,,
2018-01-28T10:59:06.913Z,,0,,29.7,,,
2018-01-28T10:59:16.911Z,,0,,29.7,,,
2018-01-28T10:59:26.911Z,,0,,29.7,44.4,,
2018-01-28T10:59:36.912Z,,0,,29.7,44.3,,
2018-01-28T10:59:46.915Z,,0,,29.7,44.1,,
2018-01-28T10:59:56.912Z,,0,,29.7,43.9,,
2018-01-28T11:00:06.912Z,,0,,29.7,43.8,,
2018-01-28T11:00:16.915Z,,0,,29.7,43.6,,
2018-01-28T11:00:27.098Z,,0,,29.7,43.5,,
2018-01-28T11:00:36.912Z,,0,,29.7,43.3,,
2018-01-28T11:00:46.912Z,,0,,29.7,43.1,,
2018-01-28T11:00:56.913Z,,0,,29.7,42.9,,
2018-01-28T11:01:06.913Z,,0,,29.7,42.8,,
2018-01-28T11:01:16.913Z,,0,,29.7,42.7,,
2018-01-28T11:01:26.914Z,,0,,29.7,42.6,,
2018-01-28T11:01:36.912Z,,0,,29.7,42.4,,
2018-01-28T11:01:46.912Z,,0,,29.7,42.2,,
2018-01-28T11:01:56.927Z,,0,,29.7,42.1,,
2018-01-28T11:02:06.912Z,,0,,29.7,41.9,,
2018-01-28T11:02:16.913Z,,0,,29.7,,,
2018-01-28T11:02:26.912Z,,0,,29.7,41.7,,
2018-01-28T11:02:36.913Z,,0,,29.7,41.6,,
2018-01-28T11:02:46.914Z,,0,,29.7,41.5,,
2018-01-28T11:02:56.913Z,,0,,29.7,41.3,,
2018-01-28T11:03:06.917Z,,0,,29.7,41.2,,
2018-01-28T11:03:16.913Z,,0,,29.7,41.1,,
2018-01-28T11:03:26.919Z,,0,,29.7,40.9,,
2018-01-28T11:03:36.916Z,,0,,29.7,,,
2018-01-28T11:03:46.915Z,,0,,29.7,40.7,,
2018-01-28T11:03:56.913Z,,0,,29.7,40.6,,
2018-01-28T11:04:06.913Z,,0,,29.7,40.5,,
2018-01-28T11:04:16.915Z,,0,,29.7,40.4,,
2018-01-28T11:04:26.913Z,,0,,29.7,40.3,,
2018-01-28T11:04:36.913Z,,0,,29.6,40.2,,
2018-01-28T11:04:46.913Z,,0,,29.6,40.1,,
2018-01-28T11:04:56.913Z,,0,,29.6,39.9,,
2018-01-28T11:05:06.915Z,,0,,29.6,39.8,,
2018-01-28T11:05:16.915Z,,0,,29.6,39.7,,
2018-01-28T11:05:26.918Z,,0,,29.6,39.6,,
2018-01-28T11:05:36.915Z,,0,,29.6,39.5,,
2018-01-28T11:05:46.914Z,,0,,29.6,39.4,,
2018-01-28T11:05:56.917Z,,0,,29.6,39.3,,
2018-01-28T11:06:06.913Z,,0,,29.6,39.2,,
2018-01-28T11:06:16.917Z,,0,,29.6,38.9,,
2018-01-28T11:06:26.915Z,,0,41,29.6,42,1,0
2018-01-28T11:06:36.915Z,,0,34,29.6,44.1,,
2018-01-28T11:06:46.913Z,,0,29,29.6,44.6,,
2018-01-28T11:06:56.916Z,,0,,29.6,,,
2018-01-28T11:07:06.916Z,,0,,29.6,,,
2018-01-28T11:07:16.915Z,,0,,29.6,,,
2018-01-28T11:07:26.916Z,,0,30,29.6,44.7,,
2018-01-28T11:07:36.913Z,,0,,29.5,44.8,,
2018-01-28T11:07:46.921Z,,0,29,29.5,45,,
2018-01-28T11:07:56.917Z,,0,30,29.5,45.1,,
2018-01-28T11:08:06.914Z,,0,29,29.5,45.3,,
2018-01-28T11:08:16.914Z,,0,30,29.5,45.5,,
2018-01-28T11:08:26.914Z,,0,,29.5,45.7,,
2018-01-28T11:08:36.914Z,,0,29,29.5,45.8,,
2018-01-28T11:08:46.917Z,,0,,29.5,45.9,,
2018-01-28T11:08:56.914Z,,0,30,29.5,46,,
2018-01-28T11:09:06.914Z,,0,,29.5,46.2,,
2018-01-28T11:09:16.915Z,,0,,29.5,46.4,,
2018-01-28T11:09:26.914Z,,0,29,29.5,46.6,,
2018-01-28T11:09:37.079Z,,0,,29.5,46.7,,
2018-01-28T11:09:46.921Z,,0,,29.5,46.9,,
2018-01-28T11:09:56.915Z,,0,,29.5,47,,
2018-01-28T11:10:06.915Z,,0,30,29.5,47.2,,
2018-01-28T11:10:16.914Z,,0,29,29.5,47.3,,
2018-01-28T11:10:26.918Z,,0,30,29.5,47.6,,
2018-01-28T11:10:36.915Z,45,0,29,29.5,47.7,1,0
2018-01-28T11:10:46.919Z,,0,30,29.5,47.9,,
2018-01-28T11:10:56.919Z,,0,30,29.5,48,,
2018-01-28T11:11:06.918Z,,0,29,29.5,48.1,,
2018-01-28T11:11:16.914Z,,0,,29.5,48.3,,
2018-01-28T11:11:26.915Z,,0,30,29.5,48.4,,
2018-01-28T11:11:36.922Z,,0,,29.5,48.5,,
2018-01-28T11:11:46.914Z,,0,,29.5,48.7,,
2018-01-28T11:11:56.915Z,,0,29,29.5,48.8,,
2018-01-28T11:12:06.923Z,,0,0,29.5,47.6,1,0
2018-01-28T11:12:16.914Z,,0,,29.5,45.8,,
2018-01-28T11:12:26.918Z,,0,,29.5,44.8,,
2018-01-28T11:12:36.919Z,,0,,29.5,44.5,,
2018-01-28T11:12:46.914Z,,0,,29.5,44.4,,
2018-01-28T11:12:56.914Z,,0,,29.5,44.5,,
2018-01-28T11:13:06.914Z,,0,,29.5,,,
2018-01-28T11:13:16.914Z,,0,,29.5,,,
2018-01-28T11:13:26.915Z,,0,,29.5,,,
2018-01-28T11:13:36.914Z,,0,,29.5,44.4,,
2018-01-28T11:13:46.914Z,,0,,29.5,44.3,,
2018-01-28T11:13:56.914Z,,0,,29.5,44.2,,
2018-01-28T11:14:06.917Z,,0,,29.5,44,,
2018-01-28T11:14:16.914Z,,0,,29.5,43.9,,
2018-01-28T11:14:26.917Z,,0,,29.5,43.7,,
2018-01-28T11:14:36.915Z,,0,,29.5,43.5,,
2018-01-28T11:14:46.914Z,,0,,29.5,43.4,,
2018-01-28T11:14:56.920Z,,0,,29.5,43.2,,
2018-01-28T11:15:06.914Z,,0,,29.5,43,,
2018-01-28T11:15:16.915Z,,0,,29.5,42.9,,
2018-01-28T11:15:32.005Z,,0,,29.5,42.7,,
2018-01-28T11:15:36.919Z,,0,,29.6,42.6,,
2018-01-28T11:15:46.915Z,,0,,29.5,42.4,,
2018-01-28T11:15:56.920Z,,0,,29.5,42.3,,
2018-01-28T11:16:06.919Z,,0,,29.5,42.1,,
2018-01-28T11:16:16.916Z,,0,,29.5,42,,
2018-01-28T11:16:26.919Z,,0,,29.5,41.9,,
2018-01-28T11:16:36.914Z,,0,,29.5,41.8,,
2018-01-28T11:16:46.915Z,,0,,29.5,41.6,,
2018-01-28T11:16:56.914Z,,0,,29.6,41.5,,
2018-01-28T11:17:06.915Z,,0,,29.5,41.4,,
2018-01-28T11:17:16.915Z,,0,,29.5,41.3,,
2018-01-28T11:17:26.915Z,,0,,29.5,41.1,,
2018-01-28T11:17:36.914Z,,0,,29.5,41,,
2018-01-28T11:17:46.918Z,,0,,29.6,40.9,,
2018-01-28T11:17:56.915Z,,0,,29.5,40.8,,
2018-01-28T11:18:06.915Z,,0,,29.5,40.7,,
2018-01-28T11:18:16.915Z,,0,,29.5,40.5,,
2018-01-28T11:18:26.915Z,,0,,29.5,40.4,,
2018-01-28T11:18:36.915Z,,0,,29.5,40.3,,
2018-01-28T11:18:46.915Z,,0,,29.5,40.2,,
2018-01-28T11:18:56.916Z,,0,,29.5,40.1,,
2018-01-28T11:19:06.915Z,,0,,29.5,39.9,,
2018-01-28T11:19:16.915Z,,0,,29.5,,,
2018-01-28T11:19:26.915Z,,0,,29.5,39.8,,
2018-01-28T11:19:36.915Z,,0,,29.5,39.6,,
2018-01-28T11:19:46.915Z,,0,,29.5,,,
2018-01-28T11:19:56.917Z,,0,,29.5,39.4,,
2018-01-28T11:20:06.915Z,,0,,29.5,39.3,,
2018-01-28T11:20:21.975Z,,0,,29.5,39.2,,
2018-01-28T11:20:26.915Z,,0,,29.5,39.1,,
2018-01-28T11:20:36.915Z,,0,44,29.5,40.1,1,0
2018-01-28T11:20:46.916Z,,0,33,29.5,44.1,,
2018-01-28T11:20:56.916Z,,0,29,29.5,44.6,,
2018-01-28T11:21:06.916Z,,0,,29.5,,,
2018-01-28T11:21:16.915Z,,0,,29.5,,,
2018-01-28T11:21:26.915Z,,0,,29.5,,,
2018-01-28T11:21:36.915Z,,0,,29.5,44.7,,
2018-01-28T11:21:46.916Z,,0,,29.3,44.8,,
2018-01-28T11:21:56.916Z,,0,,29.3,45,,
2018-01-28T11:22:06.919Z,,0,30,29.3,45.1,,
2018-01-28T11:22:16.916Z,,0,29,29.3,45.3,,
2018-01-28T11:22:26.916Z,,0,,29.3,45.5,,
2018-01-28T11:22:36.916Z,,0,30,29.3,45.7,,
2018-01-28T11:22:46.916Z,,0,29,29.3,45.8,,
2018-01-28T11:22:56.916Z,,0,,29.3,45.9,,
2018-01-28T11:23:06.918Z,,0,30,29.3,46,,
2018-01-28T11:23:16.916Z,,0,29,29.3,46.2,,
2018-01-28T11:23:26.916Z,,0,30,29.3,46.4,,
2018-01-28T11:23:36.917Z,,0,,29.3,46.6,,
2018-01-28T11:23:46.916Z,,0,,29.3,46.7,,
2018-01-28T11:23:56.917Z,,0,,29.3,46.8,,
2018-01-28T11:24:06.916Z,,0,30,29.3,47,,
2018-01-28T11:24:16.918Z,,0,,29.3,47.1,,
2018-01-28T11:24:26.916Z,,0,29,29.3,47.3,,
2018-01-28T11:24:36.920Z,,0,,29.3,47.6,,
2018-01-28T11:24:46.916Z,,0,30,29.3,47.7,,
2018-01-28T11:24:56.916Z,,0,,29.3,47.9,,
2018-01-28T11:25:06.917Z,,0,29,29.3,48,,
2018-01-28T11:25:16.917Z,,0,,29.3,48.2,,
2018-01-28T11:25:26.916Z,,0,30,29.3,48.3,,
2018-01-28T11:25:36.916Z,,0,,29.3,48.4,,
2018-01-28T11:25:46.916Z,,0,29,29.3,48.6,,
2018-01-28T11:25:56.916Z,,0,,29.3,48.7,,
2018-01-28T11:26:06.917Z,,0,30,29.3,48.9,,
2018-01-28T11:26:16.916Z,,0,0,29.3,47.8,1,0
2018-01-28T11:26:26.916Z,,0,,29.3,45.7,,
2018-01-28T11:26:36.916Z,,0,,29.3,44.8,,
2018-01-28T11:26:46.916Z,,0,,29.3,44.4,,
2018-01-28T11:26:56.917Z,,0,,29.3,,,
2018-01-28T11:27:06.916Z,,0,,29.3,44.5,,
2018-01-28T11:27:16.916Z,,0,,29.3,,,
2018-01-28T11:27:26.916Z,,0,,29.5,,,
2018-01-28T11:27:36.916Z,,0,,29.5,,,
2018-01-28T11:27:46.916Z,,0,,29.5,44.4,,
2018-01-28T11:27:56.918Z,,0,,29.5,44.3,,
2018-01-28T11:28:06.918Z,,0,,29.5,44.1,,
2018-01-28T11:28:16.917Z,,0,,29.5,43.9,,
2018-01-28T11:28:26.917Z,,0,,29.5,,,
2018-01-28T11:28:36.916Z,,0,,29.5,43.7,,
2018-01-28T11:28:46.916Z,,0,,29.5,43.5,,
2018-01-28T11:28:56.922Z,,0,,29.5,43.3,,
2018-01-28T11:29:06.917Z,,0,,29.5,43.2,,
2018-01-28T11:29:16.917Z,,0,,29.5,42.9,,
2018-01-28T11:29:26.919Z,,0,,29.5,,,
2018-01-28T11:29:36.916Z,,0,,29.5,42.7,,
2018-01-28T11:29:46.919Z,,0,,29.5,42.6,,
2018-01-28T11:29:56.916Z,,0,,29.5,42.4,,
2018-01-28T11:30:06.920Z,,0,,29.5,42.2,,
2018-01-28T11:30:16.917Z,,0,,29.5,42.1,,
2018-01-28T11:30:26.917Z,,0,,29.5,42,,
2018-01-28T11:30:36.917Z,,0,,29.5,41.9,,
2018-01-28T11:30:46.917Z,,0,,29.5,41.8,,
2018-01-28T11:30:56.917Z,,0,,29.5,41.6,,
2018-01-28T11:31:06.919Z,,0,,29.5,41.5,,
2018-01-28T11:31:16.917Z,,0,,29.5,41.4,,
2018-01-28T11:31:26.920Z,,0,,29.5,41.2,,
2018-01-28T11:31:36.917Z,,0,,29.5,41.1,,
2018-01-28T11:31:46.919Z,,0,,29.5,41,,
2018-01-28T11:31:56.917Z,,0,,29.5,40.9,,
2018-01-28T11:32:07.095Z,,0,,29.5,40.8,,
2018-01-28T11:32:16.920Z,,0,,29.5,40.7,,
2018-01-28T11:32:26.917Z,,0,,29.5,40.5,,
2018-01-28T11:32:36.917Z,,0,,29.5,40.4,,
2018-01-28T11:32:46.919Z,,0,,29.5,40.3,,
2018-01-28T11:32:56.917Z,,0,,29.5,40.2,,
2018-01-28T11:33:06.919Z,,0,,29.5,40.1,,
2018-01-28T11:33:16.921Z,,0,,29.5,39.9,,
2018-01-28T11:33:26.918Z,,0,,29.5,,,
2018-01-28T11:33:36.918Z,,0,,29.5,39.7,,
2018-01-28T11:33:46.918Z,,0,,29.5,39.6,,
2018-01-28T11:33:56.921Z,,0,,29.5,39.5,,
2018-01-28T11:34:12.828Z,,0,,29.5,39.4,,
2018-01-28T11:34:16.917Z,,0,,29.3,39.3,,
2018-01-28T11:34:26.918Z,,0,,29.3,39.2,,
2018-01-28T11:34:36.918Z,,0,,29.3,39.1,,
2018-01-28T11:34:46.918Z,,0,44,29.3,40.3,1,0
2018-01-28T11:34:56.920Z,,0,33,29.3,44.1,,
2018-01-28T11:35:07.087Z,,0,30,29.3,44.6,,
2018-01-28T11:35:16.918Z,,0,29,29.3,,,
2018-01-28T11:35:26.918Z,,0,,29.3,,,
2018-01-28T11:35:36.918Z,,0,,29.3,,,
2018-01-28T11:35:46.920Z,,0,30,29.3,44.7,,
2018-01-28T11:35:56.918Z,,0,29,29.3,44.8,,
2018-01-28T11:36:06.918Z,,0,,29.3,45,,
2018-01-28T11:36:16.918Z,,0,30,29.3,,,
2018-01-28T11:36:26.918Z,,0,29,29.3,45.2,,
2018-01-28T11:36:36.920Z,,0,,29.3,45.4,,
2018-01-28T11:36:46.920Z,,0,30,29.3,45.6,,
2018-01-28T11:36:56.918Z,,0,,29.3,45.7,,
2018-01-28T11:37:07.136Z,,0,,29.3,45.8,,
2018-01-28T11:37:16.918Z,,0,,29.3,46,,
2018-01-28T11:37:26.918Z,,0,29,29.3,46.2,,
2018-01-28T11:37:36.921Z,,0,,29.3,46.4,,
2018-01-28T11:37:46.918Z,,0,,29.3,46.5,,
2018-01-28T11:37:56.919Z,,0,,29.3,46.7,,
2018-01-28T11:38:06.926Z,,0,30,29.3,46.8,,
2018-01-28T11:38:16.918Z,,0,29,29.3,47,,
2018-01-28T11:38:26.918Z,,0,,29.3,47.1,,
2018-01-28T11:38:36.918Z,,0,30,29.3,47.3,,
2018-01-28T11:38:46.919Z,,0,29,29.3,47.4,,
2018-01-28T11:38:56.918Z,,0,,29.3,47.7,,
2018-01-28T11:39:06.919Z,,0,30,29.3,47.9,,
2018-01-28T11:39:16.918Z,,0,30,29.3,48,,
2018-01-28T11:39:26.919Z,,0,,29.3,48.2,,
2018-01-28T11:39:36.918Z,,0,29,29.3,48.3,,
2018-01-28T11:39:46.919Z,,0,30,29.3,48.4,,
2018-01-28T11:39:56.919Z,,0,29,29.3,48.6,,
2018-01-28T11:40:06.919Z,,0,,29.3,48.7,,
2018-01-28T11:40:16.921Z,,0,30,29.3,48.9,,
2018-01-28T11:40:26.919Z,,0,0,29.3,47.7,1,0
2018-01-28T11:40:36.919Z,,0,,29.3,45.7,,
2018-01-28T11:40:46.919Z,,0,,29.3,44.7,,
2018-01-28T11:40:56.919Z,,0,,29.3,44.4,,
2018-01-28T11:41:06.919Z,,0,,29.3,,,
2018-01-28T11:41:16.919Z,,0,,29.3,44.5,,
2018-01-28T11:41:26.920Z,,0,,29.3,,,
2018-01-28T11:41:36.919Z,,0,,29.3,,,
2018-01-28T11:41:46.919Z,,0,,29.3,,,
2018-01-28T11:41:56.919Z,,0,,29.3,44.4,,
2018-01-28T11:42:06.919Z,,0,,29.3,44.3,,
2018-01-28T11:42:16.919Z,,0,,29.3,44.1,,
2018-01-28T11:42:26.919Z,,0,,29.5,43.9,,
2018-01-28T11:42:36.919Z,,0,,29.3,43.8,,
2018-01-28T11:42:46.919Z,,0,,29.5,43.7,,
2018-01-28T11:42:56.919Z,,0,,29.5,43.5,,
2018-01-28T11:43:06.919Z,,0,,29.5,43.3,,
2018-01-28T11:43:16.919Z,,0,,29.5,43.1,,
2018-01-28T11:43:26.919Z,,0,,29.5,42.9,,
2018-01-28T11:43:36.919Z,,0,,29.5,42.8,,
2018-01-28T11:43:46.920Z,,0,,29.5,42.7,,
2018-01-28T11:43:56.919Z,,0,,29.5,42.6,,
2018-01-28T11:44:06.920Z,,0,,29.5,42.4,,
2018-01-28T11:44:21.939Z,,0,,29.5,42.3,,
2018-01-28T11:44:26.919Z,,0,,29.5,42.1,,
2018-01-28T11:44:36.920Z,,0,,29.5,42,,
2018-01-28T11:44:46.919Z,,0,,29.5,41.9,,
2018-01-28T11:44:56.919Z,,0,,29.5,41.8,,
2018-01-28T11:45:07.230Z,,0,,29.5,41.6,,
2018-01-28T11:45:17.318Z,42,0,,29.5,41.5,,
2018-01-28T11:45:27.709Z,,0,,29.5,41.4,,
2018-01-28T11:45:37.703Z,,0,,29.5,41.2,,
2018-01-28T11:45:47.115Z,,0,,29.5,41.1,,
2018-01-28T11:45:56.919Z,,0,,29.5,41,,
2018-01-28T11:46:07.068Z,,0,,29.5,40.9,,
2018-01-28T11:46:16.919Z,,0,,29.5,40.8,,
2018-01-28T11:46:26.919Z,,0,,29.5,40.7,,
2018-01-28T11:46:36.920Z,,0,,29.5,40.5,,
2018-01-28T11:46:46.920Z,,0,,29.5,40.4,,
2018-01-28T11:46:56.920Z,,0,,29.5,40.3,,
2018-01-28T11:47:06.920Z,,0,,29.5,40.2,,
2018-01-28T11:47:16.920Z,,0,,29.5,40.1,,
2018-01-28T11:47:26.919Z,,0,,29.5,39.9,,
2018-01-28T11:47:36.920Z,,0,,29.5,,,
2018-01-28T11:47:46.919Z,,0,,29.5,39.7,,
2018-01-28T11:47:56.921Z,,0,,29.5,39.6,,
2018-01-28T11:48:06.920Z,,0,,29.5,39.5,,
2018-01-28T11:48:16.921Z,,0,,29.5,39.4,,
2018-01-28T11:48:26.920Z,,0,,29.5,39.3,,
2018-01-28T11:48:36.920Z,,0,,29.3,39.2,,
2018-01-28T11:48:46.921Z,,0,,29.3,39.1,,
2018-01-28T11:48:56.920Z,,0,,29.3,38.9,,
2018-01-28T11:49:06.920Z,,0,,29.3,38.8,,
2018-01-28T11:49:16.920Z,,0,,29.3,38.7,,
2018-01-28T11:49:26.921Z,,0,,29.3,38.6,,
2018-01-28T11:49:42.020Z,,0,,29.3,38.5,,
2018-01-28T11:49:46.921Z,,0,,29.3,38.4,,
2018-01-28T11:49:56.920Z,,0,,29.3,38.3,,
2018-01-28T11:50:06.920Z,,0,,29.3,38.2,,
2018-01-28T11:50:16.920Z,,0,,29.3,38.1,,
2018-01-28T11:50:26.923Z,,0,,29.3,38,,
2018-01-28T11:50:37.105Z,,0,,29.3,37.9,,
2018-01-28T11:50:46.921Z,,0,,29.3,37.8,,
2018-01-28T11:50:56.920Z,,0,,29.3,37.7,,
2018-01-28T11:51:06.922Z,,0,,29.3,37.6,,
2018-01-28T11:51:16.921Z,,0,,29.3,37.5,,
2018-01-28T11:51:26.920Z,,0,,29.2,,,
2018-01-28T11:51:37.032Z,,0,,29.2,,,
2018-01-28T11:51:46.921Z,,0,,29.2,,,
2018-01-28T11:51:56.922Z,,0,,29.2,,,
2018-01-28T11:52:06.921Z,,0,,29.2,,,
2018-01-28T11:52:16.920Z,,0,,29.2,,,
2018-01-28T11:52:26.920Z,,0,,29.2,37.4,,
2018-01-28T11:52:36.920Z,,0,,29.2,,,
2018-01-28T11:52:46.921Z,,0,,29.2,,,
2018-01-28T11:52:56.921Z,,0,,29.2,,,
2018-01-28T11:53:06.920Z,,0,,29.1,,,
2018-01-28T11:53:16.921Z,,0,,29.1,,,
2018-01-28T11:53:26.921Z,,0,,29.1,,,
2018-01-28T11:53:36.920Z,,0,,29.1,37.3,,
2018-01-28T11:53:46.920Z,,0,,29.1,,,
2018-01-28T11:53:56.922Z,,0,,29.1,,,
2018-01-28T11:54:06.924Z,,0,,29.1,,,
2018-01-28T11:54:16.920Z,,0,,29.1,,,
2018-01-28T11:54:26.922Z,,0,,29.1,,,
2018-01-28T11:54:36.921Z,,0,,29,,,
2018-01-28T11:54:46.922Z,,0,,29,,,
2018-01-28T11:54:56.921Z,,0,,29,,,
2018-01-28T11:55:06.921Z,,0,,29,,,
2018-01-28T11:55:16.921Z,,0,,29,37.2,,
2018-01-28T11:55:26.921Z,,0,,29,,,
2018-01-28T11:55:36.921Z,,0,,29,,,
2018-01-28T11:55:46.924Z,,0,,29,,,
2018-01-28T11:55:56.924Z,,0,,28.9,,,
2018-01-28T11:56:06.921Z,,0,,28.9,,,
2018-01-28T11:56:16.922Z,,0,,28.9,,,
2018-01-28T11:56:26.928Z,,0,,28.9,36.9,,
2018-01-28T11:56:36.921Z,,0,,28.9,36.5,,
2018-01-28T11:56:46.922Z,,0,,28.9,36.3,,
2018-01-28T11:56:56.925Z,,0,43,28.9,37.2,1,0
2018-01-28T11:57:06.924Z,,0,35,28.9,40.2,,
2018-01-28T11:57:16.923Z,,0,30,28.9,40.6,,
2018-01-28T11:57:27.046Z,,0,,28.9,,,
2018-01-28T11:57:36.921Z,,0,29,28.9,40.7,,
2018-01-28T11:57:46.921Z,,0,,28.7,40.8,,
2018-01-28T11:57:57.520Z,,0,30,28.7,41,,
2018-01-28T11:58:07.049Z,,0,,28.7,41.3,,
2018-01-28T11:58:16.922Z,,0,29,28.7,41.5,,
2018-01-28T11:58:26.923Z,,0,30,28.7,41.7,,
2018-01-28T11:58:36.921Z,,0,30,28.7,42,,
2018-01-28T11:58:46.921Z,,0,29,28.7,42.2,,
2018-01-28T11:58:56.922Z,,0,30,28.7,42.3,,
2018-01-28T11:59:06.922Z,,0,29,28.7,42.4,,
2018-01-28T11:59:16.921Z,,0,30,28.7,,,
2018-01-28T11:59:26.922Z,,0,,28.6,42.7,,
2018-01-28T11:59:43.963Z,,0,,28.6,42.9,,
2018-01-28T11:59:46.922Z,,0,29,28.6,43,,
2018-01-28T11:59:56.921Z,,0,,28.6,43.2,,
2018-01-28T12:00:06.922Z,,0,30,28.6,43.4,,
2018-01-28T12:00:16.922Z,,0,,28.6,43.6,,
2018-01-28T12:00:26.922Z,20,0,0,28.6,41.8,1,0
2018-01-28T12:00:36.922Z,,0,,28.6,39.9,,
2018-01-28T12:00:46.924Z,,0,,28.6,39.4,,
2018-01-28T12:00:56.923Z,,0,,28.6,39.2,,
2018-01-28T12:01:06.922Z,,0,,28.6,39.3,,
2018-01-28T12:01:16.922Z,,0,,28.6,39.4,,
2018-01-28T12:01:26.922Z,,0,,28.6,,,
2018-01-28T12:01:36.922Z,,0,,28.6,,,
2018-01-28T12:01:46.923Z,,0,,28.5,,,
2018-01-28T12:01:56.922Z,,0,,28.5,39.3,,
2018-01-28T12:02:06.922Z,,0,,28.5,39.2,,
2018-01-28T12:02:16.922Z,,0,,28.5,39.1,,
2018-01-28T12:02:26.922Z,,0,,28.5,38.9,,
