Time,ChActive,HwTOutlet,ActPow,HwTSet,PrimT,HwActive,PrimTSet
2017-11-26T13:33:56.605Z,,34.8,,0,56.2,,
2017-11-26T13:34:06.606Z,,34.8,29,0,56.4,,
2017-11-26T13:34:16.613Z,,34.8,,0,56.5,,
2017-11-26T13:34:26.605Z,,34.7,,0,56.7,,
2017-11-26T13:34:36.606Z,,34.7,,0,56.9,,
2017-11-26T13:34:46.609Z,,34.7,,0,57,,
2017-11-26T13:34:56.610Z,,34.7,,0,57.2,,
2017-11-26T13:35:06.607Z,,34.7,,0,57.4,,
2017-11-26T13:35:16.607Z,,34.6,30,0,57.7,,
2017-11-26T13:35:26.605Z,,34.6,,0,57.9,,
2017-11-26T13:35:36.606Z,1,34.6,0,0,56.5,0,
2017-11-26T13:35:46.606Z,,34.6,,0,53.5,,
2017-11-26T13:35:56.605Z,,34.6,,0,52.1,,
2017-11-26T13:36:06.605Z,,34.5,,0,51.5,,
2017-11-26T13:36:16.606Z,,34.5,,0,51.2,,
2017-11-26T13:36:26.605Z,,34.5,,0,51.1,,
2017-11-26T13:36:36.606Z,,34.5,,0,51.2,,
2017-11-26T13:36:46.606Z,,34.5,,0,,,
2017-11-26T13:36:56.607Z,,34.5,,0,51.3,,
2017-11-26T13:37:06.606Z,,34.5,,0,51.5,,
2017-11-26T13:37:16.606Z,,34.5,,0,51.6,,
2017-11-26T13:37:26.607Z,,34.4,,0,,,
2017-11-26T13:37:36.606Z,,34.4,,0,51.4,,
2017-11-26T13:37:46.606Z,,34.4,,0,51.1,,
2017-11-26T13:37:56.606Z,,34.4,,0,50.9,,
2017-11-26T13:38:06.606Z,,34.4,,0,50.5,,
2017-11-26T13:38:16.606Z,,34.4,,0,50.3,,
2017-11-26T13:38:26.612Z,,34.4,,0,50.2,,
2017-11-26T13:38:36.606Z,,34.4,,0,50.1,,
2017-11-26T13:38:46.606Z,,34.3,,0,49.9,,
2017-11-26T13:38:56.771Z,,34.3,,0,49.8,,
2017-11-26T13:39:06.607Z,,34.3,,0,49.5,,
2017-11-26T13:39:16.606Z,,34.3,,0,49.3,,
2017-11-26T13:39:26.611Z,,34.3,,0,49.1,,
2017-11-26T13:39:36.610Z,,34.3,,0,48.9,,
2017-11-26T13:39:46.607Z,,34.2,,0,48.7,,
2017-11-26T13:39:56.610Z,,34.2,,0,48.5,,
2017-11-26T13:40:06.607Z,,34.2,,0,48.4,,
2017-11-26T13:40:16.611Z,,34.2,,0,48.2,,
2017-11-26T13:40:26.611Z,,34.2,,0,48.1,,
2017-11-26T13:40:36.607Z,,34.2,,0,48,,
2017-11-26T13:40:46.606Z,1,34.2,43,0,49.5,0,
2017-11-26T13:40:56.608Z,,34.1,30,0,55.3,,
2017-11-26T13:41:06.606Z,,34.1,29,0,56.2,,
2017-11-26T13:41:16.606Z,,34.1,30,0,56.7,,
2017-11-26T13:41:26.606Z,,34.1,29,0,57.1,,
2017-11-26T13:41:36.607Z,,34.1,30,0,57.3,,
2017-11-26T13:41:46.638Z,0,45.1,30,54,57.2,2,0
2017-11-26T13:41:56.607Z,,46.6,77,54,58.9,,
2017-11-26T13:42:06.607Z,,52.3,76,54,56,,
2017-11-26T13:42:16.609Z,,52.6,77,54,56.2,,
2017-11-26T13:42:26.606Z,,52.6,79,54,56.1,,
2017-11-26T13:42:36.608Z,,53,80,54,56.4,,
2017-11-26T13:42:46.606Z,,53.3,81,54,56.6,,
2017-11-26T13:42:56.606Z,,53.8,,54,57,,
2017-11-26T13:43:06.608Z,,54.1,84,54,57.4,,
2017-11-26T13:43:16.606Z,,54.2,82,54,57.7,,
2017-11-26T13:43:26.607Z,,54.3,80,54,57.6,,
2017-11-26T13:43:36.611Z,,54.3,78,54,57.3,,
2017-11-26T13:43:46.607Z,,54.2,,54,57.2,,
2017-11-26T13:43:56.611Z,,54.1,77,54,,,
2017-11-26T13:44:06.607Z,,53.9,80,54,57.1,,
2017-11-26T13:44:16.608Z,,54.1,78,54,57.2,,
2017-11-26T13:44:26.607Z,,54,80,54,,,
2017-11-26T13:44:36.611Z,,54.2,77,54,57.3,,
2017-11-26T13:44:46.609Z,,54,,54,57.1,,
2017-11-26T13:44:56.607Z,,54.1,,54,57,,
2017-11-26T13:45:06.607Z,,53.9,76,54,56.9,,
2017-11-26T13:45:16.617Z,,53.8,,54,56.7,,
2017-11-26T13:45:26.607Z,,53.8,78,54,56.8,,
2017-11-26T13:45:36.607Z,,53.9,76,54,,,
2017-11-26T13:45:46.607Z,,53.9,77,54,,,
2017-11-26T13:45:56.608Z,,53.8,78,54,,,
2017-11-26T13:46:06.607Z,,53.7,,54,,,
2017-11-26T13:46:16.607Z,,53.8,80,54,56.9,,
2017-11-26T13:46:26.607Z,0,53.5,0,0,56.2,0,
2017-11-26T13:46:36.608Z,,53.2,,0,55.9,,
2017-11-26T13:46:46.609Z,,53,,0,55.6,,
2017-11-26T13:46:56.607Z,,52.7,,0,,,
2017-11-26T13:47:06.608Z,,52.5,,0,55.5,,
2017-11-26T13:47:16.607Z,,52.3,,0,55.4,,
2017-11-26T13:47:26.608Z,1,52.1,,0,56.7,0,54
2017-11-26T13:47:36.608Z,,51.9,,0,54.9,,
2017-11-26T13:47:46.608Z,,51.7,,0,50.5,,
2017-11-26T13:48:00.168Z,,51.5,,0,48.7,,
2017-11-26T13:48:06.607Z,,51.3,,0,47.8,,
2017-11-26T13:48:16.608Z,1,51.1,40,0,51.3,0,
2017-11-26T13:48:26.608Z,,50.9,29,0,55.5,,
2017-11-26T13:48:36.608Z,,50.6,30,0,56.3,,
2017-11-26T13:48:46.608Z,,50.5,,0,56.7,,
2017-11-26T13:48:56.608Z,,50.3,30,0,57.1,,
2017-11-26T13:49:06.608Z,,50.1,29,0,57.3,,
2017-11-26T13:49:16.608Z,,49.9,,0,57.6,,
2017-11-26T13:49:26.608Z,,49.7,,0,57.7,,
2017-11-26T13:49:36.856Z,,49.4,30,0,,,
2017-11-26T13:49:46.611Z,,49.2,,0,57.6,,
2017-11-26T13:49:56.608Z,,49.1,,0,57.3,,
2017-11-26T13:50:06.608Z,,48.9,,0,,,
2017-11-26T13:50:16.608Z,,48.7,29,0,57.6,,
2017-11-26T13:50:26.608Z,,48.5,0,0,58,,
2017-11-26T13:50:36.613Z,1,48.4,,0,54.8,0,
2017-11-26T13:50:46.608Z,,48.2,,0,51.6,,
2017-11-26T13:50:56.608Z,,48.1,,0,50.4,,
2017-11-26T13:51:06.610Z,,47.9,,0,50,,
2017-11-26T13:51:16.608Z,,47.7,,0,49.9,,
2017-11-26T13:51:26.608Z,,47.6,,0,,,
2017-11-26T13:51:36.608Z,,47.4,,0,,,
2017-11-26T13:51:46.623Z,0,20.1,108,54,50.3,2,0
2017-11-26T13:51:56.620Z,,47.1,114,54,54.5,,
2017-11-26T13:52:06.609Z,,48.9,118,54,56,,
2017-11-26T13:52:16.609Z,,50.5,130,54,58.2,,
2017-11-26T13:52:26.609Z,0,51.1,0,0,58,0,
2017-11-26T13:52:36.608Z,,50.9,,0,57.9,,
2017-11-26T13:52:46.608Z,,50.7,,0,57.7,,
2017-11-26T13:52:56.609Z,,50.5,,0,57.6,,
2017-11-26T13:53:06.609Z,,50.3,,0,57.4,,
2017-11-26T13:53:16.610Z,,50.1,,0,,,
2017-11-26T13:53:26.609Z,1,49.9,,0,58.2,0,54
2017-11-26T13:53:36.609Z,,49.6,,0,57.7,,
2017-11-26T13:53:46.609Z,,49.3,,0,54.5,,
2017-11-26T13:53:56.608Z,,49.1,,0,52.7,,
2017-11-26T13:54:06.609Z,,48.9,,0,52,,
2017-11-26T13:54:16.611Z,,48.8,,0,51.5,,
2017-11-26T13:54:26.609Z,,48.6,,0,50.7,,
2017-11-26T13:54:36.610Z,,48.4,,0,50,,
2017-11-26T13:54:46.609Z,0,48.2,,0,49.5,0,5
2017-11-26T13:54:56.609Z,,48,,0,49,,
2017-11-26T13:55:06.612Z,,47.8,,0,48.6,,
2017-11-26T13:55:16.608Z,,47.6,,0,48.3,,
2017-11-26T13:55:26.612Z,,47.4,,0,48.4,,
2017-11-26T13:55:36.609Z,,,,,48.6,,
2017-11-26T13:55:46.621Z,0,22.2,35,54,48.7,2,0
2017-11-26T13:55:56.629Z,0,29.1,0,0,49.2,0,
2017-11-26T13:56:06.612Z,,29.3,,0,49.9,,
2017-11-26T13:56:16.610Z,,29.2,,0,49.8,,
2017-11-26T13:56:26.609Z,,29.2,,0,,,
2017-11-26T13:56:36.610Z,,29.1,,0,49.7,,
2017-11-26T13:56:46.609Z,,29.1,,0,,,
2017-11-26T13:56:56.609Z,1,29.1,45,0,50.2,0,54
2017-11-26T13:57:06.613Z,,29,33,0,56.8,,
2017-11-26T13:57:16.610Z,1,29,0,0,56.7,0,
2017-11-26T13:57:26.611Z,,28.9,,0,52.6,,
2017-11-26T13:57:36.609Z,,28.9,,0,50.6,,
2017-11-26T13:57:46.611Z,,29,,0,49.4,,
2017-11-26T13:57:56.614Z,,28.9,,0,48.4,,
2017-11-26T13:58:06.609Z,,29,,0,47.6,,
2017-11-26T13:58:16.609Z,,29,,0,47,,
2017-11-26T13:58:26.611Z,,29,,0,46.7,,
2017-11-26T13:58:36.610Z,,29.1,,0,46.5,,
2017-11-26T13:58:46.609Z,,29.2,,0,46.2,,
2017-11-26T13:58:56.834Z,,29.3,,0,,,
2017-11-26T13:59:06.609Z,,29.3,,0,46.4,,
2017-11-26T13:59:16.610Z,,29.3,,0,46.7,,
2017-11-26T13:59:26.610Z,,29.5,,0,46.9,,
2017-11-26T13:59:36.610Z,,29.6,,0,46.8,,
2017-11-26T13:59:46.610Z,,29.6,,0,46.6,,
2017-11-26T13:59:56.612Z,,29.7,,0,46.3,,
2017-11-26T14:00:06.609Z,,29.7,,0,46,,
2017-11-26T14:00:16.611Z,,29.7,,0,45.6,,
2017-11-26T14:00:26.610Z,,29.8,,0,45.4,,
2017-11-26T14:00:36.609Z,,29.8,,0,45.1,,
2017-11-26T14:00:46.613Z,,29.8,,0,,,
2017-11-26T14:00:56.610Z,,29.8,,0,45,,
2017-11-26T14:01:06.610Z,0,35.2,,54,44.9,2,0
2017-11-26T14:01:16.610Z,0,25.6,48,54,48.1,2,
2017-11-26T14:01:26.610Z,,46.3,47,54,47.4,,
2017-11-26T14:01:36.612Z,,,73,,49,,
2017-11-26T14:01:46.623Z,,50.7,76,54,52.4,,
2017-11-26T14:01:56.612Z,,53.7,71,54,55.3,,
2017-11-26T14:02:06.613Z,0,54.8,0,0,55.4,0,
2017-11-26T14:02:16.611Z,,54.4,,0,55.2,,
2017-11-26T14:02:26.610Z,,54.1,,0,55.1,,
2017-11-26T14:02:46.610Z,,53.7,,0,55,,
2017-11-26T14:02:56.610Z,,53.5,,0,54.9,,
2017-11-26T14:03:06.610Z,1,53.2,,0,55.2,0,54
2017-11-26T14:03:16.610Z,,53,,0,54.9,,
2017-11-26T14:03:26.612Z,,52.7,,0,50.9,,
2017-11-26T14:03:36.610Z,,,,,48.4,,
2017-11-26T14:03:46.622Z,1,52.2,44,0,47.3,0,
2017-11-26T14:03:56.611Z,,52,30,0,53.2,,
2017-11-26T14:04:06.611Z,,51.7,,0,53.6,,
2017-11-26T14:04:16.781Z,,51.5,,0,53.4,,
2017-11-26T14:04:26.611Z,,51.3,,0,53.3,,
2017-11-26T14:04:46.611Z,,50.8,29,0,53.1,,53
2017-11-26T14:04:56.610Z,,50.6,,0,53.2,,
2017-11-26T14:05:06.610Z,,50.4,,0,53.4,,
2017-11-26T14:05:16.610Z,,50.2,,0,53.7,,
2017-11-26T14:05:26.611Z,,50,30,0,53.9,,
2017-11-26T14:05:36.612Z,,,29,,54.3,,
2017-11-26T14:05:46.827Z,,49.6,30,0,54.5,,
2017-11-26T14:05:56.612Z,,49.3,,0,54.7,,
2017-11-26T14:06:06.610Z,,49.1,,0,54.9,,
2017-11-26T14:06:16.610Z,,48.9,29,0,55,,
2017-11-26T14:06:26.610Z,,48.7,,0,55.4,,
2017-11-26T14:06:36.611Z,,48.5,,0,55.6,,
2017-11-26T14:06:46.611Z,,48.3,,0,55.7,,
2017-11-26T14:06:56.611Z,,48.1,29,0,56,,
2017-11-26T14:07:06.611Z,,47.9,30,0,56.3,,
2017-11-26T14:07:16.612Z,,47.7,29,0,,,
2017-11-26T14:07:26.611Z,,47.6,,0,,,
2017-11-26T14:07:36.611Z,,,,,56.5,,
2017-11-26T14:07:46.611Z,,47.2,,0,56.6,,
2017-11-26T14:07:56.611Z,,47,,0,56.8,,
2017-11-26T14:08:06.612Z,1,46.8,0,0,55.7,0,
2017-11-26T14:08:16.611Z,,46.7,,0,52.6,,
2017-11-26T14:08:26.611Z,,,,,50.9,,
2017-11-26T14:08:36.821Z,,46.5,,0,50.1,,
2017-11-26T14:08:46.611Z,,46.2,,0,49.8,,
2017-11-26T14:08:56.612Z,,46,,0,,,
2017-11-26T14:09:06.611Z,,45.9,,0,49.9,,
2017-11-26T14:09:16.611Z,,45.8,,0,50,,
2017-11-26T14:09:26.612Z,,45.7,,0,50.1,,
2017-11-26T14:09:36.611Z,,45.5,,0,50.2,,
2017-11-26T14:09:46.612Z,,45.4,,0,50.3,,
2017-11-26T14:09:56.611Z,,45.3,,0,,,
2017-11-26T14:10:06.612Z,,45.1,,0,50.1,,
2017-11-26T14:10:16.612Z,,45,,0,49.7,,
2017-11-26T14:10:26.611Z,,44.9,,0,49.4,,
2017-11-26T14:10:36.615Z,,44.7,,0,,,
2017-11-26T14:10:46.612Z,,44.6,,0,48.8,,
2017-11-26T14:10:56.613Z,,44.4,,0,48.6,,
2017-11-26T14:11:06.611Z,,44.3,,0,48.5,,
2017-11-26T14:11:16.612Z,,44.2,,0,,,
2017-11-26T14:11:26.612Z,,44.1,,0,48.4,,
2017-11-26T14:11:36.612Z,,43.9,,0,,,
2017-11-26T14:11:46.612Z,,43.8,,0,48.3,,
2017-11-26T14:11:56.615Z,,43.7,,0,48.1,,
2017-11-26T14:12:06.611Z,,43.6,,0,48,,
2017-11-26T14:12:16.614Z,,,,,47.9,,
2017-11-26T14:12:26.614Z,,43.4,,0,,,
2017-11-26T14:12:36.611Z,,43.3,,0,47.8,,
2017-11-26T14:12:46.612Z,,43.1,,0,,,
2017-11-26T14:12:56.618Z,,43,,0,,,
2017-11-26T14:13:06.611Z,,42.9,,0,47.7,,
2017-11-26T14:13:16.612Z,,42.8,,0,,,
2017-11-26T14:13:26.611Z,,42.7,,0,47.6,,
2017-11-26T14:13:36.614Z,,42.6,,0,,,
2017-11-26T14:13:46.612Z,,42.4,,0,47.4,,
2017-11-26T14:13:56.613Z,,42.3,,0,,,
2017-11-26T14:14:06.612Z,,42.2,,0,47.9,,
2017-11-26T14:14:22.332Z,,42.1,,0,47.1,,
2017-11-26T14:14:26.612Z,1,42,45,0,47,0,
2017-11-26T14:14:36.617Z,0,,30,,51.6,2,0
2017-11-26T14:14:46.642Z,,46.8,126,54,53,,
2017-11-26T14:14:56.613Z,,48.3,129,54,56.5,,
2017-11-26T14:15:06.612Z,,49.7,143,54,58.2,,
2017-11-26T14:15:16.613Z,,51.5,133,54,60,,
2017-11-26T14:15:26.612Z,,52.4,128,54,60.6,,
2017-11-26T14:15:36.613Z,,,132,,60.9,,
2017-11-26T14:15:46.614Z,,53.1,132,54,61.4,,
2017-11-26T14:15:56.612Z,,53.5,129,54,61.8,,
2017-11-26T14:16:06.612Z,,53.4,135,54,62.1,,
2017-11-26T14:16:16.621Z,0,51.1,0,54,60.4,2,
2017-11-26T14:16:26.625Z,0,48.4,,54,55.1,2,
2017-11-26T14:16:36.625Z,0,,0,,47.1,0,
2017-11-26T14:16:46.626Z,,42,,0,46.9,,
2017-11-26T14:16:56.612Z,,41.9,,0,46.8,,
2017-11-26T14:17:06.614Z,,41.8,,0,,,
2017-11-26T14:17:16.612Z,0,45.7,,54,46.7,2,
2017-11-26T14:17:26.626Z,0,40.2,0,0,43.3,0,
2017-11-26T14:17:36.613Z,,,,,42.2,,
2017-11-26T14:17:46.613Z,,39.8,,0,,,
2017-11-26T14:17:56.613Z,,39.7,,0,,,
2017-11-26T14:18:06.612Z,,39.6,,0,,,
2017-11-26T14:18:16.613Z,,39.5,,0,42.1,,
2017-11-26T14:18:26.614Z,1,39.4,,0,,0,55
2017-11-26T14:18:36.613Z,1,,40,,45.9,0,
2017-11-26T14:18:46.624Z,,39.2,30,0,51.7,,
2017-11-26T14:18:56.613Z,,,29,,51.9,,
2017-11-26T14:19:06.614Z,,39.1,30,0,52.7,,
2017-11-26T14:19:16.613Z,,38.9,30,0,51.9,,
2017-11-26T14:19:26.613Z,,38.8,29,0,51.2,,
2017-11-26T14:19:36.838Z,,38.7,,0,,,
2017-11-26T14:19:46.615Z,,38.6,30,0,50.7,,
2017-11-26T14:19:56.619Z,,38.5,29,0,,,
2017-11-26T14:20:06.613Z,,38.5,,0,,,
2017-11-26T14:20:16.614Z,,38.4,30,0,,,
2017-11-26T14:20:26.613Z,,,31,,50.9,,
2017-11-26T14:20:36.613Z,,38.3,32,0,51.3,,
2017-11-26T14:20:46.614Z,,38.2,33,0,51.8,,
2017-11-26T14:20:56.613Z,,38.1,34,0,52.3,,
2017-11-26T14:21:06.616Z,,38,,0,52.8,,
2017-11-26T14:21:16.704Z,,37.9,35,0,53.2,,56
2017-11-26T14:21:26.614Z,,37.8,36,0,53.5,,
2017-11-26T14:21:36.613Z,,37.8,,0,,,
2017-11-26T14:21:46.616Z,,37.7,,0,53.7,,55
2017-11-26T14:21:56.613Z,,37.6,37,0,53.7,,56
2017-11-26T14:22:06.613Z,,37.6,,0,53.8,,
2017-11-26T14:22:16.614Z,,37.5,38,0,54,,
2017-11-26T14:22:26.613Z,,37.4,,0,54.3,,
2017-11-26T14:22:36.613Z,,,39,,54.6,,
2017-11-26T14:22:46.617Z,,37.3,,0,54.8,,
2017-11-26T14:22:56.613Z,,37.3,,0,55.2,,
2017-11-26T14:23:06.655Z,,37.1,,0,55.5,,
2017-11-26T14:23:16.613Z,,37.1,,0,55.9,,
2017-11-26T14:23:26.614Z,,,38,,56.1,,
2017-11-26T14:23:36.614Z,,36.8,37,0,56.3,,
2017-11-26T14:23:46.616Z,,36.8,,0,,,
2017-11-26T14:23:56.614Z,0,24.7,29,54,56.2,2,0
2017-11-26T14:24:06.630Z,,49.3,119,54,57.2,,
2017-11-26T14:24:16.616Z,,,122,,57.3,,
2017-11-26T14:24:26.614Z,,50.1,132,54,58.7,,
2017-11-26T14:24:36.614Z,,,130,,60.1,,
2017-11-26T14:24:46.802Z,0,51.3,0,0,58.4,0,
2017-11-26T14:24:56.614Z,,,,,58.4,,
2017-11-26T14:25:06.614Z,,50.9,,0,58.3,,
2017-11-26T14:25:16.614Z,,50.6,,0,58.2,,
2017-11-26T14:25:26.614Z,,50.5,,0,58.1,,
2017-11-26T14:25:46.627Z,1,50.1,,0,58.8,0,56
2017-11-26T14:25:56.616Z,,,,,57.6,,
2017-11-26T14:26:06.616Z,,49.9,,0,52.9,,
2017-11-26T14:26:16.615Z,,49.7,,0,50.4,,
2017-11-26T14:26:26.613Z,1,49.4,44,0,49.4,0,
2017-11-26T14:26:36.615Z,,49.3,34,0,55,,
2017-11-26T14:26:46.614Z,,49.1,30,0,55.9,,
2017-11-26T14:26:56.614Z,,48.7,29,0,,,
2017-11-26T14:27:06.614Z,,48.5,30,0,56.2,,
2017-11-26T14:27:16.614Z,,48.3,,0,56.4,,55
2017-11-26T14:27:26.614Z,,48.2,,0,56.6,,56
2017-11-26T14:27:36.620Z,,,,,56.7,,55
2017-11-26T14:27:46.614Z,,48,29,0,56.9,,
2017-11-26T14:27:56.614Z,,47.6,,0,56.7,,
2017-11-26T14:28:06.779Z,,47.4,,0,,,
2017-11-26T14:28:16.614Z,,47.3,30,0,56.8,,
2017-11-26T14:28:26.619Z,,47.1,29,0,57,,
2017-11-26T14:28:36.616Z,,46.9,,0,57.2,,
2017-11-26T14:28:46.614Z,,46.8,30,0,57.4,,
2017-11-26T14:28:56.614Z,,46.6,29,0,57.7,,
2017-11-26T14:29:06.619Z,,46.5,30,0,57.9,,
2017-11-26T14:29:16.615Z,,,29,,58.1,,
2017-11-26T14:29:26.614Z,,46.3,,0,58.2,,
2017-11-26T14:29:41.704Z,,46.2,,0,58.4,,
2017-11-26T14:29:46.615Z,,45.9,30,0,58.5,,
2017-11-26T14:30:06.615Z,,45.6,29,0,58.8,,
2017-11-26T14:30:16.614Z,,45.4,,0,,,
2017-11-26T14:30:26.615Z,1,,0,,59,0,
2017-11-26T14:30:36.614Z,,45.3,,0,55,,
2017-11-26T14:30:46.617Z,,45.2,,0,53,,
2017-11-26T14:30:56.615Z,0,45,,0,52.2,0,0
2017-11-26T14:31:06.615Z,0,30,0,0,53.2,0,
2017-11-26T14:31:21.665Z,,28.3,,0,53.7,,
2017-11-26T14:31:26.618Z,,28.4,,0,53.6,,
2017-11-26T14:31:36.615Z,,,,,53.5,,
2017-11-26T14:31:46.615Z,,28.6,,0,53.4,,
2017-11-26T14:31:56.614Z,1,28.9,,0,53.2,0,55
2017-11-26T14:32:06.618Z,1,29,42,0,54.6,0,
2017-11-26T14:32:16.615Z,,29.2,30,0,58.3,,
2017-11-26T14:32:26.615Z,,29.5,,0,,,
2017-11-26T14:32:36.616Z,1,,0,,58.7,0,
2017-11-26T14:32:46.635Z,1,29.7,0,0,54.5,0,55
2017-11-26T14:32:56.615Z,,29.8,,0,52.8,,
2017-11-26T14:33:06.616Z,,30,,0,51.9,,
2017-11-26T14:33:16.615Z,,30,,0,51.5,,
2017-11-26T14:33:26.615Z,,30.2,,0,,,
2017-11-26T14:33:36.627Z,,30.3,,0,51.4,,
2017-11-26T14:33:46.615Z,,,,,51.2,,
2017-11-26T14:33:56.618Z,,30.3,,0,50.7,,
2017-11-26T14:34:06.615Z,,30.4,,0,,,
2017-11-26T14:34:16.615Z,,30.6,,0,,,
2017-11-26T14:34:36.615Z,,30.7,,0,,,
2017-11-26T14:34:46.616Z,,30.7,,0,50.5,,
2017-11-26T14:34:56.617Z,,,,,49.9,,
2017-11-26T14:35:06.616Z,,30.8,,0,49.7,,
2017-11-26T14:35:16.615Z,,30.8,,0,,,
2017-11-26T14:35:26.616Z,,,,,49.5,,
2017-11-26T14:35:36.616Z,,30.8,,0,49.1,,54
2017-11-26T14:35:46.616Z,,30.9,,0,48.9,,
2017-11-26T14:35:56.621Z,,30.9,,0,48.7,,
2017-11-26T14:36:06.617Z,,31,,0,,,
2017-11-26T14:36:16.771Z,,,,,48.5,,
2017-11-26T14:36:26.616Z,,31,,0,48.4,,
2017-11-26T14:36:36.616Z,,31,,0,,,
2017-11-26T14:36:46.621Z,,31,,0,48.2,,
2017-11-26T14:36:56.616Z,,31,,0,47.8,,
2017-11-26T14:37:06.616Z,1,31.2,41,0,51.2,0,
2017-11-26T14:37:16.617Z,,31.2,29,0,54.7,,
2017-11-26T14:37:26.616Z,,31.2,,0,55.2,,
2017-11-26T14:37:36.616Z,,31.3,,0,,,
2017-11-26T14:37:46.621Z,,31.3,,0,55.4,,
2017-11-26T14:37:56.616Z,,31.3,29,0,55.5,,
2017-11-26T14:38:06.616Z,,31.3,,0,,,
2017-11-26T14:38:16.620Z,,31.3,30,0,,,
2017-11-26T14:38:26.623Z,,,,,55.6,,
2017-11-26T14:38:36.619Z,,31.4,29,0,55.7,,
2017-11-26T14:38:46.675Z,,,,,56,,
2017-11-26T14:38:56.623Z,,31.5,30,0,56.3,,
2017-11-26T14:39:16.616Z,,31.5,29,0,57,,
2017-11-26T14:39:26.617Z,,31.6,30,0,57.1,,
2017-11-26T14:39:36.616Z,,,29,,57.4,,
2017-11-26T14:39:46.618Z,1,31.6,0,0,58,0,
2017-11-26T14:39:56.617Z,,31.6,,0,54.8,,
2017-11-26T14:40:06.616Z,,31.8,,0,51.9,,
2017-11-26T14:40:16.616Z,,31.8,,0,50.9,,
2017-11-26T14:40:26.620Z,,31.8,,0,50.7,,
2017-11-26T14:40:36.616Z,,31.8,,0,50.3,,
2017-11-26T14:40:46.617Z,,31.8,,0,50.2,,
2017-11-26T14:40:56.616Z,,31.9,,0,,,
2017-11-26T14:41:06.616Z,0,31.9,,0,50.4,2,0
2017-11-26T14:41:16.617Z,0,30.7,114,54,55.4,2,
2017-11-26T14:41:26.620Z,,44.6,112,54,54,,
2017-11-26T14:41:36.618Z,,46.2,148,54,56.8,,
2017-11-26T14:41:46.631Z,0,48.5,0,54,57.9,0,
2017-11-26T14:41:56.620Z,0,48.9,,0,56.2,0,
2017-11-26T14:42:06.621Z,,49.8,,0,52.6,,
2017-11-26T14:42:16.622Z,,49.2,,0,,,
2017-11-26T14:42:26.617Z,,,,,52.7,,
2017-11-26T14:42:36.617Z,,48.9,,0,,,
2017-11-26T14:42:56.617Z,1,48.7,,0,53.3,0,53
2017-11-26T14:43:06.628Z,1,48.5,0,0,58.5,0,
2017-11-26T14:43:16.621Z,,48.4,,0,55.1,,
2017-11-26T14:43:26.617Z,,48.2,,0,52.8,,
2017-11-26T14:43:36.709Z,,48,,0,51.3,,
2017-11-26T14:43:46.623Z,,47.9,,0,50.7,,
2017-11-26T14:43:56.637Z,,47.7,,0,49.8,,
2017-11-26T14:44:06.619Z,,47.6,,0,48.6,,
2017-11-26T14:44:16.618Z,,47.2,,0,,,
2017-11-26T14:44:26.617Z,,,,,48.4,,
2017-11-26T14:44:36.624Z,,47.1,,0,48.2,,
2017-11-26T14:44:46.617Z,,46.9,,0,,,
2017-11-26T14:44:56.617Z,,46.5,,0,,,
2017-11-26T14:45:06.616Z,,,,,48.3,,
2017-11-26T14:45:16.617Z,,46.3,,0,48.4,,
2017-11-26T14:45:26.617Z,,46,,0,,,
2017-11-26T14:45:36.617Z,,,,,48.3,,
2017-11-26T14:45:46.617Z,,45.8,,0,47.9,,
2017-11-26T14:45:56.618Z,,45.5,,0,47.8,,
2017-11-26T14:46:06.618Z,,,,,47.4,,
2017-11-26T14:46:16.618Z,,45.3,,0,46.9,,
2017-11-26T14:46:26.618Z,,45,,0,,,
2017-11-26T14:46:36.617Z,,,,,46.7,,
2017-11-26T14:46:46.618Z,,44.9,,0,46.5,,
2017-11-26T14:46:56.617Z,,44.7,,0,46.4,,
2017-11-26T14:47:06.617Z,,44.6,,0,46.3,,
2017-11-26T14:47:16.618Z,,44.4,,0,46.2,,
2017-11-26T14:47:26.617Z,,44.2,,0,46.1,,
2017-11-26T14:47:36.618Z,,44,,0,,,
2017-11-26T14:47:46.618Z,,43.9,,0,46,,
2017-11-26T14:47:56.618Z,1,43.8,,0,45.7,0,
2017-11-26T14:48:06.620Z,,43.6,36,0,51.1,,
2017-11-26T14:48:16.619Z,,43.5,29,0,53.1,,
2017-11-26T14:48:26.618Z,,43.4,30,0,54,,
2017-11-26T14:48:36.620Z,,43.3,29,0,,,
2017-11-26T14:48:46.618Z,,43.1,,0,54.3,,
2017-11-26T14:48:56.618Z,,43,30,0,54.4,,
2017-11-26T14:49:06.618Z,,42.9,,0,,,
2017-11-26T14:49:16.618Z,,42.8,,0,54.5,,
2017-11-26T14:49:26.618Z,,42.7,29,0,54.6,,
2017-11-26T14:49:36.617Z,,42.5,,0,54.7,,
2017-11-26T14:49:46.618Z,,42.4,30,0,54.8,,
2017-11-26T14:49:56.625Z,,42.3,29,0,55,,
2017-11-26T14:50:06.622Z,,42.2,30,0,55.3,,
2017-11-26T14:50:16.618Z,,42.1,29,0,56,,
2017-11-26T14:50:26.623Z,,42,30,0,56.3,,
2017-11-26T14:50:36.618Z,,41.9,0,0,57,,
2017-11-26T14:50:46.619Z,1,41.8,,0,53.6,0,
2017-11-26T14:50:56.618Z,,41.7,,0,50.9,,
2017-11-26T14:51:06.618Z,,41.6,,0,49.5,,
