Time,HwActive,HwTSet,HwTOutlet,PrimT,ActPow,PrimTSet,ChActive
2017-12-18T06:26:09.334Z,,54,57.1,57.7,45,,
2017-12-18T06:26:19.338Z,,54,56.3,56.9,51,,
2017-12-18T06:26:29.331Z,,54,55.8,56.8,,,
2017-12-18T06:26:39.331Z,,54,55.5,56.4,49,,
2017-12-18T06:26:49.424Z,,54,54.9,56.2,59,,
2017-12-18T06:26:59.331Z,,54,55.2,55.9,41,,
2017-12-18T06:27:09.331Z,,54,54.8,54.9,49,,
2017-12-18T06:27:19.337Z,,54,54,54.8,,,
2017-12-18T06:27:29.331Z,,54,53.8,54.7,50,,
2017-12-18T06:27:39.332Z,0,54,53.8,53.5,0,,0
2017-12-18T06:27:49.411Z,,54,53.5,53.3,,,
2017-12-18T06:27:59.383Z,,54,53.2,53.2,,,
2017-12-18T06:28:09.335Z,,54,52.9,53.1,,,
2017-12-18T06:28:19.331Z,,54,52.6,53.3,,,
2017-12-18T06:28:29.332Z,,54,52.4,54,,,
2017-12-18T06:28:39.332Z,0,54,52.2,54.4,,62,2
2017-12-18T06:28:49.420Z,,54,52,58.1,38,,
2017-12-18T06:28:59.336Z,,54,51.8,62.2,29,,
2017-12-18T06:29:09.335Z,,54,51.6,63.2,29,,
2017-12-18T06:29:19.358Z,,54,51.3,64.2,,,
2017-12-18T06:29:29.354Z,,54,51.1,63.6,29,,
2017-12-18T06:29:39.334Z,,54,50.9,62.9,,,
2017-12-18T06:29:49.412Z,,54,50.7,62.7,30,,
2017-12-18T06:29:59.360Z,,54,50.5,62.5,29,,
2017-12-18T06:30:09.412Z,,54,50.3,61.9,30,,
2017-12-18T06:30:19.362Z,,54,50.1,61.6,,,
2017-12-18T06:30:29.378Z,,54,49.9,61.4,29,,
2017-12-18T06:30:39.336Z,,54,49.7,,30,,
2017-12-18T06:30:49.412Z,,54,49.4,62,29,,
2017-12-18T06:30:59.391Z,,54,49.2,62.1,,,
2017-12-18T06:31:09.332Z,,54,49,62.6,,,
2017-12-18T06:31:19.414Z,,54,48.8,63.1,30,,
2017-12-18T06:31:29.333Z,,54,48.6,63.2,,,
2017-12-18T06:31:39.334Z,,54,48.5,64,30,,
2017-12-18T06:31:49.415Z,,54,48.3,64.1,29,,
2017-12-18T06:31:59.384Z,,54,48.1,64.5,30,,
2017-12-18T06:32:09.332Z,,54,48,64.7,29,,
2017-12-18T06:32:19.337Z,,54,47.8,65.1,30,,
2017-12-18T06:32:29.344Z,,54,47.6,,,,
2017-12-18T06:32:39.338Z,,54,47.5,65.2,,,
2017-12-18T06:32:49.419Z,,54,47.3,,29,,
2017-12-18T06:32:59.439Z,,54,47.2,65.3,30,,
2017-12-18T06:33:09.384Z,,54,47,65.4,,,
2017-12-18T06:33:19.333Z,,54,46.9,65.5,29,,
2017-12-18T06:33:29.333Z,,54,46.7,65.6,,,
2017-12-18T06:33:39.333Z,0,54,46.6,65.9,0,,2
2017-12-18T06:33:49.423Z,,54,46.4,61.8,,,
2017-12-18T06:33:59.356Z,,54,46.3,60.8,,,
2017-12-18T06:34:14.391Z,,54,46.1,59.4,,,
2017-12-18T06:34:19.334Z,,54,46,58.9,,,
2017-12-18T06:34:29.345Z,,54,45.9,58.8,,,
2017-12-18T06:34:39.333Z,,54,45.8,,,,
2017-12-18T06:34:49.412Z,,54,45.6,,,,
2017-12-18T06:34:59.332Z,,54,45.5,,,,
2017-12-18T06:35:09.333Z,,54,45.4,59,,,
2017-12-18T06:35:19.369Z,,54,45.2,,,,
2017-12-18T06:35:29.332Z,,54,45.1,58.9,,,
2017-12-18T06:35:39.338Z,,54,45,58.8,,,
2017-12-18T06:35:49.425Z,,54,44.9,58.5,,,
2017-12-18T06:35:59.376Z,,54,44.8,58.2,,,
2017-12-18T06:36:09.356Z,,54,44.6,57.9,,,
2017-12-18T06:36:19.358Z,,54,44.6,57.6,,,
2017-12-18T06:36:29.341Z,,54,44.4,56.9,,,
2017-12-18T06:36:39.337Z,,54,44.2,56.8,,,
2017-12-18T06:36:49.413Z,,54,44.1,56.4,,,
2017-12-18T06:36:59.339Z,,54,44,55.9,,,
2017-12-18T06:37:09.335Z,0,54,43.9,59.1,41,,2
2017-12-18T06:37:19.334Z,,54,43.8,62,33,,
2017-12-18T06:37:29.333Z,,54,43.7,63.1,29,,
2017-12-18T06:37:39.336Z,,54,43.6,,30,,
2017-12-18T06:37:49.414Z,,54,43.5,63.3,,,
2017-12-18T06:37:59.335Z,,54,43.4,,,,
2017-12-18T06:38:09.333Z,,54,43.3,,29,,
2017-12-18T06:38:19.333Z,,54,43.2,63.2,,,
2017-12-18T06:38:29.333Z,,54,43.1,62.9,30,,
2017-12-18T06:38:39.334Z,,54,43,,29,,
2017-12-18T06:38:49.449Z,,54,42.9,63.1,29,,
2017-12-18T06:38:59.333Z,,54,42.8,63.2,30,,
2017-12-18T06:39:09.334Z,,54,42.7,63.4,,,
2017-12-18T06:39:19.334Z,,54,42.6,63.6,29,,
2017-12-18T06:39:29.334Z,,54,42.5,64,30,,
2017-12-18T06:39:39.333Z,,54,42.5,64.1,29,,
2017-12-18T06:39:49.424Z,,54,42.4,64.5,,,
2017-12-18T06:39:59.373Z,,54,42.3,65.1,,,
2017-12-18T06:40:09.348Z,,54,42.2,65.3,30,,
2017-12-18T06:40:19.337Z,,54,42.1,65.6,,,
2017-12-18T06:40:29.338Z,0,54,42,63.6,0,,2
2017-12-18T06:40:39.335Z,,54,41.9,60.7,,,
2017-12-18T06:40:49.445Z,,54,41.8,59.8,,,
2017-12-18T06:40:59.346Z,,54,41.8,58.7,,,
2017-12-18T06:41:09.337Z,,54,41.7,58.3,,,
2017-12-18T06:41:19.334Z,,54,41.6,57.9,,,
2017-12-18T06:41:29.509Z,,54,41.6,,,,
2017-12-18T06:41:39.336Z,,54,41.5,,,,
2017-12-18T06:41:49.415Z,,54,41.4,58,,,
2017-12-18T06:41:59.336Z,,54,41.3,,,,
2017-12-18T06:42:09.333Z,,54,41.3,58.1,,,
2017-12-18T06:42:19.354Z,,54,41.2,58.2,,,
2017-12-18T06:42:29.373Z,,54,41.1,57.9,,,
2017-12-18T06:42:39.336Z,,54,40.9,57.8,,,
2017-12-18T06:42:49.448Z,,54,40.9,57.4,,,
2017-12-18T06:42:59.356Z,,54,40.8,56.9,,,
2017-12-18T06:43:09.334Z,,54,40.7,,,,
2017-12-18T06:43:19.334Z,,54,40.7,56.6,,,
2017-12-18T06:43:29.339Z,,54,40.6,56.2,,,
2017-12-18T06:43:39.334Z,0,54,40.5,58.6,41,,2
2017-12-18T06:43:49.415Z,,54,40.4,62.2,33,,
2017-12-18T06:43:59.335Z,,54,40.4,63.1,29,,
2017-12-18T06:44:09.348Z,,54,40.3,63.3,,,
2017-12-18T06:44:19.334Z,,54,40.3,63.4,30,,
2017-12-18T06:44:29.335Z,,54,40.2,63.5,29,,
2017-12-18T06:44:39.333Z,,54,40.1,,30,,
2017-12-18T06:44:49.447Z,,54,40,,29,,
2017-12-18T06:44:59.338Z,,54,40,63.4,30,,
2017-12-18T06:45:09.339Z,,54,39.9,,29,,
2017-12-18T06:45:19.336Z,,54,39.9,63.3,,,
2017-12-18T06:45:29.337Z,,54,39.8,,30,,
2017-12-18T06:45:39.335Z,,54,39.7,63.4,29,,
2017-12-18T06:45:49.424Z,,54,39.7,64,30,,
2017-12-18T06:45:59.335Z,,54,39.6,64.1,29,,
2017-12-18T06:46:14.355Z,,54,39.6,64.4,,,
2017-12-18T06:46:19.334Z,,54,39.5,64.6,,,
2017-12-18T06:46:29.338Z,,54,39.4,65.1,30,,
2017-12-18T06:46:39.348Z,,54,39.4,65.4,29,,
2017-12-18T06:46:49.444Z,0,54,39.3,65.8,0,,2
2017-12-18T06:46:59.334Z,,54,39.3,61.8,,,
2017-12-18T06:47:09.337Z,,54,39.2,59.9,,,
2017-12-18T06:47:19.358Z,,54,39.2,58.9,,,
2017-12-18T06:47:29.334Z,,54,39.1,58.6,,,
2017-12-18T06:47:39.367Z,,54,39.1,58.3,,,
2017-12-18T06:47:49.415Z,,54,38.9,58.1,,,
2017-12-18T06:47:59.368Z,,54,38.9,,,,
2017-12-18T06:48:09.334Z,,54,38.9,,,,
2017-12-18T06:48:19.335Z,,54,38.8,,,,
2017-12-18T06:48:29.336Z,,54,38.8,58.2,,,
2017-12-18T06:48:39.346Z,,54,38.7,58.3,,,
2017-12-18T06:48:49.441Z,,54,38.7,,,,
2017-12-18T06:48:59.334Z,,54,38.6,57.9,,,
2017-12-18T06:49:09.336Z,,54,38.5,57.8,,,
2017-12-18T06:49:19.335Z,,54,38.5,57.4,,,
2017-12-18T06:49:29.349Z,,54,38.4,57.1,,,
2017-12-18T06:49:39.335Z,,54,38.4,56.9,,,
2017-12-18T06:49:49.415Z,,54,38.4,56.6,,,
2017-12-18T06:49:59.335Z,,54,38.3,56.2,,,
2017-12-18T06:50:09.337Z,0,54,38.3,57.7,43,,2
2017-12-18T06:50:19.335Z,,54,38.2,62.2,33,,
2017-12-18T06:50:29.336Z,,54,38.2,63.1,30,,
2017-12-18T06:50:39.541Z,,54,38.1,63.4,,,
2017-12-18T06:50:49.437Z,,54,38.1,63.6,29,,
2017-12-18T06:50:59.335Z,,54,38,,,,
2017-12-18T06:51:09.335Z,,54,38,63.8,,,
2017-12-18T06:51:19.336Z,,54,38,63.6,30,,
2017-12-18T06:51:29.336Z,,54,37.9,63.5,29,,
2017-12-18T06:51:39.335Z,,54,37.9,,30,,
2017-12-18T06:51:49.417Z,,54,37.8,63.4,,,
2017-12-18T06:51:59.343Z,,54,37.8,63.3,,,
2017-12-18T06:52:09.351Z,,54,37.7,63.4,29,,
2017-12-18T06:52:19.335Z,,54,37.7,63.8,,,
2017-12-18T06:52:29.346Z,,54,37.7,64,30,,
2017-12-18T06:52:39.400Z,,54,37.6,64.2,,,
2017-12-18T06:52:49.449Z,,54,37.6,64.5,,,
2017-12-18T06:52:59.335Z,,54,37.5,64.7,,,
2017-12-18T06:53:09.335Z,,54,37.5,65.1,29,,
2017-12-18T06:53:19.345Z,,54,37.5,65.5,,,
2017-12-18T06:53:29.335Z,0,54,37.4,65.9,0,,2
2017-12-18T06:53:39.337Z,,54,37.4,61.6,,,
2017-12-18T06:53:49.417Z,,54,37.4,59.8,,,
2017-12-18T06:53:59.338Z,,54,37.3,58.7,,,
2017-12-18T06:54:09.335Z,,54,37.3,58.3,,,
2017-12-18T06:54:19.342Z,,54,37.3,57.9,,,
2017-12-18T06:54:29.410Z,,54,37.2,57.8,,,
2017-12-18T06:54:39.335Z,,54,37.2,57.7,,,
2017-12-18T06:54:49.474Z,,54,37.1,,,,
2017-12-18T06:54:59.338Z,,54,37.1,,,,
2017-12-18T06:55:09.336Z,,54,37.1,57.8,,,
2017-12-18T06:55:19.335Z,,54,36.9,,,,
2017-12-18T06:55:29.336Z,,54,36.9,57.7,,,
2017-12-18T06:55:39.338Z,,54,36.9,57.3,,,
2017-12-18T06:55:49.416Z,,54,36.8,56.9,,,
2017-12-18T06:55:59.336Z,,54,36.8,56.6,,,
2017-12-18T06:56:09.355Z,,54,36.7,56.2,,,
2017-12-18T06:56:19.339Z,0,54,36.7,56.1,45,,2
2017-12-18T06:56:29.337Z,,54,36.7,62.2,32,,
2017-12-18T06:56:39.340Z,,54,36.6,62.7,30,,
2017-12-18T06:56:49.462Z,,54,36.6,62.9,,,
2017-12-18T06:56:59.341Z,,54,36.6,,,,
2017-12-18T06:57:09.346Z,,54,36.5,,,,
2017-12-18T06:57:19.337Z,,54,36.5,62.7,,,
2017-12-18T06:57:29.391Z,,54,36.5,62.6,29,,
2017-12-18T06:57:39.337Z,,54,36.5,62.4,,,
2017-12-18T06:57:49.419Z,,54,36.4,62.2,30,,
2017-12-18T06:57:59.336Z,,54,36.4,62,29,,
2017-12-18T06:58:09.336Z,,54,36.4,,30,,
2017-12-18T06:58:19.354Z,,54,36.3,62.1,29,,
2017-12-18T06:58:29.350Z,,54,36.3,62.5,,,
2017-12-18T06:58:39.336Z,,54,36.3,62.8,,,
2017-12-18T06:58:49.449Z,,54,36.3,63.1,30,,
2017-12-18T06:58:59.341Z,,54,36.2,63.3,,,
2017-12-18T06:59:09.336Z,,54,36.2,63.4,,,
2017-12-18T06:59:19.345Z,,54,36.2,63.6,29,,
2017-12-18T06:59:29.336Z,,54,36.2,64,30,,
2017-12-18T06:59:39.336Z,,54,36.1,64.2,29,,
2017-12-18T06:59:49.448Z,,54,36.1,64.6,30,,
2017-12-18T06:59:59.370Z,,54,36.1,64.7,29,,
2017-12-18T07:00:09.336Z,,54,36.1,64.9,30,,
2017-12-18T07:00:19.361Z,,54,36,65.1,,,
2017-12-18T07:00:29.336Z,,54,36,65.2,,,
2017-12-18T07:00:39.421Z,,54,36,65.3,29,,
2017-12-18T07:00:49.447Z,,54,36,65.4,30,,
2017-12-18T07:00:59.345Z,,54,35.9,,,,
2017-12-18T07:01:09.336Z,,54,35.9,65.6,29,,
2017-12-18T07:01:19.336Z,,54,35.9,65.8,30,,
2017-12-18T07:01:29.339Z,0,54,35.9,63.9,0,,2
2017-12-18T07:01:39.535Z,,54,35.9,60.8,,,
2017-12-18T07:01:49.418Z,,54,35.8,58.9,,,
2017-12-18T07:01:59.339Z,,54,35.8,58.6,,,
2017-12-18T07:02:09.336Z,,54,35.8,58.2,,,
2017-12-18T07:02:19.338Z,,54,35.8,57.9,,,
2017-12-18T07:02:29.337Z,,54,35.7,,,,
2017-12-18T07:02:39.354Z,,54,35.7,,,,
2017-12-18T07:02:49.475Z,,54,35.7,,,,
2017-12-18T07:02:59.366Z,,54,35.7,58,,,
2017-12-18T07:03:09.337Z,,54,35.7,,,,
2017-12-18T07:03:19.337Z,,54,35.7,57.9,,,
2017-12-18T07:03:29.337Z,,54,35.6,57.8,,,
2017-12-18T07:03:39.346Z,,54,35.6,57.4,,,
2017-12-18T07:03:49.428Z,,54,35.6,56.9,,,
2017-12-18T07:03:59.338Z,1,54,35.6,56.5,,0,0
2017-12-18T07:04:09.338Z,1,54,30.2,60.6,107,,0
2017-12-18T07:04:19.393Z,,54,52,58.4,105,,
2017-12-18T07:04:29.336Z,,54,50.6,58.2,109,,
2017-12-18T07:04:39.338Z,0,54,50.5,57,0,,0
2017-12-18T07:04:49.441Z,1,54,50.1,57,,,0
2017-12-18T07:04:59.341Z,,54,54.8,54.9,50,,
2017-12-18T07:05:09.337Z,,54,53.2,54.6,53,,
2017-12-18T07:05:19.374Z,0,54,52.9,54.5,0,,0
2017-12-18T07:05:29.491Z,,54,52.9,53.4,,,
2017-12-18T07:05:39.337Z,,54,52.5,53.2,,,
2017-12-18T07:05:49.417Z,,54,52.2,53.1,,,
2017-12-18T07:05:59.342Z,,54,52,,,,
2017-12-18T07:06:09.338Z,,54,51.8,53.3,,,
2017-12-18T07:06:19.340Z,0,54,51.6,53.4,,62,2
2017-12-18T07:06:29.339Z,0,54,51.4,56.2,41,,2
2017-12-18T07:06:39.337Z,,54,51.2,62,30,,
2017-12-18T07:06:49.437Z,,54,50.9,63.2,29,,
2017-12-18T07:06:59.337Z,,54,50.8,,30,,
2017-12-18T07:07:09.338Z,,54,50.6,63.8,,,
2017-12-18T07:07:19.338Z,,54,50.3,63.9,,,
2017-12-18T07:07:29.338Z,,54,50.1,63.6,,,
2017-12-18T07:07:39.338Z,,54,49.9,63.4,,,
2017-12-18T07:07:49.418Z,,54,49.7,63.3,29,,
2017-12-18T07:07:59.339Z,,54,49.4,62.9,29,,
2017-12-18T07:08:09.337Z,,54,49.2,62.6,,,
2017-12-18T07:08:19.337Z,,54,49,62.5,,,
2017-12-18T07:08:29.358Z,,54,48.8,,30,,
2017-12-18T07:08:39.421Z,,54,48.6,63.1,30,,
2017-12-18T07:08:49.476Z,,54,48.4,63.3,,,
2017-12-18T07:08:59.364Z,,54,48.2,64,30,,
2017-12-18T07:09:09.342Z,,54,48.1,64.2,,,
2017-12-18T07:09:19.338Z,,54,47.8,64.6,,,
2017-12-18T07:09:29.337Z,,54,47.7,65.1,29,,
2017-12-18T07:09:39.355Z,,54,47.5,65.2,30,,
2017-12-18T07:09:49.420Z,,54,47.3,65.5,,,
2017-12-18T07:09:59.424Z,0,54,47.1,64.8,0,,2
2017-12-18T07:10:09.381Z,,54,47,60.8,,,
2017-12-18T07:10:19.345Z,,54,46.8,58.9,,,
2017-12-18T07:10:29.340Z,,54,46.6,58.4,,,
2017-12-18T07:10:39.337Z,,54,46.5,57.9,,,
2017-12-18T07:10:49.428Z,,54,46.3,57.6,,,
2017-12-18T07:10:59.342Z,,54,46.2,57.4,,,
2017-12-18T07:11:09.337Z,,54,46,,,,
2017-12-18T07:11:19.338Z,,54,45.9,,,,
2017-12-18T07:11:29.338Z,,54,45.7,57.6,,,
2017-12-18T07:11:39.339Z,,54,45.5,57.7,,,
2017-12-18T07:11:49.448Z,,54,45.4,57.8,,,
2017-12-18T07:11:59.341Z,,54,45.3,57.9,,,
2017-12-18T07:12:09.338Z,,54,45.1,57.7,,,
2017-12-18T07:12:19.338Z,,54,45,57.3,,,
2017-12-18T07:12:29.338Z,,54,44.8,56.9,,,
2017-12-18T07:12:39.340Z,,54,44.7,56.6,,,
2017-12-18T07:12:49.430Z,,54,44.6,56.4,,,
2017-12-18T07:12:59.338Z,,54,44.3,56.2,,,
2017-12-18T07:13:09.349Z,0,54,44.2,55.7,,,2
2017-12-18T07:13:19.370Z,,54,44.1,61.4,36,,
2017-12-18T07:13:29.338Z,,54,43.9,63.2,29,,
2017-12-18T07:13:39.339Z,,54,43.8,64,,,
2017-12-18T07:13:49.429Z,,54,43.7,64.1,,,
2017-12-18T07:13:59.338Z,,54,43.5,64.2,30,,
2017-12-18T07:14:09.338Z,,54,43.4,,29,,
2017-12-18T07:14:19.339Z,,54,43.3,,,,
2017-12-18T07:14:29.338Z,,54,43.2,64.1,,,
2017-12-18T07:14:39.338Z,,54,43.1,,,,
2017-12-18T07:14:49.429Z,,54,42.9,63.9,30,,
2017-12-18T07:14:59.371Z,,54,42.8,,,,
2017-12-18T07:15:09.340Z,,54,42.7,64,29,,
2017-12-18T07:15:19.455Z,,54,42.6,64.1,30,,
2017-12-18T07:15:29.339Z,,54,42.5,64.5,,,
2017-12-18T07:15:39.339Z,,54,42.4,65.1,29,,
2017-12-18T07:15:49.419Z,,54,42.3,65.3,,,
2017-12-18T07:15:59.351Z,,54,42.2,65.5,,,
2017-12-18T07:16:09.369Z,,54,42.1,66,30,,
2017-12-18T07:16:19.338Z,0,54,42,62.9,0,,2
2017-12-18T07:16:29.382Z,,54,41.9,59.9,,,
2017-12-18T07:16:39.447Z,,54,41.8,58.9,,,
2017-12-18T07:16:49.508Z,,54,41.7,58.5,,,
2017-12-18T07:16:59.393Z,,54,41.6,58.1,,,
2017-12-18T07:17:09.367Z,,54,41.5,58,,,
2017-12-18T07:17:19.383Z,,54,41.4,57.9,,,
2017-12-18T07:17:29.366Z,,54,41.3,58,,,
2017-12-18T07:17:39.347Z,,54,41.2,,,,
2017-12-18T07:17:49.434Z,,54,41.1,58.1,,,
2017-12-18T07:17:59.435Z,,54,41.1,58.2,,,
2017-12-18T07:18:09.368Z,,54,40.8,58.3,,,
2017-12-18T07:18:19.391Z,,54,40.8,58.1,,,
2017-12-18T07:18:29.362Z,,54,40.7,57.9,,,
2017-12-18T07:18:39.392Z,,54,40.6,57.4,,,
2017-12-18T07:18:49.487Z,,54,40.5,56.9,,,
2017-12-18T07:18:59.362Z,,54,40.4,56.7,,,
2017-12-18T07:19:09.367Z,,54,40.4,56.5,,,
2017-12-18T07:19:19.441Z,,54,40.3,56.3,,,
2017-12-18T07:19:29.360Z,,54,40.2,55.7,,,
2017-12-18T07:19:39.372Z,0,54,40.1,61.1,37,,2
2017-12-18T07:19:49.437Z,,54,40,63.2,29,,
2017-12-18T07:19:59.424Z,,54,39.9,63.6,,,
2017-12-18T07:20:09.389Z,,54,39.9,63.9,30,,
2017-12-18T07:20:19.449Z,,54,39.8,64,,,
2017-12-18T07:20:29.366Z,,54,39.7,63.9,29,,
2017-12-18T07:20:39.381Z,,54,39.7,,,,
2017-12-18T07:20:49.471Z,,54,39.6,63.8,30,,
2017-12-18T07:20:59.401Z,,54,39.5,63.6,29,,
2017-12-18T07:21:09.371Z,,54,39.4,63.4,,,
2017-12-18T07:21:19.386Z,,54,39.4,63.3,30,,
2017-12-18T07:21:29.413Z,,54,39.3,,29,,
2017-12-18T07:21:39.382Z,,54,39.2,63.4,30,,
2017-12-18T07:21:49.385Z,,54,39.2,64,30,,
2017-12-18T07:21:59.339Z,,54,39.1,64.1,29,,
2017-12-18T07:22:09.340Z,,54,38.9,64.4,,,
2017-12-18T07:22:19.342Z,,54,38.9,64.6,30,,
2017-12-18T07:22:29.417Z,,54,38.8,64.8,,,
2017-12-18T07:22:39.346Z,,54,38.7,65.1,30,,
2017-12-18T07:22:49.426Z,,54,38.7,,,,
2017-12-18T07:22:59.399Z,,54,38.6,65.5,29,,
2017-12-18T07:23:09.342Z,0,54,38.6,64.8,0,,2
2017-12-18T07:23:19.371Z,,54,38.5,60.7,,,
2017-12-18T07:23:29.408Z,,54,38.5,58.9,,,
2017-12-18T07:23:39.370Z,,54,38.4,58.3,,,
2017-12-18T07:23:49.420Z,,54,38.4,57.8,,,
2017-12-18T07:23:59.358Z,,54,38.3,57.4,,,
2017-12-18T07:24:09.341Z,,54,38.2,57.2,,,
2017-12-18T07:24:19.355Z,,54,38.2,57.1,,,
2017-12-18T07:24:29.351Z,,54,38.1,,,,
2017-12-18T07:24:39.340Z,,54,38.1,57.2,,,
2017-12-18T07:24:49.419Z,,54,38.1,,,,
2017-12-18T07:24:59.340Z,,54,38,57.3,,,
2017-12-18T07:25:09.340Z,,54,37.9,57.2,,,
2017-12-18T07:25:19.342Z,,54,37.9,56.9,,,
2017-12-18T07:25:29.340Z,,54,37.9,56.5,,,
2017-12-18T07:25:39.341Z,,54,37.8,55.9,,,
2017-12-18T07:25:49.484Z,0,54,37.7,59,41,,2
2017-12-18T07:25:59.371Z,,54,37.7,63.1,30,,
2017-12-18T07:26:09.345Z,,54,37.6,63.6,,,
2017-12-18T07:26:19.341Z,,54,37.6,64,30,,
2017-12-18T07:26:29.341Z,,54,37.5,63.8,,,
2017-12-18T07:26:39.340Z,,54,37.5,,29,,
2017-12-18T07:26:49.471Z,,54,37.4,63.6,30,,
2017-12-18T07:26:59.339Z,,54,37.4,,29,,
2017-12-18T07:27:09.347Z,,54,37.3,63.4,,,
2017-12-18T07:27:19.341Z,,54,37.3,63.3,30,,
2017-12-18T07:27:29.341Z,,54,37.3,63.2,29,,
2017-12-18T07:27:39.350Z,,54,37.2,63.1,,,
2017-12-18T07:27:49.420Z,,54,37.2,63.5,30,,
2017-12-18T07:27:59.340Z,,54,37.1,64,30,,
2017-12-18T07:28:09.341Z,,54,37.1,64.4,,,
2017-12-18T07:28:19.341Z,,54,36.9,64.7,29,,
2017-12-18T07:28:29.387Z,,54,36.9,65.1,29,,
2017-12-18T07:28:39.352Z,,54,36.9,65.2,30,,
2017-12-18T07:28:49.542Z,,54,36.8,65.4,29,,
2017-12-18T07:28:59.350Z,,54,36.8,65.5,,,
2017-12-18T07:29:09.354Z,,54,36.7,66,30,,
2017-12-18T07:29:19.418Z,0,54,36.7,62.7,0,,2
2017-12-18T07:29:29.342Z,,54,36.7,59.9,,,
2017-12-18T07:29:39.419Z,,54,36.6,58.9,,,
2017-12-18T07:29:49.423Z,,54,36.6,58.4,,,
2017-12-18T07:29:59.436Z,,54,36.6,57.9,,,
2017-12-18T07:30:09.373Z,,54,36.5,57.8,,,
2017-12-18T07:30:19.340Z,,54,36.5,57.7,,,
2017-12-18T07:30:29.340Z,,54,36.5,,,,
2017-12-18T07:30:39.365Z,,54,36.5,,,,
2017-12-18T07:30:49.492Z,,54,36.4,57.8,,,
2017-12-18T07:30:59.341Z,,54,36.4,57.9,,,
2017-12-18T07:31:09.343Z,,54,36.4,,,,
2017-12-18T07:31:19.350Z,,54,36.3,57.8,,,
2017-12-18T07:31:29.341Z,,54,36.3,57.4,,,
2017-12-18T07:31:39.359Z,,54,36.3,56.9,,,
2017-12-18T07:31:49.439Z,,54,36.2,56.7,,,
2017-12-18T07:31:59.370Z,,54,36.2,56.4,,,
2017-12-18T07:32:09.341Z,,54,36.2,56.2,,,
2017-12-18T07:32:19.341Z,,54,36.1,55.9,,,
2017-12-18T07:32:29.348Z,0,54,36.1,60.1,39,,2
2017-12-18T07:32:39.342Z,,54,36.1,63.1,31,,
2017-12-18T07:32:49.533Z,,54,36,64,29,,
2017-12-18T07:32:59.377Z,,54,36,64.1,,,
2017-12-18T07:33:09.349Z,,54,36,64.2,,,
2017-12-18T07:33:19.442Z,,54,35.9,64,,,
2017-12-18T07:33:29.388Z,,54,35.9,64.2,30,,
2017-12-18T07:33:39.434Z,,54,35.9,64.1,,,
2017-12-18T07:33:49.468Z,,54,35.8,64,,,
2017-12-18T07:33:59.461Z,,54,35.8,63.9,29,,
2017-12-18T07:34:09.415Z,,54,35.8,,,,
2017-12-18T07:34:19.437Z,,54,35.8,64,29,,
2017-12-18T07:34:29.451Z,,54,35.7,64.1,,,
2017-12-18T07:34:39.381Z,,54,35.7,64.6,30,,
2017-12-18T07:34:49.422Z,,54,35.7,65.1,,,
2017-12-18T07:34:59.421Z,,54,35.7,65.3,29,,
2017-12-18T07:35:09.422Z,,54,35.6,65.6,,,
2017-12-18T07:35:19.424Z,,54,35.6,66,0,,
2017-12-18T07:35:29.395Z,0,54,35.6,62.8,,,2
2017-12-18T07:35:39.386Z,,54,35.6,59.8,,,
2017-12-18T07:35:49.494Z,,54,35.5,58.6,,,
2017-12-18T07:35:59.350Z,,54,35.5,58.4,,,
2017-12-18T07:36:09.342Z,,54,35.5,58.1,,,
2017-12-18T07:36:19.369Z,,54,35.5,57.9,,,
2017-12-18T07:36:29.344Z,,54,35.5,,,,
2017-12-18T07:36:39.342Z,,54,35.4,58,,,
2017-12-18T07:36:49.634Z,,54,35.4,,,,
2017-12-18T07:36:59.354Z,,54,35.4,58.1,,,
2017-12-18T07:37:09.347Z,,54,35.4,58.2,,,
2017-12-18T07:37:19.423Z,,54,35.4,58.3,,,
2017-12-18T07:37:29.360Z,,54,35.4,58.2,,,
2017-12-18T07:37:39.342Z,,54,35.3,57.9,,,
2017-12-18T07:37:49.458Z,,54,35.3,57.4,,,
2017-12-18T07:37:59.342Z,,54,35.3,56.9,,,
2017-12-18T07:38:09.452Z,,54,35.3,56.8,,,
2017-12-18T07:38:19.606Z,,54,35.3,56.6,,,
2017-12-18T07:38:29.440Z,,54,35.2,56.5,,,
2017-12-18T07:38:39.462Z,,54,35.2,56.3,,,
2017-12-18T07:38:49.465Z,,54,35.2,55.9,,,
2017-12-18T07:38:59.472Z,0,54,35.1,59.8,39,,2
2017-12-18T07:39:09.436Z,,54,35.1,63.2,30,,
2017-12-18T07:39:19.411Z,,54,35.1,64,,,
2017-12-18T07:39:29.446Z,,54,35.1,64.2,,,
2017-12-18T07:39:39.437Z,,54,35.1,64.4,,,
2017-12-18T07:39:49.522Z,,54,34.9,64.5,,,
2017-12-18T07:39:59.460Z,,54,34.9,,29,,
2017-12-18T07:40:09.398Z,,54,34.9,64.4,,,
2017-12-18T07:40:19.438Z,,54,34.9,,30,,
2017-12-18T07:40:29.502Z,,54,34.9,,29,,
2017-12-18T07:40:39.447Z,,54,34.8,64.2,,,
2017-12-18T07:40:49.596Z,,54,34.8,,30,,
2017-12-18T07:40:59.478Z,,54,34.8,64.4,,,
2017-12-18T07:41:09.545Z,,54,34.8,64.7,29,,
2017-12-18T07:41:19.396Z,,54,34.8,65.1,29,,
2017-12-18T07:41:29.417Z,,54,34.8,65.4,30,,
