Time,HwActive,HwTSet,PrimTSet,ChActive,PrimT,ActPow,HwTOutlet
2018-02-11T11:06:48.967Z,,0,,,63.5,,34.1
2018-02-11T11:06:58.963Z,,0,,,63.6,30,34.1
2018-02-11T11:07:08.964Z,,0,,,63.9,29,34.1
2018-02-11T11:07:18.963Z,,0,,,,,34.1
2018-02-11T11:07:28.963Z,,0,,,64,29,34.1
2018-02-11T11:07:38.963Z,,0,,,64.1,30,34.1
2018-02-11T11:07:48.967Z,,0,,,64.2,29,34.1
2018-02-11T11:07:58.963Z,,0,,,,,34.1
2018-02-11T11:08:08.965Z,,0,,,64.4,30,34.1
2018-02-11T11:08:18.965Z,,0,,,64.5,,34.1
2018-02-11T11:08:28.963Z,,0,,,64.6,,34.1
2018-02-11T11:08:38.963Z,,0,,,64.7,,34.1
2018-02-11T11:08:48.968Z,,0,,,64.8,29,34.1
2018-02-11T11:08:58.963Z,,0,,,65.1,30,34.1
2018-02-11T11:09:08.963Z,,0,,,,29,34.1
2018-02-11T11:09:18.963Z,,0,,,,,34.1
2018-02-11T11:09:28.963Z,,0,,,65.2,,34.1
2018-02-11T11:09:38.963Z,,0,,,65.3,,34.1
2018-02-11T11:09:48.963Z,,0,,,65.4,30,34.1
2018-02-11T11:09:58.965Z,,0,,,65.6,29,34.1
2018-02-11T11:10:08.963Z,,0,,,,,34.2
2018-02-11T11:10:19.198Z,,0,,,,30,34.2
2018-02-11T11:10:28.963Z,,0,,,65.8,,34.1
2018-02-11T11:10:38.963Z,,0,,,,,34.1
2018-02-11T11:10:48.963Z,,0,,,66,0,34.2
2018-02-11T11:10:58.963Z,0,0,,2,62.8,,34.2
2018-02-11T11:11:08.963Z,,0,,,60.9,,34.2
2018-02-11T11:11:18.964Z,,0,,,60.4,,34.2
2018-02-11T11:11:28.963Z,,0,,,60.2,,34.2
2018-02-11T11:11:38.963Z,,0,,,59.9,,34.2
2018-02-11T11:11:48.965Z,,0,,,,,34.2
2018-02-11T11:11:58.963Z,,0,,,59.8,,34.2
2018-02-11T11:12:08.964Z,,0,,,59.7,,34.2
2018-02-11T11:12:18.964Z,,0,,,59.5,,34.2
2018-02-11T11:12:28.963Z,,0,,,59.4,,34.2
2018-02-11T11:12:38.966Z,,0,,,58.9,,34.2
2018-02-11T11:12:48.964Z,,0,,,58.8,,34.2
2018-02-11T11:12:58.963Z,,0,,,58.6,,34.3
2018-02-11T11:13:08.964Z,,0,,,58.3,,34.3
2018-02-11T11:13:18.963Z,,0,,,58.1,,34.3
2018-02-11T11:13:28.964Z,,0,,,57.9,,34.3
2018-02-11T11:13:38.963Z,,0,,,57.8,,34.3
2018-02-11T11:13:48.965Z,,0,,,57.6,,34.3
2018-02-11T11:13:58.965Z,,0,,,57.3,,34.3
2018-02-11T11:14:08.964Z,,0,,,56.9,,34.3
2018-02-11T11:14:18.964Z,,0,,,56.8,,34.3
2018-02-11T11:14:28.964Z,,0,,,56.6,,34.3
2018-02-11T11:14:38.964Z,,0,,,56.4,,34.3
2018-02-11T11:14:48.965Z,,0,,,56.2,,34.3
2018-02-11T11:14:58.966Z,0,0,,2,56.2,45,34.3
2018-02-11T11:15:08.975Z,,0,,,60,38,34.3
2018-02-11T11:15:18.964Z,,0,,,61.3,30,34.3
2018-02-11T11:15:28.964Z,,0,,,61.5,,34.2
2018-02-11T11:15:38.964Z,,0,,,61.4,29,34.3
2018-02-11T11:15:48.965Z,,0,,,,,34.3
2018-02-11T11:15:58.964Z,,0,,,61.3,,34.2
2018-02-11T11:16:08.964Z,,0,,,,30,34.2
2018-02-11T11:16:18.964Z,,0,,,,,34.3
2018-02-11T11:16:32.704Z,,0,,,61.4,,34.2
2018-02-11T11:16:38.965Z,,0,,,61.5,29,34.2
2018-02-11T11:16:48.964Z,,0,,,,,34.2
2018-02-11T11:16:58.970Z,,0,,,61.8,30,34.2
2018-02-11T11:17:08.964Z,,0,,,62,30,34.2
2018-02-11T11:17:18.964Z,,0,,,62.2,,34.2
2018-02-11T11:17:28.966Z,,0,,,,29,34.2
2018-02-11T11:17:38.964Z,,0,,,62.4,30,34.2
2018-02-11T11:17:48.964Z,,0,,,,29,34.2
2018-02-11T11:17:58.968Z,,0,,,62.7,30,34.2
2018-02-11T11:18:08.965Z,,0,,,62.8,,34.2
2018-02-11T11:18:19.191Z,,0,,,,,34.2
2018-02-11T11:18:28.967Z,,0,,,63.1,29,34.2
2018-02-11T11:18:38.970Z,,0,,,,30,34.2
2018-02-11T11:18:48.965Z,,0,,,63.3,,34.2
2018-02-11T11:18:58.964Z,,0,,,,29,34.2
2018-02-11T11:19:08.965Z,,0,,,63.4,,34.2
2018-02-11T11:19:18.968Z,,0,,,63.5,,34.2
2018-02-11T11:19:28.965Z,,0,,,63.6,,34.2
2018-02-11T11:19:39.140Z,,0,,,,,34.2
2018-02-11T11:19:48.964Z,,0,,,64,30,34.2
2018-02-11T11:19:58.965Z,,0,,,63.9,,34.2
2018-02-11T11:20:08.965Z,,0,,,64.1,,34.2
2018-02-11T11:20:18.964Z,,0,,,64.2,,34.2
2018-02-11T11:20:28.965Z,,0,,,64.4,,34.2
2018-02-11T11:20:38.965Z,,0,,,64.5,,34.2
2018-02-11T11:20:48.965Z,,0,,,,29,34.2
2018-02-11T11:20:58.965Z,,0,,,64.6,30,34.2
2018-02-11T11:21:08.965Z,,0,,,64.7,,34.2
2018-02-11T11:21:18.965Z,,0,,,64.8,29,34.3
2018-02-11T11:21:28.965Z,,0,,,65.1,30,34.2
2018-02-11T11:21:38.965Z,,0,,,,,34.2
2018-02-11T11:21:48.965Z,,0,,,,29,34.3
2018-02-11T11:21:58.967Z,,0,,,65.2,,34.3
2018-02-11T11:22:08.966Z,,0,,,65.4,30,34.3
2018-02-11T11:22:18.965Z,,0,,,65.3,,34.3
2018-02-11T11:22:28.965Z,,0,,,65.4,29,34.3
2018-02-11T11:22:38.965Z,,0,,,65.5,,34.3
2018-02-11T11:22:48.965Z,,0,,,65.8,30,34.3
2018-02-11T11:22:58.966Z,,0,,,,29,34.3
2018-02-11T11:23:08.966Z,0,0,,2,66,0,34.3
2018-02-11T11:23:18.968Z,,0,,,62.9,,34.3
2018-02-11T11:23:28.966Z,,0,,,60.9,,34.3
2018-02-11T11:23:38.966Z,,0,,,60.2,,34.3
2018-02-11T11:23:48.966Z,,0,,,59.9,,34.3
2018-02-11T11:23:58.967Z,,0,,,59.8,,34.3
2018-02-11T11:24:08.965Z,,0,,,,,34.3
2018-02-11T11:24:18.968Z,,0,,,59.7,,34.3
2018-02-11T11:24:28.965Z,,0,,,59.6,,34.3
2018-02-11T11:24:38.965Z,,0,,,59.4,,34.3
2018-02-11T11:24:48.965Z,,0,,,59.3,,34.3
2018-02-11T11:24:58.967Z,,0,,,58.9,,34.4
2018-02-11T11:25:08.967Z,,0,,,58.7,,34.4
2018-02-11T11:25:18.965Z,,0,,,58.4,,34.4
2018-02-11T11:25:28.965Z,,0,,,58.2,,34.4
2018-02-11T11:25:38.968Z,,0,,,57.9,,34.4
2018-02-11T11:25:48.965Z,,0,,,57.8,,34.4
2018-02-11T11:25:58.965Z,,0,,,57.7,,34.4
2018-02-11T11:26:08.966Z,,0,,,57.4,,34.4
2018-02-11T11:26:18.966Z,,0,,,57.2,,34.4
2018-02-11T11:26:28.968Z,,0,,,56.9,,34.4
2018-02-11T11:26:38.970Z,,0,,,56.7,,34.4
2018-02-11T11:26:48.966Z,,0,,,56.5,,34.4
2018-02-11T11:26:58.969Z,,0,,,56.3,,34.4
2018-02-11T11:27:08.967Z,,0,,,55.9,,34.4
2018-02-11T11:27:18.970Z,0,0,,2,59.1,40,34.4
2018-02-11T11:27:28.966Z,,0,,,61.1,33,34.4
2018-02-11T11:27:38.966Z,,0,,,61.5,30,34.4
2018-02-11T11:27:48.966Z,,0,,,61.4,29,34.4
2018-02-11T11:27:58.968Z,,0,,,,30,34.3
2018-02-11T11:28:08.969Z,,0,,,61.3,,34.3
2018-02-11T11:28:19.125Z,,0,,,61.4,,34.3
2018-02-11T11:28:28.966Z,,0,,,61.3,,34.3
2018-02-11T11:28:38.966Z,,0,,,61.4,29,34.3
2018-02-11T11:28:48.966Z,,0,,,61.5,,34.3
2018-02-11T11:28:58.966Z,,0,,,,,34.3
2018-02-11T11:29:08.967Z,,0,,,61.8,,34.3
2018-02-11T11:29:18.966Z,,0,,,62,,34.3
2018-02-11T11:29:28.967Z,,0,,,62.1,,34.3
2018-02-11T11:29:38.968Z,,0,,,62.2,,34.3
2018-02-11T11:29:48.966Z,,0,,,,30,34.3
2018-02-11T11:29:59.172Z,,0,,,62.4,,34.3
2018-02-11T11:30:08.967Z,,0,,,62.6,29,34.3
2018-02-11T11:30:18.966Z,,0,,,62.7,30,34.3
2018-02-11T11:30:28.968Z,,0,,,62.8,29,34.3
2018-02-11T11:30:38.966Z,,0,,,63.1,,34.3
2018-02-11T11:30:48.967Z,,0,,,,30,34.3
2018-02-11T11:30:58.969Z,,0,,,63.3,29,34.3
2018-02-11T11:31:08.967Z,,0,,,63.4,30,34.3
2018-02-11T11:31:18.968Z,,0,,,,29,34.3
2018-02-11T11:31:28.967Z,,0,,,63.5,30,34.3
2018-02-11T11:31:38.970Z,,0,,,63.8,,34.3
2018-02-11T11:31:48.967Z,,0,,,,29,34.3
2018-02-11T11:31:58.966Z,,0,,,64,,34.3
2018-02-11T11:32:08.967Z,,0,,,,30,34.3
2018-02-11T11:32:18.969Z,,0,,,64.1,29,34.3
2018-02-11T11:32:29.165Z,0,0,62,2,64.2,30,34.3
2018-02-11T11:32:38.969Z,,0,,,64.4,29,34.3
2018-02-11T11:32:48.967Z,,0,,,,30,34.3
2018-02-11T11:32:58.968Z,,0,,,64.5,29,34.3
2018-02-11T11:33:08.967Z,,0,,,64.7,30,34.3
2018-02-11T11:33:18.967Z,,0,,,64.8,29,34.3
2018-02-11T11:33:28.968Z,,0,,,,,34.3
2018-02-11T11:33:38.967Z,,0,,,65.1,30,34.3
2018-02-11T11:33:48.967Z,,0,,,65.2,29,34.3
2018-02-11T11:33:58.967Z,,0,,,65.3,,34.3
2018-02-11T11:34:08.970Z,,0,,,65.4,30,34.4
2018-02-11T11:34:19.165Z,,0,,,,,34.4
2018-02-11T11:34:28.967Z,,0,,,65.5,,34.3
2018-02-11T11:34:38.967Z,,0,,,65.6,,34.4
2018-02-11T11:34:48.967Z,,0,,,65.8,29,34.4
2018-02-11T11:34:58.969Z,,0,,,65.9,30,34.4
2018-02-11T11:35:08.967Z,0,0,,2,64.9,0,34.4
2018-02-11T11:35:18.967Z,,0,,,61.9,,34.4
2018-02-11T11:35:35.679Z,,0,,,60.9,,34.4
2018-02-11T11:35:38.967Z,,0,,,59.9,,34.4
2018-02-11T11:35:48.967Z,,0,,,59.8,,34.4
2018-02-11T11:35:58.968Z,,0,,,59.7,,34.4
2018-02-11T11:36:08.967Z,,0,,,59.6,,34.4
2018-02-11T11:36:18.967Z,,0,,,,,34.4
2018-02-11T11:36:28.968Z,,0,,,59.4,,34.4
2018-02-11T11:36:38.968Z,,0,,,59.3,,34.4
2018-02-11T11:36:48.968Z,,0,,,58.9,,34.4
2018-02-11T11:36:58.967Z,,0,,,58.8,,34.4
2018-02-11T11:37:08.968Z,,0,,,58.5,,34.4
2018-02-11T11:37:18.969Z,,0,,,58.2,,34.5
2018-02-11T11:37:28.968Z,,0,,,57.9,,34.5
2018-02-11T11:37:38.968Z,,0,,,57.8,,34.4
2018-02-11T11:37:48.968Z,,0,,,57.7,,34.5
2018-02-11T11:37:58.968Z,,0,,,57.4,,34.4
2018-02-11T11:38:08.968Z,,0,,,57.3,,34.4
2018-02-11T11:38:18.968Z,,0,,,56.9,,34.4
2018-02-11T11:38:28.968Z,,0,,,56.8,,34.4
2018-02-11T11:38:38.967Z,,0,,,56.5,,34.5
2018-02-11T11:38:48.968Z,,0,,,56.3,,34.5
2018-02-11T11:38:58.968Z,,0,,,55.9,,34.4
2018-02-11T11:39:08.980Z,0,0,,2,58.2,42,34.4
2018-02-11T11:39:18.971Z,,0,,,61.2,32,34.4
2018-02-11T11:39:28.969Z,,0,,,61.5,29,34.4
2018-02-11T11:39:38.968Z,,0,,,61.4,30,34.4
2018-02-11T11:39:48.969Z,,0,,,,29,34.4
2018-02-11T11:39:58.968Z,,0,,,,,34.4
2018-02-11T11:40:08.970Z,,0,,,61.3,,34.4
2018-02-11T11:40:18.969Z,,0,,,61.4,30,34.4
2018-02-11T11:40:28.969Z,,0,,,,,34.4
2018-02-11T11:40:38.968Z,,0,,,61.5,,34.4
2018-02-11T11:40:48.970Z,,0,,,61.6,29,34.4
2018-02-11T11:40:58.968Z,,0,,,61.8,,34.4
2018-02-11T11:41:08.970Z,,0,,,62,30,34.4
2018-02-11T11:41:18.968Z,,0,,,62.1,,34.4
2018-02-11T11:41:28.968Z,,0,,,62.4,,34.4
2018-02-11T11:41:38.969Z,,0,,,62.5,,34.4
2018-02-11T11:41:48.968Z,,0,,,62.6,29,34.4
2018-02-11T11:41:58.968Z,,0,,,62.7,30,34.4
2018-02-11T11:42:08.970Z,,0,,,62.8,29,34.4
2018-02-11T11:42:18.968Z,,0,,,63.1,30,34.4
2018-02-11T11:42:28.968Z,,0,,,,29,34.4
2018-02-11T11:42:38.968Z,,0,,,63.2,,34.4
2018-02-11T11:42:48.970Z,,0,,,63.4,,34.4
2018-02-11T11:42:58.969Z,,0,,,,,34.4
2018-02-11T11:43:08.969Z,,0,,,63.5,30,34.4
2018-02-11T11:43:18.969Z,,0,,,63.6,,34.4
2018-02-11T11:43:28.969Z,,0,,,63.8,,34.4
2018-02-11T11:43:38.969Z,,0,,,63.9,,34.4
2018-02-11T11:43:48.969Z,,0,,,64,29,34.4
2018-02-11T11:43:58.968Z,,0,,,,30,34.4
2018-02-11T11:44:08.969Z,,0,,,64.2,,34.4
2018-02-11T11:44:18.969Z,,0,,,64.4,29,34.4
2018-02-11T11:44:28.971Z,,0,,,,30,34.4
2018-02-11T11:44:38.970Z,,0,,,64.5,29,34.4
2018-02-11T11:44:48.969Z,,0,,,64.7,,34.4
2018-02-11T11:44:58.969Z,,0,,,64.8,,34.4
2018-02-11T11:45:09.131Z,,0,,,64.9,29,34.4
2018-02-11T11:45:19.196Z,,0,,,65.1,30,34.4
2018-02-11T11:45:29.177Z,,0,,,65.2,29,34.4
2018-02-11T11:45:39.105Z,,0,,,,30,34.4
2018-02-11T11:45:48.969Z,,0,,,65.3,,34.4
2018-02-11T11:45:58.969Z,,0,,,65.4,29,34.4
2018-02-11T11:46:08.971Z,,0,,,65.5,,34.4
2018-02-11T11:46:18.969Z,,0,,,65.6,,34.4
2018-02-11T11:46:33.989Z,,0,,,,,34.4
2018-02-11T11:46:38.969Z,,0,,,65.8,,34.4
2018-02-11T11:46:48.969Z,,0,,,65.9,0,34.4
2018-02-11T11:46:58.969Z,0,0,,2,62.9,,34.4
2018-02-11T11:47:08.969Z,,0,,,60.9,,34.4
2018-02-11T11:47:18.969Z,,0,,,60.1,,34.4
2018-02-11T11:47:28.973Z,,0,,,59.9,,34.4
2018-02-11T11:47:38.969Z,,0,,,59.7,,34.4
2018-02-11T11:47:48.969Z,,0,,,59.6,,34.4
2018-02-11T11:47:58.970Z,,0,,,59.5,,34.5
2018-02-11T11:48:08.972Z,,0,,,59.4,,34.5
2018-02-11T11:48:18.973Z,,0,,,59.3,,34.4
2018-02-11T11:48:28.972Z,,0,,,58.9,,34.4
2018-02-11T11:48:39.146Z,,0,,,,,34.5
2018-02-11T11:48:48.970Z,,0,,,58.6,,34.5
2018-02-11T11:48:58.970Z,,0,,,58.3,,34.5
2018-02-11T11:49:08.969Z,,0,,,57.9,,34.5
2018-02-11T11:49:19.236Z,,0,,,57.8,,34.5
2018-02-11T11:49:28.994Z,,0,,,57.7,,34.5
2018-02-11T11:49:38.972Z,,0,,,57.4,,34.5
2018-02-11T11:49:48.970Z,,0,,,57.3,,34.5
2018-02-11T11:49:58.972Z,,0,,,57.1,,34.5
2018-02-11T11:50:08.973Z,,0,,,56.9,,34.5
2018-02-11T11:50:18.969Z,,0,,,56.7,,34.5
2018-02-11T11:50:28.970Z,,0,,,56.4,,34.5
2018-02-11T11:50:38.970Z,,0,,,56.2,,34.5
2018-02-11T11:50:48.970Z,0,0,,2,56.1,44,34.5
2018-02-11T11:50:58.970Z,,0,,,60.2,37,34.5
2018-02-11T11:51:08.970Z,,0,,,61.4,30,34.5
2018-02-11T11:51:18.970Z,,0,,,61.6,,34.5
2018-02-11T11:51:28.970Z,,0,,,,,34.5
2018-02-11T11:51:38.970Z,,0,,,,,34.5
2018-02-11T11:51:48.970Z,,0,,,61.5,,34.5
2018-02-11T11:51:58.971Z,,0,,,,,34.5
2018-02-11T11:52:08.970Z,,0,,,,,34.5
2018-02-11T11:52:18.970Z,,0,,,61.6,,34.5
2018-02-11T11:52:28.970Z,,0,,,,,34.5
2018-02-11T11:52:38.972Z,,0,,,61.8,,34.5
2018-02-11T11:52:48.972Z,,0,,,62,29,34.4
2018-02-11T11:52:58.971Z,,0,,,62.2,30,34.4
2018-02-11T11:53:08.970Z,,0,,,62.4,29,34.4
2018-02-11T11:53:18.970Z,,0,,,62.5,,34.5
2018-02-11T11:53:28.973Z,,0,,,62.6,,34.4
2018-02-11T11:53:38.972Z,,0,,,,,34.4
2018-02-11T11:53:48.971Z,,0,,,62.7,,34.4
2018-02-11T11:53:58.971Z,,0,,,62.8,30,34.4
2018-02-11T11:54:08.971Z,,0,,,63.1,29,34.4
2018-02-11T11:54:18.970Z,,0,,,63.2,,34.4
2018-02-11T11:54:28.972Z,,0,,,63.3,,34.4
2018-02-11T11:54:38.970Z,,0,,,63.4,30,34.4
2018-02-11T11:54:48.974Z,,0,,,63.5,29,34.4
2018-02-11T11:54:58.971Z,,0,,,63.6,30,34.4
2018-02-11T11:55:08.971Z,,0,,,63.8,,34.4
2018-02-11T11:55:18.971Z,,0,,,63.9,29,34.4
2018-02-11T11:55:28.971Z,,0,,,64,30,34.4
2018-02-11T11:55:38.971Z,,0,,,,,34.4
2018-02-11T11:55:48.970Z,,0,,,64.1,29,34.4
2018-02-11T11:55:58.971Z,,0,,,64.2,,34.4
2018-02-11T11:56:09.229Z,,0,,,64.4,,34.4
2018-02-11T11:56:18.972Z,,0,,,64.5,,34.4
2018-02-11T11:56:28.971Z,,0,,,64.6,30,34.4
2018-02-11T11:56:38.971Z,,0,,,64.7,29,34.4
2018-02-11T11:56:48.972Z,,0,,,64.8,,34.4
2018-02-11T11:56:58.971Z,,0,,,65.1,30,34.5
2018-02-11T11:57:08.971Z,,0,,,,29,34.5
2018-02-11T11:57:18.970Z,,0,,,65.2,,34.5
2018-02-11T11:57:28.971Z,,0,,,65.3,,34.5
2018-02-11T11:57:38.973Z,,0,,,65.4,30,34.5
2018-02-11T11:57:48.971Z,,0,,,,,34.5
2018-02-11T11:57:58.971Z,,0,,,65.5,,34.5
2018-02-11T11:58:08.971Z,,0,,,65.6,29,34.5
2018-02-11T11:58:18.971Z,,0,,,65.8,30,34.5
2018-02-11T11:58:28.975Z,,0,,,65.9,29,34.5
2018-02-11T11:58:38.972Z,0,0,,2,65.9,0,34.5
2018-02-11T11:58:48.971Z,,0,,,62.7,,34.5
2018-02-11T11:58:58.971Z,,0,,,60.9,,34.5
2018-02-11T11:59:08.971Z,,0,,,60.1,,34.5
2018-02-11T11:59:19.009Z,,0,,,59.8,,34.5
2018-02-11T11:59:28.972Z,,0,,,59.7,,34.5
2018-02-11T11:59:38.972Z,,0,,,59.6,,34.6
2018-02-11T11:59:48.973Z,,0,,,59.5,,34.5
2018-02-11T11:59:58.972Z,,0,,,59.4,,34.5
2018-02-11T12:00:08.971Z,,0,,,59.1,,34.6
2018-02-11T12:00:18.971Z,,0,,,58.9,,34.6
2018-02-11T12:00:28.973Z,,0,20,,58.8,,34.6
2018-02-11T12:00:38.972Z,,0,,,58.5,,34.6
2018-02-11T12:00:48.971Z,,0,,,58.2,,34.6
2018-02-11T12:00:58.972Z,,0,,,57.9,,34.6
2018-02-11T12:01:08.972Z,,0,,,57.7,,34.6
2018-02-11T12:01:18.971Z,,0,,,57.6,,34.6
2018-02-11T12:01:28.972Z,,0,,,57.4,,34.6
2018-02-11T12:01:38.972Z,,0,,,57.2,,34.6
2018-02-11T12:01:48.972Z,,0,,,56.9,,34.6
2018-02-11T12:01:58.972Z,,0,,,56.8,,34.6
2018-02-11T12:02:08.972Z,,0,,,56.6,,34.6
2018-02-11T12:02:18.972Z,,0,,,56.4,,34.6
2018-02-11T12:02:28.972Z,,0,,,56.1,,34.6
2018-02-11T12:02:38.974Z,,0,,,55.9,,34.6
2018-02-11T12:02:48.975Z,,0,,,55.6,,34.6
2018-02-11T12:02:58.972Z,,0,,,55.4,,34.6
2018-02-11T12:03:08.972Z,,0,,,55.2,,34.6
2018-02-11T12:03:18.971Z,,0,,,55.1,,34.6
2018-02-11T12:03:28.972Z,,0,,,54.9,,34.6
2018-02-11T12:03:38.975Z,,0,,,54.7,,34.6
2018-02-11T12:03:48.972Z,,0,,,54.5,,34.5
2018-02-11T12:03:58.974Z,,0,,,54.3,,34.5
2018-02-11T12:04:08.974Z,,0,,,53.9,,34.5
2018-02-11T12:04:18.972Z,,0,,,53.8,,34.5
2018-02-11T12:04:28.972Z,,0,,,53.7,,34.5
2018-02-11T12:04:38.972Z,,0,,,53.5,,34.5
2018-02-11T12:04:48.976Z,,0,,,53.3,,34.5
2018-02-11T12:04:58.973Z,,0,,,53.1,,34.5
2018-02-11T12:05:08.976Z,,0,,,52.9,,34.5
2018-02-11T12:05:18.972Z,,0,,,52.7,,34.5
2018-02-11T12:05:29.459Z,,0,,,52.6,,34.5
2018-02-11T12:05:38.973Z,,0,,,50.9,,34.5
2018-02-11T12:05:48.973Z,,0,,,48.9,,34.4
2018-02-11T12:05:58.977Z,,0,,,46.9,,34.4
2018-02-11T12:06:08.979Z,,0,,,45.9,,34.4
2018-02-11T12:06:19.003Z,,0,,,45.7,,34.4
2018-02-11T12:06:28.999Z,,0,,,46,,34.4
2018-02-11T12:06:38.973Z,,0,,,46.2,,34.4
2018-02-11T12:06:48.972Z,,0,,,46.3,,34.4
2018-02-11T12:06:58.973Z,,0,,,46.2,,34.3
2018-02-11T12:07:08.979Z,,0,,,,,34.3
2018-02-11T12:07:18.973Z,,0,,,46.1,,34.3
2018-02-11T12:07:28.983Z,,0,,,,,34.3
2018-02-11T12:07:38.972Z,,0,,,,,34.3
2018-02-11T12:07:48.976Z,,0,,,,,34.3
2018-02-11T12:07:58.973Z,,0,,,,,34.2
2018-02-11T12:08:08.983Z,,0,,,,,34.2
2018-02-11T12:08:19.157Z,,0,,,,,34.2
2018-02-11T12:08:29.004Z,,0,,,46.2,,34.2
2018-02-11T12:08:38.982Z,,0,,,,,34.2
2018-02-11T12:08:48.992Z,,0,,,,,34.1
2018-02-11T12:08:58.975Z,,0,,,,,34.1
2018-02-11T12:09:08.982Z,1,0,0,0,,,34.1
2018-02-11T12:09:18.993Z,1,54,,0,47.2,114,33.2
2018-02-11T12:09:28.982Z,,54,,,51.1,147,42.4
2018-02-11T12:09:38.983Z,,54,,,55.3,152,45.1
2018-02-11T12:09:48.992Z,,54,,,59.1,148,48.7
2018-02-11T12:09:58.973Z,0,54,,0,60.8,0,51.1
2018-02-11T12:10:08.990Z,0,0,,0,59.8,,51.6
2018-02-11T12:10:18.976Z,,0,,,59.6,,51.3
2018-02-11T12:10:28.981Z,,0,,,59.5,,51.1
2018-02-11T12:10:38.981Z,,0,,,59.4,,50.9
2018-02-11T12:10:48.974Z,,0,,,59.3,,50.7
2018-02-11T12:10:58.973Z,0,0,20,2,59.1,,50.5
2018-02-11T12:11:08.981Z,,0,,,59.9,,50.3
2018-02-11T12:11:18.975Z,,0,,,53.8,,50.1
2018-02-11T12:11:28.982Z,,0,,,49.7,,49.9
2018-02-11T12:11:38.981Z,,0,,,47.9,,49.6
2018-02-11T12:11:48.976Z,,0,,,45.9,,49.3
2018-02-11T12:11:58.977Z,,0,,,43.9,,49.1
2018-02-11T12:12:08.980Z,,0,,,43.3,,48.9
2018-02-11T12:12:18.974Z,,0,,,43,,48.8
2018-02-11T12:12:28.980Z,,0,,,43.1,,48.6
2018-02-11T12:12:38.980Z,,0,,,,,48.5
2018-02-11T12:12:48.973Z,,0,,,43.3,,48.3
2018-02-11T12:12:58.973Z,,0,,,43.4,,48.1
2018-02-11T12:13:08.979Z,,0,,,43.3,,47.9
2018-02-11T12:13:18.977Z,,0,,,43.1,,47.6
2018-02-11T12:13:28.975Z,1,0,0,0,42.8,,47.4
2018-02-11T12:13:38.988Z,0,54,,0,46.3,0,16.7
2018-02-11T12:13:48.974Z,,0,,,44.9,,37.3
2018-02-11T12:13:58.973Z,,0,,,,,37.3
2018-02-11T12:14:08.979Z,,0,,,,,37.2
2018-02-11T12:14:18.990Z,,0,,,,,37.1
2018-02-11T12:14:28.979Z,,0,,,,,36.8
2018-02-11T12:14:38.982Z,0,0,20,2,44.8,,36.7
2018-02-11T12:14:48.974Z,,0,,,44.8,,36.6
2018-02-11T12:14:58.976Z,,0,,,43.8,,36.4
2018-02-11T12:15:08.979Z,,0,,,42.9,,36.3
2018-02-11T12:15:18.976Z,,0,,,42.3,,36.1
2018-02-11T12:15:28.979Z,,0,,,41.8,,36
2018-02-11T12:15:38.978Z,,0,,,41.5,,35.9
2018-02-11T12:15:48.975Z,,0,,,41.1,,35.7
2018-02-11T12:15:58.975Z,,0,,,,,35.6
2018-02-11T12:16:08.978Z,,0,,,,,35.5
2018-02-11T12:16:18.975Z,,0,,,40.9,,35.4
2018-02-11T12:16:28.978Z,,0,,,,,35.3
2018-02-11T12:16:38.978Z,,0,,,40.8,,35.2
2018-02-11T12:16:48.974Z,,0,,,40.7,,35.2
2018-02-11T12:16:58.976Z,,0,,,40.6,,35.1
2018-02-11T12:17:08.977Z,,0,,,40.4,,34.9
2018-02-11T12:17:18.977Z,,0,,,40.3,,34.8
2018-02-11T12:17:28.975Z,,0,,,40.2,,34.7
2018-02-11T12:17:38.977Z,,0,,,40.1,,34.6
2018-02-11T12:17:48.974Z,,0,,,39.9,,34.6
2018-02-11T12:17:58.975Z,,0,,,,,34.5
2018-02-11T12:18:09.214Z,,0,,,39.8,,34.4
2018-02-11T12:18:19.480Z,,0,,,39.7,,34.3
2018-02-11T12:18:28.975Z,,0,,,39.6,,34.3
2018-02-11T12:18:38.977Z,,0,,,39.4,,34.2
2018-02-11T12:18:48.975Z,,0,,,39.3,,34.1
2018-02-11T12:18:58.975Z,,0,,,39.2,,34.1
2018-02-11T12:19:08.977Z,,0,,,39.1,,34
2018-02-11T12:19:18.976Z,,0,,,38.9,,34
2018-02-11T12:19:28.976Z,,0,,,38.8,,33.9
2018-02-11T12:19:38.979Z,,0,,,38.7,,33.9
2018-02-11T12:19:48.975Z,,0,,,38.6,,33.8
2018-02-11T12:19:58.975Z,,0,,,38.5,,33.7
2018-02-11T12:20:08.975Z,,0,,,38.4,,33.7
2018-02-11T12:20:18.975Z,,0,,,38.3,,33.6
2018-02-11T12:20:28.975Z,,0,,,38.2,,33.5
2018-02-11T12:20:38.977Z,,0,,,38.1,,33.5
2018-02-11T12:20:48.975Z,,0,,,38,,33.4
2018-02-11T12:20:58.984Z,,0,,,37.9,,33.4
2018-02-11T12:21:08.975Z,,0,,,,,33.3
2018-02-11T12:21:18.975Z,,0,,,37.8,,33.3
2018-02-11T12:21:28.975Z,,0,,,37.7,,33.2
2018-02-11T12:21:38.976Z,,0,,,37.6,,33.2
2018-02-11T12:21:48.986Z,,0,,,37.5,,33.1
2018-02-11T12:21:58.983Z,,0,,,37.4,,33.1
2018-02-11T12:22:09.183Z,,0,,,37.3,,32.9
