Time,HwTOutlet,ActPow,PrimT,HwActive,PrimTSet,ChActive,HwTSet
2018-02-06T12:59:37.907Z,20.2,,,,,,0
2018-02-06T12:59:47.905Z,20.2,,,,,,0
2018-02-06T12:59:57.937Z,20.2,,,,,,0
2018-02-06T13:00:07.915Z,20.2,,18.8,,,,0
2018-02-06T13:00:17.904Z,20.2,,18.9,,,,0
2018-02-06T13:00:27.928Z,20.2,,18.8,,,,0
2018-02-06T13:00:37.905Z,20.1,,,,,,0
2018-02-06T13:00:47.907Z,20.2,,,,,,0
2018-02-06T13:00:57.906Z,20.1,,,,,,0
2018-02-06T13:01:07.905Z,20.1,,,,,,0
2018-02-06T13:01:17.908Z,20.1,,,,,,0
2018-02-06T13:01:27.904Z,20.1,,,,,,0
2018-02-06T13:01:37.923Z,20.1,,,1,0,0,0
2018-02-06T13:01:47.931Z,19.4,48,22.2,1,,0,54
2018-02-06T13:01:57.919Z,24.8,79,26.1,,,,54
2018-02-06T13:02:07.922Z,28.7,81,34.2,,,,54
2018-02-06T13:02:17.924Z,36.2,80,41,,,,54
2018-02-06T13:02:27.908Z,41.8,81,45,,,,54
2018-02-06T13:02:37.915Z,46.2,81,49.1,,,,54
2018-02-06T13:02:47.907Z,49.8,0,52.3,0,,0,54
2018-02-06T13:02:57.932Z,50.2,,51.4,,,,0
2018-02-06T13:03:07.907Z,49.9,,50.9,,,,0
2018-02-06T13:03:17.905Z,49.6,,50.6,,,,0
2018-02-06T13:03:27.909Z,49.2,,,,,,0
2018-02-06T13:03:37.908Z,48.9,,50.5,,,,0
2018-02-06T13:03:47.906Z,48.6,,50.4,1,0,0,0
2018-02-06T13:03:57.931Z,35.2,120,48.4,1,,0,54
2018-02-06T13:04:07.907Z,42.7,118,51,,,,54
2018-02-06T13:04:17.917Z,45.8,151,56.4,,,,54
2018-02-06T13:04:27.917Z,49.7,148,60.1,,,,54
2018-02-06T13:04:38.016Z,52.1,0,61.3,0,,0,54
2018-02-06T13:04:47.996Z,52.2,,59.8,,,,0
2018-02-06T13:04:58.010Z,51.8,,59.3,,,,0
2018-02-06T13:05:07.962Z,51.5,,59,,,,0
2018-02-06T13:05:17.914Z,51.3,,58.9,,,,0
2018-02-06T13:05:27.908Z,51,,58.8,,,,0
2018-02-06T13:05:37.907Z,50.7,,58.7,0,20,2,0
2018-02-06T13:05:47.912Z,50.3,,58.6,,,,0
2018-02-06T13:05:57.945Z,50,,40.9,,,,0
2018-02-06T13:06:07.917Z,49.8,,29.8,,,,0
2018-02-06T13:06:17.907Z,49.6,,25.5,,,,0
2018-02-06T13:06:27.905Z,49.2,,22.8,,,,0
2018-02-06T13:06:37.908Z,49,,21.8,,,,0
2018-02-06T13:06:47.907Z,48.7,,22.2,,,,0
2018-02-06T13:06:57.906Z,48.2,,22.7,,,,0
2018-02-06T13:07:07.906Z,47.7,,,,,,0
2018-02-06T13:07:17.906Z,47.1,,22.5,,,,0
2018-02-06T13:07:27.905Z,46.5,,22.3,,,,0
2018-02-06T13:07:38.008Z,45.7,,22.2,,,,0
2018-02-06T13:07:47.988Z,45.2,,22.3,,,,0
2018-02-06T13:07:57.952Z,44.4,,22.4,,,,0
2018-02-06T13:08:07.985Z,43.8,,22.7,,,,0
2018-02-06T13:08:17.910Z,43.2,,23,,,,0
2018-02-06T13:08:27.923Z,42.7,,23.4,,,,0
2018-02-06T13:08:37.910Z,42.2,,,,,,0
2018-02-06T13:08:47.906Z,41.7,,23.1,,,,0
2018-02-06T13:08:57.906Z,41.3,,22.9,,,,0
2018-02-06T13:09:07.906Z,40.7,,22.7,,,,0
2018-02-06T13:09:17.922Z,40.3,,22.5,,,,0
2018-02-06T13:09:27.906Z,39.9,,,,,,0
2018-02-06T13:09:37.911Z,39.5,,,,,,0
2018-02-06T13:09:47.905Z,39.2,,22.4,,,,0
2018-02-06T13:09:57.908Z,38.6,,,,,,0
2018-02-06T13:10:07.906Z,38.3,,,,,,0
2018-02-06T13:10:17.916Z,38,,,,,,0
2018-02-06T13:10:27.906Z,37.6,,,,,,0
2018-02-06T13:10:37.906Z,37.3,,,,,,0
2018-02-06T13:10:47.907Z,37.1,,,,,,0
2018-02-06T13:10:57.913Z,36.7,,,,,,0
2018-02-06T13:11:07.906Z,36.5,,,,,,0
2018-02-06T13:11:17.906Z,36.2,,22.5,,,,0
2018-02-06T13:11:27.906Z,36,,23.1,,,,0
2018-02-06T13:11:37.909Z,35.8,,24.1,,,,0
2018-02-06T13:11:47.908Z,35.5,,25.1,,,,0
2018-02-06T13:11:57.914Z,35.3,,26,,,,0
2018-02-06T13:12:07.906Z,35.1,,27,,,,0
2018-02-06T13:12:17.911Z,34.8,,27.3,,,,0
2018-02-06T13:12:28.143Z,34.6,,28.1,,,,0
2018-02-06T13:12:37.908Z,34.5,,28.7,,,,0
2018-02-06T13:12:47.983Z,34.3,,29,,,,0
2018-02-06T13:12:58.135Z,34.2,,29.4,,,,0
2018-02-06T13:13:07.967Z,34,,29.8,,,,0
2018-02-06T13:13:17.989Z,33.9,,29.9,,,,0
2018-02-06T13:13:27.909Z,33.7,,30,,,,0
2018-02-06T13:13:37.924Z,33.6,,30.1,,,,0
2018-02-06T13:13:47.971Z,33.5,,30.2,,,,0
2018-02-06T13:14:03.013Z,33.3,,,,,,0
2018-02-06T13:14:07.925Z,33.2,,,,,,0
2018-02-06T13:14:17.921Z,33.1,,,,,,0
2018-02-06T13:14:27.907Z,32.8,,30.1,,,,0
2018-02-06T13:14:37.924Z,32.7,,,,,,0
2018-02-06T13:14:47.907Z,32.6,,30,,,,0
2018-02-06T13:14:57.911Z,32.5,,29.9,,,,0
2018-02-06T13:15:07.938Z,32.4,,29.8,,,,0
2018-02-06T13:15:17.945Z,32.3,,29.6,,,,0
2018-02-06T13:15:27.927Z,32.2,,,,,,0
2018-02-06T13:15:37.955Z,32.1,,29.5,,,,0
2018-02-06T13:15:47.913Z,32,,29.4,,,,0
2018-02-06T13:15:57.909Z,31.9,,23.3,,,,0
2018-02-06T13:16:07.953Z,31.8,,22.5,,,,0
2018-02-06T13:16:17.909Z,31.6,,22.3,,,,0
2018-02-06T13:16:27.907Z,31.5,,21.9,,,,0
2018-02-06T13:16:37.938Z,31.4,,21.7,,,,0
2018-02-06T13:16:47.958Z,31.3,,21.6,,,,0
2018-02-06T13:16:57.963Z,31.2,,,,,,0
2018-02-06T13:17:07.919Z,31,,21.7,,,,0
2018-02-06T13:17:18.133Z,30.9,,21.6,,,,0
2018-02-06T13:17:27.912Z,30.8,,,,,,0
2018-02-06T13:17:37.931Z,30.7,,,,,,0
2018-02-06T13:17:47.914Z,30.6,,,,,,0
2018-02-06T13:17:57.926Z,30.4,,,,,,0
2018-02-06T13:18:07.908Z,30.3,,,,,,0
2018-02-06T13:18:23.180Z,30.2,,21.4,,,,0
2018-02-06T13:18:27.916Z,30.2,,21.6,,,,0
2018-02-06T13:18:37.909Z,30,,21.4,,,,0
2018-02-06T13:18:47.930Z,30,,,,,,0
2018-02-06T13:18:57.960Z,29.8,,21.3,,,,0
2018-02-06T13:19:07.996Z,29.7,,,,,,0
2018-02-06T13:19:18.118Z,29.6,,,,,,0
2018-02-06T13:19:27.908Z,29.5,,,,,,0
2018-02-06T13:19:37.908Z,29.3,,,,,,0
2018-02-06T13:19:47.908Z,29.2,,21.2,,,,0
2018-02-06T13:19:57.912Z,29.1,,,,,,0
2018-02-06T13:20:07.914Z,29.1,,,,,,0
2018-02-06T13:20:17.913Z,29,,,,,,0
2018-02-06T13:20:27.909Z,28.9,,,,,,0
2018-02-06T13:20:37.908Z,28.9,,,,,,0
2018-02-06T13:20:47.909Z,28.7,,,,,,0
2018-02-06T13:20:57.911Z,28.6,,,,,,0
2018-02-06T13:21:07.908Z,28.5,,,,,,0
2018-02-06T13:21:17.913Z,28.5,,,,,,0
2018-02-06T13:21:27.909Z,28.4,,,,,,0
2018-02-06T13:21:38.007Z,28.3,,,,,,0
2018-02-06T13:21:47.914Z,28.1,,,,,,0
2018-02-06T13:21:57.911Z,28.1,,,,,,0
2018-02-06T13:22:07.908Z,28,,,,,,0
2018-02-06T13:22:17.911Z,28,,,,,,0
2018-02-06T13:22:27.910Z,27.9,,21.3,1,0,0,0
2018-02-06T13:22:37.922Z,21.2,117,27.6,1,,0,54
2018-02-06T13:22:47.923Z,28.6,148,37.4,,,,54
2018-02-06T13:22:57.935Z,36.5,152,46.7,,,,54
2018-02-06T13:23:07.922Z,42.5,150,53.4,,,,54
2018-02-06T13:23:17.910Z,46.9,0,57.2,0,,0,54
2018-02-06T13:23:27.909Z,46.9,,55.9,,,,0
2018-02-06T13:23:38.124Z,46.6,,55.7,,,,0
2018-02-06T13:23:47.908Z,46.4,,55.4,,,,0
2018-02-06T13:23:57.909Z,46.2,,55.3,,,,0
2018-02-06T13:24:07.923Z,41.6,126,49.5,1,,0,54
2018-02-06T13:24:17.909Z,43.5,0,50.9,0,,0,0
2018-02-06T13:24:27.928Z,43.2,,50.4,,,,0
2018-02-06T13:24:37.909Z,43,0,50.2,0,0,0,0
2018-02-06T13:24:47.912Z,42.9,,50.1,,,,0
2018-02-06T13:24:57.911Z,42.7,,50,,,,0
2018-02-06T13:25:07.913Z,42.6,,49.9,,,,0
2018-02-06T13:25:17.909Z,42.4,,50.2,0,20,2,0
2018-02-06T13:25:27.910Z,42.3,,45.4,,,,0
2018-02-06T13:25:37.922Z,42.1,,33.9,,,,0
2018-02-06T13:25:47.911Z,42,,27.5,,,,0
2018-02-06T13:25:57.914Z,41.8,,24.8,,,,0
2018-02-06T13:26:07.949Z,41.7,,23.6,,,,0
2018-02-06T13:26:17.949Z,41.5,,23,,,,0
2018-02-06T13:26:27.970Z,41.4,,23.4,,,,0
2018-02-06T13:26:37.947Z,41.2,,23.6,,,,0
2018-02-06T13:26:47.912Z,40.9,,,,,,0
2018-02-06T13:26:58.029Z,40.6,,23.4,,,,0
2018-02-06T13:27:08.114Z,40.4,,23.3,,,,0
2018-02-06T13:27:17.912Z,40.1,,23.4,,,,0
2018-02-06T13:27:27.919Z,39.8,,23.5,,,,0
2018-02-06T13:27:37.909Z,39.5,,,,,,0
2018-02-06T13:27:47.909Z,39.2,,23.7,,,,0
2018-02-06T13:27:57.911Z,38.8,,24,,,,0
2018-02-06T13:28:07.909Z,38.6,,24.1,,,,0
2018-02-06T13:28:17.909Z,38.3,,23.9,,,,0
2018-02-06T13:28:27.932Z,38,,23.7,,,,0
2018-02-06T13:28:37.909Z,37.7,,23.6,,,,0
2018-02-06T13:28:47.910Z,37.4,,23.5,,,,0
2018-02-06T13:28:57.909Z,37.2,,23.4,,,,0
2018-02-06T13:29:07.909Z,36.8,,,,,,0
2018-02-06T13:29:17.915Z,36.6,,23.3,,,,0
2018-02-06T13:29:27.915Z,36.4,,,,,,0
2018-02-06T13:29:37.975Z,36.2,,,,,,0
2018-02-06T13:29:47.910Z,36,,,,,,0
2018-02-06T13:29:57.913Z,35.7,,,,,,0
2018-02-06T13:30:07.915Z,35.5,,,,,,0
2018-02-06T13:30:18.156Z,35.3,,,,,,0
2018-02-06T13:30:27.910Z,35.2,,,,,,0
2018-02-06T13:30:37.998Z,34.9,,,,,,0
2018-02-06T13:30:48.174Z,34.7,,23.4,,,,0
2018-02-06T13:30:57.912Z,34.6,,24,,,,0
2018-02-06T13:31:07.912Z,34.4,,24.5,,,,0
2018-02-06T13:31:17.914Z,34.3,,25.1,,,,0
2018-02-06T13:31:27.910Z,34.1,,26,,,,0
2018-02-06T13:31:37.932Z,34,,26.4,,,,0
2018-02-06T13:31:47.916Z,33.9,,27,,,,0
2018-02-06T13:31:57.918Z,33.8,,27.3,,,,0
2018-02-06T13:32:07.911Z,33.7,,28,,,,0
2018-02-06T13:32:17.914Z,33.5,,28.4,,,,0
2018-02-06T13:32:27.910Z,33.4,,28.7,,,,0
2018-02-06T13:32:37.911Z,33.3,,29,,,,0
2018-02-06T13:32:47.912Z,33.2,,29.3,,,,0
2018-02-06T13:32:57.912Z,33.1,,29.4,,,,0
2018-02-06T13:33:07.917Z,32.9,,29.5,,,,0
2018-02-06T13:33:17.911Z,32.8,,29.6,,,,0
2018-02-06T13:33:27.910Z,32.7,,29.8,,,,0
2018-02-06T13:33:37.910Z,32.6,,,,,,0
2018-02-06T13:33:47.910Z,32.5,,29.9,,,,0
2018-02-06T13:33:57.910Z,32.4,,,,,,0
2018-02-06T13:34:07.968Z,32.4,,,,,,0
2018-02-06T13:34:17.932Z,32.3,,,,,,0
2018-02-06T13:34:27.942Z,32.2,,,,,,0
2018-02-06T13:34:37.910Z,32.1,,29.8,,,,0
2018-02-06T13:34:47.914Z,32,,,,,,0
2018-02-06T13:34:57.910Z,31.9,,29.6,,,,0
2018-02-06T13:35:07.941Z,31.8,,,,,,0
2018-02-06T13:35:18.053Z,31.8,,26.6,,,,0
2018-02-06T13:35:27.920Z,31.6,,23.9,,,,0
2018-02-06T13:35:38.096Z,31.5,,23.3,,,,0
2018-02-06T13:35:47.911Z,31.4,,22.9,,,,0
2018-02-06T13:35:57.911Z,31.3,,22.7,,,,0
2018-02-06T13:36:07.914Z,31.3,,22.4,,,,0
2018-02-06T13:36:17.910Z,31.2,,,,,,0
2018-02-06T13:36:27.911Z,31,,,,,,0
2018-02-06T13:36:37.938Z,31,,,,,,0
2018-02-06T13:36:47.913Z,30.9,,,,,,0
2018-02-06T13:36:57.912Z,30.8,,22.3,,,,0
2018-02-06T13:37:07.910Z,30.7,,,,,,0
2018-02-06T13:37:17.913Z,30.6,,,,,,0
2018-02-06T13:37:27.911Z,30.6,,,,,,0
2018-02-06T13:37:37.911Z,28.4,,,,,,0
2018-02-06T13:37:47.938Z,27.8,,,,,,0
2018-02-06T13:37:57.916Z,27.8,,22.2,,,,0
2018-02-06T13:38:07.911Z,27.8,,,,,,0
2018-02-06T13:38:17.911Z,27.8,,,,,,0
2018-02-06T13:38:27.911Z,27.8,,,,,,0
2018-02-06T13:38:37.911Z,27.8,,22,,,,0
2018-02-06T13:38:47.943Z,27.8,,,,,,0
2018-02-06T13:38:57.948Z,27.8,,,,,,0
2018-02-06T13:39:07.919Z,27.8,,,,,,0
2018-02-06T13:39:17.911Z,27.8,,21.9,,,,0
2018-02-06T13:39:27.912Z,27.8,,,,,,0
2018-02-06T13:39:37.915Z,27.7,,22,,,,0
2018-02-06T13:39:47.913Z,27.7,,22,,,,0
2018-02-06T13:39:57.914Z,27.7,,,,,,0
2018-02-06T13:40:07.913Z,27.7,,22,,,,0
2018-02-06T13:40:17.923Z,27.7,,,,,,0
2018-02-06T13:40:27.911Z,27.7,,,,,,0
2018-02-06T13:40:37.929Z,26.7,,,,,,0
2018-02-06T13:40:47.913Z,26.7,,,,,,0
2018-02-06T13:40:57.913Z,26.6,,,,,,0
2018-02-06T13:41:07.911Z,26.6,,,,,,0
2018-02-06T13:41:17.927Z,26.6,,,,,,0
2018-02-06T13:41:32.961Z,26.6,,,,,,0
2018-02-06T13:41:37.911Z,26.6,,,,,,0
2018-02-06T13:41:47.916Z,26.6,,,,,,0
2018-02-06T13:41:57.964Z,26.6,,,,,,0
2018-02-06T13:42:07.914Z,26.6,,22.2,,,,0
2018-02-06T13:42:17.945Z,26.6,,22.3,,,,0
2018-02-06T13:42:27.911Z,26.6,,22.4,,,,0
2018-02-06T13:42:37.919Z,26.6,,22.5,,,,0
2018-02-06T13:42:47.911Z,26.6,,22.7,,,,0
2018-02-06T13:42:57.913Z,26.6,,,,,,0
2018-02-06T13:43:07.912Z,26.5,,22.8,,,,0
2018-02-06T13:43:18.087Z,26.5,,22.9,,,,0
2018-02-06T13:43:27.917Z,26.5,,23,,,,0
2018-02-06T13:43:37.912Z,26.5,,23.1,,,,0
2018-02-06T13:43:48.082Z,26.5,,,,,,0
2018-02-06T13:43:57.911Z,26.5,,23.3,,,,0
2018-02-06T13:44:07.914Z,26.5,,,,,,0
2018-02-06T13:44:17.917Z,26.5,,23.4,,,,0
2018-02-06T13:44:27.912Z,26.5,,23.5,,,,0
2018-02-06T13:44:37.911Z,26.5,,,,,,0
2018-02-06T13:44:47.913Z,26.3,,23.6,,,,0
2018-02-06T13:44:57.913Z,26.3,,,,,,0
2018-02-06T13:45:07.912Z,26.3,,23.7,,,,0
2018-02-06T13:45:17.957Z,26.3,,,,,,0
2018-02-06T13:45:27.925Z,26.3,,22.2,,,,0
2018-02-06T13:45:37.912Z,26.3,,21.9,,,,0
2018-02-06T13:45:47.914Z,26.3,,21.8,,,,0
2018-02-06T13:45:57.915Z,26.2,,21.6,,,,0
2018-02-06T13:46:07.917Z,26.2,,21.3,,,,0
2018-02-06T13:46:17.919Z,26.2,,,,,,0
2018-02-06T13:46:27.912Z,26.2,,,,,,0
2018-02-06T13:46:37.913Z,26.2,,,1,0,0,0
2018-02-06T13:46:47.912Z,16.5,,22.2,0,,0,0
2018-02-06T13:46:57.914Z,16.4,,22.9,,,,0
2018-02-06T13:47:07.912Z,16.5,,22.8,,,,0
2018-02-06T13:47:17.928Z,16.7,,,,,,0
2018-02-06T13:47:27.912Z,16.8,,,,,,0
2018-02-06T13:47:37.912Z,17,,,,,,0
2018-02-06T13:47:47.922Z,17.1,,,0,20,2,0
2018-02-06T13:47:57.913Z,17.3,,21.6,,,,0
2018-02-06T13:48:07.912Z,17.4,,,,,,0
2018-02-06T13:48:17.999Z,17.4,,21.3,,,,0
2018-02-06T13:48:27.961Z,17.5,,,,,,0
2018-02-06T13:48:38.030Z,17.7,,21.2,,,,0
2018-02-06T13:48:47.928Z,17.8,,21.1,,,,0
2018-02-06T13:48:57.937Z,17.8,,,,,,0
2018-02-06T13:49:08.239Z,17.9,,21.2,,,,0
2018-02-06T13:49:17.913Z,18.1,,21.1,,,,0
2018-02-06T13:49:27.915Z,18.1,,,,,,0
2018-02-06T13:49:37.917Z,18.2,,,,,,0
2018-02-06T13:49:47.915Z,18.4,,,,,,0
2018-02-06T13:49:57.916Z,18.4,,,,,,0
2018-02-06T13:50:07.918Z,18.5,,,,,,0
2018-02-06T13:50:17.913Z,18.5,,21,,,,0
2018-02-06T13:50:27.913Z,18.6,,,,,,0
2018-02-06T13:50:37.918Z,18.6,,,,,,0
2018-02-06T13:50:47.914Z,21.1,30,,1,0,0,54
2018-02-06T13:50:57.961Z,24.9,45,26.1,,,,54
2018-02-06T13:51:07.913Z,28.9,69,30,,,,54
2018-02-06T13:51:17.916Z,32.5,0,34.7,0,,0,0
2018-02-06T13:51:27.917Z,32.2,,34.4,,,,0
2018-02-06T13:51:37.913Z,32,,34.3,,,,0
2018-02-06T13:51:47.913Z,31.9,,,,,,0
2018-02-06T13:51:57.915Z,31.8,,34.2,,,,0
2018-02-06T13:52:08.111Z,31.8,,,,,,0
2018-02-06T13:52:18.093Z,31.6,,,0,20,2,0
2018-02-06T13:52:27.913Z,31.5,,32.2,,,,0
2018-02-06T13:52:37.994Z,31.4,,26.6,,,,0
2018-02-06T13:52:47.926Z,31.4,,23.9,,,,0
2018-02-06T13:52:57.933Z,31.3,,22.7,,,,0
2018-02-06T13:53:08.353Z,31.2,,21.9,,,,0
2018-02-06T13:53:17.927Z,31,,21.7,,,,0
2018-02-06T13:53:27.913Z,30.9,,21.9,0,0,0,0
2018-02-06T13:53:37.940Z,25,,22,,,,0
2018-02-06T13:53:47.913Z,24.9,,22,,,,0
2018-02-06T13:53:57.914Z,24.9,,,,,,0
2018-02-06T13:54:07.914Z,24.9,,,,,,0
2018-02-06T13:54:17.913Z,24.9,,22,,,,0
2018-02-06T13:54:27.941Z,24.9,,,,,,0
2018-02-06T13:54:37.914Z,25,,,,5,,0
2018-02-06T13:54:47.925Z,25,,,,,,0
2018-02-06T13:54:57.919Z,25,,,,,,0
2018-02-06T13:55:07.926Z,25,,,,,,0
2018-02-06T13:55:18.056Z,25,,,,,,0
2018-02-06T13:55:27.937Z,25,,,,,,0
2018-02-06T13:55:37.924Z,25,,,,,,0
2018-02-06T13:55:47.913Z,25,,,,,,0
2018-02-06T13:55:57.914Z,25,,,,,,0
2018-02-06T13:56:07.916Z,25,,,,,,0
2018-02-06T13:56:17.931Z,25,,,,,,0
2018-02-06T13:56:27.914Z,25,,,,,,0
2018-02-06T13:56:37.920Z,25,,,,,,0
2018-02-06T13:56:47.921Z,25,,,,,,0
2018-02-06T13:56:57.914Z,25,,,,,,0
2018-02-06T13:57:07.943Z,25,,,,,,0
2018-02-06T13:57:17.939Z,25,,,,,,0
2018-02-06T13:57:27.917Z,24.9,,,,,,0
2018-02-06T13:57:37.916Z,24.9,,21.9,0,20,2,0
2018-02-06T13:57:48.088Z,24.9,,21.8,,,,0
2018-02-06T13:57:58.002Z,24.9,,21.7,,,,0
2018-02-06T13:58:07.924Z,24.9,,,,,,0
2018-02-06T13:58:18.172Z,24.9,,21.4,,,,0
2018-02-06T13:58:28.012Z,24.8,,21.2,,,,0
2018-02-06T13:58:37.973Z,24.8,,,,,,0
2018-02-06T13:58:47.991Z,24.8,,21.3,,,,0
2018-02-06T13:58:58.041Z,24.8,,,,,,0
2018-02-06T13:59:08.112Z,24.8,,21.4,,,,0
2018-02-06T13:59:18.030Z,24.7,,21.6,,,,0
2018-02-06T13:59:28.031Z,24.7,,,,,,0
2018-02-06T13:59:38.065Z,24.7,,,,,,0
2018-02-06T13:59:48.089Z,24.7,,21.4,,,,0
2018-02-06T13:59:58.071Z,24.7,,,,,,0
2018-02-06T14:00:07.998Z,24.5,,21.3,,,,0
2018-02-06T14:00:18.005Z,15.1,35,,1,0,0,54
2018-02-06T14:00:28.138Z,25.3,126,33.6,,,,54
2018-02-06T14:00:38.043Z,32.8,150,42.1,,,,54
2018-02-06T14:00:47.949Z,39.6,152,49.3,,,,54
2018-02-06T14:00:58.003Z,43.1,0,51.7,0,,0,0
2018-02-06T14:01:08.106Z,42.9,,51.3,,,,0
2018-02-06T14:01:18.115Z,42.7,,50.9,,,,0
2018-02-06T14:01:27.989Z,42.5,,,,,,0
2018-02-06T14:01:38.017Z,42.4,,50.7,,,,0
2018-02-06T14:01:48.087Z,42.1,,50.6,,,,0
2018-02-06T14:01:58.070Z,41.9,,51.2,0,20,2,0
2018-02-06T14:02:08.150Z,41.7,,43.8,,,,0
2018-02-06T14:02:18.040Z,41.5,,32.4,,,,0
2018-02-06T14:02:28.066Z,41.3,,27.5,,,,0
2018-02-06T14:02:38.059Z,41.1,,24.8,,,,0
2018-02-06T14:02:47.916Z,40.9,,23.5,,,,0
2018-02-06T14:02:57.972Z,40.7,,23.1,,,,0
2018-02-06T14:03:08.013Z,40.5,,23.7,,,,0
2018-02-06T14:03:17.960Z,40.3,,,,,,0
2018-02-06T14:03:28.018Z,40.1,,,,,,0
2018-02-06T14:03:38.006Z,39.8,,23.6,,,,0
2018-02-06T14:03:48.073Z,39.5,,23.5,,,,0
2018-02-06T14:03:58.039Z,39.2,,,,,,0
2018-02-06T14:04:07.925Z,38.8,,23.6,,,,0
2018-02-06T14:04:18.005Z,38.6,,23.7,,,,0
2018-02-06T14:04:27.932Z,38.3,,24,,,,0
2018-02-06T14:04:37.916Z,38,,24.3,,,,0
2018-02-06T14:04:47.916Z,37.7,,,,,,0
2018-02-06T14:04:57.917Z,37.4,,24.2,,,,0
2018-02-06T14:05:13.016Z,37.1,,23.9,,,,0
2018-02-06T14:05:17.917Z,36.8,,23.7,,,,0
2018-02-06T14:05:27.916Z,36.5,,23.6,,,,0
2018-02-06T14:05:37.918Z,36.3,,,,,,0
2018-02-06T14:05:47.918Z,36.1,,23.5,,,,0
2018-02-06T14:05:57.919Z,35.9,,,,,,0
2018-02-06T14:06:07.960Z,35.6,,,,,,0
2018-02-06T14:06:17.924Z,35.4,,,,,,0
2018-02-06T14:06:27.916Z,35.2,,,,,,0
2018-02-06T14:06:38.033Z,34.9,,,,,,0
2018-02-06T14:06:48.029Z,34.7,,,,,,0
2018-02-06T14:06:58.021Z,34.5,,,,,,0
2018-02-06T14:07:07.929Z,34.4,,,,,,0
2018-02-06T14:07:17.957Z,34.2,,,,,,0
2018-02-06T14:07:28.230Z,34,,,,,,0
2018-02-06T14:07:38.020Z,33.8,,24,,,,0
2018-02-06T14:07:47.920Z,33.7,,24.7,,,,0
2018-02-06T14:07:58.023Z,33.5,,25.2,,,,0
2018-02-06T14:08:08.046Z,33.4,,26,,,,0
2018-02-06T14:08:18.044Z,33.2,,26.6,,,,0
2018-02-06T14:08:28.027Z,33.1,,27.1,,,,0
2018-02-06T14:08:37.932Z,32.9,,27.5,,,,0
2018-02-06T14:08:47.935Z,32.8,,28.1,,,,0
2018-02-06T14:08:57.920Z,32.6,,28.4,,,,0
2018-02-06T14:09:07.918Z,32.5,,28.8,,,,0
2018-02-06T14:09:17.916Z,32.4,,29,,,,0
2018-02-06T14:09:27.916Z,32.3,,29.3,,,,0
2018-02-06T14:09:37.916Z,32.2,,29.5,,,,0
2018-02-06T14:09:47.916Z,32.1,,29.6,,,,0
2018-02-06T14:09:58.340Z,32,,,,,,0
2018-02-06T14:10:07.918Z,31.9,,29.8,,,,0
2018-02-06T14:10:17.918Z,31.8,,,,,,0
2018-02-06T14:10:27.917Z,31.6,,29.9,,,,0
2018-02-06T14:10:37.923Z,31.5,,,,,,0
2018-02-06T14:10:48.149Z,31.4,,,,,,0
2018-02-06T14:10:57.917Z,31.3,,,,,,0
2018-02-06T14:11:08.315Z,31.2,,,,,,0
2018-02-06T14:11:17.917Z,31,,29.8,,,,0
2018-02-06T14:11:27.917Z,30.9,,,,,,0
2018-02-06T14:11:37.919Z,30.8,,29.6,,,,0
2018-02-06T14:11:47.919Z,30.8,,,,,,0
2018-02-06T14:11:57.921Z,30.7,,24.9,,,,0
2018-02-06T14:12:08.090Z,30.6,,23.9,,,,0
2018-02-06T14:12:23.010Z,30.4,,23.4,,,,0
2018-02-06T14:12:27.917Z,30.3,,23.1,,,,0
2018-02-06T14:12:37.917Z,30.3,,22.8,,,,0
2018-02-06T14:12:47.924Z,30.2,,22.5,,,,0
2018-02-06T14:12:57.917Z,30.1,,,,,,0
2018-02-06T14:13:07.917Z,30,,,,,,0
2018-02-06T14:13:18.049Z,30,,,,,,0
2018-02-06T14:13:27.918Z,29.8,,,,,,0
2018-02-06T14:13:37.918Z,29.7,,,,,,0
2018-02-06T14:13:47.920Z,29.6,,,,,,0
2018-02-06T14:13:57.922Z,29.5,,,,,,0
2018-02-06T14:14:07.921Z,29.5,,22.4,,,,0
2018-02-06T14:14:17.924Z,29.3,,,,,,0
2018-02-06T14:14:27.917Z,29.2,,,,,,0
2018-02-06T14:14:37.920Z,27.3,44,,1,0,0,54
2018-02-06T14:14:47.918Z,19.7,120,30,,,,54
2018-02-06T14:14:57.942Z,31,133,38.2,,,,54
2018-02-06T14:15:07.932Z,36.4,150,47,,,,54
2018-02-06T14:15:17.932Z,42.4,151,52.4,,,,54
2018-02-06T14:15:27.918Z,46.6,147,57.2,,,,54
2018-02-06T14:15:37.919Z,48.6,0,57.6,0,,0,0
2018-02-06T14:15:47.931Z,48.2,,56.6,,,,0
2018-02-06T14:15:57.918Z,48,,56.3,,,,0
2018-02-06T14:16:08.134Z,47.8,,56.2,,,,0
2018-02-06T14:16:17.918Z,47.5,,56.1,,,,0
2018-02-06T14:16:27.918Z,47.3,,56,,,,0
2018-02-06T14:16:38.135Z,47,,56.3,0,20,2,0
2018-02-06T14:16:47.950Z,46.8,,48.1,,,,0
2018-02-06T14:16:57.940Z,46.5,,35.8,,,,0
2018-02-06T14:17:07.930Z,46.3,,29.5,,,,0
2018-02-06T14:17:23.008Z,46.1,,26.7,,,,0
2018-02-06T14:17:27.918Z,45.8,,24.7,,,,0
2018-02-06T14:17:37.922Z,45.6,,24.3,,,,0
2018-02-06T14:17:47.918Z,45.3,,25.1,,,,0
