Time,ChActive,ActPow,HwTSet,HwTOutlet,PrimTSet,PrimT,HwActive
2017-12-25T10:39:40.839Z,,,0,21.5,,,
2017-12-25T10:39:50.836Z,,,0,21.5,,,
2017-12-25T10:40:00.834Z,,,0,21.5,,,
2017-12-25T10:40:10.832Z,,,0,21.5,,,
2017-12-25T10:40:21.052Z,,,0,21.5,,,
2017-12-25T10:40:30.837Z,,,0,21.5,,,
2017-12-25T10:40:40.832Z,,,0,21.5,,,
2017-12-25T10:40:50.833Z,,,0,21.5,,20,
2017-12-25T10:41:01.060Z,,,0,21.5,,19.9,
2017-12-25T10:41:10.834Z,,,0,21.5,,,
2017-12-25T10:41:20.833Z,,,0,21.5,,19.7,
2017-12-25T10:41:30.834Z,,,0,21.5,,,
2017-12-25T10:41:40.837Z,,,0,21.5,,,
2017-12-25T10:41:50.832Z,,,0,21.5,,,
2017-12-25T10:42:00.832Z,,,0,21.5,,,
2017-12-25T10:42:10.839Z,,,0,21.5,,,
2017-12-25T10:42:20.833Z,,,0,21.5,,,
2017-12-25T10:42:30.832Z,,,0,21.3,,,
2017-12-25T10:42:40.837Z,,,0,21.3,,,
2017-12-25T10:42:50.835Z,,,0,21.3,,,
2017-12-25T10:43:00.832Z,,,0,21.3,,,
2017-12-25T10:43:10.833Z,,,0,21.3,,,
2017-12-25T10:43:20.834Z,,,0,21.3,,,
2017-12-25T10:43:30.838Z,,,0,21.3,,,
2017-12-25T10:43:40.834Z,,,0,21.3,,19.6,
2017-12-25T10:43:50.837Z,,,0,21.3,,,
2017-12-25T10:44:00.832Z,,,0,21.3,,,
2017-12-25T10:44:10.832Z,,,0,21.3,,,
2017-12-25T10:44:20.836Z,,,0,21.3,,,
2017-12-25T10:44:30.859Z,,,0,21.3,,,
2017-12-25T10:44:40.835Z,,,0,21.3,,,
2017-12-25T10:44:50.838Z,,,0,21.3,,,
2017-12-25T10:45:00.836Z,,,0,21.3,,,
2017-12-25T10:45:10.838Z,,,0,21.3,,,
2017-12-25T10:45:20.832Z,,,0,21.3,,,
2017-12-25T10:45:30.835Z,,,0,21.3,,,
2017-12-25T10:45:40.833Z,,,0,21.3,,,
2017-12-25T10:45:50.833Z,,,0,21.3,,,
2017-12-25T10:46:00.835Z,,,0,21.3,,,
2017-12-25T10:46:10.833Z,,,0,21.3,,,
2017-12-25T10:46:20.833Z,,,0,21.3,,,
2017-12-25T10:46:30.833Z,,,0,21.3,,,
2017-12-25T10:46:40.836Z,,,0,21.3,,,
2017-12-25T10:46:50.833Z,,,0,21.3,,,
2017-12-25T10:47:00.833Z,,,0,21.3,,,
2017-12-25T10:47:10.843Z,,,0,21.3,,,
2017-12-25T10:47:20.835Z,,,0,21.3,,,
2017-12-25T10:47:30.836Z,,,0,21.2,,,
2017-12-25T10:47:40.833Z,,,0,21.2,,,
2017-12-25T10:47:50.838Z,,,0,21.3,,,
2017-12-25T10:48:00.836Z,,,0,21.3,,,
2017-12-25T10:48:10.836Z,,,0,21.2,,,
2017-12-25T10:48:20.836Z,,,0,21.2,,,
2017-12-25T10:48:30.836Z,,,0,21.2,,,
2017-12-25T10:48:40.838Z,,,0,21.2,,,
2017-12-25T10:48:50.837Z,,,0,21.2,,,
2017-12-25T10:49:00.836Z,,,0,21.2,,19.7,
2017-12-25T10:49:10.833Z,,,0,21.2,,19.6,
2017-12-25T10:49:20.833Z,,,0,21.2,,19.7,
2017-12-25T10:49:30.834Z,,,0,21.2,,19.6,
2017-12-25T10:49:40.833Z,,,0,21.2,,19.7,
2017-12-25T10:49:50.834Z,,,0,21.2,,,
2017-12-25T10:50:00.837Z,,,0,21.2,,,
2017-12-25T10:50:10.833Z,,,0,21.2,,19.6,
2017-12-25T10:50:20.837Z,,,0,21.2,,,
2017-12-25T10:50:30.835Z,,,0,21.2,,19.7,
2017-12-25T10:50:40.838Z,,,0,21.2,,19.6,
2017-12-25T10:50:50.838Z,,,0,21.2,,,
2017-12-25T10:51:00.835Z,,,0,21.2,,,
2017-12-25T10:51:10.839Z,,,0,21.2,,,
2017-12-25T10:51:20.834Z,,,0,21.2,,19.5,
2017-12-25T10:51:30.834Z,,,0,21.2,,19.3,
2017-12-25T10:51:40.834Z,,,0,21.2,,,
2017-12-25T10:51:50.834Z,,,0,21.2,,19.5,
2017-12-25T10:52:00.836Z,,,0,21.2,,19.3,
2017-12-25T10:52:10.838Z,,,0,21.2,,19.5,
2017-12-25T10:52:20.848Z,,,0,21.2,,19.3,
2017-12-25T10:52:30.835Z,,,0,21.2,,,
2017-12-25T10:52:40.847Z,,,0,21.2,,,
2017-12-25T10:52:50.840Z,,,0,21.2,,,
2017-12-25T10:53:00.838Z,,,0,21.2,,,
2017-12-25T10:53:10.834Z,,,0,21.2,,,
2017-12-25T10:53:20.840Z,,,0,21.2,,,
2017-12-25T10:53:30.837Z,,,0,21.2,,,
2017-12-25T10:53:40.839Z,,,0,21.2,,,
2017-12-25T10:53:50.838Z,,,0,21.2,,,
2017-12-25T10:54:00.834Z,,,0,21.2,,,
2017-12-25T10:54:10.834Z,,,0,21.2,,,
2017-12-25T10:54:20.838Z,,,0,21.1,,,
2017-12-25T10:54:30.834Z,,,0,21.2,,,
2017-12-25T10:54:40.834Z,,,0,21.2,,,
2017-12-25T10:54:50.839Z,,,0,21.1,,,
2017-12-25T10:55:00.835Z,,,0,21.1,,,
2017-12-25T10:55:10.836Z,,,0,21.1,,,
2017-12-25T10:55:20.837Z,,,0,21.1,,,
2017-12-25T10:55:30.834Z,,,0,21.1,,,
2017-12-25T10:55:40.834Z,,,0,21.1,,,
2017-12-25T10:55:50.836Z,,,0,21.1,,,
2017-12-25T10:56:00.839Z,,,0,21.1,,,
2017-12-25T10:56:10.834Z,,,0,21.1,,,
2017-12-25T10:56:20.834Z,,,0,21.1,,,
2017-12-25T10:56:30.838Z,,,0,21.1,,,
2017-12-25T10:56:40.839Z,,,0,21.1,,,
2017-12-25T10:56:50.844Z,,,0,21.1,,,
2017-12-25T10:57:00.835Z,,,0,21.1,,,
2017-12-25T10:57:10.835Z,,,0,21.1,,,
2017-12-25T10:57:20.838Z,,,0,21.1,,,
2017-12-25T10:57:30.837Z,,,0,21.1,,,
2017-12-25T10:57:40.835Z,,,0,21.1,,,
2017-12-25T10:57:50.834Z,,,0,21.1,,,
2017-12-25T10:58:00.834Z,,,0,21.1,,,
2017-12-25T10:58:10.834Z,,,0,21.1,,,
2017-12-25T10:58:20.835Z,,,0,21.1,,,
2017-12-25T10:58:30.836Z,,,0,21.1,,,
2017-12-25T10:58:40.834Z,,,0,21.1,,,
2017-12-25T10:58:50.835Z,,,0,21.1,,,
2017-12-25T10:59:00.841Z,,,0,21.1,,,
2017-12-25T10:59:10.835Z,,,0,21.1,,,
2017-12-25T10:59:20.836Z,,,0,21.1,,,
2017-12-25T10:59:30.834Z,,,0,21.1,,,
2017-12-25T10:59:40.836Z,,,0,21.1,,,
2017-12-25T10:59:50.852Z,,,0,21.1,,19.5,
2017-12-25T11:00:00.835Z,,,0,21.1,,19.3,
2017-12-25T11:00:10.835Z,,,0,21.1,,,
2017-12-25T11:00:20.835Z,,,0,21.1,,,
2017-12-25T11:00:30.838Z,,,0,20.9,,,
2017-12-25T11:00:40.834Z,,,0,21.1,,,
2017-12-25T11:00:50.851Z,,,0,21.1,,,
2017-12-25T11:01:00.835Z,,,0,21.1,,,
2017-12-25T11:01:10.840Z,,,0,21.1,,,
2017-12-25T11:01:20.835Z,,,0,21.1,,19.2,
2017-12-25T11:01:30.835Z,,,0,21.1,,,
2017-12-25T11:01:40.837Z,,,0,21.1,,,
2017-12-25T11:01:50.842Z,,,0,20.9,,,
2017-12-25T11:02:00.835Z,,,0,20.9,,,
2017-12-25T11:02:10.837Z,,,0,20.9,,,
2017-12-25T11:02:20.835Z,,,0,20.9,,,
2017-12-25T11:02:30.835Z,,,0,20.9,,19.1,
2017-12-25T11:02:40.835Z,,,0,20.9,,19.2,
2017-12-25T11:02:50.843Z,,,0,20.9,,,
2017-12-25T11:03:00.835Z,,,0,20.9,,,
2017-12-25T11:03:10.836Z,,,0,20.9,,,
2017-12-25T11:03:20.835Z,,,0,20.9,,,
2017-12-25T11:03:30.837Z,,,0,20.9,,19.1,
2017-12-25T11:03:40.835Z,,,0,20.9,,19.2,
2017-12-25T11:03:50.848Z,,,0,20.9,,19.1,
2017-12-25T11:04:00.836Z,,,0,20.9,,,
2017-12-25T11:04:10.835Z,,,0,20.9,,,
2017-12-25T11:04:20.835Z,,,0,20.9,,,
2017-12-25T11:04:30.838Z,,,0,20.9,,,
2017-12-25T11:04:40.836Z,,,0,20.9,,,
2017-12-25T11:05:00.835Z,,,0,20.9,,,
2017-12-25T11:05:10.837Z,,,0,20.9,,,
2017-12-25T11:05:20.836Z,,,0,20.9,,,
2017-12-25T11:05:30.837Z,,,0,20.9,,,
2017-12-25T11:05:40.836Z,,,0,20.9,,,
2017-12-25T11:05:50.844Z,,,0,20.9,,,
2017-12-25T11:06:00.836Z,,,0,20.9,,19.2,
2017-12-25T11:06:10.835Z,,,0,20.9,,,
2017-12-25T11:06:20.840Z,,,0,20.9,,19.1,
2017-12-25T11:06:30.836Z,,,0,20.9,,19.2,
2017-12-25T11:06:40.841Z,,,0,20.9,,,
2017-12-25T11:06:50.842Z,,,0,20.9,,,
2017-12-25T11:07:00.837Z,,,0,20.9,,,
2017-12-25T11:07:10.879Z,,,0,20.9,,,
2017-12-25T11:07:20.836Z,,,0,20.9,,19.1,
2017-12-25T11:07:30.835Z,,,0,20.9,,19.2,
2017-12-25T11:07:40.835Z,,,0,20.9,,,
2017-12-25T11:07:50.850Z,,,0,20.9,,,
2017-12-25T11:08:00.835Z,,,0,20.8,,,
2017-12-25T11:08:10.836Z,,,0,20.9,,,
2017-12-25T11:08:20.836Z,,,0,20.9,,,
2017-12-25T11:08:30.835Z,,,0,20.9,,,
2017-12-25T11:08:40.877Z,,,0,20.9,,,
2017-12-25T11:08:50.840Z,,,0,20.8,,,
2017-12-25T11:09:00.836Z,,,0,20.8,,,
2017-12-25T11:09:10.840Z,,,0,20.8,,,
2017-12-25T11:09:20.837Z,,,0,20.8,,,
2017-12-25T11:09:30.835Z,,,0,20.8,,,
2017-12-25T11:09:40.840Z,,,0,20.8,,,
2017-12-25T11:09:50.849Z,,,0,20.8,,,
2017-12-25T11:10:00.836Z,,,0,20.8,,,
2017-12-25T11:10:10.846Z,,,0,20.8,,,
2017-12-25T11:10:20.836Z,,,0,20.8,,,
2017-12-25T11:10:30.836Z,,,0,20.8,,,
2017-12-25T11:10:40.839Z,,,0,20.8,,,
2017-12-25T11:10:50.838Z,,,0,20.8,,19.1,
2017-12-25T11:11:00.836Z,,,0,20.8,,19.2,
2017-12-25T11:11:10.841Z,,,0,20.8,,19.1,
2017-12-25T11:11:20.840Z,,,0,20.8,,18.9,
2017-12-25T11:11:30.836Z,,,0,20.8,,,
2017-12-25T11:11:40.848Z,,,0,20.8,,,
2017-12-25T11:11:50.840Z,,,0,20.8,,,
2017-12-25T11:12:00.836Z,,,0,20.8,,,
2017-12-25T11:12:10.838Z,,,0,20.8,,,
2017-12-25T11:12:20.838Z,,,0,20.8,,,
2017-12-25T11:12:30.836Z,,,0,20.8,,,
2017-12-25T11:12:40.841Z,,,0,20.8,,,
2017-12-25T11:12:50.842Z,,,0,20.8,,,
2017-12-25T11:13:00.841Z,,,0,20.8,,,
2017-12-25T11:13:10.848Z,,,0,20.8,,,
2017-12-25T11:13:20.842Z,,,0,20.8,,,
2017-12-25T11:13:30.836Z,,,0,20.8,,,
2017-12-25T11:13:40.840Z,,,0,20.8,,,
2017-12-25T11:13:50.836Z,,,0,20.8,,,
2017-12-25T11:14:00.837Z,,,0,20.8,,,
2017-12-25T11:14:10.840Z,,,0,20.8,,,
2017-12-25T11:14:20.837Z,,,0,20.8,,,
2017-12-25T11:14:30.841Z,,,0,20.8,,,
2017-12-25T11:14:40.840Z,,,0,20.8,,,
2017-12-25T11:14:50.842Z,,,0,20.8,,,
2017-12-25T11:15:00.836Z,,,0,20.8,,,
2017-12-25T11:15:10.837Z,,,0,20.8,,,
2017-12-25T11:15:20.842Z,,,0,20.8,,,
2017-12-25T11:15:30.839Z,,,0,20.8,,,
2017-12-25T11:15:40.837Z,,,0,20.8,,,
2017-12-25T11:15:50.840Z,,,0,20.8,,,
2017-12-25T11:16:00.837Z,,,0,20.8,,,
2017-12-25T11:16:10.942Z,,,0,20.6,,,
2017-12-25T11:16:20.838Z,,,0,20.8,,,
2017-12-25T11:16:30.837Z,,,0,20.6,,,
2017-12-25T11:16:40.837Z,,,0,20.6,,,
2017-12-25T11:16:50.845Z,,,0,20.6,,,
2017-12-25T11:17:00.837Z,,,0,20.8,,,
2017-12-25T11:17:10.837Z,,,0,20.6,,,
2017-12-25T11:17:20.842Z,,,0,20.6,,,
2017-12-25T11:17:30.837Z,1,0,0,20.6,20,18.9,0
2017-12-25T11:17:40.837Z,,,0,20.6,,,
2017-12-25T11:17:50.838Z,,,0,20.6,,,
2017-12-25T11:18:00.837Z,,,0,20.6,,,
2017-12-25T11:18:10.839Z,,,0,20.6,,,
2017-12-25T11:18:20.837Z,,,0,20.6,,,
2017-12-25T11:18:30.837Z,,,0,20.6,,,
2017-12-25T11:18:40.837Z,,,0,20.6,,,
2017-12-25T11:18:50.837Z,,,0,20.6,,,
2017-12-25T11:19:00.838Z,,,0,20.6,,,
2017-12-25T11:19:10.838Z,,,0,20.6,,,
2017-12-25T11:19:20.837Z,,,0,20.6,,,
2017-12-25T11:19:30.837Z,,,0,20.6,,,
2017-12-25T11:19:40.837Z,,,0,20.6,,,
2017-12-25T11:19:50.838Z,,,0,20.6,,,
2017-12-25T11:20:00.837Z,,,0,20.6,,,
2017-12-25T11:20:10.837Z,,,0,20.6,,,
2017-12-25T11:20:20.839Z,,,0,20.6,,,
2017-12-25T11:20:30.842Z,,,0,20.6,,,
2017-12-25T11:20:40.838Z,,,0,20.6,,,
2017-12-25T11:20:50.844Z,,,0,20.6,,,
2017-12-25T11:21:00.837Z,,,0,20.6,,,
2017-12-25T11:21:10.843Z,,,0,20.6,,,
2017-12-25T11:21:20.837Z,,,0,20.6,,18.8,
2017-12-25T11:21:30.838Z,,,0,20.6,,,
2017-12-25T11:21:40.845Z,,,0,20.6,,18.6,
2017-12-25T11:21:50.837Z,,,0,20.6,,18.8,
2017-12-25T11:22:00.838Z,,,0,20.6,,,
2017-12-25T11:22:10.882Z,,,0,20.6,,,
2017-12-25T11:22:20.842Z,,,0,20.6,,,
2017-12-25T11:22:30.840Z,,,0,20.6,,,
2017-12-25T11:22:40.840Z,,,0,20.6,,,
2017-12-25T11:22:51.075Z,,,0,20.6,,,
2017-12-25T11:23:00.839Z,,,0,20.6,,,
2017-12-25T11:23:10.838Z,,,0,20.6,,18.6,
2017-12-25T11:23:20.838Z,,,0,20.6,,,
2017-12-25T11:23:30.841Z,,,0,20.6,,18.8,
2017-12-25T11:23:40.837Z,,,0,20.6,,,
2017-12-25T11:23:50.838Z,,,0,20.6,,,
2017-12-25T11:24:00.838Z,,,0,20.6,,,
2017-12-25T11:24:10.843Z,,,0,20.6,,18.6,
2017-12-25T11:24:20.839Z,,,0,20.6,,18.8,
2017-12-25T11:24:30.838Z,,,0,20.6,,18.6,
2017-12-25T11:24:40.838Z,,,0,20.6,,,
2017-12-25T11:24:50.842Z,,,0,20.6,,,
2017-12-25T11:25:00.838Z,,,0,20.6,,,
2017-12-25T11:25:10.838Z,,,0,20.6,,,
2017-12-25T11:25:20.838Z,,,0,20.6,,,
2017-12-25T11:25:31.074Z,,,0,20.5,,,
2017-12-25T11:25:40.838Z,,,0,20.5,,18.8,
2017-12-25T11:25:50.838Z,,,0,20.5,,,
2017-12-25T11:26:00.838Z,,,0,20.6,,,
2017-12-25T11:26:10.839Z,,,0,20.5,,,
2017-12-25T11:26:20.839Z,,,0,20.5,,,
2017-12-25T11:26:30.840Z,,,0,20.5,,,
2017-12-25T11:26:40.841Z,,,0,20.5,,,
2017-12-25T11:26:50.839Z,,,0,20.5,,,
2017-12-25T11:27:00.839Z,,,0,20.5,,,
2017-12-25T11:27:10.838Z,,,0,20.5,,,
2017-12-25T11:27:20.839Z,,,0,20.5,,,
2017-12-25T11:27:30.844Z,,,0,20.5,,,
2017-12-25T11:27:40.839Z,,,0,20.5,,,
2017-12-25T11:27:50.839Z,,,0,20.5,,,
2017-12-25T11:28:00.844Z,,,0,20.5,,,
2017-12-25T11:28:10.838Z,,,0,20.5,,,
2017-12-25T11:28:20.839Z,,,0,20.5,,,
2017-12-25T11:28:30.840Z,,,0,20.5,,,
2017-12-25T11:28:40.839Z,,,0,20.5,,,
2017-12-25T11:28:50.846Z,,,0,20.5,,,
2017-12-25T11:29:00.840Z,,,0,20.5,,,
2017-12-25T11:29:10.839Z,,,0,20.5,,,
2017-12-25T11:29:20.841Z,,,0,20.5,,,
2017-12-25T11:29:30.838Z,,,0,20.5,,,
2017-12-25T11:29:40.843Z,,,0,20.5,,,
2017-12-25T11:29:50.838Z,,,0,20.5,,,
2017-12-25T11:30:00.842Z,,,0,20.5,,,
2017-12-25T11:30:10.839Z,,,0,20.5,,,
2017-12-25T11:30:20.843Z,,,0,20.5,,,
2017-12-25T11:30:30.841Z,,,0,20.5,,,
2017-12-25T11:30:40.842Z,,,0,20.5,,,
2017-12-25T11:30:50.839Z,,,0,20.5,,,
2017-12-25T11:31:00.842Z,,,0,20.5,,,
2017-12-25T11:31:10.839Z,,,0,20.5,,18.6,
2017-12-25T11:31:20.842Z,,,0,20.5,,,
2017-12-25T11:31:30.842Z,,,0,20.5,,18.5,
2017-12-25T11:31:40.839Z,,,0,20.5,,,
2017-12-25T11:31:50.839Z,,,0,20.5,,,
2017-12-25T11:32:00.839Z,,,0,20.5,,18.6,
2017-12-25T11:32:10.839Z,,,0,20.5,,18.5,
2017-12-25T11:32:20.841Z,,,0,20.5,,,
2017-12-25T11:32:30.842Z,,,0,20.5,,,
2017-12-25T11:32:40.841Z,,,0,20.5,,,
2017-12-25T11:32:50.842Z,,,0,20.5,,18.6,
2017-12-25T11:33:00.842Z,,,0,20.5,,,
2017-12-25T11:33:10.839Z,,,0,20.5,,18.5,
2017-12-25T11:33:20.842Z,,,0,20.5,,18.6,
2017-12-25T11:33:30.839Z,,,0,20.5,,18.5,
2017-12-25T11:33:40.843Z,,,0,20.5,,18.6,
2017-12-25T11:33:50.842Z,,,0,20.5,,18.5,
2017-12-25T11:34:00.843Z,,,0,20.5,,18.6,
2017-12-25T11:34:10.843Z,,,0,20.5,,18.5,
2017-12-25T11:34:20.840Z,,,0,20.5,,,
2017-12-25T11:34:30.839Z,,,0,20.5,,,
2017-12-25T11:34:40.842Z,,,0,20.5,,,
2017-12-25T11:34:50.843Z,,,0,20.5,,,
2017-12-25T11:35:00.839Z,,,0,20.5,,,
2017-12-25T11:35:10.844Z,,,0,20.4,,,
2017-12-25T11:35:20.843Z,,,0,20.5,,,
2017-12-25T11:35:31.054Z,,,0,20.5,,,
2017-12-25T11:35:40.844Z,,,0,20.4,,,
2017-12-25T11:35:50.840Z,,,0,20.5,,,
2017-12-25T11:36:00.844Z,,,0,20.4,,,
2017-12-25T11:36:10.842Z,,,0,20.4,,,
2017-12-25T11:36:20.844Z,,,0,20.4,,,
2017-12-25T11:36:30.844Z,,,0,20.4,,,
2017-12-25T11:36:40.844Z,,,0,20.4,,,
2017-12-25T11:36:50.839Z,,,0,20.4,,,
2017-12-25T11:37:00.844Z,,,0,20.4,,,
2017-12-25T11:37:10.844Z,,,0,20.4,,,
2017-12-25T11:37:20.840Z,,,0,20.4,,,
2017-12-25T11:37:30.840Z,,,0,20.4,,,
2017-12-25T11:37:40.844Z,,,0,20.4,,,
2017-12-25T11:37:50.839Z,,,0,20.4,,,
2017-12-25T11:38:00.843Z,,,0,20.4,,,
2017-12-25T11:38:10.840Z,,,0,20.4,,,
2017-12-25T11:38:20.845Z,,,0,20.4,,,
2017-12-25T11:38:30.840Z,,,0,20.4,,,
2017-12-25T11:38:40.840Z,,,0,20.4,,18.6,
2017-12-25T11:38:50.839Z,,,0,20.4,,,
2017-12-25T11:39:00.846Z,,,0,20.4,,,
2017-12-25T11:39:10.840Z,,,0,20.4,,,
2017-12-25T11:39:20.840Z,,,0,20.4,,,
2017-12-25T11:39:30.840Z,,,0,20.4,,,
2017-12-25T11:39:40.840Z,,,0,20.4,,,
2017-12-25T11:39:50.840Z,,,0,20.4,,,
2017-12-25T11:40:00.841Z,,,0,20.4,,,
2017-12-25T11:40:10.845Z,,,0,20.4,,,
2017-12-25T11:40:20.842Z,,,0,20.4,,,
2017-12-25T11:40:30.845Z,,,0,20.4,,18.5,
2017-12-25T11:40:40.845Z,,,0,20.4,,18.6,
2017-12-25T11:40:50.840Z,,,0,20.4,,,
2017-12-25T11:41:00.842Z,,,0,20.4,,,
2017-12-25T11:41:10.845Z,,,0,20.4,,18.5,
2017-12-25T11:41:20.845Z,,,0,20.4,,,
2017-12-25T11:41:30.840Z,,,0,20.4,,18.4,
2017-12-25T11:41:40.840Z,,,0,20.4,,,
2017-12-25T11:41:50.840Z,,,0,20.4,,,
2017-12-25T11:42:00.845Z,,,0,20.4,,18.5,
2017-12-25T11:42:10.843Z,,,0,20.4,,18.4,
2017-12-25T11:42:20.841Z,,,0,20.4,,,
2017-12-25T11:42:30.847Z,,,0,20.4,,18.5,
2017-12-25T11:42:40.840Z,,,0,20.4,,18.4,
2017-12-25T11:42:50.840Z,,,0,20.4,,,
2017-12-25T11:43:00.847Z,,,0,20.4,,18.5,
2017-12-25T11:43:10.840Z,,,0,20.4,,18.4,
2017-12-25T11:43:20.841Z,,,0,20.4,,18.5,
2017-12-25T11:43:30.841Z,,,0,20.4,,18.4,
2017-12-25T11:43:40.841Z,,,0,20.4,,,
2017-12-25T11:43:50.846Z,,,0,20.4,,,
2017-12-25T11:44:00.841Z,,,0,20.4,,,
2017-12-25T11:44:10.840Z,,,0,20.4,,,
2017-12-25T11:44:20.842Z,,,0,20.4,,,
2017-12-25T11:44:30.841Z,,,0,20.4,,,
2017-12-25T11:44:40.845Z,,,0,20.4,,,
2017-12-25T11:44:50.841Z,,,0,20.4,,,
2017-12-25T11:45:00.841Z,,,0,20.4,,,
2017-12-25T11:45:11.258Z,,,0,20.4,,,
2017-12-25T11:45:20.841Z,,,0,20.4,,,
2017-12-25T11:45:31.526Z,,,0,20.2,,,
2017-12-25T11:45:41.609Z,,,0,20.4,,,
2017-12-25T11:45:51.699Z,,,0,20.2,,,
2017-12-25T11:46:00.841Z,,,0,20.2,,,
2017-12-25T11:46:10.841Z,,,0,20.4,,18.5,
2017-12-25T11:46:20.841Z,,,0,20.2,,18.4,
2017-12-25T11:46:30.841Z,,,0,20.2,,,
2017-12-25T11:46:40.841Z,,,0,20.2,,,
2017-12-25T11:46:50.840Z,,,0,20.2,,,
2017-12-25T11:47:00.841Z,,,0,20.4,,,
2017-12-25T11:47:10.841Z,,,0,20.2,,,
2017-12-25T11:47:20.846Z,,,0,20.4,,,
2017-12-25T11:47:30.841Z,,,0,20.2,,,
2017-12-25T11:47:40.842Z,,,0,20.2,,,
2017-12-25T11:47:50.849Z,,,0,20.2,,18.5,
2017-12-25T11:48:00.841Z,,,0,20.2,,18.4,
2017-12-25T11:48:10.841Z,,,0,20.2,,,
2017-12-25T11:48:20.842Z,,,0,20.2,,,
2017-12-25T11:48:30.844Z,,,0,20.2,,18.5,
2017-12-25T11:48:40.841Z,,,0,20.2,,,
2017-12-25T11:48:50.849Z,,,0,20.2,,,
2017-12-25T11:49:00.846Z,,,0,20.2,,,
2017-12-25T11:49:10.846Z,,,0,20.2,,18.4,
2017-12-25T11:49:20.841Z,,,0,20.2,,18.5,
2017-12-25T11:49:30.846Z,,,0,20.2,,,
2017-12-25T11:49:40.843Z,,,0,20.2,,18.4,
2017-12-25T11:49:50.844Z,,,0,20.2,,18.5,
2017-12-25T11:50:00.842Z,,,0,20.2,,,
2017-12-25T11:50:10.847Z,,,0,20.2,,,
2017-12-25T11:50:20.842Z,,,0,20.2,,18.4,
2017-12-25T11:50:30.842Z,,,0,20.2,,,
2017-12-25T11:50:40.842Z,,,0,20.2,,18.4,
2017-12-25T11:50:50.841Z,,,0,20.2,,18.5,
2017-12-25T11:51:00.842Z,,,0,20.2,,18.4,
2017-12-25T11:51:10.846Z,,,0,20.2,,18.5,
2017-12-25T11:51:20.842Z,,,0,20.2,,18.4,
2017-12-25T11:51:30.841Z,,,0,20.2,,,
2017-12-25T11:51:40.841Z,,,0,20.2,,18.2,
2017-12-25T11:51:50.841Z,,,0,20.2,,,
2017-12-25T11:52:00.841Z,,,0,20.2,,18.4,
2017-12-25T11:52:10.842Z,,,0,20.2,,,
2017-12-25T11:52:20.842Z,,,0,20.2,,18.2,
2017-12-25T11:52:30.842Z,,,0,20.2,,,
2017-12-25T11:52:40.847Z,,,0,20.2,,18.4,
2017-12-25T11:52:50.845Z,,,0,20.2,,18.2,
2017-12-25T11:53:00.847Z,,,0,20.2,,18.4,
2017-12-25T11:53:10.842Z,,,0,20.2,,,
2017-12-25T11:53:20.845Z,,,0,20.2,,,
2017-12-25T11:53:30.842Z,,,0,20.2,,,
2017-12-25T11:53:40.842Z,,,0,20.2,,,
2017-12-25T11:53:50.847Z,,,0,20.2,,18.2,
2017-12-25T11:54:00.842Z,,,0,20.2,,18.4,
2017-12-25T11:54:10.847Z,,,0,20.2,,,
2017-12-25T11:54:20.842Z,,,0,20.2,,18.2,
2017-12-25T11:54:30.847Z,,,0,20.2,,,
2017-12-25T11:54:40.842Z,,,0,20.2,,18.2,
2017-12-25T11:54:50.842Z,,,0,20.2,,,
2017-12-25T11:55:00.847Z,,,0,20.2,,,
2017-12-25T11:55:10.842Z,,,0,20.2,,,
2017-12-25T11:55:20.847Z,,,0,20.2,,,
2017-12-25T11:55:30.847Z,,,0,20.2,,,
2017-12-25T11:55:40.842Z,,,0,20.2,,18.4,
2017-12-25T11:55:50.842Z,,,0,20.2,,,
2017-12-25T11:56:00.842Z,,,0,20.2,,,
2017-12-25T11:56:10.842Z,,,0,20.2,,18.2,
2017-12-25T11:56:20.842Z,,,0,20.2,,,
2017-12-25T11:56:30.843Z,,,0,20.2,,18.4,
2017-12-25T11:56:40.842Z,,,0,20.2,,,
2017-12-25T11:56:50.848Z,,,0,20.2,,,
2017-12-25T11:57:00.843Z,,,0,20.2,,,
2017-12-25T11:57:10.842Z,,,0,20.2,,,
2017-12-25T11:57:20.842Z,,,0,20.2,,,
2017-12-25T11:57:30.843Z,,,0,20.2,,,
2017-12-25T11:57:40.842Z,,,0,20.2,,,
2017-12-25T11:57:50.847Z,,,0,20.2,,,
2017-12-25T11:58:00.843Z,,,0,20.2,,,
2017-12-25T11:58:10.845Z,,,0,20.2,,,
2017-12-25T11:58:20.842Z,,,0,20.2,,,
2017-12-25T11:58:30.847Z,,,0,20.2,,,
2017-12-25T11:58:40.842Z,,,0,20.2,,,
2017-12-25T11:58:50.848Z,,,0,20.1,,,
2017-12-25T11:59:00.842Z,,,0,20.2,,,
2017-12-25T11:59:10.846Z,,,0,20.1,,,
2017-12-25T11:59:20.842Z,,,0,20.2,,,
2017-12-25T11:59:30.845Z,,,0,20.2,,,
2017-12-25T11:59:40.842Z,,,0,20.1,,,
2017-12-25T11:59:50.844Z,,,0,20.2,,,
2017-12-25T12:00:00.844Z,,,0,20.1,,,
2017-12-25T12:00:10.842Z,,,0,20.2,,,
2017-12-25T12:00:20.846Z,,,0,20.1,,,
2017-12-25T12:00:30.842Z,,,0,20.1,,,
2017-12-25T12:00:40.848Z,,,0,20.1,,,
2017-12-25T12:00:50.842Z,,,0,20.1,,,
