Time,HwTOutlet,ActPow,PrimTSet,HwActive,PrimT,HwTSet,ChActive
2017-12-06T11:11:30.904Z,21.1,,,,,0,
2017-12-06T11:11:40.882Z,21.1,,,,,0,
2017-12-06T11:11:50.889Z,21.1,,,,,0,
2017-12-06T11:12:00.883Z,21.1,,,,,0,
2017-12-06T11:12:10.884Z,21.1,,,,,0,
2017-12-06T11:12:20.885Z,21.1,,,,,0,
2017-12-06T11:12:30.900Z,21.1,,,,,0,
2017-12-06T11:12:40.890Z,21.1,,,,,0,
2017-12-06T11:12:50.884Z,21.1,,,,,0,
2017-12-06T11:13:00.884Z,21.1,,,,,0,
2017-12-06T11:13:10.884Z,21.1,,,,,0,
2017-12-06T11:13:20.932Z,21.1,,,,,0,
2017-12-06T11:13:30.896Z,21.1,,,,,0,
2017-12-06T11:13:40.936Z,21.1,,,,,0,
2017-12-06T11:13:50.886Z,21.1,,,,,0,
2017-12-06T11:14:00.893Z,21.1,,,,,0,
2017-12-06T11:14:10.889Z,21.1,,,,,0,
2017-12-06T11:14:20.883Z,21.1,,,,,0,
2017-12-06T11:14:30.883Z,21.1,,,,,0,
2017-12-06T11:14:40.883Z,21.1,,,,,0,
2017-12-06T11:14:50.884Z,21.1,,,,,0,
2017-12-06T11:15:00.887Z,21.1,,,,,0,
2017-12-06T11:15:10.885Z,21.1,,,,,0,
2017-12-06T11:15:20.905Z,21.1,,,,,0,
2017-12-06T11:15:30.889Z,21.1,,,,,0,
2017-12-06T11:15:40.900Z,21.1,,,,,0,
2017-12-06T11:15:50.936Z,21.1,,,,,0,
2017-12-06T11:16:00.901Z,21.1,,,,,0,
2017-12-06T11:16:10.887Z,21.1,,,,,0,
2017-12-06T11:16:20.884Z,21.1,,,,,0,
2017-12-06T11:16:30.886Z,21.1,,,,,0,
2017-12-06T11:16:40.888Z,21.1,,,,,0,
2017-12-06T11:16:50.883Z,21.1,,,,,0,
2017-12-06T11:17:00.889Z,21.1,,,,,0,
2017-12-06T11:17:10.894Z,21.1,,,,,0,
2017-12-06T11:17:20.898Z,20.9,,,,,0,
2017-12-06T11:17:30.884Z,21.1,,,,,0,
2017-12-06T11:17:40.908Z,21.1,,,,,0,
2017-12-06T11:17:50.884Z,21.1,,,,,0,
2017-12-06T11:18:00.884Z,20.9,,,,,0,
2017-12-06T11:18:10.885Z,20.9,,,,,0,
2017-12-06T11:18:20.888Z,20.9,,,,,0,
2017-12-06T11:18:30.895Z,21.1,,,,,0,
2017-12-06T11:18:40.904Z,20.9,,,,,0,
2017-12-06T11:18:50.891Z,20.9,,,,,0,
2017-12-06T11:19:00.888Z,20.9,,,,,0,
2017-12-06T11:19:10.885Z,20.9,,,,,0,
2017-12-06T11:19:20.886Z,20.9,,,,,0,
2017-12-06T11:19:30.885Z,20.9,,,,,0,
2017-12-06T11:19:40.886Z,20.9,,,,19.1,0,
2017-12-06T11:19:50.884Z,20.9,,,,,0,
2017-12-06T11:20:00.884Z,20.9,,,,19.1,0,
2017-12-06T11:20:10.907Z,20.9,,,,,0,
2017-12-06T11:20:20.884Z,20.9,,,,,0,
2017-12-06T11:20:30.885Z,20.9,,,,19.1,0,
2017-12-06T11:20:40.885Z,20.9,,,,19.1,0,
2017-12-06T11:20:50.914Z,20.9,,,,,0,
2017-12-06T11:21:00.886Z,20.9,,,,18.9,0,
2017-12-06T11:21:10.885Z,20.9,,,,19.1,0,
2017-12-06T11:21:20.884Z,20.9,,,,19.1,0,
2017-12-06T11:21:30.884Z,20.9,,,,,0,
2017-12-06T11:21:40.885Z,20.9,,,,19.1,0,
2017-12-06T11:21:50.885Z,20.9,,,,19.1,0,
2017-12-06T11:22:00.887Z,20.9,,,,18.9,0,
2017-12-06T11:22:10.885Z,20.9,,,,19.1,0,
2017-12-06T11:22:20.889Z,20.9,,,,18.9,0,
2017-12-06T11:22:30.900Z,20.9,,,,,0,
2017-12-06T11:22:40.901Z,20.9,,,,,0,
2017-12-06T11:22:50.888Z,20.9,,,,,0,
2017-12-06T11:23:00.893Z,20.9,,,,,0,
2017-12-06T11:23:10.890Z,20.9,,,,,0,
2017-12-06T11:23:20.900Z,20.9,,,,,0,
2017-12-06T11:23:30.887Z,20.9,,,,,0,
2017-12-06T11:23:40.898Z,20.9,,,,18.9,0,
2017-12-06T11:23:50.902Z,20.9,,,,18.9,0,
2017-12-06T11:24:00.894Z,20.9,,,,,0,
2017-12-06T11:24:10.905Z,20.9,,,,,0,
2017-12-06T11:24:20.904Z,20.9,,,,,0,
2017-12-06T11:24:31.090Z,20.9,,,,19.1,0,
2017-12-06T11:24:40.888Z,20.9,,,,19.1,0,
2017-12-06T11:24:50.886Z,20.9,,,,18.9,0,
2017-12-06T11:25:00.893Z,20.9,,,,19.1,0,
2017-12-06T11:25:10.885Z,20.8,,,,19.1,0,
2017-12-06T11:25:20.894Z,20.9,,,,19.1,0,
2017-12-06T11:25:30.886Z,20.8,,,,19.1,0,
2017-12-06T11:25:40.885Z,20.9,,,,19.1,0,
2017-12-06T11:25:50.888Z,20.9,,,,19.1,0,
2017-12-06T11:26:01.309Z,20.8,,,,19.1,0,
2017-12-06T11:26:10.890Z,20.8,,,,19.1,0,
2017-12-06T11:26:20.902Z,20.9,,,,18.9,0,
2017-12-06T11:26:30.912Z,20.8,,,,19.1,0,
2017-12-06T11:26:40.889Z,20.9,,,,19.1,0,
2017-12-06T11:26:50.886Z,20.8,,,,19.1,0,
2017-12-06T11:27:00.886Z,20.8,,,,,0,
2017-12-06T11:27:10.885Z,20.8,,,,,0,
2017-12-06T11:27:20.889Z,20.8,,,,19.1,0,
2017-12-06T11:27:30.974Z,20.8,,,,19.1,0,
2017-12-06T11:27:40.887Z,20.8,,,,19.1,0,
2017-12-06T11:27:50.886Z,20.8,,,,19.1,0,
2017-12-06T11:28:00.896Z,20.8,,,,,0,
2017-12-06T11:28:10.887Z,20.8,,,,,0,
2017-12-06T11:28:20.885Z,20.8,,,,18.9,0,
2017-12-06T11:28:30.886Z,20.8,,,,19.1,0,
2017-12-06T11:28:40.885Z,20.8,,,,,0,
2017-12-06T11:28:50.885Z,20.8,,,,,0,
2017-12-06T11:29:00.886Z,20.8,,,,,0,
2017-12-06T11:29:10.886Z,20.8,,,,18.9,0,
2017-12-06T11:29:20.886Z,20.8,,,,18.9,0,
2017-12-06T11:29:30.890Z,20.8,,,,,0,
2017-12-06T11:29:40.885Z,20.8,,,,,0,
2017-12-06T11:29:50.895Z,20.8,,,,18.8,0,
2017-12-06T11:30:00.896Z,20.8,,,,,0,
2017-12-06T11:30:10.887Z,20.8,,,,,0,
2017-12-06T11:30:20.886Z,20.8,,,,,0,
2017-12-06T11:30:30.886Z,20.8,,,,,0,
2017-12-06T11:30:40.901Z,20.8,,,,,0,
2017-12-06T11:30:50.938Z,20.8,,,,,0,
2017-12-06T11:31:00.886Z,20.8,,,,,0,
2017-12-06T11:31:10.896Z,20.8,,,,,0,
2017-12-06T11:31:20.887Z,20.8,,,,,0,
2017-12-06T11:31:31.101Z,20.8,,,,,0,
2017-12-06T11:31:40.889Z,20.8,,,,,0,
2017-12-06T11:31:50.900Z,20.8,,,,,0,
2017-12-06T11:32:00.886Z,20.8,,,,,0,
2017-12-06T11:32:10.942Z,20.8,,,,,0,
2017-12-06T11:32:20.887Z,20.8,,,,,0,
2017-12-06T11:32:30.956Z,20.8,,,,,0,
2017-12-06T11:32:41.004Z,20.8,,,,,0,
2017-12-06T11:32:50.887Z,20.8,,,,,0,
2017-12-06T11:33:00.891Z,20.8,,,,,0,
2017-12-06T11:33:10.887Z,20.8,,,,,0,
2017-12-06T11:33:20.886Z,20.8,,,,,0,
2017-12-06T11:33:30.887Z,20.8,,,,,0,
2017-12-06T11:33:40.892Z,20.8,,,,,0,
2017-12-06T11:33:50.888Z,20.8,,,,,0,
2017-12-06T11:34:00.887Z,20.6,,,,,0,
2017-12-06T11:34:10.887Z,20.8,,,,,0,
2017-12-06T11:34:20.895Z,20.8,,,,,0,
2017-12-06T11:34:30.887Z,20.8,,,,,0,
2017-12-06T11:34:40.907Z,20.8,,,,,0,
2017-12-06T11:34:50.888Z,20.6,,,,,0,
2017-12-06T11:35:00.887Z,20.8,,,,,0,
2017-12-06T11:35:10.889Z,20.6,,,,,0,
2017-12-06T11:35:20.900Z,20.6,,,,,0,
2017-12-06T11:35:30.887Z,20.8,,,,,0,
2017-12-06T11:35:40.887Z,20.6,,,,,0,
2017-12-06T11:35:50.887Z,20.6,,,,,0,
2017-12-06T11:36:00.888Z,20.6,,,,,0,
2017-12-06T11:36:10.894Z,20.6,,,,,0,
2017-12-06T11:36:20.891Z,20.6,,,,,0,
2017-12-06T11:36:30.888Z,20.6,,,,,0,
2017-12-06T11:36:40.887Z,20.6,,,,,0,
2017-12-06T11:36:50.888Z,20.6,,,,,0,
2017-12-06T11:37:00.887Z,20.6,,,,,0,
2017-12-06T11:37:10.887Z,20.6,,,,,0,
2017-12-06T11:37:20.888Z,20.6,,,,,0,
2017-12-06T11:37:30.894Z,20.6,,,,,0,
2017-12-06T11:37:40.888Z,20.6,,,,,0,
2017-12-06T11:37:50.906Z,20.6,,,,,0,
2017-12-06T11:38:00.895Z,20.6,,,,,0,
2017-12-06T11:38:10.887Z,20.6,,,,,0,
2017-12-06T11:38:20.887Z,20.6,,,,,0,
2017-12-06T11:38:30.887Z,20.6,,,,,0,
2017-12-06T11:38:40.896Z,20.6,,,,,0,
2017-12-06T11:38:50.890Z,20.6,,,,,0,
2017-12-06T11:39:00.888Z,20.6,,,,,0,
2017-12-06T11:39:10.892Z,20.6,,,,,0,
2017-12-06T11:39:20.899Z,20.6,,,,,0,
2017-12-06T11:39:30.893Z,20.6,,,,,0,
2017-12-06T11:39:40.888Z,20.6,,,,,0,
2017-12-06T11:39:50.888Z,20.6,,,,18.6,0,
2017-12-06T11:40:00.888Z,20.6,,,,,0,
2017-12-06T11:40:10.891Z,20.6,,,,,0,
2017-12-06T11:40:20.895Z,20.6,,,,,0,
2017-12-06T11:40:30.890Z,20.6,,,,,0,
2017-12-06T11:40:41.087Z,20.6,,,,,0,
2017-12-06T11:40:50.893Z,20.6,,,,,0,
2017-12-06T11:41:00.895Z,20.6,,,,,0,
2017-12-06T11:41:10.893Z,20.6,,,,,0,
2017-12-06T11:41:20.888Z,20.6,,,,,0,
2017-12-06T11:41:30.892Z,20.6,,,,,0,
2017-12-06T11:41:40.932Z,20.6,,,,,0,
2017-12-06T11:41:51.108Z,20.6,,,,,0,
2017-12-06T11:42:00.902Z,20.6,,,,,0,
2017-12-06T11:42:10.887Z,20.6,,,,,0,
2017-12-06T11:42:20.892Z,20.6,,,,,0,
2017-12-06T11:42:30.894Z,20.6,,,,,0,
2017-12-06T11:42:40.891Z,20.6,,,,,0,
2017-12-06T11:42:50.890Z,20.6,,,,,0,
2017-12-06T11:43:01.132Z,20.6,,,,,0,
2017-12-06T11:43:10.893Z,20.6,,,,,0,
2017-12-06T11:43:20.893Z,20.6,,,,,0,
2017-12-06T11:43:30.891Z,20.6,,,,,0,
2017-12-06T11:43:40.889Z,20.6,,,,,0,
2017-12-06T11:43:50.891Z,20.6,,,,,0,
2017-12-06T11:44:00.895Z,20.6,,,,,0,
2017-12-06T11:44:10.888Z,20.6,,,,,0,
2017-12-06T11:44:20.904Z,20.6,,,,,0,
2017-12-06T11:44:30.888Z,20.5,,,,,0,
2017-12-06T11:44:40.900Z,20.5,,,,,0,
2017-12-06T11:44:50.928Z,20.6,,,,,0,
2017-12-06T11:45:00.889Z,20.6,,,,,0,
2017-12-06T11:45:10.981Z,20.6,,,,,0,
2017-12-06T11:45:21.003Z,20.5,,,,,0,
2017-12-06T11:45:30.901Z,20.5,,,,,0,
2017-12-06T11:45:41.126Z,20.6,,,,,0,
2017-12-06T11:45:50.997Z,20.5,,,,,0,
2017-12-06T11:46:01.035Z,20.5,,,,,0,
2017-12-06T11:46:10.989Z,20.5,,,,,0,
2017-12-06T11:46:20.902Z,20.5,,,,,0,
2017-12-06T11:46:31.085Z,20.5,,,,,0,
2017-12-06T11:46:40.889Z,20.5,,,,,0,
2017-12-06T11:46:50.914Z,20.5,,,,,0,
2017-12-06T11:47:00.899Z,20.5,,,,,0,
2017-12-06T11:47:10.893Z,20.5,,,,,0,
2017-12-06T11:47:20.892Z,20.5,,,,,0,
2017-12-06T11:47:30.888Z,20.5,,,,,0,
2017-12-06T11:47:40.889Z,20.5,,,,,0,
2017-12-06T11:47:50.891Z,20.5,,,,,0,
2017-12-06T11:48:00.948Z,20.5,,,,,0,
2017-12-06T11:48:10.900Z,20.5,0,20,0,18.6,0,2
2017-12-06T11:48:20.889Z,20.5,,,,,0,
2017-12-06T11:48:30.891Z,20.5,,,,,0,
2017-12-06T11:48:40.908Z,20.5,,,,,0,
2017-12-06T11:48:50.895Z,20.5,,,,,0,
2017-12-06T11:49:00.889Z,20.5,,,,,0,
2017-12-06T11:49:10.890Z,20.5,,,,,0,
2017-12-06T11:49:20.907Z,20.5,,,,,0,
2017-12-06T11:49:30.889Z,20.5,,,,,0,
2017-12-06T11:49:40.923Z,20.5,,,,18.5,0,
2017-12-06T11:49:50.919Z,20.5,,,,,0,
2017-12-06T11:50:00.900Z,20.5,,,,,0,
2017-12-06T11:50:10.896Z,20.5,,,,,0,
2017-12-06T11:50:20.927Z,20.5,,,,,0,
2017-12-06T11:50:30.900Z,20.5,,,,,0,
2017-12-06T11:50:40.891Z,20.5,,,,,0,
2017-12-06T11:50:50.895Z,20.5,,,,,0,
2017-12-06T11:51:00.891Z,20.5,,,,,0,
2017-12-06T11:51:10.998Z,20.5,,,,,0,
2017-12-06T11:51:20.907Z,20.5,,,,,0,
2017-12-06T11:51:30.904Z,20.5,,,,,0,
2017-12-06T11:51:40.891Z,20.5,,,,,0,
2017-12-06T11:51:50.905Z,20.5,,,,,0,
2017-12-06T11:52:00.889Z,20.5,,,,,0,
2017-12-06T11:52:13.039Z,20.5,,,,,0,
2017-12-06T11:52:20.893Z,20.5,,,,,0,
2017-12-06T11:52:30.905Z,20.5,,,,,0,
2017-12-06T11:52:40.909Z,20.5,,,,,0,
2017-12-06T11:52:50.921Z,20.5,,,,,0,
2017-12-06T11:53:00.904Z,20.5,,,,,0,
2017-12-06T11:53:10.902Z,20.5,,,,,0,
2017-12-06T11:53:20.918Z,20.5,,,,,0,
2017-12-06T11:53:30.933Z,20.5,,,,,0,
2017-12-06T11:53:40.893Z,20.5,,,,,0,
2017-12-06T11:53:50.896Z,20.5,,,,,0,
2017-12-06T11:54:00.893Z,20.5,,,,,0,
2017-12-06T11:54:10.899Z,20.5,,,,,0,
2017-12-06T11:54:20.920Z,20.5,,,,,0,
2017-12-06T11:54:30.890Z,20.5,,,,,0,
2017-12-06T11:54:40.911Z,20.5,,,,,0,
2017-12-06T11:54:50.904Z,20.5,,,,,0,
2017-12-06T11:55:00.908Z,20.5,,,,,0,
2017-12-06T11:55:10.908Z,20.5,,,,,0,
2017-12-06T11:55:20.921Z,20.5,,,,,0,
2017-12-06T11:55:30.952Z,20.5,,,,,0,
2017-12-06T11:55:40.891Z,20.5,,,,,0,
2017-12-06T11:55:50.955Z,20.5,,,,,0,
2017-12-06T11:56:00.919Z,20.5,,,,,0,
2017-12-06T11:56:10.901Z,20.5,,,,,0,
2017-12-06T11:56:20.897Z,20.5,,,,,0,
2017-12-06T11:56:30.914Z,20.4,,,,,0,
2017-12-06T11:56:40.910Z,20.4,,,,,0,
2017-12-06T11:56:50.910Z,20.4,,,,,0,
2017-12-06T11:57:00.897Z,20.4,,,,,0,
2017-12-06T11:57:10.945Z,20.5,,,,,0,
2017-12-06T11:57:20.947Z,20.4,,,,,0,
2017-12-06T11:57:30.959Z,20.5,,,,,0,
2017-12-06T11:57:40.926Z,20.5,,,,,0,
2017-12-06T11:57:50.951Z,20.4,,,,,0,
2017-12-06T11:58:15.781Z,20.5,,,,,0,
2017-12-06T11:58:20.905Z,20.4,,,,,0,
2017-12-06T11:58:30.892Z,20.4,,,,,0,
2017-12-06T11:58:40.890Z,20.4,,,,,0,
2017-12-06T11:58:50.891Z,20.4,,,,,0,
2017-12-06T11:59:00.893Z,20.4,,,,,0,
2017-12-06T11:59:10.894Z,20.4,,,,,0,
2017-12-06T11:59:20.891Z,20.4,,,,,0,
2017-12-06T11:59:30.890Z,20.4,,,,,0,
2017-12-06T11:59:40.891Z,20.4,,,,,0,
2017-12-06T11:59:50.899Z,20.4,,,,18.4,0,
2017-12-06T12:00:00.895Z,20.4,,,,,0,
2017-12-06T12:00:10.897Z,20.4,,,,,0,
2017-12-06T12:00:20.892Z,20.4,,,,,0,
2017-12-06T12:00:30.892Z,20.4,,,,,0,
2017-12-06T12:00:40.895Z,20.4,,,,,0,
2017-12-06T12:00:50.890Z,20.4,,,,,0,
2017-12-06T12:01:00.893Z,20.4,,,,,0,
2017-12-06T12:01:10.891Z,20.4,,,,,0,
2017-12-06T12:01:20.891Z,20.4,,,,,0,
2017-12-06T12:01:30.894Z,20.4,,,,,0,
2017-12-06T12:01:40.921Z,20.4,,,,,0,
2017-12-06T12:01:50.893Z,20.4,,,,,0,
2017-12-06T12:02:00.892Z,20.4,,,,,0,
2017-12-06T12:02:10.894Z,20.4,,,,,0,
2017-12-06T12:02:20.891Z,20.4,,,,,0,
2017-12-06T12:02:31.347Z,20.4,,,,,0,
2017-12-06T12:02:40.892Z,20.4,,,,,0,
2017-12-06T12:02:50.916Z,20.4,,,,,0,
2017-12-06T12:03:00.894Z,20.4,,,,,0,
2017-12-06T12:03:10.892Z,20.4,,,,,0,
2017-12-06T12:03:20.894Z,20.4,,,,,0,
2017-12-06T12:03:30.894Z,20.4,,,,,0,
2017-12-06T12:03:40.897Z,20.4,,,,,0,
2017-12-06T12:03:50.902Z,20.4,,,,,0,
2017-12-06T12:04:00.920Z,20.4,,,,,0,
2017-12-06T12:04:10.929Z,20.4,,,,,0,
2017-12-06T12:04:20.892Z,20.4,,,,,0,
2017-12-06T12:04:30.892Z,20.4,,,,,0,
2017-12-06T12:04:40.892Z,20.4,,,,,0,
2017-12-06T12:04:50.892Z,20.4,,,,,0,
2017-12-06T12:05:00.898Z,20.4,,,,,0,
2017-12-06T12:05:10.895Z,20.4,,,,,0,
2017-12-06T12:05:20.932Z,20.4,,,,,0,
2017-12-06T12:05:30.909Z,20.4,,,,,0,
2017-12-06T12:05:40.923Z,20.4,,,,,0,
2017-12-06T12:05:50.900Z,20.4,,,,,0,
2017-12-06T12:06:00.905Z,20.4,,,,,0,
2017-12-06T12:06:10.892Z,20.4,,,,,0,
2017-12-06T12:06:20.892Z,20.4,,,,,0,
2017-12-06T12:06:30.937Z,20.4,,,,,0,
2017-12-06T12:06:40.891Z,20.4,,,,,0,
2017-12-06T12:06:50.893Z,20.4,,,,,0,
2017-12-06T12:07:00.909Z,20.4,,,,,0,
2017-12-06T12:07:10.892Z,20.4,,,,,0,
2017-12-06T12:07:20.899Z,20.4,,,,,0,
2017-12-06T12:07:30.892Z,20.4,,,,,0,
2017-12-06T12:07:40.899Z,20.4,,,,,0,
2017-12-06T12:07:50.894Z,20.4,,,,,0,
2017-12-06T12:08:00.892Z,20.4,,,,,0,
2017-12-06T12:08:13.011Z,20.2,,,,,0,
2017-12-06T12:08:20.900Z,20.4,,,,,0,
2017-12-06T12:08:30.954Z,20.4,,,,,0,
2017-12-06T12:08:40.943Z,20.4,,,,,0,
2017-12-06T12:08:50.901Z,20.2,,,,,0,
2017-12-06T12:09:00.900Z,20.2,,,,,0,
2017-12-06T12:09:10.912Z,20.2,,,,,0,
2017-12-06T12:09:20.899Z,20.2,,,,,0,
2017-12-06T12:09:30.908Z,20.4,,,,,0,
2017-12-06T12:09:40.969Z,20.2,,,,,0,
2017-12-06T12:09:50.907Z,20.2,,,,18.2,0,
2017-12-06T12:10:00.940Z,20.2,,,,,0,
2017-12-06T12:10:10.911Z,20.2,,,,,0,
2017-12-06T12:10:20.893Z,20.2,,,,,0,
2017-12-06T12:10:30.915Z,20.2,,,,,0,
2017-12-06T12:10:40.900Z,20.2,,,,,0,
2017-12-06T12:10:50.989Z,20.2,,,,,0,
2017-12-06T12:11:00.943Z,20.2,,,,,0,
2017-12-06T12:11:10.894Z,20.2,,,,,0,
2017-12-06T12:11:20.896Z,20.2,,,,,0,
2017-12-06T12:11:30.893Z,20.2,,,,,0,
2017-12-06T12:11:40.917Z,20.2,,,,,0,
2017-12-06T12:11:50.904Z,20.2,,,,,0,
2017-12-06T12:12:00.898Z,20.2,,,,,0,
2017-12-06T12:12:10.898Z,20.2,,,,,0,
2017-12-06T12:12:20.893Z,20.2,,,,,0,
2017-12-06T12:12:30.893Z,20.2,,,,,0,
2017-12-06T12:12:40.896Z,20.2,,,,,0,
2017-12-06T12:12:50.922Z,20.2,,,,,0,
2017-12-06T12:13:00.894Z,20.2,,,,,0,
2017-12-06T12:13:10.894Z,20.2,,,,,0,
2017-12-06T12:13:20.899Z,20.2,,,,,0,
2017-12-06T12:13:30.894Z,20.2,,,,,0,
2017-12-06T12:13:40.893Z,20.2,,,,,0,
2017-12-06T12:13:51.143Z,20.2,,,,,0,
2017-12-06T12:14:00.898Z,20.2,,,,,0,
2017-12-06T12:14:10.899Z,20.2,,,,,0,
2017-12-06T12:14:20.893Z,20.2,,,,,0,
2017-12-06T12:14:30.895Z,20.2,,,,,0,
2017-12-06T12:14:40.893Z,20.2,,,,,0,
2017-12-06T12:14:50.909Z,20.2,,,,,0,
2017-12-06T12:15:00.893Z,20.2,,,,,0,
2017-12-06T12:15:10.895Z,20.2,,,,,0,
2017-12-06T12:15:20.909Z,20.2,,,,,0,
2017-12-06T12:15:30.893Z,20.2,,,,,0,
2017-12-06T12:15:40.903Z,20.2,,,,,0,
2017-12-06T12:15:51.132Z,20.2,,,,,0,
2017-12-06T12:16:01.323Z,20.2,,,,,0,
2017-12-06T12:16:11.050Z,20.2,,,,,0,
2017-12-06T12:16:20.900Z,20.2,,,,,0,
2017-12-06T12:16:30.895Z,20.2,,,,,0,
2017-12-06T12:16:40.904Z,20.2,,,,,0,
2017-12-06T12:16:50.896Z,20.2,,,,,0,
2017-12-06T12:17:00.900Z,20.2,,,,,0,
2017-12-06T12:17:10.908Z,20.2,,,,,0,
2017-12-06T12:17:20.894Z,20.2,,,,,0,
2017-12-06T12:17:36.070Z,20.2,,,,,0,
2017-12-06T12:17:40.909Z,20.2,,,,,0,
2017-12-06T12:17:50.898Z,20.2,,,,,0,
2017-12-06T12:18:00.898Z,20.2,,,,,0,
2017-12-06T12:18:10.898Z,20.2,,,,,0,
2017-12-06T12:18:20.923Z,20.2,,,,,0,
2017-12-06T12:18:30.932Z,20.2,,,,,0,
2017-12-06T12:18:40.900Z,20.1,48,0,1,19.2,54,0
2017-12-06T12:18:50.955Z,22.8,49,,,24.2,54,
2017-12-06T12:19:00.979Z,27.4,80,,,30.6,54,
2017-12-06T12:19:10.915Z,34.6,80,,,37.2,54,
2017-12-06T12:19:20.895Z,39.8,0,,0,41.7,0,0
2017-12-06T12:19:30.894Z,39.8,,,,41.2,0,
2017-12-06T12:19:40.898Z,39.6,,,,40.9,0,
2017-12-06T12:19:50.895Z,39.5,,,,40.7,0,
2017-12-06T12:20:00.905Z,39.3,,,,,0,
2017-12-06T12:20:10.897Z,39.1,,,,40.6,0,
2017-12-06T12:20:20.898Z,38.8,,20,0,40.5,0,2
2017-12-06T12:20:30.993Z,38.7,,,,40.9,0,
2017-12-06T12:20:40.909Z,38.5,,,,30.7,0,
2017-12-06T12:20:50.897Z,38.3,,,,23.7,0,
2017-12-06T12:21:00.901Z,38,,,,21.9,0,
2017-12-06T12:21:10.898Z,37.8,,,,20.6,0,
2017-12-06T12:21:20.899Z,37.6,,,,19.9,0,
2017-12-06T12:21:30.907Z,37.4,,,,20,0,
2017-12-06T12:21:40.906Z,37.3,,,,20.1,0,
2017-12-06T12:21:50.904Z,26.3,44,0,1,,54,0
2017-12-06T12:22:00.920Z,22.8,113,,,28.7,54,
2017-12-06T12:22:13.005Z,31.5,133,,,37.2,54,
2017-12-06T12:22:20.913Z,38.4,153,,,47.1,54,
2017-12-06T12:22:30.907Z,45,149,,,53.4,54,
2017-12-06T12:22:40.895Z,49.3,151,,,58,54,
2017-12-06T12:22:50.895Z,51,0,,0,58.9,0,0
2017-12-06T12:23:00.925Z,50.6,,,,58.3,0,
2017-12-06T12:23:10.896Z,50.3,,,,58,0,
2017-12-06T12:23:20.897Z,50.1,,,,57.9,0,
2017-12-06T12:23:30.902Z,49.8,,,,57.7,0,
2017-12-06T12:23:40.938Z,49.6,,,,57.6,0,
2017-12-06T12:23:50.903Z,49.2,,20,0,58.1,0,2
2017-12-06T12:24:00.915Z,48.9,,,,56.8,0,
2017-12-06T12:24:11.018Z,48.6,,,,36.4,0,
2017-12-06T12:24:20.954Z,48.4,,,,28.7,0,
2017-12-06T12:24:30.945Z,48.1,,,,25.4,0,
2017-12-06T12:24:40.945Z,47.9,,,,23.6,0,
2017-12-06T12:24:50.950Z,47.7,,,,22.7,0,
2017-12-06T12:25:00.947Z,47.4,,,,23,0,
2017-12-06T12:25:10.925Z,47,,,,23.4,0,
2017-12-06T12:25:21.145Z,46.5,,,,23.6,0,
2017-12-06T12:25:30.908Z,46.1,,,,24,0,
2017-12-06T12:25:40.924Z,45.5,,,,24.3,0,
2017-12-06T12:25:50.894Z,45.1,,,,24.6,0,
2017-12-06T12:26:00.894Z,44.4,,,,24.5,0,
2017-12-06T12:26:10.896Z,43.9,,,,24.1,0,
2017-12-06T12:26:25.966Z,43.4,,,,,0,
2017-12-06T12:26:30.895Z,43,,,,24.7,0,
2017-12-06T12:26:40.932Z,42.5,,,,25.1,0,
2017-12-06T12:26:50.899Z,39.5,,0,0,,0,0
2017-12-06T12:27:00.895Z,39.3,,,,26.9,0,
2017-12-06T12:27:10.899Z,39.1,,,,26.7,0,
2017-12-06T12:27:20.906Z,38.8,,,,26.6,0,
2017-12-06T12:27:30.902Z,38.7,,,,,0,
2017-12-06T12:27:40.906Z,25.6,,,0,25.8,0,0
2017-12-06T12:27:50.908Z,25.5,,,,25.9,0,
2017-12-06T12:28:00.900Z,25.5,,,,,0,
2017-12-06T12:28:10.903Z,25.5,,,,,0,
2017-12-06T12:28:20.903Z,25.6,,,,,0,
2017-12-06T12:28:30.895Z,25.7,,,,,0,
2017-12-06T12:28:41.073Z,25.7,,20,0,26,0,2
2017-12-06T12:28:50.902Z,25.9,,,,25.9,0,
2017-12-06T12:29:00.901Z,25.9,,,,24.9,0,
2017-12-06T12:29:10.896Z,26,,,,24.5,0,
2017-12-06T12:29:20.900Z,26,,,,24,0,
2017-12-06T12:29:30.896Z,26,,,,23.7,0,
2017-12-06T12:29:40.927Z,26.1,,,,23.6,0,
2017-12-06T12:29:50.953Z,26.1,,,,23.5,0,
2017-12-06T12:30:00.901Z,26.1,,,,,0,
2017-12-06T12:30:10.950Z,26.1,,,,,0,
2017-12-06T12:30:20.898Z,26.1,,,,23.6,0,
2017-12-06T12:30:30.896Z,26.1,,,,,0,
2017-12-06T12:30:40.895Z,26.1,,,,23.5,0,
2017-12-06T12:30:50.911Z,26.1,,,,,0,
2017-12-06T12:31:00.900Z,26.1,,,,,0,
2017-12-06T12:31:10.906Z,26.1,,,,,0,
2017-12-06T12:31:20.899Z,26.1,,,,,0,
2017-12-06T12:31:30.896Z,26.1,,,,23.4,0,
2017-12-06T12:31:40.900Z,26.1,,,,,0,
2017-12-06T12:31:50.900Z,26.1,,,,23.3,0,
2017-12-06T12:32:01.107Z,26.1,,,,,0,
2017-12-06T12:32:10.900Z,26.1,,,,23.1,0,
2017-12-06T12:32:20.948Z,26.1,,,,,0,
2017-12-06T12:32:31.869Z,26,,,,,0,
