Time,HwTSet,PrimTSet,PrimT,ChActive,HwTOutlet,ActPow,HwActive
2017-12-31T00:28:22.854Z,0,,,,17,,
2017-12-31T00:28:32.853Z,0,,,,17,,
2017-12-31T00:28:42.855Z,0,,,,17,,
2017-12-31T00:28:52.854Z,0,,,,17,,
2017-12-31T00:29:02.856Z,0,,,,17,,
2017-12-31T00:29:12.854Z,0,,,,17,,
2017-12-31T00:29:22.853Z,0,,,,17,,
2017-12-31T00:29:32.853Z,0,,,,17,,
2017-12-31T00:29:42.853Z,0,,,,17,,
2017-12-31T00:29:52.854Z,0,,,,17,,
2017-12-31T00:30:02.853Z,0,,,,17,,
2017-12-31T00:30:12.862Z,0,,,,17,,
2017-12-31T00:30:22.854Z,0,,,,17,,
2017-12-31T00:30:33.017Z,0,,,,17,,
2017-12-31T00:30:42.857Z,0,,19.2,,17,,
2017-12-31T00:30:52.853Z,0,,19.3,,17,,
2017-12-31T00:31:02.855Z,0,,,,17,,
2017-12-31T00:31:12.853Z,0,,,,17,,
2017-12-31T00:31:22.854Z,0,,19.2,,17,,
2017-12-31T00:31:32.853Z,0,,,,17,,
2017-12-31T00:31:42.854Z,0,,,,17,,
2017-12-31T00:31:52.854Z,0,,,,17,,
2017-12-31T00:32:02.853Z,0,,,,17,,
2017-12-31T00:32:12.853Z,0,,,,17,,
2017-12-31T00:32:22.855Z,0,,,,17,,
2017-12-31T00:32:32.854Z,0,,,,17,,
2017-12-31T00:32:42.853Z,0,,,,17,,
2017-12-31T00:32:52.857Z,0,,,,17,,
2017-12-31T00:33:02.855Z,0,,,,17,,
2017-12-31T00:33:12.854Z,0,,,,17,,
2017-12-31T00:33:22.854Z,0,,,,17,,
2017-12-31T00:33:32.857Z,0,,,,17,,
2017-12-31T00:33:42.853Z,0,,,,16.8,,
2017-12-31T00:33:52.854Z,0,,,,17,,
2017-12-31T00:34:02.854Z,0,,,,17,,
2017-12-31T00:34:12.853Z,0,,,,17,,
2017-12-31T00:34:23.058Z,0,,,,17,,
2017-12-31T00:34:33.059Z,0,,,,17,,
2017-12-31T00:34:42.854Z,0,,,,16.8,,
2017-12-31T00:34:52.854Z,0,,,,17,,
2017-12-31T00:35:02.854Z,0,,,,16.8,,
2017-12-31T00:35:12.854Z,0,,,,16.8,,
2017-12-31T00:35:22.854Z,0,,,,16.8,,
2017-12-31T00:35:32.857Z,0,,,,16.8,,
2017-12-31T00:35:42.854Z,0,,,,16.8,,
2017-12-31T00:35:52.854Z,0,,,,16.8,,
2017-12-31T00:36:02.983Z,0,,,,16.8,,
2017-12-31T00:36:12.855Z,0,,,,16.8,,
2017-12-31T00:36:22.854Z,0,,,,16.8,,
2017-12-31T00:36:32.854Z,0,,,,16.8,,
2017-12-31T00:36:42.854Z,0,,,,16.8,,
2017-12-31T00:36:52.855Z,0,,,,16.8,,
2017-12-31T00:37:02.854Z,0,,,,16.8,,
2017-12-31T00:37:12.854Z,0,,,,16.8,,
2017-12-31T00:37:22.854Z,0,,,,16.8,,
2017-12-31T00:37:32.855Z,0,,,,16.8,,
2017-12-31T00:37:42.856Z,0,,,,16.8,,
2017-12-31T00:37:52.859Z,0,,,,16.8,,
2017-12-31T00:38:02.856Z,0,,,,16.8,,
2017-12-31T00:38:12.859Z,0,,,,16.8,,
2017-12-31T00:38:22.854Z,0,,,,16.8,,
2017-12-31T00:38:32.861Z,0,,,,16.8,,
2017-12-31T00:38:42.854Z,0,,,,16.8,,
2017-12-31T00:38:53.054Z,0,,,,16.8,,
2017-12-31T00:39:02.854Z,0,,,,16.8,,
2017-12-31T00:39:12.854Z,0,,,,16.8,,
2017-12-31T00:39:22.854Z,0,,,,16.8,,
2017-12-31T00:39:32.855Z,0,,,,16.8,,
2017-12-31T00:39:42.855Z,0,,,,16.8,,
2017-12-31T00:39:52.856Z,0,,,,16.8,,
2017-12-31T00:40:02.854Z,0,,19.1,,16.8,,
2017-12-31T00:40:12.857Z,0,,,,16.8,,
2017-12-31T00:40:22.855Z,0,,,,16.8,,
2017-12-31T00:40:32.855Z,0,,19.2,,16.8,,
2017-12-31T00:40:42.855Z,0,,19.1,,16.8,,
2017-12-31T00:40:52.855Z,0,,,,16.8,,
2017-12-31T00:41:02.855Z,0,,,,16.8,,
2017-12-31T00:41:12.858Z,0,,,,16.8,,
2017-12-31T00:41:22.854Z,0,,,,16.8,,
2017-12-31T00:41:32.855Z,0,,,,16.8,,
2017-12-31T00:41:42.855Z,0,,,,16.8,,
2017-12-31T00:41:52.855Z,0,,,,16.8,,
2017-12-31T00:42:02.855Z,0,,,,16.8,,
2017-12-31T00:42:12.855Z,0,,,,16.8,,
2017-12-31T00:42:22.855Z,0,,,,16.8,,
2017-12-31T00:42:32.855Z,0,,,,16.8,,
2017-12-31T00:42:42.857Z,0,,,,16.8,,
2017-12-31T00:42:52.854Z,0,,,,16.8,,
2017-12-31T00:43:02.860Z,0,,,,16.8,,
2017-12-31T00:43:12.855Z,0,,,,16.8,,
2017-12-31T00:43:22.854Z,0,,,,16.8,,
2017-12-31T00:43:32.855Z,0,,,,16.8,,
2017-12-31T00:43:42.858Z,0,,,,16.8,,
2017-12-31T00:43:52.856Z,0,,,,16.8,,
2017-12-31T00:44:02.856Z,0,,,,16.8,,
2017-12-31T00:44:12.856Z,0,,,,16.8,,
2017-12-31T00:44:22.855Z,0,,,,16.8,,
2017-12-31T00:44:32.855Z,0,,,,16.8,,
2017-12-31T00:44:42.858Z,0,,,,16.7,,
2017-12-31T00:44:52.855Z,0,,,,16.8,,
2017-12-31T00:45:02.855Z,0,,,,16.8,,
2017-12-31T00:45:12.858Z,0,,,,16.8,,
2017-12-31T00:45:22.855Z,0,,,,16.8,,
2017-12-31T00:45:32.855Z,0,,,,16.7,,
2017-12-31T00:45:42.858Z,0,,,,16.8,,
2017-12-31T00:45:52.855Z,0,,,,16.8,,
2017-12-31T00:46:02.855Z,0,,,,16.8,,
2017-12-31T00:46:12.857Z,0,,,,16.7,,
2017-12-31T00:46:22.856Z,0,,,,16.7,,
2017-12-31T00:46:32.855Z,0,,,,16.7,,
2017-12-31T00:46:42.860Z,0,,,,16.8,,
2017-12-31T00:46:52.858Z,0,,,,16.8,,
2017-12-31T00:47:02.855Z,0,,,,16.7,,
2017-12-31T00:47:12.855Z,0,,,,16.7,,
2017-12-31T00:47:22.855Z,0,,,,16.7,,
2017-12-31T00:47:32.857Z,0,,,,16.7,,
2017-12-31T00:47:42.856Z,0,,,,16.7,,
2017-12-31T00:47:52.857Z,0,,,,16.7,,
2017-12-31T00:48:03.030Z,0,,,,16.7,,
2017-12-31T00:48:12.855Z,0,,,,16.7,,
2017-12-31T00:48:22.862Z,0,,19.1,,16.7,,
2017-12-31T00:48:32.856Z,0,,,,16.7,,
2017-12-31T00:48:42.855Z,0,,,,16.7,,
2017-12-31T00:48:52.856Z,0,,18.9,,16.7,,
2017-12-31T00:49:02.859Z,0,,19.1,,16.7,,
2017-12-31T00:49:12.856Z,0,,18.9,,16.7,,
2017-12-31T00:49:22.855Z,0,,19.1,,16.7,,
2017-12-31T00:49:37.906Z,0,,19.1,,16.7,,
2017-12-31T00:49:42.856Z,0,,18.9,,16.7,,
2017-12-31T00:49:52.857Z,0,,19.1,,16.7,,
2017-12-31T00:50:02.856Z,0,,18.9,,16.7,,
2017-12-31T00:50:12.855Z,0,,,,16.7,,
2017-12-31T00:50:22.856Z,0,,,,16.7,,
2017-12-31T00:50:32.859Z,0,,,,16.7,,
2017-12-31T00:50:42.856Z,0,,,,16.7,,
2017-12-31T00:50:52.858Z,0,,,,16.7,,
2017-12-31T00:51:02.855Z,0,,,,16.7,,
2017-12-31T00:51:12.856Z,0,,,,16.7,,
2017-12-31T00:51:22.856Z,0,,,,16.7,,
2017-12-31T00:51:32.855Z,0,,,,16.7,,
2017-12-31T00:51:42.856Z,0,,,,16.7,,
2017-12-31T00:51:52.858Z,0,,,,16.7,,
2017-12-31T00:52:02.856Z,0,,,,16.7,,
2017-12-31T00:52:12.855Z,0,,,,16.7,,
2017-12-31T00:52:22.856Z,0,,,,16.7,,
2017-12-31T00:52:32.856Z,0,,,,16.7,,
2017-12-31T00:52:42.860Z,0,,,,16.7,,
2017-12-31T00:52:52.856Z,0,,,,16.7,,
2017-12-31T00:53:02.856Z,0,,,,16.7,,
2017-12-31T00:53:12.863Z,0,,,,16.7,,
2017-12-31T00:53:22.856Z,0,,,,16.7,,
2017-12-31T00:53:32.857Z,0,,,,16.7,,
2017-12-31T00:53:42.885Z,0,,,,16.7,,
2017-12-31T00:53:52.856Z,0,,,,16.7,,
2017-12-31T00:54:02.856Z,0,,,,16.7,,
2017-12-31T00:54:12.856Z,0,,,,16.7,,
2017-12-31T00:54:22.856Z,0,,,,16.7,,
2017-12-31T00:54:32.859Z,0,,,,16.7,,
2017-12-31T00:54:42.856Z,0,,,,16.7,,
2017-12-31T00:54:52.861Z,0,,,,16.7,,
2017-12-31T00:55:02.856Z,0,,,,16.7,,
2017-12-31T00:55:12.856Z,0,,,,16.7,,
2017-12-31T00:55:22.858Z,0,,,,16.7,,
2017-12-31T00:55:32.857Z,0,,,,16.7,,
2017-12-31T00:55:42.856Z,0,,,,16.7,,
2017-12-31T00:55:52.856Z,0,,,,16.7,,
2017-12-31T00:56:02.856Z,0,,,,16.7,,
2017-12-31T00:56:12.856Z,0,,,,16.7,,
2017-12-31T00:56:22.856Z,0,,,,16.7,,
2017-12-31T00:56:32.856Z,0,,,,16.7,,
2017-12-31T00:56:42.856Z,0,,,,16.7,,
2017-12-31T00:56:52.856Z,0,,,,16.7,,
2017-12-31T00:57:02.860Z,0,,,,16.7,,
2017-12-31T00:57:12.856Z,0,,,,16.7,,
2017-12-31T00:57:22.856Z,0,,,,16.7,,
2017-12-31T00:57:33.013Z,0,,,,16.7,,
2017-12-31T00:57:42.856Z,0,,,,16.7,,
2017-12-31T00:57:52.857Z,0,,18.8,,16.7,,
2017-12-31T00:58:02.860Z,0,,18.9,,16.7,,
2017-12-31T00:58:12.859Z,0,,,,16.7,,
2017-12-31T00:58:22.856Z,0,,,,16.7,,
2017-12-31T00:58:32.857Z,0,,,,16.7,,
2017-12-31T00:58:42.857Z,0,,,,16.7,,
2017-12-31T00:58:52.857Z,0,,,,16.7,,
2017-12-31T00:59:02.857Z,0,,18.8,,16.7,,
2017-12-31T00:59:12.857Z,0,,,,16.7,,
2017-12-31T00:59:22.857Z,0,,18.9,,16.7,,
2017-12-31T00:59:32.857Z,0,,,,16.7,,
2017-12-31T00:59:42.857Z,0,,18.8,,16.7,,
2017-12-31T00:59:52.858Z,0,,,,16.7,,
2017-12-31T01:00:02.857Z,0,,,,16.7,,
2017-12-31T01:00:12.857Z,0,,,,16.7,,
2017-12-31T01:00:22.857Z,0,,,,16.7,,
2017-12-31T01:00:32.857Z,0,,,,16.7,,
2017-12-31T01:00:42.857Z,0,,,,16.7,,
2017-12-31T01:00:52.858Z,0,,,,16.5,,
2017-12-31T01:01:02.858Z,0,,,,16.7,,
2017-12-31T01:01:12.857Z,0,,,,16.5,,
2017-12-31T01:01:22.857Z,0,,,,16.7,,
2017-12-31T01:01:32.857Z,0,,,,16.7,,
2017-12-31T01:01:42.857Z,0,,,,16.5,,
2017-12-31T01:01:52.859Z,0,,,,16.5,,
2017-12-31T01:02:02.857Z,0,,,,16.7,,
2017-12-31T01:02:12.863Z,0,,,,16.5,,
2017-12-31T01:02:22.858Z,0,,,,16.5,,
2017-12-31T01:02:32.859Z,0,,,,16.5,,
2017-12-31T01:02:42.857Z,0,,,,16.5,,
2017-12-31T01:02:52.861Z,0,,,,16.5,,
2017-12-31T01:03:02.857Z,0,,,,16.5,,
2017-12-31T01:03:12.856Z,0,,,,16.5,,
2017-12-31T01:03:22.858Z,0,,,,16.5,,
2017-12-31T01:03:32.857Z,0,,,,16.5,,
2017-12-31T01:03:42.863Z,0,,,,16.5,,
2017-12-31T01:03:52.857Z,0,,,,16.5,,
