Time,HwTSet,HwActive,HwTOutlet,PrimT,ChActive,PrimTSet,ActPow
2018-01-05T12:52:03.913Z,0,,18.8,17.3,,,
2018-01-05T12:52:13.950Z,0,,18.6,17.4,,,
2018-01-05T12:52:23.924Z,0,,18.8,,,,
2018-01-05T12:52:33.914Z,0,,18.8,,,,
2018-01-05T12:52:43.920Z,0,,18.8,17.3,,,
2018-01-05T12:52:53.913Z,0,,18.8,17.4,,,
2018-01-05T12:53:03.916Z,0,,18.8,,,,
2018-01-05T12:53:13.914Z,0,,18.8,,,,
2018-01-05T12:53:23.914Z,0,,18.8,,,,
2018-01-05T12:53:33.913Z,0,,18.6,,,,
2018-01-05T12:53:43.913Z,0,,18.8,,,,
2018-01-05T12:53:53.914Z,0,,18.8,,,,
2018-01-05T12:54:03.914Z,0,,18.6,,,,
2018-01-05T12:54:13.913Z,0,,18.8,17.3,,,
2018-01-05T12:54:23.915Z,0,,18.6,17.4,,,
2018-01-05T12:54:33.913Z,0,,18.6,,,,
2018-01-05T12:54:43.914Z,0,,18.8,17.3,,,
2018-01-05T12:54:53.918Z,0,,18.6,17.4,,,
2018-01-05T12:55:03.914Z,0,,18.6,,,,
2018-01-05T12:55:13.924Z,0,,18.6,17.3,,,
2018-01-05T12:55:23.921Z,0,,18.6,17.4,,,
2018-01-05T12:55:33.915Z,0,0,18.6,17.3,2,,45
2018-01-05T12:55:43.914Z,0,,18.6,23,,,34
2018-01-05T12:55:53.930Z,0,0,18.6,22.4,2,,0
2018-01-05T12:56:03.914Z,0,,18.6,19.9,,,
2018-01-05T12:56:13.918Z,0,,18.6,18.6,,,
2018-01-05T12:56:23.926Z,0,,18.6,17.8,,,
2018-01-05T12:56:33.913Z,0,,18.6,,,,
2018-01-05T12:56:43.914Z,0,,18.6,18,,,
2018-01-05T12:56:56.036Z,0,,18.6,18.1,,,
2018-01-05T12:57:03.914Z,0,,18.6,,,,
2018-01-05T12:57:13.914Z,0,,18.6,,,,
2018-01-05T12:57:23.913Z,0,,18.6,,,,
2018-01-05T12:57:33.914Z,0,,18.6,,,,
2018-01-05T12:57:43.920Z,0,,18.6,,,,
2018-01-05T12:57:53.914Z,0,,18.6,,,,
2018-01-05T12:58:03.914Z,0,,18.6,18.2,,,
2018-01-05T12:58:13.936Z,0,,18.6,,,,
2018-01-05T12:58:23.914Z,0,,18.6,18.4,,,
2018-01-05T12:58:33.960Z,0,,18.6,,,,
2018-01-05T12:58:43.914Z,0,,18.6,18.2,,,
2018-01-05T12:58:53.914Z,0,,18.6,,,,
2018-01-05T12:59:03.929Z,0,,18.6,,,,
2018-01-05T12:59:14.122Z,0,,18.6,18.1,,,
2018-01-05T12:59:24.024Z,0,,18.6,,,,
2018-01-05T12:59:33.914Z,0,,18.6,,,,
2018-01-05T12:59:43.914Z,0,,18.6,,,,
2018-01-05T12:59:53.914Z,0,,18.6,,,,
2018-01-05T13:00:03.917Z,0,,18.6,,,,
2018-01-05T13:00:13.933Z,0,,18.6,,,,
2018-01-05T13:00:23.914Z,0,,18.6,,,,
2018-01-05T13:00:34.104Z,0,,18.6,,,,
2018-01-05T13:00:43.916Z,0,,18.6,,,,
2018-01-05T13:00:53.973Z,0,,18.6,,,,
2018-01-05T13:01:03.914Z,0,,18.6,,,,
2018-01-05T13:01:13.931Z,0,,18.6,,,,
2018-01-05T13:01:23.919Z,0,,18.6,,,,
2018-01-05T13:01:33.938Z,0,,18.6,,,,
2018-01-05T13:01:43.920Z,0,,18.6,,,,
2018-01-05T13:01:53.915Z,0,,18.6,,,,
2018-01-05T13:02:03.921Z,0,,18.6,,,,
2018-01-05T13:02:13.922Z,0,,18.6,,,,
2018-01-05T13:02:23.925Z,0,,18.6,,,,
2018-01-05T13:02:34.106Z,0,,18.6,,,,
2018-01-05T13:02:43.965Z,0,,18.6,,,,
2018-01-05T13:02:53.967Z,0,,18.6,,,,
2018-01-05T13:03:03.928Z,0,,18.6,,,,
2018-01-05T13:03:13.922Z,0,,18.6,,,,
2018-01-05T13:03:23.956Z,0,,18.6,,,,
2018-01-05T13:03:33.918Z,0,,18.6,,,,
2018-01-05T13:03:43.915Z,0,,18.6,,,,
2018-01-05T13:03:53.925Z,0,,18.6,,,,
2018-01-05T13:04:04.099Z,0,,18.6,,,,
2018-01-05T13:04:13.922Z,0,,18.6,,,,
2018-01-05T13:04:23.921Z,0,,18.6,,,,
2018-01-05T13:04:34.123Z,0,,18.6,,,,
2018-01-05T13:04:44.160Z,0,,18.6,,,,
2018-01-05T13:04:53.924Z,0,,18.6,,,,
2018-01-05T13:05:08.935Z,0,,18.6,,,,
2018-01-05T13:05:13.923Z,0,,18.6,,,,
2018-01-05T13:05:23.945Z,0,,18.6,,,,
2018-01-05T13:05:33.935Z,0,,18.6,,,,
2018-01-05T13:05:43.958Z,0,,18.6,,,,
2018-01-05T13:05:53.937Z,0,,18.6,,,,
2018-01-05T13:06:04.174Z,0,,18.6,,,,
2018-01-05T13:06:13.919Z,0,,18.6,18,,,
2018-01-05T13:06:23.939Z,0,,18.6,,,,
2018-01-05T13:06:33.938Z,0,,18.6,17.8,,,
2018-01-05T13:06:43.914Z,0,,18.6,,,,
2018-01-05T13:06:53.925Z,0,,18.6,,,,
2018-01-05T13:07:03.920Z,0,,18.6,,,,
2018-01-05T13:07:13.920Z,0,,18.6,,,,
2018-01-05T13:07:23.916Z,0,,18.6,,,,
2018-01-05T13:07:33.964Z,0,,18.6,,,,
2018-01-05T13:07:43.967Z,0,,18.6,,,,
2018-01-05T13:07:53.984Z,0,,18.6,,,,
2018-01-05T13:08:03.922Z,0,,18.6,,,,
2018-01-05T13:08:13.933Z,0,,18.6,,,,
2018-01-05T13:08:23.950Z,0,,18.6,,,,
2018-01-05T13:08:33.916Z,0,,18.6,,,,
2018-01-05T13:08:43.942Z,0,,18.6,,,,
2018-01-05T13:08:53.916Z,0,,18.6,,,,
2018-01-05T13:09:03.948Z,0,,18.6,,,,
2018-01-05T13:09:13.969Z,0,,18.6,,,,
2018-01-05T13:09:23.915Z,0,,18.6,,,,
2018-01-05T13:09:33.915Z,0,,18.6,,,,
2018-01-05T13:09:43.918Z,0,,18.6,,,,
2018-01-05T13:09:53.926Z,0,,18.6,17.7,,,
2018-01-05T13:10:03.915Z,0,,18.6,,,,
2018-01-05T13:10:13.928Z,0,,18.6,,,,
2018-01-05T13:10:23.946Z,0,,18.6,,,,
2018-01-05T13:10:34.087Z,0,,18.6,17.8,,,
2018-01-05T13:10:43.920Z,0,,18.6,,,,
2018-01-05T13:10:53.915Z,0,,18.6,,,,
2018-01-05T13:11:03.929Z,0,,18.6,17.7,,,
2018-01-05T13:11:13.916Z,0,,18.6,,,,
2018-01-05T13:11:23.916Z,0,,18.6,,,,
2018-01-05T13:11:33.916Z,0,,18.6,,,,
2018-01-05T13:11:43.969Z,0,,18.6,,,,
2018-01-05T13:11:53.917Z,0,,18.6,,,,
2018-01-05T13:12:03.915Z,0,,18.6,,,,
2018-01-05T13:12:14.048Z,0,,18.6,,,,
2018-01-05T13:12:23.943Z,0,,18.6,,,,
2018-01-05T13:12:34.122Z,0,,18.6,17.8,,,
2018-01-05T13:12:43.938Z,0,,18.6,17.7,,,
2018-01-05T13:12:53.916Z,0,,18.6,,,,
2018-01-05T13:13:03.929Z,0,,18.6,,,,
2018-01-05T13:13:13.922Z,0,,18.6,,,,
2018-01-05T13:13:23.916Z,0,,18.6,,,,
2018-01-05T13:13:33.948Z,0,,18.6,,,,
2018-01-05T13:13:43.916Z,0,,18.6,,,,
2018-01-05T13:13:54.135Z,0,,18.6,,,,
2018-01-05T13:14:03.916Z,0,,18.6,,,,
2018-01-05T13:14:13.927Z,0,,18.6,,,,
2018-01-05T13:14:23.989Z,0,,18.6,,,,
2018-01-05T13:14:33.948Z,0,,18.6,,,,
2018-01-05T13:14:43.923Z,0,,18.6,,,,
2018-01-05T13:14:53.969Z,0,,18.6,,,,
2018-01-05T13:15:03.929Z,0,,18.6,,,,
2018-01-05T13:15:13.924Z,0,,18.6,,,,
2018-01-05T13:15:23.932Z,0,,18.6,,,,
2018-01-05T13:15:34.131Z,0,,18.6,,,,
2018-01-05T13:15:43.916Z,0,,18.6,,,,
2018-01-05T13:15:53.929Z,0,,18.6,,,,
2018-01-05T13:16:03.921Z,0,,18.6,,,,
2018-01-05T13:16:13.925Z,0,,18.6,,,,
2018-01-05T13:16:23.919Z,0,,18.6,,,,
2018-01-05T13:16:33.918Z,0,,18.6,,,,
2018-01-05T13:16:43.959Z,0,,18.6,17.6,,,
2018-01-05T13:16:53.947Z,0,,18.6,,,,
2018-01-05T13:17:04.003Z,0,,18.6,,,,
2018-01-05T13:17:13.916Z,0,,18.6,,,,
2018-01-05T13:17:23.924Z,0,,18.6,,,,
2018-01-05T13:17:33.938Z,0,,18.6,,,,
2018-01-05T13:17:43.929Z,0,,18.6,,,,
2018-01-05T13:17:53.916Z,0,,18.6,,,,
2018-01-05T13:18:03.917Z,0,,18.6,,,,
2018-01-05T13:18:13.919Z,0,,18.6,,,,
2018-01-05T13:18:23.917Z,0,,18.6,,,,
2018-01-05T13:18:33.980Z,0,,18.6,,,,
2018-01-05T13:18:43.920Z,0,,18.6,,,,
2018-01-05T13:18:53.919Z,0,,18.6,,,,
2018-01-05T13:19:03.917Z,0,,18.6,,,,
2018-01-05T13:19:13.917Z,0,,18.6,,,,
2018-01-05T13:19:23.917Z,0,,18.6,,,,
2018-01-05T13:19:33.917Z,0,,18.6,,,,
2018-01-05T13:19:43.917Z,0,,18.6,,,,
2018-01-05T13:19:53.919Z,0,,18.6,,,,
2018-01-05T13:20:03.917Z,0,,18.6,,,,
2018-01-05T13:20:14.111Z,0,,18.6,,,,
2018-01-05T13:20:23.917Z,0,,18.6,,,,
2018-01-05T13:20:33.919Z,0,,18.6,,,,
2018-01-05T13:20:43.923Z,0,,18.6,,,,
2018-01-05T13:20:53.948Z,0,,18.6,,,,
2018-01-05T13:21:03.919Z,0,,18.6,,,,
2018-01-05T13:21:13.917Z,0,,18.6,17.4,,,
2018-01-05T13:21:23.921Z,0,,18.6,17.6,,,
2018-01-05T13:21:33.925Z,0,,18.6,,,,
2018-01-05T13:21:43.967Z,0,,18.6,,,,
2018-01-05T13:21:53.917Z,0,,18.6,,,,
2018-01-05T13:22:03.922Z,0,,18.6,17.4,,,
2018-01-05T13:22:13.917Z,0,,18.5,,,,
2018-01-05T13:22:23.924Z,0,,18.6,,,,
2018-01-05T13:22:33.917Z,0,,18.5,17.6,,,
2018-01-05T13:22:43.917Z,0,,18.6,17.4,,,
2018-01-05T13:22:53.921Z,0,,18.5,,,,
2018-01-05T13:23:03.950Z,0,,18.6,,,,
2018-01-05T13:23:13.917Z,0,,18.6,,,,
2018-01-05T13:23:23.917Z,0,,18.5,,,,
2018-01-05T13:23:33.917Z,0,,18.5,,,,
2018-01-05T13:23:43.917Z,0,,18.6,17.6,,,
2018-01-05T13:23:53.917Z,0,,18.6,17.4,,,
2018-01-05T13:24:03.919Z,0,,18.6,,,,
2018-01-05T13:24:13.920Z,0,,18.5,,,,
2018-01-05T13:24:23.923Z,0,,18.5,,,,
2018-01-05T13:24:33.970Z,0,,18.5,17.6,,,
2018-01-05T13:24:43.918Z,0,,18.5,17.4,,,
2018-01-05T13:24:53.917Z,0,,18.5,,,,
2018-01-05T13:25:03.947Z,0,,18.5,,,,
2018-01-05T13:25:13.926Z,0,,18.5,,,,
2018-01-05T13:25:23.919Z,0,,18.5,,,,
2018-01-05T13:25:33.919Z,0,,18.5,,,,
2018-01-05T13:25:43.917Z,0,,18.5,,,,
2018-01-05T13:25:53.938Z,0,,18.5,,,,
2018-01-05T13:26:03.917Z,0,,18.5,17.6,,,
2018-01-05T13:26:13.920Z,0,,18.5,17.4,,,
2018-01-05T13:26:23.918Z,0,,18.5,,,,
2018-01-05T13:26:33.917Z,0,,18.5,,,,
2018-01-05T13:26:43.917Z,0,,18.5,17.3,,,
2018-01-05T13:26:53.928Z,0,,18.5,,,,
2018-01-05T13:27:03.917Z,0,,18.5,,,,
2018-01-05T13:27:13.918Z,0,,18.5,,,,
2018-01-05T13:27:23.920Z,0,,18.5,,,,
2018-01-05T13:27:33.918Z,0,,18.5,,,,
2018-01-05T13:27:43.923Z,0,,18.5,,,,
2018-01-05T13:27:53.919Z,0,,18.5,,,,
2018-01-05T13:28:03.918Z,0,,18.5,,,,
2018-01-05T13:28:13.918Z,0,,18.5,,,,
2018-01-05T13:28:23.921Z,0,,18.5,,,,
2018-01-05T13:28:33.918Z,0,,18.5,,,,
2018-01-05T13:28:43.918Z,0,,18.5,,,,
2018-01-05T13:28:53.918Z,0,,18.5,,,,
2018-01-05T13:29:03.918Z,0,,18.5,,,,
2018-01-05T13:29:13.941Z,0,,18.5,,,,
2018-01-05T13:29:23.918Z,0,,18.5,,,,
2018-01-05T13:29:33.985Z,0,,18.5,,,,
2018-01-05T13:29:43.918Z,0,,18.5,,,,
2018-01-05T13:29:53.918Z,0,,18.5,,,,
2018-01-05T13:30:03.925Z,0,,18.5,,,,
2018-01-05T13:30:13.919Z,0,,18.5,,,,
2018-01-05T13:30:23.919Z,0,,18.5,,,,
2018-01-05T13:30:33.918Z,0,,18.5,,,,
2018-01-05T13:30:43.921Z,0,,18.5,,,,
2018-01-05T13:30:53.918Z,0,,18.5,,,,
2018-01-05T13:31:03.918Z,0,,18.5,,,,
2018-01-05T13:31:13.972Z,0,,18.5,,,,
2018-01-05T13:31:23.920Z,0,,18.5,,,,
2018-01-05T13:31:33.954Z,0,,18.5,,,,
2018-01-05T13:31:43.919Z,0,,18.5,,,,
2018-01-05T13:31:53.918Z,0,,18.5,,,,
2018-01-05T13:32:03.922Z,0,,18.5,,,,
2018-01-05T13:32:13.925Z,0,,18.5,,,,
2018-01-05T13:32:23.945Z,0,,18.5,,,,
2018-01-05T13:32:33.918Z,0,,18.5,,,,
2018-01-05T13:32:43.918Z,0,,18.5,,,,
2018-01-05T13:32:53.919Z,0,,18.5,,,,
2018-01-05T13:33:03.941Z,0,,18.5,,,,
2018-01-05T13:33:13.923Z,0,,18.5,,,,
2018-01-05T13:33:23.946Z,0,,18.5,,,,
2018-01-05T13:33:33.918Z,0,,18.5,,,,
2018-01-05T13:33:43.963Z,0,,18.5,,,,
2018-01-05T13:33:53.954Z,0,,18.5,,,,
2018-01-05T13:34:03.919Z,0,,18.5,,,,
2018-01-05T13:34:13.921Z,0,,18.5,,,,
2018-01-05T13:34:23.919Z,0,,18.5,,,,
2018-01-05T13:34:33.919Z,0,,18.5,,,,
2018-01-05T13:34:43.919Z,0,0,18.5,17.3,2,20,0
2018-01-05T13:34:53.919Z,0,,18.5,,,,
2018-01-05T13:35:03.922Z,0,,18.5,,,,
2018-01-05T13:35:13.921Z,0,,18.5,,,,
2018-01-05T13:35:23.920Z,0,,18.5,,,,
2018-01-05T13:35:33.944Z,0,,18.5,,,,
2018-01-05T13:35:43.919Z,0,,18.5,,,,
2018-01-05T13:35:53.930Z,0,,18.5,,,,
2018-01-05T13:36:03.927Z,0,,18.5,,,,
2018-01-05T13:36:13.919Z,0,,18.5,,,,
2018-01-05T13:36:23.922Z,0,,18.5,,,,
2018-01-05T13:36:34.084Z,0,,18.5,17.2,,,
2018-01-05T13:36:43.919Z,0,,18.5,,,,
2018-01-05T13:36:53.919Z,0,,18.5,,,,
2018-01-05T13:37:03.919Z,0,,18.5,,,,
2018-01-05T13:37:13.919Z,0,,18.4,,,,
2018-01-05T13:37:23.920Z,0,,18.5,,,,
2018-01-05T13:37:33.922Z,0,,18.5,,,,
2018-01-05T13:37:43.919Z,0,,18.5,,,,
2018-01-05T13:37:53.919Z,0,,18.5,,,,
2018-01-05T13:38:03.919Z,0,,18.5,,,,
2018-01-05T13:38:13.919Z,0,,18.5,,,,
2018-01-05T13:38:23.919Z,0,,18.5,,,,
2018-01-05T13:38:33.919Z,0,,18.5,,,,
2018-01-05T13:38:43.919Z,0,0,18.5,19.1,2,,44
2018-01-05T13:38:53.925Z,0,,18.5,22.4,,,35
2018-01-05T13:39:03.920Z,0,,18.5,23.1,,,29
2018-01-05T13:39:13.919Z,0,,18.4,23.4,,,
2018-01-05T13:39:23.919Z,0,,18.5,23.5,,,
2018-01-05T13:39:33.923Z,0,,18.5,23.6,,,
2018-01-05T13:39:43.930Z,0,0,18.4,23.7,2,,0
2018-01-05T13:39:53.920Z,0,,18.4,20.8,,,
2018-01-05T13:40:03.948Z,0,,18.5,19.7,,,
2018-01-05T13:40:13.971Z,0,,18.5,19.3,,,
2018-01-05T13:40:24.052Z,0,,18.5,,,,
2018-01-05T13:40:33.964Z,0,,18.4,19.5,,,
2018-01-05T13:40:43.948Z,0,,18.4,,,,
2018-01-05T13:40:53.924Z,0,,18.5,,,,
2018-01-05T13:41:03.919Z,0,,18.5,19.6,,,
2018-01-05T13:41:13.925Z,0,,18.4,19.7,,,
2018-01-05T13:41:23.926Z,0,,18.5,19.9,,,
2018-01-05T13:41:33.941Z,0,,18.5,20,,,
2018-01-05T13:41:43.920Z,0,,18.5,,,,
2018-01-05T13:41:53.925Z,0,,18.5,,,,
2018-01-05T13:42:03.922Z,0,,18.5,,,,
2018-01-05T13:42:13.920Z,0,,18.5,19.9,,,
2018-01-05T13:42:23.924Z,0,,18.5,,,,
2018-01-05T13:42:33.920Z,0,,18.5,19.7,,,
2018-01-05T13:42:43.920Z,0,,18.5,19.6,,,
2018-01-05T13:42:53.927Z,0,,18.5,,,,
2018-01-05T13:43:03.922Z,0,,18.5,,,,
2018-01-05T13:43:13.946Z,0,,18.5,,,,
2018-01-05T13:43:23.965Z,0,,18.5,,,,
2018-01-05T13:43:33.938Z,0,,18.5,19.5,,,
2018-01-05T13:43:43.920Z,0,,18.5,,,,
2018-01-05T13:43:53.921Z,0,,18.5,,,,
2018-01-05T13:44:03.921Z,0,,18.5,,,,
2018-01-05T13:44:13.919Z,0,,18.5,,,,
2018-01-05T13:44:23.922Z,0,,18.5,,,,
2018-01-05T13:44:33.922Z,0,,18.5,,,,
2018-01-05T13:44:43.922Z,0,,18.5,,,,
2018-01-05T13:44:53.921Z,0,,18.5,,,,
2018-01-05T13:45:03.927Z,0,,18.5,,,,
2018-01-05T13:45:13.921Z,0,,18.5,,,,
2018-01-05T13:45:23.931Z,0,,18.5,,,,
2018-01-05T13:45:33.920Z,0,,18.5,,,,
2018-01-05T13:45:53.961Z,0,,18.5,,,,
2018-01-05T13:45:54.020Z,0,,18.5,,,,
2018-01-05T13:46:03.923Z,0,,18.5,,,,
2018-01-05T13:46:13.977Z,0,,18.5,,,,
2018-01-05T13:46:23.968Z,0,,18.5,,,,
2018-01-05T13:46:33.928Z,0,,18.5,,,,
2018-01-05T13:46:43.923Z,0,,18.5,,,,
2018-01-05T13:46:54.022Z,0,,18.5,,,,
2018-01-05T13:47:03.920Z,0,,18.5,,,,
2018-01-05T13:47:13.920Z,0,,18.5,,,,
2018-01-05T13:47:27.292Z,0,,18.5,,,,
2018-01-05T13:47:33.921Z,0,,18.5,,,,
2018-01-05T13:47:43.921Z,0,,18.5,,,,
2018-01-05T13:47:54.000Z,0,,18.5,,,,
2018-01-05T13:48:03.974Z,0,,18.6,,,,
2018-01-05T13:48:13.949Z,0,,18.5,,,,
2018-01-05T13:48:23.920Z,0,,18.6,,,,
2018-01-05T13:48:34.021Z,0,,18.6,,,,
2018-01-05T13:48:43.921Z,0,,18.5,,,,
2018-01-05T13:48:54.004Z,0,,18.5,,,,
2018-01-05T13:49:03.921Z,0,,18.6,,,,
2018-01-05T13:49:13.920Z,0,,18.5,,,,
2018-01-05T13:49:23.922Z,0,,18.6,,,,
2018-01-05T13:49:33.923Z,0,,18.6,,,,
2018-01-05T13:49:43.922Z,0,,18.6,,,,
2018-01-05T13:49:54.011Z,0,,18.6,19.3,,,
2018-01-05T13:50:03.924Z,0,,18.6,,,,
2018-01-05T13:50:13.921Z,0,,18.6,19.2,,,
2018-01-05T13:50:23.923Z,0,,18.6,19.1,,,
2018-01-05T13:50:33.921Z,0,,18.6,19.1,,,
2018-01-05T13:50:43.924Z,0,,18.6,18.9,,,
2018-01-05T13:50:54.001Z,0,,18.6,,,,
2018-01-05T13:51:03.921Z,0,,18.6,,,,
2018-01-05T13:51:19.011Z,0,,18.6,,,,
2018-01-05T13:51:23.921Z,0,,18.6,,,,
2018-01-05T13:51:33.921Z,0,,18.6,,,,
2018-01-05T13:51:43.921Z,0,,18.6,,,,
2018-01-05T13:51:54.011Z,0,,18.6,,,,
2018-01-05T13:52:03.923Z,0,,18.6,,,,
2018-01-05T13:52:13.933Z,0,,18.6,,,,
2018-01-05T13:52:23.921Z,0,,18.6,,,,
2018-01-05T13:52:33.921Z,0,,18.6,,,,
2018-01-05T13:52:43.921Z,0,,18.6,,,,
2018-01-05T13:52:54.011Z,0,,18.6,,,,
2018-01-05T13:53:03.921Z,0,,18.6,,,,
2018-01-05T13:53:14.113Z,0,,18.6,18.8,,,
2018-01-05T13:53:23.921Z,0,,18.6,,,,
2018-01-05T13:53:33.942Z,0,,18.6,,,,
2018-01-05T13:53:43.921Z,0,,18.6,,,,
2018-01-05T13:53:54.256Z,0,,18.6,,,,
2018-01-05T13:54:03.922Z,0,,18.6,,,,
2018-01-05T13:54:13.921Z,0,,18.6,,,,
2018-01-05T13:54:24.025Z,0,0,18.6,,0,5,
2018-01-05T13:54:34.006Z,0,,18.6,,,,
2018-01-05T13:54:43.996Z,0,,18.6,,,,
2018-01-05T13:54:54.002Z,0,,18.6,,,,
2018-01-05T13:55:03.921Z,0,,18.6,,,,
2018-01-05T13:55:13.934Z,0,,18.6,,,,
2018-01-05T13:55:23.922Z,0,,18.6,,,,
2018-01-05T13:55:33.922Z,0,,18.6,,,,
2018-01-05T13:55:43.930Z,0,,18.6,,,,
2018-01-05T13:55:54.001Z,0,,18.6,,,,
2018-01-05T13:56:03.923Z,0,,18.6,,,,
2018-01-05T13:56:13.922Z,0,,18.6,,,,
2018-01-05T13:56:23.922Z,0,,18.6,18.6,,,
2018-01-05T13:56:33.922Z,0,,18.6,18.8,,,
2018-01-05T13:56:43.925Z,0,,18.6,,,,
2018-01-05T13:56:54.012Z,0,,18.6,,,,
2018-01-05T13:57:03.922Z,0,,18.6,18.6,,,
2018-01-05T13:57:13.921Z,0,,18.6,18.8,,,
2018-01-05T13:57:23.922Z,0,0,18.6,18.6,2,20,
2018-01-05T13:57:33.923Z,0,0,18.6,24.2,2,,37
2018-01-05T13:57:43.929Z,0,0,18.6,22.7,2,,0
2018-01-05T13:57:54.002Z,0,,18.6,20.8,,,
2018-01-05T13:58:03.922Z,0,,18.6,19.7,,,
2018-01-05T13:58:13.921Z,0,,18.6,18.9,,,
2018-01-05T13:58:23.937Z,0,,18.6,18.8,,,
2018-01-05T13:58:33.925Z,0,,18.6,18.9,,,
2018-01-05T13:58:43.922Z,0,,18.6,19.1,,,
2018-01-05T13:58:54.002Z,0,,18.6,,,,
2018-01-05T13:59:03.928Z,0,,18.6,,,,
2018-01-05T13:59:13.922Z,0,,18.6,,,,
2018-01-05T13:59:23.922Z,0,,18.6,,,,
2018-01-05T13:59:33.922Z,0,,18.6,,,,
2018-01-05T13:59:43.922Z,0,,18.6,19.1,,,
2018-01-05T13:59:54.006Z,0,,18.6,,,,
2018-01-05T14:00:03.923Z,0,,18.6,,,,
2018-01-05T14:00:13.923Z,0,,18.6,19.2,,,
2018-01-05T14:00:23.922Z,0,,18.6,,,,
2018-01-05T14:00:33.922Z,0,,18.6,19.1,,,
2018-01-05T14:00:43.989Z,0,,18.6,,,,
2018-01-05T14:00:54.002Z,0,,18.6,18.9,,,
2018-01-05T14:01:03.923Z,0,,18.6,,,,
2018-01-05T14:01:13.922Z,0,,18.6,,,,
2018-01-05T14:01:23.922Z,0,,18.6,,,,
2018-01-05T14:01:33.981Z,0,,18.6,,,,
2018-01-05T14:01:43.922Z,0,,18.6,,,,
2018-01-05T14:01:54.002Z,0,,18.6,,,,
2018-01-05T14:02:03.922Z,0,,18.6,,,,
2018-01-05T14:02:13.922Z,0,,18.6,,,,
2018-01-05T14:02:23.923Z,0,,18.6,,,,
2018-01-05T14:02:33.923Z,0,,18.6,,,,
2018-01-05T14:02:43.923Z,0,,18.6,,,,
2018-01-05T14:02:54.017Z,0,,18.6,,,,
2018-01-05T14:03:03.923Z,0,,18.6,,,,
2018-01-05T14:03:13.923Z,0,,18.6,,,,
2018-01-05T14:03:23.923Z,0,,18.8,,,,
2018-01-05T14:03:33.929Z,0,,18.6,,,,
2018-01-05T14:03:43.922Z,0,,18.6,,,,
2018-01-05T14:03:54.010Z,0,,18.6,,,,
2018-01-05T14:04:03.922Z,0,,18.6,,,,
2018-01-05T14:04:13.922Z,0,,18.6,,,,
2018-01-05T14:04:23.968Z,0,,18.6,,,,
2018-01-05T14:04:33.924Z,0,,18.6,,,,
2018-01-05T14:04:43.923Z,0,,18.6,,,,
2018-01-05T14:04:54.004Z,0,,18.6,18.8,,,
2018-01-05T14:05:03.925Z,0,,18.8,,,,
2018-01-05T14:05:13.923Z,0,,18.6,,,,
2018-01-05T14:05:23.923Z,0,,18.6,,,,
2018-01-05T14:05:33.923Z,0,,18.6,,,,
2018-01-05T14:05:43.956Z,0,,18.8,,,,
2018-01-05T14:05:54.002Z,0,,18.6,,,,
2018-01-05T14:06:03.924Z,0,,18.8,,,,
2018-01-05T14:06:13.924Z,0,,18.6,,,,
2018-01-05T14:06:23.935Z,0,,18.8,,,,
2018-01-05T14:06:33.923Z,0,,18.6,,,,
2018-01-05T14:06:43.923Z,0,,18.8,,,,
2018-01-05T14:06:54.015Z,0,,18.6,,,,
2018-01-05T14:07:03.923Z,0,,18.6,,,,
2018-01-05T14:07:13.924Z,0,,18.8,,,,
2018-01-05T14:07:23.927Z,0,,18.6,,,,
2018-01-05T14:07:33.923Z,0,,18.8,,,,
2018-01-05T14:07:43.923Z,0,,18.8,18.9,,,
2018-01-05T14:07:54.006Z,0,,18.6,18.8,,,
2018-01-05T14:08:03.923Z,0,,18.8,,,,
2018-01-05T14:08:13.923Z,0,,18.6,18.6,,,
2018-01-05T14:08:23.926Z,0,,18.6,18.5,,,
2018-01-05T14:08:33.925Z,0,,18.6,,,,
2018-01-05T14:08:43.923Z,0,,18.6,,,,
2018-01-05T14:08:54.002Z,0,,18.6,,,,
2018-01-05T14:09:03.924Z,0,,18.6,,,,
2018-01-05T14:09:13.949Z,0,,18.8,,,,
2018-01-05T14:09:23.925Z,0,,18.8,,,,
2018-01-05T14:09:33.923Z,0,,18.6,,,,
2018-01-05T14:09:43.923Z,0,,18.6,,,,
2018-01-05T14:09:54.004Z,0,,18.8,,,,
2018-01-05T14:10:03.927Z,0,,18.8,,,,
2018-01-05T14:10:13.923Z,0,,18.6,,,,
2018-01-05T14:10:23.960Z,0,,18.8,18.4,,,
2018-01-05T14:10:33.924Z,0,,18.6,,,,
2018-01-05T14:10:43.923Z,0,,18.8,,,,
2018-01-05T14:10:54.018Z,0,,18.8,,,,
2018-01-05T14:11:03.924Z,0,,18.6,,,,
2018-01-05T14:11:13.924Z,0,,18.6,,,,
2018-01-05T14:11:23.925Z,0,,18.8,,,,
2018-01-05T14:11:33.923Z,0,,18.6,,,,
2018-01-05T14:11:43.923Z,0,,18.6,,,,
2018-01-05T14:11:54.004Z,0,,18.6,,,,
2018-01-05T14:12:03.928Z,0,,18.8,,,,
2018-01-05T14:12:13.923Z,0,,18.8,,,,
2018-01-05T14:12:23.924Z,0,,18.6,,,,
2018-01-05T14:12:33.923Z,0,,18.6,,,,
2018-01-05T14:12:43.925Z,0,,18.6,,,,
2018-01-05T14:12:54.004Z,0,,18.6,18.2,,,
2018-01-05T14:13:03.924Z,0,,18.6,18.4,,,
