Time,PrimT,HwTSet,PrimTSet,ChActive,HwTOutlet,ActPow,HwActive
2017-12-11T14:01:07.971Z,19.7,0,,,26.6,,
2017-12-11T14:01:17.963Z,,0,,,26.5,,
2017-12-11T14:01:27.964Z,,0,,,26.3,,
2017-12-11T14:01:37.959Z,,0,,,26.3,,
2017-12-11T14:01:48.087Z,19.6,0,,,26.2,,
2017-12-11T14:01:57.965Z,19.7,0,,,26.1,,
2017-12-11T14:02:07.964Z,,0,,,26.1,,
2017-12-11T14:02:17.976Z,19.6,0,,,26,,
2017-12-11T14:02:27.960Z,,0,,,25.9,,
2017-12-11T14:02:37.971Z,19.7,0,,,25.9,,
2017-12-11T14:02:48.039Z,,0,,,25.7,,
2017-12-11T14:02:57.960Z,19.6,0,,,25.6,,
2017-12-11T14:03:07.961Z,19.7,0,,,25.6,,
2017-12-11T14:03:17.972Z,,0,,,25.5,,
2017-12-11T14:03:27.976Z,,0,,,25.5,,
2017-12-11T14:03:37.960Z,,0,,,25.4,,
2017-12-11T14:03:48.039Z,19.9,0,,,25.4,,
2017-12-11T14:03:57.963Z,20.1,0,,,25.3,,
2017-12-11T14:04:07.959Z,20.4,0,,,25.1,,
2017-12-11T14:04:17.960Z,20.6,0,,,25.1,,
2017-12-11T14:04:27.960Z,20.7,0,,,25,,
2017-12-11T14:04:37.960Z,21,0,,,25,,
2017-12-11T14:04:48.040Z,21.1,0,,,24.9,,
2017-12-11T14:04:57.963Z,21.3,0,,,24.9,,
2017-12-11T14:05:07.960Z,21.4,0,,,24.8,,
2017-12-11T14:05:17.960Z,21.7,0,,,24.8,,
2017-12-11T14:05:27.960Z,21.8,0,,,24.7,,
2017-12-11T14:05:37.961Z,21.9,0,,,24.7,,
2017-12-11T14:05:48.041Z,22,0,,,24.7,,
2017-12-11T14:05:57.961Z,22.2,0,,,24.5,,
2017-12-11T14:06:07.961Z,22.3,0,,,24.5,,
2017-12-11T14:06:17.976Z,22.4,0,,,24.4,,
2017-12-11T14:06:28.065Z,,0,,,24.4,,
2017-12-11T14:06:37.965Z,22.5,0,,,24.3,,
2017-12-11T14:06:48.054Z,22.7,0,,,24.3,,
2017-12-11T14:06:57.978Z,22.8,0,,,24.2,,
2017-12-11T14:07:07.994Z,,0,,,24.2,,
2017-12-11T14:07:17.959Z,22.9,0,,,24.2,,
2017-12-11T14:07:27.963Z,23,0,,,24,,
2017-12-11T14:07:37.977Z,19.9,0,,,24,,
2017-12-11T14:07:48.042Z,19.5,0,,,24,,
2017-12-11T14:07:57.960Z,19.3,0,,,23.9,,
2017-12-11T14:08:07.960Z,19.1,0,,,23.9,,
2017-12-11T14:08:17.965Z,18.9,0,,,23.8,,
2017-12-11T14:08:27.960Z,,0,,,23.8,,
2017-12-11T14:08:37.960Z,,0,,,23.8,,
2017-12-11T14:08:48.066Z,,0,,,23.7,,
2017-12-11T14:08:58.082Z,,0,,,23.7,,
2017-12-11T14:09:07.960Z,,0,,,23.7,,
2017-12-11T14:09:17.966Z,,0,,,23.6,,
2017-12-11T14:09:27.971Z,,0,,,23.6,,
2017-12-11T14:09:37.971Z,,0,,,23.6,,
2017-12-11T14:09:48.045Z,18.8,0,,,23.4,,
2017-12-11T14:09:57.962Z,,0,,,23.4,,
2017-12-11T14:10:07.960Z,,0,,,23.4,,
2017-12-11T14:10:17.968Z,,0,,,23.3,,
2017-12-11T14:10:27.969Z,,0,,,23.3,,
2017-12-11T14:10:37.988Z,18.6,0,,,23.3,,
2017-12-11T14:10:53.160Z,,0,,,23.3,,
2017-12-11T14:10:57.970Z,,0,,,23.2,,
2017-12-11T14:11:07.975Z,,0,,,23.2,,
2017-12-11T14:11:17.972Z,,0,,,23.1,,
2017-12-11T14:11:27.970Z,,0,,,23.1,,
2017-12-11T14:11:37.970Z,18.5,0,,,23.1,,
2017-12-11T14:11:48.048Z,18.6,0,,,23.1,,
2017-12-11T14:11:57.970Z,,0,,,23.1,,
2017-12-11T14:12:07.968Z,,0,,,23,,
2017-12-11T14:12:17.965Z,,0,,,23,,
2017-12-11T14:12:27.979Z,18.5,0,,,23,,
2017-12-11T14:12:37.969Z,18.6,0,,,22.8,,
2017-12-11T14:12:48.050Z,,0,,,22.8,,
2017-12-11T14:12:58.121Z,18.5,0,,,22.8,,
2017-12-11T14:13:07.973Z,18.6,0,,,22.8,,
2017-12-11T14:13:17.961Z,,0,,,22.7,,
2017-12-11T14:13:27.968Z,18.5,0,,,22.7,,
2017-12-11T14:13:37.983Z,18.6,0,,,22.7,,
2017-12-11T14:13:48.040Z,,0,,,22.7,,
2017-12-11T14:13:57.968Z,,0,,,22.6,,
2017-12-11T14:14:07.968Z,,0,,,22.6,,
2017-12-11T14:14:17.966Z,,0,,,22.6,,
2017-12-11T14:14:27.972Z,,0,,,22.6,,
2017-12-11T14:14:38.116Z,,0,,,22.5,,
2017-12-11T14:14:48.045Z,,0,,,22.5,,
2017-12-11T14:14:57.979Z,,0,,,22.5,,
2017-12-11T14:15:07.971Z,,0,,,22.5,,
2017-12-11T14:15:18.314Z,,0,,,22.5,,
2017-12-11T14:15:27.963Z,,0,,,22.4,,
2017-12-11T14:15:37.964Z,,0,,,22.4,,
2017-12-11T14:15:48.118Z,18.8,0,,,22.4,,
2017-12-11T14:15:57.970Z,,0,,,22.4,,
2017-12-11T14:16:07.983Z,,0,,,22.4,,
2017-12-11T14:16:17.964Z,18.9,0,,,22.2,,
2017-12-11T14:16:27.981Z,,0,,,22.2,,
2017-12-11T14:16:37.962Z,19.1,0,,,22.2,,
2017-12-11T14:16:48.046Z,,0,,,22.2,,
2017-12-11T14:16:57.961Z,,0,,,22.2,,
2017-12-11T14:17:07.962Z,19.2,0,,,22.2,,
2017-12-11T14:17:17.968Z,,0,,,22.2,,
2017-12-11T14:17:27.966Z,,0,,,22.1,,
2017-12-11T14:17:37.979Z,18.6,0,,,22.1,,
2017-12-11T14:17:48.094Z,18.4,0,,,22.1,,
2017-12-11T14:17:57.966Z,18.2,0,,,22.1,,
2017-12-11T14:18:07.966Z,18.1,0,,,22.1,,
2017-12-11T14:18:17.963Z,,0,,,22,,
2017-12-11T14:18:27.963Z,18,0,,,22,,
2017-12-11T14:18:37.962Z,18.1,0,,,22,,
2017-12-11T14:18:48.041Z,,0,,,22,,
2017-12-11T14:18:57.964Z,18,0,,,22,,
2017-12-11T14:19:07.973Z,,0,,,22,,
2017-12-11T14:19:17.966Z,,0,,,21.9,,
2017-12-11T14:19:28.003Z,,0,,,21.9,,
2017-12-11T14:19:38.116Z,,0,,,21.9,,
2017-12-11T14:19:48.053Z,,0,,,21.9,,
2017-12-11T14:19:57.964Z,,0,,,21.9,,
2017-12-11T14:20:08.004Z,,0,,,21.9,,
2017-12-11T14:20:17.961Z,18,0,,,21.9,,
2017-12-11T14:20:27.967Z,17.8,0,,,21.9,,
2017-12-11T14:20:37.973Z,,0,,,21.9,,
2017-12-11T14:20:48.056Z,,54,0,0,22.2,,2
2017-12-11T14:20:57.965Z,21,0,,0,13.9,0,0
2017-12-11T14:21:07.965Z,20,0,,,13.9,,
2017-12-11T14:21:18.007Z,19.9,0,,,14,,
2017-12-11T14:21:27.963Z,,0,,,14.2,,
2017-12-11T14:21:37.962Z,,0,,,14.2,,
2017-12-11T14:21:48.054Z,,0,,,14.3,,
2017-12-11T14:21:57.963Z,19.7,0,20,1,14.3,45,0
2017-12-11T14:22:07.962Z,25.7,0,,1,14.5,0,0
2017-12-11T14:22:17.963Z,21.8,0,,,14.7,,
2017-12-11T14:22:27.970Z,19.7,0,,,14.7,,
2017-12-11T14:22:37.962Z,18.5,0,,,14.8,,
2017-12-11T14:22:48.097Z,18.1,0,,,14.8,,
2017-12-11T14:22:58.000Z,18,0,,,15,,
2017-12-11T14:23:08.020Z,18.2,0,,,15.1,,
2017-12-11T14:23:18.003Z,,0,,,15.1,,
2017-12-11T14:23:27.962Z,,0,,,15.3,,
2017-12-11T14:23:37.976Z,,0,,,15.3,,
2017-12-11T14:23:48.043Z,,0,,,15.4,,
2017-12-11T14:23:57.964Z,,0,,,15.6,,
2017-12-11T14:24:07.990Z,,0,,,15.6,,
2017-12-11T14:24:17.985Z,,0,,,15.7,,
2017-12-11T14:24:28.022Z,,0,,,15.7,,
2017-12-11T14:24:37.999Z,,0,,,15.9,,
2017-12-11T14:24:48.063Z,,0,,,15.9,,
2017-12-11T14:24:57.980Z,,0,,,16.1,,
2017-12-11T14:25:07.974Z,,0,,,16.1,,
2017-12-11T14:25:17.988Z,,0,,,16.2,,
2017-12-11T14:25:27.965Z,18.1,0,,,16.2,,
2017-12-11T14:25:38.005Z,,0,,,16.4,,
2017-12-11T14:25:48.071Z,,0,,,16.5,,
2017-12-11T14:25:57.962Z,,0,,,16.5,,
2017-12-11T14:26:07.964Z,,0,,,16.5,,
2017-12-11T14:26:17.968Z,,0,,,16.7,,
2017-12-11T14:26:28.099Z,18,0,,,16.7,,
2017-12-11T14:26:37.968Z,18.1,0,0,0,16.8,,2
2017-12-11T14:26:48.048Z,23.9,54,,0,19,116,0
2017-12-11T14:26:57.962Z,27,0,,0,21.1,0,0
2017-12-11T14:27:07.977Z,26.9,0,,,21.1,,
2017-12-11T14:27:17.966Z,26.7,0,,,21.1,,
2017-12-11T14:27:27.975Z,25.9,54,,0,22.8,29,2
2017-12-11T14:27:37.964Z,25.8,54,,,23.7,30,
2017-12-11T14:27:48.047Z,36.3,54,,,27.1,153,
2017-12-11T14:27:57.985Z,45.1,54,,,36.2,153,
2017-12-11T14:28:07.994Z,52.6,54,,,42.6,152,
2017-12-11T14:28:17.994Z,56.1,54,,,47,151,
2017-12-11T14:28:27.970Z,59,54,,,49.8,145,
2017-12-11T14:28:38.007Z,60.1,54,,,51.3,144,
2017-12-11T14:28:48.043Z,61.1,54,,,51.9,142,
2017-12-11T14:28:57.964Z,61.4,54,,,52.3,146,
2017-12-11T14:29:07.991Z,62.1,54,,,52.9,143,
2017-12-11T14:29:17.993Z,61.6,54,,0,53.3,0,0
2017-12-11T14:29:27.978Z,60.7,0,,,52.6,,
2017-12-11T14:29:37.963Z,60.5,0,,,52.3,,
2017-12-11T14:29:48.043Z,60.2,0,,,52.1,,
2017-12-11T14:29:57.963Z,60,0,,,51.8,,
2017-12-11T14:30:07.962Z,59.9,0,,,51.6,,
2017-12-11T14:30:17.976Z,59.8,0,20,1,51.3,,0
2017-12-11T14:30:28.002Z,59.6,0,,,51.1,,
2017-12-11T14:30:37.967Z,39.2,0,,,50.8,,
2017-12-11T14:30:48.054Z,27.8,0,,,50.6,,
2017-12-11T14:30:57.968Z,23.6,0,,,50.3,,
2017-12-11T14:31:07.963Z,21.8,0,,,50.1,,
2017-12-11T14:31:18.000Z,23.5,0,62,1,49.8,42,0
2017-12-11T14:31:27.977Z,28,0,,,49.4,30,
2017-12-11T14:31:37.963Z,28.3,0,,,48.9,29,
2017-12-11T14:31:48.046Z,28.2,0,,,48.4,30,
2017-12-11T14:31:57.977Z,28,0,,,47.9,,
2017-12-11T14:32:07.972Z,28.3,0,,,47.3,29,
2017-12-11T14:32:17.982Z,29,0,,,46.9,,
2017-12-11T14:32:27.974Z,29.5,0,,,46.3,,
2017-12-11T14:32:37.994Z,29.8,0,,,45.9,30,
2017-12-11T14:32:48.068Z,30,0,,,45.5,30,
2017-12-11T14:32:57.963Z,30.5,0,,,45,,
2017-12-11T14:33:07.982Z,31.4,0,,,44.6,33,
2017-12-11T14:33:17.963Z,33.1,0,,,44.1,43,
2017-12-11T14:33:27.963Z,34.1,0,,,43.8,48,
2017-12-11T14:33:37.963Z,35.2,0,,,43.4,56,
2017-12-11T14:33:48.090Z,36.3,0,,,43.1,63,
2017-12-11T14:33:57.972Z,38.1,0,,,42.8,71,
2017-12-11T14:34:07.963Z,40,0,,,42.5,80,
2017-12-11T14:34:17.964Z,42,0,,,42.3,88,
2017-12-11T14:34:27.963Z,44.1,0,,,42,95,
2017-12-11T14:34:37.963Z,46,0,,,41.8,99,
2017-12-11T14:34:48.043Z,47,0,,,41.6,100,
2017-12-11T14:34:57.962Z,48.1,0,,,41.4,,
2017-12-11T14:35:07.964Z,49,0,,,41.2,,
2017-12-11T14:35:17.971Z,49.6,0,,,41.1,,
2017-12-11T14:35:27.963Z,50.3,0,,,40.8,,
2017-12-11T14:35:37.964Z,51.3,0,,,40.6,,
2017-12-11T14:35:48.061Z,52.1,0,,,40.5,,
2017-12-11T14:35:58.276Z,53,0,,,40.3,,
2017-12-11T14:36:08.054Z,54,0,,,40.2,,
2017-12-11T14:36:17.973Z,55,0,,,40,,
2017-12-11T14:36:27.965Z,56,0,,,39.9,,
2017-12-11T14:36:37.968Z,57,0,,,39.8,,
2017-12-11T14:36:48.092Z,57.6,0,,,39.7,,
2017-12-11T14:36:57.970Z,58.3,0,,,39.5,101,
2017-12-11T14:37:07.963Z,59,0,,,39.4,100,
2017-12-11T14:37:17.977Z,60.1,0,,,39.3,,
2017-12-11T14:37:27.965Z,61.2,0,,,39.1,,
2017-12-11T14:37:37.963Z,62,0,,,38.9,,
2017-12-11T14:37:48.044Z,62.7,0,,,38.8,98,
2017-12-11T14:37:58.006Z,62.9,0,,,38.7,86,
2017-12-11T14:38:07.969Z,62.7,0,,,38.6,82,
2017-12-11T14:38:17.969Z,62.4,0,,,38.5,77,
2017-12-11T14:38:27.965Z,62.1,0,,,38.4,75,
2017-12-11T14:38:37.973Z,62.6,54,0,0,22.1,0,2
2017-12-11T14:38:48.049Z,56.2,54,,0,48.4,120,2
2017-12-11T14:38:57.964Z,56.5,54,,,47.8,121,
2017-12-11T14:39:07.965Z,56,0,,0,48.3,0,0
2017-12-11T14:39:17.982Z,55.9,0,,,48,,
2017-12-11T14:39:27.965Z,56.1,0,,,47.7,,
2017-12-11T14:39:37.964Z,57.1,0,,,47.6,,
2017-12-11T14:39:48.044Z,57.7,0,,,47.4,,
2017-12-11T14:39:57.983Z,57.8,0,,,47.2,,
2017-12-11T14:40:07.966Z,57.8,0,62,1,47,,0
2017-12-11T14:40:17.972Z,60.2,0,,,46.8,38,
2017-12-11T14:40:27.984Z,57.8,0,,,46.6,30,
2017-12-11T14:40:37.973Z,56.9,0,,,46.4,30,
2017-12-11T14:40:48.090Z,55.9,0,,,46.2,,
2017-12-11T14:41:03.076Z,56,0,,,46.1,30,
2017-12-11T14:41:07.964Z,56.1,0,,,45.9,29,
2017-12-11T14:41:17.968Z,56.3,0,,,45.7,30,
2017-12-11T14:41:27.969Z,56.6,0,,,45.5,,
2017-12-11T14:41:37.966Z,56.8,0,,,45.3,29,
2017-12-11T14:41:53.069Z,56.9,0,,,45.2,,
2017-12-11T14:41:57.969Z,57,0,,,44.9,30,
2017-12-11T14:42:07.964Z,57.2,0,,,44.8,31,
2017-12-11T14:42:17.967Z,57.7,0,,,44.6,33,
2017-12-11T14:42:27.965Z,58,0,,,44.3,34,
2017-12-11T14:42:37.965Z,58.3,0,,,44.2,35,
2017-12-11T14:42:48.067Z,58.5,0,,,44,,
2017-12-11T14:42:57.966Z,58.7,0,,,43.8,36,
2017-12-11T14:43:08.121Z,58.8,0,,,43.7,37,
2017-12-11T14:43:17.965Z,59,0,,,43.5,38,
2017-12-11T14:43:27.965Z,59.1,0,,,43.4,40,
2017-12-11T14:43:37.968Z,59.4,0,,,43.2,,
2017-12-11T14:43:48.147Z,59.6,0,,,43.1,,
2017-12-11T14:43:57.968Z,59.8,0,,,42.9,41,
2017-12-11T14:44:07.965Z,60,0,,,42.8,,
2017-12-11T14:44:17.968Z,60.1,0,,,42.6,42,
2017-12-11T14:44:27.966Z,60.4,0,,,42.5,,
2017-12-11T14:44:38.167Z,,0,,,42.4,,
2017-12-11T14:44:48.535Z,60.6,0,,,42.2,43,
2017-12-11T14:44:57.967Z,60.9,0,,,42.1,,
2017-12-11T14:45:08.005Z,61.1,0,,,42,,
2017-12-11T14:45:17.964Z,61.2,0,,,41.8,,
2017-12-11T14:45:27.982Z,61.4,0,,,41.7,,
2017-12-11T14:45:37.980Z,61.5,0,,,41.6,,
2017-12-11T14:45:48.104Z,61.8,0,,,41.5,,
2017-12-11T14:45:57.967Z,62,0,,,41.4,44,
2017-12-11T14:46:07.977Z,62.1,0,,,41.2,43,
2017-12-11T14:46:17.984Z,62.2,0,,,41.1,42,
2017-12-11T14:46:28.387Z,,0,,,40.9,41,
2017-12-11T14:46:37.969Z,62.1,0,,,40.8,39,
2017-12-11T14:46:48.136Z,,0,,,40.7,38,
2017-12-11T14:46:57.971Z,,0,,,40.6,37,
2017-12-11T14:47:07.980Z,,0,,,40.4,36,
2017-12-11T14:47:17.975Z,,0,,,40.3,,
2017-12-11T14:47:27.975Z,62,0,,,40.2,35,
2017-12-11T14:47:37.974Z,,0,,,40.1,,
2017-12-11T14:47:48.046Z,62.1,0,,,40,34,
2017-12-11T14:47:57.979Z,,0,,,39.9,33,
2017-12-11T14:48:07.969Z,62,0,,,39.9,,
2017-12-11T14:48:17.966Z,,0,,,39.7,32,
2017-12-11T14:48:27.974Z,62.1,0,,,39.6,,
2017-12-11T14:48:37.965Z,,0,,,39.6,31,
2017-12-11T14:48:48.045Z,62,0,,,39.5,,
2017-12-11T14:48:57.967Z,,0,,,39.4,,
2017-12-11T14:49:08.028Z,,0,,,39.3,,
2017-12-11T14:49:17.965Z,62.1,0,,,39.2,,
2017-12-11T14:49:27.978Z,,0,,,39.1,30,
2017-12-11T14:49:37.965Z,62,0,,,38.9,,
2017-12-11T14:49:48.067Z,,0,,,38.8,,
2017-12-11T14:49:57.966Z,,0,,,38.7,,
2017-12-11T14:50:08.007Z,,0,,,38.7,29,
2017-12-11T14:50:17.965Z,,0,,,38.6,30,
2017-12-11T14:50:27.966Z,62.1,0,,,38.5,,
2017-12-11T14:50:37.965Z,,0,,,38.4,29,
2017-12-11T14:50:48.071Z,,0,,,38.4,30,
2017-12-11T14:50:57.966Z,,0,,,38.3,29,
2017-12-11T14:51:07.967Z,,0,,,38.2,,
2017-12-11T14:51:17.979Z,,0,,,38.1,30,
2017-12-11T14:51:27.967Z,,0,,,38.1,29,
2017-12-11T14:51:37.972Z,,0,,,38,30,
2017-12-11T14:51:48.048Z,62.2,0,,,37.9,29,
2017-12-11T14:51:57.987Z,,0,,,37.9,30,
2017-12-11T14:52:07.966Z,,0,,,37.8,29,
2017-12-11T14:52:17.970Z,,0,,,37.7,,
2017-12-11T14:52:27.966Z,,0,,,37.7,,
2017-12-11T14:52:37.966Z,62.4,0,,,37.6,30,
2017-12-11T14:52:48.046Z,,0,,,37.5,29,
2017-12-11T14:52:57.985Z,,0,,,37.5,,
2017-12-11T14:53:07.966Z,,0,,,37.4,,
2017-12-11T14:53:17.968Z,,0,,,37.4,30,
2017-12-11T14:53:27.966Z,,0,,,37.3,,
2017-12-11T14:53:37.968Z,62.5,0,,,37.2,,
2017-12-11T14:53:48.186Z,,0,,,37.2,29,
2017-12-11T14:53:57.967Z,,0,,,37.1,30,
2017-12-11T14:54:07.972Z,,0,,,37.1,,
2017-12-11T14:54:17.968Z,62.6,0,,,36.9,,
2017-12-11T14:54:28.005Z,,0,,,36.9,,
2017-12-11T14:54:37.966Z,,0,,,36.8,29,
2017-12-11T14:54:48.087Z,,0,,,36.8,,
2017-12-11T14:54:58.014Z,,0,,,36.7,30,
2017-12-11T14:55:08.076Z,62.7,0,,,36.7,29,
2017-12-11T14:55:18.088Z,,0,,,36.6,30,
2017-12-11T14:55:27.968Z,,0,,,36.6,29,
2017-12-11T14:55:37.966Z,,0,,,36.5,,
2017-12-11T14:55:48.081Z,62.8,0,,,36.5,,
2017-12-11T14:55:58.005Z,62.8,0,62,1,36.4,30,0
2017-12-11T14:56:07.966Z,,0,,,36.4,29,
2017-12-11T14:56:17.965Z,,0,,,36.4,,
2017-12-11T14:56:27.992Z,62.9,0,,,36.3,,
2017-12-11T14:56:38.027Z,,0,,,36.3,,
2017-12-11T14:56:48.212Z,,0,,,36.2,30,
2017-12-11T14:56:58.027Z,,0,,,36.2,29,
2017-12-11T14:57:07.967Z,63.1,0,,,36.1,30,
2017-12-11T14:57:17.970Z,,0,,,36.1,,
2017-12-11T14:57:27.982Z,,0,,,36.1,29,
2017-12-11T14:57:37.976Z,,0,,,36,30,
2017-12-11T14:57:48.213Z,63.2,0,,,36,29,
2017-12-11T14:57:57.968Z,,0,,,36,,
2017-12-11T14:58:07.967Z,,0,,,35.9,,
2017-12-11T14:58:17.967Z,,0,,,35.9,,
2017-12-11T14:58:28.099Z,63.3,0,,,35.8,,
2017-12-11T14:58:37.983Z,,0,,,35.8,30,
2017-12-11T14:58:48.216Z,,0,,,35.8,,
2017-12-11T14:58:57.971Z,63.4,0,,,35.8,29,
2017-12-11T14:59:07.977Z,,0,,,35.7,30,
2017-12-11T14:59:17.996Z,,0,,,35.7,29,
2017-12-11T14:59:27.974Z,63.5,0,,,35.7,30,
2017-12-11T14:59:37.974Z,,0,,,35.6,29,
2017-12-11T14:59:48.179Z,,0,,,35.6,,
2017-12-11T14:59:57.967Z,,0,,,35.6,30,
2017-12-11T15:00:07.979Z,63.6,0,,,35.5,29,
2017-12-11T15:00:17.998Z,,0,,,35.5,30,
2017-12-11T15:00:27.977Z,,0,,,35.5,,
2017-12-11T15:00:37.975Z,,0,,,35.5,,
2017-12-11T15:00:48.169Z,63.8,0,,,35.4,,
2017-12-11T15:00:58.007Z,,0,,,35.4,29,
2017-12-11T15:01:07.973Z,,0,,,35.4,30,
2017-12-11T15:01:17.972Z,,0,,,35.3,29,
2017-12-11T15:01:27.977Z,63.9,0,,,35.3,,
2017-12-11T15:01:38.139Z,,0,,,35.3,30,
2017-12-11T15:01:48.109Z,,0,,,35.3,29,
2017-12-11T15:01:57.990Z,,0,,,35.3,,
2017-12-11T15:02:07.968Z,64,0,,,35.2,30,
2017-12-11T15:02:17.967Z,,0,,,35.2,29,
2017-12-11T15:02:27.967Z,,0,,,35.2,30,
2017-12-11T15:02:37.973Z,,0,,,35.2,,
2017-12-11T15:02:48.051Z,,0,,,35.1,,
2017-12-11T15:02:57.967Z,64.1,0,,,35.1,,
2017-12-11T15:03:07.969Z,,0,,,35.1,29,
2017-12-11T15:03:17.969Z,,0,,,35.1,,
2017-12-11T15:03:27.967Z,64.2,0,,,35.1,,
2017-12-11T15:03:37.968Z,,0,,,34.9,30,
2017-12-11T15:03:48.047Z,,0,,,34.9,29,
2017-12-11T15:03:57.972Z,,0,,,34.9,30,
2017-12-11T15:04:07.968Z,64.4,0,,,34.9,29,
2017-12-11T15:04:17.974Z,,0,,,34.9,30,
2017-12-11T15:04:27.970Z,,0,,,34.8,,
2017-12-11T15:04:37.968Z,,0,,,34.8,29,
2017-12-11T15:04:48.047Z,64.5,0,,,34.8,,
2017-12-11T15:04:57.968Z,,0,,,34.8,30,
2017-12-11T15:05:07.967Z,,0,,,34.8,29,
2017-12-11T15:05:17.967Z,64.6,0,,,34.8,30,
2017-12-11T15:05:27.984Z,,0,,,34.7,,
2017-12-11T15:05:37.967Z,,0,,,34.7,29,
2017-12-11T15:05:48.092Z,,0,,,34.7,30,
2017-12-11T15:05:57.968Z,64.7,0,,,34.7,29,
2017-12-11T15:06:07.968Z,,0,,,34.7,,
2017-12-11T15:06:17.982Z,,0,,,34.7,,
2017-12-11T15:06:27.968Z,,0,,,34.6,30,
2017-12-11T15:06:37.970Z,,0,,,34.6,,
2017-12-11T15:06:48.049Z,64.8,0,,,34.6,29,
2017-12-11T15:06:57.989Z,,0,,,34.6,,
2017-12-11T15:07:07.968Z,,0,,,34.6,30,
2017-12-11T15:07:17.983Z,,0,,,34.6,,
2017-12-11T15:07:27.968Z,64.9,0,,,34.5,,
2017-12-11T15:07:37.967Z,,0,,,34.5,29,
2017-12-11T15:07:48.059Z,,0,,,34.5,,
2017-12-11T15:07:58.005Z,65.1,0,,,34.5,29,
2017-12-11T15:08:07.970Z,,0,,,34.5,,
2017-12-11T15:08:18.131Z,,0,,,34.5,30,
2017-12-11T15:08:28.025Z,,0,,,34.5,29,
2017-12-11T15:08:38.068Z,,0,,,34.5,,
2017-12-11T15:08:48.055Z,65.2,0,,,34.4,30,
2017-12-11T15:08:57.969Z,,0,,,34.4,,
2017-12-11T15:09:07.971Z,,0,,,34.4,,
2017-12-11T15:09:18.052Z,,0,,,34.4,29,
2017-12-11T15:09:28.125Z,65.3,0,,,34.4,,
2017-12-11T15:09:38.010Z,,0,,,34.4,,
2017-12-11T15:09:48.062Z,,0,,,34.4,,
2017-12-11T15:09:57.995Z,,0,,,34.4,30,
2017-12-11T15:10:07.970Z,,0,,,34.4,29,
2017-12-11T15:10:17.973Z,65.4,0,,,34.3,30,
2017-12-11T15:10:27.968Z,,0,,,34.3,29,
2017-12-11T15:10:37.968Z,,0,,,34.3,,
2017-12-11T15:10:48.118Z,,0,,,34.3,,
2017-12-11T15:10:58.063Z,,0,,,34.3,30,
2017-12-11T15:11:07.968Z,65.5,0,,,34.3,29,
2017-12-11T15:11:17.968Z,,0,,,34.3,30,
2017-12-11T15:11:27.968Z,,0,,,34.3,29,
2017-12-11T15:11:37.969Z,,0,,,34.3,,
2017-12-11T15:11:48.064Z,65.6,0,,,34.2,30,
2017-12-11T15:11:57.986Z,,0,,,34.2,,
2017-12-11T15:12:07.968Z,,0,,,34.2,29,
2017-12-11T15:12:17.973Z,,0,,,34.2,,
2017-12-11T15:12:27.969Z,,0,,,34.2,,
2017-12-11T15:12:37.968Z,,0,,,34.2,,
2017-12-11T15:12:48.048Z,,0,,,34.2,,
2017-12-11T15:12:57.969Z,65.8,0,,,34.2,,
2017-12-11T15:13:07.968Z,,0,,,34.2,,
2017-12-11T15:13:17.971Z,,0,,,34.2,,
2017-12-11T15:13:27.969Z,,0,,,34.2,30,
2017-12-11T15:13:38.027Z,,0,,,34.2,29,
2017-12-11T15:13:48.061Z,,0,,,34.1,30,
2017-12-11T15:13:57.968Z,65.9,0,,,34.1,,
2017-12-11T15:14:07.968Z,,0,,,34.2,,
2017-12-11T15:14:17.969Z,,0,,,34.2,29,
2017-12-11T15:14:27.970Z,,0,,,34.2,30,
2017-12-11T15:14:37.971Z,64.9,0,,1,34.3,0,0
2017-12-11T15:14:48.048Z,62.5,0,,,34.3,,
2017-12-11T15:14:57.978Z,61.4,0,,,34.3,,
2017-12-11T15:15:07.990Z,60.9,0,,,34.4,,
2017-12-11T15:15:17.969Z,60.8,0,,,34.4,,
2017-12-11T15:15:27.970Z,60.7,0,,,34.4,,
2017-12-11T15:15:37.969Z,60.5,0,,,34.4,,
2017-12-11T15:15:48.051Z,60.2,0,,,34.4,,
2017-12-11T15:15:57.969Z,60,0,,,34.4,,
2017-12-11T15:16:07.969Z,59.8,0,,,34.6,,
2017-12-11T15:16:17.974Z,59.6,0,,,34.6,,
2017-12-11T15:16:27.971Z,59.3,0,,,34.7,,
2017-12-11T15:16:37.971Z,58.9,0,,,34.8,,
2017-12-11T15:16:48.051Z,58.7,0,,,34.8,,
2017-12-11T15:16:57.981Z,58.4,0,,,34.8,,
2017-12-11T15:17:08.003Z,58.2,0,,,34.8,,
2017-12-11T15:17:17.991Z,57.9,0,,,34.9,,
2017-12-11T15:17:27.978Z,57.6,0,,,34.9,,
2017-12-11T15:17:37.969Z,57.2,0,,,34.9,,
2017-12-11T15:17:48.048Z,56.9,0,,,34.9,,
2017-12-11T15:17:57.969Z,56.7,0,,,34.9,,
2017-12-11T15:18:07.972Z,56.4,0,,,34.9,,
2017-12-11T15:18:17.969Z,56.2,0,,,34.9,,
2017-12-11T15:18:27.970Z,56,0,,1,34.8,,0
2017-12-11T15:18:38.208Z,59.1,0,,1,34.8,40,0
2017-12-11T15:18:48.059Z,60.5,0,,,34.8,29,
2017-12-11T15:18:57.982Z,60.2,0,,,34.8,30,
