Time,HwTSet,PrimTSet,ChActive,HwActive,ActPow,PrimT,HwTOutlet
2018-02-10T04:17:03.974Z,55,,,,,42.3,31.2
2018-02-10T04:17:13.974Z,55,,,,,42.5,31.4
2018-02-10T04:17:23.974Z,55,,,,,42.6,31.4
2018-02-10T04:17:33.974Z,55,,,,,42.7,31.5
2018-02-10T04:17:43.974Z,55,,,,,42.8,31.5
2018-02-10T04:17:53.974Z,55,,,,,43,31.6
2018-02-10T04:18:03.973Z,55,,,,,43.1,31.6
2018-02-10T04:18:13.973Z,55,,,,,43.2,31.7
2018-02-10T04:18:23.974Z,55,,,,,43.3,31.7
2018-02-10T04:18:33.974Z,55,,,,,43.5,31.9
2018-02-10T04:18:43.973Z,55,,,,,,31.9
2018-02-10T04:18:53.976Z,55,,,,,43.7,32
2018-02-10T04:19:03.974Z,55,,,,,,32
2018-02-10T04:19:13.973Z,55,,1,0,0,44.1,32.1
2018-02-10T04:19:23.980Z,55,,,,,41.8,32.2
2018-02-10T04:19:34.163Z,55,,,,,40.6,32.2
2018-02-10T04:19:43.974Z,55,,,,,39.6,32.3
2018-02-10T04:19:53.973Z,55,,,,,39.5,32.3
2018-02-10T04:20:03.974Z,55,,,,,40,32.5
2018-02-10T04:20:13.973Z,55,,,,,40.2,32.5
2018-02-10T04:20:24.031Z,55,,,,,40.6,32.6
2018-02-10T04:20:33.973Z,55,,,,,40.5,32.7
2018-02-10T04:20:43.973Z,55,,,,,40.3,32.7
2018-02-10T04:20:53.974Z,55,,,,,40.1,32.8
2018-02-10T04:21:03.973Z,55,,,,,39.9,32.8
2018-02-10T04:21:13.976Z,55,,,,,39.8,33
2018-02-10T04:21:23.973Z,55,,,,,39.6,33
2018-02-10T04:21:34.283Z,55,,,,,39.4,33
2018-02-10T04:21:43.973Z,55,,,,,,33.1
2018-02-10T04:21:53.974Z,55,,,,,39.3,33.1
2018-02-10T04:22:03.973Z,55,,,,,39.1,33.1
2018-02-10T04:22:13.973Z,55,,,,,39,33.1
2018-02-10T04:22:23.974Z,55,,,,,38.9,33.1
2018-02-10T04:22:33.974Z,55,,,,,38.8,33.1
2018-02-10T04:22:43.973Z,55,,,,,,33.1
2018-02-10T04:22:53.973Z,55,,,,,38.6,33.1
2018-02-10T04:23:03.973Z,55,,,,,38.5,33.2
2018-02-10T04:23:13.973Z,55,,,,,38.4,33.2
2018-02-10T04:23:23.973Z,55,,,,,,33.2
2018-02-10T04:23:33.975Z,55,,,,,38.5,33.2
2018-02-10T04:23:43.980Z,55,,,,,38.6,33.1
2018-02-10T04:23:53.973Z,55,,,,,38.8,33.2
2018-02-10T04:24:08.330Z,55,,,,,39,33.1
2018-02-10T04:24:13.977Z,55,,,,,,33.1
2018-02-10T04:24:23.973Z,55,,,,,39.1,33.1
2018-02-10T04:24:33.973Z,55,,,,,39.3,33.1
2018-02-10T04:24:43.973Z,55,,,,,,33.1
2018-02-10T04:24:53.975Z,55,,,,,39.4,33.1
2018-02-10T04:25:03.973Z,55,,,,,,33.1
2018-02-10T04:25:13.973Z,55,,,,,39.5,33.1
2018-02-10T04:25:23.973Z,55,,,,,,33.1
2018-02-10T04:25:33.973Z,55,,,,,39.6,33
2018-02-10T04:25:43.973Z,55,,,,,,33
2018-02-10T04:25:53.974Z,55,,,,,39.8,33
2018-02-10T04:26:03.975Z,55,,,,,,33
2018-02-10T04:26:13.973Z,55,,,,,39.9,33
2018-02-10T04:26:23.973Z,55,,,,,,33
2018-02-10T04:26:33.972Z,55,,,,,40,32.8
2018-02-10T04:26:43.974Z,55,,,,,,32.8
2018-02-10T04:26:53.972Z,55,,,,,,32.8
2018-02-10T04:27:03.973Z,55,,,,,,32.8
2018-02-10T04:27:13.972Z,55,,,,,40.1,32.8
2018-02-10T04:27:23.975Z,55,,,,,,32.7
2018-02-10T04:27:33.974Z,55,,,,,,32.7
2018-02-10T04:27:43.973Z,55,,,,,,32.7
2018-02-10T04:27:53.973Z,55,,,,,40.2,32.7
2018-02-10T04:28:03.974Z,55,,,,,,32.7
2018-02-10T04:28:14.008Z,55,,,,,,32.6
2018-02-10T04:28:23.972Z,55,,,,,,32.6
2018-02-10T04:28:33.974Z,55,,,,,40.3,32.6
2018-02-10T04:28:43.973Z,55,,,,,,32.6
2018-02-10T04:28:53.973Z,55,,,,,,32.6
2018-02-10T04:29:03.978Z,55,,,,,,32.6
2018-02-10T04:29:13.973Z,55,,,,,,32.5
2018-02-10T04:29:23.973Z,55,,,,,38.9,32.5
2018-02-10T04:29:33.980Z,55,,,,,36.8,32.5
2018-02-10T04:29:43.978Z,55,,,,,35.9,32.5
2018-02-10T04:29:53.973Z,55,,,,,34.8,32.5
2018-02-10T04:30:03.972Z,55,,,,,34.2,32.3
2018-02-10T04:30:13.974Z,55,,,,,,32.3
2018-02-10T04:30:23.973Z,55,,,,,34.3,32.3
2018-02-10T04:30:33.972Z,55,,,,,,32.3
2018-02-10T04:30:43.972Z,55,,,,,34.2,32.2
2018-02-10T04:30:54.122Z,55,,,,,34.1,32.2
2018-02-10T04:31:03.972Z,55,,,,,,32.2
2018-02-10T04:31:13.974Z,55,,,,,34,32.2
2018-02-10T04:31:23.973Z,55,,1,0,79,34.1,32.2
2018-02-10T04:31:33.972Z,55,,,,79,40.5,32.1
2018-02-10T04:31:43.972Z,55,,,,54,43.1,32.1
2018-02-10T04:31:53.973Z,55,,1,0,0,41.9,32.1
2018-02-10T04:32:03.972Z,55,,,,,38.9,32.1
2018-02-10T04:32:13.973Z,55,,,,,36.9,32
2018-02-10T04:32:23.973Z,55,,,,,35.9,32
2018-02-10T04:32:33.972Z,55,,,,,35.6,32
2018-02-10T04:32:43.972Z,55,,,,,35.3,32
2018-02-10T04:32:53.973Z,55,,,,,35.1,32
2018-02-10T04:33:03.981Z,55,,,,,34.9,31.9
2018-02-10T04:33:13.972Z,55,,,,,34.7,31.9
2018-02-10T04:33:23.972Z,55,,,,,34.6,31.9
2018-02-10T04:33:33.973Z,55,,,,,34.4,31.9
2018-02-10T04:33:43.972Z,55,,,,,,31.7
2018-02-10T04:33:53.974Z,55,,,,,34.3,31.7
2018-02-10T04:34:03.972Z,55,,,,,34.2,31.7
2018-02-10T04:34:13.972Z,55,,,,,34.1,31.7
2018-02-10T04:34:23.980Z,55,,,,,,31.7
2018-02-10T04:34:33.972Z,55,,,,,34,31.6
2018-02-10T04:34:43.972Z,55,,1,0,,33.8,31.6
2018-02-10T04:34:53.981Z,55,,,,,,31.6
2018-02-10T04:35:03.974Z,55,,,,,33.7,31.6
2018-02-10T04:35:13.973Z,55,,,,,33.6,31.5
2018-02-10T04:35:23.990Z,55,,,,,,31.5
2018-02-10T04:35:33.972Z,55,,,,,33.5,31.5
2018-02-10T04:35:43.973Z,55,,,,,33.3,31.5
2018-02-10T04:35:53.972Z,55,,,,,,31.5
2018-02-10T04:36:03.972Z,55,,,,,33.2,31.4
2018-02-10T04:36:13.972Z,55,,,,,,31.4
2018-02-10T04:36:23.973Z,55,,1,0,79,33.3,31.4
2018-02-10T04:36:33.977Z,55,,,,79,39.2,31.4
2018-02-10T04:36:43.974Z,55,,,,42,43,31.4
2018-02-10T04:36:53.972Z,55,,,,29,42.8,31.2
2018-02-10T04:37:03.972Z,55,,,,,40.9,31.2
2018-02-10T04:37:13.972Z,55,,,,,39.9,31.2
2018-02-10T04:37:23.973Z,55,,,,,38.9,31.2
2018-02-10T04:37:33.971Z,55,,,,,38.5,31.1
2018-02-10T04:37:43.973Z,55,,,,,38.3,31.1
2018-02-10T04:37:53.972Z,55,,,,,38.4,31.1
2018-02-10T04:38:03.972Z,55,,,,,38.6,31.1
2018-02-10T04:38:13.974Z,55,,,,,38.7,31.1
2018-02-10T04:38:23.973Z,55,,,,,39,31.1
2018-02-10T04:38:34.277Z,55,,,,,39.1,31
2018-02-10T04:38:43.975Z,55,,,,,39.2,31
2018-02-10T04:38:53.991Z,55,,,,30,39.5,31
2018-02-10T04:39:03.973Z,55,,,,29,,31
2018-02-10T04:39:13.978Z,55,,,,30,39.8,31
2018-02-10T04:39:23.972Z,55,,,,29,40,31
2018-02-10T04:39:33.971Z,55,,,,,40.1,31
2018-02-10T04:39:43.973Z,55,,,,,40.2,30.9
2018-02-10T04:39:53.971Z,55,,,,,40.3,30.9
2018-02-10T04:40:03.993Z,55,,,,,40.5,31
2018-02-10T04:40:13.971Z,55,,,,,40.7,31
2018-02-10T04:40:23.972Z,55,,,,,40.8,31
2018-02-10T04:40:33.982Z,55,,,,,41,31
2018-02-10T04:40:43.992Z,55,,,,,,31
2018-02-10T04:40:53.987Z,55,,,,,41.2,31
2018-02-10T04:41:03.971Z,55,,,,,41.4,31
2018-02-10T04:41:13.972Z,55,,,,,41.5,31.1
2018-02-10T04:41:23.972Z,55,,,,,41.6,31.1
2018-02-10T04:41:33.971Z,55,,,,,41.7,31.1
2018-02-10T04:41:43.971Z,55,,,,,41.8,31.1
2018-02-10T04:41:53.972Z,55,,,,,42,31.2
2018-02-10T04:42:03.971Z,55,,,,,,31.2
2018-02-10T04:42:13.972Z,55,,,,,42.3,31.2
2018-02-10T04:42:23.972Z,55,,,,,42.4,31.4
2018-02-10T04:42:33.972Z,55,,,,,42.6,31.4
2018-02-10T04:42:43.971Z,55,,,,,42.7,31.5
2018-02-10T04:42:53.971Z,55,,,,,42.8,31.5
2018-02-10T04:43:03.972Z,55,,,,,43,31.6
2018-02-10T04:43:14.021Z,55,,,,,43.1,31.6
2018-02-10T04:43:23.972Z,55,,,,,43.2,31.7
2018-02-10T04:43:33.971Z,55,,,,,43.3,31.7
2018-02-10T04:43:43.971Z,55,,,,,43.5,31.9
2018-02-10T04:43:53.980Z,55,,,,,,31.9
2018-02-10T04:44:03.974Z,55,,,,,43.7,32
2018-02-10T04:44:14.104Z,55,,,,,43.9,32
2018-02-10T04:44:23.972Z,55,,1,0,0,43.8,32.1
2018-02-10T04:44:33.978Z,55,,,,,41.8,32.2
2018-02-10T04:44:43.971Z,55,,,,,39.9,32.2
2018-02-10T04:44:53.971Z,55,,,,,39.6,32.3
2018-02-10T04:45:03.972Z,55,,,,,,32.3
2018-02-10T04:45:13.971Z,55,,,,,40,32.5
2018-02-10T04:45:23.971Z,55,,,,,40.3,32.6
2018-02-10T04:45:33.971Z,55,,,,,40.6,32.6
2018-02-10T04:45:43.972Z,55,,,,,40.3,32.6
2018-02-10T04:45:53.971Z,55,,,,,40.2,32.7
2018-02-10T04:46:03.973Z,55,,,,,39.9,32.8
2018-02-10T04:46:13.971Z,55,,,,,,32.8
2018-02-10T04:46:23.971Z,55,,,,,39.6,32.8
2018-02-10T04:46:33.971Z,55,,,,,39.5,33
2018-02-10T04:46:43.971Z,55,,,,,39.4,33
2018-02-10T04:46:53.971Z,55,,,,,39.3,33
2018-02-10T04:47:03.974Z,55,,,,,39.1,33
2018-02-10T04:47:13.971Z,55,,,,,,33.1
2018-02-10T04:47:23.971Z,55,,,,,38.9,33.1
2018-02-10T04:47:33.970Z,55,,,,,,33.1
2018-02-10T04:47:43.971Z,55,,,,,38.8,33.1
2018-02-10T04:47:53.971Z,55,,,,,38.6,33.1
2018-02-10T04:48:03.971Z,55,,,,,38.5,33.1
2018-02-10T04:48:13.971Z,55,,,,,38.4,33.1
2018-02-10T04:48:23.971Z,55,,,,,,33.1
2018-02-10T04:48:33.971Z,55,,,,,38.3,33.1
2018-02-10T04:48:43.972Z,55,,,,,38.1,33.1
2018-02-10T04:48:53.973Z,55,,,,,38,33.1
2018-02-10T04:49:03.971Z,55,,,,,38.1,33.1
2018-02-10T04:49:13.971Z,55,,,,,38.3,33.1
2018-02-10T04:49:24.071Z,55,,,,,38.5,33.1
2018-02-10T04:49:33.985Z,55,,,,,,33.1
2018-02-10T04:49:43.971Z,55,,,,,38.6,33.1
2018-02-10T04:49:53.971Z,55,,,,,38.8,33.1
2018-02-10T04:50:03.970Z,55,,,,,38.9,33
2018-02-10T04:50:14.034Z,55,,,,,39,33
2018-02-10T04:50:23.971Z,55,,,,,,33
2018-02-10T04:50:33.970Z,55,,,,,39.1,33
2018-02-10T04:50:43.971Z,55,,,,,,33
2018-02-10T04:50:53.970Z,55,,,,,,33
2018-02-10T04:51:03.973Z,55,,,,,39.3,33
2018-02-10T04:51:13.971Z,55,,,,,,33
2018-02-10T04:51:23.971Z,55,,,,,39.4,32.8
2018-02-10T04:51:33.971Z,55,,,,,,32.8
2018-02-10T04:51:43.984Z,55,,,,,,32.8
2018-02-10T04:51:53.971Z,55,,,,,39.5,32.8
2018-02-10T04:52:03.970Z,55,,,,,,32.8
2018-02-10T04:52:13.972Z,55,,,,,,32.8
2018-02-10T04:52:23.970Z,55,,,,,39.6,32.7
2018-02-10T04:52:33.970Z,55,,,,,,32.7
2018-02-10T04:52:43.972Z,55,,,,,,32.7
2018-02-10T04:52:53.970Z,55,,,,,39.8,32.7
2018-02-10T04:53:03.971Z,55,,,,,,32.6
2018-02-10T04:53:13.970Z,55,,,,,,32.6
2018-02-10T04:53:23.971Z,55,,,,,,32.6
2018-02-10T04:53:33.971Z,55,,,,,39.9,32.6
2018-02-10T04:53:43.971Z,55,,,,,,32.6
2018-02-10T04:53:53.970Z,55,,,,,,32.5
2018-02-10T04:54:03.971Z,55,,,,,,32.5
2018-02-10T04:54:13.975Z,55,,,,,,32.5
2018-02-10T04:54:23.971Z,55,,,,,40,32.5
2018-02-10T04:54:34.315Z,55,,,,,,32.5
2018-02-10T04:54:43.970Z,55,,,,,,32.5
2018-02-10T04:54:53.971Z,55,,,,,39.9,32.3
2018-02-10T04:55:03.971Z,55,,,,,37.7,32.3
2018-02-10T04:55:13.971Z,55,,,,,35.9,32.3
2018-02-10T04:55:23.970Z,55,,,,,34.6,32.3
2018-02-10T04:55:33.972Z,55,,,,,34.1,32.3
2018-02-10T04:55:43.970Z,55,,,,,34,32.2
2018-02-10T04:55:53.970Z,55,,,,,34.1,32.2
2018-02-10T04:56:03.971Z,55,,,,,,32.2
2018-02-10T04:56:13.970Z,55,,,,,,32.2
2018-02-10T04:56:23.970Z,55,,,,,34,32.1
2018-02-10T04:56:33.970Z,55,,1,0,79,38,32.1
2018-02-10T04:56:43.970Z,55,,,,55,43.2,32.1
2018-02-10T04:56:53.974Z,55,,1,0,0,43.9,32.1
2018-02-10T04:57:03.972Z,55,,,,,39.8,32
2018-02-10T04:57:13.970Z,55,,,,,37.9,32
2018-02-10T04:57:23.970Z,55,,,,,36.3,32
2018-02-10T04:57:33.970Z,55,,,,,35.6,32
2018-02-10T04:57:43.970Z,55,,,,,35.3,32
2018-02-10T04:57:53.970Z,55,,,,,35.1,31.9
2018-02-10T04:58:03.971Z,55,,,,,34.9,31.9
2018-02-10T04:58:13.970Z,55,,,,,34.8,31.9
2018-02-10T04:58:23.970Z,55,,,,,34.6,31.9
2018-02-10T04:58:33.970Z,55,,,,,34.4,31.7
2018-02-10T04:58:43.969Z,55,,,,,,31.7
2018-02-10T04:58:53.970Z,55,,,,,34.3,31.7
2018-02-10T04:59:03.974Z,55,,,,,34.2,31.7
2018-02-10T04:59:13.971Z,55,,,,,,31.7
2018-02-10T04:59:23.970Z,55,,,,,34.1,31.6
2018-02-10T04:59:33.970Z,55,,,,,34,31.6
2018-02-10T04:59:43.974Z,55,,1,0,,33.8,31.6
2018-02-10T04:59:53.970Z,55,,,,,,31.6
2018-02-10T05:00:03.970Z,55,,,,,33.7,31.6
2018-02-10T05:00:13.969Z,55,,,,,33.6,31.6
2018-02-10T05:00:23.970Z,55,,,,,,31.5
2018-02-10T05:00:33.970Z,55,,,,,33.5,31.5
2018-02-10T05:00:43.992Z,55,,,,,33.3,31.5
2018-02-10T05:00:53.970Z,55,,,,,,31.5
2018-02-10T05:01:03.970Z,55,,,,,33.2,31.4
2018-02-10T05:01:13.970Z,55,,,,,,31.4
2018-02-10T05:01:23.970Z,55,,,,,33.1,31.4
2018-02-10T05:01:33.971Z,55,,1,0,80,37.3,31.4
2018-02-10T05:01:43.970Z,55,,,,56,42.2,31.2
2018-02-10T05:01:53.970Z,55,,,,29,42.9,31.2
2018-02-10T05:02:03.970Z,55,,,,,41.8,31.2
2018-02-10T05:02:13.971Z,55,,,,,39.8,31.2
2018-02-10T05:02:23.970Z,55,,,,,39.3,31.2
2018-02-10T05:02:33.970Z,55,,,,,38.6,31.1
2018-02-10T05:02:43.970Z,55,,,,,38.2,31.1
2018-02-10T05:02:53.970Z,55,,,,,38.3,31.1
2018-02-10T05:03:04.006Z,55,,,,,38.5,31.1
2018-02-10T05:03:13.970Z,55,,,,,38.6,31.1
2018-02-10T05:03:23.971Z,55,,,,,39,31
2018-02-10T05:03:33.970Z,55,,,,,39.1,31
2018-02-10T05:03:43.970Z,55,,,,,39.3,31
2018-02-10T05:03:53.972Z,55,,,,,39.4,31
2018-02-10T05:04:03.970Z,55,,,,,39.7,31
2018-02-10T05:04:13.970Z,55,,,,30,39.8,31
2018-02-10T05:04:23.971Z,55,,,,30,40,31
2018-02-10T05:04:33.970Z,55,,,,,,31
2018-02-10T05:04:43.970Z,55,,,,29,40.2,31
2018-02-10T05:04:53.969Z,55,,,,,40.3,30.9
2018-02-10T05:05:03.970Z,55,,,,,40.5,31
2018-02-10T05:05:13.971Z,55,,,,,40.6,31
2018-02-10T05:05:23.970Z,55,,,,,40.7,31
2018-02-10T05:05:33.969Z,55,,,,,40.8,31
2018-02-10T05:05:43.969Z,55,,,,,41,31
2018-02-10T05:05:53.970Z,55,,,,,41.1,31
2018-02-10T05:06:03.969Z,55,,,,,41.2,31
2018-02-10T05:06:13.971Z,55,,,,,41.4,31
2018-02-10T05:06:23.971Z,55,,,,,41.5,31.1
2018-02-10T05:06:33.969Z,55,,,,,41.7,31.1
2018-02-10T05:06:43.970Z,55,,,,,41.8,31.1
2018-02-10T05:06:53.969Z,55,,,,,42,31.2
2018-02-10T05:07:03.971Z,55,,,,,42.2,31.2
2018-02-10T05:07:13.969Z,55,,,,,42.3,31.2
2018-02-10T05:07:23.969Z,55,,,,,42.4,31.4
2018-02-10T05:07:33.969Z,55,,,,,42.5,31.4
2018-02-10T05:07:43.971Z,55,,,,,42.6,31.4
2018-02-10T05:07:53.969Z,55,,,,,42.7,31.5
2018-02-10T05:08:03.969Z,55,,,,,42.8,31.5
2018-02-10T05:08:13.970Z,55,,,,,43,31.6
2018-02-10T05:08:23.969Z,55,,,,,43.1,31.6
2018-02-10T05:08:33.969Z,55,,,,,43.3,31.7
2018-02-10T05:08:43.975Z,55,,,,,43.4,31.7
2018-02-10T05:08:53.970Z,55,,,,,43.5,31.9
2018-02-10T05:09:03.969Z,55,,,,,43.6,31.9
2018-02-10T05:09:13.974Z,55,,,,,43.9,32
2018-02-10T05:09:23.969Z,55,,1,0,0,43.8,32.1
2018-02-10T05:09:33.969Z,55,,,,,41.8,32.1
2018-02-10T05:09:43.970Z,55,,,,,40,32.2
2018-02-10T05:09:53.970Z,55,,,,,39.6,32.2
2018-02-10T05:10:03.970Z,55,,,,,39.5,32.3
2018-02-10T05:10:13.969Z,55,,,,,40,32.3
2018-02-10T05:10:23.969Z,55,,,,,40.2,32.5
2018-02-10T05:10:33.969Z,55,,,,,40.6,32.6
2018-02-10T05:10:43.971Z,55,,,,,40.3,32.6
2018-02-10T05:10:53.969Z,55,,,,,40.1,32.7
2018-02-10T05:11:03.972Z,55,,,,,39.9,32.7
2018-02-10T05:11:13.969Z,55,,,,,39.8,32.8
2018-02-10T05:11:23.969Z,55,,,,,39.6,32.8
2018-02-10T05:11:33.969Z,55,,,,,39.4,32.8
2018-02-10T05:11:43.968Z,55,,,,,,33
2018-02-10T05:11:53.969Z,55,,,,,39.3,33
2018-02-10T05:12:03.969Z,55,,,,,39.1,33
2018-02-10T05:12:13.969Z,55,,,,,39,33
2018-02-10T05:12:23.970Z,55,,,,,38.9,33
2018-02-10T05:12:34.352Z,55,,,,,,33.1
2018-02-10T05:12:43.969Z,55,,,,,38.8,33.1
2018-02-10T05:12:53.970Z,55,,,,,38.6,33.1
2018-02-10T05:13:03.972Z,55,,,,,38.5,33.1
2018-02-10T05:13:13.969Z,55,,,,,38.4,33.1
2018-02-10T05:13:23.979Z,55,,,,,38.3,33.1
2018-02-10T05:13:33.969Z,55,,,,,38.4,33.1
2018-02-10T05:13:43.968Z,55,,,,,38.5,33.1
2018-02-10T05:13:53.968Z,55,,,,,38.6,33.1
2018-02-10T05:14:03.973Z,55,40,1,0,0,38.8,33.1
2018-02-10T05:14:13.969Z,55,,,,,38.9,33.1
2018-02-10T05:14:23.969Z,55,,,,,39,33.1
2018-02-10T05:14:33.980Z,55,,,,,,33.1
2018-02-10T05:14:43.968Z,55,,,,,39.1,33
2018-02-10T05:14:54.154Z,55,,,,,39.3,33
2018-02-10T05:15:03.969Z,55,,,,,,33
2018-02-10T05:15:13.968Z,55,,,,,39.4,33
2018-02-10T05:15:23.969Z,55,,,,,,33
2018-02-10T05:15:33.968Z,55,,,,,39.5,33
2018-02-10T05:15:44.193Z,55,,,,,,33
2018-02-10T05:15:53.971Z,55,,,,,39.6,32.8
2018-02-10T05:16:03.968Z,55,,,,,,33
2018-02-10T05:16:13.969Z,55,,,,,39.8,32.8
2018-02-10T05:16:23.968Z,55,,,,,,32.8
2018-02-10T05:16:33.968Z,55,,,,,39.9,32.8
2018-02-10T05:16:43.968Z,55,,,,,,32.8
2018-02-10T05:16:53.984Z,55,,,,,,32.8
2018-02-10T05:17:03.968Z,55,,,,,40,32.7
2018-02-10T05:17:13.968Z,55,,,,,,32.7
2018-02-10T05:17:23.969Z,55,,,,,,32.7
2018-02-10T05:17:33.968Z,55,,,,,,32.7
2018-02-10T05:17:43.971Z,55,,,,,,32.7
2018-02-10T05:17:53.969Z,55,,,,,40.1,32.6
2018-02-10T05:18:03.984Z,55,,,,,,32.6
2018-02-10T05:18:13.968Z,55,,,,,,32.6
2018-02-10T05:18:23.970Z,55,,,,,40.2,32.6
2018-02-10T05:18:33.968Z,55,,,,,,32.6
2018-02-10T05:18:43.970Z,55,,,,,,32.6
2018-02-10T05:18:53.971Z,55,,,,,,32.5
2018-02-10T05:19:03.970Z,55,,,,,,32.5
2018-02-10T05:19:13.987Z,55,,,,,,32.5
2018-02-10T05:19:23.968Z,55,,,,,40.3,32.5
2018-02-10T05:19:33.968Z,55,,,,,38.8,32.3
2018-02-10T05:19:43.968Z,55,,,,,36.8,32.3
2018-02-10T05:19:53.969Z,55,,,,,34.9,32.3
2018-02-10T05:20:03.969Z,55,,,,,34.4,32.3
2018-02-10T05:20:13.968Z,55,,,,,34.1,32.3
2018-02-10T05:20:23.982Z,55,,,,,34.2,32.2
2018-02-10T05:20:33.968Z,55,,,,,34.3,32.2
2018-02-10T05:20:43.968Z,55,,,,,34.2,32.2
2018-02-10T05:20:53.968Z,55,,,,,34.1,32.2
2018-02-10T05:21:03.969Z,55,,,,,,32.2
2018-02-10T05:21:13.968Z,55,,,,,34,32.1
2018-02-10T05:21:23.969Z,55,,1,0,79,35.1,32.1
2018-02-10T05:21:33.969Z,55,,,,72,41.6,32.1
2018-02-10T05:21:43.972Z,55,,1,0,0,44.3,32.1
2018-02-10T05:21:53.968Z,55,,,,,40.6,32
2018-02-10T05:22:03.968Z,55,,,,,38.8,32
2018-02-10T05:22:13.968Z,55,,,,,36.7,32
2018-02-10T05:22:23.968Z,55,,,,,35.8,32
2018-02-10T05:22:34.003Z,55,,,,,35.3,32
2018-02-10T05:22:43.968Z,55,,,,,35.2,31.9
2018-02-10T05:22:53.970Z,55,,,,,34.9,31.9
2018-02-10T05:23:03.968Z,55,,,,,34.8,31.9
2018-02-10T05:23:13.969Z,55,,,,,34.7,31.9
2018-02-10T05:23:23.968Z,55,,,,,34.6,31.7
2018-02-10T05:23:33.968Z,55,,,,,34.4,31.7
2018-02-10T05:23:43.970Z,55,,,,,34.3,31.7
2018-02-10T05:23:53.968Z,55,,,,,34.2,31.7
2018-02-10T05:24:03.969Z,55,,,,,,31.6
2018-02-10T05:24:13.973Z,55,,,,,34.1,31.6
2018-02-10T05:24:23.968Z,55,,,,,,31.6
2018-02-10T05:24:33.968Z,55,,,,,33.8,31.6
2018-02-10T05:24:43.968Z,55,,,,,,31.6
2018-02-10T05:24:53.968Z,55,,,,,33.7,31.6
2018-02-10T05:25:03.970Z,55,,,,,,31.5
2018-02-10T05:25:14.033Z,55,,,,,33.6,31.5
2018-02-10T05:25:23.969Z,55,,,,,33.5,31.5
2018-02-10T05:25:33.967Z,55,,,,,,31.5
2018-02-10T05:25:51.724Z,55,,,,,33.3,31.4
2018-02-10T05:25:55.962Z,55,,,,,33.2,31.4
2018-02-10T05:26:05.898Z,55,,,,,,31.4
2018-02-10T05:26:15.942Z,55,,,,,33.1,31.4
2018-02-10T05:26:23.968Z,55,,1,0,79,34.3,31.4
2018-02-10T05:26:33.969Z,55,,,,69,41.3,31.2
2018-02-10T05:26:48.178Z,55,,,,39,43.3,31.2
2018-02-10T05:26:58.988Z,55,,,,29,41.8,31.2
2018-02-10T05:27:04.230Z,55,,,,,40.7,31.2
2018-02-10T05:27:13.968Z,55,,,,,39.6,31.2
2018-02-10T05:27:23.968Z,55,,,,,38.8,31.1
2018-02-10T05:27:33.967Z,55,,,,,38.3,31.1
2018-02-10T05:27:43.967Z,55,,,,,38.4,31.1
2018-02-10T05:27:53.967Z,55,,,,,38.5,31.1
2018-02-10T05:28:03.968Z,55,,,,,38.6,31.1
2018-02-10T05:28:13.967Z,55,,,,,38.7,31
2018-02-10T05:28:23.969Z,55,,,,,39,31
2018-02-10T05:28:33.970Z,55,,,,,39.1,31
2018-02-10T05:28:43.968Z,55,,,,,39.4,31
2018-02-10T05:28:53.968Z,55,,,,,39.5,31
2018-02-10T05:29:03.972Z,55,,,,30,39.8,31
2018-02-10T05:29:13.967Z,55,,,,29,40,31
2018-02-10T05:29:23.968Z,55,,,,30,40.1,31
2018-02-10T05:29:33.967Z,55,,,,29,40.2,30.9
2018-02-10T05:29:43.967Z,55,,,,,40.3,30.9
2018-02-10T05:29:53.970Z,55,,,,,40.5,30.9
2018-02-10T05:30:03.967Z,55,,,,,,30.9
2018-02-10T05:30:13.967Z,55,,,,,40.7,30.9
2018-02-10T05:30:23.967Z,55,,,,,40.8,31
2018-02-10T05:30:33.968Z,55,,,,,41,31
2018-02-10T05:30:43.967Z,55,,,,,41.1,31
2018-02-10T05:30:53.968Z,55,,,,,41.2,31
2018-02-10T05:31:03.968Z,55,,,,,41.4,31
2018-02-10T05:31:13.967Z,55,,,,,41.5,31.1
2018-02-10T05:31:23.967Z,55,,,,,41.6,31.1
2018-02-10T05:31:33.968Z,55,,,,,41.8,31.1
2018-02-10T05:31:43.967Z,55,,,,,41.9,31.2
2018-02-10T05:31:53.967Z,55,,,,,42,31.2
2018-02-10T05:32:03.969Z,55,,,,,42.2,31.2
2018-02-10T05:32:13.967Z,55,,,,,42.3,31.4
2018-02-10T05:32:23.967Z,55,,,,,42.5,31.4
2018-02-10T05:32:33.968Z,55,,,,,42.6,31.4
2018-02-10T05:32:43.967Z,55,,,,,42.7,31.5
2018-02-10T05:32:53.967Z,55,,,,,43,31.5
2018-02-10T05:33:03.967Z,55,,,,,,31.6
2018-02-10T05:33:13.967Z,55,,,,,43.1,31.6
2018-02-10T05:33:23.968Z,55,,,,,43.3,31.7
2018-02-10T05:33:33.968Z,55,,,,,43.4,31.7
2018-02-10T05:33:43.968Z,55,,,,,,31.9
2018-02-10T05:33:53.971Z,55,,,,,43.6,31.9
2018-02-10T05:34:03.967Z,55,,,,,43.7,32
2018-02-10T05:34:13.968Z,55,,1,0,0,44.1,32
2018-02-10T05:34:23.967Z,55,,,,,41.7,32.1
2018-02-10T05:34:33.967Z,55,,,,,40.7,32.2
