Time,HwActive,HwTOutlet,HwTSet,PrimTSet,ChActive,PrimT,ActPow
2018-02-05T05:04:01.558Z,,32.7,55,,,,
2018-02-05T05:04:11.564Z,,32.7,55,,,,
2018-02-05T05:04:21.557Z,,32.7,55,,,,
2018-02-05T05:04:31.558Z,,32.6,55,,,40.3,
2018-02-05T05:04:41.558Z,,32.6,55,,,,
2018-02-05T05:04:51.589Z,,32.6,55,,,,
2018-02-05T05:05:01.557Z,,32.6,55,,,,
2018-02-05T05:05:11.557Z,,32.6,55,,,,
2018-02-05T05:05:21.570Z,,32.5,55,,,,
2018-02-05T05:05:31.564Z,,32.5,55,,,40.5,
2018-02-05T05:05:41.559Z,,32.5,55,,,39.8,
2018-02-05T05:05:51.557Z,,32.5,55,,,37.9,
2018-02-05T05:06:01.558Z,,32.5,55,,,36.9,
2018-02-05T05:06:11.557Z,,32.5,55,,,35.7,
2018-02-05T05:06:21.557Z,,32.3,55,,,34.9,
2018-02-05T05:06:31.557Z,,32.3,55,,,34.6,
2018-02-05T05:06:41.562Z,,32.3,55,,,34.7,
2018-02-05T05:06:51.571Z,,32.3,55,,,34.8,
2018-02-05T05:07:01.562Z,,32.3,55,,,,
2018-02-05T05:07:11.560Z,,32.3,55,,,34.7,
2018-02-05T05:07:21.572Z,,32.2,55,,,34.6,
2018-02-05T05:07:31.558Z,,32.2,55,,,34.4,
2018-02-05T05:07:41.563Z,,32.2,55,,,,
2018-02-05T05:07:51.558Z,,32.2,55,,,,
2018-02-05T05:08:01.561Z,,32.1,55,,,34.3,
2018-02-05T05:08:11.571Z,,32.1,55,,,,
2018-02-05T05:08:21.558Z,,32.1,55,,,34.2,
2018-02-05T05:08:31.557Z,,32.1,55,,,34.1,
2018-02-05T05:08:41.559Z,,32.1,55,,,,
2018-02-05T05:08:51.559Z,,32,55,,,34,
2018-02-05T05:09:01.576Z,0,32,55,,2,34,79
2018-02-05T05:09:11.557Z,,32,55,,,40.5,80
2018-02-05T05:09:21.557Z,0,32,55,,2,44.3,0
2018-02-05T05:09:31.557Z,,31.9,55,,,41.7,
2018-02-05T05:09:41.557Z,,31.9,55,,,38.9,
2018-02-05T05:09:51.562Z,,31.9,55,,,36.7,
2018-02-05T05:10:01.557Z,,31.9,55,,,35.9,
2018-02-05T05:10:11.559Z,,31.9,55,,,35.6,
2018-02-05T05:10:21.557Z,,31.7,55,,,35.3,
2018-02-05T05:10:31.558Z,,31.7,55,,,35.2,
2018-02-05T05:10:41.558Z,,31.7,55,,,34.9,
2018-02-05T05:10:51.562Z,,31.7,55,,,34.8,
2018-02-05T05:11:01.562Z,,31.7,55,,,34.7,
2018-02-05T05:11:11.568Z,,31.6,55,,,34.6,
2018-02-05T05:11:21.557Z,,31.6,55,,,34.4,
2018-02-05T05:11:31.557Z,,31.6,55,,,,
2018-02-05T05:11:41.559Z,,31.6,55,,,34.3,
2018-02-05T05:11:51.560Z,,31.5,55,,,34.2,
2018-02-05T05:12:01.575Z,,31.5,55,,,,
2018-02-05T05:12:11.562Z,,31.5,55,,,34.1,
2018-02-05T05:12:21.559Z,,31.5,55,,,34,
2018-02-05T05:12:31.562Z,,31.5,55,,,33.8,
2018-02-05T05:12:41.564Z,,31.5,55,,,,
2018-02-05T05:12:51.557Z,,31.4,55,,,,
2018-02-05T05:13:01.557Z,,31.4,55,,,33.7,
2018-02-05T05:13:11.557Z,,31.4,55,,,33.6,
2018-02-05T05:13:21.557Z,,31.4,55,,,,
2018-02-05T05:13:31.557Z,,31.4,55,,,33.5,
2018-02-05T05:13:41.558Z,,31.2,55,,,,
2018-02-05T05:13:51.557Z,,31.2,55,,,33.3,
2018-02-05T05:14:01.557Z,0,31.2,55,,2,33.5,79
2018-02-05T05:14:11.562Z,,31.2,55,,,40.4,76
2018-02-05T05:14:21.561Z,,31.1,55,,,43.1,47
2018-02-05T05:14:31.557Z,,31.1,55,,,42.8,29
2018-02-05T05:14:41.557Z,,31.1,55,,,40.8,
2018-02-05T05:14:51.559Z,,31.1,55,,,39.9,
2018-02-05T05:15:01.558Z,,31.1,55,,,39.5,
2018-02-05T05:15:11.557Z,,31.1,55,,,38.9,
2018-02-05T05:15:21.556Z,,31,55,,,38.6,
2018-02-05T05:15:31.557Z,,31,55,,,38.7,
2018-02-05T05:15:41.557Z,,31,55,,,39,
2018-02-05T05:15:51.559Z,,31,55,,,39.1,
2018-02-05T05:16:01.557Z,,31,55,,,39.2,
2018-02-05T05:16:11.558Z,,31,55,,,39.4,
2018-02-05T05:16:21.576Z,,31,55,,,39.7,
2018-02-05T05:16:31.557Z,,30.9,55,,,40,
2018-02-05T05:16:41.557Z,,30.9,55,,,,
2018-02-05T05:16:51.558Z,,30.9,55,,,40.1,
2018-02-05T05:17:01.561Z,,30.9,55,,,40.3,
2018-02-05T05:17:11.561Z,,30.9,55,,,40.5,
2018-02-05T05:17:21.560Z,,30.9,55,,,40.6,
2018-02-05T05:17:31.557Z,,30.9,55,,,40.7,
2018-02-05T05:17:41.557Z,,30.9,55,,,41,
2018-02-05T05:17:51.556Z,,30.9,55,,,,
2018-02-05T05:18:01.558Z,,30.9,55,,,41.1,
2018-02-05T05:18:11.556Z,,31,55,,,41.4,
2018-02-05T05:18:21.556Z,,31,55,,,41.5,
2018-02-05T05:18:31.557Z,,31,55,,,41.6,
2018-02-05T05:18:41.557Z,,31,55,,,41.8,
2018-02-05T05:18:51.562Z,,31.1,55,,,42,
2018-02-05T05:19:01.588Z,,31.1,55,,,,
2018-02-05T05:19:11.560Z,,31.1,55,,,42.3,
2018-02-05T05:19:21.557Z,,31.2,55,,,42.4,
2018-02-05T05:19:31.570Z,,31.2,55,,,42.5,
2018-02-05T05:19:41.556Z,,31.4,55,,,42.7,
2018-02-05T05:19:51.556Z,,31.4,55,,,42.8,
2018-02-05T05:20:01.574Z,,31.5,55,,,43,
2018-02-05T05:20:11.561Z,,31.5,55,,,43.1,
2018-02-05T05:20:21.556Z,,31.6,55,,,43.2,
2018-02-05T05:20:31.556Z,,31.6,55,,,43.4,
2018-02-05T05:20:41.557Z,,31.7,55,,,43.5,
2018-02-05T05:20:51.556Z,,31.7,55,,,43.6,
2018-02-05T05:21:01.567Z,,31.9,55,,,43.7,
2018-02-05T05:21:11.573Z,0,31.9,55,,2,42.9,0
2018-02-05T05:21:21.559Z,,32,55,,,40.8,
2018-02-05T05:21:31.557Z,,32.1,55,,,40,
2018-02-05T05:21:41.557Z,,32.1,55,,,39.5,
2018-02-05T05:21:51.556Z,,32.2,55,,,39.4,
2018-02-05T05:22:01.556Z,,32.2,55,,,40,
2018-02-05T05:22:11.559Z,,32.3,55,,,40.1,
2018-02-05T05:22:21.557Z,,32.5,55,,,40.6,
2018-02-05T05:22:31.556Z,,32.5,55,,,40.5,
2018-02-05T05:22:41.563Z,,32.6,55,,,40.2,
2018-02-05T05:22:51.589Z,,32.6,55,,,39.9,
2018-02-05T05:23:01.556Z,,32.7,55,,,,
2018-02-05T05:23:11.556Z,,32.7,55,,,39.6,
2018-02-05T05:23:21.556Z,,32.8,55,,,39.5,
2018-02-05T05:23:31.556Z,,32.8,55,,,39.4,
2018-02-05T05:23:41.556Z,,32.8,55,,,,
2018-02-05T05:23:51.557Z,,33,55,,,39.3,
2018-02-05T05:24:01.556Z,,33,55,,,39.1,
2018-02-05T05:24:11.557Z,,33,55,,,39,
2018-02-05T05:24:21.560Z,,33,55,,,38.9,
2018-02-05T05:24:31.559Z,,33,55,,,,
2018-02-05T05:24:41.556Z,,33,55,,,38.8,
2018-02-05T05:24:51.556Z,,33,55,,,38.6,
2018-02-05T05:25:01.559Z,,33,55,,,38.5,
2018-02-05T05:25:11.556Z,,33,55,,,38.4,
2018-02-05T05:25:21.556Z,,33,55,,,38.3,
2018-02-05T05:25:31.557Z,,33.1,55,,,,
2018-02-05T05:25:41.556Z,,33.1,55,,,38.4,
2018-02-05T05:25:51.556Z,,33,55,,,38.6,
2018-02-05T05:26:01.567Z,,33,55,,,38.8,
2018-02-05T05:26:11.558Z,,33,55,,,,
2018-02-05T05:26:21.556Z,,33,55,,,38.9,
2018-02-05T05:26:31.557Z,,33,55,,,39,
2018-02-05T05:26:41.555Z,,33,55,,,39.1,
2018-02-05T05:26:51.593Z,,33,55,,,,
2018-02-05T05:27:01.558Z,,33,55,,,39.3,
2018-02-05T05:27:11.556Z,,33,55,,,39.4,
2018-02-05T05:27:21.585Z,,33,55,,,,
2018-02-05T05:27:31.561Z,,33,55,,,39.5,
2018-02-05T05:27:41.555Z,,33,55,,,,
2018-02-05T05:27:51.913Z,,32.8,55,,,,
2018-02-05T05:28:01.555Z,,32.8,55,,,39.6,
2018-02-05T05:28:11.555Z,,32.8,55,,,,
2018-02-05T05:28:21.555Z,,32.8,55,,,39.8,
2018-02-05T05:28:31.557Z,,32.8,55,,,,
2018-02-05T05:28:41.556Z,,32.8,55,,,,
2018-02-05T05:28:51.555Z,,32.7,55,,,39.9,
2018-02-05T05:29:01.556Z,,32.7,55,,,,
2018-02-05T05:29:11.561Z,,32.7,55,,,,
2018-02-05T05:29:21.555Z,,32.7,55,,,40,
2018-02-05T05:29:31.556Z,,32.7,55,,,,
2018-02-05T05:29:41.557Z,,32.7,55,,,,
2018-02-05T05:29:51.556Z,,32.6,55,,,,
2018-02-05T05:30:01.578Z,,32.6,55,,,,
2018-02-05T05:30:11.557Z,,32.6,55,,,40.1,
2018-02-05T05:30:21.558Z,,32.6,55,,,,
2018-02-05T05:30:31.555Z,,32.6,55,,,,
2018-02-05T05:30:41.555Z,,32.6,55,,,,
2018-02-05T05:30:51.556Z,,32.5,55,,,,
2018-02-05T05:31:01.558Z,,32.5,55,,,,
2018-02-05T05:31:11.556Z,,32.5,55,,,40.2,
2018-02-05T05:31:21.555Z,,32.5,55,,,,
2018-02-05T05:31:31.573Z,,32.5,55,,,38.9,
2018-02-05T05:31:41.555Z,,32.3,55,,,36.9,
2018-02-05T05:31:51.573Z,,32.3,55,,,35.9,
2018-02-05T05:32:01.562Z,,32.3,55,,,34.9,
2018-02-05T05:32:11.558Z,,32.3,55,,,34.6,
2018-02-05T05:32:21.560Z,,32.3,55,,,,
2018-02-05T05:32:31.555Z,,32.3,55,,,34.7,
2018-02-05T05:32:41.557Z,,32.2,55,,,,
2018-02-05T05:32:51.555Z,,32.2,55,,,,
2018-02-05T05:33:01.565Z,,32.2,55,,,34.6,
2018-02-05T05:33:11.556Z,,32.2,55,,,34.4,
2018-02-05T05:33:21.555Z,,32.2,55,,,34.3,
2018-02-05T05:33:31.560Z,,32.1,55,,,,
2018-02-05T05:33:41.555Z,,32.1,55,,,,
2018-02-05T05:33:51.557Z,,32.1,55,,,34.2,
2018-02-05T05:34:01.555Z,,32.1,55,,,34.1,
2018-02-05T05:34:11.557Z,,32,55,,,,
2018-02-05T05:34:21.555Z,,32,55,,,34,
2018-02-05T05:34:31.555Z,0,32,55,,2,34,79
2018-02-05T05:34:41.556Z,,32,55,,,40.4,79
2018-02-05T05:34:51.560Z,0,31.9,55,,2,44.3,0
2018-02-05T05:35:01.584Z,,31.9,55,,,41.7,
2018-02-05T05:35:11.555Z,,31.9,55,,,38.9,
2018-02-05T05:35:21.555Z,,31.9,55,,,36.7,
2018-02-05T05:35:31.555Z,,31.9,55,,,35.9,
2018-02-05T05:35:41.555Z,,31.9,55,,,35.6,
2018-02-05T05:35:51.555Z,,31.7,55,,,35.3,
2018-02-05T05:36:01.555Z,,31.7,55,,,35.2,
2018-02-05T05:36:11.566Z,,31.7,55,,,34.9,
2018-02-05T05:36:21.555Z,,31.7,55,,,34.8,
2018-02-05T05:36:31.555Z,,31.7,55,,,34.7,
2018-02-05T05:36:41.588Z,,31.6,55,,,34.6,
2018-02-05T05:36:51.555Z,,31.6,55,,,34.4,
2018-02-05T05:37:01.555Z,,31.6,55,,,34.3,
2018-02-05T05:37:11.559Z,,31.6,55,,,,
2018-02-05T05:37:21.581Z,,31.5,55,,,34.2,
2018-02-05T05:37:31.555Z,,31.5,55,,,,
2018-02-05T05:37:41.555Z,,31.5,55,,,34.1,
2018-02-05T05:37:51.555Z,,31.5,55,,,34,
2018-02-05T05:38:01.555Z,,31.5,55,,,33.8,
2018-02-05T05:38:11.555Z,,31.4,55,,,,
2018-02-05T05:38:21.575Z,,31.4,55,,,33.7,
2018-02-05T05:38:31.555Z,,31.4,55,,,,
2018-02-05T05:38:41.555Z,,31.4,55,,,33.6,
2018-02-05T05:38:51.557Z,,31.4,55,,,,
2018-02-05T05:39:01.555Z,,31.4,55,,,33.5,
2018-02-05T05:39:11.556Z,,31.2,55,,,,
2018-02-05T05:39:21.555Z,,31.2,55,,,33.3,
2018-02-05T05:39:31.555Z,0,31.2,55,,2,33.5,79
2018-02-05T05:39:41.555Z,,31.2,55,,,40.4,75
2018-02-05T05:39:51.557Z,,31.1,55,,,43.2,46
2018-02-05T05:40:01.555Z,,31.1,55,,,42.9,29
2018-02-05T05:40:11.556Z,,31.1,55,,,40.8,
2018-02-05T05:40:21.569Z,,31.1,55,,,39.8,
2018-02-05T05:40:31.568Z,,31.1,55,,,39.4,
2018-02-05T05:40:41.555Z,,31.1,55,,,38.9,
2018-02-05T05:40:51.555Z,,31.1,55,,,38.5,
2018-02-05T05:41:01.554Z,,31,55,,,38.7,
2018-02-05T05:41:11.556Z,,31,55,,,39,
2018-02-05T05:41:21.555Z,,31,55,,,39.1,
2018-02-05T05:41:31.554Z,,31,55,,,39.2,
2018-02-05T05:41:41.572Z,,31,55,,,39.4,
2018-02-05T05:41:51.554Z,,31,55,,,39.7,
2018-02-05T05:42:01.557Z,,30.9,55,,,39.8,
2018-02-05T05:42:11.555Z,,30.9,55,,,40,
2018-02-05T05:42:21.556Z,,30.9,55,,,40.1,
2018-02-05T05:42:31.560Z,,30.9,55,,,40.3,
2018-02-05T05:42:41.555Z,,30.9,55,,,40.5,
2018-02-05T05:42:51.555Z,,30.9,55,,,40.6,
2018-02-05T05:43:01.554Z,,30.9,55,,,40.8,
2018-02-05T05:43:11.555Z,,30.9,55,,,,
2018-02-05T05:43:21.554Z,,30.9,55,,,41,
2018-02-05T05:43:31.554Z,,30.9,55,,,41.1,
2018-02-05T05:43:41.554Z,,31,55,,,41.2,
2018-02-05T05:43:51.557Z,,31,55,,,41.5,
2018-02-05T05:44:01.554Z,,31,55,,,41.6,
2018-02-05T05:44:11.555Z,,31,55,,,41.7,
2018-02-05T05:44:21.554Z,,31.1,55,,,41.9,
2018-02-05T05:44:31.554Z,,31.1,55,,,42,
2018-02-05T05:44:41.555Z,,31.1,55,,,42.3,
2018-02-05T05:44:51.554Z,,31.2,55,,,42.4,
2018-02-05T05:45:01.554Z,,31.2,55,,,42.5,
2018-02-05T05:45:11.554Z,,31.4,55,,,42.6,
2018-02-05T05:45:21.554Z,,31.4,55,,,42.7,
2018-02-05T05:45:31.675Z,,31.5,55,,,43,
2018-02-05T05:45:41.567Z,,31.5,55,,,43.1,
2018-02-05T05:45:51.554Z,,31.5,55,,,43.2,
2018-02-05T05:46:01.556Z,,31.6,55,,,43.3,
2018-02-05T05:46:11.554Z,,31.7,55,,,43.5,
2018-02-05T05:46:21.554Z,,31.7,55,,,43.6,
2018-02-05T05:46:31.554Z,,31.9,55,,,43.7,
2018-02-05T05:46:41.555Z,0,31.9,55,,2,43.8,0
2018-02-05T05:46:51.556Z,,32,55,,,41.8,
2018-02-05T05:47:01.556Z,,32.1,55,,,39.9,
2018-02-05T05:47:11.586Z,,32.1,55,,,39.6,
2018-02-05T05:47:21.560Z,,32.2,55,,,39.4,
2018-02-05T05:47:31.554Z,,32.2,55,,,39.9,
2018-02-05T05:47:41.557Z,,32.3,55,,,40.1,
2018-02-05T05:47:51.554Z,,32.5,55,,,40.7,
2018-02-05T05:48:01.554Z,,32.5,55,,,40.5,
2018-02-05T05:48:11.556Z,,32.6,55,,,40.2,
2018-02-05T05:48:21.554Z,,32.6,55,,,39.9,
2018-02-05T05:48:31.578Z,,32.7,55,,,,
2018-02-05T05:48:41.554Z,,32.7,55,,,39.8,
2018-02-05T05:48:51.554Z,,32.8,55,,,39.5,
2018-02-05T05:49:01.562Z,,32.8,55,,,39.4,
2018-02-05T05:49:11.554Z,,32.8,55,,,,
2018-02-05T05:49:21.563Z,,32.8,55,,,39.3,
2018-02-05T05:49:31.557Z,,33,55,,,39.1,
2018-02-05T05:49:41.554Z,,33,55,,,39,
2018-02-05T05:49:51.554Z,,33,55,,,38.9,
2018-02-05T05:50:01.554Z,,33,55,,,,
2018-02-05T05:50:11.561Z,,33,55,,,38.8,
2018-02-05T05:50:21.620Z,,33,55,,,38.6,
2018-02-05T05:50:31.574Z,,33,55,,,38.5,
2018-02-05T05:50:41.553Z,,33,55,,,38.4,
2018-02-05T05:50:51.554Z,,33.1,55,,,38.3,
2018-02-05T05:51:01.556Z,,33,55,,,38.4,
2018-02-05T05:51:11.880Z,,33,55,,,,
2018-02-05T05:51:21.554Z,,33,55,,,38.6,
2018-02-05T05:51:31.554Z,,33,55,,,38.8,
2018-02-05T05:51:41.554Z,,33,55,,,38.9,
2018-02-05T05:51:51.554Z,,33,55,,,39,
2018-02-05T05:52:01.554Z,,33,55,,,,
2018-02-05T05:52:11.558Z,,33,55,,,39.1,
2018-02-05T05:52:21.554Z,,33,55,,,39.3,
2018-02-05T05:52:31.553Z,,33,55,,,,
2018-02-05T05:52:41.554Z,,33,55,,,39.4,
2018-02-05T05:52:51.561Z,,33,55,,,,
2018-02-05T05:53:01.554Z,,33,55,,,39.5,
2018-02-05T05:53:11.553Z,,33,55,,,,
2018-02-05T05:53:21.554Z,,32.8,55,,,39.6,
2018-02-05T05:53:31.553Z,,32.8,55,,,,
2018-02-05T05:53:41.554Z,,32.8,55,,,,
2018-02-05T05:53:51.579Z,,32.8,55,,,39.8,
2018-02-05T05:54:01.553Z,,32.8,55,,,,
2018-02-05T05:54:11.554Z,,32.8,55,,,,
2018-02-05T05:54:21.554Z,,32.7,55,,,39.9,
2018-02-05T05:54:31.554Z,,32.7,55,,,,
2018-02-05T05:54:41.553Z,,32.7,55,,,,
2018-02-05T05:54:51.554Z,,32.7,55,,,40,
2018-02-05T05:55:01.601Z,,32.7,55,,,,
2018-02-05T05:55:11.556Z,,32.7,55,,,,
2018-02-05T05:55:21.554Z,,32.6,55,,,,
2018-02-05T05:55:31.553Z,,32.6,55,,,40.1,
2018-02-05T05:55:41.554Z,,32.6,55,,,,
2018-02-05T05:55:51.553Z,,32.6,55,,,,
2018-02-05T05:56:01.553Z,,32.6,55,,,,
2018-02-05T05:56:11.553Z,,32.6,55,,,,
2018-02-05T05:56:21.553Z,,32.5,55,,,40.2,
2018-02-05T05:56:31.554Z,,32.5,55,,,,
2018-02-05T05:56:41.553Z,,32.5,55,,,,
2018-02-05T05:56:51.553Z,,32.5,55,,,,
2018-02-05T05:57:01.561Z,,32.5,55,,,38.6,
2018-02-05T05:57:11.553Z,,32.3,55,,,36.9,
2018-02-05T05:57:21.556Z,,32.3,55,,,35.9,
2018-02-05T05:57:31.560Z,,32.3,55,,,34.9,
2018-02-05T05:57:41.559Z,,32.3,55,,,34.6,
2018-02-05T05:57:51.567Z,,32.3,55,,,,
2018-02-05T05:58:01.553Z,,32.3,55,,,34.7,
2018-02-05T05:58:11.553Z,,32.2,55,,,,
2018-02-05T05:58:21.553Z,,32.2,55,,,,
2018-02-05T05:58:31.654Z,,32.2,55,,,34.6,
2018-02-05T05:58:41.553Z,,32.2,55,,,34.4,
2018-02-05T05:58:51.553Z,,32.1,55,,,34.3,
2018-02-05T05:59:01.553Z,,32.1,55,,,,
2018-02-05T05:59:11.555Z,,32.1,55,,,,
2018-02-05T05:59:21.553Z,,32.1,55,,,34.2,
2018-02-05T05:59:31.553Z,,32.1,55,,,34.1,
2018-02-05T05:59:41.554Z,,32,55,,,,
2018-02-05T05:59:51.553Z,,32,55,,,34,
2018-02-05T06:00:01.634Z,0,32,55,,2,34.1,79
2018-02-05T06:00:11.553Z,,32,55,,,41.1,76
2018-02-05T06:00:21.555Z,,31.9,55,,,44.2,0
2018-02-05T06:00:31.553Z,0,31.9,55,,2,41.8,
2018-02-05T06:00:41.553Z,,31.9,55,,,38.8,
2018-02-05T06:00:51.555Z,,31.9,55,,,36.7,
2018-02-05T06:01:01.553Z,,31.9,55,,,35.9,
2018-02-05T06:01:11.553Z,,31.7,55,,,35.6,
2018-02-05T06:01:21.553Z,,31.7,55,,,35.3,
2018-02-05T06:01:31.553Z,,31.7,55,,,35.2,
2018-02-05T06:01:41.553Z,,31.7,55,,,34.9,
2018-02-05T06:01:51.557Z,,31.7,55,,,34.8,
2018-02-05T06:02:01.553Z,,31.6,55,,,34.7,
2018-02-05T06:02:11.553Z,,31.6,55,,,34.6,
2018-02-05T06:02:21.558Z,,31.6,55,,,34.4,
2018-02-05T06:02:31.553Z,,31.6,55,,,,
2018-02-05T06:02:41.553Z,,31.6,55,,,34.3,
2018-02-05T06:02:51.553Z,,31.5,55,,,34.2,
2018-02-05T06:03:01.553Z,,31.5,55,,,,
2018-02-05T06:03:11.553Z,,31.5,55,,,34.1,
2018-02-05T06:03:21.553Z,,31.5,55,,,34,
2018-02-05T06:03:31.557Z,,31.5,55,,,,
2018-02-05T06:03:41.557Z,0,31.4,55,40,2,33.8,0
2018-02-05T06:03:51.553Z,,31.4,55,,,,
2018-02-05T06:04:01.586Z,,31.4,55,,,33.7,
2018-02-05T06:04:11.556Z,,31.4,55,,,33.6,
2018-02-05T06:04:21.555Z,,31.4,55,,,,
2018-02-05T06:04:31.557Z,,31.2,55,,,33.5,
2018-02-05T06:04:41.552Z,,31.2,55,,,,
2018-02-05T06:04:51.553Z,,31.2,55,,,33.3,
2018-02-05T06:05:01.553Z,0,31.2,55,,2,33.6,79
2018-02-05T06:05:11.553Z,,31.2,55,,,40.1,80
2018-02-05T06:05:21.553Z,,31.1,55,,,43.1,51
2018-02-05T06:05:31.553Z,,31.1,55,,,42.9,29
2018-02-05T06:05:41.556Z,,31.1,55,,,40.7,
2018-02-05T06:05:51.553Z,,31.1,55,,,39.9,
2018-02-05T06:06:01.554Z,,31.1,55,,,39.4,
2018-02-05T06:06:11.554Z,,31.1,55,,,38.8,
2018-02-05T06:06:21.553Z,,31,55,,,38.6,
2018-02-05T06:06:31.590Z,,31,55,,,38.7,
2018-02-05T06:06:41.553Z,,31,55,,,39,
2018-02-05T06:06:51.555Z,,31,55,,,39.1,
2018-02-05T06:07:01.552Z,,31,55,,,39.3,
2018-02-05T06:07:11.557Z,,31,55,,,39.5,
2018-02-05T06:07:21.552Z,,31,55,,,39.7,
2018-02-05T06:07:31.553Z,,30.9,55,,,40,
2018-02-05T06:07:41.553Z,,30.9,55,,,,
2018-02-05T06:07:51.562Z,,30.9,55,,,40.2,
2018-02-05T06:08:01.553Z,,30.9,55,,,40.3,
2018-02-05T06:08:11.552Z,,30.9,55,,,40.5,
2018-02-05T06:08:21.587Z,,30.9,55,,,40.7,
2018-02-05T06:08:31.554Z,,30.9,55,,,40.8,
2018-02-05T06:08:41.553Z,,30.9,55,,,41,
2018-02-05T06:08:51.552Z,,30.9,55,,,41.1,
2018-02-05T06:09:01.566Z,,30.9,55,,,41.2,
2018-02-05T06:09:11.552Z,,31,55,,,41.4,
2018-02-05T06:09:21.552Z,,31,55,,,41.5,
2018-02-05T06:09:31.552Z,,31,55,,,41.7,
2018-02-05T06:09:41.552Z,,31.1,55,,,41.8,
2018-02-05T06:09:51.552Z,,31.1,55,,,42,
2018-02-05T06:10:01.553Z,,31.1,55,,,42.2,
2018-02-05T06:10:11.553Z,,31.1,55,,,42.3,
2018-02-05T06:10:21.552Z,,31.2,55,,,42.4,
2018-02-05T06:10:31.552Z,,31.2,55,,,42.5,
2018-02-05T06:10:41.552Z,,31.4,55,,,42.6,
2018-02-05T06:10:51.553Z,,31.4,55,,,43,
2018-02-05T06:11:01.552Z,,31.5,55,,,,
2018-02-05T06:11:11.552Z,,31.5,55,,,43.2,
2018-02-05T06:11:21.555Z,,31.6,55,,,43.3,
2018-02-05T06:11:31.554Z,,31.6,55,,,43.4,
2018-02-05T06:11:41.552Z,,31.7,55,,,43.5,
2018-02-05T06:11:51.552Z,,31.7,55,,,43.7,
2018-02-05T06:12:01.557Z,,31.9,55,,,,
2018-02-05T06:12:11.618Z,0,32,55,,2,42.7,0
2018-02-05T06:12:21.552Z,,32,55,,,40.7,
2018-02-05T06:12:31.552Z,,32.1,55,,,39.9,
2018-02-05T06:12:41.553Z,,32.1,55,,,39.4,
2018-02-05T06:12:51.565Z,,32.2,55,,,39.5,
2018-02-05T06:13:01.553Z,,32.2,55,,,40,
2018-02-05T06:13:11.552Z,,32.3,55,,,40.3,
2018-02-05T06:13:21.552Z,,32.5,55,,,40.6,
2018-02-05T06:13:31.552Z,,32.5,55,,,40.3,
2018-02-05T06:13:41.595Z,,32.6,55,,,40.1,
2018-02-05T06:13:51.552Z,,32.6,55,,,39.9,
2018-02-05T06:14:01.552Z,,32.7,55,,,39.8,
2018-02-05T06:14:11.567Z,,32.7,55,,,39.6,
2018-02-05T06:14:21.555Z,,32.8,55,,,39.5,
2018-02-05T06:14:31.552Z,,32.8,55,,,39.4,
2018-02-05T06:14:41.552Z,,32.8,55,,,39.3,
2018-02-05T06:14:51.553Z,,32.8,55,,,39.1,
2018-02-05T06:15:01.552Z,,33,55,,,,
2018-02-05T06:15:11.552Z,,33,55,,,39,
2018-02-05T06:15:21.554Z,,33,55,,,38.9,
2018-02-05T06:15:31.552Z,,33,55,,,38.8,
2018-02-05T06:15:41.552Z,,33,55,,,38.6,
2018-02-05T06:15:51.552Z,,33,55,,,38.5,
2018-02-05T06:16:01.551Z,,33,55,,,,
2018-02-05T06:16:11.552Z,,33,55,,,38.4,
2018-02-05T06:16:21.552Z,,33,55,,,38.5,
2018-02-05T06:16:31.552Z,,33,55,,,38.6,
2018-02-05T06:16:41.552Z,,33,55,,,38.8,
2018-02-05T06:16:51.570Z,,33,55,,,39,
2018-02-05T06:17:01.572Z,,33,55,,,,
2018-02-05T06:17:11.564Z,,33,55,,,39.1,
2018-02-05T06:17:21.563Z,,33,55,,,39.3,
2018-02-05T06:17:31.558Z,,33,55,,,,
2018-02-05T06:17:41.553Z,,33,55,,,39.4,
2018-02-05T06:17:51.553Z,,33,55,,,,
2018-02-05T06:18:01.563Z,,33,55,,,39.5,
2018-02-05T06:18:11.565Z,,33,55,,,,
2018-02-05T06:18:21.633Z,,33,55,,,39.6,
2018-02-05T06:18:31.551Z,,32.8,55,,,,
2018-02-05T06:18:41.552Z,,32.8,55,,,39.8,
2018-02-05T06:18:51.552Z,,32.8,55,,,,
2018-02-05T06:19:01.555Z,,32.8,55,,,39.9,
2018-02-05T06:19:11.552Z,,32.8,55,,,,
2018-02-05T06:19:21.552Z,,32.8,55,,,40,
2018-02-05T06:19:31.551Z,,32.8,55,,,,
2018-02-05T06:19:41.552Z,,32.7,55,,,,
2018-02-05T06:19:51.552Z,,32.7,55,,,,
2018-02-05T06:20:01.551Z,,32.7,55,,,40.1,
2018-02-05T06:20:11.551Z,,32.7,55,,,,
2018-02-05T06:20:21.551Z,,32.7,55,,,,
2018-02-05T06:20:31.553Z,,32.7,55,,,,
2018-02-05T06:20:41.551Z,,32.6,55,,,40.2,
2018-02-05T06:20:51.551Z,,32.6,55,,,,
2018-02-05T06:21:01.551Z,,32.6,55,,,,
2018-02-05T06:21:11.583Z,,32.6,55,,,,
2018-02-05T06:21:21.551Z,,32.6,55,,,40.3,
2018-02-05T06:21:31.552Z,,32.6,55,,,,
2018-02-05T06:21:41.555Z,,32.5,55,,,,
2018-02-05T06:21:51.551Z,,32.5,55,,,,
2018-02-05T06:22:01.572Z,,32.5,55,,,,
