Time,ChActive,HwTSet,HwTOutlet,PrimT,ActPow,HwActive,PrimTSet
2018-02-07T06:57:09.314Z,,55,31,42,,,
2018-02-07T06:57:19.355Z,,55,31,42.2,,,
2018-02-07T06:57:29.403Z,,55,31,42.3,,,
2018-02-07T06:57:39.338Z,,55,31.1,42.4,,,
2018-02-07T06:57:49.372Z,,55,31.1,42.6,,,
2018-02-07T06:57:59.312Z,,55,31.2,,,,
2018-02-07T06:58:09.322Z,,55,31.2,43,,,
2018-02-07T06:58:19.315Z,,55,31.4,,,,
2018-02-07T06:58:29.313Z,,55,31.4,43.1,,,
2018-02-07T06:58:39.319Z,,55,31.5,43.2,,,
2018-02-07T06:58:49.313Z,,55,31.5,43.3,,,
2018-02-07T06:58:59.313Z,,55,31.6,43.4,,,
2018-02-07T06:59:09.374Z,,55,31.6,43.6,,,
2018-02-07T06:59:19.313Z,,55,31.7,43.7,,,
2018-02-07T06:59:29.313Z,1,55,31.7,43.9,0,0,
2018-02-07T06:59:39.344Z,,55,31.9,41.8,,,
2018-02-07T06:59:49.320Z,,55,32,40.6,,,
2018-02-07T06:59:59.356Z,,55,32,39.5,,,
2018-02-07T07:00:09.321Z,,55,32.1,39.4,,,
2018-02-07T07:00:19.349Z,,55,32.1,39.7,,,
2018-02-07T07:00:29.395Z,,55,32.2,40.1,,,
2018-02-07T07:00:39.342Z,,55,32.3,40.6,,,
2018-02-07T07:00:49.320Z,,55,32.3,40.3,,,
2018-02-07T07:00:59.339Z,,55,32.5,40.2,,,
2018-02-07T07:01:09.318Z,,55,32.5,39.9,,,
2018-02-07T07:01:19.317Z,,55,32.6,,,,
2018-02-07T07:01:29.351Z,,55,32.6,39.6,,,
2018-02-07T07:01:39.313Z,,55,32.6,39.5,,,
2018-02-07T07:01:49.317Z,,55,32.7,39.4,,,
2018-02-07T07:01:59.319Z,,55,32.7,39.3,,,
2018-02-07T07:02:09.363Z,,55,32.7,39.1,,,
2018-02-07T07:02:19.313Z,,55,32.7,39,,,
2018-02-07T07:02:29.333Z,,55,32.7,38.9,,,
2018-02-07T07:02:39.321Z,,55,32.8,,,,
2018-02-07T07:02:49.312Z,,55,32.8,38.8,,,
2018-02-07T07:02:59.314Z,,55,32.8,38.6,,,
2018-02-07T07:03:09.412Z,,55,32.8,38.5,,,
2018-02-07T07:03:19.313Z,,55,32.8,38.4,,,
2018-02-07T07:03:29.320Z,,55,32.8,38.3,,,
2018-02-07T07:03:39.315Z,,55,32.8,,,,
2018-02-07T07:03:49.397Z,,55,32.8,38.5,,,
2018-02-07T07:03:59.318Z,,55,32.8,38.6,,,
2018-02-07T07:04:09.313Z,,55,32.8,38.8,,,
2018-02-07T07:04:19.312Z,,55,32.8,38.9,,,
2018-02-07T07:04:29.314Z,,55,32.8,39,,,
2018-02-07T07:04:39.312Z,,55,32.8,,,,
2018-02-07T07:04:49.313Z,,55,32.8,39.1,,,
2018-02-07T07:04:59.318Z,,55,32.8,39.3,,,
2018-02-07T07:05:09.320Z,,55,32.8,,,,
2018-02-07T07:05:19.316Z,,55,32.7,39.4,,,
2018-02-07T07:05:29.313Z,,55,32.7,,,,
2018-02-07T07:05:39.312Z,,55,32.7,39.5,,,
2018-02-07T07:05:49.320Z,,55,32.7,,,,
2018-02-07T07:05:59.313Z,,55,32.7,39.6,,,
2018-02-07T07:06:09.316Z,,55,32.7,,,,
2018-02-07T07:06:19.312Z,,55,32.6,39.8,,,
2018-02-07T07:06:29.313Z,,55,32.6,,,,
2018-02-07T07:06:39.319Z,,55,32.6,,,,
2018-02-07T07:06:49.341Z,,55,32.6,39.9,,,
2018-02-07T07:06:59.312Z,,55,32.6,,,,
2018-02-07T07:07:09.325Z,,55,32.6,,,,
2018-02-07T07:07:19.343Z,,55,32.5,40,,,
2018-02-07T07:07:29.312Z,,55,32.5,,,,
2018-02-07T07:07:39.355Z,,55,32.5,,,,
2018-02-07T07:07:49.322Z,,55,32.5,,,,
2018-02-07T07:07:59.317Z,1,55,32.5,40.1,0,0,40
2018-02-07T07:08:09.312Z,,55,32.5,,,,
2018-02-07T07:08:19.317Z,,55,32.3,,,,
2018-02-07T07:08:29.315Z,,55,32.3,,,,
2018-02-07T07:08:39.314Z,,55,32.3,40.2,,,
2018-02-07T07:08:49.340Z,,55,32.3,,,,
2018-02-07T07:08:59.312Z,,55,32.3,,,,
2018-02-07T07:09:09.314Z,,55,32.2,,,,
2018-02-07T07:09:19.326Z,,55,32.2,,,,
2018-02-07T07:09:29.317Z,,55,32.2,40.3,,,
2018-02-07T07:09:39.325Z,,55,32.2,38.9,,,
2018-02-07T07:09:49.324Z,,55,32.1,36.9,,,
2018-02-07T07:09:59.317Z,,55,32.1,35.9,,,
2018-02-07T07:10:09.321Z,,55,32.1,34.8,,,
2018-02-07T07:10:19.311Z,,55,32.1,34.3,,,
2018-02-07T07:10:29.325Z,,55,32.1,,,,
2018-02-07T07:10:39.313Z,,55,32,,,,
2018-02-07T07:10:49.322Z,,55,32,34.4,,,
2018-02-07T07:10:59.311Z,,55,32,34.3,,,
2018-02-07T07:11:09.311Z,,55,32,34.2,,,
2018-02-07T07:11:19.317Z,,55,32,,,,
2018-02-07T07:11:29.317Z,,55,31.9,34.1,,,
2018-02-07T07:11:39.322Z,,55,31.9,,,,
2018-02-07T07:11:49.319Z,,55,31.9,34,,,
2018-02-07T07:11:59.314Z,,55,31.9,33.8,,,
2018-02-07T07:12:09.313Z,1,55,31.7,38.1,79,0,
2018-02-07T07:12:19.316Z,,55,31.7,43.1,56,,
2018-02-07T07:12:29.312Z,1,55,31.7,42.7,0,0,
2018-02-07T07:12:39.315Z,,55,31.7,39.8,,,
2018-02-07T07:12:49.350Z,,55,31.7,37.8,,,
2018-02-07T07:12:59.380Z,,55,31.6,35.9,,,
2018-02-07T07:13:09.318Z,,55,31.6,35.6,,,
2018-02-07T07:13:19.620Z,,55,31.6,35.3,,,
2018-02-07T07:13:29.429Z,,55,31.6,35.2,,,
2018-02-07T07:13:39.315Z,,55,31.5,35.1,,,
2018-02-07T07:13:49.361Z,,55,31.5,34.8,,,
2018-02-07T07:13:59.386Z,,55,31.5,34.7,,,
2018-02-07T07:14:09.372Z,,55,31.5,34.6,,,
2018-02-07T07:14:19.428Z,,55,31.5,34.4,,,
2018-02-07T07:14:29.366Z,,55,31.4,34.3,,,
2018-02-07T07:14:39.324Z,,55,31.4,34.2,,,
2018-02-07T07:14:49.393Z,,55,31.4,,,,
2018-02-07T07:14:59.399Z,,55,31.4,34.1,,,
2018-02-07T07:15:09.351Z,,55,31.4,34,,,
2018-02-07T07:15:19.356Z,,55,31.2,33.8,,,
2018-02-07T07:15:29.417Z,,55,31.2,,,,
2018-02-07T07:15:39.352Z,,55,31.2,33.7,,,
2018-02-07T07:15:49.404Z,,55,31.2,,,,
2018-02-07T07:15:59.410Z,,55,31.2,33.6,,,
2018-02-07T07:16:09.410Z,,55,31.1,33.5,,,
2018-02-07T07:16:19.425Z,,55,31.1,,,,
2018-02-07T07:16:29.437Z,,55,31.1,33.3,,,
2018-02-07T07:16:39.399Z,,55,31.1,33.2,,,
2018-02-07T07:16:49.339Z,,55,31.1,,,,
2018-02-07T07:16:59.324Z,,55,31,33.1,,,
2018-02-07T07:17:09.312Z,1,55,31,38.3,79,0,
2018-02-07T07:17:19.418Z,,55,31,42.2,61,,
2018-02-07T07:17:29.416Z,,55,31,42.9,29,,
2018-02-07T07:17:39.385Z,,55,31,41.7,,,
2018-02-07T07:17:49.374Z,,55,30.9,39.9,,,
2018-02-07T07:17:59.317Z,,55,30.9,39.4,,,
2018-02-07T07:18:09.315Z,,55,30.9,38.6,,,
2018-02-07T07:18:19.311Z,,55,30.9,38.4,,,
2018-02-07T07:18:29.359Z,,55,30.9,38.5,,,
2018-02-07T07:18:39.320Z,,55,30.7,38.7,,,
2018-02-07T07:18:49.314Z,,55,30.7,39,,,
2018-02-07T07:18:59.360Z,,55,30.7,39.1,,,
2018-02-07T07:19:09.323Z,,55,30.7,39.3,,,
2018-02-07T07:19:19.310Z,,55,30.7,39.4,,,
2018-02-07T07:19:29.329Z,,55,30.7,39.7,,,
2018-02-07T07:19:39.311Z,,55,30.7,39.9,,,
2018-02-07T07:19:49.311Z,,55,30.6,40,,,
2018-02-07T07:19:59.312Z,,55,30.6,40.1,,,
2018-02-07T07:20:09.310Z,,55,30.6,40.3,,,
2018-02-07T07:20:19.325Z,,55,30.6,40.5,,,
2018-02-07T07:20:29.313Z,,55,30.6,40.6,,,
2018-02-07T07:20:39.310Z,,55,30.6,40.7,,,
2018-02-07T07:20:49.311Z,,55,30.6,40.9,,,
2018-02-07T07:20:59.330Z,,55,30.6,41,,,
2018-02-07T07:21:09.357Z,,55,30.7,41.1,,,
2018-02-07T07:21:19.328Z,,55,30.7,41.2,,,
2018-02-07T07:21:29.319Z,,55,30.7,41.4,,,
2018-02-07T07:21:39.311Z,,55,30.7,41.6,,,
2018-02-07T07:21:49.311Z,,55,30.9,41.7,,,
2018-02-07T07:21:59.345Z,,55,30.9,41.8,,,
2018-02-07T07:22:09.310Z,,55,30.9,41.9,,,
2018-02-07T07:22:19.353Z,,55,31,42,,,
2018-02-07T07:22:29.321Z,,55,31,42.2,,,
2018-02-07T07:22:39.354Z,,55,31,42.4,,,
2018-02-07T07:22:49.353Z,,55,31.1,42.5,,,
2018-02-07T07:22:59.408Z,,55,31.1,42.6,,,
2018-02-07T07:23:09.310Z,,55,31.2,42.7,,,
2018-02-07T07:23:19.315Z,,55,31.2,43,,,
2018-02-07T07:23:29.313Z,,55,31.4,43.1,,,
2018-02-07T07:23:39.313Z,,55,31.4,43.2,,,
2018-02-07T07:23:49.389Z,,55,31.5,43.3,,,
2018-02-07T07:23:59.310Z,,55,31.5,43.4,,,
2018-02-07T07:24:09.354Z,,55,31.6,43.6,,,
2018-02-07T07:24:19.344Z,,55,31.6,43.7,,,
2018-02-07T07:24:29.311Z,,55,31.7,43.9,,,
2018-02-07T07:24:39.310Z,1,55,31.9,42.7,0,0,
2018-02-07T07:24:49.314Z,,55,31.9,40.8,,,
2018-02-07T07:24:59.310Z,,55,32,39.7,,,
2018-02-07T07:25:09.310Z,,55,32,39.4,,,
2018-02-07T07:25:19.326Z,,55,32.1,39.5,,,
2018-02-07T07:25:29.310Z,,55,32.2,40,,,
2018-02-07T07:25:39.310Z,,55,32.2,40.4,,,
2018-02-07T07:25:49.312Z,,55,32.3,40.5,,,
2018-02-07T07:25:59.311Z,,55,32.3,40.2,,,
2018-02-07T07:26:09.310Z,,55,32.5,40,,,
2018-02-07T07:26:19.533Z,,55,32.5,39.9,,,
2018-02-07T07:26:29.311Z,,55,32.6,39.6,,,
2018-02-07T07:26:39.357Z,,55,32.6,39.5,,,
2018-02-07T07:26:49.310Z,,55,32.7,39.4,,,
2018-02-07T07:26:59.342Z,,55,32.7,39.3,,,
2018-02-07T07:27:09.315Z,,55,32.7,39.1,,,
2018-02-07T07:27:19.317Z,,55,32.7,,,,
2018-02-07T07:27:29.326Z,,55,32.7,38.9,,,
2018-02-07T07:27:39.310Z,,55,32.8,,,,
2018-02-07T07:27:49.313Z,,55,32.8,38.8,,,
2018-02-07T07:27:59.310Z,,55,32.8,38.6,,,
2018-02-07T07:28:09.334Z,,55,32.8,38.5,,,
2018-02-07T07:28:19.351Z,,55,32.8,38.4,,,
2018-02-07T07:28:29.325Z,,55,32.8,,,,
2018-02-07T07:28:39.405Z,,55,32.8,38.3,,,
2018-02-07T07:28:49.320Z,,55,32.8,38.4,,,
2018-02-07T07:28:59.337Z,,55,32.8,38.5,,,
2018-02-07T07:29:09.310Z,,55,32.8,38.6,,,
2018-02-07T07:29:19.314Z,,55,32.8,38.8,,,
2018-02-07T07:29:29.387Z,,55,32.8,38.9,,,
2018-02-07T07:29:39.375Z,,55,32.8,39,,,
2018-02-07T07:29:49.311Z,,55,32.8,39.1,,,
2018-02-07T07:29:59.315Z,,55,32.7,,,,
2018-02-07T07:30:09.433Z,,55,32.7,39.3,,,
2018-02-07T07:30:19.375Z,,55,32.7,39.4,,,
2018-02-07T07:30:29.326Z,,55,32.7,,,,
2018-02-07T07:30:39.402Z,,55,32.7,,,,
2018-02-07T07:30:49.355Z,,55,32.7,39.5,,,
2018-02-07T07:30:59.327Z,,55,32.7,39.6,,,
2018-02-07T07:31:09.361Z,,55,32.7,,,,
2018-02-07T07:31:19.342Z,,55,32.6,,,,
2018-02-07T07:31:29.319Z,,55,32.6,39.8,,,
2018-02-07T07:31:39.385Z,,55,32.6,,,,
2018-02-07T07:31:49.399Z,,55,32.6,,,,
2018-02-07T07:31:59.371Z,,55,32.6,39.9,,,
2018-02-07T07:32:09.373Z,,55,32.5,,,,
2018-02-07T07:32:19.390Z,,55,32.5,,,,
2018-02-07T07:32:29.312Z,,55,32.5,40,,,
2018-02-07T07:32:39.327Z,,55,32.5,,,,
2018-02-07T07:32:49.326Z,,55,32.5,,,,
2018-02-07T07:32:59.416Z,,55,32.5,,,,
2018-02-07T07:33:09.366Z,,55,32.3,40.1,,,
2018-02-07T07:33:19.358Z,,55,32.3,,,,
2018-02-07T07:33:29.393Z,,55,32.3,,,,
2018-02-07T07:33:39.320Z,,55,32.3,,,,
2018-02-07T07:33:49.332Z,,55,32.2,40.2,,,
2018-02-07T07:33:59.308Z,,55,32.2,,,,
2018-02-07T07:34:09.341Z,,55,32.2,,,,
2018-02-07T07:34:19.386Z,,55,32.2,,,,
2018-02-07T07:34:29.344Z,,55,32.2,,,,
2018-02-07T07:34:39.312Z,,55,32.2,39.9,,,
2018-02-07T07:34:49.374Z,,55,32.1,37.8,,,
2018-02-07T07:34:59.335Z,,55,32.1,36.5,,,
2018-02-07T07:35:14.588Z,,55,32.1,34.9,,,
2018-02-07T07:35:19.309Z,,55,32.1,34.3,,,
2018-02-07T07:35:29.360Z,,55,32.1,34.2,,,
2018-02-07T07:35:39.316Z,,55,32,34.4,,,
2018-02-07T07:35:49.335Z,,55,32,,,,
2018-02-07T07:35:59.330Z,,55,32,34.3,,,
2018-02-07T07:36:09.328Z,,55,32,34.2,,,
2018-02-07T07:36:19.413Z,,55,31.9,,,,
2018-02-07T07:36:29.332Z,,55,31.9,34.1,,,
2018-02-07T07:36:39.308Z,,55,31.9,,,,
2018-02-07T07:36:49.386Z,,55,31.9,34,,,
2018-02-07T07:36:59.374Z,,55,31.9,33.8,,,
2018-02-07T07:37:09.360Z,1,55,31.7,39.4,80,0,
2018-02-07T07:37:19.341Z,,55,31.7,43.3,52,,
2018-02-07T07:37:29.357Z,1,55,31.7,42.5,0,0,
2018-02-07T07:37:39.319Z,,55,31.7,39.8,,,
2018-02-07T07:37:49.308Z,,55,31.6,37.7,,,
2018-02-07T07:37:59.306Z,,55,31.6,35.9,,,
2018-02-07T07:38:09.369Z,,55,31.6,35.4,,,
2018-02-07T07:38:19.350Z,,55,31.6,35.3,,,
2018-02-07T07:38:29.365Z,,55,31.6,35.2,,,
2018-02-07T07:38:39.339Z,,55,31.5,34.9,,,
2018-02-07T07:38:49.377Z,,55,31.5,34.8,,,
2018-02-07T07:38:59.352Z,,55,31.5,34.6,,,
2018-02-07T07:39:09.366Z,,55,31.5,34.4,,,
2018-02-07T07:39:19.339Z,,55,31.5,,,,
2018-02-07T07:39:29.375Z,,55,31.4,34.3,,,
2018-02-07T07:39:39.354Z,,55,31.4,34.2,,,
2018-02-07T07:39:49.327Z,,55,31.4,,,,
2018-02-07T07:39:59.360Z,,55,31.4,34.1,,,
2018-02-07T07:40:09.321Z,,55,31.4,34,,,
2018-02-07T07:40:19.434Z,1,55,31.2,33.8,,0,
2018-02-07T07:40:29.309Z,,55,31.2,,,,
2018-02-07T07:40:39.307Z,,55,31.2,33.7,,,
2018-02-07T07:40:49.307Z,,55,31.2,33.6,,,
2018-02-07T07:40:59.308Z,,55,31.1,,,,
2018-02-07T07:41:09.307Z,,55,31.1,33.5,,,
2018-02-07T07:41:19.305Z,,55,31.1,33.3,,,
2018-02-07T07:41:29.306Z,,55,31.1,,,,
2018-02-07T07:41:39.305Z,,55,31.1,33.2,,,
2018-02-07T07:41:49.320Z,,55,31,,,,
2018-02-07T07:41:59.322Z,,55,31,33.1,,,
2018-02-07T07:42:09.337Z,1,55,31,38.5,80,0,
2018-02-07T07:42:19.332Z,,55,31,43,44,,
2018-02-07T07:42:29.384Z,,55,31,42.7,29,,
2018-02-07T07:42:39.322Z,,55,30.9,41.5,,,
2018-02-07T07:42:49.319Z,,55,30.9,39.8,,,
2018-02-07T07:42:59.305Z,,55,30.9,38.9,,,
2018-02-07T07:43:09.307Z,,55,30.9,38.5,,,
2018-02-07T07:43:19.319Z,,55,30.9,38.4,,,
2018-02-07T07:43:29.305Z,,55,30.7,38.6,,,
2018-02-07T07:43:39.391Z,,55,30.7,38.7,,,
2018-02-07T07:43:49.360Z,,55,30.7,39,,,
2018-02-07T07:43:59.353Z,,55,30.7,39.1,,,
2018-02-07T07:44:09.380Z,,55,30.7,39.2,,,
2018-02-07T07:44:19.327Z,,55,30.7,39.4,,,
2018-02-07T07:44:29.407Z,,55,30.6,39.7,,,
2018-02-07T07:44:39.379Z,,55,30.6,39.8,,,
2018-02-07T07:44:49.370Z,,55,30.6,40,,,
2018-02-07T07:44:59.360Z,,55,30.6,40.1,,,
2018-02-07T07:45:09.459Z,,55,30.6,40.2,,,
2018-02-07T07:45:19.664Z,,55,30.6,40.3,,,
2018-02-07T07:45:29.387Z,,55,30.6,40.5,,,
2018-02-07T07:45:39.342Z,,55,30.6,40.7,,,
2018-02-07T07:45:49.348Z,,55,30.6,40.8,,,
2018-02-07T07:45:59.384Z,,55,30.6,40.9,,,
2018-02-07T07:46:09.343Z,,55,30.7,41.1,,,
2018-02-07T07:46:19.389Z,,55,30.7,41.2,,,
2018-02-07T07:46:29.386Z,,55,30.7,41.4,,,
2018-02-07T07:46:39.413Z,,55,30.7,41.5,,,
2018-02-07T07:46:49.373Z,,55,30.9,41.6,,,
2018-02-07T07:46:59.325Z,,55,30.9,41.8,,,
2018-02-07T07:47:09.327Z,,55,30.9,41.9,,,
2018-02-07T07:47:19.423Z,,55,31,42,,,
2018-02-07T07:47:29.420Z,,55,31,42.3,,,
2018-02-07T07:47:39.303Z,,55,31,42.4,,,
2018-02-07T07:47:49.333Z,,55,31.1,42.5,,,
2018-02-07T07:47:59.318Z,,55,31.1,42.6,,,
2018-02-07T07:48:09.403Z,,55,31.2,42.7,,,
2018-02-07T07:48:19.357Z,,55,31.2,43,,,
2018-02-07T07:48:29.343Z,,55,31.4,43.1,,,
2018-02-07T07:48:39.303Z,,55,31.4,43.2,,,
2018-02-07T07:48:49.338Z,,55,31.5,43.3,,,
2018-02-07T07:48:59.398Z,,55,31.5,43.4,,,
2018-02-07T07:49:09.319Z,,55,31.6,43.5,,,
2018-02-07T07:49:19.312Z,,55,31.6,43.6,,,
2018-02-07T07:49:29.379Z,,55,31.7,43.9,,,
2018-02-07T07:49:39.355Z,1,55,31.9,43.9,0,0,
2018-02-07T07:49:49.303Z,,55,31.9,41.6,,,
2018-02-07T07:49:59.416Z,,55,32,39.9,,,
2018-02-07T07:50:09.378Z,,55,32,39.5,,,
2018-02-07T07:50:19.395Z,,55,32.1,,,,
2018-02-07T07:50:29.331Z,,55,32.1,39.8,,,
2018-02-07T07:50:39.358Z,,55,32.2,40.3,,,
2018-02-07T07:50:49.304Z,,55,32.3,40.6,,,
2018-02-07T07:50:59.304Z,,55,32.3,40.3,,,
2018-02-07T07:51:09.432Z,,55,32.5,40.1,,,
2018-02-07T07:51:19.381Z,,55,32.5,39.9,,,
2018-02-07T07:51:29.521Z,,55,32.6,39.8,,,
2018-02-07T07:51:39.402Z,,55,32.6,39.6,,,
2018-02-07T07:51:49.335Z,,55,32.6,39.4,,,
2018-02-07T07:51:59.315Z,,55,32.7,39.3,,,
2018-02-07T07:52:09.458Z,,55,32.7,,,,
2018-02-07T07:52:19.397Z,,55,32.7,39.1,,,
2018-02-07T07:52:29.783Z,,55,32.7,39,,,
2018-02-07T07:52:39.368Z,,55,32.8,38.9,,,
2018-02-07T07:52:49.345Z,,55,32.8,,,,
2018-02-07T07:52:59.345Z,,55,32.8,38.8,,,
2018-02-07T07:53:09.397Z,,55,32.8,38.6,,,
2018-02-07T07:53:19.430Z,,55,32.8,38.5,,,
2018-02-07T07:53:29.308Z,,55,32.8,38.4,,,
2018-02-07T07:53:39.324Z,,55,32.8,38.3,,,
2018-02-07T07:53:49.317Z,,55,32.8,,,,
2018-02-07T07:53:59.320Z,,55,32.8,,,,
2018-02-07T07:54:09.317Z,,55,32.8,38.4,,,
2018-02-07T07:54:19.303Z,,55,32.8,38.5,,,
2018-02-07T07:54:29.302Z,,55,32.8,38.6,,,
2018-02-07T07:54:39.302Z,,55,32.8,38.8,,,
2018-02-07T07:54:49.306Z,,55,32.8,38.9,,,
2018-02-07T07:54:59.302Z,,55,32.8,39,,,
2018-02-07T07:55:09.302Z,,55,32.8,,,,
2018-02-07T07:55:19.462Z,,55,32.7,39.1,,,
2018-02-07T07:55:29.302Z,,55,32.7,,,,
2018-02-07T07:55:39.302Z,,55,32.7,39.3,,,
2018-02-07T07:55:49.302Z,,55,32.7,,,,
2018-02-07T07:55:59.302Z,,55,32.7,39.4,,,
2018-02-07T07:56:09.305Z,,55,32.7,,,,
2018-02-07T07:56:19.302Z,,55,32.6,39.5,,,
2018-02-07T07:56:29.302Z,,55,32.6,,,,
2018-02-07T07:56:39.302Z,,55,32.6,39.6,,,
2018-02-07T07:56:49.393Z,,55,32.6,,,,
2018-02-07T07:56:59.320Z,,55,32.6,,,,
2018-02-07T07:57:09.301Z,,55,32.6,39.8,,,
2018-02-07T07:57:19.302Z,,55,32.6,,,,
2018-02-07T07:57:29.307Z,,55,32.5,,,,
2018-02-07T07:57:39.303Z,,55,32.5,39.9,,,
2018-02-07T07:57:49.349Z,,55,32.5,,,,
2018-02-07T07:57:59.301Z,,55,32.5,,,,
2018-02-07T07:58:09.307Z,,55,32.5,,,,
2018-02-07T07:58:19.301Z,,55,32.3,40,,,
2018-02-07T07:58:29.384Z,,55,32.3,,,,
2018-02-07T07:58:39.355Z,,55,32.3,,,,
2018-02-07T07:58:49.303Z,,55,32.3,,,,
2018-02-07T07:58:59.347Z,,55,32.3,,,,
2018-02-07T07:59:09.315Z,,55,32.2,40.1,,,
2018-02-07T07:59:19.371Z,,55,32.2,,,,
2018-02-07T07:59:29.301Z,,55,32.2,,,,
2018-02-07T07:59:39.305Z,,55,32.2,,,,
2018-02-07T07:59:49.301Z,,55,32.2,,,,
2018-02-07T07:59:59.301Z,,55,32.1,38.5,,,
2018-02-07T08:00:09.302Z,,55,32.1,36.7,,,
2018-02-07T08:00:19.302Z,,55,32.1,35.4,,,
2018-02-07T08:00:29.301Z,,55,32.1,34.4,,,
2018-02-07T08:00:39.301Z,,55,32.1,34.2,,,
2018-02-07T08:00:49.303Z,,55,32,34.3,,,
2018-02-07T08:00:59.302Z,,55,32,,,,
2018-02-07T08:01:09.301Z,,55,32,,,,
2018-02-07T08:01:19.301Z,,55,32,34.2,,,
2018-02-07T08:01:29.300Z,,55,31.9,34.1,,,
2018-02-07T08:01:39.301Z,,55,31.9,34,,,
2018-02-07T08:01:49.365Z,,55,31.9,,,,
2018-02-07T08:01:59.302Z,1,55,31.9,34.1,,0,
2018-02-07T08:02:09.321Z,,55,31.9,40.4,80,,
2018-02-07T08:02:19.325Z,,55,31.7,44.2,35,,
2018-02-07T08:02:29.302Z,1,55,31.7,41.7,0,0,
2018-02-07T08:02:39.335Z,,55,31.7,38.8,,,
2018-02-07T08:02:49.301Z,,55,31.7,36.7,,,
2018-02-07T08:02:59.308Z,,55,31.6,35.9,,,
2018-02-07T08:03:09.301Z,,55,31.6,35.4,,,
2018-02-07T08:03:19.362Z,,55,31.6,35.3,,,
2018-02-07T08:03:29.306Z,,55,31.6,35.2,,,
2018-02-07T08:03:39.320Z,,55,31.6,34.9,,,
2018-02-07T08:03:49.369Z,,55,31.5,34.7,,,
2018-02-07T08:03:59.304Z,,55,31.5,34.6,,,
2018-02-07T08:04:09.317Z,,55,31.5,34.4,,,
2018-02-07T08:04:19.319Z,,55,31.4,34.3,,,
2018-02-07T08:04:29.316Z,,55,31.4,,,,
2018-02-07T08:04:39.301Z,,55,31.4,34.2,,,
2018-02-07T08:04:49.299Z,,55,31.4,34.1,,,
2018-02-07T08:04:59.330Z,,55,31.4,,,,
2018-02-07T08:05:09.354Z,,55,31.4,34,,,
2018-02-07T08:05:19.328Z,1,55,31.2,33.8,,0,
2018-02-07T08:05:29.353Z,,55,31.2,,,,
2018-02-07T08:05:39.389Z,,55,31.2,33.7,,,
2018-02-07T08:05:49.343Z,,55,31.2,33.6,,,
2018-02-07T08:05:59.344Z,,55,31.2,,,,
2018-02-07T08:06:09.351Z,,55,31.2,33.5,,,
2018-02-07T08:06:19.351Z,,55,31.1,,,,
2018-02-07T08:06:29.323Z,,55,31.1,33.3,,,
2018-02-07T08:06:39.299Z,,55,31.1,33.2,,,
2018-02-07T08:06:49.306Z,,55,31.1,,,,
2018-02-07T08:06:59.299Z,1,55,31,33.3,79,0,
2018-02-07T08:07:09.299Z,,55,31,40.3,74,,
2018-02-07T08:07:19.466Z,,55,31,43.3,40,,
2018-02-07T08:07:29.324Z,,55,31,42.7,29,,
2018-02-07T08:07:39.301Z,,55,31,40.8,,,
2018-02-07T08:07:49.306Z,,55,30.9,39.7,,,
2018-02-07T08:07:59.342Z,1,55,30.9,38.9,29,0,40
2018-02-07T08:08:09.298Z,,55,30.9,38.5,,,
2018-02-07T08:08:19.338Z,,55,30.9,,,,
2018-02-07T08:08:29.309Z,,55,30.9,38.6,,,
2018-02-07T08:08:39.298Z,,55,30.7,38.9,,,
2018-02-07T08:08:49.304Z,,55,30.7,39,,,
2018-02-07T08:08:59.298Z,,55,30.7,39.2,,,
2018-02-07T08:09:09.391Z,,55,30.7,39.4,,,
2018-02-07T08:09:19.300Z,,55,30.7,39.5,,,
2018-02-07T08:09:29.299Z,,55,30.7,39.7,,,
2018-02-07T08:09:39.298Z,,55,30.6,40,,,
2018-02-07T08:09:49.303Z,,55,30.6,,,,
2018-02-07T08:09:59.387Z,,55,30.6,40.2,,,
2018-02-07T08:10:09.298Z,,55,30.6,40.3,,,
2018-02-07T08:10:19.297Z,,55,30.6,40.5,,,
2018-02-07T08:10:29.298Z,,55,30.6,40.6,,,
2018-02-07T08:10:39.298Z,,55,30.6,40.7,,,
2018-02-07T08:10:49.297Z,,55,30.7,40.8,,,
2018-02-07T08:10:59.298Z,,55,30.7,41,,,
2018-02-07T08:11:09.297Z,,55,30.7,41.1,,,
2018-02-07T08:11:19.297Z,,55,30.7,41.2,,,
2018-02-07T08:11:29.413Z,,55,30.7,41.5,,,
2018-02-07T08:11:39.382Z,,55,30.9,41.6,,,
2018-02-07T08:11:49.296Z,,55,30.9,41.7,,,
2018-02-07T08:11:59.367Z,,55,30.9,41.8,,,
2018-02-07T08:12:09.297Z,,55,31,42,,,
2018-02-07T08:12:19.299Z,,55,31,42.2,,,
2018-02-07T08:12:29.297Z,,55,31,42.3,,,
2018-02-07T08:12:39.343Z,,55,31.1,42.5,,,
2018-02-07T08:12:49.353Z,,55,31.1,,,,
2018-02-07T08:12:59.299Z,,55,31.2,42.7,,,
2018-02-07T08:13:09.302Z,,55,31.2,42.8,,,
2018-02-07T08:13:19.297Z,,55,31.4,43,,,
2018-02-07T08:13:29.340Z,,55,31.4,43.2,,,
2018-02-07T08:13:39.301Z,,55,31.4,43.3,,,
2018-02-07T08:13:49.304Z,,55,31.5,43.4,,,
2018-02-07T08:13:59.296Z,,55,31.6,43.5,,,
2018-02-07T08:14:09.390Z,,55,31.6,43.6,,,
