Time,HwTSet,HwActive,ActPow,PrimTSet,HwTOutlet,PrimT,ChActive
2018-02-12T04:55:03.745Z,55,,,,31.4,42,
2018-02-12T04:55:13.740Z,55,,,,31.5,42.2,
2018-02-12T04:55:23.740Z,55,,,,31.5,42.3,
2018-02-12T04:55:33.741Z,55,,,,31.5,42.5,
2018-02-12T04:55:43.744Z,55,,,,31.6,42.6,
2018-02-12T04:55:53.740Z,55,,,,31.6,,
2018-02-12T04:56:03.796Z,55,,,,31.7,42.8,
2018-02-12T04:56:13.747Z,55,,,,31.7,43,
2018-02-12T04:56:23.740Z,55,,,,31.9,43.1,
2018-02-12T04:56:33.748Z,55,,,,31.9,43.2,
2018-02-12T04:56:43.740Z,55,,,,32,43.3,
2018-02-12T04:56:53.755Z,55,,,,32,43.4,
2018-02-12T04:57:03.740Z,55,,,,32.1,43.6,
2018-02-12T04:57:13.764Z,55,,,,32.1,43.7,
2018-02-12T04:57:23.756Z,55,,,,32.2,44.1,
2018-02-12T04:57:33.743Z,55,0,0,,32.2,42.8,2
2018-02-12T04:57:43.756Z,55,,,,32.3,40.7,
2018-02-12T04:57:53.755Z,55,,,,32.3,39.7,
2018-02-12T04:58:03.740Z,55,,,,32.5,39.5,
2018-02-12T04:58:13.740Z,55,,,,32.5,39.7,
2018-02-12T04:58:23.740Z,55,,,,32.6,40.1,
2018-02-12T04:58:33.745Z,55,,,,32.7,40.5,
2018-02-12T04:58:43.743Z,55,,,,32.7,40.7,
2018-02-12T04:58:53.739Z,55,,,,32.8,40.5,
2018-02-12T04:59:03.740Z,55,,,,32.8,40.2,
2018-02-12T04:59:13.740Z,55,,,,33,39.9,
2018-02-12T04:59:23.740Z,55,,,,33,,
2018-02-12T04:59:33.742Z,55,,,,33.1,39.6,
2018-02-12T04:59:43.740Z,55,,,,33.1,39.5,
2018-02-12T04:59:53.740Z,55,,,,33.1,39.4,
2018-02-12T05:00:03.739Z,55,,,,33.2,,
2018-02-12T05:00:13.739Z,55,,,,33.2,39.3,
2018-02-12T05:00:23.739Z,55,,,,33.2,39.1,
2018-02-12T05:00:33.741Z,55,,,,33.2,39,
2018-02-12T05:00:43.740Z,55,,,,33.2,38.9,
2018-02-12T05:00:53.739Z,55,,,,33.2,,
2018-02-12T05:01:03.745Z,55,,,,33.2,38.8,
2018-02-12T05:01:13.740Z,55,,,,33.3,38.6,
2018-02-12T05:01:23.742Z,55,,,,33.2,38.5,
2018-02-12T05:01:33.739Z,55,,,,33.3,38.4,
2018-02-12T05:01:43.740Z,55,,,,33.3,,
2018-02-12T05:01:53.739Z,55,,,,33.3,38.3,
2018-02-12T05:02:03.740Z,55,,,,33.2,38.1,
2018-02-12T05:02:13.739Z,55,,,,33.2,38.4,
2018-02-12T05:02:23.739Z,55,,,,33.2,38.5,
2018-02-12T05:02:33.739Z,55,,,,33.2,38.6,
2018-02-12T05:02:43.744Z,55,,,,33.2,38.8,
2018-02-12T05:02:53.740Z,55,,,,33.2,,
2018-02-12T05:03:03.739Z,55,,,,33.2,38.9,
2018-02-12T05:03:13.739Z,55,,,,33.2,39,
2018-02-12T05:03:23.740Z,55,,,,33.2,,
2018-02-12T05:03:33.740Z,55,,,,33.2,39.1,
2018-02-12T05:03:43.739Z,55,,,,33.1,,
2018-02-12T05:03:53.739Z,55,,,,33.1,39.3,
2018-02-12T05:04:03.741Z,55,,,,33.1,,
2018-02-12T05:04:13.739Z,55,,,,33.1,39.4,
2018-02-12T05:04:23.741Z,55,,,,33.1,,
2018-02-12T05:04:33.739Z,55,,,,33.1,39.5,
2018-02-12T05:04:43.739Z,55,,,,33,,
2018-02-12T05:04:53.741Z,55,,,,33,,
2018-02-12T05:05:03.739Z,55,,,,33,39.6,
2018-02-12T05:05:13.739Z,55,,,,33,,
2018-02-12T05:05:23.742Z,55,,,,33,,
2018-02-12T05:05:33.741Z,55,,,,33,39.8,
2018-02-12T05:05:43.739Z,55,,,,33,,
2018-02-12T05:05:53.745Z,55,,,,32.8,,
2018-02-12T05:06:03.739Z,55,,,,32.8,,
2018-02-12T05:06:13.740Z,55,,,,32.8,39.9,
2018-02-12T05:06:23.739Z,55,,,,32.8,,
2018-02-12T05:06:33.739Z,55,,,,32.8,,
2018-02-12T05:06:43.739Z,55,,,,32.7,40,
2018-02-12T05:06:53.738Z,55,,,,32.7,,
2018-02-12T05:07:03.739Z,55,,,,32.7,,
2018-02-12T05:07:13.739Z,55,,,,32.7,,
2018-02-12T05:07:23.739Z,55,,,,32.7,,
2018-02-12T05:07:33.738Z,55,,,,32.6,,
2018-02-12T05:07:43.740Z,55,,,,32.6,,
2018-02-12T05:07:53.739Z,55,,,,32.6,40.1,
2018-02-12T05:08:03.738Z,55,,,,32.6,38.9,
2018-02-12T05:08:13.739Z,55,,,,32.5,36.8,
2018-02-12T05:08:23.741Z,55,,,,32.5,35.8,
2018-02-12T05:08:33.739Z,55,,,,32.5,34.7,
2018-02-12T05:08:43.739Z,55,,,,32.5,34.2,
2018-02-12T05:08:53.770Z,55,,,,32.5,,
2018-02-12T05:09:03.738Z,55,,,,32.5,34.3,
2018-02-12T05:09:13.740Z,55,,,,32.3,34.4,
2018-02-12T05:09:23.740Z,55,,,,32.3,34.3,
2018-02-12T05:09:33.740Z,55,,,,32.3,34.2,
2018-02-12T05:09:43.740Z,55,,,,32.3,34.1,
2018-02-12T05:09:53.739Z,55,,,,32.3,34,
2018-02-12T05:10:03.738Z,55,,,,32.2,,
2018-02-12T05:10:13.740Z,55,0,79,,32.2,34.1,2
2018-02-12T05:10:23.739Z,55,,79,,32.2,40.4,
2018-02-12T05:10:33.740Z,55,,54,,32.2,43,
2018-02-12T05:10:43.740Z,55,0,0,,32.1,41.5,2
2018-02-12T05:10:54.034Z,55,,,,32.1,38.7,
2018-02-12T05:11:03.739Z,55,,,,32.1,36.9,
2018-02-12T05:11:13.767Z,55,,,,32.1,35.9,
2018-02-12T05:11:23.739Z,55,,,,32.1,35.6,
2018-02-12T05:11:33.738Z,55,,,,32,35.3,
2018-02-12T05:11:43.739Z,55,,,,32,35.2,
2018-02-12T05:11:53.738Z,55,,,,32,34.9,
2018-02-12T05:12:03.738Z,55,,,,32,34.8,
2018-02-12T05:12:13.739Z,55,,,,31.9,34.6,
2018-02-12T05:12:23.813Z,55,,,,31.9,34.4,
2018-02-12T05:12:33.738Z,55,,,,31.9,,
2018-02-12T05:12:43.738Z,55,,,,31.9,34.3,
2018-02-12T05:12:53.738Z,55,,,,31.7,34.2,
2018-02-12T05:13:03.738Z,55,,,,31.7,,
2018-02-12T05:13:13.738Z,55,,,,31.7,34.1,
2018-02-12T05:13:23.739Z,55,,,,31.7,34,
2018-02-12T05:13:33.738Z,55,0,,,31.7,33.8,2
2018-02-12T05:13:43.738Z,55,,,,31.7,,
2018-02-12T05:13:53.738Z,55,,,,31.6,33.7,
2018-02-12T05:14:03.738Z,55,,,,31.6,,
2018-02-12T05:14:13.740Z,55,,,,31.6,33.6,
2018-02-12T05:14:23.738Z,55,,,,31.6,33.5,
2018-02-12T05:14:33.738Z,55,,,,31.6,,
2018-02-12T05:14:43.768Z,55,,,,31.5,33.3,
2018-02-12T05:14:53.739Z,55,,,,31.5,,
2018-02-12T05:15:03.738Z,55,,,,31.5,33.2,
2018-02-12T05:15:13.738Z,55,0,79,,31.5,33.3,2
2018-02-12T05:15:23.744Z,55,,75,,31.4,40.2,
2018-02-12T05:15:33.740Z,55,,42,,31.4,43,
2018-02-12T05:15:43.738Z,55,,29,,31.4,42.6,
2018-02-12T05:15:53.764Z,55,,,,31.4,40.9,
2018-02-12T05:16:03.746Z,55,,,,31.2,39.8,
2018-02-12T05:16:13.738Z,55,,,,31.2,38.9,
2018-02-12T05:16:23.738Z,55,,,,31.2,38.5,
2018-02-12T05:16:33.738Z,55,,,,31.2,38.3,
2018-02-12T05:16:43.743Z,55,,,,31.2,38.4,
2018-02-12T05:16:53.738Z,55,,,,31.2,38.6,
2018-02-12T05:17:03.739Z,55,,,,31.2,38.7,
2018-02-12T05:17:13.745Z,55,,,,31.1,39,
2018-02-12T05:17:23.738Z,55,,,,31.1,39.1,
2018-02-12T05:17:33.739Z,55,,,,31.1,39.3,
2018-02-12T05:17:43.759Z,55,,,,31.1,39.4,
2018-02-12T05:17:53.738Z,55,,,,31.1,39.7,
2018-02-12T05:18:03.738Z,55,,,,31.1,39.9,
2018-02-12T05:18:13.752Z,55,0,30,40,31.1,40,2
2018-02-12T05:18:23.745Z,55,,,,31.1,40.1,
2018-02-12T05:18:33.738Z,55,,29,,31,40.2,
2018-02-12T05:18:43.738Z,55,,,,31,40.3,
2018-02-12T05:18:53.739Z,55,,,,31,40.5,
2018-02-12T05:19:03.739Z,55,,,,31.1,40.6,
2018-02-12T05:19:13.738Z,55,,,,31.1,40.8,
2018-02-12T05:19:23.738Z,55,,,,31.1,41,
2018-02-12T05:19:33.738Z,55,,,,31.1,,
2018-02-12T05:19:43.783Z,55,,,,31.1,41.1,
2018-02-12T05:19:53.738Z,55,,,,31.1,41.4,
2018-02-12T05:20:03.778Z,55,,,,31.1,41.5,
2018-02-12T05:20:13.738Z,55,,,,31.2,41.6,
2018-02-12T05:20:23.751Z,55,,,,31.2,41.7,
2018-02-12T05:20:33.764Z,55,,,,31.2,41.9,
2018-02-12T05:20:43.738Z,55,,,,31.4,42,
2018-02-12T05:20:53.742Z,55,,,,31.4,42.2,
2018-02-12T05:21:03.739Z,55,,,,31.4,42.3,
2018-02-12T05:21:13.809Z,55,,,,31.5,42.4,
2018-02-12T05:21:23.738Z,55,,,,31.5,42.5,
2018-02-12T05:21:33.737Z,55,,,,31.6,42.7,
2018-02-12T05:21:43.738Z,55,,,,31.6,43,
2018-02-12T05:21:53.738Z,55,,,,31.7,,
2018-02-12T05:22:03.760Z,55,,,,31.7,43.2,
2018-02-12T05:22:13.738Z,55,,,,31.9,,
2018-02-12T05:22:23.738Z,55,,,,31.9,43.4,
2018-02-12T05:22:33.739Z,55,,,,32,43.5,
2018-02-12T05:22:43.787Z,55,,,,32,43.6,
2018-02-12T05:22:53.738Z,55,,,,32.1,43.7,
2018-02-12T05:23:03.738Z,55,0,0,,32.1,43.8,2
2018-02-12T05:23:13.739Z,55,,,,32.2,41.9,
2018-02-12T05:23:23.738Z,55,,,,32.2,39.9,
2018-02-12T05:23:33.738Z,55,,,,32.3,39.6,
2018-02-12T05:23:43.738Z,55,,,,32.3,39.5,
2018-02-12T05:23:53.738Z,55,,,,32.5,39.9,
2018-02-12T05:24:03.737Z,55,,,,32.6,40.2,
2018-02-12T05:24:13.744Z,55,,,,32.6,40.7,
2018-02-12T05:24:23.742Z,55,,,,32.7,40.5,
2018-02-12T05:24:33.756Z,55,,,,32.8,40.2,
2018-02-12T05:24:43.739Z,55,,,,32.8,40.1,
2018-02-12T05:24:53.789Z,55,,,,32.8,39.9,
2018-02-12T05:25:03.737Z,55,,,,33,39.8,
2018-02-12T05:25:13.737Z,55,,,,33,39.6,
2018-02-12T05:25:23.762Z,55,,,,33.1,39.5,
2018-02-12T05:25:33.737Z,55,,,,33.1,39.4,
2018-02-12T05:25:43.741Z,55,,,,33.1,39.3,
2018-02-12T05:25:53.741Z,55,,,,33.1,39.1,
2018-02-12T05:26:03.741Z,55,,,,33.1,39,
2018-02-12T05:26:13.768Z,55,,,,33.1,38.9,
2018-02-12T05:26:23.752Z,55,,,,33.2,,
2018-02-12T05:26:33.737Z,55,,,,33.2,38.8,
2018-02-12T05:26:43.739Z,55,,,,33.2,38.6,
2018-02-12T05:26:53.737Z,55,,,,33.2,38.5,
2018-02-12T05:27:03.748Z,55,,,,33.2,,
2018-02-12T05:27:23.797Z,55,,,,33.2,38.3,
2018-02-12T05:27:23.867Z,55,,,,33.2,38.4,
2018-02-12T05:27:33.738Z,55,,,,33.2,38.5,
2018-02-12T05:27:43.737Z,55,,,,33.2,38.6,
2018-02-12T05:27:53.737Z,55,,,,33.2,38.8,
2018-02-12T05:28:03.737Z,55,,,,33.1,38.9,
2018-02-12T05:28:13.737Z,55,,,,33.2,39,
2018-02-12T05:28:23.745Z,55,,,,33.2,,
2018-02-12T05:28:33.737Z,55,,,,33.1,39.1,
2018-02-12T05:28:43.737Z,55,,,,33.1,39.3,
2018-02-12T05:28:53.737Z,55,,,,33.1,,
2018-02-12T05:29:03.737Z,55,,,,33.1,39.4,
2018-02-12T05:29:13.737Z,55,,,,33.1,,
2018-02-12T05:29:23.737Z,55,,,,33.1,39.5,
2018-02-12T05:29:33.738Z,55,,,,33.1,,
2018-02-12T05:29:43.737Z,55,,,,33.1,39.6,
2018-02-12T05:29:53.737Z,55,,,,33,,
2018-02-12T05:30:03.737Z,55,,,,33,39.8,
2018-02-12T05:30:13.737Z,55,,,,33,,
2018-02-12T05:30:23.736Z,55,,,,33,,
2018-02-12T05:30:33.760Z,55,,,,33,39.9,
2018-02-12T05:30:43.736Z,55,,,,33,,
2018-02-12T05:30:53.737Z,55,,,,32.8,40,
2018-02-12T05:31:03.743Z,55,,,,32.8,,
2018-02-12T05:31:13.738Z,55,,,,32.8,,
2018-02-12T05:31:23.737Z,55,,,,32.8,,
2018-02-12T05:31:33.748Z,55,,,,32.8,,
2018-02-12T05:31:43.737Z,55,,,,32.8,40.1,
2018-02-12T05:31:53.737Z,55,,,,32.7,,
2018-02-12T05:32:03.857Z,55,,,,32.7,,
2018-02-12T05:32:13.737Z,55,,,,32.7,,
2018-02-12T05:32:23.742Z,55,,,,32.7,40.2,
2018-02-12T05:32:33.769Z,55,,,,32.7,,
2018-02-12T05:32:43.737Z,55,,,,32.6,,
2018-02-12T05:32:53.736Z,55,,,,32.6,,
2018-02-12T05:33:03.741Z,55,,,,32.6,,
2018-02-12T05:33:13.737Z,55,,,,32.6,,
2018-02-12T05:33:23.745Z,55,,,,32.6,38.9,
2018-02-12T05:33:33.736Z,55,,,,32.5,36.8,
2018-02-12T05:33:43.738Z,55,,,,32.5,35.8,
2018-02-12T05:33:53.741Z,55,,,,32.5,34.8,
2018-02-12T05:34:03.759Z,55,,,,32.5,34.3,
2018-02-12T05:34:13.737Z,55,,,,32.5,,
2018-02-12T05:34:23.736Z,55,,,,32.3,34.4,
2018-02-12T05:34:33.737Z,55,,,,32.3,,
2018-02-12T05:34:43.737Z,55,,,,32.3,34.3,
2018-02-12T05:34:53.746Z,55,,,,32.3,34.2,
2018-02-12T05:35:03.738Z,55,,,,32.3,,
2018-02-12T05:35:13.762Z,55,,,,32.2,34.1,
2018-02-12T05:35:23.740Z,55,,,,32.2,,
2018-02-12T05:35:33.736Z,55,,,,32.2,,
2018-02-12T05:35:43.740Z,55,,,,32.2,34,
2018-02-12T05:35:53.746Z,55,0,80,,32.1,38.6,2
2018-02-12T05:36:03.741Z,55,,52,,32.1,43.1,
2018-02-12T05:36:13.736Z,55,,35,,32.1,43.8,
2018-02-12T05:36:23.737Z,55,,29,,32.1,41.9,
2018-02-12T05:36:33.737Z,55,,,,32,40.8,
2018-02-12T05:36:43.748Z,55,,,,32,39.8,
2018-02-12T05:36:54.233Z,55,,,,32,39.2,
2018-02-12T05:37:05.367Z,55,,,,32,39,
2018-02-12T05:37:15.527Z,55,,,,32,39.2,
2018-02-12T05:37:25.263Z,55,,,,31.9,39.4,
2018-02-12T05:37:35.090Z,55,,,,31.9,39.5,
2018-02-12T05:37:43.737Z,55,,,,31.9,39.7,
2018-02-12T05:37:53.736Z,55,,,,31.9,39.8,
2018-02-12T05:38:03.739Z,55,,,,31.9,40,
2018-02-12T05:38:13.736Z,55,,,,31.9,40.1,
2018-02-12T05:38:23.844Z,55,,,,31.7,40.3,
2018-02-12T05:38:33.736Z,55,,,,31.7,40.5,
2018-02-12T05:38:43.736Z,55,,,,31.7,40.6,
2018-02-12T05:38:53.736Z,55,,,,31.7,40.8,
2018-02-12T05:39:03.779Z,55,,,,31.7,41,
2018-02-12T05:39:13.737Z,55,,,,31.7,,
2018-02-12T05:39:23.738Z,55,,,,31.7,41.1,
2018-02-12T05:39:33.736Z,55,,,,31.7,41.2,
2018-02-12T05:39:43.740Z,55,,,,31.7,41.4,
2018-02-12T05:39:53.736Z,55,,,,31.7,41.5,
2018-02-12T05:40:03.776Z,55,,,,31.7,41.7,
2018-02-12T05:40:13.737Z,55,,,,31.7,41.8,
2018-02-12T05:40:23.736Z,55,,,,31.7,42,
2018-02-12T05:40:33.736Z,55,,,,31.9,,
2018-02-12T05:40:43.742Z,55,,,,31.9,42.3,
2018-02-12T05:40:53.736Z,55,,,,31.9,42.4,
2018-02-12T05:41:03.742Z,55,,,,31.9,42.5,
2018-02-12T05:41:13.809Z,55,,,,32,42.6,
2018-02-12T05:41:23.959Z,55,,,,32,42.7,
2018-02-12T05:41:33.742Z,55,,,,32.1,43,
2018-02-12T05:41:43.763Z,55,,,,32.1,43.1,
2018-02-12T05:41:53.736Z,55,,,,32.1,43.2,
2018-02-12T05:42:03.737Z,55,,,,32.2,43.3,
2018-02-12T05:42:13.737Z,55,,,,32.2,43.4,
2018-02-12T05:42:23.736Z,55,,,,32.3,43.5,
2018-02-12T05:42:33.735Z,55,,,,32.3,43.6,
2018-02-12T05:42:43.746Z,55,,,,32.5,43.9,
2018-02-12T05:42:53.737Z,55,0,0,,32.5,43.8,2
2018-02-12T05:43:03.735Z,55,,,,32.6,41.8,
2018-02-12T05:43:13.766Z,55,,,,32.6,39.9,
2018-02-12T05:43:23.737Z,55,,,,32.7,39.6,
2018-02-12T05:43:33.967Z,55,,,,32.7,39.5,
2018-02-12T05:43:43.736Z,55,,,,32.8,40,
2018-02-12T05:43:53.735Z,55,,,,32.8,40.3,
2018-02-12T05:44:03.736Z,55,,,,33,40.8,
2018-02-12T05:44:13.747Z,55,,,,33,40.6,
2018-02-12T05:44:23.736Z,55,,,,33.1,40.3,
2018-02-12T05:44:33.736Z,55,,,,33.1,40.1,
2018-02-12T05:44:43.736Z,55,,,,33.2,39.9,
2018-02-12T05:44:53.736Z,55,,,,33.2,,
2018-02-12T05:45:03.738Z,55,,,,33.2,39.6,
2018-02-12T05:45:13.744Z,55,,,,33.3,39.5,
2018-02-12T05:45:23.736Z,55,,,,33.3,39.4,
2018-02-12T05:45:33.739Z,55,,,,33.3,,
2018-02-12T05:45:43.737Z,55,,,,33.3,39.3,
2018-02-12T05:45:53.736Z,55,,,,33.3,39.1,
2018-02-12T05:46:03.748Z,55,,,,33.3,39,
2018-02-12T05:46:13.736Z,55,,,,33.3,38.9,
2018-02-12T05:46:23.737Z,55,,,,33.3,38.8,
2018-02-12T05:46:33.735Z,55,,,,33.5,38.6,
2018-02-12T05:46:44.074Z,55,,,,33.5,,
2018-02-12T05:46:53.735Z,55,,,,33.3,38.5,
2018-02-12T05:47:03.736Z,55,,,,33.5,,
2018-02-12T05:47:13.735Z,55,,,,33.3,38.6,
2018-02-12T05:47:23.741Z,55,,,,33.3,38.8,
2018-02-12T05:47:33.738Z,55,,,,33.5,39,
2018-02-12T05:47:43.738Z,55,,,,33.3,,
2018-02-12T05:47:53.736Z,55,,,,33.3,39.1,
2018-02-12T05:48:03.735Z,55,,,,33.3,39.3,
2018-02-12T05:48:13.735Z,55,,,,33.3,39.4,
2018-02-12T05:48:23.758Z,55,,,,33.3,,
2018-02-12T05:48:33.772Z,55,,,,33.3,39.5,
2018-02-12T05:48:43.753Z,55,,,,33.3,,
2018-02-12T05:48:53.735Z,55,,,,33.2,39.6,
2018-02-12T05:49:03.735Z,55,,,,33.2,39.8,
2018-02-12T05:49:13.735Z,55,,,,33.2,,
2018-02-12T05:49:23.736Z,55,,,,33.2,,
2018-02-12T05:49:33.735Z,55,,,,33.2,39.9,
2018-02-12T05:49:43.789Z,55,,,,33.2,40,
2018-02-12T05:49:53.755Z,55,,,,33.1,,
2018-02-12T05:50:03.735Z,55,,,,33.1,,
2018-02-12T05:50:13.735Z,55,,,,33.1,,
2018-02-12T05:50:23.738Z,55,,,,33.1,40.1,
2018-02-12T05:50:33.758Z,55,,,,33.1,,
2018-02-12T05:50:43.735Z,55,,,,33.1,,
2018-02-12T05:50:53.741Z,55,,,,33.1,40.2,
2018-02-12T05:51:03.735Z,55,,,,33,,
2018-02-12T05:51:13.735Z,55,,,,33,,
2018-02-12T05:51:23.735Z,55,,,,33,,
2018-02-12T05:51:33.735Z,55,,,,33,40.3,
2018-02-12T05:51:43.735Z,55,,,,33,,
2018-02-12T05:51:53.743Z,55,,,,32.8,,
2018-02-12T05:52:03.736Z,55,,,,32.8,,
2018-02-12T05:52:13.735Z,55,,,,32.8,40.5,
2018-02-12T05:52:23.735Z,55,,,,32.8,,
2018-02-12T05:52:33.735Z,55,,,,32.8,,
2018-02-12T05:52:43.738Z,55,,,,32.7,,
2018-02-12T05:52:53.735Z,55,,,,32.7,,
2018-02-12T05:53:03.747Z,55,,,,32.7,38.8,
2018-02-12T05:53:13.735Z,55,,,,32.7,36.9,
2018-02-12T05:53:23.736Z,55,,,,32.6,35.9,
2018-02-12T05:53:33.737Z,55,,,,32.6,34.8,
2018-02-12T05:53:43.735Z,55,,,,32.6,34.4,
2018-02-12T05:53:53.735Z,55,,,,32.6,,
2018-02-12T05:54:03.735Z,55,,,,32.6,34.6,
2018-02-12T05:54:13.736Z,55,,,,32.5,,
2018-02-12T05:54:23.735Z,55,,,,32.5,34.4,
2018-02-12T05:54:33.739Z,55,,,,32.5,34.3,
2018-02-12T05:54:43.735Z,55,,,,32.5,,
2018-02-12T05:54:53.735Z,55,,,,32.5,34.2,
2018-02-12T05:55:03.735Z,55,,,,32.3,,
2018-02-12T05:55:13.736Z,55,,,,32.3,34.1,
2018-02-12T05:55:23.755Z,55,,,,32.3,,
2018-02-12T05:55:33.741Z,55,,,,32.3,34,
2018-02-12T05:55:43.740Z,55,0,79,,32.2,36,2
2018-02-12T05:55:53.748Z,55,,65,,32.2,42.3,
2018-02-12T05:56:03.740Z,55,0,0,,32.2,43.9,2
2018-02-12T05:56:13.914Z,55,,,,32.2,40.6,
2018-02-12T05:56:23.735Z,55,,,,32.1,37.9,
2018-02-12T05:56:33.735Z,55,,,,32.1,36.7,
2018-02-12T05:56:43.740Z,55,,,,32.1,35.9,
2018-02-12T05:56:53.736Z,55,,,,32.1,35.4,
2018-02-12T05:57:03.735Z,55,,,,32.1,35.3,
2018-02-12T05:57:13.735Z,55,,,,32,35.1,
2018-02-12T05:57:23.735Z,55,,,,32,34.9,
2018-02-12T05:57:33.735Z,55,,,,32,34.7,
2018-02-12T05:57:43.735Z,55,,,,32,34.6,
2018-02-12T05:57:53.734Z,55,,,,31.9,34.4,
2018-02-12T05:58:03.736Z,55,,,,31.9,34.3,
2018-02-12T05:58:13.735Z,55,,,,31.9,,
2018-02-12T05:58:23.736Z,55,,,,31.9,34.2,
2018-02-12T05:58:33.735Z,55,,,,31.9,,
2018-02-12T05:58:43.735Z,55,,,,31.7,34.1,
2018-02-12T05:58:53.734Z,55,,,,31.7,34,
2018-02-12T05:59:03.736Z,55,,,,31.7,33.8,
2018-02-12T05:59:13.735Z,55,,,,31.7,,
2018-02-12T05:59:23.735Z,55,,,,31.6,33.7,
2018-02-12T05:59:33.742Z,55,,,,31.6,,
2018-02-12T05:59:43.735Z,55,,,,31.6,33.6,
2018-02-12T05:59:53.735Z,55,,,,31.6,33.5,
2018-02-12T06:00:03.735Z,55,,,,31.6,,
2018-02-12T06:00:13.734Z,55,,,,31.6,33.3,
2018-02-12T06:00:23.734Z,55,,,,31.5,,
2018-02-12T06:00:33.738Z,55,,,,31.5,33.2,
2018-02-12T06:00:43.735Z,55,0,80,,31.5,35.5,2
2018-02-12T06:00:53.740Z,55,,69,,31.4,41,
2018-02-12T06:01:03.799Z,55,,40,,31.4,43.1,
2018-02-12T06:01:13.734Z,55,,29,,31.4,41.9,
2018-02-12T06:01:23.734Z,55,,,,31.4,40.6,
2018-02-12T06:01:33.747Z,55,,,,31.4,39.6,
2018-02-12T06:01:43.734Z,55,,,,31.4,38.8,
2018-02-12T06:01:53.734Z,55,,,,31.2,38.3,
2018-02-12T06:02:03.734Z,55,,,,31.2,38.4,
2018-02-12T06:02:13.751Z,55,,,,31.2,38.5,
2018-02-12T06:02:23.745Z,55,,,,31.2,38.7,
2018-02-12T06:02:33.740Z,55,,,,31.2,39,
2018-02-12T06:02:43.737Z,55,,,,31.1,39.1,
2018-02-12T06:02:53.787Z,55,,,,31.1,39.2,
2018-02-12T06:03:03.734Z,55,,,,31.1,39.4,
2018-02-12T06:03:13.788Z,55,,,,31.1,39.7,
2018-02-12T06:03:23.734Z,55,,,,31.1,39.8,
2018-02-12T06:03:33.738Z,55,,30,,31.1,39.9,
2018-02-12T06:03:43.734Z,55,,29,,31.1,40.1,
2018-02-12T06:03:53.736Z,55,,,,31.1,40.2,
2018-02-12T06:04:03.734Z,55,,,,31.1,40.3,
2018-02-12T06:04:13.745Z,55,,,,31.1,40.5,
2018-02-12T06:04:23.734Z,55,,,,31.1,40.6,
2018-02-12T06:04:34.036Z,55,,,,31.1,40.7,
2018-02-12T06:04:44.101Z,55,,,,31.1,40.8,
2018-02-12T06:04:53.734Z,55,,,,31.1,41,
2018-02-12T06:05:03.736Z,55,,,,31.1,41.1,
2018-02-12T06:05:13.734Z,55,,,,31.1,41.4,
2018-02-12T06:05:23.737Z,55,,,,31.1,41.5,
2018-02-12T06:05:33.734Z,55,,,,31.2,,
2018-02-12T06:05:43.734Z,55,,,,31.2,41.7,
2018-02-12T06:05:53.797Z,55,,,,31.2,41.8,
2018-02-12T06:06:03.735Z,55,,,,31.4,42,
2018-02-12T06:06:13.753Z,55,,,,31.4,,
2018-02-12T06:06:23.734Z,55,,,,31.4,42.2,
2018-02-12T06:06:33.767Z,55,,,,31.5,42.4,
2018-02-12T06:06:43.767Z,55,,,,31.5,42.5,
2018-02-12T06:06:53.734Z,55,,,,31.6,42.6,
2018-02-12T06:07:03.734Z,55,,,,31.6,42.8,
2018-02-12T06:07:13.734Z,55,,,,31.7,43,
2018-02-12T06:07:23.735Z,55,,,,31.7,43.1,
2018-02-12T06:07:33.738Z,55,,,,31.9,43.2,
2018-02-12T06:07:43.734Z,55,,,,31.9,43.4,
2018-02-12T06:07:53.737Z,55,,,,32,43.5,
2018-02-12T06:08:03.734Z,55,,,,32,43.6,
2018-02-12T06:08:13.737Z,55,,,,32,,
2018-02-12T06:08:23.733Z,55,,,,32.1,43.9,
2018-02-12T06:08:33.736Z,55,0,0,,32.2,42.9,2
2018-02-12T06:08:43.735Z,55,,,,32.2,40.7,
2018-02-12T06:08:53.733Z,55,,,,32.3,39.9,
2018-02-12T06:09:03.735Z,55,,,,32.3,39.5,
2018-02-12T06:09:13.734Z,55,,,,32.5,39.6,
2018-02-12T06:09:23.780Z,55,,,,32.6,40,
2018-02-12T06:09:33.737Z,55,,,,32.6,40.4,
2018-02-12T06:09:43.734Z,55,,,,32.7,40.6,
2018-02-12T06:09:53.734Z,55,,,,32.7,40.3,
2018-02-12T06:10:03.744Z,55,,,,32.8,40.2,
2018-02-12T06:10:13.737Z,55,,,,32.8,40,
2018-02-12T06:10:23.734Z,55,,,,33,39.9,
2018-02-12T06:10:34.065Z,55,,,,33,39.6,
2018-02-12T06:10:43.741Z,55,,,,33.1,39.5,
2018-02-12T06:10:53.734Z,55,,,,33.1,39.4,
2018-02-12T06:11:03.733Z,55,,,,33.1,,
2018-02-12T06:11:13.733Z,55,,,,33.1,39.3,
2018-02-12T06:11:23.735Z,55,,,,33.1,39.1,
2018-02-12T06:11:33.736Z,55,,,,33.2,39,
2018-02-12T06:11:43.733Z,55,,,,33.2,38.9,
2018-02-12T06:11:53.751Z,55,,,,33.2,38.8,
2018-02-12T06:12:03.734Z,55,,,,33.2,38.6,
2018-02-12T06:12:13.734Z,55,,,,33.2,,
