Time,HwActive,ChActive,PrimT,HwTOutlet,PrimTSet,ActPow,HwTSet
2018-02-03T05:07:31.784Z,,,40.8,31,,,55
2018-02-03T05:07:41.785Z,,,41,31.1,,,55
2018-02-03T05:07:51.788Z,,,,31.1,,,55
2018-02-03T05:08:01.787Z,,,41.1,31.1,,,55
2018-02-03T05:08:11.788Z,,,41.4,31.1,,,55
2018-02-03T05:08:21.785Z,,,41.5,31.1,,,55
2018-02-03T05:08:31.784Z,,,41.6,31.1,,,55
2018-02-03T05:08:41.792Z,,,41.7,31.2,,,55
2018-02-03T05:08:51.784Z,,,42,31.2,,,55
2018-02-03T05:09:02.038Z,,,,31.2,,,55
2018-02-03T05:09:11.786Z,,,42.2,31.4,,,55
2018-02-03T05:09:21.784Z,,,42.4,31.4,,,55
2018-02-03T05:09:31.784Z,,,42.5,31.5,,,55
2018-02-03T05:09:41.785Z,,,42.6,31.5,,,55
2018-02-03T05:09:51.784Z,,,42.8,31.5,,,55
2018-02-03T05:10:01.785Z,,,43,31.6,,,55
2018-02-03T05:10:11.784Z,,,43.1,31.6,,,55
2018-02-03T05:10:21.788Z,,,43.2,31.7,,,55
2018-02-03T05:10:31.784Z,,,43.3,31.7,,,55
2018-02-03T05:10:41.787Z,,,43.4,31.9,,,55
2018-02-03T05:10:51.784Z,,,43.6,32,,,55
2018-02-03T05:11:01.786Z,,,43.7,32,,,55
2018-02-03T05:11:11.784Z,0,2,44.2,32.1,,0,55
2018-02-03T05:11:21.784Z,,,42.7,32.1,,,55
2018-02-03T05:11:31.784Z,,,40.7,32.2,,,55
2018-02-03T05:11:42.792Z,,,39.8,32.3,,,55
2018-02-03T05:11:52.698Z,,,39.7,32.3,,,55
2018-02-03T05:12:01.784Z,,,39.9,32.5,,,55
2018-02-03T05:12:11.785Z,,,40.2,32.5,,,55
2018-02-03T05:12:21.784Z,,,40.6,32.6,,,55
2018-02-03T05:12:31.784Z,,,40.7,32.7,,,55
2018-02-03T05:12:41.790Z,,,40.5,32.7,,,55
2018-02-03T05:12:51.784Z,,,40.3,32.8,,,55
2018-02-03T05:13:01.786Z,,,40.1,32.8,,,55
2018-02-03T05:13:11.788Z,,,39.9,33,,,55
2018-02-03T05:13:21.783Z,,,,33,,,55
2018-02-03T05:13:31.790Z,,,39.8,33,,,55
2018-02-03T05:13:41.790Z,,,39.6,33.1,,,55
2018-02-03T05:13:51.787Z,,,39.5,33.1,,,55
2018-02-03T05:14:01.783Z,,,39.4,33.1,,,55
2018-02-03T05:14:11.784Z,,,,33.1,,,55
2018-02-03T05:14:21.783Z,,,39.3,33.2,,,55
2018-02-03T05:14:31.784Z,,,39.1,33.2,,,55
2018-02-03T05:14:41.783Z,,,38.9,33.2,,,55
2018-02-03T05:14:51.785Z,,,,33.2,,,55
2018-02-03T05:15:01.784Z,,,38.8,33.2,,,55
2018-02-03T05:15:11.788Z,,,38.6,33.2,,,55
2018-02-03T05:15:21.799Z,,,,33.2,,,55
2018-02-03T05:15:31.784Z,,,38.8,33.2,,,55
2018-02-03T05:15:41.785Z,,,39,33.2,,,55
2018-02-03T05:15:51.783Z,,,,33.2,,,55
2018-02-03T05:16:01.784Z,,,39.1,33.2,,,55
2018-02-03T05:16:11.783Z,,,39.3,33.2,,,55
2018-02-03T05:16:21.784Z,,,39.4,33.2,,,55
2018-02-03T05:16:31.783Z,,,39.5,33.2,,,55
2018-02-03T05:16:41.783Z,,,39.6,33.2,,,55
2018-02-03T05:16:51.783Z,,,,33.2,,,55
2018-02-03T05:17:01.783Z,,,39.8,33.2,,,55
2018-02-03T05:17:11.783Z,,,,33.2,,,55
2018-02-03T05:17:21.785Z,,,39.9,33.2,,,55
2018-02-03T05:17:31.783Z,,,40,33.1,,,55
2018-02-03T05:17:41.783Z,,,,33.1,,,55
2018-02-03T05:17:51.789Z,,,,33.1,,,55
2018-02-03T05:18:01.789Z,,,40.1,33.1,,,55
2018-02-03T05:18:11.783Z,,,,33.1,,,55
2018-02-03T05:18:21.790Z,,,,33.1,,,55
2018-02-03T05:18:31.791Z,,,40.2,33.1,,,55
2018-02-03T05:18:41.783Z,,,,33.1,,,55
2018-02-03T05:18:51.783Z,,,40.3,33,,,55
2018-02-03T05:19:01.865Z,,,,33,,,55
2018-02-03T05:19:11.784Z,,,,33,,,55
2018-02-03T05:19:21.784Z,,,40.5,33,,,55
2018-02-03T05:19:31.783Z,,,,33,,,55
2018-02-03T05:19:41.783Z,,,,33,,,55
2018-02-03T05:19:51.784Z,,,,33,,,55
2018-02-03T05:20:01.785Z,,,40.6,32.8,,,55
2018-02-03T05:20:11.783Z,,,,32.8,,,55
2018-02-03T05:20:21.784Z,,,,32.8,,,55
2018-02-03T05:20:31.783Z,,,,32.8,,,55
2018-02-03T05:20:41.783Z,,,,32.8,,,55
2018-02-03T05:20:51.783Z,,,40.7,32.8,,,55
2018-02-03T05:21:01.784Z,,,,32.7,,,55
2018-02-03T05:21:11.784Z,,,,32.7,,,55
2018-02-03T05:21:21.784Z,,,39.9,32.7,,,55
2018-02-03T05:21:31.783Z,,,37.9,32.7,,,55
2018-02-03T05:21:41.783Z,,,36.8,32.6,,,55
2018-02-03T05:21:51.783Z,,,35.7,32.6,,,55
2018-02-03T05:22:01.783Z,,,34.9,32.6,,,55
2018-02-03T05:22:11.784Z,,,,32.6,,,55
2018-02-03T05:22:21.783Z,,,35.1,32.6,,,55
2018-02-03T05:22:31.786Z,,,35.2,32.6,,,55
2018-02-03T05:22:41.786Z,,,34.9,32.6,,,55
2018-02-03T05:22:51.784Z,,,,32.5,,,55
2018-02-03T05:23:01.783Z,,,34.8,32.5,,,55
2018-02-03T05:23:11.789Z,,,,32.5,,,55
2018-02-03T05:23:21.788Z,,,34.7,32.5,,,55
2018-02-03T05:23:31.783Z,,,,32.3,,,55
2018-02-03T05:23:41.794Z,,,,32.3,,,55
2018-02-03T05:23:51.783Z,,,34.6,32.3,,,55
2018-02-03T05:24:01.783Z,,,34.4,32.3,,,55
2018-02-03T05:24:11.783Z,,,,32.3,,,55
2018-02-03T05:24:21.783Z,,,34.3,32.2,,,55
2018-02-03T05:24:31.783Z,,,,32.2,,,55
2018-02-03T05:24:41.783Z,,,34.2,32.2,,,55
2018-02-03T05:24:51.785Z,,,,32.2,,,55
2018-02-03T05:25:01.783Z,,,34.1,32.2,,,55
2018-02-03T05:25:11.783Z,,,,32.1,,,55
2018-02-03T05:25:21.783Z,,,34,32.1,,,55
2018-02-03T05:25:31.786Z,,,,32.1,,,55
2018-02-03T05:25:41.784Z,0,2,36.6,32.1,,79,55
2018-02-03T05:25:51.783Z,,,42,32,,67,55
2018-02-03T05:26:01.784Z,0,2,44.1,32,,0,55
2018-02-03T05:26:11.786Z,,,40.7,32,,,55
2018-02-03T05:26:21.783Z,,,38.9,32,,,55
2018-02-03T05:26:31.783Z,,,36.5,32,,,55
2018-02-03T05:26:41.783Z,,,35.8,31.9,,,55
2018-02-03T05:26:51.782Z,,,35.6,31.9,,,55
2018-02-03T05:27:01.783Z,,,35.4,31.9,,,55
2018-02-03T05:27:11.782Z,,,35.3,31.9,,,55
2018-02-03T05:27:21.783Z,,,34.9,31.9,,,55
2018-02-03T05:27:31.784Z,,,34.8,31.7,,,55
2018-02-03T05:27:41.785Z,,,34.7,31.7,,,55
2018-02-03T05:27:51.782Z,,,34.6,31.7,,,55
2018-02-03T05:28:01.787Z,,,,31.7,,,55
2018-02-03T05:28:11.784Z,,,34.4,31.7,,,55
2018-02-03T05:28:21.782Z,,,34.3,31.7,,,55
2018-02-03T05:28:31.788Z,,,,31.6,,,55
2018-02-03T05:28:41.789Z,,,34.2,31.6,,,55
2018-02-03T05:28:51.784Z,,,34.1,31.6,,,55
2018-02-03T05:29:01.791Z,,,,31.6,,,55
2018-02-03T05:29:11.783Z,,,34,31.5,,,55
2018-02-03T05:29:21.967Z,,,33.8,31.5,,,55
2018-02-03T05:29:31.782Z,,,,31.5,,,55
2018-02-03T05:29:41.782Z,,,,31.5,,,55
2018-02-03T05:29:51.782Z,,,33.7,31.5,,,55
2018-02-03T05:30:01.782Z,,,33.6,31.5,,,55
2018-02-03T05:30:11.783Z,,,,31.4,,,55
2018-02-03T05:30:21.782Z,,,33.5,31.4,,,55
2018-02-03T05:30:31.785Z,,,,31.4,,,55
2018-02-03T05:30:41.782Z,0,2,36.2,31.4,,80,55
2018-02-03T05:30:51.783Z,,,42.2,31.4,,59,55
2018-02-03T05:31:01.783Z,,,43.4,31.4,,42,55
2018-02-03T05:31:11.783Z,,,41.8,31.2,,29,55
2018-02-03T05:31:21.782Z,,,40.7,31.2,,,55
2018-02-03T05:31:31.782Z,,,39.8,31.2,,,55
2018-02-03T05:31:41.782Z,,,38.9,31.2,,,55
2018-02-03T05:31:51.784Z,,,38.5,31.2,,,55
2018-02-03T05:32:01.782Z,,,39,31.1,,,55
2018-02-03T05:32:11.782Z,,,39.1,31.1,,,55
2018-02-03T05:32:21.782Z,,,39.3,31.1,,,55
2018-02-03T05:32:31.784Z,,,39.4,31.1,,,55
2018-02-03T05:32:41.782Z,,,39.5,31.1,,,55
2018-02-03T05:32:51.785Z,,,39.8,31.1,,,55
2018-02-03T05:33:01.787Z,,,39.9,31.1,,,55
2018-02-03T05:33:11.782Z,,,40,31.1,,,55
2018-02-03T05:33:21.786Z,,,40.1,31,,,55
2018-02-03T05:33:31.782Z,,,40.2,31,,,55
2018-02-03T05:33:41.782Z,,,40.3,31,,,55
2018-02-03T05:33:51.790Z,,,40.5,31,,,55
2018-02-03T05:34:01.782Z,,,40.6,31,,,55
2018-02-03T05:34:11.782Z,,,40.8,31,,,55
2018-02-03T05:34:21.782Z,,,41,31.1,,,55
2018-02-03T05:34:31.782Z,,,,31.1,,,55
2018-02-03T05:34:41.783Z,,,41.2,31.1,,,55
2018-02-03T05:34:51.782Z,,,41.4,31.1,,,55
2018-02-03T05:35:01.782Z,,,41.5,31.1,,,55
2018-02-03T05:35:11.782Z,,,41.6,31.2,,,55
2018-02-03T05:35:21.783Z,,,41.8,31.2,,,55
2018-02-03T05:35:31.782Z,,,42,31.2,,,55
2018-02-03T05:35:41.783Z,,,42.2,31.4,,,55
2018-02-03T05:35:51.782Z,,,42.3,31.4,,,55
2018-02-03T05:36:01.782Z,,,42.4,31.4,,,55
2018-02-03T05:36:11.782Z,,,42.5,31.5,,,55
2018-02-03T05:36:21.783Z,,,42.7,31.5,,,55
2018-02-03T05:36:31.782Z,,,43,31.6,,,55
2018-02-03T05:36:41.782Z,,,,31.6,,,55
2018-02-03T05:36:51.782Z,,,43.2,31.7,,,55
2018-02-03T05:37:01.782Z,,,43.3,31.7,,,55
2018-02-03T05:37:11.782Z,,,43.4,31.9,,,55
2018-02-03T05:37:21.783Z,,,43.5,31.9,,,55
2018-02-03T05:37:31.783Z,,,43.7,32,,,55
2018-02-03T05:37:41.788Z,,,43.9,32.1,,,55
2018-02-03T05:37:51.783Z,0,2,43.8,32.1,,0,55
2018-02-03T05:38:01.782Z,,,41.8,32.2,,,55
2018-02-03T05:38:11.785Z,,,40.5,32.2,,,55
2018-02-03T05:38:21.782Z,,,39.7,32.3,,,55
2018-02-03T05:38:31.782Z,,,39.6,32.5,,,55
2018-02-03T05:38:41.788Z,,,40,32.5,,,55
2018-02-03T05:38:51.782Z,,,40.4,32.6,,,55
2018-02-03T05:39:01.781Z,,,40.8,32.6,,,55
2018-02-03T05:39:11.782Z,,,40.6,32.7,,,55
2018-02-03T05:39:21.781Z,,,40.3,32.8,,,55
2018-02-03T05:39:31.783Z,,,40.2,32.8,,,55
2018-02-03T05:39:41.782Z,,,40.1,32.8,,,55
2018-02-03T05:39:51.783Z,,,39.9,33,,,55
2018-02-03T05:40:01.781Z,,,39.8,33,,,55
2018-02-03T05:40:11.782Z,,,39.6,33.1,,,55
2018-02-03T05:40:21.782Z,,,39.5,33.1,,,55
2018-02-03T05:40:31.786Z,,,,33.1,,,55
2018-02-03T05:40:41.783Z,,,39.4,33.1,,,55
2018-02-03T05:40:51.781Z,,,39.3,33.2,,,55
2018-02-03T05:41:01.782Z,,,39.1,33.2,,,55
2018-02-03T05:41:11.782Z,,,,33.2,,,55
2018-02-03T05:41:21.781Z,,,39,33.2,,,55
2018-02-03T05:41:31.781Z,,,38.9,33.2,,,55
2018-02-03T05:41:41.781Z,,,38.8,33.2,,,55
2018-02-03T05:41:51.782Z,,,38.6,33.2,,,55
2018-02-03T05:42:01.781Z,,,38.8,33.2,,,55
2018-02-03T05:42:11.783Z,,,39,33.2,,,55
2018-02-03T05:42:21.782Z,,,,33.2,,,55
2018-02-03T05:42:31.783Z,,,39.1,33.2,,,55
2018-02-03T05:42:41.786Z,,,39.3,33.2,,,55
2018-02-03T05:42:51.782Z,,,39.4,33.2,,,55
2018-02-03T05:43:01.783Z,,,39.5,33.2,,,55
2018-02-03T05:43:11.782Z,,,,33.2,,,55
2018-02-03T05:43:21.781Z,,,39.6,33.2,,,55
2018-02-03T05:43:31.787Z,,,39.8,33.2,,,55
2018-02-03T05:43:41.781Z,,,,33.2,,,55
2018-02-03T05:43:51.781Z,,,39.9,33.2,,,55
2018-02-03T05:44:01.782Z,,,40,33.2,,,55
2018-02-03T05:44:11.782Z,,,,33.1,,,55
2018-02-03T05:44:21.783Z,,,,33.1,,,55
2018-02-03T05:44:31.781Z,,,40.1,33.1,,,55
2018-02-03T05:44:41.782Z,,,,33.1,,,55
2018-02-03T05:44:51.781Z,,,40.2,33.1,,,55
2018-02-03T05:45:01.782Z,,,,33.1,,,55
2018-02-03T05:45:11.781Z,,,,33.1,,,55
2018-02-03T05:45:21.784Z,,,40.3,33,,,55
2018-02-03T05:45:31.781Z,,,,33,,,55
2018-02-03T05:45:41.781Z,,,,33,,,55
2018-02-03T05:45:51.781Z,,,40.5,33,,,55
2018-02-03T05:46:01.781Z,,,,33,,,55
2018-02-03T05:46:11.781Z,,,,33,,,55
2018-02-03T05:46:21.781Z,,,,33,,,55
2018-02-03T05:46:31.781Z,,,40.6,33,,,55
2018-02-03T05:46:41.781Z,,,,32.8,,,55
2018-02-03T05:46:51.781Z,,,,32.8,,,55
2018-02-03T05:47:01.782Z,,,,32.8,,,55
2018-02-03T05:47:11.781Z,,,,32.8,,,55
2018-02-03T05:47:21.782Z,,,40.7,32.8,,,55
2018-02-03T05:47:31.785Z,,,,32.7,,,55
2018-02-03T05:47:41.781Z,,,,32.7,,,55
2018-02-03T05:47:51.785Z,,,,32.7,,,55
2018-02-03T05:48:01.786Z,,,38.8,32.7,,,55
2018-02-03T05:48:11.781Z,,,36.9,32.7,,,55
2018-02-03T05:48:21.785Z,,,35.9,32.6,,,55
2018-02-03T05:48:31.781Z,,,35.3,32.6,,,55
2018-02-03T05:48:41.781Z,,,34.9,32.6,,,55
2018-02-03T05:48:51.789Z,,,35.1,32.6,,,55
2018-02-03T05:49:01.781Z,,,35.2,32.6,,,55
2018-02-03T05:49:11.783Z,,,35.1,32.6,,,55
2018-02-03T05:49:21.781Z,,,34.9,32.5,,,55
2018-02-03T05:49:31.781Z,,,,32.5,,,55
2018-02-03T05:49:41.780Z,,,34.8,32.5,,,55
2018-02-03T05:49:51.785Z,,,,32.5,,,55
2018-02-03T05:50:01.781Z,,,34.7,32.5,,,55
2018-02-03T05:50:11.781Z,,,,32.3,,,55
2018-02-03T05:50:21.782Z,,,34.6,32.3,,,55
2018-02-03T05:50:31.781Z,,,,32.3,,,55
2018-02-03T05:50:41.780Z,,,34.4,32.3,,,55
2018-02-03T05:50:51.781Z,,,34.3,32.3,,,55
2018-02-03T05:51:01.780Z,,,,32.2,,,55
2018-02-03T05:51:11.780Z,,,34.2,32.2,,,55
2018-02-03T05:51:21.781Z,,,,32.2,,,55
2018-02-03T05:51:31.781Z,,,34.1,32.2,,,55
2018-02-03T05:51:41.780Z,,,,32.2,,,55
2018-02-03T05:51:51.781Z,,,,32.1,,,55
2018-02-03T05:52:01.780Z,,,34,32.1,,,55
2018-02-03T05:52:11.781Z,0,2,33.8,32.1,,,55
2018-02-03T05:52:21.782Z,,,39,32.1,,79,55
2018-02-03T05:52:31.781Z,,,43.1,32,,55,55
2018-02-03T05:52:41.782Z,0,2,42.8,32,,0,55
2018-02-03T05:52:51.781Z,,,39.8,32,,,55
2018-02-03T05:53:01.780Z,,,37.8,32,,,55
2018-02-03T05:53:11.796Z,,,35.9,32,,,55
2018-02-03T05:53:21.781Z,,,35.7,31.9,,,55
2018-02-03T05:53:31.781Z,,,35.6,31.9,,,55
2018-02-03T05:53:41.780Z,,,35.4,31.9,,,55
2018-02-03T05:53:51.785Z,,,35.3,31.9,,,55
2018-02-03T05:54:01.780Z,,,34.9,31.9,,,55
2018-02-03T05:54:11.780Z,,,34.8,31.7,,,55
2018-02-03T05:54:21.780Z,,,34.7,31.7,,,55
2018-02-03T05:54:31.786Z,,,34.6,31.7,,,55
2018-02-03T05:54:41.780Z,,,34.4,31.7,,,55
2018-02-03T05:54:51.780Z,,,,31.7,,,55
2018-02-03T05:55:01.794Z,,,34.3,31.6,,,55
2018-02-03T05:55:11.781Z,,,34.2,31.6,,,55
2018-02-03T05:55:21.780Z,,,,31.6,,,55
2018-02-03T05:55:31.780Z,,,34.1,31.6,,,55
2018-02-03T05:55:41.785Z,,,,31.6,,,55
2018-02-03T05:55:51.781Z,,,34,31.6,,,55
2018-02-03T05:56:01.780Z,,,33.8,31.5,,,55
2018-02-03T05:56:11.781Z,,,,31.5,,,55
2018-02-03T05:56:21.780Z,,,33.7,31.5,,,55
2018-02-03T05:56:31.780Z,,,,31.5,,,55
2018-02-03T05:56:41.791Z,,,33.6,31.5,,,55
2018-02-03T05:56:51.781Z,,,,31.4,,,55
2018-02-03T05:57:01.781Z,,,33.5,31.4,,,55
2018-02-03T05:57:11.784Z,0,2,33.6,31.4,,79,55
2018-02-03T05:57:21.780Z,,,39.3,31.4,,80,55
2018-02-03T05:57:31.782Z,,,43.1,31.4,,47,55
2018-02-03T05:57:41.780Z,,,42.9,31.2,,29,55
2018-02-03T05:57:51.781Z,,,40.9,31.2,,,55
2018-02-03T05:58:01.790Z,,,39.9,31.2,,,55
2018-02-03T05:58:11.779Z,,,39.3,31.2,,,55
2018-02-03T05:58:21.780Z,,,38.8,31.2,,,55
2018-02-03T05:58:31.792Z,,,38.7,31.2,,,55
2018-02-03T05:58:41.780Z,,,39,31.1,,,55
2018-02-03T05:58:51.780Z,,,39.2,31.1,,,55
2018-02-03T05:59:01.781Z,,,39.3,31.1,,,55
2018-02-03T05:59:11.780Z,,,39.4,31.1,,,55
2018-02-03T05:59:21.782Z,,,39.7,31.1,,,55
2018-02-03T05:59:31.780Z,0,2,39.8,31.1,40,29,55
2018-02-03T05:59:41.780Z,,,40,31.1,,,55
2018-02-03T05:59:51.782Z,,,40.1,31,,,55
2018-02-03T06:00:01.781Z,,,40.2,31.1,,,55
2018-02-03T06:00:11.780Z,,,40.3,31,,,55
2018-02-03T06:00:21.780Z,,,40.5,31,,,55
2018-02-03T06:00:31.780Z,,,40.6,31,,,55
2018-02-03T06:00:41.780Z,,,40.8,31,,,55
2018-02-03T06:00:51.780Z,,,40.9,31.1,,,55
2018-02-03T06:01:01.780Z,,,41,31.1,,,55
2018-02-03T06:01:11.780Z,,,41.2,31.1,,,55
2018-02-03T06:01:21.780Z,,,41.4,31.1,,,55
2018-02-03T06:01:31.780Z,,,41.5,31.1,,,55
2018-02-03T06:01:41.780Z,,,41.7,31.2,,,55
2018-02-03T06:01:51.780Z,,,41.8,31.2,,,55
2018-02-03T06:02:01.783Z,,,41.9,31.2,,,55
2018-02-03T06:02:11.779Z,,,42,31.4,,,55
2018-02-03T06:02:21.780Z,,,42.2,31.4,,,55
2018-02-03T06:02:31.786Z,,,42.4,31.4,,,55
2018-02-03T06:02:41.780Z,,,42.5,31.5,,,55
2018-02-03T06:02:51.782Z,,,42.7,31.5,,,55
2018-02-03T06:03:01.780Z,,,42.8,31.6,,,55
2018-02-03T06:03:11.781Z,,,43,31.6,,,55
2018-02-03T06:03:21.785Z,,,43.1,31.7,,,55
2018-02-03T06:03:31.780Z,,,43.3,31.7,,,55
2018-02-03T06:03:41.780Z,,,,31.9,,,55
2018-02-03T06:03:51.789Z,,,43.5,31.9,,,55
2018-02-03T06:04:01.780Z,,,43.6,32,,,55
2018-02-03T06:04:11.782Z,,,43.7,32,,,55
2018-02-03T06:04:21.780Z,0,2,43.8,32.1,,0,55
2018-02-03T06:04:31.779Z,,,41.9,32.1,,,55
2018-02-03T06:04:41.780Z,,,40.5,32.2,,,55
2018-02-03T06:04:51.782Z,,,39.7,32.3,,,55
2018-02-03T06:05:01.780Z,,,39.6,32.3,,,55
2018-02-03T06:05:11.780Z,,,40,32.5,,,55
2018-02-03T06:05:21.780Z,,,40.3,32.5,,,55
2018-02-03T06:05:31.779Z,,,40.8,32.6,,,55
2018-02-03T06:05:41.780Z,,,40.6,32.7,,,55
2018-02-03T06:05:51.779Z,,,40.3,32.7,,,55
2018-02-03T06:06:01.779Z,,,40.2,32.8,,,55
2018-02-03T06:06:11.780Z,,,40,32.8,,,55
2018-02-03T06:06:21.779Z,,,39.9,33,,,55
2018-02-03T06:06:31.790Z,,,39.8,33,,,55
2018-02-03T06:06:41.780Z,,,39.6,33,,,55
2018-02-03T06:06:51.781Z,,,39.5,33.1,,,55
2018-02-03T06:07:01.780Z,,,39.4,33.1,,,55
2018-02-03T06:07:11.781Z,,,,33.1,,,55
2018-02-03T06:07:21.787Z,,,39.3,33.1,,,55
2018-02-03T06:07:31.783Z,,,39.1,33.2,,,55
2018-02-03T06:07:41.782Z,,,39,33.2,,,55
2018-02-03T06:07:51.780Z,,,38.9,33.2,,,55
2018-02-03T06:08:01.779Z,,,,33.2,,,55
2018-02-03T06:08:11.790Z,,,38.8,33.2,,,55
2018-02-03T06:08:21.779Z,,,38.6,33.2,,,55
2018-02-03T06:08:31.779Z,,,,33.2,,,55
2018-02-03T06:08:41.779Z,,,38.9,33.2,,,55
2018-02-03T06:08:51.780Z,,,39,33.2,,,55
2018-02-03T06:09:01.779Z,,,39.1,33.2,,,55
2018-02-03T06:09:11.779Z,,,39.3,33.2,,,55
2018-02-03T06:09:21.779Z,,,,33.2,,,55
2018-02-03T06:09:31.779Z,,,39.4,33.2,,,55
2018-02-03T06:09:41.795Z,,,39.5,33.2,,,55
2018-02-03T06:09:51.779Z,,,39.6,33.2,,,55
2018-02-03T06:10:01.779Z,,,,33.2,,,55
2018-02-03T06:10:11.779Z,,,39.8,33.2,,,55
2018-02-03T06:10:21.779Z,,,,33.1,,,55
2018-02-03T06:10:31.779Z,,,39.9,33.1,,,55
2018-02-03T06:10:41.779Z,,,,33.1,,,55
2018-02-03T06:10:51.779Z,,,40,33.1,,,55
2018-02-03T06:11:01.789Z,,,,33.1,,,55
2018-02-03T06:11:11.865Z,,,40.1,33.1,,,55
2018-02-03T06:11:21.780Z,,,,33.1,,,55
2018-02-03T06:11:31.781Z,,,40.2,33.1,,,55
2018-02-03T06:11:41.782Z,,,,33.1,,,55
2018-02-03T06:11:51.779Z,,,,33,,,55
2018-02-03T06:12:01.779Z,,,40.3,33,,,55
2018-02-03T06:12:11.783Z,,,,33,,,55
2018-02-03T06:12:21.779Z,,,,33,,,55
2018-02-03T06:12:31.782Z,,,,33,,,55
2018-02-03T06:12:41.779Z,,,40.5,33,,,55
2018-02-03T06:12:51.791Z,,,,33,,,55
2018-02-03T06:13:01.782Z,,,,32.8,,,55
2018-02-03T06:13:11.784Z,,,,32.8,,,55
2018-02-03T06:13:21.780Z,,,,32.8,,,55
2018-02-03T06:13:31.779Z,,,40.6,32.8,,,55
2018-02-03T06:13:41.779Z,,,,32.8,,,55
2018-02-03T06:13:51.779Z,,,,32.7,,,55
2018-02-03T06:14:01.779Z,,,,32.7,,,55
2018-02-03T06:14:11.779Z,,,40.7,32.7,,,55
2018-02-03T06:14:21.778Z,,,,32.7,,,55
2018-02-03T06:14:31.779Z,,,38.6,32.7,,,55
2018-02-03T06:14:41.779Z,,,37.7,32.6,,,55
2018-02-03T06:14:51.779Z,,,35.9,32.6,,,55
2018-02-03T06:15:01.789Z,,,35.3,32.6,,,55
2018-02-03T06:15:11.778Z,,,34.9,32.6,,,55
2018-02-03T06:15:21.778Z,,,35.1,32.6,,,55
2018-02-03T06:15:31.781Z,,,,32.6,,,55
2018-02-03T06:15:41.779Z,,,,32.5,,,55
2018-02-03T06:15:51.778Z,,,34.9,32.5,,,55
2018-02-03T06:16:01.779Z,,,34.8,32.5,,,55
2018-02-03T06:16:11.779Z,,,,32.5,,,55
2018-02-03T06:16:21.779Z,,,34.7,32.5,,,55
2018-02-03T06:16:31.781Z,,,,32.3,,,55
2018-02-03T06:16:41.778Z,,,,32.3,,,55
2018-02-03T06:16:51.779Z,,,34.6,32.3,,,55
2018-02-03T06:17:01.780Z,,,34.4,32.3,,,55
2018-02-03T06:17:11.780Z,,,,32.3,,,55
2018-02-03T06:17:21.779Z,,,34.3,32.2,,,55
2018-02-03T06:17:31.779Z,,,,32.2,,,55
2018-02-03T06:17:41.779Z,,,34.2,32.2,,,55
2018-02-03T06:17:51.783Z,,,,32.2,,,55
2018-02-03T06:18:01.778Z,,,34.1,32.2,,,55
2018-02-03T06:18:11.778Z,,,,32.1,,,55
2018-02-03T06:18:21.779Z,,,34,32.1,,,55
2018-02-03T06:18:31.778Z,,,,32.1,,,55
2018-02-03T06:18:41.778Z,0,2,36.4,32.1,,79,55
2018-02-03T06:18:51.779Z,,,42.4,32,,62,55
2018-02-03T06:19:01.778Z,,,43.7,32,,41,55
2018-02-03T06:19:11.779Z,,,42.7,32,,29,55
2018-02-03T06:19:21.778Z,,,40.9,32,,,55
2018-02-03T06:19:31.779Z,,,39.9,32,,,55
2018-02-03T06:19:41.778Z,,,39.4,31.9,,,55
2018-02-03T06:19:51.779Z,,,39,31.9,,,55
2018-02-03T06:20:01.779Z,,,39.3,31.9,,,55
2018-02-03T06:20:11.779Z,,,39.5,31.9,,,55
2018-02-03T06:20:21.778Z,,,39.8,31.7,,,55
2018-02-03T06:20:31.778Z,,,39.9,31.7,,,55
2018-02-03T06:20:41.778Z,,,40,31.7,,,55
2018-02-03T06:20:51.778Z,,,40.2,31.7,,,55
2018-02-03T06:21:01.779Z,,,40.3,31.7,,,55
2018-02-03T06:21:11.786Z,,,40.6,31.7,,,55
2018-02-03T06:21:21.780Z,,,40.7,31.7,,,55
2018-02-03T06:21:31.778Z,,,40.9,31.6,,,55
2018-02-03T06:21:41.780Z,,,,31.6,,,55
2018-02-03T06:21:51.781Z,,,41.1,31.6,,,55
2018-02-03T06:22:01.779Z,,,41.2,31.6,,,55
2018-02-03T06:22:11.778Z,,,41.4,31.6,,,55
2018-02-03T06:22:21.789Z,,,41.6,31.6,,,55
2018-02-03T06:22:31.779Z,,,41.7,31.6,,,55
2018-02-03T06:22:41.780Z,,,41.8,31.7,,,55
2018-02-03T06:22:51.778Z,,,41.9,31.7,,,55
2018-02-03T06:23:01.778Z,,,42,31.7,,,55
2018-02-03T06:23:11.784Z,,,42.3,31.7,,,55
2018-02-03T06:23:21.778Z,,,42.4,31.9,,,55
2018-02-03T06:23:31.778Z,,,42.5,31.9,,,55
2018-02-03T06:23:41.778Z,,,42.6,31.9,,,55
2018-02-03T06:23:51.778Z,,,42.8,32,,,55
2018-02-03T06:24:01.777Z,,,43,32,,,55
2018-02-03T06:24:11.779Z,,,43.1,32,,,55
2018-02-03T06:24:21.778Z,,,43.3,32.1,,,55
2018-02-03T06:24:31.781Z,,,43.4,32.1,,,55
2018-02-03T06:24:41.778Z,,,43.5,32.2,,,55
2018-02-03T06:24:51.778Z,,,43.6,32.2,,,55
2018-02-03T06:25:01.778Z,,,43.7,32.3,,,55
