Time,HwTOutlet,PrimT,ActPow,PrimTSet,HwActive,ChActive,HwTSet
2018-01-26T11:59:22.683Z,31.4,39.9,,,,,55
2018-01-26T11:59:32.800Z,31.5,39.8,,,,,55
2018-01-26T11:59:42.720Z,31.5,39.6,,,,,55
2018-01-26T11:59:52.634Z,31.6,39.5,,,,,55
2018-01-26T12:00:02.619Z,31.6,39.4,,,,,55
2018-01-26T12:00:12.633Z,31.6,,,,,,55
2018-01-26T12:00:22.743Z,31.6,39.3,,,,,55
2018-01-26T12:00:32.627Z,31.7,39.1,,,,,55
2018-01-26T12:00:42.669Z,31.7,39,,,,,55
2018-01-26T12:00:52.710Z,31.7,38.9,,,,,55
2018-01-26T12:01:02.654Z,31.7,38.8,,,,,55
2018-01-26T12:01:12.853Z,31.7,,,,,,55
2018-01-26T12:01:22.685Z,31.7,38.6,,,,,55
2018-01-26T12:01:32.631Z,31.9,38.5,,,,,55
2018-01-26T12:01:42.604Z,31.9,38.6,,,,,55
2018-01-26T12:01:52.626Z,31.9,38.8,,,,,55
2018-01-26T12:02:02.639Z,31.9,39,,,,,55
2018-01-26T12:02:12.610Z,31.9,,,,,,55
2018-01-26T12:02:22.710Z,31.9,39.1,,,,,55
2018-01-26T12:02:32.673Z,31.9,39.3,,,,,55
2018-01-26T12:02:42.605Z,31.9,39.4,,,,,55
2018-01-26T12:02:52.616Z,31.9,,,,,,55
2018-01-26T12:03:02.610Z,31.9,39.5,,,,,55
2018-01-26T12:03:12.614Z,31.9,39.6,,,,,55
2018-01-26T12:03:22.725Z,31.9,,,,,,55
2018-01-26T12:03:32.634Z,31.9,39.8,,,,,55
2018-01-26T12:03:42.606Z,31.9,,,,,,55
2018-01-26T12:03:52.612Z,31.9,39.9,,,,,55
2018-01-26T12:04:02.603Z,31.9,40,,,,,55
2018-01-26T12:04:12.606Z,31.7,,,,,,55
2018-01-26T12:04:22.690Z,31.7,,,,,,55
2018-01-26T12:04:32.660Z,31.7,,,,,,55
2018-01-26T12:04:42.614Z,31.7,40.1,,,,,55
2018-01-26T12:04:52.606Z,31.7,,,,,,55
2018-01-26T12:05:02.605Z,31.7,40.2,,,,,55
2018-01-26T12:05:12.626Z,31.7,,,,,,55
2018-01-26T12:05:22.683Z,31.7,,,,,,55
2018-01-26T12:05:32.603Z,31.7,,,,,,55
2018-01-26T12:05:42.609Z,31.7,40.3,,,,,55
2018-01-26T12:05:52.608Z,31.6,,,,,,55
2018-01-26T12:06:02.603Z,31.6,,,,,,55
2018-01-26T12:06:12.603Z,31.6,,,,,,55
2018-01-26T12:06:22.700Z,31.6,40.5,,,,,55
2018-01-26T12:06:32.614Z,31.6,,,,,,55
2018-01-26T12:06:42.739Z,31.6,,,,,,55
2018-01-26T12:06:52.677Z,31.6,,,,,,55
2018-01-26T12:07:02.624Z,31.6,,,,,,55
2018-01-26T12:07:12.603Z,31.6,40.6,,,,,55
2018-01-26T12:07:22.689Z,31.5,,,,,,55
2018-01-26T12:07:32.603Z,31.5,39.9,,,,,55
2018-01-26T12:07:42.604Z,31.5,37.8,,,,,55
2018-01-26T12:07:52.603Z,31.5,36.8,,,,,55
2018-01-26T12:08:02.623Z,31.5,35.9,,,,,55
2018-01-26T12:08:12.610Z,31.5,34.9,,,,,55
2018-01-26T12:08:22.985Z,31.5,34.7,,,,,55
2018-01-26T12:08:32.605Z,31.4,34.8,,,,,55
2018-01-26T12:08:47.695Z,31.4,,,,,,55
2018-01-26T12:08:52.904Z,31.4,,,,,,55
2018-01-26T12:09:02.603Z,31.4,34.7,,,,,55
2018-01-26T12:09:12.612Z,31.4,,,,,,55
2018-01-26T12:09:22.719Z,31.4,34.6,,,,,55
2018-01-26T12:09:32.604Z,31.2,34.4,,,,,55
2018-01-26T12:09:42.607Z,31.2,,,,,,55
2018-01-26T12:09:52.679Z,31.2,,,,,,55
2018-01-26T12:10:02.603Z,31.2,34.3,,,,,55
2018-01-26T12:10:12.625Z,31.2,34.2,,,,,55
2018-01-26T12:10:22.753Z,31.2,,,,,,55
2018-01-26T12:10:32.777Z,31.1,34.1,,,,,55
2018-01-26T12:10:42.958Z,31.1,,,,,,55
2018-01-26T12:10:52.610Z,31.1,34,,,,,55
2018-01-26T12:11:02.602Z,31.1,35,79,,0,2,55
2018-01-26T12:11:12.606Z,31.1,42.1,65,,,,55
2018-01-26T12:11:22.695Z,31,44.3,0,,0,2,55
2018-01-26T12:11:32.604Z,31,40.8,,,,,55
2018-01-26T12:11:42.604Z,31,39,,,,,55
2018-01-26T12:11:52.603Z,31,36.7,,,,,55
2018-01-26T12:12:03.035Z,31,35.9,,,,,55
2018-01-26T12:12:12.672Z,31,35.6,,,,,55
2018-01-26T12:12:22.691Z,30.9,35.3,,,,,55
2018-01-26T12:12:32.627Z,30.9,35.2,,,,,55
2018-01-26T12:12:42.637Z,30.9,34.9,,,,,55
2018-01-26T12:12:52.655Z,30.9,34.8,,,,,55
2018-01-26T12:13:02.615Z,30.9,34.7,,,,,55
2018-01-26T12:13:12.602Z,30.9,34.6,,,,,55
2018-01-26T12:13:22.750Z,30.7,34.4,,,,,55
2018-01-26T12:13:32.629Z,30.7,34.3,,,,,55
2018-01-26T12:13:42.630Z,30.7,,,,,,55
2018-01-26T12:13:52.677Z,30.7,34.2,,,,,55
2018-01-26T12:14:07.688Z,30.7,34.1,,,,,55
2018-01-26T12:14:12.684Z,30.7,,,,,,55
2018-01-26T12:14:22.686Z,30.7,34,,,,,55
2018-01-26T12:14:32.680Z,30.6,33.8,,,,,55
2018-01-26T12:14:42.624Z,30.6,,,,,,55
2018-01-26T12:14:52.808Z,30.6,33.7,,,,,55
2018-01-26T12:15:02.720Z,30.6,,,,,,55
2018-01-26T12:15:12.613Z,30.6,33.6,,,,,55
2018-01-26T12:15:22.676Z,30.6,,,,,,55
2018-01-26T12:15:32.696Z,30.6,33.5,,,,,55
2018-01-26T12:15:42.658Z,30.5,,,,,,55
2018-01-26T12:15:52.611Z,30.5,33.3,,,,,55
2018-01-26T12:16:02.624Z,30.5,35.2,79,,0,2,55
2018-01-26T12:16:12.706Z,30.5,41,69,,,,55
2018-01-26T12:16:22.737Z,30.5,43,48,,,,55
2018-01-26T12:16:32.609Z,30.4,41.8,29,,,,55
2018-01-26T12:16:42.621Z,30.4,40.8,,,,,55
2018-01-26T12:16:52.896Z,30.4,39.9,,,,,55
2018-01-26T12:17:02.651Z,30.4,38.9,,,,,55
2018-01-26T12:17:12.827Z,30.4,38.7,,,,,55
2018-01-26T12:17:22.727Z,30.4,38.5,,,,,55
2018-01-26T12:17:32.641Z,30.4,38.6,,,,,55
2018-01-26T12:17:42.740Z,30.4,39,,,,,55
2018-01-26T12:17:52.648Z,30.4,,,,,,55
2018-01-26T12:18:02.718Z,30.2,39.2,,,,,55
2018-01-26T12:18:12.608Z,30.2,39.3,,,,,55
2018-01-26T12:18:22.718Z,30.2,39.5,,,,,55
2018-01-26T12:18:32.741Z,30.2,39.7,,,,,55
2018-01-26T12:18:42.695Z,30.2,40,,,,,55
2018-01-26T12:18:52.735Z,30.2,,,,,,55
2018-01-26T12:19:02.664Z,30.2,40.2,,,,,55
2018-01-26T12:19:12.653Z,30.2,40.3,,,,,55
2018-01-26T12:19:22.728Z,30.2,40.5,,,,,55
2018-01-26T12:19:32.602Z,30.2,40.6,,,,,55
2018-01-26T12:19:42.677Z,30.2,40.8,,,,,55
2018-01-26T12:19:52.766Z,30.2,41,,,,,55
2018-01-26T12:20:02.766Z,30.4,,,,,,55
2018-01-26T12:20:12.606Z,30.4,41.2,,,,,55
2018-01-26T12:20:22.725Z,30.4,41.4,,,,,55
2018-01-26T12:20:32.619Z,30.4,41.5,,,,,55
2018-01-26T12:20:42.609Z,30.5,41.6,,,,,55
2018-01-26T12:20:52.610Z,30.5,41.8,,,,,55
2018-01-26T12:21:02.898Z,30.5,42,,,,,55
2018-01-26T12:21:12.621Z,30.6,42.2,,,,,55
2018-01-26T12:21:22.749Z,30.6,,,,,,55
2018-01-26T12:21:32.646Z,30.7,42.4,,,,,55
2018-01-26T12:21:42.614Z,30.7,42.5,,,,,55
2018-01-26T12:21:52.601Z,30.9,42.7,,,,,55
2018-01-26T12:22:02.601Z,30.9,43,,,,,55
2018-01-26T12:22:12.601Z,31,,,,,,55
2018-01-26T12:22:27.748Z,31,43.1,,,,,55
2018-01-26T12:22:32.615Z,31.1,43.2,,,,,55
2018-01-26T12:22:42.604Z,31.1,43.3,,,,,55
2018-01-26T12:22:52.602Z,31.2,43.5,,,,,55
2018-01-26T12:23:02.624Z,31.2,43.6,,,,,55
2018-01-26T12:23:12.603Z,31.4,43.7,,,,,55
2018-01-26T12:23:22.682Z,31.5,43.9,0,,0,2,55
2018-01-26T12:23:32.601Z,31.5,41.8,,,,,55
2018-01-26T12:23:42.797Z,31.6,39.9,,,,,55
2018-01-26T12:23:52.618Z,31.7,39.7,,,,,55
2018-01-26T12:24:02.622Z,31.7,39.5,,,,,55
2018-01-26T12:24:12.662Z,31.9,40,,,,,55
2018-01-26T12:24:22.898Z,31.9,40.1,,,,,55
2018-01-26T12:24:32.617Z,32,40.6,,,,,55
2018-01-26T12:24:47.707Z,32.1,,,,,,55
2018-01-26T12:24:52.619Z,32.1,40.3,,,,,55
2018-01-26T12:25:02.623Z,32.2,40.2,,,,,55
2018-01-26T12:25:12.760Z,32.2,39.9,,,,,55
2018-01-26T12:25:22.781Z,32.3,,,,,,55
2018-01-26T12:25:32.607Z,32.3,39.8,,,,,55
2018-01-26T12:25:42.613Z,32.3,39.6,,,,,55
2018-01-26T12:25:52.687Z,32.5,39.5,,,,,55
2018-01-26T12:26:02.671Z,32.5,39.4,,,,,55
2018-01-26T12:26:12.667Z,32.5,39.3,,,,,55
2018-01-26T12:26:22.700Z,32.5,39.1,,,,,55
2018-01-26T12:26:32.988Z,32.6,,,,,,55
2018-01-26T12:26:42.602Z,32.6,38.9,,,,,55
2018-01-26T12:26:52.605Z,32.6,,,,,,55
2018-01-26T12:27:02.601Z,32.6,38.8,,,,,55
2018-01-26T12:27:12.651Z,32.6,,,,,,55
2018-01-26T12:27:22.694Z,32.6,38.6,,,,,55
2018-01-26T12:27:32.702Z,32.6,38.5,,,,,55
2018-01-26T12:27:42.602Z,32.6,38.8,,,,,55
2018-01-26T12:27:52.625Z,32.6,39,,,,,55
2018-01-26T12:28:07.624Z,32.6,,,,,,55
2018-01-26T12:28:12.764Z,32.6,39.1,,,,,55
2018-01-26T12:28:22.695Z,32.6,39.3,,,,,55
2018-01-26T12:28:32.608Z,32.6,,,,,,55
2018-01-26T12:28:42.611Z,32.6,39.4,,,,,55
2018-01-26T12:28:52.877Z,32.6,39.5,,,,,55
2018-01-26T12:29:07.614Z,32.6,39.6,,,,,55
2018-01-26T12:29:12.660Z,32.6,,,,,,55
2018-01-26T12:29:28.083Z,32.6,39.8,,,,,55
2018-01-26T12:29:32.619Z,32.6,,,,,,55
2018-01-26T12:29:42.613Z,32.6,39.9,,,,,55
2018-01-26T12:29:52.711Z,32.6,,,,,,55
2018-01-26T12:30:02.638Z,32.5,40,,,,,55
2018-01-26T12:30:12.663Z,32.5,,,,,,55
2018-01-26T12:30:22.716Z,32.5,,,,,,55
2018-01-26T12:30:32.670Z,32.5,40.1,,,,,55
2018-01-26T12:30:42.681Z,32.5,,,,,,55
2018-01-26T12:30:52.796Z,32.5,,,,,,55
2018-01-26T12:31:02.844Z,32.5,40.2,,,,,55
2018-01-26T12:31:12.824Z,32.5,,,,,,55
2018-01-26T12:31:22.758Z,32.3,,,,,,55
2018-01-26T12:31:32.669Z,32.3,40.3,,,,,55
2018-01-26T12:31:42.700Z,32.3,,,,,,55
2018-01-26T12:31:52.939Z,32.3,,,,,,55
2018-01-26T12:32:02.663Z,32.3,,,,,,55
2018-01-26T12:32:12.641Z,32.3,,,,,,55
2018-01-26T12:32:22.692Z,32.2,40.5,,,,,55
2018-01-26T12:32:32.812Z,32.2,,,,,,55
2018-01-26T12:32:42.600Z,32.2,,,,,,55
2018-01-26T12:32:52.605Z,32.2,,,,,,55
2018-01-26T12:33:02.600Z,32.2,,,,,,55
2018-01-26T12:33:12.607Z,32.2,40.6,,,,,55
2018-01-26T12:33:22.701Z,32.1,,,,,,55
2018-01-26T12:33:32.599Z,32.1,38.6,,,,,55
2018-01-26T12:33:42.739Z,32.1,36.8,,,,,55
2018-01-26T12:33:52.600Z,32.1,35.9,,,,,55
2018-01-26T12:34:02.771Z,32.1,34.9,,,,,55
2018-01-26T12:34:12.629Z,32.1,34.7,,,,,55
2018-01-26T12:34:22.732Z,32,,,,,,55
2018-01-26T12:34:32.635Z,32,34.9,,,,,55
2018-01-26T12:34:42.618Z,32,,,,,,55
2018-01-26T12:34:52.611Z,32,34.8,,,,,55
2018-01-26T12:35:02.603Z,32,34.7,,,,,55
2018-01-26T12:35:12.632Z,31.9,34.6,,,,,55
2018-01-26T12:35:22.695Z,31.9,,,,,,55
2018-01-26T12:35:32.753Z,31.9,,,,,,55
2018-01-26T12:35:42.605Z,31.9,34.4,,,,,55
2018-01-26T12:35:52.607Z,31.9,34.3,,,,,55
2018-01-26T12:36:02.612Z,31.9,,,,,,55
2018-01-26T12:36:12.970Z,31.7,34.2,,,,,55
2018-01-26T12:36:22.728Z,31.7,34.1,,,,,55
2018-01-26T12:36:32.624Z,31.7,,,,,,55
2018-01-26T12:36:42.610Z,31.7,,,,,,55
2018-01-26T12:36:52.614Z,31.7,34,,,,,55
2018-01-26T12:37:02.614Z,31.6,34.2,79,,0,2,55
2018-01-26T12:37:12.599Z,31.6,40.5,77,,,,55
2018-01-26T12:37:22.683Z,31.6,44,35,,,,55
2018-01-26T12:37:32.612Z,31.6,41.5,0,,0,2,55
2018-01-26T12:37:42.636Z,31.5,38.8,,,,,55
2018-01-26T12:37:57.627Z,31.5,36.8,,,,,55
2018-01-26T12:38:02.599Z,31.5,35.9,,,,,55
2018-01-26T12:38:17.689Z,31.5,35.6,,,,,55
2018-01-26T12:38:22.680Z,31.5,35.3,,,,,55
2018-01-26T12:38:32.608Z,31.4,35.2,,,,,55
2018-01-26T12:38:42.599Z,31.4,34.9,,,,,55
2018-01-26T12:38:52.602Z,31.4,34.8,,,,,55
2018-01-26T12:39:02.600Z,31.4,34.7,,,,,55
2018-01-26T12:39:12.599Z,31.4,34.6,,,,,55
2018-01-26T12:39:22.679Z,31.4,34.4,,,,,55
2018-01-26T12:39:32.599Z,31.2,,,,,,55
2018-01-26T12:39:42.599Z,31.2,34.3,,,,,55
2018-01-26T12:39:52.645Z,31.2,34.2,,,,,55
2018-01-26T12:40:02.604Z,31.2,,,,,,55
2018-01-26T12:40:12.601Z,31.2,34.1,,,,,55
2018-01-26T12:40:22.979Z,31.2,34,,,,,55
2018-01-26T12:40:32.599Z,31.1,33.8,,,,,55
2018-01-26T12:40:42.601Z,31.1,,,,,,55
2018-01-26T12:40:52.602Z,31.1,,,,,,55
2018-01-26T12:41:02.609Z,31.1,33.7,,,,,55
2018-01-26T12:41:12.606Z,31.1,,,,,,55
2018-01-26T12:41:22.697Z,31,33.6,,,,,55
2018-01-26T12:41:32.675Z,31,33.5,,,,,55
2018-01-26T12:41:42.603Z,31,,,,,,55
2018-01-26T12:41:52.601Z,31,33.3,,,,,55
2018-01-26T12:42:02.602Z,31,33.6,79,,0,2,55
2018-01-26T12:42:12.599Z,31,40.4,77,,,,55
2018-01-26T12:42:22.689Z,30.9,43.2,44,,,,55
2018-01-26T12:42:32.602Z,30.9,42.8,29,,,,55
2018-01-26T12:42:42.598Z,30.9,40.9,,,,,55
2018-01-26T12:42:52.599Z,30.9,39.9,,,,,55
2018-01-26T12:43:07.702Z,30.9,38.9,,,,,55
2018-01-26T12:43:12.598Z,30.7,38.8,,,,,55
2018-01-26T12:43:22.689Z,30.7,38.4,,,,,55
2018-01-26T12:43:32.604Z,30.7,38.6,,,,,55
2018-01-26T12:43:42.605Z,30.7,39,29,40,0,2,55
2018-01-26T12:43:52.599Z,30.7,,,,,,55
2018-01-26T12:44:02.603Z,30.7,39.1,,,,,55
2018-01-26T12:44:12.623Z,30.7,39.3,,,,,55
2018-01-26T12:44:22.692Z,30.6,39.5,,,,,55
2018-01-26T12:44:32.610Z,30.6,39.7,,,,,55
2018-01-26T12:44:42.599Z,30.6,40,,,,,55
2018-01-26T12:44:52.647Z,30.6,40.1,,,,,55
2018-01-26T12:45:02.777Z,30.6,40.2,,,,,55
2018-01-26T12:45:12.655Z,30.6,40.3,,,,,55
2018-01-26T12:45:22.704Z,30.6,40.6,,,,,55
2018-01-26T12:45:32.665Z,30.6,40.7,,,,,55
2018-01-26T12:45:42.716Z,30.6,40.8,,,,,55
2018-01-26T12:45:52.772Z,30.7,41,,,,,55
2018-01-26T12:46:02.630Z,30.6,,,,,,55
2018-01-26T12:46:12.638Z,30.7,41.2,,,,,55
2018-01-26T12:46:22.765Z,30.7,41.4,,,,,55
2018-01-26T12:46:32.622Z,30.7,41.5,,,,,55
2018-01-26T12:46:42.605Z,30.9,41.6,,,,,55
2018-01-26T12:46:52.598Z,30.9,41.8,,,,,55
2018-01-26T12:47:02.609Z,30.9,42,,,,,55
2018-01-26T12:47:12.621Z,31,,,,,,55
2018-01-26T12:47:23.052Z,31,42.3,,,,,55
2018-01-26T12:47:32.906Z,31,42.4,,,,,55
2018-01-26T12:47:42.598Z,31.1,42.5,,,,,55
2018-01-26T12:47:57.689Z,31.1,42.6,,,,,55
2018-01-26T12:48:02.598Z,31.2,43,,,,,55
2018-01-26T12:48:12.611Z,31.2,,,,,,55
2018-01-26T12:48:22.940Z,31.4,43.1,,,,,55
2018-01-26T12:48:32.630Z,31.4,43.2,,,,,55
2018-01-26T12:48:42.599Z,31.5,43.4,,,,,55
2018-01-26T12:48:52.660Z,31.5,43.5,,,,,55
2018-01-26T12:49:02.714Z,31.6,43.6,,,,,55
2018-01-26T12:49:12.697Z,31.7,43.7,,,,,55
2018-01-26T12:49:22.770Z,31.7,43.8,0,,0,2,55
2018-01-26T12:49:32.642Z,31.9,41.7,,,,,55
2018-01-26T12:49:42.724Z,31.9,40,,,,,55
2018-01-26T12:49:52.663Z,32,39.6,,,,,55
2018-01-26T12:50:02.718Z,32.1,39.5,,,,,55
2018-01-26T12:50:12.653Z,32.1,40,,,,,55
2018-01-26T12:50:22.863Z,32.2,40.2,,,,,55
2018-01-26T12:50:32.687Z,32.2,40.7,,,,,55
2018-01-26T12:50:42.615Z,32.3,40.6,,,,,55
2018-01-26T12:50:52.615Z,32.5,40.3,,,,,55
2018-01-26T12:51:02.645Z,32.5,40.2,,,,,55
2018-01-26T12:51:12.994Z,32.5,39.9,,,,,55
2018-01-26T12:51:22.699Z,32.6,,,,,,55
2018-01-26T12:51:32.637Z,32.6,39.6,,,,,55
2018-01-26T12:51:42.623Z,32.7,,,,,,55
2018-01-26T12:51:52.846Z,32.7,39.5,,,,,55
2018-01-26T12:52:02.640Z,32.7,39.4,,,,,55
2018-01-26T12:52:12.637Z,32.8,39.3,,,,,55
2018-01-26T12:52:22.798Z,32.8,39.1,,,,,55
2018-01-26T12:52:32.671Z,32.8,,,,,,55
2018-01-26T12:52:42.630Z,32.8,38.9,,,,,55
2018-01-26T12:52:52.622Z,32.8,,,,,,55
2018-01-26T12:53:02.635Z,32.8,38.8,,,,,55
2018-01-26T12:53:12.663Z,32.8,,,,,,55
2018-01-26T12:53:22.702Z,32.8,38.6,,,,,55
2018-01-26T12:53:32.625Z,32.8,38.5,,,,,55
2018-01-26T12:53:42.730Z,33,,,,,,55
2018-01-26T12:53:52.766Z,32.8,38.6,,,,,55
2018-01-26T12:54:02.599Z,32.8,38.8,,,,,55
2018-01-26T12:54:12.598Z,32.8,39,,,,,55
2018-01-26T12:54:22.688Z,32.8,,,,,,55
2018-01-26T12:54:32.628Z,32.8,39.1,,,,,55
2018-01-26T12:54:42.612Z,32.8,39.3,,,,,55
2018-01-26T12:54:52.620Z,32.8,,,,,,55
2018-01-26T12:55:04.141Z,32.8,39.4,,,,,55
2018-01-26T12:55:13.254Z,32.8,39.5,,,,,55
2018-01-26T12:55:25.851Z,32.8,,,,,,55
2018-01-26T12:55:34.240Z,32.8,39.6,,,,,55
2018-01-26T12:55:43.828Z,32.8,,,,,,55
2018-01-26T12:55:52.638Z,32.8,39.8,,,,,55
2018-01-26T12:56:02.601Z,32.7,,,,,,55
2018-01-26T12:56:12.604Z,32.7,39.9,,,,,55
2018-01-26T12:56:22.678Z,32.7,,,,,,55
2018-01-26T12:56:32.598Z,32.7,40,,,,,55
2018-01-26T12:56:42.597Z,32.7,,,,,,55
2018-01-26T12:56:52.598Z,32.7,,,,,,55
2018-01-26T12:57:03.012Z,32.7,,,,,,55
2018-01-26T12:57:12.617Z,32.6,40.1,,,,,55
2018-01-26T12:57:22.688Z,32.6,,,,,,55
2018-01-26T12:57:37.678Z,32.6,,,,,,55
2018-01-26T12:57:42.598Z,32.6,,,,,,55
2018-01-26T12:57:52.638Z,32.6,40.2,,,,,55
2018-01-26T12:58:02.599Z,32.6,,,,,,55
2018-01-26T12:58:12.598Z,32.6,,,,,,55
2018-01-26T12:58:22.679Z,32.5,,,,,,55
2018-01-26T12:58:32.606Z,32.5,40.3,,,,,55
2018-01-26T12:58:42.597Z,32.5,,,,,,55
2018-01-26T12:58:52.600Z,32.5,,,,,,55
2018-01-26T12:59:02.598Z,32.5,,,,,,55
2018-01-26T12:59:12.626Z,32.5,,,,,,55
2018-01-26T12:59:22.708Z,32.3,40.5,,,,,55
2018-01-26T12:59:32.895Z,32.3,,,,,,55
2018-01-26T12:59:42.615Z,32.3,38.6,,,,,55
2018-01-26T12:59:52.614Z,32.3,36.9,,,,,55
2018-01-26T13:00:02.613Z,32.3,35.9,,,,,55
2018-01-26T13:00:12.608Z,32.3,34.9,,,,,55
2018-01-26T13:00:22.682Z,32.2,34.7,,,,,55
2018-01-26T13:00:32.599Z,32.2,,,,,,55
2018-01-26T13:00:42.603Z,32.2,34.8,,,,,55
2018-01-26T13:00:52.614Z,32.2,,,,,,55
2018-01-26T13:01:02.602Z,32.2,,,,,,55
2018-01-26T13:01:12.597Z,32.1,34.7,,,,,55
2018-01-26T13:01:22.680Z,32.1,34.6,,,,,55
2018-01-26T13:01:32.616Z,32.1,34.4,,,,,55
2018-01-26T13:01:42.622Z,32.1,,,,,,55
2018-01-26T13:01:52.608Z,32.1,,,,,,55
2018-01-26T13:02:02.617Z,32,34.3,,,,,55
2018-01-26T13:02:12.609Z,32,34.2,,,,,55
2018-01-26T13:02:22.680Z,32,,,,,,55
2018-01-26T13:02:32.606Z,32,34.1,,,,,55
2018-01-26T13:02:42.598Z,32,,,,,,55
2018-01-26T13:02:52.602Z,31.9,34,,,,,55
2018-01-26T13:03:02.602Z,31.9,34,,,0,2,55
2018-01-26T13:03:12.601Z,31.9,39.6,79,,,,55
2018-01-26T13:03:22.688Z,31.9,43.1,57,,,,55
2018-01-26T13:03:32.607Z,31.7,42.7,0,,0,2,55
2018-01-26T13:03:42.603Z,31.7,39.9,,,,,55
2018-01-26T13:03:52.617Z,31.7,37.9,,,,,55
2018-01-26T13:04:02.621Z,31.7,35.9,,,,,55
2018-01-26T13:04:12.597Z,31.6,35.7,,,,,55
2018-01-26T13:04:22.678Z,31.6,35.3,,,,,55
2018-01-26T13:04:32.607Z,31.6,35.2,,,,,55
2018-01-26T13:04:42.598Z,31.6,34.9,,,,,55
2018-01-26T13:04:52.629Z,31.6,34.8,,,,,55
2018-01-26T13:05:02.602Z,31.6,34.7,,,,,55
2018-01-26T13:05:12.604Z,31.5,34.6,,,,,55
2018-01-26T13:05:22.680Z,31.5,34.4,,,,,55
2018-01-26T13:05:32.611Z,31.5,,,,,,55
2018-01-26T13:05:42.615Z,31.5,34.3,,,,,55
2018-01-26T13:05:52.655Z,31.5,34.2,,,,,55
2018-01-26T13:06:02.613Z,31.4,,,,,,55
2018-01-26T13:06:12.613Z,31.4,34.1,,,,,55
2018-01-26T13:06:22.696Z,31.4,,,,,,55
2018-01-26T13:06:32.602Z,31.4,34,,,,,55
2018-01-26T13:06:42.618Z,31.4,33.8,,,,,55
2018-01-26T13:06:52.602Z,31.4,,,,,,55
2018-01-26T13:07:02.604Z,31.2,33.7,,,,,55
2018-01-26T13:07:12.601Z,31.2,,,,,,55
2018-01-26T13:07:22.681Z,31.2,33.6,,,,,55
2018-01-26T13:07:32.643Z,31.2,,,,,,55
2018-01-26T13:07:42.626Z,31.2,33.5,,,,,55
2018-01-26T13:07:52.601Z,31.2,,,,,,55
2018-01-26T13:08:02.606Z,31.2,33.3,,,0,2,55
2018-01-26T13:08:12.606Z,31.1,38.4,79,,,,55
2018-01-26T13:08:22.691Z,31.1,43,49,,,,55
2018-01-26T13:08:32.598Z,31.1,42.9,29,,,,55
2018-01-26T13:08:42.601Z,31.1,41.9,,,,,55
2018-01-26T13:08:52.597Z,31,39.9,,,,,55
2018-01-26T13:09:02.650Z,31,39.6,,,,,55
2018-01-26T13:09:12.606Z,31,38.9,,,,,55
2018-01-26T13:09:22.778Z,31,38.5,,,,,55
2018-01-26T13:09:32.642Z,31,38.7,,,,,55
2018-01-26T13:09:42.603Z,31,39,,,,,55
2018-01-26T13:09:52.628Z,31,,,,,,55
2018-01-26T13:10:02.617Z,30.9,39.1,,,,,55
2018-01-26T13:10:12.607Z,30.9,39.3,,,,,55
2018-01-26T13:10:22.976Z,30.9,39.5,,,,,55
2018-01-26T13:10:32.598Z,30.9,39.8,,,,,55
2018-01-26T13:10:42.600Z,30.9,40,,,,,55
2018-01-26T13:10:56.777Z,30.9,40.1,,,,,55
2018-01-26T13:11:02.615Z,30.9,40.2,,,,,55
2018-01-26T13:11:12.603Z,30.9,40.3,,,,,55
2018-01-26T13:11:22.693Z,30.9,40.5,,,,,55
2018-01-26T13:11:32.597Z,30.9,40.6,,,,,55
2018-01-26T13:11:42.604Z,30.9,40.8,,,,,55
2018-01-26T13:11:52.598Z,30.9,41,,,,,55
2018-01-26T13:12:02.619Z,30.9,41.1,,,,,55
2018-01-26T13:12:12.598Z,31,41.2,,,,,55
2018-01-26T13:12:22.683Z,31,41.4,,,,,55
2018-01-26T13:12:32.665Z,31,41.5,,,,,55
2018-01-26T13:12:42.600Z,31,41.7,,,,,55
2018-01-26T13:12:52.608Z,31.1,41.8,30,,,,55
2018-01-26T13:13:02.597Z,31.1,42,29,,,,55
2018-01-26T13:13:12.597Z,31.1,42.2,,,,,55
2018-01-26T13:13:22.699Z,31.2,42.3,,,,,55
2018-01-26T13:13:32.610Z,31.2,42.4,,,,,55
2018-01-26T13:13:42.599Z,31.2,42.6,,,,,55
2018-01-26T13:13:52.608Z,31.4,42.7,,,,,55
2018-01-26T13:14:02.617Z,31.4,43,,,,,55
2018-01-26T13:14:12.608Z,31.5,,,,,,55
2018-01-26T13:14:22.706Z,31.5,43.2,,,,,55
2018-01-26T13:14:32.697Z,31.6,43.3,,,,,55
2018-01-26T13:14:42.703Z,31.7,43.4,,,,,55
2018-01-26T13:14:52.610Z,31.7,43.5,,,,,55
2018-01-26T13:15:02.598Z,31.9,43.7,,,,,55
2018-01-26T13:15:12.610Z,31.9,,,,,,55
2018-01-26T13:15:22.717Z,32,42.7,0,,0,2,55
2018-01-26T13:15:32.621Z,32.1,40.8,,,,,55
2018-01-26T13:15:42.620Z,32.1,39.9,,,,,55
2018-01-26T13:15:52.608Z,32.2,39.6,,,,,55
2018-01-26T13:16:02.602Z,32.2,,,,,,55
2018-01-26T13:16:12.609Z,32.3,40,,,,,55
2018-01-26T13:16:23.004Z,32.5,40.4,,,,,55
2018-01-26T13:16:32.620Z,32.5,40.7,,,,,55
2018-01-26T13:16:43.025Z,32.6,40.5,,,,,55
