Time,HwActive,ChActive,HwTSet,PrimT,ActPow,PrimTSet,HwTOutlet
2018-02-09T13:01:54.119Z,,,55,40.5,,,33.5
2018-02-09T13:02:04.142Z,,,55,40.3,,,33.5
2018-02-09T13:02:14.117Z,,,55,40.1,,,33.6
2018-02-09T13:02:24.153Z,,,55,40,,,33.6
2018-02-09T13:02:34.145Z,,,55,39.9,,,33.7
2018-02-09T13:02:44.124Z,,,55,39.6,,,33.7
2018-02-09T13:02:54.121Z,,,55,39.5,,,33.7
2018-02-09T13:03:04.157Z,,,55,39.4,,,33.7
2018-02-09T13:03:14.120Z,,,55,,,,33.8
2018-02-09T13:03:24.136Z,,,55,39.3,,,33.8
2018-02-09T13:03:34.104Z,,,55,39.1,,,33.8
2018-02-09T13:03:44.045Z,,,55,39,,,33.8
2018-02-09T13:03:54.044Z,,,55,,,,33.8
2018-02-09T13:04:04.046Z,,,55,38.9,,,33.8
2018-02-09T13:04:14.065Z,,,55,38.8,,,33.8
2018-02-09T13:04:24.075Z,,,55,38.6,,,33.8
2018-02-09T13:04:34.071Z,,,55,,,,33.8
2018-02-09T13:04:44.053Z,,,55,38.6,,,33.8
2018-02-09T13:04:54.074Z,,,55,38.8,,,33.8
2018-02-09T13:05:04.044Z,,,55,38.9,,,33.8
2018-02-09T13:05:14.075Z,,,55,39,,,33.8
2018-02-09T13:05:24.055Z,,,55,39.1,,,33.8
2018-02-09T13:05:34.048Z,,,55,39.3,,,33.8
2018-02-09T13:05:44.121Z,,,55,39.4,,,33.8
2018-02-09T13:05:54.044Z,,,55,39.5,,,33.8
2018-02-09T13:06:04.171Z,,,55,,,,33.8
2018-02-09T13:06:14.063Z,,,55,39.6,,,33.8
2018-02-09T13:06:24.048Z,,,55,,,,33.8
2018-02-09T13:06:34.055Z,,,55,39.8,,,33.8
2018-02-09T13:06:44.406Z,,,55,,,,33.7
2018-02-09T13:06:54.091Z,,,55,39.9,,,33.7
2018-02-09T13:07:04.043Z,,,55,,,,33.7
2018-02-09T13:07:14.047Z,,,55,40,,,33.7
2018-02-09T13:07:24.046Z,,,55,,,,33.7
2018-02-09T13:07:34.048Z,,,55,,,,33.6
2018-02-09T13:07:44.045Z,,,55,40.1,,,33.6
2018-02-09T13:07:54.058Z,,,55,,,,33.6
2018-02-09T13:08:04.056Z,,,55,,,,33.6
2018-02-09T13:08:14.194Z,,,55,40.2,,,33.6
2018-02-09T13:08:24.077Z,,,55,,,,33.6
2018-02-09T13:08:34.047Z,,,55,,,,33.5
2018-02-09T13:08:44.042Z,,,55,,,,33.5
2018-02-09T13:08:54.046Z,,,55,40.3,,,33.5
2018-02-09T13:09:04.074Z,,,55,,,,33.5
2018-02-09T13:09:14.042Z,,,55,,,,33.5
2018-02-09T13:09:24.071Z,,,55,,,,33.3
2018-02-09T13:09:34.052Z,,,55,,,,33.3
2018-02-09T13:09:44.057Z,,,55,40.5,,,33.3
2018-02-09T13:09:54.096Z,,,55,,,,33.3
2018-02-09T13:10:04.069Z,,,55,,,,33.3
2018-02-09T13:10:14.374Z,,,55,,,,33.3
2018-02-09T13:10:24.052Z,,,55,,,,33.2
2018-02-09T13:10:34.169Z,,,55,,,,33.2
2018-02-09T13:10:44.056Z,,,55,39.5,,,33.2
2018-02-09T13:10:54.256Z,,,,37.4,,,
2018-02-09T13:11:04.043Z,,,55,36,,,33.2
2018-02-09T13:11:14.042Z,,,55,34.9,,,33.1
2018-02-09T13:11:24.042Z,,,55,34.6,,,33.1
2018-02-09T13:11:34.059Z,,,55,34.7,,,33.1
2018-02-09T13:11:44.053Z,,,55,34.8,,,33.1
2018-02-09T13:11:54.058Z,,,55,,,,33.1
2018-02-09T13:12:04.063Z,,,55,34.7,,,33
2018-02-09T13:12:14.044Z,,,55,34.6,,,33
2018-02-09T13:12:24.064Z,,,55,34.4,,,33
2018-02-09T13:12:34.046Z,,,55,,,,33
2018-02-09T13:12:44.123Z,0,2,55,34.3,0,40,33
2018-02-09T13:12:54.079Z,,,55,,,,32.8
2018-02-09T13:13:04.042Z,,,55,34.2,,,32.8
2018-02-09T13:13:14.043Z,,,55,34.1,,,32.8
2018-02-09T13:13:24.060Z,,,55,,,,32.8
2018-02-09T13:13:34.087Z,,,55,34,,,32.7
2018-02-09T13:13:44.046Z,,,55,,,,32.7
2018-02-09T13:13:54.046Z,0,2,,34.1,79,,
2018-02-09T13:14:04.061Z,,,55,41,76,,32.6
2018-02-09T13:14:14.087Z,,,55,43.9,39,,32.6
2018-02-09T13:14:24.054Z,0,2,55,41.6,0,,32.6
2018-02-09T13:14:34.042Z,,,55,39,,,32.6
2018-02-09T13:14:44.050Z,,,55,36.9,,,32.6
2018-02-09T13:14:54.045Z,,,,35.8,,,
2018-02-09T13:15:04.054Z,,,55,35.4,,,32.5
2018-02-09T13:15:14.055Z,,,55,35.3,,,32.5
2018-02-09T13:15:24.077Z,,,55,35.1,,,32.5
2018-02-09T13:15:34.041Z,,,55,34.9,,,32.5
2018-02-09T13:15:44.077Z,,,55,34.7,,,32.5
2018-02-09T13:15:54.085Z,,,55,34.6,,,32.3
2018-02-09T13:16:04.041Z,,,55,34.4,,,32.3
2018-02-09T13:16:24.085Z,,,55,34.3,,,32.3
2018-02-09T13:16:34.054Z,,,55,34.2,,,32.2
2018-02-09T13:16:44.043Z,,,55,,,,32.2
2018-02-09T13:16:54.045Z,,,55,34.1,,,32.2
2018-02-09T13:17:04.111Z,,,55,34,,,32.2
2018-02-09T13:17:14.197Z,,,55,,,,32.1
2018-02-09T13:17:24.044Z,0,2,55,33.8,,,32.1
2018-02-09T13:17:34.043Z,,,55,,,,32.1
2018-02-09T13:17:44.085Z,,,55,33.7,,,32.1
2018-02-09T13:17:54.046Z,,,,33.6,,,
2018-02-09T13:18:04.108Z,,,55,,,,32
2018-02-09T13:18:14.051Z,,,55,33.5,,,32
2018-02-09T13:18:24.087Z,,,55,,,,32
2018-02-09T13:18:34.045Z,,,55,33.3,,,32
2018-02-09T13:18:44.070Z,,,55,,,,31.9
2018-02-09T13:18:54.053Z,0,2,,33.5,79,,
2018-02-09T13:19:04.042Z,,,55,39.9,80,,31.9
2018-02-09T13:19:14.067Z,,,55,43.3,39,,31.9
2018-02-09T13:19:24.052Z,,,55,42.3,29,,31.9
2018-02-09T13:19:34.050Z,,,55,40.6,,,31.9
2018-02-09T13:19:44.041Z,,,55,39.5,,,31.7
2018-02-09T13:19:54.316Z,,,,38.8,,,
2018-02-09T13:20:04.093Z,,,55,38.2,,,31.7
2018-02-09T13:20:14.120Z,,,55,38.4,,,31.7
2018-02-09T13:20:24.041Z,,,55,38.6,,,31.6
2018-02-09T13:20:34.061Z,,,55,38.7,,,31.6
2018-02-09T13:20:44.053Z,,,55,39,,,31.6
2018-02-09T13:20:54.051Z,,,,39.1,,,
2018-02-09T13:21:04.053Z,,,55,39.3,,,31.6
2018-02-09T13:21:14.510Z,,,55,39.4,,,31.6
2018-02-09T13:21:24.052Z,,,55,39.7,,,31.5
2018-02-09T13:21:34.042Z,,,,39.9,,,
2018-02-09T13:21:44.044Z,,,55,40,29,,31.5
2018-02-09T13:21:54.040Z,,,55,40.1,,,31.5
2018-02-09T13:22:04.052Z,,,55,40.3,,,31.5
2018-02-09T13:22:14.058Z,,,55,,,,31.5
2018-02-09T13:22:24.047Z,,,55,40.6,,,31.5
2018-02-09T13:22:34.051Z,,,55,40.7,,,31.5
2018-02-09T13:22:44.043Z,,,55,40.8,,,31.5
2018-02-09T13:22:54.043Z,,,55,41,,,31.5
2018-02-09T13:23:04.057Z,,,55,41.1,,,31.5
2018-02-09T13:23:14.043Z,,,55,41.2,,,31.5
2018-02-09T13:23:24.067Z,,,55,41.4,,,31.5
2018-02-09T13:23:34.042Z,,,55,41.6,,,31.5
2018-02-09T13:23:44.043Z,,,55,41.7,,,31.6
2018-02-09T13:23:54.041Z,,,55,41.8,,,31.6
2018-02-09T13:24:04.044Z,,,55,41.9,,,31.6
2018-02-09T13:24:14.055Z,,,,42,,,
2018-02-09T13:24:24.051Z,,,55,42.2,,,31.7
2018-02-09T13:24:34.054Z,,,55,42.4,,,31.7
2018-02-09T13:24:44.072Z,,,55,42.5,,,31.9
2018-02-09T13:24:54.090Z,,,55,42.7,,,31.9
2018-02-09T13:25:04.083Z,,,55,42.8,,,31.9
2018-02-09T13:25:14.118Z,,,55,42.8,,,32
2018-02-09T13:25:24.059Z,,,55,43.1,,,32
2018-02-09T13:25:34.183Z,,,55,43.2,,,32.1
2018-02-09T13:25:44.070Z,,,55,43.3,,,32.1
2018-02-09T13:25:54.079Z,,,55,43.4,,,32.2
2018-02-09T13:26:04.074Z,,,55,43.5,,,32.2
2018-02-09T13:26:14.080Z,,,,43.6,,,
2018-02-09T13:26:24.056Z,,,55,43.7,,,32.3
2018-02-09T13:26:34.063Z,,,55,44.1,0,,32.5
2018-02-09T13:26:44.062Z,0,2,,42,,,
2018-02-09T13:26:54.041Z,,,55,40.3,,,32.6
2018-02-09T13:27:04.061Z,,,55,39.7,,,32.6
2018-02-09T13:27:14.088Z,,,55,39.6,,,32.7
2018-02-09T13:27:24.060Z,,,55,39.9,,,32.8
2018-02-09T13:27:34.145Z,,,55,40.4,,,32.8
2018-02-09T13:27:44.164Z,,,55,40.7,,,33
2018-02-09T13:27:54.102Z,,,55,,,,33
2018-02-09T13:28:04.108Z,,,55,40.3,,,33.1
2018-02-09T13:28:14.124Z,,,,40.1,,,
2018-02-09T13:28:24.100Z,,,55,40,,,33.2
2018-02-09T13:28:34.114Z,,,,39.9,,,
2018-02-09T13:28:44.164Z,,,55,39.6,,,33.3
2018-02-09T13:28:54.095Z,,,55,39.5,,,33.3
2018-02-09T13:29:04.145Z,,,55,,,,33.3
2018-02-09T13:29:14.194Z,,,55,39.4,,,33.3
2018-02-09T13:29:24.147Z,,,55,39.3,,,33.5
2018-02-09T13:29:34.124Z,,,55,39.1,,,33.5
2018-02-09T13:29:44.136Z,,,,39,,,
2018-02-09T13:29:54.118Z,,,55,38.9,,,33.5
2018-02-09T13:30:04.092Z,,,55,,,,33.5
2018-02-09T13:30:14.039Z,,,,38.8,,,
2018-02-09T13:30:24.041Z,,,55,38.6,,,33.5
2018-02-09T13:30:34.050Z,,,55,38.5,,,33.5
2018-02-09T13:30:44.043Z,,,55,38.6,,,33.5
2018-02-09T13:30:54.042Z,,,55,38.8,,,33.5
2018-02-09T13:31:04.158Z,,,55,38.9,,,33.5
2018-02-09T13:31:14.041Z,,,,39,,,
2018-02-09T13:31:24.039Z,,,55,39.1,,,33.5
2018-02-09T13:31:34.041Z,,,55,39.3,,,33.5
2018-02-09T13:31:44.049Z,,,,39.4,,,
2018-02-09T13:31:54.051Z,,,55,,,,33.5
2018-02-09T13:32:04.186Z,,,55,,,,33.5
2018-02-09T13:32:14.045Z,,,,39.5,,,
2018-02-09T13:32:24.039Z,,,55,39.6,,,33.5
2018-02-09T13:32:34.045Z,,,55,39.8,,,33.5
2018-02-09T13:32:54.043Z,,,55,39.9,,,33.3
2018-02-09T13:33:04.052Z,,,55,,,,33.3
2018-02-09T13:33:24.041Z,,,55,40,,,33.3
2018-02-09T13:33:34.051Z,,,55,,,,33.3
2018-02-09T13:33:44.054Z,,,55,,,,33.3
2018-02-09T13:33:54.040Z,,,,40.1,,,
2018-02-09T13:34:04.043Z,,,55,,,,33.2
2018-02-09T13:34:14.054Z,,,55,,,,33.2
2018-02-09T13:34:24.044Z,,,55,40.2,,,33.2
2018-02-09T13:34:44.047Z,,,55,,,,33.2
2018-02-09T13:34:54.043Z,,,55,,,,33.1
2018-02-09T13:35:04.041Z,,,55,40.3,,,33.1
2018-02-09T13:35:24.046Z,,,55,,,,33.1
2018-02-09T13:35:34.049Z,,,55,,,,33.1
2018-02-09T13:35:44.051Z,,,,40.5,,,
2018-02-09T13:35:54.042Z,,,55,40.3,,,33.1
2018-02-09T13:36:04.045Z,,,55,40.5,,,33
2018-02-09T13:36:24.049Z,,,55,,,,33
2018-02-09T13:36:34.040Z,,,55,,,,33
2018-02-09T13:36:44.192Z,,,,39.3,,,
2018-02-09T13:36:54.049Z,,,55,37.4,,,33
2018-02-09T13:37:04.051Z,,,55,35.9,,,32.8
2018-02-09T13:37:14.096Z,,,55,34.8,,,32.8
2018-02-09T13:37:24.079Z,,,55,34.6,,,32.8
2018-02-09T13:37:34.040Z,,,55,34.7,,,32.7
2018-02-09T13:37:44.039Z,,,,34.8,,,
2018-02-09T13:37:54.115Z,,,55,34.7,,,32.7
2018-02-09T13:38:04.111Z,,,55,34.6,,,32.7
2018-02-09T13:38:24.107Z,,,55,34.4,,,32.6
2018-02-09T13:38:34.038Z,,,55,34.3,,,32.6
2018-02-09T13:38:54.043Z,,,55,,,,32.6
2018-02-09T13:39:04.048Z,,,55,,,,32.6
2018-02-09T13:39:14.051Z,,,,34.1,,,
2018-02-09T13:39:24.069Z,,,55,,,,32.5
2018-02-09T13:39:34.040Z,,,55,34,,,32.5
2018-02-09T13:39:44.068Z,,,,33.8,,,
2018-02-09T13:39:54.203Z,0,2,55,37.9,79,,32.5
2018-02-09T13:40:04.050Z,,,55,43.1,52,,32.3
2018-02-09T13:40:14.053Z,0,2,55,43.3,0,,32.3
2018-02-09T13:40:24.063Z,,,55,39.9,,,32.3
2018-02-09T13:40:34.084Z,,,55,37.5,,,32.3
2018-02-09T13:40:44.056Z,,,55,36.2,,,32.2
2018-02-09T13:40:54.049Z,,,55,35.6,,,32.2
2018-02-09T13:41:04.044Z,,,55,35.3,,,32.2
2018-02-09T13:41:14.043Z,,,55,35.2,,,32.2
2018-02-09T13:41:24.053Z,,,,34.9,,,
2018-02-09T13:41:34.038Z,,,55,34.8,,,32.1
2018-02-09T13:41:44.074Z,,,55,,,,32.1
2018-02-09T13:41:54.042Z,,,,34.6,,,
2018-02-09T13:42:04.038Z,,,55,34.4,,,32.1
2018-02-09T13:42:14.049Z,,,55,,,,32
2018-02-09T13:42:24.038Z,,,55,34.3,,,32
2018-02-09T13:42:34.211Z,,,,34.2,,,
2018-02-09T13:42:44.039Z,,,55,,,,32
2018-02-09T13:42:54.048Z,,,55,34.1,,,32
2018-02-09T13:43:04.041Z,,,55,34,,,31.9
2018-02-09T13:43:14.050Z,,,,34,,,
2018-02-09T13:43:24.046Z,,,55,33.8,,,31.9
2018-02-09T13:43:34.039Z,,,55,33.7,,,31.9
2018-02-09T13:43:54.050Z,,,55,,,,31.7
2018-02-09T13:44:04.075Z,,,55,33.6,,,31.7
2018-02-09T13:44:14.044Z,,,,33.5,,,
2018-02-09T13:44:24.048Z,,,55,33.3,,,31.7
2018-02-09T13:44:34.043Z,,,55,,,,31.7
2018-02-09T13:44:44.041Z,,,,33.2,,,
2018-02-09T13:44:54.037Z,0,2,55,37.4,80,,31.6
2018-02-09T13:45:04.064Z,,,55,42.5,52,,31.6
2018-02-09T13:45:14.055Z,,,55,42.8,29,,31.6
2018-02-09T13:45:24.042Z,,,55,41.1,,,31.6
2018-02-09T13:45:34.055Z,,,55,40,,,31.6
2018-02-09T13:45:44.040Z,,,55,39.1,,,31.5
2018-02-09T13:45:54.049Z,,,55,38.4,,,31.5
2018-02-09T13:46:04.048Z,,,55,,,,31.5
2018-02-09T13:46:14.037Z,,,55,38.5,,,31.4
2018-02-09T13:46:24.063Z,,,55,,,,31.4
2018-02-09T13:46:34.038Z,,,,38.9,,,
2018-02-09T13:46:44.060Z,,,55,39.1,,,31.4
2018-02-09T13:46:54.041Z,,,55,39.2,,,31.4
2018-02-09T13:47:04.048Z,,,55,39.4,,,31.4
2018-02-09T13:47:14.053Z,,,,39.7,,,
2018-02-09T13:47:24.058Z,,,55,39.8,30,,31.4
2018-02-09T13:47:34.056Z,,,55,40,29,,31.2
2018-02-09T13:47:44.048Z,,,,40.1,,,
2018-02-09T13:47:54.042Z,,,55,40.2,,,31.2
2018-02-09T13:48:04.052Z,,,55,40.3,,,31.2
2018-02-09T13:48:14.037Z,,,,40.5,,,
2018-02-09T13:48:24.038Z,,,55,40.6,,,31.2
2018-02-09T13:48:44.048Z,,,55,40.9,,,31.2
2018-02-09T13:48:54.036Z,,,55,41,,,31.2
2018-02-09T13:49:04.041Z,,,55,41.1,,,31.2
2018-02-09T13:49:14.036Z,,,55,41.4,,,31.4
2018-02-09T13:49:24.042Z,,,55,,,,31.4
2018-02-09T13:49:34.045Z,,,,41.6,,,
2018-02-09T13:49:44.038Z,,,55,41.7,,,31.4
2018-02-09T13:49:54.037Z,,,55,,,,31.5
2018-02-09T13:50:04.036Z,,,,42,,,
2018-02-09T13:50:14.036Z,,,55,42.2,,,31.6
2018-02-09T13:50:30.964Z,,,55,42.3,,,31.6
2018-02-09T13:50:34.036Z,,,,42.4,,,
2018-02-09T13:50:44.075Z,,,55,42.6,,,31.7
2018-02-09T13:50:54.039Z,,,55,,,,31.7
2018-02-09T13:51:04.036Z,,,55,42.7,,,31.9
2018-02-09T13:51:14.036Z,,,,43.1,,,
2018-02-09T13:51:24.036Z,,,55,43.2,,,32
2018-02-09T13:51:44.037Z,,,55,43.4,,,32
2018-02-09T13:51:54.036Z,,,55,43.5,,,32.1
2018-02-09T13:52:04.036Z,,,55,43.6,,,32.1
2018-02-09T13:52:24.036Z,,,55,43.9,,,32.3
2018-02-09T13:52:34.039Z,0,2,,42.6,0,,
2018-02-09T13:52:44.040Z,,,55,40.7,,,32.3
2018-02-09T13:52:54.038Z,,,55,39.8,,,32.5
2018-02-09T13:53:04.037Z,,,55,39.7,,,32.5
2018-02-09T13:53:14.039Z,,,55,39.9,,,32.6
2018-02-09T13:53:24.036Z,,,,40.2,,,
2018-02-09T13:53:34.036Z,,,55,40.8,,,32.8
2018-02-09T13:53:54.038Z,,,55,40.3,,,32.8
2018-02-09T13:54:04.036Z,,,55,40.2,,,33
2018-02-09T13:54:14.042Z,,,55,40,,,33.1
2018-02-09T13:54:24.041Z,,,,39.9,,,
2018-02-09T13:54:34.036Z,,,55,,,,33.1
2018-02-09T13:54:44.035Z,,,,39.8,,,
2018-02-09T13:54:54.048Z,,,55,39.5,,,33.2
2018-02-09T13:55:04.037Z,,,55,39.4,,,33.2
2018-02-09T13:55:14.036Z,,,55,,,,33.3
2018-02-09T13:55:34.035Z,,,55,39.1,,,33.3
2018-02-09T13:55:44.035Z,,,55,,,,33.3
2018-02-09T13:55:54.036Z,,,,38.9,,,
2018-02-09T13:56:04.038Z,,,55,38.8,,,33.3
2018-02-09T13:56:14.039Z,,,55,,,,33.3
2018-02-09T13:56:24.035Z,,,,38.6,,,
2018-02-09T13:56:34.037Z,,,55,38.5,,,33.3
2018-02-09T13:56:44.035Z,,,55,,,,33.3
2018-02-09T13:56:54.037Z,,,,38.4,,,
2018-02-09T13:57:04.035Z,,,55,,,,33.3
2018-02-09T13:57:14.035Z,,,55,,,,33.3
2018-02-09T13:57:24.035Z,,,,38.5,,,
2018-02-09T13:57:34.035Z,,,55,38.8,,,33.3
2018-02-09T13:57:44.038Z,,,55,,,,33.3
2018-02-09T13:57:54.035Z,,,,39,,,
2018-02-09T13:58:04.050Z,,,55,39.1,,,33.3
2018-02-09T13:58:14.035Z,,,55,,,,33.3
2018-02-09T13:58:38.977Z,,,55,39.3,,,33.3
2018-02-09T13:58:44.036Z,,,55,,,,33.2
2018-02-09T13:58:54.035Z,,,,39.4,,,
2018-02-09T13:59:04.051Z,,,55,,,,33.2
2018-02-09T13:59:19.059Z,,,55,39.5,,,33.2
2018-02-09T13:59:24.038Z,,,55,,,,33.2
2018-02-09T13:59:34.036Z,,,,39.6,,,
2018-02-09T13:59:44.043Z,,,55,,,,33.2
2018-02-09T13:59:54.035Z,,,55,,,,33.1
2018-02-09T14:00:04.041Z,,,,39.8,,,
2018-02-09T14:00:14.035Z,,,55,,,,33.1
2018-02-09T14:00:24.080Z,,,55,,,,33.1
2018-02-09T14:00:34.035Z,,,,39.9,,,
2018-02-09T14:00:44.034Z,,,55,,,,33.1
2018-02-09T14:00:54.037Z,,,55,,,,33
2018-02-09T14:01:04.057Z,,,,40,,,
2018-02-09T14:01:14.575Z,,,55,,,,33
2018-02-09T14:01:34.037Z,,,55,,,,33
2018-02-09T14:01:44.035Z,,,55,,,,32.8
2018-02-09T14:02:04.035Z,,,55,40.1,,,32.8
2018-02-09T14:02:14.034Z,,,55,,,,32.8
2018-02-09T14:02:24.040Z,,,55,,,,32.8
2018-02-09T14:02:44.034Z,,,55,,,,32.8
2018-02-09T14:02:54.034Z,,,55,,,,32.7
2018-02-09T14:03:04.039Z,,,55,39.9,,,32.7
2018-02-09T14:03:14.036Z,,,55,37.9,,,32.7
2018-02-09T14:03:24.035Z,,,55,35.8,,,32.7
2018-02-09T14:03:34.036Z,,,55,34.7,,,32.7
2018-02-09T14:03:44.034Z,,,55,,,,32.6
2018-02-09T14:03:54.039Z,,,,34.3,,,
2018-02-09T14:04:04.040Z,,,55,34.4,,,32.6
2018-02-09T14:04:14.034Z,,,55,34.6,,,32.6
2018-02-09T14:04:24.034Z,,,55,,,,32.5
2018-02-09T14:04:34.042Z,,,,34.4,,,
2018-02-09T14:04:44.041Z,,,55,34.3,,,32.5
2018-02-09T14:04:54.034Z,,,55,34.2,,,32.5
2018-02-09T14:05:04.034Z,,,55,,,,32.5
2018-02-09T14:05:14.034Z,,,55,34.1,,,32.5
2018-02-09T14:05:24.035Z,,,55,,,,32.3
2018-02-09T14:05:34.034Z,,,55,34,,,32.3
2018-02-09T14:05:44.034Z,0,2,55,36.1,80,,32.3
2018-02-09T14:05:54.098Z,,,55,42.3,66,,32.3
2018-02-09T14:06:04.117Z,0,2,55,44,0,,32.2
2018-02-09T14:06:14.257Z,,,55,41.7,,,32.2
2018-02-09T14:06:24.299Z,,,55,38.9,,,32.2
2018-02-09T14:06:34.155Z,,,55,36.4,,,32.2
2018-02-09T14:06:44.154Z,,,55,35.9,,,32.2
2018-02-09T14:06:54.122Z,,,55,35.6,,,32.1
2018-02-09T14:07:04.102Z,,,55,35.3,,,32.1
2018-02-09T14:07:14.034Z,,,55,35.2,,,32.1
2018-02-09T14:07:24.044Z,,,55,34.8,,,32.1
2018-02-09T14:07:34.034Z,,,55,,,,32
2018-02-09T14:07:44.091Z,,,,34.7,,,
2018-02-09T14:07:54.125Z,,,55,34.4,,,32
2018-02-09T14:08:04.035Z,,,55,34.3,,,32
2018-02-09T14:08:14.035Z,,,55,,,,32
2018-02-09T14:08:24.034Z,,,55,,,,31.9
2018-02-09T14:08:34.034Z,,,55,34.2,,,31.9
2018-02-09T14:08:44.038Z,,,55,,,,31.9
2018-02-09T14:08:54.037Z,,,55,34.1,,,31.9
2018-02-09T14:09:04.042Z,,,55,33.8,,,31.9
2018-02-09T14:09:14.058Z,,,55,,,,31.9
2018-02-09T14:09:24.042Z,,,55,,,,31.7
2018-02-09T14:09:34.034Z,,,55,33.7,,,31.7
2018-02-09T14:09:44.036Z,,,55,,,,31.7
2018-02-09T14:09:54.034Z,,,55,33.6,,,31.7
2018-02-09T14:10:04.063Z,,,55,33.5,,,31.7
2018-02-09T14:10:14.038Z,,,55,,,,31.6
2018-02-09T14:10:24.034Z,,,55,33.3,,,31.6
2018-02-09T14:10:34.036Z,,,55,,,,31.6
2018-02-09T14:10:44.159Z,0,2,55,35.5,80,,31.6
2018-02-09T14:10:54.074Z,,,55,41.3,70,,31.5
2018-02-09T14:11:04.035Z,,,55,43.2,45,,31.5
2018-02-09T14:11:14.157Z,,,55,41.7,29,,31.5
2018-02-09T14:11:24.034Z,,,55,40.8,,,31.5
2018-02-09T14:11:34.035Z,,,55,39.8,,,31.5
2018-02-09T14:11:44.034Z,,,55,38.9,,,31.4
2018-02-09T14:11:54.135Z,,,55,38.5,,,31.4
2018-02-09T14:12:04.034Z,,,55,38.3,,,31.4
2018-02-09T14:12:14.035Z,,,55,38.5,,,31.4
2018-02-09T14:12:24.037Z,,,55,38.6,,,31.4
2018-02-09T14:12:34.034Z,,,55,39,,,31.4
2018-02-09T14:12:44.036Z,0,2,55,39,29,40,31.2
2018-02-09T14:12:54.034Z,,,55,39.2,,,31.2
2018-02-09T14:13:04.035Z,,,55,39.3,,,31.2
2018-02-09T14:13:14.035Z,,,55,39.5,,,31.2
2018-02-09T14:13:24.037Z,,,55,39.8,,,31.2
2018-02-09T14:13:34.039Z,,,55,40,30,,31.2
2018-02-09T14:13:44.044Z,,,55,,29,,31.2
2018-02-09T14:13:54.035Z,,,55,40.1,,,31.2
2018-02-09T14:14:04.034Z,,,55,40.2,,,31.2
2018-02-09T14:14:14.040Z,,,55,40.5,,,31.1
2018-02-09T14:14:24.035Z,,,55,40.6,,,31.2
2018-02-09T14:14:34.034Z,,,55,40.7,,,31.1
2018-02-09T14:14:44.065Z,,,55,40.9,,,31.2
2018-02-09T14:14:54.035Z,,,55,41,,,31.2
2018-02-09T14:15:04.034Z,,,55,41.1,,,31.2
2018-02-09T14:15:14.034Z,,,55,41.2,,,31.2
2018-02-09T14:15:24.034Z,,,55,41.5,,,31.2
2018-02-09T14:15:34.034Z,,,55,41.6,,,31.2
2018-02-09T14:15:44.036Z,,,55,41.7,,,31.4
2018-02-09T14:15:54.034Z,,,55,41.8,,,31.4
2018-02-09T14:16:04.034Z,,,55,42,,,31.4
2018-02-09T14:16:14.034Z,,,55,,,,31.5
2018-02-09T14:16:24.034Z,,,55,42.3,,,31.5
2018-02-09T14:16:34.035Z,,,55,42.4,,,31.6
2018-02-09T14:16:44.034Z,,,55,42.5,,,31.6
2018-02-09T14:16:54.034Z,,,55,42.6,,,31.6
2018-02-09T14:17:04.034Z,,,55,43,,,31.7
2018-02-09T14:17:14.034Z,,,55,,,,31.7
2018-02-09T14:17:24.034Z,,,55,43.1,,,31.9
2018-02-09T14:17:34.034Z,,,55,43.2,,,31.9
2018-02-09T14:17:44.034Z,,,55,43.3,,,32
2018-02-09T14:17:54.034Z,,,55,43.4,,,32
2018-02-09T14:18:04.366Z,,,55,43.5,,,32.1
2018-02-09T14:18:14.035Z,,,55,43.7,,,32.1
2018-02-09T14:18:24.037Z,0,2,55,44.1,0,,32.2
2018-02-09T14:18:34.034Z,,,55,41.7,,,32.2
2018-02-09T14:18:44.033Z,,,55,40.7,,,32.3
2018-02-09T14:18:54.034Z,,,55,39.7,,,32.5
2018-02-09T14:19:04.038Z,,,55,39.5,,,32.5
2018-02-09T14:19:14.035Z,,,55,39.7,,,32.6
2018-02-09T14:19:24.034Z,,,55,40.1,,,32.6
2018-02-09T14:19:34.034Z,,,55,40.6,,,32.7
2018-02-09T14:19:44.033Z,,,55,40.7,,,32.8
2018-02-09T14:19:54.033Z,,,55,40.5,,,32.8
2018-02-09T14:20:04.034Z,,,55,40.2,,,33
2018-02-09T14:20:14.044Z,,,55,40.1,,,33
2018-02-09T14:20:24.033Z,,,55,39.9,,,33
2018-02-09T14:20:34.034Z,,,55,39.8,,,33.1
2018-02-09T14:20:44.033Z,,,55,39.6,,,33.1
2018-02-09T14:20:54.033Z,,,55,39.5,,,33.2
2018-02-09T14:21:04.034Z,,,55,39.4,,,33.2
2018-02-09T14:21:14.033Z,,,55,,,,33.2
2018-02-09T14:21:24.033Z,,,55,39.3,,,33.2
2018-02-09T14:21:34.071Z,,,55,39.1,,,33.2
2018-02-09T14:21:44.038Z,,,55,38.9,,,33.3
2018-02-09T14:21:54.037Z,,,55,,,,33.3
2018-02-09T14:22:04.034Z,,,55,38.8,,,33.3
2018-02-09T14:22:14.034Z,,,55,,,,33.3
2018-02-09T14:22:24.033Z,,,55,38.5,,,33.3
2018-02-09T14:22:34.033Z,,,55,,,,33.3
2018-02-09T14:22:44.033Z,,,55,38.6,,,33.3
2018-02-09T14:22:54.033Z,,,55,38.8,,,33.3
2018-02-09T14:23:04.033Z,,,55,39,,,33.3
