Time,HwActive,ActPow,HwTSet,ChActive,PrimT,PrimTSet,HwTOutlet
2018-02-04T04:27:11.676Z,,,55,,,,33.2
2018-02-04T04:27:21.676Z,,,55,,,,33.1
2018-02-04T04:27:31.676Z,,,55,,,,33.1
2018-02-04T04:27:41.676Z,,,55,,40.3,,33.1
2018-02-04T04:27:51.676Z,,,55,,,,33.1
2018-02-04T04:28:01.675Z,,,55,,,,33
2018-02-04T04:28:11.677Z,,,55,,,,33
2018-02-04T04:28:21.676Z,,,55,,,,33
2018-02-04T04:28:31.676Z,,,55,,37.9,,33
2018-02-04T04:28:41.676Z,,,55,,36.9,,33
2018-02-04T04:28:51.675Z,,,55,,35.9,,33
2018-02-04T04:29:01.676Z,,,55,,34.9,,32.8
2018-02-04T04:29:11.675Z,,,55,,34.7,,32.8
2018-02-04T04:29:21.676Z,,,55,,,,32.8
2018-02-04T04:29:31.676Z,,,55,,34.9,,32.8
2018-02-04T04:29:41.676Z,,,55,,,,32.8
2018-02-04T04:29:51.675Z,,,55,,34.8,,32.7
2018-02-04T04:30:01.676Z,,,55,,34.7,,32.7
2018-02-04T04:30:11.676Z,,,55,,34.6,,32.7
2018-02-04T04:30:21.675Z,,,55,,,,32.7
2018-02-04T04:30:31.689Z,,,55,,34.4,,32.7
2018-02-04T04:30:41.676Z,,,55,,,,32.6
2018-02-04T04:30:51.679Z,,,55,,34.3,,32.6
2018-02-04T04:31:01.676Z,,,55,,,,32.6
2018-02-04T04:31:11.678Z,,,55,,34.2,,32.6
2018-02-04T04:31:21.678Z,,,55,,34.1,,32.6
2018-02-04T04:31:31.676Z,,,55,,,,32.6
2018-02-04T04:31:41.681Z,,,55,,34,,32.5
2018-02-04T04:31:51.681Z,,,55,,,,32.5
2018-02-04T04:32:01.677Z,0,80,55,2,37.4,,32.5
2018-02-04T04:32:11.676Z,,57,55,,43,,32.3
2018-02-04T04:32:21.676Z,0,0,55,2,43.9,,32.3
2018-02-04T04:32:31.676Z,,,55,,40.6,,32.3
2018-02-04T04:32:41.676Z,,,55,,37.8,,32.3
2018-02-04T04:32:51.675Z,,,55,,36.5,,32.3
2018-02-04T04:33:01.677Z,,,55,,35.8,,32.2
2018-02-04T04:33:11.675Z,,,55,,35.4,,32.2
2018-02-04T04:33:21.709Z,,,55,,35.3,,32.2
2018-02-04T04:33:31.676Z,,,55,,34.9,,32.2
2018-02-04T04:33:41.675Z,,,55,,,,32.2
2018-02-04T04:33:51.676Z,,,55,,34.7,,32.1
2018-02-04T04:34:01.676Z,,,55,,34.6,,32.1
2018-02-04T04:34:11.675Z,,,55,,,,32.1
2018-02-04T04:34:21.675Z,,,55,,34.4,,32.1
2018-02-04T04:34:31.675Z,,,55,,34.3,,32.1
2018-02-04T04:34:41.675Z,,,55,,,,32.1
2018-02-04T04:34:51.675Z,,,55,,34.2,,32
2018-02-04T04:35:01.675Z,,,55,,,,32
2018-02-04T04:35:11.675Z,,,55,,34.1,,32
2018-02-04T04:35:21.675Z,,,55,,34,,32
2018-02-04T04:35:31.677Z,,,55,,33.8,,32
2018-02-04T04:35:41.781Z,,,55,,,,31.9
2018-02-04T04:35:51.675Z,,,55,,,,31.9
2018-02-04T04:36:01.677Z,,,55,,33.7,,31.9
2018-02-04T04:36:11.676Z,,,55,,33.6,,31.9
2018-02-04T04:36:21.675Z,,,55,,,,31.9
2018-02-04T04:36:31.680Z,,,55,,33.5,,31.7
2018-02-04T04:36:41.678Z,,,55,,,,31.7
2018-02-04T04:36:51.675Z,,,55,,33.3,,31.7
2018-02-04T04:37:01.675Z,0,80,55,2,36.4,,31.7
2018-02-04T04:37:11.676Z,,62,55,,42.2,,31.6
2018-02-04T04:37:21.675Z,,45,55,,43.5,,31.7
2018-02-04T04:37:31.683Z,,29,55,,41.9,,31.6
2018-02-04T04:37:41.675Z,,,55,,40.8,,31.6
2018-02-04T04:37:51.677Z,,,55,,39.9,,31.6
2018-02-04T04:38:01.675Z,,,55,,38.9,,31.5
2018-02-04T04:38:11.675Z,,,55,,38.7,,31.5
2018-02-04T04:38:21.675Z,,,55,,38.6,,31.5
2018-02-04T04:38:31.675Z,,,55,,39,,31.5
2018-02-04T04:38:41.675Z,,,55,,,,31.5
2018-02-04T04:38:51.678Z,,,55,,39.1,,31.5
2018-02-04T04:39:01.675Z,,,55,,39.3,,31.5
2018-02-04T04:39:11.674Z,,,55,,39.5,,31.4
2018-02-04T04:39:21.691Z,,,55,,39.8,,31.4
2018-02-04T04:39:31.675Z,,,55,,40,,31.4
2018-02-04T04:39:41.675Z,,,55,,,,31.4
2018-02-04T04:39:51.677Z,,,55,,40.2,,31.4
2018-02-04T04:40:01.675Z,,,55,,40.3,,31.4
2018-02-04T04:40:11.675Z,,,55,,40.5,,31.4
2018-02-04T04:40:21.674Z,,,55,,40.7,,31.4
2018-02-04T04:40:31.679Z,,,55,,40.8,,31.4
2018-02-04T04:40:41.676Z,,,55,,41,,31.4
2018-02-04T04:40:51.675Z,,,55,,,,31.4
2018-02-04T04:41:01.677Z,,,55,,41.2,,31.4
2018-02-04T04:41:11.675Z,,,55,,41.4,,31.4
2018-02-04T04:41:21.678Z,,,55,,41.5,,31.4
2018-02-04T04:41:31.679Z,,,55,,41.7,,31.5
2018-02-04T04:41:41.674Z,,,55,,41.9,,31.5
2018-02-04T04:41:51.675Z,,,55,,41.9,,31.5
2018-02-04T04:42:01.959Z,,,55,,42.2,,31.5
2018-02-04T04:42:11.675Z,,,55,,42.3,,31.6
2018-02-04T04:42:21.676Z,,,55,,42.4,,31.6
2018-02-04T04:42:31.675Z,,,55,,42.6,,31.7
2018-02-04T04:42:41.675Z,,,55,,42.7,,31.7
2018-02-04T04:42:51.674Z,,,55,,43,,31.7
2018-02-04T04:43:01.675Z,,,55,,43.1,,31.9
2018-02-04T04:43:11.675Z,,,55,,43.2,,31.9
2018-02-04T04:43:21.674Z,,,55,,,,32
2018-02-04T04:43:31.674Z,,,55,,43.4,,32
2018-02-04T04:43:41.675Z,,,55,,43.5,,32.1
2018-02-04T04:43:51.675Z,,,55,,43.6,,32.1
2018-02-04T04:44:01.674Z,0,0,55,2,44.1,,32.2
2018-02-04T04:44:11.675Z,0,,55,2,42.7,,32.2
2018-02-04T04:44:21.675Z,,,55,,40.7,,32.3
2018-02-04T04:44:31.675Z,,,55,,39.5,,32.5
2018-02-04T04:44:41.675Z,,,55,,39.6,,32.5
2018-02-04T04:44:51.674Z,,,55,,,,32.6
2018-02-04T04:45:01.676Z,,,55,,40,,32.6
2018-02-04T04:45:11.674Z,,,55,,40.3,,32.7
2018-02-04T04:45:21.675Z,,,55,,40.6,,32.7
2018-02-04T04:45:31.686Z,,,55,,40.3,,32.8
2018-02-04T04:45:41.674Z,,,55,,40.2,,33
2018-02-04T04:45:51.677Z,,,55,,39.9,,33
2018-02-04T04:46:01.675Z,,,55,,,,33.1
2018-02-04T04:46:11.677Z,,,55,,39.8,,33.1
2018-02-04T04:46:21.676Z,,,55,,39.5,,33.1
2018-02-04T04:46:31.678Z,,,55,,,,33.2
2018-02-04T04:46:41.681Z,,,55,,39.4,,33.2
2018-02-04T04:46:51.675Z,,,55,,39.3,,33.2
2018-02-04T04:47:01.675Z,,,55,,39.1,,33.2
2018-02-04T04:47:11.674Z,,,55,,,,33.3
2018-02-04T04:47:21.674Z,,,55,,39,,33.3
2018-02-04T04:47:31.674Z,,,55,,38.9,,33.3
2018-02-04T04:47:41.674Z,,,55,,38.8,,33.3
2018-02-04T04:47:51.675Z,,,55,,38.6,,33.3
2018-02-04T04:48:01.676Z,,,55,,,,33.3
2018-02-04T04:48:11.674Z,,,55,,38.5,,33.3
2018-02-04T04:48:21.674Z,,,55,,38.6,,33.3
2018-02-04T04:48:31.675Z,,,55,,38.8,,33.3
2018-02-04T04:48:41.675Z,,,55,,39,,33.3
2018-02-04T04:48:51.674Z,,,55,,,,33.3
2018-02-04T04:49:01.674Z,,,55,,39.1,,33.3
2018-02-04T04:49:11.674Z,,,55,,39.3,,33.3
2018-02-04T04:49:21.674Z,,,55,,,,33.3
2018-02-04T04:49:31.674Z,,,55,,39.4,,33.3
2018-02-04T04:49:41.674Z,,,55,,39.5,,33.3
2018-02-04T04:49:51.674Z,,,55,,,,33.3
2018-02-04T04:50:01.674Z,,,55,,39.6,,33.3
2018-02-04T04:50:11.674Z,,,55,,39.8,,33.3
2018-02-04T04:50:21.674Z,,,55,,,,33.3
2018-02-04T04:50:31.674Z,,,55,,39.9,,33.2
2018-02-04T04:50:41.678Z,,,55,,,,33.2
2018-02-04T04:50:51.674Z,,,55,,40,,33.2
2018-02-04T04:51:01.676Z,,,55,,,,33.2
2018-02-04T04:51:11.674Z,,,55,,,,33.2
2018-02-04T04:51:21.674Z,,,55,,,,33.2
2018-02-04T04:51:31.679Z,,,55,,40.1,,33.2
2018-02-04T04:51:41.678Z,,,55,,,,33.1
2018-02-04T04:51:51.675Z,,,55,,40.2,,33.1
2018-02-04T04:52:01.674Z,,,55,,,,33.1
2018-02-04T04:52:11.693Z,,,55,,,,33.1
2018-02-04T04:52:21.675Z,,,55,,,,33.1
2018-02-04T04:52:31.674Z,,,55,,,,33.1
2018-02-04T04:52:41.674Z,,,55,,40.3,,33
2018-02-04T04:52:51.683Z,,,55,,,,33
2018-02-04T04:53:01.674Z,,,55,,,,33
2018-02-04T04:53:11.674Z,,,55,,40.5,,33
2018-02-04T04:53:21.674Z,,,55,,,,33
2018-02-04T04:53:31.674Z,,,55,,,,33
2018-02-04T04:53:41.674Z,,,55,,,,32.8
2018-02-04T04:53:51.673Z,,,55,,,,32.8
2018-02-04T04:54:01.674Z,,,55,,,,32.8
2018-02-04T04:54:11.674Z,,,55,,39.9,,32.8
2018-02-04T04:54:21.674Z,,,55,,37.9,,32.8
2018-02-04T04:54:31.674Z,,,55,,36.9,,32.8
2018-02-04T04:54:41.674Z,,,55,,35.7,,32.7
2018-02-04T04:54:51.674Z,,,55,,34.9,,32.7
2018-02-04T04:55:01.675Z,,,55,,34.7,,32.7
2018-02-04T04:55:11.674Z,,,55,,34.8,,32.7
2018-02-04T04:55:21.676Z,,,55,,34.9,,32.7
2018-02-04T04:55:31.675Z,,,55,,34.8,,32.6
2018-02-04T04:55:41.674Z,,,55,,,,32.6
2018-02-04T04:55:51.676Z,,,55,,34.7,,32.6
2018-02-04T04:56:01.676Z,,,55,,34.6,,32.6
2018-02-04T04:56:11.678Z,,,55,,,,32.6
2018-02-04T04:56:21.677Z,,,55,,,,32.5
2018-02-04T04:56:31.676Z,,,55,,34.4,,32.5
2018-02-04T04:56:41.676Z,,,55,,34.3,,32.5
2018-02-04T04:56:51.673Z,,,55,,,,32.5
2018-02-04T04:57:01.673Z,,,55,,34.2,,32.5
2018-02-04T04:57:11.676Z,,,55,,34.1,,32.3
2018-02-04T04:57:21.673Z,,,55,,,,32.3
2018-02-04T04:57:31.675Z,,,55,,,,32.3
2018-02-04T04:57:41.673Z,,,55,,34,,32.3
2018-02-04T04:57:51.674Z,0,79,55,2,34,,32.2
2018-02-04T04:58:01.673Z,,72,55,,41.4,,32.2
2018-02-04T04:58:11.679Z,,0,55,,44.2,,32.2
2018-02-04T04:58:21.673Z,0,,55,2,41.8,,32.2
2018-02-04T04:58:31.674Z,,,55,,38.9,,32.2
2018-02-04T04:58:41.673Z,,,55,,36.7,,32.1
2018-02-04T04:58:51.673Z,,,55,,35.9,,32.1
2018-02-04T04:59:01.673Z,,,55,,35.6,,32.1
2018-02-04T04:59:11.673Z,,,55,,35.3,,32.1
2018-02-04T04:59:21.676Z,,,55,,35.2,,32.1
2018-02-04T04:59:31.677Z,,,55,,34.9,,32
2018-02-04T04:59:41.674Z,,,55,,34.8,,32
2018-02-04T04:59:51.673Z,,,55,,34.7,,32
2018-02-04T05:00:01.673Z,,,55,,34.6,,32
2018-02-04T05:00:11.674Z,,,55,,34.4,,32
2018-02-04T05:00:21.675Z,,,55,,34.3,,31.9
2018-02-04T05:00:31.674Z,,,55,,,,31.9
2018-02-04T05:00:41.675Z,,,55,,34.2,,31.9
2018-02-04T05:00:51.673Z,,,55,,,,31.9
2018-02-04T05:01:01.676Z,,,55,,34.1,,31.9
2018-02-04T05:01:11.683Z,,,55,,34,,31.9
2018-02-04T05:01:21.679Z,,,55,,33.8,,31.7
2018-02-04T05:01:31.673Z,0,0,55,2,33.8,40,31.7
2018-02-04T05:01:41.681Z,,,55,,,,31.7
2018-02-04T05:01:51.677Z,,,55,,33.7,,31.7
2018-02-04T05:02:01.676Z,,,55,,,,31.6
2018-02-04T05:02:11.673Z,,,55,,33.6,,31.6
2018-02-04T05:02:21.677Z,,,55,,33.5,,31.6
2018-02-04T05:02:31.674Z,,,55,,,,31.6
2018-02-04T05:02:41.673Z,,,55,,33.3,,31.6
2018-02-04T05:02:51.673Z,0,79,55,2,34.1,,31.6
2018-02-04T05:03:01.673Z,,77,55,,40.2,,31.5
2018-02-04T05:03:11.673Z,,48,55,,43,,31.5
2018-02-04T05:03:21.673Z,,29,55,,42.9,,31.5
2018-02-04T05:03:31.673Z,,,55,,40.8,,31.5
2018-02-04T05:03:41.673Z,,,55,,39.9,,31.4
2018-02-04T05:03:51.674Z,,,55,,39.5,,31.4
2018-02-04T05:04:01.673Z,,,55,,38.8,,31.4
2018-02-04T05:04:11.674Z,,,55,,38.5,,31.4
2018-02-04T05:04:21.673Z,,,55,,38.7,,31.4
2018-02-04T05:04:31.673Z,,,55,,39,,31.4
2018-02-04T05:04:41.673Z,,,55,,39.1,,31.2
2018-02-04T05:04:51.674Z,,,55,,39.3,,31.2
2018-02-04T05:05:01.673Z,,,55,,39.4,,31.2
2018-02-04T05:05:21.673Z,,,55,,39.8,,31.2
2018-02-04T05:05:31.673Z,,,55,,40,,31.2
2018-02-04T05:05:41.675Z,,,55,,40.1,,31.2
2018-02-04T05:05:51.674Z,,,55,,40.2,,31.2
2018-02-04T05:06:01.705Z,,,55,,40.3,,31.2
2018-02-04T05:06:11.674Z,,,55,,40.6,,31.2
2018-02-04T05:06:21.673Z,,,55,,40.7,,31.2
2018-02-04T05:06:31.679Z,,,55,,41,,31.2
2018-02-04T05:06:41.676Z,,,55,,,,31.2
2018-02-04T05:06:51.673Z,,,55,,41.1,,31.2
2018-02-04T05:07:01.672Z,,,55,,41.4,,31.2
2018-02-04T05:07:11.675Z,,,55,,,,31.2
2018-02-04T05:07:21.673Z,,,55,,41.6,,31.2
2018-02-04T05:07:31.673Z,,,55,,41.8,,31.4
2018-02-04T05:07:41.674Z,,,55,,42,,31.4
2018-02-04T05:07:51.673Z,,,55,,,,31.4
2018-02-04T05:08:01.672Z,,,55,,42.2,,31.5
2018-02-04T05:08:11.674Z,,,55,,42.4,,31.5
2018-02-04T05:08:21.676Z,,,55,,42.5,,31.5
2018-02-04T05:08:31.673Z,,,55,,42.6,,31.6
2018-02-04T05:08:41.673Z,,,55,,43,,31.6
2018-02-04T05:08:51.673Z,,,55,,,,31.7
2018-02-04T05:09:01.673Z,,,55,,43.1,,31.7
2018-02-04T05:09:11.673Z,,,55,,43.2,,31.9
2018-02-04T05:09:21.673Z,,,55,,43.3,,31.9
2018-02-04T05:09:31.673Z,,,55,,43.4,,32
2018-02-04T05:09:41.672Z,,,55,,43.6,,32
2018-02-04T05:09:51.672Z,,,55,,43.7,,32.1
2018-02-04T05:10:01.673Z,0,0,55,2,43.8,,32.1
2018-02-04T05:10:11.672Z,,,55,,41.7,,32.2
2018-02-04T05:10:21.673Z,,,55,,39.9,,32.3
2018-02-04T05:10:31.676Z,,,55,,39.6,,32.3
2018-02-04T05:10:41.674Z,,,55,,39.5,,32.5
2018-02-04T05:10:51.674Z,,,55,,39.6,,32.5
2018-02-04T05:11:01.674Z,,,55,,40.2,,32.6
2018-02-04T05:11:11.676Z,,,55,,40.6,,32.6
2018-02-04T05:11:21.676Z,,,55,,,,32.7
2018-02-04T05:11:31.673Z,,,55,,40.3,,32.8
2018-02-04T05:11:41.672Z,,,55,,40.1,,32.8
2018-02-04T05:11:51.672Z,,,55,,39.9,,33
2018-02-04T05:12:01.672Z,,,55,,39.8,,33
2018-02-04T05:12:11.674Z,,,55,,39.6,,33
2018-02-04T05:12:21.672Z,,,55,,39.5,,33.1
2018-02-04T05:12:31.672Z,,,55,,39.4,,33.1
2018-02-04T05:12:41.672Z,,,55,,,,33.1
2018-02-04T05:12:51.672Z,,,55,,39.3,,33.1
2018-02-04T05:13:01.672Z,,,55,,39.1,,33.2
2018-02-04T05:13:11.673Z,,,55,,39,,33.2
2018-02-04T05:13:21.673Z,,,55,,38.9,,33.2
2018-02-04T05:13:31.673Z,,,55,,,,33.2
2018-02-04T05:13:41.673Z,,,55,,38.8,,33.2
2018-02-04T05:13:51.672Z,,,55,,38.6,,33.2
2018-02-04T05:14:01.672Z,,,55,,38.5,,33.2
2018-02-04T05:14:11.673Z,,,55,,,,33.2
2018-02-04T05:14:21.672Z,,,55,,38.6,,33.2
2018-02-04T05:14:31.672Z,,,55,,38.9,,33.2
2018-02-04T05:14:41.673Z,,,55,,39,,33.2
2018-02-04T05:14:51.674Z,,,55,,39.1,,33.2
2018-02-04T05:15:01.672Z,,,55,,,,33.2
2018-02-04T05:15:11.673Z,,,55,,39.3,,33.2
2018-02-04T05:15:21.674Z,,,55,,39.4,,33.2
2018-02-04T05:15:31.675Z,,,55,,39.5,,33.2
2018-02-04T05:15:41.683Z,,,55,,,,33.2
2018-02-04T05:15:51.675Z,,,55,,39.6,,33.2
2018-02-04T05:16:01.675Z,,,55,,,,33.2
2018-02-04T05:16:11.676Z,,,55,,39.8,,33.2
2018-02-04T05:16:21.672Z,,,55,,,,33.2
2018-02-04T05:16:31.674Z,,,55,,39.9,,33.2
2018-02-04T05:16:41.672Z,,,55,,,,33.1
2018-02-04T05:16:51.672Z,,,55,,40,,33.1
2018-02-04T05:17:01.672Z,,,55,,,,33.1
2018-02-04T05:17:11.671Z,,,55,,,,33.1
2018-02-04T05:17:21.672Z,,,55,,,,33.1
2018-02-04T05:17:31.672Z,,,55,,40.1,,33.1
2018-02-04T05:17:41.672Z,,,55,,,,33.1
2018-02-04T05:17:51.672Z,,,55,,,,33
2018-02-04T05:18:01.672Z,,,55,,40.2,,33
2018-02-04T05:18:11.674Z,,,55,,,,33
2018-02-04T05:18:21.673Z,,,55,,,,33
2018-02-04T05:18:31.672Z,,,55,,,,33
2018-02-04T05:18:41.672Z,,,55,,40.3,,33
2018-02-04T05:18:51.672Z,,,55,,,,32.8
2018-02-04T05:19:01.672Z,,,55,,,,32.8
2018-02-04T05:19:11.672Z,,,55,,40.5,,32.8
2018-02-04T05:19:21.673Z,,,55,,,,32.8
2018-02-04T05:19:31.671Z,,,55,,,,32.8
2018-02-04T05:19:41.672Z,,,55,,,,32.8
2018-02-04T05:19:51.672Z,,,55,,,,32.7
2018-02-04T05:20:01.672Z,,,55,,,,32.7
2018-02-04T05:20:11.678Z,,,55,,38.6,,32.7
2018-02-04T05:20:21.675Z,,,55,,37.9,,32.7
2018-02-04T05:20:31.675Z,,,55,,35.9,,32.7
2018-02-04T05:20:41.673Z,,,55,,34.9,,32.6
2018-02-04T05:20:51.674Z,,,55,,34.8,,32.6
2018-02-04T05:21:01.672Z,,,55,,,,32.6
2018-02-04T05:21:11.674Z,,,55,,34.9,,32.6
2018-02-04T05:21:21.673Z,,,55,,,,32.6
2018-02-04T05:21:31.679Z,,,55,,34.8,,32.6
2018-02-04T05:21:41.671Z,,,55,,34.7,,32.5
2018-02-04T05:21:51.673Z,,,55,,,,32.5
2018-02-04T05:22:01.674Z,,,55,,34.6,,32.5
2018-02-04T05:22:11.672Z,,,55,,34.4,,32.5
2018-02-04T05:22:21.672Z,,,55,,,,32.5
2018-02-04T05:22:31.674Z,,,55,,,,32.3
2018-02-04T05:22:41.672Z,,,55,,34.3,,32.3
2018-02-04T05:22:51.671Z,,,55,,34.2,,32.3
2018-02-04T05:23:01.671Z,,,55,,,,32.3
2018-02-04T05:23:11.672Z,,,55,,34.1,,32.2
2018-02-04T05:23:21.671Z,,,55,,,,32.2
2018-02-04T05:23:31.671Z,,,55,,34,,32.2
2018-02-04T05:23:41.672Z,,,55,,33.8,,32.2
2018-02-04T05:23:51.672Z,0,79,55,2,38,,32.2
2018-02-04T05:24:01.672Z,,59,55,,43,,32.1
2018-02-04T05:24:11.671Z,0,0,55,2,43.7,,32.1
2018-02-04T05:24:21.672Z,,,55,,39.9,,32.1
2018-02-04T05:24:31.672Z,,,55,,37.9,,32.1
2018-02-04T05:24:41.671Z,,,55,,35.9,,32.1
2018-02-04T05:24:51.672Z,,,55,,35.7,,32
2018-02-04T05:25:01.672Z,,,55,,35.3,,32
2018-02-04T05:25:11.671Z,,,55,,35.2,,32
2018-02-04T05:25:21.673Z,,,55,,34.9,,32
2018-02-04T05:25:31.671Z,,,55,,34.8,,31.9
2018-02-04T05:25:41.671Z,,,55,,34.7,,31.9
2018-02-04T05:25:51.673Z,,,55,,34.6,,31.9
2018-02-04T05:26:01.671Z,,,55,,34.4,,31.9
2018-02-04T05:26:11.671Z,,,55,,,,31.9
2018-02-04T05:26:21.677Z,,,55,,34.3,,31.9
2018-02-04T05:26:31.672Z,,,55,,34.2,,31.9
2018-02-04T05:26:41.674Z,,,55,,,,31.7
2018-02-04T05:26:51.671Z,,,55,,34.1,,31.7
2018-02-04T05:27:01.671Z,,,55,,,,31.7
2018-02-04T05:27:11.672Z,,,55,,34,,31.7
2018-02-04T05:27:21.672Z,,,55,,33.8,,31.7
2018-02-04T05:27:31.671Z,,,55,,,,31.6
2018-02-04T05:27:41.671Z,,,55,,33.7,,31.6
2018-02-04T05:27:51.673Z,,,55,,,,31.6
2018-02-04T05:28:01.671Z,,,55,,33.6,,31.6
2018-02-04T05:28:11.671Z,,,55,,,,31.6
2018-02-04T05:28:21.671Z,,,55,,33.5,,31.5
2018-02-04T05:28:31.671Z,,,55,,33.3,,31.5
2018-02-04T05:28:41.671Z,,,55,,,,31.5
2018-02-04T05:28:51.672Z,0,79,55,2,38.1,,31.5
2018-02-04T05:29:01.671Z,,47,55,,43,,31.5
2018-02-04T05:29:11.671Z,,34,55,,43.5,,31.4
2018-02-04T05:29:21.671Z,,29,55,,41.8,,31.4
2018-02-04T05:29:31.673Z,,,55,,40.5,,31.4
2018-02-04T05:29:41.671Z,,,55,,39.7,,31.4
2018-02-04T05:29:51.672Z,,,55,,38.9,,31.4
2018-02-04T05:30:01.676Z,,,55,,38.5,,31.4
2018-02-04T05:30:11.673Z,,,55,,38.7,,31.2
2018-02-04T05:30:21.673Z,,,55,,39,,31.2
2018-02-04T05:30:31.671Z,,,55,,,,31.2
2018-02-04T05:30:41.672Z,,,55,,39.2,,31.2
2018-02-04T05:30:51.671Z,,,55,,39.4,,31.2
2018-02-04T05:31:01.671Z,,,55,,39.5,,31.2
2018-02-04T05:31:11.676Z,,,55,,39.8,,31.1
2018-02-04T05:31:21.671Z,,,55,,40,,31.1
2018-02-04T05:31:31.674Z,,,55,,40.1,,31.1
2018-02-04T05:31:41.671Z,,,55,,40.2,,31.1
2018-02-04T05:31:51.672Z,,,55,,40.3,,31.1
2018-02-04T05:32:01.671Z,,,55,,40.5,,31.1
2018-02-04T05:32:11.671Z,,,55,,40.7,,31.1
2018-02-04T05:32:21.671Z,,,55,,40.8,,31.1
2018-02-04T05:32:31.671Z,,,55,,41,,31.1
2018-02-04T05:32:41.671Z,,,55,,41.1,,31.1
2018-02-04T05:32:51.671Z,,,55,,41.2,,31.1
2018-02-04T05:33:01.671Z,,,55,,41.5,,31.2
2018-02-04T05:33:11.670Z,,,55,,41.6,,31.2
2018-02-04T05:33:21.671Z,,,55,,41.7,,31.2
2018-02-04T05:33:31.671Z,,,55,,42,,31.2
2018-02-04T05:33:41.671Z,,,55,,,,31.4
2018-02-04T05:33:51.677Z,,,55,,42.2,,31.4
2018-02-04T05:34:01.670Z,,,55,,42.3,,31.4
2018-02-04T05:34:11.671Z,,,55,,42.5,,31.5
2018-02-04T05:34:21.673Z,,,55,,42.6,,31.5
2018-02-04T05:34:31.671Z,,,55,,42.7,,31.5
2018-02-04T05:34:41.671Z,,,55,,42.8,,31.6
2018-02-04T05:34:51.670Z,,,55,,43,,31.6
2018-02-04T05:35:01.672Z,,,55,,43.2,,31.7
2018-02-04T05:35:11.674Z,,,55,,43.3,,31.7
2018-02-04T05:35:21.671Z,,,55,,43.4,,31.9
2018-02-04T05:35:31.675Z,,,55,,43.5,,31.9
2018-02-04T05:35:41.670Z,,,55,,43.6,,32
2018-02-04T05:35:51.670Z,,,55,,43.9,,32.1
2018-02-04T05:36:01.671Z,0,0,55,2,43.8,,32.1
2018-02-04T05:36:11.670Z,,,55,,40.8,,32.2
2018-02-04T05:36:21.671Z,,,55,,39.9,,32.2
2018-02-04T05:36:31.678Z,,,55,,39.6,,32.3
2018-02-04T05:36:41.670Z,,,55,,39.5,,32.5
2018-02-04T05:36:51.671Z,,,55,,40,,32.5
2018-02-04T05:37:01.671Z,,,55,,40.3,,32.6
2018-02-04T05:37:11.671Z,,,55,,40.7,,32.6
2018-02-04T05:37:21.670Z,,,55,,40.5,,32.7
2018-02-04T05:37:31.671Z,,,55,,40.3,,32.8
2018-02-04T05:37:41.670Z,,,55,,40.1,,32.8
2018-02-04T05:37:51.672Z,,,55,,39.9,,33
2018-02-04T05:38:01.670Z,,,55,,39.8,,33
2018-02-04T05:38:11.670Z,,,55,,39.6,,33
2018-02-04T05:38:21.671Z,,,55,,39.5,,33.1
2018-02-04T05:38:31.670Z,,,55,,39.4,,33.1
2018-02-04T05:38:41.670Z,,,55,,,,33.1
2018-02-04T05:38:51.670Z,,,55,,39.3,,33.1
2018-02-04T05:39:01.670Z,,,55,,39.1,,33.2
2018-02-04T05:39:11.670Z,,,55,,39,,33.2
2018-02-04T05:39:21.670Z,,,55,,38.9,,33.2
2018-02-04T05:39:31.670Z,,,55,,,,33.2
2018-02-04T05:39:41.670Z,,,55,,38.8,,33.2
2018-02-04T05:39:51.670Z,,,55,,38.6,,33.2
2018-02-04T05:40:01.671Z,,,55,,38.5,,33.2
2018-02-04T05:40:11.670Z,,,55,,38.6,,33.2
2018-02-04T05:40:21.670Z,,,55,,38.8,,33.2
2018-02-04T05:40:31.671Z,,,55,,39,,33.2
2018-02-04T05:40:41.670Z,,,55,,,,33.2
2018-02-04T05:40:51.673Z,,,55,,39.1,,33.2
2018-02-04T05:41:01.670Z,,,55,,39.3,,33.2
2018-02-04T05:41:11.670Z,,,55,,39.4,,33.2
2018-02-04T05:41:21.676Z,,,55,,,,33.2
2018-02-04T05:41:31.670Z,,,55,,39.5,,33.2
2018-02-04T05:41:41.670Z,,,55,,39.6,,33.2
2018-02-04T05:41:51.670Z,,,55,,,,33.2
2018-02-04T05:42:01.670Z,,,55,,39.8,,33.2
2018-02-04T05:42:11.670Z,,,55,,,,33.1
2018-02-04T05:42:21.670Z,,,55,,39.9,,33.1
2018-02-04T05:42:31.670Z,,,55,,,,33.1
2018-02-04T05:42:41.673Z,,,55,,40,,33.1
2018-02-04T05:42:51.672Z,,,55,,,,33.1
2018-02-04T05:43:01.670Z,,,55,,,,33.1
2018-02-04T05:43:11.670Z,,,55,,40.1,,33.1
2018-02-04T05:43:21.670Z,,,55,,,,33.1
2018-02-04T05:43:31.671Z,,,55,,,,33.1
2018-02-04T05:43:41.670Z,,,55,,40.2,,33
2018-02-04T05:43:51.670Z,,,55,,,,33
2018-02-04T05:44:01.671Z,,,55,,,,33
2018-02-04T05:44:11.670Z,,,55,,,,33
2018-02-04T05:44:21.670Z,,,55,,40.3,,33
2018-02-04T05:44:31.670Z,,,55,,,,33
2018-02-04T05:44:41.672Z,,,55,,,,32.8
