Time,ActPow,HwTOutlet,PrimT,ChActive,PrimTSet,HwActive,HwTSet
2018-01-24T21:11:42.785Z,40,32.7,43.4,,,,55
2018-01-24T21:11:52.791Z,29,32.6,42.5,,,,55
2018-01-24T21:12:02.788Z,,32.6,40.9,,,,55
2018-01-24T21:12:12.785Z,,32.6,39.9,,,,55
2018-01-24T21:12:22.792Z,,32.6,38.9,,,,55
2018-01-24T21:12:32.787Z,,32.6,38.5,,,,55
2018-01-24T21:12:42.785Z,,32.6,,,,,55
2018-01-24T21:12:57.927Z,,32.5,38.6,,,,55
2018-01-24T21:13:02.791Z,,32.5,38.9,,,,55
2018-01-24T21:13:12.788Z,,32.5,39,,,,55
2018-01-24T21:13:22.784Z,,32.5,39.2,,,,55
2018-01-24T21:13:32.784Z,,32.5,39.3,,,,55
2018-01-24T21:13:42.784Z,,32.3,39.5,,,,55
2018-01-24T21:13:52.784Z,,32.3,39.8,,,,55
2018-01-24T21:14:02.784Z,,32.3,39.9,,,,55
2018-01-24T21:14:12.786Z,,32.3,40.1,,,,55
2018-01-24T21:14:22.784Z,,32.3,40.2,,,,55
2018-01-24T21:14:32.784Z,,32.3,40.3,,,,55
2018-01-24T21:14:42.784Z,,32.3,40.5,,,,55
2018-01-24T21:14:52.784Z,,32.2,40.6,,,,55
2018-01-24T21:15:02.845Z,,32.3,40.8,,,,55
2018-01-24T21:15:17.832Z,,32.3,41,,,,55
2018-01-24T21:15:22.784Z,,32.3,41.1,,,,55
2018-01-24T21:15:32.784Z,,32.3,41.2,,,,55
2018-01-24T21:15:42.797Z,,32.3,41.4,,,,55
2018-01-24T21:15:52.784Z,,32.3,41.5,,,,55
2018-01-24T21:16:02.785Z,,32.3,41.7,,,,55
2018-01-24T21:16:12.785Z,,32.3,,,,,55
2018-01-24T21:16:22.789Z,,32.3,41.9,,,,55
2018-01-24T21:16:32.785Z,,32.5,42,,,,55
2018-01-24T21:16:42.789Z,,32.5,42.3,,,,55
2018-01-24T21:16:52.785Z,,32.5,42.4,,,,55
2018-01-24T21:17:02.784Z,,32.5,42.5,,,,55
2018-01-24T21:17:12.792Z,,32.6,42.6,,,,55
2018-01-24T21:17:22.787Z,,32.6,42.8,,,,55
2018-01-24T21:17:32.784Z,,32.6,43,,,,55
2018-01-24T21:17:42.785Z,,32.7,43.1,,,,55
2018-01-24T21:17:52.794Z,,32.7,43.2,,,,55
2018-01-24T21:18:02.784Z,,32.7,43.4,,,,55
2018-01-24T21:18:12.785Z,,32.8,43.5,,,,55
2018-01-24T21:18:22.784Z,,32.8,,,,,55
2018-01-24T21:18:32.784Z,,33,43.7,,,,55
2018-01-24T21:18:42.785Z,,33,43.9,,,,55
2018-01-24T21:18:52.784Z,0,33.1,43.7,1,,0,55
2018-01-24T21:19:02.785Z,,33.1,41.7,,,,55
2018-01-24T21:19:12.784Z,,33.2,40.2,,,,55
2018-01-24T21:19:22.784Z,,33.3,39.7,,,,55
2018-01-24T21:19:32.785Z,,33.3,39.9,,,,55
2018-01-24T21:19:42.906Z,,33.5,40.3,,,,55
2018-01-24T21:19:52.784Z,,33.5,40.7,,,,55
2018-01-24T21:20:02.795Z,,33.6,40.9,,,,55
2018-01-24T21:20:12.784Z,,33.6,40.7,,,,55
2018-01-24T21:20:22.785Z,,33.7,40.5,,,,55
2018-01-24T21:20:32.784Z,,33.7,40.3,,,,55
2018-01-24T21:20:43.129Z,,33.8,40.2,,,,55
2018-01-24T21:20:52.784Z,,33.8,40,,,,55
2018-01-24T21:21:02.786Z,,33.8,39.9,,,,55
2018-01-24T21:21:17.875Z,,34,,,,,55
2018-01-24T21:21:22.784Z,,34,39.8,,,,55
2018-01-24T21:21:32.788Z,,34,39.6,,,,55
2018-01-24T21:21:42.786Z,,34,39.5,,,,55
2018-01-24T21:21:52.784Z,,34.1,,,,,55
2018-01-24T21:22:02.810Z,,34.1,39.4,,,,55
2018-01-24T21:22:12.787Z,,34.1,39.3,,,,55
2018-01-24T21:22:22.784Z,,34.1,39.1,,,,55
2018-01-24T21:22:32.784Z,,34.1,,,,,55
2018-01-24T21:22:42.790Z,,34.1,39,,,,55
2018-01-24T21:22:52.784Z,,34.1,38.9,,,,55
2018-01-24T21:23:02.784Z,,34.1,39,,,,55
2018-01-24T21:23:12.785Z,,34.1,39.1,,,,55
2018-01-24T21:23:22.784Z,,34.1,39.3,,,,55
2018-01-24T21:23:32.783Z,,34.1,39.4,,,,55
2018-01-24T21:23:42.784Z,,34.1,39.5,,,,55
2018-01-24T21:23:52.784Z,,34.1,39.6,,,,55
2018-01-24T21:24:02.785Z,,34.1,39.8,,,,55
2018-01-24T21:24:12.783Z,,34.1,39.9,,,,55
2018-01-24T21:24:22.786Z,,34.1,40,,,,55
2018-01-24T21:24:32.784Z,,34.1,,,,,55
2018-01-24T21:24:42.784Z,,34.1,40.1,,,,55
2018-01-24T21:24:52.786Z,,34.1,,,,,55
2018-01-24T21:25:02.827Z,,34,40.2,,,,55
2018-01-24T21:25:12.786Z,,34,,,,,55
2018-01-24T21:25:22.785Z,,34.1,40.3,,,,55
2018-01-24T21:25:32.783Z,,34,,,,,55
2018-01-24T21:25:42.786Z,,34,,,,,55
2018-01-24T21:25:52.784Z,,34,40.5,,,,55
2018-01-24T21:26:02.784Z,,34,,,,,55
2018-01-24T21:26:12.783Z,,34,40.6,,,,55
2018-01-24T21:26:22.787Z,,34,,,,,55
2018-01-24T21:26:32.787Z,,33.8,,,,,55
2018-01-24T21:26:42.784Z,,33.8,40.7,,,,55
2018-01-24T21:26:52.791Z,,33.8,,,,,55
2018-01-24T21:27:02.788Z,,33.8,,,,,55
2018-01-24T21:27:12.784Z,,33.8,,,,,55
2018-01-24T21:27:22.799Z,,33.8,40.8,,,,55
2018-01-24T21:27:32.788Z,,33.8,,,,,55
2018-01-24T21:27:42.786Z,,33.7,,,,,55
2018-01-24T21:27:52.783Z,,33.7,,,,,55
2018-01-24T21:28:02.783Z,,33.7,,,,,55
2018-01-24T21:28:12.783Z,,33.7,40.9,,,,55
2018-01-24T21:28:22.783Z,,33.7,,,,,55
2018-01-24T21:28:32.783Z,,33.7,,,,,55
2018-01-24T21:28:42.783Z,,33.6,,,,,55
2018-01-24T21:28:52.783Z,,33.6,,,,,55
2018-01-24T21:29:02.783Z,,33.6,38.8,,,,55
2018-01-24T21:29:12.783Z,,33.6,37.7,,,,55
2018-01-24T21:29:23.101Z,,33.6,35.9,,,,55
2018-01-24T21:29:32.786Z,,33.6,35.3,,,,55
2018-01-24T21:29:43.143Z,,33.5,35.2,,,,55
2018-01-24T21:29:52.795Z,,33.5,35.3,,,,55
2018-01-24T21:30:02.783Z,,33.5,,,,,55
2018-01-24T21:30:13.127Z,,33.5,,,,,55
2018-01-24T21:30:22.783Z,,33.5,35.2,,,,55
2018-01-24T21:30:32.784Z,,33.5,35.1,,,,55
2018-01-24T21:30:42.785Z,,33.3,,,,,55
2018-01-24T21:30:52.785Z,,33.3,34.9,,,,55
2018-01-24T21:31:02.790Z,,33.3,,,,,55
2018-01-24T21:31:12.788Z,,33.3,34.8,,,,55
2018-01-24T21:31:22.800Z,,33.3,,,,,55
2018-01-24T21:31:32.783Z,,33.3,34.7,,,,55
2018-01-24T21:31:42.798Z,,33.2,34.6,,,,55
2018-01-24T21:31:52.784Z,,33.2,,,,,55
2018-01-24T21:32:02.783Z,,33.2,,,,,55
2018-01-24T21:32:12.785Z,,33.2,34.4,,,,55
2018-01-24T21:32:22.785Z,,33.1,,,,,55
2018-01-24T21:32:32.783Z,,33.1,34.3,,,,55
2018-01-24T21:32:42.791Z,,33.1,,,,,55
2018-01-24T21:32:52.787Z,,33.1,34.2,,,,55
2018-01-24T21:33:02.784Z,,33.1,,,,,55
2018-01-24T21:33:12.783Z,,33,34.1,,,,55
2018-01-24T21:33:22.783Z,,33,,,,,55
2018-01-24T21:33:32.783Z,,33,34,,,,55
2018-01-24T21:33:42.784Z,,33,,,,,55
2018-01-24T21:33:52.783Z,79,33,36,1,,0,55
2018-01-24T21:34:02.784Z,64,32.8,42.1,,,,55
2018-01-24T21:34:13.136Z,30,32.8,43.9,,,,55
2018-01-24T21:34:22.783Z,29,32.8,42.5,,,,55
2018-01-24T21:34:32.783Z,,32.8,41.1,,,,55
2018-01-24T21:34:42.785Z,,32.8,39.9,,,,55
2018-01-24T21:34:52.783Z,,32.7,39.2,,,,55
2018-01-24T21:35:02.807Z,,32.7,39,,,,55
2018-01-24T21:35:12.783Z,,32.7,39.2,,,,55
2018-01-24T21:35:22.794Z,,32.7,39.3,,,,55
2018-01-24T21:35:32.783Z,,32.7,39.4,,,,55
2018-01-24T21:35:47.873Z,,32.6,39.5,,,,55
2018-01-24T21:35:52.783Z,,32.6,39.7,,,,55
2018-01-24T21:36:02.788Z,,32.6,39.8,,,,55
2018-01-24T21:36:12.783Z,,32.6,40,,,,55
2018-01-24T21:36:27.866Z,,32.6,40.2,,,,55
2018-01-24T21:36:32.797Z,,32.6,40.5,,,,55
2018-01-24T21:36:42.790Z,,32.5,40.6,,,,55
2018-01-24T21:36:53.138Z,,32.5,40.7,,,,55
2018-01-24T21:37:07.803Z,,32.5,40.8,,,,55
2018-01-24T21:37:12.785Z,,32.5,40.9,,,,55
2018-01-24T21:37:22.783Z,,32.5,41,,,,55
2018-01-24T21:37:38.162Z,,32.5,41.2,,,,55
2018-01-24T21:37:42.787Z,,32.5,41.5,,,,55
2018-01-24T21:37:52.784Z,,32.5,41.6,,,,55
2018-01-24T21:38:02.783Z,,32.5,41.7,,,,55
2018-01-24T21:38:12.782Z,,32.5,41.8,,,,55
2018-01-24T21:38:22.782Z,,32.6,42,,,,55
2018-01-24T21:38:32.785Z,,32.6,42.2,,,,55
2018-01-24T21:38:42.783Z,,32.6,42.3,,,,55
2018-01-24T21:38:52.785Z,,32.6,42.4,,,,55
2018-01-24T21:39:02.782Z,,32.6,42.6,,,,55
2018-01-24T21:39:12.783Z,,32.7,42.7,,,,55
2018-01-24T21:39:22.782Z,,32.7,42.8,,,,55
2018-01-24T21:39:32.796Z,,32.8,43,,,,55
2018-01-24T21:39:42.783Z,,32.8,43.1,,,,55
2018-01-24T21:39:52.786Z,,32.8,43.3,,,,55
2018-01-24T21:40:02.783Z,,33,43.4,,,,55
2018-01-24T21:40:12.785Z,29,33,43.5,1,40,0,55
2018-01-24T21:40:22.784Z,,33,43.6,,,,55
2018-01-24T21:40:33.157Z,,33.1,43.7,,,,55
2018-01-24T21:40:42.782Z,,33.1,43.9,,,,55
2018-01-24T21:40:52.787Z,0,33.2,42.9,1,,0,55
2018-01-24T21:41:02.783Z,,33.2,40.8,,,,55
2018-01-24T21:41:12.801Z,,33.3,40,,,,55
2018-01-24T21:41:22.791Z,,33.3,39.7,,,,55
2018-01-24T21:41:33.075Z,,33.5,39.9,,,,55
2018-01-24T21:41:42.782Z,,33.6,40.3,,,,55
2018-01-24T21:41:52.783Z,,33.6,40.8,,,,55
2018-01-24T21:42:02.783Z,,33.6,40.9,,,,55
2018-01-24T21:42:12.783Z,,33.7,40.6,,,,55
2018-01-24T21:42:22.785Z,,33.8,40.5,,,,55
2018-01-24T21:42:32.787Z,,33.8,40.3,,,,55
2018-01-24T21:42:42.783Z,,33.8,40.1,,,,55
2018-01-24T21:42:52.789Z,,34,40,,,,55
2018-01-24T21:43:02.782Z,,34,39.9,,,,55
2018-01-24T21:43:12.782Z,,34,39.8,,,,55
2018-01-24T21:43:22.783Z,,34,,,,,55
2018-01-24T21:43:32.782Z,,34.1,39.6,,,,55
2018-01-24T21:43:42.789Z,,34.1,39.5,,,,55
2018-01-24T21:43:52.782Z,,34.1,39.4,,,,55
2018-01-24T21:44:02.782Z,,34.1,39.3,,,,55
2018-01-24T21:44:17.872Z,,34.1,,,,,55
2018-01-24T21:44:23.125Z,,34.1,39.1,,,,55
2018-01-24T21:44:32.783Z,,34.1,39,,,,55
2018-01-24T21:44:42.783Z,,34.2,38.9,,,,55
2018-01-24T21:44:52.783Z,,34.1,,,,,55
2018-01-24T21:45:02.782Z,,34.1,,,,,55
2018-01-24T21:45:12.782Z,,34.2,39,,,,55
2018-01-24T21:45:22.904Z,,34.2,39.1,,,,55
2018-01-24T21:45:32.836Z,,34.2,39.3,,,,55
2018-01-24T21:45:42.785Z,,34.1,39.4,,,,55
2018-01-24T21:45:52.782Z,,34.1,39.5,,,,55
2018-01-24T21:46:02.782Z,,34.1,39.6,,,,55
2018-01-24T21:46:12.788Z,,34.1,,,,,55
2018-01-24T21:46:22.783Z,,34.1,39.8,,,,55
2018-01-24T21:46:32.784Z,,34.1,39.9,,,,55
2018-01-24T21:46:43.076Z,,34.1,,,,,55
2018-01-24T21:46:52.796Z,,34.1,40,,,,55
2018-01-24T21:47:02.782Z,,34.1,,,,,55
2018-01-24T21:47:12.785Z,,34.1,40.1,,,,55
2018-01-24T21:47:23.075Z,,34.1,,,,,55
2018-01-24T21:47:32.791Z,,34,40.2,,,,55
2018-01-24T21:47:42.792Z,,34.1,,,,,55
2018-01-24T21:47:52.782Z,,34,40.3,,,,55
2018-01-24T21:48:02.784Z,,34,,,,,55
2018-01-24T21:48:12.786Z,,34,,,,,55
2018-01-24T21:48:22.793Z,,34,40.5,,,,55
2018-01-24T21:48:32.782Z,,34,,,,,55
2018-01-24T21:48:43.136Z,,34,,,,,55
2018-01-24T21:48:52.784Z,,33.8,,,,,55
2018-01-24T21:49:02.782Z,,33.8,40.6,,,,55
2018-01-24T21:49:12.782Z,,33.8,,,,,55
2018-01-24T21:49:22.782Z,,33.8,,,,,55
2018-01-24T21:49:32.783Z,,33.8,40.7,,,,55
2018-01-24T21:49:42.782Z,,33.8,,,,,55
2018-01-24T21:49:52.782Z,,33.7,,,,,55
2018-01-24T21:50:05.094Z,,33.7,,,,,55
2018-01-24T21:50:17.872Z,,33.7,,,,,55
2018-01-24T21:50:22.782Z,,33.7,40.8,,,,55
2018-01-24T21:50:32.792Z,,33.7,,,,,55
2018-01-24T21:50:42.782Z,,33.7,,,,,55
2018-01-24T21:50:52.782Z,,33.6,,,,,55
2018-01-24T21:51:02.788Z,,33.6,40.2,,,,55
2018-01-24T21:51:12.782Z,,33.6,38,,,,55
2018-01-24T21:51:22.782Z,,33.6,36.8,,,,55
2018-01-24T21:51:32.782Z,,33.6,35.6,,,,55
2018-01-24T21:51:42.783Z,,33.6,35.1,,,,55
2018-01-24T21:51:52.782Z,,33.5,,,,,55
2018-01-24T21:52:02.782Z,,33.5,35.3,,,,55
2018-01-24T21:52:26.571Z,,33.5,,,,,55
2018-01-24T21:52:26.572Z,,33.5,35.2,,,,55
2018-01-24T21:52:32.781Z,,33.5,35.1,,,,55
2018-01-24T21:52:42.787Z,,,34.9,,,,
2018-01-24T21:52:52.782Z,,33.3,,,,,55
2018-01-24T21:53:02.782Z,,33.3,34.8,,,,55
2018-01-24T21:53:12.784Z,,33.3,,,,,55
2018-01-24T21:53:23.075Z,,33.3,34.7,,,,55
2018-01-24T21:53:32.781Z,,33.3,,,,,55
2018-01-24T21:53:42.782Z,,33.2,34.6,,,,55
2018-01-24T21:53:52.784Z,,33.2,,,,,55
2018-01-24T21:54:02.803Z,,33.2,34.4,,,,55
2018-01-24T21:54:12.781Z,,33.2,,,,,55
2018-01-24T21:54:22.781Z,,33.2,34.3,,,,55
2018-01-24T21:54:32.781Z,,33.1,,,,,55
2018-01-24T21:54:42.784Z,,33.1,34.2,,,,55
2018-01-24T21:54:52.781Z,,33.1,,,,,55
2018-01-24T21:55:02.782Z,,33.1,34.1,,,,55
2018-01-24T21:55:12.781Z,,33.1,,,,,55
2018-01-24T21:55:22.784Z,,33,,,,,55
2018-01-24T21:55:32.782Z,,33,34,,,,55
2018-01-24T21:55:42.781Z,,33,,,,,55
2018-01-24T21:55:52.788Z,80,33,37.9,1,,0,55
2018-01-24T21:56:02.784Z,48,32.8,43.3,,,,55
2018-01-24T21:56:12.781Z,29,32.8,43.5,,,,55
2018-01-24T21:56:22.782Z,,32.8,41.6,,,,55
2018-01-24T21:56:32.801Z,,32.8,40.4,,,,55
2018-01-24T21:56:42.782Z,,,39.5,,,,
2018-01-24T21:56:52.781Z,,32.7,39,,,,55
2018-01-24T21:57:02.784Z,,32.7,39.1,,,,55
2018-01-24T21:57:12.785Z,,32.7,39.2,,,,55
2018-01-24T21:57:22.781Z,,32.7,39.3,,,,55
2018-01-24T21:57:32.787Z,,32.7,39.4,,,,55
2018-01-24T21:57:42.781Z,,32.7,39.7,,,,55
2018-01-24T21:57:52.784Z,,32.6,39.8,,,,55
2018-01-24T21:58:02.781Z,,32.6,40,,,,55
2018-01-24T21:58:12.782Z,,32.6,40.1,,,,55
2018-01-24T21:58:22.781Z,,32.6,40.3,,,,55
2018-01-24T21:58:32.782Z,,32.6,40.5,,,,55
2018-01-24T21:58:47.893Z,,,40.6,,,,
2018-01-24T21:58:52.782Z,,32.6,40.8,,,,55
2018-01-24T21:59:02.783Z,,32.5,40.9,,,,55
2018-01-24T21:59:12.781Z,,32.6,41,,,,55
2018-01-24T21:59:22.782Z,,32.5,41.1,,,,55
2018-01-24T21:59:32.781Z,,32.5,41.4,,,,55
2018-01-24T21:59:42.781Z,,32.5,41.5,,,,55
2018-01-24T21:59:52.782Z,,32.5,41.6,,,,55
2018-01-24T22:00:02.781Z,,32.6,41.8,,,,55
2018-01-24T22:00:12.784Z,,32.6,41.9,,,,55
2018-01-24T22:00:22.793Z,,32.6,42,,,,55
2018-01-24T22:00:32.781Z,,32.6,42.3,,,,55
2018-01-24T22:00:42.797Z,,32.6,42.4,,,,55
2018-01-24T22:00:52.781Z,,32.6,42.5,,,,55
2018-01-24T22:01:02.783Z,,32.7,42.6,,,,55
2018-01-24T22:01:12.781Z,,32.7,42.7,,,,55
2018-01-24T22:01:22.781Z,,32.7,43,,,,55
2018-01-24T22:01:32.781Z,,32.8,43.1,,,,55
2018-01-24T22:01:42.786Z,,32.8,43.2,,,,55
2018-01-24T22:01:52.782Z,,32.8,43.3,,,,55
2018-01-24T22:02:02.781Z,,33,43.4,,,,55
2018-01-24T22:02:12.781Z,,33,43.5,,,,55
2018-01-24T22:02:22.786Z,,33.1,43.7,,,,55
2018-01-24T22:02:37.802Z,,33.1,43.9,,,,55
2018-01-24T22:02:42.781Z,0,,43.5,1,,0,
2018-01-24T22:02:52.782Z,,33.2,41.2,,,,55
2018-01-24T22:03:02.781Z,,33.3,40.1,,,,55
2018-01-24T22:03:13.037Z,,33.3,39.6,,,,55
2018-01-24T22:03:22.785Z,,33.5,39.8,,,,55
2018-01-24T22:03:32.782Z,,33.5,40.2,,,,55
2018-01-24T22:03:42.782Z,,33.6,40.8,,,,55
2018-01-24T22:03:52.782Z,,33.6,,,,,55
2018-01-24T22:04:02.785Z,,33.7,40.6,,,,55
2018-01-24T22:04:12.782Z,,33.7,40.3,,,,55
2018-01-24T22:04:22.782Z,,33.8,40.2,,,,55
2018-01-24T22:04:32.783Z,,33.8,40.1,,,,55
2018-01-24T22:04:48.162Z,,33.8,39.9,,,,55
2018-01-24T22:04:52.784Z,,34,,,,,55
2018-01-24T22:05:02.787Z,,34,39.8,,,,55
2018-01-24T22:05:12.783Z,,34,39.6,,,,55
2018-01-24T22:05:22.782Z,,34.1,39.5,,,,55
2018-01-24T22:05:32.788Z,,34.1,,,,,55
2018-01-24T22:05:42.782Z,,34.1,39.4,,,,55
2018-01-24T22:05:52.783Z,,34.1,39.3,,,,55
2018-01-24T22:06:02.783Z,,34.1,39.1,,,,55
2018-01-24T22:06:12.785Z,,34.1,39,,,,55
2018-01-24T22:06:22.786Z,,34.1,38.9,,,,55
2018-01-24T22:06:32.784Z,,34.1,,,,,55
2018-01-24T22:06:42.783Z,,,38.8,,,,
2018-01-24T22:06:52.783Z,,34.1,38.9,,,,55
2018-01-24T22:07:07.803Z,,34.1,39.1,,,,55
2018-01-24T22:07:12.787Z,,34.1,39.3,,,,55
2018-01-24T22:07:22.784Z,,34.1,39.4,,,,55
2018-01-24T22:07:32.785Z,,34.1,39.5,,,,55
2018-01-24T22:07:42.791Z,,34.1,39.6,,,,55
2018-01-24T22:07:52.783Z,,34.1,,,,,55
2018-01-24T22:08:02.787Z,,34.1,39.8,,,,55
2018-01-24T22:08:12.784Z,,34.1,39.9,,,,55
2018-01-24T22:08:22.783Z,,34.1,,,,,55
2018-01-24T22:08:32.785Z,,34.1,40,,,,55
2018-01-24T22:08:42.784Z,,34.1,,,,,55
2018-01-24T22:08:52.783Z,,34.1,40.1,,,,55
2018-01-24T22:09:02.783Z,,34.1,,,,,55
2018-01-24T22:09:12.783Z,,34,40.2,,,,55
2018-01-24T22:09:22.783Z,,34,,,,,55
2018-01-24T22:09:32.798Z,,34,,,,,55
2018-01-24T22:09:42.783Z,,34,40.3,,,,55
2018-01-24T22:09:52.785Z,,34,,,,,55
2018-01-24T22:10:03.002Z,,34,40.5,,,,55
2018-01-24T22:10:12.784Z,,34,,,,,55
2018-01-24T22:10:22.809Z,,33.8,,,,,55
2018-01-24T22:10:32.786Z,,33.8,,,,,55
2018-01-24T22:10:42.796Z,,33.8,40.6,,,,55
2018-01-24T22:10:52.860Z,,33.8,,,,,55
2018-01-24T22:11:02.784Z,,33.8,,,,,55
2018-01-24T22:11:12.786Z,,33.8,40.7,,,,55
2018-01-24T22:11:22.784Z,,33.8,,,,,55
2018-01-24T22:11:32.784Z,,33.7,,,,,55
2018-01-24T22:11:42.784Z,,33.8,,,,,55
2018-01-24T22:11:52.784Z,,33.7,40.8,,,,55
2018-01-24T22:12:02.789Z,,33.7,,,,,55
2018-01-24T22:12:12.784Z,,33.7,,,,,55
2018-01-24T22:12:22.785Z,,33.7,,,,,55
2018-01-24T22:12:42.784Z,,33.6,,,,,55
2018-01-24T22:12:52.797Z,,33.6,38.8,,,,55
2018-01-24T22:13:02.785Z,,33.6,37.2,,,,55
2018-01-24T22:13:17.804Z,,33.6,35.8,,,,55
2018-01-24T22:13:23.158Z,,33.6,35.2,,,,55
2018-01-24T22:13:32.785Z,,33.6,35.1,,,,55
2018-01-24T22:13:42.804Z,,,35.2,,,,
2018-01-24T22:13:52.785Z,,33.5,35.3,,,,55
2018-01-24T22:14:02.785Z,,33.5,35.2,,,,55
2018-01-24T22:14:12.789Z,,33.5,35.1,,,,55
2018-01-24T22:14:22.785Z,,33.5,34.9,,,,55
2018-01-24T22:14:32.785Z,,33.3,,,,,55
2018-01-24T22:14:42.789Z,,33.3,34.8,,,,55
2018-01-24T22:14:57.809Z,,33.3,,,,,55
2018-01-24T22:15:02.793Z,,33.3,,,,,55
2018-01-24T22:15:12.787Z,,33.3,34.7,,,,55
2018-01-24T22:15:22.785Z,,33.2,34.6,,,,55
2018-01-24T22:15:42.785Z,,33.2,34.4,,,,55
2018-01-24T22:15:52.788Z,,33.2,,,,,55
2018-01-24T22:16:02.785Z,,33.2,,,,,55
2018-01-24T22:16:12.785Z,,33.1,34.3,,,,55
2018-01-24T22:16:22.787Z,,33.1,34.2,,,,55
2018-01-24T22:16:32.786Z,,33.1,,,,,55
2018-01-24T22:16:42.786Z,,33.1,,,,,55
2018-01-24T22:16:52.788Z,,33.1,34.1,,,,55
2018-01-24T22:17:02.786Z,,33.1,34.2,,,,55
2018-01-24T22:17:12.789Z,,33,,,,,55
2018-01-24T22:17:22.796Z,,33,34.3,,,,55
2018-01-24T22:17:32.786Z,,33,,,,,55
2018-01-24T22:17:43.139Z,,32.8,,,,,55
2018-01-24T22:17:52.786Z,,32.8,34.4,,,,55
2018-01-24T22:18:02.786Z,,32.8,,,,,55
2018-01-24T22:18:12.788Z,,32.8,,,,,55
2018-01-24T22:18:22.787Z,,32.8,,,,,55
2018-01-24T22:18:32.786Z,,32.8,34.6,,,,55
2018-01-24T22:18:42.786Z,,32.7,,,,,55
2018-01-24T22:18:52.786Z,,32.7,34.4,,,,55
2018-01-24T22:19:02.786Z,,32.7,33.8,,,,55
2018-01-24T22:19:17.876Z,79,,36.9,1,,0,
2018-01-24T22:19:22.787Z,58,32.6,42,,,,55
2018-01-24T22:19:32.787Z,29,,42.7,,,,
2018-01-24T22:19:47.866Z,,32.6,41.2,,,,55
2018-01-24T22:19:52.787Z,,32.6,40,,,,55
2018-01-24T22:20:02.790Z,,32.6,39.2,,,,55
2018-01-24T22:20:12.786Z,,,38.5,,,,
2018-01-24T22:20:22.788Z,,32.5,38.4,,,,55
2018-01-24T22:20:32.786Z,,32.5,38.5,,,,55
2018-01-24T22:20:42.787Z,,,38.7,,,,
2018-01-24T22:20:52.786Z,,32.5,39,,,,55
2018-01-24T22:21:02.786Z,,,39.1,,,,
2018-01-24T22:21:12.787Z,,32.3,39.2,,,,55
2018-01-24T22:21:22.787Z,,32.3,39.4,,,,55
2018-01-24T22:21:32.786Z,,,39.7,,,,
2018-01-24T22:21:42.789Z,,32.3,39.9,,,,55
2018-01-24T22:21:52.787Z,,,40,,,,
2018-01-24T22:22:02.786Z,,32.3,40.1,,,,55
2018-01-24T22:22:12.793Z,,32.2,40.2,,,,55
2018-01-24T22:22:22.786Z,,,40.5,,,,
2018-01-24T22:22:32.786Z,,32.2,40.6,,,,55
2018-01-24T22:22:52.786Z,,32.2,40.8,,,,55
2018-01-24T22:23:02.786Z,,,41,,,,
2018-01-24T22:23:12.787Z,,32.2,41.2,,,,55
2018-01-24T22:23:22.788Z,,32.2,41.4,,,,55
2018-01-24T22:23:32.787Z,,,41.5,,,,
2018-01-24T22:23:42.786Z,,32.2,41.6,,,,55
2018-01-24T22:23:52.790Z,,32.3,41.7,,,,55
2018-01-24T22:24:02.786Z,,,41.9,,,,
2018-01-24T22:24:12.786Z,,32.3,42,,,,55
2018-01-24T22:24:22.786Z,,32.3,42.2,,,,55
2018-01-24T22:24:32.786Z,,32.5,42.3,,,,55
2018-01-24T22:24:42.786Z,,,42.4,,,,
2018-01-24T22:24:52.790Z,,32.5,42.6,,,,55
2018-01-24T22:25:02.788Z,,32.6,42.7,,,,55
2018-01-24T22:25:12.786Z,,32.6,42.8,,,,55
2018-01-24T22:25:22.786Z,,,43.1,,,,
2018-01-24T22:25:37.836Z,,32.7,43.2,,,,55
2018-01-24T22:25:42.786Z,,32.7,,,,,55
2018-01-24T22:25:52.786Z,,32.8,43.4,,,,55
2018-01-24T22:26:02.786Z,,,43.5,,,,
2018-01-24T22:26:12.786Z,,32.8,43.6,,,,55
2018-01-24T22:26:22.787Z,,33,43.9,,,,55
2018-01-24T22:26:32.786Z,,,44,,,,
2018-01-24T22:26:42.786Z,0,33.1,42.4,1,,0,55
2018-01-24T22:26:52.786Z,,33.1,40.6,,,,55
2018-01-24T22:27:02.788Z,,33.2,39.7,,,,55
2018-01-24T22:27:12.786Z,,33.2,,,,,55
2018-01-24T22:27:22.788Z,,33.3,40,,,,55
2018-01-24T22:27:33.078Z,,,40.4,,,,
2018-01-24T22:27:47.875Z,,33.5,40.9,,,,55
2018-01-24T22:27:52.856Z,,33.6,40.7,,,,55
2018-01-24T22:28:02.786Z,,,40.6,,,,
2018-01-24T22:28:12.786Z,,33.7,40.3,,,,55
2018-01-24T22:28:22.786Z,,33.7,40.2,,,,55
2018-01-24T22:28:32.787Z,,,40,,,,
2018-01-24T22:28:42.786Z,,33.8,39.9,,,,55
2018-01-24T22:28:52.786Z,,33.8,39.8,,,,55
2018-01-24T22:29:02.786Z,,34,39.6,,,,55
2018-01-24T22:29:12.786Z,,34,,,,,55
2018-01-24T22:29:22.786Z,,,39.5,,,,
2018-01-24T22:29:32.788Z,,34,39.4,,,,55
2018-01-24T22:29:42.790Z,,34,,,,,55
2018-01-24T22:29:52.786Z,,34.1,39.3,,,,55
2018-01-24T22:30:02.808Z,,,39.1,,,,
2018-01-24T22:30:12.796Z,,34.1,39,,,,55
