Time,PrimTSet,ActPow,HwTOutlet,HwActive,HwTSet,PrimT,ChActive
2018-01-28T11:43:22.483Z,,,35.2,,55,35.8,
2018-01-28T11:43:32.401Z,,,35.2,,55,35.3,
2018-01-28T11:43:42.393Z,,,35.2,,55,35.1,
2018-01-28T11:43:52.393Z,,,35.1,,55,34.9,
2018-01-28T11:44:02.399Z,,,35.1,,55,34.8,
2018-01-28T11:44:12.393Z,,,35.1,,55,34.7,
2018-01-28T11:44:22.473Z,,,35.1,,55,34.6,
2018-01-28T11:44:32.398Z,,,34.9,,55,34.4,
2018-01-28T11:44:42.393Z,,,34.9,,55,34.3,
2018-01-28T11:44:52.393Z,,,34.9,,55,,
2018-01-28T11:45:02.423Z,,,34.9,,55,34.2,
2018-01-28T11:45:12.783Z,,,34.8,,55,,
2018-01-28T11:45:32.762Z,,,34.8,,55,34.1,
2018-01-28T11:45:42.962Z,,,34.8,,55,34,
2018-01-28T11:45:52.393Z,,,34.7,,55,,
2018-01-28T11:46:02.399Z,,,34.7,,55,33.8,
2018-01-28T11:46:12.393Z,,,34.7,,55,,
2018-01-28T11:46:22.473Z,,,34.6,,55,33.7,
2018-01-28T11:46:32.402Z,,,34.6,,55,,
2018-01-28T11:46:42.393Z,,,,,,33.6,
2018-01-28T11:46:52.393Z,,,34.6,,55,,
2018-01-28T11:47:02.393Z,,,34.4,,55,33.5,
2018-01-28T11:47:12.399Z,,,34.4,,55,,
2018-01-28T11:47:22.474Z,,,34.4,0,55,33.3,2
2018-01-28T11:47:32.402Z,40,79,34.3,0,55,40.2,2
2018-01-28T11:47:42.398Z,,43,34.3,,55,43.6,
2018-01-28T11:47:52.393Z,,29,34.3,,55,42.6,
2018-01-28T11:48:02.393Z,,,,,,41.2,
2018-01-28T11:48:12.393Z,,,34.2,,55,40,
2018-01-28T11:48:22.483Z,,,34.2,,55,39.2,
2018-01-28T11:48:32.393Z,,,34.2,,55,38.7,
2018-01-28T11:48:42.393Z,,,34.2,,55,,
2018-01-28T11:48:52.394Z,,,34.1,,55,39,
2018-01-28T11:49:02.393Z,,,34.1,,55,39.1,
2018-01-28T11:49:12.393Z,,,34.1,,55,39.3,
2018-01-28T11:49:22.490Z,,,34.1,,55,39.5,
2018-01-28T11:49:32.393Z,,,34,,55,39.7,
2018-01-28T11:49:42.393Z,,,34,,55,39.9,
2018-01-28T11:49:52.395Z,,,34,,55,40.1,
2018-01-28T11:50:02.392Z,,,34,,55,40.2,
2018-01-28T11:50:12.393Z,,,34,,55,40.3,
2018-01-28T11:50:22.472Z,,,33.8,,55,40.6,
2018-01-28T11:50:32.393Z,,,33.8,,55,40.7,
2018-01-28T11:50:42.394Z,,,33.8,,55,40.9,
2018-01-28T11:50:52.406Z,,,33.8,,55,41,
2018-01-28T11:51:02.393Z,,,33.8,,55,41.2,
2018-01-28T11:51:12.393Z,,,33.8,,55,41.4,
2018-01-28T11:51:22.473Z,,,33.7,,55,41.6,
2018-01-28T11:51:32.393Z,,,33.7,,55,41.7,
2018-01-28T11:51:42.419Z,,,33.7,,55,41.8,
2018-01-28T11:51:52.393Z,,,33.7,,55,42,
2018-01-28T11:52:02.393Z,,,33.7,,55,42.2,
2018-01-28T11:52:12.393Z,,,33.7,,55,42.4,
2018-01-28T11:52:22.483Z,,,33.7,,55,42.5,
2018-01-28T11:52:32.396Z,,,33.7,,55,42.7,
2018-01-28T11:52:42.394Z,,,33.7,,55,42.8,
2018-01-28T11:52:52.393Z,,,33.7,,55,43,
2018-01-28T11:53:02.393Z,,,33.7,,55,43.1,
2018-01-28T11:53:12.393Z,,,33.7,,55,43.3,
2018-01-28T11:53:22.476Z,,,33.8,,55,43.4,
2018-01-28T11:53:32.394Z,,,33.8,,55,43.5,
2018-01-28T11:53:42.401Z,,,33.8,,55,43.6,
2018-01-28T11:53:52.393Z,,,33.8,,55,43.9,
2018-01-28T11:54:02.393Z,,0,,0,,43.8,2
2018-01-28T11:54:12.394Z,,,34,,55,41.3,
2018-01-28T11:54:22.480Z,,,34,,55,40,
2018-01-28T11:54:32.393Z,,,34.1,,55,39.4,
2018-01-28T11:54:42.392Z,,,34.1,,55,39.6,
2018-01-28T11:54:52.392Z,,,34.1,,55,40,
2018-01-28T11:55:02.393Z,,,,,,40.4,
2018-01-28T11:55:12.394Z,,,34.2,,55,40.6,
2018-01-28T11:55:22.651Z,,,34.2,,55,40.3,
2018-01-28T11:55:32.421Z,,,34.3,,55,40.2,
2018-01-28T11:55:42.437Z,,,34.3,,55,40,
2018-01-28T11:55:52.431Z,,,34.3,,55,39.9,
2018-01-28T11:56:02.420Z,,,34.4,,55,39.8,
2018-01-28T11:56:12.526Z,,,34.4,,55,39.6,
2018-01-28T11:56:22.681Z,,,34.4,,55,39.5,
2018-01-28T11:56:32.465Z,,,34.6,,55,39.4,
2018-01-28T11:56:42.798Z,,,34.6,,55,,
2018-01-28T11:56:52.484Z,,,34.6,,55,39.3,
2018-01-28T11:57:02.451Z,,,34.6,,55,39.1,
2018-01-28T11:57:12.435Z,,,34.6,,55,39,
2018-01-28T11:57:32.601Z,,,34.6,,55,38.9,
2018-01-28T11:57:42.418Z,,,34.6,,55,38.8,
2018-01-28T11:57:52.403Z,,,34.6,,55,38.6,
2018-01-28T11:58:12.503Z,,,34.6,,55,38.5,
2018-01-28T11:58:22.553Z,,,34.6,,55,38.8,
2018-01-28T11:58:32.458Z,,,34.6,,55,38.9,
2018-01-28T11:58:42.421Z,,,,,,39,
2018-01-28T11:58:52.392Z,,,34.6,,55,39.1,
2018-01-28T11:59:02.393Z,,,34.6,,55,,
2018-01-28T11:59:12.403Z,,,34.6,,55,39.4,
2018-01-28T11:59:22.494Z,,,34.6,,55,,
2018-01-28T11:59:43.673Z,,,34.6,,55,39.5,
2018-01-28T11:59:43.674Z,,,34.6,,55,39.6,
2018-01-28T11:59:52.430Z,,,34.6,,55,,
2018-01-28T12:00:02.396Z,,,34.4,,55,39.8,
2018-01-28T12:00:12.396Z,,,34.4,,55,,
2018-01-28T12:00:22.593Z,,,,,,39.9,
2018-01-28T12:00:32.393Z,,,34.4,,55,,
2018-01-28T12:00:42.404Z,,,,,,40,
2018-01-28T12:00:52.399Z,,,34.4,,55,,
2018-01-28T12:01:02.445Z,,,34.4,,55,,
2018-01-28T12:01:12.395Z,,,34.3,,55,40.1,
2018-01-28T12:01:22.519Z,,,34.3,,55,,
2018-01-28T12:01:32.462Z,,,34.3,,55,,
2018-01-28T12:01:42.402Z,,,34.3,,55,40.2,
2018-01-28T12:01:52.393Z,,,34.3,,55,,
2018-01-28T12:02:02.424Z,,,34.3,,55,,
2018-01-28T12:02:12.445Z,,,34.2,,55,40.3,
2018-01-28T12:02:22.482Z,,,34.2,,55,,
2018-01-28T12:02:32.392Z,,,34.2,,55,,
2018-01-28T12:02:42.401Z,,,34.2,,55,,
2018-01-28T12:02:52.393Z,,,34.2,,55,40.5,
2018-01-28T12:03:02.400Z,,,34.2,,55,,
2018-01-28T12:03:12.428Z,,,34.1,,55,,
2018-01-28T12:03:22.488Z,,,34.1,,55,,
2018-01-28T12:03:32.392Z,,,34.1,,55,,
2018-01-28T12:03:42.556Z,,,34.1,,55,,
2018-01-28T12:03:52.423Z,,,,,,40.6,
2018-01-28T12:04:02.402Z,,,34.1,,55,,
2018-01-28T12:04:12.394Z,,,,,,40.1,
2018-01-28T12:04:22.534Z,,,34,,55,37.9,
2018-01-28T12:04:32.464Z,,,34,,55,36.5,
2018-01-28T12:04:42.417Z,,,34,,55,35.3,
2018-01-28T12:04:52.417Z,,,34,,55,34.9,
2018-01-28T12:05:02.392Z,,,33.8,,55,,
2018-01-28T12:05:12.394Z,,,,,,35.1,
2018-01-28T12:05:22.542Z,,,33.8,,55,,
2018-01-28T12:05:32.424Z,,,33.8,,55,34.9,
2018-01-28T12:05:52.396Z,,,33.7,,55,34.8,
2018-01-28T12:06:02.397Z,,,33.7,,55,,
2018-01-28T12:06:12.452Z,,,33.7,,55,34.7,
2018-01-28T12:06:22.556Z,,,33.7,,55,,
2018-01-28T12:06:32.399Z,,,33.7,,55,34.6,
2018-01-28T12:06:42.439Z,,,33.6,,55,,
2018-01-28T12:06:52.405Z,,,,,,34.4,
2018-01-28T12:07:02.433Z,,,33.6,,55,,
2018-01-28T12:07:12.447Z,,,33.6,,55,34.3,
2018-01-28T12:07:32.453Z,,,33.5,,55,34.2,
2018-01-28T12:07:42.452Z,,,33.5,,55,,
2018-01-28T12:07:52.391Z,,,33.5,,55,34.1,
2018-01-28T12:08:02.443Z,,,33.5,,55,,
2018-01-28T12:08:12.418Z,,,33.5,,55,34,
2018-01-28T12:08:32.415Z,,,33.3,,55,,
2018-01-28T12:08:42.506Z,,79,,0,,36.4,2
2018-01-28T12:08:52.480Z,0,124,33.3,1,55,43.1,0
2018-01-28T12:09:02.492Z,59,,33.7,0,55,52.1,0
2018-01-28T12:09:12.470Z,,0,40.8,0,55,52.5,0
2018-01-28T12:09:22.618Z,59,0,46.1,0,55,53.2,0
2018-01-28T12:09:32.422Z,,,,0,,54.8,0
2018-01-28T12:09:42.424Z,,,44.1,,55,55.6,
2018-01-28T12:09:52.395Z,,,43.3,,55,56,
2018-01-28T12:10:02.392Z,,,,,,56.1,
2018-01-28T12:10:12.393Z,,,43.3,,55,,
2018-01-28T12:10:22.497Z,40,,43.3,0,55,,2
2018-01-28T12:10:42.453Z,,,43.6,,55,49.8,
2018-01-28T12:10:52.404Z,,,44,,55,41.4,
2018-01-28T12:11:02.404Z,,,44.3,,55,36.9,
2018-01-28T12:11:12.397Z,,,44.5,,55,35.1,
2018-01-28T12:11:22.494Z,,,44.8,,55,34.1,
2018-01-28T12:11:32.391Z,,,45,,55,34,
2018-01-28T12:11:42.396Z,,,45.1,,55,34.1,
2018-01-28T12:12:02.404Z,,,45.3,,55,,
2018-01-28T12:12:12.400Z,,80,,0,,37.9,2
2018-01-28T12:12:22.517Z,,54,45.3,,55,43.2,
2018-01-28T12:12:32.400Z,,0,45.5,0,55,43.3,2
2018-01-28T12:12:42.432Z,,,45.5,,55,39.9,
2018-01-28T12:12:52.413Z,,,45.6,,55,37.5,
2018-01-28T12:13:02.430Z,,,,,,36,
2018-01-28T12:13:12.396Z,,,45.7,,55,35.6,
2018-01-28T12:13:22.642Z,,,45.7,,55,35.4,
2018-01-28T12:13:32.449Z,,,45.7,,55,35.2,
2018-01-28T12:13:42.411Z,,,,,,35.1,
2018-01-28T12:13:52.513Z,,,45.7,,55,34.9,
2018-01-28T12:14:02.442Z,,,45.7,,55,34.7,
2018-01-28T12:14:12.496Z,,,45.7,,55,,
2018-01-28T12:14:22.696Z,,,,,,34.6,
2018-01-28T12:14:32.425Z,,,45.7,,55,34.4,
2018-01-28T12:14:42.441Z,,,45.8,,55,,
2018-01-28T12:14:52.483Z,,,,,,34.3,
2018-01-28T12:15:02.496Z,,,45.7,,55,,
2018-01-28T12:15:12.458Z,,,45.7,,55,34.2,
2018-01-28T12:15:22.714Z,,,,,,34.1,
2018-01-28T12:15:32.442Z,,,45.7,,55,,
2018-01-28T12:15:42.407Z,,,45.6,,55,,
2018-01-28T12:15:52.435Z,,,,,,34,
2018-01-28T12:16:02.452Z,,,45.6,0,55,33.8,2
2018-01-28T12:16:12.459Z,,,45.6,,55,,
2018-01-28T12:16:22.576Z,,,45.5,,55,33.7,
2018-01-28T12:16:32.395Z,,,45.5,,55,,
2018-01-28T12:16:42.411Z,,,,,,33.6,
2018-01-28T12:16:52.393Z,,,45.3,,55,,
2018-01-28T12:17:02.493Z,,,45.3,,55,,
2018-01-28T12:17:12.481Z,,79,,0,,37.5,2
2018-01-28T12:17:22.601Z,,54,45.2,,55,43.1,
2018-01-28T12:17:32.421Z,,0,45.2,0,55,43.5,2
2018-01-28T12:17:42.447Z,,,45.1,,55,39.8,
2018-01-28T12:17:52.434Z,,,45.1,,55,37.4,
2018-01-28T12:18:02.488Z,,,45,,55,35.8,
2018-01-28T12:18:12.425Z,,,45,,55,35.2,
2018-01-28T12:18:22.570Z,,,44.9,,55,34.9,
2018-01-28T12:18:32.456Z,,,44.8,,55,34.7,
2018-01-28T12:18:42.475Z,,,44.8,,55,34.6,
2018-01-28T12:18:52.394Z,,,,,,34.4,
2018-01-28T12:19:02.393Z,,,44.7,,55,34.2,
2018-01-28T12:19:12.423Z,,,44.5,,55,,
2018-01-28T12:19:22.528Z,,,,,,34.1,
2018-01-28T12:19:32.535Z,,,44.4,,55,34,
2018-01-28T12:19:42.472Z,,,44.3,,55,,
2018-01-28T12:19:52.392Z,,,,,,33.8,
2018-01-28T12:20:02.433Z,,,44.2,,55,,
2018-01-28T12:20:12.403Z,,,44.1,,55,33.7,
2018-01-28T12:20:32.467Z,,,44,,55,33.6,
2018-01-28T12:20:42.443Z,,,43.9,,55,,
2018-01-28T12:20:52.423Z,,,,,,33.5,
2018-01-28T12:21:02.469Z,,,43.7,,55,,
2018-01-28T12:21:22.606Z,,,43.6,,55,33.3,
2018-01-28T12:21:32.497Z,,,43.5,,55,33.2,
2018-01-28T12:21:42.437Z,,,43.4,,55,,
2018-01-28T12:21:52.479Z,,,,,,33.1,
2018-01-28T12:22:02.546Z,,,43.3,,55,,
2018-01-28T12:22:12.415Z,,79,,0,,37.1,2
2018-01-28T12:22:22.587Z,,54,43.2,,55,42.6,
2018-01-28T12:22:32.521Z,,29,43.2,,55,43,
2018-01-28T12:22:42.434Z,,,43.1,,55,41.3,
2018-01-28T12:22:52.419Z,,,43,,55,40,
2018-01-28T12:23:02.530Z,,,43,,55,39.2,
2018-01-28T12:23:12.420Z,,,,,,38.6,
2018-01-28T12:23:22.655Z,,,42.6,,55,38.5,
2018-01-28T12:23:42.406Z,,,42.6,,55,38.9,
2018-01-28T12:23:52.398Z,,,42.5,,55,39,
2018-01-28T12:24:02.421Z,,,42.4,,55,,
2018-01-28T12:24:12.429Z,,,42.3,,55,39.2,
2018-01-28T12:24:22.617Z,,,,,,39.7,
2018-01-28T12:24:32.420Z,,,42.2,,55,,
2018-01-28T12:24:42.499Z,,,,,,40,
2018-01-28T12:24:52.426Z,,,42,,55,40.1,
2018-01-28T12:25:02.403Z,,,41.9,,55,,
2018-01-28T12:25:12.391Z,,,,,,40.2,
2018-01-28T12:25:22.521Z,,,41.8,,55,40.6,
2018-01-28T12:25:32.456Z,,,41.7,,55,40.8,
2018-01-28T12:25:52.454Z,,,41.7,,55,41,
2018-01-28T12:26:02.429Z,,,41.5,,55,41.2,
2018-01-28T12:26:22.602Z,,,41.5,,55,41.6,
2018-01-28T12:26:32.520Z,,,41.4,,55,41.7,
2018-01-28T12:26:52.395Z,,,41.2,,55,42,
2018-01-28T12:27:02.396Z,,,41.1,,55,,
2018-01-28T12:27:12.486Z,,,,,,42.2,
2018-01-28T12:27:22.592Z,,,41,,55,42.5,
2018-01-28T12:27:32.495Z,,,40.9,,55,42.6,
2018-01-28T12:27:52.436Z,,,40.8,,55,43,
2018-01-28T12:28:02.394Z,,,40.7,,55,,
2018-01-28T12:28:12.445Z,,,,,,43.1,
2018-01-28T12:28:22.571Z,,,40.7,,55,43.4,
2018-01-28T12:28:32.439Z,,,40.6,,55,,
2018-01-28T12:28:42.432Z,,,,,,43.5,
2018-01-28T12:28:52.400Z,,,40.5,,55,43.9,
2018-01-28T12:29:02.408Z,,0,40.3,0,55,43.6,2
2018-01-28T12:29:12.399Z,,,40.3,,55,41.1,
2018-01-28T12:29:22.605Z,,,40.3,,55,39.9,
2018-01-28T12:29:32.431Z,,,40.2,,55,39.5,
2018-01-28T12:29:42.476Z,,,40.1,,55,,
2018-01-28T12:30:02.424Z,,,40.1,,55,40.5,
2018-01-28T12:30:12.392Z,,,40,,55,40.6,
2018-01-28T12:30:22.557Z,,,39.9,,55,,
2018-01-28T12:30:32.449Z,,,39.9,,55,40.3,
2018-01-28T12:30:42.458Z,,,,,,40,
2018-01-28T12:30:52.423Z,,,39.8,,55,39.9,
2018-01-28T12:31:02.485Z,,,39.6,,55,,
2018-01-28T12:31:12.409Z,,,39.6,,55,39.8,
2018-01-28T12:31:22.616Z,,,,,,39.5,
2018-01-28T12:31:32.433Z,,,39.5,,55,,
2018-01-28T12:31:42.394Z,,,39.5,,55,39.4,
2018-01-28T12:31:52.483Z,,,,,,39.3,
2018-01-28T12:32:02.405Z,,,39.4,,55,,
2018-01-28T12:32:12.399Z,,,,,,39.1,
2018-01-28T12:32:22.509Z,,,39.3,,55,38.9,
2018-01-28T12:32:32.430Z,,,39.1,,55,,
2018-01-28T12:32:42.431Z,,,39.1,,55,,
2018-01-28T12:32:52.391Z,,,,,,38.6,
2018-01-28T12:33:02.483Z,,,39,,55,,
2018-01-28T12:33:12.420Z,,,,,,38.6,
2018-01-28T12:33:22.672Z,,,38.9,,55,,
2018-01-28T12:33:32.390Z,,,,,,38.8,
2018-01-28T12:33:42.456Z,,,38.9,,55,39,
2018-01-28T12:33:52.429Z,,,38.8,,55,,
2018-01-28T12:34:02.446Z,,,38.8,,55,39.1,
2018-01-28T12:34:12.464Z,,,,,,39.3,
2018-01-28T12:34:22.600Z,,,38.6,,55,39.4,
2018-01-28T12:34:32.455Z,,,38.5,,55,,
2018-01-28T12:34:42.466Z,,,,,,39.5,
2018-01-28T12:34:52.544Z,,,38.5,,55,39.6,
2018-01-28T12:35:02.484Z,,,38.4,,55,,
2018-01-28T12:35:12.541Z,,,38.4,,55,39.8,
2018-01-28T12:35:22.877Z,,,38.4,,55,,
2018-01-28T12:35:32.497Z,,,38.3,,55,39.9,
2018-01-28T12:35:42.475Z,,,38.3,,55,,
2018-01-28T12:35:52.420Z,,,38.1,,55,40,
2018-01-28T12:36:12.446Z,,,38.1,,55,40.1,
2018-01-28T12:36:22.711Z,,,38.1,,55,,
2018-01-28T12:36:32.452Z,,,38,,55,,
2018-01-28T12:36:52.408Z,,,37.9,,55,40.2,
2018-01-28T12:37:02.572Z,,,37.9,,55,,
2018-01-28T12:37:12.489Z,,,37.8,,55,,
2018-01-28T12:37:22.761Z,,,,,,40.3,
2018-01-28T12:37:32.437Z,,,37.7,,55,,
2018-01-28T12:37:52.399Z,,,37.7,,55,40.5,
2018-01-28T12:38:02.489Z,,,37.5,,55,,
2018-01-28T12:38:22.681Z,,,37.5,,55,,
2018-01-28T12:38:32.457Z,,,37.5,,55,,
2018-01-28T12:38:42.446Z,,,37.4,,55,,
2018-01-28T12:38:52.390Z,,,37.4,,55,,
2018-01-28T12:39:02.477Z,,,37.4,,55,40.6,
2018-01-28T12:39:12.398Z,,,37.3,,55,40,
2018-01-28T12:39:22.763Z,,,37.3,,55,37.8,
2018-01-28T12:39:32.395Z,,,37.3,,55,36.5,
2018-01-28T12:39:42.405Z,,,37.2,,55,35.3,
2018-01-28T12:39:52.418Z,,,37.2,,55,34.9,
2018-01-28T12:40:02.471Z,,,37.2,,55,,
2018-01-28T12:40:12.432Z,,,37,,55,35.1,
2018-01-28T12:40:22.729Z,,,37,,55,,
2018-01-28T12:40:32.416Z,,,37,,55,,
2018-01-28T12:40:42.395Z,,,36.9,,55,34.9,
2018-01-28T12:40:52.393Z,,,36.9,,55,,
2018-01-28T12:41:02.390Z,,,36.9,,55,34.8,
2018-01-28T12:41:12.390Z,,,36.8,,55,,
2018-01-28T12:41:22.489Z,,,36.8,,55,34.7,
2018-01-28T12:41:32.390Z,,,36.8,,55,,
2018-01-28T12:41:42.390Z,,,36.7,,55,34.6,
2018-01-28T12:41:52.396Z,,,36.7,,55,,
2018-01-28T12:42:02.390Z,,,36.7,,55,34.4,
2018-01-28T12:42:12.390Z,,,36.5,,55,,
2018-01-28T12:42:22.479Z,,,36.5,,55,34.3,
2018-01-28T12:42:32.389Z,,,36.4,,55,,
2018-01-28T12:42:42.390Z,,,36.4,,55,,
2018-01-28T12:42:52.458Z,,,36.4,,55,34.2,
2018-01-28T12:43:02.390Z,,,36.3,,55,,
2018-01-28T12:43:12.389Z,,,,,,34.1,
2018-01-28T12:43:22.470Z,,,36.3,,55,34,
2018-01-28T12:43:32.390Z,,,36.2,,55,,
2018-01-28T12:43:42.389Z,,,,,,33.8,
2018-01-28T12:43:52.390Z,,80,36.2,0,55,38.4,2
2018-01-28T12:44:02.389Z,,58,36.2,,55,43.2,
2018-01-28T12:44:12.390Z,,0,36,0,55,42.8,2
2018-01-28T12:44:22.469Z,,,36,,55,39.8,
2018-01-28T12:44:32.391Z,,,36,,55,37.9,
2018-01-28T12:44:42.391Z,,,35.9,,55,35.9,
2018-01-28T12:44:52.394Z,,,35.9,,55,35.8,
2018-01-28T12:45:02.392Z,,,35.9,,55,35.3,
2018-01-28T12:45:12.391Z,,,35.9,,55,35.2,
2018-01-28T12:45:22.470Z,,,35.8,,55,34.9,
2018-01-28T12:45:32.391Z,,,35.8,,55,34.8,
2018-01-28T12:45:42.389Z,,,35.8,,55,34.7,
2018-01-28T12:45:52.394Z,,,35.7,,55,34.6,
2018-01-28T12:46:02.395Z,,,35.7,,55,34.4,
2018-01-28T12:46:12.392Z,,,35.7,,55,,
2018-01-28T12:46:22.469Z,,,35.6,,55,34.3,
2018-01-28T12:46:34.949Z,,,35.6,,55,,
2018-01-28T12:46:42.395Z,,,,,,34.2,
2018-01-28T12:46:52.440Z,,,35.6,,55,,
2018-01-28T12:47:02.392Z,,,35.4,,55,34.1,
2018-01-28T12:47:12.393Z,,,35.4,,55,34,
2018-01-28T12:47:22.472Z,,,35.4,,55,,
2018-01-28T12:47:32.389Z,,,35.3,0,55,33.8,2
2018-01-28T12:47:42.389Z,40,0,35.3,0,55,33.8,2
2018-01-28T12:47:52.389Z,,,35.3,,55,,
2018-01-28T12:48:02.389Z,,,35.2,,55,33.7,
2018-01-28T12:48:12.389Z,,,35.2,,55,,
2018-01-28T12:48:22.479Z,,,35.2,,55,33.6,
2018-01-28T12:48:32.390Z,,,35.2,,55,,
2018-01-28T12:48:42.390Z,,,35.1,,55,33.5,
2018-01-28T12:48:52.477Z,,80,35.1,0,55,37.4,2
2018-01-28T12:49:02.392Z,,54,35.1,,55,43.1,
2018-01-28T12:49:12.393Z,,45,34.9,,55,43.5,
2018-01-28T12:49:22.550Z,,29,34.9,,55,41.8,
2018-01-28T12:49:32.389Z,,,34.9,,55,40.9,
2018-01-28T12:49:42.389Z,,,34.8,,55,39.9,
2018-01-28T12:49:52.389Z,,,34.8,,55,38.9,
2018-01-28T12:50:02.389Z,,,34.8,,55,38.7,
2018-01-28T12:50:12.391Z,,,34.8,,55,39,
2018-01-28T12:50:22.470Z,,,34.7,,55,,
2018-01-28T12:50:32.391Z,,,34.7,,55,39.1,
2018-01-28T12:50:42.388Z,,,34.7,,55,39.3,
2018-01-28T12:50:52.394Z,,,34.7,,55,39.4,
2018-01-28T12:51:02.393Z,,,34.6,,55,39.7,
2018-01-28T12:51:12.391Z,,,34.6,,55,40,
2018-01-28T12:51:22.469Z,,,34.6,,55,40.1,
2018-01-28T12:51:32.389Z,,,34.6,,55,40.3,
2018-01-28T12:51:42.388Z,,,34.4,,55,40.5,
2018-01-28T12:51:52.389Z,,,34.4,,55,40.6,
2018-01-28T12:52:02.391Z,,,34.4,,55,40.8,
2018-01-28T12:52:12.389Z,,,34.4,,55,41,
2018-01-28T12:52:22.489Z,,,34.4,,55,,
2018-01-28T12:52:32.389Z,,,34.3,,55,41.2,
2018-01-28T12:52:42.389Z,,,34.3,,55,41.5,
2018-01-28T12:52:52.388Z,,,34.3,,55,41.6,
2018-01-28T12:53:02.389Z,,,34.3,,55,41.7,
2018-01-28T12:53:12.389Z,,,34.3,,55,42,
2018-01-28T12:53:22.499Z,,,34.3,,55,,
2018-01-28T12:53:43.382Z,,,34.3,,55,42.2,
2018-01-28T12:53:43.384Z,,,34.2,,55,42.4,
2018-01-28T12:53:52.397Z,,,34.2,,55,42.6,
2018-01-28T12:54:02.389Z,,,34.2,,55,,
2018-01-28T12:54:12.391Z,,,34.2,,55,42.8,
2018-01-28T12:54:22.468Z,,,34.2,,55,43,
2018-01-28T12:54:32.389Z,,,34.2,,55,43.1,
2018-01-28T12:54:42.388Z,,,34.2,,55,43.3,
2018-01-28T12:54:52.573Z,,,34.2,,55,43.4,
2018-01-28T12:55:02.389Z,,,34.2,,55,43.6,
2018-01-28T12:55:12.389Z,,,34.3,,55,43.7,
2018-01-28T12:55:22.478Z,,0,34.3,0,55,44.1,2
2018-01-28T12:55:32.388Z,,,34.3,,55,41.7,
2018-01-28T12:55:42.397Z,,,34.3,,55,40.7,
2018-01-28T12:55:52.390Z,,,34.3,,55,39.6,
2018-01-28T12:56:02.388Z,,,34.4,,55,39.5,
2018-01-28T12:56:12.388Z,,,34.4,,55,40,
2018-01-28T12:56:22.469Z,,,34.4,,55,,
2018-01-28T12:56:32.388Z,,,34.6,,55,40.6,
2018-01-28T12:56:42.388Z,,,34.6,,55,,
2018-01-28T12:56:52.396Z,,,34.7,,55,40.5,
2018-01-28T12:57:02.390Z,,,34.7,,55,40.2,
2018-01-28T12:57:12.392Z,,,34.7,,55,40.1,
2018-01-28T12:57:22.478Z,,,34.7,,55,40,
2018-01-28T12:57:32.390Z,,,34.8,,55,39.8,
2018-01-28T12:57:42.388Z,,,34.8,,55,39.6,
2018-01-28T12:57:52.388Z,,,34.8,,55,,
2018-01-28T12:58:10.297Z,,,34.8,,55,39.5,
2018-01-28T12:58:12.391Z,,,34.9,,55,39.4,
2018-01-28T12:58:22.469Z,,,34.9,,55,39.3,
2018-01-28T12:58:32.388Z,,,34.9,,55,,
2018-01-28T12:58:42.388Z,,,34.9,,55,39.1,
2018-01-28T12:58:52.403Z,,,34.9,,55,38.9,
2018-01-28T12:59:02.389Z,,,34.9,,55,,
2018-01-28T12:59:12.388Z,,,34.9,,55,,
2018-01-28T12:59:22.471Z,,,34.9,,55,38.6,
2018-01-28T12:59:32.391Z,,,34.9,,55,,
2018-01-28T12:59:42.389Z,,,34.9,,55,38.8,
2018-01-28T12:59:52.388Z,,,34.9,,55,39,
2018-01-28T13:00:02.388Z,,,34.9,,55,39.1,
2018-01-28T13:00:12.393Z,,,34.9,,55,39.3,
2018-01-28T13:00:22.468Z,,,34.9,,55,39.4,
2018-01-28T13:00:32.391Z,,,34.9,,55,39.5,
2018-01-28T13:00:42.741Z,,,34.9,,55,,
2018-01-28T13:00:52.404Z,,,34.9,,55,39.6,
2018-01-28T13:01:02.395Z,,,34.8,,55,39.8,
2018-01-28T13:01:12.393Z,,,34.8,,55,,
2018-01-28T13:01:22.468Z,,,34.8,,55,39.9,
2018-01-28T13:01:32.388Z,,,34.8,,55,40,
2018-01-28T13:01:42.388Z,,,34.8,,55,,
2018-01-28T13:01:52.388Z,,,34.8,,55,,
2018-01-28T13:02:02.388Z,,,34.7,,55,40.1,
2018-01-28T13:02:12.403Z,,,34.7,,55,,
2018-01-28T13:02:22.472Z,,,34.7,,55,,
2018-01-28T13:02:32.389Z,,,34.7,,55,40.2,
2018-01-28T13:02:42.389Z,,,34.7,,55,,
2018-01-28T13:02:52.393Z,,,34.7,,55,40.3,
2018-01-28T13:03:02.391Z,,,34.7,,55,,
2018-01-28T13:03:12.388Z,,,34.6,,55,,
2018-01-28T13:03:22.467Z,,,34.6,,55,40.5,
2018-01-28T13:03:32.388Z,,,34.6,,55,,
2018-01-28T13:03:42.388Z,,,34.6,,55,,
2018-01-28T13:03:52.388Z,,,34.6,,55,40.6,
2018-01-28T13:04:02.388Z,,,34.4,,55,,
2018-01-28T13:04:12.389Z,,,34.4,,55,,
2018-01-28T13:04:22.468Z,,,34.4,,55,,
2018-01-28T13:04:32.407Z,,,34.4,,55,,
2018-01-28T13:04:42.403Z,,,34.4,,55,40.7,
2018-01-28T13:04:52.389Z,,,34.4,,55,,
2018-01-28T13:05:02.389Z,,,34.3,,55,,
