Time,ActPow,HwActive,ChActive,PrimT,HwTOutlet,HwTSet,PrimTSet
2018-02-11T13:39:33.815Z,,,,,32.8,55,
2018-02-11T13:39:43.814Z,,,,34,32.8,55,
2018-02-11T13:39:53.814Z,,,,33.8,32.8,55,
2018-02-11T13:40:03.815Z,80,0,2,38.5,32.7,55,
2018-02-11T13:40:13.824Z,49,,,43.3,32.7,55,
2018-02-11T13:40:23.814Z,29,,,43.4,32.7,55,
2018-02-11T13:40:33.815Z,,,,41.6,32.6,55,
2018-02-11T13:40:43.814Z,,,,40.4,32.6,55,
2018-02-11T13:40:53.818Z,,,,39.6,32.6,55,
2018-02-11T13:41:03.814Z,,,,38.9,32.6,55,
2018-02-11T13:41:13.815Z,,,,39,32.6,55,
2018-02-11T13:41:23.821Z,,,,39.2,32.5,55,
2018-02-11T13:41:33.814Z,,,,39.3,32.5,55,
2018-02-11T13:41:43.814Z,,,,,32.5,55,
2018-02-11T13:41:53.814Z,,,,39.5,32.5,55,
2018-02-11T13:42:03.816Z,,,,39.7,32.5,55,
2018-02-11T13:42:13.816Z,,,,39.9,32.3,55,
2018-02-11T13:42:23.814Z,,,,40.1,32.3,55,
2018-02-11T13:42:33.814Z,,,,40.2,32.3,55,
2018-02-11T13:42:43.814Z,,,,40.3,32.3,55,
2018-02-11T13:42:53.815Z,,,,40.6,32.3,55,
2018-02-11T13:43:03.814Z,,,,40.7,32.3,55,
2018-02-11T13:43:13.814Z,,,,40.8,32.2,55,
2018-02-11T13:43:23.814Z,,,,40.9,32.3,55,
2018-02-11T13:43:33.814Z,,,,41,32.2,55,
2018-02-11T13:43:43.816Z,,,,41.2,32.2,55,
2018-02-11T13:43:53.814Z,,,,41.4,32.2,55,
2018-02-11T13:44:03.815Z,,,,41.5,32.2,55,
2018-02-11T13:44:13.815Z,,,,41.6,32.2,55,
2018-02-11T13:44:23.814Z,,,,41.7,32.3,55,
2018-02-11T13:44:33.814Z,,,,41.8,32.3,55,
2018-02-11T13:44:43.814Z,,,,41.9,32.3,55,
2018-02-11T13:44:53.814Z,,,,42,32.3,55,
2018-02-11T13:45:03.864Z,,,,42.3,32.3,55,
2018-02-11T13:45:13.814Z,,,,42.4,32.3,55,
2018-02-11T13:45:23.814Z,,,,42.5,32.5,55,
2018-02-11T13:45:33.813Z,,,,42.6,32.5,55,
2018-02-11T13:45:43.816Z,,,,42.7,32.5,55,
2018-02-11T13:45:53.814Z,,,,43,32.6,55,
2018-02-11T13:46:03.813Z,,,,,32.6,55,
2018-02-11T13:46:13.820Z,,,,43.2,32.6,55,
2018-02-11T13:46:23.814Z,,,,,32.7,55,
2018-02-11T13:46:33.815Z,,,,43.3,32.7,55,
2018-02-11T13:46:43.814Z,,,,43.5,32.8,55,
2018-02-11T13:46:53.814Z,,,,,32.8,55,
2018-02-11T13:47:03.814Z,,,,43.6,32.8,55,
2018-02-11T13:47:13.814Z,,,,43.9,33,55,
2018-02-11T13:47:23.814Z,0,0,2,43.8,33,55,
2018-02-11T13:47:33.816Z,,,,41.6,33.1,55,
2018-02-11T13:47:43.857Z,,,,40.3,33.2,55,
2018-02-11T13:47:53.815Z,,,,39.7,33.2,55,
2018-02-11T13:48:03.814Z,,,,,33.3,55,
2018-02-11T13:48:13.815Z,,,,40,33.3,55,
2018-02-11T13:48:23.814Z,,,,40.5,33.5,55,
2018-02-11T13:48:33.814Z,,,,40.8,33.5,55,
2018-02-11T13:48:43.814Z,,,,40.6,33.5,55,
2018-02-11T13:48:53.814Z,,,,40.5,33.6,55,
2018-02-11T13:49:03.817Z,,,,40.2,33.6,55,
2018-02-11T13:49:13.814Z,,,,40.1,33.6,55,
2018-02-11T13:49:23.814Z,,,,39.9,33.7,55,
2018-02-11T13:49:33.814Z,,,,39.8,33.7,55,
2018-02-11T13:49:43.814Z,,,,39.6,33.8,55,
2018-02-11T13:49:53.814Z,,,,,33.8,55,
2018-02-11T13:50:03.814Z,,,,39.5,33.8,55,
2018-02-11T13:50:13.814Z,,,,39.4,33.8,55,
2018-02-11T13:50:23.898Z,,,,39.3,33.8,55,
2018-02-11T13:50:33.815Z,,,,39.1,33.8,55,
2018-02-11T13:50:43.814Z,,,,39,33.8,55,
2018-02-11T13:50:53.814Z,,,,,33.8,55,
2018-02-11T13:51:03.818Z,,,,38.9,33.8,55,
2018-02-11T13:51:13.816Z,,,,38.8,34,55,
2018-02-11T13:51:23.814Z,,,,38.6,33.8,55,
2018-02-11T13:51:33.813Z,,,,38.8,33.8,55,
2018-02-11T13:51:43.814Z,,,,38.9,33.8,55,
2018-02-11T13:51:53.814Z,,,,39.1,33.8,55,
2018-02-11T13:52:03.814Z,,,,39.3,33.8,55,
2018-02-11T13:52:13.814Z,,,,39.4,33.8,55,
2018-02-11T13:52:23.814Z,,,,39.5,33.8,55,
2018-02-11T13:52:33.813Z,,,,,33.8,55,
2018-02-11T13:52:43.813Z,,,,39.6,33.8,55,
2018-02-11T13:52:53.955Z,,,,39.8,33.8,55,
2018-02-11T13:53:03.813Z,,,,,33.8,55,
2018-02-11T13:53:13.814Z,,,,39.9,33.8,55,
2018-02-11T13:53:23.905Z,,,,40,33.7,55,
2018-02-11T13:53:33.813Z,,,,40,33.7,55,
2018-02-11T13:53:43.813Z,,,,,33.7,55,
2018-02-11T13:53:53.814Z,,,,40.1,33.7,55,
2018-02-11T13:54:03.813Z,,,,,33.7,55,
2018-02-11T13:54:13.813Z,,,,40.2,33.7,55,
2018-02-11T13:54:23.813Z,,,,,33.6,55,
2018-02-11T13:54:33.814Z,,,,,33.6,55,
2018-02-11T13:54:43.814Z,,,,40.3,33.6,55,
2018-02-11T13:54:53.814Z,,,,,33.6,55,
2018-02-11T13:55:03.813Z,,,,,33.6,55,
2018-02-11T13:55:13.814Z,,,,,33.6,55,
2018-02-11T13:55:23.814Z,,,,40.5,33.5,55,
2018-02-11T13:55:33.813Z,,,,,33.5,55,
2018-02-11T13:55:43.821Z,,,,,33.5,55,
2018-02-11T13:55:53.820Z,,,,,33.5,55,
2018-02-11T13:56:03.814Z,,,,40.6,33.5,55,
2018-02-11T13:56:13.813Z,,,,,33.5,55,
2018-02-11T13:56:23.813Z,,,,,33.3,55,
2018-02-11T13:56:33.813Z,,,,,33.3,55,
2018-02-11T13:56:43.813Z,,,,,33.3,55,
2018-02-11T13:56:53.815Z,,,,,33.3,55,
2018-02-11T13:57:03.815Z,,,,,33.3,55,
2018-02-11T13:57:13.814Z,,,,,33.2,55,
2018-02-11T13:57:23.813Z,,,,40.7,33.2,55,
2018-02-11T13:57:33.814Z,,,,38.8,33.2,55,
2018-02-11T13:57:43.814Z,,,,37.2,33.2,55,
2018-02-11T13:57:53.813Z,,,,35.7,33.1,55,
2018-02-11T13:58:04.145Z,,,,34.7,33.1,55,
2018-02-11T13:58:13.818Z,,,,34.4,33.1,55,
2018-02-11T13:58:23.813Z,,,,34.6,33.1,55,
2018-02-11T13:58:33.813Z,,,,34.7,33.1,55,
2018-02-11T13:58:43.813Z,,,,,33.1,55,
2018-02-11T13:58:53.814Z,,,,34.6,33,55,
2018-02-11T13:59:03.823Z,,,,34.4,33,55,
2018-02-11T13:59:13.813Z,,,,34.3,33,55,
2018-02-11T13:59:23.813Z,,,,,33,55,
2018-02-11T13:59:33.813Z,,,,,32.8,55,
2018-02-11T13:59:43.813Z,,,,34.2,32.8,55,
2018-02-11T13:59:53.814Z,,,,34.1,32.8,55,
2018-02-11T14:00:03.813Z,,,,,32.8,55,
2018-02-11T14:00:13.823Z,,,,34,32.8,55,
2018-02-11T14:00:23.816Z,,0,2,,32.7,55,
2018-02-11T14:00:33.813Z,80,,,39.7,32.7,55,
2018-02-11T14:00:43.816Z,49,,,43.5,32.7,55,
2018-02-11T14:00:53.813Z,29,,,43.1,32.7,55,
2018-02-11T14:01:03.813Z,,,,41.4,32.6,55,
2018-02-11T14:01:13.819Z,,,,40.2,32.6,55,
2018-02-11T14:01:23.816Z,,,,39.4,32.6,55,
2018-02-11T14:01:33.813Z,,,,38.9,32.6,55,
2018-02-11T14:01:43.814Z,,,,39,32.5,55,
2018-02-11T14:01:53.814Z,,,,39.2,32.5,55,
2018-02-11T14:02:03.813Z,,,,39.3,32.5,55,
2018-02-11T14:02:13.814Z,,,,39.4,32.5,55,
2018-02-11T14:02:23.824Z,,,,39.5,32.5,55,
2018-02-11T14:02:33.812Z,,,,39.8,32.3,55,
2018-02-11T14:02:43.850Z,,,,39.9,32.3,55,
2018-02-11T14:02:53.812Z,,,,40.1,32.3,55,
2018-02-11T14:03:03.813Z,,,,40.2,32.3,55,
2018-02-11T14:03:13.822Z,,,,40.3,32.3,55,
2018-02-11T14:03:23.814Z,124,1,0,41.5,33.3,55,0
2018-02-11T14:03:33.927Z,,,,50,39.1,55,
2018-02-11T14:03:43.813Z,,,,55,48.6,55,
2018-02-11T14:03:53.813Z,44,,,59.1,55.1,55,
2018-02-11T14:04:03.812Z,29,,,58.7,57.2,55,
2018-02-11T14:04:13.812Z,0,0,0,56.8,,,59
2018-02-11T14:04:23.822Z,,0,0,55.6,52.4,55,
2018-02-11T14:04:33.813Z,,,,57,50.7,55,
2018-02-11T14:04:43.812Z,,,,58.1,49.9,55,
2018-02-11T14:04:53.813Z,,0,0,59.1,50.8,55,59
2018-02-11T14:05:03.815Z,0,0,0,60.3,53.9,55,
2018-02-11T14:05:13.812Z,,,,60.5,52.8,55,
2018-02-11T14:05:23.812Z,,,,61.2,52.4,55,
2018-02-11T14:05:33.828Z,,,,61.4,52.3,55,
2018-02-11T14:05:43.813Z,,,,,52.2,55,
2018-02-11T14:05:53.812Z,,0,2,,52,55,40
2018-02-11T14:06:03.819Z,,,,,51.9,55,
2018-02-11T14:06:13.813Z,,,,59.9,51.8,55,
2018-02-11T14:06:23.812Z,,,,46.5,51.8,55,
2018-02-11T14:06:33.813Z,,,,40.6,51.8,55,
2018-02-11T14:06:43.812Z,,,,37.7,51.8,55,
2018-02-11T14:06:53.814Z,,,,36.4,51.8,55,
2018-02-11T14:07:03.813Z,,,,35.8,51.8,55,
2018-02-11T14:07:13.812Z,,,,36,51.8,55,
2018-02-11T14:07:23.814Z,,,,,51.8,55,
2018-02-11T14:07:33.812Z,,,,35.9,51.7,55,
2018-02-11T14:07:43.812Z,,,,35.7,51.7,55,
2018-02-11T14:07:53.813Z,,,,35.4,51.7,55,
2018-02-11T14:08:03.812Z,,,,35.3,51.6,55,
2018-02-11T14:08:13.814Z,,,,35.2,51.6,55,
2018-02-11T14:08:23.812Z,,,,35.1,51.6,55,
2018-02-11T14:08:33.812Z,,,,,51.4,55,
2018-02-11T14:08:43.813Z,,,,34.9,51.4,55,
2018-02-11T14:08:53.816Z,,,,,51.4,55,
2018-02-11T14:09:03.813Z,,,,,51.3,55,
2018-02-11T14:09:13.812Z,,,,34.8,51.3,55,
2018-02-11T14:09:23.812Z,,,,34.7,51.2,55,
2018-02-11T14:09:33.813Z,,,,,51.2,55,
2018-02-11T14:09:43.812Z,,,,,51.2,55,
2018-02-11T14:09:53.813Z,,,,34.6,51.1,55,
2018-02-11T14:10:03.812Z,,,,,51.1,55,
2018-02-11T14:10:13.812Z,,,,,51,55,
2018-02-11T14:10:23.813Z,,,,34.7,51,55,
2018-02-11T14:10:33.812Z,,,,34.8,50.9,55,
2018-02-11T14:10:43.812Z,,,,34.9,50.9,55,
2018-02-11T14:10:53.818Z,,,,35.1,50.8,55,
2018-02-11T14:11:03.815Z,,,,,50.8,55,
2018-02-11T14:11:13.812Z,,,,35.2,50.7,55,
2018-02-11T14:11:23.812Z,,,,,50.7,55,
2018-02-11T14:11:33.812Z,,,,35.3,50.6,55,
2018-02-11T14:11:43.819Z,,,,,50.4,55,
2018-02-11T14:11:53.812Z,,,,35.4,50.4,55,
2018-02-11T14:12:03.812Z,,,,,50.3,55,
2018-02-11T14:12:13.819Z,,,,35.6,50.2,55,
2018-02-11T14:12:23.812Z,,,,,50.1,55,
2018-02-11T14:12:33.812Z,,,,,50.1,55,
2018-02-11T14:12:43.812Z,,,,35.7,50,55,
2018-02-11T14:12:53.812Z,,,,,49.9,55,
2018-02-11T14:13:03.812Z,,,,,49.9,55,
2018-02-11T14:13:13.812Z,,,,35.1,49.8,55,
2018-02-11T14:13:23.812Z,,,,34.1,49.7,55,
2018-02-11T14:13:33.814Z,79,0,2,35.1,49.5,55,
2018-02-11T14:13:43.811Z,66,,,41.1,49.4,55,
2018-02-11T14:13:53.812Z,32,,,42.8,49.3,55,
2018-02-11T14:14:03.812Z,29,,,41.6,49.3,55,
2018-02-11T14:14:13.812Z,,,,40.2,,,
2018-02-11T14:14:23.815Z,,,,39.3,49.1,55,
2018-02-11T14:14:33.812Z,,,,38.6,49.1,55,
2018-02-11T14:14:43.812Z,,,,38.3,49,55,
2018-02-11T14:14:53.812Z,,,,38.6,48.9,55,
2018-02-11T14:15:03.812Z,,,,38.7,48.7,55,
2018-02-11T14:15:13.812Z,,,,39,48.6,55,
2018-02-11T14:15:23.812Z,,,,39.1,48.5,55,
2018-02-11T14:15:33.811Z,,,,39.2,48.5,55,
2018-02-11T14:15:43.816Z,,,,39.4,48.4,55,
2018-02-11T14:15:53.813Z,,,,39.7,48.3,55,
2018-02-11T14:16:03.812Z,,,,39.8,48.2,55,
2018-02-11T14:16:13.819Z,,,,39.9,48.1,55,
2018-02-11T14:16:23.812Z,,,,40.1,48,55,
2018-02-11T14:16:33.812Z,,,,40.2,48,55,
2018-02-11T14:16:43.812Z,,,,40.3,47.8,55,
2018-02-11T14:16:53.812Z,29,0,2,40.3,47.7,55,40
2018-02-11T14:17:03.811Z,,,,40.6,47.6,55,
2018-02-11T14:17:13.811Z,,,,40.7,47.5,55,
2018-02-11T14:17:23.811Z,,,,40.8,47.4,55,
2018-02-11T14:17:33.811Z,,,,40.9,47.3,55,
2018-02-11T14:17:43.813Z,,,,41.1,47.3,55,
2018-02-11T14:17:53.811Z,,,,41.2,47.2,55,
2018-02-11T14:18:03.811Z,,,,41.4,47,55,
2018-02-11T14:18:13.811Z,,,,41.5,,,
2018-02-11T14:18:23.811Z,,,,41.6,46.8,55,
2018-02-11T14:18:33.811Z,,,,41.8,46.7,55,
2018-02-11T14:18:43.811Z,,,,41.9,46.6,55,
2018-02-11T14:18:53.814Z,,,,42,46.6,55,
2018-02-11T14:19:03.812Z,,,,42.2,46.5,55,
2018-02-11T14:19:13.813Z,,,,42.3,46.4,55,
2018-02-11T14:19:23.812Z,,,,42.5,46.2,55,
2018-02-11T14:19:33.820Z,,,,,46.1,55,
2018-02-11T14:19:43.813Z,,,,42.6,46,55,
2018-02-11T14:19:53.812Z,,,,42.8,46,55,
2018-02-11T14:20:03.814Z,,,,43,45.9,55,
2018-02-11T14:20:13.907Z,,,,43.1,45.8,55,
2018-02-11T14:20:23.811Z,,,,43.2,45.7,55,
2018-02-11T14:20:33.814Z,,,,43.4,45.6,55,
2018-02-11T14:20:43.811Z,,,,,45.5,55,
2018-02-11T14:20:53.812Z,,,,43.6,45.5,55,
2018-02-11T14:21:03.817Z,,,,,45.3,55,
2018-02-11T14:21:13.812Z,,,,43.9,45.2,55,
2018-02-11T14:21:23.812Z,0,0,2,43.8,45.1,55,
2018-02-11T14:21:33.811Z,,,,41.6,45.1,55,
2018-02-11T14:21:43.811Z,,,,40.3,45,55,
2018-02-11T14:21:53.812Z,,,,39.7,44.9,55,
2018-02-11T14:22:03.811Z,,,,,44.8,55,
2018-02-11T14:22:13.811Z,,,,40,44.7,55,
2018-02-11T14:22:23.811Z,,,,40.5,44.7,55,
2018-02-11T14:22:33.811Z,,,,40.8,44.5,55,
2018-02-11T14:22:43.811Z,,,,40.6,44.4,55,
2018-02-11T14:22:53.812Z,,,,40.3,,,
2018-02-11T14:23:03.811Z,,,,40.2,44.3,55,
2018-02-11T14:23:13.811Z,,,,40,44.2,55,
2018-02-11T14:23:23.812Z,,,,39.9,44.1,55,
2018-02-11T14:23:33.813Z,,,,39.8,44,55,
2018-02-11T14:23:43.811Z,,,,39.6,44,55,
2018-02-11T14:23:53.812Z,,,,39.5,43.9,55,
2018-02-11T14:24:03.811Z,,,,,43.7,55,
2018-02-11T14:24:13.811Z,,,,39.4,43.6,55,
2018-02-11T14:24:23.812Z,,,,39.3,43.6,55,
2018-02-11T14:24:33.811Z,,,,39.1,43.5,55,
2018-02-11T14:24:43.811Z,,,,39,43.4,55,
2018-02-11T14:24:53.815Z,,,,38.9,43.3,55,
2018-02-11T14:25:03.810Z,,,,,43.3,55,
2018-02-11T14:25:13.811Z,,,,38.8,43.2,55,
2018-02-11T14:25:23.812Z,,,,38.6,43.1,55,
2018-02-11T14:25:33.811Z,,,,38.8,43.1,55,
2018-02-11T14:25:43.812Z,,,,38.9,43,55,
2018-02-11T14:25:53.816Z,,,,39,42.8,55,
2018-02-11T14:26:03.812Z,,,,39.1,42.8,55,
2018-02-11T14:26:13.810Z,,,,39.4,42.7,55,
2018-02-11T14:26:23.810Z,,,,39.5,42.6,55,
2018-02-11T14:26:33.811Z,,,,,42.6,55,
2018-02-11T14:26:43.811Z,,,,39.6,42.5,55,
2018-02-11T14:26:53.812Z,,,,39.8,42.4,55,
2018-02-11T14:27:03.811Z,,,,,42.4,55,
2018-02-11T14:27:13.811Z,,,,39.9,42.3,55,
2018-02-11T14:27:23.812Z,,,,,42.2,55,
2018-02-11T14:27:33.811Z,,,,40,42,55,
2018-02-11T14:27:43.810Z,,,,,42,55,
2018-02-11T14:27:53.811Z,,,,40.1,41.9,55,
2018-02-11T14:28:04.098Z,,,,,41.9,55,
2018-02-11T14:28:13.811Z,,,,,41.8,55,
2018-02-11T14:28:23.811Z,,,,40.2,41.7,55,
2018-02-11T14:28:33.811Z,,,,,41.7,55,
2018-02-11T14:28:43.810Z,,,,,41.6,55,
2018-02-11T14:28:53.810Z,,,,,41.5,55,
2018-02-11T14:29:03.811Z,,,,40.3,41.5,55,
2018-02-11T14:29:13.810Z,,,,,41.4,55,
2018-02-11T14:29:23.812Z,,,,,41.4,55,
2018-02-11T14:29:33.810Z,,,,40.5,41.2,55,
2018-02-11T14:29:43.812Z,,,,,41.1,55,
2018-02-11T14:29:53.810Z,,,,,41.1,55,
2018-02-11T14:30:03.810Z,,,,,41,55,
2018-02-11T14:30:13.813Z,,,,,41,55,
2018-02-11T14:30:23.811Z,,,,,40.9,55,
2018-02-11T14:30:33.812Z,,,,40.6,40.8,55,
2018-02-11T14:30:43.816Z,,,,,40.8,55,
2018-02-11T14:30:53.812Z,,,,,40.7,55,
2018-02-11T14:31:13.811Z,,,,,40.7,55,
2018-02-11T14:31:23.810Z,,,,,40.6,55,
2018-02-11T14:31:33.811Z,,,,39.1,40.5,55,
2018-02-11T14:31:43.810Z,,,,37.3,,,
2018-02-11T14:31:53.811Z,,,,35.7,40.3,55,
2018-02-11T14:32:03.810Z,,,,34.6,40.3,55,
2018-02-11T14:32:13.811Z,,,,34.4,40.2,55,
2018-02-11T14:32:23.810Z,,,,34.6,40.2,55,
2018-02-11T14:32:33.811Z,,,,34.7,40.1,55,
2018-02-11T14:32:43.813Z,,,,,40.1,55,
2018-02-11T14:32:53.811Z,,,,34.6,40,55,
2018-02-11T14:33:03.811Z,,,,34.4,40,55,
2018-02-11T14:33:13.810Z,,,,34.3,39.9,55,
2018-02-11T14:33:23.810Z,,,,,39.9,55,
2018-02-11T14:33:33.810Z,,,,34.2,39.8,55,
2018-02-11T14:33:43.810Z,,,,,39.8,55,
2018-02-11T14:33:54.037Z,,,,34.1,39.6,55,
2018-02-11T14:34:03.810Z,,,,34,39.5,55,
2018-02-11T14:34:13.812Z,,,,,39.5,55,
2018-02-11T14:34:23.811Z,,0,2,34,39.4,55,
2018-02-11T14:34:33.924Z,79,,,40,,,
2018-02-11T14:34:43.810Z,40,,,43.7,39.4,55,
2018-02-11T14:34:53.811Z,29,,,42.8,39.3,55,
2018-02-11T14:35:03.810Z,,,,41.3,39.1,55,
2018-02-11T14:35:13.810Z,,,,40.1,,,
2018-02-11T14:35:23.810Z,,,,39.3,39,55,
2018-02-11T14:35:33.813Z,,,,38.7,39,55,
2018-02-11T14:35:43.809Z,,,,39.1,38.9,55,
2018-02-11T14:35:53.811Z,,,,39.2,38.9,55,
2018-02-11T14:36:03.810Z,,,,39.3,38.8,55,
2018-02-11T14:36:13.813Z,,,,39.4,,,
2018-02-11T14:36:23.810Z,,,,39.7,38.8,55,
2018-02-11T14:36:33.810Z,,,,39.8,38.6,55,
2018-02-11T14:36:43.810Z,,,,40,38.6,55,
2018-02-11T14:36:53.811Z,,,,40.1,38.5,55,
2018-02-11T14:37:03.810Z,,,,40.3,38.5,55,
2018-02-11T14:37:13.810Z,,,,40.5,,,
2018-02-11T14:37:23.810Z,,,,40.6,38.4,55,
2018-02-11T14:37:33.810Z,,,,40.7,38.4,55,
2018-02-11T14:37:43.810Z,,,,40.9,38.3,55,
2018-02-11T14:38:03.810Z,,,,41.1,38.1,55,
2018-02-11T14:38:13.810Z,,,,41.2,38.1,55,
2018-02-11T14:38:23.810Z,,,,41.4,38,55,
2018-02-11T14:38:33.810Z,,,,41.5,,,
2018-02-11T14:38:43.810Z,,,,41.7,38,55,
2018-02-11T14:38:53.810Z,,,,41.8,37.9,55,
2018-02-11T14:39:03.810Z,,,,,37.9,55,
2018-02-11T14:39:13.810Z,,,,42,,,
2018-02-11T14:39:23.810Z,,,,42.2,37.8,55,
2018-02-11T14:39:33.809Z,,,,42.3,37.8,55,
2018-02-11T14:39:43.811Z,,,,42.5,37.7,55,
2018-02-11T14:39:53.810Z,,,,,37.7,55,
2018-02-11T14:40:03.816Z,,,,42.7,37.7,55,
2018-02-11T14:40:13.809Z,,,,,37.5,55,
2018-02-11T14:40:23.812Z,,,,43,37.5,55,
2018-02-11T14:40:33.810Z,,,,43.1,37.4,55,
2018-02-11T14:40:43.816Z,,,,43.2,37.4,55,
2018-02-11T14:40:53.815Z,,,,43.3,37.4,55,
2018-02-11T14:41:03.810Z,,,,43.4,37.3,55,
2018-02-11T14:41:13.810Z,,,,43.5,37.3,55,
2018-02-11T14:41:23.810Z,,,,43.6,37.3,55,
2018-02-11T14:41:33.810Z,,,,43.7,37.3,55,
2018-02-11T14:41:43.810Z,,,,43.9,37.2,55,
2018-02-11T14:41:53.813Z,0,0,2,43.2,,,
2018-02-11T14:42:03.810Z,,,,41.1,37.2,55,
2018-02-11T14:42:13.812Z,,,,40.1,37.2,55,
2018-02-11T14:42:23.811Z,,,,39.7,37.2,55,
2018-02-11T14:42:33.810Z,,,,39.9,37,55,
2018-02-11T14:42:43.809Z,,,,40.3,37,55,
2018-02-11T14:42:53.810Z,,,,40.8,37,55,
2018-02-11T14:43:03.841Z,,,,40.8,,,
2018-02-11T14:43:13.810Z,,,,40.6,36.9,55,
2018-02-11T14:43:24.022Z,,,,40.3,36.9,55,
2018-02-11T14:43:33.823Z,,,,40.2,36.9,55,
2018-02-11T14:43:43.809Z,,,,40.1,36.9,55,
2018-02-11T14:43:53.835Z,,,,39.9,36.9,55,
2018-02-11T14:44:04.086Z,,,,39.8,,,
2018-02-11T14:44:13.810Z,,,,,36.9,55,
2018-02-11T14:44:23.809Z,,,,39.6,36.8,55,
2018-02-11T14:44:33.809Z,,,,39.5,,,
2018-02-11T14:44:43.814Z,,,,39.4,36.8,55,
2018-02-11T14:44:53.812Z,,,,39.3,36.8,55,
2018-02-11T14:45:04.189Z,,,,39.1,,,
2018-02-11T14:45:13.812Z,,,,39,36.7,55,
2018-02-11T14:45:23.810Z,,,,,36.7,55,
2018-02-11T14:45:33.809Z,,,,38.9,,,
2018-02-11T14:45:43.820Z,,,,38.8,36.7,55,
2018-02-11T14:46:03.810Z,,,,38.9,36.5,55,
2018-02-11T14:46:13.817Z,,,,39,,,
2018-02-11T14:46:23.809Z,,,,39.1,36.5,55,
2018-02-11T14:46:33.809Z,,,,39.3,36.5,55,
2018-02-11T14:46:43.810Z,,,,39.4,36.4,55,
2018-02-11T14:46:53.809Z,,,,39.5,,,
2018-02-11T14:47:03.813Z,,,,39.6,36.4,55,
2018-02-11T14:47:13.809Z,,,,,36.3,55,
2018-02-11T14:47:23.810Z,,,,39.8,36.3,55,
2018-02-11T14:47:33.809Z,,,,39.9,,,
2018-02-11T14:47:43.810Z,,,,,36.3,55,
2018-02-11T14:47:53.809Z,,,,40,,,
2018-02-11T14:48:03.809Z,,,,,36.2,55,
2018-02-11T14:48:13.809Z,,,,,36.2,55,
2018-02-11T14:48:23.809Z,,,,40.1,36,55,
2018-02-11T14:48:43.809Z,,,,40.2,36,55,
2018-02-11T14:48:53.810Z,,,,,36,55,
2018-02-11T14:49:13.811Z,,,,40.3,35.9,55,
2018-02-11T14:49:33.811Z,,,,,35.9,55,
2018-02-11T14:49:43.809Z,,,,40.5,35.8,55,
2018-02-11T14:49:53.809Z,,,,,35.8,55,
2018-02-11T14:50:13.809Z,,,,,35.8,55,
2018-02-11T14:50:23.809Z,,,,40.6,35.7,55,
2018-02-11T14:50:43.814Z,,,,,35.7,55,
2018-02-11T14:50:53.809Z,,,,,35.6,55,
2018-02-11T14:51:13.809Z,,,,,35.6,55,
2018-02-11T14:51:23.809Z,,,,,35.6,55,
2018-02-11T14:51:33.809Z,,,,40.7,,,
2018-02-11T14:51:43.810Z,,,,,35.4,55,
2018-02-11T14:51:53.809Z,,,,40.5,,,
2018-02-11T14:52:04.003Z,,,,38.3,35.4,55,
2018-02-11T14:52:13.809Z,,,,36.8,35.4,55,
2018-02-11T14:52:23.809Z,,,,35.3,35.3,55,
2018-02-11T14:52:33.809Z,,,,34.6,35.3,55,
2018-02-11T14:52:43.810Z,,,,,35.3,55,
2018-02-11T14:52:53.809Z,,,,34.7,35.2,55,
2018-02-11T14:53:03.809Z,,,,34.8,,,
2018-02-11T14:53:13.809Z,,,,,35.2,55,
2018-02-11T14:53:23.809Z,,,,34.6,35.2,55,
2018-02-11T14:53:33.809Z,,,,34.4,,,
2018-02-11T14:53:43.808Z,,,,34.3,35.1,55,
2018-02-11T14:53:53.809Z,,,,,35.1,55,
2018-02-11T14:54:13.808Z,,,,34.2,34.9,55,
2018-02-11T14:54:23.830Z,,,,,34.9,55,
2018-02-11T14:54:33.811Z,,,,34.1,,,
2018-02-11T14:54:43.810Z,,,,34,34.8,55,
2018-02-11T14:54:53.812Z,,,,,34.8,55,
2018-02-11T14:55:03.808Z,79,0,2,35,,,
2018-02-11T14:55:13.808Z,73,,,41.3,34.8,55,
2018-02-11T14:55:23.813Z,31,,,43.7,34.8,55,
2018-02-11T14:55:33.809Z,29,,,42.4,34.7,55,
2018-02-11T14:55:43.809Z,,,,40.9,34.7,55,
2018-02-11T14:55:53.810Z,,,,39.8,34.7,55,
2018-02-11T14:56:03.808Z,,,,,34.6,55,
2018-02-11T14:56:13.809Z,,,,38.9,,,
2018-02-11T14:56:23.809Z,,,,39.1,34.6,55,
2018-02-11T14:56:33.808Z,,,,39.2,34.6,55,
2018-02-11T14:56:43.809Z,,,,,34.4,55,
2018-02-11T14:56:53.810Z,,,,39.4,,,
2018-02-11T14:57:03.808Z,,,,39.7,34.4,55,
2018-02-11T14:57:13.809Z,,,,,34.4,55,
2018-02-11T14:57:23.808Z,,,,40,,,
2018-02-11T14:57:33.808Z,,,,,34.3,55,
2018-02-11T14:57:43.809Z,,,,40.3,34.3,55,
2018-02-11T14:57:53.808Z,,,,40.5,,,
2018-02-11T14:58:03.809Z,,,,40.6,34.2,55,
2018-02-11T14:58:13.809Z,,,,,34.2,55,
2018-02-11T14:58:23.809Z,,,,40.8,34.2,55,
2018-02-11T14:58:33.808Z,,,,41,,,
2018-02-11T14:58:43.808Z,,,,41.1,34.2,55,
2018-02-11T14:59:03.808Z,,,,41.5,34.2,55,
