Time,HwTOutlet,PrimTSet,PrimT,HwTSet,ActPow,ChActive,HwActive
2018-01-27T11:42:22.594Z,,,55.8,,67,,
2018-01-27T11:42:32.498Z,54.2,59,56.1,55,0,0,0
2018-01-27T11:42:42.498Z,54.2,,56.7,55,,,
2018-01-27T11:42:52.499Z,52.8,,58.6,55,,,
2018-01-27T11:43:02.498Z,,,60.1,,,,
2018-01-27T11:43:12.498Z,52.3,,61.2,55,,,
2018-01-27T11:43:22.591Z,52,,62.2,55,,,
2018-01-27T11:43:32.499Z,52.3,40,63.1,55,,1,0
2018-01-27T11:43:42.498Z,,,63.7,,,,
2018-01-27T11:43:52.502Z,52.7,,56.8,55,,,
2018-01-27T11:44:02.500Z,53.1,,44.3,55,,,
2018-01-27T11:44:12.506Z,53.3,,38.3,55,,,
2018-01-27T11:44:22.578Z,53.4,,34.9,55,,,
2018-01-27T11:44:32.498Z,53.6,,33.6,55,,1,0
2018-01-27T11:44:42.499Z,53.6,,39.5,55,80,,
2018-01-27T11:44:52.498Z,53.7,,43.7,55,41,,
2018-01-27T11:45:10.365Z,53.7,,42.3,55,0,1,0
2018-01-27T11:45:13.036Z,53.6,,39,55,,,
2018-01-27T11:45:23.061Z,53.6,,36.7,55,,,
2018-01-27T11:45:33.064Z,53.6,,35.3,55,,,
2018-01-27T11:45:43.105Z,53.6,40,34.8,55,0,1,0
2018-01-27T11:45:52.501Z,53.4,,,55,,,
2018-01-27T11:46:02.500Z,53.4,,34.6,55,,,
2018-01-27T11:46:12.497Z,,,34.4,,,,
2018-01-27T11:46:22.577Z,53.4,,34.2,55,,,
2018-01-27T11:46:32.498Z,53.3,,34.1,55,,,
2018-01-27T11:46:42.498Z,,,34,,,,
2018-01-27T11:46:52.497Z,53.3,,33.8,55,,,
2018-01-27T11:47:02.498Z,53.2,,33.7,55,,,
2018-01-27T11:47:12.536Z,53.2,,33.6,55,,,
2018-01-27T11:47:32.498Z,53.1,,33.5,55,,,
2018-01-27T11:47:42.503Z,53,,,55,,,
2018-01-27T11:47:52.497Z,53,,,55,,,
2018-01-27T11:48:02.497Z,,,33.3,,,,
2018-01-27T11:48:12.497Z,52.9,,33.2,55,,,
2018-01-27T11:48:22.577Z,52.8,,,55,,,
2018-01-27T11:48:32.498Z,52.7,,,55,,,
2018-01-27T11:48:42.500Z,,,33.1,,,,
2018-01-27T11:48:52.497Z,52.6,,,55,,,
2018-01-27T11:49:02.498Z,52.4,,33,55,,,
2018-01-27T11:49:22.577Z,52.3,,32.8,55,,,
2018-01-27T11:49:32.500Z,52.2,,,55,,1,0
2018-01-27T11:49:42.498Z,,,38.9,,80,,
2018-01-27T11:49:52.497Z,52.1,,43,55,41,,
2018-01-27T11:50:02.497Z,52,,42.2,55,29,,
2018-01-27T11:50:12.497Z,51.9,,40.6,55,,,
2018-01-27T11:50:22.588Z,51.8,,39.5,55,,,
2018-01-27T11:50:32.501Z,51.7,,38.7,55,,,
2018-01-27T11:50:42.501Z,51.6,0,40.9,55,124,0,2
2018-01-27T11:50:52.497Z,44.2,,48.3,55,,,
2018-01-27T11:51:02.497Z,43.2,,52.4,55,,,
2018-01-27T11:51:12.504Z,48.5,,57.2,55,105,,
2018-01-27T11:51:22.578Z,53.1,,60,55,91,,
2018-01-27T11:51:32.499Z,56.1,,60.5,55,69,,
2018-01-27T11:51:42.497Z,56.9,,59.3,55,70,,
2018-01-27T11:51:52.497Z,56.1,59,57.6,55,0,0,0
2018-01-27T11:52:02.498Z,55.1,,55,55,,,
2018-01-27T11:52:12.498Z,55.6,,52.4,55,,,
2018-01-27T11:52:22.582Z,54,,51.3,55,,,
2018-01-27T11:52:32.501Z,52.9,,52.2,55,,,
2018-01-27T11:52:42.498Z,52.2,,53.3,55,,,
2018-01-27T11:52:52.497Z,51.8,40,54.5,55,,1,0
2018-01-27T11:53:02.500Z,51.3,,55,55,,,
2018-01-27T11:53:12.803Z,51.1,,48.5,55,,,
2018-01-27T11:53:24.671Z,50.8,,40.5,55,,,
2018-01-27T11:53:32.499Z,50.6,,36.5,55,,,
2018-01-27T11:53:42.497Z,50.3,,34.6,55,,,
2018-01-27T11:53:52.497Z,50.1,,33.8,55,,,
2018-01-27T11:54:02.503Z,50,,39.3,55,79,1,0
2018-01-27T11:54:12.497Z,49.8,,44.3,55,48,,
2018-01-27T11:54:22.583Z,49.5,,42.3,55,0,1,0
2018-01-27T11:54:32.498Z,49.4,,39.1,55,,,
2018-01-27T11:54:42.497Z,49.2,,36.8,55,,,
2018-01-27T11:54:52.497Z,49.1,,35.6,55,,,
2018-01-27T11:55:02.496Z,48.9,,,55,,,
2018-01-27T11:55:12.497Z,48.6,,35.2,55,,,
2018-01-27T11:55:22.579Z,,,34.9,,,,
2018-01-27T11:55:32.507Z,48.4,,34.7,55,,,
2018-01-27T11:55:42.497Z,48.2,,34.6,55,,,
2018-01-27T11:55:52.497Z,48.1,,,55,,,
2018-01-27T11:56:02.503Z,,,34.2,,,,
2018-01-27T11:56:12.497Z,47.8,,34.1,55,,,
2018-01-27T11:56:22.587Z,47.6,,,55,,,
2018-01-27T11:56:32.497Z,,,34,,,,
2018-01-27T11:56:42.497Z,47.6,,33.8,55,,1,0
2018-01-27T11:56:52.497Z,47.4,,,55,,,
2018-01-27T11:57:02.496Z,47.3,,,55,,,
2018-01-27T11:57:12.497Z,,,33.7,,,,
2018-01-27T11:57:22.581Z,47,,33.6,55,,,
2018-01-27T11:57:32.497Z,46.9,,,55,,,
2018-01-27T11:57:42.496Z,,,33.5,,,,
2018-01-27T11:57:52.497Z,46.7,,33.3,55,,,
2018-01-27T11:58:02.501Z,46.6,,,55,,,
2018-01-27T11:58:12.497Z,,,33.2,,,,
2018-01-27T11:58:22.576Z,46.4,,,55,,,
2018-01-27T11:58:32.497Z,46.4,,,55,,,
2018-01-27T11:58:42.497Z,,,33.1,,,,
2018-01-27T11:58:52.501Z,46.2,,33,55,,,
2018-01-27T11:59:02.497Z,46.1,,38.3,55,79,1,0
2018-01-27T11:59:12.497Z,46,,43,55,48,,
2018-01-27T11:59:22.576Z,45.9,,42.5,55,29,,
2018-01-27T11:59:32.496Z,45.8,,40.9,55,,,
2018-01-27T11:59:42.498Z,45.8,,39.8,55,,,
2018-01-27T11:59:52.496Z,45.6,,,55,,,
2018-01-27T12:00:02.497Z,45.5,,38.9,55,,,
2018-01-27T12:00:12.496Z,,,38.5,,,,
2018-01-27T12:00:22.577Z,45.3,,,55,,,
2018-01-27T12:00:32.496Z,,,38.7,,,,
2018-01-27T12:00:42.501Z,45.2,,39.1,55,,,
2018-01-27T12:00:52.504Z,45,,,55,,,
2018-01-27T12:01:02.496Z,45,,39.2,55,,,
2018-01-27T12:01:12.496Z,,,39.5,,,,
2018-01-27T12:01:22.576Z,44.8,,,55,,,
2018-01-27T12:01:32.497Z,44.7,,39.8,55,,,
2018-01-27T12:01:42.497Z,,,40.1,,,,
2018-01-27T12:01:52.497Z,44.7,,,55,,,
2018-01-27T12:02:02.496Z,44.5,,,55,,,
2018-01-27T12:02:12.498Z,44.4,,40.5,55,,,
2018-01-27T12:02:22.576Z,44.3,,,55,,,
2018-01-27T12:02:32.500Z,,,40.6,,,,
2018-01-27T12:02:42.504Z,44.2,,40.9,55,,,
2018-01-27T12:02:52.496Z,44.1,,41,55,,,
2018-01-27T12:03:02.496Z,44,,,55,,,
2018-01-27T12:03:12.497Z,43.9,,41.2,55,,,
2018-01-27T12:03:22.576Z,,,41.5,,,,
2018-01-27T12:03:32.496Z,43.7,,41.6,55,,,
2018-01-27T12:03:42.503Z,43.6,,,55,,,
2018-01-27T12:03:52.496Z,43.5,,41.8,55,,,
2018-01-27T12:04:02.496Z,,,42,,,,
2018-01-27T12:04:12.496Z,43.4,,42.2,55,,,
2018-01-27T12:04:32.500Z,43.3,,42.4,55,,,
2018-01-27T12:04:42.497Z,43.2,,42.6,55,,,
2018-01-27T12:04:52.496Z,43.1,,42.7,55,,,
2018-01-27T12:05:12.500Z,43,,43,55,,,
2018-01-27T12:05:22.586Z,42.8,,,55,,,
2018-01-27T12:05:32.497Z,,,43.2,,,,
2018-01-27T12:05:42.496Z,42.7,,43.4,55,,,
2018-01-27T12:05:52.498Z,42.6,,43.5,55,,,
2018-01-27T12:06:02.496Z,42.5,,,55,,,
2018-01-27T12:06:12.496Z,,,43.9,,,,
2018-01-27T12:06:22.576Z,42.5,,44.1,55,,1,0
2018-01-27T12:06:32.497Z,42.4,,42.2,55,0,1,0
2018-01-27T12:06:42.497Z,42.3,,40.4,55,,,
2018-01-27T12:06:52.495Z,42.3,,39.7,55,,,
2018-01-27T12:07:02.498Z,42.2,,39.6,55,,,
2018-01-27T12:07:12.495Z,42,,,55,,,
2018-01-27T12:07:22.588Z,,,40.3,,,,
2018-01-27T12:07:32.503Z,41.9,,40.7,55,,,
2018-01-27T12:07:42.497Z,41.8,,40.6,55,,,
2018-01-27T12:07:52.496Z,41.8,,,55,,,
2018-01-27T12:08:02.495Z,,,40.1,,,,
2018-01-27T12:08:12.496Z,41.6,,,55,,,
2018-01-27T12:08:22.577Z,,,39.9,,,,
2018-01-27T12:08:32.499Z,41.6,,39.8,55,,,
2018-01-27T12:08:42.496Z,41.5,,39.5,55,,,
2018-01-27T12:09:02.507Z,41.4,,,55,,,
2018-01-27T12:09:12.496Z,41.2,,39.4,55,,,
2018-01-27T12:09:22.586Z,,,39.3,,,,
2018-01-27T12:09:32.498Z,41.1,,39.1,55,,,
2018-01-27T12:09:42.496Z,,,39,,,,
2018-01-27T12:09:52.498Z,41,,38.9,55,,,
2018-01-27T12:10:02.497Z,40.9,,,55,,,
2018-01-27T12:10:12.495Z,,,38.8,,,,
2018-01-27T12:10:22.586Z,40.8,,38.5,55,,,
2018-01-27T12:10:32.501Z,40.8,,,55,,,
2018-01-27T12:10:42.495Z,40.7,,38.6,55,,,
2018-01-27T12:10:52.495Z,,,38.8,,,,
2018-01-27T12:11:02.495Z,40.6,,39,55,,,
2018-01-27T12:11:12.496Z,40.6,,,55,,,
2018-01-27T12:11:22.595Z,40.5,,39.1,55,,,
2018-01-27T12:11:32.497Z,40.5,,39.3,55,,,
2018-01-27T12:11:42.495Z,40.3,,39.5,55,,,
2018-01-27T12:11:52.499Z,40.2,,,55,,,
2018-01-27T12:12:12.495Z,40.1,,39.6,55,,,
2018-01-27T12:12:22.592Z,40.1,,39.8,55,,,
2018-01-27T12:12:32.495Z,40,,,55,,,
2018-01-27T12:12:42.495Z,40,,39.9,55,,,
2018-01-27T12:12:52.495Z,39.9,,40,55,,,
2018-01-27T12:13:02.497Z,39.8,,,55,,,
2018-01-27T12:13:22.581Z,39.8,,40.1,55,,,
2018-01-27T12:13:32.495Z,39.6,,,55,,,
2018-01-27T12:13:42.495Z,39.6,,,55,,,
2018-01-27T12:13:52.502Z,39.5,,40.2,55,,,
2018-01-27T12:14:02.496Z,39.5,,,55,,,
2018-01-27T12:14:12.498Z,39.4,,,55,,,
2018-01-27T12:14:22.575Z,39.4,,40.3,55,,,
2018-01-27T12:14:32.496Z,39.3,,,55,,,
2018-01-27T12:14:42.495Z,39.3,,,55,,,
2018-01-27T12:14:52.498Z,39.1,,40.5,55,,,
2018-01-27T12:15:02.498Z,39.1,,,55,,,
2018-01-27T12:15:12.495Z,39,,,55,,,
2018-01-27T12:15:22.584Z,38.9,,,55,,,
2018-01-27T12:15:32.496Z,,,40.6,,,,
2018-01-27T12:15:42.495Z,38.9,,,55,,,
2018-01-27T12:15:52.496Z,38.8,,,55,,,
2018-01-27T12:16:02.496Z,38.8,,,55,,,
2018-01-27T12:16:12.496Z,38.6,,40.7,55,,,
2018-01-27T12:16:22.595Z,38.6,,,55,,,
2018-01-27T12:16:32.496Z,38.6,,,55,,,
2018-01-27T12:16:42.524Z,38.5,,37.9,55,,,
2018-01-27T12:16:52.513Z,38.5,,36.2,55,,,
2018-01-27T12:17:02.495Z,38.4,,34.9,55,,,
2018-01-27T12:17:12.497Z,38.4,,,55,,,
2018-01-27T12:17:22.585Z,38.3,,34.6,55,,,
2018-01-27T12:17:32.495Z,38.3,,34.7,55,,,
2018-01-27T12:17:42.501Z,38.3,,,55,,,
2018-01-27T12:17:52.495Z,38.1,,,55,,,
2018-01-27T12:18:02.495Z,38.1,,34.6,55,,,
2018-01-27T12:18:12.502Z,38,,34.4,55,,,
2018-01-27T12:18:22.575Z,38,,,55,,,
2018-01-27T12:18:32.496Z,37.9,,34.3,55,,,
2018-01-27T12:18:42.505Z,37.9,,,55,,,
2018-01-27T12:18:52.495Z,37.9,,,55,,,
2018-01-27T12:19:02.497Z,37.8,,34.2,55,,,
2018-01-27T12:19:12.495Z,37.8,,34.1,55,,,
2018-01-27T12:19:27.585Z,37.7,,,55,,,
2018-01-27T12:19:32.495Z,37.7,,34,55,,,
2018-01-27T12:19:42.497Z,37.7,,34.1,55,79,1,0
2018-01-27T12:19:52.789Z,37.5,,40.5,55,,,
2018-01-27T12:20:02.495Z,37.4,,43.2,55,54,,
2018-01-27T12:20:12.502Z,37.4,,41.8,55,0,1,0
2018-01-27T12:20:22.585Z,37.4,,39.7,55,,,
2018-01-27T12:20:32.495Z,37.3,,36.8,55,,,
2018-01-27T12:20:42.495Z,37.3,,35.9,55,,,
2018-01-27T12:20:52.498Z,37.3,,35.7,55,,,
2018-01-27T12:21:02.495Z,37.2,,35.3,55,,,
2018-01-27T12:21:12.495Z,37.2,,35.1,55,,,
2018-01-27T12:21:22.575Z,37,,34.9,55,,,
2018-01-27T12:21:32.495Z,37,,34.8,55,,,
2018-01-27T12:21:57.411Z,36.9,,34.6,55,,,
2018-01-27T12:22:02.500Z,36.9,,34.4,55,,,
2018-01-27T12:22:12.495Z,36.8,,34.3,55,,,
2018-01-27T12:22:22.574Z,36.8,,,55,,,
2018-01-27T12:22:32.501Z,36.8,,34.2,55,,,
2018-01-27T12:22:42.494Z,36.7,,34.1,55,,,
2018-01-27T12:22:52.497Z,36.7,,,55,,,
2018-01-27T12:23:02.504Z,36.5,,33.8,55,,,
2018-01-27T12:23:12.495Z,36.5,,,55,,,
2018-01-27T12:23:22.575Z,36.5,,,55,,,
2018-01-27T12:23:32.505Z,36.4,,33.7,55,,,
2018-01-27T12:23:42.495Z,36.4,,,55,,,
2018-01-27T12:23:52.496Z,36.3,,33.6,55,,,
2018-01-27T12:24:02.507Z,36.3,,33.5,55,,,
2018-01-27T12:24:12.495Z,36.3,,,55,,,
2018-01-27T12:24:22.579Z,36.2,,33.3,55,,,
2018-01-27T12:24:32.495Z,36.2,,,55,,,
2018-01-27T12:24:42.495Z,36.2,,33.5,55,79,1,0
2018-01-27T12:24:52.496Z,36,,39.3,55,80,,
2018-01-27T12:25:02.498Z,36,,43.1,55,46,,
2018-01-27T12:25:12.494Z,35.9,,42.7,55,29,,
2018-01-27T12:25:22.586Z,35.9,,40.8,55,,,
2018-01-27T12:25:32.496Z,35.9,,39.9,55,,,
2018-01-27T12:25:42.494Z,35.9,,38.9,55,,,
2018-01-27T12:25:52.496Z,35.8,,38.8,55,,,
2018-01-27T12:26:02.494Z,35.8,,38.4,55,,,
2018-01-27T12:26:12.495Z,35.7,,38.5,55,,,
2018-01-27T12:26:22.594Z,35.7,,38.6,55,,,
2018-01-27T12:26:32.495Z,35.7,,38.9,55,,,
2018-01-27T12:26:42.494Z,35.6,,39,55,,,
2018-01-27T12:26:52.495Z,35.6,,39.2,55,,,
2018-01-27T12:27:02.494Z,35.6,,39.4,55,,,
2018-01-27T12:27:12.494Z,35.4,,39.7,55,,,
2018-01-27T12:27:22.602Z,35.4,,39.9,55,,,
2018-01-27T12:27:32.494Z,35.4,,,55,,,
2018-01-27T12:27:42.498Z,35.3,,40.1,55,,,
2018-01-27T12:27:52.498Z,35.3,,40.3,55,,,
2018-01-27T12:28:02.494Z,35.3,,40.5,55,,,
2018-01-27T12:28:12.494Z,35.2,,40.6,55,,,
2018-01-27T12:28:22.577Z,35.2,,40.7,55,,,
2018-01-27T12:28:32.494Z,35.2,,40.8,55,,,
2018-01-27T12:28:42.497Z,35.2,,40.9,55,,,
2018-01-27T12:28:52.504Z,35.1,,41.1,55,,,
2018-01-27T12:29:02.496Z,35.1,,41.4,55,,,
2018-01-27T12:29:12.494Z,35.1,,41.5,55,,,
2018-01-27T12:29:22.574Z,34.9,,41.6,55,,,
2018-01-27T12:29:32.494Z,34.9,,41.7,55,,,
2018-01-27T12:29:42.494Z,34.9,,41.8,55,,,
2018-01-27T12:29:52.497Z,34.9,,42,55,,,
2018-01-27T12:30:02.494Z,34.9,,42.2,55,,,
2018-01-27T12:30:12.497Z,34.8,,42.3,55,,,
2018-01-27T12:30:22.574Z,34.8,,42.4,55,,,
2018-01-27T12:30:32.496Z,34.8,,42.5,55,,,
2018-01-27T12:30:42.499Z,34.8,,42.7,55,,,
2018-01-27T12:30:52.494Z,34.8,,43,55,,,
2018-01-27T12:31:02.494Z,34.8,,43.1,55,,,
2018-01-27T12:31:12.495Z,34.8,,43.2,55,,,
2018-01-27T12:31:22.574Z,34.8,,43.3,55,,,
2018-01-27T12:31:32.495Z,34.8,,43.4,55,,,
2018-01-27T12:31:42.494Z,34.8,,43.5,55,,,
2018-01-27T12:31:52.494Z,34.8,,43.6,55,,,
2018-01-27T12:32:02.495Z,34.8,,44.1,55,0,1,0
2018-01-27T12:32:12.496Z,34.8,,41.9,55,,,
2018-01-27T12:32:22.584Z,34.8,,40.8,55,,,
2018-01-27T12:32:32.495Z,34.8,,39.6,55,,,
2018-01-27T12:32:42.503Z,34.8,,39.4,55,,,
2018-01-27T12:32:52.494Z,34.8,,39.6,55,,,
2018-01-27T12:33:02.495Z,34.9,,40,55,,,
2018-01-27T12:33:12.499Z,34.9,,40.5,55,,,
2018-01-27T12:33:22.574Z,34.9,,40.6,55,,,
2018-01-27T12:33:32.494Z,34.9,,40.3,55,,,
2018-01-27T12:33:42.503Z,35.1,,40.1,55,,,
2018-01-27T12:33:52.495Z,35.1,,39.9,55,,,
2018-01-27T12:34:02.494Z,35.1,,,55,,,
2018-01-27T12:34:12.507Z,35.1,,39.6,55,,,
2018-01-27T12:34:22.574Z,35.1,,39.5,55,,,
2018-01-27T12:34:32.494Z,35.2,,39.4,55,,,
2018-01-27T12:34:42.496Z,35.2,,,55,,,
2018-01-27T12:34:52.494Z,35.2,,39.3,55,,,
2018-01-27T12:35:02.497Z,35.2,,39.1,55,,,
2018-01-27T12:35:12.500Z,35.2,,38.9,55,,,
2018-01-27T12:35:22.742Z,35.2,,,55,,,
2018-01-27T12:35:32.495Z,35.2,,38.8,55,,,
2018-01-27T12:35:42.493Z,35.2,,38.6,55,,,
2018-01-27T12:35:52.493Z,35.1,,,55,,,
2018-01-27T12:36:02.494Z,35.2,,38.5,55,,,
2018-01-27T12:36:12.493Z,35.1,,38.4,55,,,
2018-01-27T12:36:34.214Z,35.1,,,55,,,
2018-01-27T12:36:34.222Z,35.1,,,55,,,
2018-01-27T12:36:42.494Z,35.1,,38.5,55,,,
2018-01-27T12:36:52.495Z,35.1,,38.8,55,,,
2018-01-27T12:37:02.494Z,35.1,,39,55,,,
2018-01-27T12:37:12.493Z,35.1,,38.9,55,,,
2018-01-27T12:37:22.574Z,35.1,,39,55,,,
2018-01-27T12:37:32.497Z,34.9,,39.1,55,,,
2018-01-27T12:37:42.493Z,34.9,,39.3,55,,,
2018-01-27T12:37:52.621Z,34.9,,,55,,,
2018-01-27T12:38:02.628Z,34.9,,39.4,55,,,
2018-01-27T12:38:12.493Z,34.9,,39.5,55,,,
2018-01-27T12:38:22.575Z,34.9,,,55,,,
2018-01-27T12:38:32.501Z,34.8,,39.6,55,,,
2018-01-27T12:38:42.494Z,34.8,,,55,,,
2018-01-27T12:38:52.493Z,34.8,,39.8,55,,,
2018-01-27T12:39:02.501Z,34.8,,,55,,,
2018-01-27T12:39:12.494Z,34.8,,,55,,,
2018-01-27T12:39:22.618Z,34.8,,39.9,55,,,
2018-01-27T12:39:32.496Z,34.7,,,55,,,
2018-01-27T12:39:42.494Z,34.7,,40,55,,,
2018-01-27T12:39:52.495Z,34.7,,,55,,,
2018-01-27T12:40:02.515Z,34.7,,,55,,,
2018-01-27T12:40:12.595Z,34.6,,,55,,,
2018-01-27T12:40:22.544Z,34.6,,40.1,55,,,
2018-01-27T12:40:32.493Z,34.6,,,55,,,
2018-01-27T12:40:42.493Z,34.6,,,55,,,
2018-01-27T12:40:52.493Z,34.6,,,55,,,
2018-01-27T12:41:02.498Z,34.4,,40.2,55,,,
2018-01-27T12:41:12.514Z,34.4,,,55,,,
2018-01-27T12:41:22.696Z,34.4,,,55,,,
2018-01-27T12:41:32.494Z,34.4,,,55,,,
2018-01-27T12:41:42.493Z,34.4,,,55,,,
2018-01-27T12:41:52.494Z,34.3,,,55,,,
2018-01-27T12:42:02.493Z,34.3,,40.3,55,,,
2018-01-27T12:42:12.494Z,34.3,,,55,,,
2018-01-27T12:42:22.573Z,34.3,,39.8,55,,,
2018-01-27T12:42:32.495Z,34.2,,37.9,55,,,
2018-01-27T12:42:42.493Z,34.2,,35.9,55,,,
2018-01-27T12:42:52.496Z,34.2,,34.9,55,,,
2018-01-27T12:43:02.494Z,34.2,,34.6,55,,,
2018-01-27T12:43:12.493Z,34.2,,34.4,55,,,
2018-01-27T12:43:22.574Z,34.1,,34.6,55,,,
2018-01-27T12:43:32.493Z,34.1,,34.7,55,,,
2018-01-27T12:43:42.494Z,34.1,,34.6,55,,,
2018-01-27T12:43:52.504Z,34.1,,34.4,55,,,
2018-01-27T12:44:02.493Z,34,,34.3,55,,,
2018-01-27T12:44:12.493Z,34,,,55,,,
2018-01-27T12:44:22.573Z,34,,34.2,55,,,
2018-01-27T12:44:36.977Z,34,,,55,,,
2018-01-27T12:44:42.495Z,33.8,,,55,,,
2018-01-27T12:44:52.498Z,33.8,,34.1,55,,,
2018-01-27T12:45:02.492Z,33.8,,34,55,,,
2018-01-27T12:45:12.494Z,33.8,,35,55,79,1,0
2018-01-27T12:45:22.573Z,33.7,,42.2,55,69,,
2018-01-27T12:45:32.493Z,33.7,,44.3,55,0,1,0
2018-01-27T12:45:42.494Z,33.7,40,40.9,55,0,1,0
2018-01-27T12:45:52.493Z,33.7,,38.6,55,,,
2018-01-27T12:46:02.503Z,33.6,,36.7,55,,,
2018-01-27T12:46:12.786Z,33.6,,35.9,55,,,
2018-01-27T12:46:22.583Z,33.6,,35.6,55,,,
2018-01-27T12:46:32.493Z,33.6,,35.3,55,,,
2018-01-27T12:46:42.493Z,33.6,,34.9,55,,,
2018-01-27T12:46:52.493Z,33.5,,,55,,,
2018-01-27T12:47:02.493Z,33.5,,34.8,55,,,
2018-01-27T12:47:12.495Z,33.5,,34.6,55,,,
2018-01-27T12:47:22.575Z,33.5,,,55,,,
2018-01-27T12:47:32.493Z,33.5,,34.4,55,,,
2018-01-27T12:47:42.505Z,33.3,,34.3,55,,,
2018-01-27T12:47:52.493Z,33.3,,,55,,,
2018-01-27T12:48:02.492Z,33.3,,34.2,55,,,
2018-01-27T12:48:12.501Z,33.3,,34.1,55,,,
2018-01-27T12:48:22.572Z,33.2,,,55,,,
2018-01-27T12:48:32.492Z,33.2,,34,55,,1,0
2018-01-27T12:48:42.505Z,33.2,,33.8,55,,,
2018-01-27T12:48:52.686Z,33.2,,,55,,,
2018-01-27T12:49:02.493Z,33.2,,33.7,55,,,
2018-01-27T12:49:12.511Z,33.1,,,55,,,
2018-01-27T12:49:22.883Z,33.1,,33.6,55,,,
2018-01-27T12:49:32.496Z,33.1,,,55,,,
2018-01-27T12:49:42.493Z,33.1,,33.5,55,,,
2018-01-27T12:49:52.493Z,33,,,55,,,
2018-01-27T12:50:02.504Z,33,,33.3,55,,,
2018-01-27T12:50:12.493Z,33,,34.7,55,79,1,0
2018-01-27T12:50:22.583Z,33,,40.6,55,74,,
2018-01-27T12:50:32.493Z,32.8,,43,55,49,,
2018-01-27T12:50:42.493Z,32.8,,42.8,55,29,,
2018-01-27T12:50:52.493Z,32.8,,40.9,55,,,
2018-01-27T12:51:02.494Z,32.8,,39.9,55,,,
2018-01-27T12:51:12.494Z,32.8,,38.9,55,,,
2018-01-27T12:51:22.585Z,32.7,,38.7,55,,,
2018-01-27T12:51:32.493Z,32.7,,38.5,55,,,
2018-01-27T12:51:42.493Z,32.7,,38.6,55,,,
2018-01-27T12:51:52.494Z,32.7,,38.7,55,,,
2018-01-27T12:52:02.498Z,32.6,,39,55,,,
2018-01-27T12:52:12.492Z,32.6,,39.1,55,,,
2018-01-27T12:52:22.572Z,32.6,,39.3,55,,,
2018-01-27T12:52:32.496Z,32.6,,39.5,55,,,
2018-01-27T12:52:42.492Z,32.6,,39.7,55,,,
2018-01-27T12:52:52.494Z,32.6,,40,55,,,
2018-01-27T12:53:02.499Z,32.5,,40.1,55,,,
2018-01-27T12:53:12.492Z,32.5,,40.2,55,,,
2018-01-27T12:53:22.579Z,32.5,,40.3,55,,,
2018-01-27T12:53:32.500Z,32.5,,40.5,55,,,
2018-01-27T12:53:42.492Z,32.5,,40.6,55,,,
2018-01-27T12:53:52.494Z,32.5,,40.8,55,,,
2018-01-27T12:54:02.500Z,32.5,,41,55,,,
2018-01-27T12:54:12.493Z,32.5,,,55,,,
2018-01-27T12:54:22.576Z,32.5,,41.2,55,,,
2018-01-27T12:54:32.504Z,32.5,,41.4,55,,,
2018-01-27T12:54:42.492Z,32.5,,41.5,55,,,
2018-01-27T12:54:52.493Z,32.5,,41.6,55,,,
2018-01-27T12:55:02.492Z,32.5,,41.8,55,,,
2018-01-27T12:55:12.494Z,32.5,,42,55,,,
2018-01-27T12:55:22.622Z,32.5,,,55,,,
2018-01-27T12:55:32.495Z,32.5,,42.3,55,,,
2018-01-27T12:55:42.497Z,32.6,,42.4,55,,,
2018-01-27T12:55:52.494Z,32.6,,42.5,55,,,
2018-01-27T12:56:02.493Z,32.6,,42.6,55,,,
2018-01-27T12:56:12.492Z,32.6,,43,55,,,
2018-01-27T12:56:22.585Z,32.7,,,55,,,
2018-01-27T12:56:32.492Z,32.7,,43.1,55,,,
2018-01-27T12:56:42.498Z,32.7,,43.3,55,,,
2018-01-27T12:56:52.492Z,32.8,,43.4,55,,,
2018-01-27T12:57:02.492Z,32.8,,,55,,,
2018-01-27T12:57:12.492Z,33,,43.6,55,,,
2018-01-27T12:57:22.592Z,33,,43.7,55,,,
2018-01-27T12:57:32.493Z,33.1,,43.8,55,0,1,0
2018-01-27T12:57:42.494Z,33.1,,41.8,55,,,
2018-01-27T12:57:52.496Z,33.1,,40.7,55,,,
2018-01-27T12:58:02.492Z,33.2,,39.6,55,,,
2018-01-27T12:58:12.492Z,33.2,,39.4,55,,,
2018-01-27T12:58:22.572Z,33.3,,39.9,55,,,
2018-01-27T12:58:32.492Z,33.5,,40.1,55,,,
2018-01-27T12:58:42.494Z,33.5,,40.6,55,,,
2018-01-27T12:58:52.500Z,33.6,,,55,,,
2018-01-27T12:59:02.492Z,33.6,,40.3,55,,,
2018-01-27T12:59:12.492Z,33.7,,40.1,55,,,
2018-01-27T12:59:22.572Z,33.7,,39.9,55,,,
2018-01-27T12:59:32.494Z,33.8,,,55,,,
2018-01-27T12:59:42.492Z,33.8,,39.6,55,,,
2018-01-27T12:59:52.492Z,33.8,,39.5,55,,,
2018-01-27T13:00:02.492Z,34,,39.4,55,,,
2018-01-27T13:00:12.504Z,34,,,55,,,
2018-01-27T13:00:22.582Z,34,,39.3,55,,,
2018-01-27T13:00:32.494Z,34,,39.1,55,,,
2018-01-27T13:00:42.499Z,34,,39,55,,,
2018-01-27T13:00:52.492Z,34,,38.9,55,,,
2018-01-27T13:01:02.493Z,34,,,55,,,
2018-01-27T13:01:12.493Z,34.1,,38.8,55,,,
