Time,HwTSet,HwTOutlet,PrimT,ChActive,ActPow,PrimTSet,HwActive
2018-02-13T10:31:17.593Z,55,46.9,62.1,,,,
2018-02-13T10:31:27.651Z,55,48.2,63.2,1,,40,0
2018-02-13T10:31:37.593Z,55,49.2,63.4,,,,
2018-02-13T10:31:47.849Z,55,50,60,,,,
2018-02-13T10:31:57.590Z,55,50.6,49.5,,,,
2018-02-13T10:32:07.597Z,55,51,44.7,,,,
2018-02-13T10:32:17.591Z,55,51.2,41.9,,,,
2018-02-13T10:32:27.591Z,55,51.4,40.7,,,,
2018-02-13T10:32:37.601Z,55,51.7,39.9,,,,
2018-02-13T10:32:47.619Z,55,51.8,40.1,,,,
2018-02-13T10:32:57.652Z,55,51.9,40.2,,,,
2018-02-13T10:33:07.644Z,55,52,40.1,,,,
2018-02-13T10:33:17.634Z,55,52.1,39.9,,,,
2018-02-13T10:33:27.603Z,55,52.1,39.6,,,,
2018-02-13T10:33:37.631Z,55,52.2,39.4,,,,
2018-02-13T10:33:47.591Z,55,52.2,39.3,,,,
2018-02-13T10:33:57.593Z,55,52.3,39.1,,,,
2018-02-13T10:34:08.683Z,55,52.3,,,,,
2018-02-13T10:34:17.598Z,55,52.3,39,,,,
2018-02-13T10:34:27.595Z,55,52.3,38.9,,,,
2018-02-13T10:34:37.592Z,55,52.3,38.8,,,,
2018-02-13T10:34:47.599Z,55,52.3,,,,,
2018-02-13T10:34:57.593Z,55,52.3,38.6,,,,
2018-02-13T10:35:07.596Z,55,52.3,,,,,
2018-02-13T10:35:17.593Z,55,52.3,38.5,,,,
2018-02-13T10:35:27.593Z,55,52.3,38.4,,,,
2018-02-13T10:35:37.591Z,55,52.3,,,,,
2018-02-13T10:35:47.592Z,55,52.3,,,,,
2018-02-13T10:35:57.593Z,55,52.2,38.5,,,,
2018-02-13T10:36:07.656Z,55,52.2,38.6,,,,
2018-02-13T10:36:17.696Z,55,52.1,38.8,,,,
2018-02-13T10:36:27.600Z,55,52.1,38.9,,,,
2018-02-13T10:36:37.642Z,55,52.1,,,,,
2018-02-13T10:36:47.627Z,55,52,39,,,,
2018-02-13T10:36:57.838Z,55,52,39.1,,,,
2018-02-13T10:37:07.692Z,55,51.9,,,,,
2018-02-13T10:37:17.654Z,55,51.8,39.3,,,,
2018-02-13T10:37:27.703Z,55,51.8,,,,,
2018-02-13T10:37:37.656Z,55,51.7,,,,,
2018-02-13T10:37:47.657Z,55,51.7,39.4,,,,
2018-02-13T10:37:57.658Z,55,51.6,,,,,
2018-02-13T10:38:07.700Z,55,51.4,39.5,,,,
2018-02-13T10:38:17.711Z,55,51.3,,,,,
2018-02-13T10:38:27.637Z,55,51.3,39.6,,,,
2018-02-13T10:38:37.772Z,55,51.2,,,,,
2018-02-13T10:38:47.592Z,55,51.1,,,,,
2018-02-13T10:38:57.597Z,55,51.1,39.8,,,,
2018-02-13T10:39:07.641Z,55,51,,,,,
2018-02-13T10:39:17.592Z,55,50.9,39.9,,,,
2018-02-13T10:39:27.592Z,55,50.8,,,,,
2018-02-13T10:39:37.596Z,55,50.8,,,,,
2018-02-13T10:39:47.592Z,55,50.7,39.9,,,,
2018-02-13T10:39:57.592Z,55,50.6,40,,,,
2018-02-13T10:40:07.592Z,55,50.4,,,,,
2018-02-13T10:40:17.669Z,55,50.3,40.1,,,,
2018-02-13T10:40:27.723Z,55,50.3,,,,,
2018-02-13T10:40:37.593Z,55,50.2,,,,,
2018-02-13T10:40:47.639Z,55,50.1,40.2,,,,
2018-02-13T10:40:57.595Z,55,50,,,,,
2018-02-13T10:41:07.592Z,55,49.9,,,,,
2018-02-13T10:41:17.624Z,55,49.8,,,,,
2018-02-13T10:41:27.594Z,55,49.8,,,,,
2018-02-13T10:41:37.592Z,55,49.7,40.3,,,,
2018-02-13T10:41:47.606Z,55,49.5,38.9,,,,
2018-02-13T10:41:57.611Z,55,49.4,36.9,,,,
2018-02-13T10:42:07.612Z,55,49.3,35.7,,,,
2018-02-13T10:42:17.608Z,55,49.2,34.7,,,,
2018-02-13T10:42:27.612Z,55,49.2,34.4,,,,
2018-02-13T10:42:37.608Z,55,49.1,34.6,,,,
2018-02-13T10:42:47.693Z,55,49,34.7,,,,
2018-02-13T10:42:57.592Z,55,48.9,34.6,,,,
2018-02-13T10:43:07.595Z,55,48.7,,,,,
2018-02-13T10:43:17.593Z,55,48.6,34.4,,,,
2018-02-13T10:43:27.595Z,55,48.5,34.3,,,,
2018-02-13T10:43:37.592Z,55,48.5,,,,,
2018-02-13T10:43:47.876Z,55,48.4,34.2,,,,
2018-02-13T10:43:57.601Z,55,48.3,,,,,
2018-02-13T10:44:07.670Z,55,48.2,34.1,,,,
2018-02-13T10:44:17.623Z,55,48.1,,,,,
2018-02-13T10:44:27.598Z,55,48,34,,,,
2018-02-13T10:44:37.622Z,55,47.8,34,1,,,0
2018-02-13T10:44:47.597Z,55,47.7,39.6,,80,,
2018-02-13T10:44:57.653Z,55,47.6,43.4,,45,,
2018-02-13T10:45:07.599Z,55,47.5,42.8,,29,,
2018-02-13T10:45:17.598Z,55,47.5,41.6,,,,
2018-02-13T10:45:27.599Z,55,47.4,40.3,,,,
2018-02-13T10:45:37.617Z,55,47.3,39.3,,,,
2018-02-13T10:45:47.620Z,55,47.2,38.8,,,,
2018-02-13T10:45:57.593Z,55,47,39,,,,
2018-02-13T10:46:07.593Z,55,46.9,39.1,,,,
2018-02-13T10:46:17.593Z,55,46.8,39.3,,,,
2018-02-13T10:46:27.601Z,55,46.7,39.4,,,,
2018-02-13T10:46:37.596Z,55,46.7,39.7,,,,
2018-02-13T10:46:47.612Z,55,46.6,39.8,,,,
2018-02-13T10:46:57.660Z,55,46.5,40,,,,
2018-02-13T10:47:07.593Z,55,46.4,40.1,,,,
2018-02-13T10:47:17.593Z,55,46.2,40.3,,,,
2018-02-13T10:47:27.668Z,55,46.1,40.5,,,,
2018-02-13T10:47:37.615Z,55,46,40.6,,,,
2018-02-13T10:47:47.614Z,55,45.9,40.7,,,,
2018-02-13T10:47:57.593Z,55,45.8,40.8,,,,
2018-02-13T10:48:07.608Z,55,45.8,41,,,,
2018-02-13T10:48:17.606Z,55,45.7,41.1,,,,
2018-02-13T10:48:27.655Z,55,45.6,41.2,,,,
2018-02-13T10:48:37.600Z,55,45.5,41.4,,,,
2018-02-13T10:48:47.637Z,55,45.3,41.5,,,,
2018-02-13T10:48:57.593Z,55,45.2,41.7,,,,
2018-02-13T10:49:07.593Z,55,45.1,41.8,,,,
2018-02-13T10:49:17.605Z,55,45.1,41.9,,,,
2018-02-13T10:49:27.607Z,55,45,42,,,,
2018-02-13T10:49:37.603Z,55,44.9,42.2,,,,
2018-02-13T10:49:47.625Z,55,44.8,42.3,,,,
2018-02-13T10:49:57.654Z,55,44.7,42.4,,,,
2018-02-13T10:50:07.639Z,55,44.7,42.6,,,,
2018-02-13T10:50:17.634Z,55,44.5,42.7,,,,
2018-02-13T10:50:27.634Z,55,44.4,42.8,,,,
2018-02-13T10:50:37.638Z,55,44.3,43,,,,
2018-02-13T10:50:47.612Z,55,44.2,43.1,,,,
2018-02-13T10:50:57.596Z,55,44.2,43.2,,,,
2018-02-13T10:51:07.623Z,55,44.1,43.3,,,,
2018-02-13T10:51:17.594Z,55,44,43.5,,,,
2018-02-13T10:51:27.596Z,55,43.9,,,,,
2018-02-13T10:51:37.602Z,55,43.9,43.6,,,,
2018-02-13T10:51:47.634Z,55,43.7,43.9,,,,
2018-02-13T10:51:57.635Z,55,43.6,44.2,1,0,,0
2018-02-13T10:52:07.692Z,55,43.5,41.9,,,,
2018-02-13T10:52:17.595Z,55,43.5,40.6,,,,
2018-02-13T10:52:27.594Z,55,43.4,39.8,,,,
2018-02-13T10:52:37.593Z,55,43.3,39.7,,,,
2018-02-13T10:52:47.625Z,55,43.3,40.2,,,,
2018-02-13T10:52:57.617Z,55,43.2,40.5,,,,
2018-02-13T10:53:07.634Z,55,43.1,40.9,,,,
2018-02-13T10:53:17.595Z,55,43,40.8,,,,
2018-02-13T10:53:27.594Z,55,43,40.6,,,,
2018-02-13T10:53:37.597Z,55,42.8,40.3,,,,
2018-02-13T10:53:47.603Z,55,42.7,40.2,,,,
2018-02-13T10:53:57.600Z,55,42.7,40,,,,
2018-02-13T10:54:07.595Z,55,42.6,39.9,,,,
2018-02-13T10:54:17.679Z,55,42.5,39.8,,,,
2018-02-13T10:54:27.594Z,55,42.5,,,,,
2018-02-13T10:54:37.605Z,55,42.4,39.6,,,,
2018-02-13T10:54:47.616Z,55,42.3,39.5,,,,
2018-02-13T10:54:57.605Z,55,42.3,39.4,,,,
2018-02-13T10:55:07.594Z,55,42.2,39.3,,,,
2018-02-13T10:55:17.601Z,55,42.2,39.1,,,,
2018-02-13T10:55:27.604Z,55,42,,,,,
2018-02-13T10:55:37.614Z,55,41.9,39,,,,
2018-02-13T10:55:47.596Z,55,41.8,38.9,,,,
2018-02-13T10:55:57.608Z,55,41.8,38.8,,,,
2018-02-13T10:56:07.691Z,55,41.7,,,,,
2018-02-13T10:56:17.609Z,55,41.7,,,,,
2018-02-13T10:56:27.601Z,55,41.6,38.9,,,,
2018-02-13T10:56:37.696Z,55,41.5,39,,,,
2018-02-13T10:56:47.679Z,55,41.5,39.1,,,,
2018-02-13T10:56:57.644Z,55,41.4,39.4,,,,
2018-02-13T10:57:07.667Z,55,41.4,,,,,
2018-02-13T10:57:17.594Z,55,41.2,39.5,,,,
2018-02-13T10:57:27.941Z,55,41.1,39.6,,,,
2018-02-13T10:57:37.618Z,55,41.1,,,,,
2018-02-13T10:57:47.595Z,55,41,39.8,,,,
2018-02-13T10:57:57.623Z,55,41,39.9,,,,
2018-02-13T10:58:07.624Z,55,40.9,,,,,
2018-02-13T10:58:17.615Z,55,40.8,40,,,,
2018-02-13T10:58:27.636Z,55,40.8,,,,,
2018-02-13T10:58:37.594Z,55,40.7,,,,,
2018-02-13T10:58:47.615Z,55,40.7,40.1,,,,
2018-02-13T10:58:57.595Z,55,40.6,,,,,
2018-02-13T10:59:07.595Z,55,40.5,40.2,,,,
2018-02-13T10:59:17.594Z,55,40.5,,,,,
2018-02-13T10:59:27.612Z,55,40.5,,,,,
2018-02-13T10:59:37.600Z,55,40.3,40.3,,,,
2018-02-13T10:59:47.594Z,55,40.2,,,,,
2018-02-13T10:59:57.597Z,55,40.2,,,,,
2018-02-13T11:00:07.609Z,55,40.1,40.5,,,,
2018-02-13T11:00:17.594Z,55,40.1,,,,,
2018-02-13T11:00:27.621Z,55,40,,,,,
2018-02-13T11:00:37.639Z,55,40,,,,,
2018-02-13T11:00:47.594Z,55,39.9,,,,,
2018-02-13T11:00:57.594Z,55,39.9,40.6,,,,
2018-02-13T11:01:07.595Z,55,39.8,,,,,
2018-02-13T11:01:17.602Z,55,39.8,,,,,
2018-02-13T11:01:27.595Z,55,39.6,,,,,
2018-02-13T11:01:37.617Z,55,39.6,,,,,
2018-02-13T11:01:47.610Z,55,39.5,40.7,,,,
2018-02-13T11:01:57.597Z,55,39.5,,,,,
2018-02-13T11:02:07.595Z,55,39.4,,,,,
2018-02-13T11:02:17.607Z,55,39.4,38.9,,,,
2018-02-13T11:02:27.595Z,55,39.3,37.5,,,,
2018-02-13T11:02:37.595Z,55,39.3,35.9,,,,
2018-02-13T11:02:47.622Z,55,39.1,34.8,,,,
2018-02-13T11:02:57.924Z,55,39.1,34.6,,,,
2018-02-13T11:03:07.595Z,55,39,34.7,,,,
2018-02-13T11:03:17.598Z,55,39,34.9,,,,
2018-02-13T11:03:27.595Z,55,38.9,34.8,,,,
2018-02-13T11:03:37.618Z,55,38.9,34.7,,,,
2018-02-13T11:03:47.595Z,55,38.9,34.6,,,,
2018-02-13T11:03:57.610Z,55,38.8,,,,,
2018-02-13T11:04:07.607Z,55,38.8,34.4,,,,
2018-02-13T11:04:17.597Z,55,38.6,,,,,
2018-02-13T11:04:27.606Z,55,38.6,,,,,
2018-02-13T11:04:37.595Z,55,38.5,34.3,,,,
2018-02-13T11:04:47.666Z,55,38.5,34.2,,,,
2018-02-13T11:04:57.630Z,55,38.4,,,,,
2018-02-13T11:05:07.627Z,55,38.4,34.1,,,,
2018-02-13T11:05:17.601Z,55,38.3,34,,,,
2018-02-13T11:05:27.595Z,55,38.3,,,,,
2018-02-13T11:05:37.619Z,55,38.1,34,1,,,0
2018-02-13T11:05:47.611Z,55,38.1,39.7,,80,,
2018-02-13T11:05:57.599Z,55,38,43.3,,48,,
2018-02-13T11:06:07.623Z,55,38,42.7,,29,,
2018-02-13T11:06:17.596Z,55,37.9,41.4,,,,
2018-02-13T11:06:27.625Z,55,37.9,40.2,,,,
2018-02-13T11:06:37.651Z,55,37.9,39.4,,,,
2018-02-13T11:06:47.595Z,55,37.8,38.8,,,,
2018-02-13T11:06:57.598Z,55,37.8,39,,,,
2018-02-13T11:07:07.614Z,55,37.8,39.1,,,,
2018-02-13T11:07:17.619Z,55,37.7,39.2,,,,
2018-02-13T11:07:27.597Z,55,37.7,39.4,,,,
2018-02-13T11:07:37.602Z,55,37.5,39.5,,,,
2018-02-13T11:07:47.595Z,55,37.5,39.8,,,,
2018-02-13T11:07:57.595Z,55,37.4,40,,,,
2018-02-13T11:08:07.603Z,55,37.4,40.1,,,,
2018-02-13T11:08:17.685Z,55,37.4,40.2,,,,
2018-02-13T11:08:27.712Z,55,37.3,40.5,,,,
2018-02-13T11:08:37.673Z,55,37.3,40.6,,,,
2018-02-13T11:08:47.620Z,55,37.2,,,,,
2018-02-13T11:08:57.604Z,55,37.2,40.8,,,,
2018-02-13T11:09:07.597Z,55,37,41,,,,
2018-02-13T11:09:17.598Z,55,37,41.1,,,,
2018-02-13T11:09:27.595Z,55,37,41.2,,,,
2018-02-13T11:09:37.603Z,55,36.9,41.4,,,,
2018-02-13T11:09:47.641Z,55,36.9,41.5,,,,
2018-02-13T11:09:57.642Z,55,36.9,41.6,,,,
2018-02-13T11:10:07.600Z,55,36.8,41.7,,,,
2018-02-13T11:10:17.596Z,55,36.8,41.9,,,,
2018-02-13T11:10:27.596Z,55,36.8,42,,,,
2018-02-13T11:10:37.608Z,55,36.7,42.2,,,,
2018-02-13T11:10:47.611Z,55,36.7,42.3,,,,
2018-02-13T11:10:57.607Z,55,36.5,42.4,,,,
2018-02-13T11:11:07.836Z,55,36.5,42.5,,,,
2018-02-13T11:11:17.595Z,55,36.5,42.6,,,,
2018-02-13T11:11:27.600Z,55,36.5,42.7,,,,
2018-02-13T11:11:37.605Z,55,36.4,42.8,,,,
2018-02-13T11:11:47.597Z,55,36.4,43,,,,
2018-02-13T11:11:57.612Z,55,36.4,43.2,,,,
2018-02-13T11:12:07.596Z,55,36.4,43.3,,,,
2018-02-13T11:12:17.596Z,55,36.3,43.4,,,,
2018-02-13T11:12:27.602Z,55,36.3,43.5,,,,
2018-02-13T11:12:37.613Z,55,36.3,43.6,,,,
2018-02-13T11:12:47.596Z,55,36.3,43.7,,,,
2018-02-13T11:12:57.610Z,55,36.3,44.1,1,0,,0
2018-02-13T11:13:07.671Z,55,36.3,41.9,,,,
2018-02-13T11:13:17.599Z,55,36.2,40.6,,,,
2018-02-13T11:13:27.596Z,55,36.2,39.8,,,,
2018-02-13T11:13:37.625Z,55,36.2,39.7,,,,
2018-02-13T11:13:47.597Z,55,36.2,40,,,,
2018-02-13T11:13:57.601Z,55,36.2,40.5,,,,
2018-02-13T11:14:07.602Z,55,36.2,40.9,,,,
2018-02-13T11:14:17.600Z,55,36.2,40.7,,,,
2018-02-13T11:14:27.602Z,55,36.2,40.5,,,,
2018-02-13T11:14:37.602Z,55,36.2,40.3,,,,
2018-02-13T11:14:47.599Z,55,36.2,40.2,,,,
2018-02-13T11:14:57.596Z,55,36.2,40,,,,
2018-02-13T11:15:07.596Z,55,36.2,39.9,,,,
2018-02-13T11:15:17.599Z,55,36.2,39.8,,,,
2018-02-13T11:15:27.597Z,55,36.2,39.6,,,,
2018-02-13T11:15:37.595Z,55,36.2,,,,,
2018-02-13T11:15:47.596Z,55,36.2,39.5,,,,
2018-02-13T11:15:57.597Z,55,36.2,39.4,,,,
2018-02-13T11:16:07.595Z,55,36,39.3,,,,
2018-02-13T11:16:17.599Z,55,36,39.1,,,,
2018-02-13T11:16:27.595Z,55,36,39,,,,
2018-02-13T11:16:37.596Z,55,36,38.9,,,,
2018-02-13T11:16:47.595Z,55,36,,,,,
2018-02-13T11:16:57.597Z,55,36,38.8,,,,
2018-02-13T11:17:07.595Z,55,35.9,,,,,
2018-02-13T11:17:17.596Z,55,35.9,38.9,,,,
2018-02-13T11:17:27.610Z,55,35.9,39,,,,
2018-02-13T11:17:37.595Z,55,35.9,39.1,,,,
2018-02-13T11:17:47.615Z,55,35.9,39.3,,,,
2018-02-13T11:17:57.597Z,55,35.8,39.4,,,,
2018-02-13T11:18:07.595Z,55,35.8,39.5,,,,
2018-02-13T11:18:17.595Z,55,35.8,39.6,,,,
2018-02-13T11:18:27.609Z,55,35.8,39.8,,,,
2018-02-13T11:18:37.597Z,55,35.8,,,,,
2018-02-13T11:18:47.605Z,55,35.7,39.9,,,,
2018-02-13T11:18:57.600Z,55,35.7,,,,,
2018-02-13T11:19:07.609Z,55,35.7,40,,,,
2018-02-13T11:19:17.598Z,55,35.7,,,,,
2018-02-13T11:19:27.596Z,55,35.6,40.1,,,,
2018-02-13T11:19:37.607Z,55,35.6,,,,,
2018-02-13T11:19:47.617Z,55,35.6,40.2,,,,
2018-02-13T11:19:57.617Z,55,35.4,,,,,
2018-02-13T11:20:07.618Z,55,35.4,,,,,
2018-02-13T11:20:17.595Z,55,35.4,40.3,,,,
2018-02-13T11:20:27.598Z,55,35.4,,,,,
2018-02-13T11:20:37.666Z,55,35.4,40.5,,,,
2018-02-13T11:20:47.651Z,55,35.3,,,,,
2018-02-13T11:20:57.633Z,55,35.3,40.5,1,0,40,0
2018-02-13T11:21:07.597Z,55,35.3,,,,,
2018-02-13T11:21:17.596Z,55,35.2,40.6,,,,
2018-02-13T11:21:27.596Z,55,35.2,,,,,
2018-02-13T11:21:37.606Z,55,35.2,,,,,
2018-02-13T11:21:47.596Z,55,35.2,,,,,
2018-02-13T11:21:57.611Z,55,35.2,40.7,,,,
2018-02-13T11:22:07.595Z,55,35.1,,,,,
2018-02-13T11:22:17.596Z,55,35.1,,,,,
2018-02-13T11:22:27.596Z,55,35.1,,,,,
2018-02-13T11:22:37.743Z,55,34.9,,,,,
2018-02-13T11:22:47.596Z,55,34.9,,,,,
2018-02-13T11:22:57.596Z,55,34.9,40.8,,,,
2018-02-13T11:23:07.597Z,55,34.9,39.8,,,,
2018-02-13T11:23:17.596Z,55,34.8,37.7,,,,
2018-02-13T11:23:27.596Z,55,34.8,36.4,,,,
2018-02-13T11:23:37.596Z,55,34.8,34.9,,,,
2018-02-13T11:23:47.595Z,55,34.8,34.7,,,,
2018-02-13T11:23:57.604Z,55,34.8,34.8,,,,
2018-02-13T11:24:07.603Z,55,34.7,34.9,,,,
2018-02-13T11:24:17.597Z,55,34.7,,,,,
2018-02-13T11:24:27.627Z,55,34.7,34.8,,,,
2018-02-13T11:24:37.605Z,55,34.7,34.7,,,,
2018-02-13T11:24:47.596Z,55,34.6,34.6,,,,
2018-02-13T11:24:57.595Z,55,34.6,,,,,
2018-02-13T11:25:07.609Z,55,34.6,34.4,,,,
2018-02-13T11:25:17.601Z,55,34.4,,,,,
2018-02-13T11:25:27.595Z,55,34.4,34.3,,,,
2018-02-13T11:25:37.597Z,55,34.4,,,,,
2018-02-13T11:25:47.604Z,55,34.4,34.2,,,,
2018-02-13T11:25:57.595Z,55,34.4,,,,,
2018-02-13T11:26:07.595Z,55,34.3,34.1,,,,
2018-02-13T11:26:17.597Z,55,34.3,,,,,
2018-02-13T11:26:27.602Z,55,34.3,34,,,,
2018-02-13T11:26:37.596Z,55,34.2,,,,,
2018-02-13T11:26:47.595Z,55,34.2,38.4,1,79,,0
2018-02-13T11:26:57.596Z,55,34.2,43,,51,,
2018-02-13T11:27:07.595Z,55,34.2,43.3,,29,,
2018-02-13T11:27:17.597Z,55,34.1,41.6,,,,
2018-02-13T11:27:27.595Z,55,34.1,40.4,,,,
2018-02-13T11:27:37.595Z,55,34.1,39.6,,,,
2018-02-13T11:27:47.596Z,55,34.1,38.9,,,,
2018-02-13T11:27:57.599Z,55,34,,,,,
2018-02-13T11:28:07.597Z,55,34,39.1,,,,
2018-02-13T11:28:17.595Z,55,34,39.2,,,,
2018-02-13T11:28:27.611Z,55,34,39.3,,,,
2018-02-13T11:28:37.595Z,55,33.8,39.4,,,,
2018-02-13T11:28:47.605Z,55,33.8,39.7,,,,
2018-02-13T11:28:57.599Z,55,33.8,39.8,,,,
2018-02-13T11:29:07.599Z,55,33.8,40,,,,
2018-02-13T11:29:17.596Z,55,33.8,40.2,,,,
2018-02-13T11:29:27.604Z,55,33.7,40.3,,,,
2018-02-13T11:29:37.658Z,55,33.7,40.5,,,,
2018-02-13T11:29:47.595Z,55,33.7,40.7,,,,
2018-02-13T11:29:57.596Z,55,33.7,40.8,,,,
2018-02-13T11:30:07.683Z,55,33.7,,,,,
2018-02-13T11:30:17.596Z,55,33.6,41,,,,
2018-02-13T11:30:27.595Z,55,33.6,41.1,,,,
2018-02-13T11:30:37.600Z,55,33.6,41.2,,,,
2018-02-13T11:30:47.601Z,55,33.6,41.4,,,,
2018-02-13T11:30:57.596Z,55,33.6,41.5,,,,
2018-02-13T11:31:07.595Z,55,33.6,41.6,,,,
2018-02-13T11:31:17.595Z,55,33.6,41.8,,,,
2018-02-13T11:31:27.647Z,55,33.6,41.9,,,,
2018-02-13T11:31:37.595Z,55,33.6,42,,,,
2018-02-13T11:31:47.597Z,55,33.6,42.2,,,,
2018-02-13T11:31:57.596Z,55,33.6,42.4,,,,
2018-02-13T11:32:07.597Z,55,33.6,42.5,,,,
2018-02-13T11:32:17.617Z,55,33.6,42.6,,,,
2018-02-13T11:32:27.661Z,55,33.6,42.7,,,,
2018-02-13T11:32:37.602Z,55,33.6,42.8,,,,
2018-02-13T11:32:47.647Z,55,33.6,43,,,,
2018-02-13T11:32:57.656Z,55,33.6,43.1,,,,
2018-02-13T11:33:07.596Z,55,33.7,43.2,,,,
2018-02-13T11:33:17.597Z,55,33.7,43.3,,,,
2018-02-13T11:33:27.596Z,55,33.7,43.4,,,,
2018-02-13T11:33:37.627Z,55,33.7,43.6,,,,
2018-02-13T11:33:47.596Z,55,33.8,43.7,,,,
2018-02-13T11:33:57.597Z,55,33.8,43.9,,,,
2018-02-13T11:34:07.596Z,55,34,43.9,1,0,,0
2018-02-13T11:34:17.601Z,55,34,41.6,,,,
2018-02-13T11:34:27.601Z,55,34,40.3,,,,
2018-02-13T11:34:37.597Z,55,34.1,39.7,,,,
2018-02-13T11:34:47.600Z,55,34.1,39.8,,,,
2018-02-13T11:34:57.599Z,55,34.2,40.2,,,,
2018-02-13T11:35:07.598Z,55,34.2,40.6,,,,
2018-02-13T11:35:17.599Z,55,34.2,40.9,,,,
2018-02-13T11:35:27.596Z,55,34.3,40.7,,,,
2018-02-13T11:35:37.596Z,55,34.3,40.5,,,,
2018-02-13T11:35:47.596Z,55,34.3,40.3,,,,
2018-02-13T11:35:57.596Z,55,34.4,40.1,,,,
2018-02-13T11:36:07.596Z,55,34.4,40,,,,
2018-02-13T11:36:17.595Z,55,34.4,39.9,,,,
2018-02-13T11:36:27.596Z,55,34.6,39.8,,,,
2018-02-13T11:36:37.596Z,55,34.6,39.6,,,,
2018-02-13T11:36:47.595Z,55,34.6,,,,,
2018-02-13T11:36:57.597Z,55,34.6,39.5,,,,
2018-02-13T11:37:07.596Z,55,34.6,39.4,,,,
2018-02-13T11:37:17.611Z,55,34.6,39.3,,,,
2018-02-13T11:37:27.598Z,55,34.6,39.1,,,,
2018-02-13T11:37:37.598Z,55,34.6,39,,,,
2018-02-13T11:37:47.598Z,55,34.6,38.9,,,,
2018-02-13T11:37:57.689Z,55,34.6,,,,,
2018-02-13T11:38:07.596Z,55,34.6,38.8,,,,
2018-02-13T11:38:17.599Z,55,34.6,38.9,,,,
2018-02-13T11:38:27.596Z,,,39,,,,
2018-02-13T11:38:37.609Z,55,34.6,39.1,,,,
2018-02-13T11:38:47.596Z,55,34.6,39.3,,,,
2018-02-13T11:38:57.597Z,55,34.6,39.4,,,,
2018-02-13T11:39:07.615Z,55,34.6,39.5,,,,
2018-02-13T11:39:17.625Z,55,34.6,39.6,,,,
2018-02-13T11:39:27.597Z,55,34.6,,,,,
2018-02-13T11:39:37.601Z,55,34.4,39.8,,,,
2018-02-13T11:39:47.596Z,55,34.4,,,,,
2018-02-13T11:39:57.621Z,55,34.4,39.9,,,,
2018-02-13T11:40:07.596Z,55,34.4,40,,,,
2018-02-13T11:40:17.596Z,55,34.4,,,,,
2018-02-13T11:40:27.669Z,55,34.4,40.1,,,,
2018-02-13T11:40:37.595Z,55,34.3,,,,,
2018-02-13T11:40:47.595Z,55,34.3,,,,,
2018-02-13T11:40:57.606Z,55,34.3,40.2,,,,
2018-02-13T11:41:07.597Z,55,34.3,,,,,
2018-02-13T11:41:18.802Z,55,34.3,40.3,,,,
2018-02-13T11:41:35.083Z,55,34.2,,,,,
2018-02-13T11:41:50.639Z,55,34.2,,,,,
2018-02-13T11:41:50.650Z,55,34.2,40.5,,,,
2018-02-13T11:42:09.128Z,55,34.2,,,,,
2018-02-13T11:42:09.139Z,55,34.2,,,,,
2018-02-13T11:42:23.767Z,55,34.2,40.6,,,,
2018-02-13T11:42:36.060Z,55,34.1,,,,,
2018-02-13T11:42:47.036Z,55,34.1,,,,,
2018-02-13T11:42:50.813Z,55,34.1,,,,,
2018-02-13T11:42:57.596Z,55,34.1,40.7,,,,
2018-02-13T11:43:07.596Z,55,34,,,,,
2018-02-13T11:43:17.597Z,55,34,,,,,
2018-02-13T11:43:27.599Z,55,34,,,,,
2018-02-13T11:43:37.600Z,55,34,,,,,
2018-02-13T11:43:47.606Z,55,34,40.8,,,,
2018-02-13T11:43:57.598Z,55,34,,,,,
2018-02-13T11:44:07.596Z,55,33.8,,,,,
2018-02-13T11:44:17.598Z,55,33.8,39.4,,,,
2018-02-13T11:44:27.602Z,,,37.4,,,,
2018-02-13T11:44:37.612Z,55,33.8,36,,,,
2018-02-13T11:44:47.596Z,55,33.7,34.9,,,,
2018-02-13T11:44:57.598Z,55,33.7,34.7,,,,
2018-02-13T11:45:07.694Z,55,33.7,34.8,,,,
2018-02-13T11:45:17.707Z,55,33.7,34.9,,,,
2018-02-13T11:45:43.985Z,55,33.6,34.8,,,,
2018-02-13T11:45:47.710Z,55,33.6,34.7,,,,
2018-02-13T11:45:57.628Z,55,33.6,34.6,,,,
2018-02-13T11:46:07.612Z,55,33.6,,,,,
2018-02-13T11:46:17.706Z,55,33.5,34.4,,,,
2018-02-13T11:46:27.628Z,55,33.5,,,,,
2018-02-13T11:46:37.698Z,55,33.5,34.3,,,,
2018-02-13T11:46:47.619Z,55,33.5,,,,,
2018-02-13T11:46:57.596Z,55,33.3,34.2,,,,
2018-02-13T11:47:07.634Z,55,33.3,34.1,,,,
2018-02-13T11:47:17.596Z,55,33.3,,,,,
2018-02-13T11:47:27.599Z,55,33.3,34,,,,
2018-02-13T11:47:37.596Z,55,33.3,,,,,
2018-02-13T11:47:47.597Z,55,33.2,33.8,1,,,0
2018-02-13T11:47:57.597Z,55,33.2,40.3,,79,,
2018-02-13T11:48:07.596Z,55,33.2,43.5,,42,,
2018-02-13T11:48:17.597Z,55,33.1,42.7,,29,,
2018-02-13T11:48:27.608Z,,,41.2,,,,
2018-02-13T11:48:37.596Z,55,33.1,39.9,,,,
2018-02-13T11:48:47.596Z,55,33.1,39.2,,,,
