Time,ChActive,HwTSet,ActPow,HwTOutlet,PrimT,HwActive,PrimTSet
2018-01-25T04:34:32.751Z,,55,,33.1,43.7,,
2018-01-25T04:34:42.754Z,,,,,43.9,,
2018-01-25T04:34:52.751Z,1,55,0,33.1,43.5,0,
2018-01-25T04:35:02.751Z,,55,,33.2,41.1,,
2018-01-25T04:35:12.756Z,,55,,33.2,40,,
2018-01-25T04:35:22.752Z,,55,,33.2,39.6,,
2018-01-25T04:35:32.802Z,,55,,33.5,39.9,,
2018-01-25T04:35:42.759Z,,,,,40.3,,
2018-01-25T04:35:52.762Z,,55,,33.6,,,
2018-01-25T04:36:02.754Z,,,,,40.8,,
2018-01-25T04:36:12.763Z,,55,,33.7,40.7,,
2018-01-25T04:36:22.751Z,,55,,33.7,,,
2018-01-25T04:36:32.751Z,,,,,40.2,,
2018-01-25T04:36:47.830Z,,55,,33.8,40.1,,
2018-01-25T04:36:52.751Z,,55,,33.8,,,
2018-01-25T04:37:02.751Z,,,,,39.9,,
2018-01-25T04:37:12.752Z,,55,,34,39.8,,
2018-01-25T04:37:33.103Z,,55,,34,39.6,,
2018-01-25T04:37:42.750Z,,55,,34.1,39.5,,
2018-01-25T04:37:52.756Z,,55,,34.1,,,
2018-01-25T04:38:02.751Z,,55,,34.1,39.3,,
2018-01-25T04:38:12.751Z,,,,,39.1,,
2018-01-25T04:38:22.750Z,,55,,34.1,39,,
2018-01-25T04:38:32.750Z,,55,,34.1,,,
2018-01-25T04:38:42.754Z,,,,,38.9,,
2018-01-25T04:38:52.750Z,,55,,34.1,,,
2018-01-25T04:39:02.753Z,,55,,34.1,39,,
2018-01-25T04:39:12.750Z,,55,,34.1,39.1,,
2018-01-25T04:39:22.750Z,,55,,34.1,39.3,,
2018-01-25T04:39:37.771Z,,55,,34.1,39.4,,
2018-01-25T04:39:42.752Z,,,,,39.5,,
2018-01-25T04:39:52.764Z,,55,,34.1,,,
2018-01-25T04:40:02.759Z,,55,,34.1,39.8,,
2018-01-25T04:40:22.750Z,,55,,34.1,39.9,,
2018-01-25T04:40:32.758Z,,55,,34,,,
2018-01-25T04:40:42.751Z,,,,,40,,
2018-01-25T04:40:52.751Z,1,55,0,34,40,0,40
2018-01-25T04:41:02.761Z,,55,,34,40.1,,
2018-01-25T04:41:12.750Z,,,,,40.2,,
2018-01-25T04:41:22.751Z,,55,,34,,,
2018-01-25T04:41:37.843Z,,55,,34,40.3,,
2018-01-25T04:41:52.751Z,,55,,34,,,
2018-01-25T04:42:02.752Z,,55,,33.8,40.5,,
2018-01-25T04:42:22.750Z,,55,,33.8,,,
2018-01-25T04:42:32.755Z,,55,,33.8,40.6,,
2018-01-25T04:42:52.750Z,,55,,33.8,,,
2018-01-25T04:43:02.751Z,,55,,33.7,,,
2018-01-25T04:43:12.750Z,,,,,40.7,,
2018-01-25T04:43:22.751Z,,55,,33.7,,,
2018-01-25T04:43:32.827Z,,55,,33.7,,,
2018-01-25T04:43:52.750Z,,55,,33.7,,,
2018-01-25T04:44:02.750Z,,,,,40.8,,
2018-01-25T04:44:12.750Z,,55,,33.6,,,
2018-01-25T04:44:22.751Z,,55,,33.6,,,
2018-01-25T04:44:42.750Z,,55,,33.6,40.9,,
2018-01-25T04:44:52.753Z,,55,,33.6,40.8,,
2018-01-25T04:45:02.751Z,,55,,33.5,38.6,,
2018-01-25T04:45:12.750Z,,55,,33.5,37.2,,
2018-01-25T04:45:22.754Z,,55,,33.5,35.7,,
2018-01-25T04:45:33.103Z,,55,,33.5,35.1,,
2018-01-25T04:45:42.750Z,,,,,35.1,,
2018-01-25T04:45:52.757Z,,55,,33.5,35.2,,
2018-01-25T04:46:02.750Z,,55,,33.3,,,
2018-01-25T04:46:12.750Z,,55,,33.3,35.1,,
2018-01-25T04:46:32.750Z,,55,,33.3,34.9,,
2018-01-25T04:46:42.750Z,,55,,33.3,34.8,,
2018-01-25T04:46:52.750Z,,55,,33.2,,,
2018-01-25T04:47:02.750Z,,55,,33.2,,,
2018-01-25T04:47:12.750Z,,,,,34.7,,
2018-01-25T04:47:22.752Z,,55,,33.2,34.6,,
2018-01-25T04:47:42.751Z,,55,,33.2,34.4,,
2018-01-25T04:47:52.753Z,,55,,33.1,,,
2018-01-25T04:48:12.750Z,,55,,33.1,34.3,,
2018-01-25T04:48:22.750Z,,55,,33.1,34.2,,
2018-01-25T04:48:32.750Z,,55,,33,,,
2018-01-25T04:48:42.750Z,,,,,34.1,,
2018-01-25T04:48:52.753Z,,55,,33,,,
2018-01-25T04:49:12.750Z,,55,,33,34,,
2018-01-25T04:49:22.756Z,1,55,79,32.8,34.2,0,
2018-01-25T04:49:37.770Z,,55,75,32.8,40.8,,
2018-01-25T04:49:42.756Z,,55,33,32.8,43.8,,
2018-01-25T04:49:52.750Z,,55,29,32.8,42.6,,
2018-01-25T04:50:02.750Z,,55,,32.8,41.1,,
2018-01-25T04:50:12.758Z,,55,,32.7,40,,
2018-01-25T04:50:22.750Z,,55,,32.7,39.3,,
2018-01-25T04:50:32.749Z,,55,,32.7,38.9,,
2018-01-25T04:50:42.758Z,,55,,32.7,39.1,,
2018-01-25T04:50:52.751Z,,55,,32.6,,,
2018-01-25T04:51:02.750Z,,,,,39.3,,
2018-01-25T04:51:12.763Z,,55,,32.6,39.5,,
2018-01-25T04:51:22.750Z,,55,,32.6,,,
2018-01-25T04:51:32.772Z,,55,,32.6,39.7,,
2018-01-25T04:51:42.749Z,,55,,32.5,40,,
2018-01-25T04:51:52.749Z,,55,,32.5,,,
2018-01-25T04:52:02.766Z,,55,,32.5,40.2,,
2018-01-25T04:52:12.749Z,,,,,40.5,,
2018-01-25T04:52:22.751Z,,55,,32.5,40.7,,
2018-01-25T04:52:32.749Z,,55,,32.5,,,
2018-01-25T04:52:42.750Z,,,,,40.9,,
2018-01-25T04:52:52.750Z,,55,,32.5,41.1,,
2018-01-25T04:53:02.750Z,,55,,32.5,41.2,,
2018-01-25T04:53:12.749Z,,55,,32.5,,,
2018-01-25T04:53:22.765Z,,,,,41.4,,
2018-01-25T04:53:37.770Z,,55,,32.5,41.7,,
2018-01-25T04:53:42.752Z,,55,,32.5,,,
2018-01-25T04:53:52.749Z,,,,,41.8,,
2018-01-25T04:54:02.751Z,,55,,32.5,42.2,,
2018-01-25T04:54:12.756Z,,55,,32.5,,,
2018-01-25T04:54:22.750Z,,55,,32.6,42.3,,
2018-01-25T04:54:32.749Z,,,,,42.4,,
2018-01-25T04:54:42.753Z,,55,,32.6,42.5,,
2018-01-25T04:54:52.749Z,,,,,42.7,,
2018-01-25T04:55:02.759Z,,55,,32.6,43,,
2018-01-25T04:55:12.749Z,,55,,32.7,,,
2018-01-25T04:55:22.749Z,,55,,32.8,43.1,,
2018-01-25T04:55:32.807Z,,,,,43.3,,
2018-01-25T04:55:42.749Z,,55,,32.8,,,
2018-01-25T04:55:52.751Z,,55,,33,43.4,,
2018-01-25T04:56:02.758Z,,,,,43.5,,
2018-01-25T04:56:12.749Z,,55,,33,43.9,,
2018-01-25T04:56:22.749Z,1,55,0,33.1,44.2,0,
2018-01-25T04:56:33.093Z,,55,,33.1,41.3,,
2018-01-25T04:56:42.750Z,,55,,33.2,40.1,,
2018-01-25T04:56:52.753Z,,55,,33.2,39.7,,
2018-01-25T04:57:03.094Z,,55,,33.3,39.8,,
2018-01-25T04:57:12.749Z,,55,,33.3,40.1,,
2018-01-25T04:57:22.749Z,,55,,33.5,,,
2018-01-25T04:57:32.786Z,,,,,40.7,,
2018-01-25T04:57:42.749Z,,55,,33.6,40.6,,
2018-01-25T04:57:52.749Z,,55,,33.6,,,
2018-01-25T04:58:02.949Z,,55,,33.7,40.3,,
2018-01-25T04:58:12.749Z,,55,,33.7,40.2,,
2018-01-25T04:58:22.750Z,,55,,33.8,40.1,,
2018-01-25T04:58:32.749Z,,,,,39.9,,
2018-01-25T04:58:42.750Z,,55,,33.8,39.8,,
2018-01-25T04:58:52.749Z,,55,,34,,,
2018-01-25T04:59:02.750Z,,,,,39.6,,
2018-01-25T04:59:12.749Z,,55,,34,39.4,,
2018-01-25T04:59:27.769Z,,55,,34,,,
2018-01-25T04:59:37.959Z,,55,,34,39.3,,
2018-01-25T04:59:42.752Z,,55,,34,39.1,,
2018-01-25T04:59:52.754Z,,55,,34.1,,,
2018-01-25T05:00:02.753Z,,55,,34.1,38.9,,
2018-01-25T05:00:12.749Z,,55,,34.1,,,
2018-01-25T05:00:22.757Z,,,,,38.8,,
2018-01-25T05:00:32.750Z,,55,,34.1,38.9,,
2018-01-25T05:00:42.753Z,,,,,39,,
2018-01-25T05:00:52.756Z,,55,,34.1,,,
2018-01-25T05:01:03.044Z,,,,,39.1,,
2018-01-25T05:01:12.749Z,,55,,34.1,39.3,,
2018-01-25T05:01:22.760Z,,55,,34.1,39.4,,
2018-01-25T05:01:37.771Z,,55,,34,39.5,,
2018-01-25T05:01:42.755Z,,55,,34.1,39.6,,
2018-01-25T05:01:52.749Z,,55,,34,39.8,,
2018-01-25T05:02:02.749Z,,55,,34,,,
2018-01-25T05:02:12.777Z,,55,,34,39.9,,
2018-01-25T05:02:22.750Z,,55,,34,40,,
2018-01-25T05:02:32.749Z,,55,,34,,,
2018-01-25T05:02:52.753Z,,55,,34,40.1,,
2018-01-25T05:03:02.751Z,,55,,34,,,
2018-01-25T05:03:12.749Z,,55,,33.8,40.2,,
2018-01-25T05:03:22.749Z,,55,,33.8,,,
2018-01-25T05:03:32.751Z,,55,,33.8,40.3,,
2018-01-25T05:03:42.750Z,,55,,33.8,,,
2018-01-25T05:03:52.753Z,,55,,33.8,,,
2018-01-25T05:04:02.754Z,,55,,33.8,40.5,,
2018-01-25T05:04:12.750Z,,55,,33.8,,,
2018-01-25T05:04:22.749Z,,55,,33.7,,,
2018-01-25T05:04:42.753Z,,55,,33.7,40.6,,
2018-01-25T05:04:52.760Z,,55,,33.7,,,
2018-01-25T05:05:02.751Z,,55,,33.7,,,
2018-01-25T05:05:12.880Z,,55,,33.7,40.7,,
2018-01-25T05:05:22.758Z,,55,,33.7,,,
2018-01-25T05:05:37.768Z,,55,,33.7,,,
2018-01-25T05:05:42.756Z,,55,,33.6,,,
2018-01-25T05:05:52.749Z,,55,,33.6,,,
2018-01-25T05:06:02.748Z,,,,,40.8,,
2018-01-25T05:06:12.749Z,,55,,33.6,,,
2018-01-25T05:06:22.748Z,,55,,33.6,,,
2018-01-25T05:06:32.751Z,,55,,33.5,39.9,,
2018-01-25T05:06:42.840Z,,55,,33.5,37.9,,
2018-01-25T05:06:52.748Z,,55,,33.5,35.9,,
2018-01-25T05:07:02.760Z,,55,,33.5,35.8,,
2018-01-25T05:07:12.767Z,,55,,33.5,34.9,,
2018-01-25T05:07:22.756Z,,55,,33.3,35.1,,
2018-01-25T05:07:32.762Z,,55,,33.3,,,
2018-01-25T05:07:42.836Z,,55,,33.3,35.2,,
2018-01-25T05:07:52.748Z,,55,,33.3,34.9,,
2018-01-25T05:08:02.754Z,,55,,33.3,,,
2018-01-25T05:08:17.860Z,,55,,33.2,34.8,,
2018-01-25T05:08:32.751Z,,55,,33.2,,,
2018-01-25T05:08:42.759Z,,55,,33.2,34.7,,
2018-01-25T05:08:52.755Z,,55,,33.2,,,
2018-01-25T05:09:02.759Z,,55,,33.1,34.6,,
2018-01-25T05:09:12.750Z,,55,,33.1,34.4,,
2018-01-25T05:09:22.760Z,,55,,33.1,,,
2018-01-25T05:09:32.787Z,,,,,34.3,,
2018-01-25T05:09:42.750Z,,55,,33.1,,,
2018-01-25T05:09:52.748Z,,55,,33,,,
2018-01-25T05:10:02.754Z,,55,,33,34.2,,
2018-01-25T05:10:12.748Z,,55,,33,,,
2018-01-25T05:10:22.749Z,,55,,33,34.1,,
2018-01-25T05:10:32.754Z,,55,,33,,,
2018-01-25T05:10:42.748Z,,55,,32.8,34,,
2018-01-25T05:10:52.748Z,1,55,79,32.8,36.5,0,
2018-01-25T05:11:02.760Z,,55,63,32.8,42.4,,
2018-01-25T05:11:12.748Z,,55,55,32.8,43.1,,
2018-01-25T05:11:22.759Z,,55,29,32.7,42.8,,
2018-01-25T05:11:37.770Z,,55,,32.7,40.9,,
2018-01-25T05:11:42.748Z,,55,,32.7,39.8,,
2018-01-25T05:11:53.023Z,,55,,32.7,39.5,,
2018-01-25T05:12:02.750Z,,55,,32.7,39,,
2018-01-25T05:12:12.748Z,,55,,32.6,,,
2018-01-25T05:12:22.748Z,,55,,32.6,39.2,,
2018-01-25T05:12:32.753Z,,55,,32.6,39.3,,
2018-01-25T05:12:42.748Z,,55,,32.6,39.4,,
2018-01-25T05:12:52.757Z,,55,,32.6,39.5,,
2018-01-25T05:13:02.749Z,,55,,32.5,39.8,,
2018-01-25T05:13:12.748Z,,55,,32.5,40,,
2018-01-25T05:13:22.751Z,,55,,32.5,40.1,,
2018-01-25T05:13:37.770Z,,55,,32.5,40.3,,
2018-01-25T05:13:42.755Z,,55,,32.5,40.5,,
2018-01-25T05:13:52.748Z,,55,,32.5,40.6,,
2018-01-25T05:14:02.763Z,,55,,32.5,40.7,,
2018-01-25T05:14:12.749Z,,55,,32.5,41,,
2018-01-25T05:14:22.772Z,,55,,32.5,,,
2018-01-25T05:14:32.777Z,,55,,32.3,41.1,,
2018-01-25T05:14:42.766Z,,55,,32.3,41.4,,
2018-01-25T05:14:52.752Z,,55,,32.5,41.5,,
2018-01-25T05:15:02.748Z,,55,,32.5,41.7,,
2018-01-25T05:15:12.755Z,,55,,32.5,,,
2018-01-25T05:15:22.768Z,,55,,32.5,42,,
2018-01-25T05:15:37.768Z,,55,,32.5,,,
2018-01-25T05:15:42.750Z,,55,,32.5,42.2,,
2018-01-25T05:15:52.757Z,,55,,32.5,42.4,,
2018-01-25T05:16:02.761Z,,55,,32.6,42.5,,
2018-01-25T05:16:12.757Z,,55,,32.6,42.6,,
2018-01-25T05:16:22.748Z,,55,,32.6,42.7,,
2018-01-25T05:16:32.753Z,,55,,32.6,43,,
2018-01-25T05:16:42.760Z,,55,,32.7,,,
2018-01-25T05:16:52.748Z,,55,,32.7,43.2,,
2018-01-25T05:17:02.753Z,,55,,32.8,43.3,,
2018-01-25T05:17:12.750Z,,55,,32.8,43.4,,
2018-01-25T05:17:22.750Z,,55,,32.8,43.5,,
2018-01-25T05:17:32.792Z,,55,,33,43.6,,
2018-01-25T05:17:42.751Z,,55,,33,43.9,,
2018-01-25T05:17:52.764Z,1,55,0,33.1,42.6,0,
2018-01-25T05:18:02.753Z,,55,,33.1,40.8,,
2018-01-25T05:18:12.752Z,,55,,33.2,39.9,,
2018-01-25T05:18:22.754Z,,55,,33.2,39.7,,
2018-01-25T05:18:32.748Z,,55,,33.3,40,,
2018-01-25T05:18:42.748Z,,55,,33.3,40.1,,
2018-01-25T05:18:52.747Z,,55,,33.5,40.5,,
2018-01-25T05:19:02.749Z,,55,,33.5,40.9,,
2018-01-25T05:19:12.750Z,,55,,33.6,40.7,,
2018-01-25T05:19:22.821Z,,55,,33.6,40.5,,
2018-01-25T05:19:32.765Z,,55,,33.7,40.3,,
2018-01-25T05:19:42.754Z,,55,,33.7,40.1,,
2018-01-25T05:19:52.754Z,,55,,33.8,39.9,,
2018-01-25T05:20:02.748Z,,55,,33.8,,,
2018-01-25T05:20:12.750Z,,55,,33.8,39.8,,
2018-01-25T05:20:22.774Z,,55,,34,39.6,,
2018-01-25T05:20:32.747Z,,55,,34,39.5,,
2018-01-25T05:20:42.761Z,,55,,34,,,
2018-01-25T05:20:52.747Z,,55,,34,39.4,,
2018-01-25T05:21:02.756Z,,55,,34,39.3,,
2018-01-25T05:21:12.859Z,,55,,34,39.1,,
2018-01-25T05:21:22.753Z,,55,,34,39,,
2018-01-25T05:21:32.788Z,,55,,34,38.9,,
2018-01-25T05:21:42.757Z,,55,,34.1,,,
2018-01-25T05:21:52.760Z,,55,,34.1,38.8,,
2018-01-25T05:22:02.767Z,,55,,34.1,38.9,,
2018-01-25T05:22:12.749Z,,55,,34.1,39,,
2018-01-25T05:22:22.749Z,,55,,34.1,39.1,,
2018-01-25T05:22:32.749Z,,55,,34.1,39.3,,
2018-01-25T05:22:42.747Z,,55,,34,39.4,,
2018-01-25T05:22:52.747Z,,55,,34,39.5,,
2018-01-25T05:23:02.747Z,,55,,34,39.6,,
2018-01-25T05:23:12.748Z,,55,,34,,,
2018-01-25T05:23:22.747Z,,55,,34,39.8,,
2018-01-25T05:23:37.852Z,,55,,34,39.9,,
2018-01-25T05:23:42.747Z,,55,,34,40,,
2018-01-25T05:23:52.747Z,,55,,34,,,
2018-01-25T05:24:02.750Z,,55,,34,,,
2018-01-25T05:24:12.749Z,,55,,34,40.1,,
2018-01-25T05:24:22.747Z,,55,,34,,,
2018-01-25T05:24:32.750Z,,55,,33.8,40.2,,
2018-01-25T05:24:42.753Z,,55,,33.8,,,
2018-01-25T05:24:52.747Z,,55,,33.8,,,
2018-01-25T05:25:02.752Z,,55,,33.8,40.3,,
2018-01-25T05:25:12.752Z,,55,,33.8,,,
2018-01-25T05:25:22.747Z,,55,,33.8,,,
2018-01-25T05:25:32.938Z,,55,,33.8,40.5,,
2018-01-25T05:25:42.748Z,,55,,33.7,,,
2018-01-25T05:25:52.747Z,,55,,33.7,,,
2018-01-25T05:26:02.752Z,,55,,33.7,40.6,,
2018-01-25T05:26:12.747Z,,55,,33.7,,,
2018-01-25T05:26:22.747Z,,55,,33.7,,,
2018-01-25T05:26:32.785Z,,55,,33.7,40.7,,
2018-01-25T05:26:42.773Z,,55,,33.7,,,
2018-01-25T05:26:52.748Z,,55,,33.6,,,
2018-01-25T05:27:02.750Z,,55,,33.6,,,
2018-01-25T05:27:12.757Z,,55,,33.6,,,
2018-01-25T05:27:22.749Z,,55,,33.6,40.8,,
2018-01-25T05:27:37.784Z,,55,,33.6,,,
2018-01-25T05:27:42.760Z,,55,,33.6,,,
2018-01-25T05:27:52.749Z,,55,,33.5,,,
2018-01-25T05:28:02.750Z,,55,,33.5,38.8,,
2018-01-25T05:28:12.748Z,,55,,33.5,36.9,,
2018-01-25T05:28:22.756Z,,55,,33.5,35.9,,
2018-01-25T05:28:32.752Z,,55,,33.3,34.9,,
2018-01-25T05:28:42.822Z,,55,,33.3,,,
2018-01-25T05:28:52.762Z,,55,,33.3,35.1,,
2018-01-25T05:29:02.747Z,,55,,33.3,35.2,,
2018-01-25T05:29:12.747Z,,55,,33.3,35.1,,
2018-01-25T05:29:22.754Z,,55,,33.3,34.9,,
2018-01-25T05:29:38.189Z,,55,,33.2,,,
2018-01-25T05:29:42.749Z,,55,,33.2,34.8,,
2018-01-25T05:29:52.751Z,,55,,33.2,,,
2018-01-25T05:30:02.750Z,,55,,33.2,34.7,,
2018-01-25T05:30:12.747Z,,55,,33.2,,,
2018-01-25T05:30:22.757Z,,55,,33.1,34.6,,
2018-01-25T05:30:32.758Z,,55,,33.1,,,
2018-01-25T05:30:42.754Z,,55,,33.1,34.4,,
2018-01-25T05:30:52.747Z,,55,,33.1,,,
2018-01-25T05:31:02.747Z,,55,,33.1,34.3,,
2018-01-25T05:31:12.747Z,,55,,33,,,
2018-01-25T05:31:22.747Z,,55,,33,34.2,,
2018-01-25T05:31:37.847Z,,55,,33,,,
2018-01-25T05:31:42.751Z,,55,,33,34.1,,
2018-01-25T05:31:52.749Z,,55,,33,,,
2018-01-25T05:32:02.747Z,,55,,32.8,34,,
2018-01-25T05:32:12.746Z,1,55,79,32.8,34,0,
2018-01-25T05:32:22.747Z,,55,79,32.8,39.5,,
2018-01-25T05:32:32.747Z,,55,51,32.8,43.1,,
2018-01-25T05:32:42.747Z,,55,29,32.7,42.9,,
2018-01-25T05:32:52.749Z,,55,,32.7,41.9,,
2018-01-25T05:33:02.747Z,,55,,32.7,40.8,,
2018-01-25T05:33:12.746Z,,55,,32.7,39.9,,
2018-01-25T05:33:22.747Z,,55,,32.7,38.9,,
2018-01-25T05:33:32.747Z,,55,,32.6,39,,
2018-01-25T05:33:42.747Z,,55,,32.6,39.1,,
2018-01-25T05:33:52.747Z,,55,,32.6,39.3,,
2018-01-25T05:34:02.746Z,,55,,32.6,39.4,,
2018-01-25T05:34:12.749Z,,55,,32.6,39.5,,
2018-01-25T05:34:22.748Z,,55,,32.5,39.7,,
2018-01-25T05:34:32.747Z,,55,,32.5,39.8,,
2018-01-25T05:34:42.869Z,,55,,32.5,40,,
2018-01-25T05:34:52.865Z,,55,,32.5,40.2,,
2018-01-25T05:35:02.748Z,,55,,32.5,40.3,,
2018-01-25T05:35:12.759Z,,55,,32.5,40.6,,
2018-01-25T05:35:22.750Z,,55,,32.5,40.7,,
2018-01-25T05:35:32.754Z,,55,,32.3,40.8,,
2018-01-25T05:35:42.748Z,,55,,32.3,41,,
2018-01-25T05:35:52.749Z,,55,,32.3,41.1,,
2018-01-25T05:36:02.760Z,,55,,32.3,41.2,,
2018-01-25T05:36:12.746Z,,55,,32.3,41.5,,
2018-01-25T05:36:22.746Z,,55,,32.3,41.6,,
2018-01-25T05:36:32.747Z,,55,,32.5,41.7,,
2018-01-25T05:36:42.748Z,,55,,32.5,41.8,,
2018-01-25T05:36:52.747Z,,55,,32.5,41.9,,
2018-01-25T05:37:02.747Z,,55,,32.5,42.2,,
2018-01-25T05:37:12.746Z,,55,,32.5,42.3,,
2018-01-25T05:37:22.747Z,,55,,32.5,42.4,,
2018-01-25T05:37:32.748Z,,55,,32.6,42.5,,
2018-01-25T05:37:42.746Z,,55,,32.6,42.7,,
2018-01-25T05:37:52.760Z,,55,,32.6,42.8,,
2018-01-25T05:38:02.747Z,,55,,32.7,43,,
2018-01-25T05:38:12.746Z,,55,,32.7,43.1,,
2018-01-25T05:38:22.748Z,,55,,32.7,43.2,,
2018-01-25T05:38:32.746Z,,55,,32.8,43.4,,
2018-01-25T05:38:42.746Z,,55,,32.8,43.5,,
2018-01-25T05:38:52.746Z,,55,,32.8,43.6,,
2018-01-25T05:39:02.754Z,,55,,33,43.7,,
2018-01-25T05:39:12.746Z,1,55,0,33.1,43.9,0,
2018-01-25T05:39:22.746Z,,55,,33.1,41.8,,
2018-01-25T05:39:32.751Z,,55,,33.1,40.7,,
2018-01-25T05:39:42.752Z,,55,,33.2,39.7,,
2018-01-25T05:39:52.747Z,,55,,33.3,39.6,,
2018-01-25T05:40:02.756Z,,55,,33.3,40,,
2018-01-25T05:40:13.038Z,,55,,33.5,40.2,,
2018-01-25T05:40:22.746Z,,55,,33.5,40.8,,
2018-01-25T05:40:32.759Z,,55,,33.6,,,
2018-01-25T05:40:42.746Z,,55,,33.6,40.6,,
2018-01-25T05:40:52.746Z,1,55,0,33.7,40.5,0,40
2018-01-25T05:41:02.755Z,,55,,33.7,40.2,,
2018-01-25T05:41:12.746Z,,55,,33.7,40.1,,
2018-01-25T05:41:22.747Z,,55,,33.8,39.9,,
2018-01-25T05:41:32.747Z,,55,,33.8,,,
2018-01-25T05:41:42.746Z,,55,,33.8,39.8,,
2018-01-25T05:41:52.762Z,,55,,34,39.6,,
2018-01-25T05:42:02.746Z,,55,,34,39.5,,
2018-01-25T05:42:12.746Z,,55,,34,39.4,,
2018-01-25T05:42:22.780Z,,55,,34,,,
2018-01-25T05:42:32.746Z,,55,,34,39.3,,
2018-01-25T05:42:42.747Z,,55,,34,39.1,,
2018-01-25T05:42:52.750Z,,55,,34,38.9,,
2018-01-25T05:43:02.746Z,,55,,34,39,,
2018-01-25T05:43:12.749Z,,55,,34.1,38.8,,
2018-01-25T05:43:22.748Z,,55,,34.1,,,
2018-01-25T05:43:32.746Z,,55,,34.1,39,,
2018-01-25T05:43:42.764Z,,55,,34,39.1,,
2018-01-25T05:43:52.751Z,,55,,34.1,39.3,,
2018-01-25T05:44:02.754Z,,55,,34,39.4,,
2018-01-25T05:44:12.745Z,,55,,34,39.5,,
2018-01-25T05:44:22.749Z,,55,,34,39.6,,
2018-01-25T05:44:32.747Z,,55,,34,,,
2018-01-25T05:44:42.747Z,,55,,34,39.8,,
2018-01-25T05:44:52.755Z,,55,,34,,,
2018-01-25T05:45:02.748Z,,55,,34,40,,
2018-01-25T05:45:12.749Z,,55,,34,,,
2018-01-25T05:45:22.754Z,,55,,34,,,
2018-01-25T05:45:32.746Z,,55,,34,40.1,,
2018-01-25T05:45:42.748Z,,55,,33.8,,,
2018-01-25T05:45:52.746Z,,55,,33.8,40.2,,
2018-01-25T05:46:02.746Z,,55,,33.8,,,
2018-01-25T05:46:12.752Z,,55,,33.8,,,
2018-01-25T05:46:22.748Z,,55,,33.8,40.3,,
2018-01-25T05:46:32.748Z,,55,,33.8,,,
2018-01-25T05:46:42.745Z,,55,,33.8,,,
2018-01-25T05:46:52.756Z,,55,,33.8,40.5,,
2018-01-25T05:47:02.749Z,,55,,33.7,,,
2018-01-25T05:47:12.746Z,,55,,33.7,,,
2018-01-25T05:47:22.746Z,,55,,33.7,40.6,,
2018-01-25T05:47:32.746Z,,55,,33.7,,,
2018-01-25T05:47:42.745Z,,55,,33.7,,,
2018-01-25T05:47:52.776Z,,55,,33.7,40.7,,
2018-01-25T05:48:02.747Z,,55,,33.7,,,
2018-01-25T05:48:12.749Z,,55,,33.6,,,
2018-01-25T05:48:22.746Z,,55,,33.6,,,
2018-01-25T05:48:32.745Z,,55,,33.6,,,
2018-01-25T05:48:42.749Z,,55,,33.6,40.8,,
2018-01-25T05:48:52.745Z,,55,,33.6,,,
2018-01-25T05:49:02.746Z,,55,,33.6,,,
2018-01-25T05:49:12.749Z,,55,,33.5,,,
2018-01-25T05:49:22.746Z,,55,,33.5,39.9,,
2018-01-25T05:49:32.746Z,,55,,33.5,37.9,,
2018-01-25T05:49:42.749Z,,55,,33.5,36.9,,
2018-01-25T05:49:53.051Z,,55,,33.5,35.7,,
2018-01-25T05:50:02.785Z,,55,,33.3,34.9,,
2018-01-25T05:50:12.783Z,,55,,33.3,35.1,,
2018-01-25T05:50:22.747Z,,55,,33.3,35.2,,
2018-01-25T05:50:32.759Z,,55,,33.3,,,
2018-01-25T05:50:42.776Z,,55,,33.3,35.1,,
2018-01-25T05:50:52.854Z,,55,,33.2,34.9,,
2018-01-25T05:51:02.745Z,,55,,33.2,34.8,,
2018-01-25T05:51:13.044Z,,55,,33.2,,,
2018-01-25T05:51:22.818Z,,55,,33.2,,,
2018-01-25T05:51:32.745Z,,55,,33.2,34.7,,
2018-01-25T05:51:42.748Z,,55,,33.2,,,
2018-01-25T05:51:52.747Z,,55,,33.1,34.6,,
2018-01-25T05:52:02.776Z,,55,,33.1,,,
2018-01-25T05:52:12.745Z,,55,,33.1,34.4,,
2018-01-25T05:52:22.745Z,,55,,33.1,,,
2018-01-25T05:52:32.750Z,,55,,33,34.3,,
2018-01-25T05:52:42.745Z,,55,,33,,,
2018-01-25T05:52:52.749Z,,55,,33,34.2,,
2018-01-25T05:53:02.747Z,,55,,33,34.1,,
2018-01-25T05:53:12.748Z,,55,,33,,,
2018-01-25T05:53:22.745Z,,55,,33,,,
2018-01-25T05:53:37.765Z,,55,,32.8,34,,
2018-01-25T05:53:42.745Z,1,55,79,32.8,35.4,0,
2018-01-25T05:53:52.756Z,,55,74,32.8,41.2,,
2018-01-25T05:54:02.745Z,,55,29,32.8,44,,
2018-01-25T05:54:12.745Z,1,55,0,32.7,41.6,0,
2018-01-25T05:54:22.745Z,,55,,32.7,38.8,,
2018-01-25T05:54:46.690Z,,55,,32.7,36.7,,
2018-01-25T05:54:46.699Z,,55,,32.7,35.9,,
2018-01-25T05:54:52.798Z,,55,,32.6,35.7,,
2018-01-25T05:55:02.754Z,,55,,32.6,35.4,,
2018-01-25T05:55:12.746Z,,55,,32.6,35.3,,
2018-01-25T05:55:22.745Z,,55,,32.6,34.9,,
2018-01-25T05:55:32.756Z,,55,,32.6,34.8,,
