Time,HwActive,PrimTSet,PrimT,ActPow,HwTSet,HwTOutlet,ChActive
2017-12-16T12:50:32.810Z,,,38.4,,55,44.3,
2017-12-16T12:50:43.548Z,,,38.5,,55,44.2,
2017-12-16T12:50:52.810Z,,,38.6,,55,44.1,
2017-12-16T12:51:02.810Z,,,38.8,,55,44,
2017-12-16T12:51:12.812Z,,,38.9,,55,43.9,
2017-12-16T12:51:22.810Z,,,39,,55,43.7,
2017-12-16T12:51:32.810Z,,,,,55,43.6,
2017-12-16T12:51:42.960Z,,,39.1,,55,43.5,
2017-12-16T12:51:52.811Z,,,39.3,,55,43.4,
2017-12-16T12:52:02.811Z,,,,,55,43.4,
2017-12-16T12:52:12.810Z,,,39.4,,55,43.3,
2017-12-16T12:52:27.831Z,,,,,55,43.2,
2017-12-16T12:52:32.811Z,,,39.5,,55,43.1,
2017-12-16T12:52:42.816Z,,,,,55,43,
2017-12-16T12:52:52.810Z,,,39.6,,55,42.8,
2017-12-16T12:53:02.811Z,,,,,55,42.7,
2017-12-16T12:53:12.811Z,,,39.8,,55,42.7,
2017-12-16T12:53:22.811Z,,,,,55,42.6,
2017-12-16T12:53:32.816Z,,,,,55,42.5,
2017-12-16T12:53:42.811Z,,,39.9,,55,42.4,
2017-12-16T12:53:52.810Z,,,,,55,42.4,
2017-12-16T12:54:02.811Z,,,40,,55,42.3,
2017-12-16T12:54:12.811Z,,,,,55,42.2,
2017-12-16T12:54:22.810Z,,,,,55,42,
2017-12-16T12:54:32.810Z,,,,,55,42,
2017-12-16T12:54:42.810Z,,,40.1,,55,41.9,
2017-12-16T12:54:52.811Z,,,,,55,41.8,
2017-12-16T12:55:02.811Z,,,,,55,41.8,
2017-12-16T12:55:18.131Z,,,,,55,41.7,
2017-12-16T12:55:22.813Z,,,40.2,,55,41.6,
2017-12-16T12:55:32.810Z,,,,,55,41.5,
2017-12-16T12:55:42.811Z,,,,,55,41.5,
2017-12-16T12:55:52.811Z,,,,,55,41.4,
2017-12-16T12:56:02.810Z,,,,,55,41.2,
2017-12-16T12:56:12.810Z,,,40.3,,55,41.2,
2017-12-16T12:56:22.811Z,,,40.2,,55,41.1,
2017-12-16T12:56:32.810Z,,,40.3,,55,41.1,
2017-12-16T12:56:43.809Z,,,,,55,41,
2017-12-16T12:56:52.811Z,,,,,55,40.9,
2017-12-16T12:57:02.811Z,,,,,55,40.9,
2017-12-16T12:57:12.811Z,,,,,55,40.8,
2017-12-16T12:57:22.811Z,,,,,55,40.8,
2017-12-16T12:57:32.812Z,,,,,55,40.7,
2017-12-16T12:57:42.811Z,,,40.5,,55,40.6,
2017-12-16T12:57:52.811Z,,,,,55,40.6,
2017-12-16T12:58:02.811Z,,,,,55,40.5,
2017-12-16T12:58:12.811Z,,,,,55,40.5,
2017-12-16T12:58:22.812Z,,,,,55,40.3,
2017-12-16T12:58:32.811Z,,,,,55,40.2,
2017-12-16T12:58:42.811Z,,,,,55,40.2,
2017-12-16T12:58:52.812Z,,,,,55,40.1,
2017-12-16T12:59:02.811Z,,,,,55,40.1,
2017-12-16T12:59:12.811Z,,,,,55,40,
2017-12-16T12:59:22.811Z,,,,,55,40,
2017-12-16T12:59:32.811Z,,,,,55,39.9,
2017-12-16T12:59:42.811Z,,,,,55,39.9,
2017-12-16T12:59:52.811Z,,,,,55,39.8,
2017-12-16T13:00:02.812Z,,,,,55,40,
2017-12-16T13:00:12.811Z,,,,,55,40.1,
2017-12-16T13:00:22.811Z,,,,,55,40,
2017-12-16T13:00:32.811Z,,,,,55,39.9,
2017-12-16T13:00:42.813Z,,,,,55,39.8,
2017-12-16T13:00:52.811Z,,,,,55,39.6,
2017-12-16T13:01:02.811Z,,,,,55,39.5,
2017-12-16T13:01:12.812Z,,,,,55,39.5,
2017-12-16T13:01:22.812Z,,,40.6,,55,39.4,
2017-12-16T13:01:32.812Z,,,,,55,39.3,
2017-12-16T13:01:42.811Z,,,40.5,,55,39.3,
2017-12-16T13:01:52.821Z,,,,,55,39.1,
2017-12-16T13:02:02.811Z,,,,,55,39,
2017-12-16T13:02:12.812Z,,,,,55,39,
2017-12-16T13:02:23.806Z,,,40.6,,55,38.9,
2017-12-16T13:02:32.811Z,,,40.5,,55,38.9,
2017-12-16T13:02:42.813Z,,,,,55,38.8,
2017-12-16T13:02:52.812Z,,,,,55,38.8,
2017-12-16T13:03:02.811Z,,,,,55,38.6,
2017-12-16T13:03:12.813Z,,,,,55,38.6,
2017-12-16T13:03:22.812Z,,,,,55,38.5,
2017-12-16T13:03:32.811Z,,,,,55,38.5,
2017-12-16T13:03:42.812Z,,,,,55,38.4,
2017-12-16T13:03:52.812Z,,,,,55,38.4,
2017-12-16T13:04:02.812Z,,,,,55,38.3,
2017-12-16T13:04:12.812Z,,,,,55,38.3,
2017-12-16T13:04:22.812Z,,,,,55,38.1,
2017-12-16T13:04:32.811Z,,,,,55,38.1,
2017-12-16T13:04:42.813Z,,,,,55,38,
2017-12-16T13:04:52.812Z,,,,,55,38,
2017-12-16T13:05:02.812Z,,,,,55,37.9,
2017-12-16T13:05:17.832Z,,,,,55,37.9,
2017-12-16T13:05:22.814Z,,,,,55,37.9,
2017-12-16T13:05:32.812Z,,,,,55,37.8,
2017-12-16T13:05:42.812Z,,,,,55,37.8,
2017-12-16T13:05:52.812Z,,,,,55,37.7,
2017-12-16T13:06:02.814Z,,,,,55,37.7,
2017-12-16T13:06:12.813Z,,,,,55,37.5,
2017-12-16T13:06:22.812Z,,,,,55,37.5,
2017-12-16T13:06:32.812Z,,,,,55,37.4,
2017-12-16T13:06:42.814Z,,,,,55,37.4,
2017-12-16T13:06:52.812Z,,,,,55,37.4,
2017-12-16T13:07:02.812Z,,,40.3,,55,37.3,
2017-12-16T13:07:12.812Z,,,,,55,37.3,
2017-12-16T13:07:22.812Z,,,,,55,37.2,
2017-12-16T13:07:32.812Z,,,,,55,37.2,
2017-12-16T13:07:42.813Z,,,,,55,37,
2017-12-16T13:07:52.812Z,,,,,55,37,
2017-12-16T13:08:07.833Z,,,,,55,36.9,
2017-12-16T13:08:12.813Z,,,,,55,36.9,
2017-12-16T13:08:22.812Z,,,,,55,36.8,
2017-12-16T13:08:32.812Z,0,75,,,55,36.8,2
2017-12-16T13:08:42.813Z,1,0,40.5,98,55,37,0
2017-12-16T13:08:52.813Z,0,59,41.9,0,55,38.4,0
2017-12-16T13:09:02.812Z,,,41.5,,55,37.7,
2017-12-16T13:09:12.813Z,,,41.7,,55,37.3,
2017-12-16T13:09:22.812Z,,,41.8,,55,36.9,
2017-12-16T13:09:33.478Z,,,41.9,,55,36.8,
2017-12-16T13:09:42.813Z,,,,,55,36.5,
2017-12-16T13:09:52.813Z,0,5,,,55,36.4,0
2017-12-16T13:10:02.815Z,,,,,55,36.3,
2017-12-16T13:10:12.813Z,,,,,55,36.2,
2017-12-16T13:10:22.812Z,,,,,55,36.2,
2017-12-16T13:10:32.812Z,,,,,55,36,
2017-12-16T13:10:42.813Z,,,,,55,36,
2017-12-16T13:10:57.833Z,,,42,,55,35.9,
2017-12-16T13:11:02.846Z,,,42,,55,35.9,
2017-12-16T13:11:12.812Z,,,,,55,35.8,
2017-12-16T13:11:22.813Z,,,,,55,35.8,
2017-12-16T13:11:32.814Z,,,,,55,35.8,
2017-12-16T13:11:42.814Z,,,,,55,35.7,
2017-12-16T13:11:52.813Z,,,,,55,35.7,
2017-12-16T13:12:02.813Z,,,,,55,35.7,
2017-12-16T13:12:12.813Z,,,,,55,35.7,
2017-12-16T13:12:23.093Z,,,,,55,35.6,
2017-12-16T13:12:32.813Z,,,,,55,35.6,
2017-12-16T13:12:42.813Z,,,,,55,35.6,
2017-12-16T13:12:52.813Z,,,,,55,35.6,
2017-12-16T13:13:02.812Z,,,,,55,35.4,
2017-12-16T13:13:12.813Z,,,,,55,35.4,
2017-12-16T13:13:22.815Z,,,,,55,35.4,
2017-12-16T13:13:32.813Z,,,,,55,35.3,
2017-12-16T13:13:42.815Z,,,,,55,35.3,
2017-12-16T13:13:52.813Z,,,,,55,35.3,
2017-12-16T13:14:02.813Z,,,,,55,35.3,
2017-12-16T13:14:12.817Z,,,,,55,35.2,
2017-12-16T13:14:22.813Z,,,,,55,35.2,
2017-12-16T13:14:32.832Z,,,,,55,35.2,
2017-12-16T13:14:42.813Z,,,,,55,35.2,
2017-12-16T13:14:52.814Z,,,,,55,35.1,
2017-12-16T13:15:02.813Z,,,,,55,35.1,
2017-12-16T13:15:13.806Z,0,75,,,55,35.1,2
2017-12-16T13:15:22.816Z,,,,,55,34.9,
2017-12-16T13:15:32.814Z,,,,,55,34.9,
2017-12-16T13:15:42.814Z,,,42,,55,34.9,
2017-12-16T13:15:52.813Z,,,42,,55,34.8,
2017-12-16T13:16:02.813Z,,,42,,55,34.9,
2017-12-16T13:16:12.814Z,,,41.9,,55,34.8,
2017-12-16T13:16:22.813Z,,,,,55,34.8,
2017-12-16T13:16:32.814Z,,,,,55,34.8,
2017-12-16T13:16:42.976Z,,,,,55,34.7,
2017-12-16T13:16:52.813Z,,,,,55,34.7,
2017-12-16T13:17:02.813Z,,,,,55,34.7,
2017-12-16T13:17:12.813Z,,,,,55,34.7,
2017-12-16T13:17:22.814Z,,,,,55,34.6,
2017-12-16T13:17:32.813Z,,,,,55,34.6,
2017-12-16T13:17:42.813Z,,,,,55,34.6,
2017-12-16T13:17:52.813Z,,,,,55,34.4,
2017-12-16T13:18:03.810Z,,,,,55,34.4,
2017-12-16T13:18:12.815Z,,,,,55,34.4,
2017-12-16T13:18:22.815Z,,,,,55,34.4,
2017-12-16T13:18:32.814Z,,,,,55,34.3,
2017-12-16T13:18:42.814Z,,,,,55,34.3,
2017-12-16T13:18:52.814Z,,,,,55,34.3,
2017-12-16T13:19:02.814Z,,,41.8,,55,34.3,
2017-12-16T13:19:12.814Z,,,,,55,34.2,
2017-12-16T13:19:22.814Z,,,,,55,34.2,
2017-12-16T13:19:32.814Z,0,,44.4,80,55,34.2,2
2017-12-16T13:19:42.815Z,,,48.5,67,55,34.1,
2017-12-16T13:19:52.814Z,,,48.7,29,55,34.1,
2017-12-16T13:20:02.814Z,,,42.7,,55,34.1,
2017-12-16T13:20:12.814Z,,,38.8,,55,34.1,
2017-12-16T13:20:22.814Z,,,37.5,,55,34,
2017-12-16T13:20:32.813Z,,,36.4,,55,34,
2017-12-16T13:20:42.815Z,,,36.5,,55,34,
2017-12-16T13:20:53.815Z,,,38,,55,33.8,
2017-12-16T13:21:02.814Z,,,38.3,,55,33.8,
2017-12-16T13:21:12.814Z,,,38.4,,55,33.8,
2017-12-16T13:21:22.814Z,,,38.3,,55,33.8,
2017-12-16T13:21:32.815Z,,,38.4,,55,33.7,
2017-12-16T13:21:42.814Z,,,38.6,,55,33.7,
2017-12-16T13:21:52.822Z,,,38.9,,55,33.7,
2017-12-16T13:22:02.830Z,,,39.1,,55,33.7,
2017-12-16T13:22:12.815Z,,,39.3,,55,33.6,
2017-12-16T13:22:22.814Z,,,39.5,,55,33.6,
2017-12-16T13:22:32.814Z,,,39.7,,55,33.6,
2017-12-16T13:22:42.816Z,,,39.9,,55,33.6,
2017-12-16T13:22:52.815Z,,,40.1,,55,33.5,
2017-12-16T13:23:02.814Z,,,40.3,,55,33.5,
2017-12-16T13:23:12.814Z,,,40.6,,55,33.5,
2017-12-16T13:23:22.814Z,,,40.8,,55,33.5,
2017-12-16T13:23:32.818Z,,,41,,55,33.5,
2017-12-16T13:23:43.856Z,,,41.2,,55,33.3,
2017-12-16T13:23:52.817Z,,,41.5,,55,33.3,
2017-12-16T13:24:02.826Z,,,41.7,,55,33.3,
2017-12-16T13:24:12.815Z,,,41.9,,55,33.3,
2017-12-16T13:24:22.823Z,,,42,,55,33.3,
2017-12-16T13:24:32.827Z,,,42.3,,55,33.2,
2017-12-16T13:24:42.815Z,,,42.5,,55,33.2,
2017-12-16T13:24:52.820Z,,,42.7,,55,33.2,
2017-12-16T13:25:02.825Z,,,43,,55,33.2,
2017-12-16T13:25:12.928Z,,,43.1,,55,33.2,
2017-12-16T13:25:22.814Z,,,43.3,,55,33.2,
2017-12-16T13:25:32.815Z,,,43.5,,55,33.2,
2017-12-16T13:25:42.851Z,,,43.7,,55,33.2,
2017-12-16T13:25:52.815Z,,,44,,55,33.2,
2017-12-16T13:26:02.817Z,,,44.1,,55,33.2,
2017-12-16T13:26:12.817Z,,,44.2,,55,33.2,
2017-12-16T13:26:22.815Z,,,44.4,,55,33.2,
2017-12-16T13:26:37.836Z,,,44.7,,55,33.2,
2017-12-16T13:26:42.816Z,,,44.8,,55,33.3,
2017-12-16T13:26:52.815Z,,,45,,55,33.3,
2017-12-16T13:27:02.814Z,,,45.2,,55,33.3,
2017-12-16T13:27:12.815Z,,,45.4,,55,33.5,
2017-12-16T13:27:22.815Z,,,45.6,,55,33.5,
2017-12-16T13:27:38.019Z,,,45.8,,55,33.5,
2017-12-16T13:27:42.815Z,,,45.9,,55,33.6,
2017-12-16T13:27:52.822Z,,,46.1,,55,33.6,
2017-12-16T13:28:02.830Z,,,46.2,,55,33.7,
2017-12-16T13:28:12.816Z,,,46.4,,55,33.8,
2017-12-16T13:28:22.815Z,,,46.6,,55,33.8,
2017-12-16T13:28:32.815Z,,,46.8,,55,34,
2017-12-16T13:28:42.815Z,,,46.9,,55,34.1,
2017-12-16T13:28:52.815Z,,,47.1,,55,34.1,
2017-12-16T13:29:02.815Z,,,47.2,,55,34.2,
2017-12-16T13:29:12.815Z,,,47.4,,55,34.3,
2017-12-16T13:29:25.137Z,,,47.6,,55,34.3,
2017-12-16T13:29:32.818Z,0,,47.6,0,55,34.4,2
2017-12-16T13:29:42.815Z,,,45.7,,55,34.6,
2017-12-16T13:29:52.816Z,,,44.7,,55,34.7,
2017-12-16T13:30:02.815Z,,,43.8,,55,34.8,
2017-12-16T13:30:12.816Z,,,43.6,,55,34.8,
2017-12-16T13:30:22.815Z,,,43.8,,55,34.9,
2017-12-16T13:30:32.815Z,,,44.1,,55,35.1,
2017-12-16T13:30:42.816Z,,,,,55,35.2,
2017-12-16T13:30:53.809Z,,,43.9,,55,35.2,
2017-12-16T13:31:02.816Z,,,43.6,,55,35.2,
2017-12-16T13:31:12.816Z,,,43.3,,55,35.3,
2017-12-16T13:31:22.816Z,,,43.1,,55,35.4,
2017-12-16T13:31:32.816Z,,,42.8,,55,35.4,
2017-12-16T13:31:42.816Z,,,42.7,,55,35.4,
2017-12-16T13:31:54.246Z,,,42.6,,55,35.6,
2017-12-16T13:32:02.815Z,,,42.5,,55,35.6,
2017-12-16T13:32:12.817Z,,,42.4,,55,35.6,
2017-12-16T13:32:22.815Z,,,42.3,,55,35.6,
2017-12-16T13:32:32.816Z,,,42.2,,55,35.6,
2017-12-16T13:32:42.817Z,,,42.3,,55,35.7,
2017-12-16T13:32:52.815Z,,,42.5,,55,35.7,
2017-12-16T13:33:02.816Z,,,42.7,,55,35.6,
2017-12-16T13:33:12.823Z,,,42.8,,55,35.6,
2017-12-16T13:33:22.823Z,,,43,,55,35.6,
2017-12-16T13:33:32.816Z,,,43.1,,55,35.6,
2017-12-16T13:33:43.814Z,,,43.2,,55,35.6,
2017-12-16T13:33:52.815Z,,,,,55,35.6,
2017-12-16T13:34:02.816Z,,,43.3,,55,35.6,
2017-12-16T13:34:12.816Z,,,43.4,,55,35.6,
2017-12-16T13:34:22.816Z,,,43.5,,55,35.4,
2017-12-16T13:34:32.815Z,,,,,55,35.4,
2017-12-16T13:34:42.816Z,,,43.6,,55,35.4,
2017-12-16T13:34:52.816Z,,,43.7,,55,35.4,
2017-12-16T13:35:02.816Z,,,,,55,35.4,
2017-12-16T13:35:12.816Z,0,5,43.9,,55,35.3,0
2017-12-16T13:35:22.815Z,,,44,,55,35.3,
2017-12-16T13:35:32.816Z,,,,,55,35.3,
2017-12-16T13:35:42.816Z,,,,,55,35.3,
2017-12-16T13:35:52.816Z,0,75,44.1,,55,35.3,2
2017-12-16T13:36:02.816Z,,,,,55,35.2,
2017-12-16T13:36:12.816Z,,,44.2,,55,35.2,
2017-12-16T13:36:22.817Z,,,,,55,35.2,
2017-12-16T13:36:33.808Z,,,44.3,,55,35.2,
2017-12-16T13:36:42.816Z,,,,,55,35.1,
2017-12-16T13:36:52.816Z,,,,,55,35.1,
2017-12-16T13:37:02.816Z,,,,,55,35.1,
2017-12-16T13:37:12.817Z,,,44.4,,55,35.1,
2017-12-16T13:37:22.817Z,,,,,55,34.9,
2017-12-16T13:37:32.819Z,,,,,55,34.9,
2017-12-16T13:37:42.817Z,,,,,55,34.9,
2017-12-16T13:37:52.816Z,,,44.5,,55,34.9,
2017-12-16T13:38:02.817Z,,,,,55,34.8,
2017-12-16T13:38:12.816Z,,,,,55,34.8,
2017-12-16T13:38:22.816Z,,,,,55,34.8,
2017-12-16T13:38:32.817Z,,,,,55,34.8,
2017-12-16T13:38:42.816Z,,,,,55,34.7,
2017-12-16T13:38:52.816Z,,,44.7,,55,34.7,
2017-12-16T13:39:02.818Z,,,,,55,34.7,
2017-12-16T13:39:12.816Z,,,,,55,34.7,
2017-12-16T13:39:27.837Z,,,,,55,34.6,
2017-12-16T13:39:32.817Z,,,,,55,34.6,
2017-12-16T13:39:42.816Z,,,,,55,34.6,
2017-12-16T13:39:52.817Z,,,,,55,34.4,
2017-12-16T13:40:02.816Z,,,,,55,34.4,
2017-12-16T13:40:12.817Z,,,,,55,34.4,
2017-12-16T13:40:22.817Z,,,,,55,34.4,
2017-12-16T13:40:32.824Z,,,,,55,34.3,
2017-12-16T13:40:42.818Z,,,,,55,34.3,
2017-12-16T13:40:52.817Z,0,75,44.7,0,55,34.3,2
2017-12-16T13:41:02.819Z,,,,,55,34.3,
2017-12-16T13:41:12.817Z,,,,,55,34.2,
2017-12-16T13:41:22.818Z,,,,,55,34.2,
2017-12-16T13:41:32.817Z,,,,,55,34.2,
2017-12-16T13:41:42.819Z,,,,,55,34.2,
2017-12-16T13:41:52.817Z,,,,,55,34.1,
2017-12-16T13:42:02.823Z,,,,,55,34.1,
2017-12-16T13:42:17.837Z,,,,,55,34.1,
2017-12-16T13:42:22.817Z,,,,,55,34,
2017-12-16T13:42:32.819Z,,,,,55,34,
2017-12-16T13:42:42.818Z,,,,,55,34,
2017-12-16T13:42:52.817Z,,,,,55,34,
2017-12-16T13:43:02.817Z,,,,,55,33.8,
2017-12-16T13:43:12.817Z,,,,,55,33.8,
2017-12-16T13:43:22.820Z,,,,,55,33.8,
2017-12-16T13:43:32.817Z,,,,,55,33.8,
2017-12-16T13:43:42.891Z,,,,,55,33.7,
2017-12-16T13:43:52.817Z,,,,,55,33.7,
2017-12-16T13:44:02.819Z,,,,,55,33.7,
2017-12-16T13:44:12.817Z,,,,,55,33.6,
2017-12-16T13:44:22.818Z,,,,,55,33.6,
2017-12-16T13:44:32.817Z,,,44.5,,55,33.6,
2017-12-16T13:44:42.818Z,,,,,55,33.6,
2017-12-16T13:44:52.817Z,,,,,55,33.5,
2017-12-16T13:45:07.838Z,,,,,55,33.5,
2017-12-16T13:45:12.817Z,,,,,55,33.5,
2017-12-16T13:45:22.826Z,,,,,55,33.5,
2017-12-16T13:45:32.817Z,,,,,55,33.3,
2017-12-16T13:45:42.818Z,,,,,55,33.3,
2017-12-16T13:45:52.817Z,,,,,55,33.3,
2017-12-16T13:46:02.819Z,,,,,55,33.3,
2017-12-16T13:46:12.817Z,,,,,55,33.3,
2017-12-16T13:46:22.817Z,,,,,55,33.2,
2017-12-16T13:46:33.031Z,,,44.4,,55,33.2,
2017-12-16T13:46:42.817Z,,,,,55,33.2,
2017-12-16T13:46:52.818Z,,,,,55,33.2,
2017-12-16T13:47:02.818Z,,,,,55,33.1,
2017-12-16T13:47:12.818Z,,,,,55,33.1,
2017-12-16T13:47:22.817Z,,,,,55,33.1,
2017-12-16T13:47:32.817Z,,,,,55,33,
2017-12-16T13:47:42.818Z,,,,,55,33,
2017-12-16T13:47:52.820Z,,,,,55,33,
2017-12-16T13:48:02.817Z,,,44.3,,55,33,
2017-12-16T13:48:12.818Z,0,,45.4,80,55,33,2
2017-12-16T13:48:22.818Z,,,51.2,62,55,32.8,
2017-12-16T13:48:32.818Z,,,52.7,29,55,32.8,
2017-12-16T13:48:42.819Z,,,48.3,,55,32.8,
2017-12-16T13:48:52.818Z,,,43.8,,55,32.8,
2017-12-16T13:49:02.817Z,0,,42.5,0,55,32.7,2
2017-12-16T13:49:12.820Z,,,40.5,,55,32.7,
2017-12-16T13:49:23.817Z,,,38.8,,55,32.7,
2017-12-16T13:49:32.818Z,,,38.6,,55,32.7,
2017-12-16T13:49:42.818Z,,,39,,55,32.7,
2017-12-16T13:49:52.818Z,,,38.9,,55,32.7,
2017-12-16T13:50:02.818Z,,,38.6,,55,32.6,
2017-12-16T13:50:12.818Z,,,38.1,,55,32.6,
2017-12-16T13:50:22.818Z,,,37.8,,55,32.6,
2017-12-16T13:50:32.818Z,,,37.3,,55,32.6,
2017-12-16T13:50:42.818Z,,,36.9,,55,32.6,
2017-12-16T13:50:52.818Z,,,36.8,,55,32.6,
2017-12-16T13:51:02.820Z,,,36.7,,55,32.6,
2017-12-16T13:51:12.818Z,,,36.5,,55,32.6,
2017-12-16T13:51:22.818Z,,,36.4,,55,32.6,
2017-12-16T13:51:32.818Z,,,36.3,,55,32.6,
2017-12-16T13:51:42.822Z,,,36.2,,55,32.6,
2017-12-16T13:51:52.819Z,,,36,,55,32.6,
2017-12-16T13:52:02.826Z,,,35.9,,55,32.6,
2017-12-16T13:52:13.811Z,,,36,,55,32.6,
2017-12-16T13:52:22.818Z,,,36.2,,55,32.6,
2017-12-16T13:52:32.818Z,,,36.3,,55,32.5,
2017-12-16T13:52:42.819Z,,,36.4,,55,32.5,
2017-12-16T13:52:52.819Z,,,36.5,,55,32.5,
2017-12-16T13:53:02.819Z,,,,,55,32.5,
2017-12-16T13:53:12.825Z,,,36.7,,55,32.5,
2017-12-16T13:53:22.819Z,,,36.8,,55,32.5,
2017-12-16T13:53:32.818Z,,,,,55,32.5,
2017-12-16T13:53:42.818Z,,,36.9,,55,32.3,
2017-12-16T13:53:52.818Z,,,,,55,32.3,
2017-12-16T13:54:02.818Z,,,37,,55,32.3,
2017-12-16T13:54:12.818Z,,,,,55,32.3,
2017-12-16T13:54:22.819Z,,,37.2,,55,32.2,
2017-12-16T13:54:32.820Z,,,,,55,32.2,
2017-12-16T13:54:42.819Z,,,,,55,32.2,
2017-12-16T13:54:52.819Z,,,37.3,,55,32.2,
2017-12-16T13:55:03.815Z,,,,,55,32.1,
2017-12-16T13:55:12.819Z,,,,,55,32.1,
2017-12-16T13:55:22.819Z,,,37.4,,55,32.1,
2017-12-16T13:55:32.819Z,,,,,55,32.1,
2017-12-16T13:55:42.819Z,,,,,55,32,
2017-12-16T13:55:52.819Z,,,37.5,,55,32,
2017-12-16T13:56:02.819Z,,,,,55,32,
2017-12-16T13:56:12.821Z,,,,,55,32,
2017-12-16T13:56:22.818Z,,,,,55,31.9,
2017-12-16T13:56:32.819Z,,,37.7,,55,31.9,
2017-12-16T13:56:42.819Z,,,,,55,31.9,
2017-12-16T13:56:52.819Z,,,,,55,31.7,
2017-12-16T13:57:02.819Z,,,,,55,31.7,
2017-12-16T13:57:12.821Z,,,,,55,31.7,
2017-12-16T13:57:22.819Z,,,,,55,31.7,
2017-12-16T13:57:33.811Z,,,37.8,,55,31.7,
2017-12-16T13:57:42.819Z,,,,,55,31.6,
2017-12-16T13:57:53.810Z,,,,,55,31.6,
2017-12-16T13:58:02.819Z,,,,,55,31.6,
2017-12-16T13:58:12.819Z,,,,,55,31.6,
2017-12-16T13:58:22.820Z,0,,38.3,79,55,31.5,2
2017-12-16T13:58:32.821Z,,,45.3,72,55,31.5,
2017-12-16T13:58:42.820Z,,,49.2,29,55,31.5,
2017-12-16T13:58:52.820Z,,,46.6,,55,31.4,
2017-12-16T13:59:02.819Z,,,42.8,,55,31.4,
2017-12-16T13:59:12.819Z,,,40.9,,55,31.4,
2017-12-16T13:59:22.819Z,,,39.8,,55,31.4,
2017-12-16T13:59:32.818Z,,,39.3,,55,31.2,
2017-12-16T13:59:42.820Z,,,40.2,,55,31.2,
2017-12-16T13:59:52.819Z,,,41.1,,55,31.2,
2017-12-16T14:00:02.820Z,,,41.5,,55,31.2,
2017-12-16T14:00:12.820Z,,,41.7,,55,31.1,
2017-12-16T14:00:22.819Z,,,,,55,31.1,
2017-12-16T14:00:32.819Z,,,41.8,,55,31.1,
2017-12-16T14:00:47.840Z,,,42.2,,55,31.1,
2017-12-16T14:00:52.820Z,,,42.4,,55,31.1,
2017-12-16T14:01:02.820Z,,,42.5,,55,31.1,
2017-12-16T14:01:12.820Z,,,42.7,,55,31.1,
2017-12-16T14:01:22.819Z,,,43,,55,31.1,
2017-12-16T14:01:32.820Z,,,43.1,,55,31.1,
2017-12-16T14:01:42.820Z,,,43.2,,55,31.2,
2017-12-16T14:01:52.819Z,,,43.4,,55,31.2,
2017-12-16T14:02:02.820Z,,,43.5,,55,31.2,
2017-12-16T14:02:12.819Z,,,43.7,,55,31.4,
2017-12-16T14:02:22.820Z,,,44,,55,31.4,
2017-12-16T14:02:32.819Z,,,44.1,,55,31.4,
2017-12-16T14:02:42.820Z,,,44.3,,55,31.5,
2017-12-16T14:02:52.819Z,,,44.5,,55,31.5,
2017-12-16T14:03:02.820Z,,,44.7,,55,31.6,
2017-12-16T14:03:12.820Z,,,45,,55,31.7,
2017-12-16T14:03:22.820Z,,,45.1,,55,31.7,
2017-12-16T14:03:38.899Z,,,45.3,,55,31.9,
2017-12-16T14:03:42.821Z,,,45.4,,55,31.9,
2017-12-16T14:03:52.819Z,,,45.7,,55,32,
2017-12-16T14:04:02.819Z,,,45.8,,55,32.1,
2017-12-16T14:04:12.819Z,,,46,,55,32.2,
2017-12-16T14:04:22.820Z,,,46.1,,55,32.2,
2017-12-16T14:04:32.819Z,,,46.3,,55,32.3,
2017-12-16T14:04:42.820Z,,,46.6,,55,32.5,
2017-12-16T14:04:52.820Z,,,46.7,,55,32.6,
2017-12-16T14:05:02.819Z,,,46.9,,55,32.6,
2017-12-16T14:05:12.820Z,,,47,,55,32.7,
2017-12-16T14:05:22.820Z,,,47.2,,55,32.8,
2017-12-16T14:05:32.819Z,,,47.3,,55,33,
2017-12-16T14:05:42.820Z,,,47.6,,55,33,
2017-12-16T14:05:52.820Z,,,47.8,,55,33.1,
2017-12-16T14:06:02.820Z,,,47.9,,55,33.2,
2017-12-16T14:06:12.820Z,,,48,,55,33.3,
2017-12-16T14:06:22.820Z,,,48.2,,55,33.5,
2017-12-16T14:06:32.820Z,,,48.3,,55,33.6,
2017-12-16T14:06:42.820Z,,,48.6,,55,33.7,
2017-12-16T14:06:52.820Z,,,48.7,,55,33.7,
2017-12-16T14:07:02.820Z,,,48.9,,55,33.8,
2017-12-16T14:07:12.820Z,,,49,,55,34,
2017-12-16T14:07:22.821Z,,,49.1,,55,34.1,
2017-12-16T14:07:32.820Z,,,49.3,,55,34.2,
2017-12-16T14:07:53.635Z,,,49.6,,55,34.4,
2017-12-16T14:08:02.820Z,,,49.8,,55,34.6,
2017-12-16T14:08:12.821Z,,,49.9,,55,34.7,
2017-12-16T14:08:22.820Z,,,50,,55,34.8,
2017-12-16T14:08:32.821Z,,,50.2,,55,34.8,
2017-12-16T14:08:42.822Z,,,50.3,,55,34.9,
2017-12-16T14:08:52.820Z,,,50.5,,55,35.1,
2017-12-16T14:09:02.825Z,,,50.6,,55,35.2,
2017-12-16T14:09:12.821Z,,,50.8,,55,35.3,
2017-12-16T14:09:22.821Z,0,,51,0,55,35.4,2
2017-12-16T14:09:32.821Z,,,49.5,,55,35.6,
2017-12-16T14:09:42.822Z,,,48.3,,55,35.7,
