Time,ChActive,PrimTSet,HwTSet,HwActive,HwTOutlet,ActPow,PrimT
2017-11-11T18:57:20.384Z,,,55,,17.9,,23.9
2017-11-11T18:57:30.381Z,,,55,,17.9,,23.9
2017-11-11T18:57:40.383Z,,,55,,17.9,,23.9
2017-11-11T18:57:50.381Z,,,55,,17.9,,
2017-11-11T18:58:00.385Z,,,55,,17.9,,
2017-11-11T18:58:20.380Z,,,55,,17.9,,
2017-11-11T18:58:30.381Z,,,55,,17.9,,
2017-11-11T18:58:50.382Z,,,55,,17.9,,
2017-11-11T18:59:00.383Z,,,55,,17.9,,
2017-11-11T18:59:10.382Z,,,55,,17.9,,
2017-11-11T18:59:20.386Z,,,55,,17.9,,
2017-11-11T18:59:30.381Z,,,55,,17.9,,
2017-11-11T18:59:40.381Z,,,55,,17.9,,
2017-11-11T18:59:50.381Z,,,55,,17.9,,
2017-11-11T19:00:10.381Z,,,55,,17.9,,
2017-11-11T19:00:20.381Z,,,55,,17.9,,
2017-11-11T19:00:30.384Z,,,55,,17.9,,
2017-11-11T19:00:50.381Z,,,55,,17.9,,
2017-11-11T19:01:05.641Z,,,55,,17.9,,
2017-11-11T19:01:10.381Z,,,55,,17.9,,
2017-11-11T19:01:20.381Z,,,55,,17.9,,
2017-11-11T19:01:30.381Z,,,55,,17.9,,
2017-11-11T19:01:40.381Z,,,55,,17.9,,
2017-11-11T19:01:50.386Z,,,55,,17.9,,
2017-11-11T19:02:00.382Z,,,55,,17.9,,
2017-11-11T19:02:10.381Z,,,55,,17.9,,
2017-11-11T19:02:20.382Z,,,55,,17.9,,
2017-11-11T19:02:30.381Z,,,55,,17.9,,
2017-11-11T19:02:40.381Z,,,55,,17.9,,23.8
2017-11-11T19:02:50.382Z,,,55,,17.9,,
2017-11-11T19:03:00.389Z,,,55,,17.9,,
2017-11-11T19:03:10.381Z,,,55,,17.9,,
2017-11-11T19:03:20.382Z,,,55,,17.9,,
2017-11-11T19:03:30.384Z,,,55,,17.9,,
2017-11-11T19:03:40.382Z,,,55,,17.9,,
2017-11-11T19:03:55.409Z,,,55,,17.9,,
2017-11-11T19:04:00.382Z,,,55,,17.9,,
2017-11-11T19:04:10.382Z,,,55,,17.9,,
2017-11-11T19:04:20.385Z,,,55,,17.9,,
2017-11-11T19:04:30.384Z,,,55,,17.9,,
2017-11-11T19:04:40.382Z,,,55,,17.9,,
2017-11-11T19:04:50.382Z,,,55,,17.9,,
2017-11-11T19:05:00.382Z,,,55,,17.9,,
2017-11-11T19:05:10.382Z,,,55,,17.9,,
2017-11-11T19:05:21.882Z,,,55,,17.9,,
2017-11-11T19:05:30.382Z,,,55,,17.9,,
2017-11-11T19:05:50.382Z,,,55,,17.9,,
2017-11-11T19:06:00.388Z,,,55,,17.9,,
2017-11-11T19:06:10.382Z,,,55,,17.9,,
2017-11-11T19:06:20.385Z,,,55,,17.9,,
2017-11-11T19:06:30.382Z,,,55,,17.9,,
2017-11-11T19:06:40.383Z,,,55,,17.9,,
2017-11-11T19:06:50.384Z,,,55,,17.7,,
2017-11-11T19:07:00.382Z,,,55,,17.9,,
2017-11-11T19:07:10.382Z,,,55,,17.9,,
2017-11-11T19:07:20.382Z,,,55,,17.9,,
2017-11-11T19:07:30.382Z,,,55,,17.9,,
2017-11-11T19:07:40.388Z,,,55,,17.9,,
2017-11-11T19:07:50.383Z,,,55,,17.7,,23.7
2017-11-11T19:08:00.383Z,,,55,,17.9,,23.8
2017-11-11T19:08:10.383Z,,,55,,17.9,,23.7
2017-11-11T19:08:20.384Z,,,55,,17.9,,
2017-11-11T19:08:30.382Z,,,55,,17.9,,
2017-11-11T19:08:50.384Z,,,55,,17.7,,
2017-11-11T19:09:00.396Z,0,5,55,0,17.7,0,23.7
2017-11-11T19:09:20.389Z,,,55,,17.7,,
2017-11-11T19:09:30.382Z,,,55,,17.7,,
2017-11-11T19:09:40.388Z,,,55,,17.9,,
2017-11-11T19:09:50.388Z,,,55,,17.7,,
2017-11-11T19:10:00.383Z,,,55,,17.7,,
2017-11-11T19:10:20.382Z,,,55,,17.7,,
2017-11-11T19:10:30.383Z,,,55,,17.7,,
2017-11-11T19:10:50.382Z,,,55,,17.7,,
2017-11-11T19:11:01.443Z,,,55,,17.7,,
2017-11-11T19:11:20.385Z,,,55,,17.7,,
2017-11-11T19:11:30.388Z,,,55,,17.7,,
2017-11-11T19:11:40.385Z,,,55,,17.7,,
2017-11-11T19:11:50.387Z,,,55,,17.7,,
2017-11-11T19:12:00.386Z,,,55,,17.7,,
2017-11-11T19:12:10.387Z,,,55,,17.7,,
2017-11-11T19:12:20.386Z,,,55,,17.7,,
2017-11-11T19:12:30.383Z,,,55,,17.7,,
2017-11-11T19:12:40.386Z,,,55,,17.7,,
2017-11-11T19:12:50.383Z,,,55,,17.7,,
2017-11-11T19:13:00.387Z,,,55,,17.7,,
2017-11-11T19:13:10.384Z,,,,,,,23.5
2017-11-11T19:13:20.387Z,,,55,,17.7,,
2017-11-11T19:13:30.384Z,,,55,,17.7,,23.7
2017-11-11T19:13:40.383Z,,,,,,,23.5
2017-11-11T19:13:51.386Z,,,55,,17.7,,23.7
2017-11-11T19:14:00.387Z,,,55,,17.7,,23.5
2017-11-11T19:14:20.384Z,,,55,,17.7,,
2017-11-11T19:14:30.387Z,,,55,,17.7,,
2017-11-11T19:14:50.387Z,,,55,,17.7,,
2017-11-11T19:15:00.385Z,,,55,,17.7,,
2017-11-11T19:15:20.383Z,,,55,,17.7,,
2017-11-11T19:15:30.387Z,,,55,,17.7,,
2017-11-11T19:15:42.525Z,,,55,,17.7,,
2017-11-11T19:15:50.387Z,,,55,,17.7,,
2017-11-11T19:16:00.384Z,,,55,,17.7,,
2017-11-11T19:16:10.388Z,,,55,,17.7,,
2017-11-11T19:16:20.383Z,,,55,,17.7,,
2017-11-11T19:16:30.392Z,,,55,,17.7,,
2017-11-11T19:16:45.404Z,,,55,,17.7,,
2017-11-11T19:16:50.399Z,,,55,,17.7,,
2017-11-11T19:17:00.435Z,,,55,,17.7,,
2017-11-11T19:17:20.383Z,,,55,,17.7,,
2017-11-11T19:17:30.387Z,,,55,,17.7,,
2017-11-11T19:17:50.383Z,,,55,,17.7,,
2017-11-11T19:18:00.387Z,,,55,,17.7,,
2017-11-11T19:18:20.383Z,,,55,,17.7,,23.4
2017-11-11T19:18:30.384Z,,,55,,17.7,,23.5
2017-11-11T19:18:50.384Z,,,55,,17.7,,
2017-11-11T19:19:00.384Z,,,55,,17.7,,
2017-11-11T19:19:10.384Z,0,0,,2,,,23.4
2017-11-11T19:19:20.399Z,0,59,55,0,17.9,0,29.3
2017-11-11T19:19:35.406Z,,,55,,21.3,,31
2017-11-11T19:19:40.386Z,,,55,,20.3,,32.1
2017-11-11T19:19:50.387Z,,,,,,,32.8
2017-11-11T19:20:00.385Z,,,55,,20,,33.3
2017-11-11T19:20:11.808Z,,,55,,19.8,,33.5
2017-11-11T19:20:20.387Z,,5,,,,,33.6
2017-11-11T19:20:30.385Z,,,55,,19.8,,33.5
2017-11-11T19:20:40.387Z,,,55,,20,,
2017-11-11T19:21:00.384Z,,,55,,20.1,,
2017-11-11T19:21:10.384Z,,,55,,20.6,,33.3
2017-11-11T19:21:20.388Z,,,55,,20.8,,
2017-11-11T19:21:30.385Z,,,55,,21,,
2017-11-11T19:21:40.384Z,,,55,,21.1,,
2017-11-11T19:21:50.384Z,,,55,,21.3,,
2017-11-11T19:22:00.385Z,,,55,,21.4,,
2017-11-11T19:22:20.384Z,,,55,,21.7,,
2017-11-11T19:22:30.385Z,,,55,,21.8,,
2017-11-11T19:22:50.384Z,,,55,,22.1,,
2017-11-11T19:23:00.385Z,,,55,,22.3,,
2017-11-11T19:23:20.384Z,,,55,,22.4,,
2017-11-11T19:23:30.385Z,,,55,,22.5,,
2017-11-11T19:23:50.384Z,,,55,,22.7,,
2017-11-11T19:24:00.385Z,,,55,,22.7,,
2017-11-11T19:24:20.388Z,,,55,,22.8,,
2017-11-11T19:24:30.385Z,,,55,,23,,
2017-11-11T19:24:50.385Z,,,55,,23,,
2017-11-11T19:25:00.385Z,,,55,,23.1,,
2017-11-11T19:25:20.385Z,,,55,,23.2,,
2017-11-11T19:25:30.385Z,,,55,,23.2,,
2017-11-11T19:25:50.385Z,,,55,,23.2,,
2017-11-11T19:26:00.385Z,,,55,,23.4,,
2017-11-11T19:26:20.385Z,,,55,,23.4,,
2017-11-11T19:26:30.388Z,,,55,,23.5,,
2017-11-11T19:26:50.385Z,,,55,,23.5,,
2017-11-11T19:27:00.387Z,,,55,,23.5,,
2017-11-11T19:27:20.386Z,,,55,,23.7,,
2017-11-11T19:27:30.384Z,,,55,,23.7,,
2017-11-11T19:27:50.386Z,,,55,,23.7,,
2017-11-11T19:28:00.385Z,,,55,,23.7,,
2017-11-11T19:28:10.389Z,,,,,,,33.2
2017-11-11T19:28:20.385Z,,,55,,23.8,,
2017-11-11T19:28:30.385Z,,,55,,23.8,,
2017-11-11T19:28:50.391Z,,,55,,23.8,,
2017-11-11T19:29:00.385Z,,,55,,23.8,,
2017-11-11T19:29:20.386Z,,,55,,23.8,,
2017-11-11T19:29:31.383Z,,,55,,23.8,,
2017-11-11T19:29:50.385Z,,,55,,23.8,,
2017-11-11T19:30:00.387Z,,,55,,23.9,,
2017-11-11T19:30:20.393Z,,,55,,23.9,,
2017-11-11T19:30:30.385Z,,,55,,23.9,,
2017-11-11T19:30:50.386Z,,,55,,23.9,,
2017-11-11T19:31:00.391Z,,,55,,23.9,,
2017-11-11T19:31:20.386Z,,,55,,23.9,,33.1
2017-11-11T19:31:40.385Z,,,55,,23.9,,
2017-11-11T19:31:50.386Z,,,55,,23.9,,
2017-11-11T19:32:00.386Z,,,55,,23.9,,
2017-11-11T19:32:20.391Z,,,55,,23.9,,
2017-11-11T19:32:30.390Z,,,55,,23.9,,
2017-11-11T19:32:50.386Z,,,55,,23.9,,
2017-11-11T19:33:00.385Z,,,55,,23.9,,
2017-11-11T19:33:20.386Z,,,55,,23.9,,
2017-11-11T19:33:30.386Z,,,55,,23.9,,33
2017-11-11T19:33:50.387Z,,,55,,23.9,,
2017-11-11T19:34:00.387Z,,,55,,23.9,,
2017-11-11T19:34:20.388Z,,,55,,23.9,,
2017-11-11T19:34:40.421Z,,,55,,23.8,,
2017-11-11T19:34:50.397Z,,,55,,23.8,,
2017-11-11T19:35:15.408Z,,,55,,23.8,,33
2017-11-11T19:35:20.391Z,,,55,,23.8,,32.8
2017-11-11T19:35:30.389Z,,,55,,23.8,,
2017-11-11T19:35:40.389Z,,,55,,23.8,,
2017-11-11T19:36:00.387Z,,,55,,23.8,,
2017-11-11T19:36:10.389Z,,,55,,23.8,,
2017-11-11T19:36:20.386Z,,,55,,23.8,,
2017-11-11T19:36:40.389Z,,,55,,23.8,,
2017-11-11T19:36:50.386Z,,,55,,23.8,,
2017-11-11T19:37:10.391Z,,,55,,23.8,,32.7
2017-11-11T19:37:20.386Z,,,55,,23.7,,
2017-11-11T19:37:30.386Z,,,55,,23.7,,
2017-11-11T19:37:50.391Z,,,55,,23.7,,
2017-11-11T19:38:05.407Z,,,55,,23.7,,
2017-11-11T19:38:20.391Z,,,55,,23.7,,
2017-11-11T19:38:30.386Z,,,55,,23.7,,
2017-11-11T19:38:40.386Z,,,55,,23.7,,
2017-11-11T19:38:50.387Z,,,55,,23.7,,
2017-11-11T19:39:00.387Z,,,55,,23.7,,
2017-11-11T19:39:10.387Z,,,,,,,32.6
2017-11-11T19:39:20.391Z,,,55,,23.7,,
2017-11-11T19:39:30.456Z,,,55,,23.7,,
2017-11-11T19:39:40.389Z,0,0,,2,,124,34.4
2017-11-11T19:39:51.441Z,,,55,,28.7,,42.5
2017-11-11T19:40:05.490Z,,,55,,36.4,,49.7
2017-11-11T19:40:10.387Z,0,59,55,0,42.3,0,55.8
2017-11-11T19:40:20.387Z,0,,55,0,47,,58.2
2017-11-11T19:40:30.386Z,,,55,,43.9,,61.5
2017-11-11T19:40:40.392Z,,,55,,41.7,,63.9
2017-11-11T19:40:50.386Z,,,55,,40.9,,64.8
2017-11-11T19:41:00.392Z,,,55,,42,,65.1
2017-11-11T19:41:10.387Z,,,55,,44,,
2017-11-11T19:41:20.391Z,,5,55,,47.2,,65.2
2017-11-11T19:41:30.391Z,,,,,,,65.1
2017-11-11T19:41:40.387Z,,,55,,48.9,,
2017-11-11T19:41:50.393Z,,,,,,,65
2017-11-11T19:42:00.389Z,,,55,,49.3,,64.9
2017-11-11T19:42:10.387Z,,,55,,49.9,,
2017-11-11T19:42:21.488Z,,,55,,50.1,,
2017-11-11T19:42:40.388Z,,,55,,50.6,,
2017-11-11T19:42:50.387Z,,,55,,50.8,,
2017-11-11T19:43:10.387Z,,,55,,51,,
2017-11-11T19:43:20.395Z,,,55,,51.1,,
2017-11-11T19:43:30.387Z,,,55,,51.4,,
2017-11-11T19:43:50.387Z,,,55,,51.6,,64.9
2017-11-11T19:44:00.388Z,,,55,,51.7,,65
2017-11-11T19:44:10.389Z,,,55,,51.8,,
2017-11-11T19:44:30.390Z,,,55,,51.9,,
2017-11-11T19:44:40.388Z,,,55,,52,,
2017-11-11T19:45:00.388Z,,,55,,52,,
2017-11-11T19:45:10.387Z,,,55,,52,,
2017-11-11T19:45:20.391Z,,,55,,52,,
2017-11-11T19:45:30.391Z,,,55,,52,,
2017-11-11T19:45:50.387Z,,,55,,52,,
2017-11-11T19:46:10.388Z,,,55,,52,,
2017-11-11T19:46:20.388Z,,,55,,51.9,,
2017-11-11T19:46:30.387Z,,,,,,,64.9
2017-11-11T19:46:40.387Z,,,55,,51.9,,
2017-11-11T19:47:05.412Z,,,55,,51.8,,
2017-11-11T19:47:20.387Z,,,55,,51.7,,
2017-11-11T19:47:30.387Z,,,,,,,64.8
2017-11-11T19:47:40.387Z,,,55,,51.7,,
2017-11-11T19:47:50.388Z,,,55,,51.6,,
2017-11-11T19:48:00.387Z,,,55,,51.4,,
2017-11-11T19:48:20.389Z,0,0,55,2,51.4,34,65
2017-11-11T19:48:30.388Z,,,55,,56.4,114,58.6
2017-11-11T19:48:40.390Z,0,59,55,0,48.5,0,55.7
2017-11-11T19:48:50.388Z,,,55,,45.6,,53.8
2017-11-11T19:49:00.388Z,,,55,,45.8,,54.1
2017-11-11T19:49:10.388Z,,,55,,45.7,,55.2
2017-11-11T19:49:20.388Z,,,55,,45.5,,
2017-11-11T19:49:30.392Z,,,55,,45.2,,55.6
2017-11-11T19:49:40.388Z,,5,55,,45.2,,55.9
2017-11-11T19:49:50.389Z,,,55,,45.8,,
2017-11-11T19:50:10.393Z,,,55,,46.1,,
2017-11-11T19:50:20.391Z,,,55,,46.4,,56
2017-11-11T19:50:30.388Z,,,55,,46.5,,
2017-11-11T19:50:50.401Z,,,55,,46.6,,56.1
2017-11-11T19:51:00.414Z,,,55,,46.6,,
2017-11-11T19:51:10.388Z,,,55,,46.6,,
2017-11-11T19:51:30.388Z,,,55,,46.6,,
2017-11-11T19:51:40.389Z,,,55,,46.6,,
2017-11-11T19:51:50.401Z,,,55,,46.5,,
2017-11-11T19:52:01.434Z,,,55,,46.5,,56.2
2017-11-11T19:52:10.389Z,,,55,,46.5,,
2017-11-11T19:52:20.390Z,,,55,,46.4,,
2017-11-11T19:52:30.388Z,,,55,,46.4,,
2017-11-11T19:52:40.388Z,,,55,,46.4,,
2017-11-11T19:52:50.388Z,,,55,,46.2,,
2017-11-11T19:53:00.390Z,,,55,,46.2,,56.4
2017-11-11T19:53:10.389Z,,,55,,46.2,,
2017-11-11T19:53:20.394Z,,,55,,46.1,,
2017-11-11T19:53:45.408Z,,,55,,46,,
2017-11-11T19:53:50.389Z,,,55,,46,,
2017-11-11T19:54:00.388Z,,,55,,45.9,,
2017-11-11T19:54:10.389Z,,,55,,45.9,,
2017-11-11T19:54:20.389Z,,,55,,45.8,,
2017-11-11T19:54:30.391Z,,,55,,45.8,,
2017-11-11T19:54:40.388Z,,,55,,45.7,,
2017-11-11T19:54:50.389Z,,,55,,45.7,,
2017-11-11T19:55:00.393Z,,,55,,45.6,,
2017-11-11T19:55:10.388Z,,,55,,45.6,,
2017-11-11T19:55:20.389Z,,,55,,45.5,,
2017-11-11T19:55:30.395Z,,,55,,45.5,,
2017-11-11T19:55:40.390Z,,,55,,45.3,,
2017-11-11T19:55:50.389Z,,,55,,45.3,,
2017-11-11T19:56:00.393Z,,,55,,45.2,,
2017-11-11T19:56:10.389Z,,,55,,45.2,,
2017-11-11T19:56:20.390Z,,,55,,45.1,,56.2
2017-11-11T19:56:35.411Z,,,55,,45.1,,
2017-11-11T19:56:40.394Z,,,55,,45,,
2017-11-11T19:56:51.432Z,,,55,,45,,
2017-11-11T19:57:00.390Z,,,55,,44.9,,
2017-11-11T19:57:10.395Z,,,55,,44.9,,
2017-11-11T19:57:20.389Z,,,55,,44.8,,56.1
2017-11-11T19:57:30.390Z,,,55,,44.8,,
2017-11-11T19:57:40.390Z,,,55,,44.7,,
2017-11-11T19:57:50.546Z,,,55,,44.5,,
2017-11-11T19:58:01.382Z,,,55,,44.5,,
2017-11-11T19:58:10.389Z,,,55,,44.5,,
2017-11-11T19:58:20.396Z,,,55,,44.4,,56
2017-11-11T19:58:30.391Z,,,55,,44.4,,
2017-11-11T19:58:40.388Z,,,55,,44.3,,
2017-11-11T19:58:50.389Z,,,55,,44.2,,
2017-11-11T19:59:00.390Z,,,55,,44.2,,
2017-11-11T19:59:10.389Z,,,55,,44.1,,
2017-11-11T19:59:20.391Z,,,55,,44.1,,55.9
2017-11-11T19:59:30.393Z,,,55,,44,,
2017-11-11T19:59:40.392Z,,,55,,44,,
2017-11-11T19:59:50.393Z,,,55,,43.9,,
2017-11-11T20:00:00.390Z,,,55,,43.9,,55.8
2017-11-11T20:00:10.389Z,,,55,,43.9,,
2017-11-11T20:00:20.390Z,,,55,,43.7,,
2017-11-11T20:00:30.395Z,,,55,,43.6,,
2017-11-11T20:00:40.390Z,,,55,,43.6,,55.7
2017-11-11T20:00:50.389Z,,,55,,43.5,,
2017-11-11T20:01:00.396Z,,,55,,43.5,,
2017-11-11T20:01:10.389Z,,,55,,43.4,,
2017-11-11T20:01:20.390Z,,,55,,43.4,,
2017-11-11T20:01:30.390Z,,,55,,43.3,,55.6
2017-11-11T20:01:40.392Z,,,55,,43.3,,
2017-11-11T20:01:50.389Z,,,55,,43.2,,
2017-11-11T20:02:00.389Z,,,55,,43.2,,
2017-11-11T20:02:10.390Z,,,55,,43.1,,55.5
2017-11-11T20:02:20.389Z,,,55,,43.1,,
2017-11-11T20:02:30.389Z,,,55,,43.1,,
2017-11-11T20:02:40.389Z,,,55,,43,,
2017-11-11T20:02:50.389Z,,,55,,42.8,,
2017-11-11T20:03:00.389Z,,,55,,42.8,,55.3
2017-11-11T20:03:10.394Z,,,55,,42.8,,
2017-11-11T20:03:20.390Z,,,55,,42.7,,
2017-11-11T20:03:30.390Z,,,55,,42.7,,
2017-11-11T20:03:40.395Z,,,55,,42.6,,55.2
2017-11-11T20:03:50.390Z,,,55,,42.6,,
2017-11-11T20:04:00.389Z,,,55,,42.5,,
2017-11-11T20:04:10.390Z,,,55,,42.5,,
2017-11-11T20:04:20.395Z,,,55,,42.4,,55.1
2017-11-11T20:04:30.396Z,,,55,,42.4,,
2017-11-11T20:04:40.395Z,,,55,,42.3,,
2017-11-11T20:04:50.393Z,,,55,,42.3,,
2017-11-11T20:05:00.397Z,,,55,,42.2,,55
2017-11-11T20:05:10.389Z,,,55,,42.2,,
2017-11-11T20:05:20.390Z,,,55,,42,,
2017-11-11T20:05:30.392Z,,,55,,42,,55
2017-11-11T20:05:40.391Z,,,55,,41.9,,54.9
2017-11-11T20:05:50.394Z,,,55,,41.9,,
2017-11-11T20:06:00.391Z,,,55,,41.8,,
2017-11-11T20:06:10.395Z,,,55,,41.8,,
2017-11-11T20:06:20.395Z,,,55,,41.7,,
2017-11-11T20:06:30.392Z,,,55,,41.7,,54.8
2017-11-11T20:06:40.390Z,,,55,,41.6,,
2017-11-11T20:06:50.390Z,,,55,,41.6,,
2017-11-11T20:07:00.392Z,,,55,,41.5,,54.7
2017-11-11T20:07:10.393Z,,,55,,41.5,,
2017-11-11T20:07:20.390Z,,,55,,41.4,,
2017-11-11T20:07:30.391Z,,,55,,41.4,,
2017-11-11T20:07:40.396Z,,,55,,41.4,,
2017-11-11T20:07:50.391Z,,,55,,41.2,,54.6
2017-11-11T20:08:00.440Z,,,55,,41.2,,
2017-11-11T20:08:10.390Z,,,55,,41.1,,
2017-11-11T20:08:20.393Z,,,55,,41,,
2017-11-11T20:08:30.391Z,,,55,,41,,54.4
2017-11-11T20:08:40.396Z,,,55,,41,,
2017-11-11T20:08:50.390Z,,,55,,40.9,,
2017-11-11T20:09:00.393Z,,,55,,40.9,,
2017-11-11T20:09:10.393Z,0,5,55,0,40.8,0,54.3
2017-11-11T20:09:20.390Z,,,55,,40.8,,
2017-11-11T20:09:30.395Z,,,55,,40.7,,
2017-11-11T20:09:40.394Z,,,55,,40.7,,
2017-11-11T20:09:50.391Z,,,55,,40.6,,54.2
2017-11-11T20:10:00.391Z,,,55,,40.6,,
2017-11-11T20:10:10.391Z,,,55,,40.5,,
2017-11-11T20:10:20.393Z,,,55,,40.5,,
2017-11-11T20:10:30.393Z,,,55,,40.5,,54.1
2017-11-11T20:10:40.398Z,,,55,,40.3,,
2017-11-11T20:10:50.392Z,,,55,,40.3,,
2017-11-11T20:11:00.392Z,,,55,,40.2,,
2017-11-11T20:11:10.391Z,,,55,,40.2,,54
2017-11-11T20:11:20.391Z,,,55,,40.1,,
2017-11-11T20:11:30.391Z,,,55,,40.1,,
2017-11-11T20:11:40.397Z,,,55,,40,,53.9
2017-11-11T20:11:50.391Z,,,55,,40,,
2017-11-11T20:12:00.393Z,,,55,,40,,
2017-11-11T20:12:15.411Z,,,55,,39.9,,
2017-11-11T20:12:21.352Z,,,55,,39.9,,
2017-11-11T20:12:30.391Z,,,55,,39.8,,
2017-11-11T20:12:40.392Z,,,55,,39.8,,53.8
2017-11-11T20:12:50.396Z,,,55,,39.6,,
2017-11-11T20:13:00.395Z,,,55,,39.6,,
2017-11-11T20:13:10.392Z,,,55,,39.5,,53.7
2017-11-11T20:13:20.393Z,,,55,,39.5,,
2017-11-11T20:13:30.391Z,,,55,,39.4,,
2017-11-11T20:13:40.394Z,,,55,,39.4,,
2017-11-11T20:13:50.391Z,,,55,,39.4,,
2017-11-11T20:14:00.392Z,,,55,,39.3,,53.6
2017-11-11T20:14:10.391Z,,,55,,39.3,,
2017-11-11T20:14:20.396Z,,,55,,39.1,,
2017-11-11T20:14:30.391Z,,,55,,39.1,,
2017-11-11T20:14:40.405Z,,,55,,39,,53.4
2017-11-11T20:14:50.392Z,,,55,,39,,
2017-11-11T20:15:05.419Z,,,55,,39,,
2017-11-11T20:15:10.395Z,,,55,,38.9,,
2017-11-11T20:15:20.393Z,,,55,,38.9,,53.3
2017-11-11T20:15:30.392Z,,,55,,38.8,,
2017-11-11T20:15:40.391Z,,,55,,38.8,,
2017-11-11T20:15:50.392Z,,,55,,38.8,,
2017-11-11T20:16:00.391Z,,,55,,38.6,,
2017-11-11T20:16:10.392Z,,,55,,38.6,,53.2
2017-11-11T20:16:20.392Z,,,55,,38.5,,
2017-11-11T20:16:30.392Z,,,55,,38.5,,
2017-11-11T20:16:40.393Z,,,55,,38.4,,
2017-11-11T20:16:50.391Z,,,55,,38.4,,53.1
2017-11-11T20:17:00.393Z,,,55,,38.4,,
2017-11-11T20:17:10.391Z,,,55,,38.3,,
2017-11-11T20:17:20.392Z,,,55,,38.3,,
2017-11-11T20:17:30.392Z,,,55,,38.1,,53
2017-11-11T20:17:40.394Z,,,55,,38.1,,
2017-11-11T20:17:55.425Z,,,55,,38,,
2017-11-11T20:18:00.393Z,,,55,,38,,53
2017-11-11T20:18:10.396Z,,,55,,38,,52.9
2017-11-11T20:18:20.394Z,,,55,,37.9,,
2017-11-11T20:18:30.392Z,,,55,,37.9,,
2017-11-11T20:18:40.392Z,,,55,,37.9,,
2017-11-11T20:18:50.392Z,,,55,,37.8,,
2017-11-11T20:19:00.394Z,,,55,,37.8,,52.8
2017-11-11T20:19:10.394Z,,,55,,37.7,,
2017-11-11T20:19:21.503Z,,,55,,37.7,,
2017-11-11T20:19:30.398Z,,,55,,37.7,,
2017-11-11T20:19:40.397Z,,,55,,37.5,,52.7
2017-11-11T20:19:50.392Z,,,55,,37.5,,
2017-11-11T20:20:00.393Z,,,55,,37.4,,
2017-11-11T20:20:10.392Z,,,55,,37.4,,
2017-11-11T20:20:20.397Z,,,55,,37.4,,
2017-11-11T20:20:30.392Z,,,55,,37.3,,52.6
2017-11-11T20:20:40.393Z,,,55,,37.3,,
2017-11-11T20:20:50.393Z,,,55,,37.2,,
2017-11-11T20:21:00.394Z,,,55,,37.2,,
2017-11-11T20:21:10.394Z,,,55,,37.2,,52.4
2017-11-11T20:21:20.393Z,,,55,,37,,
2017-11-11T20:21:30.396Z,,,55,,37,,
2017-11-11T20:21:40.395Z,,,55,,37,,
2017-11-11T20:21:50.394Z,,,55,,36.9,,
2017-11-11T20:22:00.394Z,,,55,,36.9,,52.3
2017-11-11T20:22:10.399Z,,,55,,36.8,,
2017-11-11T20:22:20.392Z,,,55,,36.8,,
2017-11-11T20:22:30.395Z,,,55,,36.8,,
2017-11-11T20:22:40.392Z,,,55,,36.7,,52.2
2017-11-11T20:22:50.397Z,,,55,,36.7,,
2017-11-11T20:23:00.392Z,,,55,,36.5,,
2017-11-11T20:23:10.398Z,,,55,,36.5,,
2017-11-11T20:23:20.394Z,,,55,,36.5,,52.1
2017-11-11T20:23:30.396Z,,,55,,36.4,,
2017-11-11T20:23:40.392Z,,,55,,36.4,,
2017-11-11T20:23:50.392Z,,,55,,36.4,,
2017-11-11T20:24:00.395Z,,,55,,36.3,,
2017-11-11T20:24:10.393Z,,,55,,36.3,,52
2017-11-11T20:24:20.393Z,,,55,,36.2,,
2017-11-11T20:24:30.396Z,,,55,,36.2,,
2017-11-11T20:24:40.397Z,,,55,,36.2,,
2017-11-11T20:24:50.392Z,,,55,,36.2,,51.9
2017-11-11T20:25:00.393Z,,,55,,36,,
2017-11-11T20:25:10.392Z,,,55,,36,,
2017-11-11T20:25:20.392Z,,,55,,35.9,,
2017-11-11T20:25:30.393Z,,,55,,35.9,,51.8
2017-11-11T20:25:40.399Z,,,55,,35.9,,
2017-11-11T20:25:50.399Z,,,55,,35.8,,
2017-11-11T20:26:00.392Z,,,55,,35.8,,
2017-11-11T20:26:10.393Z,,,55,,35.8,,
2017-11-11T20:26:20.393Z,,,55,,35.7,,
2017-11-11T20:26:30.397Z,,,55,,35.7,,51.7
2017-11-11T20:26:40.392Z,,,55,,35.7,,
2017-11-11T20:26:50.396Z,,,55,,35.6,,
2017-11-11T20:27:00.394Z,,,55,,35.6,,
2017-11-11T20:27:10.395Z,,,55,,35.4,,51.6
2017-11-11T20:27:20.395Z,,,55,,35.4,,
2017-11-11T20:27:30.393Z,,,55,,35.4,,
2017-11-11T20:27:40.398Z,,,55,,35.4,,
2017-11-11T20:28:01.426Z,,,55,,35.3,,
2017-11-11T20:28:01.499Z,,,55,,35.3,,51.4
2017-11-11T20:28:10.392Z,,,55,,35.3,,
2017-11-11T20:28:20.394Z,,,55,,35.2,,
2017-11-11T20:28:30.393Z,,,55,,35.2,,
2017-11-11T20:28:40.393Z,,,55,,35.1,,51.3
2017-11-11T20:28:50.393Z,,,55,,35.1,,
2017-11-11T20:29:00.395Z,,,55,,35.1,,
2017-11-11T20:29:10.396Z,,,55,,35.1,,
2017-11-11T20:29:20.393Z,,,55,,34.9,,51.2
2017-11-11T20:29:30.393Z,,,55,,34.9,,
