Time,PrimT,PrimTSet,HwActive,HwTOutlet,ChActive,ActPow,HwTSet
2017-11-26T11:41:00.159Z,,,,61.2,,,55
2017-11-26T11:41:10.154Z,,,,61.3,,,55
2017-11-26T11:41:20.154Z,75.1,,,61.3,,,55
2017-11-26T11:41:30.159Z,75,,,61.3,,,55
2017-11-26T11:41:40.159Z,75.1,,,61.3,,,55
2017-11-26T11:41:50.159Z,75,,,61.3,,,55
2017-11-26T11:42:00.159Z,,,,61.3,,,55
2017-11-26T11:42:10.158Z,,,,61.3,,,55
2017-11-26T11:42:20.154Z,,,,61.3,,,55
2017-11-26T11:42:30.154Z,,,,61.4,,,55
2017-11-26T11:42:40.154Z,,,,61.4,,,55
2017-11-26T11:42:50.154Z,,,,61.4,,,55
2017-11-26T11:43:00.159Z,,,,61.4,,,55
2017-11-26T11:43:10.154Z,,,,61.4,,,55
2017-11-26T11:43:25.174Z,,,,61.4,,,55
2017-11-26T11:43:30.154Z,,,,61.4,,,55
2017-11-26T11:43:40.159Z,,,,61.5,,,55
2017-11-26T11:43:50.154Z,,,,61.5,,,55
2017-11-26T11:44:00.154Z,,,,61.5,,,55
2017-11-26T11:44:10.154Z,,,,61.5,,,55
2017-11-26T11:44:20.154Z,,,,61.5,,,55
2017-11-26T11:44:30.159Z,,,,61.5,,,55
2017-11-26T11:44:40.154Z,,,,61.5,,,55
2017-11-26T11:44:50.196Z,,,,61.5,,,55
2017-11-26T11:45:00.155Z,,,,61.5,,,55
2017-11-26T11:45:10.212Z,75.1,,,61.5,,,55
2017-11-26T11:45:20.337Z,75,,,61.5,,,55
2017-11-26T11:45:30.154Z,,,,61.5,,,55
2017-11-26T11:45:40.154Z,,,,61.6,,30,55
2017-11-26T11:45:50.159Z,,,,61.6,,31,55
2017-11-26T11:46:00.318Z,,,,61.6,,30,55
2017-11-26T11:46:10.267Z,75.1,,,61.6,,,55
2017-11-26T11:46:20.155Z,75,,,61.6,,,55
2017-11-26T11:46:30.154Z,,,,61.6,,,55
2017-11-26T11:46:40.155Z,,,,61.6,,,55
2017-11-26T11:46:50.154Z,,,,61.6,,,55
2017-11-26T11:47:00.156Z,,,,61.6,,,55
2017-11-26T11:47:10.155Z,,,,61.7,,,55
2017-11-26T11:47:20.155Z,,,,61.7,,,55
2017-11-26T11:47:30.155Z,75,,,61.7,,,55
2017-11-26T11:47:41.154Z,74.9,,,61.7,,,55
2017-11-26T11:47:50.155Z,75,,,61.7,,,55
2017-11-26T11:48:00.155Z,75,,,61.7,,,55
2017-11-26T11:48:10.155Z,74.9,,,61.7,,,55
2017-11-26T11:48:20.160Z,,,,61.7,,,55
2017-11-26T11:48:30.156Z,,,,61.7,,,55
2017-11-26T11:48:40.155Z,75,,,61.7,,,55
2017-11-26T11:48:50.155Z,74.9,,,61.7,,,55
2017-11-26T11:49:00.160Z,75,,,61.7,,,55
2017-11-26T11:49:10.155Z,74.9,,,61.7,,,55
2017-11-26T11:49:20.156Z,74.9,,,61.7,,,55
2017-11-26T11:49:30.155Z,74.9,,,61.7,,,55
2017-11-26T11:49:40.155Z,,,,61.7,,,55
2017-11-26T11:49:50.155Z,74.9,,,61.7,,,55
2017-11-26T11:50:00.155Z,75,,,61.7,,,55
2017-11-26T11:50:10.158Z,74.9,,,61.9,,,55
2017-11-26T11:50:20.158Z,75,,,61.9,,,55
2017-11-26T11:50:31.150Z,,,,61.9,,,55
2017-11-26T11:50:40.160Z,,,,61.9,,,55
2017-11-26T11:50:50.155Z,,,,61.9,,,55
2017-11-26T11:51:00.156Z,74.9,,,61.9,,,55
2017-11-26T11:51:10.156Z,75,,,61.9,,,55
2017-11-26T11:51:20.156Z,,,,61.9,,,55
2017-11-26T11:51:30.155Z,,,,61.9,,,55
2017-11-26T11:51:40.156Z,74.9,,,61.9,,,55
2017-11-26T11:51:50.156Z,75,,,61.9,,,55
2017-11-26T11:52:00.155Z,,,,61.9,,,55
2017-11-26T11:52:10.158Z,,,,61.9,,,55
2017-11-26T11:52:21.199Z,,,,62,,,55
2017-11-26T11:52:30.160Z,,,,62,,,55
2017-11-26T11:52:40.156Z,,,,62,,,55
2017-11-26T11:52:50.155Z,,,,62,,,55
2017-11-26T11:53:00.158Z,,,,62,,,55
2017-11-26T11:53:10.155Z,,,,62,,,55
2017-11-26T11:53:21.221Z,,,,62,,,55
2017-11-26T11:53:30.156Z,,,,62,,,55
2017-11-26T11:53:40.157Z,,,,62,,,55
2017-11-26T11:53:50.155Z,,,,62,,,55
2017-11-26T11:54:00.156Z,,,,62,,,55
2017-11-26T11:54:10.156Z,,,,62,,,55
2017-11-26T11:54:20.156Z,,,,62,,,55
2017-11-26T11:54:30.155Z,,,,62,,,55
2017-11-26T11:54:40.162Z,,,,62,,,55
2017-11-26T11:54:50.156Z,,,,62,,,55
2017-11-26T11:55:00.156Z,,,,62.1,,,55
2017-11-26T11:55:10.162Z,,,,62.1,,,55
2017-11-26T11:55:20.161Z,,,,62,,,55
2017-11-26T11:55:30.156Z,,,,62,,,55
2017-11-26T11:55:40.156Z,,,,62.1,,,55
2017-11-26T11:55:50.156Z,,,,62.1,,,55
2017-11-26T11:56:00.158Z,,,,62.1,,,55
2017-11-26T11:56:11.147Z,,,,62.1,,,55
2017-11-26T11:56:20.158Z,,,,62.1,,,55
2017-11-26T11:56:30.156Z,,,,62.1,,,55
2017-11-26T11:56:40.161Z,,,,62.1,,,55
2017-11-26T11:56:50.161Z,,,,62.1,,,55
2017-11-26T11:57:00.157Z,,,,62.1,,,55
2017-11-26T11:57:10.157Z,,,,62.1,,,55
2017-11-26T11:57:20.156Z,,,,62.1,,,55
2017-11-26T11:57:30.159Z,,,,62.1,,,55
2017-11-26T11:57:40.190Z,,,,62.1,,,55
2017-11-26T11:57:50.157Z,,,,62.1,,,55
2017-11-26T11:58:00.156Z,,,,62.1,,,55
2017-11-26T11:58:10.160Z,,,,62.1,,,55
2017-11-26T11:58:20.157Z,,,,62.1,,,55
2017-11-26T11:58:30.161Z,,,,62.1,,29,55
2017-11-26T11:58:40.156Z,,,,62.1,,,55
2017-11-26T11:58:50.157Z,,,,62.1,,30,55
2017-11-26T11:59:02.311Z,,,,62.1,,29,55
2017-11-26T11:59:10.158Z,75.1,,,62.1,,30,55
2017-11-26T11:59:20.159Z,75,,,62.1,,,55
2017-11-26T11:59:30.163Z,,,,62.1,,29,55
2017-11-26T11:59:40.156Z,,,,62.1,,,55
2017-11-26T11:59:50.159Z,,,,62.1,,30,55
2017-11-26T12:00:00.158Z,75.1,,,62.1,,,55
2017-11-26T12:00:10.159Z,75,,,62.1,,29,55
2017-11-26T12:00:20.157Z,,,,62.1,,,55
2017-11-26T12:00:30.159Z,,,,62.1,,,55
2017-11-26T12:00:40.159Z,,,,62.2,,,55
2017-11-26T12:00:50.159Z,,,,62.2,,,55
2017-11-26T12:01:00.160Z,,,,62.2,,,55
2017-11-26T12:01:10.160Z,,,,62.2,,,55
2017-11-26T12:01:20.157Z,,,,62.2,,,55
2017-11-26T12:01:30.166Z,75.1,,,62.2,,,55
2017-11-26T12:01:40.157Z,75,,,62.2,,,55
2017-11-26T12:01:55.266Z,,,,62.2,,,55
2017-11-26T12:02:00.161Z,,,,62.2,,,55
2017-11-26T12:02:10.157Z,,,,62.2,,,55
2017-11-26T12:02:20.162Z,,,,62.2,,,55
2017-11-26T12:02:30.157Z,,,,62.2,,,55
2017-11-26T12:02:40.157Z,75.1,,,62.2,,,55
2017-11-26T12:02:50.157Z,,,,62.2,,,55
2017-11-26T12:03:00.157Z,,,,62.2,,,55
2017-11-26T12:03:10.162Z,,,,62.2,,,55
2017-11-26T12:03:21.149Z,,,,62.2,,,55
2017-11-26T12:03:30.162Z,,,,62.2,,,55
2017-11-26T12:03:40.162Z,,,,62.2,,,55
2017-11-26T12:03:50.162Z,,,,62.2,,,55
2017-11-26T12:04:00.160Z,,,,62.2,,,55
2017-11-26T12:04:10.157Z,,,,62.2,,,55
2017-11-26T12:04:20.157Z,,,,62.2,,,55
2017-11-26T12:04:30.157Z,,,,62.2,,,55
2017-11-26T12:04:40.162Z,,,,62.2,,,55
2017-11-26T12:04:50.158Z,,,,62.2,,,55
2017-11-26T12:05:00.157Z,,,,62.2,,,55
2017-11-26T12:05:10.162Z,,,,62.2,,,55
2017-11-26T12:05:20.158Z,,,,62.3,,,55
2017-11-26T12:05:30.158Z,,,,62.3,,,55
2017-11-26T12:05:40.157Z,75.3,,,62.3,,,55
2017-11-26T12:05:50.157Z,,,,62.3,,,55
2017-11-26T12:06:00.163Z,,,,62.3,,,55
2017-11-26T12:06:10.157Z,,,,62.3,,,55
2017-11-26T12:06:20.158Z,,,,62.3,,,55
2017-11-26T12:06:30.158Z,,,,62.3,,,55
2017-11-26T12:06:40.157Z,,,,62.3,,,55
2017-11-26T12:06:50.158Z,,,,62.3,,,55
2017-11-26T12:07:00.157Z,,,,62.3,,,55
2017-11-26T12:07:10.158Z,,,,62.3,,,55
2017-11-26T12:07:20.158Z,,,,62.3,,,55
2017-11-26T12:07:30.158Z,,,,62.3,,,55
2017-11-26T12:07:40.158Z,,,,62.3,,,55
2017-11-26T12:07:50.158Z,,,,62.3,,,55
2017-11-26T12:08:00.158Z,,,,62.3,,,55
2017-11-26T12:08:10.157Z,,,,62.3,,,55
2017-11-26T12:08:20.158Z,75.4,,,62.3,,,55
2017-11-26T12:08:30.158Z,,,,62.3,,,55
2017-11-26T12:08:40.158Z,,,,62.3,,,55
2017-11-26T12:08:50.158Z,,,,62.3,,,55
2017-11-26T12:09:01.156Z,,,,62.3,,,55
2017-11-26T12:09:10.158Z,,,,62.3,,,55
2017-11-26T12:09:20.158Z,,,,62.3,,,55
2017-11-26T12:09:30.159Z,,,,62.3,,,55
2017-11-26T12:09:40.158Z,,,,62.3,,,55
2017-11-26T12:09:50.158Z,,,,62.3,,,55
2017-11-26T12:10:00.158Z,,,,62.3,,,55
2017-11-26T12:10:10.158Z,,,,62.4,,,55
2017-11-26T12:10:20.158Z,,,,62.3,,,55
2017-11-26T12:10:30.158Z,,,,62.4,,,55
2017-11-26T12:10:40.158Z,,,,62.4,,,55
2017-11-26T12:10:50.158Z,75.6,,,62.4,,,55
2017-11-26T12:11:00.159Z,75.4,,,62.3,,,55
2017-11-26T12:11:10.158Z,75.6,,,62.4,,,55
2017-11-26T12:11:20.164Z,,,,62.4,,,55
2017-11-26T12:11:30.159Z,,,,62.4,,,55
2017-11-26T12:11:40.159Z,,,,62.4,,,55
2017-11-26T12:11:50.159Z,,,,62.4,,,55
2017-11-26T12:12:00.158Z,,,,62.4,,,55
2017-11-26T12:12:10.159Z,,,,62.4,,,55
2017-11-26T12:12:20.159Z,,,,62.4,,,55
2017-11-26T12:12:30.158Z,,,,62.4,,,55
2017-11-26T12:12:40.163Z,,,,62.4,,,55
2017-11-26T12:12:50.158Z,,,,62.4,,,55
2017-11-26T12:13:00.158Z,,,,62.4,,,55
2017-11-26T12:13:10.159Z,75.7,,,62.4,,,55
2017-11-26T12:13:20.159Z,,,,62.4,,,55
2017-11-26T12:13:30.159Z,75.6,,,62.4,,,55
2017-11-26T12:13:40.159Z,75.7,,,62.4,,,55
2017-11-26T12:13:50.159Z,,,,62.4,,,55
2017-11-26T12:14:00.158Z,,,,62.4,,,55
2017-11-26T12:14:10.159Z,,,,62.4,,,55
2017-11-26T12:14:20.159Z,,,,62.4,,,55
2017-11-26T12:14:30.160Z,,,,62.4,,,55
2017-11-26T12:14:41.154Z,,,,62.4,,,55
2017-11-26T12:14:50.160Z,,,,62.4,,,55
2017-11-26T12:15:00.160Z,,,,62.4,,,55
2017-11-26T12:15:10.159Z,,,,62.6,,,55
2017-11-26T12:15:20.163Z,,,,62.4,,,55
2017-11-26T12:15:30.160Z,,,,62.4,,,55
2017-11-26T12:15:40.159Z,,,,62.4,,,55
2017-11-26T12:15:50.406Z,,,,62.4,,,55
2017-11-26T12:16:00.159Z,,,,62.6,,,55
2017-11-26T12:16:10.159Z,,,,62.4,,,55
2017-11-26T12:16:20.159Z,,,,62.6,,,55
2017-11-26T12:16:30.159Z,75.9,,,62.6,,,55
2017-11-26T12:16:40.159Z,,,,62.6,,,55
2017-11-26T12:16:50.159Z,75.7,,,62.6,,,55
2017-11-26T12:17:00.159Z,75.9,,,62.6,,,55
2017-11-26T12:17:10.160Z,,,,62.6,,,55
2017-11-26T12:17:20.160Z,,,,62.6,,,55
2017-11-26T12:17:35.188Z,,,,62.6,,,55
2017-11-26T12:17:40.159Z,,,,62.6,,,55
2017-11-26T12:17:50.159Z,,,,62.6,,,55
2017-11-26T12:18:00.164Z,,,,62.6,,,55
2017-11-26T12:18:10.159Z,,,,62.6,,,55
2017-11-26T12:18:20.160Z,,,,62.4,,,55
2017-11-26T12:18:30.161Z,,,,62.4,,,55
2017-11-26T12:18:40.160Z,,,,62.6,,,55
2017-11-26T12:18:50.159Z,,,,62.6,,,55
2017-11-26T12:19:00.481Z,,,,62.6,,,55
2017-11-26T12:19:10.163Z,75.9,,,62.6,,,55
2017-11-26T12:19:20.163Z,75.9,,,62.6,,,55
2017-11-26T12:19:30.160Z,75.9,,,62.7,,,55
2017-11-26T12:19:40.160Z,76,,,62.6,,,55
2017-11-26T12:19:50.167Z,,,,62.6,,,55
2017-11-26T12:20:00.161Z,,,,62.7,,,55
2017-11-26T12:20:10.159Z,,,,62.7,,,55
2017-11-26T12:20:20.160Z,,,,62.7,,,55
2017-11-26T12:20:30.160Z,,,,62.7,,,55
2017-11-26T12:20:40.162Z,,,,62.7,,,55
2017-11-26T12:20:50.162Z,,,,62.7,,,55
2017-11-26T12:21:00.162Z,,,,62.7,,,55
2017-11-26T12:21:10.162Z,,,,62.7,,,55
2017-11-26T12:21:20.162Z,,,,62.7,,,55
2017-11-26T12:21:30.160Z,,,,62.7,,,55
2017-11-26T12:21:40.159Z,,,,62.7,,,55
2017-11-26T12:21:50.162Z,,,,62.7,,,55
2017-11-26T12:22:00.162Z,,,,62.7,,,55
2017-11-26T12:22:10.159Z,,,,62.7,,,55
2017-11-26T12:22:20.163Z,,,,62.7,,,55
2017-11-26T12:22:30.162Z,,,,62.7,,,55
2017-11-26T12:22:40.163Z,,,,62.7,,,55
2017-11-26T12:22:50.160Z,,,,62.7,,,55
2017-11-26T12:23:00.160Z,,,,62.7,,,55
2017-11-26T12:23:10.164Z,,,,62.7,,,55
2017-11-26T12:23:20.160Z,,,,62.7,,,55
2017-11-26T12:23:30.251Z,,,,62.7,,,55
2017-11-26T12:23:40.160Z,,,,62.7,,,55
2017-11-26T12:23:50.163Z,,,,62.8,,,55
2017-11-26T12:24:00.164Z,,,,62.8,,,55
2017-11-26T12:24:10.163Z,,,,62.8,,,55
2017-11-26T12:24:20.163Z,76.2,,,62.8,,,55
2017-11-26T12:24:30.160Z,76,,,62.8,,,55
2017-11-26T12:24:41.160Z,76.2,,,62.8,,,55
2017-11-26T12:24:55.250Z,,,,62.8,,,55
2017-11-26T12:25:00.161Z,,,,62.8,,,55
2017-11-26T12:25:10.164Z,,,,62.8,,,55
2017-11-26T12:25:20.165Z,,,,62.8,,,55
2017-11-26T12:25:30.165Z,,,,62.8,,,55
2017-11-26T12:25:40.160Z,,,,62.8,,,55
2017-11-26T12:25:50.161Z,,,,62.8,,,55
2017-11-26T12:26:00.160Z,,,,62.8,,,55
2017-11-26T12:26:10.166Z,,,,62.8,,,55
2017-11-26T12:26:20.161Z,,,,62.8,,,55
2017-11-26T12:26:30.160Z,,,,62.8,,,55
2017-11-26T12:26:40.166Z,,,,62.8,,,55
2017-11-26T12:26:50.161Z,,,,62.8,,,55
2017-11-26T12:27:00.165Z,,,,62.8,,,55
2017-11-26T12:27:10.160Z,,,,62.8,,,55
2017-11-26T12:27:20.161Z,,,,62.8,,,55
2017-11-26T12:27:31.154Z,,,,62.9,,,55
2017-11-26T12:27:40.161Z,,,,62.9,,,55
2017-11-26T12:27:50.239Z,,,,62.9,,,55
2017-11-26T12:28:00.160Z,,,,62.9,,,55
2017-11-26T12:28:10.161Z,,,,62.9,,,55
2017-11-26T12:28:20.166Z,,,,62.9,,,55
2017-11-26T12:28:30.162Z,,,,62.9,,,55
2017-11-26T12:28:40.161Z,,,,62.9,,,55
2017-11-26T12:28:50.161Z,,,,62.9,,,55
2017-11-26T12:29:00.161Z,,,,62.9,,,55
2017-11-26T12:29:10.161Z,,,,62.9,,,55
2017-11-26T12:29:20.164Z,,,,62.9,,,55
2017-11-26T12:29:30.161Z,,,,62.9,,,55
2017-11-26T12:29:40.161Z,,,,62.9,,,55
2017-11-26T12:29:50.164Z,,,,62.9,,,55
2017-11-26T12:30:00.162Z,,,,62.9,,,55
2017-11-26T12:30:10.161Z,,,,62.9,,,55
2017-11-26T12:30:21.158Z,,,,62.9,,,55
2017-11-26T12:30:30.161Z,,,,62.9,,,55
2017-11-26T12:30:40.161Z,,,,62.9,,,55
2017-11-26T12:30:50.161Z,,,,62.9,,,55
2017-11-26T12:31:00.161Z,,,,62.9,,,55
2017-11-26T12:31:10.161Z,,,,62.9,,,55
2017-11-26T12:31:20.161Z,,,,62.9,,,55
2017-11-26T12:31:30.165Z,,,,62.9,,,55
2017-11-26T12:31:40.162Z,,,,62.9,,,55
2017-11-26T12:31:50.161Z,,,,62.9,,,55
2017-11-26T12:32:00.162Z,,,,62.9,,,55
2017-11-26T12:32:10.161Z,,,,62.9,,,55
2017-11-26T12:32:20.161Z,76,,,62.9,,,55
2017-11-26T12:32:30.161Z,,,,62.9,,,55
2017-11-26T12:32:40.162Z,,,,62.9,,,55
2017-11-26T12:32:50.161Z,,,,62.9,,,55
2017-11-26T12:33:00.161Z,,,,62.9,,,55
2017-11-26T12:33:15.184Z,,,,62.9,,,55
2017-11-26T12:33:20.162Z,,,,62.9,,,55
2017-11-26T12:33:30.162Z,,,,62.9,,,55
2017-11-26T12:33:40.162Z,,,,62.9,,,55
2017-11-26T12:33:50.162Z,75.9,,,62.9,,,55
2017-11-26T12:34:00.163Z,76,,,62.9,,,55
2017-11-26T12:34:10.162Z,,,,62.9,,,55
2017-11-26T12:34:20.162Z,75.9,,,62.9,,,55
2017-11-26T12:34:30.166Z,,,,62.9,,,55
2017-11-26T12:34:40.162Z,,,,62.9,,,55
2017-11-26T12:34:50.166Z,,,,62.9,,,55
2017-11-26T12:35:00.162Z,,,,62.9,,,55
2017-11-26T12:35:10.162Z,75.7,,,62.9,,,55
2017-11-26T12:35:20.163Z,,,,62.9,,,55
2017-11-26T12:35:30.162Z,,,,62.9,,,55
2017-11-26T12:35:40.162Z,,,,62.9,,,55
2017-11-26T12:35:50.162Z,75.7,75,0,62.9,2,29,55
2017-11-26T12:36:06.177Z,,,,62.9,,,55
2017-11-26T12:36:10.162Z,,,,62.9,,,55
2017-11-26T12:36:20.162Z,,,,62.9,,,55
2017-11-26T12:36:30.162Z,,,,62.9,,,55
2017-11-26T12:36:40.162Z,,,,62.9,,,55
2017-11-26T12:36:50.162Z,75.6,,,62.9,,,55
2017-11-26T12:37:00.161Z,,,,62.9,,,55
2017-11-26T12:37:10.162Z,,,,62.9,,,55
2017-11-26T12:37:20.162Z,,,,62.9,,,55
2017-11-26T12:37:30.164Z,,,,62.9,,,55
2017-11-26T12:37:40.162Z,,,,62.9,,,55
2017-11-26T12:37:50.162Z,75.4,,,62.9,,,55
2017-11-26T12:38:00.164Z,,,,62.9,,,55
2017-11-26T12:38:10.162Z,,,,62.9,,,55
2017-11-26T12:38:20.162Z,,,,62.9,,,55
2017-11-26T12:38:30.162Z,,,,62.9,,,55
2017-11-26T12:38:40.162Z,,,,62.9,,,55
2017-11-26T12:38:50.163Z,,,,62.9,,,55
2017-11-26T12:39:00.162Z,,,,62.8,,,55
2017-11-26T12:39:10.162Z,,,,62.8,,,55
2017-11-26T12:39:20.164Z,,,,62.8,,,55
2017-11-26T12:39:30.163Z,,,,62.8,,,55
2017-11-26T12:39:40.163Z,,,,62.8,,,55
2017-11-26T12:39:50.166Z,,,,62.8,,,55
2017-11-26T12:40:00.167Z,,,,62.8,,,55
2017-11-26T12:40:10.163Z,,,,62.8,,,55
2017-11-26T12:40:20.167Z,75.3,,,62.8,,,55
2017-11-26T12:40:30.162Z,,,,62.8,,,55
2017-11-26T12:40:40.163Z,,,,62.8,,,55
2017-11-26T12:40:50.162Z,,,,62.8,,,55
2017-11-26T12:41:00.369Z,,,,62.8,,,55
2017-11-26T12:41:10.163Z,,,,62.8,,,55
2017-11-26T12:41:20.163Z,,,,62.8,,,55
2017-11-26T12:41:30.167Z,,,,62.8,,,55
2017-11-26T12:41:40.163Z,,,,62.7,,,55
2017-11-26T12:41:50.163Z,,,,62.7,,,55
2017-11-26T12:42:00.163Z,,,,62.7,,,55
2017-11-26T12:42:10.163Z,,,,62.7,,,55
2017-11-26T12:42:20.163Z,,,,62.7,,,55
2017-11-26T12:42:30.163Z,,,,62.7,,,55
2017-11-26T12:42:40.164Z,,,,62.7,,,55
2017-11-26T12:42:50.163Z,,,,62.7,,,55
2017-11-26T12:43:00.163Z,,,,62.7,,,55
2017-11-26T12:43:11.157Z,,,,62.7,,,55
2017-11-26T12:43:20.163Z,,,,62.7,,,55
2017-11-26T12:43:30.163Z,,,,62.7,,,55
2017-11-26T12:43:40.163Z,,,,62.7,,,55
2017-11-26T12:43:50.163Z,,,,62.7,,,55
2017-11-26T12:44:00.163Z,,,,62.7,,,55
2017-11-26T12:44:10.178Z,,,,62.7,,,55
2017-11-26T12:44:20.163Z,,,,62.7,,,55
2017-11-26T12:44:30.165Z,,,,62.7,,,55
2017-11-26T12:44:40.163Z,75.1,,,62.7,,,55
2017-11-26T12:44:50.163Z,,,,62.7,,,55
2017-11-26T12:45:00.165Z,,,,62.7,,,55
2017-11-26T12:45:10.165Z,,,,62.6,,,55
2017-11-26T12:45:20.166Z,,,,62.6,,,55
2017-11-26T12:45:30.168Z,,,,62.6,,,55
2017-11-26T12:45:40.163Z,,,,62.6,,,55
2017-11-26T12:45:50.163Z,,,,62.6,,,55
2017-11-26T12:46:01.166Z,,,,62.6,,,55
2017-11-26T12:46:10.166Z,,,,62.6,,,55
2017-11-26T12:46:20.163Z,,,,62.6,,,55
2017-11-26T12:46:30.165Z,,,,62.6,,,55
2017-11-26T12:46:40.166Z,,,,62.6,,,55
2017-11-26T12:46:50.168Z,,,,62.6,,,55
2017-11-26T12:47:00.167Z,,,,62.6,,,55
2017-11-26T12:47:10.163Z,,,,62.6,,,55
2017-11-26T12:47:20.164Z,,,,62.6,,,55
2017-11-26T12:47:30.163Z,,,,62.6,,,55
2017-11-26T12:47:40.164Z,,,,62.6,,,55
2017-11-26T12:47:50.167Z,,,,62.6,,,55
2017-11-26T12:48:00.168Z,,,,62.6,,,55
2017-11-26T12:48:10.164Z,,,,62.6,,,55
2017-11-26T12:48:20.168Z,,,,62.6,,,55
2017-11-26T12:48:30.164Z,,,,62.6,,,55
2017-11-26T12:48:40.168Z,,,,62.6,,,55
2017-11-26T12:48:51.156Z,,,,62.6,,,55
2017-11-26T12:49:00.164Z,,,,62.6,,,55
2017-11-26T12:49:10.164Z,,,,62.6,,,55
2017-11-26T12:49:20.165Z,,,,62.6,,,55
2017-11-26T12:49:30.164Z,,,,62.6,,,55
2017-11-26T12:49:40.164Z,,,,62.6,,,55
2017-11-26T12:49:50.164Z,,,,62.6,,,55
2017-11-26T12:50:00.164Z,,,,62.6,,,55
2017-11-26T12:50:10.163Z,,,,62.6,,,55
2017-11-26T12:50:20.170Z,,,,62.6,,,55
2017-11-26T12:50:30.170Z,,,,62.6,,,55
2017-11-26T12:50:40.163Z,,,,62.6,,,55
2017-11-26T12:50:50.167Z,,,,62.4,,,55
2017-11-26T12:51:00.164Z,,,,62.4,,,55
2017-11-26T12:51:10.165Z,,,,62.4,,,55
2017-11-26T12:51:20.164Z,,,,62.4,,,55
2017-11-26T12:51:30.164Z,,,,62.4,,,55
2017-11-26T12:51:45.184Z,,,,62.4,,,55
2017-11-26T12:51:50.170Z,,,,62.4,,,55
2017-11-26T12:52:00.164Z,,,,62.4,,,55
2017-11-26T12:52:10.164Z,,,,62.4,,,55
2017-11-26T12:52:20.164Z,,,,62.4,,,55
2017-11-26T12:52:30.164Z,,,,62.4,,,55
2017-11-26T12:52:40.164Z,,,,62.4,,,55
2017-11-26T12:52:50.164Z,,,,62.4,,,55
2017-11-26T12:53:00.165Z,,,,62.4,,,55
2017-11-26T12:53:10.168Z,,,,62.4,,,55
2017-11-26T12:53:20.165Z,,,,62.4,,,55
2017-11-26T12:53:30.166Z,,,,62.4,,,55
2017-11-26T12:53:40.164Z,,,,62.4,,,55
2017-11-26T12:53:50.173Z,,,,62.4,,,55
2017-11-26T12:54:00.165Z,,,,62.4,,,55
2017-11-26T12:54:10.170Z,,,,62.4,,,55
2017-11-26T12:54:20.164Z,,,,62.4,,,55
2017-11-26T12:54:30.164Z,,,,62.4,,,55
2017-11-26T12:54:40.165Z,,,,62.4,,,55
2017-11-26T12:54:50.166Z,,,,62.4,,,55
2017-11-26T12:55:00.165Z,,,,62.4,,,55
2017-11-26T12:55:10.166Z,,,,62.4,,,55
2017-11-26T12:55:20.165Z,,,,62.4,,,55
2017-11-26T12:55:30.165Z,,,,62.4,,,55
2017-11-26T12:55:40.165Z,,,,62.4,,,55
2017-11-26T12:55:50.165Z,,,,62.4,,,55
2017-11-26T12:56:01.905Z,,,,62.4,,,55
2017-11-26T12:56:10.167Z,,,,62.4,,,55
2017-11-26T12:56:20.165Z,,,,62.4,,,55
2017-11-26T12:56:30.165Z,,,,62.3,,,55
2017-11-26T12:56:40.165Z,,,,62.3,,,55
2017-11-26T12:56:50.165Z,,,,62.4,,,55
2017-11-26T12:57:00.167Z,,,,62.3,,,55
2017-11-26T12:57:10.170Z,,,,62.4,,,55
2017-11-26T12:57:20.165Z,,,,62.3,,,55
2017-11-26T12:57:30.165Z,,,,62.4,,,55
2017-11-26T12:57:40.170Z,,,,62.3,,,55
2017-11-26T12:57:50.165Z,,,,62.4,,,55
2017-11-26T12:58:00.170Z,,,,62.4,,,55
2017-11-26T12:58:10.171Z,,,,62.4,,,55
2017-11-26T12:58:20.168Z,,,,62.4,,,55
2017-11-26T12:58:30.165Z,,,,62.4,,,55
2017-11-26T12:58:40.165Z,75.3,,,62.4,,,55
2017-11-26T12:58:51.161Z,75.1,,,62.4,,,55
2017-11-26T12:59:00.169Z,,,,62.4,,,55
2017-11-26T12:59:10.165Z,75.3,,,62.4,,,55
2017-11-26T12:59:20.166Z,,,,62.4,,,55
2017-11-26T12:59:30.170Z,,,,62.4,,,55
2017-11-26T12:59:40.165Z,,,,62.4,,,55
2017-11-26T12:59:50.167Z,,,,62.4,,,55
2017-11-26T13:00:00.170Z,,,,62.4,,,55
2017-11-26T13:00:10.170Z,75.1,,,62.4,,,55
2017-11-26T13:00:20.166Z,75.3,,,62.4,,,55
2017-11-26T13:00:30.165Z,,,,62.4,,,55
2017-11-26T13:00:40.165Z,,,,62.4,,,55
2017-11-26T13:00:50.165Z,,,,62.4,,,55
2017-11-26T13:01:00.170Z,,,,62.4,,,55
2017-11-26T13:01:10.165Z,,,,62.4,,,55
2017-11-26T13:01:20.171Z,,,,62.4,,,55
2017-11-26T13:01:30.165Z,,,,62.4,,,55
2017-11-26T13:01:41.165Z,,,,62.4,,,55
2017-11-26T13:01:50.170Z,,,,62.4,,,55
2017-11-26T13:02:00.165Z,,,,62.4,,,55
2017-11-26T13:02:10.165Z,,,,62.4,,,55
2017-11-26T13:02:20.166Z,,,,62.4,,,55
2017-11-26T13:02:30.165Z,,,,62.4,,,55
2017-11-26T13:02:40.169Z,,,,62.4,,,55
2017-11-26T13:02:50.167Z,,,,62.3,,,55
2017-11-26T13:03:00.166Z,,,,62.4,,,55
