Time,ChActive,HwTOutlet,PrimTSet,HwTSet,ActPow,PrimT,HwActive
2017-11-24T04:53:39.721Z,,23.5,,55,,,
2017-11-24T04:53:49.721Z,,23.5,,55,,,
2017-11-24T04:53:59.723Z,,23.5,,55,,,
2017-11-24T04:54:09.721Z,,23.7,,55,,35.8,
2017-11-24T04:54:19.721Z,,23.7,,55,,,
2017-11-24T04:54:29.722Z,,23.7,,55,,,
2017-11-24T04:54:39.721Z,,23.7,,55,,,
2017-11-24T04:54:49.724Z,,23.7,,55,,,
2017-11-24T04:54:59.726Z,,23.7,,55,,35.9,
2017-11-24T04:55:09.726Z,,23.8,,55,,,
2017-11-24T04:55:19.722Z,,23.8,,55,,,
2017-11-24T04:55:29.722Z,,23.8,,55,,,
2017-11-24T04:55:39.723Z,,23.8,,55,,,
2017-11-24T04:55:49.724Z,,23.8,,55,,,
2017-11-24T04:55:59.721Z,,23.8,,55,,,
2017-11-24T04:56:09.721Z,,23.8,,55,,,
2017-11-24T04:56:24.742Z,,23.8,,55,,36,
2017-11-24T04:56:29.732Z,,23.8,,55,,,
2017-11-24T04:56:39.722Z,,23.8,,55,,,
2017-11-24T04:56:49.722Z,,23.9,,55,,,
2017-11-24T04:56:59.722Z,,23.9,,55,,,
2017-11-24T04:57:09.728Z,,23.9,,55,,,
2017-11-24T04:57:19.722Z,,23.9,,55,,,
2017-11-24T04:57:29.721Z,,23.9,,55,,,
2017-11-24T04:57:39.725Z,,23.9,,55,,,
2017-11-24T04:57:50.143Z,,23.9,,55,,,
2017-11-24T04:57:59.722Z,,23.9,,55,,,
2017-11-24T04:58:09.725Z,,23.9,,55,,,
2017-11-24T04:58:19.722Z,,23.9,,55,,,
2017-11-24T04:58:29.724Z,,23.9,,55,,,
2017-11-24T04:58:39.725Z,,23.9,,55,,,
2017-11-24T04:58:49.722Z,,23.9,,55,,,
2017-11-24T04:58:59.724Z,,23.9,,55,,,
2017-11-24T04:59:09.725Z,,23.9,,55,,,
2017-11-24T04:59:19.722Z,,23.9,,55,,,
2017-11-24T04:59:29.750Z,,23.9,,55,,,
2017-11-24T04:59:39.728Z,,23.9,,55,,,
2017-11-24T04:59:49.722Z,,23.9,,55,,,
2017-11-24T04:59:59.724Z,,23.9,,55,,,
2017-11-24T05:00:09.722Z,,23.9,,55,,,
2017-11-24T05:00:19.726Z,,23.9,,55,,,
2017-11-24T05:00:29.727Z,,23.9,,55,,,
2017-11-24T05:00:39.722Z,,23.9,,55,,36,
2017-11-24T05:00:49.722Z,,23.9,,55,,35.9,
2017-11-24T05:00:59.725Z,,23.9,,55,,35.9,
2017-11-24T05:01:09.723Z,,23.9,,55,,,
2017-11-24T05:01:19.722Z,,23.9,,55,,,
2017-11-24T05:01:29.722Z,,23.9,,55,,,
2017-11-24T05:01:39.722Z,,23.9,,55,,,
2017-11-24T05:01:49.730Z,,23.9,,55,,,
2017-11-24T05:01:59.725Z,,23.9,,55,,,
2017-11-24T05:02:09.722Z,,23.9,,55,,,
2017-11-24T05:02:19.728Z,,23.9,,55,,,
2017-11-24T05:02:29.722Z,,23.9,,55,,,
2017-11-24T05:02:39.727Z,,23.9,,55,,,
2017-11-24T05:02:49.723Z,,23.9,,55,,,
2017-11-24T05:02:59.723Z,,23.9,,55,,,
2017-11-24T05:03:09.725Z,,23.9,,55,,,
2017-11-24T05:03:19.722Z,,23.9,,55,,,
2017-11-24T05:03:30.720Z,,23.9,,55,,35.8,
2017-11-24T05:03:39.723Z,,23.9,,55,,,
2017-11-24T05:03:49.727Z,,23.9,,55,,,
2017-11-24T05:03:59.723Z,,23.9,,55,,,
2017-11-24T05:04:09.766Z,,23.9,,55,,,
2017-11-24T05:04:19.727Z,,23.8,,55,,,
2017-11-24T05:04:29.723Z,,23.8,,55,,,
2017-11-24T05:04:39.724Z,,23.8,,55,,,
2017-11-24T05:04:49.723Z,,23.8,,55,,,
2017-11-24T05:04:59.723Z,,23.8,,55,,,
2017-11-24T05:05:09.723Z,,23.8,,55,,,
2017-11-24T05:05:19.723Z,,23.8,,55,,,
2017-11-24T05:05:29.724Z,,23.8,,55,,35.7,
2017-11-24T05:05:39.723Z,,23.8,,55,,,
2017-11-24T05:05:49.723Z,,23.8,,55,,,
2017-11-24T05:05:59.723Z,,23.8,,55,,,
2017-11-24T05:06:09.723Z,,23.8,,55,,,
2017-11-24T05:06:20.718Z,,23.8,,55,,,
2017-11-24T05:06:29.723Z,,23.8,,55,,,
2017-11-24T05:06:39.723Z,,23.8,,55,,,
2017-11-24T05:06:49.723Z,,23.8,,55,,,
2017-11-24T05:06:59.723Z,,23.7,,55,,,
2017-11-24T05:07:09.725Z,,23.7,,55,,,
2017-11-24T05:07:19.723Z,,23.8,,55,,35.6,
2017-11-24T05:07:29.723Z,,23.7,,55,,,
2017-11-24T05:07:39.723Z,,23.7,,55,,,
2017-11-24T05:07:49.727Z,,23.7,,55,,,
2017-11-24T05:07:59.723Z,,23.7,,55,,,
2017-11-24T05:08:09.723Z,,23.7,,55,,,
2017-11-24T05:08:19.723Z,,23.7,,55,,,
2017-11-24T05:08:29.723Z,,23.7,,55,,,
2017-11-24T05:08:39.723Z,,23.7,,55,,,
2017-11-24T05:08:49.723Z,,23.7,,55,,,
2017-11-24T05:08:59.723Z,,23.7,,55,,,
2017-11-24T05:09:10.722Z,,23.7,,55,,35.4,
2017-11-24T05:09:19.723Z,,23.7,,55,,,
2017-11-24T05:09:29.723Z,,23.7,,55,,,
2017-11-24T05:09:39.730Z,,23.7,,55,,,
2017-11-24T05:09:49.723Z,,23.5,,55,,,
2017-11-24T05:09:59.724Z,,23.5,,55,,,
2017-11-24T05:10:09.723Z,,23.5,,55,,,
2017-11-24T05:10:19.724Z,,23.5,,55,,,
2017-11-24T05:10:29.723Z,,23.5,,55,,,
2017-11-24T05:10:39.730Z,,23.5,,55,,,
2017-11-24T05:10:49.723Z,,23.5,,55,,35.3,
2017-11-24T05:10:59.724Z,,23.5,,55,,,
2017-11-24T05:11:09.723Z,,23.5,,55,,,
2017-11-24T05:11:19.724Z,,23.5,,55,,,
2017-11-24T05:11:29.724Z,,23.5,,55,,,
2017-11-24T05:11:39.724Z,,23.5,,55,,,
2017-11-24T05:11:49.724Z,,23.5,,55,,,
2017-11-24T05:12:04.749Z,,23.4,,55,,,
2017-11-24T05:12:09.723Z,,23.4,,55,,,
2017-11-24T05:12:19.724Z,,23.4,,55,,,
2017-11-24T05:12:29.723Z,,23.4,,55,,,
2017-11-24T05:12:39.725Z,1,23.4,,55,80,36.2,0
2017-11-24T05:12:49.724Z,,23.4,,55,67,43.1,
2017-11-24T05:12:59.724Z,,23.4,,55,37,45.3,
2017-11-24T05:13:09.724Z,,23.4,,55,29,40.8,
2017-11-24T05:13:19.724Z,,23.4,,55,,37.7,
2017-11-24T05:13:29.726Z,,23.4,,55,,35.5,
2017-11-24T05:13:39.724Z,,23.4,,55,,34.3,
2017-11-24T05:13:49.724Z,,23.4,,55,,34,
2017-11-24T05:13:59.725Z,,23.4,,55,,35.1,
2017-11-24T05:14:09.724Z,,23.2,,55,,35.7,
2017-11-24T05:14:19.724Z,,23.4,,55,,36,
2017-11-24T05:14:29.724Z,,23.2,,55,,,
2017-11-24T05:14:39.724Z,,23.2,,55,,36.1,
2017-11-24T05:14:54.871Z,,23.2,,55,,36.2,
2017-11-24T05:14:59.724Z,,23.2,,55,,36.5,
2017-11-24T05:15:09.727Z,,23.4,,55,,36.7,
2017-11-24T05:15:19.753Z,,23.2,,55,,37,
2017-11-24T05:15:29.724Z,,23.4,,55,,,
2017-11-24T05:15:39.724Z,,23.4,,55,,37.3,
2017-11-24T05:15:49.724Z,,23.4,,55,,37.5,
2017-11-24T05:15:59.727Z,,23.4,,55,,37.6,
2017-11-24T05:16:09.750Z,,23.4,,55,,38,
2017-11-24T05:16:20.764Z,,23.4,,55,,38.1,
2017-11-24T05:16:29.745Z,,23.4,,55,,38.3,
2017-11-24T05:16:39.730Z,,23.5,,55,,38.4,
2017-11-24T05:16:49.725Z,,23.5,,55,,38.6,
2017-11-24T05:16:59.724Z,,23.7,,55,,39,
2017-11-24T05:17:09.724Z,,23.7,,55,,39.1,
2017-11-24T05:17:19.725Z,,23.7,,55,,39.3,
2017-11-24T05:17:29.724Z,,23.8,,55,,39.5,
2017-11-24T05:17:39.725Z,,23.9,,55,,39.8,
2017-11-24T05:17:49.725Z,,23.9,,55,,40,
2017-11-24T05:17:59.727Z,,24.1,,55,,40.2,
2017-11-24T05:18:09.724Z,,24.1,,55,,40.5,
2017-11-24T05:18:19.725Z,,24.2,,55,,40.6,
2017-11-24T05:18:29.729Z,,24.4,,55,,41,
2017-11-24T05:18:39.725Z,1,24.4,,55,0,40.7,0
2017-11-24T05:18:49.750Z,,24.5,,55,,38.8,
2017-11-24T05:18:59.727Z,,24.6,,55,,37.2,
2017-11-24T05:19:10.721Z,,24.8,,55,,36.9,
2017-11-24T05:19:19.727Z,,24.8,,55,,36.4,
2017-11-24T05:19:39.725Z,,25.1,,55,,37,
2017-11-24T05:19:49.734Z,,25.2,,55,,36.9,
2017-11-24T05:19:59.724Z,,25.4,,55,,36.7,
2017-11-24T05:20:09.729Z,,25.4,,55,,36.3,
2017-11-24T05:20:19.725Z,,25.5,,55,,35.9,
2017-11-24T05:20:29.724Z,,25.6,,55,,,
2017-11-24T05:20:39.730Z,,25.6,,55,,35.7,
2017-11-24T05:20:49.725Z,,25.8,,55,,35.6,
2017-11-24T05:20:59.725Z,,25.9,,55,,,
2017-11-24T05:21:09.727Z,,25.9,,55,,35.4,
2017-11-24T05:21:19.725Z,,26.1,,55,,35.3,
2017-11-24T05:21:29.725Z,,26.1,,55,,35.1,
2017-11-24T05:21:39.725Z,,26.1,,55,,,
2017-11-24T05:21:49.725Z,,26.2,,55,,35.2,
2017-11-24T05:22:00.748Z,,26.2,,55,,35.4,
2017-11-24T05:22:09.725Z,,26.3,,55,,35.6,
2017-11-24T05:22:19.729Z,,26.3,,55,,35.7,
2017-11-24T05:22:29.725Z,,26.3,,55,,35.8,
2017-11-24T05:22:39.725Z,,26.5,,55,,35.9,
2017-11-24T05:22:49.727Z,,26.5,,55,,36,
2017-11-24T05:22:59.726Z,,26.5,,55,,36.2,
2017-11-24T05:23:09.730Z,,26.5,,55,,,
2017-11-24T05:23:19.730Z,,26.5,,55,,36.3,
2017-11-24T05:23:29.725Z,,26.5,,55,,36.4,
2017-11-24T05:23:39.725Z,,26.6,,55,,36.5,
2017-11-24T05:23:49.728Z,,26.6,,55,,,
2017-11-24T05:23:59.728Z,,26.6,,55,,36.7,
2017-11-24T05:24:09.729Z,,26.6,,55,,,
2017-11-24T05:24:19.728Z,,26.6,,55,,36.8,
2017-11-24T05:24:29.725Z,,26.6,,55,,,
2017-11-24T05:24:39.727Z,,26.6,,55,,36.9,
2017-11-24T05:24:50.729Z,,26.8,,55,,37,
2017-11-24T05:24:59.725Z,,26.6,,55,,,
2017-11-24T05:25:09.730Z,,26.8,,55,,,
2017-11-24T05:25:19.729Z,,26.8,,55,,37.2,
2017-11-24T05:25:29.730Z,,26.8,,55,,,
2017-11-24T05:25:39.731Z,,26.8,,55,,,
2017-11-24T05:25:49.730Z,,26.8,,55,,37.3,
2017-11-24T05:25:59.741Z,,26.8,,55,,,
2017-11-24T05:26:09.726Z,,26.8,,55,,37.4,
2017-11-24T05:26:19.730Z,,26.8,,55,,,
2017-11-24T05:26:29.725Z,,26.8,,55,,,
2017-11-24T05:26:39.730Z,,26.8,,55,,,
2017-11-24T05:26:49.726Z,,26.8,,55,,37.5,
2017-11-24T05:26:59.726Z,,26.8,,55,,,
2017-11-24T05:27:09.725Z,,26.8,,55,,,
2017-11-24T05:27:19.729Z,,26.8,,55,,,
2017-11-24T05:27:29.729Z,,26.8,,55,,,
2017-11-24T05:27:40.718Z,,26.8,,55,,,
2017-11-24T05:27:49.726Z,,26.8,,55,,37.7,
2017-11-24T05:27:59.728Z,,26.8,,55,,,
2017-11-24T05:28:09.730Z,,26.8,,55,,,
2017-11-24T05:28:19.726Z,,26.8,,55,,,
2017-11-24T05:28:29.728Z,,26.8,,55,,,
2017-11-24T05:28:39.726Z,,26.8,,55,,,
2017-11-24T05:28:49.726Z,,26.8,,55,,,
2017-11-24T05:28:59.726Z,,26.8,,55,,,
2017-11-24T05:29:09.729Z,,26.6,,55,,,
2017-11-24T05:29:19.726Z,,26.8,,55,,,
2017-11-24T05:29:29.731Z,,26.6,,55,,,
2017-11-24T05:29:39.726Z,,26.6,,55,,,
2017-11-24T05:29:49.731Z,,26.8,,55,,37.8,
2017-11-24T05:29:59.726Z,,26.6,,55,,,
2017-11-24T05:30:09.726Z,,26.6,,55,,,
2017-11-24T05:30:19.725Z,,26.6,,55,,37.7,
2017-11-24T05:30:34.746Z,,26.6,,55,,37.8,
2017-11-24T05:30:39.726Z,,26.6,,55,,,
2017-11-24T05:30:49.726Z,,26.6,,55,,37.7,
2017-11-24T05:30:59.726Z,,26.6,,55,,37.8,
2017-11-24T05:31:09.732Z,,26.6,,55,,,
2017-11-24T05:31:19.726Z,,26.6,,55,,,
2017-11-24T05:31:29.726Z,1,26.6,75,55,0,37.8,0
2017-11-24T05:31:39.744Z,,26.6,,55,,,
2017-11-24T05:31:49.726Z,,26.6,,55,,,
2017-11-24T05:31:59.876Z,,26.6,,55,,,
2017-11-24T05:32:09.726Z,,26.5,,55,,,
2017-11-24T05:32:19.726Z,,26.5,,55,,,
2017-11-24T05:32:29.727Z,,26.5,,55,,37.7,
2017-11-24T05:32:39.726Z,,26.5,,55,,,
2017-11-24T05:32:49.728Z,,26.5,,55,,,
2017-11-24T05:32:59.726Z,,26.5,,55,,,
2017-11-24T05:33:09.727Z,,26.5,,55,,,
2017-11-24T05:33:19.727Z,,26.5,,55,,,
2017-11-24T05:33:29.732Z,1,26.5,,55,80,42.1,0
2017-11-24T05:33:39.736Z,,26.5,,55,46,47.2,
2017-11-24T05:33:49.727Z,,26.3,,55,29,46.5,
2017-11-24T05:33:59.726Z,,26.3,,55,,41.5,
2017-11-24T05:34:09.730Z,,26.3,,55,,38.9,
2017-11-24T05:34:19.729Z,,26.3,,55,,37.8,
2017-11-24T05:34:29.727Z,,26.3,,55,,37.2,
2017-11-24T05:34:39.729Z,,26.3,,55,,38.1,
2017-11-24T05:34:51.797Z,,26.3,,55,,38.5,
2017-11-24T05:34:59.726Z,,26.3,,55,,39.1,
2017-11-24T05:35:09.726Z,,26.3,,55,,39.2,
2017-11-24T05:35:19.727Z,,26.3,,55,,,
2017-11-24T05:35:29.730Z,,26.3,,55,,39.3,
2017-11-24T05:35:39.726Z,,26.3,,55,,39.5,
2017-11-24T05:35:49.727Z,,26.3,,55,,39.8,
2017-11-24T05:35:59.733Z,,26.3,,55,,40,
2017-11-24T05:36:09.730Z,,26.3,,55,,40.1,
2017-11-24T05:36:19.727Z,,26.3,,55,,40.2,
2017-11-24T05:36:29.726Z,,26.5,,55,,40.5,
2017-11-24T05:36:39.727Z,,26.5,,55,,40.6,
2017-11-24T05:36:49.727Z,,26.5,,55,,40.8,
2017-11-24T05:36:59.727Z,,26.5,,55,,41,
2017-11-24T05:37:09.727Z,,26.6,,55,,41.1,
2017-11-24T05:37:19.727Z,,26.6,,55,,41.4,
2017-11-24T05:37:29.728Z,,26.8,,55,,41.6,
2017-11-24T05:37:40.726Z,,26.8,,55,,41.8,
2017-11-24T05:37:49.727Z,,26.9,,55,,41.9,
2017-11-24T05:37:59.727Z,,26.9,,55,,42.2,
2017-11-24T05:38:09.732Z,,27,,55,,42.4,
2017-11-24T05:38:19.732Z,,27.2,,55,,42.6,
2017-11-24T05:38:29.727Z,,27.2,,55,,42.7,
2017-11-24T05:38:39.727Z,,27.3,,55,,43,
2017-11-24T05:38:49.727Z,,27.5,,55,,43.2,
2017-11-24T05:38:59.728Z,,27.5,,55,,43.4,
2017-11-24T05:39:09.745Z,,27.6,,55,,43.5,
2017-11-24T05:39:19.728Z,1,27.7,,55,0,43.9,0
2017-11-24T05:39:29.729Z,,27.7,,55,,42.6,
2017-11-24T05:39:39.729Z,,27.9,,55,,40.8,
2017-11-24T05:39:49.729Z,,28,,55,,39.8,
2017-11-24T05:39:59.730Z,,28.2,,55,,39.5,
2017-11-24T05:40:09.730Z,,28.3,,55,,,
2017-11-24T05:40:19.730Z,,28.3,,55,,39.6,
2017-11-24T05:40:30.719Z,,28.5,,55,,39.9,
2017-11-24T05:40:39.731Z,,28.6,,55,,39.8,
2017-11-24T05:40:49.732Z,,28.7,,55,,39.4,
2017-11-24T05:40:59.727Z,,28.7,,55,,39.1,
2017-11-24T05:41:09.727Z,,,,,,38.9,
2017-11-24T05:41:19.727Z,,29,,55,,38.8,
2017-11-24T05:41:29.727Z,,29,,55,,38.6,
2017-11-24T05:41:39.727Z,,29.2,,55,,38.5,
2017-11-24T05:41:49.736Z,,29.2,,55,,38.4,
2017-11-24T05:41:59.727Z,,29.3,,55,,38.3,
2017-11-24T05:42:09.754Z,,29.3,,55,,38,
2017-11-24T05:42:19.728Z,,29.3,,55,,37.9,
2017-11-24T05:42:29.731Z,,29.4,,55,,38,
2017-11-24T05:42:39.728Z,,29.4,,55,,38.1,
2017-11-24T05:42:49.730Z,,29.4,,55,,38.3,
2017-11-24T05:42:59.728Z,,29.4,,55,,38.5,
2017-11-24T05:43:09.733Z,,29.4,,55,,38.6,
2017-11-24T05:43:20.721Z,,29.6,,55,,38.8,
2017-11-24T05:43:29.727Z,,29.6,,55,,38.9,
2017-11-24T05:43:39.728Z,,29.6,,55,,39,
2017-11-24T05:43:49.728Z,,29.6,,55,,,
2017-11-24T05:43:59.728Z,,29.6,,55,,39.1,
2017-11-24T05:44:09.729Z,,29.6,,55,,39.3,
2017-11-24T05:44:19.729Z,,29.6,,55,,,
2017-11-24T05:44:29.728Z,,29.6,,55,,39.4,
2017-11-24T05:44:39.729Z,,29.6,,55,,39.5,
2017-11-24T05:44:49.728Z,,29.6,,55,,,
2017-11-24T05:44:59.729Z,,29.6,,55,,39.6,
2017-11-24T05:45:09.733Z,,29.6,,55,,,
2017-11-24T05:45:19.728Z,,29.6,,55,,39.8,
2017-11-24T05:45:29.732Z,,29.6,,55,,39.9,
2017-11-24T05:45:39.732Z,,29.6,,55,,,
2017-11-24T05:45:49.731Z,,29.6,,55,,40,
2017-11-24T05:45:59.756Z,,29.6,,55,,,
2017-11-24T05:46:14.981Z,,29.6,,55,,,
2017-11-24T05:46:19.728Z,,29.6,,55,,40.1,
2017-11-24T05:46:29.733Z,,29.6,,55,,,
2017-11-24T05:46:39.746Z,,29.6,,55,,,
2017-11-24T05:46:49.732Z,,29.6,,55,,40.2,
2017-11-24T05:46:59.728Z,,29.6,,55,,,
2017-11-24T05:47:09.728Z,,29.6,,55,,,
2017-11-24T05:47:19.728Z,,29.6,,55,,,
2017-11-24T05:47:29.729Z,,29.6,,55,,,
2017-11-24T05:47:39.731Z,,29.6,,55,,40.3,
2017-11-24T05:47:49.732Z,,29.6,,55,,,
2017-11-24T05:47:59.728Z,,29.6,,55,,,
2017-11-24T05:48:09.732Z,,29.6,,55,,,
2017-11-24T05:48:19.728Z,,29.4,,55,,,
2017-11-24T05:48:29.731Z,,29.4,,55,,40.5,
2017-11-24T05:48:39.736Z,,29.4,,55,,,
2017-11-24T05:48:49.728Z,,29.4,,55,,,
2017-11-24T05:49:04.900Z,,29.4,,55,,,
2017-11-24T05:49:09.728Z,,29.4,,55,,,
2017-11-24T05:49:19.728Z,,29.4,,55,,,
2017-11-24T05:49:29.732Z,,29.4,,55,,,
2017-11-24T05:49:39.732Z,,29.4,,55,,,
2017-11-24T05:49:49.734Z,,29.4,,55,,,
2017-11-24T05:49:59.728Z,,29.3,,55,,,
2017-11-24T05:50:09.732Z,,29.3,,55,,,
2017-11-24T05:50:19.734Z,,29.3,,55,,,
2017-11-24T05:50:30.721Z,,29.3,,55,,40.6,
2017-11-24T05:50:39.733Z,,29.3,,55,,,
2017-11-24T05:50:49.729Z,,29.3,,55,,40.5,
2017-11-24T05:50:59.733Z,,29.3,,55,,40.6,
2017-11-24T05:51:09.729Z,,29.3,,55,,,
2017-11-24T05:51:19.735Z,,29.2,,55,,40.5,
2017-11-24T05:51:29.728Z,,29.2,,55,,,
2017-11-24T05:51:39.800Z,,29.2,,55,,,
2017-11-24T05:51:49.730Z,,29.2,,55,,40.6,
2017-11-24T05:51:59.730Z,,29.2,,55,,,
2017-11-24T05:52:09.732Z,,29.2,,55,,,
2017-11-24T05:52:19.734Z,,29.2,,55,,40.5,
2017-11-24T05:52:29.728Z,,29.2,,55,,,
2017-11-24T05:52:39.732Z,,29.2,,55,,,
2017-11-24T05:52:49.734Z,,29,,55,,,
2017-11-24T05:52:59.729Z,,29,,55,,,
2017-11-24T05:53:09.752Z,,29,,55,,,
2017-11-24T05:53:20.731Z,,29,,55,,,
2017-11-24T05:53:29.729Z,,29,,55,,,
2017-11-24T05:53:39.729Z,,29,,55,,,
2017-11-24T05:53:49.732Z,,28.9,,55,,,
2017-11-24T05:53:59.730Z,,28.9,,55,,,
2017-11-24T05:54:09.730Z,,28.9,,55,,,
2017-11-24T05:54:19.730Z,,28.9,,55,,,
2017-11-24T05:54:29.729Z,,28.9,,55,,,
2017-11-24T05:54:39.729Z,,28.9,,55,,,
2017-11-24T05:54:49.745Z,,28.9,,55,,,
2017-11-24T05:54:59.730Z,,28.7,,55,,,
2017-11-24T05:55:09.729Z,,28.7,,55,,,
2017-11-24T05:55:19.729Z,,28.7,,55,,,
2017-11-24T05:55:29.738Z,,28.7,,55,,40.3,
2017-11-24T05:55:39.734Z,,28.7,,55,,,
2017-11-24T05:55:49.729Z,,28.7,,55,,,
2017-11-24T05:55:59.729Z,,28.7,,55,,,
2017-11-24T05:56:10.725Z,,28.6,,55,,,
2017-11-24T05:56:19.731Z,,28.6,,55,,,
2017-11-24T05:56:29.750Z,,28.6,,55,,,
2017-11-24T05:56:39.733Z,,28.6,,55,,,
2017-11-24T05:56:49.729Z,,28.6,,55,,,
2017-11-24T05:56:59.729Z,,28.6,,55,,40.2,
2017-11-24T05:57:09.745Z,,28.5,,55,,40.3,
2017-11-24T05:57:19.735Z,,28.5,,55,,40.2,
2017-11-24T05:57:29.730Z,,28.5,,55,,,
2017-11-24T05:57:39.744Z,,28.5,,55,,,
2017-11-24T05:57:49.729Z,,28.5,,55,,,
2017-11-24T05:57:59.737Z,,28.5,,55,,,
2017-11-24T05:58:09.729Z,,28.3,,55,,,
2017-11-24T05:58:19.729Z,,28.3,,55,,,
2017-11-24T05:58:29.729Z,,28.3,,55,,,
2017-11-24T05:58:39.729Z,,28.3,,55,,,
2017-11-24T05:58:49.729Z,,28.3,,55,,40.1,
2017-11-24T05:59:00.724Z,,28.3,,55,,,
2017-11-24T05:59:09.732Z,,28.3,,55,,,
2017-11-24T05:59:19.729Z,,28.3,,55,,,
2017-11-24T05:59:29.729Z,,28.2,,55,,,
2017-11-24T05:59:39.729Z,,28.2,,55,,,
2017-11-24T05:59:49.730Z,,28.2,,55,,,
2017-11-24T05:59:59.730Z,,28.2,,55,,,
2017-11-24T06:00:09.733Z,,28.2,,55,,,
2017-11-24T06:00:19.731Z,,28.2,,55,,40,
2017-11-24T06:00:29.735Z,,28,,55,,,
2017-11-24T06:00:39.741Z,,28,,55,,,
2017-11-24T06:00:49.730Z,,28,,55,,,
2017-11-24T06:00:59.730Z,,28,,55,,,
2017-11-24T06:01:09.735Z,,28,,55,,,
2017-11-24T06:01:19.742Z,,28,,55,,,
2017-11-24T06:01:29.730Z,,27.9,,55,,,
2017-11-24T06:01:39.730Z,,27.9,,55,,39.9,
2017-11-24T06:01:50.728Z,,27.9,,55,,,
2017-11-24T06:01:59.730Z,,27.9,,55,,39.9,
2017-11-24T06:02:09.730Z,,27.9,,55,,,
2017-11-24T06:02:19.730Z,,27.9,,55,,,
2017-11-24T06:02:29.730Z,,27.9,,55,,,
2017-11-24T06:02:39.730Z,,27.7,,55,,,
2017-11-24T06:02:49.730Z,,27.7,,55,,,
2017-11-24T06:02:59.730Z,,27.7,,55,,,
2017-11-24T06:03:09.730Z,,27.7,,55,,,
2017-11-24T06:03:19.730Z,,27.7,,55,,,
2017-11-24T06:03:29.730Z,,27.7,,55,,39.8,
2017-11-24T06:03:39.731Z,,27.6,,55,,,
2017-11-24T06:03:49.741Z,,27.6,,55,,,
2017-11-24T06:03:59.730Z,,27.6,,55,,,
2017-11-24T06:04:09.738Z,,27.6,,55,,,
2017-11-24T06:04:19.735Z,,27.6,,55,,,
2017-11-24T06:04:29.734Z,,27.6,,55,,,
2017-11-24T06:04:44.750Z,,27.6,,55,,,
2017-11-24T06:04:49.730Z,,27.6,,55,,39.6,
2017-11-24T06:04:59.731Z,,27.5,,55,,,
2017-11-24T06:05:09.730Z,1,27.5,,55,80,41.5,0
2017-11-24T06:05:19.732Z,,27.5,,55,62,47.1,
2017-11-24T06:05:29.730Z,,27.5,,55,33,48.7,
2017-11-24T06:05:39.731Z,,27.5,,55,29,43.5,
2017-11-24T06:05:49.731Z,,27.5,,55,,39.5,
2017-11-24T06:05:59.741Z,,27.3,,55,,37.8,
2017-11-24T06:06:09.758Z,,27.3,,55,,36.7,
2017-11-24T06:06:19.733Z,,27.3,,55,,36.4,
2017-11-24T06:06:29.731Z,,27.3,,55,,37.3,
2017-11-24T06:06:39.732Z,,27.3,,55,,38.1,
2017-11-24T06:06:49.730Z,,27.3,,55,,38.3,
2017-11-24T06:06:59.731Z,,27.3,,55,,,
2017-11-24T06:07:09.736Z,,27.3,,55,,,
2017-11-24T06:07:19.731Z,,27.3,,55,,38.4,
2017-11-24T06:07:29.730Z,,27.3,,55,,38.7,
2017-11-24T06:07:39.731Z,,27.3,,55,,39,
2017-11-24T06:07:49.731Z,,27.3,,55,,39.1,
2017-11-24T06:07:59.748Z,,27.3,,55,,39.3,
2017-11-24T06:08:09.733Z,,27.3,,55,,39.4,
2017-11-24T06:08:19.731Z,,27.3,,55,,39.7,
2017-11-24T06:08:29.730Z,,27.3,,55,,39.8,
2017-11-24T06:08:39.733Z,,27.3,,55,,40,
2017-11-24T06:08:49.733Z,,27.3,,55,,40.2,
2017-11-24T06:09:00.729Z,,27.5,,55,,40.5,
2017-11-24T06:09:09.734Z,,27.5,,55,,40.7,
2017-11-24T06:09:19.731Z,,27.5,,55,,40.8,
2017-11-24T06:09:29.731Z,,27.6,,55,,41,
2017-11-24T06:09:39.731Z,,27.6,,55,,41.2,
2017-11-24T06:09:49.734Z,,27.7,,55,,41.5,
2017-11-24T06:09:59.730Z,,27.7,,55,,41.7,
2017-11-24T06:10:09.731Z,,27.9,,55,,41.9,
2017-11-24T06:10:19.734Z,,27.9,,55,,42.2,
2017-11-24T06:10:29.736Z,,28,,55,,42.3,
2017-11-24T06:10:39.737Z,,28,,55,,42.5,
2017-11-24T06:10:49.731Z,,28.2,,55,,42.6,
2017-11-24T06:10:59.732Z,,28.2,,55,,43,
2017-11-24T06:11:09.731Z,,28.3,,55,,43.1,
2017-11-24T06:11:19.745Z,,28.5,,55,,43.3,
2017-11-24T06:11:29.730Z,,28.5,,55,,43.5,
2017-11-24T06:11:39.740Z,,28.6,,55,,43.6,
2017-11-24T06:11:50.722Z,,28.7,,55,,43.9,
2017-11-24T06:11:59.735Z,,28.7,,55,,44,
2017-11-24T06:12:09.732Z,,28.9,,55,,44.1,
2017-11-24T06:12:19.730Z,,29,,55,,44.3,
2017-11-24T06:12:29.735Z,,29,,55,,44.4,
2017-11-24T06:12:39.731Z,,29.2,,55,,44.7,
2017-11-24T06:12:49.736Z,,29.3,,55,,44.9,
2017-11-24T06:12:59.735Z,,29.4,,55,,45,
2017-11-24T06:13:09.736Z,1,29.4,,55,0,45.4,0
