Time,PrimTSet,ActPow,HwActive,PrimT,HwTSet,ChActive,HwTOutlet
2017-12-24T06:47:44.306Z,,,,,55,,12.3
2017-12-24T06:47:54.306Z,,,,,55,,12.3
2017-12-24T06:48:04.396Z,,,,,55,,12.3
2017-12-24T06:48:14.306Z,,,,,55,,12.1
2017-12-24T06:48:24.306Z,,,,,55,,12.1
2017-12-24T06:48:39.628Z,,,,,55,,12.1
2017-12-24T06:48:44.306Z,,,,,55,,12.1
2017-12-24T06:48:54.306Z,,,,,55,,12.1
2017-12-24T06:49:04.385Z,,,,,55,,12.1
2017-12-24T06:49:14.306Z,,,,,55,,12.1
2017-12-24T06:49:24.306Z,,,,,55,,12.3
2017-12-24T06:49:34.307Z,,,,,55,,12.1
2017-12-24T06:49:44.306Z,,,,,55,,12.1
2017-12-24T06:49:54.308Z,,,,,55,,12.1
2017-12-24T06:50:04.396Z,,,,,55,,12.1
2017-12-24T06:50:14.306Z,,,,,55,,12.1
2017-12-24T06:50:24.306Z,,,,,55,,12.1
2017-12-24T06:50:34.306Z,,,,,55,,12.1
2017-12-24T06:50:44.306Z,,,,,55,,12.1
2017-12-24T06:50:54.306Z,,,,,55,,12.1
2017-12-24T06:51:04.396Z,,,,,55,,12.1
2017-12-24T06:51:14.309Z,,,,,55,,12.1
2017-12-24T06:51:29.326Z,,,,,55,,12.1
2017-12-24T06:51:34.307Z,,,,,55,,12.1
2017-12-24T06:51:44.307Z,,,,,55,,12.1
2017-12-24T06:51:54.306Z,,,,,55,,12.1
2017-12-24T06:52:04.398Z,,,,,55,,12.1
2017-12-24T06:52:14.306Z,,,,,55,,12.1
2017-12-24T06:52:24.306Z,,,,,55,,12.1
2017-12-24T06:52:34.307Z,,,,,55,,12.1
2017-12-24T06:52:44.306Z,,,,,55,,12.1
2017-12-24T06:52:55.300Z,,,,,55,,12.1
2017-12-24T06:53:04.396Z,,,,,55,,12.1
2017-12-24T06:53:14.306Z,,,,,55,,12.1
2017-12-24T06:53:24.306Z,,,,,55,,12.1
2017-12-24T06:53:34.306Z,,,,,55,,12.1
2017-12-24T06:53:44.306Z,,,,,55,,12.1
2017-12-24T06:53:54.306Z,,,,,55,,12.1
2017-12-24T06:54:04.386Z,,,,,55,,12.1
2017-12-24T06:54:14.306Z,,,,,55,,12.1
2017-12-24T06:54:24.306Z,,,,,55,,12.1
2017-12-24T06:54:34.307Z,,,,,55,,12.1
2017-12-24T06:54:44.307Z,,,,,55,,12.1
2017-12-24T06:54:54.306Z,,,,,55,,12.1
2017-12-24T06:55:04.396Z,,,,,55,,12.3
2017-12-24T06:55:14.307Z,,,,,55,,12.1
2017-12-24T06:55:24.309Z,,,,,55,,12.1
2017-12-24T06:55:34.307Z,,,,,55,,12.1
2017-12-24T06:55:45.303Z,,,,,55,,12.1
2017-12-24T06:55:54.307Z,,,,,55,,12.1
2017-12-24T06:56:04.397Z,,,,,55,,12.1
2017-12-24T06:56:14.307Z,,,,,55,,12.3
2017-12-24T06:56:24.306Z,,,,,55,,12.1
2017-12-24T06:56:34.307Z,,,,,55,,12.1
2017-12-24T06:56:44.307Z,5,0,0,12.1,55,0,12.1
2017-12-24T06:56:54.308Z,,,,,55,,12.1
2017-12-24T06:57:04.397Z,,,,,55,,12.1
2017-12-24T06:57:14.307Z,,,,,55,,12.1
2017-12-24T06:57:24.307Z,,,,,55,,12.1
2017-12-24T06:57:34.307Z,,,,,55,,12.1
2017-12-24T06:57:44.307Z,,,,,55,,12.3
2017-12-24T06:57:54.307Z,,,,,55,,12.1
2017-12-24T06:58:04.387Z,,,,,55,,12.3
2017-12-24T06:58:14.307Z,,,,,55,,12.1
2017-12-24T06:58:24.307Z,,,,,55,,12.1
2017-12-24T06:58:35.308Z,,,,,55,,12.1
2017-12-24T06:58:44.307Z,,,,,55,,12.1
2017-12-24T06:58:54.308Z,,,,,55,,12.1
2017-12-24T06:59:04.397Z,,,,,55,,12.1
2017-12-24T06:59:14.307Z,,,,,55,,12.1
2017-12-24T06:59:24.307Z,,,,,55,,12.1
2017-12-24T06:59:34.307Z,,,,,55,,12.1
2017-12-24T06:59:44.307Z,,,,,55,,12.1
2017-12-24T06:59:54.307Z,,,,,55,,12.1
2017-12-24T07:00:04.387Z,,,,,55,,12.1
2017-12-24T07:00:14.307Z,,,,,55,,12.1
2017-12-24T07:00:24.307Z,,,,,55,,12.1
2017-12-24T07:00:34.308Z,,,,,55,,12.1
2017-12-24T07:00:44.307Z,,,,,55,,12.1
2017-12-24T07:00:54.307Z,,,,,55,,12.1
2017-12-24T07:01:04.397Z,,,,,55,,12.1
2017-12-24T07:01:14.308Z,,,,,55,,12.1
2017-12-24T07:01:25.301Z,,,,,55,,12.1
2017-12-24T07:01:34.308Z,,,,,55,,12.1
2017-12-24T07:01:44.307Z,,,,,55,,12.1
2017-12-24T07:01:54.308Z,,,,,55,,12.1
2017-12-24T07:02:04.508Z,,,,,55,,12.1
2017-12-24T07:02:14.310Z,,,,,55,,12.1
2017-12-24T07:02:24.310Z,,,,,55,,12.1
2017-12-24T07:02:34.307Z,,,,,55,,12.1
2017-12-24T07:02:44.308Z,,,,,55,,12.1
2017-12-24T07:02:54.311Z,,,,,55,,12.1
2017-12-24T07:03:04.398Z,,,,,55,,12.1
2017-12-24T07:03:14.309Z,,,,,55,,12.1
2017-12-24T07:03:24.307Z,,,,,55,,12.1
2017-12-24T07:03:34.308Z,,,,,55,,12.1
2017-12-24T07:03:44.308Z,,,,,55,,12.1
2017-12-24T07:03:54.312Z,,,,,55,,12.1
2017-12-24T07:04:04.398Z,,,,,55,,12.1
2017-12-24T07:04:19.328Z,,,,,55,,12.1
2017-12-24T07:04:24.308Z,,,,,55,,12.1
2017-12-24T07:04:34.309Z,,,,,55,,12.1
2017-12-24T07:04:54.308Z,,,,,55,,12.1
2017-12-24T07:05:04.388Z,,,,,55,,12.1
2017-12-24T07:05:14.308Z,,,,,55,,12.1
2017-12-24T07:05:24.309Z,,,,,55,,12.1
2017-12-24T07:05:34.309Z,,,,,55,,12.1
2017-12-24T07:05:44.424Z,,,,,55,,12.1
2017-12-24T07:05:54.308Z,,,,,55,,12.1
2017-12-24T07:06:04.398Z,,,,,55,,12.1
2017-12-24T07:06:14.308Z,,,,,55,,12.1
2017-12-24T07:06:24.308Z,,,,,55,,12.1
2017-12-24T07:06:34.331Z,,,,,55,,12.1
2017-12-24T07:06:44.308Z,,,,,55,,12.1
2017-12-24T07:06:54.309Z,,,,,55,,12.1
2017-12-24T07:07:09.427Z,,,,,55,,12.1
2017-12-24T07:07:14.308Z,,,,,55,,12.1
2017-12-24T07:07:24.308Z,,,,,55,,12.1
2017-12-24T07:07:34.312Z,,,,,55,,12.3
2017-12-24T07:07:44.308Z,,,,,55,,12.1
2017-12-24T07:07:54.308Z,,,,,55,,12.1
2017-12-24T07:08:04.398Z,,,,,55,,12.1
2017-12-24T07:08:14.309Z,,,,,55,,12.3
2017-12-24T07:08:24.309Z,,,,,55,,12.1
2017-12-24T07:08:34.309Z,,,,,55,,12.1
2017-12-24T07:08:44.309Z,,,,,55,,12.1
2017-12-24T07:08:54.309Z,,,,,55,,12.1
2017-12-24T07:09:04.399Z,,,,,55,,12.1
2017-12-24T07:09:14.309Z,,,,,55,,12.1
2017-12-24T07:09:24.309Z,,,,,55,,12.1
2017-12-24T07:09:34.310Z,,,,,55,,12.1
2017-12-24T07:09:44.308Z,,,,,55,,12.1
2017-12-24T07:09:59.641Z,,,,,55,,12.1
2017-12-24T07:10:04.399Z,,,,,55,,12.1
2017-12-24T07:10:14.311Z,,,,,55,,12.1
2017-12-24T07:10:24.308Z,,,,,55,,12.1
2017-12-24T07:10:34.308Z,,,,,55,,12.1
2017-12-24T07:10:44.309Z,,,,,55,,12.1
2017-12-24T07:10:54.309Z,,,,,55,,12.1
2017-12-24T07:11:04.389Z,,,,,55,,12.1
2017-12-24T07:11:14.309Z,,,,,55,,12.1
2017-12-24T07:11:24.309Z,,,,,55,,12.1
2017-12-24T07:11:34.310Z,,,,,55,,12.1
2017-12-24T07:11:44.310Z,,,,,55,,12.1
2017-12-24T07:11:54.309Z,,,,,55,,12.1
2017-12-24T07:12:04.399Z,,,,,55,,12.1
2017-12-24T07:12:14.309Z,,,,,55,,12.1
2017-12-24T07:12:24.309Z,,,,,55,,12.1
2017-12-24T07:12:34.310Z,,,,,55,,12.1
2017-12-24T07:12:44.309Z,,,,,55,,12.1
2017-12-24T07:12:54.309Z,,,,,55,,12.1
2017-12-24T07:13:04.389Z,,,,,55,,12.1
2017-12-24T07:13:14.309Z,,,,,55,,12.1
2017-12-24T07:13:24.309Z,,,,,55,,12.1
2017-12-24T07:13:34.309Z,,,,,55,,12.1
2017-12-24T07:13:44.310Z,,,,,55,,12.1
2017-12-24T07:13:54.309Z,,,,,55,,12.1
2017-12-24T07:14:04.394Z,,,,,55,,12.1
2017-12-24T07:14:15.308Z,,,,,55,,12.1
2017-12-24T07:14:24.309Z,,,,,55,,12.1
2017-12-24T07:14:34.309Z,,,,,55,,12.1
2017-12-24T07:14:44.312Z,,,,,55,,12.1
2017-12-24T07:14:54.310Z,,,,,55,,12.1
2017-12-24T07:15:04.399Z,,,,,55,,12.1
2017-12-24T07:15:14.309Z,,,,,55,,12.1
2017-12-24T07:15:24.310Z,,,,,55,,12.1
2017-12-24T07:15:34.310Z,,,,,55,,12.1
2017-12-24T07:15:44.310Z,,,,,55,,12.1
2017-12-24T07:15:54.310Z,,,,,55,,12.1
2017-12-24T07:16:04.400Z,,,,,55,,12.1
2017-12-24T07:16:14.309Z,,,,,55,,12.1
2017-12-24T07:16:24.310Z,,,,,55,,12.1
2017-12-24T07:16:34.311Z,,,,,55,,12.1
2017-12-24T07:16:44.310Z,,,,,55,,12.1
2017-12-24T07:16:54.309Z,,,,,55,,12.1
2017-12-24T07:17:05.400Z,,,,,55,,12.1
2017-12-24T07:17:14.309Z,,,,,55,,12.1
2017-12-24T07:17:24.309Z,,,,,55,,12.1
2017-12-24T07:17:34.310Z,,,,,55,,12.1
2017-12-24T07:17:44.313Z,,,,,55,,12.1
2017-12-24T07:17:54.312Z,,,,,55,,12.1
2017-12-24T07:18:04.404Z,,,,,55,,12.1
2017-12-24T07:18:14.310Z,,,,,55,,12.1
2017-12-24T07:18:24.310Z,,,,,55,,12.1
2017-12-24T07:18:34.323Z,,,,,55,,12.1
2017-12-24T07:18:44.310Z,,,,,55,,12.1
2017-12-24T07:18:54.310Z,,,,,55,,12.1
2017-12-24T07:19:04.390Z,,,,,55,,12.1
2017-12-24T07:19:14.310Z,,,,,55,,12.1
2017-12-24T07:19:24.310Z,,,,,55,,12.3
2017-12-24T07:19:34.311Z,,,,,55,,12.1
2017-12-24T07:19:44.310Z,,,,,55,,12.1
2017-12-24T07:19:55.306Z,,,,,55,,12.1
2017-12-24T07:20:04.400Z,,,,,55,,12.1
2017-12-24T07:20:14.310Z,,,,,55,,12.1
2017-12-24T07:20:24.312Z,,,,,55,,12.1
2017-12-24T07:20:44.315Z,,,,,55,,12.1
2017-12-24T07:20:54.310Z,,,,,55,,12.1
2017-12-24T07:21:04.390Z,,,,,55,,12.1
2017-12-24T07:21:14.310Z,,,,,55,,12.1
2017-12-24T07:21:24.310Z,,,,,55,,12.1
2017-12-24T07:21:34.310Z,,,,,55,,12.1
2017-12-24T07:21:44.313Z,,,,,55,,12.1
2017-12-24T07:21:54.310Z,,,,,55,,12.1
2017-12-24T07:22:04.400Z,,,,,55,,12.1
2017-12-24T07:22:14.310Z,,,,,55,,12.1
2017-12-24T07:22:24.310Z,,,,,55,,12.1
2017-12-24T07:22:34.314Z,,,,12.1,,,
2017-12-24T07:22:45.310Z,,,,,55,,12.1
2017-12-24T07:22:54.310Z,,,,,55,,12.1
2017-12-24T07:23:04.401Z,,,,,55,,12.1
2017-12-24T07:23:14.315Z,,,,,55,,12.1
2017-12-24T07:23:24.311Z,,,,,55,,12.1
2017-12-24T07:23:34.311Z,,,,,55,,12.1
2017-12-24T07:23:44.311Z,,,,,55,,12.1
2017-12-24T07:24:04.400Z,,,,,55,,12.1
2017-12-24T07:24:14.311Z,,,,,55,,12.1
2017-12-24T07:24:24.311Z,,,,,55,,12.1
2017-12-24T07:24:34.310Z,,,,,55,,12.1
2017-12-24T07:24:44.311Z,,,,,55,,12.1
2017-12-24T07:24:54.311Z,,,,,55,,12.1
2017-12-24T07:25:04.401Z,,,,,55,,12.1
2017-12-24T07:25:14.311Z,,,,,55,,12.1
2017-12-24T07:25:24.311Z,,,,,55,,12.1
2017-12-24T07:25:35.303Z,,,,,55,,12.1
2017-12-24T07:25:44.315Z,,,,,55,,12.1
2017-12-24T07:25:54.311Z,,,,,55,,12.1
2017-12-24T07:26:04.401Z,,,,,55,,12.1
2017-12-24T07:26:14.311Z,,,,,55,,12.1
2017-12-24T07:26:24.311Z,,,,,55,,12.1
2017-12-24T07:26:34.311Z,,,,,55,,12.1
2017-12-24T07:26:44.311Z,,,,,55,,12.1
2017-12-24T07:26:54.311Z,,,,,55,,12.1
2017-12-24T07:27:04.487Z,,,,,55,,12.1
2017-12-24T07:27:14.311Z,,,,,55,,12.1
2017-12-24T07:27:34.311Z,,,,,55,,12.1
2017-12-24T07:27:44.311Z,,,,,55,,12.1
2017-12-24T07:27:54.311Z,,,,,55,,12.1
2017-12-24T07:28:04.401Z,,,,,55,,12.1
2017-12-24T07:28:14.311Z,,,,,55,,12.1
2017-12-24T07:28:24.312Z,,,,,55,,12.1
2017-12-24T07:28:44.311Z,,,,,55,,12.1
2017-12-24T07:28:54.311Z,,,,,55,,12.1
2017-12-24T07:29:14.312Z,,,,,55,,12.1
2017-12-24T07:29:24.311Z,,,,,55,,12.1
2017-12-24T07:29:34.311Z,,,,11.9,,,
2017-12-24T07:29:44.311Z,,,,12.1,55,,12.1
2017-12-24T07:29:55.309Z,,,,,55,,12.1
2017-12-24T07:30:04.404Z,,,,,55,,12.1
2017-12-24T07:30:14.312Z,,,,,55,,12.1
2017-12-24T07:30:24.312Z,,,,,55,,12.1
2017-12-24T07:30:44.312Z,,,,,55,,12.1
2017-12-24T07:30:54.311Z,,,,,55,,12.1
2017-12-24T07:31:14.312Z,,,,,55,,12.1
2017-12-24T07:31:24.312Z,,,,,55,,12.1
2017-12-24T07:31:44.312Z,,,,,55,,12.1
2017-12-24T07:31:54.312Z,,,,,55,,12.1
2017-12-24T07:32:04.402Z,,,,,55,,12.1
2017-12-24T07:32:14.312Z,,,,,55,,12.1
2017-12-24T07:32:24.312Z,,,,,55,,12.1
2017-12-24T07:32:34.312Z,,,,,55,,12.1
2017-12-24T07:32:45.303Z,,,,12.1,55,,12.3
2017-12-24T07:32:54.312Z,,,,,55,,12.1
2017-12-24T07:33:04.402Z,,,,,55,,12.1
2017-12-24T07:33:14.312Z,,,,,55,,12.1
2017-12-24T07:33:24.313Z,,,,,55,,12.1
2017-12-24T07:33:34.312Z,,,,,55,,12.1
2017-12-24T07:33:44.313Z,,,,,55,,12.1
2017-12-24T07:33:54.312Z,,,,,55,,12.1
2017-12-24T07:34:04.393Z,,,,,55,,12.1
2017-12-24T07:34:14.312Z,,,,,55,,12.1
2017-12-24T07:34:34.312Z,,,,,55,,12.1
2017-12-24T07:34:44.312Z,,,,,55,,12.1
2017-12-24T07:34:54.312Z,,,,,55,,12.1
2017-12-24T07:35:04.392Z,,,,,55,,12.1
2017-12-24T07:35:14.312Z,,,,,55,,12.1
2017-12-24T07:35:24.313Z,,,,,55,,12.1
2017-12-24T07:35:35.306Z,,,,,55,,12.1
2017-12-24T07:35:44.312Z,,,,,55,,12.1
2017-12-24T07:35:54.312Z,,,,,55,,12.1
2017-12-24T07:36:04.402Z,,,,,55,,12.1
2017-12-24T07:36:14.313Z,,,,,55,,12.1
2017-12-24T07:36:24.312Z,,,,,55,,12.1
2017-12-24T07:36:34.313Z,,,,,55,,12.1
2017-12-24T07:36:44.313Z,,,,,55,,12.1
2017-12-24T07:37:04.404Z,,,,12.1,55,,12.1
2017-12-24T07:37:14.312Z,,,,,55,,12.1
2017-12-24T07:37:24.312Z,,,,,55,,12.1
2017-12-24T07:37:44.313Z,,,,,55,,12.1
2017-12-24T07:37:54.312Z,,,,12.1,,,
2017-12-24T07:38:04.403Z,,,,,55,,12.1
2017-12-24T07:38:14.312Z,,,,,55,,12.1
2017-12-24T07:38:34.313Z,,,,,55,,12.1
2017-12-24T07:38:44.313Z,,,,,55,,12.1
2017-12-24T07:38:54.313Z,,,,,55,,12.1
2017-12-24T07:39:04.403Z,,,,,55,,12.1
2017-12-24T07:39:24.313Z,,,,,55,,12.1
2017-12-24T07:39:34.316Z,,,,,55,,12.1
2017-12-24T07:39:44.313Z,,,,,55,,12.1
2017-12-24T07:39:54.313Z,,,,12.1,55,,12.1
2017-12-24T07:40:04.403Z,,,,,55,,12.1
2017-12-24T07:40:14.313Z,,,,,55,,12.1
2017-12-24T07:40:24.315Z,,,,,55,,12.1
2017-12-24T07:40:44.313Z,,,,,55,,12.1
2017-12-24T07:40:55.354Z,,,,,55,,12.1
2017-12-24T07:41:04.363Z,,,,,55,,12.1
2017-12-24T07:41:24.316Z,,,,,55,,12.1
2017-12-24T07:41:34.313Z,,,,12.1,,,
2017-12-24T07:41:44.313Z,,,,,55,,12.1
2017-12-24T07:41:54.313Z,,,,,55,,12.1
2017-12-24T07:42:04.393Z,,,,,55,,12.1
2017-12-24T07:42:14.314Z,,,,,55,,12.1
2017-12-24T07:42:24.317Z,,,,12.1,,,
2017-12-24T07:42:34.313Z,,,,,55,,12.1
2017-12-24T07:42:44.313Z,,,,12.1,,,
2017-12-24T07:42:54.315Z,,,,,55,,12.1
2017-12-24T07:43:04.393Z,,,,,55,,12.1
2017-12-24T07:43:24.314Z,,,,,55,,12.1
2017-12-24T07:43:44.314Z,,,,,55,,12.1
2017-12-24T07:43:54.313Z,,,,12.1,,,
2017-12-24T07:44:09.564Z,,,,,55,,12.1
2017-12-24T07:44:14.314Z,,,,,55,,12.1
2017-12-24T07:44:24.315Z,,,,,55,,12.1
2017-12-24T07:44:44.314Z,,,,,55,,12.1
2017-12-24T07:44:54.314Z,,,,,55,,12.1
2017-12-24T07:45:04.404Z,,,,,55,,12.1
2017-12-24T07:45:24.314Z,,,,,55,,12.1
2017-12-24T07:45:44.314Z,,,,,55,,12.1
2017-12-24T07:45:54.315Z,,,,,55,,12.1
2017-12-24T07:46:04.405Z,,,,,55,,12.1
2017-12-24T07:46:14.314Z,,,,,55,,12.1
2017-12-24T07:46:24.314Z,,,,,55,,12.1
2017-12-24T07:46:44.315Z,,,,,55,,12.1
2017-12-24T07:47:00.171Z,,,,,55,,12.1
2017-12-24T07:47:04.404Z,,,,,55,,12.1
2017-12-24T07:47:14.314Z,,,,11.9,,,
2017-12-24T07:47:24.314Z,,,,12.1,55,,12.1
2017-12-24T07:47:44.314Z,,,,,55,,12.1
2017-12-24T07:47:54.318Z,,,,12.1,55,,12.1
2017-12-24T07:48:04.394Z,,,,,55,,12.1
2017-12-24T07:48:14.314Z,,,,,55,,12.1
2017-12-24T07:48:25.405Z,,,,,55,,12.1
2017-12-24T07:48:34.314Z,,,,12.1,,,
2017-12-24T07:48:44.314Z,,,,,55,,12.1
2017-12-24T07:48:54.314Z,,,,,55,,12.1
2017-12-24T07:49:04.394Z,,,,,55,,12.1
2017-12-24T07:49:14.314Z,,,,,55,,12.1
2017-12-24T07:49:24.314Z,,,,,55,,12.1
2017-12-24T07:49:44.314Z,,,,,55,,12.1
2017-12-24T07:49:54.314Z,,,,,55,,12.1
2017-12-24T07:50:04.404Z,,,,12.1,55,,12.1
2017-12-24T07:50:14.328Z,,,,11.9,55,,12.1
2017-12-24T07:50:24.314Z,,,,12.1,55,,12.1
2017-12-24T07:50:34.314Z,,,,,55,,12.1
2017-12-24T07:50:44.315Z,,,,11.9,55,,12.1
2017-12-24T07:50:54.315Z,,,,12.1,,,
2017-12-24T07:51:04.394Z,,,,,55,,12.1
2017-12-24T07:51:15.308Z,,,,,55,,12.1
2017-12-24T07:51:24.314Z,,,,12.1,,,
2017-12-24T07:51:34.314Z,,,,,55,,12.1
2017-12-24T07:51:44.314Z,,,,,55,,12.1
2017-12-24T07:51:54.315Z,,,,,55,,12.1
2017-12-24T07:52:04.405Z,,,,12.1,,,
2017-12-24T07:52:14.315Z,,,,,55,,12.1
2017-12-24T07:52:24.315Z,,,,,55,,12.1
2017-12-24T07:52:44.315Z,,,,11.9,55,,12.1
2017-12-24T07:52:54.320Z,,,,12.1,55,,12.1
2017-12-24T07:53:14.315Z,,,,12.1,55,,12.1
2017-12-24T07:53:24.316Z,,,,,55,,12.1
2017-12-24T07:53:34.315Z,,,,,55,,12.1
2017-12-24T07:53:44.315Z,,,,11.9,55,,12.1
2017-12-24T07:53:54.315Z,,,,12.1,55,,12.1
2017-12-24T07:54:05.395Z,,,,12.1,,,
2017-12-24T07:54:14.315Z,,,,12.1,55,,12.1
2017-12-24T07:54:24.315Z,,,,12.1,55,,12.1
2017-12-24T07:54:34.316Z,,,,,55,,12.1
2017-12-24T07:54:44.315Z,,,,12.1,55,,12.1
2017-12-24T07:54:54.315Z,,,,,55,,12.1
2017-12-24T07:55:04.404Z,,,,12.1,,,
2017-12-24T07:55:14.315Z,,,,,55,,12.1
2017-12-24T07:55:24.315Z,,,,12.1,55,,12.1
2017-12-24T07:55:34.315Z,,,,,55,,12.1
2017-12-24T07:55:44.317Z,,,,,55,,12.1
2017-12-24T07:55:54.315Z,,,,12.1,55,,12.1
2017-12-24T07:56:04.407Z,,,,12.1,55,,12.1
2017-12-24T07:56:14.315Z,,,,12.1,55,,12.1
2017-12-24T07:56:24.315Z,,,,12.1,55,,12.1
2017-12-24T07:56:34.315Z,,,,,55,,12.1
2017-12-24T07:56:44.317Z,5,0,0,12.1,,0,
2017-12-24T07:56:55.306Z,,,,11.9,55,,12.1
2017-12-24T07:57:04.405Z,,,,12.1,,,
2017-12-24T07:57:14.316Z,,,,,55,,12.1
2017-12-24T07:57:34.316Z,,,,,55,,12.1
2017-12-24T07:57:44.316Z,,,,11.9,55,,12.1
2017-12-24T07:57:54.316Z,,,,12.1,55,,12.1
2017-12-24T07:58:14.316Z,,,,12.1,55,,12.1
2017-12-24T07:58:24.316Z,,,,12.1,55,,12.1
2017-12-24T07:58:34.320Z,,,,,55,,12.1
2017-12-24T07:58:44.315Z,,,,,55,,12.1
2017-12-24T07:58:54.315Z,,,,,55,,12.1
2017-12-24T07:59:04.408Z,,,,11.9,55,,12.1
2017-12-24T07:59:14.315Z,,,,12.1,55,,12.1
2017-12-24T07:59:34.318Z,,,,12.1,55,,12.1
2017-12-24T07:59:49.337Z,,,,,55,,12.1
2017-12-24T07:59:54.317Z,,,,11.9,55,,12.1
2017-12-24T08:00:04.406Z,,,,12.1,55,,12.1
2017-12-24T08:00:14.316Z,,,,,55,,12.1
2017-12-24T08:00:24.317Z,,,,,55,,12.1
2017-12-24T08:00:34.316Z,,,,12.1,55,,12.1
2017-12-24T08:00:44.316Z,,,,12.1,55,,12.1
2017-12-24T08:00:54.318Z,,,,,55,,12.1
2017-12-24T08:01:04.406Z,,,,12.1,,,
2017-12-24T08:01:14.317Z,,,,,55,,12.1
2017-12-24T08:01:24.319Z,,,,11.9,55,,12.1
2017-12-24T08:01:34.317Z,,,,12.1,55,,12.1
2017-12-24T08:01:44.317Z,,,,,55,,12.1
2017-12-24T08:01:54.316Z,,,,,55,,12.1
2017-12-24T08:02:04.396Z,,,,12.1,,,
2017-12-24T08:02:14.319Z,,,,,55,,12.1
2017-12-24T08:02:24.317Z,,,,,55,,12.1
2017-12-24T08:02:39.336Z,,,,,55,,12.1
2017-12-24T08:02:44.317Z,,,,12.1,,,
2017-12-24T08:02:54.316Z,,,,,55,,12.1
2017-12-24T08:03:04.400Z,,,,11.9,55,,12.1
2017-12-24T08:03:14.317Z,,,,12.1,55,,12.1
2017-12-24T08:03:24.317Z,,,,12.1,55,,12.1
2017-12-24T08:03:34.317Z,,,,,55,,12.1
2017-12-24T08:03:44.317Z,,,,12.1,55,,12.1
2017-12-24T08:03:54.317Z,,,,11.9,55,,12.1
2017-12-24T08:04:04.406Z,,,,12.1,55,,12.1
2017-12-24T08:04:14.316Z,,,,,55,,12.1
2017-12-24T08:04:24.319Z,,,,12.1,55,,12.1
2017-12-24T08:04:34.319Z,,,,,55,,12.1
2017-12-24T08:04:44.317Z,,,,,55,,12.1
2017-12-24T08:04:54.317Z,,,,12.1,55,,12.1
2017-12-24T08:05:04.407Z,,,,12.1,55,,12.1
2017-12-24T08:05:14.318Z,,,,12.1,55,,12.1
2017-12-24T08:05:30.329Z,,,,12.1,55,,12.1
2017-12-24T08:05:34.317Z,,,,,55,,12.1
2017-12-24T08:05:44.317Z,,,,12.1,55,,12.1
2017-12-24T08:05:54.320Z,,,,12.1,55,,12.1
2017-12-24T08:06:04.407Z,,,,12.1,55,,12.1
2017-12-24T08:06:14.316Z,,,,,55,,12.1
2017-12-24T08:06:24.317Z,,,,12.1,,,
2017-12-24T08:06:34.317Z,,,,,55,,12.1
2017-12-24T08:06:54.317Z,,,,12.1,55,,12.1
2017-12-24T08:07:04.407Z,,,,12.1,55,,12.1
2017-12-24T08:07:14.317Z,,,,,55,,12.1
2017-12-24T08:07:24.317Z,,,,,55,,12.1
2017-12-24T08:07:34.317Z,,,,12.1,55,,12.1
2017-12-24T08:07:44.317Z,,,,12.1,55,,12.1
2017-12-24T08:07:54.317Z,,,,12.1,55,,12.1
2017-12-24T08:08:04.407Z,,,,12.1,55,,12.1
2017-12-24T08:08:14.317Z,,,,11.9,55,,12.1
2017-12-24T08:08:24.317Z,,,,12.1,55,,12.1
2017-12-24T08:08:34.317Z,,,,,55,,12.1
2017-12-24T08:08:44.317Z,,,,,55,,12.1
2017-12-24T08:08:54.317Z,,,,12.1,55,,12.1
2017-12-24T08:09:04.397Z,,,,12.1,55,,12.1
2017-12-24T08:09:14.473Z,,,,11.9,55,,12.1
2017-12-24T08:09:24.319Z,,,,12.1,55,,12.1
2017-12-24T08:09:34.317Z,,,,12.1,55,,12.1
2017-12-24T08:09:44.317Z,,,,12.1,55,,12.1
2017-12-24T08:09:54.317Z,,,,,55,,12.1
2017-12-24T08:10:04.397Z,,,,12.1,,,
2017-12-24T08:10:14.322Z,,,,12.1,55,,12.1
2017-12-24T08:10:24.317Z,,,,12.1,55,,12.1
2017-12-24T08:10:34.317Z,,,,12.1,55,,12.1
2017-12-24T08:10:44.320Z,,,,11.9,55,,12.1
2017-12-24T08:10:54.322Z,,,,12.1,55,,12.1
2017-12-24T08:11:04.398Z,,,,,55,,12.1
2017-12-24T08:11:14.318Z,,,,12.1,55,,12.1
2017-12-24T08:11:24.319Z,,,,11.9,55,,12.1
2017-12-24T08:11:34.320Z,,,,12.1,55,,12.1
2017-12-24T08:11:44.318Z,,,,11.9,55,,12.1
2017-12-24T08:11:54.318Z,,,,12.1,55,,12.1
2017-12-24T08:12:04.407Z,,,,,55,,12.1
2017-12-24T08:12:14.318Z,,,,12.1,55,,12.1
2017-12-24T08:12:24.318Z,,,,,55,,12.1
2017-12-24T08:12:35.317Z,,,,12.1,55,,12.1
2017-12-24T08:12:44.318Z,,,,11.9,55,,12.1
2017-12-24T08:12:54.318Z,,,,12.1,55,,12.1
2017-12-24T08:13:04.408Z,,,,11.9,55,,12.1
2017-12-24T08:13:14.318Z,,,,11.9,55,,12.1
2017-12-24T08:13:24.319Z,,,,,55,,12.1
2017-12-24T08:13:34.318Z,,,,11.9,,,
2017-12-24T08:13:44.318Z,,,,12.1,55,,12.1
2017-12-24T08:13:54.318Z,,,,12.1,55,,12.1
2017-12-24T08:14:04.410Z,,,,12.1,55,,12.1
