Time,PrimTSet,ChActive,ActPow,HwTOutlet,HwActive,PrimT,HwTSet
2018-01-20T04:56:12.640Z,,,,43.3,,55.7,55
2018-01-20T04:56:22.640Z,,,,43.4,,55.9,55
2018-01-20T04:56:32.641Z,,,,43.4,,56,55
2018-01-20T04:56:42.641Z,,,,43.5,,56.2,55
2018-01-20T04:56:52.640Z,,,,43.5,,,55
2018-01-20T04:57:02.641Z,,,,43.6,,56.3,55
2018-01-20T04:57:12.641Z,,,,43.6,,56.5,55
2018-01-20T04:57:22.640Z,,,,43.6,,56.6,55
2018-01-20T04:57:32.641Z,,,,43.7,,56.7,55
2018-01-20T04:57:42.641Z,,,,43.9,,56.9,55
2018-01-20T04:57:52.640Z,,,,43.9,,57,55
2018-01-20T04:58:02.641Z,,,,44,,,55
2018-01-20T04:58:12.641Z,,,,44,,57.1,55
2018-01-20T04:58:22.642Z,,,,44.1,,57.2,55
2018-01-20T04:58:32.641Z,,,,44.1,,,55
2018-01-20T04:58:42.642Z,,,,44.2,,57.3,55
2018-01-20T04:58:52.641Z,,,,44.2,,57.4,55
2018-01-20T04:59:02.641Z,,,,44.3,,57.7,55
2018-01-20T04:59:12.641Z,,,,44.3,,,55
2018-01-20T04:59:22.640Z,,,,44.4,,57.8,55
2018-01-20T04:59:32.640Z,,,,44.4,,57.9,55
2018-01-20T04:59:42.642Z,,,,44.5,,58,55
2018-01-20T04:59:52.641Z,,,,44.5,,,55
2018-01-20T05:00:02.642Z,,1,0,44.7,0,58.3,55
2018-01-20T05:00:12.641Z,,,,44.7,,56.8,55
2018-01-20T05:00:22.641Z,,,,44.8,,55.8,55
2018-01-20T05:00:32.679Z,,,,44.8,,54.9,55
2018-01-20T05:00:42.641Z,,,,44.9,,54.6,55
2018-01-20T05:00:52.641Z,,,,45,,54.5,55
2018-01-20T05:01:02.641Z,,,,45,,55,55
2018-01-20T05:01:12.644Z,,,,45.1,,54.9,55
2018-01-20T05:01:22.643Z,,,,45.1,,54.7,55
2018-01-20T05:01:32.641Z,,,,45.1,,54.3,55
2018-01-20T05:01:42.641Z,,,,45.1,,54,55
2018-01-20T05:01:52.643Z,,,,45.1,,53.8,55
2018-01-20T05:02:02.641Z,,,,45.1,,53.6,55
2018-01-20T05:02:12.641Z,,,,45.1,,53.3,55
2018-01-20T05:02:23.638Z,,,,45.1,,53.2,55
2018-01-20T05:02:32.641Z,,,,45.1,,52.9,55
2018-01-20T05:02:42.643Z,,,,45.1,,52.8,55
2018-01-20T05:02:52.641Z,,,,45,,52.7,55
2018-01-20T05:03:02.641Z,,,,45,,52.4,55
2018-01-20T05:03:12.641Z,,,,45,,52.6,55
2018-01-20T05:03:22.642Z,,,,44.9,,52.7,55
2018-01-20T05:03:32.641Z,,,,44.9,,52.9,55
2018-01-20T05:03:42.642Z,,,,44.8,,53,55
2018-01-20T05:03:52.641Z,,,,44.8,,53.1,55
2018-01-20T05:04:02.642Z,,,,44.7,,53.2,55
2018-01-20T05:04:12.644Z,,,,44.7,,53.3,55
2018-01-20T05:04:22.646Z,,,,44.5,,,55
2018-01-20T05:04:32.642Z,,,,44.5,,53.4,55
2018-01-20T05:04:42.647Z,,,,44.4,,53.6,55
2018-01-20T05:04:52.642Z,,,,44.4,,,55
2018-01-20T05:05:02.643Z,,,,44.3,,53.7,55
2018-01-20T05:05:13.637Z,,,,44.3,,53.8,55
2018-01-20T05:05:22.642Z,,,,44.2,,,55
2018-01-20T05:05:32.642Z,,,,44.2,,53.9,55
2018-01-20T05:05:42.642Z,,,,44.1,,,55
2018-01-20T05:05:52.642Z,,,,44.1,,54,55
2018-01-20T05:06:02.641Z,,,,44,,,55
2018-01-20T05:06:12.642Z,,,,44,,54.1,55
2018-01-20T05:06:22.642Z,,,,43.9,,,55
2018-01-20T05:06:32.642Z,,,,43.9,,,55
2018-01-20T05:06:42.648Z,,,,43.7,,54.2,55
2018-01-20T05:06:52.642Z,,,,43.7,,,55
2018-01-20T05:07:02.647Z,,,,43.6,,,55
2018-01-20T05:07:12.645Z,,,,43.6,,54.3,55
2018-01-20T05:07:22.642Z,,,,43.5,,,55
2018-01-20T05:07:32.642Z,,,,43.5,,,55
2018-01-20T05:07:42.650Z,,,,43.4,,,55
2018-01-20T05:07:52.642Z,,,,43.3,,54.4,55
2018-01-20T05:08:08.732Z,,,,43.3,,,55
2018-01-20T05:08:12.642Z,,,,43.3,,,55
2018-01-20T05:08:22.657Z,,,,43.2,,,55
2018-01-20T05:08:32.648Z,,1,79,43.1,0,56.2,55
2018-01-20T05:08:42.643Z,,,65,43.1,,61.1,55
2018-01-20T05:08:52.642Z,,,29,43,,62.9,55
2018-01-20T05:09:02.643Z,,,,43,,58.7,55
2018-01-20T05:09:12.644Z,,,,42.8,,54.8,55
2018-01-20T05:09:22.644Z,,,,42.8,,52.8,55
2018-01-20T05:09:32.645Z,,,,42.7,,51.9,55
2018-01-20T05:09:42.642Z,,,,42.7,,52,55
2018-01-20T05:09:52.642Z,,,,42.7,,52.5,55
2018-01-20T05:10:02.780Z,,,,42.7,,53.1,55
2018-01-20T05:10:12.644Z,,,,42.7,,53.3,55
2018-01-20T05:10:22.643Z,,,,42.7,,,55
2018-01-20T05:10:32.643Z,,,,42.7,,53.4,55
2018-01-20T05:10:42.643Z,,,,42.7,,53.5,55
2018-01-20T05:10:58.162Z,,,,42.7,,53.6,55
2018-01-20T05:11:02.643Z,,,,42.7,,53.7,55
2018-01-20T05:11:12.642Z,,,,42.7,,54,55
2018-01-20T05:11:22.643Z,,,,42.7,,54.1,55
2018-01-20T05:11:32.643Z,,,,42.7,,54.2,55
2018-01-20T05:11:42.646Z,,,,42.8,,,55
2018-01-20T05:11:52.648Z,,,,42.8,,54.4,55
2018-01-20T05:12:02.647Z,,,,42.8,,,55
2018-01-20T05:12:12.642Z,,,,43,,54.7,55
2018-01-20T05:12:23.295Z,,,,43,,54.8,55
2018-01-20T05:12:32.642Z,,,,43,,54.9,55
2018-01-20T05:12:42.643Z,,,,43.1,,55,55
2018-01-20T05:12:52.643Z,,,,43.1,,55.2,55
2018-01-20T05:13:02.643Z,,,,43.2,,55.3,55
2018-01-20T05:13:12.642Z,,,,43.2,,55.5,55
2018-01-20T05:13:22.645Z,,,,43.2,,55.6,55
2018-01-20T05:13:32.643Z,,,,43.3,,55.7,55
2018-01-20T05:13:42.650Z,,,,43.3,,55.8,55
2018-01-20T05:13:52.643Z,,,,43.4,,56,55
2018-01-20T05:14:02.643Z,,,,43.4,,,55
2018-01-20T05:14:12.644Z,,,,43.5,,56.2,55
2018-01-20T05:14:22.643Z,,,,43.5,,56.3,55
2018-01-20T05:14:32.645Z,,,,43.6,,56.4,55
2018-01-20T05:14:42.645Z,,,,43.6,,56.5,55
2018-01-20T05:14:52.643Z,,,,43.7,,56.6,55
2018-01-20T05:15:02.643Z,,,,43.7,,56.7,55
2018-01-20T05:15:13.642Z,,,,43.9,,56.9,55
2018-01-20T05:15:22.644Z,,,,43.9,,57,55
2018-01-20T05:15:32.644Z,,,,44,,57.1,55
2018-01-20T05:15:42.643Z,,,,44,,57.2,55
2018-01-20T05:15:52.643Z,,,,44.1,,57.3,55
2018-01-20T05:16:02.643Z,,,,44.1,,57.4,55
2018-01-20T05:16:12.643Z,,,,44.2,,,55
2018-01-20T05:16:22.643Z,,,,44.2,,57.6,55
2018-01-20T05:16:32.643Z,,,,44.3,,57.7,55
2018-01-20T05:16:42.643Z,,,,44.3,,57.8,55
2018-01-20T05:16:52.644Z,,,,44.4,,57.9,55
2018-01-20T05:17:02.643Z,,,,44.5,,58,55
2018-01-20T05:17:12.643Z,,,,44.5,,,55
2018-01-20T05:17:22.643Z,,,,44.7,,58.1,55
2018-01-20T05:17:32.643Z,,1,0,44.7,0,58.5,55
2018-01-20T05:17:42.644Z,,,,44.8,,57.6,55
2018-01-20T05:17:52.643Z,,,,44.8,,55.9,55
2018-01-20T05:18:03.646Z,,,,44.9,,54.9,55
2018-01-20T05:18:12.643Z,,,,45,,54.6,55
2018-01-20T05:18:22.645Z,,,,45,,,55
2018-01-20T05:18:32.643Z,,,,45.1,,55,55
2018-01-20T05:18:42.645Z,,,,45.1,,54.9,55
2018-01-20T05:18:52.644Z,,,,45.1,,54.8,55
2018-01-20T05:19:02.644Z,,,,45.2,,54.4,55
2018-01-20T05:19:12.644Z,,,,45.2,,54.1,55
2018-01-20T05:19:22.645Z,,,,45.2,,53.9,55
2018-01-20T05:19:32.646Z,,,,45.2,,53.7,55
2018-01-20T05:19:42.643Z,,,,45.2,,53.4,55
2018-01-20T05:19:52.644Z,,,,45.1,,53.2,55
2018-01-20T05:20:02.643Z,,,,45.1,,53.1,55
2018-01-20T05:20:12.644Z,,,,45.1,,52.9,55
2018-01-20T05:20:22.644Z,,,,45.1,,52.7,55
2018-01-20T05:20:32.644Z,,,,45,,52.6,55
2018-01-20T05:20:42.644Z,,,,45,,,55
2018-01-20T05:20:52.653Z,,,,44.9,,52.7,55
2018-01-20T05:21:02.643Z,,,,44.9,,52.9,55
2018-01-20T05:21:12.644Z,,,,44.9,,53,55
2018-01-20T05:21:22.643Z,,,,44.8,,53.1,55
2018-01-20T05:21:32.644Z,,,,44.8,,53.2,55
2018-01-20T05:21:42.644Z,,,,44.7,,53.3,55
2018-01-20T05:21:52.644Z,,,,44.7,,53.4,55
2018-01-20T05:22:02.644Z,,,,44.5,,,55
2018-01-20T05:22:12.644Z,,,,44.5,,53.6,55
2018-01-20T05:22:22.644Z,,,,44.4,,53.7,55
2018-01-20T05:22:32.644Z,,,,44.4,,,55
2018-01-20T05:22:42.644Z,,,,44.3,,53.8,55
2018-01-20T05:22:52.644Z,,,,44.3,,53.9,55
2018-01-20T05:23:02.654Z,,,,44.2,,,55
2018-01-20T05:23:12.644Z,,,,44.2,,54,55
2018-01-20T05:23:22.644Z,,,,44.1,,,55
2018-01-20T05:23:32.645Z,,,,44.1,,,55
2018-01-20T05:23:47.664Z,,,,44,,54.1,55
2018-01-20T05:23:52.680Z,,,,44,,,55
2018-01-20T05:24:02.644Z,,,,43.9,,54.2,55
2018-01-20T05:24:12.644Z,,,,43.9,,,55
2018-01-20T05:24:22.644Z,,,,43.7,,,55
2018-01-20T05:24:32.644Z,,,,43.6,,54.3,55
2018-01-20T05:24:42.644Z,,,,43.6,,,55
2018-01-20T05:24:52.644Z,,,,43.6,,,55
2018-01-20T05:25:02.644Z,,,,43.5,,54.4,55
2018-01-20T05:25:12.644Z,,,,43.5,,,55
2018-01-20T05:25:22.644Z,,,,43.4,,,55
2018-01-20T05:25:32.645Z,,,,43.4,,,55
2018-01-20T05:25:42.645Z,,,,43.3,,,55
2018-01-20T05:25:52.644Z,,,,43.3,,,55
2018-01-20T05:26:02.644Z,,1,79,43.2,0,56.1,55
2018-01-20T05:26:12.784Z,,,59,43.1,,61.4,55
2018-01-20T05:26:22.644Z,,,34,43.1,,63.3,55
2018-01-20T05:26:37.685Z,,,29,43,,58.7,55
2018-01-20T05:26:42.644Z,,,,43,,55.6,55
2018-01-20T05:26:52.645Z,,,,42.8,,53.4,55
2018-01-20T05:27:02.645Z,,,,42.8,,51.9,55
2018-01-20T05:27:12.645Z,,,,42.8,,51.6,55
2018-01-20T05:27:22.644Z,,,,42.7,,52.5,55
2018-01-20T05:27:32.645Z,,,,42.7,,53.1,55
2018-01-20T05:27:42.644Z,,,,42.7,,53.3,55
2018-01-20T05:27:52.645Z,,,,42.7,,,55
2018-01-20T05:28:03.651Z,,,,42.7,,53.4,55
2018-01-20T05:28:12.645Z,,,,42.7,,53.5,55
2018-01-20T05:28:22.645Z,,,,42.7,,53.7,55
2018-01-20T05:28:32.645Z,,,,42.7,,53.9,55
2018-01-20T05:28:42.645Z,,,,42.8,,54,55
2018-01-20T05:28:52.644Z,,,,42.8,,,55
2018-01-20T05:29:02.647Z,,,,42.8,,54.1,55
2018-01-20T05:29:12.646Z,,,,42.8,,54.2,55
2018-01-20T05:29:27.913Z,,,,43,,54.3,55
2018-01-20T05:29:32.646Z,,,,43,,54.5,55
2018-01-20T05:29:42.645Z,,,,43,,54.7,55
2018-01-20T05:29:52.645Z,,,,43.1,,54.8,55
2018-01-20T05:30:02.645Z,,,,43.1,,55,55
2018-01-20T05:30:12.644Z,,,,43.1,,55.1,55
2018-01-20T05:30:22.645Z,,,,43.2,,55.2,55
2018-01-20T05:30:32.648Z,,,,43.2,,,55
2018-01-20T05:30:42.645Z,,,,43.2,,55.5,55
2018-01-20T05:30:53.636Z,,,,43.3,,55.6,55
2018-01-20T05:31:02.647Z,,,,43.3,,55.7,55
2018-01-20T05:31:12.645Z,,,,43.4,,55.8,55
2018-01-20T05:31:22.645Z,,,,43.4,,56,55
2018-01-20T05:31:32.645Z,,,,43.5,,,55
2018-01-20T05:31:42.645Z,,,,43.5,,56.2,55
2018-01-20T05:31:52.645Z,,,,43.6,,56.3,55
2018-01-20T05:32:02.645Z,,,,43.6,,56.4,55
2018-01-20T05:32:12.645Z,,,,43.7,,56.5,55
2018-01-20T05:32:22.646Z,,,,43.7,,56.6,55
2018-01-20T05:32:32.645Z,,,,43.7,,56.7,55
2018-01-20T05:32:42.645Z,,,,43.9,,56.9,55
2018-01-20T05:32:52.645Z,,,,44,,57,55
2018-01-20T05:33:02.645Z,,,,44,,57.1,55
2018-01-20T05:33:12.647Z,,,,44,,57.2,55
2018-01-20T05:33:22.645Z,,,,44.1,,,55
2018-01-20T05:33:32.646Z,,,,44.2,,57.3,55
2018-01-20T05:33:43.640Z,,,,44.2,,57.4,55
2018-01-20T05:33:52.645Z,,,,44.3,,57.6,55
2018-01-20T05:34:02.648Z,,,,44.3,,57.7,55
2018-01-20T05:34:12.646Z,,,,44.4,,57.8,55
2018-01-20T05:34:22.648Z,,,,44.4,,57.9,55
2018-01-20T05:34:32.646Z,,,,44.5,,58,55
2018-01-20T05:34:42.646Z,,,,44.7,,,55
2018-01-20T05:34:52.645Z,,,,44.7,,58.1,55
2018-01-20T05:35:02.647Z,,1,0,44.7,0,58.5,55
2018-01-20T05:35:12.646Z,,,,44.8,,57.7,55
2018-01-20T05:35:22.646Z,,,,44.9,,55.9,55
2018-01-20T05:35:32.646Z,,,,44.9,,55.2,55
2018-01-20T05:35:42.646Z,,,,45,,54.7,55
2018-01-20T05:35:52.646Z,,,,45,,54.6,55
2018-01-20T05:36:02.646Z,,,,45.1,,54.8,55
2018-01-20T05:36:12.646Z,,,,45.1,,55.1,55
2018-01-20T05:36:22.647Z,,,,45.1,,54.9,55
2018-01-20T05:36:36.746Z,,,,45.2,,54.6,55
2018-01-20T05:36:42.646Z,,,,45.2,,54.2,55
2018-01-20T05:36:52.646Z,,,,45.2,,53.9,55
2018-01-20T05:37:02.646Z,,,,45.2,,53.8,55
2018-01-20T05:37:12.646Z,,,,45.2,,53.6,55
2018-01-20T05:37:22.648Z,,,,45.2,,53.3,55
2018-01-20T05:37:32.646Z,,,,45.2,,53.1,55
2018-01-20T05:37:42.649Z,,,,45.1,,52.9,55
2018-01-20T05:37:52.647Z,,,,45.1,,52.8,55
2018-01-20T05:38:02.646Z,,,,45.1,,52.6,55
2018-01-20T05:38:12.653Z,,,,45,,,55
2018-01-20T05:38:22.649Z,,,,45,,52.7,55
2018-01-20T05:38:32.646Z,,,,44.9,,52.9,55
2018-01-20T05:38:42.647Z,,,,44.9,,53,55
2018-01-20T05:38:52.646Z,,,,44.8,,53.1,55
2018-01-20T05:39:02.646Z,,,,44.8,,53.2,55
2018-01-20T05:39:12.647Z,,,,44.8,,53.3,55
2018-01-20T05:39:23.638Z,,,,44.7,,53.4,55
2018-01-20T05:39:32.646Z,,,,44.7,,,55
2018-01-20T05:39:42.649Z,,,,44.5,,53.6,55
2018-01-20T05:39:52.646Z,,,,44.5,,53.7,55
2018-01-20T05:40:02.646Z,,,,44.4,,,55
2018-01-20T05:40:12.647Z,,,,44.4,,53.8,55
2018-01-20T05:40:22.646Z,,,,44.3,,53.9,55
2018-01-20T05:40:32.646Z,,,,44.3,,,55
2018-01-20T05:40:42.646Z,,,,44.2,,54,55
2018-01-20T05:40:52.646Z,,,,44.2,,,55
2018-01-20T05:41:02.646Z,,,,44.1,,54.1,55
2018-01-20T05:41:12.646Z,,,,44.1,,,55
2018-01-20T05:41:22.646Z,,,,44,,54.2,55
2018-01-20T05:41:32.647Z,,,,44,,,55
2018-01-20T05:41:42.646Z,,,,43.9,,,55
2018-01-20T05:41:52.646Z,,,,43.9,,54.3,55
2018-01-20T05:42:02.647Z,,,,43.7,,,55
2018-01-20T05:42:17.666Z,,,,43.7,,,55
2018-01-20T05:42:22.646Z,,,,43.6,,54.4,55
2018-01-20T05:42:32.646Z,,,,43.6,,,55
2018-01-20T05:42:42.647Z,,,,43.5,,,55
2018-01-20T05:42:52.646Z,,1,80,43.4,0,54.6,55
2018-01-20T05:43:02.648Z,,,70,43.4,,60.5,55
2018-01-20T05:43:12.647Z,,,37,43.3,,63.4,55
2018-01-20T05:43:22.647Z,,,29,43.3,,60.6,55
2018-01-20T05:43:32.647Z,,,,43.2,,56.6,55
2018-01-20T05:43:42.692Z,,,,43.2,,53.8,55
2018-01-20T05:43:52.647Z,,,,43.1,,52.8,55
2018-01-20T05:44:02.647Z,,,,43.1,,52.1,55
2018-01-20T05:44:12.647Z,,,,43.1,,53,55
2018-01-20T05:44:22.647Z,,,,43.1,,53.4,55
2018-01-20T05:44:32.649Z,,,,43.1,,53.6,55
2018-01-20T05:44:42.647Z,,,,43.1,,53.7,55
2018-01-20T05:44:52.647Z,,1,0,43,0,54.1,55
2018-01-20T05:45:08.691Z,,,,43,,52.9,55
2018-01-20T05:45:12.648Z,,,,43.1,,51.6,55
2018-01-20T05:45:22.647Z,,,,43.1,,50.7,55
2018-01-20T05:45:32.647Z,,,,43.1,,50.3,55
2018-01-20T05:45:42.647Z,,,,43.1,,50.1,55
2018-01-20T05:45:52.648Z,,,,43.1,,50.4,55
2018-01-20T05:46:02.647Z,,,,43.2,,50.8,55
2018-01-20T05:46:12.647Z,,,,43.2,,50.4,55
2018-01-20T05:46:22.647Z,,,,43.2,,50.2,55
2018-01-20T05:46:32.647Z,,,,43.2,,49.9,55
2018-01-20T05:46:42.647Z,,,,43.2,,49.7,55
2018-01-20T05:46:52.647Z,,,,43.2,,49.4,55
2018-01-20T05:47:02.647Z,,,,43.2,,49.3,55
2018-01-20T05:47:12.647Z,,,,43.2,,49.1,55
2018-01-20T05:47:22.648Z,,,,43.1,,49,55
2018-01-20T05:47:32.647Z,,,,43.1,,48.9,55
2018-01-20T05:47:42.647Z,,,,43.1,,48.7,55
2018-01-20T05:47:52.648Z,,1,79,43.1,0,49.5,55
2018-01-20T05:48:02.647Z,,,67,43,,55.4,55
2018-01-20T05:48:12.647Z,,,38,43,,57.6,55
2018-01-20T05:48:22.647Z,,,29,42.8,,56.8,55
2018-01-20T05:48:32.647Z,,,,42.8,,54.9,55
2018-01-20T05:48:42.647Z,,,,42.7,,53.7,55
2018-01-20T05:48:52.647Z,,,,42.7,,52.9,55
2018-01-20T05:49:02.647Z,,,,42.7,,52.7,55
2018-01-20T05:49:12.664Z,,,,42.6,,53.2,55
2018-01-20T05:49:23.649Z,,,,42.6,,53.5,55
2018-01-20T05:49:32.669Z,,,,42.6,,53.7,55
2018-01-20T05:49:42.647Z,,,,42.6,,54,55
2018-01-20T05:49:52.648Z,,,,42.6,,54.1,55
2018-01-20T05:50:02.647Z,,1,0,42.6,0,54.4,55
2018-01-20T05:50:12.648Z,,,,42.6,,53.9,55
2018-01-20T05:50:22.647Z,,,,42.6,,52.7,55
2018-01-20T05:50:32.649Z,,,,42.6,,51.1,55
2018-01-20T05:50:42.648Z,,,,42.6,,50.7,55
2018-01-20T05:50:52.648Z,,,,42.7,,50.6,55
2018-01-20T05:51:02.647Z,,,,42.7,,50.8,55
2018-01-20T05:51:12.647Z,,,,42.7,,51.1,55
2018-01-20T05:51:22.654Z,,,,42.7,,50.9,55
2018-01-20T05:51:32.648Z,,,,42.8,,50.7,55
2018-01-20T05:51:42.650Z,75,1,0,42.8,0,50.3,55
2018-01-20T05:51:52.649Z,,,,42.8,,50,55
2018-01-20T05:52:02.647Z,,,,42.8,,49.9,55
2018-01-20T05:52:13.638Z,,,,42.8,,49.7,55
2018-01-20T05:52:22.648Z,,,,42.8,,49.4,55
2018-01-20T05:52:32.648Z,,,,42.8,,49.3,55
2018-01-20T05:52:42.648Z,,,,42.8,,49.2,55
2018-01-20T05:52:52.648Z,,,,42.7,,49,55
2018-01-20T05:53:02.648Z,,,,42.7,,48.9,55
2018-01-20T05:53:12.650Z,,,,42.7,,48.7,55
2018-01-20T05:53:22.648Z,,,,42.6,,49,55
2018-01-20T05:53:32.647Z,,,,42.6,,49.1,55
2018-01-20T05:53:42.648Z,,,,42.6,,49.2,55
2018-01-20T05:53:52.648Z,,,,42.5,,49.3,55
2018-01-20T05:54:02.648Z,,,,42.5,,49.4,55
2018-01-20T05:54:12.648Z,,,,42.4,,49.5,55
2018-01-20T05:54:22.648Z,,,,42.4,,49.7,55
2018-01-20T05:54:32.648Z,,1,79,42.3,0,49.8,55
2018-01-20T05:54:42.650Z,,,80,42.3,,55.1,55
2018-01-20T05:54:52.649Z,,,43,42.2,,60.2,55
2018-01-20T05:55:03.642Z,,,29,42.2,,59.7,55
2018-01-20T05:55:12.650Z,,,,42,,55.8,55
2018-01-20T05:55:22.648Z,,,,42,,53.8,55
2018-01-20T05:55:32.648Z,,,,41.9,,52.6,55
2018-01-20T05:55:42.648Z,,,,41.9,,51.5,55
2018-01-20T05:55:52.650Z,,,,41.9,,52,55
2018-01-20T05:56:02.648Z,,,,41.8,,52.5,55
2018-01-20T05:56:12.648Z,,,,41.8,,53,55
2018-01-20T05:56:22.650Z,,,,41.8,,53.1,55
2018-01-20T05:56:32.649Z,,,,41.8,,53.3,55
2018-01-20T05:56:42.648Z,,,,41.8,,53.4,55
2018-01-20T05:56:52.648Z,,,,41.8,,53.5,55
2018-01-20T05:57:02.648Z,,,,41.8,,,55
2018-01-20T05:57:12.649Z,,,,41.9,,53.6,55
2018-01-20T05:57:22.648Z,,,,41.9,,53.9,55
2018-01-20T05:57:32.649Z,,,,41.9,,54,55
2018-01-20T05:57:42.651Z,,,,42,,54.1,55
2018-01-20T05:57:57.669Z,,,,42,,,55
2018-01-20T05:58:02.649Z,,,,42.2,,54.2,55
2018-01-20T05:58:12.649Z,,,,42.2,,54.3,55
2018-01-20T05:58:22.649Z,,,,42.3,,54.4,55
2018-01-20T05:58:32.648Z,,,,42.3,,54.7,55
2018-01-20T05:58:42.649Z,,,,42.3,,54.8,55
2018-01-20T05:58:52.649Z,,,,42.4,,54.9,55
2018-01-20T05:59:02.662Z,,,,42.5,,55,55
2018-01-20T05:59:12.659Z,,,,42.5,,55.1,55
2018-01-20T05:59:22.659Z,,,,42.6,,55.2,55
2018-01-20T05:59:32.650Z,,,,42.6,,55.3,55
2018-01-20T05:59:42.659Z,,,,42.7,,55.6,55
2018-01-20T05:59:52.659Z,,,,42.7,,,55
2018-01-20T06:00:02.658Z,,,,42.8,,55.7,55
2018-01-20T06:00:12.657Z,,,,42.8,,55.9,55
2018-01-20T06:00:22.657Z,,,,43,,56,55
2018-01-20T06:00:32.651Z,,,,43,,56.2,55
2018-01-20T06:00:47.669Z,,,,43.1,,56.3,55
2018-01-20T06:00:52.657Z,,,,43.1,,56.4,55
2018-01-20T06:01:02.657Z,,,,43.2,,56.5,55
2018-01-20T06:01:12.655Z,,,,43.3,,56.6,55
2018-01-20T06:01:22.655Z,,,,43.3,,56.7,55
2018-01-20T06:01:32.649Z,,,,43.4,,,55
2018-01-20T06:01:42.657Z,,,,43.4,,57,55
2018-01-20T06:01:52.655Z,,,,43.5,,,55
2018-01-20T06:02:02.659Z,,1,0,43.6,0,57.3,55
2018-01-20T06:02:12.654Z,,,,43.6,,56.7,55
2018-01-20T06:02:22.655Z,,,,43.7,,54.9,55
2018-01-20T06:02:32.649Z,,,,43.7,,54,55
2018-01-20T06:02:42.654Z,,,,43.9,,53.6,55
2018-01-20T06:02:52.655Z,,,,43.9,,53.4,55
2018-01-20T06:03:02.654Z,,,,44,,53.6,55
2018-01-20T06:03:12.653Z,,,,44,,53.9,55
2018-01-20T06:03:22.653Z,,,,44.1,,53.8,55
2018-01-20T06:03:32.650Z,,,,44.1,,53.4,55
2018-01-20T06:03:42.652Z,,,,44.1,,53.1,55
2018-01-20T06:03:52.653Z,,,,44.1,,52.9,55
2018-01-20T06:04:02.653Z,,,,44.1,,52.7,55
2018-01-20T06:04:12.652Z,,,,44.1,,52.4,55
2018-01-20T06:04:22.674Z,,,,44.1,,52.3,55
2018-01-20T06:04:32.649Z,,,,44.1,,52.1,55
2018-01-20T06:04:42.689Z,,,,44.1,,51.9,55
2018-01-20T06:04:52.651Z,,,,44.1,,51.8,55
2018-01-20T06:05:02.652Z,,,,44,,51.6,55
2018-01-20T06:05:12.650Z,,,,44,,,55
2018-01-20T06:05:22.651Z,,,,44,,51.7,55
2018-01-20T06:05:32.649Z,,,,43.9,,51.9,55
2018-01-20T06:05:42.650Z,,,,43.9,,52,55
2018-01-20T06:05:52.652Z,,,,43.7,,52.1,55
2018-01-20T06:06:02.650Z,,,,43.7,,52.2,55
2018-01-20T06:06:12.649Z,,,,43.7,,52.3,55
2018-01-20T06:06:22.650Z,,,,43.6,,52.4,55
2018-01-20T06:06:32.649Z,,,,43.6,,,55
2018-01-20T06:06:42.649Z,,,,43.5,,52.6,55
2018-01-20T06:06:52.649Z,,,,43.5,,52.7,55
2018-01-20T06:07:02.649Z,,,,43.4,,,55
2018-01-20T06:07:12.649Z,,,,43.4,,52.8,55
2018-01-20T06:07:22.650Z,,,,43.4,,52.9,55
2018-01-20T06:07:32.650Z,,,,43.3,,,55
2018-01-20T06:07:42.650Z,,,,43.3,,53,55
2018-01-20T06:07:52.649Z,,,,43.2,,,55
2018-01-20T06:08:02.651Z,,,,43.2,,53.1,55
2018-01-20T06:08:12.650Z,,,,43.1,,,55
2018-01-20T06:08:22.717Z,,,,43.1,,53.2,55
2018-01-20T06:08:32.650Z,,,,43,,,55
2018-01-20T06:08:42.652Z,,,,43,,,55
2018-01-20T06:08:52.649Z,,,,42.8,,53.3,55
2018-01-20T06:09:02.650Z,,,,42.8,,,55
2018-01-20T06:09:12.650Z,,,,42.7,,,55
2018-01-20T06:09:22.650Z,,,,42.7,,53.4,55
2018-01-20T06:09:32.650Z,,,,42.7,,,55
2018-01-20T06:09:42.650Z,,1,80,42.6,0,54.2,55
2018-01-20T06:09:52.651Z,,,70,42.5,,59.2,55
2018-01-20T06:10:02.649Z,,,37,42.5,,62.6,55
2018-01-20T06:10:12.650Z,,,29,42.4,,59.4,55
2018-01-20T06:10:22.650Z,,,,42.4,,55.6,55
2018-01-20T06:10:32.650Z,,,,42.4,,53,55
2018-01-20T06:10:43.646Z,,,,42.3,,51.7,55
2018-01-20T06:10:52.651Z,,,,42.3,,51.5,55
2018-01-20T06:11:02.652Z,,,,42.2,,52.4,55
2018-01-20T06:11:12.650Z,,,,42.2,,53,55
2018-01-20T06:11:22.652Z,,,,42.2,,53.1,55
2018-01-20T06:11:32.650Z,,,,42.2,,53.2,55
2018-01-20T06:11:42.650Z,,,,42.2,,53.4,55
2018-01-20T06:11:52.650Z,,,,42.2,,53.5,55
2018-01-20T06:12:02.650Z,,,,42.3,,53.6,55
2018-01-20T06:12:12.650Z,,,,42.3,,,55
2018-01-20T06:12:22.651Z,,,,42.3,,53.7,55
2018-01-20T06:12:32.650Z,,,,42.3,,54,55
2018-01-20T06:12:42.652Z,,,,42.4,,,55
2018-01-20T06:12:52.651Z,,,,42.4,,54.1,55
2018-01-20T06:13:02.651Z,,,,42.4,,54.3,55
