Time,HwTOutlet,PrimT,ActPow,HwTSet,HwActive,ChActive,PrimTSet
2017-12-10T05:24:51.622Z,48.3,63.8,0,55,0,2,
2017-12-10T05:25:01.626Z,48.4,62.7,,55,,,
2017-12-10T05:25:12.630Z,48.5,60.9,,55,,,
2017-12-10T05:25:21.622Z,48.5,60.6,,55,,,
2017-12-10T05:25:31.624Z,48.6,60.3,,55,,,
2017-12-10T05:25:41.622Z,48.6,60.4,,55,,,
2017-12-10T05:25:51.622Z,48.7,60.6,,55,,,
2017-12-10T05:26:01.621Z,48.7,,,55,,,
2017-12-10T05:26:11.622Z,48.9,60.2,,55,,,
2017-12-10T05:26:21.622Z,48.9,59.9,,55,,,
2017-12-10T05:26:31.622Z,48.9,59.5,,55,,,
2017-12-10T05:26:41.622Z,48.9,59.3,,55,,,
2017-12-10T05:26:51.622Z,48.9,59.1,,55,,,
2017-12-10T05:27:01.622Z,48.9,58.9,,55,,,
2017-12-10T05:27:11.622Z,48.9,58.6,,55,,,
2017-12-10T05:27:21.622Z,48.7,58.4,,55,,,
2017-12-10T05:27:31.621Z,48.7,58.3,,55,,,
2017-12-10T05:27:41.623Z,48.7,58,,55,,,
2017-12-10T05:27:51.622Z,48.6,58,,55,,,
2017-12-10T05:28:05.723Z,48.6,58,0,55,0,2,75
2017-12-10T05:28:11.622Z,48.5,58.2,,55,,,
2017-12-10T05:28:21.622Z,48.5,58.3,,55,,,
2017-12-10T05:28:31.631Z,48.4,58.4,,55,,,
2017-12-10T05:28:41.623Z,48.4,58.5,,55,,,
2017-12-10T05:28:51.622Z,48.4,,,55,,,
2017-12-10T05:29:01.623Z,48.3,58.6,,55,,,
2017-12-10T05:29:11.624Z,48.3,58.7,,55,,,
2017-12-10T05:29:21.622Z,48.2,58.9,,55,,,
2017-12-10T05:29:31.622Z,48.2,,,55,,,
2017-12-10T05:29:41.623Z,48.2,59,,55,,,
2017-12-10T05:29:51.624Z,48.1,,,55,,,
2017-12-10T05:30:01.622Z,48.1,59.1,,55,,,
2017-12-10T05:30:11.621Z,48.1,,,55,,,
2017-12-10T05:30:21.623Z,48,59.2,,55,,,
2017-12-10T05:30:31.622Z,48,,,55,,,
2017-12-10T05:30:41.622Z,48,59.3,,55,,,
2017-12-10T05:30:56.644Z,47.8,,,55,,,
2017-12-10T05:31:01.623Z,47.8,,,55,,,
2017-12-10T05:31:11.625Z,47.7,59.4,,55,,,
2017-12-10T05:31:21.623Z,47.7,,,55,,,
2017-12-10T05:31:31.623Z,47.6,,,55,,,
2017-12-10T05:31:41.622Z,47.6,,,55,,,
2017-12-10T05:31:51.623Z,47.5,59.5,,55,,,
2017-12-10T05:32:01.622Z,47.5,,,55,,,
2017-12-10T05:32:11.623Z,47.4,,,55,,,
2017-12-10T05:32:22.621Z,47.4,63.2,79,55,0,2,
2017-12-10T05:32:31.623Z,47.3,68.3,45,55,,,
2017-12-10T05:32:41.623Z,47.3,66.9,29,55,,,
2017-12-10T05:32:51.623Z,47.2,62.9,,55,,,
2017-12-10T05:33:01.623Z,47.2,59.7,,55,,,
2017-12-10T05:33:11.623Z,47,57.9,,55,,,
2017-12-10T05:33:21.622Z,47,57.5,,55,,,
2017-12-10T05:33:31.623Z,47,57.3,,55,,,
2017-12-10T05:33:46.643Z,46.9,58.3,,55,,,
2017-12-10T05:33:51.623Z,46.9,58.6,0,55,0,2,
2017-12-10T05:34:01.623Z,46.9,57.9,,55,,,
2017-12-10T05:34:11.623Z,46.9,56.6,,55,,,
2017-12-10T05:34:21.622Z,46.9,55.3,,55,,,
2017-12-10T05:34:31.623Z,46.9,54.9,,55,,,
2017-12-10T05:34:41.623Z,46.9,55,,55,,,
2017-12-10T05:34:51.623Z,46.9,55.1,,55,,,
2017-12-10T05:35:01.623Z,46.9,55.4,,55,,,
2017-12-10T05:35:11.623Z,46.9,54.9,,55,,,
2017-12-10T05:35:21.623Z,46.9,54.7,,55,,,
2017-12-10T05:35:31.623Z,46.9,54.4,,55,,,
2017-12-10T05:35:41.624Z,46.9,54.1,,55,,,
2017-12-10T05:35:51.623Z,46.9,54,,55,,,
2017-12-10T05:36:01.623Z,46.9,53.9,,55,,,
2017-12-10T05:36:11.704Z,46.8,53.7,,55,,,
2017-12-10T05:36:21.623Z,46.8,53.4,,55,,,
2017-12-10T05:36:31.623Z,46.8,53.2,,55,,,
2017-12-10T05:36:41.623Z,46.7,52.9,,55,,,
2017-12-10T05:36:51.623Z,46.7,,,55,,,
2017-12-10T05:37:01.623Z,46.6,52.8,,55,,,
2017-12-10T05:37:11.623Z,46.6,52.6,,55,0,2,
2017-12-10T05:37:21.623Z,46.5,56.3,79,55,,,
2017-12-10T05:37:31.623Z,46.4,61.3,46,55,,,
2017-12-10T05:37:41.623Z,46.4,61.7,29,55,,,
2017-12-10T05:37:51.623Z,46.2,59.8,,55,,,
2017-12-10T05:38:01.703Z,46.2,58.8,,55,,,
2017-12-10T05:38:11.623Z,46.1,57.6,,55,,,
2017-12-10T05:38:21.624Z,46,56.8,,55,,,
2017-12-10T05:38:31.623Z,46,57,,55,,,
2017-12-10T05:38:41.625Z,46,57.4,,55,,,
2017-12-10T05:38:51.623Z,45.9,57.6,,55,,,
2017-12-10T05:39:01.623Z,45.9,,,55,,,
2017-12-10T05:39:11.623Z,45.9,57.7,,55,,,
2017-12-10T05:39:21.623Z,45.9,57.8,,55,,,
2017-12-10T05:39:31.623Z,45.9,58,,55,,,
2017-12-10T05:39:41.626Z,45.9,58.1,,55,,,
2017-12-10T05:39:51.623Z,45.9,,,55,,,
2017-12-10T05:40:01.624Z,45.9,58.3,,55,,,
2017-12-10T05:40:11.622Z,45.9,58.4,,55,,,
2017-12-10T05:40:21.623Z,46,58.5,,55,,,
2017-12-10T05:40:31.624Z,46,,,55,,,
2017-12-10T05:40:41.623Z,46,58.6,,55,,,
2017-12-10T05:40:52.615Z,46.1,58.7,,55,,,
2017-12-10T05:41:01.626Z,46.1,,,55,,,
2017-12-10T05:41:11.623Z,46.1,59,,55,,,
2017-12-10T05:41:21.623Z,46.2,,,55,,,
2017-12-10T05:41:31.623Z,46.2,59.1,,55,,,
2017-12-10T05:41:41.656Z,46.4,59.2,,55,,,
2017-12-10T05:41:51.623Z,46.4,,,55,,,
2017-12-10T05:42:01.623Z,46.4,59.3,,55,,,
2017-12-10T05:42:11.624Z,46.5,59.4,,55,,,
2017-12-10T05:42:21.625Z,46.5,59.5,,55,,,
2017-12-10T05:42:31.624Z,46.5,,,55,,,
2017-12-10T05:42:41.624Z,46.6,59.7,,55,,,
2017-12-10T05:42:51.623Z,46.6,,,55,,,
2017-12-10T05:43:01.623Z,46.7,59.8,,55,,,
2017-12-10T05:43:11.624Z,46.7,59.9,,55,,,
2017-12-10T05:43:21.623Z,46.8,,,55,,,
2017-12-10T05:43:31.624Z,46.8,60,,55,,,
2017-12-10T05:43:42.618Z,46.8,,,55,,,
2017-12-10T05:43:51.624Z,46.9,,,55,,,
2017-12-10T05:44:01.624Z,46.9,,,55,,,
2017-12-10T05:44:11.626Z,46.9,,,55,,,
2017-12-10T05:44:21.624Z,47,60.2,0,55,,,
2017-12-10T05:44:31.623Z,47,59.8,,55,0,2,
2017-12-10T05:44:41.624Z,47.2,58.6,,55,,,
2017-12-10T05:44:51.624Z,47.2,57.1,,55,,,
2017-12-10T05:45:01.623Z,47.2,56.8,,55,,,
2017-12-10T05:45:11.624Z,47.3,56.5,,55,,,
2017-12-10T05:45:21.624Z,47.3,56.4,,55,,,
2017-12-10T05:45:31.624Z,47.3,56.6,,55,,,
2017-12-10T05:45:41.626Z,47.4,56.5,,55,,,
2017-12-10T05:45:51.623Z,47.4,55.9,,55,,,
2017-12-10T05:46:01.623Z,47.4,55.7,,55,,,
2017-12-10T05:46:11.624Z,47.4,55.3,,55,,,
2017-12-10T05:46:21.624Z,47.4,55,,55,,,
2017-12-10T05:46:36.645Z,47.4,54.7,,55,,,
2017-12-10T05:46:41.624Z,47.3,54.3,,55,,,
2017-12-10T05:46:51.626Z,47.3,53.9,,55,,,
2017-12-10T05:47:01.624Z,47.3,53.8,,55,,,
2017-12-10T05:47:11.624Z,47.2,53.4,,55,,,
2017-12-10T05:47:21.624Z,47.2,53.1,,55,,,
2017-12-10T05:47:31.624Z,47,53,,55,,,
2017-12-10T05:47:41.624Z,47,53.1,,55,,,
2017-12-10T05:47:51.624Z,46.9,53.3,,55,,,
2017-12-10T05:48:01.623Z,46.8,53.4,,55,,,
2017-12-10T05:48:11.624Z,46.8,53.6,,55,,,
2017-12-10T05:48:21.623Z,46.7,53.7,,55,,,
2017-12-10T05:48:31.624Z,46.6,53.8,,55,,,
2017-12-10T05:48:41.624Z,46.6,53.9,,55,,,
2017-12-10T05:48:51.625Z,46.5,54,,55,,,
2017-12-10T05:49:01.625Z,46.4,,,55,,,
2017-12-10T05:49:11.625Z,46.2,54.1,,55,,,
2017-12-10T05:49:27.264Z,46.2,54.2,,55,,,
2017-12-10T05:49:31.625Z,46.1,,,55,,,
2017-12-10T05:49:41.624Z,46,54.3,,55,,,
2017-12-10T05:49:51.624Z,46,54.4,,55,,,
2017-12-10T05:50:01.624Z,45.9,,,55,,,
2017-12-10T05:50:11.625Z,45.8,54.6,,55,,,
2017-12-10T05:50:21.624Z,45.7,,,55,,,
2017-12-10T05:50:31.624Z,45.7,,,55,,,
2017-12-10T05:50:41.626Z,45.6,54.7,,55,,,
2017-12-10T05:50:51.627Z,45.5,,,55,,,
2017-12-10T05:51:01.624Z,45.3,,,55,,,
2017-12-10T05:51:11.624Z,45.3,54.8,,55,,,
2017-12-10T05:51:21.625Z,45.2,,,55,,,
2017-12-10T05:51:31.627Z,45.1,54.9,,55,,,
2017-12-10T05:51:41.624Z,45.1,,,55,,,
2017-12-10T05:51:51.624Z,45,,,55,,,
2017-12-10T05:52:01.624Z,44.9,,,55,,,
2017-12-10T05:52:16.644Z,44.9,,,55,,,
2017-12-10T05:52:21.624Z,44.8,55,79,55,0,2,
2017-12-10T05:52:31.625Z,44.7,60.2,79,55,,,
2017-12-10T05:52:41.625Z,44.5,64,37,55,,,
2017-12-10T05:52:51.629Z,44.5,60.6,29,55,,,
2017-12-10T05:53:01.624Z,44.4,56.7,,55,,,
2017-12-10T05:53:11.624Z,44.4,53.8,,55,,,
2017-12-10T05:53:21.624Z,44.3,52.7,,55,,,
2017-12-10T05:53:31.624Z,44.3,52,,55,,,
2017-12-10T05:53:42.613Z,44.2,52.5,,55,,,
2017-12-10T05:53:51.625Z,44.2,53.2,,55,,,
2017-12-10T05:54:01.624Z,44.1,53.4,,55,,,
2017-12-10T05:54:11.624Z,44.1,53.3,,55,,,
2017-12-10T05:54:21.625Z,44.1,53.2,,55,,,
2017-12-10T05:54:31.624Z,44,53.3,,55,,,
2017-12-10T05:54:41.625Z,44,53.4,,55,,,
2017-12-10T05:54:51.624Z,44,53.5,,55,,,
2017-12-10T05:55:01.624Z,44,53.6,,55,,,
2017-12-10T05:55:11.624Z,44,53.7,,55,,,
2017-12-10T05:55:21.625Z,44,,,55,,,
2017-12-10T05:55:31.627Z,44,54,,55,,,
2017-12-10T05:55:41.639Z,44,,,55,,,
2017-12-10T05:55:51.625Z,44,54.1,,55,,,
2017-12-10T05:56:01.625Z,44,,,55,,,
2017-12-10T05:56:11.624Z,44,54.2,,55,,,
2017-12-10T05:56:21.626Z,44,54.3,,55,,,
2017-12-10T05:56:31.625Z,44,54.4,,55,,,
2017-12-10T05:56:41.624Z,44,,,55,,,
2017-12-10T05:56:51.625Z,44,54.5,,55,,,
2017-12-10T05:57:01.625Z,44,54.7,,55,,,
2017-12-10T05:57:11.624Z,44.1,54.8,,55,,,
2017-12-10T05:57:21.631Z,44.1,,,55,,,
2017-12-10T05:57:31.625Z,44.1,54.9,,55,,,
2017-12-10T05:57:41.624Z,44.1,55,,55,,,
2017-12-10T05:57:51.625Z,44.1,,,55,,,
2017-12-10T05:58:01.625Z,44.1,55.1,,55,,,
2017-12-10T05:58:11.625Z,44.2,55.2,,55,,,
2017-12-10T05:58:21.624Z,44.2,55.3,,55,,,
2017-12-10T05:58:31.625Z,44.2,,,55,,,
2017-12-10T05:58:41.625Z,44.2,55.5,,55,,,
2017-12-10T05:58:51.625Z,44.2,,,55,,,
2017-12-10T05:59:01.626Z,44.3,55.6,,55,,,
2017-12-10T05:59:11.627Z,44.3,55.7,,55,,,
2017-12-10T05:59:22.622Z,44.3,,,55,,,
2017-12-10T05:59:31.625Z,44.3,55.8,,55,,,
2017-12-10T05:59:41.625Z,44.4,55.9,,55,,,
2017-12-10T05:59:51.625Z,44.4,56,,55,,,
2017-12-10T06:00:01.625Z,44.4,,,55,,,
2017-12-10T06:00:11.625Z,44.4,56.2,,55,,,
2017-12-10T06:00:21.625Z,44.5,,,55,,,
2017-12-10T06:00:31.625Z,44.5,56.3,,55,,,
2017-12-10T06:00:41.625Z,44.5,,,55,,,
2017-12-10T06:00:51.625Z,44.5,56.4,,55,,,
2017-12-10T06:01:01.625Z,44.7,56.5,,55,,,
2017-12-10T06:01:11.625Z,44.7,,,55,,,
2017-12-10T06:01:21.625Z,44.7,56.6,,55,,,
2017-12-10T06:01:31.625Z,44.8,,,55,,,
2017-12-10T06:01:41.628Z,44.8,56.7,,55,,,
2017-12-10T06:01:51.626Z,44.8,,,55,,,
2017-12-10T06:02:01.625Z,44.8,56.9,,55,,,
2017-12-10T06:02:16.657Z,44.9,57,,55,,,
2017-12-10T06:02:21.625Z,44.9,,,55,,,
2017-12-10T06:02:31.625Z,44.9,,,55,,,
2017-12-10T06:02:41.629Z,45,57.1,,55,,,
2017-12-10T06:02:51.625Z,45,57.2,,55,,,
2017-12-10T06:03:01.626Z,45,,,55,,,
2017-12-10T06:03:11.627Z,45,57.3,,55,,,
2017-12-10T06:03:21.625Z,45.1,57.4,,55,,,
2017-12-10T06:03:31.625Z,45.1,,,55,,,
2017-12-10T06:03:41.625Z,45.1,57.6,,55,,,
2017-12-10T06:03:51.625Z,45.2,,,55,,,
2017-12-10T06:04:01.627Z,45.2,57.7,,55,,,
2017-12-10T06:04:11.625Z,45.2,57.8,,55,,,
2017-12-10T06:04:21.626Z,45.2,,,55,,,
2017-12-10T06:04:31.627Z,45.3,57.9,,55,,,
2017-12-10T06:04:41.626Z,45.3,58,29,55,,,
2017-12-10T06:04:51.626Z,45.3,,,55,,,
2017-12-10T06:05:05.834Z,45.5,58.1,,55,,,
2017-12-10T06:05:11.625Z,45.5,58.5,0,55,0,2,
2017-12-10T06:05:21.626Z,45.5,57.9,,55,,,
2017-12-10T06:05:31.625Z,45.6,56.5,,55,,,
2017-12-10T06:05:41.626Z,45.6,55.1,,55,,,
2017-12-10T06:05:51.625Z,45.6,54.9,,55,,,
2017-12-10T06:06:01.626Z,45.6,54.5,,55,,,
2017-12-10T06:06:11.626Z,45.7,54.8,,55,,,
2017-12-10T06:06:21.626Z,45.7,55,,55,,,
2017-12-10T06:06:31.628Z,45.7,54.9,,55,,,
2017-12-10T06:06:41.626Z,45.7,54.6,,55,,,
2017-12-10T06:06:51.625Z,45.8,54.2,,55,,,
2017-12-10T06:07:01.626Z,45.7,53.9,,55,,,
2017-12-10T06:07:11.626Z,45.8,53.8,,55,,,
2017-12-10T06:07:21.626Z,45.7,53.6,,55,,,
2017-12-10T06:07:31.626Z,45.7,53.3,,55,,,
2017-12-10T06:07:41.626Z,45.7,53.2,,55,,,
2017-12-10T06:07:56.646Z,45.6,52.9,,55,,,
2017-12-10T06:08:01.625Z,45.6,52.8,,55,,,
2017-12-10T06:08:11.626Z,45.6,52.6,,55,,,
2017-12-10T06:08:21.625Z,45.5,,,55,,,
2017-12-10T06:08:31.625Z,45.5,52.7,,55,,,
2017-12-10T06:08:41.626Z,45.3,52.9,,55,,,
2017-12-10T06:08:51.627Z,45.3,57.5,79,55,0,2,
2017-12-10T06:09:01.625Z,45.2,63.5,51,55,,,
2017-12-10T06:09:11.627Z,45.2,63.8,29,55,,,
2017-12-10T06:09:21.626Z,45.1,60.8,,55,,,
2017-12-10T06:09:31.626Z,45,58.7,,55,,,
2017-12-10T06:09:41.626Z,45,56.7,,55,,,
2017-12-10T06:09:51.626Z,44.9,55.8,,55,,,
2017-12-10T06:10:01.625Z,44.9,56,,55,,,
2017-12-10T06:10:11.626Z,44.9,56.4,,55,,,
2017-12-10T06:10:21.625Z,44.9,56.7,,55,,,
2017-12-10T06:10:31.627Z,44.8,56.9,,55,,,
2017-12-10T06:10:41.626Z,44.9,,,55,,,
2017-12-10T06:10:51.626Z,44.9,57,,55,,,
2017-12-10T06:11:01.627Z,44.9,57.1,,55,,,
2017-12-10T06:11:11.626Z,44.9,57.2,,55,,,
2017-12-10T06:11:21.626Z,44.9,,,55,,,
2017-12-10T06:11:31.626Z,45,57.5,0,55,0,2,
2017-12-10T06:11:41.626Z,45,56.8,,55,,,
2017-12-10T06:11:51.627Z,45,55.5,,55,,,
2017-12-10T06:12:01.626Z,45,54.4,,55,,,
2017-12-10T06:12:11.625Z,45.1,53.9,,55,,,
2017-12-10T06:12:21.626Z,45.1,53.8,,55,,,
2017-12-10T06:12:31.626Z,45.1,54,,55,,,
2017-12-10T06:12:41.626Z,45.2,54.4,,55,,,
2017-12-10T06:12:51.626Z,45.2,53.9,,55,,,
2017-12-10T06:13:01.626Z,45.2,53.7,,55,,,
2017-12-10T06:13:11.626Z,45.2,53.2,,55,,,
2017-12-10T06:13:21.627Z,45.2,52.9,,55,,,
2017-12-10T06:13:31.627Z,45.2,52.8,,55,,,
2017-12-10T06:13:41.626Z,45.2,52.7,,55,,,
2017-12-10T06:13:51.627Z,45.2,52.6,,55,,,
2017-12-10T06:14:01.626Z,45.2,52.4,,55,,,
2017-12-10T06:14:11.626Z,45.1,52.2,,55,,,
2017-12-10T06:14:21.627Z,45.1,52.1,,55,,,
2017-12-10T06:14:31.626Z,45.1,51.9,,55,,,
2017-12-10T06:14:41.626Z,45,51.8,79,55,0,2,
2017-12-10T06:14:51.627Z,45,57.3,79,55,,,
2017-12-10T06:15:05.728Z,44.9,63.4,43,55,,,
2017-12-10T06:15:11.626Z,44.9,62.9,29,55,,,
2017-12-10T06:15:21.626Z,44.8,59.8,,55,,,
2017-12-10T06:15:31.626Z,44.8,57.8,,55,,,
2017-12-10T06:15:41.626Z,44.7,56.4,,55,,,
2017-12-10T06:15:51.627Z,44.7,55.6,,55,,,
2017-12-10T06:16:01.626Z,44.7,56,,55,,,
2017-12-10T06:16:11.626Z,44.5,56.6,,55,,,
2017-12-10T06:16:21.627Z,44.5,57,,55,,,
2017-12-10T06:16:31.626Z,44.5,,,55,,,
2017-12-10T06:16:41.627Z,44.5,57.1,,55,,,
2017-12-10T06:16:51.626Z,44.5,57.4,0,55,0,2,
2017-12-10T06:17:01.626Z,44.5,56.9,,55,,,
2017-12-10T06:17:11.627Z,44.7,55.6,,55,,,
2017-12-10T06:17:21.627Z,44.7,54.4,,55,,,
2017-12-10T06:17:31.627Z,44.7,53.9,,55,,,
2017-12-10T06:17:41.627Z,44.7,53.8,,55,,,
2017-12-10T06:17:52.618Z,44.8,53.9,,55,,,
2017-12-10T06:18:01.626Z,44.8,54.3,,55,,,
2017-12-10T06:18:11.626Z,44.8,53.9,,55,,,
2017-12-10T06:18:21.626Z,44.8,53.7,,55,,,
2017-12-10T06:18:31.627Z,44.9,53.3,,55,,,
2017-12-10T06:18:41.627Z,44.9,53.1,,55,,,
2017-12-10T06:18:51.626Z,44.9,52.9,,55,,,
2017-12-10T06:19:01.629Z,44.9,52.8,,55,,,
2017-12-10T06:19:11.627Z,44.9,52.7,,55,,,
2017-12-10T06:19:21.649Z,44.8,52.6,,55,,,
2017-12-10T06:19:31.626Z,44.8,52.2,,55,,,
2017-12-10T06:19:41.627Z,44.8,52.1,79,55,0,2,
2017-12-10T06:19:51.627Z,44.7,57.3,77,55,,,
2017-12-10T06:20:01.628Z,44.7,61,35,55,,,
2017-12-10T06:20:11.627Z,44.5,60.7,29,55,,,
2017-12-10T06:20:21.627Z,44.5,58.8,,55,,,
2017-12-10T06:20:31.627Z,44.5,57.6,,55,,,
2017-12-10T06:20:46.654Z,44.4,56.8,,55,,,
2017-12-10T06:20:51.627Z,44.4,56.3,,55,,,
2017-12-10T06:21:01.627Z,44.4,56.6,,55,,,
2017-12-10T06:21:11.627Z,44.3,57,,55,,,
2017-12-10T06:21:21.627Z,44.3,57.2,,55,,,
2017-12-10T06:21:31.627Z,44.3,57.3,,55,,,
2017-12-10T06:21:41.627Z,44.3,57.4,,55,,,
2017-12-10T06:21:51.627Z,44.3,57.6,,55,,,
2017-12-10T06:22:01.629Z,44.3,57.7,,55,,,
2017-12-10T06:22:11.631Z,44.3,57.9,,55,,,
2017-12-10T06:22:21.627Z,44.4,58,,55,,,
2017-12-10T06:22:31.627Z,44.4,58.1,,55,,,
2017-12-10T06:22:41.628Z,44.4,58.3,,55,,,
2017-12-10T06:22:51.627Z,44.5,58.4,,55,,,
2017-12-10T06:23:01.627Z,44.5,,,55,,,
2017-12-10T06:23:11.627Z,44.5,58.5,,55,,,
2017-12-10T06:23:21.627Z,44.7,58.7,,55,,,
2017-12-10T06:23:36.653Z,44.8,58.8,,55,,,
2017-12-10T06:23:41.627Z,44.8,59,,55,,,
2017-12-10T06:23:51.627Z,44.9,59.1,,55,,,
2017-12-10T06:24:01.628Z,44.9,59.2,,55,,,
2017-12-10T06:24:11.627Z,45,59.3,,55,,,
2017-12-10T06:24:21.627Z,45.1,59.4,,55,,,
2017-12-10T06:24:31.629Z,45.1,59.5,,55,,,
2017-12-10T06:24:41.628Z,45.1,59.8,,55,,,
2017-12-10T06:24:51.627Z,45.2,59.9,,55,,,
2017-12-10T06:25:01.725Z,45.3,60,,55,,,
2017-12-10T06:25:11.627Z,45.3,60.1,,55,,,
2017-12-10T06:25:21.629Z,45.5,60.2,,55,,,
2017-12-10T06:25:31.627Z,45.5,60.4,,55,,,
2017-12-10T06:25:41.628Z,45.6,60.5,,55,,,
2017-12-10T06:25:51.627Z,45.6,60.6,,55,,,
2017-12-10T06:26:01.628Z,45.7,60.7,,55,,,
2017-12-10T06:26:11.660Z,45.8,60.9,,55,,,
2017-12-10T06:26:26.653Z,45.8,61,,55,,,
2017-12-10T06:26:31.627Z,45.9,61.1,,55,,,
2017-12-10T06:26:41.628Z,45.9,61.2,,55,,,
2017-12-10T06:26:51.628Z,46,61.4,,55,,,
2017-12-10T06:27:01.628Z,46.1,61.5,,55,,,
2017-12-10T06:27:11.628Z,46.1,61.6,,55,,,
2017-12-10T06:27:21.628Z,46.2,61.7,,55,,,
2017-12-10T06:27:31.628Z,46.4,61.9,,55,,,
2017-12-10T06:27:41.628Z,46.4,62,,55,,,
2017-12-10T06:27:52.624Z,46.5,62.1,,55,,,
2017-12-10T06:28:01.630Z,46.5,62.2,29,55,0,2,75
2017-12-10T06:28:11.628Z,46.6,62.4,,55,,,
2017-12-10T06:28:21.627Z,46.7,62.5,,55,,,
2017-12-10T06:28:31.627Z,46.7,62.6,,55,,,
2017-12-10T06:28:41.628Z,46.8,,,55,,,
2017-12-10T06:28:51.628Z,46.8,62.7,,55,,,
2017-12-10T06:29:01.627Z,46.9,62.9,,55,,,
2017-12-10T06:29:11.628Z,47,63,,55,,,
2017-12-10T06:29:21.628Z,47,63.1,,55,,,
2017-12-10T06:29:31.628Z,47.2,63.2,,55,,,
2017-12-10T06:29:41.628Z,47.2,63.4,,55,,,
2017-12-10T06:29:52.669Z,47.3,,,55,,,
2017-12-10T06:30:01.628Z,47.3,63.5,,55,,,
2017-12-10T06:30:11.628Z,47.4,63.6,,55,,,
2017-12-10T06:30:21.628Z,47.5,63.7,,55,,,
2017-12-10T06:30:31.628Z,47.5,63.9,,55,,,
2017-12-10T06:30:41.630Z,47.6,64,,55,,,
2017-12-10T06:30:51.629Z,47.6,,,55,,,
2017-12-10T06:31:01.629Z,47.7,64.3,0,55,0,2,
2017-12-10T06:31:11.629Z,47.8,63.8,,55,,,
2017-12-10T06:31:21.629Z,47.8,62.8,,55,,,
2017-12-10T06:31:31.629Z,48,61.3,,55,,,
2017-12-10T06:31:41.630Z,48.1,60.8,,55,,,
2017-12-10T06:31:51.802Z,48.1,60.6,,55,,,
2017-12-10T06:32:01.630Z,48.2,60.8,,55,,,
2017-12-10T06:32:11.630Z,48.3,61.1,,55,,,
2017-12-10T06:32:21.639Z,48.3,60.8,,55,,,
2017-12-10T06:32:31.628Z,48.4,60.5,,55,,,
2017-12-10T06:32:41.628Z,48.4,60.1,,55,,,
2017-12-10T06:32:51.628Z,48.4,59.9,,55,,,
2017-12-10T06:33:01.628Z,48.4,59.7,,55,,,
2017-12-10T06:33:11.628Z,48.4,59.4,,55,,,
2017-12-10T06:33:21.628Z,48.4,59.2,,55,,,
2017-12-10T06:33:32.627Z,48.4,58.9,,55,,,
2017-12-10T06:33:41.633Z,48.3,58.7,,55,,,
2017-12-10T06:33:51.628Z,48.3,58.5,,55,,,
2017-12-10T06:34:01.630Z,48.3,58.3,,55,,,
2017-12-10T06:34:11.628Z,48.3,,,55,,,
2017-12-10T06:34:21.629Z,48.2,58.4,,55,,,
2017-12-10T06:34:31.628Z,48.2,58.5,,55,,,
2017-12-10T06:34:41.629Z,48.1,58.6,,55,,,
2017-12-10T06:34:51.628Z,48.1,58.7,,55,,,
2017-12-10T06:35:01.628Z,48.1,59,,55,,,
2017-12-10T06:35:11.630Z,48.1,,,55,,,
2017-12-10T06:35:21.631Z,48,59.1,,55,,,
2017-12-10T06:35:31.629Z,48,,,55,,,
2017-12-10T06:35:41.629Z,48,59.2,,55,,,
2017-12-10T06:35:51.628Z,48,,,55,,,
2017-12-10T06:36:01.628Z,47.8,59.3,,55,,,
2017-12-10T06:36:11.628Z,47.8,59.4,,55,,,
2017-12-10T06:36:26.655Z,47.8,,,55,,,
2017-12-10T06:36:31.629Z,47.8,59.5,,55,,,
2017-12-10T06:36:41.629Z,47.7,,,55,,,
2017-12-10T06:36:51.629Z,47.7,,,55,,,
2017-12-10T06:37:01.628Z,47.7,59.7,,55,,,
2017-12-10T06:37:11.629Z,47.6,,,55,,,
2017-12-10T06:37:21.629Z,47.6,59.8,,55,,,
2017-12-10T06:37:31.629Z,47.6,,,55,,,
2017-12-10T06:37:41.629Z,47.5,,,55,,,
2017-12-10T06:37:51.628Z,47.5,,,55,,,
2017-12-10T06:38:01.628Z,47.5,59.9,,55,,,
2017-12-10T06:38:11.629Z,47.4,,,55,,,
2017-12-10T06:38:21.629Z,47.4,,,55,,,
2017-12-10T06:38:31.629Z,47.3,,,55,,,
2017-12-10T06:38:41.629Z,47.3,,,55,,,
2017-12-10T06:38:51.629Z,47.3,,,55,,,
2017-12-10T06:39:01.629Z,47.2,60,,55,,,
2017-12-10T06:39:16.654Z,47.2,,,55,,,
2017-12-10T06:39:21.628Z,47,,,55,,,
2017-12-10T06:39:31.629Z,47,,,55,,,
2017-12-10T06:39:41.630Z,46.9,,,55,,,
2017-12-10T06:39:51.628Z,46.9,,,55,,,
2017-12-10T06:40:01.629Z,46.8,,,55,,,
2017-12-10T06:40:11.629Z,46.8,62.4,79,55,0,2,
2017-12-10T06:40:21.629Z,46.7,67.3,58,55,,,
2017-12-10T06:40:31.629Z,46.7,67.9,29,55,,,
2017-12-10T06:40:42.377Z,46.6,61.9,,55,,,
2017-12-10T06:40:51.633Z,46.6,58.8,,55,,,
2017-12-10T06:41:01.630Z,46.5,57.4,,55,,,
2017-12-10T06:41:11.629Z,46.5,56.4,,55,,,
2017-12-10T06:41:21.629Z,46.4,57,,55,,,
2017-12-10T06:41:31.629Z,46.4,57.6,,55,,,
2017-12-10T06:41:41.629Z,46.4,57.7,,55,,,
2017-12-10T06:41:51.629Z,46.4,57.4,,55,,,
