Time,HwActive,HwTOutlet,ActPow,HwTSet,PrimTSet,PrimT,ChActive
2017-12-17T11:05:32.984Z,,46,,55,,54.6,
2017-12-17T11:05:42.984Z,,46,,55,,,
2017-12-17T11:05:52.983Z,,45.9,,55,,54.7,
2017-12-17T11:06:02.983Z,,45.9,,55,,54.8,
2017-12-17T11:06:12.983Z,,45.8,,55,,,
2017-12-17T11:06:23.095Z,,45.8,,55,,54.9,
2017-12-17T11:06:32.983Z,,45.7,,55,,55,
2017-12-17T11:06:42.983Z,,45.7,,55,,,
2017-12-17T11:06:52.987Z,,45.6,,55,,55.1,
2017-12-17T11:07:02.983Z,,45.6,,55,,,
2017-12-17T11:07:12.983Z,,45.5,,55,,55.2,
2017-12-17T11:07:22.985Z,,45.5,,55,,,
2017-12-17T11:07:32.984Z,,45.3,,55,,55.3,
2017-12-17T11:07:48.118Z,,45.2,,55,,,
2017-12-17T11:07:52.983Z,,45.2,,55,,,
2017-12-17T11:08:02.985Z,,45.1,,55,,55.5,
2017-12-17T11:08:12.983Z,,45.1,,55,,,
2017-12-17T11:08:22.984Z,,45,,55,,,
2017-12-17T11:08:32.983Z,,44.9,,55,,55.6,
2017-12-17T11:08:42.984Z,,44.9,,55,,,
2017-12-17T11:08:52.984Z,,44.8,,55,,,
2017-12-17T11:09:02.983Z,,44.8,,55,,,
2017-12-17T11:09:13.979Z,,44.7,,55,,,
2017-12-17T11:09:22.984Z,,44.7,,55,,,
2017-12-17T11:09:32.983Z,,44.5,,55,,55.7,
2017-12-17T11:09:42.985Z,,44.5,,55,,,
2017-12-17T11:09:52.983Z,,44.4,,55,,,
2017-12-17T11:10:02.984Z,,44.3,,55,,,
2017-12-17T11:10:12.985Z,,44.3,,55,,,
2017-12-17T11:10:22.984Z,,44.2,,55,,,
2017-12-17T11:10:32.985Z,,44.2,,55,,,
2017-12-17T11:10:42.984Z,,44.1,,55,,,
2017-12-17T11:10:52.983Z,,44.1,,55,,,
2017-12-17T11:11:04.025Z,,44,,55,,,
2017-12-17T11:11:12.983Z,,44,,55,,55.8,
2017-12-17T11:11:22.983Z,,43.9,,55,,55.7,
2017-12-17T11:11:32.983Z,,43.9,,55,,,
2017-12-17T11:11:42.983Z,,43.7,,55,,55.8,
2017-12-17T11:11:52.984Z,,43.6,,55,,,
2017-12-17T11:12:05.143Z,,43.6,,55,,55.7,
2017-12-17T11:12:12.987Z,,43.5,,55,,,
2017-12-17T11:12:22.983Z,,43.5,,55,,,
2017-12-17T11:12:32.983Z,,43.4,,55,,,
2017-12-17T11:12:42.983Z,,43.3,,55,,,
2017-12-17T11:12:52.984Z,,43.3,,55,,,
2017-12-17T11:13:02.983Z,,43.3,,55,,,
2017-12-17T11:13:12.983Z,,43.2,,55,,,
2017-12-17T11:13:22.983Z,,43.1,,55,,,
2017-12-17T11:13:32.983Z,,43.1,,55,,,
2017-12-17T11:13:42.983Z,,43,,55,,,
2017-12-17T11:13:52.984Z,,43,,55,,,
2017-12-17T11:14:03.975Z,,42.8,,55,,,
2017-12-17T11:14:12.984Z,0,42.8,79,55,,58.6,2
2017-12-17T11:14:22.994Z,,42.7,54,55,,63.2,
2017-12-17T11:14:32.984Z,,42.7,29,55,,62.6,
2017-12-17T11:14:42.985Z,,,,,,57.5,
2017-12-17T11:14:53.977Z,,42.6,,55,,53.9,
2017-12-17T11:15:03.131Z,,42.6,,55,,51.9,
2017-12-17T11:15:13.977Z,,42.5,,55,,50.9,
2017-12-17T11:15:22.986Z,,42.5,,55,,51.1,
2017-12-17T11:15:32.985Z,,42.5,,55,,52,
2017-12-17T11:15:42.986Z,,42.4,,55,,52.3,
2017-12-17T11:15:52.985Z,,42.4,,55,,51.9,
2017-12-17T11:16:02.985Z,,42.4,,55,,52,
2017-12-17T11:16:12.985Z,,42.4,,55,,,
2017-12-17T11:16:22.991Z,,42.4,,55,,52.3,
2017-12-17T11:16:32.985Z,,42.4,,55,,52.5,
2017-12-17T11:16:44.035Z,,42.4,,55,,52.6,
2017-12-17T11:16:52.984Z,,42.4,,55,,53,
2017-12-17T11:17:02.985Z,,42.3,,55,,,
2017-12-17T11:17:12.985Z,,42.3,,55,,53.2,
2017-12-17T11:17:22.987Z,,42.4,,55,,53.3,
2017-12-17T11:17:32.985Z,,42.4,,55,,53.5,
2017-12-17T11:17:43.982Z,,42.5,,55,,53.7,
2017-12-17T11:17:52.985Z,,42.5,,55,,54,
2017-12-17T11:18:02.985Z,,42.5,,55,,54.1,
2017-12-17T11:18:12.984Z,,42.6,,55,,54.3,
2017-12-17T11:18:22.984Z,,42.6,,55,,54.4,
2017-12-17T11:18:32.985Z,,42.6,,55,,54.7,
2017-12-17T11:18:42.984Z,,42.7,,55,,54.8,
2017-12-17T11:18:52.984Z,,42.7,,55,,55,
2017-12-17T11:19:02.985Z,,42.8,,55,,,
2017-12-17T11:19:12.984Z,,42.8,,55,,55.2,
2017-12-17T11:19:22.985Z,,43,,55,,55.3,
2017-12-17T11:19:32.985Z,,43,,55,,55.5,
2017-12-17T11:19:42.984Z,,43.1,,55,,55.7,
2017-12-17T11:19:52.984Z,,43.1,,55,,55.8,
2017-12-17T11:20:02.984Z,,43.2,,55,,56,
2017-12-17T11:20:12.984Z,,43.3,,55,,,
2017-12-17T11:20:22.991Z,,43.3,,55,,56.3,
2017-12-17T11:20:38.009Z,,43.4,,55,,56.4,
2017-12-17T11:20:42.984Z,,43.4,,55,,56.5,
2017-12-17T11:20:52.985Z,,43.5,,55,,56.6,
2017-12-17T11:21:02.986Z,,43.5,,55,,56.9,
2017-12-17T11:21:12.984Z,,43.6,,55,,57,
2017-12-17T11:21:22.985Z,,43.7,,55,,,
2017-12-17T11:21:32.984Z,0,43.7,0,55,,57.4,2
2017-12-17T11:21:42.985Z,,43.9,,55,,56.9,
2017-12-17T11:21:52.984Z,,43.9,,55,,55,
2017-12-17T11:22:04.095Z,,44,,55,,53.9,
2017-12-17T11:22:12.985Z,,44.1,,55,,53.5,
2017-12-17T11:22:22.988Z,,44.1,,55,,53.3,
2017-12-17T11:22:32.985Z,,44.2,,55,,53.5,
2017-12-17T11:22:42.985Z,,44.2,,55,,53.9,
2017-12-17T11:22:52.986Z,,44.3,,55,,53.8,
2017-12-17T11:23:02.988Z,,44.3,,55,,53.4,
2017-12-17T11:23:12.985Z,,44.3,,55,,52.9,
2017-12-17T11:23:29.003Z,,44.4,,55,,52.8,
2017-12-17T11:23:32.985Z,,44.4,,55,,52.7,
2017-12-17T11:23:42.985Z,,44.4,,55,,52.4,
2017-12-17T11:23:52.985Z,,44.4,,55,,52.2,
2017-12-17T11:24:02.985Z,,44.4,,55,,51.9,
2017-12-17T11:24:12.986Z,,44.3,,55,,,
2017-12-17T11:24:22.985Z,,44.3,,55,,51.8,
2017-12-17T11:24:32.986Z,,44.3,,55,,51.4,
2017-12-17T11:24:42.985Z,,44.3,,55,,,
2017-12-17T11:24:53.366Z,,44.2,,55,,51.8,
2017-12-17T11:25:02.986Z,0,44.2,79,55,,53.3,2
2017-12-17T11:25:12.985Z,,44.1,62,55,,61.2,
2017-12-17T11:25:22.995Z,,44.1,32,55,,64.1,
2017-12-17T11:25:32.986Z,,44,29,55,,61.8,
2017-12-17T11:25:42.986Z,,44,,55,,58.8,
2017-12-17T11:25:52.989Z,,43.9,,55,,56.9,
2017-12-17T11:26:02.985Z,,43.9,,55,,55.8,
2017-12-17T11:26:12.986Z,,43.9,,55,,55.2,
2017-12-17T11:26:22.986Z,,43.7,,55,,56,
2017-12-17T11:26:32.986Z,,43.7,,55,,56.3,
2017-12-17T11:26:42.986Z,,43.7,,55,,56.4,
2017-12-17T11:26:52.986Z,,43.7,,55,,56.5,
2017-12-17T11:27:02.987Z,0,43.9,0,55,,56.9,2
2017-12-17T11:27:12.985Z,,43.9,,55,,55.9,
2017-12-17T11:27:22.986Z,,44,,55,,54.9,
2017-12-17T11:27:32.986Z,,44,,55,,53.5,
2017-12-17T11:27:43.977Z,,44.1,,55,,53.3,
2017-12-17T11:27:52.986Z,,44.1,,55,,53,
2017-12-17T11:28:02.985Z,,44.2,,55,,53.1,
2017-12-17T11:28:12.986Z,,44.2,,55,,53.4,
2017-12-17T11:28:22.986Z,,44.3,,55,,53.3,
2017-12-17T11:28:32.986Z,,44.3,,55,,52.9,
2017-12-17T11:28:42.987Z,,44.3,,55,,52.7,
2017-12-17T11:28:52.988Z,,44.3,,55,,52.3,
2017-12-17T11:29:02.988Z,,44.4,,55,,51.9,
2017-12-17T11:29:12.986Z,,44.4,,55,,,
2017-12-17T11:29:22.986Z,,44.4,,55,,51.6,
2017-12-17T11:29:32.985Z,,44.3,,55,,51.4,
2017-12-17T11:29:42.986Z,,44.3,,55,,51.2,
2017-12-17T11:29:52.985Z,,44.3,,55,,51,
2017-12-17T11:30:08.006Z,0,44.3,79,55,,53.4,2
2017-12-17T11:30:12.987Z,,44.2,55,55,,59.4,
2017-12-17T11:30:22.985Z,,44.2,34,55,,60.4,
2017-12-17T11:30:33.992Z,,44.1,29,55,,58.8,
2017-12-17T11:30:42.986Z,,44.1,,55,,56.9,
2017-12-17T11:30:52.987Z,,44.1,,55,,56.7,
2017-12-17T11:31:02.987Z,0,44,0,55,,55.9,2
2017-12-17T11:31:12.986Z,,44,,55,,54.9,
2017-12-17T11:31:22.987Z,,43.9,,55,,53.9,
2017-12-17T11:31:32.987Z,,43.9,,55,,53.4,
2017-12-17T11:31:42.986Z,,43.9,,55,,53,
2017-12-17T11:31:52.986Z,,43.9,,55,,53,
2017-12-17T11:32:02.986Z,,43.9,,55,,52.9,
2017-12-17T11:32:12.988Z,,43.9,,55,,52.7,
2017-12-17T11:32:22.988Z,,43.9,,55,,52.3,
2017-12-17T11:32:32.986Z,,43.9,,55,,51.9,
2017-12-17T11:32:42.986Z,,44,,55,,51.8,
2017-12-17T11:32:52.988Z,,43.9,,55,,51.6,
2017-12-17T11:33:02.987Z,,43.9,,55,,51.3,
2017-12-17T11:33:12.986Z,,43.9,,55,,51.1,
2017-12-17T11:33:23.985Z,,43.9,,55,,50.9,
2017-12-17T11:33:32.987Z,,43.9,,55,,50.8,
2017-12-17T11:33:42.986Z,,43.9,,55,,50.7,
2017-12-17T11:33:52.986Z,,43.7,,55,,50.6,
2017-12-17T11:34:02.987Z,,43.7,,55,,50.3,
2017-12-17T11:34:12.989Z,,43.7,,55,,,
2017-12-17T11:34:22.987Z,,43.6,,55,,50.4,
2017-12-17T11:34:32.988Z,,43.6,,55,,50.6,
2017-12-17T11:34:44.089Z,,43.5,,55,,50.7,
2017-12-17T11:34:52.986Z,,43.5,,55,,50.8,
2017-12-17T11:35:08.037Z,,43.4,,55,,,
2017-12-17T11:35:12.987Z,,43.4,,55,,50.9,
2017-12-17T11:35:22.987Z,,43.3,,55,,51,
2017-12-17T11:35:32.989Z,,43.3,,55,,,
2017-12-17T11:35:42.987Z,,43.2,,55,,51.1,
2017-12-17T11:35:52.987Z,,43.2,,55,,,
2017-12-17T11:36:02.987Z,,43.1,,55,,,
2017-12-17T11:36:18.007Z,,43.1,,55,,51.2,
2017-12-17T11:36:22.988Z,,43,,55,,51.3,
2017-12-17T11:36:32.987Z,,43,,55,,,
2017-12-17T11:36:42.987Z,,42.8,,55,,,
2017-12-17T11:36:52.989Z,,42.8,,55,,51.4,
2017-12-17T11:37:04.079Z,,42.7,,55,,,
2017-12-17T11:37:12.987Z,,42.6,,55,,,
2017-12-17T11:37:22.987Z,,42.6,,55,,51.6,
2017-12-17T11:37:32.987Z,,42.6,,55,,,
2017-12-17T11:37:42.988Z,,42.5,,55,,,
2017-12-17T11:37:52.987Z,,42.5,,55,,51.7,
2017-12-17T11:38:08.057Z,,42.4,,55,,,
2017-12-17T11:38:12.989Z,,42.3,,55,,,
2017-12-17T11:38:22.988Z,,42.3,,55,,,
2017-12-17T11:38:32.987Z,,42.2,,55,,,
2017-12-17T11:38:42.988Z,,42.2,,55,,51.8,
2017-12-17T11:38:52.987Z,,42,,55,,,
2017-12-17T11:39:08.748Z,,42,,55,,,
2017-12-17T11:39:12.987Z,,41.9,,55,,,
2017-12-17T11:39:22.988Z,,41.9,,55,,,
2017-12-17T11:39:32.991Z,,41.8,,55,,,
2017-12-17T11:39:42.987Z,,41.8,,55,,51.9,
2017-12-17T11:39:52.988Z,0,41.7,79,55,,53.4,2
2017-12-17T11:40:02.988Z,,41.6,65,55,,59.1,
2017-12-17T11:40:12.989Z,,41.6,48,55,,61.1,
2017-12-17T11:40:22.988Z,,41.5,29,55,,57.9,
2017-12-17T11:40:33.667Z,,41.5,,55,,53.8,
2017-12-17T11:40:42.987Z,,41.5,,55,,51.9,
2017-12-17T11:40:52.987Z,,41.4,,55,,50.9,
2017-12-17T11:41:02.988Z,,41.4,,55,,50.5,
2017-12-17T11:41:14.039Z,,41.2,,55,,51.1,
2017-12-17T11:41:22.988Z,,41.2,,55,,51.6,
2017-12-17T11:41:32.987Z,,41.2,,55,,,
2017-12-17T11:41:42.989Z,,41.2,,55,,51.5,
2017-12-17T11:41:59.308Z,,41.2,,55,,51.6,
2017-12-17T11:42:02.987Z,,41.2,,55,,51.7,
2017-12-17T11:42:12.988Z,,41.2,,55,,52,
2017-12-17T11:42:22.990Z,,41.2,,55,,52.2,
2017-12-17T11:42:32.989Z,,41.2,,55,,,
2017-12-17T11:42:42.988Z,,41.4,,55,,52.3,
2017-12-17T11:42:54.141Z,0,41.4,29,55,75,52.5,2
2017-12-17T11:43:02.988Z,,41.4,,55,,52.6,
2017-12-17T11:43:12.987Z,,41.5,,55,,52.7,
2017-12-17T11:43:24.036Z,,41.5,,55,,53,
2017-12-17T11:43:32.988Z,,41.5,,55,,,
2017-12-17T11:43:42.988Z,,41.6,,55,,53.1,
2017-12-17T11:43:52.988Z,,41.6,,55,,53.2,
2017-12-17T11:44:02.989Z,,41.6,,55,,53.3,
2017-12-17T11:44:12.991Z,,41.7,,55,,53.4,
2017-12-17T11:44:22.989Z,,41.7,,55,,53.5,
2017-12-17T11:44:32.988Z,,41.7,,55,,53.7,
2017-12-17T11:44:42.988Z,,41.8,,55,,,
2017-12-17T11:44:52.988Z,,41.8,,55,,54,
2017-12-17T11:45:02.988Z,,41.9,,55,,,
2017-12-17T11:45:13.254Z,,41.9,,55,,54.1,
2017-12-17T11:45:23.626Z,,42,,55,,54.2,
2017-12-17T11:45:33.332Z,,42,,55,,54.3,
2017-12-17T11:45:43.268Z,,42.2,,55,,,
2017-12-17T11:45:52.989Z,,42.2,,55,,54.4,
2017-12-17T11:46:02.988Z,,42.3,,55,,54.5,
2017-12-17T11:46:12.988Z,,42.3,,55,,54.7,
2017-12-17T11:46:22.989Z,,42.4,,55,,54.8,
2017-12-17T11:46:32.988Z,,42.4,,55,,54.9,
2017-12-17T11:46:42.988Z,,42.5,,55,,55,
2017-12-17T11:46:52.989Z,,42.5,,55,,,
2017-12-17T11:47:02.989Z,,42.6,,55,,55.1,
2017-12-17T11:47:12.988Z,,42.6,,55,,,
2017-12-17T11:47:22.988Z,,42.7,,55,,55.2,
2017-12-17T11:47:32.989Z,,42.7,,55,,55.3,
2017-12-17T11:47:42.989Z,0,42.8,0,55,,55.7,2
2017-12-17T11:47:52.988Z,,42.8,,55,,54.9,
2017-12-17T11:48:02.988Z,,42.8,,55,,52.8,
2017-12-17T11:48:12.988Z,,43,,55,,51.7,
2017-12-17T11:48:22.990Z,,43.1,,55,,51.6,
2017-12-17T11:48:32.988Z,,43.1,,55,,51.3,
2017-12-17T11:48:42.988Z,,43.1,,55,,51.5,
2017-12-17T11:48:54.150Z,,43.2,,55,,51.9,
2017-12-17T11:49:03.989Z,,43.2,,55,,51.7,
2017-12-17T11:49:12.988Z,,43.2,,55,,51.3,
2017-12-17T11:49:22.992Z,,43.3,,55,,50.9,
2017-12-17T11:49:32.990Z,,43.3,,55,,50.8,
2017-12-17T11:49:45.110Z,,43.3,,55,,50.6,
2017-12-17T11:49:52.989Z,,43.3,,55,,50.3,
2017-12-17T11:50:02.989Z,,43.3,,55,,50.1,
2017-12-17T11:50:12.988Z,,43.2,,55,,49.9,
2017-12-17T11:50:22.989Z,,43.2,,55,,49.8,
2017-12-17T11:50:32.989Z,,43.2,,55,,49.5,
2017-12-17T11:50:42.988Z,,43.1,,55,,49.3,
2017-12-17T11:50:52.989Z,,43.1,,55,,,
2017-12-17T11:51:02.991Z,,43.1,,55,,49.4,
2017-12-17T11:51:12.989Z,,43,,55,,49.7,
2017-12-17T11:51:22.989Z,,43,,55,,49.8,
2017-12-17T11:51:32.989Z,,42.8,,55,,50,
2017-12-17T11:51:42.989Z,,42.8,,55,,,
2017-12-17T11:51:59.002Z,,42.7,,55,,50.1,
2017-12-17T11:52:02.988Z,,42.7,,55,,50.2,
2017-12-17T11:52:12.989Z,,42.6,,55,,50.3,
2017-12-17T11:52:22.991Z,,42.6,,55,,50.4,
2017-12-17T11:52:32.991Z,,42.5,,55,,,
2017-12-17T11:52:42.989Z,,42.4,,55,,50.6,
2017-12-17T11:52:52.990Z,,42.4,,55,,50.7,
2017-12-17T11:53:02.989Z,,42.4,,55,,,
2017-12-17T11:53:12.990Z,,42.3,,55,,50.8,
2017-12-17T11:53:23.006Z,,42.2,,55,,50.9,
2017-12-17T11:53:32.989Z,,42.2,,55,,,
2017-12-17T11:53:42.992Z,,42,,55,,51,
2017-12-17T11:53:52.989Z,,42,,55,,,
2017-12-17T11:54:02.989Z,,41.9,,55,,51.1,
2017-12-17T11:54:12.989Z,,41.9,,55,,,
2017-12-17T11:54:22.995Z,,41.8,,55,,,
2017-12-17T11:54:32.989Z,,41.7,,55,,51.2,
2017-12-17T11:54:48.046Z,,41.7,,55,,,
2017-12-17T11:54:52.989Z,,41.6,,55,,,
2017-12-17T11:55:02.992Z,,41.6,,55,,51.3,
2017-12-17T11:55:12.989Z,,41.5,,55,,,
2017-12-17T11:55:22.989Z,,41.5,,55,,,
2017-12-17T11:55:32.989Z,,41.4,,55,,51.4,
2017-12-17T11:55:42.990Z,,41.4,,55,,,
2017-12-17T11:55:52.989Z,,41.2,,55,,,
2017-12-17T11:56:02.989Z,,41.2,,55,,,
2017-12-17T11:56:13.779Z,,41.1,,55,,,
2017-12-17T11:56:22.992Z,,41.1,,55,,,
2017-12-17T11:56:32.989Z,,41,,55,,51.6,
2017-12-17T11:56:42.990Z,,41,,55,,,
2017-12-17T11:56:52.990Z,,40.9,,55,,,
2017-12-17T11:57:02.990Z,,40.8,,55,,,
2017-12-17T11:57:12.989Z,,40.8,,55,,,
2017-12-17T11:57:22.990Z,,40.8,,55,,,
2017-12-17T11:57:38.472Z,0,40.7,79,55,,51.7,2
2017-12-17T11:57:42.990Z,,40.6,74,55,,57.4,
2017-12-17T11:57:52.990Z,,40.6,49,55,,60.1,
2017-12-17T11:58:02.989Z,,40.5,29,55,,57.8,
2017-12-17T11:58:12.990Z,,40.5,,55,,53.8,
2017-12-17T11:58:22.990Z,,40.3,,55,,50.9,
2017-12-17T11:58:32.991Z,,40.3,,55,,49.9,
2017-12-17T11:58:42.990Z,,40.3,,55,,49.3,
2017-12-17T11:58:52.990Z,,40.2,,55,,50,
2017-12-17T11:59:04.171Z,,40.2,,55,,50.2,
2017-12-17T11:59:12.990Z,,40.2,,55,,50.3,
2017-12-17T11:59:22.990Z,,40.2,,55,,50.5,
2017-12-17T11:59:32.990Z,,40.2,,55,,,
2017-12-17T11:59:42.990Z,,40.1,,55,,50.7,
2017-12-17T11:59:52.995Z,,40.2,,55,,51,
2017-12-17T12:00:02.990Z,,40.2,,55,,,
2017-12-17T12:00:12.990Z,,40.2,,55,,51.1,
2017-12-17T12:00:22.991Z,,40.2,,55,,51.4,
2017-12-17T12:00:32.992Z,,40.2,,55,,,
2017-12-17T12:00:42.990Z,,40.2,,55,,51.6,
2017-12-17T12:00:52.990Z,,40.3,,55,,,
2017-12-17T12:01:02.990Z,,40.3,,55,,51.8,
2017-12-17T12:01:12.990Z,,40.3,,55,,52,
2017-12-17T12:01:22.991Z,,40.5,,55,,,
2017-12-17T12:01:32.993Z,,40.5,,55,,52.2,
2017-12-17T12:01:42.990Z,,40.6,,55,,52.3,
2017-12-17T12:01:53.988Z,,40.6,,55,,52.5,
2017-12-17T12:02:02.991Z,,40.7,,55,,52.6,
2017-12-17T12:02:12.990Z,,40.7,,55,,52.7,
2017-12-17T12:02:22.991Z,,40.7,,55,,53,
2017-12-17T12:02:32.991Z,,40.8,,55,,53.1,
2017-12-17T12:02:42.991Z,,40.8,,55,,53.2,
2017-12-17T12:02:52.990Z,,40.9,,55,,53.3,
2017-12-17T12:03:02.991Z,,40.9,,55,,53.5,
2017-12-17T12:03:12.991Z,,41,,55,,53.6,
2017-12-17T12:03:22.991Z,,41,,55,,53.7,
2017-12-17T12:03:32.991Z,,41.1,,55,,54,
2017-12-17T12:03:42.990Z,,41.1,,55,,,
2017-12-17T12:03:52.991Z,,41.2,,55,,54.1,
2017-12-17T12:04:02.991Z,,41.4,,55,,54.2,
2017-12-17T12:04:12.991Z,,41.4,,55,,54.3,
2017-12-17T12:04:22.991Z,,41.5,,55,,54.4,
2017-12-17T12:04:32.991Z,,41.5,,55,,54.7,
2017-12-17T12:04:43.983Z,,41.6,,55,,54.8,
2017-12-17T12:04:52.990Z,,41.6,,55,,,
2017-12-17T12:05:02.990Z,,41.7,,55,,55,
2017-12-17T12:05:12.991Z,,41.7,,55,,55.1,
2017-12-17T12:05:22.991Z,,41.8,,55,,55.2,
2017-12-17T12:05:32.991Z,,41.8,,55,,55.3,
2017-12-17T12:05:42.991Z,,41.9,,55,,55.5,
2017-12-17T12:05:52.991Z,,42,,55,,55.6,
2017-12-17T12:06:02.991Z,,42,,55,,55.7,
2017-12-17T12:06:12.996Z,,42.2,,55,,55.8,
2017-12-17T12:06:22.991Z,,42.3,,55,,,
2017-12-17T12:06:32.992Z,,42.3,,55,,56,
2017-12-17T12:06:42.990Z,,42.4,,55,,,
2017-12-17T12:06:52.992Z,,42.4,,55,,56.2,
2017-12-17T12:07:02.991Z,,42.5,,55,,56.3,
2017-12-17T12:07:12.991Z,,42.6,,55,,56.4,
2017-12-17T12:07:22.992Z,,42.6,,55,,56.5,
2017-12-17T12:07:33.986Z,,42.6,,55,,56.6,
2017-12-17T12:07:42.991Z,,42.7,,55,,56.7,
2017-12-17T12:07:52.991Z,,42.8,,55,,56.9,
2017-12-17T12:08:02.995Z,,43,,55,,57,
2017-12-17T12:08:12.991Z,,43,,55,,,
2017-12-17T12:08:22.991Z,,43.1,,55,,57.1,
2017-12-17T12:08:32.991Z,,43.1,,55,,57.2,
2017-12-17T12:08:42.991Z,,43.2,,55,,57.3,
2017-12-17T12:08:52.993Z,,43.3,,55,,,
2017-12-17T12:09:02.992Z,,43.3,,55,,57.4,
2017-12-17T12:09:12.992Z,,43.4,,55,,57.6,
2017-12-17T12:09:22.992Z,,43.4,,55,,57.7,
2017-12-17T12:09:32.991Z,,43.5,,55,,57.8,
2017-12-17T12:09:42.991Z,,43.6,,55,,57.9,
2017-12-17T12:09:52.991Z,,43.6,,55,,58,
2017-12-17T12:10:02.991Z,,43.7,,55,,,
2017-12-17T12:10:12.991Z,,43.7,,55,,58.1,
2017-12-17T12:10:28.011Z,,43.9,,55,,58.3,
2017-12-17T12:10:32.992Z,,44,,55,,,
2017-12-17T12:10:42.992Z,,44,,55,,58.4,
2017-12-17T12:10:52.992Z,,44.1,,55,,,
2017-12-17T12:11:02.991Z,,44.1,,55,,58.5,
2017-12-17T12:11:12.992Z,,44.2,,55,,58.6,
2017-12-17T12:11:22.993Z,,44.2,,55,,,
2017-12-17T12:11:33.085Z,,44.3,,55,,58.7,
2017-12-17T12:11:42.992Z,,44.4,,55,,58.8,
2017-12-17T12:11:53.125Z,,44.4,,55,,59,
2017-12-17T12:12:02.993Z,0,44.5,0,55,,58.9,2
2017-12-17T12:12:12.992Z,,44.5,,55,,57.6,
2017-12-17T12:12:22.995Z,,44.7,,55,,56.5,
2017-12-17T12:12:32.991Z,,44.7,,55,,55.7,
2017-12-17T12:12:42.992Z,,44.8,,55,,55.2,
2017-12-17T12:12:52.991Z,,44.8,,55,,55.1,
2017-12-17T12:13:02.992Z,,44.9,,55,,55.3,
2017-12-17T12:13:19.006Z,,44.9,,55,,55.6,
2017-12-17T12:13:22.992Z,,45,,55,,55.2,
2017-12-17T12:13:32.992Z,,45,,55,,54.9,
2017-12-17T12:13:42.992Z,,45,,55,,54.6,
2017-12-17T12:13:52.992Z,,45,,55,,54.3,
2017-12-17T12:14:02.993Z,,45,,55,,54.1,
2017-12-17T12:14:12.992Z,,45,,55,,53.9,
2017-12-17T12:14:22.993Z,,45,,55,,53.7,
2017-12-17T12:14:32.995Z,,45,,55,,53.6,
2017-12-17T12:14:43.862Z,,45,,55,,53.3,
2017-12-17T12:14:52.991Z,,44.9,,55,,53.2,
2017-12-17T12:15:02.993Z,,44.9,,55,,53,
2017-12-17T12:15:12.992Z,,44.8,,55,,,
2017-12-17T12:15:22.992Z,,44.8,,55,,53.2,
2017-12-17T12:15:32.992Z,,44.8,,55,,53.3,
2017-12-17T12:15:42.992Z,,44.7,,55,,53.4,
2017-12-17T12:15:52.993Z,,44.7,,55,,53.6,
2017-12-17T12:16:02.992Z,,44.5,,55,,53.7,
2017-12-17T12:16:12.993Z,,44.5,,55,,53.8,
2017-12-17T12:16:22.992Z,,44.4,,55,,53.9,
2017-12-17T12:16:32.992Z,,44.4,,55,,54,
2017-12-17T12:16:42.992Z,,44.4,,55,,54.1,
2017-12-17T12:16:52.994Z,,44.3,,55,,,
2017-12-17T12:17:02.992Z,,44.3,,55,,54.2,
2017-12-17T12:17:12.992Z,,44.2,,55,,54.3,
2017-12-17T12:17:22.992Z,,44.2,,55,,,
2017-12-17T12:17:33.991Z,,44.1,,55,,54.4,
2017-12-17T12:17:43.004Z,,44.1,,55,,,
2017-12-17T12:17:52.993Z,,44,,55,,54.6,
2017-12-17T12:18:02.992Z,,44,,55,,,
2017-12-17T12:18:12.994Z,,44,,55,,54.7,
2017-12-17T12:18:22.992Z,,43.9,,55,,,
2017-12-17T12:18:32.992Z,,43.9,,55,,,
2017-12-17T12:18:42.992Z,,43.7,,55,,54.8,
2017-12-17T12:18:52.992Z,,43.7,,55,,,
2017-12-17T12:19:02.992Z,,43.6,,55,,,
2017-12-17T12:19:12.993Z,,43.6,,55,,54.9,
2017-12-17T12:19:22.993Z,,43.5,,55,,,
2017-12-17T12:19:32.998Z,0,43.5,79,55,,58.1,2
2017-12-17T12:19:42.994Z,,43.4,54,55,,63.2,
2017-12-17T12:19:52.993Z,,43.4,29,55,,62.9,
2017-12-17T12:20:02.993Z,,43.3,,55,,58.7,
2017-12-17T12:20:12.992Z,,43.3,,55,,55.9,
2017-12-17T12:20:23.985Z,1,43.3,124,55,0,54.2,0
2017-12-17T12:20:32.992Z,0,41,0,55,59,59.3,0
2017-12-17T12:20:42.993Z,,39.3,,55,,55.8,
2017-12-17T12:20:52.993Z,,39.1,,55,,56,
2017-12-17T12:21:02.993Z,,39.9,,55,,57,
2017-12-17T12:21:12.995Z,,41.6,,55,,58,
2017-12-17T12:21:22.993Z,,43.1,,55,,59,
2017-12-17T12:21:32.993Z,0,44.2,,55,75,59.3,2
2017-12-17T12:21:42.992Z,,45.1,,55,,59.4,
2017-12-17T12:21:52.993Z,,45.8,,55,,59.7,
2017-12-17T12:22:02.993Z,,46.5,,55,,59.8,
2017-12-17T12:22:12.994Z,,46.8,,55,,59.9,
2017-12-17T12:22:22.993Z,,47.3,,55,,60,
2017-12-17T12:22:32.993Z,,47.5,,55,,,
2017-12-17T12:22:42.993Z,,47.7,,55,,60.1,
2017-12-17T12:22:52.993Z,,48,,55,,60.2,
