Time,HwTOutlet,HwActive,ChActive,PrimT,PrimTSet,ActPow,HwTSet
2017-11-27T06:49:37.302Z,33.2,,,42.6,,,55
2017-11-27T06:49:47.304Z,33.2,,,42.7,,,55
2017-11-27T06:49:57.301Z,33.2,,,,,,55
2017-11-27T06:50:07.306Z,33.2,,,42.8,,,55
2017-11-27T06:50:17.307Z,33.2,,,,,,55
2017-11-27T06:50:27.350Z,33.2,,,43,,,55
2017-11-27T06:50:37.314Z,33.2,,,,,,55
2017-11-27T06:50:52.409Z,33.1,,,,,,55
2017-11-27T06:50:57.303Z,33.1,,,43.1,,,55
2017-11-27T06:51:07.301Z,33.1,,,,,,55
2017-11-27T06:51:17.303Z,33.1,,,,,,55
2017-11-27T06:51:27.318Z,33.1,,,43.2,,,55
2017-11-27T06:51:37.300Z,33,,,,,,55
2017-11-27T06:51:47.309Z,33,,,,,,55
2017-11-27T06:51:57.306Z,33,,,,,,55
2017-11-27T06:52:07.308Z,33,,,43.3,,,55
2017-11-27T06:52:17.304Z,33,,,,,,55
2017-11-27T06:52:27.327Z,33,,,,,,55
2017-11-27T06:52:37.301Z,32.8,,,,,,55
2017-11-27T06:52:47.301Z,32.8,,,,,,55
2017-11-27T06:52:57.303Z,32.8,,,43.4,,,55
2017-11-27T06:53:07.302Z,32.8,,,,,,55
2017-11-27T06:53:17.307Z,32.8,,,,,,55
2017-11-27T06:53:27.305Z,32.8,,,,,,55
2017-11-27T06:53:42.339Z,32.7,,,,,,55
2017-11-27T06:53:47.301Z,32.7,,,,,,55
2017-11-27T06:53:57.301Z,32.7,,,,,,55
2017-11-27T06:54:07.303Z,32.7,,,,,,55
2017-11-27T06:54:17.301Z,32.7,,,,,,55
2017-11-27T06:54:27.314Z,32.6,,,43.5,,,55
2017-11-27T06:54:37.303Z,32.6,,,,,,55
2017-11-27T06:54:47.303Z,32.6,,,43.4,,,55
2017-11-27T06:54:57.302Z,32.6,,,43.5,,,55
2017-11-27T06:55:08.345Z,32.6,,,43.4,,,55
2017-11-27T06:55:18.347Z,32.5,,,43.5,,,55
2017-11-27T06:55:27.308Z,32.5,,,,,,55
2017-11-27T06:55:37.302Z,32.5,0,2,43.5,,79,55
2017-11-27T06:55:48.356Z,32.5,,,49.1,,77,55
2017-11-27T06:55:57.302Z,32.5,,,53.1,,35,55
2017-11-27T06:56:07.302Z,32.3,,,50.7,,29,55
2017-11-27T06:56:17.303Z,32.3,,,46.6,,,55
2017-11-27T06:56:27.302Z,32.3,,,43.8,,,55
2017-11-27T06:56:37.314Z,32.3,,,42.7,,,55
2017-11-27T06:56:47.307Z,32.3,,,41.9,,,55
2017-11-27T06:56:57.316Z,32.2,0,2,42.6,,0,55
2017-11-27T06:57:07.302Z,32.2,,,42,,,55
2017-11-27T06:57:18.356Z,32.2,,,40.8,,,55
2017-11-27T06:57:27.404Z,32.2,,,39.6,,,55
2017-11-27T06:57:37.303Z,32.2,,,38.9,,,55
2017-11-27T06:57:47.308Z,32.2,,,38.9,,,55
2017-11-27T06:57:58.304Z,32.2,,,39.2,,,55
2017-11-27T06:58:07.304Z,32.2,,,39.4,,,55
2017-11-27T06:58:17.302Z,32.3,,,39.1,,,55
2017-11-27T06:58:27.316Z,32.3,,,38.9,,,55
2017-11-27T06:58:37.302Z,32.3,,,38.6,,,55
2017-11-27T06:58:47.303Z,32.3,,,38.4,,,55
2017-11-27T06:58:57.302Z,32.3,,,38.3,,,55
2017-11-27T06:59:07.303Z,32.3,,,38,,,55
2017-11-27T06:59:17.322Z,32.5,,,37.9,,,55
2017-11-27T06:59:27.306Z,32.5,,,37.7,,,55
2017-11-27T06:59:37.303Z,32.5,,,37.5,,,55
2017-11-27T06:59:47.303Z,32.5,,,37.4,,,55
2017-11-27T06:59:57.302Z,32.5,,,,,,55
2017-11-27T07:00:07.304Z,32.5,,,37.3,,,55
2017-11-27T07:00:17.327Z,32.5,,,,,,55
2017-11-27T07:00:27.304Z,32.5,,,37.2,,,55
2017-11-27T07:00:37.363Z,32.5,,,37,,,55
2017-11-27T07:00:48.296Z,32.5,,,36.9,,,55
2017-11-27T07:00:57.315Z,32.5,,,36.8,,,55
2017-11-27T07:01:07.307Z,32.5,,,,,,55
2017-11-27T07:01:17.303Z,32.3,,,36.9,,,55
2017-11-27T07:01:27.303Z,32.3,,,37,,,55
2017-11-27T07:01:37.303Z,32.3,,,,,,55
2017-11-27T07:01:47.303Z,32.3,,,37.2,,,55
2017-11-27T07:01:57.303Z,32.3,,,,,,55
2017-11-27T07:02:07.307Z,32.3,,,37.3,,,55
2017-11-27T07:02:17.303Z,32.2,,,,,,55
2017-11-27T07:02:27.307Z,32.2,,,,,,55
2017-11-27T07:02:37.303Z,32.2,,,37.4,,,55
2017-11-27T07:02:47.315Z,32.2,,,,,,55
2017-11-27T07:02:57.305Z,32.2,,,,,,55
2017-11-27T07:03:07.304Z,32.1,,,37.5,,,55
2017-11-27T07:03:17.303Z,32.1,,,,,,55
2017-11-27T07:03:27.305Z,32.1,,,,,,55
2017-11-27T07:03:38.305Z,32.1,,,,,,55
2017-11-27T07:03:48.307Z,32.1,,,,,,55
2017-11-27T07:03:57.320Z,32,,,37.7,,,55
2017-11-27T07:04:07.321Z,32,,,,,,55
2017-11-27T07:04:17.380Z,32,,,,,,55
2017-11-27T07:04:27.303Z,32,,,,,,55
2017-11-27T07:04:37.307Z,31.9,,,,,,55
2017-11-27T07:04:52.333Z,31.9,,,,,,55
2017-11-27T07:04:57.328Z,31.9,,,,,,55
2017-11-27T07:05:07.351Z,31.9,,,37.8,,,55
2017-11-27T07:05:17.452Z,31.7,,,,,,55
2017-11-27T07:05:27.391Z,31.7,,,,,,55
2017-11-27T07:05:37.305Z,31.7,,,,,,55
2017-11-27T07:05:47.312Z,31.7,,,,,,55
2017-11-27T07:05:57.305Z,31.6,,,,,,55
2017-11-27T07:06:07.303Z,31.6,,,,,,55
2017-11-27T07:06:17.304Z,31.6,,,,,,55
2017-11-27T07:06:32.337Z,31.6,,,,,,55
2017-11-27T07:06:37.306Z,31.5,,,37.9,,,55
2017-11-27T07:06:47.304Z,31.5,,,37.8,,,55
2017-11-27T07:06:57.309Z,31.5,,,,,,55
2017-11-27T07:07:07.306Z,31.5,,,37.9,,,55
2017-11-27T07:07:17.333Z,31.4,,,,,,55
2017-11-27T07:07:27.362Z,31.4,,,,,,55
2017-11-27T07:07:37.316Z,31.4,,,,,,55
2017-11-27T07:07:47.313Z,31.4,,,,,,55
2017-11-27T07:07:57.321Z,31.2,0,2,37.9,,79,55
2017-11-27T07:08:07.311Z,31.2,,,44.1,,,55
2017-11-27T07:08:17.304Z,31.2,,,49.2,,43,55
2017-11-27T07:08:27.305Z,31.2,,,47.8,,29,55
2017-11-27T07:08:37.317Z,31.1,,,43.9,,,55
2017-11-27T07:08:47.315Z,31.1,,,41.9,,,55
2017-11-27T07:08:57.306Z,31.1,,,40.6,,,55
2017-11-27T07:09:07.304Z,31.1,,,39.9,,,55
2017-11-27T07:09:19.570Z,31,,,40.2,,,55
2017-11-27T07:09:27.304Z,31,,,41.2,,,55
2017-11-27T07:09:37.311Z,31,,,41.7,,,55
2017-11-27T07:09:47.304Z,31,,,41.8,,,55
2017-11-27T07:09:57.313Z,31,,,,,,55
2017-11-27T07:10:08.348Z,31,,,42,,,55
2017-11-27T07:10:17.328Z,30.9,,,42.2,,,55
2017-11-27T07:10:27.305Z,30.9,,,42.5,,,55
2017-11-27T07:10:37.371Z,30.9,,,42.7,,,55
2017-11-27T07:10:47.308Z,30.9,,,43,,,55
2017-11-27T07:10:57.311Z,30.9,,,43.1,,,55
2017-11-27T07:11:07.310Z,31,,,,,,55
2017-11-27T07:11:17.310Z,31,,,43.4,,,55
2017-11-27T07:11:27.330Z,31,,,,,,55
2017-11-27T07:11:37.305Z,31,,,43.7,,,55
2017-11-27T07:11:47.313Z,31.1,,,44,,,55
2017-11-27T07:11:57.336Z,31.1,,,44.1,,,55
2017-11-27T07:12:12.473Z,31.2,,,44.3,,,55
2017-11-27T07:12:17.361Z,31.2,,,44.4,,,55
2017-11-27T07:12:27.304Z,31.4,,,44.8,,,55
2017-11-27T07:12:37.314Z,31.4,,,45,,,55
2017-11-27T07:12:47.310Z,31.5,,,45.1,,,55
2017-11-27T07:12:57.356Z,31.6,,,45.3,,,55
2017-11-27T07:13:07.311Z,31.6,,,45.4,,,55
2017-11-27T07:13:17.413Z,31.7,,,45.8,,,55
2017-11-27T07:13:27.305Z,31.7,,,46,,,55
2017-11-27T07:13:37.304Z,31.9,,,46.1,,,55
2017-11-27T07:13:47.354Z,32,,,46.2,,,55
2017-11-27T07:13:57.305Z,32.1,,,46.4,,,55
2017-11-27T07:14:07.310Z,32.1,,,46.7,,,55
2017-11-27T07:14:17.309Z,32.2,,,46.8,,,55
2017-11-27T07:14:27.344Z,32.3,,,47,,,55
2017-11-27T07:14:37.331Z,32.5,,,47.1,,,55
2017-11-27T07:14:47.366Z,32.5,,,47.3,,,55
2017-11-27T07:14:57.307Z,32.6,,,47.4,,,55
2017-11-27T07:15:07.305Z,32.7,,,47.7,,,55
2017-11-27T07:15:17.308Z,32.8,,,47.8,,,55
2017-11-27T07:15:27.306Z,32.8,,,48,,,55
2017-11-27T07:15:38.347Z,33,,,48.3,,,55
2017-11-27T07:15:47.310Z,33.1,0,2,47.9,,0,55
2017-11-27T07:15:57.314Z,33.2,,,46.6,,,55
2017-11-27T07:16:07.305Z,33.3,,,44.9,,,55
2017-11-27T07:16:17.311Z,33.5,,,44.5,,,55
2017-11-27T07:16:29.810Z,33.6,,,44.1,,,55
2017-11-27T07:16:37.322Z,33.7,,,44.2,,,55
2017-11-27T07:16:47.311Z,33.7,,,44.5,,,55
2017-11-27T07:16:57.305Z,33.8,,,,,,55
2017-11-27T07:17:07.305Z,34,,,44.2,,,55
2017-11-27T07:17:17.305Z,34.1,,,43.9,,,55
2017-11-27T07:17:27.345Z,34.1,,,43.7,,,55
2017-11-27T07:17:37.385Z,34.2,,,43.5,,,55
2017-11-27T07:17:47.398Z,34.3,,,43.3,,,55
2017-11-27T07:17:57.356Z,34.3,,,43.2,,,55
2017-11-27T07:18:07.385Z,34.3,,,43.1,,,55
2017-11-27T07:18:17.385Z,34.4,,,43,,,55
2017-11-27T07:18:27.322Z,34.4,,,42.7,,,55
2017-11-27T07:18:37.388Z,34.4,,,42.6,,,55
2017-11-27T07:18:47.384Z,34.4,,,42.5,,,55
2017-11-27T07:18:57.391Z,34.4,,,42.6,,,55
2017-11-27T07:19:07.410Z,34.4,,,42.8,,,55
2017-11-27T07:19:18.418Z,34.6,,,43,,,55
2017-11-27T07:19:27.374Z,34.6,,,43.1,,,55
2017-11-27T07:19:37.390Z,34.6,,,43.3,,,55
2017-11-27T07:19:47.337Z,34.4,,,43.4,,,55
2017-11-27T07:19:57.374Z,34.4,,,,,,55
2017-11-27T07:20:07.425Z,34.4,,,43.5,,,55
2017-11-27T07:20:17.369Z,34.4,,,43.6,,,55
2017-11-27T07:20:27.373Z,34.4,,,43.7,,,55
2017-11-27T07:20:37.394Z,34.4,,,43.9,,,55
2017-11-27T07:20:47.344Z,34.4,,,44,,,55
2017-11-27T07:20:57.324Z,34.4,,,,,,55
2017-11-27T07:21:07.438Z,34.4,,,,,,55
2017-11-27T07:21:17.305Z,34.4,,,44.1,,,55
2017-11-27T07:21:27.308Z,34.4,,,44.2,,,55
2017-11-27T07:21:37.333Z,34.4,,,,,,55
2017-11-27T07:21:47.317Z,34.4,,,44.3,,,55
2017-11-27T07:21:57.308Z,34.3,,,,,,55
2017-11-27T07:22:08.321Z,34.3,,,44.4,,,55
2017-11-27T07:22:17.323Z,34.3,,,,,,55
2017-11-27T07:22:27.330Z,34.3,,,,,,55
2017-11-27T07:22:37.341Z,34.3,,,44.5,,,55
2017-11-27T07:22:47.306Z,34.3,,,,,,55
2017-11-27T07:22:57.309Z,34.2,,,44.7,,,55
2017-11-27T07:23:07.306Z,34.2,,,,,,55
2017-11-27T07:23:17.314Z,34.2,,,,,,55
2017-11-27T07:23:27.306Z,34.2,,,,,,55
2017-11-27T07:23:37.305Z,34.2,,,44.8,,,55
2017-11-27T07:23:47.320Z,34.1,,,,,,55
2017-11-27T07:23:57.326Z,34.1,,,,,,55
2017-11-27T07:24:07.316Z,34.1,,,,,,55
2017-11-27T07:24:17.320Z,34.1,,,,,,55
2017-11-27T07:24:27.305Z,34.1,,,,,,55
2017-11-27T07:24:37.305Z,34.1,,,44.9,,,55
2017-11-27T07:24:47.305Z,34,,,,,,55
2017-11-27T07:24:57.473Z,34,,,,,,55
2017-11-27T07:25:07.338Z,34,,,,,,55
2017-11-27T07:25:17.345Z,34,,,,,,55
2017-11-27T07:25:27.306Z,34,,,,,,55
2017-11-27T07:25:37.352Z,33.8,,,,,,55
2017-11-27T07:25:47.331Z,33.8,,,,,,55
2017-11-27T07:25:57.358Z,33.8,,,,,,55
2017-11-27T07:26:07.331Z,33.8,,,,,,55
2017-11-27T07:26:17.329Z,33.7,,,,,,55
2017-11-27T07:26:28.459Z,33.7,,,44.9,,,55
2017-11-27T07:26:37.315Z,33.7,,,45,,,55
2017-11-27T07:26:47.325Z,33.7,,,44.9,,,55
2017-11-27T07:26:58.357Z,33.6,,,44.9,,,55
2017-11-27T07:27:07.332Z,33.6,,,,,,55
2017-11-27T07:27:17.368Z,33.6,,,44.9,,,55
2017-11-27T07:27:27.345Z,33.6,,,,,,55
2017-11-27T07:27:37.337Z,33.6,,,,,,55
2017-11-27T07:27:52.334Z,33.5,,,,,,55
2017-11-27T07:27:57.347Z,33.5,,,,,,55
2017-11-27T07:28:07.340Z,33.5,,,,,,55
2017-11-27T07:28:17.414Z,33.5,,,,,,55
2017-11-27T07:28:27.340Z,33.5,,,,,,55
2017-11-27T07:28:37.378Z,33.3,,,,,,55
2017-11-27T07:28:47.331Z,33.3,,,,,,55
2017-11-27T07:28:57.397Z,33.3,,,,,,55
2017-11-27T07:29:07.324Z,33.3,,,,,,55
2017-11-27T07:29:18.636Z,33.2,,,,,,55
2017-11-27T07:29:27.347Z,33.2,,,,,,55
2017-11-27T07:29:37.379Z,33.2,,,,,,55
2017-11-27T07:29:47.341Z,33.2,,,,,,55
2017-11-27T07:29:57.334Z,33.1,,,44.8,,,55
2017-11-27T07:30:07.311Z,33.1,,,,,,55
2017-11-27T07:30:17.308Z,33.1,,,,,,55
2017-11-27T07:30:27.312Z,33.1,,,,,,55
2017-11-27T07:30:37.313Z,33,,,,,,55
2017-11-27T07:30:47.312Z,33,,,,,,55
2017-11-27T07:30:57.372Z,33,,,,,,55
2017-11-27T07:31:08.372Z,33,,,,,,55
2017-11-27T07:31:17.311Z,33,,,,,,55
2017-11-27T07:31:27.433Z,32.8,,,,,,55
2017-11-27T07:31:37.305Z,32.8,,,44.7,,,55
2017-11-27T07:31:47.309Z,32.8,,,,,,55
2017-11-27T07:31:57.311Z,32.8,,,,,,55
2017-11-27T07:32:08.306Z,32.7,,,,,,55
2017-11-27T07:32:17.306Z,32.7,,,,,,55
2017-11-27T07:32:46.361Z,32.7,,,,,,55
2017-11-27T07:32:46.371Z,32.6,0,2,,,79,55
2017-11-27T07:32:47.543Z,32.6,,,50.3,,75,55
2017-11-27T07:32:57.306Z,32.6,,,53.3,,45,55
2017-11-27T07:33:07.314Z,32.6,,,50.9,,29,55
2017-11-27T07:33:17.358Z,32.6,,,45.5,,,55
2017-11-27T07:33:27.362Z,32.5,,,42.8,,,55
2017-11-27T07:33:37.311Z,32.5,,,41.8,,,55
2017-11-27T07:33:47.337Z,32.5,,,41.2,,,55
2017-11-27T07:33:57.311Z,32.5,,,42,,,55
2017-11-27T07:34:07.315Z,32.5,,,43,,,55
2017-11-27T07:34:17.305Z,32.5,,,43.2,,,55
2017-11-27T07:34:27.306Z,32.5,,,43.1,,,55
2017-11-27T07:34:37.306Z,32.3,,,43.2,,,55
2017-11-27T07:34:47.319Z,32.3,,,43.4,,,55
2017-11-27T07:34:57.306Z,32.3,,,43.6,,,55
2017-11-27T07:35:07.307Z,32.5,,,44,,,55
2017-11-27T07:35:17.308Z,32.5,,,44.1,,,55
2017-11-27T07:35:27.309Z,32.5,,,44.2,,,55
2017-11-27T07:35:37.310Z,32.5,,,44.4,,,55
2017-11-27T07:35:47.309Z,32.5,,,44.5,,,55
2017-11-27T07:35:57.307Z,32.5,,,44.8,,,55
2017-11-27T07:36:07.316Z,32.6,,,45,,,55
2017-11-27T07:36:17.310Z,32.6,,,45.1,,,55
2017-11-27T07:36:27.385Z,32.6,,,45.3,,,55
2017-11-27T07:36:37.328Z,32.7,,,45.6,,,55
2017-11-27T07:36:47.336Z,32.7,,,45.7,,,55
2017-11-27T07:36:57.339Z,32.8,,,45.8,,,55
2017-11-27T07:37:07.313Z,32.8,,,46.1,,,55
2017-11-27T07:37:17.312Z,33,0,2,46.3,75,29,55
2017-11-27T07:37:27.307Z,33,,,46.4,,,55
2017-11-27T07:37:37.315Z,33.1,,,46.7,,,55
2017-11-27T07:37:48.324Z,33.2,,,46.9,,,55
2017-11-27T07:37:57.313Z,33.2,,,47,,,55
2017-11-27T07:38:07.312Z,33.3,,,47.2,,,55
2017-11-27T07:38:17.311Z,33.5,,,47.4,,,55
2017-11-27T07:38:28.336Z,33.5,,,47.6,,,55
2017-11-27T07:38:37.306Z,33.6,,,47.8,,,55
2017-11-27T07:38:47.335Z,33.6,,,48,,,55
2017-11-27T07:38:57.334Z,33.7,,,48.1,,,55
2017-11-27T07:39:07.328Z,33.8,,,48.3,,,55
2017-11-27T07:39:17.378Z,34,,,48.4,,,55
2017-11-27T07:39:27.437Z,34,,,48.7,,,55
2017-11-27T07:39:37.306Z,34.1,,,48.8,,,55
2017-11-27T07:39:47.349Z,34.2,,,49,,,55
2017-11-27T07:39:57.333Z,34.3,,,49.1,,,55
2017-11-27T07:40:07.321Z,34.4,,,49.3,,,55
2017-11-27T07:40:17.317Z,34.6,,,49.4,,,55
2017-11-27T07:40:27.328Z,34.6,,,49.7,,,55
2017-11-27T07:40:42.337Z,34.7,,,49.8,,,55
2017-11-27T07:40:47.363Z,34.8,,,49.9,,,55
2017-11-27T07:40:57.316Z,34.9,,,50,,,55
2017-11-27T07:41:07.316Z,35.1,,,50.1,,,55
2017-11-27T07:41:17.312Z,35.2,,,50.2,,,55
2017-11-27T07:41:27.336Z,35.3,,,50.3,,,55
2017-11-27T07:41:37.355Z,35.3,,,50.6,,,55
2017-11-27T07:41:47.349Z,35.4,,,50.7,,,55
2017-11-27T07:41:57.361Z,35.6,,,50.8,,,55
2017-11-27T07:42:08.326Z,35.7,,,51,,,55
2017-11-27T07:42:17.350Z,35.8,0,2,51.3,,0,55
2017-11-27T07:42:27.309Z,35.9,,,49.9,,,55
2017-11-27T07:42:37.365Z,36,,,48.7,,,55
2017-11-27T07:42:47.361Z,36,,,47.6,,,55
2017-11-27T07:42:57.379Z,36.2,,,47,,,55
2017-11-27T07:43:07.327Z,36.3,,,47,,,55
2017-11-27T07:43:17.314Z,36.4,,,47.2,,,55
2017-11-27T07:43:28.527Z,36.5,,,47.5,,,55
2017-11-27T07:43:37.345Z,36.7,,,47.3,,,55
2017-11-27T07:43:47.310Z,36.7,,,46.9,,,55
2017-11-27T07:43:57.329Z,36.8,,,46.7,,,55
2017-11-27T07:44:07.337Z,36.8,,,46.5,,,55
2017-11-27T07:44:17.330Z,36.9,,,46.2,,,55
2017-11-27T07:44:27.321Z,36.9,,,46.1,,,55
2017-11-27T07:44:37.307Z,36.9,,,45.9,,,55
2017-11-27T07:44:47.324Z,37,,,45.8,,,55
2017-11-27T07:44:57.319Z,37,,,45.6,,,55
2017-11-27T07:45:07.358Z,37,,,45.5,,,55
2017-11-27T07:45:17.313Z,37,,,45.2,,,55
2017-11-27T07:45:27.306Z,37,,,45.3,,,55
2017-11-27T07:45:37.306Z,37,,,45.6,,,55
2017-11-27T07:45:47.315Z,37,,,45.7,,,55
2017-11-27T07:45:57.307Z,37,,,45.9,,,55
2017-11-27T07:46:07.307Z,37,,,46,,,55
2017-11-27T07:46:22.359Z,37,,,46.1,,,55
2017-11-27T07:46:27.317Z,37,,,46.2,,,55
2017-11-27T07:46:37.319Z,37,,,,,,55
2017-11-27T07:46:47.308Z,36.9,,,46.4,,,55
2017-11-27T07:46:57.315Z,36.9,,,46.5,,,55
2017-11-27T07:47:07.315Z,36.9,,,46.6,,,55
2017-11-27T07:47:17.311Z,36.9,,,,,,55
2017-11-27T07:47:27.311Z,36.9,,,46.7,,,55
2017-11-27T07:47:37.331Z,36.9,,,46.8,,,55
2017-11-27T07:47:48.305Z,36.9,,,,,,55
2017-11-27T07:47:57.310Z,36.8,,,46.9,,,55
2017-11-27T07:48:07.312Z,36.8,,,47,,,55
2017-11-27T07:48:17.335Z,36.8,,,,,,55
2017-11-27T07:48:27.315Z,36.8,,,,,,55
2017-11-27T07:48:37.324Z,36.8,,,47.2,,,55
2017-11-27T07:48:47.387Z,36.7,,,,,,55
2017-11-27T07:48:57.310Z,36.7,,,47.3,,,55
2017-11-27T07:49:07.308Z,36.7,,,,,,55
2017-11-27T07:49:17.385Z,36.7,,,,,,55
2017-11-27T07:49:27.316Z,36.7,,,47.4,,,55
2017-11-27T07:49:37.391Z,36.5,,,,,,55
2017-11-27T07:49:47.362Z,36.5,,,,,,55
2017-11-27T07:49:57.384Z,36.5,,,47.5,,,55
2017-11-27T07:50:07.376Z,36.5,,,,,,55
2017-11-27T07:50:17.349Z,36.4,,,,,,55
2017-11-27T07:50:27.348Z,36.4,,,,,,55
2017-11-27T07:50:38.358Z,36.4,,,,,,55
2017-11-27T07:50:47.367Z,36.4,,,47.6,,,55
2017-11-27T07:50:57.324Z,36.4,,,,,,55
2017-11-27T07:51:07.389Z,36.3,,,,,,55
2017-11-27T07:51:17.368Z,36.3,,,,,,55
2017-11-27T07:51:27.308Z,36.3,,,,,,55
2017-11-27T07:51:37.360Z,36.3,,,,,,55
2017-11-27T07:51:47.313Z,36.2,,,,,,55
2017-11-27T07:51:57.314Z,36.2,,,,,,55
2017-11-27T07:52:07.308Z,36.2,,,,,,55
2017-11-27T07:52:17.349Z,36.2,,,,,,55
2017-11-27T07:52:27.323Z,36,,,47.7,,,55
2017-11-27T07:52:37.409Z,36,,,47.6,,,55
2017-11-27T07:52:47.384Z,36,,,47.7,,,55
2017-11-27T07:52:57.313Z,35.9,,,,,,55
2017-11-27T07:53:07.317Z,35.9,,,,,,55
2017-11-27T07:53:17.318Z,35.9,,,,,,55
2017-11-27T07:53:28.302Z,35.9,,,,,,55
2017-11-27T07:53:37.308Z,35.8,,,,,,55
2017-11-27T07:53:47.319Z,35.8,,,,,,55
2017-11-27T07:53:57.315Z,35.8,,,,,,55
2017-11-27T07:54:07.310Z,35.8,,,,,,55
2017-11-27T07:54:17.318Z,35.7,,,47.6,,,55
2017-11-27T07:54:27.325Z,35.7,,,,,,55
2017-11-27T07:54:37.396Z,35.7,,,47.7,,,55
2017-11-27T07:54:47.315Z,35.6,,,47.6,,,55
2017-11-27T07:54:57.330Z,35.6,,,,,,55
2017-11-27T07:55:07.308Z,35.6,,,,,,55
2017-11-27T07:55:17.333Z,35.6,,,,,,55
2017-11-27T07:55:27.314Z,35.4,,,,,,55
2017-11-27T07:55:37.312Z,35.4,,,,,,55
2017-11-27T07:55:47.319Z,35.4,,,,,,55
2017-11-27T07:55:57.324Z,35.4,,,,,,55
2017-11-27T07:56:07.324Z,35.3,,,,,,55
2017-11-27T07:56:18.338Z,35.3,,,,,,55
2017-11-27T07:56:27.367Z,35.3,,,,,,55
2017-11-27T07:56:37.318Z,35.2,,,,,,55
2017-11-27T07:56:47.320Z,35.2,,,,,,55
2017-11-27T07:56:57.349Z,35.2,,,47.5,,,55
2017-11-27T07:57:07.341Z,35.2,,,,,,55
2017-11-27T07:57:17.382Z,35.1,,,,,,55
2017-11-27T07:57:27.317Z,35.1,,,,,,55
2017-11-27T07:57:37.331Z,35.1,,,,,,55
2017-11-27T07:57:47.325Z,35.1,0,0,,5,,55
2017-11-27T07:57:57.322Z,34.9,,,,,,55
2017-11-27T07:58:07.309Z,34.9,,,,,,55
2017-11-27T07:58:17.327Z,34.9,,,,,,55
2017-11-27T07:58:27.330Z,34.9,,,47.4,,,55
2017-11-27T07:58:37.353Z,34.8,0,2,,75,,55
2017-11-27T07:58:47.352Z,34.8,,,,,,55
2017-11-27T07:58:57.310Z,34.8,0,0,,5,,55
2017-11-27T07:59:08.433Z,34.8,,,,,,55
2017-11-27T07:59:17.311Z,34.7,,,,,,55
2017-11-27T07:59:27.309Z,34.7,,,,,,55
2017-11-27T07:59:37.310Z,34.7,0,2,,75,,55
2017-11-27T07:59:47.311Z,34.6,,,47.3,,,55
2017-11-27T07:59:57.317Z,34.6,0,0,,5,,55
2017-11-27T08:00:07.315Z,34.6,,,,,,55
2017-11-27T08:00:17.310Z,34.4,,,,,,55
2017-11-27T08:00:27.322Z,34.4,,,,,,55
2017-11-27T08:00:37.340Z,34.4,,,,,,55
2017-11-27T08:00:47.310Z,34.4,,,,,,55
2017-11-27T08:00:57.320Z,34.3,,,,,,55
2017-11-27T08:01:07.313Z,34.4,1,0,47.2,0,,55
2017-11-27T08:01:17.310Z,40.6,0,0,48.6,59,,55
2017-11-27T08:01:27.387Z,38.6,1,0,47.5,0,,55
2017-11-27T08:01:37.311Z,44.2,0,0,50.6,59,0,55
2017-11-27T08:01:47.315Z,42.3,,,50.7,,,55
2017-11-27T08:01:57.417Z,41.1,,,51.1,,,55
2017-11-27T08:02:07.311Z,43.6,1,0,51.4,0,,55
2017-11-27T08:02:17.312Z,46.4,1,0,51.3,,124,55
2017-11-27T08:02:27.313Z,45.9,0,0,54.7,59,0,55
2017-11-27T08:02:37.310Z,49.3,0,0,56.9,,,55
2017-11-27T08:02:47.311Z,49.3,,,57,,,55
2017-11-27T08:02:57.321Z,48,,,58.3,,,55
2017-11-27T08:03:07.311Z,47.5,,,58.7,,,55
2017-11-27T08:03:17.315Z,47.4,,,59.2,,,55
2017-11-27T08:03:27.766Z,47.3,,,59.4,,,55
2017-11-27T08:03:37.314Z,48.3,,,59.5,5,,55
2017-11-27T08:03:47.316Z,49.1,,,59.7,,,55
2017-11-27T08:03:57.323Z,49.3,,,,,,55
2017-11-27T08:04:07.310Z,49.3,,,,,,55
2017-11-27T08:04:17.310Z,49.3,,,,,,55
2017-11-27T08:04:27.310Z,49.3,,,,,,55
2017-11-27T08:04:37.426Z,49.2,0,2,,75,,55
2017-11-27T08:04:47.311Z,49.2,,,59.8,,,55
2017-11-27T08:04:57.319Z,49.2,,,,,,55
2017-11-27T08:05:07.311Z,49.3,,,,,,55
2017-11-27T08:05:17.319Z,49.3,,,,,,55
2017-11-27T08:05:27.310Z,49.3,,,59.9,,,55
2017-11-27T08:05:37.310Z,49.3,0,0,,5,,55
2017-11-27T08:05:47.316Z,49.3,,,60,,,55
2017-11-27T08:05:57.311Z,49.4,,,,,,55
2017-11-27T08:06:07.311Z,49.4,,,,,,55
2017-11-27T08:06:18.303Z,49.4,1,0,60.1,0,,55
2017-11-27T08:06:27.311Z,54.8,0,0,58.5,59,0,55
2017-11-27T08:06:37.311Z,53.3,0,0,55.8,59,,55
2017-11-27T08:06:47.339Z,51.7,,,53.8,,,55
2017-11-27T08:06:57.312Z,50.8,,,53.6,,,55
2017-11-27T08:07:07.311Z,50.1,,,53.7,,,55
2017-11-27T08:07:17.311Z,49.8,,,,,,55
2017-11-27T08:07:27.320Z,49.4,,,53.8,,,55
2017-11-27T08:07:37.454Z,49.2,,,,5,,55
2017-11-27T08:07:47.330Z,49.1,,,,,,55
2017-11-27T08:07:57.335Z,48.9,,,,,,55
2017-11-27T08:08:07.349Z,48.6,,,,,,55
