Time,HwActive,PrimT,PrimTSet,HwTSet,ChActive,ActPow,HwTOutlet
2017-11-22T13:13:39.407Z,,,,55,,,32.7
2017-11-22T13:13:49.406Z,,,,55,,,32.7
2017-11-22T13:13:59.416Z,,45.2,,55,,,32.6
2017-11-22T13:14:09.406Z,,,,55,,,32.6
2017-11-22T13:14:19.425Z,,,,55,,,32.6
2017-11-22T13:14:29.406Z,,,,55,,,32.6
2017-11-22T13:14:44.764Z,,,,55,,,32.6
2017-11-22T13:14:49.507Z,,,,55,,,32.5
2017-11-22T13:14:59.435Z,,45.1,,55,,,32.5
2017-11-22T13:15:09.411Z,,,,55,,,32.5
2017-11-22T13:15:19.406Z,,,,55,,,32.5
2017-11-22T13:15:29.424Z,,,,55,,,32.5
2017-11-22T13:15:39.406Z,,,,55,,,32.3
2017-11-22T13:15:49.411Z,,,,55,,,32.3
2017-11-22T13:15:59.410Z,,,,55,,,32.3
2017-11-22T13:16:10.412Z,,45,,55,,,32.3
2017-11-22T13:16:19.420Z,,,,55,,,32.3
2017-11-22T13:16:29.407Z,,,,55,,,32.2
2017-11-22T13:16:39.419Z,,,,55,,,32.2
2017-11-22T13:16:49.406Z,,,,55,,,32.2
2017-11-22T13:16:59.406Z,,,,55,,,32.2
2017-11-22T13:17:09.409Z,,44.9,,55,,,32.1
2017-11-22T13:17:19.407Z,,,,55,,,32.1
2017-11-22T13:17:29.442Z,,,,55,,,32.1
2017-11-22T13:17:39.487Z,,,,55,,,32.1
2017-11-22T13:17:49.418Z,,,,55,,,32
2017-11-22T13:17:59.410Z,,,,55,,,32
2017-11-22T13:18:09.414Z,,,,55,,,32
2017-11-22T13:18:19.406Z,,,,55,,,32
2017-11-22T13:18:29.430Z,,44.8,,55,,,32
2017-11-22T13:18:39.434Z,,,,55,,,32
2017-11-22T13:18:49.570Z,,,,55,,,31.9
2017-11-22T13:19:00.440Z,,,,55,,,31.9
2017-11-22T13:19:09.450Z,,,,55,,,31.9
2017-11-22T13:19:19.428Z,,,,55,,,31.9
2017-11-22T13:19:29.411Z,,44.7,,55,,,31.9
2017-11-22T13:19:39.451Z,,,,55,,,31.9
2017-11-22T13:19:49.412Z,,,,55,,,31.7
2017-11-22T13:19:59.407Z,,,,55,,,31.7
2017-11-22T13:20:09.408Z,,,,55,,,31.7
2017-11-22T13:20:19.410Z,,,,55,,,31.7
2017-11-22T13:20:29.424Z,,,,55,,,31.6
2017-11-22T13:20:39.414Z,,,,55,,,31.6
2017-11-22T13:20:49.407Z,,44.5,,55,,,31.6
2017-11-22T13:20:59.407Z,,,,55,,,31.6
2017-11-22T13:21:09.420Z,,,,55,,,31.6
2017-11-22T13:21:19.413Z,,,,55,,,31.5
2017-11-22T13:21:29.412Z,,,,55,,,31.5
2017-11-22T13:21:39.410Z,,,,55,,,31.5
2017-11-22T13:21:50.405Z,,44.4,,55,,,31.5
2017-11-22T13:21:59.426Z,,,,55,,,31.5
2017-11-22T13:22:09.411Z,,,,55,,,31.4
2017-11-22T13:22:19.411Z,,,,55,,,31.4
2017-11-22T13:22:29.519Z,,,,55,,,31.4
2017-11-22T13:22:39.408Z,,,,55,,,31.4
2017-11-22T13:22:49.529Z,,,,55,,,31.4
2017-11-22T13:22:59.488Z,,44.3,,55,,,31.2
2017-11-22T13:23:09.408Z,,,,55,,,31.2
2017-11-22T13:23:19.432Z,,,,55,,,31.2
2017-11-22T13:23:29.408Z,,,,55,,,31.2
2017-11-22T13:23:39.416Z,,,,55,,,31.2
2017-11-22T13:23:49.455Z,,,,55,,,31.1
2017-11-22T13:23:59.426Z,,,,55,,,31.1
2017-11-22T13:24:09.419Z,,44.2,,55,,,31.1
2017-11-22T13:24:19.408Z,,,,55,,,31.1
2017-11-22T13:24:29.408Z,,,,55,,,31.1
2017-11-22T13:24:44.429Z,,,,55,,,31
2017-11-22T13:24:49.408Z,,,,55,,,31
2017-11-22T13:24:59.413Z,,,,55,,,31
2017-11-22T13:25:09.410Z,,,,55,,,31
2017-11-22T13:25:19.409Z,,44.1,,55,,,31
2017-11-22T13:25:29.408Z,,,,55,,,31
2017-11-22T13:25:39.453Z,,,,55,,,30.9
2017-11-22T13:25:49.414Z,0,,75,55,2,,30.9
2017-11-22T13:25:59.434Z,0,46.3,,55,2,79,30.9
2017-11-22T13:26:09.409Z,,46.7,,55,,62,30.9
2017-11-22T13:26:19.409Z,,41.8,,55,,29,30.9
2017-11-22T13:26:29.426Z,,36.4,,55,,,30.7
2017-11-22T13:26:39.459Z,,32.9,,55,,,30.7
2017-11-22T13:26:49.503Z,,30.8,,55,,,30.7
2017-11-22T13:26:59.409Z,,29.7,,55,,,30.7
2017-11-22T13:27:09.409Z,,29.2,,55,,,30.7
2017-11-22T13:27:19.411Z,,30,,55,,,30.7
2017-11-22T13:27:34.429Z,,30.4,,55,,,30.6
2017-11-22T13:27:39.409Z,,30.6,,55,,,30.6
2017-11-22T13:27:49.416Z,,,,55,,,30.6
2017-11-22T13:27:59.409Z,,,,55,,31,30.6
2017-11-22T13:28:09.409Z,,31.2,,55,,35,30.6
2017-11-22T13:28:19.409Z,,32.2,,55,,38,30.5
2017-11-22T13:28:29.410Z,0,34,75,55,2,45,30.5
2017-11-22T13:28:39.424Z,,35,,55,,49,30.5
2017-11-22T13:28:49.415Z,,36,,55,,53,30.5
2017-11-22T13:29:00.081Z,,37,,55,,56,30.4
2017-11-22T13:29:09.425Z,,38,,55,,60,30.4
2017-11-22T13:29:19.409Z,,39.1,,55,,63,30.4
2017-11-22T13:29:29.410Z,,40,,55,,66,30.4
2017-11-22T13:29:39.493Z,,41,,55,,70,30.4
2017-11-22T13:29:49.515Z,,43,,55,,76,30.4
2017-11-22T13:29:59.412Z,,44.1,,55,,79,30.2
2017-11-22T13:30:09.433Z,,45,,55,,82,30.2
2017-11-22T13:30:25.474Z,,46.1,,55,,85,30.2
2017-11-22T13:30:29.410Z,,47,,55,,89,30.2
2017-11-22T13:30:39.415Z,,49,,55,,94,30.2
2017-11-22T13:30:49.413Z,,50.1,,55,,97,30.2
2017-11-22T13:30:59.411Z,,51,,55,,99,30.2
2017-11-22T13:31:09.435Z,,52.2,,55,,100,30.1
2017-11-22T13:31:19.438Z,,53.1,,55,,,30.1
2017-11-22T13:31:29.409Z,,54.1,,55,,99,30.2
2017-11-22T13:31:39.411Z,,55,,55,,100,30.2
2017-11-22T13:31:50.435Z,,55.5,,55,,,30.2
2017-11-22T13:31:59.410Z,,56,,55,,,30.4
2017-11-22T13:32:09.439Z,,57,,55,,,30.4
2017-11-22T13:32:19.410Z,,58,,55,,,30.5
2017-11-22T13:32:29.410Z,,58.1,,55,,,30.7
2017-11-22T13:32:39.411Z,,59,,55,,,31
2017-11-22T13:32:49.430Z,,59.1,,55,,,31.2
2017-11-22T13:32:59.413Z,,60,,55,,,31.5
2017-11-22T13:33:09.412Z,,60.1,,55,,,31.7
2017-11-22T13:33:19.537Z,,61,,55,,100,32
2017-11-22T13:33:29.417Z,,61.2,,55,,,32.3
2017-11-22T13:33:39.420Z,,62.1,,55,,,32.7
2017-11-22T13:33:49.410Z,,62.9,,55,,,33
2017-11-22T13:33:59.411Z,,63.4,,55,,,33.3
2017-11-22T13:34:09.412Z,,64,,55,,,33.7
2017-11-22T13:34:19.416Z,,64.4,,55,,,34.1
2017-11-22T13:34:29.433Z,,65.1,,55,,,34.3
2017-11-22T13:34:40.406Z,,66,,55,,,34.7
2017-11-22T13:34:49.414Z,,66.4,,55,,,35.2
2017-11-22T13:34:59.429Z,,67.1,,55,,,35.6
2017-11-22T13:35:09.410Z,,67.4,,55,,,35.9
2017-11-22T13:35:19.413Z,,68.1,,55,,,36.2
2017-11-22T13:35:30.444Z,,69,,55,,,36.7
2017-11-22T13:35:39.411Z,,69.1,,55,,,37
2017-11-22T13:35:49.416Z,,70,,55,,,37.4
2017-11-22T13:35:59.411Z,,70.1,,55,,,37.8
2017-11-22T13:36:09.410Z,,71.1,,55,,,38.1
2017-11-22T13:36:19.411Z,,71.2,,55,,,38.6
2017-11-22T13:36:29.417Z,,72,,55,,,38.9
2017-11-22T13:36:39.503Z,,72.3,,55,,,39.4
2017-11-22T13:36:49.415Z,,73,,55,,,39.8
2017-11-22T13:36:59.411Z,,73.5,,55,,,40.2
2017-11-22T13:37:09.478Z,,74.1,,55,,,40.6
2017-11-22T13:37:19.518Z,,75,,55,,,40.9
2017-11-22T13:37:29.453Z,,75.1,,55,,,41.2
2017-11-22T13:37:39.411Z,,76,,55,,96,41.6
2017-11-22T13:37:49.438Z,,76.2,,55,,94,42
2017-11-22T13:37:59.460Z,,76.3,,55,,91,42.4
2017-11-22T13:38:09.411Z,,76.2,,55,,86,42.7
2017-11-22T13:38:19.411Z,,75.9,,55,,80,43.1
2017-11-22T13:38:29.500Z,,75.7,,55,,78,43.5
2017-11-22T13:38:39.410Z,,75.6,,55,,76,43.9
2017-11-22T13:38:49.418Z,,75.3,,55,,74,44.2
2017-11-22T13:38:59.419Z,,,,55,,73,44.5
2017-11-22T13:39:09.411Z,,,,55,,72,44.9
2017-11-22T13:39:19.510Z,,,,55,,70,45.2
2017-11-22T13:39:29.411Z,,75.4,,55,,69,45.5
2017-11-22T13:39:39.410Z,,,,55,,68,45.8
2017-11-22T13:39:49.411Z,,,,55,,66,46
2017-11-22T13:39:59.519Z,,,,55,,64,46.4
2017-11-22T13:40:09.504Z,,,,55,,63,46.6
2017-11-22T13:40:19.521Z,,,,55,,61,46.8
2017-11-22T13:40:29.414Z,,,,55,,59,47
2017-11-22T13:40:39.412Z,,,,55,,58,47.3
2017-11-22T13:40:49.411Z,,,,55,,56,47.5
2017-11-22T13:40:59.412Z,,75.3,,55,,55,47.7
2017-11-22T13:41:09.410Z,,,,55,,53,48
2017-11-22T13:41:19.411Z,,75.1,,55,,52,48.2
2017-11-22T13:41:29.411Z,,,,55,,,48.4
2017-11-22T13:41:39.413Z,,,,55,,,48.6
2017-11-22T13:41:49.411Z,,75.3,,55,,51,48.7
2017-11-22T13:41:59.432Z,,,,55,,50,50.3
2017-11-22T13:42:09.488Z,,75.1,,55,,49,40.6
2017-11-22T13:42:19.462Z,,,,55,,48,39.9
2017-11-22T13:42:29.458Z,,,,55,,,40.1
2017-11-22T13:42:39.411Z,,,,55,,,40.1
2017-11-22T13:42:49.411Z,,,,55,,47,40
2017-11-22T13:42:59.425Z,,,,55,,,40
2017-11-22T13:43:14.431Z,,,,55,,46,40
2017-11-22T13:43:19.412Z,,75.3,,55,,45,40
2017-11-22T13:43:29.430Z,,75.1,,55,,44,40
2017-11-22T13:43:39.412Z,,,,55,,,40
2017-11-22T13:43:49.414Z,,75,,55,,,40
2017-11-22T13:43:59.730Z,,,,55,,,40.1
2017-11-22T13:44:09.411Z,,75.1,,55,,,40.3
2017-11-22T13:44:19.432Z,,,,55,,43,40.5
2017-11-22T13:44:29.431Z,,,,55,,,40.7
2017-11-22T13:44:39.706Z,,,,55,,,40.9
2017-11-22T13:44:49.417Z,,,,55,,42,41.1
2017-11-22T13:44:59.410Z,,,,55,,,41.4
2017-11-22T13:45:09.428Z,,,,55,,41,41.7
2017-11-22T13:45:19.411Z,,,,55,,,41.9
2017-11-22T13:45:29.411Z,,75,,55,,,42.2
2017-11-22T13:45:39.466Z,,,,55,,,42.5
2017-11-22T13:45:49.411Z,,,,55,,,42.7
2017-11-22T13:46:05.383Z,,,,55,,40,43
2017-11-22T13:46:09.411Z,,75.1,,55,,,43.2
2017-11-22T13:46:19.411Z,,,,55,,,43.4
2017-11-22T13:46:29.522Z,,,,55,,39,43.6
2017-11-22T13:46:39.411Z,,,,55,,,44
2017-11-22T13:46:49.421Z,,75,,55,,,44.1
2017-11-22T13:46:59.411Z,,75.1,,55,,,44.3
2017-11-22T13:47:09.460Z,,,,55,,,44.7
2017-11-22T13:47:19.448Z,,,,55,,38,44.8
2017-11-22T13:47:30.219Z,,,,55,,,45
2017-11-22T13:47:39.440Z,,,,55,,37,45.2
2017-11-22T13:47:49.413Z,,,,55,,,45.5
2017-11-22T13:47:59.434Z,,,,55,,,45.7
2017-11-22T13:48:09.420Z,,,,55,,,45.9
2017-11-22T13:48:19.411Z,,,,55,,,46
2017-11-22T13:48:29.411Z,,75,,55,,36,46.2
2017-11-22T13:48:39.417Z,,,,55,,,46.5
2017-11-22T13:48:55.428Z,,75.1,,55,,,46.6
2017-11-22T13:48:59.411Z,,,,55,,,46.8
2017-11-22T13:49:09.413Z,,,,55,,,47
2017-11-22T13:49:19.417Z,,,,55,,35,47.2
2017-11-22T13:49:29.411Z,,,,55,,,47.4
2017-11-22T13:49:39.414Z,,75,,55,,,47.6
2017-11-22T13:49:49.414Z,,,,55,,,47.7
2017-11-22T13:49:59.413Z,,75.1,,55,,,48
2017-11-22T13:50:09.412Z,,75,,55,,34,48.1
2017-11-22T13:50:20.419Z,,75.1,,55,,,48.3
2017-11-22T13:50:29.435Z,,,,55,,,48.4
2017-11-22T13:50:39.517Z,,75,,55,,,48.6
2017-11-22T13:50:49.424Z,,,,55,,33,48.7
2017-11-22T13:50:59.416Z,,,,55,,,49
2017-11-22T13:51:09.413Z,,,,55,,,49.1
2017-11-22T13:51:19.415Z,,,,55,,,49.2
2017-11-22T13:51:29.457Z,,,,55,,,49.4
2017-11-22T13:51:39.425Z,,,,55,,,49.5
2017-11-22T13:51:49.423Z,,,,55,,,49.7
2017-11-22T13:51:59.447Z,,,,55,,,49.9
2017-11-22T13:52:09.413Z,,,,55,,,50
2017-11-22T13:52:19.411Z,,75.1,,55,,,50.2
2017-11-22T13:52:29.411Z,,,,55,,,50.3
2017-11-22T13:52:39.452Z,,75,,55,,32,50.6
2017-11-22T13:52:49.414Z,,,,55,,33,50.7
2017-11-22T13:52:59.411Z,,,,55,,32,50.8
2017-11-22T13:53:10.409Z,,,,55,,33,51
2017-11-22T13:53:19.412Z,,,,55,,,51.1
2017-11-22T13:53:29.540Z,,75.1,,55,,32,51.2
2017-11-22T13:53:39.411Z,,,,55,,,51.3
2017-11-22T13:53:49.438Z,,75,,55,,,51.4
2017-11-22T13:53:59.412Z,,,,55,,,51.7
2017-11-22T13:54:09.411Z,,,,55,,,51.8
2017-11-22T13:54:19.416Z,,,,55,,,51.9
2017-11-22T13:54:29.416Z,,,,55,,,52
2017-11-22T13:54:39.422Z,,75.1,,55,,,52.1
2017-11-22T13:54:49.436Z,,,,55,,31,52.3
2017-11-22T13:54:59.440Z,,75,,55,,,52.4
2017-11-22T13:55:09.455Z,,,,55,,,52.6
2017-11-22T13:55:19.422Z,,,,55,,32,52.7
2017-11-22T13:55:29.414Z,,,,55,,31,52.8
2017-11-22T13:55:39.412Z,,,,55,,32,52.9
2017-11-22T13:55:49.447Z,,,,55,,31,53
2017-11-22T13:56:00.427Z,,,,55,,32,53.1
2017-11-22T13:56:09.418Z,,,,55,,,53.2
2017-11-22T13:56:19.412Z,,,,55,,,53.3
2017-11-22T13:56:29.412Z,,,,55,,,53.4
2017-11-22T13:56:39.413Z,,,,55,,,53.6
2017-11-22T13:56:49.589Z,,,,55,,31,53.7
2017-11-22T13:56:59.419Z,,,,55,,32,53.9
2017-11-22T13:57:09.412Z,,,,55,,,54
2017-11-22T13:57:19.415Z,,,,55,,,54.1
2017-11-22T13:57:29.519Z,,,,55,,,54.2
2017-11-22T13:57:39.446Z,,,,55,,31,54.3
2017-11-22T13:57:49.412Z,,,,55,,,54.3
2017-11-22T13:57:59.452Z,,,,55,,,54.4
2017-11-22T13:58:09.421Z,,,,55,,,54.6
2017-11-22T13:58:19.412Z,,,,55,,,54.7
2017-11-22T13:58:29.448Z,,,,55,,,54.8
2017-11-22T13:58:39.443Z,,,,55,,,54.9
2017-11-22T13:58:54.440Z,,,,55,,,55
2017-11-22T13:58:59.416Z,,,,55,,,55.1
2017-11-22T13:59:09.413Z,,,,55,,,55.2
2017-11-22T13:59:19.413Z,,,,55,,,55.2
2017-11-22T13:59:29.415Z,,,,55,,,55.3
2017-11-22T13:59:39.515Z,,,,55,,,55.5
2017-11-22T13:59:49.413Z,,,,55,,,55.5
2017-11-22T13:59:59.413Z,,,,55,,,55.7
2017-11-22T14:00:09.415Z,,,,55,,,55.7
2017-11-22T14:00:19.417Z,,,,55,,,55.8
2017-11-22T14:00:29.418Z,,,,55,,,55.9
2017-11-22T14:00:39.412Z,,,,55,,,56
2017-11-22T14:00:49.426Z,,,,55,,,56.1
2017-11-22T14:00:59.423Z,,,,55,,,56.1
2017-11-22T14:01:09.417Z,,,,55,,,56.2
2017-11-22T14:01:19.441Z,,75.1,,55,,,56.4
2017-11-22T14:01:29.512Z,,75,,55,,,56.4
2017-11-22T14:01:44.757Z,,,,55,,,56.5
2017-11-22T14:01:49.415Z,,,,55,,,56.6
2017-11-22T14:01:59.413Z,,,,55,,,56.6
2017-11-22T14:02:09.413Z,,,,55,,,56.7
2017-11-22T14:02:19.413Z,,,,55,,,56.8
2017-11-22T14:02:29.421Z,,,,55,,,56.9
2017-11-22T14:02:40.451Z,,,,55,,,57
2017-11-22T14:02:49.433Z,,,,55,,,57
2017-11-22T14:02:59.413Z,,,,55,,,57.2
2017-11-22T14:03:10.419Z,,,,55,,,57.3
2017-11-22T14:03:19.417Z,,,,55,,,57.3
2017-11-22T14:03:29.426Z,,,,55,,,57.4
2017-11-22T14:03:39.413Z,,,,55,,,57.5
2017-11-22T14:03:49.413Z,,,,55,,,57.5
2017-11-22T14:03:59.418Z,,,,55,,30,57.6
2017-11-22T14:04:09.414Z,,,,55,,31,57.7
2017-11-22T14:04:19.414Z,,,,55,,,57.7
2017-11-22T14:04:35.427Z,,,,55,,,57.8
2017-11-22T14:04:39.415Z,,,,55,,,57.8
2017-11-22T14:04:49.413Z,,,,55,,,58
2017-11-22T14:04:59.421Z,,,,55,,,58
2017-11-22T14:05:09.413Z,,,,55,,,58.1
2017-11-22T14:05:19.413Z,,,,55,,30,58.2
2017-11-22T14:05:29.448Z,,,,55,,31,58.2
2017-11-22T14:05:39.413Z,,,,55,,30,58.3
2017-11-22T14:05:49.414Z,,,,55,,31,58.3
2017-11-22T14:06:00.410Z,,,,55,,,58.4
2017-11-22T14:06:09.413Z,,,,55,,,58.4
2017-11-22T14:06:19.420Z,,,,55,,30,58.5
2017-11-22T14:06:29.413Z,,,,55,,31,58.5
2017-11-22T14:06:39.440Z,,,,55,,30,58.6
2017-11-22T14:06:49.415Z,,,,55,,31,58.6
2017-11-22T14:06:59.498Z,,,,55,,,58.7
2017-11-22T14:07:09.414Z,,,,55,,,58.7
2017-11-22T14:07:19.439Z,,,,55,,30,58.9
2017-11-22T14:07:29.432Z,,75.1,,55,,31,58.9
2017-11-22T14:07:39.414Z,,75,,55,,,59
2017-11-22T14:07:49.414Z,,,,55,,,59
2017-11-22T14:07:59.414Z,,,,55,,30,59.1
2017-11-22T14:08:09.418Z,,,,55,,31,59.1
2017-11-22T14:08:19.414Z,,,,55,,30,59.2
2017-11-22T14:08:29.423Z,,,,55,,31,59.2
2017-11-22T14:08:39.414Z,,,,55,,30,59.3
2017-11-22T14:08:51.498Z,,75.1,,55,,,59.3
2017-11-22T14:08:59.444Z,,75,,55,,,59.4
2017-11-22T14:09:09.414Z,,,,55,,,59.4
2017-11-22T14:09:19.415Z,,,,55,,,59.5
2017-11-22T14:09:29.414Z,,,,55,,,59.5
2017-11-22T14:09:39.416Z,,,,55,,31,59.5
2017-11-22T14:09:49.434Z,,,,55,,30,59.7
2017-11-22T14:09:59.414Z,,,,55,,,59.7
2017-11-22T14:10:09.414Z,,,,55,,,59.7
2017-11-22T14:10:19.423Z,,,,55,,,59.8
2017-11-22T14:10:29.428Z,,,,55,,,59.8
2017-11-22T14:10:39.414Z,,,,55,,,59.9
2017-11-22T14:10:49.415Z,,,,55,,,59.9
2017-11-22T14:10:59.414Z,,,,55,,,60
2017-11-22T14:11:09.415Z,,,,55,,,60
2017-11-22T14:11:19.414Z,,,,55,,,60
2017-11-22T14:11:29.423Z,,,,55,,,60.1
2017-11-22T14:11:40.410Z,,,,55,,,60.1
2017-11-22T14:11:49.488Z,,,,55,,,60.1
2017-11-22T14:11:59.458Z,,,,55,,,60.2
2017-11-22T14:12:09.414Z,,,,55,,,60.2
2017-11-22T14:12:19.415Z,,,,55,,,60.2
2017-11-22T14:12:29.425Z,,,,55,,,60.2
2017-11-22T14:12:39.414Z,,75.1,,55,,,60.3
2017-11-22T14:12:49.430Z,,75,,55,,,60.3
2017-11-22T14:12:59.482Z,,,,55,,,60.3
2017-11-22T14:13:09.418Z,,,,55,,,60.5
2017-11-22T14:13:19.415Z,,,,55,,,60.5
2017-11-22T14:13:29.518Z,,,,55,,,60.5
2017-11-22T14:13:39.430Z,,,,55,,,60.5
2017-11-22T14:13:49.470Z,,,,55,,,60.6
2017-11-22T14:13:59.415Z,,,,55,,,60.6
2017-11-22T14:14:09.489Z,,,,55,,,60.6
2017-11-22T14:14:19.488Z,,,,55,,,60.7
2017-11-22T14:14:30.464Z,,,,55,,,60.7
2017-11-22T14:14:39.420Z,,,,55,,,60.7
2017-11-22T14:14:49.444Z,,,,55,,,60.7
2017-11-22T14:14:59.424Z,,,,55,,,60.8
2017-11-22T14:15:09.416Z,,,,55,,,60.8
2017-11-22T14:15:19.418Z,,,,55,,,60.8
2017-11-22T14:15:29.418Z,,,,55,,,60.9
2017-11-22T14:15:39.430Z,,,,55,,,60.9
2017-11-22T14:15:49.415Z,,,,55,,,60.9
2017-11-22T14:15:59.450Z,,,,55,,,60.9
2017-11-22T14:16:09.447Z,,,,55,,,60.9
2017-11-22T14:16:19.438Z,,,,55,,,61
2017-11-22T14:16:29.472Z,,,,55,,,61
2017-11-22T14:16:39.454Z,,,,55,,,61
2017-11-22T14:16:49.416Z,,,,55,,,61
2017-11-22T14:16:59.416Z,,75.1,,55,,,61
2017-11-22T14:17:09.416Z,,75,,55,,,61.2
2017-11-22T14:17:24.440Z,,,,55,,,61.2
2017-11-22T14:17:29.416Z,,,,55,,29,61.2
2017-11-22T14:17:39.460Z,,,,55,,30,61.2
2017-11-22T14:17:49.418Z,,,,55,,,61.2
2017-11-22T14:17:59.421Z,,,,55,,,61.2
2017-11-22T14:18:09.416Z,,,,55,,29,61.3
2017-11-22T14:18:19.455Z,,,,55,,30,61.3
2017-11-22T14:18:29.474Z,,,,55,,,61.3
2017-11-22T14:18:39.416Z,,,,55,,,61.3
2017-11-22T14:18:49.431Z,,,,55,,29,61.3
2017-11-22T14:18:59.416Z,,,,55,,30,61.4
2017-11-22T14:19:09.426Z,,,,55,,29,61.4
2017-11-22T14:19:19.415Z,,,,55,,30,61.4
2017-11-22T14:19:29.419Z,,,,55,,,61.4
2017-11-22T14:19:39.417Z,,,,55,,,61.4
2017-11-22T14:19:49.461Z,,,,55,,,61.5
2017-11-22T14:19:59.418Z,,,,55,,29,61.5
2017-11-22T14:20:14.439Z,,,,55,,,61.5
2017-11-22T14:20:19.426Z,,75.1,,55,,,61.5
2017-11-22T14:20:29.416Z,,75,,55,,,61.5
2017-11-22T14:20:39.423Z,,,,55,,,61.5
2017-11-22T14:20:49.416Z,,,,55,,,61.6
2017-11-22T14:20:59.429Z,,,,55,,,61.6
2017-11-22T14:21:09.416Z,,,,55,,,61.6
2017-11-22T14:21:19.433Z,,,,55,,,61.6
2017-11-22T14:21:29.532Z,,,,55,,,61.6
2017-11-22T14:21:39.444Z,,,,55,,,61.7
2017-11-22T14:21:49.465Z,,,,55,,,61.7
2017-11-22T14:21:59.419Z,,75.1,,55,,,61.7
2017-11-22T14:22:09.445Z,,,,55,,,61.7
2017-11-22T14:22:19.433Z,,,,55,,,61.7
2017-11-22T14:22:29.498Z,,,,55,,,61.7
2017-11-22T14:22:39.440Z,,,,55,,,61.9
2017-11-22T14:22:49.421Z,,,,55,,,61.9
2017-11-22T14:23:05.454Z,,,,55,,,61.9
2017-11-22T14:23:09.436Z,,,,55,,,61.9
2017-11-22T14:23:19.438Z,,75.3,,55,,,61.9
2017-11-22T14:23:29.425Z,,75.1,,55,,,61.9
2017-11-22T14:23:39.509Z,,75.3,,55,,,61.9
2017-11-22T14:23:49.511Z,,,,55,,,62
2017-11-22T14:23:59.427Z,,,,55,,,62
2017-11-22T14:24:09.418Z,,,,55,,,62
2017-11-22T14:24:19.432Z,,75.4,,55,,,62
2017-11-22T14:24:30.457Z,,75.3,,55,,,62
2017-11-22T14:24:39.420Z,,75.4,,55,,,62
2017-11-22T14:24:49.439Z,,,,55,,,62.1
2017-11-22T14:24:59.431Z,,,,55,,,62.1
2017-11-22T14:25:09.417Z,,,,55,,,62.1
2017-11-22T14:25:19.417Z,,,,55,,,62.1
2017-11-22T14:25:29.418Z,,,,55,,,62.1
2017-11-22T14:25:39.417Z,,,,55,,,62.1
2017-11-22T14:25:49.508Z,,75.6,,55,,,62.2
2017-11-22T14:25:59.511Z,,,,55,,,62.2
2017-11-22T14:26:09.514Z,,,,55,,,62.2
2017-11-22T14:26:19.492Z,,75.7,,55,,,62.2
2017-11-22T14:26:29.417Z,,,,55,,,62.2
2017-11-22T14:26:39.428Z,,,,55,,,62.2
2017-11-22T14:26:49.420Z,,,,55,,,62.2
2017-11-22T14:26:59.417Z,,,,55,,,62.2
2017-11-22T14:27:09.421Z,,,,55,,,62.3
2017-11-22T14:27:20.415Z,,75.9,,55,,,62.3
2017-11-22T14:27:29.418Z,,,,55,,,62.3
2017-11-22T14:27:39.417Z,,,,55,,,62.3
2017-11-22T14:27:49.422Z,,,,55,,,62.4
2017-11-22T14:27:59.457Z,,76,,55,,,62.4
2017-11-22T14:28:09.424Z,,,,55,,,62.4
2017-11-22T14:28:19.417Z,,,,55,,,62.4
2017-11-22T14:28:29.424Z,,,,55,,,62.4
2017-11-22T14:28:39.434Z,0,76.2,75,55,2,29,62.6
2017-11-22T14:28:49.422Z,,,,55,,,62.6
2017-11-22T14:28:59.417Z,,,,55,,,62.6
2017-11-22T14:29:09.506Z,,,,55,,,62.6
2017-11-22T14:29:19.425Z,,76.3,,55,,,62.7
2017-11-22T14:29:29.429Z,,,,55,,,62.7
2017-11-22T14:29:39.421Z,,,,55,,,62.7
2017-11-22T14:29:49.424Z,,,,55,,,62.7
2017-11-22T14:29:59.417Z,,76.5,,55,,,62.7
2017-11-22T14:30:10.409Z,,,,55,,,62.7
2017-11-22T14:30:19.417Z,,,,55,,,62.8
2017-11-22T14:30:29.422Z,,76.6,,55,,,62.8
2017-11-22T14:30:39.418Z,,,,55,,,62.8
2017-11-22T14:30:49.423Z,,,,55,,,62.8
2017-11-22T14:30:59.429Z,,76.8,,55,,,62.9
2017-11-22T14:31:09.429Z,,,,55,,,62.9
2017-11-22T14:31:19.424Z,,,,55,,,62.9
2017-11-22T14:31:29.532Z,,,,55,,,62.9
2017-11-22T14:31:39.423Z,,76.9,,55,,,62.9
2017-11-22T14:31:49.424Z,,,,55,,,63
2017-11-22T14:31:59.434Z,,77.1,,55,,,63
2017-11-22T14:32:09.441Z,,,,55,,,63
2017-11-22T14:32:19.422Z,,,,55,,,63.1
2017-11-22T14:32:29.461Z,,77.2,,55,,,63.1
2017-11-22T14:32:39.478Z,,,,55,,,63.1
2017-11-22T14:32:49.419Z,,,,55,,,63.3
2017-11-22T14:33:04.558Z,,77.4,,55,,,63.3
2017-11-22T14:33:09.431Z,,,,55,,,63.3
2017-11-22T14:33:19.451Z,,,,55,,,63.3
2017-11-22T14:33:29.418Z,,77.5,,55,,,63.4
2017-11-22T14:33:39.443Z,,,,55,,,63.4
2017-11-22T14:33:49.426Z,,,,55,,,63.4
2017-11-22T14:33:59.418Z,,,,55,,,63.4
2017-11-22T14:34:09.421Z,,77.6,,55,,,63.5
2017-11-22T14:34:19.418Z,,,,55,,,63.5
2017-11-22T14:34:29.419Z,,,,55,,,63.5
