Time,HwTSet,PrimTSet,PrimT,HwTOutlet,ActPow,ChActive,HwActive
2018-01-24T06:11:53.434Z,55,,43.7,30.1,,,
2018-01-24T06:12:03.414Z,55,,44,30.1,,,
2018-01-24T06:12:13.417Z,55,,44.2,30.2,,,
2018-01-24T06:12:23.413Z,55,,44.4,30.2,,,
2018-01-24T06:12:33.411Z,55,,44.5,30.4,,,
2018-01-24T06:12:43.418Z,55,,44.8,30.5,,,
2018-01-24T06:12:53.412Z,55,,45,30.6,,,
2018-01-24T06:13:03.413Z,55,,45.1,30.7,,,
2018-01-24T06:13:13.419Z,55,,45.4,30.7,,,
2018-01-24T06:13:23.436Z,55,,45.6,30.9,,,
2018-01-24T06:13:33.414Z,55,,45.7,31,,,
2018-01-24T06:13:43.414Z,55,,46,31.1,,,
2018-01-24T06:13:53.412Z,55,,46.1,31.2,,,
2018-01-24T06:14:03.432Z,55,,46.2,31.2,,,
2018-01-24T06:14:13.417Z,55,,46.4,31.4,,,
2018-01-24T06:14:23.424Z,55,,46.7,31.5,,,
2018-01-24T06:14:33.426Z,55,,46.9,31.6,,,
2018-01-24T06:14:43.413Z,55,,47,31.7,,,
2018-01-24T06:14:53.413Z,55,,47.2,31.9,0,1,0
2018-01-24T06:15:03.460Z,,,45.7,,,,
2018-01-24T06:15:13.422Z,55,,44.4,32,,,
2018-01-24T06:15:23.462Z,55,,43.5,32.2,,,
2018-01-24T06:15:33.414Z,55,,43.3,32.3,,,
2018-01-24T06:15:43.412Z,55,,43.5,32.5,,,
2018-01-24T06:15:53.413Z,55,,43.8,32.6,,,
2018-01-24T06:16:03.413Z,55,,43.9,32.7,,,
2018-01-24T06:16:13.415Z,55,,43.5,32.7,,,
2018-01-24T06:16:23.419Z,55,,43.3,32.8,,,
2018-01-24T06:16:33.421Z,55,,43,33,,,
2018-01-24T06:16:43.412Z,55,,42.7,33.1,,,
2018-01-24T06:16:53.444Z,55,,42.4,33.1,,,
2018-01-24T06:17:03.432Z,55,,42.3,33.2,,,
2018-01-24T06:17:13.412Z,,,42.2,,,,
2018-01-24T06:17:23.416Z,55,,41.9,33.3,,,
2018-01-24T06:17:33.428Z,55,,41.8,33.3,,,
2018-01-24T06:17:43.413Z,55,,41.7,33.3,,,
2018-01-24T06:17:53.414Z,55,,41.6,33.5,,,
2018-01-24T06:18:03.413Z,55,,41.8,33.5,,,
2018-01-24T06:18:13.419Z,55,,42,33.5,,,
2018-01-24T06:18:23.425Z,55,,42.2,33.5,,,
2018-01-24T06:18:36.539Z,55,,42.3,33.5,,,
2018-01-24T06:18:43.415Z,55,,42.4,33.5,,,
2018-01-24T06:18:53.425Z,55,,42.5,33.6,,,
2018-01-24T06:19:03.413Z,55,,42.6,33.5,,,
2018-01-24T06:19:13.413Z,55,,42.7,33.6,,,
2018-01-24T06:19:23.479Z,55,,42.8,33.6,,,
2018-01-24T06:19:33.424Z,55,,43,33.6,,,
2018-01-24T06:19:43.435Z,55,,,33.6,,,
2018-01-24T06:19:53.418Z,55,,43.1,33.6,,,
2018-01-24T06:20:03.450Z,55,,,33.6,,,
2018-01-24T06:20:13.449Z,,,43.2,,,,
2018-01-24T06:20:23.425Z,55,,43.3,33.5,,,
2018-01-24T06:20:33.417Z,55,,,33.6,,,
2018-01-24T06:20:43.422Z,55,,43.4,33.5,,,
2018-01-24T06:20:53.415Z,55,,,33.5,,,
2018-01-24T06:21:03.413Z,55,,,33.5,,,
2018-01-24T06:21:13.427Z,55,,,33.5,,,
2018-01-24T06:21:24.406Z,55,,43.5,33.5,,,
2018-01-24T06:21:43.446Z,55,,,33.5,,,
2018-01-24T06:21:53.414Z,55,,43.6,33.5,,,
2018-01-24T06:22:13.427Z,55,,,33.5,,,
2018-01-24T06:22:23.420Z,55,,,33.3,,,
2018-01-24T06:22:33.420Z,55,,43.7,33.3,,,
2018-01-24T06:22:44.466Z,55,,,33.3,,,
2018-01-24T06:22:53.413Z,55,,,33.3,,,
2018-01-24T06:23:09.678Z,55,,,33.3,,,
2018-01-24T06:23:13.462Z,55,,,33.3,,,
2018-01-24T06:23:23.446Z,55,,,33.3,,,
2018-01-24T06:23:33.419Z,55,,,33.2,,,
2018-01-24T06:23:43.499Z,55,,,33.2,,,
2018-01-24T06:23:54.510Z,55,,43.9,33.2,,,
2018-01-24T06:24:03.485Z,55,,,33.2,,,
2018-01-24T06:24:13.434Z,55,,,33.2,,,
2018-01-24T06:24:23.476Z,55,,,33.2,,,
2018-01-24T06:24:33.437Z,55,,,33.1,,,
2018-01-24T06:24:43.440Z,55,,,33.1,,,
2018-01-24T06:24:53.469Z,55,,,33.1,,,
2018-01-24T06:25:03.475Z,55,,43.7,33.1,,,
2018-01-24T06:25:13.434Z,55,,43.9,33.1,,,
2018-01-24T06:25:23.424Z,55,,,33.1,,,
2018-01-24T06:25:33.436Z,55,,,33,,,
2018-01-24T06:25:43.428Z,55,,43.7,33,,,
2018-01-24T06:25:53.433Z,55,,,33,,,
2018-01-24T06:26:03.444Z,55,,,33,,,
2018-01-24T06:26:13.446Z,55,,,33,,,
2018-01-24T06:26:23.434Z,55,,,32.8,,,
2018-01-24T06:26:43.441Z,55,,,32.8,,,
2018-01-24T06:26:53.428Z,55,,,32.8,,,
2018-01-24T06:27:08.442Z,55,,,32.8,,,
2018-01-24T06:27:13.416Z,55,,,32.7,,,
2018-01-24T06:27:23.416Z,55,,,32.7,,,
2018-01-24T06:27:33.415Z,55,,43.6,32.7,,,
2018-01-24T06:27:43.429Z,55,,,32.7,,,
2018-01-24T06:27:53.415Z,55,,,32.6,,,
2018-01-24T06:28:13.458Z,55,,,32.6,,,
2018-01-24T06:28:23.429Z,55,,,32.6,,,
2018-01-24T06:28:33.423Z,,5,,,,0,0
2018-01-24T06:28:43.465Z,55,,,32.5,,,
2018-01-24T06:28:53.462Z,55,,,32.5,,,
2018-01-24T06:29:03.494Z,55,,,32.5,,,
2018-01-24T06:29:13.491Z,,75,43.5,,,1,0
2018-01-24T06:29:23.483Z,55,5,,32.3,,0,0
2018-01-24T06:29:33.515Z,55,75,,32.3,,1,0
2018-01-24T06:29:43.414Z,55,,,32.3,,,
2018-01-24T06:29:58.474Z,55,,,32.3,,,
2018-01-24T06:30:03.427Z,55,,,32.3,,,
2018-01-24T06:30:13.423Z,55,,43.4,32.2,,,
2018-01-24T06:30:23.429Z,55,,,32.2,,,
2018-01-24T06:30:33.452Z,55,,,32.2,,,
2018-01-24T06:30:43.417Z,55,,,32.2,,,
2018-01-24T06:30:53.428Z,55,,,32.2,,,
2018-01-24T06:31:03.414Z,55,,,32.1,,,
2018-01-24T06:31:13.415Z,55,,43.3,32.1,,,
2018-01-24T06:31:23.415Z,55,,,32.1,,,
2018-01-24T06:31:33.415Z,,5,,,,0,0
2018-01-24T06:31:43.417Z,55,75,,32,,1,0
2018-01-24T06:31:53.414Z,55,,,32,,,
2018-01-24T06:32:03.415Z,55,,,32,,,
2018-01-24T06:32:13.428Z,,5,,,,0,0
2018-01-24T06:32:23.461Z,55,,43.2,32,,,
2018-01-24T06:32:33.453Z,55,75,,31.9,,1,0
2018-01-24T06:32:48.742Z,55,,,31.9,,,
2018-01-24T06:32:53.419Z,,5,,,,0,0
2018-01-24T06:33:03.420Z,55,,,31.7,,,
2018-01-24T06:33:13.459Z,,75,,,,1,0
2018-01-24T06:33:23.438Z,55,,43.1,31.7,,,
2018-01-24T06:33:33.417Z,55,,,31.7,,,
2018-01-24T06:33:43.420Z,55,,,31.7,,,
2018-01-24T06:34:03.415Z,55,,,31.6,,,
2018-01-24T06:34:13.435Z,55,,,31.6,,,
2018-01-24T06:34:23.415Z,55,,43,31.6,,,
2018-01-24T06:34:43.414Z,55,,,31.5,,,
2018-01-24T06:34:53.430Z,55,,,31.5,,,
2018-01-24T06:35:13.418Z,55,,,31.5,,,
2018-01-24T06:35:23.416Z,55,,,31.5,,,
2018-01-24T06:35:33.448Z,55,,42.8,31.4,,,
2018-01-24T06:35:43.415Z,55,,,31.4,,,
2018-01-24T06:35:53.415Z,55,,,31.4,,,
2018-01-24T06:36:13.416Z,55,,,31.2,,,
2018-01-24T06:36:23.416Z,55,,42.7,31.2,,,
2018-01-24T06:36:43.415Z,55,,,31.2,,,
2018-01-24T06:36:53.421Z,55,,,31.1,,,
2018-01-24T06:37:13.426Z,55,,,31.1,,,
2018-01-24T06:37:23.424Z,55,,42.6,31.1,,,
2018-01-24T06:37:43.416Z,55,,,31.1,80,1,0
2018-01-24T06:37:53.417Z,55,,47.4,31,79,,
2018-01-24T06:38:03.415Z,55,,50.7,31,33,,
2018-01-24T06:38:13.419Z,55,,47.6,31,29,,
2018-01-24T06:38:23.419Z,55,,42.4,30.9,,,
2018-01-24T06:38:33.415Z,,,39.8,,,,
2018-01-24T06:38:43.446Z,55,,38.9,30.9,0,1,0
2018-01-24T06:38:53.482Z,55,,37.8,30.9,,,
2018-01-24T06:39:03.416Z,55,,37.3,30.9,,,
2018-01-24T06:39:13.426Z,,,37.4,,,,
2018-01-24T06:39:23.449Z,55,,37.2,30.9,,,
2018-01-24T06:39:33.428Z,55,,,30.7,,,
2018-01-24T06:39:43.415Z,,,36.7,,,,
2018-01-24T06:39:54.414Z,55,,36.2,30.7,,,
2018-01-24T06:40:03.418Z,,,35.8,,,,
2018-01-24T06:40:13.416Z,55,,35.7,30.7,,,
2018-01-24T06:40:23.416Z,55,,35.4,30.7,,,
2018-01-24T06:40:33.416Z,,,35.2,,,,
2018-01-24T06:40:43.421Z,55,,35.1,30.7,,,
2018-01-24T06:40:53.421Z,,,34.8,,,,
2018-01-24T06:41:03.436Z,55,,34.7,30.7,,,
2018-01-24T06:41:13.416Z,55,,34.6,30.7,,,
2018-01-24T06:41:23.420Z,55,,34.4,30.7,,,
2018-01-24T06:41:43.419Z,55,,34.3,30.7,,,
2018-01-24T06:41:53.417Z,55,,34.4,30.7,,,
2018-01-24T06:42:03.416Z,55,,34.6,30.6,,,
2018-01-24T06:42:13.424Z,,,34.7,,,,
2018-01-24T06:42:23.416Z,55,,34.8,30.6,,,
2018-01-24T06:42:33.437Z,55,,34.9,30.6,,,
2018-01-24T06:42:53.430Z,55,,35.1,30.6,,,
2018-01-24T06:43:03.478Z,55,,35.2,30.6,,,
2018-01-24T06:43:23.453Z,55,,35.3,30.5,,,
2018-01-24T06:43:43.495Z,55,,35.4,30.5,,,
2018-01-24T06:43:53.422Z,55,,,30.5,,,
2018-01-24T06:44:13.512Z,55,,35.6,30.5,,,
2018-01-24T06:44:23.503Z,55,,,30.4,,,
2018-01-24T06:44:33.475Z,,,35.7,,,,
2018-01-24T06:44:43.488Z,55,,,30.4,,,
2018-01-24T06:44:53.523Z,55,,,30.4,,,
2018-01-24T06:45:13.464Z,55,,35.8,30.4,,,
2018-01-24T06:45:23.462Z,55,,,30.2,,,
2018-01-24T06:45:43.417Z,55,,,30.2,,,
2018-01-24T06:45:53.458Z,55,,,30.1,,,
2018-01-24T06:46:03.491Z,,,35.9,,,,
2018-01-24T06:46:13.650Z,55,,,30.1,,,
2018-01-24T06:46:23.443Z,55,,,30.1,,,
2018-01-24T06:46:33.489Z,,,36,,,,
2018-01-24T06:46:43.451Z,55,,,30,,,
2018-01-24T06:46:53.452Z,,5,,,,0,0
2018-01-24T06:47:03.440Z,55,,,30,,,
2018-01-24T06:47:13.589Z,,75,,,,1,0
2018-01-24T06:47:23.439Z,55,,36.2,30,79,1,0
2018-01-24T06:47:33.461Z,55,,42,29.9,75,,
2018-01-24T06:47:43.497Z,55,,46.9,29.9,33,,
2018-01-24T06:47:53.442Z,55,,45.3,29.9,29,,
2018-01-24T06:48:03.459Z,55,,42,29.9,,,
2018-01-24T06:48:13.437Z,55,,39.7,29.9,,,
2018-01-24T06:48:23.485Z,55,,38.4,29.7,,,
2018-01-24T06:48:33.516Z,55,,38,29.7,,,
2018-01-24T06:48:43.427Z,55,,39,29.7,,,
2018-01-24T06:48:53.478Z,55,,39.8,29.7,,,
2018-01-24T06:49:03.500Z,55,,40.1,29.7,,,
2018-01-24T06:49:13.469Z,55,,,29.6,,,
2018-01-24T06:49:23.429Z,,,40.2,,,,
2018-01-24T06:49:33.446Z,55,,40.6,29.6,,,
2018-01-24T06:49:43.461Z,55,,,29.6,,,
2018-01-24T06:49:53.482Z,,,41.2,,,,
2018-01-24T06:50:03.535Z,55,,41.4,29.6,,,
2018-01-24T06:50:13.433Z,55,,,29.6,,,
2018-01-24T06:50:23.462Z,55,,41.7,29.6,,,
2018-01-24T06:50:33.467Z,,,41.9,,,,
2018-01-24T06:50:43.463Z,55,,42.2,29.6,,,
2018-01-24T06:50:53.534Z,55,,42.3,29.7,,,
2018-01-24T06:51:03.430Z,55,,,29.7,,,
2018-01-24T06:51:13.444Z,,,42.8,,,,
2018-01-24T06:51:23.428Z,55,,43,29.7,,,
2018-01-24T06:51:33.464Z,55,,43.2,29.9,,,
2018-01-24T06:51:43.452Z,55,,,30,,,
2018-01-24T06:51:53.483Z,,,43.5,,,,
2018-01-24T06:52:03.417Z,55,,43.7,30.1,,,
2018-01-24T06:52:13.453Z,,,44,,,,
2018-01-24T06:52:23.427Z,55,,44.2,30.2,,,
2018-01-24T06:52:33.468Z,55,,44,30.2,0,1,0
2018-01-24T06:52:43.465Z,55,,42.5,30.4,,,
2018-01-24T06:52:53.464Z,55,,41.2,30.5,,,
2018-01-24T06:53:03.418Z,55,,40.9,30.6,,,
2018-01-24T06:53:16.088Z,55,,40.7,30.7,,,
2018-01-24T06:53:23.448Z,55,,40.5,30.9,,,
2018-01-24T06:53:33.424Z,,,41.2,,,,
2018-01-24T06:53:43.442Z,55,,,31,,,
2018-01-24T06:53:53.433Z,55,,40.8,31,,,
2018-01-24T06:54:03.417Z,55,,40.6,31.2,,,
2018-01-24T06:54:13.430Z,55,,,31.4,,,
2018-01-24T06:54:23.419Z,55,,40.2,31.4,,,
2018-01-24T06:54:33.432Z,,,39.9,,,,
2018-01-24T06:54:43.505Z,55,,39.6,31.5,,,
2018-01-24T06:55:03.490Z,55,,39.4,31.6,,,
2018-01-24T06:55:13.433Z,55,,,31.7,,,
2018-01-24T06:55:23.453Z,55,,39.3,31.7,,,
2018-01-24T06:55:36.643Z,,,39.1,,,,
2018-01-24T06:55:43.457Z,55,,,31.7,,,
2018-01-24T06:55:53.443Z,,,39.3,,,,
2018-01-24T06:56:03.474Z,55,,39.6,31.9,,,
2018-01-24T06:56:13.448Z,55,,,31.9,,,
2018-01-24T06:56:23.454Z,,,39.8,,,,
2018-01-24T06:56:33.489Z,55,,40,31.9,,,
2018-01-24T06:56:43.493Z,55,,,31.9,,,
2018-01-24T06:56:53.443Z,55,,40.1,31.9,,,
2018-01-24T06:57:03.440Z,,,40.2,,,,
2018-01-24T06:57:13.465Z,55,,,31.9,,,
2018-01-24T06:57:23.474Z,,,40.3,,,,
2018-01-24T06:57:33.474Z,55,,40.5,31.9,,,
2018-01-24T06:57:43.482Z,55,,40.6,31.9,,,
2018-01-24T06:58:03.500Z,55,,40.7,31.9,,,
2018-01-24T06:58:13.520Z,55,,,31.9,,,
2018-01-24T06:58:33.481Z,55,,40.8,31.9,,,
2018-01-24T06:58:43.486Z,55,,40.9,31.9,,,
2018-01-24T06:58:53.477Z,,5,,,,0,0
2018-01-24T06:59:03.443Z,55,,,31.9,,,
2018-01-24T06:59:13.513Z,,75,41,,,1,0
2018-01-24T06:59:23.456Z,55,,,31.9,,,
2018-01-24T06:59:33.419Z,55,,,31.9,,,
2018-01-24T06:59:43.450Z,55,,,31.9,,,
2018-01-24T06:59:53.432Z,,,41.1,,,,
2018-01-24T07:00:03.437Z,55,,,31.7,,,
2018-01-24T07:00:13.430Z,,75,41.2,,0,1,0
2018-01-24T07:00:23.485Z,55,5,,31.7,,0,0
2018-01-24T07:00:33.457Z,55,75,,31.7,,1,0
2018-01-24T07:00:43.431Z,55,5,,31.7,,0,0
2018-01-24T07:00:53.459Z,55,,,31.7,,,
2018-01-24T07:01:03.526Z,,,41.4,,,,
2018-01-24T07:01:18.485Z,55,,,31.6,,,
2018-01-24T07:01:23.477Z,55,,,31.6,,,
2018-01-24T07:01:33.503Z,55,,,31.6,,,
2018-01-24T07:01:53.462Z,55,,,31.6,,,
2018-01-24T07:02:03.477Z,55,,,31.6,,,
2018-01-24T07:02:13.455Z,55,,,31.5,,,
2018-01-24T07:02:33.533Z,55,,,31.5,,,
2018-01-24T07:02:44.522Z,55,,,31.5,,,
2018-01-24T07:03:03.520Z,55,,,31.5,,,
2018-01-24T07:03:13.513Z,55,,,31.4,,,
2018-01-24T07:03:23.529Z,55,,,31.4,,,
2018-01-24T07:03:33.466Z,55,,,31.4,,,
2018-01-24T07:03:43.478Z,55,,,31.4,,,
2018-01-24T07:03:53.438Z,55,,,31.4,,,
2018-01-24T07:04:03.473Z,55,,,31.4,,,
2018-01-24T07:04:13.466Z,55,,,31.2,,,
2018-01-24T07:04:38.470Z,55,,,31.2,,,
2018-01-24T07:04:43.419Z,55,,,31.2,,,
2018-01-24T07:04:53.456Z,55,,,31.2,,,
2018-01-24T07:05:03.438Z,55,,41.2,31.2,,,
2018-01-24T07:05:13.467Z,55,,,31.1,,,
2018-01-24T07:05:23.548Z,55,,,31.1,,,
2018-01-24T07:05:33.537Z,55,,,31.1,,,
2018-01-24T07:05:43.497Z,55,,,31.1,,,
2018-01-24T07:06:03.424Z,55,,,31.1,,,
2018-01-24T07:06:13.518Z,55,,,31,,,
2018-01-24T07:06:33.459Z,55,,41.1,31,,,
2018-01-24T07:06:43.428Z,55,,,31,,,
2018-01-24T07:06:53.474Z,55,,,31,,,
2018-01-24T07:07:03.463Z,55,,,31,,,
2018-01-24T07:07:13.430Z,55,,,30.9,,,
2018-01-24T07:07:23.438Z,55,,,30.9,,,
2018-01-24T07:07:33.465Z,55,,,30.9,,,
2018-01-24T07:07:43.438Z,55,,41,30.9,,,
2018-01-24T07:07:53.441Z,55,,,30.9,,,
2018-01-24T07:08:03.430Z,55,,,30.7,,,
2018-01-24T07:08:13.477Z,55,,,30.7,,,
2018-01-24T07:08:23.433Z,55,,,30.7,,,
2018-01-24T07:08:33.420Z,55,,,30.7,,,
2018-01-24T07:08:43.438Z,55,,,30.7,,,
2018-01-24T07:08:53.429Z,55,,41,30.7,,,
2018-01-24T07:09:03.478Z,55,,40.9,30.6,,,
2018-01-24T07:09:13.424Z,55,,,30.6,,,
2018-01-24T07:09:23.422Z,55,,,30.6,,,
2018-01-24T07:09:33.432Z,55,,,30.5,,,
2018-01-24T07:09:43.463Z,55,,,30.5,,,
2018-01-24T07:09:53.419Z,55,,,30.5,,,
2018-01-24T07:10:03.475Z,55,,,30.5,,,
2018-01-24T07:10:13.464Z,55,,40.8,30.5,,,
2018-01-24T07:10:23.421Z,55,,,30.5,,,
2018-01-24T07:10:33.507Z,55,,,30.4,,,
2018-01-24T07:10:43.420Z,55,,,30.4,,,
2018-01-24T07:10:53.449Z,55,,,30.4,,,
2018-01-24T07:11:03.467Z,55,,40.7,30.4,,,
2018-01-24T07:11:13.467Z,55,,,30.2,,,
2018-01-24T07:11:33.498Z,55,,,30.2,,,
2018-01-24T07:11:43.459Z,55,,,30.2,,,
2018-01-24T07:11:53.419Z,,,40.6,,,,
2018-01-24T07:12:03.421Z,55,,,30.2,,,
2018-01-24T07:12:13.420Z,55,,,30.2,,,
2018-01-24T07:12:23.489Z,55,,,30.2,,,
2018-01-24T07:12:33.419Z,55,,,30.1,,,
2018-01-24T07:12:43.477Z,55,,,30.1,,,
2018-01-24T07:12:53.420Z,55,,40.5,30.1,,,
2018-01-24T07:13:03.463Z,55,,,30.1,,,
2018-01-24T07:13:13.421Z,55,,,30,,,
2018-01-24T07:13:23.422Z,55,,,30,,,
2018-01-24T07:13:33.419Z,55,,,30,,,
2018-01-24T07:13:43.420Z,55,,40.3,30,,,
2018-01-24T07:13:53.502Z,55,,,30,,,
2018-01-24T07:14:04.484Z,55,,,30,,,
2018-01-24T07:14:13.508Z,55,,,30,,,
2018-01-24T07:14:23.431Z,55,,,29.9,,,
2018-01-24T07:14:33.422Z,55,,,29.9,,,
2018-01-24T07:14:43.423Z,55,,,29.9,,,
2018-01-24T07:14:53.420Z,55,,40.2,29.9,,,
2018-01-24T07:15:03.421Z,55,,,29.9,,,
2018-01-24T07:15:13.502Z,55,,,29.9,,,
2018-01-24T07:15:23.453Z,55,,,29.7,,,
2018-01-24T07:15:33.422Z,55,,,29.7,,,
2018-01-24T07:15:43.421Z,55,,40.1,29.7,,,
2018-01-24T07:15:53.436Z,55,,,29.7,,,
2018-01-24T07:16:03.430Z,55,,,29.7,,,
2018-01-24T07:16:13.431Z,55,,,29.6,,,
2018-01-24T07:16:24.085Z,55,,,29.6,,,
2018-01-24T07:16:33.421Z,55,,40,29.6,,,
2018-01-24T07:16:43.464Z,55,,,29.6,,,
2018-01-24T07:16:58.441Z,55,,,29.6,,,
2018-01-24T07:17:03.420Z,55,,,29.4,,,
2018-01-24T07:17:13.437Z,55,,,29.4,,,
2018-01-24T07:17:23.421Z,55,,39.9,29.4,,,
2018-01-24T07:17:33.437Z,55,,,29.4,,,
2018-01-24T07:17:43.421Z,55,,,29.4,,,
2018-01-24T07:17:53.420Z,55,,,29.4,,,
2018-01-24T07:18:03.443Z,55,,,29.3,,,
2018-01-24T07:18:13.441Z,55,,,29.3,,,
2018-01-24T07:18:24.059Z,55,,39.8,29.3,,,
2018-01-24T07:18:33.420Z,55,,,29.3,,,
2018-01-24T07:18:43.420Z,55,,,29.3,,,
2018-01-24T07:18:53.421Z,55,,,29.3,,,
2018-01-24T07:19:03.421Z,55,,,29.3,,,
2018-01-24T07:19:13.434Z,55,,,29.2,,,
2018-01-24T07:19:23.423Z,55,,39.6,29.2,,,
2018-01-24T07:19:33.421Z,55,,,29.2,,,
2018-01-24T07:19:49.195Z,55,,,29.2,,,
2018-01-24T07:19:53.422Z,55,,,29.2,,,
2018-01-24T07:20:03.424Z,55,,,29,,,
2018-01-24T07:20:13.424Z,55,,,29,,,
2018-01-24T07:20:23.422Z,55,,39.5,29,,,
2018-01-24T07:20:33.422Z,55,,,29,,,
2018-01-24T07:20:43.434Z,55,,,29,,,
2018-01-24T07:20:53.423Z,55,,,29,,,
2018-01-24T07:21:03.494Z,55,,,28.9,,,
2018-01-24T07:21:13.434Z,55,,,28.9,,,
2018-01-24T07:21:23.446Z,55,,39.4,28.9,,,
2018-01-24T07:21:33.439Z,55,,,28.9,,,
2018-01-24T07:21:43.421Z,55,,,28.9,,,
2018-01-24T07:21:53.423Z,55,,,28.9,,,
2018-01-24T07:22:03.476Z,55,,,28.7,,,
2018-01-24T07:22:13.447Z,55,,,28.7,,,
2018-01-24T07:22:23.461Z,55,,39.3,28.7,,,
2018-01-24T07:22:33.422Z,55,,,28.7,,,
2018-01-24T07:22:43.422Z,55,,,28.7,,,
2018-01-24T07:22:53.421Z,55,,,28.7,,,
2018-01-24T07:23:03.425Z,55,,,28.6,,,
2018-01-24T07:23:13.537Z,55,,,28.6,,,
2018-01-24T07:23:23.442Z,55,,39.1,28.6,,,
2018-01-24T07:23:33.452Z,55,,,28.6,,,
2018-01-24T07:23:43.470Z,55,,,28.6,,,
2018-01-24T07:23:54.420Z,55,,,28.6,,,
2018-01-24T07:24:03.454Z,55,,,28.6,,,
2018-01-24T07:24:13.447Z,55,,,28.5,,,
2018-01-24T07:24:23.429Z,55,,39,28.5,,,
2018-01-24T07:24:33.428Z,55,,,28.5,,,
2018-01-24T07:24:43.452Z,55,,,28.5,,,
2018-01-24T07:24:53.425Z,55,,,28.5,,,
2018-01-24T07:25:03.421Z,55,,,28.5,,,
2018-01-24T07:25:13.425Z,55,,39,28.5,,,
2018-01-24T07:25:23.421Z,55,,38.9,28.3,,,
2018-01-24T07:25:33.443Z,55,,,28.3,,,
2018-01-24T07:25:43.425Z,55,,,28.3,,,
2018-01-24T07:25:53.425Z,55,,,28.3,,,
2018-01-24T07:26:03.432Z,55,,,28.3,,,
2018-01-24T07:26:13.473Z,55,,,28.3,,,
2018-01-24T07:26:23.450Z,55,,,28.2,,,
2018-01-24T07:26:33.422Z,55,,38.8,28.2,,,
2018-01-24T07:26:43.444Z,55,,,28.2,,,
2018-01-24T07:26:54.456Z,55,,,28.2,,,
2018-01-24T07:27:03.425Z,55,,,28.2,,,
2018-01-24T07:27:13.468Z,55,,,28.2,,,
2018-01-24T07:27:23.439Z,55,,,28.2,,,
2018-01-24T07:27:33.481Z,55,,,28,,,
2018-01-24T07:27:43.423Z,55,,38.6,28,,,
2018-01-24T07:27:53.486Z,55,,,28,,,
2018-01-24T07:28:03.434Z,55,,,28,,,
2018-01-24T07:28:13.421Z,55,,,28,,,
2018-01-24T07:28:23.433Z,55,,,27.9,,,
2018-01-24T07:28:33.425Z,55,,,28,,,
2018-01-24T07:28:43.439Z,55,,38.5,28,,,
2018-01-24T07:28:53.435Z,55,,,27.9,,,
2018-01-24T07:29:03.425Z,55,,,27.9,,,
2018-01-24T07:29:13.426Z,55,,,27.9,,,
2018-01-24T07:29:23.428Z,55,,,27.9,,,
2018-01-24T07:29:34.517Z,55,,,27.9,,,
2018-01-24T07:29:43.422Z,55,,,27.9,,,
2018-01-24T07:29:53.427Z,55,,38.4,27.7,,,
2018-01-24T07:30:03.428Z,55,,,27.9,,,
2018-01-24T07:30:13.443Z,55,,,27.9,,,
2018-01-24T07:30:23.484Z,55,,,28,,,
2018-01-24T07:30:33.422Z,55,,,28,,,
2018-01-24T07:30:43.424Z,55,,,28.2,,,
2018-01-24T07:30:53.433Z,55,,38.3,28.2,,,
2018-01-24T07:31:03.422Z,55,,,28.2,,,
2018-01-24T07:31:13.427Z,55,,,28.3,,,
2018-01-24T07:31:23.423Z,55,,,28.3,,,
2018-01-24T07:31:33.428Z,55,,,28.3,,,
2018-01-24T07:31:43.422Z,55,,,28.3,,,
2018-01-24T07:31:53.427Z,55,,,28.3,,,
2018-01-24T07:32:03.423Z,55,,,28.3,,,
2018-01-24T07:32:13.470Z,55,,38.1,28.3,,,
2018-01-24T07:32:23.475Z,55,,,28.3,,,
2018-01-24T07:32:33.446Z,55,,,28.3,,,
2018-01-24T07:32:43.444Z,55,,,28.3,,,
2018-01-24T07:32:53.427Z,55,,,28.3,,,
2018-01-24T07:33:03.468Z,55,,,28.3,,,
2018-01-24T07:33:13.458Z,55,,,28.2,,,
2018-01-24T07:33:23.424Z,55,,,28.2,,,
2018-01-24T07:33:33.474Z,55,,38,28.2,,,
2018-01-24T07:33:43.492Z,55,,,28.2,,,
2018-01-24T07:33:53.423Z,55,,,28.2,,,
2018-01-24T07:34:03.468Z,55,,,28.2,,,
2018-01-24T07:34:13.508Z,55,,,28.2,,,
2018-01-24T07:34:23.441Z,55,,,28.2,,,
2018-01-24T07:34:33.423Z,55,,37.9,28,,,
2018-01-24T07:34:43.435Z,55,,,28,,,
2018-01-24T07:34:53.424Z,55,,,28,,,
2018-01-24T07:35:03.436Z,55,,,28,,,
2018-01-24T07:35:13.477Z,55,,,28,,,
2018-01-24T07:35:28.519Z,55,,,28,,,
2018-01-24T07:35:33.435Z,55,,,28,,,
2018-01-24T07:35:43.427Z,55,,,27.9,,,
2018-01-24T07:35:53.423Z,55,,37.8,27.9,,,
2018-01-24T07:36:03.429Z,55,75,38.2,27.9,80,1,0
2018-01-24T07:36:13.423Z,55,,43.2,27.9,75,,
2018-01-24T07:36:23.426Z,55,,45.9,27.9,29,,
2018-01-24T07:36:33.451Z,55,,42.5,27.9,,,
2018-01-24T07:36:43.423Z,55,,37.8,27.7,,,
2018-01-24T07:36:53.438Z,55,0,35.1,27.7,,0,2
2018-01-24T07:37:03.489Z,55,59,40.1,28.9,0,0,0
2018-01-24T07:37:13.435Z,55,,39.6,26.5,,,
