Time,PrimTSet,ChActive,HwTOutlet,HwTSet,HwActive,ActPow,PrimT
2017-12-08T16:43:11.330Z,,,43.1,55,,,49.1
2017-12-08T16:43:21.330Z,,,43.1,55,,,49.3
2017-12-08T16:43:31.336Z,,,43,55,,,49.6
2017-12-08T16:43:41.330Z,,,43,55,,,49.8
2017-12-08T16:43:51.331Z,,,43,55,,,50
2017-12-08T16:44:01.861Z,,,42.8,55,,,50.1
2017-12-08T16:44:11.331Z,,,42.8,55,,,50.3
2017-12-08T16:44:21.331Z,,,42.8,55,,,50.5
2017-12-08T16:44:31.330Z,,,42.7,55,,,50.7
2017-12-08T16:44:41.330Z,,,42.7,55,,,50.9
2017-12-08T16:44:51.330Z,,,42.6,55,,,51
2017-12-08T16:45:01.330Z,,,42.6,55,,,51.1
2017-12-08T16:45:11.330Z,,,42.6,55,,,51.4
2017-12-08T16:45:21.331Z,,,42.5,55,,,51.5
2017-12-08T16:45:31.330Z,,,42.5,55,,,51.7
2017-12-08T16:45:46.351Z,,,42.5,55,,,51.9
2017-12-08T16:45:51.330Z,,,42.5,55,,,52
2017-12-08T16:46:01.331Z,,,42.5,55,,,52.3
2017-12-08T16:46:11.330Z,,,42.5,55,,,52.4
2017-12-08T16:46:21.330Z,,,42.4,55,,,52.6
2017-12-08T16:46:31.330Z,,,42.5,55,,,52.7
2017-12-08T16:46:41.331Z,,,42.5,55,,,53
2017-12-08T16:46:51.331Z,,,42.5,55,,,53.1
2017-12-08T16:47:01.333Z,,,42.5,55,,,53.2
2017-12-08T16:47:11.401Z,,,42.5,55,,,53.4
2017-12-08T16:47:21.331Z,,,42.5,55,,,53.5
2017-12-08T16:47:31.330Z,0,0,44.2,55,2,124,56.2
2017-12-08T16:47:41.343Z,59,0,49.2,55,0,0,61.3
2017-12-08T16:47:51.331Z,,,54.1,55,,,57.6
2017-12-08T16:48:01.333Z,,,54.6,55,,,55.6
2017-12-08T16:48:11.331Z,,,51.9,55,,,54.3
2017-12-08T16:48:21.331Z,,,50.7,55,,,55
2017-12-08T16:48:36.351Z,,,50,55,,,56
2017-12-08T16:48:41.332Z,75,1,49.8,55,0,,57.1
2017-12-08T16:48:51.333Z,,,49.5,55,,,57.7
2017-12-08T16:49:01.334Z,,,49.4,55,,,58
2017-12-08T16:49:11.331Z,,,49.2,55,,,58.2
2017-12-08T16:49:21.331Z,,,49.1,55,,,58.3
2017-12-08T16:49:31.390Z,,,49,55,,,58.5
2017-12-08T16:49:41.331Z,,,48.9,55,,,58.6
2017-12-08T16:49:51.333Z,,,48.9,55,,,58.9
2017-12-08T16:50:02.412Z,,1,48.9,55,0,80,62.8
2017-12-08T16:50:11.331Z,,,48.9,55,,54,66.1
2017-12-08T16:50:21.331Z,,,48.9,55,,29,63.6
2017-12-08T16:50:31.332Z,,,48.9,55,,,58.6
2017-12-08T16:50:41.331Z,,,48.9,55,,,55.7
2017-12-08T16:50:51.331Z,,,48.9,55,,,53.8
2017-12-08T16:51:01.331Z,,,48.9,55,,,52.9
2017-12-08T16:51:11.331Z,,,48.9,55,,,53.1
2017-12-08T16:51:26.738Z,,,48.7,55,,,54
2017-12-08T16:51:31.331Z,,,48.7,55,,,54.2
2017-12-08T16:51:41.332Z,,,48.7,55,,,54.1
2017-12-08T16:51:51.332Z,,,48.7,55,,,54
2017-12-08T16:52:01.332Z,,,48.7,55,,,54.1
2017-12-08T16:52:11.333Z,,,48.7,55,,,54.4
2017-12-08T16:52:21.331Z,,,48.7,55,,,54.7
2017-12-08T16:52:31.334Z,,,48.7,55,,,54.8
2017-12-08T16:52:41.332Z,,,48.6,55,,,54.9
2017-12-08T16:52:52.326Z,,,48.6,55,,,55
2017-12-08T16:53:01.332Z,,,48.6,55,,,55.1
2017-12-08T16:53:11.333Z,,,48.5,55,,,55.2
2017-12-08T16:53:21.333Z,,,48.5,55,,,55.5
2017-12-08T16:53:31.331Z,,,48.5,55,,,55.6
2017-12-08T16:53:41.331Z,,,48.5,55,,,55.8
2017-12-08T16:53:51.334Z,,,48.4,55,,,55.9
2017-12-08T16:54:01.331Z,,,48.4,55,,,56
2017-12-08T16:54:11.332Z,,,48.4,55,,,56.2
2017-12-08T16:54:21.333Z,,,48.3,55,,,56.3
2017-12-08T16:54:31.333Z,,,48.3,55,,,56.4
2017-12-08T16:54:41.332Z,,,48.3,55,,,56.6
2017-12-08T16:54:51.332Z,,,48.3,55,,,56.7
2017-12-08T16:55:01.337Z,,,48.2,55,,,57
2017-12-08T16:55:11.332Z,,,48.2,55,,,
2017-12-08T16:55:21.335Z,,,48.2,55,,,57.1
2017-12-08T16:55:31.332Z,,,48.2,55,,,57.2
2017-12-08T16:55:42.331Z,,,48.2,55,,,57.3
2017-12-08T16:55:51.332Z,,,48.2,55,,,57.4
2017-12-08T16:56:01.334Z,,,48.1,55,,,57.6
2017-12-08T16:56:11.332Z,,,48.1,55,,,57.7
2017-12-08T16:56:21.332Z,,,48.1,55,,,57.8
2017-12-08T16:56:31.332Z,,,48.1,55,,,57.9
2017-12-08T16:56:41.332Z,,,48.2,55,,,58
2017-12-08T16:56:51.332Z,,,48.2,55,,,
2017-12-08T16:57:01.332Z,,,48.2,55,,,58.1
2017-12-08T16:57:11.362Z,,,48.2,55,,,58.3
2017-12-08T16:57:21.333Z,,,48.2,55,,,58.4
2017-12-08T16:57:31.332Z,,,48.3,55,,,58.5
2017-12-08T16:57:41.337Z,,,48.3,55,,,58.6
2017-12-08T16:57:51.332Z,,,48.3,55,,,
2017-12-08T16:58:01.337Z,,,48.4,55,,,58.8
2017-12-08T16:58:11.332Z,,1,48.4,55,0,0,59
2017-12-08T16:58:21.337Z,,,48.4,55,,,57.9
2017-12-08T16:58:32.326Z,,,48.4,55,,,56.6
2017-12-08T16:58:41.332Z,,,48.5,55,,,55.5
2017-12-08T16:58:51.333Z,,,48.5,55,,,55.3
2017-12-08T16:59:01.333Z,,,48.5,55,,,55.2
2017-12-08T16:59:11.333Z,,,48.5,55,,,55.3
2017-12-08T16:59:21.332Z,,,48.6,55,,,55.7
2017-12-08T16:59:31.333Z,,,48.6,55,,,55.3
2017-12-08T16:59:41.333Z,,,48.6,55,,,54.9
2017-12-08T16:59:51.335Z,,,48.6,55,,,54.7
2017-12-08T17:00:01.333Z,,,48.6,55,,,54.4
2017-12-08T17:00:11.332Z,,,48.6,55,,,54.2
2017-12-08T17:00:21.333Z,,,48.5,55,,,54
2017-12-08T17:00:31.333Z,,,48.5,55,,,53.9
2017-12-08T17:00:41.333Z,,,48.5,55,,,53.7
2017-12-08T17:00:51.332Z,,,48.4,55,,,53.4
2017-12-08T17:01:01.333Z,,,48.4,55,,,53.2
2017-12-08T17:01:11.333Z,,,48.3,55,,,53
2017-12-08T17:01:26.353Z,,,48.3,55,,,53.1
2017-12-08T17:01:31.333Z,,,48.2,55,,,53.2
2017-12-08T17:01:41.333Z,,,48.2,55,,,53.4
2017-12-08T17:01:51.333Z,,,48.1,55,,,53.6
2017-12-08T17:02:01.333Z,,,48.1,55,,,
2017-12-08T17:02:11.333Z,,,48,55,,,53.8
2017-12-08T17:02:21.333Z,,,47.8,55,,,
2017-12-08T17:02:31.333Z,,,47.8,55,,,53.9
2017-12-08T17:02:41.334Z,,,47.7,55,,,54
2017-12-08T17:02:51.333Z,,,47.6,55,,,
2017-12-08T17:03:01.333Z,,,47.6,55,,,54.1
2017-12-08T17:03:11.332Z,,,47.5,55,,,54.2
2017-12-08T17:03:21.335Z,,,47.4,55,,,
2017-12-08T17:03:31.338Z,,,47.4,55,,,54.3
2017-12-08T17:03:41.334Z,,,47.3,55,,,54.4
2017-12-08T17:03:51.334Z,,,47.2,55,,,
2017-12-08T17:04:01.336Z,,,47,55,,,54.6
2017-12-08T17:04:12.365Z,,,47,55,,,
2017-12-08T17:04:21.336Z,,,46.9,55,,,54.7
2017-12-08T17:04:31.334Z,,,46.8,55,,,
2017-12-08T17:04:41.333Z,,,46.8,55,,,
2017-12-08T17:04:51.333Z,,,46.7,55,,,54.8
2017-12-08T17:05:01.334Z,,,46.6,55,,,
2017-12-08T17:05:11.333Z,,,46.6,55,,,
2017-12-08T17:05:21.333Z,,1,46.5,55,0,80,57.4
2017-12-08T17:05:31.334Z,,,46.4,55,,48,64.1
2017-12-08T17:05:41.333Z,,,46.4,55,,29,63.6
2017-12-08T17:05:51.334Z,,,46.2,55,,,58.7
2017-12-08T17:06:01.333Z,,,46.1,55,,,55.7
2017-12-08T17:06:11.333Z,,,46.1,55,,,54.5
2017-12-08T17:06:21.334Z,,,46,55,,,53.6
2017-12-08T17:06:31.334Z,,,46,55,,,54
2017-12-08T17:06:41.333Z,,,45.9,55,,,54.7
2017-12-08T17:06:51.334Z,,,45.9,55,,,55
2017-12-08T17:07:07.265Z,,1,45.8,55,0,0,55.2
2017-12-08T17:07:11.334Z,,,45.8,55,,,54.7
2017-12-08T17:07:21.335Z,,,45.8,55,,,52.7
2017-12-08T17:07:31.334Z,,,45.8,55,,,51.8
2017-12-08T17:07:41.334Z,,,45.7,55,,,51.5
2017-12-08T17:07:51.333Z,,,45.7,55,,,51.4
2017-12-08T17:08:01.333Z,,,45.7,55,,,51.6
2017-12-08T17:08:11.334Z,,,45.7,55,,,52
2017-12-08T17:08:21.334Z,,,45.7,55,,,51.8
2017-12-08T17:08:32.491Z,,,45.7,55,,,51.4
2017-12-08T17:08:41.334Z,,,45.7,55,,,50.9
2017-12-08T17:08:51.335Z,,,45.7,55,,,50.7
2017-12-08T17:09:01.334Z,,,45.6,55,,,50.4
2017-12-08T17:09:11.334Z,,,45.6,55,,,50.3
2017-12-08T17:09:21.334Z,,,45.6,55,,,
2017-12-08T17:09:31.334Z,,,45.5,55,,,50.2
2017-12-08T17:09:41.334Z,,,45.5,55,,,50.1
2017-12-08T17:09:51.335Z,,,45.5,55,,,50
2017-12-08T17:10:01.334Z,,,45.3,55,,,49.8
2017-12-08T17:10:11.335Z,,1,45.3,55,0,,49.5
2017-12-08T17:10:21.334Z,,,45.2,55,,80,54.5
2017-12-08T17:10:31.334Z,,,45.2,55,,50,61.1
2017-12-08T17:10:41.334Z,,,45.1,55,,29,61.7
2017-12-08T17:10:51.334Z,,,45.1,55,,,58.7
2017-12-08T17:11:01.334Z,,,45,55,,,56.6
2017-12-08T17:11:11.334Z,,,45,55,,,54.9
2017-12-08T17:11:22.334Z,,,44.9,55,,,53.7
2017-12-08T17:11:31.334Z,,,44.9,55,,,54
2017-12-08T17:11:41.566Z,,,44.9,55,,,54.8
2017-12-08T17:11:51.334Z,,,44.8,55,,,55
2017-12-08T17:12:01.335Z,,,44.8,55,,,55.1
2017-12-08T17:12:11.335Z,,1,44.8,55,0,0,54.9
2017-12-08T17:12:21.335Z,,,44.8,55,,,53.7
2017-12-08T17:12:31.335Z,,,44.8,55,,,52.2
2017-12-08T17:12:41.335Z,,,44.8,55,,,51.5
2017-12-08T17:12:51.336Z,,,44.8,55,,,51.4
2017-12-08T17:13:01.335Z,,,44.8,55,,,51.7
2017-12-08T17:13:11.337Z,,,44.8,55,,,52
2017-12-08T17:13:21.334Z,,,44.8,55,,,51.9
2017-12-08T17:13:31.335Z,,,44.8,55,,,51.7
2017-12-08T17:13:41.335Z,,,44.8,55,,,51.2
2017-12-08T17:13:51.334Z,,,44.8,55,,,51
2017-12-08T17:14:01.335Z,,,44.8,55,,,50.9
2017-12-08T17:14:11.335Z,,,44.8,55,,,50.7
2017-12-08T17:14:21.335Z,,,44.8,55,,,50.6
2017-12-08T17:14:31.335Z,,,44.8,55,,,50.4
2017-12-08T17:14:41.335Z,,,44.7,55,,,50.2
2017-12-08T17:14:51.335Z,,,44.7,55,,,50.1
2017-12-08T17:15:01.337Z,,,44.7,55,,,49.9
2017-12-08T17:15:12.330Z,,,44.5,55,,,
2017-12-08T17:15:21.336Z,,,44.5,55,,,49.7
2017-12-08T17:15:31.337Z,,1,44.5,55,0,79,55.2
2017-12-08T17:15:41.336Z,,,44.4,55,,42,62
2017-12-08T17:15:51.335Z,,,44.4,55,,29,61.8
2017-12-08T17:16:01.336Z,,,44.3,55,,,58.8
2017-12-08T17:16:11.335Z,,,44.3,55,,,56.8
2017-12-08T17:16:21.335Z,,,44.2,55,,,54.9
2017-12-08T17:16:31.335Z,,,44.2,55,,,53.9
2017-12-08T17:16:41.336Z,,,44.2,55,,,54.1
2017-12-08T17:16:51.335Z,,,44.1,55,,,55
2017-12-08T17:17:02.337Z,,,44.1,55,,,55.2
2017-12-08T17:17:11.335Z,,,44.1,55,,,55.3
2017-12-08T17:17:21.337Z,,,44.1,55,,,
2017-12-08T17:17:31.348Z,,,44.1,55,,,55.5
2017-12-08T17:17:41.336Z,,,44.1,55,,0,55.9
2017-12-08T17:17:51.335Z,,1,44.2,55,0,,55.6
2017-12-08T17:18:01.406Z,,,44.2,55,,,53.8
2017-12-08T17:18:11.336Z,,,44.2,55,,,52.8
2017-12-08T17:18:21.336Z,,,44.3,55,,,52.4
2017-12-08T17:18:31.336Z,,,44.3,55,,,52.2
2017-12-08T17:18:41.339Z,,,44.3,55,,,52.4
2017-12-08T17:18:51.337Z,,,44.4,55,,,52.8
2017-12-08T17:19:01.335Z,,,44.4,55,,,52.7
2017-12-08T17:19:11.335Z,,,44.4,55,,,52.3
2017-12-08T17:19:21.339Z,,,44.5,55,,,51.9
2017-12-08T17:19:31.335Z,,,44.5,55,,,51.8
2017-12-08T17:19:41.336Z,,,44.5,55,,,51.6
2017-12-08T17:19:56.356Z,,,44.5,55,,,51.4
2017-12-08T17:20:01.336Z,,,44.5,55,,,51.3
2017-12-08T17:20:11.336Z,,,44.5,55,,,51.2
2017-12-08T17:20:21.334Z,,,44.4,55,,,51.1
2017-12-08T17:20:31.336Z,,,44.4,55,,,50.9
2017-12-08T17:20:41.336Z,,,44.4,55,,,50.8
2017-12-08T17:20:51.336Z,,,44.4,55,,,50.7
2017-12-08T17:21:01.336Z,,,44.3,55,,,50.8
2017-12-08T17:21:11.337Z,,,44.3,55,,,51
2017-12-08T17:21:21.679Z,,,44.3,55,,,51.1
2017-12-08T17:21:31.336Z,,,44.2,55,,,
2017-12-08T17:21:41.336Z,,,44.2,55,,,51.2
2017-12-08T17:21:51.336Z,,,44.1,55,,,51.3
2017-12-08T17:22:01.336Z,,,44.1,55,,,51.4
2017-12-08T17:22:11.336Z,,,44,55,,,51.6
2017-12-08T17:22:21.363Z,,,44,55,,,
2017-12-08T17:22:31.335Z,,,43.9,55,,,51.7
2017-12-08T17:22:47.352Z,,,43.9,55,,,
2017-12-08T17:22:51.339Z,,,43.7,55,,,51.8
2017-12-08T17:23:01.337Z,,,43.7,55,,,
2017-12-08T17:23:11.342Z,,,43.6,55,,,51.9
2017-12-08T17:23:21.336Z,,,43.6,55,,,
2017-12-08T17:23:31.339Z,,,43.5,55,,,52
2017-12-08T17:23:41.337Z,,,43.5,55,,,
2017-12-08T17:23:51.336Z,,,43.4,55,,,52.1
2017-12-08T17:24:01.336Z,,,43.4,55,,,
2017-12-08T17:24:11.337Z,,,43.3,55,,,
2017-12-08T17:24:21.338Z,,,43.3,55,,,52.2
2017-12-08T17:24:31.337Z,,,43.2,55,,,
2017-12-08T17:24:41.336Z,,,43.1,55,,,
2017-12-08T17:24:51.336Z,75,1,43.1,55,0,0,52.2
2017-12-08T17:25:01.337Z,,,43,55,,,52.3
2017-12-08T17:25:11.336Z,,,43,55,,,
2017-12-08T17:25:21.336Z,,,42.8,55,,,
2017-12-08T17:25:32.636Z,,,42.8,55,,,
2017-12-08T17:25:41.338Z,,,42.7,55,,,52.4
2017-12-08T17:25:51.336Z,,,42.7,55,,,
2017-12-08T17:26:01.337Z,,,42.6,55,,,
2017-12-08T17:26:11.337Z,,,42.6,55,,,
2017-12-08T17:26:21.337Z,,,42.5,55,,,
2017-12-08T17:26:31.337Z,,,42.5,55,,,
2017-12-08T17:26:41.337Z,,,42.4,55,,,
2017-12-08T17:26:51.336Z,,,42.4,55,,,
2017-12-08T17:27:02.328Z,,,42.3,55,,,
2017-12-08T17:27:11.336Z,,,42.3,55,,,
2017-12-08T17:27:21.337Z,,,42.2,55,,,
2017-12-08T17:27:31.337Z,,,42.2,55,,,
2017-12-08T17:27:41.337Z,,,42,55,,,52.6
2017-12-08T17:27:51.337Z,,,42,55,,,
2017-12-08T17:28:01.336Z,,,41.9,55,,,
2017-12-08T17:28:11.337Z,,,41.9,55,,,
2017-12-08T17:28:21.340Z,,,41.8,55,,,
2017-12-08T17:28:31.337Z,,1,41.8,55,0,80,54.6
2017-12-08T17:28:41.337Z,,,41.7,55,,62,60.1
2017-12-08T17:28:51.342Z,,,41.7,55,,33,61.7
2017-12-08T17:29:01.337Z,,,41.6,55,,29,56.4
2017-12-08T17:29:16.418Z,,,41.6,55,,,52.7
2017-12-08T17:29:21.336Z,,,41.5,55,,,50.6
2017-12-08T17:29:31.337Z,,,41.5,55,,,49.8
2017-12-08T17:29:41.337Z,,,41.5,55,,,50
2017-12-08T17:29:52.332Z,,,41.4,55,,,51.1
2017-12-08T17:30:01.337Z,,,41.4,55,,,51.6
2017-12-08T17:30:11.337Z,,,41.4,55,,,51.5
2017-12-08T17:30:21.337Z,,,41.4,55,,,
2017-12-08T17:30:31.337Z,,,41.4,55,,,51.7
2017-12-08T17:30:41.338Z,,,41.4,55,,,52
2017-12-08T17:30:51.338Z,,,41.4,55,,,52.3
2017-12-08T17:31:01.337Z,,,41.4,55,,,52.5
2017-12-08T17:31:11.337Z,,,41.4,55,,,
2017-12-08T17:31:21.338Z,,,41.4,55,,,52.7
2017-12-08T17:31:31.342Z,,,41.5,55,,,53
2017-12-08T17:31:41.338Z,,,41.5,55,,,53.1
2017-12-08T17:31:52.412Z,,,41.5,55,,,53.4
2017-12-08T17:32:01.338Z,,1,41.6,55,0,0,53.7
2017-12-08T17:32:11.338Z,,,41.6,55,,,52.8
2017-12-08T17:32:21.338Z,,,41.7,55,,,51.7
2017-12-08T17:32:31.338Z,,,41.7,55,,,50.4
2017-12-08T17:32:42.337Z,,,41.8,55,,,49.9
2017-12-08T17:32:51.338Z,,,41.9,55,,,50
2017-12-08T17:33:01.338Z,,,41.9,55,,,50.2
2017-12-08T17:33:11.337Z,,,42,55,,,50.7
2017-12-08T17:33:21.338Z,,,42,55,,,50.4
2017-12-08T17:33:31.339Z,,,42,55,,,50.1
2017-12-08T17:33:41.338Z,,,42.2,55,,,49.9
2017-12-08T17:33:51.337Z,,,42.2,55,,,49.7
2017-12-08T17:34:01.338Z,59,0,43.6,55,0,0,52.2
2017-12-08T17:34:11.337Z,0,0,45.8,55,2,107,51.5
2017-12-08T17:34:21.338Z,,,46.9,55,,124,54.2
2017-12-08T17:34:31.338Z,,,51.7,55,,73,60
2017-12-08T17:34:41.338Z,,,56.4,55,,58,62
2017-12-08T17:34:51.339Z,,,57.5,55,,42,61.6
2017-12-08T17:35:01.338Z,0,0,55.9,55,2,0,59.9
2017-12-08T17:35:11.338Z,59,0,57.5,55,0,,58.9
2017-12-08T17:35:21.338Z,,,54.9,55,,,58
2017-12-08T17:35:36.358Z,59,0,56.2,55,0,,58.8
2017-12-08T17:35:41.338Z,,,55.3,55,,,56.7
2017-12-08T17:35:51.339Z,,,53.8,55,,,55.3
2017-12-08T17:36:01.338Z,0,0,53.1,55,2,,55.5
2017-12-08T17:36:11.340Z,59,0,52.8,55,0,,52.8
2017-12-08T17:36:21.338Z,,,51.6,55,,,51.1
2017-12-08T17:36:31.338Z,,,50.8,55,,,50.8
2017-12-08T17:36:41.339Z,0,0,50.3,55,2,,50.9
2017-12-08T17:36:51.338Z,59,0,50.1,55,0,0,51.8
2017-12-08T17:37:01.339Z,0,0,49.4,55,2,,51.3
2017-12-08T17:37:11.350Z,59,0,49.8,55,0,0,53
2017-12-08T17:37:21.338Z,,,48.9,55,,,51.6
2017-12-08T17:37:31.338Z,,,48.3,55,,,
2017-12-08T17:37:41.340Z,,,47.8,55,,,52.1
2017-12-08T17:37:51.339Z,,,47.5,55,,,52.3
2017-12-08T17:38:01.339Z,,,47.3,55,,,52.6
2017-12-08T17:38:11.338Z,75,1,46.9,55,0,,52.8
2017-12-08T17:38:26.800Z,,1,46.7,55,0,,
2017-12-08T17:38:31.341Z,59,0,47.8,55,0,0,53.9
2017-12-08T17:38:41.338Z,,,47.5,55,,,50.4
2017-12-08T17:38:52.755Z,,,46.8,55,,,50
2017-12-08T17:39:01.338Z,,,46.5,55,,,50.2
2017-12-08T17:39:11.339Z,,,46.1,55,,,50.4
2017-12-08T17:39:21.339Z,,,45.9,55,,,50.7
2017-12-08T17:39:31.339Z,75,1,45.7,55,0,,50.8
2017-12-08T17:39:41.339Z,,1,45.5,55,0,,
2017-12-08T17:39:51.345Z,,,45.3,55,,,
2017-12-08T17:40:01.338Z,,,45.2,55,,,50.9
2017-12-08T17:40:11.339Z,,,45,55,,,
2017-12-08T17:40:21.338Z,,,44.9,55,,,
2017-12-08T17:40:31.339Z,,,44.8,55,,,
2017-12-08T17:40:41.342Z,,,44.8,55,,,51
2017-12-08T17:40:51.339Z,,,44.7,55,,,
2017-12-08T17:41:01.339Z,,,44.7,55,,,
2017-12-08T17:41:16.358Z,,,44.5,55,,,
2017-12-08T17:41:21.339Z,,,44.4,55,,,51.1
2017-12-08T17:41:31.339Z,,,44.4,55,,,
2017-12-08T17:41:41.339Z,,,44.3,55,,,
2017-12-08T17:41:51.339Z,,,44.3,55,,,
2017-12-08T17:42:01.339Z,,,44.2,55,,,
2017-12-08T17:42:11.339Z,,,44.2,55,,,51.2
2017-12-08T17:42:21.344Z,,,44.1,55,,,
2017-12-08T17:42:31.339Z,,,44.1,55,,,
2017-12-08T17:42:41.343Z,,,44,55,,,
2017-12-08T17:42:51.344Z,,,44,55,,,51.3
2017-12-08T17:43:01.343Z,,,43.9,55,,,
2017-12-08T17:43:11.340Z,,,43.7,55,,,
2017-12-08T17:43:21.339Z,,,43.7,55,,,
2017-12-08T17:43:31.339Z,,,43.6,55,,,
2017-12-08T17:43:41.340Z,,,43.6,55,,,
2017-12-08T17:43:51.339Z,,,43.6,55,,,51.4
2017-12-08T17:44:01.341Z,,,43.5,55,,,
2017-12-08T17:44:11.338Z,,,43.5,55,,,
2017-12-08T17:44:21.339Z,,,43.4,55,,,
2017-12-08T17:44:31.339Z,,,43.4,55,,,
2017-12-08T17:44:41.344Z,,,43.3,55,,,
2017-12-08T17:44:51.340Z,,,43.3,55,,,
2017-12-08T17:45:01.340Z,,,43.2,55,,,
2017-12-08T17:45:11.340Z,,,43.2,55,,,
2017-12-08T17:45:21.340Z,,,43.1,55,,,51.6
2017-12-08T17:45:32.336Z,,,43,55,,,
2017-12-08T17:45:41.339Z,,,43,55,,,
2017-12-08T17:45:51.339Z,,,42.8,55,,,
2017-12-08T17:46:01.341Z,,,42.8,55,,,
2017-12-08T17:46:11.340Z,,,42.8,55,,,51.4
2017-12-08T17:46:21.340Z,,,42.7,55,,,51.6
2017-12-08T17:46:31.339Z,,,42.6,55,,,
2017-12-08T17:46:41.340Z,,,42.6,55,,,
2017-12-08T17:46:51.341Z,,,42.6,55,,,
2017-12-08T17:47:01.340Z,,,42.5,55,,,
2017-12-08T17:47:11.339Z,,,42.5,55,,,
2017-12-08T17:47:21.340Z,,,42.4,55,,,
2017-12-08T17:47:31.340Z,,,42.3,55,,,
2017-12-08T17:47:41.340Z,,,42.3,55,,,
2017-12-08T17:47:51.341Z,,,42.3,55,,,
2017-12-08T17:48:01.340Z,,,42.2,55,,,51.4
2017-12-08T17:48:11.343Z,,,42.2,55,,,51.6
2017-12-08T17:48:22.331Z,,,42,55,,,51.4
2017-12-08T17:48:31.340Z,,,42,55,,,
2017-12-08T17:48:41.342Z,,,41.9,55,,,
2017-12-08T17:48:51.340Z,,,41.9,55,,,
2017-12-08T17:49:01.343Z,,,41.8,55,,,
2017-12-08T17:49:11.340Z,,,41.8,55,,,
2017-12-08T17:49:21.340Z,,,41.7,55,,,
2017-12-08T17:49:31.340Z,,,41.7,55,,,
2017-12-08T17:49:41.341Z,,1,41.6,55,0,,
2017-12-08T17:49:51.340Z,,,41.6,55,,79,56.3
2017-12-08T17:50:01.341Z,,,41.5,55,,47,59.4
2017-12-08T17:50:11.340Z,,,41.5,55,,29,56.6
2017-12-08T17:50:21.341Z,,,41.5,55,,,49.8
2017-12-08T17:50:31.340Z,,,41.4,55,,,46.5
2017-12-08T17:50:41.341Z,,,41.4,55,,,44.9
2017-12-08T17:50:51.339Z,,,41.2,55,,,44.9
2017-12-08T17:51:01.340Z,,,41.2,55,,,46.2
2017-12-08T17:51:12.335Z,,,41.2,55,,,46.8
2017-12-08T17:51:21.343Z,,,41.1,55,,,46.7
2017-12-08T17:51:31.340Z,,,41.1,55,,,46.4
2017-12-08T17:51:41.347Z,,,41,55,,,
2017-12-08T17:51:51.340Z,,,41,55,,,46.8
2017-12-08T17:52:01.345Z,,,,,,,47.1
2017-12-08T17:52:11.339Z,,,41,55,,,47.4
2017-12-08T17:52:21.345Z,,,40.9,55,,,47.6
2017-12-08T17:52:39.564Z,,,40.9,55,,,47.7
2017-12-08T17:52:41.341Z,,,40.9,55,,,47.8
2017-12-08T17:52:51.340Z,,,40.8,55,,,48
2017-12-08T17:53:01.341Z,,,40.8,55,,,48.2
2017-12-08T17:53:11.341Z,,,40.8,55,,,48.4
2017-12-08T17:53:21.341Z,,,40.7,55,,,48.7
2017-12-08T17:53:31.340Z,,,40.7,55,,,48.9
2017-12-08T17:53:41.344Z,,,40.7,55,,,49
2017-12-08T17:53:51.340Z,,,40.6,55,,,49.2
2017-12-08T17:54:06.360Z,,,40.6,55,,,49.4
2017-12-08T17:54:11.344Z,,,40.6,55,,,49.6
2017-12-08T17:54:22.393Z,,,40.6,55,,,49.8
2017-12-08T17:54:31.340Z,,,40.6,55,,,50
2017-12-08T17:54:41.341Z,,,40.5,55,,,50.1
2017-12-08T17:54:51.342Z,,,40.5,55,,,50.3
2017-12-08T17:55:01.341Z,,,40.5,55,,,50.5
2017-12-08T17:55:11.341Z,,,40.5,55,,,50.6
2017-12-08T17:55:21.341Z,,,40.5,55,,,50.8
2017-12-08T17:55:31.341Z,,,40.6,55,,,51
2017-12-08T17:55:41.342Z,,1,40.6,55,0,0,51.3
2017-12-08T17:55:51.340Z,,,40.6,55,,,49.9
2017-12-08T17:56:01.341Z,,,40.6,55,,,48.5
2017-12-08T17:56:11.341Z,,,40.7,55,,,47.6
2017-12-08T17:56:21.342Z,,,40.7,55,,,47.2
2017-12-08T17:56:31.340Z,,,40.7,55,,,
2017-12-08T17:56:41.341Z,,,40.8,55,,,47.6
2017-12-08T17:56:56.361Z,,,40.8,55,,,47.7
2017-12-08T17:57:01.341Z,,,40.8,55,,,47.4
2017-12-08T17:57:11.480Z,,,40.9,55,,,47
2017-12-08T17:57:21.341Z,,,40.9,55,,,46.8
2017-12-08T17:57:31.340Z,,,40.9,55,,,46.6
2017-12-08T17:57:41.345Z,,,40.9,55,,,46.4
2017-12-08T17:57:51.343Z,,,40.9,55,,,46.2
2017-12-08T17:58:01.342Z,,,40.9,55,,,46
2017-12-08T17:58:11.346Z,,,40.9,55,,,45.9
2017-12-08T17:58:22.335Z,,,40.9,55,,,45.7
2017-12-08T17:58:31.341Z,,,40.9,55,,,45.5
2017-12-08T17:58:41.342Z,,,40.8,55,,,45.3
2017-12-08T17:58:51.345Z,,,40.8,55,,,45.5
2017-12-08T17:59:01.342Z,,,40.8,55,,,45.6
2017-12-08T17:59:11.342Z,,,40.8,55,,,45.8
2017-12-08T17:59:21.341Z,,,40.8,55,,,45.9
2017-12-08T17:59:31.342Z,,,40.7,55,,,46
2017-12-08T17:59:46.362Z,,,40.7,55,,,46.1
2017-12-08T17:59:51.342Z,,,40.7,55,,,46.2
