Time,HwActive,ActPow,HwTOutlet,PrimTSet,HwTSet,PrimT,ChActive
2017-11-17T06:20:11.416Z,,,15.6,,55,,
2017-11-17T06:20:21.412Z,,,15.6,,55,,
2017-11-17T06:20:31.552Z,,,15.6,,55,,
2017-11-17T06:20:41.422Z,,,15.6,,55,,
2017-11-17T06:20:51.416Z,,,15.6,,55,,
2017-11-17T06:21:01.412Z,,,15.6,,55,,
2017-11-17T06:21:11.412Z,,,15.6,,55,,
2017-11-17T06:21:21.412Z,,,15.6,,55,,
2017-11-17T06:21:31.492Z,,,15.6,,55,,
2017-11-17T06:21:41.413Z,,,15.6,,55,24.6,
2017-11-17T06:21:51.412Z,,,15.6,,55,,
2017-11-17T06:22:01.413Z,,,15.6,,55,,
2017-11-17T06:22:11.417Z,,,15.6,,55,,
2017-11-17T06:22:21.417Z,,,15.6,,55,,
2017-11-17T06:22:31.493Z,,,15.6,,55,,
2017-11-17T06:22:41.412Z,,,15.6,,55,,
2017-11-17T06:22:52.414Z,,,15.6,,55,,
2017-11-17T06:23:01.454Z,,,15.6,,55,,
2017-11-17T06:23:11.424Z,,,15.6,,55,,
2017-11-17T06:23:21.424Z,,,15.6,,55,,
2017-11-17T06:23:31.492Z,,,15.6,,55,,
2017-11-17T06:23:41.417Z,,,15.6,,55,,
2017-11-17T06:23:51.473Z,,,15.6,,55,,
2017-11-17T06:24:01.424Z,,,15.6,,55,,
2017-11-17T06:24:11.440Z,,,15.6,,55,,
2017-11-17T06:24:22.409Z,,,15.6,,55,,
2017-11-17T06:24:31.492Z,,,15.6,,55,,
2017-11-17T06:24:41.412Z,,,15.6,,55,,
2017-11-17T06:24:51.418Z,,,15.6,,55,,
2017-11-17T06:25:01.429Z,,,15.6,,55,,
2017-11-17T06:25:11.415Z,,,15.6,,55,24.5,
2017-11-17T06:25:21.422Z,,,15.6,,55,,
2017-11-17T06:25:31.513Z,,,15.6,,55,,
2017-11-17T06:25:42.440Z,,,15.6,,55,,
2017-11-17T06:25:51.423Z,,,15.6,,55,,
2017-11-17T06:26:01.413Z,,,15.6,,55,,
2017-11-17T06:26:11.412Z,,,15.6,,55,,
2017-11-17T06:26:21.412Z,,,15.6,,55,,
2017-11-17T06:26:31.502Z,,,15.6,,55,,
2017-11-17T06:26:41.413Z,,,15.6,,55,,
2017-11-17T06:26:51.412Z,,,15.6,,55,,
2017-11-17T06:27:01.416Z,,,15.6,,55,,
2017-11-17T06:27:11.413Z,,,15.4,,55,,
2017-11-17T06:27:21.413Z,,,15.6,,55,,
2017-11-17T06:27:31.502Z,,,15.6,,55,,
2017-11-17T06:27:41.421Z,,,15.6,,55,,
2017-11-17T06:27:51.412Z,,,15.6,,55,,
2017-11-17T06:28:01.428Z,,,15.4,,55,,
2017-11-17T06:28:11.413Z,,,15.4,,55,,
2017-11-17T06:28:21.417Z,,,15.4,,55,,
2017-11-17T06:28:32.519Z,,,15.4,,55,24.4,
2017-11-17T06:28:41.414Z,,,15.4,,55,,
2017-11-17T06:28:51.412Z,,,15.4,,55,,
2017-11-17T06:29:01.417Z,,,15.4,,55,24.5,
2017-11-17T06:29:11.412Z,,,15.4,,55,24.4,
2017-11-17T06:29:21.418Z,,,15.4,,55,,
2017-11-17T06:29:31.498Z,,,15.4,,55,,
2017-11-17T06:29:41.414Z,,,15.4,,55,,
2017-11-17T06:29:51.412Z,,,15.4,,55,,
2017-11-17T06:30:01.819Z,,,15.4,,55,,
2017-11-17T06:30:11.416Z,,,15.4,,55,,
2017-11-17T06:30:21.455Z,,,15.4,,55,,
2017-11-17T06:30:31.540Z,,,15.4,,55,,
2017-11-17T06:30:41.415Z,,,15.4,,55,,
2017-11-17T06:30:51.412Z,,,15.4,,55,,
2017-11-17T06:31:01.421Z,,,15.4,,55,,
2017-11-17T06:31:11.412Z,,,15.4,,55,,
2017-11-17T06:31:26.433Z,,,15.4,,55,,
2017-11-17T06:31:31.522Z,,,15.4,,55,,
2017-11-17T06:31:41.414Z,,,15.4,,55,,
2017-11-17T06:31:51.412Z,,,15.4,,55,24.2,
2017-11-17T06:32:01.436Z,,,15.4,,55,24.4,
2017-11-17T06:32:12.408Z,,,15.4,,55,,
2017-11-17T06:32:21.436Z,,,15.4,,55,,
2017-11-17T06:32:31.514Z,,,15.4,,55,24.2,
2017-11-17T06:32:41.417Z,,,15.4,,55,,
2017-11-17T06:32:51.415Z,,,15.4,,55,,
2017-11-17T06:33:01.426Z,,,15.4,,55,,
2017-11-17T06:33:11.427Z,,,15.4,,55,,
2017-11-17T06:33:21.428Z,,,15.4,,55,,
2017-11-17T06:33:31.502Z,,,15.4,,55,,
2017-11-17T06:33:41.416Z,,,15.4,,55,,
2017-11-17T06:33:51.413Z,,,15.4,,55,,
2017-11-17T06:34:01.422Z,,,15.4,,55,,
2017-11-17T06:34:16.435Z,,,15.4,,55,,
2017-11-17T06:34:21.418Z,,,15.4,,55,,
2017-11-17T06:34:31.505Z,,,15.4,,55,,
2017-11-17T06:34:41.412Z,,,15.4,,55,,
2017-11-17T06:34:51.424Z,,,15.4,,55,,
2017-11-17T06:35:01.412Z,,,15.4,,55,,
2017-11-17T06:35:11.413Z,,,15.4,,55,,
2017-11-17T06:35:21.468Z,,,15.4,,55,,
2017-11-17T06:35:31.507Z,,,15.4,,55,,
2017-11-17T06:35:42.444Z,,,15.4,,55,24.1,
2017-11-17T06:35:51.428Z,,,15.4,,55,24.2,
2017-11-17T06:36:01.419Z,,,15.4,,55,24.1,
2017-11-17T06:36:11.415Z,,,15.4,,55,24.2,
2017-11-17T06:36:21.413Z,,,15.4,,55,24.1,
2017-11-17T06:36:31.497Z,,,15.4,,55,,
2017-11-17T06:36:41.416Z,,,15.4,,55,,
2017-11-17T06:36:51.413Z,,,15.4,,55,,
2017-11-17T06:37:01.418Z,,,15.4,,55,,
2017-11-17T06:37:11.413Z,,,15.4,,55,,
2017-11-17T06:37:21.420Z,,,15.4,,55,,
2017-11-17T06:37:31.503Z,,,15.4,,55,,
2017-11-17T06:37:41.413Z,,,15.4,,55,,
2017-11-17T06:37:51.437Z,,,15.4,,55,,
2017-11-17T06:38:01.412Z,,,15.4,,55,,
2017-11-17T06:38:11.413Z,,,15.4,,55,,
2017-11-17T06:38:21.413Z,,,15.4,,55,,
2017-11-17T06:38:32.499Z,,,15.4,,55,,
2017-11-17T06:38:41.439Z,,,15.4,,55,,
2017-11-17T06:38:51.418Z,,,15.4,,55,,
2017-11-17T06:39:01.431Z,,,15.4,,55,,
2017-11-17T06:39:11.425Z,,,15.3,,55,23.9,
2017-11-17T06:39:21.415Z,,,15.3,,55,24.1,
2017-11-17T06:39:31.496Z,,,15.4,,55,23.9,
2017-11-17T06:39:41.413Z,,,15.3,,55,23.9,
2017-11-17T06:39:51.413Z,,,15.4,,55,23.9,
2017-11-17T06:40:01.412Z,,,15.3,,55,,
2017-11-17T06:40:11.419Z,,,15.3,,55,,
2017-11-17T06:40:21.416Z,,,15.3,,55,,
2017-11-17T06:40:31.528Z,,,15.3,,55,,
2017-11-17T06:40:41.442Z,,,15.3,,55,,
2017-11-17T06:40:51.417Z,,,15.3,,55,,
2017-11-17T06:41:01.413Z,,,15.3,,55,,
2017-11-17T06:41:11.413Z,,,15.3,,55,,
2017-11-17T06:41:22.405Z,,,15.3,,55,,
2017-11-17T06:41:31.503Z,,,15.3,,55,,
2017-11-17T06:41:41.413Z,,,15.3,,55,,
2017-11-17T06:41:51.413Z,,,15.3,,55,,
2017-11-17T06:42:01.430Z,,,15.3,,55,,
2017-11-17T06:42:11.421Z,,,15.3,,55,,
2017-11-17T06:42:21.413Z,,,15.3,,55,,
2017-11-17T06:42:31.524Z,,,15.3,,55,,
2017-11-17T06:42:41.415Z,,,15.3,,55,,
2017-11-17T06:42:51.413Z,,,15.3,,55,,
2017-11-17T06:43:01.415Z,,,15.3,,55,,
2017-11-17T06:43:11.414Z,,,15.3,,55,,
2017-11-17T06:43:21.413Z,,,15.3,,55,,
2017-11-17T06:43:31.503Z,,,15.3,,55,23.8,
2017-11-17T06:43:41.418Z,,,15.3,,55,23.9,
2017-11-17T06:43:51.414Z,,,15.3,,55,23.8,
2017-11-17T06:44:01.422Z,,,15.3,,55,,
2017-11-17T06:44:16.435Z,,,15.3,,55,,
2017-11-17T06:44:21.413Z,,,15.3,,55,,
2017-11-17T06:44:31.493Z,,,15.3,,55,,
2017-11-17T06:44:41.422Z,,,15.3,,55,,
2017-11-17T06:44:51.413Z,,,15.3,,55,,
2017-11-17T06:45:01.413Z,,,15.3,,55,,
2017-11-17T06:45:11.416Z,,,15.3,,55,,
2017-11-17T06:45:21.439Z,,,15.3,,55,,
2017-11-17T06:45:31.495Z,,,15.3,,55,,
2017-11-17T06:45:41.413Z,,,15.3,,55,,
2017-11-17T06:45:51.421Z,,,15.3,,55,,
2017-11-17T06:46:01.424Z,,,15.3,,55,,
2017-11-17T06:46:11.419Z,,,15.3,,55,,
2017-11-17T06:46:21.413Z,,,15.3,,55,,
2017-11-17T06:46:31.504Z,,,15.3,,55,,
2017-11-17T06:46:41.413Z,,,15.3,,55,23.7,
2017-11-17T06:46:51.417Z,,,15.3,,55,23.8,
2017-11-17T06:47:06.443Z,,,15.3,,55,,
2017-11-17T06:47:11.417Z,,,15.3,,55,,
2017-11-17T06:47:21.414Z,,,15.3,,55,,
2017-11-17T06:47:31.516Z,,,15.3,,55,23.7,
2017-11-17T06:47:41.434Z,,,15.3,,55,,
2017-11-17T06:47:51.445Z,,,15.3,,55,,
2017-11-17T06:48:01.429Z,,,15.3,,55,,
2017-11-17T06:48:11.425Z,,,15.3,,55,,
2017-11-17T06:48:21.421Z,,,15.3,,55,,
2017-11-17T06:48:31.506Z,,,15.3,,55,,
2017-11-17T06:48:41.429Z,,,15.3,,55,,
2017-11-17T06:48:51.416Z,,,15.3,,55,,
2017-11-17T06:49:01.429Z,,,15.3,,55,,
2017-11-17T06:49:11.413Z,,,15.3,,55,,
2017-11-17T06:49:21.471Z,,,15.3,,55,,
2017-11-17T06:49:31.549Z,,,15.3,,55,,
2017-11-17T06:49:41.415Z,,,15.1,,55,,
2017-11-17T06:49:56.496Z,,,15.3,,55,,
2017-11-17T06:50:01.423Z,,,15.3,,55,,
2017-11-17T06:50:11.510Z,,,15.3,,55,,
2017-11-17T06:50:21.423Z,,,15.3,,55,,
2017-11-17T06:50:31.513Z,,,15.3,,55,23.5,
2017-11-17T06:50:41.428Z,,,15.1,,55,23.7,
2017-11-17T06:50:51.445Z,,,15.1,,55,,
2017-11-17T06:51:01.454Z,,,15.3,,55,,
2017-11-17T06:51:11.420Z,,,15.1,,55,23.5,
2017-11-17T06:51:21.831Z,,,15.1,,55,,
2017-11-17T06:51:31.544Z,,,15.3,,55,,
2017-11-17T06:51:41.460Z,,,15.1,,55,,
2017-11-17T06:51:51.413Z,,,15.1,,55,,
2017-11-17T06:52:01.434Z,,,15.1,,55,,
2017-11-17T06:52:11.498Z,,,15.1,,55,,
2017-11-17T06:52:21.503Z,,,15.1,,55,,
2017-11-17T06:52:31.695Z,,,15.1,,55,,
2017-11-17T06:52:41.522Z,,,15.1,,55,,
2017-11-17T06:52:51.473Z,,,15.1,,55,,
2017-11-17T06:53:01.491Z,,,15.1,,55,,
2017-11-17T06:53:11.496Z,,,15.1,,55,,
2017-11-17T06:53:21.480Z,,,15.1,,55,,
2017-11-17T06:53:31.472Z,,,15.1,,55,,
2017-11-17T06:53:41.440Z,,,15.1,,55,,
2017-11-17T06:53:51.414Z,,,15.1,,55,,
2017-11-17T06:54:01.419Z,,,15.1,,55,,
2017-11-17T06:54:12.414Z,,,15.1,,55,,
2017-11-17T06:54:22.424Z,,,15.1,,55,,
2017-11-17T06:54:31.505Z,,,15.1,,55,,
2017-11-17T06:54:41.415Z,,,15.1,,55,23.4,
2017-11-17T06:54:51.427Z,,,15.1,,55,23.5,
2017-11-17T06:55:01.414Z,,,15.1,,55,23.4,
2017-11-17T06:55:11.414Z,,,15.1,,55,,
2017-11-17T06:55:21.431Z,,,15.1,,55,,
2017-11-17T06:55:31.522Z,,,15.1,,55,,
2017-11-17T06:55:41.421Z,,,15.1,,55,,
2017-11-17T06:55:51.416Z,,,15.1,,55,,
2017-11-17T06:56:01.506Z,,,15.1,,55,,
2017-11-17T06:56:11.414Z,,,15.1,,55,,
2017-11-17T06:56:21.414Z,,,15.1,,55,,
2017-11-17T06:56:31.500Z,,,15.1,,55,,
2017-11-17T06:56:41.420Z,,,15.1,,55,,
2017-11-17T06:56:51.420Z,,,15.1,,55,,
2017-11-17T06:57:02.408Z,,,15.1,,55,,
2017-11-17T06:57:11.429Z,,,15.1,,55,,
2017-11-17T06:57:21.427Z,,,15.1,,55,,
2017-11-17T06:57:31.495Z,,,15.1,,55,,
2017-11-17T06:57:41.419Z,,,15.1,,55,,
2017-11-17T06:57:51.414Z,,,15.1,,55,,
2017-11-17T06:58:01.420Z,,,15.1,,55,,
2017-11-17T06:58:11.435Z,,,15.1,,55,,
2017-11-17T06:58:21.429Z,,,15.1,,55,,
2017-11-17T06:58:31.661Z,,,15.1,,55,,
2017-11-17T06:58:41.468Z,,,15.1,,55,,
2017-11-17T06:58:51.450Z,,,15.1,,55,,
2017-11-17T06:59:01.529Z,,,15.1,,55,23.2,
2017-11-17T06:59:11.519Z,,,15.1,,55,,
2017-11-17T06:59:21.441Z,,,15.1,,55,,
2017-11-17T06:59:31.519Z,,,15.1,,55,,
2017-11-17T06:59:41.454Z,,,15.1,,55,,
2017-11-17T06:59:52.411Z,,,15.1,,55,,
2017-11-17T07:00:01.419Z,,,15.1,,55,,
2017-11-17T07:00:11.532Z,,,15.1,,55,,
2017-11-17T07:00:21.415Z,,,15.1,,55,,
2017-11-17T07:00:31.507Z,,,15.1,,55,,
2017-11-17T07:00:41.415Z,,,15.1,,55,,
2017-11-17T07:00:51.415Z,,,15.1,,55,,
2017-11-17T07:01:01.418Z,,,15.1,,55,,
2017-11-17T07:01:12.413Z,0,,15.1,75,55,,2
2017-11-17T07:01:21.415Z,,,15.1,,55,,
2017-11-17T07:01:31.514Z,,,15.1,,55,,
2017-11-17T07:01:41.416Z,0,,15.1,5,55,,0
2017-11-17T07:01:51.418Z,0,,15.1,75,55,,2
2017-11-17T07:02:01.433Z,,,15.1,,55,,
2017-11-17T07:02:12.473Z,0,,15.1,5,55,,0
2017-11-17T07:02:21.438Z,,,15.1,,55,,
2017-11-17T07:02:31.549Z,0,,14.9,75,55,,2
2017-11-17T07:02:42.414Z,,,15.1,,55,23.1,
2017-11-17T07:02:51.420Z,,,14.9,,55,23.2,
2017-11-17T07:03:01.417Z,,,14.9,,55,,
2017-11-17T07:03:11.417Z,,,15.1,,55,23.1,
2017-11-17T07:03:21.415Z,,,15.1,,55,,
2017-11-17T07:03:31.495Z,,,15.1,,55,,
2017-11-17T07:03:41.470Z,,,15.1,,55,,
2017-11-17T07:03:51.415Z,,,15.1,,55,,
2017-11-17T07:04:01.422Z,,,14.9,,55,,
2017-11-17T07:04:11.418Z,,,14.9,,55,,
2017-11-17T07:04:21.418Z,,,14.9,,55,,
2017-11-17T07:04:31.506Z,,,14.9,,55,,
2017-11-17T07:04:41.419Z,,,14.9,,55,,
2017-11-17T07:04:51.415Z,,,14.9,,55,,
2017-11-17T07:05:01.425Z,,,14.9,,55,,
2017-11-17T07:05:11.423Z,,,14.9,,55,,
2017-11-17T07:05:21.428Z,,,14.9,,55,,
2017-11-17T07:05:36.538Z,0,,15.1,5,55,,0
2017-11-17T07:05:48.986Z,,,14.9,,55,,
2017-11-17T07:05:51.428Z,,,14.9,,55,,
2017-11-17T07:06:01.415Z,,,14.9,,55,,
2017-11-17T07:06:11.416Z,,,14.9,,55,,
2017-11-17T07:06:21.438Z,,,14.9,,55,,
2017-11-17T07:06:31.498Z,,,14.9,,55,,
2017-11-17T07:06:41.452Z,,,14.9,,55,,
2017-11-17T07:06:51.455Z,,,14.9,,55,,
2017-11-17T07:07:01.415Z,,,14.9,,55,,
2017-11-17T07:07:11.417Z,,,14.9,,55,,
2017-11-17T07:07:21.418Z,,,14.9,,55,,
2017-11-17T07:07:31.573Z,,,14.9,,55,23,
2017-11-17T07:07:41.418Z,,,14.9,,55,,
2017-11-17T07:07:51.418Z,,,14.9,,55,,
2017-11-17T07:08:01.419Z,,,14.9,,55,,
2017-11-17T07:08:11.417Z,,,14.9,,55,,
2017-11-17T07:08:26.436Z,,,14.9,,55,,
2017-11-17T07:08:31.501Z,,,14.9,,55,,
2017-11-17T07:08:41.421Z,,,14.9,,55,,
2017-11-17T07:08:51.529Z,,,14.9,,55,,
2017-11-17T07:09:01.420Z,0,,14.9,75,55,,2
2017-11-17T07:09:11.420Z,,80,14.9,,55,29.3,
2017-11-17T07:09:21.445Z,,51,14.9,,55,33.2,
2017-11-17T07:09:31.500Z,,29,14.9,,55,33.7,
2017-11-17T07:09:41.420Z,,,14.9,,55,31.6,
2017-11-17T07:09:52.426Z,,,14.9,,55,29.8,
2017-11-17T07:10:01.456Z,,,14.9,,55,28.5,
2017-11-17T07:10:11.436Z,,,14.9,,55,27.8,
2017-11-17T07:10:21.449Z,,,,,,28.2,
2017-11-17T07:10:31.521Z,,,14.9,,55,28.8,
2017-11-17T07:10:41.445Z,,,14.9,,55,29.2,
2017-11-17T07:10:51.450Z,,,14.9,,55,29.5,
2017-11-17T07:11:01.484Z,,,14.9,,55,29.6,
2017-11-17T07:11:11.452Z,,,14.9,,55,29.8,
2017-11-17T07:11:22.499Z,,,14.9,,55,30.1,
2017-11-17T07:11:31.476Z,,,14.9,,55,30.4,
2017-11-17T07:11:41.426Z,,,14.9,,55,30.8,
2017-11-17T07:11:51.417Z,,,14.9,,55,31,
2017-11-17T07:12:02.479Z,,,14.9,,55,31.3,
2017-11-17T07:12:11.445Z,,,14.9,,55,31.5,
2017-11-17T07:12:21.416Z,,,14.9,,55,31.8,
2017-11-17T07:12:31.558Z,,,14.9,,55,32,
2017-11-17T07:12:42.413Z,,,14.9,,55,32.3,
2017-11-17T07:12:51.456Z,,,14.9,,55,32.7,
2017-11-17T07:13:01.421Z,,,14.9,,55,32.9,
2017-11-17T07:13:11.428Z,,,14.9,,55,33.1,
2017-11-17T07:13:21.435Z,,,14.9,,55,33.4,
2017-11-17T07:13:31.525Z,,,14.9,,55,33.6,
2017-11-17T07:13:41.424Z,,,15.1,,55,33.9,
2017-11-17T07:13:51.474Z,,,15.1,,55,34.1,
2017-11-17T07:14:01.441Z,,,15.1,,55,34.5,
2017-11-17T07:14:11.422Z,0,0,15.1,,55,34.8,2
2017-11-17T07:14:21.416Z,,,,,,33.2,
2017-11-17T07:14:31.513Z,,,15.3,,55,31.4,
2017-11-17T07:14:41.459Z,,,15.3,,55,30.5,
2017-11-17T07:14:51.418Z,,,15.3,,55,30.1,
2017-11-17T07:15:01.459Z,,,15.3,,55,,
2017-11-17T07:15:11.462Z,,,15.4,,55,30.2,
2017-11-17T07:15:21.458Z,,,15.4,,55,30.1,
2017-11-17T07:15:32.533Z,,,15.6,,55,29.9,
2017-11-17T07:15:41.433Z,,,15.6,,55,29.6,
2017-11-17T07:15:51.458Z,,,15.8,,55,29.3,
2017-11-17T07:16:01.515Z,,,15.8,,55,29.2,
2017-11-17T07:16:11.480Z,,,16,,55,29,
2017-11-17T07:16:21.498Z,,,16.1,,55,28.9,
2017-11-17T07:16:31.499Z,0,,16.1,5,55,,0
2017-11-17T07:16:41.416Z,,,16.3,,55,28.6,
2017-11-17T07:16:51.431Z,,,16.3,,55,,
2017-11-17T07:17:01.421Z,,,16.5,,55,28.5,
2017-11-17T07:17:11.507Z,,,16.7,,55,,
2017-11-17T07:17:31.558Z,,,16.7,,55,28.7,
2017-11-17T07:17:41.447Z,,,16.8,,55,28.9,
2017-11-17T07:17:51.495Z,,,16.8,,55,29,
2017-11-17T07:18:01.441Z,,,17,,55,29.2,
2017-11-17T07:18:11.438Z,,,17,,55,29.3,
2017-11-17T07:18:22.408Z,,,17.2,,55,,
2017-11-17T07:18:31.513Z,,,17.2,,55,29.4,
2017-11-17T07:18:41.437Z,,,17.4,,55,29.6,
2017-11-17T07:18:51.455Z,,,17.4,,55,29.7,
2017-11-17T07:19:01.427Z,0,0,17.4,5,55,29.7,0
2017-11-17T07:19:11.437Z,,,17.4,,55,29.9,
2017-11-17T07:19:21.484Z,,,17.5,,55,,
2017-11-17T07:19:31.714Z,,,17.5,,55,30,
2017-11-17T07:19:41.425Z,,,17.7,,55,,
2017-11-17T07:19:51.438Z,,,17.7,,55,30.1,
2017-11-17T07:20:01.417Z,,,17.7,,55,,
2017-11-17T07:20:11.426Z,,,17.9,,55,30.2,
2017-11-17T07:20:21.448Z,,,17.9,,55,,
2017-11-17T07:20:31.552Z,,,17.9,,55,30.4,
2017-11-17T07:20:41.422Z,,,18.1,,55,,
2017-11-17T07:20:51.467Z,,,18.1,,55,,
2017-11-17T07:21:01.419Z,,,18.1,,55,30.5,
2017-11-17T07:21:12.436Z,,,18.1,,55,,
2017-11-17T07:21:21.426Z,,,18.2,,55,,
2017-11-17T07:21:31.516Z,,,18.2,,55,30.6,
2017-11-17T07:21:41.420Z,,,18.2,,55,,
2017-11-17T07:21:51.417Z,,,18.4,,55,,
2017-11-17T07:22:01.425Z,,,18.4,,55,,
2017-11-17T07:22:11.429Z,,,18.4,,55,30.7,
2017-11-17T07:22:21.487Z,,,18.4,,55,,
2017-11-17T07:22:31.658Z,,,18.4,,55,,
2017-11-17T07:22:41.448Z,,,18.6,,55,,
2017-11-17T07:22:51.438Z,,,18.6,,55,,
2017-11-17T07:23:01.466Z,,,18.6,,55,30.9,
2017-11-17T07:23:11.498Z,,,18.6,,55,,
2017-11-17T07:23:21.487Z,,,18.6,,55,,
2017-11-17T07:23:31.556Z,,,18.8,,55,,
2017-11-17T07:23:41.462Z,,,18.8,,55,,
2017-11-17T07:23:51.449Z,,,18.8,,55,,
2017-11-17T07:24:06.499Z,,,18.8,,55,31,
2017-11-17T07:24:11.458Z,,,18.8,,55,31,
2017-11-17T07:24:31.477Z,,,18.9,,55,,
2017-11-17T07:24:41.494Z,,,18.9,,55,,
2017-11-17T07:24:51.448Z,,,18.9,,55,,
2017-11-17T07:25:01.445Z,,,18.9,,55,,
2017-11-17T07:25:11.420Z,,,18.9,,55,,
2017-11-17T07:25:21.418Z,,,18.9,,55,,
2017-11-17T07:25:31.538Z,,,18.9,,55,,
2017-11-17T07:25:41.418Z,,,19.1,,55,,
2017-11-17T07:25:51.426Z,,,19.1,,55,,
2017-11-17T07:26:01.439Z,,,19.1,,55,,
2017-11-17T07:26:11.474Z,,,19.1,,55,,
2017-11-17T07:26:21.507Z,,,19.1,,55,,
2017-11-17T07:26:31.567Z,,,19.1,,55,,
2017-11-17T07:26:41.429Z,,,19.1,,55,,
2017-11-17T07:26:51.432Z,,,19.1,,55,,
2017-11-17T07:27:01.432Z,,,19.1,,55,,
2017-11-17T07:27:11.441Z,,,19.1,,55,,
2017-11-17T07:27:21.535Z,,,19.3,,55,,
2017-11-17T07:27:31.568Z,,,19.3,,55,,
2017-11-17T07:27:41.423Z,,,19.3,,55,,
2017-11-17T07:27:51.456Z,,,19.3,,55,,
2017-11-17T07:28:01.459Z,,,19.3,,55,,
2017-11-17T07:28:11.532Z,,,19.3,,55,,
2017-11-17T07:28:22.446Z,,,19.3,,55,,
2017-11-17T07:28:31.570Z,,,19.3,,55,,
2017-11-17T07:28:41.462Z,,,19.3,,55,,
2017-11-17T07:28:51.419Z,,,19.3,,55,,
2017-11-17T07:29:01.500Z,,,19.3,,55,,
2017-11-17T07:29:11.452Z,,,19.3,,55,,
2017-11-17T07:29:21.490Z,,,19.3,,55,,
2017-11-17T07:29:31.536Z,,,19.3,,55,,
2017-11-17T07:29:41.438Z,,,19.3,,55,,
2017-11-17T07:29:51.449Z,,,19.3,,55,,
2017-11-17T07:30:11.419Z,,,19.5,,55,31,
2017-11-17T07:30:21.419Z,,,,,,31,
2017-11-17T07:30:31.499Z,,,19.5,,55,31,
2017-11-17T07:30:41.424Z,,,19.5,,55,30.9,
2017-11-17T07:30:51.436Z,,,19.5,,55,,
2017-11-17T07:31:01.418Z,,,19.5,,55,,
2017-11-17T07:31:12.425Z,,,19.5,,55,,
2017-11-17T07:31:21.441Z,,,19.5,,55,,
2017-11-17T07:31:31.506Z,,,19.5,,55,,
2017-11-17T07:31:42.511Z,,,19.5,,55,,
2017-11-17T07:31:51.421Z,,,19.5,,55,,
2017-11-17T07:32:01.426Z,,,19.5,,55,,
2017-11-17T07:32:11.463Z,,,19.5,,55,,
2017-11-17T07:32:21.462Z,,,19.5,,55,,
2017-11-17T07:32:31.555Z,,,19.5,,55,,
2017-11-17T07:32:51.477Z,,,19.5,,55,,
2017-11-17T07:33:01.500Z,,,19.5,,55,30.7,
2017-11-17T07:33:11.610Z,,,19.5,,55,,
2017-11-17T07:33:21.500Z,,,19.5,,55,,
2017-11-17T07:33:31.566Z,,,19.5,,55,,
2017-11-17T07:33:51.493Z,,,19.5,,55,,
2017-11-17T07:34:02.504Z,,,19.5,,55,,
2017-11-17T07:34:21.466Z,,,19.5,,55,,
2017-11-17T07:34:31.493Z,,,19.5,,55,,
2017-11-17T07:34:41.444Z,,,19.5,,55,,
2017-11-17T07:34:51.451Z,,,19.5,,55,,
2017-11-17T07:35:01.466Z,,,19.5,,55,,
2017-11-17T07:35:11.456Z,,,19.5,,55,30.6,
2017-11-17T07:35:21.489Z,,,19.5,,55,,
2017-11-17T07:35:31.559Z,,,19.5,,55,,
2017-11-17T07:35:41.462Z,,,19.5,,55,,
2017-11-17T07:35:51.459Z,,,19.5,,55,,
2017-11-17T07:36:01.470Z,,,19.5,,55,,
2017-11-17T07:36:21.457Z,,,19.5,,55,,
2017-11-17T07:36:31.493Z,,,19.5,,55,,
2017-11-17T07:36:41.461Z,,,19.5,,55,,
2017-11-17T07:36:52.453Z,,,19.5,,55,,
2017-11-17T07:37:01.441Z,,,19.5,,55,,
2017-11-17T07:37:11.455Z,,,19.5,,55,30.5,
2017-11-17T07:37:21.470Z,,,19.5,,55,30.6,
2017-11-17T07:37:31.568Z,,,19.5,,55,30.5,
2017-11-17T07:37:51.494Z,,,19.5,,55,,
2017-11-17T07:38:01.445Z,,,19.5,,55,,
2017-11-17T07:38:11.526Z,,,19.5,,55,,
2017-11-17T07:38:21.474Z,,,19.5,,55,,
2017-11-17T07:38:31.677Z,,,19.5,,55,,
2017-11-17T07:38:51.452Z,,,19.5,,55,,
2017-11-17T07:39:01.419Z,,,19.5,,55,,
2017-11-17T07:39:21.481Z,,,19.5,,55,,
2017-11-17T07:39:31.533Z,,,19.5,,55,,
2017-11-17T07:39:46.474Z,,,,,,30.4,
2017-11-17T07:39:51.463Z,,,19.5,,55,,
2017-11-17T07:40:01.439Z,,,19.5,,55,,
2017-11-17T07:40:11.420Z,,,19.5,,55,,
2017-11-17T07:40:21.420Z,,,19.5,,55,,
2017-11-17T07:40:31.580Z,,,19.5,,55,,
2017-11-17T07:40:41.443Z,,,19.5,,55,,
2017-11-17T07:40:51.422Z,0,,19.3,75,55,,2
2017-11-17T07:41:01.420Z,0,,19.3,5,55,,0
2017-11-17T07:41:12.452Z,0,,19.5,75,55,,2
2017-11-17T07:41:21.420Z,,,19.3,,55,,
2017-11-17T07:41:31.510Z,,,19.3,,55,,
2017-11-17T07:41:51.420Z,,,19.3,,55,30.2,
2017-11-17T07:42:01.424Z,,,19.3,,55,,
2017-11-17T07:42:11.422Z,,,19.3,,55,,
2017-11-17T07:42:21.422Z,,,19.3,,55,,
2017-11-17T07:42:37.048Z,,,19.3,,55,,
2017-11-17T07:42:41.439Z,,,19.3,,55,,
2017-11-17T07:42:51.433Z,,,19.3,,55,,
