Time,ChActive,PrimT,HwTOutlet,HwTSet,HwActive,ActPow,PrimTSet
2017-12-28T03:45:24.403Z,,,8,55,,,
2017-12-28T03:45:34.615Z,,,8,55,,,
2017-12-28T03:45:44.479Z,,,8,55,,,
2017-12-28T03:45:55.224Z,,,7.7,55,,,
2017-12-28T03:46:04.135Z,,,7.7,55,,,
2017-12-28T03:46:14.140Z,,,8,55,,,
2017-12-28T03:46:24.139Z,,,8,55,,,
2017-12-28T03:46:34.135Z,,,8,55,,,
2017-12-28T03:46:44.140Z,,,8,55,,,
2017-12-28T03:46:54.136Z,,,8,55,,,
2017-12-28T03:47:04.140Z,,,8,55,,,
2017-12-28T03:47:14.140Z,,,8,55,,,
2017-12-28T03:47:24.187Z,,,8,55,,,
2017-12-28T03:47:34.137Z,,,8,55,,,
2017-12-28T03:47:44.141Z,,,8,55,,,
2017-12-28T03:47:54.137Z,,,8,55,,,
2017-12-28T03:48:04.136Z,,,8,55,,,
2017-12-28T03:48:14.137Z,,,8,55,,,
2017-12-28T03:48:24.141Z,,,8,55,,,
2017-12-28T03:48:34.138Z,,,8,55,,,
2017-12-28T03:48:44.139Z,,,8,55,,,
2017-12-28T03:48:54.138Z,,,8,55,,,
2017-12-28T03:49:04.153Z,,,7.7,55,,,
2017-12-28T03:49:14.135Z,,,8,55,,,
2017-12-28T03:49:24.136Z,,,8,55,,,
2017-12-28T03:49:34.138Z,,,8,55,,,
2017-12-28T03:49:44.136Z,,,7.7,55,,,
2017-12-28T03:49:54.136Z,,,8,55,,,
2017-12-28T03:50:04.136Z,,,8,55,,,
2017-12-28T03:50:15.247Z,,,8,55,,,
2017-12-28T03:50:24.135Z,,,8,55,,,
2017-12-28T03:50:34.136Z,,,8,55,,,
2017-12-28T03:50:44.139Z,,,8,55,,,
2017-12-28T03:50:54.141Z,,,8,55,,,
2017-12-28T03:51:04.139Z,,,8,55,,,
2017-12-28T03:51:14.138Z,,,7.7,55,,,
2017-12-28T03:51:24.140Z,,,8,55,,,
2017-12-28T03:51:34.136Z,,,8,55,,,
2017-12-28T03:51:44.154Z,,,8,55,,,
2017-12-28T03:51:54.136Z,,,8,55,,,
2017-12-28T03:52:04.156Z,,,8,55,,,
2017-12-28T03:52:14.139Z,,,8,55,,,
2017-12-28T03:52:24.155Z,,,8,55,,,
2017-12-28T03:52:34.136Z,,,8,55,,,
2017-12-28T03:52:44.140Z,,,8,55,,,
2017-12-28T03:52:54.140Z,,,8,55,,,
2017-12-28T03:53:05.178Z,,,8,55,,,
2017-12-28T03:53:14.142Z,,,8,55,,,
2017-12-28T03:53:24.136Z,,,8,55,,,
2017-12-28T03:53:34.137Z,,,8,55,,,
2017-12-28T03:53:44.137Z,,,8,55,,,
2017-12-28T03:53:54.278Z,,,8,55,,,
2017-12-28T03:54:04.142Z,,,8,55,,,
2017-12-28T03:54:14.141Z,,,8,55,,,
2017-12-28T03:54:24.141Z,,,8,55,,,
2017-12-28T03:54:34.137Z,,,7.7,55,,,
2017-12-28T03:54:44.139Z,,,8,55,,,
2017-12-28T03:54:54.137Z,,,8,55,,,
2017-12-28T03:55:04.137Z,,,8,55,,,
2017-12-28T03:55:14.136Z,,,8,55,,,
2017-12-28T03:55:24.137Z,,,8,55,,,
2017-12-28T03:55:34.142Z,,,8,55,,,
2017-12-28T03:55:44.142Z,,,7.7,55,,,
2017-12-28T03:55:55.136Z,,,8,55,,,
2017-12-28T03:56:04.137Z,,,8,55,,,
2017-12-28T03:56:14.137Z,,,8,55,,,
2017-12-28T03:56:24.137Z,,,7.7,55,,,
2017-12-28T03:56:34.137Z,,,7.7,55,,,
2017-12-28T03:56:44.136Z,,,8,55,,,
2017-12-28T03:56:54.137Z,,,8,55,,,
2017-12-28T03:57:04.137Z,,,8,55,,,
2017-12-28T03:57:14.138Z,,7.7,8,55,,,
2017-12-28T03:57:24.140Z,,8,8,55,,,
2017-12-28T03:57:34.137Z,,8.2,7.7,55,,,
2017-12-28T03:57:44.137Z,,8.6,8,55,,,
2017-12-28T03:57:54.137Z,,,8,55,,,
2017-12-28T03:58:04.137Z,,8.9,7.7,55,,,
2017-12-28T03:58:14.137Z,,,8,55,,,
2017-12-28T03:58:24.137Z,,9.1,8,55,,,
2017-12-28T03:58:34.137Z,,9.1,7.7,55,,,
2017-12-28T03:58:45.140Z,,8.9,8,55,,,
2017-12-28T03:58:54.151Z,,,7.7,55,,,
2017-12-28T03:59:04.137Z,,,7.7,55,,,
2017-12-28T03:59:14.137Z,,,7.7,55,,,
2017-12-28T03:59:24.137Z,,,8,55,,,
2017-12-28T03:59:34.138Z,,,8,55,,,
2017-12-28T03:59:44.137Z,,,8,55,,,
2017-12-28T03:59:54.141Z,,,8,55,,,
2017-12-28T04:00:04.141Z,,,8,55,,,
2017-12-28T04:00:14.137Z,,,8,55,,,
2017-12-28T04:00:24.137Z,,,8,55,,,
2017-12-28T04:00:34.138Z,,,8,55,,,
2017-12-28T04:00:44.137Z,,,7.7,55,,,
2017-12-28T04:00:54.141Z,,,8,55,,,
2017-12-28T04:01:04.141Z,,,8,55,,,
2017-12-28T04:01:14.137Z,,,8,55,,,
2017-12-28T04:01:24.137Z,,,7.7,55,,,
2017-12-28T04:01:39.157Z,,,8,55,,,
2017-12-28T04:01:44.137Z,,,8,55,,,
2017-12-28T04:01:54.139Z,,,7.7,55,,,
2017-12-28T04:02:04.138Z,,,8,55,,,
2017-12-28T04:02:14.191Z,,,7.7,55,,,
2017-12-28T04:02:24.137Z,,,8,55,,,
2017-12-28T04:02:34.138Z,,,8,55,,,
2017-12-28T04:02:44.138Z,,,8,55,,,
2017-12-28T04:02:54.158Z,,,7.7,55,,,
2017-12-28T04:03:04.143Z,,,8,55,,,
2017-12-28T04:03:14.138Z,,,8,55,,,
2017-12-28T04:03:24.138Z,,,7.7,55,,,
2017-12-28T04:03:34.140Z,,,8,55,,,
2017-12-28T04:03:44.138Z,,,8,55,,,
2017-12-28T04:03:54.138Z,,,8,55,,,
2017-12-28T04:04:04.140Z,,,8,55,,,
2017-12-28T04:04:14.139Z,,,8,55,,,
2017-12-28T04:04:29.197Z,,,8,55,,,
2017-12-28T04:04:34.138Z,0,8.9,8,55,0,0,5
2017-12-28T04:04:44.139Z,,,7.7,55,,,
2017-12-28T04:04:54.138Z,,,8,55,,,
2017-12-28T04:05:04.139Z,,,8,55,,,
2017-12-28T04:05:14.159Z,,,8,55,,,
2017-12-28T04:05:24.138Z,,,8,55,,,
2017-12-28T04:05:34.145Z,,,8,55,,,
2017-12-28T04:05:44.139Z,,,8,55,,,
2017-12-28T04:05:54.808Z,,,8,55,,,
2017-12-28T04:06:04.142Z,,,8,55,,,
2017-12-28T04:06:14.138Z,,,8,55,,,
2017-12-28T04:06:24.145Z,,,8,55,,,
2017-12-28T04:06:34.138Z,,,8,55,,,
2017-12-28T04:06:44.139Z,,,8,55,,,
2017-12-28T04:06:54.140Z,,,7.7,55,,,
2017-12-28T04:07:04.138Z,,,8,55,,,
2017-12-28T04:07:14.138Z,,,7.7,55,,,
2017-12-28T04:07:24.138Z,,,8,55,,,
2017-12-28T04:07:34.138Z,,,8,55,,,
2017-12-28T04:07:44.140Z,,,8,55,,,
2017-12-28T04:07:54.139Z,,,8,55,,,
2017-12-28T04:08:04.144Z,,,8,55,,,
2017-12-28T04:08:14.140Z,,,8,55,,,
2017-12-28T04:08:24.140Z,,,8,55,,,
2017-12-28T04:08:34.139Z,,,8,55,,,
2017-12-28T04:08:44.138Z,,,8,55,,,
2017-12-28T04:08:54.153Z,,,8,55,,,
2017-12-28T04:09:04.140Z,,,8,55,,,
2017-12-28T04:09:14.138Z,,,8,55,,,
2017-12-28T04:09:24.141Z,,,8,55,,,
2017-12-28T04:09:34.144Z,,,7.7,55,,,
2017-12-28T04:09:44.144Z,,,8,55,,,
2017-12-28T04:09:54.139Z,,,8,55,,,
2017-12-28T04:10:04.139Z,,,8,55,,,
2017-12-28T04:10:14.140Z,,,8,55,,,
2017-12-28T04:10:24.139Z,,,8,55,,,
2017-12-28T04:10:34.139Z,,,8,55,,,
2017-12-28T04:10:44.139Z,,,8,55,,,
2017-12-28T04:10:54.140Z,,,8,55,,,
2017-12-28T04:11:04.143Z,,,8,55,,,
2017-12-28T04:11:14.140Z,,,8,55,,,
2017-12-28T04:11:24.139Z,,,8,55,,,
2017-12-28T04:11:34.142Z,,,8,55,,,
2017-12-28T04:11:44.141Z,,,8,55,,,
2017-12-28T04:11:54.141Z,,,8,55,,,
2017-12-28T04:12:04.139Z,,,8,55,,,
2017-12-28T04:12:14.143Z,,,8,55,,,
2017-12-28T04:12:24.144Z,,,8,55,,,
2017-12-28T04:12:34.141Z,,,8,55,,,
2017-12-28T04:12:44.144Z,,,8,55,,,
2017-12-28T04:12:54.139Z,,,8,55,,,
2017-12-28T04:13:04.142Z,,,8,55,,,
2017-12-28T04:13:14.142Z,,,8,55,,,
2017-12-28T04:13:24.143Z,,,8,55,,,
2017-12-28T04:13:34.149Z,,,8,55,,,
2017-12-28T04:13:44.139Z,,,8,55,,,
2017-12-28T04:13:54.144Z,,,8,55,,,
2017-12-28T04:14:04.142Z,,,8,55,,,
2017-12-28T04:14:14.140Z,,,8,55,,,
2017-12-28T04:14:25.139Z,,,8,55,,,
2017-12-28T04:14:34.144Z,,,8,55,,,
2017-12-28T04:14:44.140Z,,,8,55,,,
2017-12-28T04:14:54.144Z,,,8,55,,,
2017-12-28T04:15:04.144Z,,,8,55,,,
2017-12-28T04:15:14.140Z,,,8,55,,,
2017-12-28T04:15:24.144Z,,,8,55,,,
2017-12-28T04:15:34.143Z,,,8,55,,,
2017-12-28T04:15:44.143Z,,,8,55,,,
2017-12-28T04:15:54.139Z,,,8,55,,,
2017-12-28T04:16:04.144Z,,,8,55,,,
2017-12-28T04:16:14.145Z,,,8,55,,,
2017-12-28T04:16:24.139Z,,8.6,8,55,,,
2017-12-28T04:16:34.140Z,,8.9,8,55,,,
2017-12-28T04:16:44.143Z,,,8,55,,,
2017-12-28T04:16:54.146Z,,,8,55,,,
2017-12-28T04:17:04.147Z,,,8,55,,,
2017-12-28T04:17:15.132Z,,,8,55,,,
2017-12-28T04:17:24.145Z,,,8,55,,,
2017-12-28T04:17:34.140Z,,,8,55,,,
2017-12-28T04:17:44.140Z,,,8,55,,,
2017-12-28T04:17:54.140Z,,,8,55,,,
2017-12-28T04:18:04.145Z,,,8,55,,,
2017-12-28T04:18:14.145Z,,,8,55,,,
2017-12-28T04:18:24.141Z,,,8,55,,,
2017-12-28T04:18:34.148Z,,,8,55,,,
2017-12-28T04:18:44.140Z,,,8,55,,,
2017-12-28T04:18:54.141Z,,,8,55,,,
2017-12-28T04:19:04.140Z,,,8,55,,,
2017-12-28T04:19:14.140Z,,8.6,8,55,,,
2017-12-28T04:19:24.140Z,,8.9,8,55,,,
2017-12-28T04:19:34.143Z,,,8,55,,,
2017-12-28T04:19:44.141Z,,8.6,8,55,,,
2017-12-28T04:19:54.140Z,,8.9,8,55,,,
2017-12-28T04:20:05.182Z,,,8,55,,,
2017-12-28T04:20:14.145Z,,,8,55,,,
2017-12-28T04:20:24.140Z,,8.6,8,55,,,
2017-12-28T04:20:34.140Z,,,8,55,,,
2017-12-28T04:20:44.140Z,,8.9,8,55,,,
2017-12-28T04:20:54.140Z,,,8,55,,,
2017-12-28T04:21:04.140Z,,,8,55,,,
2017-12-28T04:21:14.140Z,,,8,55,,,
2017-12-28T04:21:24.145Z,,,8,55,,,
2017-12-28T04:21:34.182Z,,,8,55,,,
2017-12-28T04:21:44.140Z,,,8,55,,,
2017-12-28T04:21:54.140Z,,,8,55,,,
2017-12-28T04:22:04.141Z,,8.6,8,55,,,
2017-12-28T04:22:14.151Z,,,8,55,,,
2017-12-28T04:22:24.141Z,,8.9,8,55,,,
2017-12-28T04:22:34.145Z,,8.6,8,55,,,
2017-12-28T04:22:44.149Z,,8.9,8,55,,,
2017-12-28T04:22:55.325Z,,,8,55,,,
2017-12-28T04:23:04.141Z,,,8,55,,,
2017-12-28T04:23:14.140Z,,,8,55,,,
2017-12-28T04:23:24.149Z,,,8,55,,,
2017-12-28T04:23:34.141Z,,8.6,8,55,,,
2017-12-28T04:23:44.147Z,,,8,55,,,
2017-12-28T04:23:54.140Z,,8.9,8,55,,,
2017-12-28T04:24:04.174Z,,8.6,8,55,,,
2017-12-28T04:24:14.152Z,,8.9,8,55,,,
2017-12-28T04:24:24.141Z,,8.6,8,55,,,
2017-12-28T04:24:34.144Z,,,8,55,,,
2017-12-28T04:24:44.170Z,,,8,55,,,
2017-12-28T04:25:04.149Z,,,8,55,,,
2017-12-28T04:25:14.141Z,,8.9,8,55,,,
2017-12-28T04:25:24.152Z,,,8,55,,,
2017-12-28T04:25:34.151Z,,,8,55,,,
2017-12-28T04:25:46.349Z,,8.6,8,55,,,
2017-12-28T04:25:54.146Z,,,8,55,,,
2017-12-28T04:26:04.141Z,,,8,55,,,
2017-12-28T04:26:14.141Z,,,8,55,,,
2017-12-28T04:26:24.141Z,,,8,55,,,
2017-12-28T04:26:34.141Z,,,8,55,,,
2017-12-28T04:26:44.149Z,,,8,55,,,
2017-12-28T04:26:54.149Z,,,8,55,,,
2017-12-28T04:27:04.149Z,,,8,55,,,
2017-12-28T04:27:15.201Z,,,8,55,,,
2017-12-28T04:27:24.154Z,,,8,55,,,
2017-12-28T04:27:34.148Z,,,8,55,,,
2017-12-28T04:27:44.159Z,,,8,55,,,
2017-12-28T04:27:54.148Z,,8.9,8,55,,,
2017-12-28T04:28:04.148Z,,8.6,8,55,,,
2017-12-28T04:28:14.148Z,,,8,55,,,
2017-12-28T04:28:24.148Z,,,8,55,,,
2017-12-28T04:28:34.147Z,,,8,55,,,
2017-12-28T04:28:44.157Z,,,8,55,,,
2017-12-28T04:28:54.147Z,,,8,55,,,
2017-12-28T04:29:04.158Z,,,8,55,,,
2017-12-28T04:29:14.149Z,,,8,55,,,
2017-12-28T04:29:25.187Z,,,8,55,,,
2017-12-28T04:29:34.150Z,,,8,55,,,
2017-12-28T04:29:44.149Z,,,8,55,,,
2017-12-28T04:29:54.148Z,,,8,55,,,
2017-12-28T04:30:05.146Z,,,8,55,,,
2017-12-28T04:30:14.152Z,,,8,55,,,
2017-12-28T04:30:24.150Z,,,8,55,,,
2017-12-28T04:30:34.147Z,,,8,55,,,
2017-12-28T04:30:44.146Z,,,8,55,,,
2017-12-28T04:30:54.144Z,,,8,55,,,
2017-12-28T04:31:04.144Z,,,8,55,,,
2017-12-28T04:31:14.143Z,,,8,55,,,
2017-12-28T04:31:24.143Z,,,8,55,,,
2017-12-28T04:31:34.157Z,,,8,55,,,
2017-12-28T04:31:44.143Z,,,8,55,,,
2017-12-28T04:31:54.143Z,,,8,55,,,
2017-12-28T04:32:04.163Z,,,8,55,,,
2017-12-28T04:32:14.145Z,,,8,55,,,
2017-12-28T04:32:24.142Z,,,8,55,,,
2017-12-28T04:32:34.143Z,,,8,55,,,
2017-12-28T04:32:44.152Z,,,8,55,,,
2017-12-28T04:32:55.193Z,,,8,55,,,
2017-12-28T04:33:04.141Z,,,8,55,,,
2017-12-28T04:33:14.143Z,,,8,55,,,
2017-12-28T04:33:24.142Z,,,8,55,,,
2017-12-28T04:33:34.145Z,,,8,55,,,
2017-12-28T04:33:44.141Z,,,8,55,,,
2017-12-28T04:33:54.157Z,,,8,55,,,
2017-12-28T04:34:04.152Z,,,8,55,,,
2017-12-28T04:34:14.173Z,,,8,55,,,
2017-12-28T04:34:24.142Z,,,8,55,,,
2017-12-28T04:34:34.143Z,,,8,55,,,
2017-12-28T04:34:44.145Z,,,8,55,,,
2017-12-28T04:34:54.147Z,,,8,55,,,
2017-12-28T04:35:04.145Z,,,8,55,,,
2017-12-28T04:35:14.144Z,,,8,55,,,
2017-12-28T04:35:24.145Z,,,8,55,,,
2017-12-28T04:35:34.145Z,,,8,55,,,
2017-12-28T04:35:45.140Z,,,8,55,,,
2017-12-28T04:35:54.145Z,,,8,55,,,
2017-12-28T04:36:04.142Z,,,8,55,,,
2017-12-28T04:36:14.147Z,,,8,55,,,
2017-12-28T04:36:24.148Z,,,8,55,,,
2017-12-28T04:36:34.142Z,,,8,55,,,
2017-12-28T04:36:44.142Z,,,8,55,,,
2017-12-28T04:36:54.147Z,,,8,55,,,
2017-12-28T04:37:04.142Z,,,8,55,,,
2017-12-28T04:37:14.147Z,,,8,55,,,
2017-12-28T04:37:24.147Z,,,8,55,,,
2017-12-28T04:37:34.147Z,,,8,55,,,
2017-12-28T04:37:44.148Z,,,8,55,,,
2017-12-28T04:37:54.142Z,,,8,55,,,
2017-12-28T04:38:04.143Z,,,8,55,,,
2017-12-28T04:38:14.142Z,,,8,55,,,
2017-12-28T04:38:24.144Z,,,8,55,,,
2017-12-28T04:38:39.213Z,,,8,55,,,
2017-12-28T04:38:44.143Z,,,8,55,,,
2017-12-28T04:38:54.144Z,,,8,55,,,
2017-12-28T04:39:04.166Z,,,8,55,,,
2017-12-28T04:39:14.142Z,,,8,55,,,
2017-12-28T04:39:24.143Z,,,8,55,,,
2017-12-28T04:39:34.143Z,,,8,55,,,
2017-12-28T04:39:44.143Z,,,8,55,,,
2017-12-28T04:39:54.148Z,,,8,55,,,
2017-12-28T04:40:04.143Z,,,8,55,,,
2017-12-28T04:40:14.144Z,,,8,55,,,
2017-12-28T04:40:24.143Z,,,8,55,,,
2017-12-28T04:40:34.148Z,,,8,55,,,
2017-12-28T04:40:49.223Z,,,8,55,,,
2017-12-28T04:40:54.147Z,,,8,55,,,
2017-12-28T04:41:04.149Z,,,8,55,,,
2017-12-28T04:41:14.145Z,,,8,55,,,
2017-12-28T04:41:29.172Z,,,8,55,,,
2017-12-28T04:41:34.143Z,,,8,55,,,
2017-12-28T04:41:44.142Z,,,8,55,,,
2017-12-28T04:41:54.146Z,,,8,55,,,
2017-12-28T04:42:04.143Z,,,8,55,,,
2017-12-28T04:42:14.149Z,,,8,55,,,
2017-12-28T04:42:24.160Z,,,8,55,,,
2017-12-28T04:42:34.143Z,,,8,55,,,
2017-12-28T04:42:44.143Z,,,8,55,,,
2017-12-28T04:42:54.215Z,,,8,55,,,
2017-12-28T04:43:04.143Z,,,8,55,,,
2017-12-28T04:43:14.148Z,,,8,55,,,
2017-12-28T04:43:24.143Z,,,8,55,,,
2017-12-28T04:43:34.143Z,,,8,55,,,
2017-12-28T04:43:44.143Z,,,8,55,,,
2017-12-28T04:43:54.143Z,,,8,55,,,
2017-12-28T04:44:04.143Z,,,8,55,,,
2017-12-28T04:44:14.145Z,,,8,55,,,
2017-12-28T04:44:24.144Z,,,8,55,,,
2017-12-28T04:44:34.145Z,,,8,55,,,
2017-12-28T04:44:44.144Z,,,8,55,,,
2017-12-28T04:44:54.144Z,,,8,55,,,
2017-12-28T04:45:04.144Z,,,8,55,,,
2017-12-28T04:45:14.144Z,,,8,55,,,
2017-12-28T04:45:24.143Z,,,8,55,,,
2017-12-28T04:45:34.153Z,,,8,55,,,
2017-12-28T04:45:44.144Z,,,8,55,,,
2017-12-28T04:45:54.144Z,,,8,55,,,
2017-12-28T04:46:04.144Z,,,8,55,,,
2017-12-28T04:46:14.149Z,,,8,55,,,
2017-12-28T04:46:24.144Z,,,8,55,,,
2017-12-28T04:46:34.145Z,,,8,55,,,
2017-12-28T04:46:44.149Z,,,8,55,,,
2017-12-28T04:46:54.153Z,,,8,55,,,
2017-12-28T04:47:04.149Z,,,8,55,,,
2017-12-28T04:47:14.144Z,,,8,55,,,
2017-12-28T04:47:24.144Z,,,8,55,,,
2017-12-28T04:47:34.158Z,,,8,55,,,
2017-12-28T04:47:44.144Z,,,8,55,,,
2017-12-28T04:47:54.144Z,,,8,55,,,
2017-12-28T04:48:04.149Z,,,8,55,,,
2017-12-28T04:48:14.149Z,,,8,55,,,
2017-12-28T04:48:24.144Z,,,8,55,,,
2017-12-28T04:48:35.140Z,,,8,55,,,
2017-12-28T04:48:44.144Z,,,8,55,,,
2017-12-28T04:48:54.144Z,,,8,55,,,
2017-12-28T04:49:04.144Z,,,8,55,,,
2017-12-28T04:49:14.144Z,,,8,55,,,
2017-12-28T04:49:24.144Z,,,8,55,,,
2017-12-28T04:49:34.146Z,,,8,55,,,
2017-12-28T04:49:44.156Z,,,8,55,,,
2017-12-28T04:49:54.145Z,,,8,55,,,
2017-12-28T04:50:04.148Z,,,8,55,,,
2017-12-28T04:50:14.147Z,,,8,55,,,
2017-12-28T04:50:24.150Z,,,8,55,,,
2017-12-28T04:50:34.146Z,,,8,55,,,
2017-12-28T04:50:44.150Z,,,8,55,,,
2017-12-28T04:50:54.146Z,,,8,55,,,
2017-12-28T04:51:04.145Z,,,8,55,,,
2017-12-28T04:51:14.144Z,,,8,55,,,
2017-12-28T04:51:25.144Z,,,8,55,,,
2017-12-28T04:51:34.149Z,,,8,55,,,
2017-12-28T04:51:44.144Z,,,8,55,,,
2017-12-28T04:51:54.147Z,,,8,55,,,
2017-12-28T04:52:04.144Z,,,8,55,,,
2017-12-28T04:52:14.146Z,,,8,55,,,
2017-12-28T04:52:24.145Z,,,8,55,,,
2017-12-28T04:52:34.145Z,,,8,55,,,
2017-12-28T04:52:44.145Z,,,8,55,,,
2017-12-28T04:52:54.151Z,,,8,55,,,
2017-12-28T04:53:04.150Z,,,8,55,,,
2017-12-28T04:53:14.145Z,,,8,55,,,
2017-12-28T04:53:24.145Z,,,8,55,,,
2017-12-28T04:53:34.153Z,,,8,55,,,
2017-12-28T04:53:44.146Z,,,8,55,,,
2017-12-28T04:53:54.145Z,,,8,55,,,
2017-12-28T04:54:04.146Z,,,8,55,,,
2017-12-28T04:54:15.142Z,,,8,55,,,
2017-12-28T04:54:24.150Z,,,8,55,,,
2017-12-28T04:54:34.146Z,,,8,55,,,
2017-12-28T04:54:44.145Z,,,8,55,,,
2017-12-28T04:54:54.158Z,,,8,55,,,
2017-12-28T04:55:04.150Z,,,8,55,,,
2017-12-28T04:55:14.145Z,,,8,55,,,
2017-12-28T04:55:24.146Z,,,8,55,,,
2017-12-28T04:55:34.145Z,,,8,55,,,
2017-12-28T04:55:44.175Z,,,8,55,,,
2017-12-28T04:55:54.145Z,,,8,55,,,
2017-12-28T04:56:04.147Z,,,8,55,,,
2017-12-28T04:56:14.146Z,,,8,55,,,
2017-12-28T04:56:24.145Z,,,8,55,,,
2017-12-28T04:56:34.151Z,,,8,55,,,
2017-12-28T04:56:44.145Z,,,8,55,,,
2017-12-28T04:56:54.146Z,,,8,55,,,
2017-12-28T04:57:09.167Z,,,8,55,,,
2017-12-28T04:57:14.148Z,,,8,55,,,
2017-12-28T04:57:24.147Z,,,8,55,,,
2017-12-28T04:57:34.146Z,,,8,55,,,
2017-12-28T04:57:44.148Z,,,8,55,,,
2017-12-28T04:57:54.149Z,,,8,55,,,
2017-12-28T04:58:04.148Z,,,8,55,,,
2017-12-28T04:58:14.148Z,,,8,55,,,
2017-12-28T04:58:24.146Z,,,8,55,,,
2017-12-28T04:58:34.150Z,,,8,55,,,
2017-12-28T04:58:44.146Z,,,8,55,,,
2017-12-28T04:58:54.149Z,,,8,55,,,
2017-12-28T04:59:04.149Z,,,8,55,,,
2017-12-28T04:59:14.149Z,,,8,55,,,
2017-12-28T04:59:24.149Z,,,8,55,,,
2017-12-28T04:59:34.145Z,,,8,55,,,
2017-12-28T04:59:44.146Z,,,8,55,,,
2017-12-28T04:59:59.227Z,,,8,55,,,
2017-12-28T05:00:04.148Z,,,8,55,,,
2017-12-28T05:00:14.153Z,,,8,55,,,
2017-12-28T05:00:24.146Z,,,8,55,,,
2017-12-28T05:00:34.146Z,,,8,55,,,
2017-12-28T05:00:44.146Z,,,8,55,,,
2017-12-28T05:00:54.151Z,,,8,55,,,
2017-12-28T05:01:04.151Z,,,8,55,,,
2017-12-28T05:01:14.146Z,,,8,55,,,
2017-12-28T05:01:24.146Z,,,8,55,,,
2017-12-28T05:01:34.146Z,,,8,55,,,
2017-12-28T05:01:44.146Z,,,8,55,,,
2017-12-28T05:01:54.146Z,,,8,55,,,
2017-12-28T05:02:04.146Z,,,8,55,,,
2017-12-28T05:02:14.155Z,,,8,55,,,
2017-12-28T05:02:24.151Z,,,8,55,,,
2017-12-28T05:02:34.146Z,,,8,55,,,
2017-12-28T05:02:44.147Z,,,8,55,,,
2017-12-28T05:02:54.152Z,,,8,55,,,
2017-12-28T05:03:04.165Z,,,8,55,,,
2017-12-28T05:03:14.146Z,,,8,55,,,
2017-12-28T05:03:24.295Z,,,8,55,,,
2017-12-28T05:03:34.152Z,,,8,55,,,
2017-12-28T05:03:44.146Z,,,8,55,,,
2017-12-28T05:03:54.146Z,,,8,55,,,
2017-12-28T05:04:04.146Z,,,8,55,,,
2017-12-28T05:04:14.297Z,,,8,55,,,
2017-12-28T05:04:24.309Z,,,8,55,,,
2017-12-28T05:04:34.322Z,,,8,55,,,
2017-12-28T05:04:44.326Z,0,8.6,8,55,0,0,5
2017-12-28T05:04:54.147Z,,,8,55,,,
2017-12-28T05:05:04.147Z,,,8,55,,,
2017-12-28T05:05:14.147Z,,,8,55,,,
2017-12-28T05:05:24.147Z,,,8,55,,,
2017-12-28T05:05:34.147Z,,,8,55,,,
2017-12-28T05:05:44.147Z,,,8,55,,,
2017-12-28T05:05:54.147Z,,,8,55,,,
2017-12-28T05:06:04.147Z,,,8,55,,,
2017-12-28T05:06:15.188Z,,,8,55,,,
2017-12-28T05:06:24.147Z,,,8,55,,,
2017-12-28T05:06:34.147Z,,,8,55,,,
2017-12-28T05:06:44.147Z,,,8,55,,,
2017-12-28T05:06:54.147Z,,,8,55,,,
2017-12-28T05:07:05.143Z,,,8,55,,,
2017-12-28T05:07:14.147Z,,,8,55,,,
2017-12-28T05:07:24.147Z,,,8,55,,,
2017-12-28T05:07:34.147Z,,,8,55,,,
2017-12-28T05:07:44.148Z,,,8,55,,,
2017-12-28T05:07:54.148Z,,,8,55,,,
2017-12-28T05:08:04.152Z,,,8,55,,,
2017-12-28T05:08:14.147Z,,,8,55,,,
2017-12-28T05:08:24.147Z,,,8,55,,,
2017-12-28T05:08:34.147Z,,,8,55,,,
2017-12-28T05:08:44.147Z,,,8,55,,,
2017-12-28T05:08:54.153Z,,,8,55,,,
2017-12-28T05:09:04.147Z,,,8,55,,,
2017-12-28T05:09:14.147Z,,,8,55,,,
2017-12-28T05:09:24.158Z,,,8,55,,,
2017-12-28T05:09:34.147Z,,,8,55,,,
2017-12-28T05:09:44.154Z,,,8,55,,,
2017-12-28T05:09:55.147Z,,,8,55,,,
2017-12-28T05:10:04.147Z,,,8,55,,,
2017-12-28T05:10:14.148Z,,,8,55,,,
2017-12-28T05:10:24.147Z,,,8,55,,,
2017-12-28T05:10:34.147Z,,,8,55,,,
2017-12-28T05:10:44.152Z,,,8,55,,,
2017-12-28T05:10:54.169Z,,,8,55,,,
2017-12-28T05:11:04.147Z,,,8,55,,,
2017-12-28T05:11:14.153Z,,,8,55,,,
2017-12-28T05:11:24.148Z,,,8,55,,,
2017-12-28T05:11:34.148Z,,,8,55,,,
2017-12-28T05:11:44.148Z,,8.4,8,55,,,
2017-12-28T05:11:54.148Z,,8.6,8,55,,,
2017-12-28T05:12:04.147Z,,,8,55,,,
2017-12-28T05:12:14.148Z,,,8,55,,,
2017-12-28T05:12:24.147Z,,,8,55,,,
2017-12-28T05:12:34.148Z,,,8,55,,,
2017-12-28T05:12:45.139Z,,,8,55,,,
2017-12-28T05:12:54.155Z,,,8,55,,,
2017-12-28T05:13:04.157Z,,,8,55,,,
2017-12-28T05:13:14.159Z,,,8,55,,,
2017-12-28T05:13:24.148Z,,,8,55,,,
2017-12-28T05:13:34.148Z,,,8,55,,,
2017-12-28T05:13:44.148Z,,,8,55,,,
