Time,ChActive,HwTSet,HwTOutlet,HwActive,PrimTSet,PrimT,ActPow
2018-01-21T05:43:22.838Z,1,55,53.4,0,,67.4,0
2018-01-21T05:43:32.837Z,,55,53.4,,,65.9,
2018-01-21T05:43:42.837Z,,55,53.6,,,64.9,
2018-01-21T05:43:52.837Z,,55,53.6,,,64,
2018-01-21T05:44:02.905Z,,55,53.6,,,63.8,
2018-01-21T05:44:12.837Z,,55,53.7,,,63.7,
2018-01-21T05:44:22.838Z,,55,53.7,,,64,
2018-01-21T05:44:35.937Z,,55,53.7,,,63.8,
2018-01-21T05:44:42.837Z,1,55,53.8,0,,63.4,
2018-01-21T05:44:52.837Z,,55,53.8,,,67.9,79
2018-01-21T05:45:02.839Z,,55,53.7,,,74.5,44
2018-01-21T05:45:12.836Z,,55,53.7,,,74.9,29
2018-01-21T05:45:22.837Z,,55,53.7,,,71.9,
2018-01-21T05:45:32.838Z,,55,53.6,,,68.9,
2018-01-21T05:45:42.837Z,,55,53.6,,,67.9,
2018-01-21T05:45:52.837Z,,55,53.6,,,66.7,
2018-01-21T05:46:02.843Z,,55,53.6,,,66.4,
2018-01-21T05:46:12.837Z,1,55,53.6,0,,67.3,0
2018-01-21T05:46:22.838Z,,55,53.6,,,66,
2018-01-21T05:46:32.837Z,,55,53.7,,,64.9,
2018-01-21T05:46:42.837Z,,55,53.7,,,63.9,
2018-01-21T05:46:52.837Z,,55,53.7,,,63.5,
2018-01-21T05:47:02.837Z,,55,53.7,,,63.3,
2018-01-21T05:47:12.838Z,,55,53.8,,,63.7,
2018-01-21T05:47:23.829Z,,55,53.8,,,63.8,
2018-01-21T05:47:32.842Z,,55,53.8,,,63.4,
2018-01-21T05:47:42.838Z,,55,53.8,,,62.9,
2018-01-21T05:47:52.837Z,,55,53.8,,,62.7,
2018-01-21T05:48:02.838Z,,55,53.7,,,62.3,
2018-01-21T05:48:12.837Z,,55,53.7,,,62.1,
2018-01-21T05:48:22.837Z,,55,53.7,,,61.9,
2018-01-21T05:48:32.838Z,,55,53.6,,,61.6,
2018-01-21T05:48:42.837Z,,55,53.6,,,61.3,
2018-01-21T05:48:52.839Z,,55,53.4,,,60.9,
2018-01-21T05:49:02.838Z,,55,53.3,,,60.8,
2018-01-21T05:49:12.837Z,,55,53.3,,,60.7,
2018-01-21T05:49:22.839Z,,55,53.2,,,60.5,
2018-01-21T05:49:32.838Z,,55,53.1,,,60.3,
2018-01-21T05:49:42.838Z,1,55,53.1,0,,60,
2018-01-21T05:49:52.839Z,,55,53,,,63.2,79
2018-01-21T05:50:02.838Z,,55,52.9,,,68.1,48
2018-01-21T05:50:17.862Z,,55,52.8,,,68.9,29
2018-01-21T05:50:22.839Z,,55,52.7,,,66.8,
2018-01-21T05:50:32.838Z,,55,52.7,,,65.8,
2018-01-21T05:50:42.838Z,,55,52.6,,,64.8,
2018-01-21T05:50:52.838Z,,55,52.4,,,63.9,
2018-01-21T05:51:02.838Z,,55,52.4,,,64,
2018-01-21T05:51:12.838Z,1,55,52.3,0,,64.7,0
2018-01-21T05:51:22.838Z,,55,52.3,,,63.7,
2018-01-21T05:51:32.838Z,,55,52.3,,,61.9,
2018-01-21T05:51:42.838Z,,55,52.3,,,61.4,
2018-01-21T05:51:52.838Z,,55,52.3,,,60.9,
2018-01-21T05:52:02.838Z,,55,52.3,,,60.9,
2018-01-21T05:52:12.838Z,,55,52.3,,,61.2,
2018-01-21T05:52:22.838Z,,55,52.3,,,61.3,
2018-01-21T05:52:32.840Z,,55,52.3,,,60.9,
2018-01-21T05:52:42.838Z,,55,52.3,,,60.6,
2018-01-21T05:52:52.838Z,,55,52.3,,,60.1,
2018-01-21T05:53:07.859Z,,55,52.2,,,59.9,
2018-01-21T05:53:12.838Z,,55,52.2,,,59.8,
2018-01-21T05:53:22.838Z,,55,52.2,,,59.4,
2018-01-21T05:53:32.838Z,,55,52.1,,,59.2,
2018-01-21T05:53:42.838Z,,55,52.1,,,58.9,
2018-01-21T05:53:52.838Z,1,55,52,0,75,58.7,0
2018-01-21T05:54:02.838Z,,55,52,,,58.5,
2018-01-21T05:54:12.839Z,,55,51.9,,,58.4,
2018-01-21T05:54:22.838Z,,55,51.8,,,58.3,
2018-01-21T05:54:32.839Z,,55,51.8,,,58.1,
2018-01-21T05:54:42.838Z,,55,51.7,,,57.8,
2018-01-21T05:54:52.838Z,1,55,51.6,0,,61.1,79
2018-01-21T05:55:02.840Z,,55,51.4,,,66.2,45
2018-01-21T05:55:12.838Z,,55,51.4,,,66.6,29
2018-01-21T05:55:22.838Z,,55,51.3,,,64.9,
2018-01-21T05:55:32.838Z,,55,51.2,,,63.7,
2018-01-21T05:55:42.839Z,,55,51.1,,,62.6,
2018-01-21T05:55:58.190Z,,55,51.1,,,61.9,
2018-01-21T05:56:02.838Z,,55,51,,,62,
2018-01-21T05:56:12.838Z,,55,51,,,62.4,
2018-01-21T05:56:22.840Z,,55,51,,,62.6,
2018-01-21T05:56:32.838Z,,55,50.9,,,,
2018-01-21T05:56:42.838Z,,55,50.9,,,,
2018-01-21T05:56:52.839Z,,55,50.9,,,62.7,
2018-01-21T05:57:02.838Z,,55,50.9,,,63,
2018-01-21T05:57:12.839Z,,55,50.9,,,,
2018-01-21T05:57:22.839Z,,55,51,,,63.1,
2018-01-21T05:57:32.839Z,,55,51,,,63.2,
2018-01-21T05:57:42.838Z,,55,51,,,63.4,
2018-01-21T05:57:52.839Z,,55,51,,,,
2018-01-21T05:58:02.839Z,,55,51.1,,,63.5,
2018-01-21T05:58:12.839Z,,55,51.1,,,63.6,
2018-01-21T05:58:22.839Z,,55,51.1,,,63.7,
2018-01-21T05:58:32.838Z,,55,51.2,,,63.9,
2018-01-21T05:58:42.839Z,,55,51.2,,,64,
2018-01-21T05:58:52.838Z,,55,51.2,,,,
2018-01-21T05:59:02.839Z,,55,51.3,,,64.1,
2018-01-21T05:59:12.840Z,,55,51.3,,,64.2,
2018-01-21T05:59:22.839Z,,55,51.3,,,64.4,
2018-01-21T05:59:32.840Z,,55,51.4,,,64.5,
2018-01-21T05:59:42.839Z,,55,51.4,,,64.6,
2018-01-21T05:59:52.839Z,,55,51.6,,,64.7,
2018-01-21T06:00:02.839Z,,55,51.6,,,64.9,
2018-01-21T06:00:12.839Z,,55,51.7,,,65,
2018-01-21T06:00:22.839Z,,55,51.7,,,65.1,
2018-01-21T06:00:32.839Z,,55,51.7,,,,
2018-01-21T06:00:42.840Z,,55,51.8,,,65.3,
2018-01-21T06:00:52.839Z,,55,51.8,,,65.4,
2018-01-21T06:01:02.839Z,,55,51.9,,,65.5,
2018-01-21T06:01:12.839Z,,55,51.9,,,65.6,
2018-01-21T06:01:22.839Z,,55,52,,,65.8,
2018-01-21T06:01:32.839Z,,55,52,,,65.9,
2018-01-21T06:01:42.840Z,,55,52.1,,,66,
2018-01-21T06:01:52.839Z,,55,52.1,,,,
2018-01-21T06:02:02.839Z,,55,52.1,,,,
2018-01-21T06:02:12.840Z,,55,52.2,,,66.2,
2018-01-21T06:02:22.839Z,,55,52.2,,,66.3,
2018-01-21T06:02:32.840Z,,55,52.3,,,66.4,
2018-01-21T06:02:42.840Z,,55,52.3,,,,
2018-01-21T06:02:52.839Z,,55,52.4,,,66.5,
2018-01-21T06:03:03.832Z,,55,52.4,,,66.7,
2018-01-21T06:03:12.840Z,,55,52.6,,,66.8,
2018-01-21T06:03:22.842Z,,55,52.6,,,,
2018-01-21T06:03:32.842Z,,55,52.6,,,66.9,
2018-01-21T06:03:42.839Z,,55,52.7,,,67.1,
2018-01-21T06:03:52.839Z,,55,52.7,,,,
2018-01-21T06:04:02.840Z,,55,52.8,,,67.2,
2018-01-21T06:04:12.839Z,,55,52.8,,,,
2018-01-21T06:04:22.840Z,,55,52.8,,,67.3,
2018-01-21T06:04:32.840Z,,55,52.9,,,67.4,
2018-01-21T06:04:42.840Z,,55,53,,,,
2018-01-21T06:04:52.839Z,1,55,53,0,,67.8,0
2018-01-21T06:05:02.841Z,,55,53,,,66.9,
2018-01-21T06:05:12.841Z,,55,53.1,,,65.8,
2018-01-21T06:05:22.842Z,,55,53.1,,,64.7,
2018-01-21T06:05:32.839Z,,55,53.2,,,64.1,
2018-01-21T06:05:42.840Z,,55,53.2,,,64,
2018-01-21T06:05:57.860Z,,55,53.3,,,64.1,
2018-01-21T06:06:02.840Z,,55,53.3,,,64.3,
2018-01-21T06:06:12.840Z,,55,53.3,,,64,
2018-01-21T06:06:22.840Z,,55,53.3,,,63.5,
2018-01-21T06:06:32.842Z,,55,53.3,,,63.1,
2018-01-21T06:06:42.840Z,,55,53.3,,,62.9,
2018-01-21T06:06:52.840Z,,55,53.2,,,62.6,
2018-01-21T06:07:02.862Z,,55,53.2,,,62.3,
2018-01-21T06:07:12.855Z,,55,53.2,,,62.1,
2018-01-21T06:07:22.841Z,,55,53.1,,,61.9,
2018-01-21T06:07:32.840Z,,55,53.1,,,61.7,
2018-01-21T06:07:42.840Z,,55,53,,,61.5,
2018-01-21T06:07:52.840Z,,55,53,,,61.3,
2018-01-21T06:08:02.841Z,,55,52.9,,,,
2018-01-21T06:08:12.840Z,,55,52.8,,,61.4,
2018-01-21T06:08:22.840Z,,55,52.8,,,61.5,
2018-01-21T06:08:32.840Z,,55,52.7,,,61.6,
2018-01-21T06:08:47.860Z,,55,52.6,,,61.7,
2018-01-21T06:08:52.842Z,,55,52.6,,,61.9,
2018-01-21T06:09:02.840Z,,55,52.4,,,,
2018-01-21T06:09:12.840Z,,55,52.4,,,62,
2018-01-21T06:09:22.840Z,,55,52.3,,,,
2018-01-21T06:09:32.840Z,,55,52.3,,,62.1,
2018-01-21T06:09:42.840Z,,55,52.2,,,,
2018-01-21T06:09:52.840Z,,55,52.1,,,62.2,
2018-01-21T06:10:02.840Z,,55,52.1,,,,
2018-01-21T06:10:12.840Z,,55,52,,,62.3,
2018-01-21T06:10:22.841Z,,55,52,,,,
2018-01-21T06:10:32.840Z,,55,51.9,,,62.4,
2018-01-21T06:10:42.840Z,,55,51.9,,,,
2018-01-21T06:10:52.841Z,,55,51.8,,,,
2018-01-21T06:11:02.841Z,,55,51.7,,,62.6,
2018-01-21T06:11:12.841Z,1,55,51.7,0,,64.1,79
2018-01-21T06:11:22.841Z,,55,51.6,,,69.3,65
2018-01-21T06:11:38.856Z,,55,51.4,,,72.2,35
2018-01-21T06:11:42.840Z,,55,51.4,,,68.6,29
2018-01-21T06:11:52.841Z,,55,51.3,,,64.9,
2018-01-21T06:12:02.846Z,,55,51.3,,,62.8,
2018-01-21T06:12:12.840Z,,55,51.2,,,61.9,
2018-01-21T06:12:22.844Z,,55,51.2,,,61.2,
2018-01-21T06:12:32.841Z,,55,51.2,,,62.1,
2018-01-21T06:12:42.840Z,,55,51.2,,,62.5,
2018-01-21T06:12:52.841Z,,55,51.2,,,,
2018-01-21T06:13:03.273Z,,55,51.2,,,,
2018-01-21T06:13:12.841Z,,55,51.2,,,62.4,
2018-01-21T06:13:22.841Z,,55,51.2,,,62.6,
2018-01-21T06:13:32.843Z,,55,51.2,,,62.7,
2018-01-21T06:13:42.841Z,,55,51.2,,,62.9,
2018-01-21T06:13:52.841Z,,55,51.2,,,63,
2018-01-21T06:14:02.841Z,,55,51.3,,,,
2018-01-21T06:14:12.841Z,,55,51.3,,,63.1,
2018-01-21T06:14:22.841Z,,55,51.3,,,,
2018-01-21T06:14:32.841Z,,55,51.3,,,63.4,
2018-01-21T06:14:42.841Z,,55,51.3,,,63.5,
2018-01-21T06:14:52.841Z,,55,51.4,,,,
2018-01-21T06:15:02.841Z,,55,51.4,,,63.7,
2018-01-21T06:15:12.841Z,,55,51.4,,,,
2018-01-21T06:15:22.842Z,,55,51.4,,,63.9,
2018-01-21T06:15:32.842Z,,55,51.6,,,64,
2018-01-21T06:15:42.847Z,,55,51.6,,,64.1,
2018-01-21T06:15:52.841Z,,55,51.6,,,,
2018-01-21T06:16:02.842Z,,55,51.6,,,64.2,
2018-01-21T06:16:12.841Z,,55,51.7,,,64.4,
2018-01-21T06:16:22.842Z,,55,51.7,,,64.5,
2018-01-21T06:16:32.841Z,,55,51.8,,,64.6,
2018-01-21T06:16:42.841Z,,55,51.8,,,,
2018-01-21T06:16:52.842Z,,55,51.8,,,64.7,
2018-01-21T06:17:02.842Z,,55,51.8,,,64.9,
2018-01-21T06:17:12.841Z,,55,51.9,,,65,
2018-01-21T06:17:22.841Z,,55,51.9,,,,
2018-01-21T06:17:32.842Z,,55,52,,,65.1,
2018-01-21T06:17:42.842Z,,55,52,,,,
2018-01-21T06:17:52.842Z,,55,52,,,65.3,
2018-01-21T06:18:02.841Z,,55,52.1,,,65.4,
2018-01-21T06:18:12.843Z,,55,52.1,,,,
2018-01-21T06:18:22.843Z,,55,52.1,,,65.5,
2018-01-21T06:18:32.841Z,,55,52.2,,,,
2018-01-21T06:18:42.841Z,,55,52.2,,,65.6,
2018-01-21T06:18:52.842Z,,55,52.2,,,,
2018-01-21T06:19:02.841Z,,55,52.3,,,65.8,
2018-01-21T06:19:12.841Z,,55,52.3,,,,
2018-01-21T06:19:22.842Z,,55,52.4,,,65.9,
2018-01-21T06:19:32.843Z,,55,52.4,,,66,
2018-01-21T06:19:42.841Z,,55,52.4,,,,
2018-01-21T06:19:52.841Z,,55,52.6,,,,
2018-01-21T06:20:02.842Z,,55,52.6,,,,
2018-01-21T06:20:12.842Z,,55,52.6,,,66.2,
2018-01-21T06:20:22.842Z,,55,52.7,,,66.3,
2018-01-21T06:20:32.841Z,,55,52.7,,,,
2018-01-21T06:20:42.842Z,,55,52.7,,,,
2018-01-21T06:20:52.844Z,,55,52.8,,,66.4,
2018-01-21T06:21:02.842Z,,55,52.8,,,,
2018-01-21T06:21:12.842Z,,55,52.8,,,66.5,
2018-01-21T06:21:22.843Z,1,55,52.9,0,,66.7,0
2018-01-21T06:21:32.842Z,,55,52.9,,,64.9,
2018-01-21T06:21:42.842Z,,55,52.9,,,63.9,
2018-01-21T06:21:52.842Z,,55,53,,,63,
2018-01-21T06:22:02.842Z,,55,53,,,62.9,
2018-01-21T06:22:12.842Z,,55,53,,,62.7,
2018-01-21T06:22:22.842Z,,55,53.1,,,63,
2018-01-21T06:22:32.842Z,,55,53.1,,,62.9,
2018-01-21T06:22:42.842Z,,55,53.1,,,62.4,
2018-01-21T06:22:52.842Z,,55,53.1,,,61.9,
2018-01-21T06:23:02.843Z,,55,53.1,,,61.6,
2018-01-21T06:23:12.845Z,,55,53,,,61.3,
2018-01-21T06:23:22.842Z,,55,53,,,60.9,
2018-01-21T06:23:32.842Z,1,55,53,0,,60.6,
2018-01-21T06:23:42.842Z,,55,52.9,,,65.1,80
2018-01-21T06:23:52.842Z,,55,52.9,,,71.4,48
2018-01-21T06:24:02.842Z,,55,52.8,,,71.7,29
2018-01-21T06:24:12.846Z,,55,52.7,,,68.7,
2018-01-21T06:24:28.865Z,,55,52.7,,,66.7,
2018-01-21T06:24:32.842Z,,55,52.6,,,64.8,
2018-01-21T06:24:42.843Z,,55,52.6,,,63.8,
2018-01-21T06:24:52.842Z,,55,52.4,,,64,
2018-01-21T06:25:02.842Z,,55,52.4,,,64.2,
2018-01-21T06:25:12.842Z,,55,52.4,,,64.5,
2018-01-21T06:25:22.842Z,,55,52.4,,,64.6,
2018-01-21T06:25:32.842Z,,55,52.4,,,,
2018-01-21T06:25:42.845Z,,55,52.4,,,,
2018-01-21T06:25:52.843Z,,55,52.4,,,64.7,
2018-01-21T06:26:02.843Z,,55,52.4,,,,
2018-01-21T06:26:12.848Z,,55,52.4,,,64.9,
2018-01-21T06:26:22.843Z,1,55,52.4,0,,64.7,0
2018-01-21T06:26:32.843Z,,55,52.4,,,63.7,
2018-01-21T06:26:42.843Z,,55,52.4,,,62.5,
2018-01-21T06:26:52.842Z,,55,52.4,,,61.6,
2018-01-21T06:27:02.843Z,,55,52.6,,,61.2,
2018-01-21T06:27:17.863Z,,55,52.6,,,61.1,
2018-01-21T06:27:22.843Z,,55,52.6,,,61.3,
2018-01-21T06:27:32.842Z,,55,52.6,,,61.4,
2018-01-21T06:27:42.843Z,,55,52.6,,,60.9,
2018-01-21T06:27:52.843Z,,55,52.6,,,60.3,
2018-01-21T06:28:02.843Z,,55,52.4,,,59.9,
2018-01-21T06:28:12.842Z,,55,52.4,,,59.5,
2018-01-21T06:28:22.843Z,,55,52.4,,,59.3,
2018-01-21T06:28:32.843Z,,55,52.3,,,59.1,
2018-01-21T06:28:42.843Z,1,55,52.3,0,,62.3,80
2018-01-21T06:28:52.843Z,,55,52.2,,,67.1,48
2018-01-21T06:29:02.843Z,,55,52.1,,,67.9,29
2018-01-21T06:29:12.847Z,,55,52.1,,,65.8,
2018-01-21T06:29:22.843Z,,55,52,,,64.9,
2018-01-21T06:29:32.843Z,,55,51.9,,,63.5,
2018-01-21T06:29:42.843Z,,55,51.9,,,62.8,
2018-01-21T06:29:52.843Z,,55,51.8,,,63,
2018-01-21T06:30:08.854Z,,55,51.8,,,63.2,
2018-01-21T06:30:12.843Z,,55,51.7,,,63.5,
2018-01-21T06:30:22.843Z,,55,51.7,,,,
2018-01-21T06:30:32.843Z,,55,51.7,,,63.6,
2018-01-21T06:30:42.845Z,,55,51.7,,,63.7,
2018-01-21T06:30:52.843Z,,55,51.7,,,,
2018-01-21T06:31:02.844Z,,55,51.7,,,63.9,
2018-01-21T06:31:12.843Z,1,55,51.7,0,,63.9,0
2018-01-21T06:31:22.844Z,,55,51.7,,,62.6,
2018-01-21T06:31:32.843Z,,55,51.7,,,61.6,
2018-01-21T06:31:42.843Z,,55,51.7,,,60.8,
2018-01-21T06:31:52.843Z,,55,51.8,,,60.3,
2018-01-21T06:32:02.843Z,,55,51.8,,,60.2,
2018-01-21T06:32:12.843Z,,55,51.8,,,60.4,
2018-01-21T06:32:22.844Z,,55,51.8,,,60.3,
2018-01-21T06:32:32.843Z,,55,51.8,,,59.9,
2018-01-21T06:32:42.843Z,,55,51.8,,,59.5,
2018-01-21T06:32:52.844Z,,55,51.8,,,59.2,
2018-01-21T06:33:02.843Z,,55,51.8,,,58.9,
2018-01-21T06:33:12.843Z,,55,51.7,,,58.7,
2018-01-21T06:33:22.843Z,,55,51.7,,,58.5,
2018-01-21T06:33:32.844Z,,55,51.6,,,58.3,
2018-01-21T06:33:42.846Z,1,55,51.6,0,,61,80
2018-01-21T06:33:52.843Z,,55,51.4,,,67.2,44
2018-01-21T06:34:02.843Z,,55,51.3,,,67.5,29
2018-01-21T06:34:12.844Z,,55,51.3,,,65.6,
2018-01-21T06:34:22.844Z,,55,51.2,,,63.6,
2018-01-21T06:34:32.843Z,,55,51.1,,,62.7,
2018-01-21T06:34:42.843Z,,55,51.1,,,61.9,
2018-01-21T06:34:52.845Z,,55,51,,,62.1,
2018-01-21T06:35:02.845Z,,55,51,,,62.5,
2018-01-21T06:35:12.843Z,,55,51,,,62.7,
2018-01-21T06:35:22.847Z,,55,50.9,,,,
2018-01-21T06:35:32.844Z,,55,50.9,,,62.9,
2018-01-21T06:35:42.844Z,,55,50.9,,,63,
2018-01-21T06:35:52.844Z,,55,50.9,,,,
2018-01-21T06:36:02.845Z,,55,50.9,,,63.1,
2018-01-21T06:36:12.844Z,,55,50.9,,,63.2,
2018-01-21T06:36:22.844Z,,55,50.9,,,63.4,
2018-01-21T06:36:32.844Z,,55,51,,,,
2018-01-21T06:36:42.843Z,,55,51,,,63.5,
2018-01-21T06:36:52.844Z,,55,51,,,,
2018-01-21T06:37:02.844Z,,55,51.1,,,63.6,
2018-01-21T06:37:13.835Z,,55,51.1,,,,
2018-01-21T06:37:22.845Z,,55,51.1,,,63.7,
2018-01-21T06:37:32.844Z,,55,51.1,,,,
2018-01-21T06:37:42.845Z,,55,51.2,,,63.9,
2018-01-21T06:37:52.844Z,,55,51.2,,,64,
2018-01-21T06:38:02.844Z,,55,51.2,,,,
2018-01-21T06:38:12.844Z,,55,51.3,,,64.1,
2018-01-21T06:38:22.844Z,,55,51.3,,,64.2,
2018-01-21T06:38:32.844Z,,55,51.3,,,64.4,
2018-01-21T06:38:42.844Z,,55,51.3,,,,
2018-01-21T06:38:52.844Z,,55,51.4,,,64.5,
2018-01-21T06:39:02.844Z,,55,51.4,,,,
2018-01-21T06:39:12.845Z,,55,51.4,,,64.6,
2018-01-21T06:39:22.844Z,,55,51.6,,,64.7,
2018-01-21T06:39:32.844Z,,55,51.6,,,,
2018-01-21T06:39:42.844Z,,55,51.7,,,64.9,
2018-01-21T06:39:52.844Z,,55,51.7,,,65,
2018-01-21T06:40:07.864Z,,55,51.7,,,,
2018-01-21T06:40:12.844Z,,55,51.8,,,65.1,
2018-01-21T06:40:22.844Z,,55,51.8,,,65.3,
2018-01-21T06:40:32.844Z,,55,51.8,,,,
2018-01-21T06:40:42.845Z,,55,51.9,,,,
2018-01-21T06:40:52.844Z,,55,51.9,,,65.4,
2018-01-21T06:41:02.844Z,,55,51.9,,,65.5,
2018-01-21T06:41:12.844Z,,55,52,,,65.6,
2018-01-21T06:41:22.845Z,,55,52,,,,
2018-01-21T06:41:32.845Z,,55,52,,,65.8,
2018-01-21T06:41:42.844Z,,55,52.1,,,,
2018-01-21T06:41:52.845Z,,55,52.1,,,65.9,
2018-01-21T06:42:02.844Z,,55,52.2,,,66,
2018-01-21T06:42:12.847Z,,55,52.2,,,,
2018-01-21T06:42:22.845Z,,55,52.2,,,66.2,
2018-01-21T06:42:32.844Z,,55,52.3,,,66.3,
2018-01-21T06:42:42.845Z,,55,52.3,,,,
2018-01-21T06:42:57.865Z,,55,52.3,,,,
2018-01-21T06:43:02.845Z,,55,52.4,,,66.4,
2018-01-21T06:43:12.845Z,,55,52.4,,,66.5,
2018-01-21T06:43:22.845Z,,55,52.4,,,,
2018-01-21T06:43:32.845Z,,55,52.6,,,66.7,
2018-01-21T06:43:42.845Z,,55,52.6,,,,
2018-01-21T06:43:52.852Z,,55,52.6,,,66.8,
2018-01-21T06:44:02.846Z,,55,52.7,,,,
2018-01-21T06:44:12.845Z,,55,52.7,,,66.9,
2018-01-21T06:44:23.836Z,,55,52.7,,,67.1,
2018-01-21T06:44:32.845Z,,55,52.8,,,,
2018-01-21T06:44:42.845Z,,55,52.8,,,67.2,
2018-01-21T06:44:52.845Z,,55,52.8,,,67.3,
2018-01-21T06:45:02.847Z,,55,52.9,,,,
2018-01-21T06:45:12.846Z,,55,52.9,,,67.4,
2018-01-21T06:45:22.846Z,,55,52.9,,,,
2018-01-21T06:45:32.845Z,,55,53,,,67.6,
2018-01-21T06:45:42.845Z,,55,53,,,,
2018-01-21T06:45:52.845Z,,55,53.1,,,67.7,
2018-01-21T06:46:02.845Z,,55,53.1,,,,
2018-01-21T06:46:12.845Z,,55,53.1,,,67.8,
2018-01-21T06:46:22.846Z,,55,53.2,,,67.9,
2018-01-21T06:46:32.847Z,,55,53.2,,,68.1,
2018-01-21T06:46:47.956Z,,55,53.2,,,,
2018-01-21T06:46:52.846Z,,55,53.3,,,68.2,
2018-01-21T06:47:02.846Z,,55,53.3,,,,
2018-01-21T06:47:12.954Z,,55,53.4,,,68.3,
2018-01-21T06:47:22.845Z,,55,53.4,,,,
2018-01-21T06:47:32.848Z,,55,53.4,,,68.5,
2018-01-21T06:47:42.845Z,,55,53.6,,,,
2018-01-21T06:47:52.845Z,,55,53.6,,,68.6,
2018-01-21T06:48:02.955Z,,55,53.7,,,68.7,
2018-01-21T06:48:12.845Z,,55,53.7,,,,
2018-01-21T06:48:22.847Z,,55,53.8,,,68.8,
2018-01-21T06:48:32.845Z,,55,53.8,,,,
2018-01-21T06:48:43.842Z,,55,53.9,,,69,
2018-01-21T06:48:52.845Z,,55,53.9,,,69.1,
2018-01-21T06:49:02.845Z,,55,53.9,,,,
2018-01-21T06:49:12.848Z,,55,54,,,,
2018-01-21T06:49:22.848Z,,55,54,,,69.2,
2018-01-21T06:49:32.845Z,,55,54.1,,,,
2018-01-21T06:49:42.845Z,,55,54.1,,,69.4,
2018-01-21T06:49:52.846Z,,55,54.1,,,,
2018-01-21T06:50:03.844Z,,55,54.2,,,69.5,
2018-01-21T06:50:12.845Z,,55,54.2,,,,
2018-01-21T06:50:22.846Z,,55,54.3,,,69.6,
2018-01-21T06:50:32.845Z,,55,54.3,,,,
2018-01-21T06:50:42.846Z,,55,54.3,,,69.7,
2018-01-21T06:50:52.846Z,,55,54.4,,,,
2018-01-21T06:51:02.847Z,,55,54.4,,,69.9,
2018-01-21T06:51:12.845Z,,55,54.6,,,,
2018-01-21T06:51:22.846Z,,55,54.6,,,70,
2018-01-21T06:51:32.846Z,,55,54.6,,,,
2018-01-21T06:51:42.846Z,,55,54.7,,,,
2018-01-21T06:51:52.846Z,,55,54.7,,,70.1,
2018-01-21T06:52:02.846Z,,55,54.8,,,,
2018-01-21T06:52:12.846Z,,55,54.8,,,70.3,
2018-01-21T06:52:27.936Z,,55,54.9,,,,
2018-01-21T06:52:32.846Z,,55,54.9,,,70.4,
2018-01-21T06:52:42.845Z,,55,54.9,,,,
2018-01-21T06:52:53.849Z,,55,55,,,70.5,
2018-01-21T06:53:02.846Z,,55,55,,,,
2018-01-21T06:53:12.846Z,,55,55,,,,
2018-01-21T06:53:22.846Z,,55,55.1,,,70.7,
2018-01-21T06:53:32.957Z,1,55,55.1,0,,70.8,0
2018-01-21T06:53:42.846Z,,55,55.2,,,69.7,
2018-01-21T06:53:52.846Z,1,55,55.2,0,75,68.5,0
2018-01-21T06:54:02.846Z,,55,55.2,,,67.6,
2018-01-21T06:54:12.846Z,,55,55.3,,,67.2,
2018-01-21T06:54:22.846Z,,55,55.3,,,67.1,
2018-01-21T06:54:32.846Z,,55,55.3,,,67.3,
2018-01-21T06:54:42.846Z,,55,55.5,,,67.2,
2018-01-21T06:54:52.846Z,,55,55.5,,,66.7,
2018-01-21T06:55:02.846Z,,55,55.5,,,66.4,
2018-01-21T06:55:12.846Z,,55,55.5,,,66,
2018-01-21T06:55:22.846Z,,55,55.3,,,65.7,
2018-01-21T06:55:32.846Z,,55,55.3,,,65.4,
2018-01-21T06:55:43.842Z,,55,55.3,,,65.1,
2018-01-21T06:55:52.846Z,,55,55.2,,,64.9,
2018-01-21T06:56:02.846Z,,55,55.2,,,64.7,
2018-01-21T06:56:12.846Z,,55,55.1,,,64.4,
2018-01-21T06:56:22.847Z,,55,55,,,64.2,
2018-01-21T06:56:33.843Z,,55,55,,,64,
2018-01-21T06:56:42.847Z,,55,54.9,,,64.1,
2018-01-21T06:56:52.846Z,,55,54.8,,,64.2,
2018-01-21T06:57:02.846Z,,55,54.7,,,64.3,
2018-01-21T06:57:12.848Z,,55,54.7,,,64.4,
2018-01-21T06:57:22.847Z,,55,54.6,,,,
2018-01-21T06:57:32.847Z,,55,54.6,,,64.5,
2018-01-21T06:57:42.847Z,,55,54.4,,,64.7,
2018-01-21T06:57:52.847Z,,55,54.4,,,,
2018-01-21T06:58:02.846Z,,55,54.3,,,64.8,
2018-01-21T06:58:12.851Z,,55,54.3,,,,
2018-01-21T06:58:22.847Z,,55,54.2,,,64.9,
2018-01-21T06:58:37.867Z,,55,54.2,,,,
2018-01-21T06:58:42.847Z,,55,54.1,,,65,
2018-01-21T06:58:52.847Z,,55,54.1,,,,
2018-01-21T06:59:02.847Z,,55,54,,,65.1,
2018-01-21T06:59:12.846Z,,55,54,,,,
2018-01-21T06:59:22.848Z,,55,53.9,,,,
2018-01-21T06:59:32.948Z,,55,53.9,,,65.2,
2018-01-21T06:59:42.847Z,,55,53.8,,,,
2018-01-21T06:59:52.847Z,,55,53.7,,,,
2018-01-21T07:00:02.887Z,,55,53.7,,,,
2018-01-21T07:00:12.847Z,,55,53.6,,,65.4,
2018-01-21T07:00:22.847Z,,55,53.4,,,,
