Time,PrimT,HwTSet,ActPow,HwTOutlet,PrimTSet,ChActive,HwActive
2017-12-03T12:23:36.366Z,,55,,38,,,
2017-12-03T12:23:46.446Z,,55,,38,,,
2017-12-03T12:23:56.369Z,,55,,38,,,
2017-12-03T12:24:06.366Z,50.7,55,,37.9,75,1,0
2017-12-03T12:24:16.366Z,52.5,55,79,37.9,5,0,0
2017-12-03T12:24:26.366Z,50.9,55,0,37.9,,0,0
2017-12-03T12:24:36.366Z,42.7,55,,37.8,75,1,0
2017-12-03T12:24:46.446Z,36.4,55,,37.8,,,
2017-12-03T12:24:56.366Z,32.7,55,,37.8,,,
2017-12-03T12:25:06.368Z,30.9,55,,37.8,,,
2017-12-03T12:25:16.367Z,30.5,55,,37.7,,,
2017-12-03T12:25:26.366Z,30.1,55,,37.7,,,
2017-12-03T12:25:37.364Z,31.1,55,,37.5,,,
2017-12-03T12:25:46.446Z,31.9,55,,37.5,,,
2017-12-03T12:25:56.366Z,,55,,37.4,,,
2017-12-03T12:26:06.366Z,31.6,55,,37.4,,,
2017-12-03T12:26:16.366Z,30.9,55,,37.4,,,
2017-12-03T12:26:26.366Z,,55,,37.3,,,
2017-12-03T12:26:36.366Z,30.7,55,,37.3,,,
2017-12-03T12:26:46.446Z,,55,,37.3,,,
2017-12-03T12:26:56.371Z,,55,,37.2,,,
2017-12-03T12:27:06.366Z,,55,,37.2,,,
2017-12-03T12:27:16.369Z,30.6,55,,37,,,
2017-12-03T12:27:26.367Z,30.5,55,,37,,,
2017-12-03T12:27:36.366Z,30.4,55,,36.9,,,
2017-12-03T12:27:46.446Z,30.2,55,,36.9,,,
2017-12-03T12:27:56.366Z,,55,,36.9,,,
2017-12-03T12:28:06.366Z,30.1,55,,36.8,,,
2017-12-03T12:28:16.366Z,,55,,36.8,,,
2017-12-03T12:28:27.362Z,,55,,36.7,,,
2017-12-03T12:28:36.366Z,29.9,55,,36.7,,,
2017-12-03T12:28:46.446Z,,55,,36.7,,,
2017-12-03T12:28:56.367Z,,55,,36.5,,,
2017-12-03T12:29:06.366Z,29.7,55,,36.5,,,
2017-12-03T12:29:16.366Z,,55,,36.4,,1,0
2017-12-03T12:29:26.367Z,29.9,55,,36.4,,,
2017-12-03T12:29:36.367Z,30,55,,36.4,,,
2017-12-03T12:29:46.447Z,30.1,55,,36.3,,,
2017-12-03T12:29:56.367Z,,55,,36.3,,,
2017-12-03T12:30:06.366Z,30.2,55,,36.2,,,
2017-12-03T12:30:16.367Z,,55,,36.2,,,
2017-12-03T12:30:26.367Z,,55,,36.2,,,
2017-12-03T12:30:36.367Z,30.4,55,,36,,,
2017-12-03T12:30:46.457Z,,55,,36,,,
2017-12-03T12:30:56.367Z,,55,,35.9,,,
2017-12-03T12:31:06.366Z,30.5,55,,35.9,,,
2017-12-03T12:31:21.387Z,,55,,35.9,,,
2017-12-03T12:31:26.369Z,,55,,35.8,,,
2017-12-03T12:31:36.367Z,,55,,35.8,,,
2017-12-03T12:31:46.447Z,30.6,55,,35.7,,,
2017-12-03T12:31:56.367Z,,55,,35.7,,,
2017-12-03T12:32:06.367Z,,55,,35.6,,,
2017-12-03T12:32:16.370Z,,55,,35.6,,,
2017-12-03T12:32:26.367Z,,55,,35.6,,,
2017-12-03T12:32:36.369Z,30.7,55,,35.4,,,
2017-12-03T12:32:46.447Z,,55,,35.4,,,
2017-12-03T12:32:56.372Z,,55,,35.3,,,
2017-12-03T12:33:06.367Z,,55,,35.3,,,
2017-12-03T12:33:16.367Z,,55,,35.3,,,
2017-12-03T12:33:26.367Z,,55,,35.2,,,
2017-12-03T12:33:36.367Z,,55,,35.2,,,
2017-12-03T12:33:46.447Z,30.9,55,,35.1,,,
2017-12-03T12:33:56.368Z,,55,,35.1,,,
2017-12-03T12:34:11.391Z,,55,,35.1,,,
2017-12-03T12:34:16.367Z,,55,,34.9,,,
2017-12-03T12:34:26.367Z,33,55,80,34.9,,1,0
2017-12-03T12:34:36.367Z,41.2,55,62,34.8,,,
2017-12-03T12:34:46.460Z,44,55,37,34.8,,,
2017-12-03T12:34:56.371Z,41.9,55,29,34.8,,,
2017-12-03T12:35:06.367Z,38.7,55,,34.7,,,
2017-12-03T12:35:16.368Z,36.8,55,,34.7,,,
2017-12-03T12:35:26.367Z,35.8,55,,34.6,,,
2017-12-03T12:35:36.367Z,35.4,55,,34.6,,,
2017-12-03T12:35:46.447Z,36,55,,34.6,,,
2017-12-03T12:35:56.370Z,37,55,,34.4,,,
2017-12-03T12:36:06.367Z,37.5,55,,34.4,,,
2017-12-03T12:36:16.368Z,38,55,,34.4,,,
2017-12-03T12:36:26.369Z,38.1,55,,34.3,,,
2017-12-03T12:36:36.369Z,38.2,55,,34.3,,,
2017-12-03T12:36:46.456Z,38.5,55,,34.3,,,
2017-12-03T12:36:56.368Z,39,55,,34.2,,,
2017-12-03T12:37:06.367Z,39.2,55,,34.2,,,
2017-12-03T12:37:16.368Z,39.4,55,,34.2,,,
2017-12-03T12:37:26.367Z,39.7,55,,34.1,,,
2017-12-03T12:37:36.370Z,40,55,,34.1,,,
2017-12-03T12:37:46.448Z,,55,,34.1,,,
2017-12-03T12:37:56.370Z,40.3,55,,34.1,,,
2017-12-03T12:38:06.370Z,40.6,55,,34,,,
2017-12-03T12:38:16.368Z,41,55,,34,,,
2017-12-03T12:38:26.368Z,41.1,55,,34,,,
2017-12-03T12:38:36.368Z,41.4,55,,34,,,
2017-12-03T12:38:46.450Z,41.6,55,,33.8,,,
2017-12-03T12:38:56.370Z,42,55,,33.8,,,
2017-12-03T12:39:06.368Z,42.2,55,,33.8,,,
2017-12-03T12:39:16.368Z,42.5,55,,33.8,,,
2017-12-03T12:39:26.368Z,42.9,55,0,33.7,,1,0
2017-12-03T12:39:36.368Z,40.7,55,,33.7,,,
2017-12-03T12:39:46.458Z,39.9,55,,33.7,,,
2017-12-03T12:39:56.368Z,38.9,55,,33.7,,,
2017-12-03T12:40:06.372Z,38.6,55,,33.7,,,
2017-12-03T12:40:16.367Z,,55,,33.6,,,
2017-12-03T12:40:26.368Z,39,55,,33.6,,,
2017-12-03T12:40:36.369Z,38.9,55,,33.6,,,
2017-12-03T12:40:46.448Z,,55,,33.6,,,
2017-12-03T12:40:56.368Z,38.6,55,,33.6,,,
2017-12-03T12:41:06.369Z,38.3,55,,33.6,,,
2017-12-03T12:41:17.368Z,38.1,55,,33.6,,,
2017-12-03T12:41:26.368Z,37.9,55,,33.6,,,
2017-12-03T12:41:36.368Z,37.8,55,,33.6,,,
2017-12-03T12:41:46.449Z,37.7,55,,33.6,,,
2017-12-03T12:41:56.368Z,37.5,55,,33.6,,,
2017-12-03T12:42:06.368Z,37.4,55,,33.5,,,
2017-12-03T12:42:16.368Z,37.3,55,,33.5,,,
2017-12-03T12:42:26.368Z,37,55,,33.5,,,
2017-12-03T12:42:36.372Z,37.2,55,,33.5,,,
2017-12-03T12:42:46.448Z,37.4,55,,33.5,,,
2017-12-03T12:42:56.368Z,37.5,55,,33.5,,,
2017-12-03T12:43:06.369Z,37.7,55,,33.5,,,
2017-12-03T12:43:16.370Z,37.8,55,,33.5,,,
2017-12-03T12:43:26.369Z,38,55,,33.5,,,
2017-12-03T12:43:36.370Z,,55,,33.3,,,
2017-12-03T12:43:46.459Z,38.1,55,,33.3,,,
2017-12-03T12:43:56.369Z,38.3,55,,33.3,,,
2017-12-03T12:44:06.384Z,38.4,55,,33.3,,,
2017-12-03T12:44:16.370Z,,55,,33.3,,,
2017-12-03T12:44:26.368Z,38.5,55,,33.3,,,
2017-12-03T12:44:36.370Z,38.6,55,,33.2,,,
2017-12-03T12:44:46.454Z,,55,,33.2,,,
2017-12-03T12:44:56.373Z,38.8,55,,33.2,,,
2017-12-03T12:45:06.368Z,,55,,33.2,,,
2017-12-03T12:45:16.369Z,38.9,55,,33.1,,,
2017-12-03T12:45:26.369Z,39,55,,33.1,,,
2017-12-03T12:45:36.369Z,,55,,33.1,,,
2017-12-03T12:45:46.450Z,,55,,33.1,,,
2017-12-03T12:45:56.375Z,39.1,55,,33,,,
2017-12-03T12:46:06.369Z,,55,,33,,,
2017-12-03T12:46:16.369Z,39.3,55,,33,,,
2017-12-03T12:46:26.370Z,,55,,33,,,
2017-12-03T12:46:36.369Z,,55,,33,,,
2017-12-03T12:46:46.454Z,39.4,55,,32.8,,,
2017-12-03T12:46:56.375Z,,55,,32.8,,,
2017-12-03T12:47:06.369Z,,55,,32.8,,,
2017-12-03T12:47:16.373Z,39.5,55,,32.8,,,
2017-12-03T12:47:26.369Z,,55,,32.8,,,
2017-12-03T12:47:36.369Z,,55,,32.7,,,
2017-12-03T12:47:46.453Z,39.6,55,,32.7,,,
2017-12-03T12:47:56.369Z,,55,,32.7,,,
2017-12-03T12:48:06.370Z,,55,,32.7,,,
2017-12-03T12:48:16.374Z,,55,,32.7,,,
2017-12-03T12:48:26.369Z,,55,,32.6,,,
2017-12-03T12:48:36.372Z,39.8,55,,32.6,,,
2017-12-03T12:48:46.449Z,,55,,32.6,,,
2017-12-03T12:48:56.375Z,,55,,32.6,,,
2017-12-03T12:49:06.369Z,,55,,32.5,,,
2017-12-03T12:49:16.369Z,,55,,32.5,,,
2017-12-03T12:49:26.374Z,,55,,32.5,,,
2017-12-03T12:49:36.369Z,,55,,32.5,,,
2017-12-03T12:49:51.469Z,,55,,32.5,,,
2017-12-03T12:49:56.369Z,39.9,55,,32.3,,,
2017-12-03T12:50:06.369Z,,55,,32.3,,,
2017-12-03T12:50:16.370Z,,55,,32.3,,,
2017-12-03T12:50:26.369Z,,55,,32.3,,,
2017-12-03T12:50:36.369Z,,55,,32.2,,,
2017-12-03T12:50:46.453Z,,55,,32.2,,,
2017-12-03T12:50:56.374Z,,55,,32.2,,,
2017-12-03T12:51:06.371Z,,55,,32.2,,,
2017-12-03T12:51:16.370Z,,55,,32.2,,,
2017-12-03T12:51:26.379Z,,55,,32.1,,,
2017-12-03T12:51:36.369Z,,55,,32.1,,,
2017-12-03T12:51:46.450Z,,55,,32.1,,,
2017-12-03T12:51:56.370Z,,55,,32.1,,,
2017-12-03T12:52:06.374Z,,55,,32.1,,,
2017-12-03T12:52:16.372Z,,55,,32,,,
2017-12-03T12:52:26.370Z,,55,,32,,,
2017-12-03T12:52:36.370Z,,55,,32,,,
2017-12-03T12:52:46.452Z,,55,,32,,,
2017-12-03T12:52:56.369Z,,55,,32,,,
2017-12-03T12:53:06.373Z,,55,,31.9,,,
2017-12-03T12:53:16.374Z,42.2,55,80,31.9,,1,0
2017-12-03T12:53:26.393Z,47.4,55,67,31.9,,,
2017-12-03T12:53:36.376Z,50,55,37,31.9,,,
2017-12-03T12:53:46.460Z,45.6,55,29,31.9,,,
2017-12-03T12:53:56.373Z,42.9,55,,31.7,,,
2017-12-03T12:54:06.382Z,40.9,55,,31.7,,,
2017-12-03T12:54:16.370Z,39.9,55,,31.7,,,
2017-12-03T12:54:26.374Z,39.4,55,,31.7,,,
2017-12-03T12:54:36.373Z,40.2,55,,31.7,,,
2017-12-03T12:54:46.451Z,41,55,,31.6,,,
2017-12-03T12:54:56.372Z,41.6,55,,31.6,,,
2017-12-03T12:55:06.374Z,41.8,55,,31.6,,,
2017-12-03T12:55:16.370Z,41.9,55,,31.6,,,
2017-12-03T12:55:26.374Z,42.5,55,0,31.6,,,
2017-12-03T12:55:36.370Z,41.8,55,,31.6,,1,0
2017-12-03T12:55:46.451Z,39.9,55,,31.6,,,
2017-12-03T12:55:56.373Z,38.8,55,,31.6,,,
2017-12-03T12:56:06.373Z,38.6,55,,31.6,,,
2017-12-03T12:56:16.376Z,38.2,55,,31.6,,,
2017-12-03T12:56:26.373Z,,55,,31.6,,,
2017-12-03T12:56:36.373Z,38.6,55,,31.6,,,
2017-12-03T12:56:46.455Z,38.8,55,,31.6,,,
2017-12-03T12:56:56.374Z,38.4,55,,31.7,,,
2017-12-03T12:57:06.370Z,37.9,55,,31.7,,,
2017-12-03T12:57:16.373Z,37.8,55,,31.7,,,
2017-12-03T12:57:26.370Z,37.7,55,,31.9,,,
2017-12-03T12:57:36.375Z,37.4,55,,31.9,,,
2017-12-03T12:57:46.455Z,,55,,31.9,,,
2017-12-03T12:57:56.375Z,37.3,55,,31.9,,,
2017-12-03T12:58:06.370Z,37.2,55,,32,,,
2017-12-03T12:58:16.374Z,36.9,55,,32,,,
2017-12-03T12:58:26.370Z,36.8,55,,32,,,
2017-12-03T12:58:36.370Z,,55,,32,,,
2017-12-03T12:58:46.450Z,,55,,32,,,
2017-12-03T12:58:56.375Z,37,55,,32.1,,,
2017-12-03T12:59:06.370Z,37.2,55,,32.1,,,
2017-12-03T12:59:16.371Z,37.3,55,,32.1,,,
2017-12-03T12:59:26.371Z,37.4,55,,32.1,,,
2017-12-03T12:59:36.374Z,37.5,55,,32.1,,,
2017-12-03T12:59:46.451Z,37.7,55,,32.1,,,
2017-12-03T12:59:56.373Z,37.8,55,,32.1,,,
2017-12-03T13:00:06.373Z,,55,,32.1,,,
2017-12-03T13:00:16.370Z,37.9,55,,32.1,,,
2017-12-03T13:00:26.370Z,38,55,,32.1,,,
2017-12-03T13:00:36.373Z,,55,,32.1,,,
2017-12-03T13:00:46.452Z,38.1,55,,32.1,,,
2017-12-03T13:00:56.371Z,40.3,55,80,32.1,,1,0
2017-12-03T13:01:06.371Z,48.2,55,58,32.1,,,
2017-12-03T13:01:16.376Z,50.2,55,41,32.1,,,
2017-12-03T13:01:26.371Z,47.8,55,29,32.1,,,
2017-12-03T13:01:36.371Z,44.9,55,,32,,,
2017-12-03T13:01:46.451Z,42.9,55,,32,,,
2017-12-03T13:01:56.370Z,41.7,55,,32,,,
2017-12-03T13:02:06.373Z,41.6,55,,32,,,
2017-12-03T13:02:16.371Z,42.2,55,,32,,,
2017-12-03T13:02:26.373Z,43,55,,32,,,
2017-12-03T13:02:37.373Z,43.5,55,,32,,,
2017-12-03T13:02:46.456Z,44,55,,32,,,
2017-12-03T13:02:56.371Z,,55,,32,,,
2017-12-03T13:03:06.371Z,44.1,55,,32,,,
2017-12-03T13:03:16.371Z,44.4,55,,32,,,
2017-12-03T13:03:26.372Z,44.7,55,,32,,,
2017-12-03T13:03:36.371Z,45,55,,32,,,
2017-12-03T13:03:46.451Z,45.1,55,,32.1,,,
2017-12-03T13:03:56.374Z,45.3,55,,32.1,,,
2017-12-03T13:04:06.373Z,45.4,55,,32.1,,,
2017-12-03T13:04:16.371Z,45.7,55,,32.2,,,
2017-12-03T13:04:26.372Z,46,55,,32.3,,,
2017-12-03T13:04:36.373Z,,55,,32.3,,,
2017-12-03T13:04:46.452Z,46.2,55,,32.5,,,
2017-12-03T13:04:56.371Z,46.4,55,,32.6,,,
2017-12-03T13:05:06.371Z,46.6,55,,32.6,,,
2017-12-03T13:05:16.373Z,46.8,55,,32.7,,,
2017-12-03T13:05:26.452Z,47,55,,32.8,,,
2017-12-03T13:05:36.371Z,47.2,55,,33,,,
2017-12-03T13:05:46.451Z,47.4,55,,33.1,,,
2017-12-03T13:05:56.383Z,47.9,55,0,33.2,,1,0
2017-12-03T13:06:06.372Z,45.8,55,,33.2,,,
2017-12-03T13:06:16.373Z,44.9,55,,33.3,,,
2017-12-03T13:06:26.373Z,43.8,55,,33.5,,,
2017-12-03T13:06:36.371Z,43.7,55,,33.6,,,
2017-12-03T13:06:46.451Z,43.6,55,,33.7,,,
2017-12-03T13:06:56.371Z,44,55,,33.8,,,
2017-12-03T13:07:06.381Z,44.2,55,,34,,,
2017-12-03T13:07:16.371Z,43.9,55,,34.1,,,
2017-12-03T13:07:26.373Z,43.6,55,,34.2,,,
2017-12-03T13:07:36.371Z,43.3,55,,34.3,,,
2017-12-03T13:07:46.451Z,43.2,55,,34.4,,,
2017-12-03T13:07:56.372Z,43.1,55,,34.4,,,
2017-12-03T13:08:06.371Z,42.8,55,,34.6,,,
2017-12-03T13:08:21.392Z,42.7,55,,34.6,,,
2017-12-03T13:08:26.372Z,42.5,55,,34.7,,,
2017-12-03T13:08:36.377Z,42.4,55,,34.7,,,
2017-12-03T13:08:46.452Z,42.2,55,,34.7,,,
2017-12-03T13:08:56.371Z,42,55,,34.8,,,
2017-12-03T13:09:06.372Z,42.2,55,,34.8,,,
2017-12-03T13:09:16.378Z,42.3,55,,34.8,,,
2017-12-03T13:09:26.372Z,42.5,55,,34.9,,,
2017-12-03T13:09:36.372Z,42.6,55,,34.9,,,
2017-12-03T13:09:46.452Z,42.7,55,,34.9,,,
2017-12-03T13:09:56.373Z,43,55,,34.9,,,
2017-12-03T13:10:06.372Z,,55,,34.9,,,
2017-12-03T13:10:16.372Z,43.1,55,,34.9,,,
2017-12-03T13:10:26.372Z,43.2,55,,34.9,,,
2017-12-03T13:10:36.372Z,,55,,34.9,,,
2017-12-03T13:10:46.452Z,43.3,55,,34.9,,,
2017-12-03T13:10:56.372Z,43.4,55,,34.9,,,
2017-12-03T13:11:06.373Z,,55,,34.9,,,
2017-12-03T13:11:16.372Z,43.5,55,,34.9,,,
2017-12-03T13:11:26.372Z,43.6,55,,34.9,,,
2017-12-03T13:11:36.372Z,,55,,34.9,,,
2017-12-03T13:11:46.453Z,43.7,55,,34.9,,,
2017-12-03T13:11:56.374Z,,55,,34.9,,,
2017-12-03T13:12:06.372Z,43.9,55,,34.9,,,
2017-12-03T13:12:16.372Z,,55,,34.9,,,
2017-12-03T13:12:26.402Z,44,55,,34.9,,,
2017-12-03T13:12:36.372Z,,55,,34.9,,,
2017-12-03T13:12:46.452Z,,55,,34.9,,,
2017-12-03T13:12:56.374Z,44.1,55,,34.9,,,
2017-12-03T13:13:06.372Z,,55,,34.9,,,
2017-12-03T13:13:16.388Z,,55,,34.9,,,
2017-12-03T13:13:26.373Z,44.2,55,,34.9,,,
2017-12-03T13:13:36.372Z,,55,,34.8,,,
2017-12-03T13:13:46.452Z,,55,,34.8,,,
2017-12-03T13:13:56.373Z,44.3,55,,34.8,,,
2017-12-03T13:14:06.372Z,,55,,34.8,,,
2017-12-03T13:14:16.376Z,44.3,55,0,34.8,75,1,0
2017-12-03T13:14:26.372Z,,55,,34.8,,,
2017-12-03T13:14:36.373Z,,55,,34.8,,,
2017-12-03T13:14:46.452Z,44.4,55,,34.8,,,
2017-12-03T13:14:56.372Z,46.5,55,79,34.8,,1,0
2017-12-03T13:15:06.372Z,52,55,67,34.7,,,
2017-12-03T13:15:16.374Z,54.9,55,29,34.7,,,
2017-12-03T13:15:26.373Z,50.5,55,,34.7,,,
2017-12-03T13:15:36.373Z,47.7,55,,34.7,,,
2017-12-03T13:15:46.452Z,45.8,55,,34.7,,,
2017-12-03T13:15:56.373Z,44.9,55,,34.7,,,
2017-12-03T13:16:06.372Z,44.4,55,,34.7,,,
2017-12-03T13:16:16.378Z,45.6,55,0,34.7,,1,0
2017-12-03T13:16:26.373Z,44.9,55,,34.7,,,
2017-12-03T13:16:36.377Z,43.8,55,,34.7,,,
2017-12-03T13:16:46.453Z,42.5,55,,34.7,,,
2017-12-03T13:16:56.374Z,41.9,55,,34.6,,,
2017-12-03T13:17:06.372Z,41.8,55,,34.7,,,
2017-12-03T13:17:16.373Z,42,55,,34.7,,,
2017-12-03T13:17:26.373Z,42.4,55,,34.7,,,
2017-12-03T13:17:36.373Z,42.3,55,,34.7,,,
2017-12-03T13:17:46.464Z,41.9,55,,34.7,,,
2017-12-03T13:17:56.372Z,41.8,55,,34.8,,,
2017-12-03T13:18:06.372Z,41.5,55,,34.8,,,
2017-12-03T13:18:17.378Z,41.2,55,,34.8,,,
2017-12-03T13:18:26.374Z,41.1,55,,34.9,,,
2017-12-03T13:18:36.373Z,40.9,55,,34.9,,,
2017-12-03T13:18:46.454Z,,55,,34.9,,,
2017-12-03T13:18:56.382Z,40.8,55,,34.9,,,
2017-12-03T13:19:06.375Z,40.7,55,,34.9,,,
2017-12-03T13:19:16.373Z,40.5,55,,35.1,,,
2017-12-03T13:19:26.376Z,,55,,35.1,,,
2017-12-03T13:19:36.374Z,40.6,55,,35.1,,,
2017-12-03T13:19:46.453Z,40.8,55,,35.1,,,
2017-12-03T13:19:56.376Z,40.9,55,,35.1,,,
2017-12-03T13:20:06.680Z,41,55,,35.1,,,
2017-12-03T13:20:16.373Z,,55,,35.1,,,
2017-12-03T13:20:26.373Z,41.1,55,,35.1,,,
2017-12-03T13:20:36.374Z,41.2,55,,35.1,,,
2017-12-03T13:20:46.453Z,41.4,55,,35.1,,,
2017-12-03T13:20:56.374Z,,55,,35.1,,,
2017-12-03T13:21:06.373Z,41.5,55,,35.1,,,
2017-12-03T13:21:16.373Z,,55,,35.1,,,
2017-12-03T13:21:26.373Z,41.6,55,,34.9,,,
2017-12-03T13:21:36.373Z,,55,,34.9,,,
2017-12-03T13:21:46.454Z,41.7,55,,34.9,,,
2017-12-03T13:21:56.374Z,,55,,34.9,,,
2017-12-03T13:22:06.373Z,41.8,55,,34.9,,,
2017-12-03T13:22:16.376Z,,55,,34.9,,,
2017-12-03T13:22:26.373Z,41.9,55,,34.9,,,
2017-12-03T13:22:36.373Z,,55,,34.9,,,
2017-12-03T13:22:46.456Z,42,55,,34.8,,,
2017-12-03T13:22:56.373Z,,55,,34.8,,,
2017-12-03T13:23:06.375Z,,55,,34.8,,,
2017-12-03T13:23:16.379Z,,55,,34.8,,,
2017-12-03T13:23:26.377Z,42.2,55,,34.8,,,
2017-12-03T13:23:36.373Z,,55,,34.7,,,
2017-12-03T13:23:46.453Z,,55,,34.7,,,
2017-12-03T13:24:01.393Z,,55,,34.7,,,
2017-12-03T13:24:06.373Z,42.3,55,,34.7,,,
2017-12-03T13:24:16.373Z,,55,,34.7,,,
2017-12-03T13:24:26.374Z,,55,,34.6,,,
2017-12-03T13:24:36.374Z,,55,,34.6,,,
2017-12-03T13:24:46.454Z,,55,,34.6,,,
2017-12-03T13:24:56.373Z,42.4,55,,34.6,,,
2017-12-03T13:25:06.374Z,,55,,34.6,,,
2017-12-03T13:25:16.373Z,,55,,34.6,,,
2017-12-03T13:25:26.639Z,,55,,34.4,,,
2017-12-03T13:25:36.374Z,,55,,34.4,,,
2017-12-03T13:25:46.453Z,,55,,34.4,,,
2017-12-03T13:25:56.373Z,,55,,34.4,,,
2017-12-03T13:26:06.375Z,,55,,34.4,,,
2017-12-03T13:26:16.374Z,42.5,55,,34.3,,,
2017-12-03T13:26:26.377Z,,55,,34.3,,,
2017-12-03T13:26:36.375Z,,55,,34.3,,,
2017-12-03T13:26:46.462Z,,55,,34.3,,,
2017-12-03T13:26:56.374Z,,55,,34.3,,,
2017-12-03T13:27:06.374Z,,55,,34.3,,,
2017-12-03T13:27:16.374Z,,55,,34.2,,,
2017-12-03T13:27:26.374Z,,55,,34.2,,,
2017-12-03T13:27:36.375Z,,55,,34.2,,,
2017-12-03T13:27:46.454Z,,55,,34.2,,,
2017-12-03T13:27:56.375Z,,55,,34.2,,,
2017-12-03T13:28:06.374Z,,55,,34.1,,,
2017-12-03T13:28:16.374Z,,55,,34.1,,,
2017-12-03T13:28:26.377Z,,55,,34.1,,,
2017-12-03T13:28:36.374Z,,55,,34.1,,,
2017-12-03T13:28:46.454Z,,55,,34,,,
2017-12-03T13:28:56.374Z,,55,,34,,,
2017-12-03T13:29:06.374Z,,55,,34,,,
2017-12-03T13:29:16.376Z,,55,,34,,,
2017-12-03T13:29:26.379Z,,55,,34,,,
2017-12-03T13:29:36.374Z,,55,,33.8,,,
2017-12-03T13:29:46.455Z,,55,,33.8,,,
2017-12-03T13:29:56.374Z,,55,,33.8,,,
2017-12-03T13:30:06.374Z,,55,,33.8,,,
2017-12-03T13:30:16.374Z,,55,,33.8,,,
2017-12-03T13:30:26.374Z,,55,,33.8,,,
2017-12-03T13:30:36.374Z,,55,,33.7,,,
2017-12-03T13:30:46.457Z,,55,,33.7,,,
2017-12-03T13:30:56.374Z,,55,,33.7,,,
2017-12-03T13:31:06.379Z,,55,,33.7,,,
2017-12-03T13:31:16.374Z,,55,,33.7,,,
2017-12-03T13:31:26.375Z,,55,,33.6,,,
2017-12-03T13:31:36.376Z,,55,,33.6,,,
2017-12-03T13:31:46.455Z,42.4,55,,33.6,,,
2017-12-03T13:31:56.374Z,,55,,33.6,,,
2017-12-03T13:32:06.377Z,,55,,33.5,,,
2017-12-03T13:32:16.375Z,,55,,33.5,,,
2017-12-03T13:32:26.375Z,,55,,33.5,,,
2017-12-03T13:32:36.376Z,,55,,33.5,,,
2017-12-03T13:32:46.454Z,,55,,33.5,,,
2017-12-03T13:32:56.379Z,,55,,33.3,,,
2017-12-03T13:33:06.375Z,,55,,33.3,,,
2017-12-03T13:33:16.374Z,,55,,33.3,,,
2017-12-03T13:33:26.375Z,,55,,33.3,,,
2017-12-03T13:33:36.375Z,,55,,33.3,,,
2017-12-03T13:33:46.454Z,,55,,33.3,,,
2017-12-03T13:33:56.375Z,,55,,33.2,,,
2017-12-03T13:34:06.375Z,42.3,55,,33.2,,,
2017-12-03T13:34:16.374Z,,55,,33.2,,,
2017-12-03T13:34:26.375Z,,55,,33.2,,,
2017-12-03T13:34:36.374Z,,55,,33.1,,,
2017-12-03T13:34:46.460Z,,55,,33.1,,,
2017-12-03T13:34:56.375Z,,55,,33.1,,,
2017-12-03T13:35:06.376Z,,55,,33.1,,,
2017-12-03T13:35:16.374Z,,55,,33.1,,,
2017-12-03T13:35:26.375Z,,55,,33,,,
2017-12-03T13:35:36.375Z,,55,,33,,,
2017-12-03T13:35:46.455Z,,55,,33,,,
2017-12-03T13:35:56.375Z,,55,,33,,,
2017-12-03T13:36:06.375Z,42.2,55,,33,,,
2017-12-03T13:36:16.375Z,,55,,33,,,
2017-12-03T13:36:26.376Z,,55,,32.8,,,
2017-12-03T13:36:36.375Z,,55,,32.8,,,
2017-12-03T13:36:47.455Z,,55,,32.8,,,
2017-12-03T13:36:56.375Z,,55,,32.8,,,
2017-12-03T13:37:06.375Z,,55,,32.8,,,
2017-12-03T13:37:16.375Z,,55,,32.7,,,
2017-12-03T13:37:26.375Z,,55,,32.7,,,
2017-12-03T13:37:36.375Z,,55,,32.7,,,
2017-12-03T13:37:46.455Z,,55,,32.7,,,
2017-12-03T13:37:56.375Z,42,55,,32.7,,,
2017-12-03T13:38:06.375Z,,55,,32.7,,,
2017-12-03T13:38:16.375Z,,55,,32.6,,,
2017-12-03T13:38:26.375Z,,55,,32.6,,,
2017-12-03T13:38:36.375Z,,55,,32.6,,,
2017-12-03T13:38:46.455Z,46.2,55,79,32.6,,1,0
2017-12-03T13:38:56.375Z,51.1,55,49,32.5,,,
2017-12-03T13:39:06.375Z,49.7,55,29,32.5,,,
2017-12-03T13:39:16.375Z,44.7,55,,32.5,,,
2017-12-03T13:39:26.378Z,41.9,55,,32.5,,,
2017-12-03T13:39:41.396Z,40.6,55,,32.5,,,
2017-12-03T13:39:46.455Z,39.5,55,,32.5,,,
2017-12-03T13:39:56.376Z,40.1,55,,32.5,,,
2017-12-03T13:40:06.376Z,41.2,55,,32.3,,,
2017-12-03T13:40:16.375Z,41.8,55,,32.3,,,
2017-12-03T13:40:26.378Z,42,55,,32.3,,,
2017-12-03T13:40:36.376Z,42.2,55,,32.3,,,
2017-12-03T13:40:46.455Z,42.4,55,,32.3,,,
2017-12-03T13:40:56.375Z,42.6,55,,32.3,,,
2017-12-03T13:41:06.376Z,43,55,,32.3,,,
2017-12-03T13:41:16.376Z,43.3,55,,32.3,,,
2017-12-03T13:41:26.376Z,43.5,55,,32.3,,,
2017-12-03T13:41:36.375Z,43.7,55,,32.3,,,
2017-12-03T13:41:46.455Z,44,55,,32.3,,,
2017-12-03T13:41:56.375Z,44.2,55,,32.3,,,
2017-12-03T13:42:06.376Z,44.4,55,,32.3,,,
2017-12-03T13:42:16.376Z,44.7,55,,32.5,,,
