Time,HwTSet,PrimT,HwActive,HwTOutlet,PrimTSet,ChActive,ActPow
2017-11-10T05:32:30.115Z,55,34.8,,25.5,,,
2017-11-10T05:32:40.091Z,,34.9,,,,,
2017-11-10T05:32:50.092Z,55,35.2,,25.5,,,
2017-11-10T05:33:00.091Z,55,35.3,,25.5,,,
2017-11-10T05:33:10.181Z,55,35.7,,25.4,,,
2017-11-10T05:33:20.093Z,55,35.8,,25.4,,,
2017-11-10T05:33:30.091Z,,36,,,,,
2017-11-10T05:33:41.082Z,55,36.1,,25.4,,,
2017-11-10T05:33:50.092Z,55,,,25.4,,,
2017-11-10T05:34:00.091Z,55,36.5,,25.4,,,
2017-11-10T05:34:10.182Z,55,36.6,,25.4,,,
2017-11-10T05:34:20.091Z,55,36.8,,25.4,,,
2017-11-10T05:34:30.092Z,55,37,,25.4,,,
2017-11-10T05:34:40.093Z,55,37.3,,25.4,,,
2017-11-10T05:34:50.091Z,55,37.5,,25.4,,,
2017-11-10T05:35:00.092Z,55,37.6,,25.4,,,
2017-11-10T05:35:10.181Z,,37.8,,,,,
2017-11-10T05:35:20.092Z,55,38.1,,25.4,,,
2017-11-10T05:35:30.092Z,55,38.3,,25.5,,,
2017-11-10T05:35:40.092Z,55,38.5,,25.5,,,
2017-11-10T05:35:50.094Z,,38.6,,,,,
2017-11-10T05:36:00.105Z,55,38.9,,25.5,,,
2017-11-10T05:36:10.171Z,,39.1,,,,,
2017-11-10T05:36:20.100Z,55,39.3,,25.6,,,
2017-11-10T05:36:30.092Z,55,39.5,,25.6,,,
2017-11-10T05:36:40.091Z,,39.7,,,,,
2017-11-10T05:36:50.092Z,55,39.9,,25.8,,,
2017-11-10T05:37:00.093Z,,40.1,,,,,
2017-11-10T05:37:10.171Z,55,40.3,,25.9,,,
2017-11-10T05:37:20.092Z,55,40.5,,26.1,,,
2017-11-10T05:37:30.092Z,,40.7,,,,,
2017-11-10T05:37:40.092Z,55,40.9,,26.2,,,
2017-11-10T05:37:50.093Z,,41,,,,,
2017-11-10T05:38:00.092Z,55,41.2,,26.3,,,
2017-11-10T05:38:10.171Z,55,41.5,,26.5,,,
2017-11-10T05:38:20.092Z,55,41.7,,26.5,,,
2017-11-10T05:38:30.153Z,,41.8,,,,,
2017-11-10T05:38:40.098Z,55,41.9,0,26.6,,2,0
2017-11-10T05:38:50.172Z,55,40.1,,26.8,,,
2017-11-10T05:39:00.093Z,55,38.6,,26.9,,,
2017-11-10T05:39:10.186Z,55,37.8,,26.9,,,
2017-11-10T05:39:25.113Z,55,37.4,,27.2,,,
2017-11-10T05:39:30.093Z,55,37.6,,27.3,,,
2017-11-10T05:39:40.092Z,,37.9,,,,,
2017-11-10T05:39:50.093Z,55,37.8,,27.3,,,
2017-11-10T05:40:00.093Z,55,37.5,,27.5,,,
2017-11-10T05:40:10.172Z,55,37.3,,27.7,,,
2017-11-10T05:40:20.136Z,55,37.2,,27.9,,,
2017-11-10T05:40:30.092Z,,37,,,,,
2017-11-10T05:40:40.092Z,55,36.9,,27.9,,,
2017-11-10T05:40:50.093Z,55,36.8,,28,,,
2017-11-10T05:41:00.092Z,55,36.7,,28.2,,,
2017-11-10T05:41:10.183Z,,36.5,,,,,
2017-11-10T05:41:20.093Z,55,36.4,,28.3,,,
2017-11-10T05:41:30.092Z,55,36.3,,28.3,,,
2017-11-10T05:41:50.093Z,55,36.4,,28.5,,,
2017-11-10T05:42:00.093Z,55,36.7,,28.6,,,
2017-11-10T05:42:15.202Z,,36.8,,,,,
2017-11-10T05:42:20.093Z,55,36.9,,28.6,,,
2017-11-10T05:42:30.092Z,,37,,,,,
2017-11-10T05:42:40.092Z,55,37.2,,28.7,,,
2017-11-10T05:42:50.093Z,55,,,28.7,,,
2017-11-10T05:43:00.094Z,55,37.4,,28.7,,,
2017-11-10T05:43:10.182Z,,37.5,,,,,
2017-11-10T05:43:20.093Z,55,37.7,,28.7,,,
2017-11-10T05:43:30.094Z,55,37.8,,28.7,,,
2017-11-10T05:43:40.092Z,55,,,28.7,,,
2017-11-10T05:43:50.092Z,55,,,28.9,,,
2017-11-10T05:44:00.094Z,55,37.9,,28.9,,,
2017-11-10T05:44:10.172Z,,38,,,,,
2017-11-10T05:44:20.094Z,55,38.1,,28.9,,,
2017-11-10T05:44:30.093Z,55,,,28.9,,,
2017-11-10T05:44:40.093Z,,38.3,,,,,
2017-11-10T05:44:50.095Z,55,,,28.9,,,
2017-11-10T05:45:05.297Z,55,38.4,,28.9,,,
2017-11-10T05:45:20.093Z,55,38.5,,28.9,,,
2017-11-10T05:45:30.093Z,55,,,28.9,,,
2017-11-10T05:45:50.093Z,55,38.6,,28.9,,,
2017-11-10T05:46:00.093Z,55,,,28.9,,,
2017-11-10T05:46:10.184Z,55,,,28.9,,,
2017-11-10T05:46:20.102Z,55,38.8,,28.9,,,
2017-11-10T05:46:30.093Z,55,,,28.9,,,
2017-11-10T05:46:50.093Z,55,,,28.9,,,
2017-11-10T05:47:00.093Z,55,38.9,,28.9,,,
2017-11-10T05:47:20.093Z,55,,,28.9,,,
2017-11-10T05:47:30.093Z,55,,,28.9,,,
2017-11-10T05:47:40.096Z,,39,,,,,
2017-11-10T05:47:50.093Z,55,,,28.7,,,
2017-11-10T05:48:00.093Z,55,,,28.7,,,
2017-11-10T05:48:20.093Z,55,,,28.7,,,
2017-11-10T05:48:30.093Z,55,,,28.7,,,
2017-11-10T05:48:40.094Z,55,,,28.7,,,
2017-11-10T05:48:50.094Z,55,,,28.7,,,
2017-11-10T05:49:00.093Z,55,39.1,,28.7,,,
2017-11-10T05:49:20.192Z,55,42.6,0,28.7,,2,79
2017-11-10T05:49:30.095Z,55,48.5,,28.7,,,55
2017-11-10T05:49:40.098Z,55,48.7,,28.7,,,29
2017-11-10T05:49:50.093Z,55,44.8,,28.6,,,
2017-11-10T05:50:00.094Z,55,42,,28.6,,,
2017-11-10T05:50:10.183Z,55,40.3,,28.6,,,
2017-11-10T05:50:20.097Z,55,39.4,,28.6,,,
2017-11-10T05:50:30.093Z,55,39.9,,28.6,,,
2017-11-10T05:50:40.094Z,,40.7,,,,,
2017-11-10T05:50:50.093Z,55,41.2,,28.6,,,
2017-11-10T05:51:00.095Z,55,41.4,,28.6,,,
2017-11-10T05:51:10.173Z,55,41.5,,28.6,,,
2017-11-10T05:51:20.094Z,55,,,28.6,,,
2017-11-10T05:51:30.093Z,,41.7,,,,,
2017-11-10T05:51:40.289Z,55,41.8,,28.6,,,
2017-11-10T05:51:50.096Z,,42,,,,,
2017-11-10T05:52:00.095Z,55,42.2,,28.7,,,
2017-11-10T05:52:10.173Z,55,,,28.7,,,
2017-11-10T05:52:20.096Z,55,42.4,,28.7,,,
2017-11-10T05:52:30.094Z,,42.5,,,,,
2017-11-10T05:52:40.094Z,55,,,28.9,,,
2017-11-10T05:52:50.104Z,55,42.6,,29,,,
2017-11-10T05:53:00.095Z,,43.1,,,,,
2017-11-10T05:53:10.184Z,55,,,29.2,,,
2017-11-10T05:53:20.095Z,55,43.2,,29.3,,,
2017-11-10T05:53:30.095Z,,43.5,,,,,
2017-11-10T05:53:40.094Z,55,43.7,,29.4,,,
2017-11-10T05:53:50.094Z,55,,,29.6,,,
2017-11-10T05:54:00.129Z,,44.1,,,,,
2017-11-10T05:54:10.182Z,55,44.2,,29.7,,,
2017-11-10T05:54:20.100Z,55,,,29.9,,,
2017-11-10T05:54:30.113Z,,44.5,,,,,
2017-11-10T05:54:40.107Z,55,,,30,,,
2017-11-10T05:54:50.105Z,,45,,,,,
2017-11-10T05:55:00.095Z,55,45.1,,30.1,,,
2017-11-10T05:55:10.184Z,55,45.3,,30.2,,,
2017-11-10T05:55:20.097Z,55,,,30.4,,,
2017-11-10T05:55:30.097Z,,45.7,,,,,
2017-11-10T05:55:40.099Z,55,45.8,,30.6,,,
2017-11-10T05:55:50.099Z,55,,,30.6,,,
2017-11-10T05:56:00.095Z,,46.1,,,,,
2017-11-10T05:56:10.187Z,55,,,30.9,,,
2017-11-10T05:56:20.095Z,55,46.2,,31,,,
2017-11-10T05:56:30.096Z,,46.6,,,,,
2017-11-10T05:56:40.098Z,55,,,31.1,,,
2017-11-10T05:56:50.095Z,55,46.7,,31.2,,,
2017-11-10T05:57:00.096Z,,47,,,,,
2017-11-10T05:57:10.211Z,55,47.1,,31.5,,,
2017-11-10T05:57:20.100Z,55,,,31.5,,,
2017-11-10T05:57:30.133Z,,46.9,0,,,2,0
2017-11-10T05:57:40.122Z,55,45.4,,31.7,,,
2017-11-10T05:57:55.114Z,55,43.9,,31.7,,,
2017-11-10T05:58:00.103Z,55,43.3,,31.9,,,
2017-11-10T05:58:10.205Z,55,,,32.1,,,
2017-11-10T05:58:20.106Z,,43.1,,,,,
2017-11-10T05:58:30.097Z,55,43.6,,32.2,,,
2017-11-10T05:58:40.113Z,55,,,32.3,,,
2017-11-10T05:58:50.108Z,55,43.4,,32.5,,,
2017-11-10T05:59:00.112Z,55,43.1,,32.6,,,
2017-11-10T05:59:10.175Z,,44.1,0,,,2,79
2017-11-10T05:59:20.095Z,55,51.9,,32.6,,,67
2017-11-10T05:59:30.095Z,55,56.7,,32.7,,,29
2017-11-10T05:59:41.148Z,55,54.1,,32.8,,,
2017-11-10T05:59:50.098Z,55,51.3,0,32.8,,2,0
2017-11-10T06:00:00.095Z,55,48.2,,33,,,
2017-11-10T06:00:10.174Z,55,46.1,,33,,,
2017-11-10T06:00:20.095Z,55,44.8,,33,,,
2017-11-10T06:00:30.100Z,55,44.1,,33.1,,,
2017-11-10T06:00:50.094Z,55,,,33.2,,,
2017-11-10T06:01:00.095Z,55,44,,33.2,,,
2017-11-10T06:01:10.175Z,55,43.9,,33.3,,,
2017-11-10T06:01:20.095Z,55,43.7,,33.5,,,
2017-11-10T06:01:35.729Z,,43.4,,,,,
2017-11-10T06:01:40.095Z,55,42.8,,33.5,,,
2017-11-10T06:01:50.094Z,55,42.7,,33.6,,,
2017-11-10T06:02:00.096Z,55,42.6,,33.6,,,
2017-11-10T06:02:10.325Z,55,,,33.7,,,
2017-11-10T06:02:20.096Z,,42.5,,,,,
2017-11-10T06:02:30.095Z,55,42.3,,33.7,,,
2017-11-10T06:02:40.095Z,55,42.2,,33.8,,,
2017-11-10T06:02:50.095Z,,42,,,,,
2017-11-10T06:03:00.097Z,55,42.2,,33.8,,,
2017-11-10T06:03:10.193Z,55,42.3,,33.8,,,
2017-11-10T06:03:20.098Z,55,,,33.8,,,
2017-11-10T06:03:30.095Z,,42.5,,,,,
2017-11-10T06:03:40.095Z,55,,,33.8,,,
2017-11-10T06:03:50.098Z,55,42.6,,33.8,,,
2017-11-10T06:04:00.097Z,55,42.7,,33.8,,,
2017-11-10T06:04:10.185Z,,42.8,,,,,
2017-11-10T06:04:20.096Z,55,43,,33.8,,,
2017-11-10T06:04:30.095Z,55,,,33.8,,,
2017-11-10T06:04:40.097Z,,43.1,,,,,
2017-11-10T06:04:50.095Z,55,43.2,,33.8,,,
2017-11-10T06:05:01.088Z,55,,,33.8,,,
2017-11-10T06:05:10.175Z,55,,,33.8,,,
2017-11-10T06:05:20.095Z,55,43.3,,33.7,,,
2017-11-10T06:05:30.096Z,,43.4,,,,,
2017-11-10T06:05:40.095Z,55,,,33.7,,,
2017-11-10T06:06:05.185Z,55,43.5,,33.7,,,
2017-11-10T06:06:10.185Z,,43.5,0,,75,2,0
2017-11-10T06:06:20.095Z,55,,,33.7,,,
2017-11-10T06:06:30.096Z,,43.6,,,,,
2017-11-10T06:06:40.095Z,55,,,33.7,,,
2017-11-10T06:06:50.104Z,55,,,33.7,,,
2017-11-10T06:07:00.096Z,55,,,33.6,,,
2017-11-10T06:07:10.178Z,,43.7,,,,,
2017-11-10T06:07:20.097Z,55,,,33.6,,,
2017-11-10T06:07:30.095Z,55,44.2,0,33.6,,2,79
2017-11-10T06:07:40.095Z,55,50.4,,33.6,,,73
2017-11-10T06:07:50.128Z,55,54.6,,33.6,,,31
2017-11-10T06:08:00.101Z,55,52.7,,33.5,,,29
2017-11-10T06:08:10.176Z,55,48.9,,33.5,,,
2017-11-10T06:08:20.096Z,55,46.8,,33.5,,,
2017-11-10T06:08:30.096Z,55,45.9,,33.5,,,
2017-11-10T06:08:40.098Z,55,44.5,,33.5,,,
2017-11-10T06:08:50.099Z,55,45.4,,33.5,,,
2017-11-10T06:09:00.096Z,55,46,,33.5,,,
2017-11-10T06:09:10.198Z,55,46.1,,33.5,,,
2017-11-10T06:09:20.310Z,,46.4,,,,,
2017-11-10T06:09:30.125Z,55,,,33.5,,,
2017-11-10T06:09:40.096Z,55,,,33.5,,,
2017-11-10T06:09:50.095Z,55,46.6,,33.5,,,
2017-11-10T06:10:00.098Z,55,46.7,,33.5,,,
2017-11-10T06:10:10.177Z,55,46.8,,33.5,,,
2017-11-10T06:10:20.096Z,55,47,,33.6,,,
2017-11-10T06:10:30.097Z,55,,,33.6,,,
2017-11-10T06:10:40.096Z,55,47.2,,33.6,,,
2017-11-10T06:10:50.096Z,55,47.4,,33.7,,,
2017-11-10T06:11:00.096Z,55,47.6,,33.7,,,
2017-11-10T06:11:10.186Z,55,,,33.8,,,
2017-11-10T06:11:20.097Z,,47.8,,,,,
2017-11-10T06:11:30.099Z,55,48,,34,,,
2017-11-10T06:11:40.097Z,55,48.1,,34,,,
2017-11-10T06:11:50.096Z,55,48.3,,34.1,,,
2017-11-10T06:12:00.096Z,55,48.4,,34.1,,,
2017-11-10T06:12:10.187Z,55,48.7,,34.2,,,
2017-11-10T06:12:20.096Z,55,49,,34.3,,,
2017-11-10T06:12:30.096Z,55,,,34.3,,,
2017-11-10T06:12:40.096Z,55,49.2,,34.4,,,
2017-11-10T06:12:50.097Z,55,49.6,,34.6,,,
2017-11-10T06:13:00.096Z,55,,,34.7,,,
2017-11-10T06:13:10.186Z,55,49.7,,34.7,,,
2017-11-10T06:13:20.097Z,55,50.1,,34.8,,,
2017-11-10T06:13:30.096Z,55,,,34.9,,,
2017-11-10T06:13:40.096Z,55,50.2,,34.9,,,
2017-11-10T06:13:50.096Z,55,50.3,,35.1,,,
2017-11-10T06:14:00.097Z,55,50.6,,35.2,,,
2017-11-10T06:14:10.176Z,55,50.7,,35.3,,,
2017-11-10T06:14:20.097Z,,51,,,,,
2017-11-10T06:14:30.096Z,55,,,35.4,,,
2017-11-10T06:14:40.099Z,55,51.2,,35.6,,,
2017-11-10T06:14:50.098Z,55,51.4,,35.6,,,
2017-11-10T06:15:00.098Z,55,51.5,,35.8,,,
2017-11-10T06:15:10.176Z,55,51.7,,35.9,,,
2017-11-10T06:15:20.098Z,,51.8,,,,,
2017-11-10T06:15:30.096Z,55,52,,36,,,
2017-11-10T06:15:40.096Z,55,52.2,,36.2,,,
2017-11-10T06:15:50.097Z,,52.3,,,,,
2017-11-10T06:16:00.096Z,55,52.5,,36.3,,,
2017-11-10T06:16:10.202Z,55,52.6,,36.4,,,
2017-11-10T06:16:25.120Z,55,52.7,,36.5,,,
2017-11-10T06:16:30.100Z,55,53,,36.7,,,
2017-11-10T06:16:40.167Z,55,53.1,,36.8,,,
2017-11-10T06:16:50.098Z,55,53.4,0,36.8,,2,0
2017-11-10T06:17:00.096Z,55,51.9,,36.9,,,
2017-11-10T06:17:10.177Z,55,50.8,,37,,,
2017-11-10T06:17:20.117Z,55,49.8,,37.2,,,
2017-11-10T06:17:30.103Z,55,49.5,,37.3,,,
2017-11-10T06:17:40.097Z,55,49.3,,37.4,,,
2017-11-10T06:17:50.097Z,55,49.5,,37.5,,,
2017-11-10T06:18:00.097Z,55,49.8,,37.7,,,
2017-11-10T06:18:10.188Z,55,49.7,,37.7,,,
2017-11-10T06:18:20.096Z,55,49.3,,37.8,,,
2017-11-10T06:18:30.096Z,55,49.1,,37.9,,,
2017-11-10T06:18:40.096Z,55,48.9,,37.9,,,
2017-11-10T06:18:50.277Z,55,,,38,,,
2017-11-10T06:19:00.098Z,55,48.7,,38,,,
2017-11-10T06:19:15.418Z,55,48.6,,38,,,
2017-11-10T06:19:20.099Z,55,48.4,,38.1,,,
2017-11-10T06:19:30.097Z,55,48.3,,38.1,,,
2017-11-10T06:19:40.096Z,55,48.1,,38.1,,,
2017-11-10T06:19:50.098Z,55,48,,38.1,,,
2017-11-10T06:20:00.100Z,55,,,38.1,,,
2017-11-10T06:20:10.177Z,55,48.1,,38.1,,,
2017-11-10T06:20:20.099Z,55,48.3,,38.1,,,
2017-11-10T06:20:30.098Z,55,48.4,,38.1,,,
2017-11-10T06:20:40.098Z,55,48.5,,38.1,,,
2017-11-10T06:20:50.098Z,55,48.6,,38.1,,,
2017-11-10T06:21:00.098Z,55,48.7,,38.1,,,
2017-11-10T06:21:10.179Z,55,49,,38.1,,,
2017-11-10T06:21:20.097Z,55,,,38.1,,,
2017-11-10T06:21:30.097Z,55,49.1,,38.1,,,
2017-11-10T06:21:40.098Z,55,49.2,,38.1,,,
2017-11-10T06:21:50.098Z,55,,,38.1,,,
2017-11-10T06:22:00.099Z,55,49.3,,38.1,,,
2017-11-10T06:22:10.178Z,55,49.4,,38.1,,,
2017-11-10T06:22:20.098Z,55,,,38.1,,,
2017-11-10T06:22:30.098Z,55,49.5,,38.1,,,
2017-11-10T06:22:40.097Z,55,49.7,,38.1,,,
2017-11-10T06:22:50.097Z,55,,,38.1,,,
2017-11-10T06:23:00.097Z,55,49.8,,38.1,,,
2017-11-10T06:23:10.177Z,55,,,38.1,,,
2017-11-10T06:23:20.097Z,55,49.9,,38,,,
2017-11-10T06:23:30.097Z,55,,,38,,,
2017-11-10T06:23:40.098Z,55,50,,38,,,
2017-11-10T06:23:50.097Z,55,,,38,,,
2017-11-10T06:24:00.098Z,55,,,38,,,
2017-11-10T06:24:10.187Z,55,,,38,,,
2017-11-10T06:24:20.097Z,55,,,38,,,
2017-11-10T06:24:30.097Z,55,50.1,,38,,,
2017-11-10T06:24:40.098Z,55,,,38,,,
2017-11-10T06:24:50.106Z,55,,,37.9,,,
2017-11-10T06:25:00.099Z,55,,,37.9,,,
2017-11-10T06:25:10.178Z,55,50.2,,37.9,,,
2017-11-10T06:25:20.098Z,55,,,37.9,,,
2017-11-10T06:25:30.097Z,55,,,37.9,,,
2017-11-10T06:25:40.149Z,55,,,37.9,,,
2017-11-10T06:25:50.103Z,55,,,37.8,,,
2017-11-10T06:26:00.114Z,55,,,37.8,,,
2017-11-10T06:26:10.199Z,55,,,37.8,,,
2017-11-10T06:26:20.111Z,55,,,37.8,,,
2017-11-10T06:26:30.118Z,55,,,37.8,,,
2017-11-10T06:26:40.106Z,55,,,37.8,,,
2017-11-10T06:26:50.097Z,55,,,37.7,,,
2017-11-10T06:27:00.112Z,55,,,37.7,,,
2017-11-10T06:27:10.197Z,55,,,37.7,,,
2017-11-10T06:27:20.122Z,55,,,37.7,,,
2017-11-10T06:27:30.115Z,55,,,37.5,,,
2017-11-10T06:27:40.104Z,55,,,37.5,,,
2017-11-10T06:27:50.100Z,55,,,37.5,,,
2017-11-10T06:28:00.159Z,55,,,37.5,,,
2017-11-10T06:28:10.239Z,55,,,37.5,,,
2017-11-10T06:28:20.138Z,55,,,37.4,,,
2017-11-10T06:28:30.106Z,55,,,37.4,,,
2017-11-10T06:28:40.123Z,55,,,37.4,,,
2017-11-10T06:28:50.119Z,55,,,37.4,,,
2017-11-10T06:29:00.138Z,55,,,37.3,,,
2017-11-10T06:29:10.193Z,55,,,37.3,,,
2017-11-10T06:29:20.101Z,55,,,37.3,,,
2017-11-10T06:29:30.159Z,55,,,37.2,,,
2017-11-10T06:29:40.103Z,55,,,37.2,,,
2017-11-10T06:29:50.099Z,55,,,37.2,,,
2017-11-10T06:30:00.098Z,55,,,37.2,,,
2017-11-10T06:30:10.179Z,55,,,37,,,
2017-11-10T06:30:20.099Z,55,50.1,,37,,,
2017-11-10T06:30:30.107Z,55,,,37,,,
2017-11-10T06:30:40.099Z,55,,,37,,,
2017-11-10T06:30:50.098Z,55,,,36.9,,,
2017-11-10T06:31:00.098Z,55,,,36.9,,,
2017-11-10T06:31:10.178Z,55,,,36.9,,,
2017-11-10T06:31:20.099Z,55,,,36.8,,,
2017-11-10T06:31:30.098Z,55,,,36.8,,,
2017-11-10T06:31:40.232Z,55,,,36.8,,,
2017-11-10T06:31:50.098Z,55,50,,36.7,,,
2017-11-10T06:32:01.098Z,55,,,36.7,,,
2017-11-10T06:32:10.189Z,55,,,36.7,,,
2017-11-10T06:32:20.099Z,55,,,36.7,,,
2017-11-10T06:32:30.100Z,55,,,36.5,,,
2017-11-10T06:32:40.099Z,55,,,36.5,,,
2017-11-10T06:32:50.098Z,55,,,36.5,,,
2017-11-10T06:33:00.099Z,55,49.9,,36.4,,,
2017-11-10T06:33:10.189Z,55,50,,36.4,,,
2017-11-10T06:33:20.098Z,55,49.9,,36.4,,,
2017-11-10T06:33:30.099Z,55,,,36.3,,,
2017-11-10T06:33:40.098Z,55,,,36.3,,,
2017-11-10T06:33:50.108Z,55,,,36.3,,,
2017-11-10T06:34:00.098Z,55,,,36.3,,,
2017-11-10T06:34:10.189Z,55,,,36.2,,,
2017-11-10T06:34:20.098Z,55,49.8,,36.2,,,
2017-11-10T06:34:30.099Z,55,,,36.2,,,
2017-11-10T06:34:40.099Z,55,,,36,,,
2017-11-10T06:34:55.122Z,55,,,36,,,
2017-11-10T06:35:00.100Z,55,,,36,,,
2017-11-10T06:35:10.178Z,55,,,35.9,,,
2017-11-10T06:35:20.098Z,55,,,35.9,,,
2017-11-10T06:35:30.099Z,55,,,35.9,,,
2017-11-10T06:35:40.108Z,55,49.7,,35.9,,,
2017-11-10T06:35:50.099Z,55,,,35.8,,,
2017-11-10T06:36:00.099Z,55,,,35.8,,,
2017-11-10T06:36:10.179Z,55,,,35.8,,,
2017-11-10T06:36:20.460Z,55,,,35.7,,,
2017-11-10T06:36:30.099Z,55,,,35.7,,,
2017-11-10T06:36:40.112Z,55,49.5,,35.7,,,
2017-11-10T06:36:50.099Z,55,,,35.6,,,
2017-11-10T06:37:00.104Z,55,,,35.6,,,
2017-11-10T06:37:10.179Z,55,,,35.6,,,
2017-11-10T06:37:20.098Z,55,,,35.4,,,
2017-11-10T06:37:30.100Z,55,,,35.4,,,
2017-11-10T06:37:40.099Z,55,49.4,,35.4,,,
2017-11-10T06:37:50.099Z,55,,,35.4,,,
2017-11-10T06:38:00.102Z,55,,,35.3,,,
2017-11-10T06:38:10.196Z,55,,,35.3,,,
2017-11-10T06:38:20.101Z,55,,,35.3,,,
2017-11-10T06:38:30.100Z,55,,,35.3,,,
2017-11-10T06:38:40.099Z,55,,,35.2,,,
2017-11-10T06:38:50.100Z,55,49.3,,35.2,,,
2017-11-10T06:39:00.100Z,55,,,35.2,,,
2017-11-10T06:39:10.189Z,55,,,35.1,,,
2017-11-10T06:39:20.108Z,55,,,35.1,,,
2017-11-10T06:39:30.103Z,55,,,35.1,,,
2017-11-10T06:39:40.099Z,55,,,34.9,,,
2017-11-10T06:39:50.122Z,55,,,34.9,,,
2017-11-10T06:40:00.101Z,55,49.2,,34.9,,,
2017-11-10T06:40:10.214Z,55,,,34.9,,,
2017-11-10T06:40:20.114Z,55,,,34.8,,,
2017-11-10T06:40:30.099Z,55,,,34.8,,,
2017-11-10T06:40:40.099Z,55,,,34.8,,,
2017-11-10T06:40:50.100Z,55,,,34.8,,,
2017-11-10T06:41:00.099Z,55,49.1,,34.7,,,
2017-11-10T06:41:10.179Z,55,,,34.7,,,
2017-11-10T06:41:20.109Z,55,,,34.7,,,
2017-11-10T06:41:30.101Z,55,,,34.6,,,
2017-11-10T06:41:40.099Z,55,,,34.6,,,
2017-11-10T06:41:50.100Z,55,,,34.6,,,
2017-11-10T06:42:00.101Z,55,49,,34.6,,,
2017-11-10T06:42:10.204Z,55,,,34.4,,,
2017-11-10T06:42:20.099Z,55,,,34.4,,,
2017-11-10T06:42:30.099Z,55,,,34.4,,,
2017-11-10T06:42:40.102Z,55,,,34.4,,,
2017-11-10T06:42:50.100Z,55,48.9,,34.3,,,
2017-11-10T06:43:00.100Z,55,,,34.3,,,
2017-11-10T06:43:10.190Z,55,,,34.3,,,
2017-11-10T06:43:20.100Z,55,,,34.3,,,
2017-11-10T06:43:30.100Z,55,,,34.2,,,
2017-11-10T06:43:40.102Z,55,,,34.2,,,
2017-11-10T06:43:50.099Z,55,,,34.2,,,
2017-11-10T06:44:00.103Z,55,48.7,,34.1,,,
2017-11-10T06:44:10.231Z,55,,,34.1,,,
2017-11-10T06:44:20.102Z,55,,,34.1,,,
2017-11-10T06:44:30.100Z,55,,,34.1,,,
2017-11-10T06:44:40.140Z,55,,,34,,,
2017-11-10T06:44:51.101Z,55,48.6,,34,,,
2017-11-10T06:45:00.106Z,55,51.6,0,34,,2,79
2017-11-10T06:45:10.266Z,55,55.1,,34,,,60
2017-11-10T06:45:20.113Z,,53.8,,,,,29
2017-11-10T06:45:30.101Z,55,48.7,,33.8,,,
2017-11-10T06:45:40.111Z,55,44.6,,33.8,,,
2017-11-10T06:45:50.100Z,55,42.8,,33.8,,,
2017-11-10T06:46:00.146Z,55,41.7,,33.7,,,
2017-11-10T06:46:10.225Z,55,41.1,,33.7,,,
2017-11-10T06:46:20.101Z,55,43,,33.7,,,
2017-11-10T06:46:30.118Z,55,43.2,,33.7,,,
2017-11-10T06:46:40.113Z,55,43.4,,33.7,,,
2017-11-10T06:46:50.112Z,55,43.3,,33.7,,,
2017-11-10T06:47:00.102Z,55,43.4,,33.7,,,
2017-11-10T06:47:10.215Z,55,44,,33.7,,,
2017-11-10T06:47:20.109Z,55,,,33.7,,,
2017-11-10T06:47:30.100Z,55,44.2,,33.7,,,
2017-11-10T06:47:41.101Z,55,44.4,,33.7,,,
2017-11-10T06:47:50.111Z,55,44.5,,33.7,,,
2017-11-10T06:48:00.175Z,55,44.8,,33.7,,,
2017-11-10T06:48:10.202Z,55,45,,33.7,,,
2017-11-10T06:48:20.147Z,55,45.2,,33.7,,,
2017-11-10T06:48:30.101Z,55,45.4,,33.7,,,
2017-11-10T06:48:40.160Z,55,45.6,,33.7,,,
2017-11-10T06:48:50.122Z,55,46,,33.8,,,
2017-11-10T06:49:00.149Z,55,,,33.8,,,
2017-11-10T06:49:10.211Z,55,46.2,,33.8,,,
2017-11-10T06:49:20.154Z,55,46.4,,34,,,
2017-11-10T06:49:30.141Z,55,46.7,,34,,,
2017-11-10T06:49:40.109Z,55,47,,34,,,
2017-11-10T06:49:50.102Z,55,,,34.1,,,
2017-11-10T06:50:00.117Z,55,47.3,,34.1,,,
2017-11-10T06:50:10.200Z,55,47.4,,34.2,,,
2017-11-10T06:50:20.256Z,55,47.7,,34.2,,,
2017-11-10T06:50:35.130Z,55,48,,34.3,,,
2017-11-10T06:50:40.154Z,55,48,0,34.3,,2,0
2017-11-10T06:50:50.167Z,55,46.9,,34.4,,,
2017-11-10T06:51:00.101Z,55,44.9,,34.6,,,
2017-11-10T06:51:10.180Z,55,44.7,,34.6,,,
2017-11-10T06:51:20.101Z,55,44.3,,34.7,,,
2017-11-10T06:51:30.179Z,55,44.2,,34.8,,,
2017-11-10T06:51:40.147Z,55,44.4,,34.9,,,
2017-11-10T06:51:50.131Z,55,44.7,,34.9,,,
2017-11-10T06:52:00.101Z,55,44.4,,35.1,,,
2017-11-10T06:52:10.193Z,55,44.2,,35.1,,,
2017-11-10T06:52:20.175Z,55,43.9,,35.2,,,
2017-11-10T06:52:30.167Z,55,,,35.3,,,
2017-11-10T06:52:40.120Z,55,43.7,,35.3,,,
2017-11-10T06:52:50.131Z,55,43.6,,35.3,,,
2017-11-10T06:53:00.128Z,55,43.5,,35.4,,,
2017-11-10T06:53:10.215Z,55,43.3,,35.4,,,
2017-11-10T06:53:25.171Z,55,43.2,,35.4,,,
