Time,ActPow,HwTOutlet,ChActive,PrimTSet,PrimT,HwTSet,HwActive
2017-12-11T11:03:22.016Z,,38.8,,,45.6,55,
2017-12-11T11:03:31.849Z,,38.8,,,45.5,55,
2017-12-11T11:03:41.848Z,,38.8,,,45.2,55,
2017-12-11T11:03:51.861Z,,38.8,,,45.1,55,
2017-12-11T11:04:01.928Z,,38.8,,,44.9,55,
2017-12-11T11:04:11.858Z,,38.8,,,45,55,
2017-12-11T11:04:21.854Z,,38.8,,,,55,
2017-12-11T11:04:31.855Z,,38.6,,,45.1,55,
2017-12-11T11:04:41.858Z,,38.6,,,45.3,55,
2017-12-11T11:04:51.864Z,,38.6,,,45.5,55,
2017-12-11T11:05:01.929Z,,38.5,,,45.6,55,
2017-12-11T11:05:11.848Z,,38.5,,,45.7,55,
2017-12-11T11:05:21.847Z,,38.5,,,,55,
2017-12-11T11:05:31.848Z,,38.4,,,45.8,55,
2017-12-11T11:05:41.848Z,,38.4,,,45.9,55,
2017-12-11T11:05:51.849Z,,38.3,,,46,55,
2017-12-11T11:06:01.928Z,,38.3,,,,55,
2017-12-11T11:06:12.844Z,,38.3,,,46.1,55,
2017-12-11T11:06:21.848Z,,38.1,,,46.2,55,
2017-12-11T11:06:31.848Z,,38.1,,,,55,
2017-12-11T11:06:41.848Z,,38,,,46.4,55,
2017-12-11T11:06:51.848Z,,38,,,,55,
2017-12-11T11:07:01.928Z,,37.9,,,46.5,55,
2017-12-11T11:07:11.848Z,,37.9,,,,55,
2017-12-11T11:07:21.850Z,,37.9,,,,55,
2017-12-11T11:07:31.849Z,,37.8,,,46.6,55,
2017-12-11T11:07:41.848Z,,37.8,,,,55,
2017-12-11T11:07:51.848Z,,37.7,,,46.7,55,
2017-12-11T11:08:01.928Z,,37.7,,,,55,
2017-12-11T11:08:11.859Z,,37.5,,,,55,
2017-12-11T11:08:21.949Z,,37.5,,,,55,
2017-12-11T11:08:31.852Z,,37.4,,,46.8,55,
2017-12-11T11:08:41.858Z,,37.4,,,,55,
2017-12-11T11:08:52.157Z,,37.3,,,,55,
2017-12-11T11:09:02.975Z,,37.3,,,46.9,55,
2017-12-11T11:09:11.849Z,,37.3,,,,55,
2017-12-11T11:09:21.848Z,,37.2,,,,55,
2017-12-11T11:09:31.848Z,,37.2,,,,55,
2017-12-11T11:09:41.858Z,,37,,,,55,
2017-12-11T11:09:51.867Z,,37,,,,55,
2017-12-11T11:10:01.961Z,,36.9,,,47,55,
2017-12-11T11:10:11.854Z,,36.9,,,,55,
2017-12-11T11:10:21.864Z,,36.8,,,,55,
2017-12-11T11:10:31.923Z,,36.8,,,,55,
2017-12-11T11:10:41.888Z,,36.8,,,,55,
2017-12-11T11:10:51.867Z,,36.7,,,,55,
2017-12-11T11:11:01.940Z,,36.5,,,,55,
2017-12-11T11:11:11.849Z,,36.5,,,,55,
2017-12-11T11:11:21.904Z,,36.5,,,,55,
2017-12-11T11:11:31.849Z,,36.4,,,,55,
2017-12-11T11:11:41.849Z,,36.4,,,,55,
2017-12-11T11:11:51.848Z,,36.3,,,,55,
2017-12-11T11:12:01.928Z,,36.3,,,,55,
2017-12-11T11:12:11.849Z,,36.2,,,,55,
2017-12-11T11:12:21.849Z,,36.2,,,,55,
2017-12-11T11:12:31.859Z,80,36.2,1,,50,55,0
2017-12-11T11:12:41.853Z,54,36,,,55,55,
2017-12-11T11:12:51.849Z,29,36,,,55.9,55,
2017-12-11T11:13:01.929Z,,35.9,,,50.4,55,
2017-12-11T11:13:11.851Z,,35.9,,,47.8,55,
2017-12-11T11:13:21.881Z,,35.8,,,45.9,55,
2017-12-11T11:13:31.849Z,,35.8,,,44.9,55,
2017-12-11T11:13:41.851Z,,35.8,,,45,55,
2017-12-11T11:13:51.849Z,,35.8,,,46,55,
2017-12-11T11:14:01.929Z,,35.7,,,,55,
2017-12-11T11:14:11.849Z,,35.7,,,46.2,55,
2017-12-11T11:14:21.853Z,,35.7,,,,55,
2017-12-11T11:14:31.849Z,,35.7,,,46.3,55,
2017-12-11T11:14:42.847Z,,35.7,,,46.6,55,
2017-12-11T11:14:51.935Z,,35.7,,,46.8,55,
2017-12-11T11:15:01.929Z,,35.7,,,47,55,
2017-12-11T11:15:11.849Z,,35.7,,,,55,
2017-12-11T11:15:21.856Z,,35.7,,,47.1,55,
2017-12-11T11:15:31.849Z,,35.7,,,47.3,55,
2017-12-11T11:15:41.848Z,,35.7,,,47.4,55,
2017-12-11T11:15:51.850Z,,35.8,,,47.6,55,
2017-12-11T11:16:01.930Z,,35.8,,,47.7,55,
2017-12-11T11:16:11.849Z,,35.8,,,48,55,
2017-12-11T11:16:21.855Z,,35.9,,,,55,
2017-12-11T11:16:31.849Z,,35.9,,,48.1,55,
2017-12-11T11:16:41.861Z,,36,,,48.3,55,
2017-12-11T11:16:51.849Z,,36,,,48.4,55,
2017-12-11T11:17:01.929Z,,36,,,48.6,55,
2017-12-11T11:17:11.850Z,,36.2,,,48.8,55,
2017-12-11T11:17:21.851Z,,36.2,,,49,55,
2017-12-11T11:17:36.874Z,,36.3,,,,55,
2017-12-11T11:17:41.849Z,,36.3,,,49.2,55,
2017-12-11T11:17:51.852Z,,36.4,,,49.3,55,
2017-12-11T11:18:01.929Z,,36.5,,,49.6,55,
2017-12-11T11:18:11.849Z,,36.5,,,49.7,55,
2017-12-11T11:18:21.850Z,,36.7,,,49.8,55,
2017-12-11T11:18:31.850Z,,36.7,,,50,55,
2017-12-11T11:18:41.850Z,,36.8,,,50.1,55,
2017-12-11T11:18:51.852Z,,36.9,,,50.2,55,
2017-12-11T11:19:01.931Z,,36.9,,,50.5,55,
2017-12-11T11:19:11.850Z,,37,,,50.6,55,
2017-12-11T11:19:21.850Z,,37,,,50.7,55,
2017-12-11T11:19:31.855Z,,37.2,,,50.8,55,
2017-12-11T11:19:41.849Z,,37.3,,,51,55,
2017-12-11T11:19:51.851Z,,37.3,,,51.1,55,
2017-12-11T11:20:01.931Z,,37.4,,,51.2,55,
2017-12-11T11:20:11.851Z,,37.4,,,51.4,55,
2017-12-11T11:20:26.962Z,,37.5,,,51.5,55,
2017-12-11T11:20:31.850Z,,37.7,,,51.6,55,
2017-12-11T11:20:41.853Z,,37.7,,,51.7,55,
2017-12-11T11:20:51.861Z,,37.8,,,51.9,55,
2017-12-11T11:21:01.936Z,,37.9,,,52,55,
2017-12-11T11:21:11.850Z,,37.9,,,52.4,55,
2017-12-11T11:21:21.852Z,0,38,1,,51.8,55,0
2017-12-11T11:21:31.850Z,,38.1,,,50.7,55,
2017-12-11T11:21:41.854Z,,38.3,,,49.8,55,
2017-12-11T11:21:52.782Z,,38.3,,,48.7,55,
2017-12-11T11:22:01.947Z,,38.4,,,48.3,55,
2017-12-11T11:22:11.850Z,,38.5,,,48.5,55,
2017-12-11T11:22:21.850Z,,38.5,,,49,55,
2017-12-11T11:22:31.957Z,,38.6,,,48.9,55,
2017-12-11T11:22:41.850Z,,38.6,,,48.6,55,
2017-12-11T11:22:51.852Z,,38.8,,,48.3,55,
2017-12-11T11:23:01.940Z,,38.8,,,47.8,55,
2017-12-11T11:23:11.851Z,,38.9,,,,55,
2017-12-11T11:23:21.850Z,,38.9,,,47.6,55,
2017-12-11T11:23:31.851Z,,38.9,,,47.5,55,
2017-12-11T11:23:41.850Z,,38.9,,,47.4,55,
2017-12-11T11:23:51.850Z,,38.9,,,47.2,55,
2017-12-11T11:24:01.930Z,,38.9,,,46.9,55,
2017-12-11T11:24:11.851Z,,38.9,,,46.8,55,
2017-12-11T11:24:21.850Z,,38.9,,,46.7,55,
2017-12-11T11:24:31.853Z,,38.9,,,46.8,55,
2017-12-11T11:24:42.850Z,,38.9,,,47,55,
2017-12-11T11:24:51.850Z,,38.9,,,47.2,55,
2017-12-11T11:25:01.931Z,,38.8,,,47.3,55,
2017-12-11T11:25:11.850Z,,38.8,,,47.4,55,
2017-12-11T11:25:21.850Z,,38.8,,,47.5,55,
2017-12-11T11:25:31.853Z,,38.6,,,47.6,55,
2017-12-11T11:25:41.850Z,,38.6,,,47.7,55,
2017-12-11T11:25:51.851Z,,38.6,,,,55,
2017-12-11T11:26:01.934Z,,38.6,,,48,55,
2017-12-11T11:26:11.851Z,,38.5,,,,55,
2017-12-11T11:26:21.850Z,,38.5,,,48.1,55,
2017-12-11T11:26:31.873Z,,38.5,,,,55,
2017-12-11T11:26:41.904Z,,38.4,,,48.2,55,
2017-12-11T11:26:51.890Z,,38.4,,,,55,
2017-12-11T11:27:01.931Z,,38.4,,,48.3,55,
2017-12-11T11:27:11.852Z,,38.3,,,,55,
2017-12-11T11:27:21.851Z,,38.3,,,48.4,55,
2017-12-11T11:27:32.847Z,,38.3,,,,55,
2017-12-11T11:27:41.851Z,,38.1,,,48.5,55,
2017-12-11T11:27:51.851Z,,38.1,,,,55,
2017-12-11T11:28:01.931Z,,38.1,,,48.6,55,
2017-12-11T11:28:11.866Z,,38,,,,55,
2017-12-11T11:28:21.851Z,,38,,,,55,
2017-12-11T11:28:31.859Z,,37.9,,,48.7,55,
2017-12-11T11:28:41.851Z,,37.9,,,,55,
2017-12-11T11:28:51.851Z,,37.9,,,,55,
2017-12-11T11:29:01.932Z,,37.8,,,,55,
2017-12-11T11:29:11.851Z,,37.8,,,48.9,55,
2017-12-11T11:29:21.853Z,,37.8,,,,55,
2017-12-11T11:29:31.856Z,,37.7,,,,55,
2017-12-11T11:29:41.856Z,,37.7,,,,55,
2017-12-11T11:29:51.854Z,,37.7,,,49,55,
2017-12-11T11:30:01.941Z,,37.5,,,,55,
2017-12-11T11:30:11.852Z,,37.5,,,,55,
2017-12-11T11:30:22.875Z,,37.4,,,,55,
2017-12-11T11:30:31.852Z,0,37.4,1,75,49,55,0
2017-12-11T11:30:41.853Z,,37.4,,,,55,
2017-12-11T11:30:51.852Z,,37.3,,,,55,
2017-12-11T11:31:01.950Z,,37.3,,,,55,
2017-12-11T11:31:11.852Z,,37.2,,,,55,
2017-12-11T11:31:21.852Z,,37.2,,,,55,
2017-12-11T11:31:31.860Z,,37.2,,,,55,
2017-12-11T11:31:41.860Z,,37,,,,55,
2017-12-11T11:31:51.851Z,,37,,,,55,
2017-12-11T11:32:01.945Z,80,36.9,1,,50.3,55,0
2017-12-11T11:32:11.851Z,71,36.9,,,55.2,55,
2017-12-11T11:32:21.853Z,29,36.9,,,57.9,55,
2017-12-11T11:32:31.852Z,,36.8,,,53.7,55,
2017-12-11T11:32:41.854Z,,36.8,,,49.9,55,
2017-12-11T11:32:51.852Z,,36.8,,,48.9,55,
2017-12-11T11:33:01.952Z,,36.7,,,47.7,55,
2017-12-11T11:33:12.845Z,,36.7,,,47,55,
2017-12-11T11:33:21.854Z,,36.7,,,48,55,
2017-12-11T11:33:31.852Z,,36.5,,,48.2,55,
2017-12-11T11:33:41.853Z,,36.5,,,48.3,55,
2017-12-11T11:33:51.852Z,,36.5,,,48.4,55,
2017-12-11T11:34:01.983Z,,36.5,,,48.6,55,
2017-12-11T11:34:11.852Z,,36.5,,,48.7,55,
2017-12-11T11:34:21.896Z,,36.5,,,49,55,
2017-12-11T11:34:31.852Z,,36.5,,,49.1,55,
2017-12-11T11:34:41.857Z,,36.7,,,49.2,55,
2017-12-11T11:34:51.853Z,,36.7,,,49.4,55,
2017-12-11T11:35:02.054Z,,36.7,,,49.6,55,
2017-12-11T11:35:11.884Z,,36.8,,,49.8,55,
2017-12-11T11:35:21.854Z,,36.8,,,50,55,
2017-12-11T11:35:31.857Z,,36.9,,,50.1,55,
2017-12-11T11:35:41.852Z,,36.9,,,50.3,55,
2017-12-11T11:35:51.917Z,,37,,,50.5,55,
2017-12-11T11:36:06.952Z,,37,,,50.6,55,
2017-12-11T11:36:11.853Z,,37.2,,,50.8,55,
2017-12-11T11:36:21.853Z,,37.2,,,51,55,
2017-12-11T11:36:31.853Z,,37.3,,,51.2,55,
2017-12-11T11:36:41.853Z,,37.3,,,51.4,55,
2017-12-11T11:36:51.853Z,,37.4,,,51.6,55,
2017-12-11T11:37:01.933Z,,37.5,,,51.7,55,
2017-12-11T11:37:11.853Z,,37.5,,,52,55,
2017-12-11T11:37:21.852Z,,37.7,,,,55,
2017-12-11T11:37:31.909Z,,37.8,,,52.3,55,
2017-12-11T11:37:41.874Z,,37.9,,,52.5,55,
2017-12-11T11:37:51.874Z,,37.9,,,52.6,55,
2017-12-11T11:38:01.935Z,,38,,,53,55,
2017-12-11T11:38:11.853Z,,38.1,,,,55,
2017-12-11T11:38:21.854Z,,38.1,,,53.2,55,
2017-12-11T11:38:31.856Z,,38.3,,,53.3,55,
2017-12-11T11:38:41.853Z,,38.4,,,53.4,55,
2017-12-11T11:38:51.855Z,,38.4,,,53.5,55,
2017-12-11T11:39:01.933Z,,38.5,,,53.7,55,
2017-12-11T11:39:11.853Z,,38.6,,,54,55,
2017-12-11T11:39:21.853Z,0,38.8,1,,54.4,55,0
2017-12-11T11:39:31.853Z,,38.8,,,53.9,55,
2017-12-11T11:39:41.854Z,,38.9,,,51.9,55,
2017-12-11T11:39:51.858Z,,39,,,50.9,55,
2017-12-11T11:40:01.944Z,,39.1,,,50.6,55,
2017-12-11T11:40:11.854Z,,39.1,,,50.4,55,
2017-12-11T11:40:21.853Z,,39.3,,,50.6,55,
2017-12-11T11:40:31.856Z,,39.4,,,51,55,
2017-12-11T11:40:41.853Z,,39.5,,,50.9,55,
2017-12-11T11:40:51.864Z,,39.5,,,50.7,55,
2017-12-11T11:41:01.934Z,,39.6,,,50.3,55,
2017-12-11T11:41:11.904Z,,39.6,,,49.9,55,
2017-12-11T11:41:21.875Z,,39.8,,,,55,
2017-12-11T11:41:31.860Z,,39.8,,,49.7,55,
2017-12-11T11:41:41.867Z,,39.8,,,49.4,55,
2017-12-11T11:41:51.873Z,,39.8,,,49.3,55,
2017-12-11T11:42:01.941Z,,39.8,,,49.1,55,
2017-12-11T11:42:11.855Z,,39.8,,,48.9,55,
2017-12-11T11:42:21.854Z,,39.8,,,48.7,55,
2017-12-11T11:42:31.872Z,,39.8,,,48.6,55,
2017-12-11T11:42:41.856Z,,39.8,,,49,55,
2017-12-11T11:42:51.860Z,,39.8,,,,55,
2017-12-11T11:43:01.936Z,,39.8,,,49.1,55,
2017-12-11T11:43:12.867Z,,39.6,,,49.3,55,
2017-12-11T11:43:21.854Z,,39.6,,,,55,
2017-12-11T11:43:31.870Z,,39.6,,,49.4,55,
2017-12-11T11:43:41.857Z,,39.6,,,49.5,55,
2017-12-11T11:43:51.853Z,,39.6,,,49.7,55,
2017-12-11T11:44:01.934Z,,39.6,,,49.8,55,
2017-12-11T11:44:11.854Z,,39.5,,,,55,
2017-12-11T11:44:21.853Z,,39.5,,,49.9,55,
2017-12-11T11:44:31.883Z,,39.5,,,50,55,
2017-12-11T11:44:41.853Z,,39.4,,,,55,
2017-12-11T11:44:51.856Z,,39.4,,,50.1,55,
2017-12-11T11:45:01.948Z,,39.4,,,,55,
2017-12-11T11:45:11.942Z,,39.4,,,50.2,55,
2017-12-11T11:45:21.945Z,,39.4,,,,55,
2017-12-11T11:45:31.955Z,,39.3,,,50.3,55,
2017-12-11T11:45:42.069Z,,39.3,,,,55,
2017-12-11T11:45:51.978Z,,39.3,,,50.4,55,
2017-12-11T11:46:03.143Z,,39.1,,,,55,
2017-12-11T11:46:12.045Z,,39.1,,,,55,
2017-12-11T11:46:21.926Z,,39.1,,,,55,
2017-12-11T11:46:31.941Z,,39.1,,,50.6,55,
2017-12-11T11:46:41.854Z,,39,,,,55,
2017-12-11T11:46:51.854Z,,39,,,,55,
2017-12-11T11:47:01.934Z,,39,,,50.7,55,
2017-12-11T11:47:11.856Z,,38.9,,,,55,
2017-12-11T11:47:21.866Z,,38.9,,,,55,
2017-12-11T11:47:31.854Z,,38.9,,,,55,
2017-12-11T11:47:41.855Z,,38.8,,,,55,
2017-12-11T11:47:51.854Z,,38.8,,,,55,
2017-12-11T11:48:01.934Z,,38.6,,,50.8,55,
2017-12-11T11:48:11.854Z,,38.6,,,,55,
2017-12-11T11:48:21.855Z,,38.6,,,,55,
2017-12-11T11:48:31.854Z,,38.5,,,,55,
2017-12-11T11:48:41.854Z,,38.5,,,,55,
2017-12-11T11:48:52.849Z,,38.5,,,,55,
2017-12-11T11:49:01.944Z,,38.4,,,,55,
2017-12-11T11:49:11.854Z,,38.4,,,,55,
2017-12-11T11:49:21.855Z,,38.4,,,,55,
2017-12-11T11:49:31.854Z,,38.3,,,,55,
2017-12-11T11:49:41.855Z,,38.3,,,,55,
2017-12-11T11:49:51.855Z,,38.1,,,,55,
2017-12-11T11:50:01.954Z,,38.1,,,,55,
2017-12-11T11:50:11.860Z,80,38.1,1,,53.2,55,0
2017-12-11T11:50:21.855Z,56,38,,,58.2,55,
2017-12-11T11:50:31.855Z,29,38,,,58.9,55,
2017-12-11T11:50:41.855Z,,38,,,54.5,55,
2017-12-11T11:50:52.072Z,,37.9,,,50.8,55,
2017-12-11T11:51:01.935Z,,37.9,,,49.7,55,
2017-12-11T11:51:11.870Z,,37.8,,,48.8,55,
2017-12-11T11:51:21.857Z,,37.8,,,49.1,55,
2017-12-11T11:51:31.855Z,,37.8,,,49.3,55,
2017-12-11T11:51:46.884Z,,37.8,,,49.8,55,
2017-12-11T11:51:51.855Z,,37.8,,,49.9,55,
2017-12-11T11:52:01.937Z,,37.8,,,,55,
2017-12-11T11:52:11.855Z,,37.8,,,50,55,
2017-12-11T11:52:21.862Z,,37.8,,,50.2,55,
2017-12-11T11:52:31.855Z,,37.8,,,50.5,55,
2017-12-11T11:52:41.856Z,,37.8,,,50.6,55,
2017-12-11T11:52:51.856Z,,37.8,,,50.7,55,
2017-12-11T11:53:01.950Z,,37.9,,,51,55,
2017-12-11T11:53:11.861Z,,37.9,,,51.1,55,
2017-12-11T11:53:21.857Z,,37.9,,,51.2,55,
2017-12-11T11:53:31.856Z,,38,,,51.5,55,
2017-12-11T11:53:41.856Z,,38,,,51.6,55,
2017-12-11T11:53:51.856Z,,38.1,,,51.8,55,
2017-12-11T11:54:01.956Z,,38.1,,,52,55,
2017-12-11T11:54:11.863Z,,38.3,,,52.2,55,
2017-12-11T11:54:21.946Z,,38.4,,,52.4,55,
2017-12-11T11:54:36.980Z,,38.4,,,52.5,55,
2017-12-11T11:54:41.949Z,,38.5,,,52.7,55,
2017-12-11T11:54:51.948Z,,38.5,,,53,55,
2017-12-11T11:55:02.039Z,,38.6,,,53.1,55,
2017-12-11T11:55:11.952Z,,38.8,,,53.3,55,
2017-12-11T11:55:21.868Z,,38.8,,,53.4,55,
2017-12-11T11:55:31.863Z,,38.9,,,53.6,55,
2017-12-11T11:55:41.856Z,,38.9,,,53.7,55,
2017-12-11T11:55:51.855Z,,39,,,54,55,
2017-12-11T11:56:01.945Z,,39.1,,,,55,
2017-12-11T11:56:11.856Z,,39.3,,,54.2,55,
2017-12-11T11:56:21.856Z,,39.3,,,54.4,55,
2017-12-11T11:56:31.858Z,,39.4,,,54.5,55,
2017-12-11T11:56:41.856Z,,39.5,,,54.7,55,
2017-12-11T11:56:55.710Z,,39.5,,,54.9,55,
2017-12-11T11:57:01.937Z,,39.6,,,55,55,
2017-12-11T11:57:11.855Z,,39.8,,,55.2,55,
2017-12-11T11:57:21.856Z,,39.9,,,55.3,55,
2017-12-11T11:57:31.857Z,0,39.9,1,,55.8,55,0
2017-12-11T11:57:41.857Z,,40,,,54.9,55,
2017-12-11T11:57:51.859Z,,40.1,,,52.9,55,
2017-12-11T11:58:02.081Z,,40.1,,,51.9,55,
2017-12-11T11:58:11.857Z,,40.2,,,51.8,55,
2017-12-11T11:58:21.858Z,,40.3,,,51.7,55,
2017-12-11T11:58:31.856Z,,40.5,,,51.9,55,
2017-12-11T11:58:41.951Z,,40.5,,,52.4,55,
2017-12-11T11:58:51.856Z,,40.6,,,51.9,55,
2017-12-11T11:59:01.936Z,,40.6,,,51.8,55,
2017-12-11T11:59:11.869Z,,40.7,,,51.4,55,
2017-12-11T11:59:21.856Z,,40.8,,,51.2,55,
2017-12-11T11:59:31.856Z,,40.8,,,50.9,55,
2017-12-11T11:59:41.856Z,,40.8,,,,55,
2017-12-11T11:59:51.861Z,,40.8,,,50.7,55,
2017-12-11T12:00:02.027Z,,40.8,,,50.4,55,
2017-12-11T12:00:11.965Z,,40.8,,,50.3,55,
2017-12-11T12:00:21.947Z,,40.8,,,50.1,55,
2017-12-11T12:00:31.882Z,,40.8,,,49.9,55,
2017-12-11T12:00:41.906Z,,40.8,,,50,55,
2017-12-11T12:00:51.983Z,,40.8,,,50.1,55,
2017-12-11T12:01:02.157Z,,40.8,,,50.2,55,
2017-12-11T12:01:11.995Z,,40.7,,,50.3,55,
2017-12-11T12:01:22.046Z,,40.7,,,50.4,55,
2017-12-11T12:01:32.141Z,,40.7,,,50.6,55,
2017-12-11T12:01:42.939Z,,40.7,,,50.7,55,
2017-12-11T12:01:51.884Z,,40.7,,,50.8,55,
2017-12-11T12:02:01.972Z,,40.6,,,50.9,55,
2017-12-11T12:02:11.934Z,,40.6,,,,55,
2017-12-11T12:02:21.857Z,,40.6,,,51,55,
2017-12-11T12:02:31.949Z,,40.6,,,51.1,55,
2017-12-11T12:02:41.926Z,,40.5,,,,55,
2017-12-11T12:02:51.858Z,,40.5,,,51.2,55,
2017-12-11T12:03:01.947Z,,40.5,,,,55,
2017-12-11T12:03:11.857Z,,40.3,,,51.3,55,
2017-12-11T12:03:21.872Z,,40.3,,,,55,
2017-12-11T12:03:31.857Z,,40.3,,,51.4,55,
2017-12-11T12:03:41.857Z,,40.3,,,,55,
2017-12-11T12:03:51.857Z,,40.2,,,51.6,55,
2017-12-11T12:04:01.937Z,,40.2,,,,55,
2017-12-11T12:04:11.857Z,,40.2,,,,55,
2017-12-11T12:04:21.878Z,,40.1,,,51.7,55,
2017-12-11T12:04:32.872Z,,40.1,,,,55,
2017-12-11T12:04:41.880Z,,40.1,,,,55,
2017-12-11T12:04:51.947Z,,40,,,51.8,55,
2017-12-11T12:05:01.940Z,,40,,,,55,
2017-12-11T12:05:11.861Z,,40,,,,55,
2017-12-11T12:05:21.860Z,,39.9,,,,55,
2017-12-11T12:05:31.867Z,,39.9,,,,55,
2017-12-11T12:05:41.857Z,,39.9,,,51.9,55,
2017-12-11T12:05:51.863Z,,39.8,,,,55,
2017-12-11T12:06:01.972Z,,39.8,,,,55,
2017-12-11T12:06:11.862Z,,39.8,,,,55,
2017-12-11T12:06:21.862Z,,39.6,,,,55,
2017-12-11T12:06:31.868Z,,39.6,,,,55,
2017-12-11T12:06:41.874Z,,39.5,,,,55,
2017-12-11T12:06:51.865Z,,39.5,,,,55,
2017-12-11T12:07:01.966Z,,39.5,,,,55,
2017-12-11T12:07:16.954Z,,39.4,,,,55,
2017-12-11T12:07:22.865Z,,39.4,,,,55,
2017-12-11T12:07:31.863Z,,39.4,,,,55,
2017-12-11T12:07:41.895Z,,39.3,,,,55,
2017-12-11T12:07:51.870Z,,39.3,,,,55,
2017-12-11T12:08:01.937Z,,39.1,,,,55,
2017-12-11T12:08:11.863Z,,39.1,,,,55,
2017-12-11T12:08:21.865Z,,39.1,,,,55,
2017-12-11T12:08:31.876Z,,39,,,,55,
2017-12-11T12:08:41.908Z,,39,,,,55,
2017-12-11T12:08:51.869Z,,38.9,,,,55,
2017-12-11T12:09:01.949Z,,38.9,,,,55,
2017-12-11T12:09:11.870Z,,38.9,,,,55,
2017-12-11T12:09:21.864Z,,38.8,,,,55,
2017-12-11T12:09:31.875Z,,38.8,,,,55,
2017-12-11T12:09:41.863Z,,38.6,,,,55,
2017-12-11T12:09:51.880Z,,38.6,,,,55,
2017-12-11T12:10:01.978Z,,38.5,,,,55,
2017-12-11T12:10:16.891Z,,38.5,,,51.8,55,
2017-12-11T12:10:21.874Z,,38.5,,,,55,
2017-12-11T12:10:31.868Z,,38.4,,,,55,
2017-12-11T12:10:41.898Z,,38.4,,,,55,
2017-12-11T12:10:51.892Z,,38.3,,,,55,
2017-12-11T12:11:01.949Z,,38.3,,,,55,
2017-12-11T12:11:11.920Z,,38.3,,,,55,
2017-12-11T12:11:21.907Z,,38.1,,,,55,
2017-12-11T12:11:31.909Z,,38.1,,,,55,
2017-12-11T12:11:42.123Z,,38,,,,55,
2017-12-11T12:11:51.894Z,,38,,,51.7,55,
2017-12-11T12:12:02.021Z,,37.9,,,,55,
2017-12-11T12:12:11.947Z,,37.9,,,,55,
2017-12-11T12:12:21.903Z,,37.9,,,,55,
2017-12-11T12:12:31.874Z,,37.8,,,,55,
2017-12-11T12:12:41.888Z,,37.8,,,,55,
2017-12-11T12:12:51.944Z,,37.7,,,,55,
2017-12-11T12:13:01.957Z,,37.7,,,51.6,55,
2017-12-11T12:13:11.868Z,,37.7,,,,55,
2017-12-11T12:13:21.871Z,,37.5,,,,55,
2017-12-11T12:13:31.978Z,,37.5,,,,55,
2017-12-11T12:13:41.944Z,,37.4,,,,55,
2017-12-11T12:13:51.871Z,,37.4,,,,55,
2017-12-11T12:14:01.994Z,,37.4,,,51.4,55,
2017-12-11T12:14:11.910Z,,37.3,,,,55,
2017-12-11T12:14:21.896Z,,37.3,,,,55,
2017-12-11T12:14:31.886Z,,37.2,,,,55,
2017-12-11T12:14:41.877Z,,37.2,,,,55,
2017-12-11T12:14:51.858Z,,37,,,,55,
2017-12-11T12:15:01.950Z,,37,,,,55,
2017-12-11T12:15:11.865Z,,37,,,51.3,55,
2017-12-11T12:15:21.864Z,,36.9,,,,55,
2017-12-11T12:15:31.884Z,,36.9,,,,55,
2017-12-11T12:15:41.859Z,,36.9,,,,55,
2017-12-11T12:15:51.862Z,,36.8,,,,55,
2017-12-11T12:16:01.945Z,,36.8,,,51.2,55,
2017-12-11T12:16:11.859Z,,36.7,,,,55,
2017-12-11T12:16:21.859Z,,36.7,,,,55,
2017-12-11T12:16:31.859Z,,36.7,,,,55,
2017-12-11T12:16:41.860Z,,36.5,,,,55,
2017-12-11T12:16:51.863Z,,36.5,,,,55,
2017-12-11T12:17:01.953Z,,36.5,,,51.1,55,
2017-12-11T12:17:11.862Z,,36.4,,,,55,
2017-12-11T12:17:21.861Z,,36.4,,,,55,
2017-12-11T12:17:31.862Z,,36.3,,,,55,
2017-12-11T12:17:41.861Z,,36.3,,,,55,
2017-12-11T12:17:51.865Z,,36.3,,,51,55,
2017-12-11T12:18:01.952Z,,36.2,,,,55,
2017-12-11T12:18:11.880Z,,36.2,,,,55,
2017-12-11T12:18:21.886Z,,36,,,,55,
2017-12-11T12:18:31.865Z,,36,,,,55,
2017-12-11T12:18:41.903Z,,36,,,,55,
2017-12-11T12:18:51.860Z,,35.9,,,50.9,55,
2017-12-11T12:19:01.986Z,,35.9,,,,55,
2017-12-11T12:19:11.879Z,,35.9,,,,55,
2017-12-11T12:19:21.889Z,,35.8,,,,55,
2017-12-11T12:19:31.939Z,,35.8,,,,55,
2017-12-11T12:19:41.861Z,,35.8,,,50.8,55,
2017-12-11T12:19:51.863Z,,35.7,,,,55,
2017-12-11T12:20:01.960Z,,35.7,,,,55,
2017-12-11T12:20:12.858Z,,35.6,,,,55,
2017-12-11T12:20:21.867Z,,35.6,,,,55,
2017-12-11T12:20:31.903Z,,35.6,,,,55,
2017-12-11T12:20:41.868Z,,35.4,,,50.7,55,
2017-12-11T12:20:51.860Z,,35.4,,,,55,
2017-12-11T12:21:01.941Z,,35.4,,,,55,
2017-12-11T12:21:11.863Z,,35.3,,,,55,
2017-12-11T12:21:21.860Z,,35.3,,,,55,
2017-12-11T12:21:31.862Z,,35.3,,,50.6,55,
2017-12-11T12:21:41.887Z,,35.2,,,,55,
2017-12-11T12:21:51.875Z,,35.2,,,,55,
2017-12-11T12:22:01.949Z,,35.2,,,,55,
