Time,HwTOutlet,ChActive,HwTSet,PrimTSet,HwActive,ActPow,PrimT
2017-12-27T06:17:53.937Z,8.9,,55,,,,
2017-12-27T06:18:13.938Z,8.9,,55,,,,
2017-12-27T06:18:23.932Z,8.9,,55,,,,
2017-12-27T06:18:43.932Z,8.9,,55,,,,
2017-12-27T06:18:53.932Z,8.9,,55,,,,
2017-12-27T06:19:13.937Z,8.9,,55,,,,
2017-12-27T06:19:28.954Z,8.9,,55,,,,
2017-12-27T06:19:43.932Z,8.9,,55,,,,
2017-12-27T06:19:53.933Z,8.9,,55,,,,
2017-12-27T06:20:13.932Z,8.9,,55,,,,
2017-12-27T06:20:23.932Z,8.9,,55,,,,
2017-12-27T06:20:33.933Z,8.9,,55,,,,
2017-12-27T06:20:43.932Z,8.9,,55,,,,
2017-12-27T06:20:53.932Z,8.9,,55,,,,
2017-12-27T06:21:03.933Z,8.9,,55,,,,
2017-12-27T06:21:13.933Z,8.9,,55,,,,
2017-12-27T06:21:23.933Z,8.9,,55,,,,
2017-12-27T06:21:43.933Z,8.9,,55,,,,
2017-12-27T06:22:03.933Z,8.9,,55,,,,
2017-12-27T06:22:19.131Z,8.9,,55,,,,
2017-12-27T06:22:23.932Z,8.9,,55,,,,
2017-12-27T06:22:33.952Z,8.9,,55,,,,
2017-12-27T06:22:43.937Z,8.9,,55,,,,
2017-12-27T06:22:53.933Z,8.9,,55,,,,
2017-12-27T06:23:13.932Z,8.9,,55,,,,
2017-12-27T06:23:23.939Z,8.9,,55,,,,
2017-12-27T06:23:43.942Z,8.9,,55,,,,
2017-12-27T06:23:53.936Z,8.9,,55,,,,
2017-12-27T06:24:03.941Z,8.9,,55,,,,
2017-12-27T06:24:13.935Z,8.9,,55,,,,
2017-12-27T06:24:23.933Z,8.9,,55,,,,
2017-12-27T06:24:33.934Z,8.9,,55,,,,
2017-12-27T06:24:43.933Z,8.9,,55,,,,
2017-12-27T06:24:53.933Z,8.9,,55,,,,
2017-12-27T06:25:04.014Z,8.9,,55,,,,
2017-12-27T06:25:13.933Z,8.9,,55,,,,
2017-12-27T06:25:23.938Z,8.9,,55,,,,
2017-12-27T06:25:33.935Z,8.9,,55,,,,
2017-12-27T06:25:43.942Z,8.9,,55,,,,
2017-12-27T06:25:53.933Z,8.9,,55,,,,
2017-12-27T06:26:03.997Z,8.9,,55,,,,
2017-12-27T06:26:13.933Z,8.9,,55,,,,
2017-12-27T06:26:23.933Z,8.9,,55,,,,
2017-12-27T06:26:34.934Z,8.9,,55,,,,
2017-12-27T06:26:43.933Z,8.9,,55,,,,
2017-12-27T06:26:53.933Z,8.9,,55,,,,
2017-12-27T06:27:03.933Z,8.9,,55,,,,
2017-12-27T06:27:13.936Z,8.9,,55,,,,
2017-12-27T06:27:23.933Z,8.9,,55,,,,
2017-12-27T06:27:33.935Z,8.9,,55,,,,
2017-12-27T06:27:43.933Z,8.9,,55,,,,
2017-12-27T06:27:53.939Z,8.9,,55,,,,
2017-12-27T06:28:03.936Z,8.9,,55,,,,
2017-12-27T06:28:13.934Z,8.9,,55,,,,
2017-12-27T06:28:23.933Z,8.9,,55,,,,
2017-12-27T06:28:33.937Z,8.9,,55,,,,
2017-12-27T06:28:43.934Z,8.9,,55,,,,
2017-12-27T06:28:53.934Z,8.9,,55,,,,
2017-12-27T06:29:03.935Z,8.9,,55,,,,
2017-12-27T06:29:13.934Z,8.9,,55,,,,
2017-12-27T06:29:24.930Z,8.9,,55,,,,
2017-12-27T06:29:33.954Z,8.9,,55,,,,
2017-12-27T06:29:43.934Z,8.9,,55,,,,
2017-12-27T06:29:53.938Z,8.9,,55,,,,
2017-12-27T06:30:03.939Z,8.9,,55,,,,
2017-12-27T06:30:13.939Z,8.9,,55,,,,
2017-12-27T06:30:23.934Z,8.9,,55,,,,
2017-12-27T06:30:33.935Z,8.9,,55,,,,
2017-12-27T06:30:43.937Z,8.9,,55,,,,
2017-12-27T06:30:53.934Z,8.9,,55,,,,
2017-12-27T06:31:03.942Z,8.9,,55,,,,
2017-12-27T06:31:13.934Z,8.9,,55,,,,
2017-12-27T06:31:23.937Z,8.9,,55,,,,
2017-12-27T06:31:33.939Z,8.9,,55,,,,
2017-12-27T06:31:43.934Z,8.9,,55,,,,
2017-12-27T06:31:53.934Z,8.9,,55,,,,
2017-12-27T06:32:03.934Z,8.9,,55,,,,
2017-12-27T06:32:14.933Z,8.9,,55,,,,
2017-12-27T06:32:23.946Z,8.9,,55,,,,
2017-12-27T06:32:33.935Z,8.9,,55,,,,
2017-12-27T06:32:43.954Z,8.9,,55,,,,
2017-12-27T06:32:53.936Z,8.9,,55,,,,
2017-12-27T06:33:03.943Z,8.9,,55,,,,
2017-12-27T06:33:13.950Z,8.9,,55,,,,
2017-12-27T06:33:23.939Z,8.9,,55,,,,
2017-12-27T06:33:33.946Z,8.9,,55,,,,
2017-12-27T06:33:43.942Z,8.9,,55,,,,
2017-12-27T06:33:53.936Z,8.9,,55,,,,
2017-12-27T06:34:03.934Z,8.9,,55,,,,9.1
2017-12-27T06:34:13.935Z,8.9,,55,,,,
2017-12-27T06:34:23.936Z,8.9,,55,,,,
2017-12-27T06:34:33.937Z,8.9,,55,,,,
2017-12-27T06:34:43.940Z,8.9,,55,,,,
2017-12-27T06:34:53.935Z,8.9,,55,,,,
2017-12-27T06:35:04.927Z,8.9,,55,,,,
2017-12-27T06:35:13.934Z,8.9,,55,,,,
2017-12-27T06:35:23.935Z,8.9,,55,,,,
2017-12-27T06:35:33.935Z,8.9,,55,,,,
2017-12-27T06:35:43.935Z,8.9,,55,,,,8.9
2017-12-27T06:35:53.935Z,8.9,,55,,,,9.1
2017-12-27T06:36:03.937Z,8.9,,55,,,,
2017-12-27T06:36:13.935Z,8.9,,55,,,,
2017-12-27T06:36:23.934Z,8.9,,55,,,,
2017-12-27T06:36:33.936Z,8.9,,55,,,,
2017-12-27T06:36:44.976Z,8.9,,55,,,,
2017-12-27T06:36:53.958Z,8.9,,55,,,,
2017-12-27T06:37:03.935Z,8.9,,55,,,,8.9
2017-12-27T06:37:13.959Z,8.9,,55,,,,9.1
2017-12-27T06:37:23.935Z,8.9,,55,,,,
2017-12-27T06:37:33.939Z,8.9,,55,,,,
2017-12-27T06:37:43.939Z,8.9,,55,,,,
2017-12-27T06:37:58.955Z,8.9,,55,,,,
2017-12-27T06:38:03.957Z,8.9,,55,,,,
2017-12-27T06:38:13.941Z,8.9,,55,,,,
2017-12-27T06:38:23.935Z,8.9,,55,,,,
2017-12-27T06:38:33.964Z,8.9,,55,,,,
2017-12-27T06:38:43.955Z,8.9,,55,,,,
2017-12-27T06:38:53.942Z,8.9,,55,,,,
2017-12-27T06:39:03.960Z,8.9,,55,,,,
2017-12-27T06:39:13.942Z,8.9,,55,,,,
2017-12-27T06:39:23.936Z,8.9,,55,,,,
2017-12-27T06:39:33.941Z,8.9,,55,,,,
2017-12-27T06:39:43.955Z,8.9,,55,,,,9.1
2017-12-27T06:39:53.958Z,8.9,,55,,,,
2017-12-27T06:40:03.948Z,8.9,,55,,,,
2017-12-27T06:40:13.941Z,8.9,,55,,,,
2017-12-27T06:40:23.947Z,8.9,,55,,,,
2017-12-27T06:40:33.952Z,8.9,,55,,,,
2017-12-27T06:40:48.966Z,8.9,,55,,,,
2017-12-27T06:40:53.936Z,8.9,,55,,,,
2017-12-27T06:41:03.938Z,8.9,,55,,,,
2017-12-27T06:41:13.958Z,8.9,,55,,,,
2017-12-27T06:41:23.940Z,8.9,,55,,,,
2017-12-27T06:41:33.949Z,8.9,,55,,,,
2017-12-27T06:41:43.941Z,8.9,,55,,,,
2017-12-27T06:41:53.939Z,8.9,,55,,,,
2017-12-27T06:42:03.936Z,8.9,,55,,,,
2017-12-27T06:42:13.969Z,8.9,,55,,,,9.1
2017-12-27T06:42:23.951Z,8.9,,55,,,,
2017-12-27T06:42:33.944Z,8.9,,55,,,,
2017-12-27T06:42:43.951Z,8.9,,55,,,,
2017-12-27T06:42:53.935Z,8.9,,55,,,,
2017-12-27T06:43:03.958Z,8.9,,55,,,,
2017-12-27T06:43:13.943Z,8.9,,55,,,,
2017-12-27T06:43:23.936Z,8.9,,55,,,,
2017-12-27T06:43:39.035Z,8.9,,55,,,,
2017-12-27T06:43:43.936Z,8.9,,55,,,,9.1
2017-12-27T06:43:53.935Z,8.9,,55,,,,
2017-12-27T06:44:03.938Z,8.9,,55,,,,
2017-12-27T06:44:13.944Z,8.9,,55,,,,
2017-12-27T06:44:23.937Z,8.9,,55,,,,
2017-12-27T06:44:33.936Z,8.9,,55,,,,
2017-12-27T06:44:43.937Z,8.9,,55,,,,
2017-12-27T06:44:53.936Z,8.9,,55,,,,
2017-12-27T06:45:04.930Z,8.9,,55,,,,
2017-12-27T06:45:13.936Z,8.9,,55,,,,
2017-12-27T06:45:23.938Z,8.9,,55,,,,
2017-12-27T06:45:33.940Z,8.9,,55,,,,
2017-12-27T06:45:43.941Z,8.9,,55,,,,
2017-12-27T06:45:53.936Z,8.9,,55,,,,
2017-12-27T06:46:03.936Z,8.9,,55,,,,
2017-12-27T06:46:13.936Z,8.9,,55,,,,
2017-12-27T06:46:23.936Z,8.9,,55,,,,
2017-12-27T06:46:33.938Z,8.9,,55,,,,
2017-12-27T06:46:43.941Z,8.9,,55,,,,9.1
2017-12-27T06:46:53.936Z,8.9,,55,,,,
2017-12-27T06:47:03.942Z,8.9,,55,,,,
2017-12-27T06:47:13.936Z,8.9,,55,,,,
2017-12-27T06:47:23.936Z,8.9,,55,,,,9.1
2017-12-27T06:47:33.936Z,8.9,,55,,,,
2017-12-27T06:47:43.938Z,8.9,,55,,,,9.1
2017-12-27T06:47:54.939Z,8.9,,55,,,,
2017-12-27T06:48:03.943Z,8.9,,55,,,,
2017-12-27T06:48:13.936Z,8.9,,55,,,,
2017-12-27T06:48:23.937Z,8.9,,55,,,,
2017-12-27T06:48:33.938Z,8.9,,55,,,,
2017-12-27T06:48:43.937Z,8.9,,55,,,,
2017-12-27T06:48:53.937Z,8.9,,55,,,,
2017-12-27T06:49:03.963Z,8.9,,55,,,,9.1
2017-12-27T06:49:13.944Z,8.9,,55,,,,8.9
2017-12-27T06:49:23.954Z,8.9,,55,,,,9.1
2017-12-27T06:49:33.955Z,8.9,,55,,,,8.9
2017-12-27T06:49:43.941Z,8.9,,55,,,,9.1
2017-12-27T06:49:53.943Z,8.9,,55,,,,
2017-12-27T06:50:03.939Z,8.9,,55,,,,9.1
2017-12-27T06:50:13.938Z,8.9,,55,,,,9.1
2017-12-27T06:50:23.937Z,8.9,,55,,,,
2017-12-27T06:50:33.958Z,8.9,,55,,,,
2017-12-27T06:50:44.942Z,8.9,,55,,,,9.1
2017-12-27T06:50:53.937Z,8.9,,55,,,,9.1
2017-12-27T06:51:03.940Z,8.9,,55,,,,
2017-12-27T06:51:13.942Z,8.9,,55,,,,9.1
2017-12-27T06:51:23.939Z,8.9,,55,,,,9.1
2017-12-27T06:51:33.943Z,8.9,,55,,,,9.1
2017-12-27T06:51:43.950Z,8.9,,55,,,,9.1
2017-12-27T06:51:53.937Z,8.9,,55,,,,
2017-12-27T06:52:03.938Z,8.9,,55,,,,
2017-12-27T06:52:13.940Z,8.9,,55,,,,9.1
2017-12-27T06:52:23.938Z,8.9,,55,,,,9.1
2017-12-27T06:52:33.938Z,8.9,,55,,,,9.1
2017-12-27T06:52:43.937Z,8.9,,55,,,,8.9
2017-12-27T06:52:53.940Z,8.9,,55,,,,9.1
2017-12-27T06:53:03.937Z,8.9,,55,,,,
2017-12-27T06:53:13.939Z,8.9,,55,,,,
2017-12-27T06:53:23.939Z,8.9,,55,,,,
2017-12-27T06:53:34.932Z,8.9,,55,,,,8.9
2017-12-27T06:53:43.938Z,8.9,,55,,,,9.1
2017-12-27T06:53:53.939Z,8.9,,55,,,,9.1
2017-12-27T06:54:03.937Z,8.9,,55,,,,
2017-12-27T06:54:13.938Z,8.9,,55,,,,8.9
2017-12-27T06:54:23.937Z,8.9,,55,,,,9.1
2017-12-27T06:54:33.938Z,8.9,,55,,,,
2017-12-27T06:54:43.940Z,8.9,,55,,,,9.1
2017-12-27T06:54:53.941Z,8.9,,55,,,,
2017-12-27T06:55:03.937Z,8.9,,55,,,,8.9
2017-12-27T06:55:13.938Z,8.9,,55,,,,9.1
2017-12-27T06:55:23.947Z,8.9,,55,,,,
2017-12-27T06:55:33.938Z,8.9,,55,,,,8.9
2017-12-27T06:55:43.940Z,8.9,,55,,,,9.1
2017-12-27T06:55:53.938Z,8.9,,55,,,,
2017-12-27T06:56:03.954Z,8.9,,55,,,,8.9
2017-12-27T06:56:13.941Z,8.9,,55,,,,8.9
2017-12-27T06:56:24.935Z,8.9,,55,,,,9.1
2017-12-27T06:56:33.939Z,8.9,,55,,,,
2017-12-27T06:56:43.938Z,8.9,,55,,,,
2017-12-27T06:56:53.941Z,8.9,,55,,,,8.9
2017-12-27T06:57:03.940Z,8.9,,55,,,,9.1
2017-12-27T06:57:13.938Z,8.9,,55,,,,8.9
2017-12-27T06:57:23.938Z,8.9,,55,,,,9.1
2017-12-27T06:57:33.940Z,8.9,,55,,,,9.1
2017-12-27T06:57:43.943Z,8.9,,55,,,,
2017-12-27T06:57:53.938Z,8.9,,55,,,,8.9
2017-12-27T06:58:03.941Z,8.9,,55,,,,9.1
2017-12-27T06:58:13.941Z,8.9,,55,,,,9.1
2017-12-27T06:58:23.942Z,8.9,,55,,,,
2017-12-27T06:58:33.947Z,8.9,,55,,,,9.1
2017-12-27T06:58:43.938Z,8.9,,55,,,,9.1
2017-12-27T06:58:53.938Z,8.9,,55,,,,9.1
2017-12-27T06:59:03.939Z,8.9,,55,,,,8.9
2017-12-27T06:59:18.958Z,8.9,,55,,,,9.1
2017-12-27T06:59:23.949Z,8.9,,55,,,,9.1
2017-12-27T06:59:33.962Z,8.9,,55,,,,8.9
2017-12-27T06:59:43.944Z,8.9,,55,,,,9.1
2017-12-27T06:59:53.946Z,8.9,,55,,,,8.9
2017-12-27T07:00:03.943Z,8.9,,55,,,,9.1
2017-12-27T07:00:13.942Z,8.9,,55,,,,9.1
2017-12-27T07:00:23.938Z,8.9,,55,,,,8.9
2017-12-27T07:00:33.938Z,8.9,,55,,,,9.1
2017-12-27T07:00:44.258Z,8.9,,55,,,,9.1
2017-12-27T07:00:53.943Z,8.9,,55,,,,9.1
2017-12-27T07:01:03.942Z,8.9,,55,,,,9.1
2017-12-27T07:01:13.938Z,8.9,,55,,,,9.1
2017-12-27T07:01:23.943Z,8.9,,55,,,,8.9
2017-12-27T07:01:33.939Z,8.9,,55,,,,8.9
2017-12-27T07:01:43.946Z,8.9,,55,,,,9.1
2017-12-27T07:01:53.943Z,8.9,,55,,,,9.1
2017-12-27T07:02:03.945Z,8.9,,55,,,,8.9
2017-12-27T07:02:13.938Z,8.9,,55,,,,9.1
2017-12-27T07:02:23.939Z,8.9,,55,,,,8.9
2017-12-27T07:02:33.941Z,8.9,,55,,,,9.1
2017-12-27T07:02:43.939Z,8.9,,55,,,,9.1
2017-12-27T07:02:53.954Z,8.9,0,55,5,0,0,8.9
2017-12-27T07:03:03.939Z,8.9,,55,,,,9.1
2017-12-27T07:03:13.939Z,8.9,,55,,,,9.1
2017-12-27T07:03:23.939Z,8.9,,55,,,,9.1
2017-12-27T07:03:33.940Z,8.9,,55,,,,8.9
2017-12-27T07:03:43.939Z,8.9,,55,,,,8.9
2017-12-27T07:03:53.939Z,8.9,,55,,,,8.9
2017-12-27T07:04:03.939Z,8.9,,55,,,,9.1
2017-12-27T07:04:13.946Z,8.9,,55,,,,9.1
2017-12-27T07:04:23.941Z,8.9,,55,,,,8.9
2017-12-27T07:04:33.939Z,8.9,,55,,,,9.1
2017-12-27T07:04:43.950Z,8.9,,55,,,,8.9
2017-12-27T07:04:53.939Z,8.9,,55,,,,8.9
2017-12-27T07:05:03.947Z,8.9,,55,,,,9.1
2017-12-27T07:05:13.939Z,8.9,,55,,,,9.1
2017-12-27T07:05:23.940Z,8.9,,55,,,,8.9
2017-12-27T07:05:33.939Z,8.9,,55,,,,8.9
2017-12-27T07:05:43.939Z,8.9,,55,,,,8.9
2017-12-27T07:05:53.943Z,8.9,,55,,,,9.1
2017-12-27T07:06:03.939Z,8.9,,55,,,,8.9
2017-12-27T07:06:13.941Z,8.9,,55,,,,9.1
2017-12-27T07:06:23.940Z,8.9,,55,,,,8.9
2017-12-27T07:06:33.940Z,8.9,,55,,,,9.1
2017-12-27T07:06:43.939Z,8.9,,55,,,,9.1
2017-12-27T07:06:53.939Z,8.9,,55,,,,9.1
2017-12-27T07:07:03.946Z,8.9,,55,,,,9.1
2017-12-27T07:07:13.940Z,8.9,,55,,,,9.1
2017-12-27T07:07:23.939Z,8.9,,55,,,,8.9
2017-12-27T07:07:33.940Z,8.9,,55,,,,8.9
2017-12-27T07:07:43.940Z,8.9,,55,,,,9.1
2017-12-27T07:07:53.940Z,8.9,,55,,,,8.9
2017-12-27T07:08:03.940Z,8.9,,55,,,,8.9
2017-12-27T07:08:13.939Z,8.9,,55,,,,8.9
2017-12-27T07:08:23.940Z,8.9,,55,,,,8.9
2017-12-27T07:08:33.940Z,8.9,,55,,,,8.9
2017-12-27T07:08:43.939Z,8.9,,55,,,,8.9
2017-12-27T07:08:53.940Z,,,,,,,8.9
2017-12-27T07:09:03.940Z,8.9,,55,,,,8.9
2017-12-27T07:09:14.931Z,8.9,,55,,,,8.9
2017-12-27T07:09:23.940Z,8.9,,55,,,,8.9
2017-12-27T07:09:33.940Z,8.9,,55,,,,8.9
2017-12-27T07:09:43.940Z,8.9,,55,,,,9.1
2017-12-27T07:09:53.940Z,8.9,,55,,,,9.1
2017-12-27T07:10:03.942Z,8.9,,55,,,,8.9
2017-12-27T07:10:13.956Z,8.9,,55,,,,9.1
2017-12-27T07:10:23.940Z,8.9,,55,,,,8.9
2017-12-27T07:10:33.941Z,8.9,,55,,,,8.9
2017-12-27T07:10:43.940Z,8.9,,55,,,,9.1
2017-12-27T07:10:53.940Z,8.9,,55,,,,8.9
2017-12-27T07:11:04.933Z,8.9,,55,,,,9.1
2017-12-27T07:11:13.946Z,8.9,,55,,,,9.1
2017-12-27T07:11:23.942Z,8.9,,55,,,,9.1
2017-12-27T07:11:33.940Z,8.9,,55,,,,8.9
2017-12-27T07:11:43.940Z,8.9,,55,,,,8.9
2017-12-27T07:11:53.940Z,8.9,,55,,,,9.1
2017-12-27T07:12:04.935Z,8.9,,55,,,,8.9
2017-12-27T07:12:13.940Z,8.9,,55,,,,8.9
2017-12-27T07:12:23.940Z,8.9,,55,,,,
2017-12-27T07:12:33.941Z,8.9,,55,,,,8.9
2017-12-27T07:12:43.940Z,8.9,,55,,,,8.9
2017-12-27T07:12:53.940Z,8.9,,55,,,,
2017-12-27T07:13:03.942Z,8.9,,55,,,,
2017-12-27T07:13:13.940Z,8.9,,55,,,,9.1
2017-12-27T07:13:23.940Z,8.9,,55,,,,8.9
2017-12-27T07:13:39.030Z,8.9,,55,,,,8.9
2017-12-27T07:13:43.940Z,8.9,,55,,,,
2017-12-27T07:13:53.940Z,8.9,,55,,,,
2017-12-27T07:14:03.940Z,8.9,,55,,,,9.1
2017-12-27T07:14:13.940Z,8.9,,55,,,,8.9
2017-12-27T07:14:23.940Z,8.9,,55,,,,
2017-12-27T07:14:33.940Z,8.9,,55,,,,9.1
2017-12-27T07:14:43.940Z,8.9,,55,,,,9.1
2017-12-27T07:14:58.961Z,8.9,,55,,,,8.9
2017-12-27T07:15:03.944Z,8.9,,55,,,,8.9
2017-12-27T07:15:13.940Z,8.9,,55,,,,9.1
2017-12-27T07:15:23.941Z,8.9,,55,,,,8.9
2017-12-27T07:15:33.941Z,8.9,,55,,,,
2017-12-27T07:15:43.941Z,8.9,,55,,,,
2017-12-27T07:15:53.941Z,8.9,,55,,,,8.9
2017-12-27T07:16:03.941Z,8.9,,55,,,,8.9
2017-12-27T07:16:13.940Z,8.9,,55,,,,
2017-12-27T07:16:23.941Z,8.9,,55,,,,9.1
2017-12-27T07:16:33.941Z,8.9,,55,,,,
2017-12-27T07:16:43.943Z,8.9,,55,,,,8.9
2017-12-27T07:16:53.944Z,8.9,,55,,,,
2017-12-27T07:17:04.937Z,8.9,,55,,,,
2017-12-27T07:17:13.941Z,8.9,,55,,,,8.9
2017-12-27T07:17:23.955Z,8.9,,55,,,,
2017-12-27T07:17:33.941Z,8.9,,55,,,,8.9
2017-12-27T07:17:49.378Z,8.9,,55,,,,9.1
2017-12-27T07:17:53.941Z,8.9,,55,,,,8.9
2017-12-27T07:18:03.942Z,8.9,,55,,,,
2017-12-27T07:18:13.943Z,8.9,,55,,,,
2017-12-27T07:18:23.942Z,8.9,,55,,,,
2017-12-27T07:18:33.941Z,8.9,,55,,,,8.9
2017-12-27T07:18:43.941Z,8.9,,55,,,,9.1
2017-12-27T07:18:53.941Z,8.9,,55,,,,8.9
2017-12-27T07:19:03.941Z,8.9,,55,,,,
2017-12-27T07:19:13.941Z,8.9,,55,,,,9.1
2017-12-27T07:19:23.941Z,8.9,,55,,,,8.9
2017-12-27T07:19:33.942Z,8.9,,55,,,,
2017-12-27T07:19:43.944Z,8.9,,55,,,,
2017-12-27T07:19:53.944Z,8.9,,55,,,,
2017-12-27T07:20:03.941Z,8.9,,55,,,,
2017-12-27T07:20:13.941Z,8.9,,55,,,,
2017-12-27T07:20:23.941Z,8.9,,55,,,,
2017-12-27T07:20:38.962Z,8.9,,55,,,,
2017-12-27T07:20:43.941Z,8.9,,55,,,,
2017-12-27T07:20:53.942Z,8.9,,55,,,,
2017-12-27T07:21:03.941Z,8.9,,55,,,,
2017-12-27T07:21:13.949Z,8.9,,55,,,,
2017-12-27T07:21:23.944Z,8.9,,55,,,,
2017-12-27T07:21:33.943Z,8.9,,55,,,,
2017-12-27T07:21:43.942Z,8.9,,55,,,,
2017-12-27T07:21:53.941Z,8.9,,55,,,,
2017-12-27T07:22:04.938Z,8.9,,55,,,,
2017-12-27T07:22:13.941Z,8.9,,55,,,,
2017-12-27T07:22:23.941Z,8.9,,55,,,,
2017-12-27T07:22:33.942Z,8.9,,55,,,,8.9
2017-12-27T07:22:43.941Z,8.9,,55,,,,
2017-12-27T07:22:53.942Z,8.9,,55,,,,
2017-12-27T07:23:09.048Z,8.9,,55,,,,
2017-12-27T07:23:13.945Z,8.9,,55,,,,
2017-12-27T07:23:23.942Z,8.9,,55,,,,
2017-12-27T07:23:33.945Z,8.9,,55,,,,
2017-12-27T07:23:43.942Z,8.9,,55,,,,
2017-12-27T07:23:53.942Z,8.9,,55,,,,
2017-12-27T07:24:08.962Z,8.9,,55,,,,
2017-12-27T07:24:13.942Z,8.9,,55,,,,
2017-12-27T07:24:23.942Z,8.9,,55,,,,
2017-12-27T07:24:33.942Z,8.9,,55,,,,
2017-12-27T07:24:43.942Z,8.9,,55,,,,8.9
2017-12-27T07:24:54.950Z,8.9,,55,,,,
2017-12-27T07:25:03.941Z,8.9,,55,,,,
2017-12-27T07:25:13.942Z,8.9,,55,,,,
2017-12-27T07:25:23.944Z,8.9,,55,,,,
2017-12-27T07:25:33.943Z,8.9,,55,,,,
2017-12-27T07:25:43.942Z,8.9,,55,,,,
2017-12-27T07:25:53.943Z,8.9,,55,,,,
2017-12-27T07:26:03.942Z,8.9,,55,,,,
2017-12-27T07:26:13.942Z,8.9,,55,,,,
2017-12-27T07:26:23.942Z,8.9,,55,,,,
2017-12-27T07:26:33.942Z,8.9,,55,,,,
2017-12-27T07:26:43.942Z,8.9,,55,,,,
2017-12-27T07:26:53.942Z,8.9,,55,,,,
2017-12-27T07:27:03.944Z,8.9,,55,,,,
2017-12-27T07:27:13.943Z,8.9,,55,,,,
2017-12-27T07:27:23.942Z,8.9,,55,,,,
2017-12-27T07:27:33.954Z,8.9,,55,,,,
2017-12-27T07:27:44.936Z,8.9,,55,,,,
2017-12-27T07:27:53.942Z,8.9,,55,,,,
2017-12-27T07:28:03.943Z,8.9,,55,,,,
2017-12-27T07:28:13.942Z,8.9,,55,,,,
2017-12-27T07:28:23.943Z,8.9,,55,,,,
2017-12-27T07:28:33.942Z,8.9,,55,,,,
2017-12-27T07:28:43.943Z,8.9,,55,,,,
2017-12-27T07:28:53.943Z,8.9,,55,,,,
2017-12-27T07:29:03.943Z,8.9,,55,,,,
2017-12-27T07:29:13.942Z,8.9,,55,,,,
2017-12-27T07:29:23.943Z,8.9,,55,,,,
2017-12-27T07:29:34.079Z,8.9,,55,,,,
2017-12-27T07:29:43.943Z,8.9,,55,,,,
2017-12-27T07:29:53.943Z,8.9,,55,,,,
2017-12-27T07:30:03.943Z,8.9,,55,,,,
2017-12-27T07:30:13.942Z,8.9,,55,,,,
2017-12-27T07:30:23.943Z,8.9,,55,,,,
2017-12-27T07:30:34.952Z,8.9,,55,,,,
2017-12-27T07:30:43.943Z,8.9,,55,,,,
2017-12-27T07:30:53.948Z,8.9,,55,,,,
2017-12-27T07:31:03.943Z,8.9,,55,,,,
2017-12-27T07:31:13.943Z,8.9,,55,,,,
2017-12-27T07:31:23.943Z,8.9,,55,,,,
2017-12-27T07:31:33.944Z,8.9,,55,,,,
2017-12-27T07:31:43.944Z,8.9,,55,,,,
2017-12-27T07:31:53.943Z,8.9,,55,,,,
2017-12-27T07:32:03.943Z,8.9,,55,,,,
2017-12-27T07:32:13.944Z,8.9,,55,,,,
2017-12-27T07:32:23.943Z,8.9,,55,,,,
2017-12-27T07:32:33.946Z,8.9,,55,,,,
2017-12-27T07:32:43.943Z,8.9,,55,,,,
2017-12-27T07:32:53.943Z,8.9,,55,,,,
2017-12-27T07:33:03.943Z,8.9,,55,,,,
2017-12-27T07:33:13.943Z,8.9,,55,,,,
2017-12-27T07:33:24.942Z,8.9,,55,,,,
2017-12-27T07:33:33.948Z,8.9,,55,,,,
2017-12-27T07:33:43.943Z,8.9,,55,,,,
2017-12-27T07:33:53.951Z,8.6,,55,,,,
2017-12-27T07:34:03.946Z,8.9,,55,,,,
2017-12-27T07:34:13.944Z,8.9,,55,,,,
2017-12-27T07:34:23.946Z,8.9,,55,,,,
2017-12-27T07:34:33.944Z,8.9,,55,,,,
2017-12-27T07:34:43.944Z,8.9,,55,,,,
2017-12-27T07:34:53.945Z,8.9,,55,,,,
2017-12-27T07:35:03.943Z,8.9,,55,,,,
2017-12-27T07:35:13.945Z,8.9,,55,,,,
2017-12-27T07:35:23.953Z,8.9,,55,,,,
2017-12-27T07:35:33.943Z,8.9,,55,,,,
2017-12-27T07:35:43.944Z,8.9,,55,,,,
2017-12-27T07:35:53.944Z,8.9,,55,,,,
2017-12-27T07:36:03.944Z,8.9,,55,,,,
2017-12-27T07:36:18.964Z,8.9,,55,,,,
2017-12-27T07:36:23.944Z,8.6,,55,,,,
2017-12-27T07:36:33.944Z,8.9,,55,,,,
2017-12-27T07:36:43.944Z,8.9,,55,,,,
2017-12-27T07:36:53.965Z,8.9,,55,,,,
2017-12-27T07:37:03.944Z,8.9,,55,,,,
2017-12-27T07:37:13.944Z,8.9,,55,,,,
2017-12-27T07:37:23.945Z,8.9,,55,,,,
2017-12-27T07:37:33.946Z,8.9,,55,,,,
2017-12-27T07:37:44.947Z,8.9,,55,,,,
2017-12-27T07:37:53.946Z,8.9,,55,,,,
2017-12-27T07:38:03.944Z,8.9,,55,,,,
2017-12-27T07:38:13.944Z,8.9,,55,,,,
2017-12-27T07:38:23.946Z,8.9,,55,,,,
2017-12-27T07:38:33.948Z,8.9,,55,,,,
2017-12-27T07:38:43.944Z,8.9,,55,,,,
2017-12-27T07:38:53.944Z,8.9,,55,,,,
2017-12-27T07:39:09.416Z,8.9,,55,,,,
2017-12-27T07:39:14.987Z,8.9,,55,,,,
2017-12-27T07:39:23.947Z,8.9,,55,,,,
