Time,ActPow,HwTSet,HwTOutlet,HwActive,ChActive,PrimT,PrimTSet
2017-12-09T05:19:41.429Z,,55,48.5,,,58.2,
2017-12-09T05:19:51.436Z,,55,48.5,,,57.8,
2017-12-09T05:20:01.430Z,,55,48.5,,,57.7,
2017-12-09T05:20:16.450Z,,55,48.5,,,57.5,
2017-12-09T05:20:21.429Z,,55,48.5,,,57.2,
2017-12-09T05:20:31.429Z,,55,48.4,,,56.9,
2017-12-09T05:20:41.430Z,,55,48.4,,,56.7,
2017-12-09T05:20:51.430Z,,55,48.4,,,56.5,
2017-12-09T05:21:01.432Z,,55,48.3,,,56.2,
2017-12-09T05:21:11.434Z,,55,48.3,,,56,
2017-12-09T05:21:21.430Z,,55,48.2,,,56.1,
2017-12-09T05:21:31.436Z,,55,48.2,,,56.2,
2017-12-09T05:21:41.429Z,,55,48.2,,,56.4,
2017-12-09T05:21:51.430Z,,55,48.1,,,56.5,
2017-12-09T05:22:01.442Z,,55,48,,,56.6,
2017-12-09T05:22:11.502Z,,55,48,,,56.7,
2017-12-09T05:22:21.434Z,,55,47.8,,,56.8,
2017-12-09T05:22:31.430Z,,55,47.8,,,56.9,
2017-12-09T05:22:41.430Z,,55,47.7,,,,
2017-12-09T05:22:51.431Z,,55,47.6,,,57,
2017-12-09T05:23:06.498Z,,55,47.6,,,,
2017-12-09T05:23:11.430Z,,55,47.5,,,57.2,
2017-12-09T05:23:21.431Z,,55,47.5,,,57.3,
2017-12-09T05:23:31.430Z,,55,47.4,,,,
2017-12-09T05:23:41.434Z,,55,47.4,,,57.4,
2017-12-09T05:23:51.430Z,,55,47.3,,,,
2017-12-09T05:24:01.431Z,,55,47.2,,,57.5,
2017-12-09T05:24:11.433Z,,55,47.2,,,,
2017-12-09T05:24:21.435Z,,55,47,,,,
2017-12-09T05:24:32.430Z,,55,47,,,57.6,
2017-12-09T05:24:41.431Z,,55,46.9,,,,
2017-12-09T05:24:51.430Z,,55,46.8,,,,
2017-12-09T05:25:01.431Z,,55,46.8,,,,
2017-12-09T05:25:11.431Z,,55,46.7,,,57.7,
2017-12-09T05:25:21.430Z,,55,46.7,,,,
2017-12-09T05:25:31.591Z,,55,46.6,,,,
2017-12-09T05:25:41.431Z,,55,46.5,,,,
2017-12-09T05:25:51.431Z,0,55,46.5,0,2,57.8,75
2017-12-09T05:26:01.430Z,,55,46.4,,,,
2017-12-09T05:26:11.430Z,,55,46.4,,,,
2017-12-09T05:26:21.436Z,,55,46.2,,,,
2017-12-09T05:26:31.430Z,,55,46.2,,,,
2017-12-09T05:26:41.434Z,,55,46.1,,,,
2017-12-09T05:26:51.433Z,,55,46,,,,
2017-12-09T05:27:01.433Z,,55,46,,,,
2017-12-09T05:27:11.431Z,,55,45.9,,,,
2017-12-09T05:27:22.422Z,80,55,45.9,0,2,61.2,
2017-12-09T05:27:31.434Z,49,55,45.8,,,66.4,
2017-12-09T05:27:41.432Z,29,55,45.7,,,65.9,
2017-12-09T05:27:51.431Z,,55,45.7,,,60.8,
2017-12-09T05:28:01.432Z,,55,45.6,,,56.8,
2017-12-09T05:28:11.435Z,,55,45.6,,,55.5,
2017-12-09T05:28:21.432Z,,55,45.5,,,54.6,
2017-12-09T05:28:31.431Z,,55,45.5,,,55.1,
2017-12-09T05:28:41.433Z,,55,45.5,,,56,
2017-12-09T05:28:51.433Z,,55,45.5,,,,
2017-12-09T05:29:01.431Z,,55,45.3,,,,
2017-12-09T05:29:11.431Z,,55,45.3,,,56.2,
2017-12-09T05:29:21.431Z,,55,45.3,,,56.4,
2017-12-09T05:29:31.431Z,,55,45.5,,,56.7,
2017-12-09T05:29:41.435Z,,55,45.3,,,56.9,
2017-12-09T05:29:51.431Z,,55,45.5,,,57,
2017-12-09T05:30:01.432Z,,55,45.5,,,57.1,
2017-12-09T05:30:12.426Z,,55,45.5,,,57.3,
2017-12-09T05:30:21.431Z,,55,45.5,,,57.4,
2017-12-09T05:30:31.432Z,,55,45.6,,,57.6,
2017-12-09T05:30:41.431Z,,55,45.6,,,57.8,
2017-12-09T05:30:51.431Z,,55,45.6,,,58,
2017-12-09T05:31:01.432Z,,55,45.7,,,58.1,
2017-12-09T05:31:11.431Z,,55,45.7,,,58.3,
2017-12-09T05:31:21.432Z,,55,45.7,,,58.5,
2017-12-09T05:31:31.431Z,,55,45.8,,,58.6,
2017-12-09T05:31:41.431Z,,55,45.8,,,58.8,
2017-12-09T05:31:51.437Z,,55,45.9,,,59,
2017-12-09T05:32:01.432Z,,55,45.9,,,59.2,
2017-12-09T05:32:11.431Z,,55,46,,,59.3,
2017-12-09T05:32:21.436Z,,55,46,,,59.4,
2017-12-09T05:32:31.431Z,,55,46.1,,,59.7,
2017-12-09T05:32:41.437Z,,55,46.1,,,59.8,
2017-12-09T05:32:51.432Z,,55,46.2,,,60,
2017-12-09T05:33:01.712Z,,55,46.2,,,60.1,
2017-12-09T05:33:11.438Z,,55,46.4,,,60.2,
2017-12-09T05:33:21.432Z,,55,46.4,,,60.5,
2017-12-09T05:33:31.431Z,,55,46.5,,,60.6,
2017-12-09T05:33:41.431Z,,55,46.6,,,60.7,
2017-12-09T05:33:51.432Z,,55,46.6,,,61,
2017-12-09T05:34:01.437Z,,55,46.7,,,61.1,
2017-12-09T05:34:11.432Z,,55,46.8,,,61.4,
2017-12-09T05:34:21.431Z,,55,46.8,,,,
2017-12-09T05:34:31.432Z,,55,46.9,,,61.6,
2017-12-09T05:34:41.431Z,,55,47,,,61.7,
2017-12-09T05:34:51.431Z,,55,47,,,61.9,
2017-12-09T05:35:01.432Z,,55,47.2,,,62,
2017-12-09T05:35:11.436Z,,55,47.3,,,62.1,
2017-12-09T05:35:21.433Z,,55,47.3,,,62.2,
2017-12-09T05:35:31.432Z,,55,47.4,,,62.4,
2017-12-09T05:35:41.436Z,0,55,47.5,0,2,62.8,
2017-12-09T05:35:56.455Z,,55,47.6,,,61.8,
2017-12-09T05:36:01.432Z,,55,47.6,,,60.7,
2017-12-09T05:36:11.432Z,,55,47.7,,,59.5,
2017-12-09T05:36:21.433Z,,55,47.8,,,59.2,
2017-12-09T05:36:31.432Z,,55,47.8,,,59,
2017-12-09T05:36:41.434Z,,55,48,,,59.3,
2017-12-09T05:36:51.432Z,,55,48,,,59.4,
2017-12-09T05:37:01.434Z,,55,48.1,,,59.1,
2017-12-09T05:37:11.432Z,,55,48.1,,,58.9,
2017-12-09T05:37:21.433Z,,55,48.2,,,58.5,
2017-12-09T05:37:31.432Z,,55,48.2,,,58.3,
2017-12-09T05:37:41.431Z,,55,48.2,,,58.2,
2017-12-09T05:37:51.432Z,,55,48.2,,,57.8,
2017-12-09T05:38:01.434Z,,55,48.1,,,57.6,
2017-12-09T05:38:11.433Z,,55,48.1,,,57.4,
2017-12-09T05:38:21.434Z,,55,48.1,,,57.2,
2017-12-09T05:38:31.432Z,,55,48.1,,,56.9,
2017-12-09T05:38:47.154Z,,55,48,,,56.7,
2017-12-09T05:38:51.432Z,,55,48,,,56.8,
2017-12-09T05:39:01.432Z,,55,48,,,56.9,
2017-12-09T05:39:11.432Z,,55,47.8,,,57,
2017-12-09T05:39:21.432Z,,55,47.8,,,57.2,
2017-12-09T05:39:32.476Z,,55,47.7,,,57.3,
2017-12-09T05:39:41.437Z,,55,47.7,,,57.4,
2017-12-09T05:39:51.434Z,,55,47.6,,,57.5,
2017-12-09T05:40:01.436Z,,55,47.6,,,,
2017-12-09T05:40:11.679Z,,55,47.6,,,57.6,
2017-12-09T05:40:21.432Z,,55,47.5,,,57.7,
2017-12-09T05:40:31.433Z,,55,47.5,,,,
2017-12-09T05:40:41.433Z,,55,47.4,,,57.8,
2017-12-09T05:40:51.432Z,,55,47.4,,,,
2017-12-09T05:41:01.433Z,,55,47.4,,,58,
2017-12-09T05:41:11.433Z,,55,47.3,,,,
2017-12-09T05:41:21.436Z,,55,47.3,,,58.1,
2017-12-09T05:41:31.432Z,,55,47.2,,,,
2017-12-09T05:41:41.436Z,,55,47.2,,,,
2017-12-09T05:41:51.433Z,,55,47,,,58.2,
2017-12-09T05:42:01.433Z,,55,47,,,,
2017-12-09T05:42:11.433Z,,55,47,,,58.3,
2017-12-09T05:42:21.433Z,,55,46.9,,,,
2017-12-09T05:42:31.433Z,,55,46.8,,,,
2017-12-09T05:42:41.433Z,,55,46.8,,,,
2017-12-09T05:42:51.433Z,,55,46.7,,,,
2017-12-09T05:43:05.988Z,,55,46.7,,,58.4,
2017-12-09T05:43:11.432Z,,55,46.6,,,,
2017-12-09T05:43:21.433Z,,55,46.6,,,,
2017-12-09T05:43:31.433Z,,55,46.5,,,,
2017-12-09T05:43:41.432Z,,55,46.5,,,,
2017-12-09T05:43:51.433Z,,55,46.4,,,,
2017-12-09T05:44:01.433Z,,55,46.4,,,58.5,
2017-12-09T05:44:11.444Z,,55,46.2,,,,
2017-12-09T05:44:21.433Z,,55,46.2,,,,
2017-12-09T05:44:31.434Z,,55,46.1,,,,
2017-12-09T05:44:41.433Z,,55,46.1,,,58.4,
2017-12-09T05:44:51.434Z,79,55,46,0,2,60,
2017-12-09T05:45:01.435Z,67,55,45.9,,,65.4,
2017-12-09T05:45:11.433Z,33,55,45.9,,,67.9,
2017-12-09T05:45:21.434Z,29,55,45.8,,,62.4,
2017-12-09T05:45:31.433Z,,55,45.8,,,58.7,
2017-12-09T05:45:41.433Z,,55,45.7,,,56.7,
2017-12-09T05:45:52.430Z,,55,45.7,,,55.8,
2017-12-09T05:46:01.436Z,,55,45.7,,,56,
2017-12-09T05:46:11.437Z,,55,45.7,,,57.1,
2017-12-09T05:46:21.434Z,,55,45.6,,,57.3,
2017-12-09T05:46:31.435Z,,55,45.6,,,,
2017-12-09T05:46:41.433Z,,55,45.7,,,57.4,
2017-12-09T05:46:51.433Z,,55,45.7,,,57.7,
2017-12-09T05:47:01.435Z,,55,45.7,,,58,
2017-12-09T05:47:11.437Z,,55,45.7,,,58.3,
2017-12-09T05:47:21.433Z,,55,45.7,,,58.4,
2017-12-09T05:47:31.439Z,,55,45.7,,,58.6,
2017-12-09T05:47:41.433Z,,55,45.8,,,58.8,
2017-12-09T05:47:51.438Z,,55,45.8,,,59,
2017-12-09T05:48:01.438Z,,55,45.8,,,59.2,
2017-12-09T05:48:11.434Z,,55,45.9,,,59.4,
2017-12-09T05:48:21.437Z,,55,45.9,,,59.7,
2017-12-09T05:48:31.437Z,,55,46,,,59.9,
2017-12-09T05:48:42.439Z,,55,46,,,60.1,
2017-12-09T05:48:51.438Z,,55,46.1,,,60.4,
2017-12-09T05:49:01.437Z,,55,46.2,,,60.6,
2017-12-09T05:49:11.433Z,,55,46.2,,,60.9,
2017-12-09T05:49:21.439Z,,55,46.4,,,61.1,
2017-12-09T05:49:31.439Z,,55,46.5,,,61.4,
2017-12-09T05:49:41.439Z,,55,46.5,,,61.5,
2017-12-09T05:49:51.434Z,,55,46.6,,,61.7,
2017-12-09T05:50:01.434Z,,55,46.7,,,62,
2017-12-09T05:50:11.434Z,,55,46.7,,,62.1,
2017-12-09T05:50:21.434Z,,55,46.8,,,62.4,
2017-12-09T05:50:31.434Z,,55,46.9,,,62.6,
2017-12-09T05:50:41.434Z,,55,47,,,62.7,
2017-12-09T05:50:51.435Z,,55,47.2,,,63,
2017-12-09T05:51:01.434Z,,55,47.2,,,63.2,
2017-12-09T05:51:11.436Z,,55,47.3,,,63.4,
2017-12-09T05:51:21.433Z,,55,47.4,,,63.6,
2017-12-09T05:51:36.456Z,,55,47.5,,,63.9,
2017-12-09T05:51:41.434Z,,55,47.6,,,64,
2017-12-09T05:51:51.434Z,,55,47.7,,,64.1,
2017-12-09T05:52:01.434Z,,55,47.8,,,64.4,
2017-12-09T05:52:11.436Z,,55,48,,,64.5,
2017-12-09T05:52:21.434Z,,55,48.1,,,64.6,
2017-12-09T05:52:31.434Z,,55,48.1,,,64.7,
2017-12-09T05:52:41.434Z,,55,48.2,,,65,
2017-12-09T05:52:51.437Z,,55,48.3,,,65.1,
2017-12-09T05:53:01.434Z,,55,48.4,,,65.3,
2017-12-09T05:53:11.434Z,0,55,48.5,0,2,65.6,
2017-12-09T05:53:21.434Z,,55,48.6,,,64.9,
2017-12-09T05:53:31.435Z,,55,48.7,,,63.6,
2017-12-09T05:53:41.434Z,,55,48.7,,,62.2,
2017-12-09T05:53:51.434Z,,55,48.9,,,61.9,
2017-12-09T05:54:01.434Z,,55,49,,,61.6,
2017-12-09T05:54:11.434Z,,55,49.1,,,61.7,
2017-12-09T05:54:26.454Z,,55,49.2,,,61.9,
2017-12-09T05:54:31.434Z,,55,49.2,,,61.6,
2017-12-09T05:54:41.434Z,,55,49.3,,,61.3,
2017-12-09T05:54:51.434Z,,55,49.3,,,60.9,
2017-12-09T05:55:01.435Z,,55,49.3,,,60.7,
2017-12-09T05:55:11.435Z,,55,49.4,,,60.3,
2017-12-09T05:55:21.441Z,,55,49.4,,,60.1,
2017-12-09T05:55:31.434Z,,55,49.3,,,59.8,
2017-12-09T05:55:41.434Z,,55,49.3,,,59.5,
2017-12-09T05:55:51.434Z,,55,49.3,,,59.2,
2017-12-09T05:56:04.035Z,,55,49.3,,,58.9,
2017-12-09T05:56:11.435Z,,55,49.2,,,58.6,
2017-12-09T05:56:21.435Z,,55,49.2,,,58.5,
2017-12-09T05:56:31.434Z,,55,49.2,,,58.6,
2017-12-09T05:56:41.434Z,,55,49.1,,,58.7,
2017-12-09T05:56:51.434Z,,55,49.1,,,58.9,
2017-12-09T05:57:01.435Z,,55,49,,,59,
2017-12-09T05:57:16.668Z,,55,49,,,59.1,
2017-12-09T05:57:21.439Z,,55,49,,,59.2,
2017-12-09T05:57:31.436Z,,55,48.9,,,,
2017-12-09T05:57:41.435Z,,55,48.9,,,59.3,
2017-12-09T05:57:51.440Z,,55,48.7,,,,
2017-12-09T05:58:01.435Z,,55,48.7,,,59.4,
2017-12-09T05:58:11.439Z,,55,48.7,,,59.5,
2017-12-09T05:58:21.436Z,,55,48.6,,,,
2017-12-09T05:58:31.435Z,,55,48.6,,,59.7,
2017-12-09T05:58:42.428Z,,55,48.5,,,,
2017-12-09T05:58:51.436Z,,55,48.5,,,,
2017-12-09T05:59:01.435Z,,55,48.5,,,59.8,
2017-12-09T05:59:11.434Z,,55,48.4,,,,
2017-12-09T05:59:21.434Z,,55,48.4,,,,
2017-12-09T05:59:31.434Z,,55,48.3,,,59.9,
2017-12-09T05:59:41.439Z,,55,48.3,,,,
2017-12-09T05:59:51.434Z,,55,48.2,,,,
2017-12-09T06:00:01.435Z,,55,48.2,,,60,
2017-12-09T06:00:11.435Z,,55,48.1,,,,
2017-12-09T06:00:21.435Z,,55,48.1,,,,
2017-12-09T06:00:31.435Z,,55,48,,,,
2017-12-09T06:00:41.439Z,,55,48,,,,
2017-12-09T06:00:51.435Z,,55,48,,,,
2017-12-09T06:01:01.435Z,,55,47.8,,,60.1,
2017-12-09T06:01:11.435Z,,55,47.7,,,,
2017-12-09T06:01:21.436Z,,55,47.7,,,,
2017-12-09T06:01:32.433Z,,55,47.6,,,,
2017-12-09T06:01:41.435Z,,55,47.6,,,,
2017-12-09T06:01:51.435Z,,55,47.5,,,,
2017-12-09T06:02:01.437Z,79,55,47.5,0,2,63.1,
2017-12-09T06:02:11.435Z,58,55,47.5,,,68.1,
2017-12-09T06:02:21.436Z,29,55,47.3,,,67.3,
2017-12-09T06:02:31.435Z,,55,47.3,,,61.7,
2017-12-09T06:02:41.437Z,,55,47.2,,,57.9,
2017-12-09T06:02:51.435Z,,55,47.2,,,56.5,
2017-12-09T06:03:01.438Z,0,55,47,0,2,55.7,
2017-12-09T06:03:11.435Z,,55,47,,,55.8,
2017-12-09T06:03:21.437Z,,55,47,,,54.9,
2017-12-09T06:03:31.439Z,,55,47,,,53.8,
2017-12-09T06:03:41.437Z,,55,47,,,53.4,
2017-12-09T06:03:51.437Z,,55,47,,,53.1,
2017-12-09T06:04:01.438Z,,55,46.9,,,,
2017-12-09T06:04:11.436Z,,55,46.9,,,,
2017-12-09T06:04:22.427Z,,55,46.9,,,52.9,
2017-12-09T06:04:31.439Z,,55,46.9,,,52.6,
2017-12-09T06:04:41.436Z,,55,46.9,,,52.1,
2017-12-09T06:04:51.438Z,,55,46.8,,,51.8,
2017-12-09T06:05:01.436Z,,55,46.8,,,51.4,
2017-12-09T06:05:11.436Z,,55,46.7,,,51.1,
2017-12-09T06:05:21.438Z,,55,46.7,,,51,
2017-12-09T06:05:31.439Z,,55,46.6,,,50.9,
2017-12-09T06:05:41.436Z,,55,46.6,,,50.7,
2017-12-09T06:05:51.436Z,,55,46.5,,,50.6,
2017-12-09T06:06:01.436Z,,55,46.5,,,50.4,
2017-12-09T06:06:11.441Z,,55,46.4,,,50.3,
2017-12-09T06:06:21.440Z,,55,46.2,,,50.1,
2017-12-09T06:06:31.441Z,,55,46.2,,,49.9,
2017-12-09T06:06:41.440Z,,55,46.1,,,49.8,
2017-12-09T06:06:51.441Z,,55,46.1,,,49.7,
2017-12-09T06:07:01.441Z,,55,46,,,49.4,
2017-12-09T06:07:16.456Z,,55,45.9,,,49.3,
2017-12-09T06:07:21.441Z,,55,45.8,,,49.2,
2017-12-09T06:07:31.436Z,,55,45.8,,,49.1,
2017-12-09T06:07:41.437Z,79,55,45.7,0,2,49,
2017-12-09T06:07:51.436Z,,55,45.6,,,55.4,
2017-12-09T06:08:01.436Z,38,55,45.5,,,61.6,
2017-12-09T06:08:11.436Z,0,55,45.5,0,2,60.5,
2017-12-09T06:08:21.436Z,,55,45.3,,,56.8,
2017-12-09T06:08:31.436Z,,55,45.2,,,53.8,
2017-12-09T06:08:42.438Z,,55,45.2,,,51.7,
2017-12-09T06:08:51.437Z,,55,45.1,,,50.6,
2017-12-09T06:09:01.437Z,,55,45,,,50,
2017-12-09T06:09:11.436Z,,55,45,,,50.2,
2017-12-09T06:09:21.436Z,,55,44.9,,,50.4,
2017-12-09T06:09:31.436Z,,55,44.9,,,50.2,
2017-12-09T06:09:41.436Z,,55,44.8,,,49.9,
2017-12-09T06:09:51.439Z,,55,44.8,,,49.4,
2017-12-09T06:10:06.458Z,,55,44.7,,,49.2,
2017-12-09T06:10:11.439Z,,55,44.5,,,49.1,
2017-12-09T06:10:21.436Z,,55,44.5,,,49,
2017-12-09T06:10:31.436Z,,55,44.4,,,48.9,
2017-12-09T06:10:41.437Z,,55,44.4,,,,
2017-12-09T06:10:51.437Z,,55,44.3,,,48.6,
2017-12-09T06:11:01.437Z,,55,44.2,,,48.5,
2017-12-09T06:11:11.436Z,,55,44.2,,,48.3,
2017-12-09T06:11:21.441Z,,55,44.1,,,48.1,
2017-12-09T06:11:32.437Z,,55,44,,,48,
2017-12-09T06:11:41.437Z,,55,44,,,47.8,
2017-12-09T06:11:51.436Z,,55,43.9,,,47.7,
2017-12-09T06:12:01.437Z,,55,43.9,,,47.6,
2017-12-09T06:12:11.437Z,,55,43.7,,,47.5,
2017-12-09T06:12:21.436Z,,55,43.6,,,47.4,
2017-12-09T06:12:31.437Z,,55,43.6,,,47.3,
2017-12-09T06:12:41.437Z,79,55,43.5,0,2,47.2,
2017-12-09T06:12:57.472Z,80,55,43.4,,,52.2,
2017-12-09T06:13:01.439Z,39,55,43.4,,,56.7,
2017-12-09T06:13:11.437Z,29,55,43.3,,,55.9,
2017-12-09T06:13:21.438Z,,55,43.3,,,54.8,
2017-12-09T06:13:31.437Z,,55,43.2,,,53.4,
2017-12-09T06:13:41.436Z,,55,43.1,,,52.4,
2017-12-09T06:13:51.437Z,,55,43.1,,,52.1,
2017-12-09T06:14:01.437Z,,55,43,,,52.5,
2017-12-09T06:14:11.443Z,,55,43,,,52.8,
2017-12-09T06:14:21.754Z,,55,42.8,,,53,
2017-12-09T06:14:31.437Z,,55,42.8,,,53.2,
2017-12-09T06:14:41.437Z,,55,42.8,,,53.3,
2017-12-09T06:14:51.440Z,,55,42.7,,,53.6,
2017-12-09T06:15:01.440Z,,55,42.7,,,53.9,
2017-12-09T06:15:11.442Z,,55,42.7,,,54,
2017-12-09T06:15:21.437Z,,55,42.7,,,54.2,
2017-12-09T06:15:31.442Z,,55,42.7,,,54.3,
2017-12-09T06:15:41.437Z,,55,42.7,,,54.5,
2017-12-09T06:15:51.442Z,,55,42.7,,,54.8,
2017-12-09T06:16:01.437Z,,55,42.8,,,55,
2017-12-09T06:16:11.437Z,,55,42.8,,,55.2,
2017-12-09T06:16:21.437Z,,55,42.8,,,55.5,
2017-12-09T06:16:31.437Z,,55,43,,,55.7,
2017-12-09T06:16:41.438Z,,55,43,,,55.9,
2017-12-09T06:16:51.439Z,,55,43.1,,,56,
2017-12-09T06:17:01.440Z,,55,43.1,,,56.3,
2017-12-09T06:17:12.436Z,,55,43.2,,,56.5,
2017-12-09T06:17:21.441Z,,55,43.3,,,56.6,
2017-12-09T06:17:31.437Z,,55,43.3,,,57,
2017-12-09T06:17:41.437Z,,55,43.4,,,57.1,
2017-12-09T06:17:51.437Z,,55,43.4,,,57.2,
2017-12-09T06:18:01.438Z,,55,43.5,,,57.4,
2017-12-09T06:18:11.439Z,,55,43.6,,,57.6,
2017-12-09T06:18:21.439Z,,55,43.7,,,57.8,
2017-12-09T06:18:31.447Z,,55,43.7,,,57.9,
2017-12-09T06:18:41.438Z,,55,43.9,,,58.1,
2017-12-09T06:18:51.438Z,,55,44,,,58.3,
2017-12-09T06:19:01.438Z,,55,44,,,58.5,
2017-12-09T06:19:11.443Z,,55,44.1,,,58.6,
2017-12-09T06:19:21.437Z,,55,44.2,,,58.8,
2017-12-09T06:19:31.437Z,,55,44.3,,,59,
2017-12-09T06:19:41.440Z,,55,44.3,,,59.1,
2017-12-09T06:19:51.439Z,,55,44.4,,,59.3,
2017-12-09T06:20:02.431Z,,55,44.5,,,59.4,
2017-12-09T06:20:11.438Z,,55,44.7,,,59.5,
2017-12-09T06:20:21.438Z,,55,44.7,,,59.8,
2017-12-09T06:20:31.438Z,,55,44.8,,,59.9,
2017-12-09T06:20:41.438Z,,55,44.9,,,60,
2017-12-09T06:20:51.437Z,,55,45,,,60.2,
2017-12-09T06:21:01.438Z,,55,45.1,,,60.4,
2017-12-09T06:21:11.438Z,,55,45.2,,,60.5,
2017-12-09T06:21:21.438Z,,55,45.2,,,60.6,
2017-12-09T06:21:31.438Z,,55,45.3,,,60.9,
2017-12-09T06:21:41.604Z,,55,45.5,,,61,
2017-12-09T06:21:51.439Z,,55,45.6,,,61.1,
2017-12-09T06:22:01.439Z,,55,45.7,,,61.2,
2017-12-09T06:22:11.438Z,,55,45.8,,,61.4,
2017-12-09T06:22:21.440Z,,55,45.8,,,61.6,
2017-12-09T06:22:31.438Z,,55,45.9,,,61.7,
2017-12-09T06:22:41.438Z,,55,46,,,62,
2017-12-09T06:22:52.434Z,,55,46.1,,,62.1,
2017-12-09T06:23:01.438Z,,55,46.2,,,62.2,
2017-12-09T06:23:11.441Z,,55,46.4,,,62.4,
2017-12-09T06:23:21.442Z,,55,46.4,,,62.5,
2017-12-09T06:23:31.438Z,,55,46.5,,,62.6,
2017-12-09T06:23:41.442Z,,55,46.6,,,62.9,
2017-12-09T06:23:51.442Z,,55,46.7,,,63,
2017-12-09T06:24:01.441Z,0,55,46.8,0,2,62.7,
2017-12-09T06:24:11.441Z,,55,46.8,,,61.7,
2017-12-09T06:24:21.441Z,,55,46.9,,,60.4,
2017-12-09T06:24:31.442Z,,55,47,,,59.7,
2017-12-09T06:24:41.442Z,,55,47.2,,,59.4,
2017-12-09T06:24:51.442Z,,55,47.2,,,,
2017-12-09T06:25:01.441Z,,55,47.3,,,59.8,
2017-12-09T06:25:11.439Z,,55,47.4,,,59.7,
2017-12-09T06:25:21.438Z,,55,47.4,,,59.2,
2017-12-09T06:25:31.442Z,,55,47.4,,,58.9,
2017-12-09T06:25:46.459Z,,55,47.5,,,58.7,
2017-12-09T06:25:51.442Z,,55,47.5,,,58.5,
2017-12-09T06:26:01.444Z,0,55,47.5,0,2,58.3,75
2017-12-09T06:26:11.442Z,,55,47.5,,,58.1,
2017-12-09T06:26:21.438Z,,55,47.5,,,57.8,
2017-12-09T06:26:31.439Z,,55,47.5,,,57.6,
2017-12-09T06:26:41.443Z,,55,47.5,,,57.4,
2017-12-09T06:26:51.439Z,,55,47.4,,,57.2,
2017-12-09T06:27:01.438Z,,55,47.4,,,57,
2017-12-09T06:27:11.439Z,,55,47.4,,,57.2,
2017-12-09T06:27:21.439Z,,55,47.3,,,57.3,
2017-12-09T06:27:31.438Z,,55,47.3,,,57.4,
2017-12-09T06:27:41.439Z,,55,47.2,,,57.5,
2017-12-09T06:27:51.439Z,,55,47.2,,,57.6,
2017-12-09T06:28:01.439Z,,55,47.2,,,57.7,
2017-12-09T06:28:11.439Z,,55,47.2,,,57.8,
2017-12-09T06:28:21.440Z,,55,47,,,,
2017-12-09T06:28:36.463Z,,55,47,,,58,
2017-12-09T06:28:41.439Z,,55,47,,,,
2017-12-09T06:28:51.439Z,,55,46.9,,,58.1,
2017-12-09T06:29:01.439Z,,55,46.9,,,,
2017-12-09T06:29:11.439Z,,55,46.9,,,58.2,
2017-12-09T06:29:21.447Z,,55,46.9,,,,
2017-12-09T06:29:31.439Z,,55,46.8,,,58.3,
2017-12-09T06:29:41.441Z,,55,46.8,,,,
2017-12-09T06:29:51.439Z,,55,46.8,,,58.4,
2017-12-09T06:30:01.439Z,,55,46.7,,,,
2017-12-09T06:30:11.439Z,,55,46.7,0,2,58.5,
2017-12-09T06:30:21.439Z,77,55,46.6,,,64.4,
2017-12-09T06:30:31.439Z,43,55,46.6,,,68.4,
2017-12-09T06:30:41.439Z,29,55,46.6,,,65.8,
2017-12-09T06:30:51.441Z,,55,46.5,,,61.9,
2017-12-09T06:31:01.439Z,,55,46.5,,,59.5,
2017-12-09T06:31:11.439Z,,55,46.5,,,58.6,
2017-12-09T06:31:26.751Z,,55,46.5,,,58.2,
2017-12-09T06:31:31.440Z,,55,46.4,,,59.1,
2017-12-09T06:31:41.439Z,,55,46.4,,,59.4,
2017-12-09T06:31:51.439Z,,55,46.4,,,59.5,
2017-12-09T06:32:01.440Z,,55,46.5,,,59.7,
2017-12-09T06:32:11.439Z,,55,46.5,,,59.8,
2017-12-09T06:32:21.439Z,,55,46.5,,,60,
2017-12-09T06:32:31.440Z,,55,46.5,,,60.2,
2017-12-09T06:32:41.440Z,,55,46.6,,,60.4,
2017-12-09T06:32:52.440Z,,55,46.6,,,60.6,
2017-12-09T06:33:01.439Z,,55,46.6,,,60.7,
2017-12-09T06:33:11.440Z,,55,46.7,,,61,
2017-12-09T06:33:21.439Z,,55,46.7,,,61.1,
2017-12-09T06:33:31.440Z,,55,46.8,,,61.2,
2017-12-09T06:33:41.442Z,,55,46.8,,,61.5,
2017-12-09T06:33:51.441Z,,55,46.9,,,61.7,
2017-12-09T06:34:01.440Z,,55,47,,,62,
2017-12-09T06:34:11.440Z,,55,47,,,62.1,
2017-12-09T06:34:21.440Z,,55,47.2,,,62.4,
2017-12-09T06:34:31.439Z,,55,47.2,,,62.6,
2017-12-09T06:34:41.439Z,,55,47.3,,,62.7,
2017-12-09T06:34:51.440Z,,55,47.4,,,62.9,
2017-12-09T06:35:01.440Z,,55,47.4,,,63.1,
2017-12-09T06:35:11.440Z,,55,47.5,,,63.2,
2017-12-09T06:35:21.445Z,,55,47.6,,,63.5,
2017-12-09T06:35:31.439Z,,55,47.6,,,63.6,
2017-12-09T06:35:42.433Z,,55,47.7,,,63.7,
2017-12-09T06:35:51.440Z,,55,47.8,,,64,
2017-12-09T06:36:01.440Z,,55,48,,,64.1,
2017-12-09T06:36:11.440Z,,55,48,,,64.2,
2017-12-09T06:36:21.441Z,,55,48.1,,,64.4,
