Time,PrimT,HwTSet,HwActive,PrimTSet,ActPow,HwTOutlet,ChActive
2017-11-09T10:52:49.946Z,47.3,55,0,,0,41.6,0
2017-11-09T10:52:59.951Z,47,55,,,,40,
2017-11-09T10:53:10.059Z,47.5,55,,,,38.6,
2017-11-09T10:53:19.946Z,47.6,55,,,,38.3,
2017-11-09T10:53:29.955Z,48.1,,,,,,
2017-11-09T10:53:40.332Z,,55,0,75,,37.9,2
2017-11-09T10:53:59.952Z,,55,0,,,37.9,2
2017-11-09T10:54:10.038Z,,55,,,,38.3,
2017-11-09T10:54:19.951Z,,55,,,,38.4,
2017-11-09T10:54:29.947Z,,55,,,,38.5,
2017-11-09T10:54:49.949Z,,55,,,,38.8,
2017-11-09T10:54:59.947Z,,55,,,,38.9,
2017-11-09T10:55:19.947Z,,55,,,,39,
2017-11-09T10:55:29.948Z,,55,,,,39,
2017-11-09T10:55:49.947Z,,55,,,,39,
2017-11-09T10:55:59.955Z,,55,,,,39.1,
2017-11-09T10:56:19.949Z,,55,,,,39.1,
2017-11-09T10:56:29.967Z,,55,,,,39.1,
2017-11-09T10:56:49.952Z,,55,,,,39.1,
2017-11-09T10:56:59.950Z,,55,,,,39.1,
2017-11-09T10:57:10.144Z,48.1,,,,,,
2017-11-09T10:57:19.950Z,48,55,,,,39.1,
2017-11-09T10:57:29.948Z,,55,,,,39.1,
2017-11-09T10:57:49.971Z,,55,,,,39,
2017-11-09T10:57:59.969Z,,55,,,,39,
2017-11-09T10:58:19.948Z,,55,,,,39,
2017-11-09T10:58:29.950Z,,55,,,,39,
2017-11-09T10:58:49.948Z,,55,,,,39,
2017-11-09T10:58:59.950Z,,55,,,,38.9,
2017-11-09T10:59:19.951Z,,55,,,,38.9,
2017-11-09T10:59:29.949Z,,55,,,,38.9,
2017-11-09T10:59:49.949Z,,55,,,,38.8,
2017-11-09T10:59:59.949Z,47.8,,,,,,
2017-11-09T11:00:10.041Z,,55,,,,38.8,
2017-11-09T11:00:19.961Z,,55,,,,38.6,
2017-11-09T11:00:29.972Z,,55,,,,38.6,
2017-11-09T11:00:50.002Z,,55,,,,38.6,
2017-11-09T11:01:10.040Z,,55,,,,38.5,
2017-11-09T11:01:19.954Z,,55,,,,38.4,
2017-11-09T11:01:29.949Z,48,,1,0,90,,0
2017-11-09T11:01:39.961Z,49.7,55,0,59,0,41.8,0
2017-11-09T11:01:49.949Z,48.6,55,,,,41.8,
2017-11-09T11:01:59.949Z,49.1,55,,,,40.7,
2017-11-09T11:02:11.029Z,49.5,55,,,,40,
2017-11-09T11:02:19.949Z,,55,,,,39.4,
2017-11-09T11:02:29.950Z,49.8,55,,,,39.1,
2017-11-09T11:02:39.949Z,50,,0,75,,,2
2017-11-09T11:02:49.953Z,,55,0,,,39.4,2
2017-11-09T11:02:59.949Z,49.9,,,,,,
2017-11-09T11:03:10.060Z,50.5,55,0,,79,39.8,2
2017-11-09T11:03:19.950Z,54.7,55,,,74,40,
2017-11-09T11:03:29.954Z,49.6,55,,,29,40.1,
2017-11-09T11:03:39.956Z,42.2,55,,,,40.2,
2017-11-09T11:03:49.957Z,36.6,55,,,,40.3,
2017-11-09T11:03:59.957Z,33.2,55,,,,40.5,
2017-11-09T11:04:10.040Z,31.9,55,,,,40.5,
2017-11-09T11:04:19.969Z,32.3,55,,,,40.6,
2017-11-09T11:04:29.955Z,33.1,55,,,,40.6,
2017-11-09T11:04:39.950Z,33.2,55,0,5,0,40.6,0
2017-11-09T11:04:49.977Z,31.1,55,0,75,0,40.6,2
2017-11-09T11:05:00.950Z,29.8,55,,,,40.7,
2017-11-09T11:05:10.059Z,29,55,,,,40.7,
2017-11-09T11:05:19.950Z,28.6,55,,,,40.6,
2017-11-09T11:05:29.960Z,28.4,55,,,,40.6,
2017-11-09T11:05:39.963Z,28.5,55,,,,40.6,
2017-11-09T11:05:59.951Z,28,55,,,,40.6,
2017-11-09T11:06:10.040Z,27.6,55,,,,40.6,
2017-11-09T11:06:20.014Z,,55,,,,40.6,
2017-11-09T11:06:29.964Z,27.5,,,,,,
2017-11-09T11:06:39.960Z,27.2,55,,,,40.5,
2017-11-09T11:06:49.950Z,,55,0,,,40.5,2
2017-11-09T11:07:10.051Z,27,55,,,,40.5,
2017-11-09T11:07:19.976Z,,55,,,,40.3,
2017-11-09T11:07:29.955Z,26.9,,,,,,
2017-11-09T11:07:39.967Z,26.8,55,,,,40.3,
2017-11-09T11:07:55.023Z,,55,,,,40.2,
2017-11-09T11:07:59.972Z,26.6,55,,,,40.2,
2017-11-09T11:08:10.066Z,28.5,55,0,,80,40.2,2
2017-11-09T11:08:19.967Z,35.5,55,,,67,40.1,
2017-11-09T11:08:29.978Z,38.5,55,,,29,40.1,
2017-11-09T11:08:39.971Z,37.1,55,,,,40,
2017-11-09T11:08:49.986Z,35.5,55,,,,40,
2017-11-09T11:08:59.959Z,34.3,55,,,,40,
2017-11-09T11:09:10.072Z,33.8,55,,,,39.9,
2017-11-09T11:09:19.964Z,,55,,,,39.9,
2017-11-09T11:09:29.965Z,34,,,,,,
2017-11-09T11:09:39.956Z,35.1,55,,,,39.8,
2017-11-09T11:09:49.956Z,,55,,,,39.6,
2017-11-09T11:09:59.951Z,35.5,55,,,,39.6,
2017-11-09T11:10:11.080Z,35.8,,,,,,
2017-11-09T11:10:20.995Z,,55,,,,39.5,
2017-11-09T11:10:29.955Z,36,,,,,,
2017-11-09T11:10:46.013Z,36.5,55,,,,39.5,
2017-11-09T11:10:49.960Z,,55,,,,39.4,
2017-11-09T11:10:59.972Z,36.7,,,,,,
2017-11-09T11:11:10.045Z,37.2,55,,,,39.4,
2017-11-09T11:11:19.976Z,,55,,,,39.3,
2017-11-09T11:11:29.951Z,37.3,55,,,,39.3,
2017-11-09T11:11:39.961Z,37.6,55,,,,39.1,
2017-11-09T11:11:49.970Z,,55,,,,39,
2017-11-09T11:11:59.954Z,38.1,,,,,,
2017-11-09T11:12:10.041Z,38.2,55,,,,39,
2017-11-09T11:12:19.960Z,37.6,,0,,0,,2
2017-11-09T11:12:29.973Z,35.8,55,,,,38.9,
2017-11-09T11:12:39.953Z,34.4,55,,,,38.9,
2017-11-09T11:12:49.951Z,33.9,55,,,,38.8,
2017-11-09T11:12:59.957Z,33.7,55,,,,38.6,
2017-11-09T11:13:10.050Z,33.5,,,,,,
2017-11-09T11:13:19.968Z,34.1,55,,,,38.6,
2017-11-09T11:13:34.973Z,33.8,55,,,,38.5,
2017-11-09T11:13:39.955Z,,55,,,,38.4,
2017-11-09T11:13:49.980Z,33.6,55,,,,38.4,
2017-11-09T11:13:59.972Z,33.2,,,,,,
2017-11-09T11:14:10.047Z,,55,,,,38.3,
2017-11-09T11:14:19.954Z,33.1,,,,,,
2017-11-09T11:14:29.970Z,32.8,55,,,,38.1,
2017-11-09T11:14:39.954Z,,55,,,,38,
2017-11-09T11:14:49.954Z,32.7,,,,,,
2017-11-09T11:15:01.060Z,,55,,,,37.9,
2017-11-09T11:15:10.064Z,32.6,55,,,,37.8,
2017-11-09T11:15:19.954Z,32.5,,,,,,
2017-11-09T11:15:29.952Z,32.7,55,,,,37.8,
2017-11-09T11:15:39.962Z,,55,,,,37.7,
2017-11-09T11:15:49.986Z,33.1,,,,,,
2017-11-09T11:15:59.956Z,,55,,,,37.5,
2017-11-09T11:16:10.042Z,33.2,,,,,,
2017-11-09T11:16:19.953Z,33.5,55,,,,37.4,
2017-11-09T11:16:29.975Z,33.6,55,,,,37.4,
2017-11-09T11:16:39.971Z,,55,,,,37.3,
2017-11-09T11:16:49.960Z,33.7,55,,,,37.2,
2017-11-09T11:16:59.977Z,34,55,,,,37.2,
2017-11-09T11:17:10.058Z,,55,,,,36.9,
2017-11-09T11:17:29.954Z,34.1,55,,,,36.9,
2017-11-09T11:17:42.082Z,34.2,55,,,,36.8,
2017-11-09T11:17:50.967Z,,55,,,,36.7,
2017-11-09T11:17:59.952Z,34.3,,,,,,
2017-11-09T11:18:10.032Z,34.4,55,,,,36.5,
2017-11-09T11:18:19.968Z,,55,,,,36.4,
2017-11-09T11:18:29.957Z,,55,,,,36.4,
2017-11-09T11:18:39.954Z,34.7,55,,,,36.3,
2017-11-09T11:18:49.970Z,,55,,,,36.3,
2017-11-09T11:18:59.953Z,,55,,,,36.2,
2017-11-09T11:19:10.043Z,34.8,55,,,,36.2,
2017-11-09T11:19:19.973Z,,55,,,,36,
2017-11-09T11:19:29.953Z,,55,,,,36,
2017-11-09T11:19:39.955Z,34.9,55,,,,35.9,
2017-11-09T11:19:49.953Z,,55,,,,35.8,
2017-11-09T11:20:00.027Z,35.1,55,,,,35.8,
2017-11-09T11:20:10.046Z,,55,,,,35.7,
2017-11-09T11:20:19.953Z,,55,,,,35.7,
2017-11-09T11:20:29.953Z,,55,,,,35.6,
2017-11-09T11:20:39.959Z,35.2,55,,,,35.6,
2017-11-09T11:20:49.956Z,,55,0,5,,35.4,0
2017-11-09T11:20:59.955Z,,55,,,,35.4,
2017-11-09T11:21:10.033Z,,55,,,,35.3,
2017-11-09T11:21:19.962Z,35.3,55,,,,35.3,
2017-11-09T11:21:29.957Z,,55,0,75,,35.2,2
2017-11-09T11:21:39.953Z,,55,,,,35.2,
2017-11-09T11:21:49.957Z,,55,,,,35.1,
2017-11-09T11:21:59.953Z,,55,,,,35.1,
2017-11-09T11:22:10.058Z,35.4,55,,,,34.9,
2017-11-09T11:22:19.973Z,,55,,,,34.9,
2017-11-09T11:22:29.957Z,,55,,,,34.9,
2017-11-09T11:22:39.952Z,,55,,,,34.8,
2017-11-09T11:22:49.955Z,,55,,,,34.8,
2017-11-09T11:22:59.956Z,,55,,,,34.7,
2017-11-09T11:23:10.045Z,35.6,55,,,,34.7,
2017-11-09T11:23:19.954Z,,55,,,,34.6,
2017-11-09T11:23:29.953Z,,55,,,,34.6,
2017-11-09T11:23:39.967Z,,55,,,,34.4,
2017-11-09T11:23:49.962Z,,55,,,,34.4,
2017-11-09T11:23:59.956Z,,55,,,,34.3,
2017-11-09T11:24:10.034Z,,55,,,,34.3,
2017-11-09T11:24:19.953Z,,55,,,,34.2,
2017-11-09T11:24:29.988Z,,55,,,,34.2,
2017-11-09T11:24:39.953Z,,55,,,,34.2,
2017-11-09T11:24:49.953Z,,55,,,,34.1,
2017-11-09T11:24:59.957Z,,55,,,,34.1,
2017-11-09T11:25:10.074Z,35.7,55,,,,34,
2017-11-09T11:25:19.962Z,35.6,55,,,,34,
2017-11-09T11:25:29.954Z,35.7,55,,,,33.8,
2017-11-09T11:25:39.957Z,,55,,,,33.8,
2017-11-09T11:25:49.960Z,,55,,,,33.8,
2017-11-09T11:25:59.953Z,,55,,,,33.7,
2017-11-09T11:26:10.049Z,,55,,,,33.7,
2017-11-09T11:26:21.067Z,,55,,,,33.6,
2017-11-09T11:26:30.026Z,,55,,,,33.6,
2017-11-09T11:26:39.954Z,,55,,,,33.5,
2017-11-09T11:26:49.956Z,,55,,,,33.5,
2017-11-09T11:26:59.973Z,,55,,,,33.5,
2017-11-09T11:27:10.045Z,,55,,,,33.3,
2017-11-09T11:27:19.956Z,,55,,,,33.3,
2017-11-09T11:27:29.964Z,35.7,55,0,,79,33.2,2
2017-11-09T11:27:39.958Z,42,55,,,79,33.2,
2017-11-09T11:27:49.955Z,46.2,55,,,41,33.1,
2017-11-09T11:27:59.955Z,43.8,55,,,29,33.1,
2017-11-09T11:28:10.052Z,39.9,55,,,,33.1,
2017-11-09T11:28:19.958Z,37.7,55,,,,33,
2017-11-09T11:28:29.954Z,36.9,55,,,,33,
2017-11-09T11:28:39.954Z,35.9,55,,,,32.8,
2017-11-09T11:28:49.955Z,36.1,55,,,,32.8,
2017-11-09T11:28:59.964Z,37,55,,,,32.8,
2017-11-09T11:29:15.067Z,37.5,55,,,,32.7,
2017-11-09T11:29:19.955Z,37.8,55,,,,32.7,
2017-11-09T11:29:29.957Z,37.8,55,,,,32.7,
2017-11-09T11:29:39.964Z,37.8,55,0,,0,32.6,2
2017-11-09T11:29:49.977Z,35.8,55,,,,32.6,
2017-11-09T11:30:00.015Z,34.8,55,,,,32.6,
2017-11-09T11:30:10.060Z,34,55,,,,32.5,
2017-11-09T11:30:19.971Z,33.4,55,,,,32.5,
2017-11-09T11:30:29.970Z,33.3,55,,,,32.5,
2017-11-09T11:30:39.958Z,33.4,55,,,,32.5,
2017-11-09T11:30:49.954Z,33.6,55,,,,32.3,
2017-11-09T11:30:59.971Z,33.5,55,,,,32.3,
2017-11-09T11:31:10.044Z,32.8,55,,,,32.3,
2017-11-09T11:31:19.954Z,,55,,,,32.2,
2017-11-09T11:31:29.958Z,32.6,55,,,,32.2,
2017-11-09T11:31:39.961Z,,55,,,,32.2,
2017-11-09T11:31:49.957Z,32.5,55,,,,32.1,
2017-11-09T11:32:05.284Z,,55,,,,32.1,
2017-11-09T11:32:10.059Z,32.3,55,,,,32.1,
2017-11-09T11:32:19.955Z,32.2,55,,,,32.1,
2017-11-09T11:32:29.958Z,32.1,55,,,,32,
2017-11-09T11:32:39.984Z,32,55,,,,32,
2017-11-09T11:32:49.960Z,,55,,,,32,
2017-11-09T11:32:59.956Z,32.2,55,,,,31.9,
2017-11-09T11:33:10.035Z,32.3,55,,,,31.9,
2017-11-09T11:33:19.956Z,32.5,55,,,,31.9,
2017-11-09T11:33:29.960Z,32.6,55,,,,31.7,
2017-11-09T11:33:39.960Z,32.7,55,,,,31.7,
2017-11-09T11:33:49.955Z,33,55,,,,31.7,
2017-11-09T11:34:01.027Z,,55,,,,31.6,
2017-11-09T11:34:10.035Z,33.1,55,,,,31.6,
2017-11-09T11:34:19.964Z,,55,,,,31.6,
2017-11-09T11:34:29.978Z,33.2,55,,,,31.6,
2017-11-09T11:34:39.960Z,33.3,55,,,,31.5,
2017-11-09T11:34:49.966Z,,55,,,,31.5,
2017-11-09T11:34:59.955Z,33.5,55,,,,31.5,
2017-11-09T11:35:10.052Z,,55,,,,31.4,
2017-11-09T11:35:19.958Z,33.6,55,,,,31.4,
2017-11-09T11:35:29.955Z,,55,,,,31.4,
2017-11-09T11:35:39.958Z,33.7,55,,,,31.2,
2017-11-09T11:35:49.955Z,,55,,,,31.2,
2017-11-09T11:35:59.957Z,33.8,55,,,,31.2,
2017-11-09T11:36:10.040Z,33.8,55,,,,31.1,
2017-11-09T11:36:19.988Z,34,55,,,,31.1,
2017-11-09T11:36:39.955Z,,55,,,,31,
2017-11-09T11:36:49.956Z,34.1,55,,,,31,
2017-11-09T11:36:59.956Z,,55,,,,31,
2017-11-09T11:37:10.048Z,,55,,,,31,
2017-11-09T11:37:19.960Z,34.2,55,,,,30.9,
2017-11-09T11:37:29.956Z,,55,,,,30.9,
2017-11-09T11:37:41.000Z,,55,,,,30.9,
2017-11-09T11:37:49.989Z,,55,,,,30.9,
2017-11-09T11:37:59.976Z,34.3,55,,,,30.7,
2017-11-09T11:38:10.069Z,,55,,,,30.7,
2017-11-09T11:38:19.995Z,,55,,,,30.7,
2017-11-09T11:38:30.087Z,,55,,,,30.6,
2017-11-09T11:38:39.981Z,,55,,,,30.6,
2017-11-09T11:38:49.960Z,34.4,55,,,,30.6,
2017-11-09T11:38:59.982Z,,55,,,,30.6,
2017-11-09T11:39:10.048Z,,55,,,,30.5,
2017-11-09T11:39:19.961Z,,55,,,,30.5,
2017-11-09T11:39:29.956Z,,55,,,,30.5,
2017-11-09T11:39:39.959Z,,55,,,,30.4,
2017-11-09T11:39:49.960Z,,55,,,,30.4,
2017-11-09T11:39:59.958Z,34.6,55,,,,30.4,
2017-11-09T11:40:10.049Z,,55,,,,30.4,
2017-11-09T11:40:19.969Z,,55,,,,30.2,
2017-11-09T11:40:29.957Z,35.4,55,1,0,124,30.2,0
2017-11-09T11:40:39.971Z,41.1,55,,,,32,
2017-11-09T11:40:49.965Z,48.1,55,0,59,0,35.3,0
2017-11-09T11:40:59.956Z,50.4,55,,,,38.9,
2017-11-09T11:41:10.043Z,53,55,,,,37,
2017-11-09T11:41:19.960Z,54.4,55,,,,36.2,
2017-11-09T11:41:29.957Z,55,55,,,,35.8,
2017-11-09T11:41:39.962Z,55.2,55,,,,35.9,
2017-11-09T11:41:49.957Z,55.6,55,0,75,,37,2
2017-11-09T11:42:00.957Z,,55,0,,,38.6,2
2017-11-09T11:42:10.039Z,,55,,,,39.6,
2017-11-09T11:42:19.965Z,,55,,,,40.6,
2017-11-09T11:42:29.957Z,,55,,,,41.1,
2017-11-09T11:42:39.972Z,,55,,,,41.6,
2017-11-09T11:42:49.971Z,,55,,,,41.9,
2017-11-09T11:42:59.956Z,,55,,,,42.2,
2017-11-09T11:43:10.063Z,,55,,,,42.5,
2017-11-09T11:43:19.966Z,55.7,55,,,,42.6,
2017-11-09T11:43:29.965Z,,55,,,,43,
2017-11-09T11:43:39.970Z,,55,,,,43.1,
2017-11-09T11:43:49.963Z,,55,,,,43.2,
2017-11-09T11:43:59.964Z,,55,,,,43.3,
2017-11-09T11:44:10.040Z,55.8,55,,,,43.4,
2017-11-09T11:44:19.973Z,,55,,,,43.6,
2017-11-09T11:44:30.112Z,,55,,,,43.6,
2017-11-09T11:44:39.957Z,,55,,,,43.7,
2017-11-09T11:45:00.104Z,,55,,,,43.9,
2017-11-09T11:45:00.119Z,55.9,55,,,,44,
2017-11-09T11:45:10.122Z,,55,,,,44,
2017-11-09T11:45:21.104Z,,55,,,,44.1,
2017-11-09T11:45:30.104Z,,55,,,,44.1,
2017-11-09T11:45:40.089Z,,55,,,,44.1,
2017-11-09T11:45:50.081Z,,55,,,,44.2,
2017-11-09T11:46:00.144Z,56,55,,,,44.2,
2017-11-09T11:46:10.016Z,,55,,,,44.2,
2017-11-09T11:46:19.957Z,,55,,,,44.2,
2017-11-09T11:46:29.959Z,,55,0,,79,44.2,2
2017-11-09T11:46:39.962Z,60.2,55,,,79,44.2,
2017-11-09T11:46:49.976Z,54.4,55,,,33,44.2,
2017-11-09T11:46:59.959Z,46.6,55,,,29,44.2,
2017-11-09T11:47:10.048Z,41.3,55,,,,44.2,
2017-11-09T11:47:19.959Z,37.8,55,,,,44.2,
2017-11-09T11:47:29.965Z,36.8,55,,,,44.2,
2017-11-09T11:47:45.006Z,36.4,55,,,,44.1,
2017-11-09T11:47:49.977Z,38,55,,,,44.1,
2017-11-09T11:47:59.958Z,,55,,,,44.1,
2017-11-09T11:48:10.052Z,38.2,55,,,,44.1,
2017-11-09T11:48:19.986Z,38.1,55,,,,44.1,
2017-11-09T11:48:29.962Z,38,55,,,,44,
2017-11-09T11:48:39.983Z,,55,,,,44,
2017-11-09T11:48:49.980Z,38.3,55,,,,44,
2017-11-09T11:48:59.980Z,38.5,55,,,,44,
2017-11-09T11:49:10.913Z,38.7,55,,,,44,
2017-11-09T11:49:19.972Z,39,55,,,,43.9,
2017-11-09T11:49:29.968Z,38.8,55,0,,0,43.9,2
2017-11-09T11:49:39.972Z,37.8,55,,,,43.9,
2017-11-09T11:49:49.962Z,35.9,55,,,,43.9,
2017-11-09T11:49:59.960Z,34.9,55,,,,43.7,
2017-11-09T11:50:10.038Z,34.7,55,,,,43.7,
2017-11-09T11:50:19.961Z,34.5,55,,,,43.7,
2017-11-09T11:50:29.962Z,35,55,,,,43.6,
2017-11-09T11:50:39.958Z,34.9,55,,,,43.6,
2017-11-09T11:50:49.958Z,34.8,55,,,,43.6,
2017-11-09T11:50:59.972Z,34.6,55,,,,43.5,
2017-11-09T11:51:10.048Z,34.3,55,,,,43.5,
2017-11-09T11:51:19.963Z,34.2,55,,,,43.4,
2017-11-09T11:51:29.966Z,34.1,55,,,,43.4,
2017-11-09T11:51:39.978Z,34,55,,,,43.4,
2017-11-09T11:51:49.961Z,33.8,55,,,,43.3,
2017-11-09T11:51:59.975Z,,55,,,,43.3,
2017-11-09T11:52:10.040Z,33.7,55,,,,43.2,
2017-11-09T11:52:19.978Z,33.6,55,,,,43.2,
2017-11-09T11:52:29.959Z,33.3,55,,,,43.1,
2017-11-09T11:52:39.968Z,33.5,55,,,,43.1,
2017-11-09T11:52:49.962Z,33.6,55,,,,43,
2017-11-09T11:52:59.970Z,34,55,,,,43,
2017-11-09T11:53:10.049Z,,55,,,,42.8,
2017-11-09T11:53:20.967Z,34.2,55,,,,42.8,
2017-11-09T11:53:29.965Z,34.3,55,,,,42.7,
2017-11-09T11:53:39.976Z,34.4,55,,,,42.6,
2017-11-09T11:53:49.981Z,34.6,55,,,,42.5,
2017-11-09T11:54:00.955Z,34.7,55,,,,42.5,
2017-11-09T11:54:10.051Z,34.8,55,,,,42.4,
2017-11-09T11:54:19.958Z,,55,,,,42.3,
2017-11-09T11:54:29.962Z,35.1,55,,,,42.2,
2017-11-09T11:54:39.979Z,,55,,,,42.2,
2017-11-09T11:54:49.987Z,,55,,,,42,
2017-11-09T11:54:59.984Z,35.2,55,,,,41.9,
2017-11-09T11:55:10.051Z,35.3,55,,,,41.9,
2017-11-09T11:55:19.965Z,,55,,,,41.8,
2017-11-09T11:55:29.959Z,35.4,55,,,,41.7,
2017-11-09T11:55:39.961Z,,55,,,,41.7,
2017-11-09T11:55:49.975Z,35.6,55,,,,41.6,
2017-11-09T11:56:01.123Z,,55,,,,41.6,
2017-11-09T11:56:10.009Z,35.7,55,,,,41.5,
2017-11-09T11:56:19.984Z,,55,,,,41.4,
2017-11-09T11:56:30.025Z,,55,,,,41.4,
2017-11-09T11:56:40.037Z,35.8,55,,,,41.2,
2017-11-09T11:56:49.966Z,,55,,,,41.1,
2017-11-09T11:56:59.961Z,35.9,55,,,,41.1,
2017-11-09T11:57:10.097Z,,55,,,,41.1,
2017-11-09T11:57:19.960Z,,55,,,,41,
2017-11-09T11:57:29.959Z,36,55,,,,41,
2017-11-09T11:57:39.963Z,,55,,,,40.9,
2017-11-09T11:57:49.960Z,,55,,,,40.9,
2017-11-09T11:57:59.959Z,36.2,55,,,,40.8,
2017-11-09T11:58:10.055Z,,55,,,,40.8,
2017-11-09T11:58:19.959Z,36.3,55,,,,40.7,
2017-11-09T11:58:29.969Z,36.4,55,,,,40.7,
2017-11-09T11:58:39.960Z,,55,,,,40.7,
2017-11-09T11:58:49.959Z,36.5,55,,,,40.6,
2017-11-09T11:58:59.964Z,36.7,55,,,,40.6,
2017-11-09T11:59:11.065Z,36.8,55,,,,40.5,
2017-11-09T11:59:19.962Z,37,55,,,,40.5,
2017-11-09T11:59:29.972Z,,55,,,,40.5,
2017-11-09T11:59:39.959Z,37.2,55,,,,40.3,
2017-11-09T11:59:49.964Z,37.4,55,,,,40.3,
2017-11-09T11:59:59.971Z,37.5,55,,,,40.2,
2017-11-09T12:00:10.079Z,37.8,55,,,,40.2,
2017-11-09T12:00:19.965Z,38,55,,,,40.2,
2017-11-09T12:00:30.954Z,,55,,,,40.1,
2017-11-09T12:00:39.966Z,38.1,55,,,,40.1,
2017-11-09T12:00:49.997Z,38.3,55,,,,40.1,
2017-11-09T12:00:59.959Z,38.4,55,,,,40,
2017-11-09T12:01:10.050Z,38.5,55,,,,40,
2017-11-09T12:01:19.965Z,38.6,55,,,,39.9,
2017-11-09T12:01:29.966Z,,55,,,,39.9,
2017-11-09T12:01:39.959Z,38.8,55,,,,39.8,
2017-11-09T12:01:49.959Z,,55,,,,39.8,
2017-11-09T12:01:59.959Z,,55,,,,39.6,
2017-11-09T12:02:10.053Z,38.9,55,,,,39.6,
2017-11-09T12:02:19.959Z,,55,,,,39.5,
2017-11-09T12:02:29.960Z,,55,,,,39.5,
2017-11-09T12:02:39.969Z,,55,,,,39.4,
2017-11-09T12:02:49.959Z,,55,,,,39.3,
2017-11-09T12:02:59.960Z,,55,,,,39.3,
2017-11-09T12:03:10.051Z,,55,,,,39.1,
2017-11-09T12:03:24.979Z,,55,,,,39.1,
2017-11-09T12:03:29.960Z,,55,,,,39,
2017-11-09T12:03:39.960Z,,55,,,,38.9,
2017-11-09T12:03:49.972Z,,55,,,,38.9,
2017-11-09T12:03:59.963Z,38.8,55,,,,38.8,
2017-11-09T12:04:10.039Z,,55,,,,38.6,
2017-11-09T12:04:19.965Z,,55,,,,38.6,
2017-11-09T12:04:29.960Z,,55,,,,38.5,
2017-11-09T12:04:39.960Z,,55,,,,38.4,
2017-11-09T12:04:49.977Z,38.6,55,0,75,0,38.4,2
2017-11-09T12:04:59.966Z,,55,,,,38.3,
2017-11-09T12:05:10.055Z,,55,,,,38.1,
2017-11-09T12:05:19.963Z,,55,,,,38.1,
2017-11-09T12:05:29.963Z,,55,,,,38,
2017-11-09T12:05:39.996Z,38.5,55,,,,37.9,
2017-11-09T12:05:49.962Z,,55,,,,37.8,
2017-11-09T12:05:59.981Z,,55,,,,38.1,
2017-11-09T12:06:11.109Z,,55,,,,37.3,
2017-11-09T12:06:19.994Z,,55,,,,36.8,
2017-11-09T12:06:29.966Z,38.4,55,,,,36.5,
2017-11-09T12:06:39.961Z,,55,,,,36.3,
2017-11-09T12:06:50.068Z,,55,,,,36,
2017-11-09T12:07:00.062Z,,55,,,,35.9,
2017-11-09T12:07:10.105Z,,55,,,,35.7,
2017-11-09T12:07:20.102Z,38.3,55,,,,35.6,
2017-11-09T12:07:30.010Z,,55,,,,30.2,
2017-11-09T12:07:40.010Z,,55,,,,29.6,
2017-11-09T12:07:50.022Z,,55,,,,30.1,
2017-11-09T12:07:59.987Z,,55,,,,30.2,
2017-11-09T12:08:10.094Z,,55,,,,30.4,
2017-11-09T12:08:19.997Z,38.1,55,,,,30.2,
2017-11-09T12:08:30.062Z,,55,,,,30.2,
2017-11-09T12:08:40.005Z,,55,,,,30.1,
2017-11-09T12:08:49.991Z,,55,,,,30,
2017-11-09T12:09:04.980Z,,55,,,,30,
2017-11-09T12:09:10.050Z,,55,,,,29.9,
2017-11-09T12:09:20.027Z,,55,,,,29.7,
2017-11-09T12:09:29.961Z,38,55,,,,29.6,
2017-11-09T12:09:39.968Z,,55,,,,29.6,
2017-11-09T12:09:49.973Z,,55,,,,29.4,
2017-11-09T12:09:59.991Z,,55,,,,29.3,
2017-11-09T12:10:10.050Z,,55,,,,29.3,
2017-11-09T12:10:19.968Z,,55,,,,29.2,
2017-11-09T12:10:29.978Z,37.9,55,,,,29,
2017-11-09T12:10:39.967Z,,55,,,,29,
2017-11-09T12:10:49.989Z,,55,,,,28.9,
2017-11-09T12:10:59.971Z,,55,,,,28.9,
2017-11-09T12:11:10.051Z,,55,,,,28.7,
2017-11-09T12:11:20.000Z,,55,,,,28.7,
2017-11-09T12:11:29.988Z,,55,,,,28.6,
2017-11-09T12:11:39.998Z,37.8,55,,,,28.5,
2017-11-09T12:11:50.000Z,,55,,,,28.5,
2017-11-09T12:11:59.980Z,,55,,,,28.3,
2017-11-09T12:12:10.088Z,,55,,,,28.3,
2017-11-09T12:12:20.046Z,,55,,,,28.2,
2017-11-09T12:12:29.994Z,,55,,,,28.2,
2017-11-09T12:12:40.036Z,,55,,,,28,
2017-11-09T12:12:49.986Z,,55,,,,28,
2017-11-09T12:12:59.983Z,,55,,,,27.9,
2017-11-09T12:13:10.063Z,37.7,55,,,,27.9,
2017-11-09T12:13:20.014Z,,55,,,,27.9,
2017-11-09T12:13:29.974Z,,55,,,,27.7,
2017-11-09T12:13:39.970Z,,55,,,,27.7,
2017-11-09T12:13:49.994Z,,55,,,,27.6,
2017-11-09T12:13:59.978Z,,55,,,,27.6,
2017-11-09T12:14:10.061Z,,55,,,,27.5,
2017-11-09T12:14:19.992Z,,55,,,,27.5,
2017-11-09T12:14:29.985Z,,55,,,,27.5,
2017-11-09T12:14:40.004Z,37.5,55,,,,27.3,
2017-11-09T12:14:50.044Z,,55,,,,27.3,
2017-11-09T12:15:00.033Z,,55,,,,27.2,
2017-11-09T12:15:10.090Z,,55,,,,27.2,
2017-11-09T12:15:20.014Z,,55,,,,27.2,
