Time,PrimTSet,ActPow,HwActive,ChActive,HwTOutlet,HwTSet,PrimT
2017-12-22T06:09:23.896Z,,,,,13.2,55,
2017-12-22T06:09:33.895Z,,,,,13.2,55,
2017-12-22T06:09:44.891Z,,,,,13.2,55,
2017-12-22T06:09:53.894Z,,,,,13.2,55,
2017-12-22T06:10:03.974Z,,,,,13.2,55,
2017-12-22T06:10:13.895Z,,,,,13.2,55,
2017-12-22T06:10:23.895Z,,,,,13.2,55,
2017-12-22T06:10:33.895Z,,,,,13.2,55,
2017-12-22T06:10:43.906Z,,,,,13.2,55,
2017-12-22T06:10:53.895Z,,,,,13.2,55,
2017-12-22T06:11:03.975Z,,,,,13.2,55,
2017-12-22T06:11:13.895Z,,,,,13.2,55,
2017-12-22T06:11:23.895Z,,,,,13.2,55,
2017-12-22T06:11:33.895Z,,,,,13.2,55,
2017-12-22T06:11:43.895Z,,,,,13.2,55,
2017-12-22T06:11:53.895Z,,,,,13.2,55,
2017-12-22T06:12:03.985Z,,,,,13.2,55,
2017-12-22T06:12:13.897Z,,,,,13.2,55,
2017-12-22T06:12:23.895Z,,,,,13.2,55,
2017-12-22T06:12:34.890Z,,,,,13.2,55,
2017-12-22T06:12:43.895Z,,,,,13.2,55,
2017-12-22T06:12:53.895Z,,,,,13.2,55,
2017-12-22T06:13:03.975Z,,,,,13.2,55,
2017-12-22T06:13:13.895Z,,,,,13.2,55,
2017-12-22T06:13:23.895Z,,,,,13.2,55,
2017-12-22T06:13:33.895Z,,,,,13.2,55,
2017-12-22T06:13:43.895Z,,,,,13.2,55,
2017-12-22T06:13:53.895Z,,,,,13.2,55,
2017-12-22T06:14:03.986Z,,,,,13.2,55,
2017-12-22T06:14:13.895Z,,,,,13.2,55,
2017-12-22T06:14:23.895Z,,,,,13.2,55,
2017-12-22T06:14:33.896Z,,,,,13.2,55,
2017-12-22T06:14:43.897Z,,,,,13.2,55,
2017-12-22T06:14:53.895Z,,,,,13.2,55,
2017-12-22T06:15:03.985Z,,,,,13.2,55,
2017-12-22T06:15:13.895Z,,,,,13.2,55,
2017-12-22T06:15:28.915Z,,,,,13.2,55,
2017-12-22T06:15:33.895Z,,,,,13.2,55,
2017-12-22T06:15:43.895Z,,,,,13.2,55,
2017-12-22T06:15:53.895Z,,,,,13.2,55,
2017-12-22T06:16:05.027Z,,,,,13.2,55,
2017-12-22T06:16:13.895Z,,,,,13.2,55,
2017-12-22T06:16:23.895Z,,,,,13.2,55,
2017-12-22T06:16:33.896Z,,,,,13.2,55,
2017-12-22T06:16:43.895Z,,,,,13.2,55,
2017-12-22T06:16:53.895Z,,,,,13.2,55,
2017-12-22T06:17:03.975Z,,,,,13.2,55,
2017-12-22T06:17:13.895Z,,,,,13.2,55,
2017-12-22T06:17:23.898Z,,,,,13.2,55,
2017-12-22T06:17:33.903Z,,,,,13.2,55,
2017-12-22T06:17:43.896Z,,,,,13.2,55,
2017-12-22T06:17:53.896Z,,,,,13.2,55,
2017-12-22T06:18:03.976Z,,,,,13.2,55,
2017-12-22T06:18:13.895Z,,,,,13.2,55,
2017-12-22T06:18:23.895Z,,,,,13.2,55,
2017-12-22T06:18:33.895Z,,,,,13.2,55,
2017-12-22T06:18:43.895Z,,,,,13.2,55,
2017-12-22T06:18:53.896Z,,,,,13.2,55,
2017-12-22T06:19:03.976Z,,,,,13.2,55,
2017-12-22T06:19:13.896Z,,,,,13.2,55,
2017-12-22T06:19:23.896Z,,,,,13.2,55,
2017-12-22T06:19:33.896Z,,,,,13.2,55,
2017-12-22T06:19:44.891Z,,,,,13.2,55,
2017-12-22T06:19:53.896Z,,,,,13.2,55,
2017-12-22T06:20:03.979Z,,,,,13.2,55,
2017-12-22T06:20:13.896Z,,,,,13.2,55,
2017-12-22T06:20:23.896Z,,,,,13.2,55,
2017-12-22T06:20:33.896Z,,,,,13.2,55,
2017-12-22T06:20:43.909Z,,,,,13.2,55,
2017-12-22T06:20:53.896Z,,,,,13.2,55,
2017-12-22T06:21:03.996Z,,,,,13.2,55,
2017-12-22T06:21:13.897Z,,,,,13.2,55,
2017-12-22T06:21:24.893Z,,,,,13.2,55,
2017-12-22T06:21:33.896Z,,,,,13.2,55,
2017-12-22T06:21:43.896Z,,,,,13.2,55,
2017-12-22T06:21:54.894Z,,,,,13.2,55,
2017-12-22T06:22:03.986Z,,,,,13.2,55,
2017-12-22T06:22:13.896Z,,,,,13.2,55,
2017-12-22T06:22:24.895Z,,,,,13.2,55,
2017-12-22T06:22:33.896Z,,,,,13.2,55,
2017-12-22T06:22:43.896Z,,,,,13.2,55,
2017-12-22T06:22:53.904Z,,,,,13.2,55,
2017-12-22T06:23:03.987Z,,,,,13.2,55,
2017-12-22T06:23:13.896Z,,,,,13.2,55,
2017-12-22T06:23:23.896Z,,,,,13.2,55,
2017-12-22T06:23:33.897Z,,,,,13.2,55,
2017-12-22T06:23:43.897Z,,,,,13.2,55,
2017-12-22T06:23:53.897Z,,,,,13.2,55,
2017-12-22T06:24:03.986Z,,,,,13.2,55,
2017-12-22T06:24:13.896Z,,,,,13.2,55,
2017-12-22T06:24:23.897Z,,,,,13.2,55,
2017-12-22T06:24:33.896Z,,,,,13.2,55,
2017-12-22T06:24:43.933Z,,,,,13.2,55,
2017-12-22T06:24:53.903Z,,,,,13.2,55,
2017-12-22T06:25:03.976Z,,,,,13.2,55,
2017-12-22T06:25:13.897Z,,,,,13.2,55,
2017-12-22T06:25:23.897Z,,,,,13.2,55,
2017-12-22T06:25:33.897Z,,,,,13.2,55,
2017-12-22T06:25:43.897Z,,,,,13.2,55,
2017-12-22T06:25:53.897Z,,,,,13.2,55,
2017-12-22T06:26:03.989Z,,,,,13.2,55,
2017-12-22T06:26:13.897Z,,,,,13.2,55,
2017-12-22T06:26:23.897Z,,,,,13.2,55,
2017-12-22T06:26:33.897Z,,,,,13.2,55,
2017-12-22T06:26:43.897Z,,,,,13.2,55,
2017-12-22T06:26:53.906Z,,,,,13.2,55,
2017-12-22T06:27:03.977Z,,,,,13.2,55,
2017-12-22T06:27:13.899Z,,,,,13.2,55,
2017-12-22T06:27:23.897Z,,,,,13.2,55,
2017-12-22T06:27:33.897Z,,,,,13.2,55,
2017-12-22T06:27:43.897Z,,,,,13.2,55,
2017-12-22T06:27:53.897Z,,,,,13.2,55,
2017-12-22T06:28:03.987Z,,,,,13.2,55,
2017-12-22T06:28:14.893Z,,,,,13.2,55,
2017-12-22T06:28:23.897Z,,,,,13.2,55,
2017-12-22T06:28:33.897Z,,,,,13.2,55,
2017-12-22T06:28:43.900Z,,,,,13.2,55,
2017-12-22T06:28:53.897Z,,,,,13.2,55,
2017-12-22T06:29:03.987Z,,,,,13.2,55,
2017-12-22T06:29:13.898Z,,,,,13.2,55,
2017-12-22T06:29:23.897Z,,,,,13.2,55,
2017-12-22T06:29:33.897Z,,,,,13.2,55,
2017-12-22T06:29:43.898Z,,,,,13.2,55,
2017-12-22T06:29:53.901Z,,,,,13.2,55,
2017-12-22T06:30:03.987Z,,,,,13.2,55,
2017-12-22T06:30:13.901Z,,,,,13.2,55,
2017-12-22T06:30:23.897Z,,,,,13.2,55,
2017-12-22T06:30:33.897Z,,,,,13.2,55,
2017-12-22T06:30:43.898Z,,,,,13.2,55,
2017-12-22T06:30:53.897Z,,,,,13.2,55,
2017-12-22T06:31:09.007Z,,,,,13.2,55,
2017-12-22T06:31:13.897Z,,,,,13.2,55,
2017-12-22T06:31:23.899Z,,,,,13.2,55,
2017-12-22T06:31:33.898Z,,,,,13.2,55,
2017-12-22T06:31:43.897Z,,,,,13.2,55,
2017-12-22T06:31:53.898Z,,,,,13.2,55,
2017-12-22T06:32:03.990Z,,,,,13.2,55,
2017-12-22T06:32:13.898Z,,,,,13.2,55,
2017-12-22T06:32:23.903Z,,,,,13.2,55,
2017-12-22T06:32:33.901Z,,,,,13.2,55,
2017-12-22T06:32:43.904Z,,,,,13.2,55,
2017-12-22T06:32:53.900Z,,,,,13.2,55,
2017-12-22T06:33:03.997Z,,,,,13.2,55,
2017-12-22T06:33:13.911Z,,,,,13.2,55,
2017-12-22T06:33:23.906Z,,,,,13.2,55,
2017-12-22T06:33:33.899Z,,,,,13.2,55,
2017-12-22T06:33:43.911Z,,,,,13.2,55,
2017-12-22T06:33:58.918Z,,,,,13.2,55,
2017-12-22T06:34:03.983Z,,,,,13.2,55,
2017-12-22T06:34:13.919Z,,,,,13.2,55,
2017-12-22T06:34:23.909Z,,,,,13.2,55,
2017-12-22T06:34:33.924Z,,,,,13.2,55,
2017-12-22T06:34:43.905Z,,,,,13.2,55,
2017-12-22T06:34:53.907Z,,,,,13.2,55,
2017-12-22T06:35:04.009Z,,,,,13.2,55,
2017-12-22T06:35:13.912Z,,,,,13.2,55,
2017-12-22T06:35:24.898Z,,,,,13.2,55,
2017-12-22T06:35:33.898Z,,,,,13.2,55,
2017-12-22T06:35:43.906Z,,,,,13.2,55,
2017-12-22T06:35:53.900Z,,,,,13.2,55,
2017-12-22T06:36:04.012Z,,,,,13.2,55,
2017-12-22T06:36:13.902Z,,,,,13.2,55,
2017-12-22T06:36:23.898Z,,,,,13.2,55,
2017-12-22T06:36:33.912Z,,,,,13.2,55,
2017-12-22T06:36:50.202Z,,,,,13.2,55,
2017-12-22T06:36:53.898Z,,,,,13.2,55,
2017-12-22T06:37:04.006Z,,,,,13.2,55,
2017-12-22T06:37:13.902Z,,,,,13.2,55,
2017-12-22T06:37:23.903Z,,,,,13.2,55,
2017-12-22T06:37:33.918Z,,,,,13.2,55,
2017-12-22T06:37:43.898Z,,,,,13.2,55,
2017-12-22T06:37:53.898Z,,,,,13.2,55,
2017-12-22T06:38:03.988Z,,,,,13.2,55,
2017-12-22T06:38:13.899Z,,,,,13.2,55,
2017-12-22T06:38:24.940Z,,,,,13.2,55,
2017-12-22T06:38:33.899Z,,,,,13.2,55,
2017-12-22T06:38:43.899Z,,,,,13.2,55,
2017-12-22T06:38:53.908Z,,,,,13.2,55,
2017-12-22T06:39:03.988Z,,,,,13.2,55,
2017-12-22T06:39:13.899Z,,,,,13.2,55,
2017-12-22T06:39:28.989Z,,,,,13.2,55,
2017-12-22T06:39:33.902Z,,,,,13.2,55,
2017-12-22T06:39:43.903Z,,,,,13.2,55,
2017-12-22T06:39:53.898Z,,,,,13.2,55,
2017-12-22T06:40:03.979Z,,,,,13.2,55,
2017-12-22T06:40:13.900Z,,,,,13.2,55,
2017-12-22T06:40:23.900Z,,,,,13.2,55,
2017-12-22T06:40:33.898Z,,,,,13.2,55,
2017-12-22T06:40:43.949Z,,,,,13.2,55,
2017-12-22T06:40:53.899Z,,,,,13.2,55,
2017-12-22T06:41:03.993Z,,,,,13.2,55,
2017-12-22T06:41:13.899Z,,,,,13.2,55,
2017-12-22T06:41:23.899Z,,,,,13.2,55,
2017-12-22T06:41:33.899Z,,,,,13.2,55,
2017-12-22T06:41:43.900Z,,,,,13.2,55,
2017-12-22T06:41:53.899Z,,,,,13.2,55,
2017-12-22T06:42:03.989Z,,,,,13.2,55,
2017-12-22T06:42:13.899Z,,,,,13.2,55,
2017-12-22T06:42:23.899Z,,,,,13.2,55,
2017-12-22T06:42:33.899Z,,,,,13.2,55,
2017-12-22T06:42:43.899Z,,,,,13.2,55,
2017-12-22T06:42:53.900Z,,,,,13.2,55,
2017-12-22T06:43:03.989Z,,,,,13.2,55,
2017-12-22T06:43:13.899Z,,,,,13.2,55,
2017-12-22T06:43:23.900Z,,,,,13.2,55,
2017-12-22T06:43:33.900Z,,,,,13.2,55,
2017-12-22T06:43:43.899Z,,,,,13.2,55,
2017-12-22T06:43:54.895Z,,,,,13.2,55,
2017-12-22T06:44:03.989Z,,,,,13.2,55,
2017-12-22T06:44:13.900Z,,,,,13.2,55,
2017-12-22T06:44:23.899Z,,,,,13.2,55,
2017-12-22T06:44:33.900Z,,,,,13.2,55,
2017-12-22T06:44:43.899Z,,,,,13.2,55,
2017-12-22T06:44:53.899Z,,,,,13.2,55,
2017-12-22T06:45:04.012Z,,,,,13.2,55,
2017-12-22T06:45:13.899Z,,,,,13.2,55,
2017-12-22T06:45:23.899Z,,,,,13.2,55,
2017-12-22T06:45:33.899Z,,,,,13.2,55,
2017-12-22T06:45:43.899Z,,,,,13.2,55,
2017-12-22T06:45:53.900Z,,,,,13.2,55,
2017-12-22T06:46:03.989Z,,,,,13.2,55,
2017-12-22T06:46:13.900Z,,,,,13.2,55,
2017-12-22T06:46:23.899Z,,,,,13.2,55,
2017-12-22T06:46:33.900Z,,,,,13.2,55,
2017-12-22T06:46:44.899Z,,,,,13.2,55,
2017-12-22T06:46:53.899Z,,,,,13.2,55,
2017-12-22T06:47:03.989Z,,,,,13.2,55,
2017-12-22T06:47:13.901Z,,,,,13.2,55,
2017-12-22T06:47:23.901Z,,,,,13.2,55,
2017-12-22T06:47:33.900Z,,,,,13.2,55,
2017-12-22T06:47:43.900Z,,,,,13.2,55,
2017-12-22T06:47:53.900Z,,,,,13.2,55,
2017-12-22T06:48:03.981Z,,,,,13.2,55,
2017-12-22T06:48:13.900Z,,,,,13.2,55,
2017-12-22T06:48:23.900Z,,,,,13.2,55,
2017-12-22T06:48:33.900Z,,,,,13.2,55,
2017-12-22T06:48:43.901Z,,,,,13.2,55,
2017-12-22T06:48:53.901Z,,,,,13.2,55,
2017-12-22T06:49:03.990Z,,,,,13.2,55,
2017-12-22T06:49:13.900Z,,,,,13.2,55,
2017-12-22T06:49:23.900Z,,,,,13.2,55,
2017-12-22T06:49:38.920Z,,,,,13.2,55,
2017-12-22T06:49:43.900Z,,,,,13.2,55,
2017-12-22T06:49:53.900Z,,,,,13.2,55,
2017-12-22T06:50:04.030Z,,,,,13.2,55,
2017-12-22T06:50:13.900Z,,,,,13.2,55,
2017-12-22T06:50:23.900Z,,,,,13.2,55,
2017-12-22T06:50:33.904Z,,,,,13.2,55,
2017-12-22T06:50:43.900Z,,,,,13.2,55,
2017-12-22T06:50:53.900Z,,,,,13.2,55,
2017-12-22T06:51:03.990Z,,,,,13.2,55,
2017-12-22T06:51:13.900Z,,,,,13.2,55,
2017-12-22T06:51:23.900Z,,,,,13.2,55,
2017-12-22T06:51:33.901Z,,,,,13.2,55,
2017-12-22T06:51:43.900Z,,,,,13.2,55,
2017-12-22T06:51:53.900Z,,,,,13.2,55,
2017-12-22T06:52:11.352Z,,,,,13.2,55,
2017-12-22T06:52:13.900Z,,,,,13.2,55,
2017-12-22T06:52:28.920Z,,,,,13.2,55,
2017-12-22T06:52:33.901Z,5,0,0,0,13.2,55,13
2017-12-22T06:52:43.900Z,,,,,13.2,55,
2017-12-22T06:52:53.901Z,,,,,13.2,55,
2017-12-22T06:53:03.990Z,,,,,13.2,55,
2017-12-22T06:53:13.900Z,,,,,13.2,55,
2017-12-22T06:53:23.901Z,,,,,13.2,55,
2017-12-22T06:53:33.900Z,,,,,13.2,55,
2017-12-22T06:53:43.901Z,,,,,13.2,55,
2017-12-22T06:53:53.900Z,,,,,13.2,55,
2017-12-22T06:54:03.980Z,,,,,13.2,55,
2017-12-22T06:54:13.902Z,,,,,13.2,55,
2017-12-22T06:54:27.512Z,,,,,13.2,55,
2017-12-22T06:54:33.932Z,,,,,13.2,55,
2017-12-22T06:54:43.929Z,,,,,13.2,55,
2017-12-22T06:54:53.901Z,,,,,13.2,55,
2017-12-22T06:55:03.981Z,,,,,13.2,55,
2017-12-22T06:55:19.920Z,,,,,13.2,55,
2017-12-22T06:55:23.901Z,,,,,13.2,55,
2017-12-22T06:55:33.902Z,,,,,13.2,55,
2017-12-22T06:55:43.901Z,,,,,13.2,55,
2017-12-22T06:55:53.903Z,,,,,13.2,55,
2017-12-22T06:56:03.982Z,,,,,13.2,55,
2017-12-22T06:56:13.978Z,,,,,13.2,55,
2017-12-22T06:56:23.915Z,,,,,13.2,55,
2017-12-22T06:56:33.901Z,,,,,13.2,55,
2017-12-22T06:56:43.901Z,,,,,13.2,55,
2017-12-22T06:56:53.902Z,,,,,13.2,55,
2017-12-22T06:57:03.991Z,,,,,13.2,55,
2017-12-22T06:57:13.901Z,,,,,13.2,55,
2017-12-22T06:57:23.901Z,,,,,13.2,55,
2017-12-22T06:57:33.902Z,,,,,13.2,55,
2017-12-22T06:57:43.901Z,,,,,13.2,55,
2017-12-22T06:57:53.904Z,,,,,13.2,55,
2017-12-22T06:58:03.991Z,,,,,13.2,55,
2017-12-22T06:58:13.902Z,,,,,13.2,55,
2017-12-22T06:58:23.901Z,,,,,13.2,55,
2017-12-22T06:58:33.906Z,,,,,13.2,55,
2017-12-22T06:58:43.901Z,,,,,13.2,55,
2017-12-22T06:58:53.901Z,,,,,13.2,55,
2017-12-22T06:59:04.009Z,,,,,13.2,55,
2017-12-22T06:59:13.902Z,,,,,13.2,55,
2017-12-22T06:59:23.904Z,,,,,13.2,55,
2017-12-22T06:59:33.903Z,,,,,13.2,55,
2017-12-22T06:59:43.901Z,,,,,13.2,55,
2017-12-22T06:59:53.904Z,,,,,13.2,55,
2017-12-22T07:00:03.991Z,,,,,13.2,55,
2017-12-22T07:00:13.902Z,,,,,13.2,55,
2017-12-22T07:00:23.902Z,,,,,13.2,55,
2017-12-22T07:00:33.938Z,,,,,13.2,55,
2017-12-22T07:00:44.024Z,,,,,13.2,55,
2017-12-22T07:00:53.901Z,,,,,13.2,55,
2017-12-22T07:01:03.991Z,,,,,13.2,55,
2017-12-22T07:01:13.902Z,,,,,13.2,55,
2017-12-22T07:01:23.902Z,,,,,13.2,55,
2017-12-22T07:01:33.901Z,,,,,13.2,55,
2017-12-22T07:01:43.902Z,,,,,13.2,55,
2017-12-22T07:01:53.902Z,,,,,13.2,55,
2017-12-22T07:02:03.982Z,,,,,13.2,55,
2017-12-22T07:02:13.904Z,,,,,13.2,55,
2017-12-22T07:02:24.901Z,,,,,13.2,55,
2017-12-22T07:02:33.902Z,,,,,13.2,55,
2017-12-22T07:02:43.902Z,,,,,13.2,55,
2017-12-22T07:02:53.902Z,,,,,13.2,55,
2017-12-22T07:03:03.992Z,,,,,13.2,55,
2017-12-22T07:03:13.902Z,,,,,13.2,55,
2017-12-22T07:03:23.902Z,,,,,13.2,55,
2017-12-22T07:03:33.903Z,,,,,13.2,55,
2017-12-22T07:03:43.902Z,,,,,13.2,55,
2017-12-22T07:03:53.902Z,,,,,13.2,55,
2017-12-22T07:04:03.992Z,,,,,13.2,55,
2017-12-22T07:04:13.904Z,,,,,13.2,55,
2017-12-22T07:04:23.902Z,,,,,13.2,55,
2017-12-22T07:04:33.902Z,,,,,13.2,55,
2017-12-22T07:04:43.902Z,,,,,13.2,55,
2017-12-22T07:04:53.904Z,,,,,13.2,55,
2017-12-22T07:05:03.992Z,,,,,13.2,55,
2017-12-22T07:05:14.894Z,,,,,13.2,55,
2017-12-22T07:05:23.902Z,,,,,13.2,55,
2017-12-22T07:05:33.902Z,,,,,13.2,55,
2017-12-22T07:05:43.902Z,,,,,13.2,55,
2017-12-22T07:05:53.902Z,,,,,13.2,55,
2017-12-22T07:06:03.992Z,,,,,13.2,55,
2017-12-22T07:06:13.902Z,,,,,13.2,55,
2017-12-22T07:06:23.903Z,,,,,13.2,55,
2017-12-22T07:06:33.902Z,,,,,13.2,55,
2017-12-22T07:06:43.902Z,,,,,13.2,55,
2017-12-22T07:06:53.902Z,,,,,13.2,55,
2017-12-22T07:07:03.992Z,,,,,13.2,55,
2017-12-22T07:07:13.903Z,,,,,13.2,55,
2017-12-22T07:07:23.902Z,,,,,13.2,55,
2017-12-22T07:07:33.905Z,,,,,13.2,55,
2017-12-22T07:07:43.902Z,,,,,13.2,55,
2017-12-22T07:07:53.902Z,,,,,13.2,55,
2017-12-22T07:08:04.983Z,,,,,13.2,55,
2017-12-22T07:08:13.902Z,,,,,13.2,55,
2017-12-22T07:08:23.903Z,,,,,13.2,55,
2017-12-22T07:08:33.903Z,,,,,13.2,55,
2017-12-22T07:08:43.903Z,,,,,13.2,55,
2017-12-22T07:08:53.904Z,,,,,13.2,55,
2017-12-22T07:09:03.983Z,,,,,13.2,55,
2017-12-22T07:09:13.903Z,,,,,13.2,55,
2017-12-22T07:09:23.903Z,,,,,13.2,55,
2017-12-22T07:09:33.903Z,,,,,13.2,55,
2017-12-22T07:09:43.903Z,,,,,13.2,55,
2017-12-22T07:09:53.903Z,,,,,13.2,55,
2017-12-22T07:10:03.983Z,,,,,13.2,55,
2017-12-22T07:10:13.960Z,,,,,13.2,55,
2017-12-22T07:10:29.208Z,,,,,13.2,55,
2017-12-22T07:10:33.903Z,,,,,13.2,55,
2017-12-22T07:10:43.903Z,,,,,13.2,55,
2017-12-22T07:10:58.923Z,,,,,13.2,55,
2017-12-22T07:11:03.993Z,,,,,13.2,55,
2017-12-22T07:11:13.905Z,,,,,13.2,55,
2017-12-22T07:11:23.903Z,,,,,13.2,55,
2017-12-22T07:11:33.989Z,,,,,13.2,55,
2017-12-22T07:11:43.903Z,,,,,13.2,55,
2017-12-22T07:11:53.903Z,,,,,13.2,55,
2017-12-22T07:12:03.993Z,,,,,13.2,55,
2017-12-22T07:12:13.912Z,,,,,13.2,55,
2017-12-22T07:12:24.956Z,,,,,13.2,55,
2017-12-22T07:12:33.903Z,,,,,13.2,55,
2017-12-22T07:12:43.903Z,,,,,13.2,55,
2017-12-22T07:12:53.945Z,,,,,13.2,55,
2017-12-22T07:13:03.994Z,,,,,13.2,55,
2017-12-22T07:13:13.912Z,,,,,13.2,55,
2017-12-22T07:13:23.903Z,,,,,13.2,55,
2017-12-22T07:13:33.903Z,,,,,13.2,55,
2017-12-22T07:13:43.903Z,,,,,13.2,55,
2017-12-22T07:13:53.903Z,,,,,13.2,55,
2017-12-22T07:14:03.993Z,,,,,13.2,55,
2017-12-22T07:14:13.903Z,,,,,13.2,55,
2017-12-22T07:14:23.907Z,,,,,13.2,55,
2017-12-22T07:14:33.903Z,,,,,13.2,55,
2017-12-22T07:14:43.903Z,,,,,13.2,55,
2017-12-22T07:14:53.903Z,,,,,13.2,55,
2017-12-22T07:15:03.994Z,,,,,13.2,55,
2017-12-22T07:15:13.905Z,,,,,13.2,55,
2017-12-22T07:15:23.905Z,,,,,13.2,55,
2017-12-22T07:15:33.904Z,,,,,13.2,55,
2017-12-22T07:15:43.904Z,,,,,13.2,55,
2017-12-22T07:15:53.904Z,,,,,13.2,55,
2017-12-22T07:16:03.983Z,,,,,13.2,55,
2017-12-22T07:16:13.904Z,,,,,13.2,55,
2017-12-22T07:16:23.904Z,,,,,13.2,55,
2017-12-22T07:16:33.904Z,,,,,13.2,55,
2017-12-22T07:16:43.904Z,,,,,13.2,55,
2017-12-22T07:16:53.904Z,,,,,13.2,55,
2017-12-22T07:17:03.984Z,,,,,13.2,55,
2017-12-22T07:17:13.904Z,,,,,13.2,55,
2017-12-22T07:17:23.905Z,,,,,13.2,55,
2017-12-22T07:17:33.904Z,,,,,13.2,55,
2017-12-22T07:17:43.906Z,,,,,13.2,55,
2017-12-22T07:17:53.904Z,,,,,13.2,55,
2017-12-22T07:18:03.984Z,,,,,13.2,55,
2017-12-22T07:18:13.904Z,,,,,13.2,55,
2017-12-22T07:18:23.904Z,,,,,13.2,55,
2017-12-22T07:18:33.904Z,,,,,13.2,55,
2017-12-22T07:18:43.905Z,,,,,13.2,55,
2017-12-22T07:18:53.904Z,,,,,13.2,55,
2017-12-22T07:19:03.994Z,,,,,13.2,55,
2017-12-22T07:19:13.904Z,,,,,13.2,55,
2017-12-22T07:19:23.904Z,,,,,13.2,55,
2017-12-22T07:19:33.905Z,,,,,13.2,55,
2017-12-22T07:19:43.904Z,,,,,13.2,55,
2017-12-22T07:19:53.904Z,,,,,13.2,55,
2017-12-22T07:20:03.994Z,,,,,13.2,55,
2017-12-22T07:20:13.904Z,,,,,13.2,55,
2017-12-22T07:20:23.905Z,,,,,13.2,55,
2017-12-22T07:20:33.904Z,,,,,13.2,55,
2017-12-22T07:20:43.922Z,,,,,13.2,55,
2017-12-22T07:20:54.896Z,,,,,13.2,55,
2017-12-22T07:21:03.997Z,,,,,13.2,55,
2017-12-22T07:21:13.904Z,,,,,13.2,55,
2017-12-22T07:21:23.904Z,,,,,13.2,55,
2017-12-22T07:21:33.905Z,,,,,13.2,55,
2017-12-22T07:21:43.904Z,,,,,13.2,55,
2017-12-22T07:21:53.905Z,,,,,13.2,55,
2017-12-22T07:22:04.020Z,,,,,13.2,55,
2017-12-22T07:22:13.905Z,,,,,13.2,55,
2017-12-22T07:22:23.904Z,,,,,13.2,55,
2017-12-22T07:22:33.905Z,,,,,13.2,55,
2017-12-22T07:22:43.904Z,,,,,13.2,55,
2017-12-22T07:22:53.952Z,,,,,13.2,55,
2017-12-22T07:23:03.995Z,,,,,13.2,55,
2017-12-22T07:23:13.905Z,,,,,13.2,55,
2017-12-22T07:23:23.905Z,,,,,13.2,55,
2017-12-22T07:23:33.905Z,,,,,13.2,55,
2017-12-22T07:23:44.900Z,,,,,13.2,55,
2017-12-22T07:23:53.905Z,,,,,13.2,55,
2017-12-22T07:24:04.003Z,,,,,13.2,55,
2017-12-22T07:24:13.905Z,,,,,13.2,55,
2017-12-22T07:24:23.905Z,,,,,13.2,55,
2017-12-22T07:24:33.905Z,,,,,13.2,55,
2017-12-22T07:24:43.905Z,,,,,13.2,55,
2017-12-22T07:24:53.905Z,,,,,13.2,55,
2017-12-22T07:25:03.985Z,,,,,13.2,55,
2017-12-22T07:25:13.912Z,,,,,13.2,55,
2017-12-22T07:25:23.905Z,,,,,13.2,55,
2017-12-22T07:25:33.905Z,,,,,13.2,55,
2017-12-22T07:25:43.908Z,,,,,13.2,55,
2017-12-22T07:25:53.906Z,,,,,13.2,55,
2017-12-22T07:26:03.995Z,,,,,13.2,55,
2017-12-22T07:26:13.905Z,,,,,13.2,55,
2017-12-22T07:26:23.906Z,,,,,13.2,55,
2017-12-22T07:26:38.928Z,,,,,13.2,55,
2017-12-22T07:26:43.905Z,,,,,13.2,55,
2017-12-22T07:26:53.905Z,,,,,13.2,55,
2017-12-22T07:27:03.995Z,,,,,13.2,55,
2017-12-22T07:27:13.905Z,,,,,13.2,55,
2017-12-22T07:27:23.906Z,,,,,13.2,55,
2017-12-22T07:27:33.906Z,,,,,13.2,55,
2017-12-22T07:27:43.905Z,,,,,13.2,55,
2017-12-22T07:27:53.905Z,,,,,13.2,55,
2017-12-22T07:28:03.995Z,,,,,13.2,55,
2017-12-22T07:28:13.905Z,,,,,13.2,55,
2017-12-22T07:28:23.909Z,,,,,13.2,55,
2017-12-22T07:28:33.906Z,,,,,13.2,55,
2017-12-22T07:28:43.905Z,,,,,13.2,55,
2017-12-22T07:28:53.906Z,,,,,13.2,55,
2017-12-22T07:29:03.996Z,,,,,13.2,55,
2017-12-22T07:29:13.906Z,,,,,13.2,55,
2017-12-22T07:29:29.102Z,,,,,13.2,55,
2017-12-22T07:29:33.905Z,,,,,13.2,55,
2017-12-22T07:29:43.906Z,,,,,13.2,55,
2017-12-22T07:29:54.947Z,,,,,13.2,55,
2017-12-22T07:30:03.996Z,,,,,13.2,55,
2017-12-22T07:30:13.906Z,,,,,13.2,55,
2017-12-22T07:30:23.906Z,,,,,13.2,55,
2017-12-22T07:30:33.906Z,,,,,13.2,55,
2017-12-22T07:30:43.906Z,,,,,13.2,55,
2017-12-22T07:30:53.911Z,,,,,13.2,55,
2017-12-22T07:31:03.996Z,,,,,13.2,55,
2017-12-22T07:31:13.907Z,,,,,13.2,55,
2017-12-22T07:31:23.908Z,,,,,13.2,55,
2017-12-22T07:31:33.906Z,,,,,13.2,55,
2017-12-22T07:31:43.906Z,,,,,13.2,55,
2017-12-22T07:31:53.906Z,,,,,13.2,55,
2017-12-22T07:32:03.996Z,,,,,13.2,55,
2017-12-22T07:32:18.926Z,,,,,13.2,55,
