Time,PrimT,PrimTSet,HwTSet,HwTOutlet,HwActive,ChActive,ActPow
2018-02-11T13:34:44.930Z,,,55,23.5,,,
2018-02-11T13:34:54.930Z,35.7,,55,23.5,,,
2018-02-11T13:35:04.930Z,,,55,23.5,,,
2018-02-11T13:35:14.931Z,,,55,23.5,,,
2018-02-11T13:35:24.930Z,,,55,23.5,,,
2018-02-11T13:35:34.930Z,,,55,23.4,,,
2018-02-11T13:35:44.930Z,,,55,23.4,,,
2018-02-11T13:35:54.930Z,,,55,23.4,,,
2018-02-11T13:36:04.930Z,35.6,,55,23.4,,,
2018-02-11T13:36:14.930Z,,,55,23.4,,,
2018-02-11T13:36:24.934Z,,,55,23.4,,,
2018-02-11T13:36:34.930Z,,,55,23.4,,,
2018-02-11T13:36:44.930Z,,,55,23.4,,,
2018-02-11T13:36:54.936Z,,,55,23.2,,,
2018-02-11T13:37:09.952Z,,,55,23.2,,,
2018-02-11T13:37:14.930Z,,,55,23.2,,,
2018-02-11T13:37:24.930Z,,,55,23.2,,,
2018-02-11T13:37:34.930Z,,,55,23.2,,,
2018-02-11T13:37:44.930Z,35.4,,55,23.2,,,
2018-02-11T13:37:54.931Z,,,55,23.1,,,
2018-02-11T13:38:04.930Z,,,55,23.1,,,
2018-02-11T13:38:14.933Z,35.4,5,55,23.1,0,0,0
2018-02-11T13:38:24.931Z,,,55,23.1,,,
2018-02-11T13:38:34.932Z,,,55,23.1,,,
2018-02-11T13:38:44.931Z,,,55,23.1,,,
2018-02-11T13:38:54.931Z,,,55,23.1,,,
2018-02-11T13:39:04.931Z,35.3,,55,23.1,,,
2018-02-11T13:39:14.931Z,,,55,23,,,
2018-02-11T13:39:24.932Z,,,55,23,,,
2018-02-11T13:39:34.931Z,,,55,23,,,
2018-02-11T13:39:44.931Z,,,55,23,,,
2018-02-11T13:40:00.182Z,,,55,23,,,
2018-02-11T13:40:04.933Z,,,55,23,,,
2018-02-11T13:40:14.931Z,,,55,23,,,
2018-02-11T13:40:24.931Z,,,55,23,,,
2018-02-11T13:40:34.931Z,35.2,,55,22.8,,,
2018-02-11T13:40:44.934Z,,,55,22.8,,,
2018-02-11T13:40:54.931Z,,,55,22.8,,,
2018-02-11T13:41:04.931Z,,,55,22.8,,,
2018-02-11T13:41:14.932Z,,,55,22.8,,,
2018-02-11T13:41:24.931Z,,,55,22.8,,,
2018-02-11T13:41:34.931Z,,,55,22.8,,,
2018-02-11T13:41:44.931Z,,,55,22.7,,,
2018-02-11T13:41:54.931Z,35.1,,55,22.7,,,
2018-02-11T13:42:04.934Z,35.2,,55,22.7,,,
2018-02-11T13:42:14.931Z,35.1,,,,,,
2018-02-11T13:42:24.931Z,,,55,22.7,,,
2018-02-11T13:42:34.931Z,,,55,22.7,,,
2018-02-11T13:42:44.932Z,,,55,22.7,,,
2018-02-11T13:42:54.931Z,,,55,22.7,,,
2018-02-11T13:43:04.931Z,,,55,22.5,,,
2018-02-11T13:43:14.931Z,,,55,22.5,,,
2018-02-11T13:43:24.931Z,34.9,,55,22.5,,,
2018-02-11T13:43:34.932Z,34.9,,55,22.5,,,
2018-02-11T13:43:44.931Z,,,55,22.5,,,
2018-02-11T13:43:54.931Z,,,55,22.5,,,
2018-02-11T13:44:04.931Z,,,55,22.5,,,
2018-02-11T13:44:24.931Z,,,55,22.4,,,
2018-02-11T13:44:34.931Z,,,55,22.4,,,
2018-02-11T13:44:44.931Z,,,55,22.4,,,
2018-02-11T13:44:54.932Z,34.8,,55,22.4,,,
2018-02-11T13:45:04.932Z,,,55,22.4,,,
2018-02-11T13:45:14.932Z,,,55,22.4,,,
2018-02-11T13:45:24.933Z,,,55,22.4,,,
2018-02-11T13:45:34.931Z,,,55,22.3,,,
2018-02-11T13:45:44.932Z,,,55,22.3,,,
2018-02-11T13:45:54.932Z,,,55,22.3,,,
2018-02-11T13:46:04.932Z,,,55,22.3,,,
2018-02-11T13:46:14.932Z,,0,55,26.9,1,0,122
2018-02-11T13:46:24.934Z,38.6,59,55,30.5,0,0,0
2018-02-11T13:46:34.932Z,40.8,,,,,,
2018-02-11T13:46:44.933Z,41.9,,55,27.6,,,
2018-02-11T13:46:54.933Z,42.8,,,,,,
2018-02-11T13:47:04.932Z,43.4,,55,27.2,,,
2018-02-11T13:47:14.931Z,43.6,,55,26.8,,,
2018-02-11T13:47:24.933Z,,5,,,,,
2018-02-11T13:47:34.932Z,43.7,,55,27.5,,,
2018-02-11T13:47:44.932Z,43.6,,55,28.2,,,
2018-02-11T13:48:04.934Z,,,55,29.2,,,
2018-02-11T13:48:14.932Z,,,55,29.4,,,
2018-02-11T13:48:24.932Z,,,55,29.7,,,
2018-02-11T13:48:34.932Z,,,55,30.1,,,
2018-02-11T13:48:44.932Z,43.7,,55,30.2,,,
2018-02-11T13:48:54.932Z,,,55,30.4,,,
2018-02-11T13:49:04.933Z,43.6,,55,30.6,,,
2018-02-11T13:49:14.932Z,,,55,30.7,,,
2018-02-11T13:49:24.932Z,43.7,,55,30.9,,,
2018-02-11T13:49:34.932Z,,,55,31,,,
2018-02-11T13:49:44.933Z,,,55,31.1,,,
2018-02-11T13:49:55.927Z,,,55,31.1,,,
2018-02-11T13:50:04.932Z,,,55,31.2,,,
2018-02-11T13:50:24.932Z,,,55,31.4,,,
2018-02-11T13:50:34.932Z,,,55,31.5,,,
2018-02-11T13:50:44.935Z,,,55,31.5,,,
2018-02-11T13:50:54.932Z,,,55,31.6,,,
2018-02-11T13:51:04.933Z,,,55,31.6,,,
2018-02-11T13:51:24.932Z,,,55,31.7,,,
2018-02-11T13:51:34.933Z,,,55,31.7,,,
2018-02-11T13:51:54.932Z,,,55,31.9,,,
2018-02-11T13:52:04.933Z,,,55,31.9,,,
2018-02-11T13:52:14.932Z,,,55,31.9,,,
2018-02-11T13:52:24.933Z,,,55,31.9,,,
2018-02-11T13:52:34.932Z,,,55,31.9,,,
2018-02-11T13:52:45.981Z,43.6,,55,32,,,
2018-02-11T13:52:54.935Z,,,55,32,,,
2018-02-11T13:53:04.934Z,,,55,32,,,
2018-02-11T13:53:24.932Z,,,55,32,,,
2018-02-11T13:53:34.932Z,,,55,32,,,
2018-02-11T13:53:44.933Z,,,55,32,,,
2018-02-11T13:53:54.933Z,,,55,32,,,
2018-02-11T13:54:04.933Z,43.5,,55,32,,,
2018-02-11T13:54:24.932Z,,,55,32,,,
2018-02-11T13:54:34.933Z,,,55,31.9,,,
2018-02-11T13:54:54.934Z,,,55,31.9,,,
2018-02-11T13:55:04.933Z,,,55,31.9,,,
2018-02-11T13:55:24.933Z,43.4,,55,31.9,,,
2018-02-11T13:55:39.953Z,,,55,31.9,,,
2018-02-11T13:55:44.933Z,,,55,31.9,,,
2018-02-11T13:55:54.934Z,,,55,31.9,,,
2018-02-11T13:56:04.933Z,,,55,31.7,,,
2018-02-11T13:56:14.933Z,43.3,,,,,,
2018-02-11T13:56:24.933Z,,,55,31.7,,,
2018-02-11T13:56:34.933Z,,,55,31.7,,,
2018-02-11T13:56:54.934Z,,,55,31.7,,,
2018-02-11T13:57:05.929Z,,,55,31.6,,,
2018-02-11T13:57:14.933Z,43.2,,,,,,
2018-02-11T13:57:24.933Z,,,55,31.6,,,
2018-02-11T13:57:35.120Z,,,55,31.6,,,
2018-02-11T13:57:54.934Z,,,55,31.6,,,
2018-02-11T13:58:04.934Z,43.1,,55,31.5,,,
2018-02-11T13:58:24.933Z,,,55,31.5,,,
2018-02-11T13:58:34.933Z,,,55,31.5,,,
2018-02-11T13:58:44.933Z,43,,,,,,
2018-02-11T13:58:54.934Z,,,55,31.4,,,
2018-02-11T13:59:04.933Z,,,55,31.4,,,
2018-02-11T13:59:24.934Z,,,55,31.4,,,
2018-02-11T13:59:34.934Z,42.8,,,,,,
2018-02-11T13:59:44.934Z,,,55,31.2,,,
2018-02-11T13:59:54.935Z,,,55,31.2,,,
2018-02-11T14:00:04.934Z,,,55,31.2,,,
2018-02-11T14:00:14.933Z,,,55,31.2,,,
2018-02-11T14:00:24.934Z,,,55,31.1,,,
2018-02-11T14:00:34.934Z,42.7,,55,31.1,,,
2018-02-11T14:00:54.935Z,,,55,31.1,,,
2018-02-11T14:01:04.934Z,,,55,31.1,,,
2018-02-11T14:01:14.934Z,42.6,,,,,,
2018-02-11T14:01:24.934Z,,,55,31,,,
2018-02-11T14:01:34.934Z,,,55,31,,,
2018-02-11T14:01:54.934Z,,,55,30.9,,,
2018-02-11T14:02:04.934Z,42.5,,55,30.9,,,
2018-02-11T14:02:24.934Z,,,55,30.7,,,
2018-02-11T14:02:34.934Z,,,55,30.7,,,
2018-02-11T14:02:54.934Z,,,55,30.7,,,
2018-02-11T14:03:04.934Z,42.4,,55,30.6,,,
2018-02-11T14:03:24.934Z,,,55,30.6,,,
2018-02-11T14:03:34.935Z,,,55,30.5,,,
2018-02-11T14:03:44.934Z,42.3,,,,,,
2018-02-11T14:03:54.934Z,,,55,30.5,,,
2018-02-11T14:04:04.934Z,,,55,30.5,,,
2018-02-11T14:04:24.934Z,,,55,30.4,,,
2018-02-11T14:04:34.934Z,,,55,30.4,,,
2018-02-11T14:04:44.934Z,42.2,,,,,,
2018-02-11T14:04:54.935Z,,,55,30.2,,,
2018-02-11T14:05:04.935Z,,,55,30.2,,,
2018-02-11T14:05:14.934Z,42,,,,,,
2018-02-11T14:05:24.934Z,,,55,30.1,,,
2018-02-11T14:05:35.929Z,,,55,30.1,,,
2018-02-11T14:05:54.935Z,,,55,30.1,,,
2018-02-11T14:06:14.936Z,41.9,,55,30.1,,,
2018-02-11T14:06:24.934Z,,,55,30,,,
2018-02-11T14:06:34.935Z,,,55,30,,,
2018-02-11T14:06:54.935Z,,,55,29.9,,,
2018-02-11T14:07:04.935Z,41.8,,55,29.9,,,
2018-02-11T14:07:24.935Z,,,55,29.7,,,
2018-02-11T14:07:35.064Z,,,55,29.7,,,
2018-02-11T14:07:54.935Z,41.7,,55,29.7,,,
2018-02-11T14:08:04.935Z,,,55,29.6,,,
2018-02-11T14:08:29.955Z,,,55,29.6,,,
2018-02-11T14:08:34.936Z,,,55,29.4,,,
2018-02-11T14:08:44.934Z,41.6,,,,,,
2018-02-11T14:08:54.936Z,,,55,29.4,,,
2018-02-11T14:09:04.935Z,,,55,29.4,,,
2018-02-11T14:09:24.935Z,,,55,29.3,,,
2018-02-11T14:09:34.935Z,41.5,,55,29.3,,,
2018-02-11T14:09:54.936Z,,,55,29.2,,,
2018-02-11T14:10:04.935Z,,,55,29.2,,,
2018-02-11T14:10:24.935Z,41.4,,55,29.2,,,
2018-02-11T14:10:34.937Z,,,55,29,,,
2018-02-11T14:10:54.935Z,,,55,29,,,
2018-02-11T14:11:04.936Z,,,55,28.9,,,
2018-02-11T14:11:24.935Z,41.2,,55,28.9,,,
2018-02-11T14:11:34.937Z,,,55,28.9,,,
2018-02-11T14:11:54.935Z,,,55,28.7,,,
2018-02-11T14:12:14.935Z,41.1,,55,28.7,,,
2018-02-11T14:12:24.935Z,,,55,28.6,,,
2018-02-11T14:12:34.935Z,,,55,28.6,,,
2018-02-11T14:12:54.935Z,,,55,28.6,,,
2018-02-11T14:13:04.935Z,,,55,28.5,,,
2018-02-11T14:13:14.935Z,41,,,,,,
2018-02-11T14:13:24.935Z,,,55,28.5,,,
2018-02-11T14:13:34.936Z,,,55,28.5,,,
2018-02-11T14:13:54.937Z,,,55,28.3,,,
2018-02-11T14:14:09.955Z,40.9,,,,,,
2018-02-11T14:14:14.935Z,,,55,28.3,,,
2018-02-11T14:14:24.935Z,,,55,28.3,,,
2018-02-11T14:14:44.935Z,,,55,28.2,,,
2018-02-11T14:15:04.936Z,,,55,28.2,,,
2018-02-11T14:15:14.935Z,40.8,,,,,,
2018-02-11T14:15:24.936Z,,,55,28,,,
2018-02-11T14:15:44.936Z,,,55,28,,,
2018-02-11T14:15:54.936Z,,,55,27.9,,,
2018-02-11T14:16:04.936Z,,,55,27.9,,,
2018-02-11T14:16:14.935Z,40.7,,,,,,
2018-02-11T14:16:24.936Z,,,55,27.7,,,
2018-02-11T14:16:34.936Z,,,55,27.7,,,
2018-02-11T14:16:54.937Z,,,55,27.7,,,
2018-02-11T14:17:14.936Z,40.6,,55,27.7,,,
2018-02-11T14:17:24.936Z,,,55,27.6,,,
2018-02-11T14:17:34.936Z,,,55,27.6,,,
2018-02-11T14:17:54.937Z,,,55,27.5,,,
2018-02-11T14:18:04.937Z,40.5,,55,27.5,,,
2018-02-11T14:18:14.936Z,,,55,27.5,,,
2018-02-11T14:18:24.936Z,,,55,27.5,,,
2018-02-11T14:18:34.936Z,,,55,27.3,,,
2018-02-11T14:18:54.936Z,,,55,27.3,,,
2018-02-11T14:19:04.936Z,40.3,,,,,,
2018-02-11T14:19:14.936Z,,,55,27.3,,,
2018-02-11T14:19:24.936Z,,,55,27.2,,,
2018-02-11T14:19:44.936Z,,,55,27.2,,,
2018-02-11T14:19:54.957Z,,,55,27,,,
2018-02-11T14:20:04.936Z,40.2,,55,27,,,
2018-02-11T14:20:24.936Z,,,55,27,,,
2018-02-11T14:20:44.936Z,,,55,27,,,
2018-02-11T14:20:54.937Z,,,55,26.9,,,
2018-02-11T14:21:04.937Z,40.1,,55,26.9,,,
2018-02-11T14:21:24.936Z,,,55,26.8,,,
2018-02-11T14:21:34.936Z,,,55,26.8,,,
2018-02-11T14:21:54.937Z,,,55,26.8,,,
2018-02-11T14:22:04.937Z,40,,,,,,
2018-02-11T14:22:14.936Z,,,55,26.6,,,
2018-02-11T14:22:24.937Z,,,55,26.6,,,
2018-02-11T14:22:44.945Z,,,55,26.6,,,
2018-02-11T14:22:54.938Z,39.9,,55,26.5,,,
2018-02-11T14:23:04.937Z,39.9,,55,26.5,,,
2018-02-11T14:23:14.936Z,,,55,26.5,,,
2018-02-11T14:23:34.937Z,,,55,26.5,,,
2018-02-11T14:23:44.937Z,,,55,26.3,,,
2018-02-11T14:24:05.928Z,39.8,,55,26.3,,,
2018-02-11T14:24:14.937Z,,,55,26.3,,,
2018-02-11T14:24:24.938Z,,,55,26.2,,,
2018-02-11T14:24:44.937Z,,,55,26.2,,,
2018-02-11T14:24:54.937Z,,,55,26.2,,,
2018-02-11T14:25:14.937Z,39.6,,55,26.2,,,
2018-02-11T14:25:24.937Z,,,55,26.1,,,
2018-02-11T14:25:44.937Z,,,55,26.1,,,
2018-02-11T14:25:54.938Z,,,55,26.1,,,
2018-02-11T14:26:04.937Z,39.5,,,,,,
2018-02-11T14:26:14.937Z,,,55,25.9,,,
2018-02-11T14:26:24.937Z,,,55,25.9,,,
2018-02-11T14:26:44.937Z,,,55,25.9,,,
2018-02-11T14:26:55.993Z,,,55,25.8,,,
2018-02-11T14:27:14.938Z,39.4,,55,25.8,,,
2018-02-11T14:27:24.937Z,,,55,25.8,,,
2018-02-11T14:27:44.938Z,,,55,25.6,,,
2018-02-11T14:27:54.937Z,,,55,25.6,,,
2018-02-11T14:28:14.938Z,39.3,,55,25.6,,,
2018-02-11T14:28:25.937Z,,,55,25.6,,,
2018-02-11T14:28:34.938Z,,,55,25.5,,,
2018-02-11T14:28:44.937Z,,,55,25.5,,,
2018-02-11T14:28:54.937Z,,,55,25.5,,,
2018-02-11T14:29:14.939Z,39.1,,55,25.5,,,
2018-02-11T14:29:24.937Z,,,55,25.4,,,
2018-02-11T14:29:34.937Z,,,55,25.4,,,
2018-02-11T14:29:50.709Z,,,55,25.4,,,
2018-02-11T14:29:54.937Z,,,55,25.4,,,
2018-02-11T14:30:04.938Z,,,55,25.4,,,
2018-02-11T14:30:14.937Z,,,55,25.2,,,
2018-02-11T14:30:24.939Z,39,,55,25.2,,,
2018-02-11T14:30:34.937Z,,,55,25.2,,,
2018-02-11T14:30:44.939Z,,,55,25.2,,,
2018-02-11T14:30:54.939Z,,,55,25.2,,,
2018-02-11T14:31:04.938Z,,,55,25.1,,,
2018-02-11T14:31:16.218Z,38.9,,55,25.1,,,
2018-02-11T14:31:24.938Z,,,55,25.1,,,
2018-02-11T14:31:34.938Z,,,55,25.1,,,
2018-02-11T14:31:44.938Z,,,55,25.1,,,
2018-02-11T14:31:54.939Z,,,55,24.9,,,
2018-02-11T14:32:04.938Z,,,55,24.9,,,
2018-02-11T14:32:14.939Z,38.8,,55,24.9,,,
2018-02-11T14:32:24.940Z,,,55,24.9,,,
2018-02-11T14:32:44.938Z,,,55,24.8,,,
2018-02-11T14:32:54.940Z,,,55,24.8,,,
2018-02-11T14:33:04.938Z,,,55,24.8,,,
2018-02-11T14:33:14.938Z,,,55,24.8,,,
2018-02-11T14:33:24.938Z,,,55,24.8,,,
2018-02-11T14:33:34.938Z,38.6,,,,,,
2018-02-11T14:33:44.940Z,,,55,24.8,,,
2018-02-11T14:33:54.939Z,,,55,24.6,,,
2018-02-11T14:34:04.939Z,,,55,24.6,,,
2018-02-11T14:34:14.938Z,,,55,24.6,,,
2018-02-11T14:34:24.938Z,,,55,24.6,,,
2018-02-11T14:34:34.939Z,,,55,24.6,,,
2018-02-11T14:34:44.938Z,38.5,,55,24.6,,,
2018-02-11T14:34:54.939Z,,,55,24.5,,,
2018-02-11T14:35:14.938Z,,,55,24.5,,,
2018-02-11T14:35:24.938Z,,,55,24.5,,,
2018-02-11T14:35:34.939Z,,,55,24.5,,,
2018-02-11T14:35:44.939Z,38.4,,55,24.4,,,
2018-02-11T14:35:54.939Z,,,55,24.4,,,
2018-02-11T14:36:14.938Z,,,55,24.4,,,
2018-02-11T14:36:24.939Z,,,55,24.4,,,
2018-02-11T14:36:34.938Z,,,55,24.4,,,
2018-02-11T14:36:44.938Z,38.3,,55,24.2,,,
2018-02-11T14:36:55.936Z,,,55,24.2,,,
2018-02-11T14:37:04.939Z,,,55,24.2,,,
2018-02-11T14:37:14.939Z,,,55,24.2,,,
2018-02-11T14:37:24.939Z,,,55,24.2,,,
2018-02-11T14:37:34.938Z,,,55,24.2,,,
2018-02-11T14:37:44.939Z,,,55,24.1,,,
2018-02-11T14:37:54.938Z,,,55,24.1,,,
2018-02-11T14:38:04.940Z,38.1,,55,24.1,,,
2018-02-11T14:38:14.950Z,38.1,5,55,24.1,0,0,0
2018-02-11T14:38:24.939Z,,,55,24.1,,,
2018-02-11T14:38:34.944Z,,,55,24.1,,,
2018-02-11T14:38:44.939Z,,,55,23.9,,,
2018-02-11T14:38:54.939Z,,,55,23.9,,,
2018-02-11T14:39:04.939Z,38,,55,23.9,,,
2018-02-11T14:39:14.939Z,,,55,23.9,,,
2018-02-11T14:39:24.939Z,,,55,23.9,,,
2018-02-11T14:39:34.939Z,,,55,23.9,,,
2018-02-11T14:39:45.930Z,,,55,23.9,,,
2018-02-11T14:39:54.939Z,,,55,23.8,,,
2018-02-11T14:40:04.941Z,37.9,,55,23.8,,,
2018-02-11T14:40:14.939Z,37.9,,55,23.8,,,
2018-02-11T14:40:24.939Z,,,55,23.8,,,
2018-02-11T14:40:34.939Z,,,55,23.8,,,
2018-02-11T14:40:44.939Z,,,55,23.8,,,
2018-02-11T14:40:54.940Z,,,55,23.7,,,
2018-02-11T14:41:04.939Z,,,55,23.7,,,
2018-02-11T14:41:14.939Z,,,55,23.7,,,
2018-02-11T14:41:24.940Z,37.8,,55,23.7,,,
2018-02-11T14:41:34.939Z,,,55,23.7,,,
2018-02-11T14:41:44.939Z,,,55,23.7,,,
2018-02-11T14:41:54.940Z,,,55,23.5,,,
2018-02-11T14:42:04.939Z,,,55,23.7,,,
2018-02-11T14:42:14.940Z,,,55,23.5,,,
2018-02-11T14:42:24.939Z,,,55,23.5,,,
2018-02-11T14:42:39.959Z,,,55,23.5,,,
2018-02-11T14:42:44.939Z,37.7,,55,23.5,,,
2018-02-11T14:42:54.939Z,,,55,23.5,,,
2018-02-11T14:43:04.941Z,,,55,23.4,,,
2018-02-11T14:43:14.939Z,,,55,23.4,,,
2018-02-11T14:43:24.940Z,,,55,23.4,,,
2018-02-11T14:43:34.953Z,,,55,23.4,,,
2018-02-11T14:43:44.943Z,,,55,23.4,,,
2018-02-11T14:43:54.940Z,37.5,,55,23.4,,,
2018-02-11T14:44:04.940Z,,,55,23.4,,,
2018-02-11T14:44:14.939Z,,,55,23.2,,,
2018-02-11T14:44:24.940Z,,,55,23.2,,,
2018-02-11T14:44:34.939Z,,,55,23.2,,,
2018-02-11T14:44:44.939Z,,,55,23.2,,,
2018-02-11T14:44:54.939Z,,,55,23.2,,,
2018-02-11T14:45:04.940Z,,,55,23.2,,,
2018-02-11T14:45:14.940Z,37.4,,55,23.2,,,
2018-02-11T14:45:24.940Z,,,55,23.2,,,
2018-02-11T14:45:34.940Z,,,55,23.1,,,
2018-02-11T14:45:44.940Z,,,55,23.1,,,
2018-02-11T14:45:54.940Z,,,55,23.1,,,
2018-02-11T14:46:04.940Z,,,55,23.1,,,
2018-02-11T14:46:14.941Z,,,55,23.1,,,
2018-02-11T14:46:24.941Z,37.3,,55,23.1,,,
2018-02-11T14:46:34.940Z,,,55,23.1,,,
2018-02-11T14:46:44.940Z,,,55,23,,,
2018-02-11T14:46:55.941Z,,,55,23,,,
2018-02-11T14:47:04.940Z,,,55,23,,,
2018-02-11T14:47:14.940Z,,,55,23,,,
2018-02-11T14:47:24.940Z,,,55,23,,,
2018-02-11T14:47:34.941Z,,,55,23,,,
2018-02-11T14:47:44.940Z,37.2,,55,23,,,
2018-02-11T14:47:54.941Z,,,55,22.8,,,
2018-02-11T14:48:04.940Z,,,55,22.8,,,
2018-02-11T14:48:14.941Z,,,55,22.8,,,
2018-02-11T14:48:24.940Z,,,55,22.8,,,
2018-02-11T14:48:34.941Z,,,55,22.8,,,
2018-02-11T14:48:44.940Z,,,55,22.8,,,
2018-02-11T14:48:54.941Z,37,,55,22.7,,,
2018-02-11T14:49:04.942Z,,,55,22.7,,,
2018-02-11T14:49:14.942Z,,,55,22.7,,,
2018-02-11T14:49:24.941Z,,,55,22.7,,,
2018-02-11T14:49:34.941Z,,,55,22.7,,,
2018-02-11T14:49:45.935Z,,,55,22.7,,,
2018-02-11T14:49:54.941Z,,,55,22.7,,,
2018-02-11T14:50:04.942Z,36.9,,55,22.7,,,
2018-02-11T14:50:14.940Z,,,55,22.7,,,
2018-02-11T14:50:24.940Z,,,55,22.5,,,
2018-02-11T14:50:34.942Z,,,55,22.5,,,
2018-02-11T14:50:44.941Z,,,55,22.5,,,
2018-02-11T14:50:54.940Z,,,55,22.5,,,
2018-02-11T14:51:04.941Z,,,55,22.5,,,
2018-02-11T14:51:14.941Z,,,55,22.5,,,
2018-02-11T14:51:24.941Z,,,55,22.5,,,
2018-02-11T14:51:34.942Z,36.8,,55,22.5,,,
2018-02-11T14:51:44.941Z,,,55,22.4,,,
2018-02-11T14:51:54.941Z,,,55,22.4,,,
2018-02-11T14:52:04.943Z,,,55,22.4,,,
2018-02-11T14:52:14.941Z,,,55,22.4,,,
2018-02-11T14:52:24.941Z,,,55,22.4,,,
2018-02-11T14:52:35.939Z,,,55,22.4,,,
2018-02-11T14:52:44.943Z,36.7,,55,22.4,,,
2018-02-11T14:52:54.943Z,,,55,22.4,,,
2018-02-11T14:53:04.941Z,,,55,22.3,,,
2018-02-11T14:53:14.943Z,,,55,22.3,,,
2018-02-11T14:53:24.941Z,,,55,22.3,,,
2018-02-11T14:53:34.941Z,,,55,22.3,,,
2018-02-11T14:53:44.941Z,,,55,22.3,,,
2018-02-11T14:53:54.942Z,36.5,,55,22.3,,,
2018-02-11T14:54:04.941Z,,,55,22.3,,,
2018-02-11T14:54:14.942Z,,,55,22.3,,,
2018-02-11T14:54:24.943Z,,,55,22.1,,,
2018-02-11T14:54:34.943Z,,,55,22.1,,,
2018-02-11T14:54:44.943Z,,,55,22.1,,,
2018-02-11T14:54:54.943Z,,,55,22.1,,,
2018-02-11T14:55:04.941Z,,,55,22.1,,,
2018-02-11T14:55:14.941Z,,,55,22.1,,,
2018-02-11T14:55:25.934Z,36.4,,55,22.1,,,
2018-02-11T14:55:34.941Z,,,55,22.1,,,
2018-02-11T14:55:44.941Z,,,55,22.1,,,
2018-02-11T14:55:54.946Z,,,55,22,,,
2018-02-11T14:56:04.942Z,,,55,22,,,
2018-02-11T14:56:14.942Z,,,55,22,,,
2018-02-11T14:56:24.941Z,,,55,22,,,
2018-02-11T14:56:34.941Z,,,55,22,,,
2018-02-11T14:56:44.941Z,36.3,,55,22,,,
2018-02-11T14:56:54.945Z,,,55,22,,,
2018-02-11T14:57:04.942Z,,,55,21.8,,,
2018-02-11T14:57:14.941Z,,,55,21.8,,,
2018-02-11T14:57:24.941Z,,,55,21.8,,,
2018-02-11T14:57:34.941Z,,,55,21.8,,,
2018-02-11T14:57:44.942Z,,,55,21.8,,,
2018-02-11T14:57:54.942Z,,,55,21.8,,,
2018-02-11T14:58:04.943Z,36.2,,55,21.8,,,
2018-02-11T14:58:19.963Z,,,55,21.8,,,
2018-02-11T14:58:24.942Z,,,55,21.8,,,
2018-02-11T14:58:34.941Z,,,55,21.8,,,
2018-02-11T14:58:44.941Z,,,55,21.7,,,
2018-02-11T14:58:54.942Z,,,55,21.7,,,
2018-02-11T14:59:04.942Z,,,55,21.7,,,
2018-02-11T14:59:14.942Z,,,55,21.7,,,
2018-02-11T14:59:24.943Z,,,55,21.7,,,
2018-02-11T14:59:34.944Z,36,,55,21.7,,,
2018-02-11T14:59:44.942Z,,,55,21.7,,,
2018-02-11T14:59:54.942Z,,,55,21.7,,,
2018-02-11T15:00:04.943Z,,,55,21.5,,,
2018-02-11T15:00:14.943Z,,,55,21.5,,,
2018-02-11T15:00:24.942Z,,,55,21.5,,,
2018-02-11T15:00:34.942Z,,,55,21.5,,,
2018-02-11T15:00:44.943Z,35.9,,55,21.5,,,
2018-02-11T15:00:54.942Z,,,55,21.5,,,
2018-02-11T15:01:04.958Z,,,55,21.5,,,
2018-02-11T15:01:14.943Z,,,55,21.5,,,
2018-02-11T15:01:24.944Z,,,55,21.5,,,
2018-02-11T15:01:34.942Z,,,55,21.4,,,
2018-02-11T15:01:44.942Z,,,55,21.4,,,
2018-02-11T15:01:54.942Z,,,55,21.4,,,
2018-02-11T15:02:04.942Z,,,55,21.4,,,
2018-02-11T15:02:14.944Z,35.8,,55,21.4,,,
2018-02-11T15:02:24.943Z,,,55,21.4,,,
2018-02-11T15:02:34.942Z,,,55,21.4,,,
2018-02-11T15:02:44.942Z,,,55,21.4,,,
2018-02-11T15:02:54.943Z,,,55,21.4,,,
2018-02-11T15:03:04.942Z,,,55,21.4,,,
2018-02-11T15:03:14.942Z,,,55,21.4,,,
2018-02-11T15:03:24.942Z,,,55,21.4,,,
2018-02-11T15:03:34.942Z,,,55,21.3,,,
2018-02-11T15:03:44.943Z,35.7,,55,21.3,,,
2018-02-11T15:03:54.942Z,,,55,21.3,,,
2018-02-11T15:04:04.943Z,,,55,21.3,,,
2018-02-11T15:04:14.943Z,,,55,21.3,,,
2018-02-11T15:04:24.942Z,,,55,21.3,,,
2018-02-11T15:04:34.942Z,,,55,21.3,,,
2018-02-11T15:04:44.943Z,,,55,21.1,,,
2018-02-11T15:04:54.942Z,35.6,,55,21.1,,,
2018-02-11T15:05:04.944Z,,,55,21.1,,,
2018-02-11T15:05:14.943Z,,,55,21.1,,,
2018-02-11T15:05:25.938Z,,,55,21.1,,,
2018-02-11T15:05:34.943Z,,,55,21.1,,,
2018-02-11T15:05:44.943Z,,,55,21.1,,,
2018-02-11T15:05:54.943Z,,,55,21.1,,,
2018-02-11T15:06:04.962Z,,,55,21.1,,,
2018-02-11T15:06:14.943Z,35.4,,55,21.1,,,
2018-02-11T15:06:24.942Z,,,55,21,,,
2018-02-11T15:06:34.943Z,,,55,21.1,,,
2018-02-11T15:06:44.943Z,,,55,21,,,
2018-02-11T15:06:54.943Z,,,55,21,,,
