Time,ActPow,HwTSet,PrimT,HwActive,HwTOutlet,PrimTSet,ChActive
2018-01-12T10:58:21.148Z,58,,72.2,,,,
2018-01-12T10:58:31.150Z,59,55,72.6,,57.7,,
2018-01-12T10:58:41.149Z,,55,,,57.8,,
2018-01-12T10:58:51.154Z,,55,73,,57.8,,
2018-01-12T10:59:01.239Z,60,,73.5,,,,
2018-01-12T10:59:11.149Z,,55,,,58,,
2018-01-12T10:59:21.173Z,,,74.2,,,,
2018-01-12T10:59:31.183Z,,55,,,58.1,,
2018-01-12T10:59:41.157Z,,55,74.5,,58.1,,
2018-01-12T10:59:51.149Z,,,75,,,,
2018-01-12T11:00:01.239Z,,55,75.3,,58.3,,
2018-01-12T11:00:12.148Z,,55,,,58.4,,
2018-01-12T11:00:21.149Z,56,,75.7,,,,
2018-01-12T11:00:31.150Z,53,55,,,58.5,,
2018-01-12T11:00:41.150Z,,55,,,58.6,,
2018-01-12T11:00:51.150Z,50,,75.6,,,,
2018-01-12T11:01:01.230Z,48,55,75.1,,58.7,,
2018-01-12T11:01:11.165Z,47,55,75,,59,,
2018-01-12T11:01:21.149Z,,55,,,59.1,,
2018-01-12T11:01:31.150Z,48,,75.1,,,,
2018-01-12T11:01:41.151Z,47,55,,,59.2,,
2018-01-12T11:01:51.170Z,,55,75.3,,59.3,,
2018-01-12T11:02:01.231Z,45,,,,,,
2018-01-12T11:02:11.156Z,,55,,,59.4,,
2018-01-12T11:02:21.155Z,43,55,,,59.5,,
2018-01-12T11:02:31.158Z,42,,,,,,
2018-01-12T11:02:41.150Z,,55,75.1,,59.7,,
2018-01-12T11:02:51.177Z,41,55,,,59.7,,
2018-01-12T11:03:02.240Z,40,,,,,,
2018-01-12T11:03:11.185Z,,55,,,59.8,,
2018-01-12T11:03:31.172Z,39,55,,,59.9,,
2018-01-12T11:03:41.158Z,,55,,,60,,
2018-01-12T11:03:51.164Z,,55,,,60,,
2018-01-12T11:04:01.230Z,38,,75.3,,,,
2018-01-12T11:04:11.162Z,,55,,,60.1,,
2018-01-12T11:04:21.221Z,37,55,,,60.1,,
2018-01-12T11:04:32.191Z,35,,75,,,,
2018-01-12T11:04:41.159Z,,55,,,60.2,,
2018-01-12T11:04:51.151Z,,55,,,60.2,,
2018-01-12T11:05:01.254Z,,55,,,60.2,,
2018-01-12T11:05:11.159Z,,55,,,60.3,,
2018-01-12T11:05:21.153Z,,55,,,60.3,,
2018-01-12T11:05:31.170Z,,,75.1,,,,
2018-01-12T11:05:41.151Z,,55,,,60.3,,
2018-01-12T11:05:57.266Z,34,,,,,,
2018-01-12T11:06:01.240Z,,55,75,,60.5,,
2018-01-12T11:06:11.151Z,,55,,,60.5,,
2018-01-12T11:06:21.152Z,33,,,,,,
2018-01-12T11:06:31.152Z,,55,,,60.5,,
2018-01-12T11:06:41.152Z,,55,,,60.5,,
2018-01-12T11:06:51.152Z,34,55,,,60.6,,
2018-01-12T11:07:01.234Z,33,,75.1,,,,
2018-01-12T11:07:11.149Z,,55,,,60.6,,
2018-01-12T11:07:21.393Z,32,55,75,,60.6,,
2018-01-12T11:07:31.158Z,33,,,,,,
2018-01-12T11:07:41.150Z,,55,,,60.6,,
2018-01-12T11:07:51.154Z,32,,,,,,
2018-01-12T11:08:01.230Z,33,55,,,60.6,,
2018-01-12T11:08:11.150Z,,55,,,60.6,,
2018-01-12T11:08:32.192Z,32,55,75.1,,60.7,,
2018-01-12T11:08:51.260Z,,55,,,60.7,,
2018-01-12T11:08:51.323Z,,55,,,60.7,,
2018-01-12T11:09:01.251Z,,,75,,,,
2018-01-12T11:09:11.155Z,,55,,,60.7,,
2018-01-12T11:09:32.200Z,31,55,,,60.7,,
2018-01-12T11:09:41.171Z,,55,,,60.7,,
2018-01-12T11:09:51.156Z,32,,,,,,
2018-01-12T11:10:01.241Z,31,55,,,60.8,,
2018-01-12T11:10:12.190Z,,55,,,60.8,,
2018-01-12T11:10:21.156Z,32,55,,,60.8,,
2018-01-12T11:10:31.150Z,,55,,,60.8,,
2018-01-12T11:10:41.153Z,,55,,,60.8,,
2018-01-12T11:10:51.150Z,,55,,,60.8,,
2018-01-12T11:11:01.318Z,31,55,,,60.8,,
2018-01-12T11:11:11.150Z,,55,,,60.8,,
2018-01-12T11:11:36.172Z,0,55,77.1,0,61.3,59,0
2018-01-12T11:11:41.154Z,,55,71.9,,57.8,,
2018-01-12T11:11:51.158Z,,55,70.9,,56.8,,
2018-01-12T11:12:01.256Z,,55,72,,57.3,,
2018-01-12T11:12:11.163Z,,55,73,,59,,
2018-01-12T11:12:21.151Z,,55,73.9,,60.2,,
2018-01-12T11:12:32.193Z,,55,74.7,0,61.3,75,2
2018-01-12T11:12:41.155Z,80,55,78,0,61.9,,2
2018-01-12T11:12:51.151Z,0,55,82.1,0,62.6,,2
2018-01-12T11:13:01.231Z,,55,76.8,,63.1,,
2018-01-12T11:13:11.164Z,,55,73.8,,63.5,,
2018-01-12T11:13:21.155Z,,55,70.5,,63.7,,
2018-01-12T11:13:31.155Z,,55,69.6,,64,,
2018-01-12T11:13:41.151Z,,55,,,64.2,,
2018-01-12T11:13:51.162Z,,55,69.4,,64.2,,
2018-01-12T11:14:01.241Z,,55,69.1,,64.3,,
2018-01-12T11:14:11.215Z,,55,68.5,,64.4,,
2018-01-12T11:14:21.150Z,,55,,,64.4,,
2018-01-12T11:14:31.152Z,,55,67.9,,64.5,,
2018-01-12T11:14:41.184Z,,55,67.2,,64.5,,
2018-01-12T11:14:51.151Z,,55,,,64.5,,
2018-01-12T11:15:01.240Z,,55,66.9,,64.5,,
2018-01-12T11:15:11.152Z,,55,66.5,1,64.5,0,0
2018-01-12T11:15:21.158Z,,55,65.4,0,51.7,59,0
2018-01-12T11:15:31.165Z,,55,61.7,,48.7,,
2018-01-12T11:15:41.163Z,,55,61.5,,51.1,,
2018-01-12T11:15:52.153Z,,,61,,,,
2018-01-12T11:16:01.243Z,,55,61.2,,52.4,,
2018-01-12T11:16:11.151Z,,55,,,53.2,,
2018-01-12T11:16:21.167Z,,55,61.4,0,53.7,75,2
2018-01-12T11:16:31.152Z,79,55,66.4,,54,,
2018-01-12T11:16:41.151Z,45,55,74.1,,54.1,,
2018-01-12T11:16:51.159Z,29,55,74.8,,54.2,,
2018-01-12T11:17:01.235Z,,55,71.9,,54.3,,
2018-01-12T11:17:11.163Z,,55,69.7,,54.4,,
2018-01-12T11:17:21.161Z,,55,68.3,,54.4,,
2018-01-12T11:17:31.152Z,,55,67.9,,54.4,,
2018-01-12T11:17:41.154Z,,55,68.1,,54.6,,
2018-01-12T11:17:51.151Z,,55,,,54.7,,
2018-01-12T11:18:01.232Z,,55,68.6,,54.8,,
2018-01-12T11:18:11.162Z,,55,,,54.9,,
2018-01-12T11:18:21.151Z,,55,,,55.1,,
2018-01-12T11:18:31.286Z,30,55,,,55.2,,
2018-01-12T11:18:41.155Z,32,55,69,,55.3,,
2018-01-12T11:18:51.152Z,,55,,,55.6,,
2018-01-12T11:19:01.242Z,33,55,69.2,,55.7,,
2018-01-12T11:19:11.152Z,34,55,69.5,,55.8,,
2018-01-12T11:19:21.152Z,35,55,69.7,,55.9,,
2018-01-12T11:19:31.154Z,36,55,70.3,,56,,
2018-01-12T11:19:41.151Z,,55,,,56.1,,
2018-01-12T11:19:51.160Z,37,55,70.5,,56.1,,
2018-01-12T11:20:01.251Z,38,55,70.8,,56.2,,
2018-01-12T11:20:11.152Z,39,55,71.1,,56.4,,
2018-01-12T11:20:21.152Z,,55,71.2,,56.5,,
2018-01-12T11:20:31.152Z,40,55,71.6,,56.6,,
2018-01-12T11:20:41.154Z,41,55,72,,56.7,,
2018-01-12T11:20:51.152Z,,55,,,56.8,,
2018-01-12T11:21:01.232Z,42,55,72.3,,56.8,,
2018-01-12T11:21:11.152Z,,55,72.6,,56.9,,
2018-01-12T11:21:21.152Z,,55,73,,57,,
2018-01-12T11:21:36.172Z,43,55,73.1,,57.2,,
2018-01-12T11:21:41.153Z,,55,73.2,,57.3,,
2018-01-12T11:21:51.152Z,,55,73.5,,57.4,,
2018-01-12T11:22:01.268Z,44,55,73.6,,57.4,,
2018-01-12T11:22:11.152Z,,55,74.1,,57.5,,
2018-01-12T11:22:21.152Z,,55,,,57.6,,
2018-01-12T11:22:31.168Z,,55,74.2,,57.7,,
2018-01-12T11:22:41.153Z,,55,74.3,,57.7,,
2018-01-12T11:22:51.152Z,,55,74.6,,57.8,,
2018-01-12T11:23:01.235Z,,55,74.7,,58,,
2018-01-12T11:23:11.160Z,,55,75,,58.1,,
2018-01-12T11:23:21.166Z,,55,75.1,,58.2,,
2018-01-12T11:23:31.152Z,,55,,,58.3,,
2018-01-12T11:23:41.153Z,43,55,75.3,,58.3,,
2018-01-12T11:23:51.152Z,42,55,,,58.4,,
2018-01-12T11:24:01.232Z,40,55,,,58.5,,
2018-01-12T11:24:11.155Z,39,55,,,58.5,,
2018-01-12T11:24:26.504Z,38,55,75.1,,58.6,,
2018-01-12T11:24:31.152Z,,55,,,58.7,,
2018-01-12T11:24:41.158Z,,55,,,58.9,,
2018-01-12T11:24:51.152Z,,55,,,59,,
2018-01-12T11:25:01.259Z,37,55,,,59,,
2018-01-12T11:25:11.180Z,,55,,,59.1,,
2018-01-12T11:25:21.153Z,36,55,,,59.2,,
2018-01-12T11:25:31.152Z,,55,,,59.2,,
2018-01-12T11:25:41.152Z,35,55,,,59.2,,
2018-01-12T11:25:51.153Z,,55,,,59.3,,
2018-01-12T11:26:01.253Z,,55,,,59.3,,
2018-01-12T11:26:11.156Z,,55,75,,59.4,,
2018-01-12T11:26:21.188Z,34,55,75.1,,59.4,,
2018-01-12T11:26:31.153Z,,55,,,59.4,,
2018-01-12T11:26:43.798Z,,55,,,59.5,,
2018-01-12T11:26:51.192Z,,55,75,,59.5,,
2018-01-12T11:27:01.266Z,33,55,75.1,,59.7,,
2018-01-12T11:27:16.178Z,,55,,,59.7,,
2018-01-12T11:27:21.182Z,32,55,,,59.7,,
2018-01-12T11:27:31.195Z,,55,,,59.8,,
2018-01-12T11:27:41.172Z,,55,,,59.8,,
2018-01-12T11:27:51.183Z,,55,75,,59.8,,
2018-01-12T11:28:01.297Z,,55,,,59.8,,
2018-01-12T11:28:11.152Z,,55,,,59.9,,
2018-01-12T11:28:21.154Z,,55,,,59.9,,
2018-01-12T11:28:31.153Z,31,55,75.1,,59.9,,
2018-01-12T11:28:41.154Z,,55,,,59.9,,
2018-01-12T11:28:51.156Z,,55,75,,60,,
2018-01-12T11:29:01.273Z,,55,75.1,,60,,
2018-01-12T11:29:11.267Z,,55,75,,60,,
2018-01-12T11:29:21.155Z,,55,,,60,,
2018-01-12T11:29:31.160Z,,55,,,60,,
2018-01-12T11:29:41.153Z,,55,,,60,,
2018-01-12T11:29:51.153Z,,55,,,60.1,,
2018-01-12T11:30:01.238Z,,55,,,60.1,,
2018-01-12T11:30:11.153Z,,55,,,60.1,,
2018-01-12T11:30:21.173Z,,55,,,60.1,,
2018-01-12T11:30:31.153Z,,55,,,60.1,,
2018-01-12T11:30:41.154Z,30,55,,,60.2,,
2018-01-12T11:30:51.172Z,,55,,,60.2,,
2018-01-12T11:31:01.312Z,31,55,,,60.2,,
2018-01-12T11:31:11.268Z,30,55,,,60.2,,
2018-01-12T11:31:21.153Z,,55,,,60.2,,
2018-01-12T11:31:31.154Z,31,55,,,60.2,,
2018-01-12T11:31:41.153Z,30,55,,,60.2,,
2018-01-12T11:31:51.153Z,,55,75.1,,60.2,,
2018-01-12T11:32:01.243Z,,55,75,,60.2,,
2018-01-12T11:32:11.154Z,,55,,,60.2,,
2018-01-12T11:32:21.153Z,,55,,,60.2,,
2018-01-12T11:32:31.153Z,,55,,,60.3,,
2018-01-12T11:32:41.153Z,,55,,,60.2,,
2018-01-12T11:32:51.154Z,,55,,,60.3,,
2018-01-12T11:33:01.265Z,,55,,,60.3,,
2018-01-12T11:33:11.154Z,,55,,,60.3,,
2018-01-12T11:33:21.154Z,,55,,,60.3,,
2018-01-12T11:33:31.155Z,0,55,76.6,1,60.3,0,0
2018-01-12T11:33:41.156Z,,55,79.2,0,50.1,59,0
2018-01-12T11:33:56.256Z,,55,69.7,,57.3,,
2018-01-12T11:34:01.234Z,,55,66.9,,57.2,,
2018-01-12T11:34:11.155Z,,55,67,,57.3,,
2018-01-12T11:34:22.149Z,,55,66.8,,60.2,,
2018-01-12T11:34:31.154Z,,55,62.8,,63.6,,
2018-01-12T11:34:41.154Z,,55,60.6,0,60.8,75,2
2018-01-12T11:34:51.180Z,80,55,61.2,0,59.3,,2
2018-01-12T11:35:01.242Z,69,55,70.5,0,58.7,,2
2018-01-12T11:35:11.154Z,0,55,75.6,0,58.3,,2
2018-01-12T11:35:21.156Z,,55,72.8,,58,,
2018-01-12T11:35:31.153Z,,55,70.9,,57.7,,
2018-01-12T11:35:41.156Z,,55,69.9,,57.5,,
2018-01-12T11:35:51.154Z,,55,68.9,,57.3,,
2018-01-12T11:36:01.233Z,,55,68.6,,57.2,,
2018-01-12T11:36:11.154Z,0,55,68.5,0,57,75,2
2018-01-12T11:36:21.155Z,,55,68.4,,56.9,,
2018-01-12T11:36:31.159Z,,55,67.9,,56.8,,
2018-01-12T11:36:41.154Z,,55,66.9,,56.8,,
2018-01-12T11:36:51.154Z,,55,,,56.8,,
2018-01-12T11:37:01.244Z,,55,66.1,0,56.8,,2
2018-01-12T11:37:12.145Z,,55,65.9,0,56.8,,2
2018-01-12T11:37:21.154Z,,55,,,56.8,,
2018-01-12T11:37:31.155Z,,55,65.6,,56.8,,
2018-01-12T11:37:41.157Z,,55,65.4,,56.7,,
2018-01-12T11:37:51.154Z,,55,64.9,,56.7,,
2018-01-12T11:38:01.244Z,,55,64.5,,56.7,,
2018-01-12T11:38:11.155Z,,55,63.8,,56.7,,
2018-01-12T11:38:21.154Z,,55,,,56.6,,
2018-01-12T11:38:31.154Z,,55,63.5,,56.6,,
2018-01-12T11:38:41.157Z,,55,63.3,,56.5,,
2018-01-12T11:38:51.156Z,,55,62.9,,56.5,,
2018-01-12T11:39:01.234Z,,55,62.7,,56.4,,
2018-01-12T11:39:12.195Z,,55,62.3,,56.4,,
2018-01-12T11:39:21.157Z,,55,61.9,,56.2,,
2018-01-12T11:39:31.159Z,,55,61.7,,56.2,,
2018-01-12T11:39:41.171Z,,55,61.5,,56.1,,
2018-01-12T11:39:51.154Z,79,55,62,0,56,,2
2018-01-12T11:40:06.244Z,70,55,67,,55.9,,
2018-01-12T11:40:11.168Z,49,55,69,,55.9,,
2018-01-12T11:40:21.154Z,29,55,68.9,,55.8,,
2018-01-12T11:40:31.158Z,,55,66.7,,55.7,,
2018-01-12T11:40:41.154Z,,55,65.8,,55.6,,
2018-01-12T11:40:51.155Z,,55,64.7,,55.6,,
2018-01-12T11:41:01.247Z,,55,64.3,,55.5,,
2018-01-12T11:41:11.155Z,,55,64.5,,55.3,,
2018-01-12T11:41:21.158Z,,55,64.6,,55.3,,
2018-01-12T11:41:31.158Z,,55,64.7,,55.2,,
2018-01-12T11:41:41.172Z,,55,,,55.2,,
2018-01-12T11:41:51.163Z,30,55,,,55.1,,
2018-01-12T11:42:01.308Z,32,55,65,,55.1,,
2018-01-12T11:42:11.154Z,33,55,65.1,,55.1,,
2018-01-12T11:42:21.168Z,35,55,65.5,,55,,
2018-01-12T11:42:31.155Z,37,55,66,,55,,
2018-01-12T11:42:41.154Z,38,55,66.3,,55,,
2018-01-12T11:42:56.175Z,40,55,67.1,,55,,
2018-01-12T11:43:01.251Z,41,55,67.2,,55,,
2018-01-12T11:43:11.159Z,42,55,67.6,,55,,
2018-01-12T11:43:21.155Z,44,55,68.1,,54.9,,
2018-01-12T11:43:31.155Z,45,55,68.3,,54.9,,
2018-01-12T11:43:41.155Z,46,55,69,,55,,
2018-01-12T11:43:51.155Z,47,55,69.2,,55,,
2018-01-12T11:44:01.235Z,48,55,69.6,,55,,
2018-01-12T11:44:11.166Z,49,55,70,,55,,
2018-01-12T11:44:22.146Z,50,55,70.4,,55,,
2018-01-12T11:44:31.155Z,51,55,71.1,,55,,
2018-01-12T11:44:41.155Z,,55,,,55.1,,
2018-01-12T11:44:51.155Z,52,55,71.5,,55.1,,
2018-01-12T11:45:01.245Z,53,55,72,,55.1,,
2018-01-12T11:45:11.250Z,,55,72.2,,55.1,,
2018-01-12T11:45:21.240Z,,55,72.4,,55.2,,
2018-01-12T11:45:32.240Z,54,55,73,,56.4,,
2018-01-12T11:45:41.241Z,,55,73.1,,53.8,,
2018-01-12T11:45:51.171Z,,55,73.4,,41.2,,
2018-01-12T11:46:01.312Z,55,55,73.6,,39.6,,
2018-01-12T11:46:11.208Z,0,55,74.4,1,39.9,0,0
2018-01-12T11:46:21.233Z,,55,74,0,30.2,59,0
2018-01-12T11:46:31.229Z,,55,67.7,,30.5,,
2018-01-12T11:46:41.161Z,,55,67.3,,34.2,,
2018-01-12T11:46:51.164Z,,55,69,,42.4,,
2018-01-12T11:47:01.239Z,,55,70,,46.8,,
2018-01-12T11:47:11.155Z,,55,71,,49.5,,
2018-01-12T11:47:21.160Z,,55,71.5,0,51.9,75,2
2018-01-12T11:47:31.161Z,80,55,74.3,0,53.6,,2
2018-01-12T11:47:41.156Z,0,55,80.1,0,54.9,,2
2018-01-12T11:47:51.156Z,,55,77.4,,55.9,,
2018-01-12T11:48:01.238Z,,55,70.6,,56.6,,
2018-01-12T11:48:11.161Z,,55,67.6,,57.2,,
2018-01-12T11:48:21.155Z,,55,65.9,,57.5,,
2018-01-12T11:48:31.156Z,,55,64.9,,57.8,,
2018-01-12T11:48:41.193Z,,55,65,,58.2,,
2018-01-12T11:48:51.156Z,,55,65.1,,58.5,,
2018-01-12T11:49:01.249Z,,55,64.9,,58.7,,
2018-01-12T11:49:11.170Z,,55,64.4,,59,,
2018-01-12T11:49:21.155Z,,55,63.8,,59.1,,
2018-01-12T11:49:31.158Z,,55,63.4,,59.3,,
2018-01-12T11:49:41.178Z,,55,62.9,,59.4,,
2018-01-12T11:49:51.164Z,,55,62.8,,59.5,,
2018-01-12T11:50:01.264Z,,55,62.4,,59.7,,
2018-01-12T11:50:11.156Z,,55,62.2,,59.8,,
2018-01-12T11:50:21.156Z,,55,61.9,,59.8,,
2018-01-12T11:50:31.156Z,,55,61.7,,59.9,,
2018-01-12T11:50:41.158Z,,55,61.5,,59.9,,
2018-01-12T11:50:51.158Z,,55,61.3,,59.9,,
2018-01-12T11:51:01.282Z,,55,60.9,,60,,
2018-01-12T11:51:11.156Z,,55,60.8,,60,,
2018-01-12T11:51:26.181Z,,55,60.6,,60,,
2018-01-12T11:51:31.156Z,,55,60.3,,60,,
2018-01-12T11:51:42.209Z,,55,60.2,,60,,
2018-01-12T11:51:51.156Z,,55,59.9,,60,,
2018-01-12T11:52:01.236Z,,55,59.8,,60,,
2018-01-12T11:52:11.191Z,,55,59.5,,59.9,,
2018-01-12T11:52:21.156Z,,55,59.3,,59.9,,
2018-01-12T11:52:31.170Z,80,55,62.5,0,59.9,,2
2018-01-12T11:52:41.156Z,54,55,67,,59.8,,
2018-01-12T11:52:51.160Z,29,55,67.9,,59.8,,
2018-01-12T11:53:01.237Z,,55,65.9,,59.7,,
2018-01-12T11:53:11.934Z,,55,64.9,,59.7,,
2018-01-12T11:53:21.156Z,,55,63.8,,59.5,,
2018-01-12T11:53:31.156Z,,55,62.9,,59.5,,
2018-01-12T11:53:41.400Z,,55,63,,59.4,,
2018-01-12T11:53:51.156Z,,55,63.4,,59.4,,
2018-01-12T11:54:01.236Z,,55,63.7,,59.3,,
2018-01-12T11:54:11.157Z,,55,,,59.2,,
2018-01-12T11:54:22.150Z,,55,,,59.2,,
2018-01-12T11:54:31.156Z,31,55,64,,59.1,,
2018-01-12T11:54:41.156Z,32,55,64.1,,59,,
2018-01-12T11:54:51.157Z,34,55,64.5,,58.9,,
2018-01-12T11:55:01.247Z,37,55,65,,58.9,,
2018-01-12T11:55:11.175Z,38,55,65.4,,58.7,,
2018-01-12T11:55:21.157Z,40,55,66,,58.6,,
2018-01-12T11:55:31.158Z,41,55,66.3,,58.5,,
2018-01-12T11:55:42.308Z,44,55,67.1,,58.5,,
2018-01-12T11:55:51.160Z,,55,67.2,,58.4,,
2018-01-12T11:56:01.238Z,45,55,67.7,,58.3,,
2018-01-12T11:56:15.381Z,47,55,68.1,,58.2,,
2018-01-12T11:56:21.460Z,49,55,69,,58.2,,
2018-01-12T11:56:31.157Z,,55,,,58.1,,
2018-01-12T11:56:41.157Z,50,55,69.5,,58,,
2018-01-12T11:56:51.157Z,51,55,70,,58,,
2018-01-12T11:57:01.237Z,52,55,70.4,,58,,
2018-01-12T11:57:11.158Z,53,55,71.1,,57.8,,
2018-01-12T11:57:21.157Z,,55,71.2,,57.8,,
2018-01-12T11:57:31.160Z,54,55,71.5,,57.8,,
2018-01-12T11:57:41.158Z,55,55,72,,57.8,,
2018-01-12T11:57:51.157Z,,55,72.2,,57.8,,
2018-01-12T11:58:01.239Z,,55,72.4,,57.8,,
2018-01-12T11:58:11.157Z,56,55,73,,57.8,,
2018-01-12T11:58:21.161Z,,55,73.1,,58,,
2018-01-12T11:58:36.178Z,,55,73.4,,58,,
2018-01-12T11:58:41.171Z,,55,73.6,,58.1,,
2018-01-12T11:58:51.159Z,57,55,74.1,,58.2,,
2018-01-12T11:59:01.238Z,,55,74.2,,58.2,,
2018-01-12T11:59:11.158Z,,55,74.5,,58.3,,
2018-01-12T11:59:21.292Z,,55,75,,58.3,,
2018-01-12T11:59:31.159Z,,55,,,58.4,,
2018-01-12T11:59:41.197Z,56,55,75.3,,58.5,,
2018-01-12T11:59:51.158Z,55,55,75.4,,58.6,,
2018-01-12T12:00:01.237Z,53,55,75.6,,58.7,,
2018-01-12T12:00:11.157Z,51,55,,,58.9,,
2018-01-12T12:00:21.159Z,49,55,75.4,,58.9,,
2018-01-12T12:00:31.157Z,47,55,75.1,,59,,
2018-01-12T12:00:41.158Z,,55,75,,59.1,,
2018-01-12T12:00:51.172Z,0,55,75.2,0,59.2,59,0
2018-01-12T12:01:01.242Z,,55,74.7,,60.5,,
2018-01-12T12:01:11.157Z,,55,73.8,,60.1,,
2018-01-12T12:01:21.195Z,,55,75,,59.9,,
2018-01-12T12:01:31.160Z,,55,76,,60.5,,
2018-01-12T12:01:41.158Z,,55,77.2,,62.1,,
2018-01-12T12:01:51.233Z,,55,78.1,0,63.4,75,2
2018-01-12T12:02:01.241Z,,55,78.5,,64.4,,
2018-01-12T12:02:11.160Z,,55,76.5,,65.2,,
2018-01-12T12:02:21.158Z,,55,71.9,,65.9,,
2018-01-12T12:02:31.158Z,80,55,68,0,66.4,,2
2018-01-12T12:02:41.158Z,80,55,71.2,,66.6,,
2018-01-12T12:02:51.158Z,38,55,75.1,,66.9,,
2018-01-12T12:03:01.250Z,29,55,74.8,,67.1,,
2018-01-12T12:03:11.163Z,,55,73.9,,67.2,,
2018-01-12T12:03:21.158Z,,55,71.9,,70.5,,
2018-01-12T12:03:31.164Z,,55,70.8,,69.6,,
2018-01-12T12:03:41.159Z,,55,69.9,,69,,
2018-01-12T12:03:51.158Z,,55,70,,68.6,,
2018-01-12T12:04:01.238Z,,55,,,68.4,,
2018-01-12T12:04:11.167Z,,55,,,68.1,,
2018-01-12T12:04:21.158Z,,55,69.9,,68,,
2018-01-12T12:04:31.158Z,,55,,,68,,
2018-01-12T12:04:41.161Z,0,55,70.9,0,67.9,59,0
2018-01-12T12:04:51.173Z,,55,72.4,0,55.5,59,0
2018-01-12T12:05:01.248Z,,55,65.8,0,63.1,,0
2018-01-12T12:05:11.158Z,,55,62.9,,61.7,,
2018-01-12T12:05:21.158Z,,55,62.3,,61.5,,
2018-01-12T12:05:31.158Z,,55,63,,61,,
2018-01-12T12:05:41.160Z,,55,64,,60.6,,
2018-01-12T12:05:51.159Z,,55,64.1,,60.2,,
2018-01-12T12:06:01.249Z,,55,64.4,0,60,75,2
2018-01-12T12:06:11.159Z,79,55,65.3,0,59.8,,2
2018-01-12T12:06:21.159Z,64,55,73.7,,59.5,,
2018-01-12T12:06:31.158Z,35,55,77,,59.3,,
2018-01-12T12:06:41.159Z,29,55,74.7,,59.2,,
2018-01-12T12:06:51.161Z,,55,71.6,,59,,
2018-01-12T12:07:01.239Z,,55,69.9,,58.9,,
2018-01-12T12:07:11.159Z,,55,68.8,,58.7,,
2018-01-12T12:07:21.162Z,,55,67.9,,58.6,,
2018-01-12T12:07:31.159Z,,55,68.1,,58.6,,
2018-01-12T12:07:41.159Z,,55,68.6,,58.6,,
2018-01-12T12:07:51.159Z,,55,,,58.6,,
2018-01-12T12:08:01.239Z,,55,68.5,,58.6,,
2018-01-12T12:08:13.107Z,,55,68.3,,58.7,,
2018-01-12T12:08:21.158Z,31,55,,,58.7,,
2018-01-12T12:08:32.152Z,32,55,68.6,,58.7,,
2018-01-12T12:08:41.259Z,33,55,68.7,,58.7,,
2018-01-12T12:08:51.160Z,34,55,69,,58.7,,
2018-01-12T12:09:01.239Z,35,55,69.1,,58.7,,
2018-01-12T12:09:11.159Z,36,55,69.4,,58.7,,
2018-01-12T12:09:21.159Z,37,55,69.7,,58.7,,
2018-01-12T12:09:31.159Z,37,55,70,,58.9,,
2018-01-12T12:09:41.159Z,39,55,70.3,,58.9,,
2018-01-12T12:09:52.162Z,,55,70.5,,58.9,,
2018-01-12T12:10:01.239Z,40,55,70.8,,58.9,,
2018-01-12T12:10:11.160Z,41,55,71.1,,58.9,,
2018-01-12T12:10:21.161Z,,55,71.4,,58.9,,
2018-01-12T12:10:31.161Z,42,55,71.6,,58.9,,
2018-01-12T12:10:41.159Z,43,55,72,,58.9,,
2018-01-12T12:10:51.164Z,,55,,,59,,
2018-01-12T12:11:01.239Z,44,55,72.3,,59,,
2018-01-12T12:11:11.930Z,,55,72.6,,59.1,,
2018-01-12T12:11:22.161Z,,55,72.7,,59.1,,
2018-01-12T12:11:32.201Z,45,55,73,,59.1,,
2018-01-12T12:11:41.159Z,,55,73.1,,59.2,,
2018-01-12T12:11:51.159Z,,55,73.4,,59.2,,
2018-01-12T12:12:01.249Z,46,55,73.5,,59.2,,
2018-01-12T12:12:11.162Z,,55,73.6,,59.3,,
2018-01-12T12:12:21.159Z,,55,73.9,,59.3,,
2018-01-12T12:12:31.159Z,,55,74.1,,59.4,,
2018-01-12T12:12:41.160Z,,55,74.2,,59.4,,
2018-01-12T12:12:51.160Z,,55,74.3,,59.4,,
2018-01-12T12:13:01.265Z,,55,74.5,,59.5,,
2018-01-12T12:13:11.161Z,47,55,74.6,,59.7,,
2018-01-12T12:13:21.160Z,,55,75,,59.7,,
2018-01-12T12:13:31.160Z,,55,,,59.7,,
2018-01-12T12:13:41.159Z,,55,75.1,,59.8,,
2018-01-12T12:13:51.167Z,46,55,75.3,,59.8,,
2018-01-12T12:14:01.250Z,44,55,75.4,,59.9,,
2018-01-12T12:14:16.180Z,43,55,,,59.9,,
2018-01-12T12:14:21.160Z,41,55,75.3,,60,,
2018-01-12T12:14:31.174Z,,55,75.1,,60,,
2018-01-12T12:14:41.166Z,40,55,,,60.1,,
2018-01-12T12:14:51.160Z,,55,,,60.1,,
2018-01-12T12:15:01.278Z,,55,,,60.2,,
2018-01-12T12:15:11.168Z,39,55,,,60.2,,
2018-01-12T12:15:21.161Z,,55,,,60.2,,
2018-01-12T12:15:31.160Z,38,55,,,60.3,,
2018-01-12T12:15:41.201Z,,55,,,60.3,,
2018-01-12T12:15:51.160Z,,55,75.3,,60.3,,
2018-01-12T12:16:01.252Z,37,55,75.1,,60.5,,
2018-01-12T12:16:11.160Z,,55,,,60.5,,
2018-01-12T12:16:22.205Z,36,55,,,60.5,,
2018-01-12T12:16:31.161Z,,55,,,60.5,,
