Time,HwTOutlet,HwActive,PrimTSet,HwTSet,ChActive,ActPow,PrimT
2018-02-09T13:50:54.544Z,41.6,,,55,,,53.3
2018-02-09T13:51:04.542Z,41.6,,,55,,,53.5
2018-02-09T13:51:14.542Z,41.5,,,55,,,53.6
2018-02-09T13:51:24.543Z,41.5,,,55,,,53.7
2018-02-09T13:51:34.546Z,41.5,,,55,,,53.9
2018-02-09T13:51:44.543Z,41.5,,,55,,,54
2018-02-09T13:51:54.542Z,41.5,,,55,,,54.2
2018-02-09T13:52:04.542Z,41.6,,,55,,,54.3
2018-02-09T13:52:14.542Z,41.6,,,55,,,54.4
2018-02-09T13:52:25.533Z,41.7,,,55,,,54.7
2018-02-09T13:52:34.544Z,41.7,,,55,,,54.8
2018-02-09T13:52:44.547Z,41.7,,,55,,,54.9
2018-02-09T13:52:54.544Z,41.8,,,55,,,55
2018-02-09T13:53:04.542Z,41.8,,,55,,,55.1
2018-02-09T13:53:14.544Z,41.9,,,55,,,55.2
2018-02-09T13:53:24.545Z,41.9,,,55,,,55.3
2018-02-09T13:53:34.542Z,41.9,,,55,,,55.5
2018-02-09T13:53:44.545Z,42,,,55,,,55.6
2018-02-09T13:53:54.548Z,42,,,55,,,55.7
2018-02-09T13:54:04.544Z,42.2,,,55,,,55.8
2018-02-09T13:54:14.543Z,42.2,,,55,,,55.9
2018-02-09T13:54:24.543Z,42.2,,,55,,,56
2018-02-09T13:54:34.544Z,42.2,,,55,,,
2018-02-09T13:54:44.542Z,42.3,,,55,,,56.2
2018-02-09T13:54:54.546Z,42.3,,,55,,,56.3
2018-02-09T13:55:04.542Z,42.3,,,55,,,56.4
2018-02-09T13:55:20.558Z,42.3,,,55,,,56.5
2018-02-09T13:55:24.542Z,42.3,,,55,,,56.6
2018-02-09T13:55:34.543Z,42.4,,,55,,,56.7
2018-02-09T13:55:44.545Z,42.4,,,55,,,56.9
2018-02-09T13:55:54.545Z,42.4,,,55,,,
2018-02-09T13:56:04.543Z,42.5,,,55,,,57
2018-02-09T13:56:14.542Z,42.5,,,55,,,57.1
2018-02-09T13:56:24.547Z,42.5,,,55,,,57.2
2018-02-09T13:56:34.543Z,42.5,,,55,,,57.3
2018-02-09T13:56:44.544Z,42.5,,,55,,,57.4
2018-02-09T13:56:54.543Z,42.6,,,55,,,57.6
2018-02-09T13:57:04.542Z,42.6,,,55,,,57.7
2018-02-09T13:57:14.543Z,42.6,,,55,,,57.8
2018-02-09T13:57:24.542Z,42.6,,,55,,,57.9
2018-02-09T13:57:34.542Z,42.7,,,55,,,58
2018-02-09T13:57:44.542Z,42.7,,,55,,,
2018-02-09T13:57:54.547Z,42.8,,,55,,,58.1
2018-02-09T13:58:05.802Z,42.8,,,55,,,58.3
2018-02-09T13:58:14.543Z,42.8,,,55,,,58.4
2018-02-09T13:58:24.542Z,43,,,55,,,58.6
2018-02-09T13:58:39.002Z,43,0,,55,2,0,58.8
2018-02-09T13:58:44.544Z,43,,,55,,,56.9
2018-02-09T13:58:54.543Z,43.1,,,55,,,55.5
2018-02-09T13:59:04.566Z,43.1,,,55,,,54.8
2018-02-09T13:59:15.652Z,43.2,,,55,,,
2018-02-09T13:59:24.545Z,43.2,,,55,,,55
2018-02-09T13:59:34.583Z,43.3,,,55,,,55.2
2018-02-09T13:59:44.543Z,43.3,,,55,,,
2018-02-09T13:59:54.547Z,43.4,,,55,,,54.9
2018-02-09T14:00:04.544Z,43.4,,,55,,,54.7
2018-02-09T14:00:14.543Z,43.4,,,55,,,54.3
2018-02-09T14:00:24.593Z,43.4,,,55,,,53.9
2018-02-09T14:00:34.542Z,43.4,,,55,,,53.8
2018-02-09T14:00:44.548Z,43.4,,,55,,,53.6
2018-02-09T14:00:59.563Z,43.5,,,55,,,53.3
2018-02-09T14:01:04.545Z,43.5,,,55,,,53.1
2018-02-09T14:01:14.600Z,43.4,,,55,,,52.9
2018-02-09T14:01:24.542Z,43.4,,,55,,,52.7
2018-02-09T14:01:34.542Z,43.4,,,55,,,52.6
2018-02-09T14:01:44.543Z,43.4,,,55,,,52.7
2018-02-09T14:01:54.543Z,43.4,,,55,,,53
2018-02-09T14:02:04.549Z,43.3,,,55,,,
2018-02-09T14:02:14.545Z,43.3,,,55,,,53.1
2018-02-09T14:02:24.922Z,43.3,,,55,,,53.2
2018-02-09T14:02:34.544Z,43.3,,,55,,,53.3
2018-02-09T14:02:44.543Z,43.2,,,55,,,53.4
2018-02-09T14:02:54.545Z,43.2,,,55,,,53.6
2018-02-09T14:03:04.545Z,43.2,,,55,,,53.7
2018-02-09T14:03:14.562Z,43.2,,,55,,,53.8
2018-02-09T14:03:24.544Z,43.1,,,55,,,
2018-02-09T14:03:34.543Z,43.1,,,55,,,53.9
2018-02-09T14:03:44.543Z,43.1,,,55,,,
2018-02-09T14:03:54.543Z,43.1,,,55,,,54
2018-02-09T14:04:04.543Z,43.1,,,55,,,54.1
2018-02-09T14:04:14.543Z,43.1,,,55,,,
2018-02-09T14:04:24.543Z,43.1,,,55,,,54.2
2018-02-09T14:04:34.544Z,43,,,55,,,
2018-02-09T14:04:44.545Z,43,,,55,,,54.3
2018-02-09T14:04:54.543Z,43,,,55,,,
2018-02-09T14:05:04.543Z,43,,,55,,,
2018-02-09T14:05:15.542Z,43,,,55,,,54.4
2018-02-09T14:05:24.545Z,42.8,,,55,,,
2018-02-09T14:05:34.544Z,42.8,,,55,,,54.6
2018-02-09T14:05:44.546Z,42.8,,,55,,,
2018-02-09T14:05:54.638Z,42.8,,,55,,,
2018-02-09T14:06:04.647Z,42.7,,,55,,,
2018-02-09T14:06:14.819Z,42.7,0,5,55,0,,54.7
2018-02-09T14:06:24.795Z,42.7,,,55,,,
2018-02-09T14:06:34.631Z,42.7,,,55,,,
2018-02-09T14:06:44.614Z,42.6,,,55,,,
2018-02-09T14:06:54.613Z,42.6,,,55,,,
2018-02-09T14:07:04.545Z,42.6,,,55,,,
2018-02-09T14:07:14.590Z,42.5,0,75,55,2,,
2018-02-09T14:07:24.578Z,42.5,,,55,,,54.8
2018-02-09T14:07:34.543Z,42.5,,,55,,,
2018-02-09T14:07:44.613Z,42.4,,,55,,,
2018-02-09T14:07:54.632Z,42.4,,,55,,,
2018-02-09T14:08:05.539Z,42.3,,,55,,,
2018-02-09T14:08:14.544Z,42.3,,,55,,,
2018-02-09T14:08:24.544Z,42.3,,,55,,,
2018-02-09T14:08:34.544Z,42.2,,,55,,,
2018-02-09T14:08:44.545Z,42.2,,,55,,,
2018-02-09T14:08:54.545Z,42,,,55,,,
2018-02-09T14:09:04.553Z,42,,,55,,,
2018-02-09T14:09:14.598Z,42,,,55,,,
2018-02-09T14:09:24.547Z,41.9,0,5,55,0,,
2018-02-09T14:09:34.544Z,41.9,,,55,,,
2018-02-09T14:09:44.547Z,41.9,,,55,,,
2018-02-09T14:09:54.544Z,41.8,,,55,,,
2018-02-09T14:10:04.558Z,41.8,,,55,,,
2018-02-09T14:10:14.547Z,41.7,,,55,,,
2018-02-09T14:10:24.544Z,41.7,,,55,,,
2018-02-09T14:10:34.544Z,41.6,,,55,,,
2018-02-09T14:10:44.717Z,41.6,,,55,,,54.7
2018-02-09T14:10:55.540Z,41.6,,,55,,,
2018-02-09T14:11:04.546Z,41.5,,,55,,,
2018-02-09T14:11:14.635Z,41.5,,,55,,,
2018-02-09T14:11:24.548Z,41.4,,,55,,,
2018-02-09T14:11:34.545Z,41.4,,,55,,,
2018-02-09T14:11:44.544Z,41.2,,,55,,,
2018-02-09T14:11:54.622Z,41.2,,,55,,,
2018-02-09T14:12:04.544Z,41.1,,,55,,,
2018-02-09T14:12:14.547Z,41.1,,,55,,,
2018-02-09T14:12:24.545Z,41,,,55,,,54.6
2018-02-09T14:12:34.545Z,41,,,55,,,
2018-02-09T14:12:44.545Z,40.9,,,55,,,
2018-02-09T14:12:54.544Z,40.9,,,55,,,
2018-02-09T14:13:04.549Z,40.9,,,55,,,
2018-02-09T14:13:14.552Z,40.8,,,55,,,
2018-02-09T14:13:24.549Z,40.8,,,55,,,
2018-02-09T14:13:34.545Z,40.7,,,55,,,
2018-02-09T14:13:50.705Z,40.7,,,55,,,54.4
2018-02-09T14:13:54.549Z,40.6,,,55,,,
2018-02-09T14:14:04.545Z,40.6,,,55,,,
2018-02-09T14:14:14.544Z,40.5,,,55,,,
2018-02-09T14:14:24.551Z,40.5,,,55,,,
2018-02-09T14:14:34.547Z,40.3,,,55,,,
2018-02-09T14:14:44.554Z,40.3,,,55,,,54.3
2018-02-09T14:14:54.547Z,40.2,,,55,,,
2018-02-09T14:15:04.549Z,40.2,,,55,,,
2018-02-09T14:15:14.545Z,40.2,,,55,,,
2018-02-09T14:15:24.550Z,40.1,,,55,,,
2018-02-09T14:15:34.545Z,40.1,,,55,,,
2018-02-09T14:15:44.556Z,40,,,55,,,54.2
2018-02-09T14:15:54.545Z,40,,,55,,,
2018-02-09T14:16:04.545Z,39.9,,,55,,,
2018-02-09T14:16:14.545Z,39.9,,,55,,,
2018-02-09T14:16:24.545Z,39.9,,,55,,,
2018-02-09T14:16:34.549Z,39.8,,,55,,,
2018-02-09T14:16:44.556Z,39.8,,,55,,,
2018-02-09T14:16:54.545Z,39.6,,,55,,,54.1
2018-02-09T14:17:04.545Z,39.6,,,55,,,
2018-02-09T14:17:14.545Z,39.5,,,55,,,
2018-02-09T14:17:24.545Z,39.5,,,55,,,
2018-02-09T14:17:34.548Z,39.4,,,55,,,
2018-02-09T14:17:44.545Z,39.4,,,55,,,54
2018-02-09T14:17:54.546Z,39.4,,,55,,,
2018-02-09T14:18:04.547Z,39.3,,,55,,,
2018-02-09T14:18:14.550Z,39.3,,,55,,,
2018-02-09T14:18:24.546Z,39.1,,,55,,,
2018-02-09T14:18:34.545Z,39.1,,,55,,,53.9
2018-02-09T14:18:44.546Z,39.1,,,55,,,
2018-02-09T14:18:54.546Z,39,,,55,,,
2018-02-09T14:19:04.547Z,39,,,55,,,
2018-02-09T14:19:14.548Z,39,,,55,,,
2018-02-09T14:19:24.549Z,38.9,,,55,,,
2018-02-09T14:19:34.547Z,38.9,,,55,,,53.8
2018-02-09T14:19:44.548Z,38.8,,,55,,,
2018-02-09T14:19:54.548Z,38.8,,,55,,,
2018-02-09T14:20:04.548Z,38.6,,,55,,,
2018-02-09T14:20:14.550Z,38.6,,,55,,,
2018-02-09T14:20:24.549Z,38.6,,,55,,,53.7
2018-02-09T14:20:34.548Z,38.5,,,55,,,
2018-02-09T14:20:44.546Z,38.5,,,55,,,
2018-02-09T14:20:54.552Z,38.4,,,55,,,
2018-02-09T14:21:04.546Z,38.4,,,55,,,
2018-02-09T14:21:14.546Z,38.4,,,55,,,
2018-02-09T14:21:24.546Z,38.3,,,55,,,53.6
2018-02-09T14:21:34.546Z,38.3,,,55,,,
2018-02-09T14:21:44.546Z,38.3,,,55,,,
2018-02-09T14:21:54.546Z,38.1,,,55,,,
2018-02-09T14:22:04.558Z,38.1,,,55,,,
2018-02-09T14:22:14.546Z,38,,,55,,,53.4
2018-02-09T14:22:24.547Z,38,,,55,,,
2018-02-09T14:22:34.546Z,38,,,55,,,
2018-02-09T14:22:44.551Z,37.9,,,55,,,
2018-02-09T14:22:54.546Z,37.9,,,55,,,
2018-02-09T14:23:04.546Z,37.9,,,55,,,53.3
2018-02-09T14:23:14.546Z,37.8,,,55,,,
2018-02-09T14:23:24.562Z,37.8,,,55,,,
2018-02-09T14:23:34.549Z,37.8,,,55,,,
2018-02-09T14:23:44.561Z,37.7,,,55,,,
2018-02-09T14:23:54.548Z,37.7,,,55,,,
2018-02-09T14:24:04.546Z,37.5,,,55,,,53.2
2018-02-09T14:24:14.550Z,37.5,,,55,,,
2018-02-09T14:24:24.549Z,37.5,,,55,,,
2018-02-09T14:24:34.553Z,37.4,,,55,,,
2018-02-09T14:24:44.547Z,37.4,,,55,,,
2018-02-09T14:24:54.551Z,37.4,,,55,,,53.1
2018-02-09T14:25:04.552Z,37.3,,,55,,,
2018-02-09T14:25:14.547Z,37.3,,,55,,,
2018-02-09T14:25:24.547Z,37.3,,,55,,,
2018-02-09T14:25:34.564Z,37.2,,,55,,,
2018-02-09T14:25:44.548Z,37.2,,,55,,,53
2018-02-09T14:25:54.568Z,37.2,,,55,,,
2018-02-09T14:26:04.547Z,37,,,55,,,
2018-02-09T14:26:14.560Z,37,,,55,,,
2018-02-09T14:26:24.548Z,37,,,55,,,
2018-02-09T14:26:35.544Z,36.9,,,55,,,52.9
2018-02-09T14:26:44.562Z,36.9,,,55,,,
2018-02-09T14:26:54.549Z,36.9,,,55,,,
2018-02-09T14:27:04.546Z,36.8,,,55,,,
2018-02-09T14:27:14.546Z,36.8,,,55,,,
2018-02-09T14:27:24.547Z,36.8,,,55,,,
2018-02-09T14:27:34.546Z,36.7,,,55,,,52.8
2018-02-09T14:27:44.548Z,36.7,,,55,,,
2018-02-09T14:27:54.549Z,36.7,,,55,,,
2018-02-09T14:28:04.547Z,36.5,,,55,,,
2018-02-09T14:28:14.580Z,36.5,,,55,,,52.7
2018-02-09T14:28:24.548Z,36.5,,,55,,,
2018-02-09T14:28:34.547Z,36.4,,,55,,,
2018-02-09T14:28:44.551Z,36.4,,,55,,,
2018-02-09T14:28:54.548Z,36.4,,,55,,,
2018-02-09T14:29:04.548Z,36.3,,,55,,,
2018-02-09T14:29:14.565Z,36.3,,,55,,,52.6
2018-02-09T14:29:29.567Z,36.3,,,55,,,
2018-02-09T14:29:34.548Z,36.2,,,55,,,
2018-02-09T14:29:44.547Z,36.2,,,55,,,
2018-02-09T14:29:54.552Z,36.2,,,55,,,
2018-02-09T14:30:04.547Z,36,,,55,,,52.4
2018-02-09T14:30:14.547Z,36,,,55,,,
2018-02-09T14:30:24.548Z,36,,,55,,,
2018-02-09T14:30:34.547Z,36,,,55,,,
2018-02-09T14:30:44.550Z,35.9,,,55,,,
2018-02-09T14:30:54.548Z,35.9,,,55,,,52.3
2018-02-09T14:31:04.559Z,35.9,,,55,,,
2018-02-09T14:31:14.548Z,35.8,,,55,,,
2018-02-09T14:31:24.550Z,35.8,,,55,,,
2018-02-09T14:31:34.547Z,35.8,,,55,,,52.2
2018-02-09T14:31:44.605Z,35.7,,,55,,,
2018-02-09T14:31:55.325Z,35.7,,,55,,,
2018-02-09T14:32:04.553Z,35.7,,,55,,,
2018-02-09T14:32:19.850Z,35.6,,,55,,,
2018-02-09T14:32:24.547Z,35.6,,,55,,,52.1
2018-02-09T14:32:34.548Z,35.6,,,55,,,
2018-02-09T14:32:44.548Z,35.6,,,55,,,
2018-02-09T14:32:55.544Z,35.4,,,55,,,
2018-02-09T14:33:04.547Z,35.4,,,55,,,
2018-02-09T14:33:14.548Z,35.4,,,55,,,
2018-02-09T14:33:24.548Z,35.3,,,55,,,52
2018-02-09T14:33:34.548Z,35.3,,,55,,,
2018-02-09T14:33:44.550Z,35.3,,,55,,,
2018-02-09T14:33:54.548Z,35.3,,,55,,,
2018-02-09T14:34:04.548Z,35.2,0,5,55,0,0,52
2018-02-09T14:34:14.547Z,35.2,,,55,,,51.9
2018-02-09T14:34:24.548Z,35.2,,,55,,,
2018-02-09T14:34:34.547Z,35.1,,,55,,,
2018-02-09T14:34:45.547Z,35.1,,,55,,,
2018-02-09T14:34:54.549Z,35.1,,,55,,,51.8
2018-02-09T14:35:04.579Z,34.9,,,55,,,
2018-02-09T14:35:14.548Z,34.9,,,55,,,
2018-02-09T14:35:24.548Z,34.9,,,55,,,
2018-02-09T14:35:34.552Z,34.9,,,55,,,
2018-02-09T14:35:44.550Z,34.8,,,55,,,
2018-02-09T14:35:54.548Z,34.8,,,55,,,51.7
2018-02-09T14:36:04.548Z,34.8,,,55,,,
2018-02-09T14:36:14.547Z,34.8,,,55,,,
2018-02-09T14:36:24.550Z,34.7,,,55,,,
2018-02-09T14:36:34.548Z,34.7,,,55,,,
2018-02-09T14:36:44.548Z,34.7,,,55,,,51.6
2018-02-09T14:36:54.549Z,34.6,,,55,,,
2018-02-09T14:37:04.548Z,34.6,,,55,,,
2018-02-09T14:37:14.548Z,34.6,,,55,,,
2018-02-09T14:37:24.550Z,34.4,,,55,,,
2018-02-09T14:37:34.549Z,34.4,,,55,,,51.4
2018-02-09T14:37:44.549Z,34.4,,,55,,,
2018-02-09T14:37:55.543Z,34.4,,,55,,,
2018-02-09T14:38:04.548Z,34.3,,,55,,,
2018-02-09T14:38:14.551Z,34.3,,,55,,,
2018-02-09T14:38:24.553Z,34.3,,,55,,,51.3
2018-02-09T14:38:34.548Z,34.2,,,55,,,
2018-02-09T14:38:44.548Z,34.2,,,55,,,
2018-02-09T14:38:54.548Z,34.2,,,55,,,
2018-02-09T14:39:04.586Z,34.2,,,55,,,
2018-02-09T14:39:14.549Z,34.1,,,55,,,51.2
2018-02-09T14:39:24.549Z,34.1,,,55,,,
2018-02-09T14:39:34.595Z,34.1,,,55,,,
2018-02-09T14:39:44.551Z,34.1,,,55,,,
2018-02-09T14:39:54.549Z,34,,,55,,,51.1
2018-02-09T14:40:04.549Z,34,,,55,,,
2018-02-09T14:40:14.549Z,34,,,55,,,
2018-02-09T14:40:24.550Z,34,,,55,,,
2018-02-09T14:40:34.550Z,33.8,,,55,,,
2018-02-09T14:40:44.558Z,33.8,,,55,,,
2018-02-09T14:40:54.550Z,33.8,,,55,,,51
2018-02-09T14:41:04.551Z,33.7,,,55,,,
2018-02-09T14:41:14.549Z,33.7,,,55,,,
2018-02-09T14:41:24.549Z,33.7,,,55,,,
2018-02-09T14:41:34.695Z,33.7,,,55,,,50.9
2018-02-09T14:41:44.591Z,33.7,,,55,,,
2018-02-09T14:41:54.549Z,33.6,,,55,,,
2018-02-09T14:42:04.549Z,33.6,,,55,,,
2018-02-09T14:42:15.549Z,33.5,,,55,,,
2018-02-09T14:42:24.549Z,33.5,,,55,,,
2018-02-09T14:42:34.549Z,33.5,,,55,,,50.8
2018-02-09T14:42:44.549Z,33.5,,,55,,,
2018-02-09T14:42:54.552Z,33.5,,,55,,,
2018-02-09T14:43:04.550Z,33.3,,,55,,,
2018-02-09T14:43:14.550Z,33.3,,,55,,,50.7
2018-02-09T14:43:24.549Z,33.3,,,55,,,
2018-02-09T14:43:34.550Z,33.3,,,55,,,
2018-02-09T14:43:44.550Z,33.2,,,55,,,
2018-02-09T14:43:54.567Z,33.2,,,55,,,
2018-02-09T14:44:04.549Z,33.2,,,55,,,
2018-02-09T14:44:14.551Z,33.2,,,55,,,50.6
2018-02-09T14:44:24.550Z,33.1,,,55,,,
2018-02-09T14:44:34.550Z,33.1,,,55,,,
2018-02-09T14:44:44.550Z,33.1,,,55,,,
2018-02-09T14:44:54.556Z,33.1,,,55,,,
2018-02-09T14:45:05.543Z,33,,,55,,,50.4
2018-02-09T14:45:14.550Z,33,,,55,,,
2018-02-09T14:45:24.575Z,33,,,55,,,
2018-02-09T14:45:34.550Z,33,,,55,,,
2018-02-09T14:45:44.550Z,32.8,,,55,,,
2018-02-09T14:45:54.550Z,32.8,,,55,,,
2018-02-09T14:46:04.557Z,32.8,,,55,,,50.3
2018-02-09T14:46:14.554Z,32.8,,,55,,,
2018-02-09T14:46:24.551Z,32.7,,,55,,,
2018-02-09T14:46:34.561Z,32.7,,,55,,,
2018-02-09T14:46:44.550Z,32.7,,,55,,,50.2
2018-02-09T14:46:54.550Z,32.7,,,55,,,
2018-02-09T14:47:04.557Z,32.6,,,55,,,
2018-02-09T14:47:14.550Z,32.6,,,55,,,
2018-02-09T14:47:24.553Z,32.6,,,55,,,
2018-02-09T14:47:34.556Z,32.5,,,55,,,50.1
2018-02-09T14:47:44.552Z,32.5,,,55,,,
2018-02-09T14:47:59.572Z,32.5,,,55,,,
2018-02-09T14:48:04.550Z,32.5,,,55,,,
2018-02-09T14:48:14.554Z,32.5,,,55,,,
2018-02-09T14:48:24.556Z,32.3,,,55,,,
2018-02-09T14:48:34.555Z,32.3,,,55,,,50
2018-02-09T14:48:44.551Z,32.3,,,55,,,
2018-02-09T14:48:54.551Z,32.3,,,55,,,
2018-02-09T14:49:04.551Z,32.2,,,55,,,
2018-02-09T14:49:14.554Z,32.2,,,55,,,49.9
2018-02-09T14:49:24.791Z,32.2,,,55,,,
2018-02-09T14:49:34.555Z,32.2,,,55,,,
2018-02-09T14:49:44.551Z,32.1,,,55,,,
2018-02-09T14:49:54.551Z,32.1,,,55,,,
2018-02-09T14:50:04.551Z,32.1,,,55,,,
2018-02-09T14:50:15.602Z,32.1,,,55,,,49.8
2018-02-09T14:50:24.551Z,32,,,55,,,
2018-02-09T14:50:34.551Z,32,,,55,,,
2018-02-09T14:50:44.552Z,32,,,55,,,
2018-02-09T14:50:54.607Z,32,,,55,,,
2018-02-09T14:51:07.983Z,32,,,55,,,49.7
2018-02-09T14:51:14.552Z,31.9,,,55,,,
2018-02-09T14:51:24.583Z,31.9,,,55,,,
2018-02-09T14:51:34.563Z,31.9,,,55,,,
2018-02-09T14:51:44.551Z,31.9,,,55,,,
2018-02-09T14:51:54.571Z,31.9,,,55,,,49.5
2018-02-09T14:52:04.554Z,31.7,,,55,,,
2018-02-09T14:52:16.651Z,31.7,,,55,,,
2018-02-09T14:52:24.551Z,31.7,,,55,,,
2018-02-09T14:52:34.566Z,31.7,,,55,,,
2018-02-09T14:52:44.553Z,31.6,,,55,,,49.4
2018-02-09T14:52:54.552Z,31.6,,,55,,,
2018-02-09T14:53:04.551Z,31.6,,,55,,,
2018-02-09T14:53:14.551Z,31.6,,,55,,,
2018-02-09T14:53:24.561Z,31.5,,,55,,,
2018-02-09T14:53:34.553Z,31.5,,,55,,,49.3
2018-02-09T14:53:44.556Z,31.5,,,55,,,
2018-02-09T14:53:54.552Z,31.5,,,55,,,
2018-02-09T14:54:04.552Z,31.5,,,55,,,
2018-02-09T14:54:14.552Z,31.4,,,55,,,
2018-02-09T14:54:24.552Z,31.4,,,55,,,
2018-02-09T14:54:34.555Z,31.4,,,55,,,49.2
2018-02-09T14:54:44.552Z,31.4,,,55,,,
2018-02-09T14:54:54.552Z,31.4,,,55,,,
2018-02-09T14:55:04.552Z,31.2,,,55,,,
2018-02-09T14:55:14.562Z,31.2,,,55,,,49.1
2018-02-09T14:55:24.552Z,31.2,,,55,,,
2018-02-09T14:55:34.552Z,31.1,,,55,,,
2018-02-09T14:55:44.554Z,31.1,,,55,,,
2018-02-09T14:55:54.573Z,31.1,,,55,,,
2018-02-09T14:56:04.552Z,31.1,,,55,,,
2018-02-09T14:56:14.552Z,31.1,,,55,,,49
2018-02-09T14:56:24.554Z,31.1,,,55,,,
2018-02-09T14:56:34.591Z,31,,,55,,,
2018-02-09T14:56:44.558Z,31,,,55,,,
2018-02-09T14:56:54.552Z,31,,,55,,,
2018-02-09T14:57:04.553Z,31,,,55,,,48.9
2018-02-09T14:57:14.553Z,31,,,55,,,
2018-02-09T14:57:24.554Z,30.9,,,55,,,
2018-02-09T14:57:34.552Z,30.9,,,55,,,
2018-02-09T14:57:44.553Z,30.9,,,55,,,
2018-02-09T14:57:54.564Z,30.9,,,55,,,48.7
2018-02-09T14:58:04.553Z,30.9,,,55,,,
2018-02-09T14:58:14.683Z,30.7,,,55,,,
2018-02-09T14:58:24.553Z,30.7,,,55,,,
2018-02-09T14:58:34.553Z,30.7,,,55,,,
2018-02-09T14:58:44.553Z,30.7,,,55,,,
2018-02-09T14:58:54.553Z,30.6,,,55,,,48.6
2018-02-09T14:59:04.553Z,30.6,,,55,,,
2018-02-09T14:59:14.553Z,30.6,,,55,,,
2018-02-09T14:59:24.762Z,30.6,,,55,,,
2018-02-09T14:59:34.557Z,30.6,,,55,,,
2018-02-09T14:59:44.553Z,30.5,,,55,,,48.5
2018-02-09T14:59:54.553Z,30.5,,,55,,,
2018-02-09T15:00:04.561Z,30.5,,,55,,,
2018-02-09T15:00:14.554Z,30.5,,,55,,,
2018-02-09T15:00:24.553Z,30.5,,,55,,,
2018-02-09T15:00:34.554Z,30.4,,,55,,,48.4
2018-02-09T15:00:45.550Z,30.4,,,55,,,
2018-02-09T15:00:54.560Z,30.4,,,55,,,
2018-02-09T15:01:04.553Z,30.4,,,55,,,
2018-02-09T15:01:14.554Z,30.4,,,55,,,
2018-02-09T15:01:24.553Z,30.2,,,55,,,48.3
2018-02-09T15:01:34.553Z,30.2,,,55,,,
2018-02-09T15:01:44.554Z,30.2,,,55,,,
2018-02-09T15:01:54.559Z,30.2,,,55,,,
2018-02-09T15:02:04.554Z,30.2,,,55,,,
2018-02-09T15:02:14.565Z,30.1,,,55,,,
2018-02-09T15:02:24.614Z,30.1,,,55,,,48.2
2018-02-09T15:02:34.557Z,30.1,,,55,,,
2018-02-09T15:02:44.556Z,30.1,,,55,,,
2018-02-09T15:02:54.554Z,30.1,,,55,,,
2018-02-09T15:03:04.554Z,30,,,55,,,
2018-02-09T15:03:14.554Z,30,,,55,,,48.1
2018-02-09T15:03:24.555Z,30,,,55,,,
2018-02-09T15:03:35.553Z,30,,,55,,,
2018-02-09T15:03:44.556Z,30,,,55,,,
2018-02-09T15:03:54.554Z,29.9,,,55,,,
2018-02-09T15:04:04.554Z,29.9,,,55,,,
2018-02-09T15:04:14.555Z,29.9,,,55,,,48
2018-02-09T15:04:24.567Z,29.9,,,55,,,
2018-02-09T15:04:34.554Z,29.9,,,55,,,
2018-02-09T15:04:44.555Z,29.7,,,55,,,
2018-02-09T15:04:54.558Z,29.7,,,55,,,47.8
2018-02-09T15:05:04.554Z,29.7,,,55,,,
2018-02-09T15:05:14.554Z,29.7,,,55,,,
2018-02-09T15:05:24.556Z,29.7,,,55,,,
2018-02-09T15:05:34.565Z,29.7,,,55,,,
2018-02-09T15:05:44.560Z,29.6,,,55,,,47.7
2018-02-09T15:05:54.555Z,29.6,,,55,,,
2018-02-09T15:06:04.554Z,29.6,,,55,,,
2018-02-09T15:06:14.555Z,29.6,,,55,,,
2018-02-09T15:06:29.589Z,29.6,,,55,,,
2018-02-09T15:06:34.555Z,29.4,,,55,,,
2018-02-09T15:06:44.556Z,29.4,,,55,,,47.6
2018-02-09T15:06:54.554Z,29.4,,,55,,,
2018-02-09T15:07:04.559Z,29.4,,,55,,,
2018-02-09T15:07:14.555Z,29.4,,,55,,,
2018-02-09T15:07:24.554Z,29.3,,,55,,,
2018-02-09T15:07:34.555Z,29.3,,,55,,,47.5
2018-02-09T15:07:44.554Z,29.3,,,55,,,
2018-02-09T15:07:54.555Z,29.3,,,55,,,
2018-02-09T15:08:04.556Z,29.3,,,55,,,
2018-02-09T15:08:14.554Z,29.3,,,55,,,
2018-02-09T15:08:24.555Z,29.2,,,55,,,47.4
2018-02-09T15:08:34.555Z,29.2,,,55,,,
2018-02-09T15:08:44.555Z,29.2,,,55,,,
2018-02-09T15:08:54.555Z,29.2,,,55,,,
2018-02-09T15:09:04.556Z,29.2,,,55,,,
2018-02-09T15:09:14.555Z,29,,,55,,,47.3
2018-02-09T15:09:24.555Z,29,,,55,,,
2018-02-09T15:09:34.555Z,29,,,55,,,
2018-02-09T15:09:44.555Z,29,,,55,,,
2018-02-09T15:09:54.555Z,29,,,55,,,
2018-02-09T15:10:04.695Z,29,,,55,,,47.2
2018-02-09T15:10:14.558Z,28.9,,,55,,,
2018-02-09T15:10:24.555Z,28.9,,,55,,,
2018-02-09T15:10:34.555Z,28.9,,,55,,,
2018-02-09T15:10:45.554Z,28.9,,,55,,,
2018-02-09T15:10:54.555Z,28.9,,,55,,,
2018-02-09T15:11:04.557Z,28.9,,,55,,,47
2018-02-09T15:11:14.555Z,28.7,,,55,,,
2018-02-09T15:11:24.556Z,28.7,,,55,,,
2018-02-09T15:11:34.556Z,28.7,,,55,,,
2018-02-09T15:11:44.555Z,28.7,,,55,,,
2018-02-09T15:11:54.556Z,28.7,,,55,,,46.9
