Time,HwTOutlet,ActPow,PrimTSet,HwActive,ChActive,PrimT,HwTSet
2017-12-26T04:43:33.705Z,11.6,,,,,,55
2017-12-26T04:43:43.705Z,11.6,,,,,,55
2017-12-26T04:43:53.710Z,11.6,,,,,,55
2017-12-26T04:44:03.707Z,11.6,,,,,,55
2017-12-26T04:44:13.705Z,11.6,,,,,,55
2017-12-26T04:44:23.724Z,11.6,,,,,,55
2017-12-26T04:44:33.705Z,11.6,,,,,,55
2017-12-26T04:44:43.711Z,11.6,,,,,,55
2017-12-26T04:44:53.708Z,11.6,,,,,,55
2017-12-26T04:45:03.705Z,11.6,,,,,,55
2017-12-26T04:45:18.966Z,11.6,,,,,,55
2017-12-26T04:45:23.706Z,11.6,,,,,,55
2017-12-26T04:45:33.720Z,11.6,,,,,,55
2017-12-26T04:45:43.721Z,11.6,,,,,,55
2017-12-26T04:45:53.710Z,11.6,,,,,,55
2017-12-26T04:46:03.708Z,11.6,,,,,,55
2017-12-26T04:46:13.708Z,11.6,,,,,,55
2017-12-26T04:46:23.706Z,11.6,,,,,,55
2017-12-26T04:46:33.707Z,11.6,,,,,,55
2017-12-26T04:46:43.705Z,11.6,,,,,,55
2017-12-26T04:46:53.705Z,11.6,,,,,,55
2017-12-26T04:47:03.705Z,11.6,,,,,,55
2017-12-26T04:47:13.705Z,11.6,,,,,,55
2017-12-26T04:47:23.705Z,11.6,,,,,,55
2017-12-26T04:47:33.709Z,11.6,,,,,,55
2017-12-26T04:47:43.705Z,11.6,,,,,,55
2017-12-26T04:47:53.706Z,11.6,,,,,,55
2017-12-26T04:48:09.729Z,11.6,,,,,,55
2017-12-26T04:48:13.706Z,11.6,,,,,,55
2017-12-26T04:48:23.706Z,11.6,,,,,,55
2017-12-26T04:48:33.706Z,11.6,,,,,,55
2017-12-26T04:48:43.705Z,11.6,,,,,,55
2017-12-26T04:48:53.706Z,11.6,,,,,,55
2017-12-26T04:49:03.706Z,11.6,,,,,,55
2017-12-26T04:49:13.706Z,11.6,,,,,,55
2017-12-26T04:49:23.706Z,11.6,,,,,,55
2017-12-26T04:49:34.195Z,11.6,,,,,,55
2017-12-26T04:49:43.705Z,11.6,,,,,,55
2017-12-26T04:49:53.706Z,11.6,,,,,,55
2017-12-26T04:50:03.706Z,11.6,,,,,,55
2017-12-26T04:50:13.706Z,11.6,,,,,,55
2017-12-26T04:50:23.706Z,11.6,,,,,,55
2017-12-26T04:50:33.706Z,11.6,,,,,,55
2017-12-26T04:50:43.705Z,11.6,,,,,,55
2017-12-26T04:50:53.708Z,11.6,,,,,,55
2017-12-26T04:51:03.709Z,11.6,,,,,,55
2017-12-26T04:51:13.706Z,11.6,,,,,,55
2017-12-26T04:51:23.707Z,11.6,,,,,,55
2017-12-26T04:51:33.706Z,11.6,,,,,,55
2017-12-26T04:51:44.699Z,11.6,,,,,,55
2017-12-26T04:51:53.706Z,11.6,,,,,,55
2017-12-26T04:52:03.706Z,11.6,,,,,,55
2017-12-26T04:52:13.706Z,11.6,,,,,,55
2017-12-26T04:52:24.700Z,11.6,,,,,,55
2017-12-26T04:52:33.707Z,11.6,,,,,,55
2017-12-26T04:52:43.706Z,11.6,,,,,,55
2017-12-26T04:52:53.708Z,11.6,,,,,,55
2017-12-26T04:53:03.706Z,11.6,,,,,,55
2017-12-26T04:53:13.706Z,11.6,,,,,,55
2017-12-26T04:53:33.706Z,11.6,,,,,,55
2017-12-26T04:53:43.708Z,11.6,,,,,,55
2017-12-26T04:53:53.706Z,11.6,,,,,,55
2017-12-26T04:54:04.763Z,11.6,,,,,,55
2017-12-26T04:54:13.717Z,11.6,,,,,,55
2017-12-26T04:54:23.706Z,11.6,,,,,,55
2017-12-26T04:54:33.706Z,11.6,,,,,,55
2017-12-26T04:54:43.707Z,11.6,,,,,,55
2017-12-26T04:54:53.707Z,11.6,,,,,,55
2017-12-26T04:55:03.712Z,11.6,,,,,,55
2017-12-26T04:55:14.708Z,11.6,,,,,,55
2017-12-26T04:55:23.709Z,11.6,,,,,,55
2017-12-26T04:55:33.710Z,11.6,,,,,,55
2017-12-26T04:55:43.710Z,11.6,,,,,,55
2017-12-26T04:55:53.710Z,11.6,,,,,,55
2017-12-26T04:56:03.711Z,11.6,,,,,,55
2017-12-26T04:56:13.715Z,11.6,,,,,,55
2017-12-26T04:56:23.712Z,11.6,,,,,,55
2017-12-26T04:56:33.715Z,11.6,,,,,,55
2017-12-26T04:56:43.708Z,11.6,,,,,,55
2017-12-26T04:56:53.708Z,11.6,,,,,,55
2017-12-26T04:57:03.707Z,11.6,,,,,,55
2017-12-26T04:57:13.720Z,11.6,,,,,,55
2017-12-26T04:57:23.708Z,11.6,,,,,,55
2017-12-26T04:57:33.707Z,11.6,,,,,,55
2017-12-26T04:57:43.707Z,11.6,,,,,,55
2017-12-26T04:57:53.710Z,11.6,,,,,,55
2017-12-26T04:58:04.723Z,11.6,,,,,,55
2017-12-26T04:58:13.709Z,11.6,,,,,,55
2017-12-26T04:58:23.709Z,11.6,,,,,,55
2017-12-26T04:58:33.726Z,11.6,,,,,,55
2017-12-26T04:58:43.710Z,11.6,,,,,,55
2017-12-26T04:58:53.707Z,11.6,,,,,,55
2017-12-26T04:59:03.710Z,11.6,,,,,,55
2017-12-26T04:59:13.719Z,11.6,,,,,,55
2017-12-26T04:59:23.709Z,11.6,,,,,,55
2017-12-26T04:59:33.707Z,11.6,,,,,,55
2017-12-26T04:59:43.714Z,11.6,,,,,,55
2017-12-26T04:59:53.711Z,11.6,,,,,,55
2017-12-26T05:00:03.720Z,11.6,,,,,,55
2017-12-26T05:00:13.707Z,11.6,,,,,,55
2017-12-26T05:00:23.707Z,11.6,,,,,,55
2017-12-26T05:00:33.707Z,11.6,0,5,0,0,11.8,55
2017-12-26T05:00:43.707Z,11.6,,,,,,55
2017-12-26T05:00:58.727Z,11.6,,,,,,55
2017-12-26T05:01:03.707Z,11.6,,,,,,55
2017-12-26T05:01:13.707Z,11.6,,,,,,55
2017-12-26T05:01:23.708Z,11.6,,,,,,55
2017-12-26T05:01:33.707Z,11.6,,,,,,55
2017-12-26T05:01:43.708Z,11.6,,,,,,55
2017-12-26T05:01:53.707Z,11.6,,,,,,55
2017-12-26T05:02:03.707Z,11.6,,,,,,55
2017-12-26T05:02:13.707Z,11.6,,,,,,55
2017-12-26T05:02:23.726Z,11.4,,,,,,55
2017-12-26T05:02:33.709Z,11.6,,,,,,55
2017-12-26T05:02:43.708Z,11.6,,,,,,55
2017-12-26T05:02:53.708Z,11.6,,,,,,55
2017-12-26T05:03:03.708Z,11.4,,,,,,55
2017-12-26T05:03:13.708Z,11.6,,,,,,55
2017-12-26T05:03:23.708Z,11.6,,,,,,55
2017-12-26T05:03:33.708Z,11.6,,,,,,55
2017-12-26T05:03:48.742Z,11.6,,,,,,55
2017-12-26T05:03:53.711Z,11.6,,,,,,55
2017-12-26T05:04:03.710Z,11.6,,,,,,55
2017-12-26T05:04:13.707Z,11.6,,,,,,55
2017-12-26T05:04:23.812Z,11.6,,,,,,55
2017-12-26T05:04:33.853Z,11.6,,,,,,55
2017-12-26T05:04:43.886Z,11.6,,,,,,55
2017-12-26T05:04:53.708Z,11.6,,,,,,55
2017-12-26T05:05:03.709Z,11.6,,,,,,55
2017-12-26T05:05:13.712Z,11.6,,,,,,55
2017-12-26T05:05:23.709Z,11.6,,,,,,55
2017-12-26T05:05:33.710Z,11.6,,,,,,55
2017-12-26T05:05:43.708Z,11.6,,,,,,55
2017-12-26T05:05:53.713Z,11.6,,,,,,55
2017-12-26T05:06:03.708Z,11.6,,,,,,55
2017-12-26T05:06:13.710Z,11.4,,,,,,55
2017-12-26T05:06:23.712Z,11.6,,,,,,55
2017-12-26T05:06:38.735Z,11.6,,,,,,55
2017-12-26T05:06:43.709Z,11.6,,,,,,55
2017-12-26T05:06:53.711Z,11.6,,,,,,55
2017-12-26T05:07:03.708Z,11.6,,,,,,55
2017-12-26T05:07:13.708Z,11.6,,,,,,55
2017-12-26T05:07:23.708Z,11.4,,,,,,55
2017-12-26T05:07:33.713Z,11.6,,,,,,55
2017-12-26T05:07:43.712Z,11.4,,,,,,55
2017-12-26T05:07:53.710Z,11.6,,,,,,55
2017-12-26T05:08:04.778Z,11.6,,,,,,55
2017-12-26T05:08:13.716Z,11.4,,,,,,55
2017-12-26T05:08:23.710Z,11.4,,,,,,55
2017-12-26T05:08:33.712Z,11.6,,,,,,55
2017-12-26T05:08:43.712Z,11.4,,,,,,55
2017-12-26T05:08:53.711Z,11.6,,,,,,55
2017-12-26T05:09:03.709Z,11.6,,,,,,55
2017-12-26T05:09:13.708Z,11.6,,,,,,55
2017-12-26T05:09:23.708Z,11.6,,,,,,55
2017-12-26T05:09:33.708Z,11.4,,,,,,55
2017-12-26T05:09:43.713Z,11.6,,,,,,55
2017-12-26T05:09:53.708Z,11.4,,,,,,55
2017-12-26T05:10:03.708Z,11.4,,,,,,55
2017-12-26T05:10:13.721Z,11.6,,,,,,55
2017-12-26T05:10:23.708Z,11.6,,,,,,55
2017-12-26T05:10:33.712Z,11.4,,,,,,55
2017-12-26T05:10:43.708Z,11.4,,,,,,55
2017-12-26T05:10:54.710Z,11.6,,,,,,55
2017-12-26T05:11:03.716Z,11.4,,,,,,55
2017-12-26T05:11:13.721Z,11.4,,,,,,55
2017-12-26T05:11:23.724Z,11.4,,,,,,55
2017-12-26T05:11:33.730Z,11.4,,,,,,55
2017-12-26T05:11:43.718Z,11.6,,,,,,55
2017-12-26T05:11:53.714Z,11.6,,,,,,55
2017-12-26T05:12:03.714Z,11.6,,,,,,55
2017-12-26T05:12:13.709Z,11.6,,,,,,55
2017-12-26T05:12:23.709Z,11.4,,,,,,55
2017-12-26T05:12:33.714Z,11.4,,,,,,55
2017-12-26T05:12:43.709Z,11.6,,,,,,55
2017-12-26T05:12:53.710Z,11.6,,,,,,55
2017-12-26T05:13:03.709Z,11.4,,,,,,55
2017-12-26T05:13:13.709Z,11.6,,,,,,55
2017-12-26T05:13:23.723Z,11.4,,,,,,55
2017-12-26T05:13:33.709Z,11.4,,,,,,55
2017-12-26T05:13:44.709Z,11.4,,,,,,55
2017-12-26T05:13:53.710Z,11.4,,,,,,55
2017-12-26T05:14:03.709Z,11.4,,,,,,55
2017-12-26T05:14:13.715Z,11.4,,,,,,55
2017-12-26T05:14:23.709Z,11.4,,,,,,55
2017-12-26T05:14:33.710Z,11.4,,,,,,55
2017-12-26T05:14:43.708Z,11.4,,,,,,55
2017-12-26T05:14:53.709Z,11.4,,,,,,55
2017-12-26T05:15:03.709Z,11.4,,,,,,55
2017-12-26T05:15:13.709Z,11.4,,,,,,55
2017-12-26T05:15:23.709Z,11.6,,,,,,55
2017-12-26T05:15:33.714Z,11.4,,,,,,55
2017-12-26T05:15:43.712Z,11.4,,,,,,55
2017-12-26T05:15:53.709Z,11.4,,,,,,55
2017-12-26T05:16:03.709Z,11.6,,,,,,55
2017-12-26T05:16:13.709Z,11.4,,,,,,55
2017-12-26T05:16:23.709Z,11.4,,,,,,55
2017-12-26T05:16:34.703Z,11.4,,,,,,55
2017-12-26T05:16:43.709Z,11.4,,,,,,55
2017-12-26T05:16:53.710Z,11.4,,,,,,55
2017-12-26T05:17:03.709Z,11.4,,,,,,55
2017-12-26T05:17:13.709Z,11.4,,,,,,55
2017-12-26T05:17:23.709Z,11.6,,,,,,55
2017-12-26T05:17:33.709Z,11.4,,,,,,55
2017-12-26T05:17:43.721Z,11.4,,,,,,55
2017-12-26T05:17:53.709Z,11.4,,,,,,55
2017-12-26T05:18:03.710Z,11.4,,,,,,55
2017-12-26T05:18:13.713Z,11.4,,,,,,55
2017-12-26T05:18:23.710Z,11.4,,,,,,55
2017-12-26T05:18:33.710Z,11.4,,,,,,55
2017-12-26T05:18:43.709Z,11.4,,,,,,55
2017-12-26T05:18:53.709Z,11.4,,,,,,55
2017-12-26T05:19:03.713Z,11.4,,,,,,55
2017-12-26T05:19:13.710Z,11.4,,,,,,55
2017-12-26T05:19:28.734Z,11.4,,,,,,55
2017-12-26T05:19:33.713Z,11.4,,,,,,55
2017-12-26T05:19:43.709Z,11.4,,,,,,55
2017-12-26T05:19:53.710Z,11.4,,,,,,55
2017-12-26T05:20:03.710Z,11.4,,,,,,55
2017-12-26T05:20:13.710Z,11.4,,,,,,55
2017-12-26T05:20:23.710Z,11.4,,,,,,55
2017-12-26T05:20:33.710Z,11.4,,,,,,55
2017-12-26T05:20:43.709Z,11.4,,,,,,55
2017-12-26T05:20:53.710Z,11.4,,,,,,55
2017-12-26T05:21:03.710Z,11.4,,,,,,55
2017-12-26T05:21:13.714Z,11.4,,,,,,55
2017-12-26T05:21:23.709Z,11.4,,,,,,55
2017-12-26T05:21:33.710Z,11.4,,,,,,55
2017-12-26T05:21:43.709Z,11.4,,,,,,55
2017-12-26T05:21:53.710Z,11.4,,,,,,55
2017-12-26T05:22:03.710Z,11.4,,,,,,55
2017-12-26T05:22:18.730Z,11.4,,,,,,55
2017-12-26T05:22:23.710Z,11.4,,,,,,55
2017-12-26T05:22:33.710Z,11.4,,,,,,55
2017-12-26T05:22:43.710Z,11.4,,,,,,55
2017-12-26T05:22:53.713Z,11.4,,,,,,55
2017-12-26T05:23:03.715Z,11.4,,,,,11.6,55
2017-12-26T05:23:13.709Z,11.4,,,,,11.8,55
2017-12-26T05:23:23.710Z,11.4,,,,,,55
2017-12-26T05:23:33.710Z,11.4,,,,,,55
2017-12-26T05:23:43.717Z,11.4,,,,,,55
2017-12-26T05:23:53.714Z,11.4,,,,,,55
2017-12-26T05:24:03.710Z,11.4,,,,,,55
2017-12-26T05:24:13.712Z,11.4,,,,,,55
2017-12-26T05:24:23.710Z,11.4,,,,,,55
2017-12-26T05:24:33.710Z,11.4,,,,,,55
2017-12-26T05:24:43.820Z,11.4,,,,,,55
2017-12-26T05:24:53.712Z,11.4,,,,,,55
2017-12-26T05:25:03.710Z,11.4,,,,,,55
2017-12-26T05:25:13.710Z,11.4,,,,,,55
2017-12-26T05:25:23.710Z,11.4,,,,,,55
2017-12-26T05:25:33.710Z,11.4,,,,,,55
2017-12-26T05:25:43.710Z,11.4,,,,,,55
2017-12-26T05:25:53.710Z,11.4,,,,,,55
2017-12-26T05:26:03.710Z,11.4,,,,,,55
2017-12-26T05:26:13.710Z,11.4,,,,,,55
2017-12-26T05:26:23.710Z,11.4,,,,,,55
2017-12-26T05:26:34.705Z,11.4,,,,,,55
2017-12-26T05:26:43.710Z,11.4,,,,,,55
2017-12-26T05:26:53.965Z,11.4,,,,,,55
2017-12-26T05:27:03.711Z,11.4,,,,,,55
2017-12-26T05:27:13.711Z,11.4,,,,,,55
2017-12-26T05:27:23.710Z,11.4,,,,,,55
2017-12-26T05:27:33.710Z,11.4,,,,,,55
2017-12-26T05:27:43.710Z,11.4,,,,,,55
2017-12-26T05:27:53.711Z,11.4,,,,,,55
2017-12-26T05:28:03.710Z,11.4,,,,,,55
2017-12-26T05:28:13.710Z,11.4,,,,,,55
2017-12-26T05:28:23.710Z,11.4,,,,,,55
2017-12-26T05:28:33.711Z,11.4,,,,,,55
2017-12-26T05:28:43.710Z,11.4,,,,,,55
2017-12-26T05:28:53.711Z,11.4,,,,,,55
2017-12-26T05:29:03.711Z,11.4,,,,,,55
2017-12-26T05:29:13.715Z,11.4,,,,,,55
2017-12-26T05:29:24.710Z,11.4,,,,,11.6,55
2017-12-26T05:29:33.711Z,11.4,,,,,11.8,55
2017-12-26T05:29:43.711Z,11.4,,,,,11.6,55
2017-12-26T05:29:53.711Z,11.4,,,,,11.8,55
2017-12-26T05:30:03.711Z,11.4,,,,,,55
2017-12-26T05:30:13.711Z,11.4,,,,,,55
2017-12-26T05:30:23.711Z,11.4,,,,,,55
2017-12-26T05:30:33.711Z,11.4,,,,,,55
2017-12-26T05:30:43.711Z,11.4,,,,,,55
2017-12-26T05:30:53.713Z,11.4,,,,,11.6,55
2017-12-26T05:31:03.712Z,11.4,,,,,11.8,55
2017-12-26T05:31:13.711Z,11.4,,,,,,55
2017-12-26T05:31:23.711Z,11.4,,,,,11.6,55
2017-12-26T05:31:33.711Z,11.4,,,,,11.8,55
2017-12-26T05:31:43.711Z,11.4,,,,,,55
2017-12-26T05:31:53.712Z,11.4,,,,,,55
2017-12-26T05:32:03.711Z,11.4,,,,,,55
2017-12-26T05:32:14.721Z,11.4,,,,,,55
2017-12-26T05:32:23.711Z,11.4,,,,,,55
2017-12-26T05:32:33.712Z,11.4,,,,,11.6,55
2017-12-26T05:32:43.711Z,11.4,,,,,11.8,55
2017-12-26T05:32:53.713Z,11.4,,,,,,55
2017-12-26T05:33:03.713Z,11.4,,,,,,55
2017-12-26T05:33:13.717Z,11.4,,,,,,55
2017-12-26T05:33:23.711Z,11.4,,,,,,55
2017-12-26T05:33:33.711Z,11.4,,,,,11.6,55
2017-12-26T05:33:43.723Z,11.4,,,,,11.8,55
2017-12-26T05:33:53.713Z,11.4,,,,,11.6,55
2017-12-26T05:34:03.711Z,11.4,,,,,11.8,55
2017-12-26T05:34:13.716Z,11.4,,,,,11.6,55
2017-12-26T05:34:23.713Z,11.4,,,,,,55
2017-12-26T05:34:33.715Z,11.4,,,,,11.8,55
2017-12-26T05:34:43.711Z,11.4,,,,,11.6,55
2017-12-26T05:34:53.711Z,11.4,,,,,11.8,55
2017-12-26T05:35:04.707Z,11.4,,,,,,55
2017-12-26T05:35:13.722Z,11.4,,,,,11.6,55
2017-12-26T05:35:23.717Z,11.4,,,,,11.8,55
2017-12-26T05:35:33.711Z,11.4,,,,,,55
2017-12-26T05:35:43.711Z,11.4,,,,,,55
2017-12-26T05:35:53.712Z,11.4,,,,,,55
2017-12-26T05:36:03.711Z,11.4,,,,,,55
2017-12-26T05:36:13.714Z,11.4,,,,,,55
2017-12-26T05:36:23.715Z,11.4,,,,,,55
2017-12-26T05:36:33.716Z,11.4,,,,,,55
2017-12-26T05:36:43.712Z,11.4,,,,,11.6,55
2017-12-26T05:36:53.716Z,11.4,,,,,11.8,55
2017-12-26T05:37:03.712Z,11.4,,,,,11.6,55
2017-12-26T05:37:13.711Z,11.4,,,,,11.8,55
2017-12-26T05:37:23.711Z,11.4,,,,,,55
2017-12-26T05:37:33.716Z,11.4,,,,,11.6,55
2017-12-26T05:37:43.712Z,11.4,,,,,,55
2017-12-26T05:37:58.732Z,11.4,,,,,,55
2017-12-26T05:38:03.712Z,11.4,,,,,,55
2017-12-26T05:38:13.717Z,11.4,,,,,,55
2017-12-26T05:38:23.712Z,11.4,,,,,,55
2017-12-26T05:38:33.717Z,11.4,,,,,,55
2017-12-26T05:38:43.717Z,11.4,,,,,,55
2017-12-26T05:38:53.712Z,11.4,,,,,,55
2017-12-26T05:39:03.712Z,11.4,,,,,11.8,55
2017-12-26T05:39:13.712Z,11.4,,,,,11.6,55
2017-12-26T05:39:23.716Z,11.4,,,,,11.8,55
2017-12-26T05:39:33.712Z,11.4,,,,,11.6,55
2017-12-26T05:39:43.712Z,11.4,,,,,,55
2017-12-26T05:39:53.712Z,11.4,,,,,,55
2017-12-26T05:40:03.712Z,11.4,,,,,,55
2017-12-26T05:40:13.712Z,11.4,,,,,,55
2017-12-26T05:40:23.713Z,11.4,,,,,,55
2017-12-26T05:40:33.712Z,11.4,,,,,11.8,55
2017-12-26T05:40:49.192Z,11.4,,,,,11.6,55
2017-12-26T05:40:53.712Z,11.4,,,,,,55
2017-12-26T05:41:03.717Z,11.4,,,,,,55
2017-12-26T05:41:13.712Z,11.4,,,,,,55
2017-12-26T05:41:23.712Z,11.4,,,,,11.8,55
2017-12-26T05:41:33.712Z,11.4,,,,,11.6,55
2017-12-26T05:41:43.715Z,11.4,,,,,,55
2017-12-26T05:41:53.713Z,11.4,,,,,,55
2017-12-26T05:42:03.712Z,11.4,,,,,,55
2017-12-26T05:42:14.706Z,11.4,,,,,,55
2017-12-26T05:42:23.712Z,11.4,,,,,,55
2017-12-26T05:42:33.712Z,11.4,,,,,,55
2017-12-26T05:42:43.719Z,11.4,,,,,,55
2017-12-26T05:42:53.712Z,11.4,,,,,,55
2017-12-26T05:43:03.716Z,11.4,,,,,,55
2017-12-26T05:43:13.712Z,11.4,,,,,,55
2017-12-26T05:43:23.714Z,11.4,,,,,,55
2017-12-26T05:43:33.713Z,11.4,,,,,11.8,55
2017-12-26T05:43:43.713Z,11.4,,,,,11.6,55
2017-12-26T05:43:53.712Z,11.4,,,,,,55
2017-12-26T05:44:03.713Z,11.4,,,,,,55
2017-12-26T05:44:13.712Z,11.4,,,,,,55
2017-12-26T05:44:23.713Z,11.4,,,,,,55
2017-12-26T05:44:33.712Z,11.4,,,,,,55
2017-12-26T05:44:43.712Z,11.4,,,,,,55
2017-12-26T05:44:53.712Z,11.4,,,,,,55
2017-12-26T05:45:05.295Z,11.4,,,,,,55
2017-12-26T05:45:13.712Z,11.4,,,,,,55
2017-12-26T05:45:23.713Z,11.4,,,,,,55
2017-12-26T05:45:33.724Z,11.4,,,,,,55
2017-12-26T05:45:43.721Z,11.4,,,,,11.8,55
2017-12-26T05:45:53.713Z,11.4,,,,,11.6,55
2017-12-26T05:46:03.714Z,11.4,,,,,,55
2017-12-26T05:46:13.712Z,11.4,,,,,,55
2017-12-26T05:46:23.713Z,11.4,,,,,,55
2017-12-26T05:46:33.712Z,11.4,,,,,,55
2017-12-26T05:46:43.712Z,11.4,,,,,,55
2017-12-26T05:46:53.970Z,11.4,,,,,,55
2017-12-26T05:47:03.722Z,11.4,,,,,,55
2017-12-26T05:47:13.713Z,11.4,,,,,,55
2017-12-26T05:47:23.714Z,11.4,,,,,,55
2017-12-26T05:47:33.713Z,11.4,,,,,,55
2017-12-26T05:47:43.712Z,11.4,,,,,,55
2017-12-26T05:47:54.704Z,11.4,,,,,,55
2017-12-26T05:48:03.713Z,11.4,,,,,,55
2017-12-26T05:48:13.713Z,11.4,,,,,,55
2017-12-26T05:48:23.713Z,11.4,,,,,,55
2017-12-26T05:48:33.713Z,11.4,,,,,,55
2017-12-26T05:48:43.713Z,11.4,,,,,,55
2017-12-26T05:48:53.713Z,11.4,,,,,,55
2017-12-26T05:49:03.713Z,11.4,,,,,,55
2017-12-26T05:49:13.713Z,11.4,,,,,,55
2017-12-26T05:49:23.713Z,11.4,,,,,,55
2017-12-26T05:49:33.713Z,11.4,,,,,,55
2017-12-26T05:49:43.713Z,11.4,,,,,,55
2017-12-26T05:49:53.713Z,11.4,,,,,,55
2017-12-26T05:50:03.713Z,11.4,,,,,,55
2017-12-26T05:50:13.714Z,11.4,,,,,,55
2017-12-26T05:50:23.714Z,11.4,,,,,,55
2017-12-26T05:50:33.713Z,11.4,,,,,,55
2017-12-26T05:50:44.707Z,11.4,,,,,,55
2017-12-26T05:50:53.713Z,11.4,,,,,,55
2017-12-26T05:51:03.713Z,11.4,,,,,,55
2017-12-26T05:51:13.713Z,11.4,,,,,,55
2017-12-26T05:51:23.713Z,11.4,,,,,,55
2017-12-26T05:51:33.719Z,11.4,,,,,,55
2017-12-26T05:51:43.713Z,11.4,,,,,,55
2017-12-26T05:51:53.714Z,11.4,,,,,,55
2017-12-26T05:52:03.713Z,11.4,,,,,,55
2017-12-26T05:52:13.713Z,11.4,,,,,,55
2017-12-26T05:52:23.714Z,11.4,,,,,,55
2017-12-26T05:52:33.713Z,11.4,,,,,,55
2017-12-26T05:52:43.713Z,11.4,,,,,,55
2017-12-26T05:52:53.713Z,11.4,,,,,,55
2017-12-26T05:53:03.713Z,11.4,,,,,,55
2017-12-26T05:53:13.715Z,11.4,,,,,,55
2017-12-26T05:53:23.714Z,11.4,,,,,,55
2017-12-26T05:53:34.712Z,11.4,,,,,,55
2017-12-26T05:53:43.713Z,11.4,,,,,,55
2017-12-26T05:53:53.714Z,11.4,,,,,,55
2017-12-26T05:54:03.713Z,11.4,,,,,,55
2017-12-26T05:54:13.713Z,11.4,,,,,,55
2017-12-26T05:54:23.714Z,11.4,,,,,,55
2017-12-26T05:54:33.714Z,11.4,,,,,,55
2017-12-26T05:54:43.713Z,11.4,,,,,,55
2017-12-26T05:54:53.713Z,11.4,,,,,,55
2017-12-26T05:55:03.713Z,11.4,,,,,,55
2017-12-26T05:55:13.713Z,11.4,,,,,,55
2017-12-26T05:55:23.719Z,11.4,,,,,,55
2017-12-26T05:55:33.714Z,11.4,,,,,,55
2017-12-26T05:55:43.714Z,11.4,,,,,,55
2017-12-26T05:55:53.714Z,11.4,,,,,,55
2017-12-26T05:56:03.714Z,11.4,,,,,,55
2017-12-26T05:56:13.713Z,11.4,,,,,,55
2017-12-26T05:56:28.734Z,11.4,,,,,,55
2017-12-26T05:56:33.714Z,11.4,,,,,,55
2017-12-26T05:56:43.714Z,11.4,,,,,,55
2017-12-26T05:56:53.720Z,11.4,,,,,,55
2017-12-26T05:57:03.714Z,11.4,,,,,,55
2017-12-26T05:57:13.714Z,11.4,,,,,,55
2017-12-26T05:57:23.714Z,11.4,,,,,,55
2017-12-26T05:57:33.715Z,11.4,,,,,,55
2017-12-26T05:57:43.714Z,11.4,,,,,,55
2017-12-26T05:57:54.141Z,11.4,,,,,,55
2017-12-26T05:58:03.715Z,11.4,,,,,,55
2017-12-26T05:58:13.719Z,11.4,,,,,,55
2017-12-26T05:58:23.714Z,11.4,,,,,,55
2017-12-26T05:58:33.714Z,11.4,,,,,,55
2017-12-26T05:58:43.714Z,11.4,,,,,,55
2017-12-26T05:58:53.716Z,11.4,,,,,,55
2017-12-26T05:59:03.716Z,11.4,,,,,,55
2017-12-26T05:59:18.734Z,11.4,,,,,,55
2017-12-26T05:59:23.714Z,11.4,,,,,,55
2017-12-26T05:59:33.716Z,11.4,,,,,,55
2017-12-26T05:59:43.717Z,11.4,,,,,,55
2017-12-26T05:59:53.716Z,11.4,,,,,,55
2017-12-26T06:00:03.714Z,11.4,,,,,,55
2017-12-26T06:00:13.714Z,11.4,,,,,,55
2017-12-26T06:00:23.715Z,11.4,,,,,,55
2017-12-26T06:00:33.885Z,11.4,,,,,,55
2017-12-26T06:00:43.747Z,11.4,0,5,0,0,11.6,55
2017-12-26T06:00:53.714Z,11.4,,,,,,55
2017-12-26T06:01:03.718Z,11.4,,,,,,55
2017-12-26T06:01:13.715Z,11.4,,,,,,55
2017-12-26T06:01:23.719Z,11.4,,,,,,55
2017-12-26T06:01:33.715Z,11.4,,,,,,55
2017-12-26T06:01:43.715Z,11.4,,,,,,55
2017-12-26T06:01:53.719Z,11.4,,,,,,55
2017-12-26T06:02:08.735Z,11.4,,,,,,55
2017-12-26T06:02:13.720Z,11.4,,,,,,55
2017-12-26T06:02:23.715Z,11.4,,,,,,55
2017-12-26T06:02:33.718Z,11.4,,,,,,55
2017-12-26T06:02:43.719Z,11.4,,,,,,55
2017-12-26T06:02:53.720Z,11.4,,,,,,55
2017-12-26T06:03:03.714Z,11.4,,,,,,55
2017-12-26T06:03:13.715Z,11.4,,,,,,55
2017-12-26T06:03:23.715Z,11.4,,,,,,55
2017-12-26T06:03:33.715Z,11.4,,,,,,55
2017-12-26T06:03:43.716Z,11.4,,,,,,55
2017-12-26T06:03:53.715Z,11.4,,,,,,55
2017-12-26T06:04:03.715Z,11.4,,,,,,55
2017-12-26T06:04:13.715Z,11.4,,,,,,55
2017-12-26T06:04:23.719Z,11.4,,,,,,55
2017-12-26T06:04:33.715Z,11.4,,,,,,55
2017-12-26T06:04:43.718Z,11.4,,,,,,55
2017-12-26T06:04:53.721Z,11.4,,,,,,55
2017-12-26T06:05:03.720Z,11.4,,,,,,55
2017-12-26T06:05:13.715Z,11.4,,,,,,55
2017-12-26T06:05:23.717Z,11.4,,,,,,55
2017-12-26T06:05:33.716Z,11.4,,,,,,55
2017-12-26T06:05:43.715Z,11.4,,,,,,55
