Time,PrimTSet,ActPow,ChActive,HwTOutlet,HwTSet,HwActive,PrimT
2017-12-21T10:39:23.785Z,,,,13.7,55,,
2017-12-21T10:39:33.752Z,,,,13.7,55,,
2017-12-21T10:39:43.773Z,,,,13.7,55,,
2017-12-21T10:39:58.755Z,,,,13.7,55,,
2017-12-21T10:40:03.741Z,,,,13.7,55,,
2017-12-21T10:40:13.733Z,,,,13.7,55,,
2017-12-21T10:40:23.735Z,,,,13.7,55,,
2017-12-21T10:40:33.800Z,,,,13.7,55,,
2017-12-21T10:40:43.858Z,,,,13.7,55,,
2017-12-21T10:40:53.741Z,,,,13.7,55,,
2017-12-21T10:41:03.791Z,,,,13.7,55,,
2017-12-21T10:41:23.769Z,,,,13.7,55,,
2017-12-21T10:41:33.820Z,,,,13.7,55,,
2017-12-21T10:41:43.739Z,,,,13.7,55,,
2017-12-21T10:41:53.751Z,,,,13.7,55,,
2017-12-21T10:42:03.760Z,,,,13.7,55,,
2017-12-21T10:42:13.753Z,,,,13.7,55,,
2017-12-21T10:42:23.737Z,,,,13.7,55,,
2017-12-21T10:42:33.734Z,,,,13.7,55,,
2017-12-21T10:42:48.810Z,,,,13.7,55,,
2017-12-21T10:42:53.745Z,,,,13.7,55,,
2017-12-21T10:43:03.735Z,,,,13.7,55,,
2017-12-21T10:43:13.740Z,,,,13.7,55,,
2017-12-21T10:43:23.781Z,,,,13.7,55,,
2017-12-21T10:43:33.738Z,,,,13.7,55,,
2017-12-21T10:43:43.791Z,,,,13.7,55,,
2017-12-21T10:43:53.743Z,,,,13.7,55,,
2017-12-21T10:44:03.738Z,,,,13.7,55,,
2017-12-21T10:44:14.746Z,,,,13.7,55,,
2017-12-21T10:44:23.743Z,,,,13.7,55,,
2017-12-21T10:44:33.736Z,,,,13.7,55,,
2017-12-21T10:44:43.734Z,,,,13.7,55,,
2017-12-21T10:44:53.734Z,,,,13.7,55,,
2017-12-21T10:45:03.893Z,,,,13.7,55,,
2017-12-21T10:45:13.735Z,,,,13.7,55,,
2017-12-21T10:45:23.753Z,,,,13.7,55,,
2017-12-21T10:45:33.753Z,,,,13.7,55,,
2017-12-21T10:45:43.734Z,,,,13.7,55,,
2017-12-21T10:45:53.736Z,,,,13.7,55,,
2017-12-21T10:46:03.734Z,,,,13.7,55,,
2017-12-21T10:46:13.734Z,,,,13.7,55,,
2017-12-21T10:46:23.734Z,,,,13.7,55,,
2017-12-21T10:46:33.735Z,,,,13.7,55,,
2017-12-21T10:46:43.734Z,,,,13.7,55,,
2017-12-21T10:46:53.740Z,,,,13.7,55,,
2017-12-21T10:47:05.329Z,,,,13.7,55,,
2017-12-21T10:47:13.747Z,,,,13.7,55,,
2017-12-21T10:47:23.750Z,,,,13.7,55,,
2017-12-21T10:47:33.745Z,,,,13.7,55,,
2017-12-21T10:47:43.769Z,,,,13.7,55,,
2017-12-21T10:47:53.760Z,,,,13.7,55,,
2017-12-21T10:48:03.755Z,,,,13.7,55,,
2017-12-21T10:48:13.750Z,,,,13.7,55,,
2017-12-21T10:48:23.748Z,,,,13.7,55,,
2017-12-21T10:48:33.755Z,,,,13.7,55,,
2017-12-21T10:48:43.736Z,,,,13.7,55,,
2017-12-21T10:48:53.764Z,,,,13.7,55,,
2017-12-21T10:49:03.737Z,,,,13.7,55,,
2017-12-21T10:49:13.735Z,,,,13.7,55,,
2017-12-21T10:49:23.734Z,,,,13.7,55,,
2017-12-21T10:49:33.734Z,,,,13.7,55,,
2017-12-21T10:49:43.734Z,,,,13.7,55,,
2017-12-21T10:49:54.729Z,,,,13.7,55,,
2017-12-21T10:50:03.734Z,,,,13.7,55,,
2017-12-21T10:50:13.734Z,,,,13.7,55,,
2017-12-21T10:50:23.735Z,,,,13.7,55,,
2017-12-21T10:50:33.737Z,,,,13.7,55,,
2017-12-21T10:50:43.734Z,,,,13.7,55,,
2017-12-21T10:50:53.765Z,5,0,0,13.7,55,0,14
2017-12-21T10:51:03.803Z,,,,13.7,55,,
2017-12-21T10:51:13.754Z,,,,13.7,55,,
2017-12-21T10:51:23.736Z,,,,13.7,55,,
2017-12-21T10:51:33.734Z,,,,13.7,55,,
2017-12-21T10:51:43.737Z,,,,13.7,55,,
2017-12-21T10:51:53.736Z,,,,13.7,55,,
2017-12-21T10:52:03.735Z,,,,13.7,55,,
2017-12-21T10:52:13.735Z,,,,13.7,55,,
2017-12-21T10:52:23.741Z,,,,13.7,55,,
2017-12-21T10:52:33.739Z,,,,13.7,55,,
2017-12-21T10:52:44.733Z,,,,13.7,55,,
2017-12-21T10:52:53.735Z,,,,13.7,55,,
2017-12-21T10:53:03.735Z,,,,13.7,55,,
2017-12-21T10:53:13.736Z,,,,13.7,55,,
2017-12-21T10:53:23.735Z,,,,13.7,55,,
2017-12-21T10:53:33.751Z,,,,13.7,55,,
2017-12-21T10:53:43.741Z,,,,13.7,55,,
2017-12-21T10:53:53.735Z,,,,13.7,55,,
2017-12-21T10:54:03.734Z,,,,13.7,55,,
2017-12-21T10:54:13.743Z,,,,13.7,55,,
2017-12-21T10:54:23.744Z,,,,13.7,55,,
2017-12-21T10:54:33.734Z,,,,13.7,55,,
2017-12-21T10:54:43.735Z,,,,13.7,55,,
2017-12-21T10:54:53.735Z,,,,13.7,55,,
2017-12-21T10:55:03.736Z,,,,13.7,55,,
2017-12-21T10:55:13.735Z,,,,13.7,55,,
2017-12-21T10:55:23.735Z,,,,13.7,55,,
2017-12-21T10:55:34.728Z,,,,13.7,55,,
2017-12-21T10:55:43.738Z,,,,13.7,55,,
2017-12-21T10:55:53.737Z,,,,13.7,55,,
2017-12-21T10:56:03.735Z,,,,13.7,55,,
2017-12-21T10:56:13.735Z,,,,13.7,55,,
2017-12-21T10:56:23.735Z,,,,13.7,55,,
2017-12-21T10:56:33.736Z,,,,13.7,55,,
2017-12-21T10:56:43.736Z,,,,13.7,55,,
2017-12-21T10:56:53.735Z,,,,13.7,55,,
2017-12-21T10:57:03.735Z,,,,13.7,55,,
2017-12-21T10:57:13.737Z,,,,13.7,55,,
2017-12-21T10:57:23.735Z,,,,13.7,55,,
2017-12-21T10:57:33.735Z,,,,13.7,55,,
2017-12-21T10:57:43.735Z,,,,13.7,55,,
2017-12-21T10:57:53.738Z,,,,13.7,55,,
2017-12-21T10:58:03.735Z,,,,13.7,55,,
2017-12-21T10:58:13.736Z,,,,13.7,55,,
2017-12-21T10:58:28.755Z,,,,13.7,55,,
2017-12-21T10:58:33.737Z,,,,13.7,55,,
2017-12-21T10:58:43.736Z,,,,13.7,55,,
2017-12-21T10:58:53.760Z,,,,13.7,55,,
2017-12-21T10:59:03.736Z,,,,13.7,55,,
2017-12-21T10:59:13.738Z,,,,13.7,55,,
2017-12-21T10:59:23.738Z,,,,13.7,55,,
2017-12-21T10:59:33.736Z,,,,13.7,55,,
2017-12-21T10:59:43.736Z,,,,13.7,55,,
2017-12-21T10:59:53.788Z,,,,13.7,55,,
2017-12-21T11:00:03.736Z,,,,13.7,55,,
2017-12-21T11:00:13.737Z,,,,13.7,55,,
2017-12-21T11:00:23.738Z,,,,13.7,55,,
2017-12-21T11:00:33.736Z,,,,13.7,55,,
2017-12-21T11:00:43.736Z,,,,13.7,55,,
2017-12-21T11:00:53.740Z,,,,13.7,55,,
2017-12-21T11:01:03.739Z,,,,13.7,55,,
2017-12-21T11:01:13.736Z,,,,13.7,55,,
2017-12-21T11:01:23.746Z,,,,13.7,55,,
2017-12-21T11:01:33.736Z,,,,13.7,55,,
2017-12-21T11:01:43.736Z,,,,13.7,55,,
2017-12-21T11:01:53.736Z,,,,13.7,55,,
2017-12-21T11:02:03.736Z,,,,13.7,55,,
2017-12-21T11:02:13.738Z,,,,13.7,55,,
2017-12-21T11:02:23.737Z,,,,13.7,55,,
2017-12-21T11:02:33.736Z,,,,13.7,55,,
2017-12-21T11:02:44.627Z,,,,13.7,55,,
2017-12-21T11:02:53.737Z,,,,13.7,55,,
2017-12-21T11:03:03.765Z,,,,13.7,55,,
2017-12-21T11:03:13.736Z,,,,13.7,55,,
2017-12-21T11:03:23.751Z,,,,13.7,55,,
2017-12-21T11:03:33.736Z,,,,13.7,55,,
2017-12-21T11:03:43.737Z,,,,13.7,55,,
2017-12-21T11:03:53.737Z,,,,13.7,55,,
2017-12-21T11:04:03.736Z,,,,13.7,55,,
2017-12-21T11:04:13.736Z,,,,13.7,55,,
2017-12-21T11:04:23.739Z,,,,13.7,55,,
2017-12-21T11:04:33.738Z,,,,13.7,55,,
2017-12-21T11:04:43.736Z,,,,13.7,55,,
2017-12-21T11:04:53.737Z,,,,13.7,55,,
2017-12-21T11:05:03.736Z,,,,13.7,55,,
2017-12-21T11:05:13.736Z,,,,13.7,55,,
2017-12-21T11:05:23.739Z,,,,13.7,55,,
2017-12-21T11:05:33.736Z,,,,13.7,55,,
2017-12-21T11:05:43.736Z,,,,13.7,55,,
2017-12-21T11:05:53.737Z,,,,13.7,55,,
2017-12-21T11:06:03.737Z,,,,13.7,55,,
2017-12-21T11:06:13.737Z,,,,13.7,55,,
2017-12-21T11:06:23.737Z,,,,13.7,55,,
2017-12-21T11:06:33.737Z,,,,13.7,55,,
2017-12-21T11:06:43.737Z,,,,13.7,55,,
2017-12-21T11:06:53.739Z,,,,13.7,55,,
2017-12-21T11:07:03.759Z,,,,13.7,55,,
2017-12-21T11:07:13.738Z,,,,13.7,55,,
2017-12-21T11:07:23.737Z,,,,13.7,55,,
2017-12-21T11:07:33.738Z,,,,13.7,55,,
2017-12-21T11:07:43.737Z,,,,13.7,55,,
2017-12-21T11:07:53.737Z,,,,13.7,55,,
2017-12-21T11:08:03.752Z,,,,13.7,55,,
2017-12-21T11:08:13.737Z,,,,13.7,55,,
2017-12-21T11:08:23.741Z,,,,13.7,55,,
2017-12-21T11:08:33.737Z,,,,13.7,55,,
2017-12-21T11:08:43.737Z,,,,13.7,55,,
2017-12-21T11:08:53.738Z,,,,13.7,55,,
2017-12-21T11:09:03.737Z,,,,13.7,55,,
2017-12-21T11:09:13.738Z,,,,13.7,55,,
2017-12-21T11:09:23.750Z,,,,13.7,55,,
2017-12-21T11:09:33.740Z,,,,13.7,55,,
2017-12-21T11:09:43.737Z,,,,13.7,55,,
2017-12-21T11:09:53.737Z,,,,13.7,55,,
2017-12-21T11:10:03.742Z,,,,13.7,55,,
2017-12-21T11:10:13.743Z,,,,13.7,55,,
2017-12-21T11:10:23.738Z,,,,13.7,55,,
2017-12-21T11:10:33.756Z,,,,13.7,55,,
2017-12-21T11:10:43.737Z,,,,13.7,55,,
2017-12-21T11:10:53.738Z,,,,13.7,55,,
2017-12-21T11:11:03.737Z,,,,13.7,55,,
2017-12-21T11:11:14.730Z,,,,13.7,55,,
2017-12-21T11:11:23.737Z,,,,13.7,55,,
2017-12-21T11:11:33.737Z,,,,13.7,55,,
2017-12-21T11:11:43.999Z,,,,13.7,55,,
2017-12-21T11:11:53.757Z,,,,13.7,55,,
2017-12-21T11:12:03.737Z,,,,13.7,55,,
2017-12-21T11:12:13.739Z,,,,13.7,55,,
2017-12-21T11:12:23.740Z,,,,13.7,55,,
2017-12-21T11:12:33.740Z,,,,13.7,55,,
2017-12-21T11:12:43.741Z,,,,13.7,55,,
2017-12-21T11:12:53.738Z,,,,13.7,55,,
2017-12-21T11:13:03.738Z,,,,13.7,55,,
2017-12-21T11:13:13.738Z,,,,13.7,55,,
2017-12-21T11:13:23.742Z,,,,13.7,55,,
2017-12-21T11:13:33.737Z,,,,13.7,55,,
2017-12-21T11:13:43.768Z,,,,13.7,55,,
2017-12-21T11:13:53.738Z,,,,13.7,55,,
2017-12-21T11:14:08.761Z,,,,13.7,55,,
2017-12-21T11:14:13.738Z,,,,13.7,55,,
2017-12-21T11:14:23.741Z,,,,13.7,55,,
2017-12-21T11:14:33.738Z,,,,13.7,55,,
2017-12-21T11:14:43.742Z,,,,13.7,55,,
2017-12-21T11:14:53.738Z,,,,13.7,55,,
2017-12-21T11:15:03.740Z,,,,13.7,55,,
2017-12-21T11:15:13.749Z,,,,13.7,55,,
2017-12-21T11:15:23.740Z,,,,13.7,55,,
2017-12-21T11:15:33.743Z,,,,13.7,55,,
2017-12-21T11:15:43.738Z,,,,13.7,55,,
2017-12-21T11:15:53.738Z,,,,13.7,55,,
2017-12-21T11:16:03.738Z,,,,13.7,55,,
2017-12-21T11:16:13.738Z,,,,13.7,55,,
2017-12-21T11:16:23.739Z,,,,13.7,55,,
2017-12-21T11:16:33.738Z,,,,13.7,55,,
2017-12-21T11:16:43.741Z,,,,13.7,55,,
2017-12-21T11:16:58.759Z,,,,13.7,55,,
2017-12-21T11:17:03.738Z,,,,13.7,55,,
2017-12-21T11:17:13.738Z,,,,13.7,55,,
2017-12-21T11:17:23.738Z,,,,13.7,55,,
2017-12-21T11:17:33.739Z,,,,13.7,55,,
2017-12-21T11:17:43.738Z,,,,13.7,55,,
2017-12-21T11:17:53.739Z,,,,13.7,55,,
2017-12-21T11:18:03.738Z,,,,13.7,55,,
2017-12-21T11:18:13.738Z,,,,13.7,55,,
2017-12-21T11:18:24.406Z,,,,13.7,55,,
2017-12-21T11:18:33.738Z,,,,13.7,55,,
2017-12-21T11:18:43.739Z,,,,13.7,55,,
2017-12-21T11:18:53.738Z,,,,13.7,55,,
2017-12-21T11:19:03.749Z,,,,13.7,55,,
2017-12-21T11:19:13.739Z,,,,13.7,55,,
2017-12-21T11:19:23.739Z,,,,13.7,55,,
2017-12-21T11:19:33.739Z,,,,13.7,55,,
2017-12-21T11:19:48.759Z,,,,13.7,55,,
2017-12-21T11:19:53.748Z,,,,13.7,55,,
2017-12-21T11:20:03.739Z,,,,13.7,55,,
2017-12-21T11:20:13.738Z,,,,13.7,55,,
2017-12-21T11:20:23.738Z,,,,13.7,55,,
2017-12-21T11:20:33.739Z,,,,13.7,55,,
2017-12-21T11:20:43.739Z,,,,13.7,55,,
2017-12-21T11:20:53.739Z,,,,13.7,55,,
2017-12-21T11:21:03.743Z,,,,13.7,55,,
2017-12-21T11:21:13.766Z,,,,13.7,55,,
2017-12-21T11:21:23.739Z,,,,13.7,55,,
2017-12-21T11:21:33.739Z,,,,13.7,55,,
2017-12-21T11:21:43.739Z,,,,13.7,55,,
2017-12-21T11:21:53.743Z,,,,13.7,55,,
2017-12-21T11:22:03.740Z,,,,13.7,55,,
2017-12-21T11:22:13.739Z,,,,13.7,55,,
2017-12-21T11:22:23.739Z,,,,13.7,55,,
2017-12-21T11:22:33.739Z,,,,13.7,55,,
2017-12-21T11:22:43.739Z,,,,13.7,55,,
2017-12-21T11:22:53.765Z,,,,13.7,55,,
2017-12-21T11:23:03.740Z,,,,13.7,55,,
2017-12-21T11:23:13.739Z,,,,13.7,55,,
2017-12-21T11:23:23.740Z,,,,13.7,55,,
2017-12-21T11:23:33.739Z,,,,13.7,55,,
2017-12-21T11:23:43.739Z,,,,13.7,55,,
2017-12-21T11:23:53.750Z,,,,13.7,55,,
2017-12-21T11:24:04.850Z,,,,13.7,55,,
2017-12-21T11:24:13.739Z,,,,13.7,55,,
2017-12-21T11:24:23.739Z,,,,13.7,55,,
2017-12-21T11:24:33.740Z,,,,13.7,55,,14
2017-12-21T11:24:43.741Z,,,,13.7,55,,
2017-12-21T11:24:53.740Z,,,,13.7,55,,
2017-12-21T11:25:03.745Z,,,,13.7,55,,
2017-12-21T11:25:13.745Z,,,,13.7,55,,
2017-12-21T11:25:23.740Z,,,,13.7,55,,
2017-12-21T11:25:33.739Z,,,,13.7,55,,
2017-12-21T11:25:43.739Z,,,,13.7,55,,
2017-12-21T11:25:53.747Z,,,,13.7,55,,
2017-12-21T11:26:03.739Z,,,,13.7,55,,
2017-12-21T11:26:14.790Z,,,,13.7,55,,
2017-12-21T11:26:23.740Z,,,,13.7,55,,
2017-12-21T11:26:33.739Z,,,,13.7,55,,
2017-12-21T11:26:43.745Z,,,,13.7,55,,
2017-12-21T11:26:54.733Z,,,,13.7,55,,
2017-12-21T11:27:03.740Z,,,,13.7,55,,
2017-12-21T11:27:13.752Z,,,,13.7,55,,
2017-12-21T11:27:23.761Z,,,,13.7,55,,
2017-12-21T11:27:33.740Z,,,,13.7,55,,14
2017-12-21T11:27:43.740Z,,,,13.7,55,,
2017-12-21T11:27:53.740Z,,,,13.7,55,,
2017-12-21T11:28:03.740Z,,,,13.7,55,,14
2017-12-21T11:28:13.741Z,,,,13.7,55,,
2017-12-21T11:28:23.740Z,,,,13.7,55,,
2017-12-21T11:28:33.740Z,,,,13.7,55,,14
2017-12-21T11:28:43.744Z,,,,13.7,55,,
2017-12-21T11:28:53.759Z,,,,13.7,55,,
2017-12-21T11:29:03.740Z,,,,13.7,55,,14
2017-12-21T11:29:13.740Z,,,,13.7,55,,14
2017-12-21T11:29:23.740Z,,,,13.7,55,,
2017-12-21T11:29:33.740Z,,,,13.7,55,,
2017-12-21T11:29:44.738Z,,,,13.7,55,,
2017-12-21T11:29:53.740Z,,,,13.7,55,,14
2017-12-21T11:30:03.742Z,,,,13.7,55,,
2017-12-21T11:30:13.740Z,,,,13.7,55,,13.9
2017-12-21T11:30:23.743Z,,,,13.7,55,,14
2017-12-21T11:30:33.740Z,,,,13.7,55,,
2017-12-21T11:30:43.740Z,,,,13.7,55,,14
2017-12-21T11:30:53.740Z,,,,13.7,55,,
2017-12-21T11:31:03.742Z,,,,13.7,55,,
2017-12-21T11:31:13.741Z,,,,13.7,55,,
2017-12-21T11:31:23.740Z,,,,13.7,55,,
2017-12-21T11:31:33.740Z,,,,13.7,55,,
2017-12-21T11:31:43.743Z,,,,13.7,55,,
2017-12-21T11:31:53.741Z,,,,13.7,55,,
2017-12-21T11:32:03.740Z,,,,13.7,55,,14
2017-12-21T11:32:13.741Z,,,,13.7,55,,
2017-12-21T11:32:23.760Z,,,,13.7,55,,
2017-12-21T11:32:38.761Z,,,,13.7,55,,
2017-12-21T11:32:43.744Z,,,,13.7,55,,
2017-12-21T11:32:53.741Z,,,,13.7,55,,13.9
2017-12-21T11:33:03.741Z,,,,13.7,55,,14
2017-12-21T11:33:13.744Z,,,,13.7,55,,
2017-12-21T11:33:23.742Z,,,,13.7,55,,13.9
2017-12-21T11:33:33.741Z,,,,13.7,55,,14
2017-12-21T11:33:43.740Z,,,,13.7,55,,14
2017-12-21T11:33:53.741Z,,,,13.7,55,,13.9
2017-12-21T11:34:03.743Z,,,,13.7,55,,14
2017-12-21T11:34:13.741Z,,,,13.7,55,,14
2017-12-21T11:34:23.764Z,,,,13.7,55,,
2017-12-21T11:34:33.757Z,,,,13.7,55,,14
2017-12-21T11:34:43.756Z,,,,13.7,55,,
2017-12-21T11:34:53.747Z,,,,13.7,55,,
2017-12-21T11:35:03.771Z,,,,13.7,55,,
2017-12-21T11:35:13.750Z,,,,13.7,55,,
2017-12-21T11:35:28.762Z,,,,13.7,55,,14
2017-12-21T11:35:33.741Z,,,,13.7,55,,14
2017-12-21T11:35:43.752Z,,,,13.7,55,,
2017-12-21T11:35:53.758Z,,,,13.7,55,,
2017-12-21T11:36:03.741Z,,,,13.7,55,,14
2017-12-21T11:36:13.754Z,,,,13.7,55,,14
2017-12-21T11:36:23.776Z,,,,13.7,55,,13.9
2017-12-21T11:36:33.742Z,,,,13.7,55,,14
2017-12-21T11:36:43.744Z,,,,13.7,55,,13.9
2017-12-21T11:36:54.738Z,,,,13.7,55,,14
2017-12-21T11:37:03.741Z,,,,13.7,55,,
2017-12-21T11:37:13.758Z,,,,13.7,55,,13.9
2017-12-21T11:37:23.754Z,,,,13.7,55,,13.9
2017-12-21T11:37:33.755Z,,,,13.7,55,,14
2017-12-21T11:37:43.741Z,,,,13.7,55,,14
2017-12-21T11:37:53.743Z,,,,13.7,55,,13.9
2017-12-21T11:38:03.741Z,,,,13.7,55,,13.9
2017-12-21T11:38:19.156Z,,,,13.7,55,,14
2017-12-21T11:38:23.741Z,,,,13.7,55,,14
2017-12-21T11:38:33.741Z,,,,13.7,55,,13.9
2017-12-21T11:38:43.741Z,,,,13.7,55,,14
2017-12-21T11:38:53.770Z,,,,13.7,55,,14
2017-12-21T11:39:03.741Z,,,,13.7,55,,14
2017-12-21T11:39:13.741Z,,,,13.7,55,,13.9
2017-12-21T11:39:23.742Z,,,,13.7,55,,14
2017-12-21T11:39:33.741Z,,,,13.7,55,,13.9
2017-12-21T11:39:43.742Z,,,,13.7,55,,14
2017-12-21T11:39:53.741Z,,,,13.7,55,,14
2017-12-21T11:40:03.741Z,,,,13.7,55,,13.9
2017-12-21T11:40:13.742Z,,,,13.7,55,,13.9
2017-12-21T11:40:23.741Z,,,,13.7,55,,14
2017-12-21T11:40:33.741Z,,,,13.7,55,,14
2017-12-21T11:40:43.742Z,,,,13.7,55,,13.9
2017-12-21T11:40:53.742Z,,,,13.7,55,,13.9
2017-12-21T11:41:03.742Z,,,,13.7,55,,13.9
2017-12-21T11:41:13.741Z,,,,13.7,55,,14
2017-12-21T11:41:23.741Z,,,,13.7,55,,13.9
2017-12-21T11:41:33.741Z,,,,13.7,55,,13.9
2017-12-21T11:41:43.742Z,,,,13.7,55,,14
2017-12-21T11:41:53.742Z,,,,13.7,55,,14
2017-12-21T11:42:03.742Z,,,,13.7,55,,13.9
2017-12-21T11:42:13.842Z,,,,13.7,55,,13.9
2017-12-21T11:42:23.741Z,,,,13.7,55,,13.9
2017-12-21T11:42:33.743Z,,,,13.7,55,,13.9
2017-12-21T11:42:43.742Z,,,,13.7,55,,13.9
2017-12-21T11:42:53.743Z,,,,13.7,55,,14
2017-12-21T11:43:03.742Z,,,,13.7,55,,14
2017-12-21T11:43:13.742Z,,,,13.7,55,,14
2017-12-21T11:43:23.742Z,,,,13.7,55,,14
2017-12-21T11:43:33.745Z,,,,13.7,55,,13.9
2017-12-21T11:43:43.745Z,,,,13.7,55,,13.9
2017-12-21T11:43:53.742Z,,,,13.7,55,,13.9
2017-12-21T11:44:03.742Z,,,,13.7,55,,14
2017-12-21T11:44:13.742Z,,,,13.7,55,,14
2017-12-21T11:44:23.744Z,,,,13.7,55,,14
2017-12-21T11:44:33.742Z,,,,13.7,55,,13.9
2017-12-21T11:44:43.742Z,,,,13.7,55,,14
2017-12-21T11:44:53.743Z,,,,13.7,55,,13.9
2017-12-21T11:45:03.780Z,,,,13.7,55,,
2017-12-21T11:45:13.861Z,,,,13.7,55,,14
2017-12-21T11:45:24.761Z,,,,13.7,55,,14
2017-12-21T11:45:33.877Z,,,,13.7,55,,14
2017-12-21T11:45:44.847Z,,,,13.7,55,,13.9
2017-12-21T11:45:53.878Z,,,,13.7,55,,13.9
2017-12-21T11:46:03.748Z,,,,13.7,55,,13.9
2017-12-21T11:46:14.740Z,,,,13.7,55,,14
2017-12-21T11:46:23.742Z,,,,13.7,55,,13.9
2017-12-21T11:46:33.743Z,,,,13.7,55,,14
2017-12-21T11:46:43.742Z,,,,13.7,55,,13.9
2017-12-21T11:46:53.742Z,,,,13.7,55,,14
2017-12-21T11:47:03.743Z,,,,13.7,55,,13.9
2017-12-21T11:47:14.742Z,,,,13.7,55,,
2017-12-21T11:47:23.742Z,,,,13.7,55,,14
2017-12-21T11:47:33.743Z,,,,13.7,55,,13.9
2017-12-21T11:47:44.742Z,,,,13.7,55,,
2017-12-21T11:47:53.743Z,,,,13.7,55,,
2017-12-21T11:48:03.744Z,,,,13.7,55,,
2017-12-21T11:48:14.742Z,,,,13.7,55,,13.9
2017-12-21T11:48:23.753Z,,,,13.7,55,,
2017-12-21T11:48:33.743Z,,,,13.7,55,,13.9
2017-12-21T11:48:43.743Z,,,,13.7,55,,14
2017-12-21T11:48:53.744Z,,,,13.7,55,,13.9
2017-12-21T11:49:03.742Z,,,,13.7,55,,
2017-12-21T11:49:13.745Z,,,,13.7,55,,14
2017-12-21T11:49:23.744Z,,,,13.7,55,,13.9
2017-12-21T11:49:33.742Z,,,,13.7,55,,13.9
2017-12-21T11:49:43.743Z,,,,13.7,55,,13.9
2017-12-21T11:49:53.743Z,,,,13.7,55,,13.9
2017-12-21T11:50:03.743Z,,,,13.7,55,,
2017-12-21T11:50:13.743Z,,,,13.7,55,,13.9
2017-12-21T11:50:23.743Z,,,,13.7,55,,13.9
2017-12-21T11:50:33.743Z,,,,13.7,55,,
2017-12-21T11:50:43.743Z,,,,13.7,55,,13.9
2017-12-21T11:50:53.743Z,,,,13.7,55,,13.9
2017-12-21T11:51:04.737Z,5,0,0,13.7,55,0,13.9
2017-12-21T11:51:13.743Z,,,,13.7,55,,
2017-12-21T11:51:23.744Z,,,,13.7,55,,
2017-12-21T11:51:33.743Z,,,,13.7,55,,
2017-12-21T11:51:43.743Z,,,,13.7,55,,
2017-12-21T11:51:53.743Z,,,,13.7,55,,
2017-12-21T11:52:03.743Z,,,,13.7,55,,
2017-12-21T11:52:13.743Z,,,,13.7,55,,
2017-12-21T11:52:23.743Z,,,,13.7,55,,
2017-12-21T11:52:33.744Z,,,,13.7,55,,
2017-12-21T11:52:43.744Z,,,,13.7,55,,
2017-12-21T11:52:53.746Z,,,,13.7,55,,
2017-12-21T11:53:03.745Z,,,,13.7,55,,
2017-12-21T11:53:13.744Z,,,,13.7,55,,
2017-12-21T11:53:23.746Z,,,,13.7,55,,
2017-12-21T11:53:33.745Z,,,,13.7,55,,
2017-12-21T11:53:43.745Z,,,,13.7,55,,
2017-12-21T11:53:58.763Z,,,,13.7,55,,
2017-12-21T11:54:03.743Z,,,,13.7,55,,
2017-12-21T11:54:13.743Z,,,,13.7,55,,
2017-12-21T11:54:23.743Z,,,,13.7,55,,
2017-12-21T11:54:33.744Z,,,,13.7,55,,
2017-12-21T11:54:43.743Z,,,,13.7,55,,
2017-12-21T11:54:53.766Z,,,,13.7,55,,13.9
2017-12-21T11:55:03.747Z,,,,13.7,55,,13.9
2017-12-21T11:55:13.745Z,,,,13.7,55,,
2017-12-21T11:55:24.199Z,,,,13.7,55,,
2017-12-21T11:55:33.743Z,,,,13.7,55,,
2017-12-21T11:55:43.743Z,,,,13.7,55,,
2017-12-21T11:55:53.746Z,,,,13.7,55,,
2017-12-21T11:56:03.752Z,,,,13.7,55,,
2017-12-21T11:56:18.764Z,,,,13.7,55,,
2017-12-21T11:56:23.743Z,,,,13.7,55,,
2017-12-21T11:56:33.743Z,,,,13.7,55,,
2017-12-21T11:56:43.746Z,,,,13.7,55,,
2017-12-21T11:56:53.746Z,,,,13.7,55,,
2017-12-21T11:57:03.745Z,,,,13.7,55,,
2017-12-21T11:57:13.744Z,,,,13.7,55,,
2017-12-21T11:57:23.749Z,,,,13.7,55,,13.9
2017-12-21T11:57:33.744Z,,,,13.7,55,,
2017-12-21T11:57:43.774Z,,,,13.7,55,,
2017-12-21T11:57:53.744Z,,,,13.7,55,,
2017-12-21T11:58:03.744Z,,,,13.7,55,,
2017-12-21T11:58:13.744Z,,,,13.7,55,,
2017-12-21T11:58:23.744Z,,,,13.7,55,,
2017-12-21T11:58:33.744Z,,,,13.7,55,,
2017-12-21T11:58:43.744Z,,,,13.7,55,,
2017-12-21T11:58:53.746Z,,,,13.7,55,,
2017-12-21T11:59:03.744Z,,,,13.7,55,,
2017-12-21T11:59:13.744Z,,,,13.7,55,,
2017-12-21T11:59:23.744Z,,,,13.7,55,,
2017-12-21T11:59:33.744Z,,,,13.7,55,,
2017-12-21T11:59:43.749Z,,,,13.7,55,,
2017-12-21T11:59:53.744Z,,,,13.7,55,,
2017-12-21T12:00:03.744Z,,,,13.7,55,,
2017-12-21T12:00:13.745Z,,,,13.7,55,,
2017-12-21T12:00:23.744Z,,,,13.7,55,,
2017-12-21T12:00:33.744Z,,,,13.7,55,,
2017-12-21T12:00:43.745Z,,,,13.7,55,,
2017-12-21T12:00:53.745Z,,,,13.7,55,,
2017-12-21T12:01:04.742Z,,,,13.7,55,,
