Time,PrimT,HwActive,HwTSet,PrimTSet,ActPow,ChActive,HwTOutlet
2018-02-14T04:40:47.049Z,32.1,,55,,,,16.5
2018-02-14T04:40:51.438Z,,,55,,,,16.5
2018-02-14T04:41:01.438Z,,,55,,,,16.5
2018-02-14T04:41:11.438Z,,,55,,,,16.5
2018-02-14T04:41:21.438Z,,,55,,,,16.5
2018-02-14T04:41:31.439Z,,,55,,,,16.5
2018-02-14T04:41:41.439Z,,,55,,,,16.5
2018-02-14T04:41:51.443Z,,,55,,,,16.5
2018-02-14T04:42:01.438Z,,,55,,,,16.5
2018-02-14T04:42:11.439Z,32,,55,,,,16.5
2018-02-14T04:42:21.439Z,,,55,,,,16.5
2018-02-14T04:42:31.438Z,,,55,,,,16.5
2018-02-14T04:42:41.441Z,,,55,,,,16.3
2018-02-14T04:42:51.439Z,,,55,,,,16.5
2018-02-14T04:43:01.439Z,,,55,,,,16.3
2018-02-14T04:43:11.439Z,,,55,,,,16.3
2018-02-14T04:43:22.480Z,,,55,,,,16.3
2018-02-14T04:43:31.439Z,,,55,,,,16.3
2018-02-14T04:43:41.439Z,31.9,0,55,5,0,0,16.3
2018-02-14T04:43:51.441Z,,,55,,,,16.3
2018-02-14T04:44:01.439Z,,,55,,,,16.3
2018-02-14T04:44:11.439Z,,,55,,,,16.3
2018-02-14T04:44:21.439Z,,,55,,,,16.3
2018-02-14T04:44:31.439Z,,,55,,,,16.3
2018-02-14T04:44:41.440Z,,,55,,,,16.3
2018-02-14T04:44:51.439Z,,,55,,,,16.3
2018-02-14T04:45:01.439Z,,,55,,,,16.3
2018-02-14T04:45:11.439Z,,,55,,,,16.3
2018-02-14T04:45:21.439Z,,,55,,,,16.3
2018-02-14T04:45:31.439Z,31.7,,55,,,,16.3
2018-02-14T04:45:41.439Z,,,55,,,,16.3
2018-02-14T04:45:51.439Z,,,55,,,,16.3
2018-02-14T04:46:01.440Z,,,55,,,,16.3
2018-02-14T04:46:11.439Z,,,55,,,,16.3
2018-02-14T04:46:21.440Z,,,55,,,,16.3
2018-02-14T04:46:31.439Z,,,55,,,,16.3
2018-02-14T04:46:42.432Z,,,55,,,,16.3
2018-02-14T04:46:51.439Z,,,55,,,,16.3
2018-02-14T04:47:01.440Z,31.6,,55,,,,16.3
2018-02-14T04:47:11.440Z,,,55,,,,16.3
2018-02-14T04:47:21.440Z,,,55,,,,16.3
2018-02-14T04:47:31.439Z,,,55,,,,16.3
2018-02-14T04:47:41.439Z,,,55,,,,16.3
2018-02-14T04:47:52.171Z,,,55,,,,16.1
2018-02-14T04:48:01.439Z,,,55,,,,16.1
2018-02-14T04:48:11.440Z,,,55,,,,16.1
2018-02-14T04:48:21.440Z,,,55,,,,16.1
2018-02-14T04:48:31.449Z,,,55,,,,16.1
2018-02-14T04:48:41.450Z,,,55,,,,16.1
2018-02-14T04:48:51.449Z,31.5,,55,,,,16.1
2018-02-14T04:49:01.449Z,,,55,,,,16.1
2018-02-14T04:49:11.450Z,,,55,,,,16.1
2018-02-14T04:49:21.448Z,,,55,,,,16.1
2018-02-14T04:49:31.471Z,,,55,,,,16.1
2018-02-14T04:49:41.448Z,,,55,,,,16.1
2018-02-14T04:49:51.447Z,,,55,,,,16.1
2018-02-14T04:50:01.447Z,,,55,,,,16.1
2018-02-14T04:50:11.447Z,,,55,,,,16.1
2018-02-14T04:50:21.446Z,,,55,,,,16.1
2018-02-14T04:50:31.447Z,31.4,,55,,,,16.1
2018-02-14T04:50:46.461Z,,,55,,,,16.1
2018-02-14T04:50:51.446Z,,,55,,,,16.1
2018-02-14T04:51:01.446Z,,,55,,,,16.1
2018-02-14T04:51:11.446Z,,,55,,,,16.1
2018-02-14T04:51:21.446Z,,,55,,,,16.1
2018-02-14T04:51:31.484Z,,,55,,,,16.1
2018-02-14T04:51:41.448Z,,,55,,,,16.1
2018-02-14T04:51:51.445Z,,,55,,,,16.1
2018-02-14T04:52:01.448Z,,,55,,,,16.1
2018-02-14T04:52:11.540Z,31.2,,55,,,,16.1
2018-02-14T04:52:21.444Z,,,55,,,,16.1
2018-02-14T04:52:31.447Z,,,55,,,,16.1
2018-02-14T04:52:41.444Z,,,55,,,,16.1
2018-02-14T04:52:51.445Z,,,55,,,,16
2018-02-14T04:53:01.446Z,,,55,,,,16
2018-02-14T04:53:11.443Z,,,55,,,,16
2018-02-14T04:53:21.443Z,,,55,,,,16
2018-02-14T04:53:36.460Z,,,55,,,,16.1
2018-02-14T04:53:41.443Z,31.1,,55,,,,16
2018-02-14T04:53:51.443Z,,,55,,,,16
2018-02-14T04:54:01.445Z,,,55,,,,16
2018-02-14T04:54:11.442Z,,,55,,,,16
2018-02-14T04:54:21.441Z,,,55,,,,16
2018-02-14T04:54:31.442Z,,,55,,,,16
2018-02-14T04:54:41.442Z,,,55,,,,16
2018-02-14T04:54:51.441Z,,,55,,,,16
2018-02-14T04:55:01.440Z,,,55,,,,16
2018-02-14T04:55:11.440Z,,,55,,,,16
2018-02-14T04:55:21.441Z,,,55,,,,16
2018-02-14T04:55:31.441Z,,,55,,,,16
2018-02-14T04:55:41.440Z,31,,55,,,,16
2018-02-14T04:55:51.440Z,,,55,,,,16
2018-02-14T04:56:01.441Z,,,55,,,,16
2018-02-14T04:56:11.442Z,,,55,,,,16
2018-02-14T04:56:27.454Z,,,55,,,,16
2018-02-14T04:56:31.440Z,,,55,,,,16
2018-02-14T04:56:41.440Z,,,55,,,,16
2018-02-14T04:56:51.441Z,,,55,,,,16
2018-02-14T04:57:01.444Z,,,55,,,,16
2018-02-14T04:57:11.440Z,,,55,,,,16
2018-02-14T04:57:21.440Z,30.9,,55,,,,16
2018-02-14T04:57:31.443Z,31,,55,,,,16
2018-02-14T04:57:41.440Z,30.9,,55,,,,16
2018-02-14T04:57:51.440Z,,,55,,,,16
2018-02-14T04:58:01.441Z,,,55,,,,15.8
2018-02-14T04:58:11.440Z,,,55,,,,16
2018-02-14T04:58:21.442Z,,,55,,,,15.8
2018-02-14T04:58:31.440Z,,,55,,,,15.8
2018-02-14T04:58:41.441Z,,,55,,,,15.8
2018-02-14T04:58:51.443Z,,,55,,,,15.8
2018-02-14T04:59:01.440Z,,,55,,,,15.8
2018-02-14T04:59:11.442Z,30.7,,55,,,,15.8
2018-02-14T04:59:21.441Z,,,55,,,,15.8
2018-02-14T04:59:31.442Z,,,55,,,,15.8
2018-02-14T04:59:41.441Z,,,55,,,,15.8
2018-02-14T04:59:51.441Z,,,55,,,,15.8
2018-02-14T05:00:01.441Z,,,55,,,,15.8
2018-02-14T05:00:11.442Z,,,55,,,,15.8
2018-02-14T05:00:21.441Z,,,55,,,,15.8
2018-02-14T05:00:31.440Z,,,55,,,,15.8
2018-02-14T05:00:42.484Z,,,55,,,,15.8
2018-02-14T05:00:51.442Z,30.6,,55,,,,15.8
2018-02-14T05:01:01.441Z,30.7,,55,,,,15.8
2018-02-14T05:01:11.442Z,30.6,,55,,,,15.8
2018-02-14T05:01:21.441Z,,,55,,,,15.8
2018-02-14T05:01:31.442Z,,,55,,,,15.8
2018-02-14T05:01:41.441Z,,,55,,,,15.8
2018-02-14T05:01:51.443Z,,,55,,,,15.8
2018-02-14T05:02:01.441Z,,,55,,,,15.8
2018-02-14T05:02:11.442Z,,,55,,,,15.8
2018-02-14T05:02:21.442Z,,,55,,,,15.8
2018-02-14T05:02:31.441Z,,,55,,,,15.8
2018-02-14T05:02:41.441Z,30.5,,55,,,,15.8
2018-02-14T05:02:51.441Z,,,55,,,,15.8
2018-02-14T05:03:01.442Z,,,55,,,,15.8
2018-02-14T05:03:11.441Z,,,55,,,,15.8
2018-02-14T05:03:21.441Z,,,55,,,,15.8
2018-02-14T05:03:32.439Z,,,55,,,,15.8
2018-02-14T05:03:41.441Z,,,55,,,,15.8
2018-02-14T05:03:51.441Z,,,55,,,,15.6
2018-02-14T05:04:02.484Z,,,55,,,,15.6
2018-02-14T05:04:11.442Z,,,55,,,,15.6
2018-02-14T05:04:21.443Z,30.4,,55,,,,15.6
2018-02-14T05:04:31.441Z,,,55,,,,15.6
2018-02-14T05:04:41.442Z,,,55,,,,15.6
2018-02-14T05:04:51.443Z,,,55,,,,15.6
2018-02-14T05:05:01.441Z,,,55,,,,15.6
2018-02-14T05:05:11.441Z,,,55,,,,15.6
2018-02-14T05:05:21.493Z,,,55,,,,15.6
2018-02-14T05:05:31.442Z,,,55,,,,15.6
2018-02-14T05:05:41.442Z,,,55,,,,15.6
2018-02-14T05:05:51.441Z,,,55,,,,15.6
2018-02-14T05:06:01.442Z,,,55,,,,15.6
2018-02-14T05:06:11.444Z,,,55,,,,15.6
2018-02-14T05:06:22.438Z,,,55,,,,15.6
2018-02-14T05:06:31.446Z,30.2,,55,,,,15.6
2018-02-14T05:06:41.443Z,,,55,,,,15.6
2018-02-14T05:06:51.442Z,,,55,,,,15.6
2018-02-14T05:07:01.441Z,,,55,,,,15.6
2018-02-14T05:07:11.441Z,,,55,,,,15.6
2018-02-14T05:07:21.442Z,,,55,,,,15.6
2018-02-14T05:07:31.442Z,,,55,,,,15.6
2018-02-14T05:07:41.442Z,,,55,,,,15.6
2018-02-14T05:07:51.442Z,30.1,,55,,,,15.6
2018-02-14T05:08:01.442Z,30.2,,55,,,,15.6
2018-02-14T05:08:11.442Z,30.1,,55,,,,15.6
2018-02-14T05:08:21.442Z,,,55,,,,15.6
2018-02-14T05:08:31.444Z,,,55,,,,15.6
2018-02-14T05:08:41.442Z,,,55,,,,15.6
2018-02-14T05:08:51.453Z,,,55,,,,15.6
2018-02-14T05:09:01.461Z,,,55,,,,15.4
2018-02-14T05:09:17.587Z,,,55,,,,15.6
2018-02-14T05:09:21.458Z,,,55,,,,15.4
2018-02-14T05:09:36.557Z,,,55,,,,15.4
2018-02-14T05:09:41.443Z,,,55,,,,15.4
2018-02-14T05:09:51.442Z,30,,55,,,,15.4
2018-02-14T05:10:01.442Z,,,55,,,,15.4
2018-02-14T05:10:11.442Z,,,55,,,,15.4
2018-02-14T05:10:21.443Z,,,55,,,,15.4
2018-02-14T05:10:31.442Z,,,55,,,,15.4
2018-02-14T05:10:41.808Z,,,55,,,,15.4
2018-02-14T05:10:51.442Z,,,55,,,,15.4
2018-02-14T05:11:01.443Z,,,55,,,,15.4
2018-02-14T05:11:11.442Z,,,55,,,,15.4
2018-02-14T05:11:21.461Z,,,55,,,,15.4
2018-02-14T05:11:31.447Z,,,55,,,,15.4
2018-02-14T05:11:41.443Z,30,,55,,,,15.4
2018-02-14T05:11:51.443Z,29.9,,55,,,,15.4
2018-02-14T05:12:01.444Z,,,55,,,,15.4
2018-02-14T05:12:11.444Z,,,55,,,,15.4
2018-02-14T05:12:21.444Z,,,55,,,,15.4
2018-02-14T05:12:31.447Z,,,55,,,,15.4
2018-02-14T05:12:41.442Z,,,55,,,,15.4
2018-02-14T05:12:51.448Z,,,55,,,,15.4
2018-02-14T05:13:01.450Z,,,55,,,,15.4
2018-02-14T05:13:11.443Z,,,55,,,,15.4
2018-02-14T05:13:21.443Z,,,55,,,,15.4
2018-02-14T05:13:31.470Z,,,55,,,,15.4
2018-02-14T05:13:41.444Z,29.7,,55,,,,15.4
2018-02-14T05:13:51.454Z,,,55,,,,15.4
2018-02-14T05:14:01.444Z,,,55,,,,15.4
2018-02-14T05:14:11.676Z,,,55,,,,15.3
2018-02-14T05:14:21.443Z,,,55,,,,15.4
2018-02-14T05:14:31.444Z,,,55,,,,15.3
2018-02-14T05:14:41.443Z,,,55,,,,15.4
2018-02-14T05:14:51.443Z,,,55,,,,15.4
2018-02-14T05:15:01.443Z,,,55,,,,15.3
2018-02-14T05:15:11.443Z,,,55,,,,15.4
2018-02-14T05:15:21.443Z,,,55,,,,15.3
2018-02-14T05:15:31.443Z,,,55,,,,15.3
2018-02-14T05:15:41.451Z,,,55,,,,15.3
2018-02-14T05:15:51.443Z,29.6,,55,,,,15.3
2018-02-14T05:16:01.443Z,,,55,,,,15.3
2018-02-14T05:16:11.443Z,,,55,,,,15.3
2018-02-14T05:16:22.443Z,,,55,,,,15.3
2018-02-14T05:16:31.445Z,,,55,,,,15.3
2018-02-14T05:16:41.443Z,,,55,,,,15.3
2018-02-14T05:16:51.443Z,,,55,,,,15.3
2018-02-14T05:17:01.445Z,,,55,,,,15.3
2018-02-14T05:17:11.445Z,29.4,,55,,,,15.3
2018-02-14T05:17:21.451Z,,,55,,,,15.3
2018-02-14T05:17:31.443Z,,,55,,,,15.3
2018-02-14T05:17:41.444Z,,,55,,,,15.3
2018-02-14T05:17:51.443Z,,,55,,,,15.3
2018-02-14T05:18:01.444Z,,,55,,,,15.3
2018-02-14T05:18:11.443Z,,,55,,,,15.3
2018-02-14T05:18:21.451Z,,,55,,,,15.3
2018-02-14T05:18:31.444Z,,,55,,,,15.3
2018-02-14T05:18:41.444Z,,,55,,,,15.3
2018-02-14T05:18:51.444Z,,,55,,,,15.3
2018-02-14T05:19:01.443Z,,,55,,,,15.3
2018-02-14T05:19:12.437Z,,,55,,,,15.3
2018-02-14T05:19:21.444Z,,,55,,,,15.3
2018-02-14T05:19:31.443Z,29.3,,55,,,,15.3
2018-02-14T05:19:41.443Z,,,55,,,,15.3
2018-02-14T05:19:51.443Z,,,55,,,,15.3
2018-02-14T05:20:01.444Z,,,55,,,,15.3
2018-02-14T05:20:11.444Z,,,55,,,,15.1
2018-02-14T05:20:21.446Z,,,55,,,,15.3
2018-02-14T05:20:31.444Z,,,55,,,,15.3
2018-02-14T05:20:41.444Z,,,55,,,,15.1
2018-02-14T05:20:51.451Z,,,55,,,,15.3
2018-02-14T05:21:01.447Z,,,55,,,,15.1
2018-02-14T05:21:11.445Z,,,55,,,,15.1
2018-02-14T05:21:21.444Z,29.2,,55,,,,15.1
2018-02-14T05:21:31.447Z,,,55,,,,15.1
2018-02-14T05:21:41.444Z,,,55,,,,15.1
2018-02-14T05:21:51.445Z,,,55,,,,15.1
2018-02-14T05:22:02.483Z,,,55,,,,15.1
2018-02-14T05:22:11.444Z,,,55,,,,15.1
2018-02-14T05:22:21.445Z,,,55,,,,15.1
2018-02-14T05:22:31.444Z,,,55,,,,15.1
2018-02-14T05:22:41.444Z,,,55,,,,15.1
2018-02-14T05:22:51.483Z,,,55,,,,15.1
2018-02-14T05:23:01.445Z,,,55,,,,15.1
2018-02-14T05:23:11.444Z,,,55,,,,15.1
2018-02-14T05:23:21.445Z,29,,55,,,,15.1
2018-02-14T05:23:31.515Z,,,55,,,,15.1
2018-02-14T05:23:41.444Z,,,55,,,,15.1
2018-02-14T05:23:51.444Z,,,55,,,,15.1
2018-02-14T05:24:01.444Z,,,55,,,,15.1
2018-02-14T05:24:11.444Z,,,55,,,,15.1
2018-02-14T05:24:21.444Z,,,55,,,,15.1
2018-02-14T05:24:31.444Z,,,55,,,,15.1
2018-02-14T05:24:41.445Z,,,55,,,,15.1
2018-02-14T05:24:56.465Z,,,55,,,,15.1
2018-02-14T05:25:01.445Z,29,,55,,,,15.1
2018-02-14T05:25:11.445Z,29,,55,,,,15.1
2018-02-14T05:25:21.444Z,29,,55,,,,15.1
2018-02-14T05:25:31.445Z,28.9,,55,,,,15.1
2018-02-14T05:25:41.446Z,,,55,,,,15.1
2018-02-14T05:25:51.445Z,,,55,,,,15.1
2018-02-14T05:26:01.446Z,,,55,,,,15.1
2018-02-14T05:26:11.445Z,,,55,,,,15.1
2018-02-14T05:26:22.152Z,,,55,,,,15.1
2018-02-14T05:26:31.445Z,,,55,,,,15.1
2018-02-14T05:26:41.447Z,,,55,,,,15.1
2018-02-14T05:26:51.464Z,,,55,,,,15.1
2018-02-14T05:27:01.466Z,,,55,,,,15.1
2018-02-14T05:27:11.457Z,28.7,,55,,,,15.1
2018-02-14T05:27:21.445Z,28.9,,55,,,,15.1
2018-02-14T05:27:31.445Z,28.7,,55,,,,15.1
2018-02-14T05:27:42.550Z,,,55,,,,15.1
2018-02-14T05:27:51.445Z,,,55,,,,15.1
2018-02-14T05:28:01.446Z,,,55,,,,14.9
2018-02-14T05:28:11.445Z,,,55,,,,14.9
2018-02-14T05:28:21.448Z,,,55,,,,14.9
2018-02-14T05:28:32.453Z,,,55,,,,14.9
2018-02-14T05:28:41.447Z,,,55,,,,14.9
2018-02-14T05:28:51.446Z,,,55,,,,14.9
2018-02-14T05:29:02.497Z,,,55,,,,14.9
2018-02-14T05:29:11.445Z,,,55,,,,14.9
2018-02-14T05:29:21.445Z,28.6,,55,,,,14.9
2018-02-14T05:29:31.445Z,,,55,,,,14.9
2018-02-14T05:29:41.445Z,,,55,,,,14.9
2018-02-14T05:29:51.446Z,,,55,,,,14.9
2018-02-14T05:30:01.475Z,,,55,,,,14.9
2018-02-14T05:30:11.471Z,,,55,,,,14.9
2018-02-14T05:30:21.446Z,,,55,,,,14.9
2018-02-14T05:30:31.445Z,,,55,,,,14.9
2018-02-14T05:30:41.448Z,,,55,,,,14.9
2018-02-14T05:30:51.445Z,,,55,,,,14.9
2018-02-14T05:31:01.449Z,,,55,,,,14.9
2018-02-14T05:31:11.446Z,,,55,,,,14.9
2018-02-14T05:31:21.447Z,28.5,,55,,,,14.9
2018-02-14T05:31:31.462Z,,,55,,,,14.9
2018-02-14T05:31:42.447Z,,,55,,,,14.9
2018-02-14T05:31:51.446Z,,,55,,,,14.9
2018-02-14T05:32:06.535Z,,,55,,,,14.9
2018-02-14T05:32:11.559Z,,,55,,,,14.9
2018-02-14T05:32:21.449Z,,,55,,,,14.9
2018-02-14T05:32:31.449Z,,,55,,,,14.9
2018-02-14T05:32:41.446Z,,,55,,,,14.9
2018-02-14T05:32:51.497Z,,,55,,,,14.9
2018-02-14T05:33:01.446Z,,,55,,,,14.9
2018-02-14T05:33:11.446Z,28.3,,55,,,,14.9
2018-02-14T05:33:21.445Z,,,55,,,,14.9
2018-02-14T05:33:31.446Z,,,55,,,,14.9
2018-02-14T05:33:41.447Z,,,55,,,,14.9
2018-02-14T05:33:51.446Z,,,55,,,,14.9
2018-02-14T05:34:01.445Z,,,55,,,,14.9
2018-02-14T05:34:11.447Z,,,55,,,,14.9
2018-02-14T05:34:21.454Z,,,55,,,,14.9
2018-02-14T05:34:31.447Z,,,55,,,,14.9
2018-02-14T05:34:41.492Z,,,55,,,,14.9
2018-02-14T05:34:51.446Z,,,55,,,,14.9
2018-02-14T05:35:01.447Z,,,55,,,,14.9
2018-02-14T05:35:11.447Z,,,55,,,,14.7
2018-02-14T05:35:21.446Z,28.2,,55,,,,14.7
2018-02-14T05:35:31.446Z,,,55,,,,14.7
2018-02-14T05:35:41.446Z,28.3,,55,,,,14.7
2018-02-14T05:35:51.446Z,28.2,,55,,,,14.7
2018-02-14T05:36:01.446Z,,,55,,,,14.7
2018-02-14T05:36:12.442Z,,,55,,,,14.7
2018-02-14T05:36:21.556Z,,,55,,,,14.7
2018-02-14T05:36:31.447Z,,,55,,,,14.7
2018-02-14T05:36:41.448Z,,,55,,,,14.7
2018-02-14T05:36:51.467Z,,,55,,,,14.7
2018-02-14T05:37:01.450Z,,,55,,,,14.7
2018-02-14T05:37:11.446Z,,,55,,,,14.7
2018-02-14T05:37:21.496Z,28,,55,,,,14.7
2018-02-14T05:37:31.447Z,28.2,,55,,,,14.7
2018-02-14T05:37:42.444Z,28,,55,,,,14.7
2018-02-14T05:37:51.447Z,,,55,,,,14.7
2018-02-14T05:38:01.450Z,,,55,,,,14.7
2018-02-14T05:38:11.474Z,,,55,,,,14.7
2018-02-14T05:38:21.452Z,,,55,,,,14.7
2018-02-14T05:38:31.447Z,,,55,,,,14.7
2018-02-14T05:38:41.447Z,,,55,,,,14.7
2018-02-14T05:38:51.450Z,,,55,,,,14.7
2018-02-14T05:39:01.449Z,,,55,,,,14.7
2018-02-14T05:39:11.450Z,,,55,,,,14.7
2018-02-14T05:39:21.447Z,,,55,,,,14.7
2018-02-14T05:39:31.448Z,27.9,,55,,,,14.7
2018-02-14T05:39:41.447Z,27.9,,55,,,,14.7
2018-02-14T05:39:51.448Z,,,55,,,,14.7
2018-02-14T05:40:01.447Z,,,55,,,,14.7
2018-02-14T05:40:11.456Z,,,55,,,,14.7
2018-02-14T05:40:21.446Z,,,55,,,,14.7
2018-02-14T05:40:32.471Z,,,55,,,,14.7
2018-02-14T05:40:41.447Z,,,55,,,,14.7
2018-02-14T05:40:51.447Z,,,55,,,,14.7
2018-02-14T05:41:01.447Z,,,55,,,,14.7
2018-02-14T05:41:11.448Z,,,55,,,,14.7
2018-02-14T05:41:21.449Z,,,55,,,,14.7
2018-02-14T05:41:31.447Z,,,55,,,,14.7
2018-02-14T05:41:41.446Z,,,55,,,,14.7
2018-02-14T05:41:51.448Z,27.7,,55,,,,14.7
2018-02-14T05:42:01.447Z,,,55,,,,14.7
2018-02-14T05:42:11.453Z,,,55,,,,14.7
2018-02-14T05:42:21.467Z,,,55,,,,14.6
2018-02-14T05:42:31.449Z,,,55,,,,14.6
2018-02-14T05:42:41.447Z,,,55,,,,14.6
2018-02-14T05:42:51.447Z,,,55,,,,14.6
2018-02-14T05:43:01.447Z,,,55,,,,14.6
2018-02-14T05:43:11.461Z,,,55,,,,14.6
2018-02-14T05:43:26.469Z,,,55,,,,14.6
2018-02-14T05:43:31.447Z,,,55,,,,14.6
2018-02-14T05:43:41.448Z,27.7,0,55,5,0,0,14.6
2018-02-14T05:43:51.454Z,,,55,,,,14.6
2018-02-14T05:44:01.447Z,27.6,,55,,,,14.6
2018-02-14T05:44:11.470Z,,,55,,,,14.6
2018-02-14T05:44:21.452Z,,,55,,,,14.6
2018-02-14T05:44:31.448Z,,,55,,,,14.6
2018-02-14T05:44:41.448Z,,,55,,,,14.6
2018-02-14T05:44:52.444Z,,,55,,,,14.6
2018-02-14T05:45:01.452Z,,,55,,,,14.6
2018-02-14T05:45:11.447Z,,,55,,,,14.6
2018-02-14T05:45:21.449Z,,,55,,,,14.6
2018-02-14T05:45:31.447Z,,,55,,,,14.6
2018-02-14T05:45:46.538Z,,,55,,,,14.6
2018-02-14T05:45:51.447Z,,,55,,,,14.6
2018-02-14T05:46:01.458Z,,,55,,,,14.6
2018-02-14T05:46:11.478Z,,,55,,,,14.6
2018-02-14T05:46:21.461Z,27.5,,55,,,,14.6
2018-02-14T05:46:31.449Z,,,55,,,,14.6
2018-02-14T05:46:41.447Z,,,55,,,,14.6
2018-02-14T05:46:51.450Z,,,55,,,,14.6
2018-02-14T05:47:02.489Z,,,55,,,,14.6
2018-02-14T05:47:11.449Z,,,55,,,,14.6
2018-02-14T05:47:21.448Z,,,55,,,,14.6
2018-02-14T05:47:31.448Z,,,55,,,,14.6
2018-02-14T05:47:41.448Z,,,55,,,,14.6
2018-02-14T05:47:51.453Z,,,55,,,,14.6
2018-02-14T05:48:01.448Z,,,55,,,,14.6
2018-02-14T05:48:11.447Z,,,55,,,,14.6
2018-02-14T05:48:21.448Z,,,55,,,,14.6
2018-02-14T05:48:31.534Z,,,55,,,,14.6
2018-02-14T05:48:41.451Z,27.3,,55,,,,14.4
2018-02-14T05:48:51.448Z,,,55,,,,14.6
2018-02-14T05:49:01.452Z,,,55,,,,14.6
2018-02-14T05:49:11.448Z,,,55,,,,14.6
2018-02-14T05:49:21.448Z,,,55,,,,14.4
2018-02-14T05:49:31.467Z,,,55,,,,14.4
2018-02-14T05:49:41.448Z,,,55,,,,14.6
2018-02-14T05:49:51.448Z,,,55,,,,14.4
2018-02-14T05:50:01.448Z,,,55,,,,14.4
2018-02-14T05:50:11.448Z,,,55,,,,14.4
2018-02-14T05:50:21.450Z,27.2,,55,,,,14.4
2018-02-14T05:50:32.454Z,27.3,,55,,,,14.4
2018-02-14T05:50:41.482Z,27.2,,55,,,,14.4
2018-02-14T05:50:51.482Z,,,55,,,,14.4
2018-02-14T05:51:01.466Z,,,55,,,,14.4
2018-02-14T05:51:11.460Z,,,55,,,,14.4
2018-02-14T05:51:21.467Z,,,55,,,,14.4
2018-02-14T05:51:31.448Z,,,55,,,,14.4
2018-02-14T05:51:41.457Z,,,55,,,,14.4
2018-02-14T05:51:51.449Z,,,55,,,,14.4
2018-02-14T05:52:01.449Z,,,55,,,,14.4
2018-02-14T05:52:11.449Z,,,55,,,,14.4
2018-02-14T05:52:21.448Z,,,55,,,,14.4
2018-02-14T05:52:31.449Z,,,55,,,,14.4
2018-02-14T05:52:41.449Z,27,,55,,,,14.4
2018-02-14T05:52:51.451Z,27.2,,55,,,,14.4
2018-02-14T05:53:01.448Z,27,,55,,,,14.4
2018-02-14T05:53:11.449Z,,,55,,,,14.4
2018-02-14T05:53:22.446Z,,,55,,,,14.4
2018-02-14T05:53:31.448Z,,,55,,,,14.4
2018-02-14T05:53:41.449Z,,,55,,,,14.4
2018-02-14T05:53:51.449Z,,,55,,,,14.4
2018-02-14T05:54:01.448Z,,,55,,,,14.4
2018-02-14T05:54:11.449Z,,,55,,,,14.4
2018-02-14T05:54:21.450Z,,,55,,,,14.4
2018-02-14T05:54:31.452Z,,,55,,,,14.4
2018-02-14T05:54:41.458Z,,,55,,,,14.4
2018-02-14T05:54:51.448Z,,,55,,,,14.4
2018-02-14T05:55:01.449Z,,,55,,,,14.4
2018-02-14T05:55:11.451Z,26.9,,55,,,,14.4
2018-02-14T05:55:21.449Z,,,55,,,,14.4
2018-02-14T05:55:31.449Z,,,55,,,,14.4
2018-02-14T05:55:41.452Z,,,55,,,,14.4
2018-02-14T05:55:51.449Z,,,55,,,,14.4
2018-02-14T05:56:01.452Z,,,55,,,,14.4
2018-02-14T05:56:16.478Z,,,55,,,,14.4
2018-02-14T05:56:21.531Z,,,55,,,,14.2
2018-02-14T05:56:31.449Z,,,55,,,,14.4
2018-02-14T05:56:41.449Z,,,55,,,,14.4
2018-02-14T05:56:51.451Z,,,55,,,,14.2
2018-02-14T05:57:01.449Z,,,55,,,,14.2
2018-02-14T05:57:11.450Z,,,55,,,,14.2
2018-02-14T05:57:21.449Z,,,55,,,,14.2
2018-02-14T05:57:31.455Z,,,55,,,,14.2
2018-02-14T05:57:41.449Z,26.8,,55,,,,14.2
2018-02-14T05:57:51.449Z,,,55,,,,14.2
2018-02-14T05:58:01.451Z,,,55,,,,14.2
2018-02-14T05:58:11.449Z,,,55,,,,14.2
2018-02-14T05:58:21.494Z,,,55,,,,14.2
2018-02-14T05:58:31.452Z,,,55,,,,14.2
2018-02-14T05:58:41.449Z,,,55,,,,14.2
2018-02-14T05:58:51.449Z,,,55,,,,14.2
2018-02-14T05:59:07.465Z,,,55,,,,14.2
2018-02-14T05:59:12.427Z,,,55,,,,14.2
2018-02-14T05:59:21.449Z,,,55,,,,14.2
2018-02-14T05:59:31.449Z,,,55,,,,14.2
2018-02-14T05:59:41.451Z,,,55,,,,14.2
2018-02-14T05:59:51.450Z,26.6,,55,,,,14.2
2018-02-14T06:00:01.450Z,,,55,,,,14.2
2018-02-14T06:00:11.452Z,,,55,,,,14.2
2018-02-14T06:00:21.456Z,,,55,,,,14.2
2018-02-14T06:00:31.450Z,,,55,,,,14.2
2018-02-14T06:00:41.450Z,,,55,,,,14.2
2018-02-14T06:00:51.479Z,,,55,,,,14.2
2018-02-14T06:01:01.450Z,,,55,,,,14.2
2018-02-14T06:01:11.450Z,,,55,,,,14.2
2018-02-14T06:01:21.452Z,,,55,,,,14.2
2018-02-14T06:01:31.450Z,,,55,,,,14.2
2018-02-14T06:01:41.450Z,,,55,,,,14.2
2018-02-14T06:01:56.572Z,,,55,,,,14.2
2018-02-14T06:02:01.540Z,,,55,,,,14.2
2018-02-14T06:02:11.472Z,26.5,,55,,,,14.2
2018-02-14T06:02:21.450Z,,,55,,,,14.2
2018-02-14T06:02:31.452Z,,,55,,,,14.2
2018-02-14T06:02:41.450Z,,,55,,,,14.2
2018-02-14T06:02:51.450Z,,,55,,,,14.2
