Time,PrimT,ActPow,HwTOutlet,PrimTSet,ChActive,HwTSet,HwActive
2018-01-01T13:41:50.047Z,,,39,,,55,
2018-01-01T13:42:00.047Z,,,38.9,,,55,
2018-01-01T13:42:10.047Z,,,38.9,,,55,
2018-01-01T13:42:20.047Z,,,38.9,,,55,
2018-01-01T13:42:30.047Z,50.1,,38.8,,,55,
2018-01-01T13:42:40.047Z,,,38.8,,,55,
2018-01-01T13:42:50.049Z,50.2,,38.8,,,55,
2018-01-01T13:43:00.048Z,50.1,,38.6,,,55,
2018-01-01T13:43:10.047Z,,,38.6,,,55,
2018-01-01T13:43:20.048Z,,,38.5,,,55,
2018-01-01T13:43:30.047Z,,,38.5,,,55,
2018-01-01T13:43:40.047Z,,,38.5,,,55,
2018-01-01T13:43:50.048Z,,,38.4,,,55,
2018-01-01T13:44:00.047Z,,,38.4,,,55,
2018-01-01T13:44:10.047Z,,,38.4,,,55,
2018-01-01T13:44:20.047Z,,,38.3,,,55,
2018-01-01T13:44:30.047Z,,,38.3,,,55,
2018-01-01T13:44:40.047Z,50,,38.3,,,55,
2018-01-01T13:44:50.048Z,,,38.1,,,55,
2018-01-01T13:45:00.047Z,,,38.1,,,55,
2018-01-01T13:45:10.049Z,,,38,,,55,
2018-01-01T13:45:20.049Z,,,38,,,55,
2018-01-01T13:45:30.128Z,,,38,,,55,
2018-01-01T13:45:40.048Z,,,37.9,,,55,
2018-01-01T13:45:50.048Z,,,37.9,,,55,
2018-01-01T13:46:00.047Z,49.9,,37.9,,,55,
2018-01-01T13:46:10.048Z,49.9,,37.8,,,55,
2018-01-01T13:46:20.047Z,,,37.8,,,55,
2018-01-01T13:46:30.048Z,,,37.8,,,55,
2018-01-01T13:46:40.048Z,,,37.7,,,55,
2018-01-01T13:46:50.048Z,,,37.7,,,55,
2018-01-01T13:47:00.048Z,,,37.7,,,55,
2018-01-01T13:47:10.048Z,,,37.5,,,55,
2018-01-01T13:47:20.050Z,,,37.5,,,55,
2018-01-01T13:47:30.048Z,49.8,,37.5,,,55,
2018-01-01T13:47:40.048Z,,,37.4,,,55,
2018-01-01T13:47:50.048Z,,,37.4,,,55,
2018-01-01T13:48:00.049Z,,,37.4,,,55,
2018-01-01T13:48:10.048Z,,,37.3,,,55,
2018-01-01T13:48:21.040Z,,,37.3,,,55,
2018-01-01T13:48:30.048Z,,,37.3,,,55,
2018-01-01T13:48:40.048Z,49.7,,37.2,,,55,
2018-01-01T13:48:50.048Z,,,37.2,,,55,
2018-01-01T13:49:00.048Z,,,37.2,,,55,
2018-01-01T13:49:10.049Z,,,37.2,,,55,
2018-01-01T13:49:20.048Z,,,37,,,55,
2018-01-01T13:49:30.048Z,,,37,,,55,
2018-01-01T13:49:40.048Z,,,37,,,55,
2018-01-01T13:49:50.048Z,49.5,,36.9,,,55,
2018-01-01T13:50:00.048Z,,,36.9,,,55,
2018-01-01T13:50:10.049Z,,,36.9,,,55,
2018-01-01T13:50:20.048Z,,,36.8,,,55,
2018-01-01T13:50:30.049Z,,,36.8,,,55,
2018-01-01T13:50:40.053Z,,,36.8,,,55,
2018-01-01T13:50:50.048Z,,,36.7,,,55,
2018-01-01T13:51:00.049Z,49.4,,36.7,,,55,
2018-01-01T13:51:11.044Z,,,36.7,,,55,
2018-01-01T13:51:20.048Z,,,36.7,,,55,
2018-01-01T13:51:30.049Z,,,36.5,,,55,
2018-01-01T13:51:40.049Z,,,36.5,,,55,
2018-01-01T13:51:50.050Z,,,36.5,,,55,
2018-01-01T13:52:00.048Z,,,36.4,,,55,
2018-01-01T13:52:10.048Z,49.3,,36.4,,,55,
2018-01-01T13:52:20.048Z,,,36.4,,,55,
2018-01-01T13:52:30.048Z,,,36.3,,,55,
2018-01-01T13:52:40.049Z,,,36.3,,,55,
2018-01-01T13:52:50.048Z,,,36.3,,,55,
2018-01-01T13:53:00.049Z,49.2,,36.3,,,55,
2018-01-01T13:53:10.049Z,,,36.2,,,55,
2018-01-01T13:53:20.049Z,,,36.2,,,55,
2018-01-01T13:53:30.048Z,,,36.2,,,55,
2018-01-01T13:53:40.049Z,,,36,,,55,
2018-01-01T13:53:50.049Z,,,36,,,55,
2018-01-01T13:54:01.048Z,,,36,,,55,
2018-01-01T13:54:10.049Z,49.1,,36,,,55,
2018-01-01T13:54:20.049Z,,,35.9,,1,55,0
2018-01-01T13:54:30.051Z,53.2,79,35.9,,,55,
2018-01-01T13:54:40.049Z,56,41,35.9,,,55,
2018-01-01T13:54:50.051Z,52.7,29,35.8,,,55,
2018-01-01T13:55:00.049Z,46.5,,35.8,,,55,
2018-01-01T13:55:10.049Z,43.8,,35.8,,,55,
2018-01-01T13:55:20.049Z,42.5,,35.8,,,55,
2018-01-01T13:55:30.049Z,41.9,,35.7,,,55,
2018-01-01T13:55:40.049Z,43,,35.7,,,55,
2018-01-01T13:55:50.049Z,43.6,,35.7,,,55,
2018-01-01T13:56:00.049Z,43.7,,35.7,,,55,
2018-01-01T13:56:10.050Z,43.5,,35.6,,,55,
2018-01-01T13:56:20.049Z,,,35.6,,,55,
2018-01-01T13:56:30.049Z,43.6,,35.6,,,55,
2018-01-01T13:56:40.050Z,44,,35.6,,,55,
2018-01-01T13:56:55.069Z,44.1,,35.6,,,55,
2018-01-01T13:57:00.049Z,44.3,,35.6,,,55,
2018-01-01T13:57:10.050Z,44.4,,35.6,,,55,
2018-01-01T13:57:20.050Z,44.7,,35.6,,,55,
2018-01-01T13:57:30.049Z,44.8,,35.6,,,55,
2018-01-01T13:57:40.050Z,45.1,,35.6,,,55,
2018-01-01T13:57:50.049Z,45.2,,35.6,,,55,
2018-01-01T13:58:00.050Z,45.6,,35.6,,,55,
2018-01-01T13:58:10.050Z,45.7,,35.6,,,55,
2018-01-01T13:58:20.050Z,46,,35.6,,,55,
2018-01-01T13:58:30.051Z,,,35.6,,,55,
2018-01-01T13:58:40.050Z,46.3,,35.6,,,55,
2018-01-01T13:58:50.050Z,46.4,,35.7,,,55,
2018-01-01T13:59:00.049Z,46.8,,35.7,,,55,
2018-01-01T13:59:10.050Z,47,,35.7,,,55,
2018-01-01T13:59:20.049Z,47.1,,35.8,,,55,
2018-01-01T13:59:30.130Z,47.3,,35.8,,,55,
2018-01-01T13:59:45.425Z,47.4,,35.8,,,55,
2018-01-01T13:59:50.050Z,47.7,,35.9,,,55,
2018-01-01T14:00:00.050Z,47.9,,35.9,,,55,
2018-01-01T14:00:10.050Z,48,,36,,,55,
2018-01-01T14:00:20.193Z,48.2,,36,,,55,
2018-01-01T14:00:30.091Z,48.3,,36.2,,,55,
2018-01-01T14:00:40.050Z,48.6,,36.2,,,55,
2018-01-01T14:00:50.050Z,48.7,,36.3,,,55,
2018-01-01T14:01:00.588Z,49,,36.3,,,55,
2018-01-01T14:01:11.049Z,49.1,,36.4,,,55,
2018-01-01T14:01:20.050Z,49.3,,36.5,,,55,
2018-01-01T14:01:30.050Z,49.4,,36.5,,,55,
2018-01-01T14:01:40.050Z,49.6,,36.7,,,55,
2018-01-01T14:01:50.050Z,49.8,,36.8,,,55,
2018-01-01T14:02:00.050Z,49.7,0,36.8,,1,55,0
2018-01-01T14:02:10.052Z,48.6,,36.9,,,55,
2018-01-01T14:02:20.050Z,47.2,,37,,,55,
2018-01-01T14:02:30.054Z,46.5,,37,,,55,
2018-01-01T14:02:40.050Z,46.1,,37.2,,,55,
2018-01-01T14:02:50.050Z,46.3,,37.3,,,55,
2018-01-01T14:03:00.050Z,46.7,,37.3,,,55,
2018-01-01T14:03:10.049Z,,,37.4,,,55,
2018-01-01T14:03:20.050Z,46.4,,37.5,,,55,
2018-01-01T14:03:30.050Z,46,,37.5,,,55,
2018-01-01T14:03:40.050Z,45.8,,37.7,,,55,
2018-01-01T14:03:50.050Z,45.6,,37.7,,,55,
2018-01-01T14:04:01.044Z,45.3,,37.7,,,55,
2018-01-01T14:04:10.050Z,45.2,,37.8,,,55,
2018-01-01T14:04:20.050Z,45,,37.8,,,55,
2018-01-01T14:04:30.051Z,44.9,80,37.8,,1,55,0
2018-01-01T14:04:40.051Z,50.2,80,37.8,,,55,
2018-01-01T14:04:50.050Z,57.3,37,37.8,,,55,
2018-01-01T14:05:00.050Z,56.8,29,37.8,,,55,
2018-01-01T14:05:10.050Z,53.9,,37.8,,,55,
2018-01-01T14:05:20.057Z,51.9,,37.8,,,55,
2018-01-01T14:05:30.051Z,49.9,,37.8,,,55,
2018-01-01T14:05:40.051Z,49.3,,37.8,,,55,
2018-01-01T14:05:50.051Z,49.4,,37.8,,,55,
2018-01-01T14:06:00.051Z,50.3,,37.8,,,55,
2018-01-01T14:06:10.053Z,50.7,,37.8,,,55,
2018-01-01T14:06:20.051Z,50.8,,37.8,,,55,
2018-01-01T14:06:30.051Z,,,37.9,,,55,
2018-01-01T14:06:40.050Z,51,,37.9,,,55,
2018-01-01T14:06:51.048Z,51.1,,37.9,,,55,
2018-01-01T14:07:00.050Z,51.2,,38,,,55,
2018-01-01T14:07:10.051Z,51.5,,38,,,55,
2018-01-01T14:07:20.051Z,51.6,,38.1,,,55,
2018-01-01T14:07:30.051Z,51.7,,38.1,,,55,
2018-01-01T14:07:40.051Z,52,0,38.3,,1,55,0
2018-01-01T14:07:50.051Z,50.9,,38.4,,,55,
2018-01-01T14:08:00.051Z,49.6,,38.4,,,55,
2018-01-01T14:08:10.051Z,48.6,,38.5,,,55,
2018-01-01T14:08:20.051Z,48.2,,38.6,,,55,
2018-01-01T14:08:30.052Z,48.1,,38.8,,,55,
2018-01-01T14:08:40.050Z,48.4,,38.8,,,55,
2018-01-01T14:08:50.051Z,48.6,,38.9,,,55,
2018-01-01T14:09:00.052Z,48.4,,38.9,,,55,
2018-01-01T14:09:10.051Z,48.1,,39,,,55,
2018-01-01T14:09:20.051Z,47.7,,39,,,55,
2018-01-01T14:09:30.051Z,47.5,,39.1,,,55,
2018-01-01T14:09:41.042Z,47.3,,39.1,,,55,
2018-01-01T14:09:50.051Z,47,,39.1,,,55,
2018-01-01T14:10:00.052Z,46.9,,39.1,,,55,
2018-01-01T14:10:10.052Z,46.8,,39.3,,,55,
2018-01-01T14:10:20.051Z,46.6,,39.3,,,55,
2018-01-01T14:10:30.051Z,46.5,,39.3,,,55,
2018-01-01T14:10:40.051Z,46.4,,39.3,,,55,
2018-01-01T14:10:50.051Z,,,39.3,,,55,
2018-01-01T14:11:00.051Z,46.6,,39.1,,,55,
2018-01-01T14:11:10.051Z,46.7,,39.1,,,55,
2018-01-01T14:11:20.053Z,46.8,,39.1,,,55,
2018-01-01T14:11:30.051Z,47,,39.1,,,55,
2018-01-01T14:11:40.051Z,,,39.1,,,55,
2018-01-01T14:11:50.052Z,47.2,,39.1,,,55,
2018-01-01T14:12:00.051Z,47.3,,39,,,55,
2018-01-01T14:12:10.051Z,47.4,,39,,,55,
2018-01-01T14:12:20.052Z,,,39,,,55,
2018-01-01T14:12:34.221Z,47.5,,39,,,55,
2018-01-01T14:12:40.053Z,47.6,,38.9,,,55,
2018-01-01T14:12:50.056Z,,,38.9,,,55,
2018-01-01T14:13:00.052Z,47.7,,38.9,,,55,
2018-01-01T14:13:10.051Z,47.8,,38.8,,,55,
2018-01-01T14:13:20.051Z,,,38.8,,,55,
2018-01-01T14:13:30.052Z,48,,38.8,,,55,
2018-01-01T14:13:40.052Z,48,0,38.8,75,1,55,0
2018-01-01T14:13:50.052Z,48.1,,38.6,,,55,
2018-01-01T14:14:00.051Z,,,38.6,,,55,
2018-01-01T14:14:10.052Z,48.2,,38.6,,,55,
2018-01-01T14:14:20.051Z,,,38.5,,,55,
2018-01-01T14:14:30.052Z,,,38.5,,,55,
2018-01-01T14:14:40.051Z,48.3,,38.5,,,55,
2018-01-01T14:14:50.052Z,,,38.4,,,55,
2018-01-01T14:15:05.273Z,,,38.4,,,55,
2018-01-01T14:15:10.052Z,48.4,,38.4,,,55,
2018-01-01T14:15:25.072Z,,,38.3,,,55,
2018-01-01T14:15:30.051Z,,,38.3,,,55,
2018-01-01T14:15:40.052Z,,,38.3,,,55,
2018-01-01T14:15:50.052Z,48.5,,38.3,,,55,
2018-01-01T14:16:00.052Z,,,38.1,,,55,
2018-01-01T14:16:10.052Z,,,38.1,,,55,
2018-01-01T14:16:20.052Z,,,38.1,,,55,
2018-01-01T14:16:30.052Z,,,38,,,55,
2018-01-01T14:16:40.052Z,,,38,,,55,
2018-01-01T14:16:50.276Z,,,38,,,55,
2018-01-01T14:17:00.052Z,48.6,,37.9,,,55,
2018-01-01T14:17:10.052Z,,,37.9,,,55,
2018-01-01T14:17:20.057Z,,,37.9,,,55,
2018-01-01T14:17:30.052Z,,,37.8,,,55,
2018-01-01T14:17:40.052Z,,,37.8,,,55,
2018-01-01T14:17:50.052Z,,,37.8,,,55,
2018-01-01T14:18:00.052Z,,,37.7,,,55,
2018-01-01T14:18:16.065Z,,,37.7,,,55,
2018-01-01T14:18:20.053Z,,,37.7,,,55,
2018-01-01T14:18:31.124Z,,,37.5,,,55,
2018-01-01T14:18:40.052Z,,,37.5,,,55,
2018-01-01T14:18:50.052Z,,,37.5,,,55,
2018-01-01T14:19:01.094Z,,,37.4,,,55,
2018-01-01T14:19:10.053Z,,,37.4,,1,55,0
2018-01-01T14:19:20.052Z,52.2,80,37.4,,,55,
2018-01-01T14:19:30.053Z,57.1,41,37.3,,,55,
2018-01-01T14:19:41.051Z,55.6,29,37.3,,,55,
2018-01-01T14:19:50.053Z,50.5,,37.3,,,55,
2018-01-01T14:20:00.053Z,47.7,,37.2,,,55,
2018-01-01T14:20:10.053Z,46.7,,37.2,,,55,
2018-01-01T14:20:20.053Z,45.8,,37.2,,,55,
2018-01-01T14:20:30.052Z,46.2,,37.2,,,55,
2018-01-01T14:20:40.053Z,47.3,,37,,,55,
2018-01-01T14:20:50.053Z,47.6,,37,,,55,
2018-01-01T14:21:05.394Z,47.4,,37,,,55,
2018-01-01T14:21:10.052Z,47.3,,37,,,55,
2018-01-01T14:21:20.053Z,47.6,,37,,,55,
2018-01-01T14:21:30.053Z,47.8,,37,,,55,
2018-01-01T14:21:40.053Z,48,,37,,,55,
2018-01-01T14:21:50.053Z,48.2,,37,,,55,
2018-01-01T14:22:00.052Z,,,37.2,,,55,
2018-01-01T14:22:10.053Z,48.4,,37.2,,,55,
2018-01-01T14:22:20.053Z,48.6,,37.2,,,55,
2018-01-01T14:22:30.132Z,48.8,,37.2,,,55,
2018-01-01T14:22:40.053Z,49,,37.3,,,55,
2018-01-01T14:22:50.053Z,49.1,,37.3,,,55,
2018-01-01T14:23:00.053Z,49.3,,37.3,,,55,
2018-01-01T14:23:10.052Z,49.4,,37.4,,,55,
2018-01-01T14:23:20.053Z,49.7,,37.5,,,55,
2018-01-01T14:23:30.052Z,49.9,,37.5,,,55,
2018-01-01T14:23:40.053Z,50,,37.7,,,55,
2018-01-01T14:23:50.053Z,50.1,,37.7,,,55,
2018-01-01T14:24:00.055Z,50.3,,37.8,,,55,
2018-01-01T14:24:10.053Z,50.6,,37.8,,,55,
2018-01-01T14:24:20.053Z,50.7,,37.9,,,55,
2018-01-01T14:24:30.053Z,50.9,,37.9,,,55,
2018-01-01T14:24:40.053Z,51,,38,,,55,
2018-01-01T14:24:50.054Z,51.2,,38.1,,,55,
2018-01-01T14:25:00.053Z,51.4,,38.1,,,55,
2018-01-01T14:25:10.053Z,51.5,,38.3,,,55,
2018-01-01T14:25:21.046Z,51.7,,38.4,,,55,
2018-01-01T14:25:30.054Z,51.8,,38.4,,,55,
2018-01-01T14:25:40.053Z,52,,38.5,,,55,
2018-01-01T14:25:50.053Z,52.2,,38.6,,,55,
2018-01-01T14:26:00.054Z,52.3,,38.6,,,55,
2018-01-01T14:26:10.053Z,52.4,,38.8,,,55,
2018-01-01T14:26:20.053Z,52.6,,38.9,,,55,
2018-01-01T14:26:30.053Z,52.7,,38.9,,,55,
2018-01-01T14:26:40.054Z,53,,39,,,55,
2018-01-01T14:26:50.054Z,53.1,,39.1,,,55,
2018-01-01T14:27:00.053Z,53.2,,39.3,,,55,
2018-01-01T14:27:10.054Z,53.3,,39.3,,,55,
2018-01-01T14:27:20.053Z,53.4,,39.4,,,55,
2018-01-01T14:27:30.053Z,53.6,,39.5,,,55,
2018-01-01T14:27:40.053Z,53.7,,39.6,,,55,
2018-01-01T14:27:50.053Z,,,39.6,,,55,
2018-01-01T14:28:00.054Z,54,,39.8,,,55,
2018-01-01T14:28:11.050Z,54.1,,39.9,,,55,
2018-01-01T14:28:20.054Z,54.2,,40,,,55,
2018-01-01T14:28:30.053Z,54.3,,40,,,55,
2018-01-01T14:28:40.053Z,54.4,,40.1,,,55,
2018-01-01T14:28:50.256Z,54.5,,40.2,,,55,
2018-01-01T14:29:00.053Z,54.7,,40.3,,,55,
2018-01-01T14:29:10.055Z,54.9,,40.3,,,55,
2018-01-01T14:29:20.056Z,55,,40.5,,,55,
2018-01-01T14:29:30.055Z,55.1,,40.6,,,55,
2018-01-01T14:29:40.054Z,55.2,,40.6,,,55,
2018-01-01T14:29:50.053Z,55.3,,40.7,,,55,
2018-01-01T14:30:00.054Z,55.5,,40.8,,,55,
2018-01-01T14:30:10.053Z,55.6,,40.9,,,55,
2018-01-01T14:30:20.459Z,55.7,0,40.9,,1,55,0
2018-01-01T14:30:30.054Z,54.9,,41,,,55,
2018-01-01T14:30:40.054Z,53.6,,41.1,,,55,
2018-01-01T14:30:50.056Z,52.5,,41.2,,,55,
2018-01-01T14:31:05.074Z,52,,41.4,,,55,
2018-01-01T14:31:10.054Z,52,,41.4,,,55,
2018-01-01T14:31:20.056Z,52.3,,41.5,,,55,
2018-01-01T14:31:30.055Z,52.7,,41.6,,,55,
2018-01-01T14:31:40.055Z,52.3,,41.6,,,55,
2018-01-01T14:31:50.054Z,51.9,,41.7,,,55,
2018-01-01T14:32:00.054Z,51.8,,41.7,,,55,
2018-01-01T14:32:10.056Z,51.4,,41.8,,,55,
2018-01-01T14:32:20.054Z,51.1,,41.8,,,55,
2018-01-01T14:32:30.059Z,50.9,,41.8,,,55,
2018-01-01T14:32:40.054Z,50.8,,41.8,,,55,
2018-01-01T14:32:50.055Z,50.6,,41.8,,,55,
2018-01-01T14:33:00.054Z,50.4,,41.8,,,55,
2018-01-01T14:33:10.054Z,50.2,,41.8,,,55,
2018-01-01T14:33:20.055Z,50,,41.8,,,55,
2018-01-01T14:33:30.054Z,50.1,,41.8,,,55,
2018-01-01T14:33:40.054Z,50.2,,41.8,,,55,
2018-01-01T14:33:51.049Z,50.4,,41.8,,,55,
2018-01-01T14:34:00.054Z,50.6,,41.7,,,55,
2018-01-01T14:34:10.056Z,50.7,,41.7,,,55,
2018-01-01T14:34:20.054Z,50.8,,41.7,,,55,
2018-01-01T14:34:30.054Z,50.9,,41.6,,,55,
2018-01-01T14:34:40.055Z,51,,41.6,,,55,
2018-01-01T14:34:50.055Z,51.1,,41.6,,,55,
2018-01-01T14:35:00.054Z,,,41.6,,,55,
2018-01-01T14:35:10.055Z,51.2,,41.5,,,55,
2018-01-01T14:35:20.056Z,51.3,,41.5,,,55,
2018-01-01T14:35:30.054Z,,,41.5,,,55,
2018-01-01T14:35:40.055Z,51.4,,41.5,,,55,
2018-01-01T14:35:50.055Z,51.6,,41.4,,,55,
2018-01-01T14:36:00.055Z,,,41.4,,,55,
2018-01-01T14:36:10.054Z,51.7,,41.4,,,55,
2018-01-01T14:36:20.055Z,,,41.4,,,55,
2018-01-01T14:36:30.055Z,,,41.2,,,55,
2018-01-01T14:36:45.075Z,51.8,,41.2,,,55,
2018-01-01T14:36:50.055Z,,,41.2,,,55,
2018-01-01T14:37:00.054Z,51.9,,41.1,,,55,
2018-01-01T14:37:10.055Z,,,41.1,,,55,
2018-01-01T14:37:20.055Z,,,41.1,,,55,
2018-01-01T14:37:30.055Z,52,,41,,,55,
2018-01-01T14:37:40.055Z,,,41,,,55,
2018-01-01T14:37:50.055Z,,,41,,,55,
2018-01-01T14:38:00.056Z,,,41,,,55,
2018-01-01T14:38:10.152Z,52.1,,40.9,,,55,
2018-01-01T14:38:20.056Z,,,40.9,,,55,
2018-01-01T14:38:30.055Z,,,40.8,,,55,
2018-01-01T14:38:40.055Z,,,40.8,,,55,
2018-01-01T14:38:50.060Z,,,40.8,,,55,
2018-01-01T14:39:00.056Z,,,40.8,,,55,
2018-01-01T14:39:10.055Z,,,40.7,,,55,
2018-01-01T14:39:20.056Z,52.2,,40.7,,,55,
2018-01-01T14:39:30.055Z,,,40.6,,,55,
2018-01-01T14:39:40.055Z,,,40.6,,,55,
2018-01-01T14:39:50.055Z,,,40.6,,,55,
2018-01-01T14:40:00.056Z,,,40.5,,,55,
2018-01-01T14:40:10.055Z,,,40.5,,,55,
2018-01-01T14:40:20.055Z,,,40.5,,,55,
2018-01-01T14:40:30.055Z,,,40.3,,,55,
2018-01-01T14:40:40.055Z,,,40.3,,,55,
2018-01-01T14:40:50.055Z,,,40.3,,,55,
2018-01-01T14:41:01.050Z,,,40.2,,,55,
2018-01-01T14:41:10.055Z,,,40.2,,,55,
2018-01-01T14:41:20.055Z,,,40.2,,,55,
2018-01-01T14:41:30.055Z,,,40.1,,,55,
2018-01-01T14:41:40.055Z,,,40.1,,,55,
2018-01-01T14:41:50.056Z,,,40.1,,,55,
2018-01-01T14:42:00.055Z,52.1,,40,,,55,
2018-01-01T14:42:10.056Z,,,40,,,55,
2018-01-01T14:42:20.056Z,,,39.9,,,55,
2018-01-01T14:42:30.056Z,,,39.9,,,55,
2018-01-01T14:42:40.055Z,,,39.9,,,55,
2018-01-01T14:42:50.056Z,,,39.8,,,55,
2018-01-01T14:43:00.056Z,,,39.8,,,55,
2018-01-01T14:43:10.069Z,,,39.8,,,55,
2018-01-01T14:43:20.055Z,,,39.6,,,55,
2018-01-01T14:43:30.069Z,,,39.6,,,55,
2018-01-01T14:43:40.057Z,,,39.5,,,55,
2018-01-01T14:43:51.053Z,,,39.5,,,55,
2018-01-01T14:44:00.055Z,,,39.5,,,55,
2018-01-01T14:44:10.055Z,52,,39.4,,,55,
2018-01-01T14:44:20.055Z,,,39.4,,,55,
2018-01-01T14:44:30.056Z,,,39.3,,,55,
2018-01-01T14:44:40.056Z,,,39.3,,,55,
2018-01-01T14:44:50.056Z,,,39.3,,,55,
2018-01-01T14:45:00.055Z,,,39.1,,,55,
2018-01-01T14:45:10.057Z,,,39.1,,,55,
2018-01-01T14:45:20.057Z,52,,39.1,,,55,
2018-01-01T14:45:30.056Z,51.9,,39,,,55,
2018-01-01T14:45:40.056Z,,,39,,,55,
2018-01-01T14:45:50.056Z,,,38.9,,,55,
2018-01-01T14:46:00.056Z,,,38.9,,,55,
2018-01-01T14:46:10.056Z,,,38.9,,,55,
2018-01-01T14:46:20.057Z,,,38.8,,,55,
2018-01-01T14:46:30.057Z,,,38.8,,,55,
2018-01-01T14:46:41.048Z,51.8,,38.6,,,55,
2018-01-01T14:46:50.057Z,,,38.6,,,55,
2018-01-01T14:47:00.056Z,,,38.6,,,55,
2018-01-01T14:47:10.057Z,,,38.5,,,55,
2018-01-01T14:47:20.056Z,,,38.5,,,55,
2018-01-01T14:47:30.056Z,51.7,,38.5,,,55,
2018-01-01T14:47:40.056Z,52.1,80,38.4,,1,55,0
2018-01-01T14:47:50.056Z,56.7,76,38.4,,,55,
2018-01-01T14:48:00.056Z,59,30,38.3,,,55,
2018-01-01T14:48:10.056Z,54.4,29,38.3,,,55,
2018-01-01T14:48:20.059Z,49.7,,38.3,,,55,
2018-01-01T14:48:30.056Z,46.7,,38.3,,,55,
2018-01-01T14:48:40.056Z,45.8,,38.1,,,55,
2018-01-01T14:48:50.057Z,45.6,,38.1,,,55,
2018-01-01T14:49:00.059Z,47,,38.1,,,55,
2018-01-01T14:49:10.056Z,47.3,,38.1,,,55,
2018-01-01T14:49:20.056Z,47.2,,38,,,55,
2018-01-01T14:49:34.158Z,47,,38,,,55,
2018-01-01T14:49:40.056Z,47.1,,38,,,55,
2018-01-01T14:49:50.056Z,47.2,,38,,,55,
2018-01-01T14:50:00.056Z,47.6,,38,,,55,
2018-01-01T14:50:10.056Z,47.8,,38,,,55,
2018-01-01T14:50:20.057Z,,,38,,,55,
2018-01-01T14:50:30.057Z,48,,38,,,55,
2018-01-01T14:50:40.057Z,48.1,,38,,,55,
2018-01-01T14:50:50.057Z,48.3,,38,,,55,
2018-01-01T14:51:00.057Z,48.6,,38,,,55,
2018-01-01T14:51:15.137Z,48.8,,38.1,,,55,
2018-01-01T14:51:20.056Z,49,,38.1,,,55,
2018-01-01T14:51:30.058Z,49.1,,38.1,,,55,
2018-01-01T14:51:40.059Z,49.3,,38.3,,,55,
2018-01-01T14:51:50.057Z,49.4,,38.3,,,55,
2018-01-01T14:52:00.057Z,49.7,,38.3,,,55,
2018-01-01T14:52:10.057Z,49.9,,38.3,,,55,
2018-01-01T14:52:25.078Z,50,,38.4,,,55,
2018-01-01T14:52:30.057Z,50.2,,38.4,,,55,
2018-01-01T14:52:40.057Z,50.3,,38.5,,,55,
2018-01-01T14:52:50.057Z,50.6,,38.5,,,55,
2018-01-01T14:53:00.059Z,50.7,,38.6,,,55,
2018-01-01T14:53:10.057Z,50.8,,38.6,,,55,
2018-01-01T14:53:20.057Z,51,,38.8,,,55,
2018-01-01T14:53:30.057Z,51.2,,38.8,,,55,
2018-01-01T14:53:40.057Z,51.4,,38.9,,,55,
2018-01-01T14:53:50.057Z,51.5,,38.9,,,55,
2018-01-01T14:54:00.057Z,51.7,,39,,,55,
2018-01-01T14:54:10.057Z,51.8,,39,,,55,
2018-01-01T14:54:20.057Z,51.6,0,39.1,,1,55,0
2018-01-01T14:54:30.057Z,50.5,,39.3,,,55,
2018-01-01T14:54:40.057Z,48.9,,39.3,,,55,
2018-01-01T14:54:50.058Z,48.4,,39.4,,,55,
2018-01-01T14:55:00.057Z,48.2,,39.5,,,55,
2018-01-01T14:55:15.077Z,48.4,,39.5,,,55,
2018-01-01T14:55:20.058Z,48.8,,39.6,,,55,
2018-01-01T14:55:30.057Z,48.6,,39.6,,,55,
2018-01-01T14:55:40.057Z,48.4,,39.8,,,55,
2018-01-01T14:55:50.058Z,48.1,,39.9,,,55,
2018-01-01T14:56:00.058Z,47.8,,39.9,,,55,
2018-01-01T14:56:10.057Z,47.5,,39.9,,,55,
2018-01-01T14:56:20.057Z,47.3,,39.9,,,55,
2018-01-01T14:56:30.061Z,47.2,,40,,,55,
2018-01-01T14:56:41.053Z,46.9,,40,,,55,
2018-01-01T14:56:50.057Z,46.8,,40,,,55,
2018-01-01T14:57:00.058Z,46.7,,39.9,,,55,
2018-01-01T14:57:10.057Z,46.6,,40,,,55,
2018-01-01T14:57:20.058Z,46.5,,40,,,55,
2018-01-01T14:57:30.058Z,46.6,,39.9,,,55,
2018-01-01T14:57:40.060Z,46.8,,39.9,,,55,
2018-01-01T14:57:50.060Z,47,,39.9,,,55,
2018-01-01T14:58:00.057Z,,,39.9,,,55,
2018-01-01T14:58:10.059Z,47.3,,39.9,,,55,
2018-01-01T14:58:20.058Z,47.4,,39.8,,,55,
2018-01-01T14:58:30.058Z,,,39.8,,,55,
2018-01-01T14:58:40.059Z,47.5,,39.8,,,55,
2018-01-01T14:58:50.058Z,47.6,,39.6,,,55,
2018-01-01T14:59:00.059Z,47.7,,39.6,,,55,
2018-01-01T14:59:10.058Z,,,39.6,,,55,
2018-01-01T14:59:20.058Z,47.8,,39.5,,,55,
2018-01-01T14:59:30.138Z,48,,39.5,,,55,
2018-01-01T14:59:40.058Z,,,39.5,,,55,
2018-01-01T14:59:50.058Z,48.1,,39.4,,,55,
2018-01-01T15:00:00.058Z,,,39.4,,,55,
2018-01-01T15:00:10.058Z,48.2,,39.4,,,55,
2018-01-01T15:00:20.058Z,,,39.3,,,55,
