Time,ActPow,HwTOutlet,ChActive,PrimT,HwActive,HwTSet,PrimTSet
2018-02-02T12:19:43.199Z,,58.9,,65.1,,55,
2018-02-02T12:19:54.197Z,,58.9,,66,,55,
2018-02-02T12:20:03.227Z,,59,,,,55,
2018-02-02T12:20:13.222Z,,59,,65.9,,55,
2018-02-02T12:20:23.268Z,,59,,65.6,,55,
2018-02-02T12:20:33.198Z,31,59.1,,,,55,
2018-02-02T12:20:43.291Z,34,59,,66,,55,
2018-02-02T12:20:53.227Z,,59,,66.2,,55,
2018-02-02T12:21:03.232Z,36,59,,66.4,,55,
2018-02-02T12:21:13.217Z,38,59,,67.1,,55,
2018-02-02T12:21:23.200Z,39,59,,67.2,,55,
2018-02-02T12:21:33.217Z,40,59,,67.6,,55,
2018-02-02T12:21:43.267Z,41,59,,68.1,,55,
2018-02-02T12:21:53.220Z,43,59,,68.3,,55,
2018-02-02T12:22:03.219Z,44,59,,69,,55,
2018-02-02T12:22:13.233Z,45,59,,69.1,,55,
2018-02-02T12:22:23.226Z,46,58.9,,69.5,,55,
2018-02-02T12:22:33.208Z,47,58.9,,70,,55,
2018-02-02T12:22:44.236Z,,58.9,,70.3,,55,
2018-02-02T12:22:53.244Z,48,58.9,,70.7,,55,
2018-02-02T12:23:03.274Z,49,58.9,,71.1,,55,
2018-02-02T12:23:13.250Z,,58.9,,71.5,,55,
2018-02-02T12:23:23.293Z,50,58.9,,71.8,,55,
2018-02-02T12:23:33.211Z,51,58.9,,72,,55,
2018-02-02T12:23:43.216Z,,59,,72.4,,55,
2018-02-02T12:23:53.199Z,,59,,72.7,,55,
2018-02-02T12:24:03.219Z,52,59,,73,,55,
2018-02-02T12:24:13.199Z,,59.1,,73.2,,55,
2018-02-02T12:24:23.199Z,,59.2,,73.5,,55,
2018-02-02T12:24:33.199Z,,59.2,,73.8,,55,
2018-02-02T12:24:43.213Z,53,59.3,,74.1,,55,
2018-02-02T12:24:53.231Z,,59.4,,74.3,,55,
2018-02-02T12:25:03.216Z,,59.5,,74.6,,55,
2018-02-02T12:25:13.199Z,,59.5,,74.7,,55,
2018-02-02T12:25:23.237Z,,59.7,,75,,55,
2018-02-02T12:25:38.225Z,,59.8,,,,55,
2018-02-02T12:25:43.200Z,,59.9,,75.3,,55,
2018-02-02T12:25:53.199Z,52,60,,,,55,
2018-02-02T12:26:03.206Z,50,60,,75.4,,55,
2018-02-02T12:26:13.199Z,48,60.1,,,,55,
2018-02-02T12:26:23.203Z,47,60.2,,75.3,,55,
2018-02-02T12:26:33.214Z,46,60.3,,75.1,,55,
2018-02-02T12:26:43.234Z,45,60.3,,,,55,
2018-02-02T12:26:53.229Z,,60.5,,75,,55,
2018-02-02T12:27:03.258Z,,60.5,,,,55,
2018-02-02T12:27:13.200Z,,60.6,,75.1,,55,
2018-02-02T12:27:23.199Z,44,60.6,,,,55,
2018-02-02T12:27:33.199Z,43,60.7,,,,55,
2018-02-02T12:27:43.200Z,42,60.7,,75.3,,55,
2018-02-02T12:27:53.219Z,41,60.8,,75.1,,55,
2018-02-02T12:28:03.238Z,,60.8,,,,55,
2018-02-02T12:28:13.262Z,,60.8,,,,55,
2018-02-02T12:28:28.263Z,40,60.9,,75,,55,
2018-02-02T12:28:33.214Z,41,60.9,,75.1,,55,
2018-02-02T12:28:43.199Z,40,60.9,,,,55,
2018-02-02T12:28:53.199Z,,60.9,,,,55,
2018-02-02T12:29:03.219Z,39,61,,,,55,
2018-02-02T12:29:13.203Z,,61,,,,55,
2018-02-02T12:29:23.199Z,,61,,,,55,
2018-02-02T12:29:33.200Z,38,61,,,,55,
2018-02-02T12:29:43.199Z,,61,,,,55,
2018-02-02T12:29:53.230Z,37,61,,,,55,
2018-02-02T12:30:03.199Z,,61.2,,,,55,
2018-02-02T12:30:13.204Z,,61.2,,,,55,
2018-02-02T12:30:23.242Z,,61.2,,75,,55,
2018-02-02T12:30:33.199Z,,61.2,,,,55,
2018-02-02T12:30:43.208Z,36,61.2,,,,55,
2018-02-02T12:30:53.202Z,37,61.2,,75.1,,55,
2018-02-02T12:31:03.199Z,36,61.2,,75,,55,
2018-02-02T12:31:18.251Z,,61.2,,75.1,,55,
2018-02-02T12:31:23.199Z,,61.2,,75,,55,
2018-02-02T12:31:33.203Z,,61.2,,75.1,,55,
2018-02-02T12:31:43.200Z,,61.2,,,,55,
2018-02-02T12:31:53.200Z,35,61.3,,75,,55,
2018-02-02T12:32:03.211Z,,61.3,,,,55,
2018-02-02T12:32:13.200Z,36,61.3,,,,55,
2018-02-02T12:32:23.200Z,,61.3,,,,55,
2018-02-02T12:32:33.201Z,35,61.3,,75.1,,55,
2018-02-02T12:32:44.201Z,,61.3,,,,55,
2018-02-02T12:32:53.211Z,,61.3,,75,,55,
2018-02-02T12:33:03.200Z,34,61.3,,,,55,
2018-02-02T12:33:13.201Z,,61.3,,,,55,
2018-02-02T12:33:23.286Z,35,61.3,,,,55,
2018-02-02T12:33:33.202Z,,61.3,,,,55,
2018-02-02T12:33:43.200Z,,61.3,,,,55,
2018-02-02T12:33:53.219Z,,61.3,,,,55,
2018-02-02T12:34:03.241Z,,61.3,,75.1,,55,
2018-02-02T12:34:13.295Z,34,61.3,,,,55,
2018-02-02T12:34:23.220Z,,61.3,,75,,55,
2018-02-02T12:34:33.202Z,,61.3,,,,55,
2018-02-02T12:34:43.271Z,,61.3,,,,55,
2018-02-02T12:34:53.202Z,,61.3,,,,55,
2018-02-02T12:35:03.201Z,,61.3,,,,55,
2018-02-02T12:35:13.208Z,,61.3,,,,55,
2018-02-02T12:35:23.200Z,,61.3,,,,55,
2018-02-02T12:35:34.198Z,,61.3,,,,55,
2018-02-02T12:35:43.205Z,,61.3,,,,55,
2018-02-02T12:35:53.205Z,,61.3,,75.1,,55,
2018-02-02T12:36:03.200Z,,61.4,,75,,55,
2018-02-02T12:36:13.204Z,,61.4,,,,55,
2018-02-02T12:36:23.244Z,,61.4,,,,55,
2018-02-02T12:36:33.200Z,,61.4,,,,55,
2018-02-02T12:36:43.200Z,,61.4,,,,55,
2018-02-02T12:36:53.211Z,,61.4,,,,55,
2018-02-02T12:37:03.208Z,,61.4,,,,55,
2018-02-02T12:37:13.231Z,,61.4,,,,55,
2018-02-02T12:37:23.200Z,,61.4,,,,55,
2018-02-02T12:37:33.201Z,,61.4,,,,55,
2018-02-02T12:37:43.201Z,,61.4,,,,55,
2018-02-02T12:37:53.207Z,,61.4,,,,55,
2018-02-02T12:38:03.200Z,,61.4,,,,55,
2018-02-02T12:38:13.210Z,,61.4,,,,55,
2018-02-02T12:38:24.308Z,,61.4,,,,55,
2018-02-02T12:38:33.200Z,,61.4,,,,55,
2018-02-02T12:38:43.200Z,33,61.4,,,,55,
2018-02-02T12:38:53.210Z,34,61.4,,,,55,
2018-02-02T12:39:03.203Z,33,61.4,,,,55,
2018-02-02T12:39:13.201Z,,61.4,,75.1,,55,
2018-02-02T12:39:23.200Z,34,61.4,,75,,55,
2018-02-02T12:39:33.214Z,33,61.4,,75.1,,55,
2018-02-02T12:39:43.208Z,,61.5,,75,,55,
2018-02-02T12:39:53.201Z,,61.5,,,,55,
2018-02-02T12:40:03.207Z,,61.5,,,,55,
2018-02-02T12:40:13.201Z,,61.5,,,,55,
2018-02-02T12:40:23.210Z,,61.5,,,,55,
2018-02-02T12:40:33.201Z,,61.5,,,,55,
2018-02-02T12:40:43.201Z,,61.5,,,,55,
2018-02-02T12:40:53.200Z,,61.5,,,,55,
2018-02-02T12:41:03.201Z,,61.5,,,,55,
2018-02-02T12:41:18.221Z,,61.4,,,,55,
2018-02-02T12:41:23.206Z,,61.4,,,,55,
2018-02-02T12:41:33.201Z,,61.4,,,,55,
2018-02-02T12:41:43.204Z,,61.5,,,,55,
2018-02-02T12:41:53.203Z,,61.5,,,,55,
2018-02-02T12:42:03.201Z,,61.5,,,,55,
2018-02-02T12:42:13.263Z,,61.5,,,,55,
2018-02-02T12:42:23.202Z,,61.5,,,,55,
2018-02-02T12:42:33.201Z,,61.5,,,,55,
2018-02-02T12:42:43.203Z,,61.5,,,,55,
2018-02-02T12:42:53.201Z,,61.5,,,,55,
2018-02-02T12:43:03.201Z,,61.5,,,,55,
2018-02-02T12:43:13.203Z,,61.5,,,,55,
2018-02-02T12:43:23.213Z,,61.5,,,,55,
2018-02-02T12:43:33.205Z,,61.5,,,,55,
2018-02-02T12:43:43.204Z,,61.5,,,,55,
2018-02-02T12:44:12.061Z,,61.5,,,,55,
2018-02-02T12:44:14.079Z,,61.5,,,,55,
2018-02-02T12:44:23.202Z,,61.5,,,,55,
2018-02-02T12:44:33.205Z,,61.5,,,,55,
2018-02-02T12:44:43.354Z,,61.5,,,,55,
2018-02-02T12:44:53.276Z,,61.5,,,,55,
2018-02-02T12:45:03.245Z,,61.5,,,,55,
2018-02-02T12:45:13.223Z,,61.5,,,,55,
2018-02-02T12:45:23.204Z,,61.5,,,,55,
2018-02-02T12:45:33.237Z,,61.5,,,,55,
2018-02-02T12:45:43.201Z,,61.5,,,,55,
2018-02-02T12:45:53.204Z,,61.5,,,,55,
2018-02-02T12:46:03.216Z,,61.5,,,,55,
2018-02-02T12:46:13.202Z,,61.6,,,,55,
2018-02-02T12:46:23.217Z,32,61.6,,,,55,
2018-02-02T12:46:33.203Z,33,61.5,,,,55,
2018-02-02T12:46:43.201Z,,61.5,,,,55,
2018-02-02T12:46:58.652Z,,61.6,,,,55,
2018-02-02T12:47:03.202Z,,61.6,,,,55,
2018-02-02T12:47:13.292Z,,61.6,,,,55,
2018-02-02T12:47:23.217Z,32,61.6,,,,55,
2018-02-02T12:47:33.245Z,33,61.6,,,,55,
2018-02-02T12:47:43.223Z,,61.6,,,,55,
2018-02-02T12:47:53.203Z,,61.6,,,,55,
2018-02-02T12:48:03.266Z,,61.6,,,,55,
2018-02-02T12:48:13.202Z,,61.6,,,,55,
2018-02-02T12:48:23.202Z,,61.6,,,,55,
2018-02-02T12:48:33.205Z,,61.6,,,,55,
2018-02-02T12:48:43.202Z,,61.6,,,,55,
2018-02-02T12:48:53.203Z,,61.6,,,,55,
2018-02-02T12:49:03.206Z,,61.6,,,,55,
2018-02-02T12:49:13.254Z,,61.6,,,,55,
2018-02-02T12:49:23.202Z,,61.6,,,,55,
2018-02-02T12:49:33.202Z,,61.6,,,,55,
2018-02-02T12:49:43.221Z,,61.6,,,,55,
2018-02-02T12:49:53.202Z,,61.6,,,,55,
2018-02-02T12:50:03.202Z,,61.6,,,,55,
2018-02-02T12:50:13.203Z,,61.6,,,,55,
2018-02-02T12:50:23.205Z,32,61.6,,,,55,
2018-02-02T12:50:33.202Z,,61.6,,,,55,
2018-02-02T12:50:43.202Z,33,61.6,,,,55,
2018-02-02T12:50:53.215Z,,61.6,,,,55,
2018-02-02T12:51:03.202Z,,61.6,,,,55,
2018-02-02T12:51:13.223Z,,61.6,,,,55,
2018-02-02T12:51:23.250Z,32,61.6,,,,55,
2018-02-02T12:51:33.209Z,33,61.6,,,,55,
2018-02-02T12:51:43.207Z,,61.6,,,,55,
2018-02-02T12:51:53.202Z,,61.6,,,,55,
2018-02-02T12:52:03.202Z,,61.6,,,,55,
2018-02-02T12:52:13.344Z,,61.6,,,,55,
2018-02-02T12:52:23.209Z,32,61.6,,,,55,
2018-02-02T12:52:33.202Z,33,61.6,,,,55,
2018-02-02T12:52:43.270Z,32,61.6,,,,55,
2018-02-02T12:52:53.209Z,33,61.6,,,,55,
2018-02-02T12:53:03.204Z,,61.6,,,,55,
2018-02-02T12:53:13.202Z,,61.6,,,,55,
2018-02-02T12:53:23.221Z,,61.6,,,,55,
2018-02-02T12:53:33.242Z,32,61.6,,,,55,
2018-02-02T12:53:43.256Z,33,61.6,,,,55,
2018-02-02T12:53:53.217Z,32,61.6,,,,55,
2018-02-02T12:54:04.201Z,33,61.6,,,,55,
2018-02-02T12:54:13.208Z,,61.6,,,,55,
2018-02-02T12:54:23.203Z,32,61.6,,,,55,
2018-02-02T12:54:33.217Z,33,61.6,,,,55,
2018-02-02T12:54:43.203Z,,61.6,,,,55,
2018-02-02T12:54:53.203Z,,61.6,,,,55,
2018-02-02T12:55:03.202Z,32,61.6,,,,55,
2018-02-02T12:55:19.283Z,33,61.6,,,,55,
2018-02-02T12:55:23.204Z,,61.6,,,,55,
2018-02-02T12:55:33.204Z,,61.6,,,,55,
2018-02-02T12:55:43.207Z,,61.6,,,,55,
2018-02-02T12:55:53.213Z,,61.6,,,,55,
2018-02-02T12:56:03.303Z,,61.6,,,,55,
2018-02-02T12:56:13.204Z,,61.6,,,,55,
2018-02-02T12:56:23.205Z,32,61.6,,,,55,
2018-02-02T12:56:33.207Z,33,61.7,,,,55,
2018-02-02T12:56:43.203Z,,61.7,,,,55,
2018-02-02T12:56:54.204Z,,61.7,,,,55,
2018-02-02T12:57:03.203Z,32,61.7,,,,55,
2018-02-02T12:57:13.208Z,,61.7,,,,55,
2018-02-02T12:57:23.203Z,33,61.7,,,,55,
2018-02-02T12:57:33.203Z,,61.7,,,,55,
2018-02-02T12:57:43.203Z,32,61.7,,,,55,
2018-02-02T12:57:53.222Z,33,61.7,,,,55,
2018-02-02T12:58:03.202Z,,61.7,,,,55,
2018-02-02T12:58:13.203Z,,61.7,,,,55,
2018-02-02T12:58:23.206Z,,61.7,,,,55,
2018-02-02T12:58:33.203Z,,61.7,,,,55,
2018-02-02T12:58:43.202Z,32,61.7,,,,55,
2018-02-02T12:58:53.258Z,,61.7,,,,55,
2018-02-02T12:59:03.202Z,33,61.7,,,,55,
2018-02-02T12:59:13.205Z,,61.7,,,,55,
2018-02-02T12:59:23.202Z,,61.7,,,,55,
2018-02-02T12:59:33.213Z,,61.7,,,,55,
2018-02-02T12:59:44.197Z,32,61.7,,,,55,
2018-02-02T12:59:53.209Z,33,61.7,,,,55,
2018-02-02T13:00:03.206Z,,61.7,,,,55,
2018-02-02T13:00:13.203Z,,61.7,,,,55,
2018-02-02T13:00:23.204Z,,61.9,,,,55,
2018-02-02T13:00:33.205Z,,61.9,,,,55,
2018-02-02T13:00:43.203Z,,61.9,,,,55,
2018-02-02T13:00:53.203Z,,61.9,,,,55,
2018-02-02T13:01:03.206Z,32,61.9,,,,55,
2018-02-02T13:01:13.203Z,,61.9,,,,55,
2018-02-02T13:01:23.214Z,33,61.9,,,,55,
2018-02-02T13:01:33.205Z,,61.9,,,,55,
2018-02-02T13:01:43.215Z,,61.9,,,,55,
2018-02-02T13:01:53.287Z,32,61.9,,,,55,
2018-02-02T13:02:03.208Z,33,61.9,,,,55,
2018-02-02T13:02:13.273Z,,61.9,,,,55,
2018-02-02T13:02:23.233Z,,61.9,,,,55,
2018-02-02T13:02:33.212Z,32,61.9,,,,55,
2018-02-02T13:02:43.207Z,33,61.9,,,,55,
2018-02-02T13:02:53.217Z,,61.9,,,,55,
2018-02-02T13:03:03.205Z,,61.9,,,,55,
2018-02-02T13:03:13.208Z,,61.9,,,,55,
2018-02-02T13:03:23.203Z,32,61.9,,,,55,
2018-02-02T13:03:33.238Z,33,61.9,,,,55,
2018-02-02T13:03:43.457Z,,61.9,,,,55,
2018-02-02T13:03:53.208Z,32,61.9,,,,55,
2018-02-02T13:04:04.314Z,,61.9,,,,55,
2018-02-02T13:04:13.281Z,,61.9,,,,55,
2018-02-02T13:04:23.224Z,,61.9,,,,55,
2018-02-02T13:04:33.219Z,,61.9,,,,55,
2018-02-02T13:04:43.223Z,,61.9,,,,55,
2018-02-02T13:04:53.205Z,,61.9,,,,55,
2018-02-02T13:05:03.205Z,,61.9,,,,55,
2018-02-02T13:05:13.203Z,,61.9,,,,55,
2018-02-02T13:05:23.208Z,,61.9,,,,55,
2018-02-02T13:05:33.203Z,,61.9,,,,55,
2018-02-02T13:05:43.204Z,,61.9,,,,55,
2018-02-02T13:05:53.203Z,,61.9,,,,55,
2018-02-02T13:06:03.204Z,,61.9,,,,55,
2018-02-02T13:06:13.203Z,,61.9,,,,55,
2018-02-02T13:06:23.203Z,,62,,,,55,
2018-02-02T13:06:33.203Z,,61.9,,,,55,
2018-02-02T13:06:43.203Z,,61.9,,,,55,
2018-02-02T13:06:53.292Z,,61.9,,,,55,
2018-02-02T13:07:03.212Z,,61.9,,,,55,
2018-02-02T13:07:13.205Z,,62,,,,55,
2018-02-02T13:07:23.203Z,,61.9,,,,55,
2018-02-02T13:07:33.203Z,,61.9,,,,55,
2018-02-02T13:07:43.209Z,,61.9,,,,55,
2018-02-02T13:07:53.248Z,,61.9,,,,55,
2018-02-02T13:08:03.254Z,,61.9,,,,55,
2018-02-02T13:08:13.314Z,,62,,,,55,
2018-02-02T13:08:23.288Z,,61.9,,,,55,
2018-02-02T13:08:33.304Z,,61.9,,,,55,
2018-02-02T13:08:43.281Z,,62,,,,55,
2018-02-02T13:08:53.286Z,,62,,,,55,
2018-02-02T13:09:03.294Z,,62,,,,55,
2018-02-02T13:09:13.301Z,,62,,,,55,
2018-02-02T13:09:23.309Z,,62,,,,55,
2018-02-02T13:09:33.310Z,,62,,,,55,
2018-02-02T13:09:43.313Z,,62,,,,55,
2018-02-02T13:09:53.293Z,,62,,,,55,
2018-02-02T13:10:03.279Z,,62,,,,55,
2018-02-02T13:10:13.317Z,,62,,,,55,
2018-02-02T13:10:23.312Z,,62,,,,55,
2018-02-02T13:10:33.272Z,,62,,,,55,
2018-02-02T13:10:43.290Z,,62,,,,55,
2018-02-02T13:10:53.287Z,,62,,,,55,
2018-02-02T13:11:03.264Z,,62,,,,55,
2018-02-02T13:11:13.317Z,,62,,,,55,
2018-02-02T13:11:23.296Z,,62,,,,55,
2018-02-02T13:11:33.202Z,,62,,,,55,
2018-02-02T13:11:43.202Z,,62,,,,55,
2018-02-02T13:11:53.261Z,,62,,,,55,
2018-02-02T13:12:03.206Z,,62,,,,55,
2018-02-02T13:12:13.219Z,,62,,,,55,
2018-02-02T13:12:23.218Z,,62,,,,55,
2018-02-02T13:12:33.205Z,,62.1,,,,55,
2018-02-02T13:12:43.206Z,,62.1,,,,55,
2018-02-02T13:12:53.204Z,,62.1,,,,55,
2018-02-02T13:13:03.208Z,,62.1,,,,55,
2018-02-02T13:13:13.219Z,,62.1,,,,55,
2018-02-02T13:13:23.203Z,,62.1,,,,55,
2018-02-02T13:13:33.202Z,,62.1,,,,55,
2018-02-02T13:13:43.203Z,,62.1,,,,55,
2018-02-02T13:13:53.202Z,,62.1,,,,55,
2018-02-02T13:14:03.208Z,,62.1,,,,55,
2018-02-02T13:14:13.250Z,,62.1,,,,55,
2018-02-02T13:14:23.240Z,,62.1,,,,55,
2018-02-02T13:14:33.226Z,,62.1,,,,55,
2018-02-02T13:14:43.206Z,,62.1,,,,55,
2018-02-02T13:14:53.203Z,,62.1,,,,55,
2018-02-02T13:15:03.202Z,,62.1,,,,55,
2018-02-02T13:15:13.222Z,,62.1,,,,55,
2018-02-02T13:15:24.363Z,,62.1,,,,55,
2018-02-02T13:15:33.205Z,,62.1,,,,55,
2018-02-02T13:15:43.203Z,,62.1,,,,55,
2018-02-02T13:15:53.205Z,,62.1,,,,55,
2018-02-02T13:16:03.202Z,,62.1,,,,55,
2018-02-02T13:16:13.221Z,,62.1,,,,55,
2018-02-02T13:16:23.233Z,,62.1,,,,55,
2018-02-02T13:16:33.202Z,,62.2,,,,55,
2018-02-02T13:16:43.259Z,,62.2,,,,55,
2018-02-02T13:16:53.212Z,,62.2,,,,55,
2018-02-02T13:17:03.201Z,,62.2,,,,55,
2018-02-02T13:17:13.243Z,,62.2,,,,55,
2018-02-02T13:17:23.252Z,,62.2,,,,55,
2018-02-02T13:17:33.280Z,,62.2,,,,55,
2018-02-02T13:17:43.207Z,,62.2,,,,55,
2018-02-02T13:17:53.256Z,,62.2,,,,55,
2018-02-02T13:18:03.203Z,,62.2,,,,55,
2018-02-02T13:18:18.614Z,,62.2,,,,55,
2018-02-02T13:18:23.255Z,,62.2,,,,55,
2018-02-02T13:18:33.215Z,,62.2,,,,55,
2018-02-02T13:18:43.201Z,,62.2,,,,55,
2018-02-02T13:18:53.236Z,,62.2,,,,55,
2018-02-02T13:19:03.201Z,,62.2,,,,55,
2018-02-02T13:19:13.201Z,,62.2,,,,55,
2018-02-02T13:19:23.202Z,32,62.2,1,75,0,55,75
2018-02-02T13:19:33.202Z,,62.2,,,,55,
2018-02-02T13:19:44.173Z,,62.2,,,,55,
2018-02-02T13:19:53.208Z,,62.2,,,,55,
2018-02-02T13:20:03.205Z,,62.3,,,,55,
2018-02-02T13:20:13.211Z,,62.3,,,,55,
2018-02-02T13:20:23.202Z,,62.3,,,,55,
2018-02-02T13:20:33.201Z,,62.3,,,,55,
2018-02-02T13:20:43.206Z,,62.3,,,,55,
2018-02-02T13:20:53.201Z,,62.3,,,,55,
2018-02-02T13:21:03.207Z,,62.3,,,,55,
2018-02-02T13:21:13.204Z,,62.2,,,,55,
2018-02-02T13:21:23.217Z,,62.3,,,,55,
2018-02-02T13:21:33.203Z,,62.3,,,,55,
2018-02-02T13:21:43.212Z,,62.3,,,,55,
2018-02-02T13:21:53.202Z,,62.3,,,,55,
2018-02-02T13:22:03.209Z,,62.3,,,,55,
2018-02-02T13:22:13.257Z,,62.3,,,,55,
2018-02-02T13:22:23.203Z,,62.3,,,,55,
2018-02-02T13:22:33.212Z,,62.3,,,,55,
2018-02-02T13:22:43.203Z,,62.3,,,,55,
2018-02-02T13:22:53.232Z,,62.3,,,,55,
2018-02-02T13:23:03.256Z,,62.3,,,,55,
2018-02-02T13:23:13.202Z,,62.3,,,,55,
2018-02-02T13:23:23.203Z,,62.3,,,,55,
2018-02-02T13:23:33.203Z,,62.3,,,,55,
2018-02-02T13:23:43.219Z,,62.3,,,,55,
2018-02-02T13:23:53.202Z,,62.3,,,,55,
2018-02-02T13:24:03.239Z,,62.3,,,,55,
2018-02-02T13:24:13.210Z,,62.3,,,,55,
2018-02-02T13:24:23.202Z,,62.3,,,,55,
2018-02-02T13:24:33.202Z,,62.3,,,,55,
2018-02-02T13:24:43.219Z,,62.3,,,,55,
2018-02-02T13:24:53.225Z,,62.3,,,,55,
2018-02-02T13:25:03.210Z,,62.3,,,,55,
2018-02-02T13:25:13.207Z,,62.3,,,,55,
2018-02-02T13:25:23.208Z,,62.3,,,,55,
2018-02-02T13:25:33.222Z,,62.3,,,,55,
2018-02-02T13:25:43.235Z,,62.3,,,,55,
2018-02-02T13:25:53.212Z,,62.3,,,,55,
2018-02-02T13:26:03.232Z,,62.3,,,,55,
2018-02-02T13:26:13.211Z,,62.3,,,,55,
2018-02-02T13:26:23.210Z,,62.3,,,,55,
2018-02-02T13:26:33.206Z,,62.3,,,,55,
2018-02-02T13:26:43.216Z,,62.3,,,,55,
2018-02-02T13:26:53.202Z,,62.3,,,,55,
2018-02-02T13:27:03.210Z,,62.3,,,,55,
2018-02-02T13:27:13.215Z,,62.3,,,,55,
2018-02-02T13:27:23.225Z,,62.3,,,,55,
2018-02-02T13:27:33.212Z,,62.3,,,,55,
2018-02-02T13:27:43.203Z,,62.3,,,,55,
2018-02-02T13:27:53.211Z,,62.3,,,,55,
2018-02-02T13:28:03.213Z,,62.3,,,,55,
2018-02-02T13:28:14.196Z,,62.3,,,,55,
2018-02-02T13:28:23.230Z,,62.3,,,,55,
2018-02-02T13:28:33.204Z,,62.3,,,,55,
2018-02-02T13:28:43.202Z,,62.3,,,,55,
2018-02-02T13:28:53.202Z,,62.3,,,,55,
2018-02-02T13:29:03.202Z,,62.4,,,,55,
2018-02-02T13:29:13.202Z,,62.3,,,,55,
2018-02-02T13:29:23.202Z,,62.4,,,,55,
2018-02-02T13:29:33.231Z,,62.4,,,,55,
2018-02-02T13:29:43.210Z,,62.4,,,,55,
2018-02-02T13:29:53.206Z,,62.4,,,,55,
2018-02-02T13:30:03.257Z,,62.4,,,,55,
2018-02-02T13:30:13.203Z,,62.3,,,,55,
2018-02-02T13:30:23.202Z,,62.3,,,,55,
2018-02-02T13:30:33.202Z,,62.4,,,,55,
2018-02-02T13:30:43.205Z,,62.4,,,,55,
2018-02-02T13:30:53.205Z,,62.4,,,,55,
2018-02-02T13:31:04.205Z,,62.4,,,,55,
2018-02-02T13:31:13.204Z,,62.4,,,,55,
2018-02-02T13:31:23.203Z,,62.4,,,,55,
2018-02-02T13:31:33.202Z,,62.3,,,,55,
2018-02-02T13:31:43.204Z,,62.3,,,,55,
2018-02-02T13:31:53.221Z,,62.3,,,,55,
2018-02-02T13:32:03.207Z,,62.3,,,,55,
2018-02-02T13:32:13.206Z,,62.3,,,,55,
2018-02-02T13:32:23.222Z,,62.3,,,,55,
2018-02-02T13:32:33.210Z,,62.3,,,,55,
2018-02-02T13:32:43.203Z,,62.3,,,,55,
2018-02-02T13:32:53.203Z,,62.3,,,,55,
2018-02-02T13:33:03.203Z,,62.3,,,,55,
2018-02-02T13:33:13.213Z,,62.4,,,,55,
2018-02-02T13:33:23.206Z,,62.4,,,,55,
2018-02-02T13:33:33.203Z,,62.4,,,,55,
2018-02-02T13:33:43.203Z,,62.4,,,,55,
2018-02-02T13:33:55.355Z,,62.4,,,,55,
2018-02-02T13:34:03.202Z,,62.4,,,,55,
2018-02-02T13:34:13.214Z,,62.4,,,,55,
2018-02-02T13:34:23.202Z,,62.4,,,,55,
2018-02-02T13:34:33.207Z,,62.4,,,,55,
2018-02-02T13:34:43.206Z,,62.4,,,,55,
2018-02-02T13:34:53.203Z,,62.4,,,,55,
2018-02-02T13:35:03.210Z,,62.4,,,,55,
2018-02-02T13:35:13.203Z,,62.4,,,,55,
2018-02-02T13:35:23.355Z,,62.4,,,,55,
2018-02-02T13:35:33.221Z,,62.4,,,,55,
2018-02-02T13:35:43.203Z,,62.4,,,,55,
2018-02-02T13:35:53.204Z,,62.4,,,,55,
2018-02-02T13:36:33.435Z,,62.4,,,,55,
2018-02-02T13:36:33.440Z,,62.4,,,,55,
2018-02-02T13:36:43.203Z,,62.4,,,,55,
2018-02-02T13:36:53.209Z,,62.4,,,,55,
2018-02-02T13:37:03.204Z,,62.4,,,,55,
2018-02-02T13:37:13.204Z,,62.4,,,,55,
2018-02-02T13:37:23.203Z,,62.4,,,,55,
2018-02-02T13:37:33.203Z,,62.4,,,,55,
2018-02-02T13:37:43.203Z,,62.4,,,,55,
2018-02-02T13:37:53.205Z,,62.4,,,,55,
2018-02-02T13:38:03.205Z,,62.4,,,,55,
2018-02-02T13:38:14.088Z,,62.4,,,,55,
2018-02-02T13:38:23.242Z,,62.4,,,,55,
2018-02-02T13:38:33.203Z,,62.4,,,,55,
2018-02-02T13:38:43.233Z,,62.4,,,,55,
2018-02-02T13:38:53.204Z,,62.4,,,,55,
2018-02-02T13:39:03.242Z,,62.4,,,,55,
2018-02-02T13:39:13.203Z,,62.4,,,,55,
2018-02-02T13:39:23.203Z,,62.4,,,,55,
2018-02-02T13:39:33.222Z,,62.4,,,,55,
2018-02-02T13:39:43.205Z,,62.4,,,,55,
2018-02-02T13:39:53.248Z,,62.4,,,,55,
2018-02-02T13:40:03.203Z,,62.4,,,,55,
2018-02-02T13:40:13.207Z,,62.4,,,,55,
2018-02-02T13:40:23.203Z,,62.4,,,,55,
2018-02-02T13:40:33.203Z,,62.4,,,,55,
2018-02-02T13:40:43.204Z,,62.4,,,,55,
2018-02-02T13:40:53.203Z,,62.4,,,,55,
2018-02-02T13:41:03.211Z,,62.4,,,,55,
2018-02-02T13:41:13.205Z,,62.4,,,,55,
2018-02-02T13:41:23.203Z,,62.4,,,,55,
2018-02-02T13:41:33.212Z,,62.4,,,,55,
2018-02-02T13:41:43.203Z,,62.4,,,,55,
2018-02-02T13:41:53.203Z,,62.4,,,,55,
2018-02-02T13:42:03.203Z,,62.4,,,,55,
2018-02-02T13:42:13.206Z,,62.4,,,,55,
