Time,PrimT,ChActive,PrimTSet,ActPow,HwTSet,HwTOutlet,HwActive
2018-01-17T18:28:15.170Z,,,,,55,35.6,
2018-01-17T18:28:25.170Z,,,,,55,35.6,
2018-01-17T18:28:35.170Z,,,,,55,35.6,
2018-01-17T18:28:45.170Z,,,,,55,35.4,
2018-01-17T18:28:55.170Z,,,,,55,35.4,
2018-01-17T18:29:05.192Z,,,,,55,35.4,
2018-01-17T18:29:15.171Z,,,,,55,35.4,
2018-01-17T18:29:25.204Z,,,,,55,35.3,
2018-01-17T18:29:35.174Z,,,,,55,35.3,
2018-01-17T18:29:45.170Z,,,,,55,35.3,
2018-01-17T18:29:55.173Z,,,,,55,35.3,
2018-01-17T18:30:05.173Z,,,,,55,35.3,
2018-01-17T18:30:16.163Z,,,,,55,35.2,
2018-01-17T18:30:25.170Z,,,,,55,35.2,
2018-01-17T18:30:35.171Z,,,,,55,35.1,
2018-01-17T18:30:45.189Z,,,,,55,35.1,
2018-01-17T18:30:55.170Z,,,,,55,35.1,
2018-01-17T18:31:05.170Z,,,,,55,35.1,
2018-01-17T18:31:15.171Z,48.4,,,,55,34.9,
2018-01-17T18:31:25.170Z,,,,,55,34.9,
2018-01-17T18:31:35.179Z,,,,,55,34.9,
2018-01-17T18:31:45.170Z,,,,,55,34.9,
2018-01-17T18:32:05.170Z,,,,,55,34.8,
2018-01-17T18:32:15.170Z,,,,,55,34.8,
2018-01-17T18:32:35.193Z,,,,,55,34.7,
2018-01-17T18:32:45.190Z,,,,,55,34.7,
2018-01-17T18:32:55.170Z,48.3,,,,,,
2018-01-17T18:33:07.636Z,,,,,55,34.6,
2018-01-17T18:33:15.209Z,,,,,55,34.6,
2018-01-17T18:33:25.171Z,,,,,55,34.4,
2018-01-17T18:33:35.173Z,,,,,55,34.4,
2018-01-17T18:33:45.172Z,,,,,55,34.4,
2018-01-17T18:34:05.198Z,,,,,55,34.3,
2018-01-17T18:34:15.209Z,48.2,,,,55,34.3,
2018-01-17T18:34:35.179Z,,,,,55,34.3,
2018-01-17T18:34:45.170Z,,,,,55,34.2,
2018-01-17T18:34:55.195Z,,,,,55,34.2,
2018-01-17T18:35:05.225Z,,,,,55,34.2,
2018-01-17T18:35:15.183Z,,,,,55,34.1,
2018-01-17T18:35:35.180Z,48.1,,,,55,34.1,
2018-01-17T18:35:45.186Z,,,,,55,34,
2018-01-17T18:36:05.188Z,,,,,55,34,
2018-01-17T18:36:15.212Z,,,,,55,33.8,
2018-01-17T18:36:25.174Z,,,,,55,33.8,
2018-01-17T18:36:35.171Z,,,,,55,33.8,
2018-01-17T18:36:45.171Z,48,,,,55,33.7,
2018-01-17T18:36:55.208Z,,,,,55,33.7,
2018-01-17T18:37:05.178Z,,,,,55,33.7,
2018-01-17T18:37:15.172Z,,,,,55,33.7,
2018-01-17T18:37:35.172Z,,,,,55,33.6,
2018-01-17T18:37:45.171Z,,,,,55,33.6,
2018-01-17T18:37:55.171Z,47.8,,,,,,
2018-01-17T18:38:05.171Z,,,,,55,33.5,
2018-01-17T18:38:15.174Z,,,,,55,33.5,
2018-01-17T18:38:35.171Z,,,,,55,33.3,
2018-01-17T18:38:46.176Z,,,,,55,33.3,
2018-01-17T18:38:55.172Z,47.7,,,,,,
2018-01-17T18:39:05.187Z,,,,,55,33.3,
2018-01-17T18:39:15.215Z,,,,,55,33.2,
2018-01-17T18:39:40.212Z,,,,,55,33.2,
2018-01-17T18:39:45.191Z,,,,,55,33.1,
2018-01-17T18:39:55.202Z,,,,,55,33.1,
2018-01-17T18:40:05.173Z,47.6,,,,55,33.1,
2018-01-17T18:40:15.184Z,,,,,55,33.1,
2018-01-17T18:40:35.182Z,,1,,,55,33,0
2018-01-17T18:40:45.187Z,51.4,,,79,55,33,
2018-01-17T18:40:55.181Z,54.4,,,47,55,32.8,
2018-01-17T18:41:05.280Z,52,,,29,,,
2018-01-17T18:41:15.175Z,45.6,,,,55,32.8,
2018-01-17T18:41:25.183Z,42.2,,,,55,32.8,
2018-01-17T18:41:40.192Z,41,,,,,,
2018-01-17T18:41:45.199Z,41,,,,55,32.7,
2018-01-17T18:41:55.188Z,42.2,,,,55,32.7,
2018-01-17T18:42:05.184Z,43,,,,,,
2018-01-17T18:42:15.180Z,43.1,,,,55,32.7,
2018-01-17T18:42:25.190Z,42.8,,,,55,32.7,
2018-01-17T18:42:35.179Z,43,,,,55,32.6,
2018-01-17T18:42:45.202Z,,,,,55,32.6,
2018-01-17T18:42:55.172Z,43.4,,,,55,32.6,
2018-01-17T18:43:05.180Z,43.7,,,,55,32.6,
2018-01-17T18:43:15.172Z,43.9,,,,55,32.6,
2018-01-17T18:43:25.172Z,44,,,,,,
2018-01-17T18:43:35.185Z,44.3,1,,0,55,32.6,0
2018-01-17T18:43:45.189Z,43.4,,,,55,32.6,
2018-01-17T18:43:55.173Z,42.1,,,,55,32.6,
2018-01-17T18:44:05.176Z,40.9,,,,55,32.6,
2018-01-17T18:44:15.172Z,40.4,,,,55,32.6,
2018-01-17T18:44:25.174Z,40.3,,,,55,32.7,
2018-01-17T18:44:35.187Z,40.7,,,,55,32.8,
2018-01-17T18:44:45.186Z,41,,,,,,
2018-01-17T18:44:55.175Z,40.8,,,,55,32.8,
2018-01-17T18:45:05.299Z,40.5,,,,55,33,
2018-01-17T18:45:15.233Z,40.1,,,,55,33,
2018-01-17T18:45:25.183Z,39.9,,,,,,
2018-01-17T18:45:35.185Z,39.6,,,,55,33.1,
2018-01-17T18:45:45.185Z,,,,,55,33.1,
2018-01-17T18:45:56.166Z,39.4,,,,,,
2018-01-17T18:46:05.180Z,,,,,55,33.1,
2018-01-17T18:46:15.198Z,39.1,,,,55,33.1,
2018-01-17T18:46:25.173Z,39,,,,,,
2018-01-17T18:46:35.179Z,38.9,,,,55,33.1,
2018-01-17T18:46:45.190Z,38.9,,,,55,33.1,
2018-01-17T18:46:55.173Z,39,1,75,0,,,0
2018-01-17T18:47:05.184Z,39.3,,,,55,33.1,
2018-01-17T18:47:15.174Z,39.4,,,,55,33.1,
2018-01-17T18:47:25.174Z,39.5,,,,,,
2018-01-17T18:47:35.182Z,39.6,,,,55,33.1,
2018-01-17T18:47:45.181Z,39.8,,,,55,33.1,
2018-01-17T18:47:55.178Z,39.9,,,,,,
2018-01-17T18:48:05.189Z,40,,,,55,33.1,
2018-01-17T18:48:15.246Z,,,,,55,33.1,
2018-01-17T18:48:25.175Z,40.1,,,,,,
2018-01-17T18:48:35.183Z,40.2,,,,55,33,
2018-01-17T18:48:46.181Z,,,,,55,33,
2018-01-17T18:48:55.179Z,40.3,,,,,,
2018-01-17T18:49:05.173Z,,,,,55,32.8,
2018-01-17T18:49:15.173Z,,,,,55,32.8,
2018-01-17T18:49:25.172Z,40.5,,,,,,
2018-01-17T18:49:35.178Z,40.6,,,,55,32.8,
2018-01-17T18:49:45.173Z,,,,,55,32.7,
2018-01-17T18:49:55.189Z,40.7,,,,55,32.7,
2018-01-17T18:50:05.175Z,40.8,1,,79,,,0
2018-01-17T18:50:15.173Z,46.6,,,75,55,32.7,
2018-01-17T18:50:25.173Z,51.4,,,33,55,32.6,
2018-01-17T18:50:35.181Z,49.5,,,29,55,32.6,
2018-01-17T18:50:45.243Z,45.7,,,,55,32.6,
2018-01-17T18:50:55.179Z,43.7,,,,55,32.6,
2018-01-17T18:51:05.175Z,42.4,,,,55,32.6,
2018-01-17T18:51:15.182Z,42.4,1,,0,55,32.5,0
2018-01-17T18:51:25.184Z,42.1,,,,55,32.5,
2018-01-17T18:51:36.215Z,41.3,,,,55,32.5,
2018-01-17T18:51:45.174Z,40.3,,,,55,32.5,
2018-01-17T18:51:55.175Z,39.8,,,,55,32.3,
2018-01-17T18:52:05.178Z,39.7,,,,55,32.3,
2018-01-17T18:52:15.207Z,39.9,,,,,,
2018-01-17T18:52:25.232Z,40.2,,,,55,32.3,
2018-01-17T18:52:35.223Z,40.1,,,,55,32.3,
2018-01-17T18:52:45.185Z,39.9,,,,,,
2018-01-17T18:52:55.189Z,39.5,,,,55,32.5,
2018-01-17T18:53:05.198Z,,,,,55,32.5,
2018-01-17T18:53:15.174Z,39.3,,,,,,
2018-01-17T18:53:25.173Z,38.8,,,,55,32.5,
2018-01-17T18:53:35.175Z,,,,,55,32.5,
2018-01-17T18:53:45.186Z,38.5,,,,55,32.5,
2018-01-17T18:53:55.174Z,38.4,,,,,,
2018-01-17T18:54:05.173Z,,,,,55,32.5,
2018-01-17T18:54:15.192Z,38.1,,,,,,
2018-01-17T18:54:26.170Z,,,,,55,32.5,
2018-01-17T18:54:35.189Z,38.3,,,,55,32.5,
2018-01-17T18:54:45.175Z,38.4,,,,55,32.5,
2018-01-17T18:54:55.174Z,38.5,,,,,,
2018-01-17T18:55:06.170Z,38.6,,,,55,32.5,
2018-01-17T18:55:15.174Z,42.2,1,,80,55,32.5,0
2018-01-17T18:55:25.174Z,49.1,,,51,55,32.5,
2018-01-17T18:55:35.174Z,50.4,,,29,55,32.5,
2018-01-17T18:55:45.327Z,47.7,,,,55,32.3,
2018-01-17T18:55:55.175Z,45.4,,,,55,32.3,
2018-01-17T18:56:05.173Z,43.7,,,,55,32.3,
2018-01-17T18:56:15.174Z,43,1,,0,55,32.3,0
2018-01-17T18:56:25.174Z,42.4,,,,55,32.3,
2018-01-17T18:56:35.174Z,41.6,,,,55,32.3,
2018-01-17T18:56:45.173Z,40.8,,,,55,32.3,
2018-01-17T18:56:55.174Z,40.3,,,,55,32.3,
2018-01-17T18:57:05.173Z,,,,,55,32.3,
2018-01-17T18:57:21.254Z,40.7,,,,55,32.3,
2018-01-17T18:57:25.174Z,40.6,,,,,,
2018-01-17T18:57:35.174Z,40.3,,,,55,32.3,
2018-01-17T18:57:45.174Z,,,,,55,32.3,
2018-01-17T18:57:55.174Z,40,,,,,,
2018-01-17T18:58:05.175Z,39.6,,,,55,32.3,
2018-01-17T18:58:15.175Z,39.3,,,,55,32.5,
2018-01-17T18:58:25.174Z,39,,,,55,32.5,
2018-01-17T18:58:35.174Z,38.9,,,,,,
2018-01-17T18:58:45.183Z,38.8,,,,55,32.5,
2018-01-17T18:58:55.174Z,,,,,55,32.5,
2018-01-17T18:59:05.174Z,38.5,,,,,,
2018-01-17T18:59:15.174Z,38.4,,,,55,32.5,
2018-01-17T18:59:25.174Z,,,,,55,32.5,
2018-01-17T18:59:35.174Z,38.3,,,,55,32.5,
2018-01-17T18:59:55.174Z,38.1,,,,55,32.5,
2018-01-17T19:00:06.255Z,37.9,,,,,,
2018-01-17T19:00:15.175Z,,,,,55,32.5,
2018-01-17T19:00:25.174Z,37.8,,,,55,32.5,
2018-01-17T19:00:35.174Z,37.7,,,,55,32.5,
2018-01-17T19:00:55.174Z,37.4,,,,55,32.5,
2018-01-17T19:01:05.177Z,,1,,,,,0
2018-01-17T19:01:15.186Z,42.9,,,79,55,32.3,
2018-01-17T19:01:25.184Z,49.7,,,42,55,32.3,
2018-01-17T19:01:35.198Z,49.9,,,29,55,32.3,
2018-01-17T19:01:45.174Z,47.1,,,,55,32.3,
2018-01-17T19:01:55.184Z,44.9,,,,55,32.3,
2018-01-17T19:02:05.174Z,43.3,,,,55,32.3,
2018-01-17T19:02:15.174Z,42.8,1,,0,55,32.2,0
2018-01-17T19:02:25.183Z,42.4,,,,55,32.2,
2018-01-17T19:02:35.183Z,41.4,,,,55,32.2,
2018-01-17T19:02:45.183Z,40.7,,,,55,32.2,
2018-01-17T19:02:55.205Z,40.1,,,,55,32.2,
2018-01-17T19:03:15.183Z,,,,,55,32.2,
2018-01-17T19:03:25.177Z,40.5,,,,55,32.2,
2018-01-17T19:03:35.183Z,40.2,,,,55,32.2,
2018-01-17T19:03:55.182Z,39.8,,,,55,32.2,
2018-01-17T19:04:05.181Z,,,,,55,32.2,
2018-01-17T19:04:15.181Z,39.4,,,,55,32.2,
2018-01-17T19:04:26.751Z,39,,,,,,
2018-01-17T19:04:35.183Z,38.8,,,,55,32.2,
2018-01-17T19:04:45.182Z,,,,,55,32.3,
2018-01-17T19:04:55.181Z,38.6,,,,,,
2018-01-17T19:05:05.185Z,38.4,,,,55,32.3,
2018-01-17T19:05:15.181Z,38.3,,,,55,32.3,
2018-01-17T19:05:25.181Z,,,,,55,32.3,
2018-01-17T19:05:35.180Z,,,,,55,32.3,
2018-01-17T19:05:45.179Z,38.4,,,,,,
2018-01-17T19:05:55.182Z,38.6,,,,55,32.3,
2018-01-17T19:06:05.180Z,,,,,55,32.3,
2018-01-17T19:06:15.175Z,38.8,,,,,,
2018-01-17T19:06:25.175Z,39,,,,55,32.3,
2018-01-17T19:06:35.177Z,,,,,55,32.3,
2018-01-17T19:06:45.180Z,,,,,55,32.2,
2018-01-17T19:06:55.179Z,39.1,,,,,,
2018-01-17T19:07:05.179Z,,,,,55,32.2,
2018-01-17T19:07:16.168Z,39.3,,,,55,32.2,
2018-01-17T19:07:25.186Z,39.4,,,,,,
2018-01-17T19:07:35.185Z,,,,,55,32.2,
2018-01-17T19:07:45.180Z,,,,,55,32.1,
2018-01-17T19:07:55.180Z,39.5,,,,55,32.1,
2018-01-17T19:08:05.182Z,39.6,,,,55,32.1,
2018-01-17T19:08:15.176Z,42.8,1,,79,55,32.1,0
2018-01-17T19:08:25.180Z,49.2,,,54,55,32,
2018-01-17T19:08:35.178Z,50.4,,,29,55,32,
2018-01-17T19:08:45.178Z,47.2,,,,55,32,
2018-01-17T19:08:55.177Z,44.4,,,,55,32,
2018-01-17T19:09:05.177Z,42.7,,,,55,32,
2018-01-17T19:09:15.177Z,41.9,,,,55,32,
2018-01-17T19:09:25.175Z,42.5,,,,55,31.9,
2018-01-17T19:09:35.177Z,43.5,,,,55,31.9,
2018-01-17T19:09:45.177Z,,,,,55,31.9,
2018-01-17T19:09:55.176Z,44,,,,,,
2018-01-17T19:10:06.172Z,,,,,55,31.9,
2018-01-17T19:10:15.177Z,44.1,,,,55,31.9,
2018-01-17T19:10:25.176Z,44.6,1,,0,,,0
2018-01-17T19:10:35.175Z,43.8,,,,55,31.9,
2018-01-17T19:10:45.181Z,42.8,,,,55,31.9,
2018-01-17T19:10:55.183Z,41,,,,55,31.9,
2018-01-17T19:11:05.176Z,40.6,,,,55,31.9,
2018-01-17T19:11:15.176Z,,,,,55,32,
2018-01-17T19:11:25.179Z,41,,,,55,32,
2018-01-17T19:11:35.176Z,41.1,,,,55,32,
2018-01-17T19:11:45.177Z,40.9,,,,,,
2018-01-17T19:11:55.175Z,,,,,55,32.1,
2018-01-17T19:12:05.176Z,40.7,,,,,,
2018-01-17T19:12:15.177Z,40.2,,,,55,32.1,
2018-01-17T19:12:25.176Z,39.9,,,,55,32.2,
2018-01-17T19:12:35.176Z,39.5,,,,55,32.3,
2018-01-17T19:12:56.166Z,39.4,,,,55,32.3,
2018-01-17T19:13:05.175Z,39.3,,,,55,32.3,
2018-01-17T19:13:15.186Z,43.8,1,,79,55,32.5,0
2018-01-17T19:13:25.175Z,50.3,,,46,55,32.5,
2018-01-17T19:13:35.176Z,50.8,,,29,55,32.5,
2018-01-17T19:13:45.184Z,48.8,,,,55,32.5,
2018-01-17T19:13:55.176Z,46.7,,,,55,32.5,
2018-01-17T19:14:05.176Z,44.9,,,,55,32.5,
2018-01-17T19:14:15.177Z,44.1,,,,55,32.5,
2018-01-17T19:14:25.177Z,,,,,55,32.5,
2018-01-17T19:14:35.178Z,45.6,,,,55,32.5,
2018-01-17T19:14:45.182Z,,,,,55,32.5,
2018-01-17T19:14:55.176Z,46,,,,55,32.5,
2018-01-17T19:15:05.176Z,,,,,55,32.6,
2018-01-17T19:15:15.176Z,46.1,,,,55,32.6,
2018-01-17T19:15:25.180Z,46.2,,,,55,32.6,
2018-01-17T19:15:35.176Z,46.4,,,,55,32.7,
2018-01-17T19:15:50.198Z,46.7,,,,,,
2018-01-17T19:15:55.176Z,46.9,,,,55,32.7,
2018-01-17T19:16:05.176Z,47.1,,,,55,32.8,
2018-01-17T19:16:15.176Z,47.2,,,,,,
2018-01-17T19:16:25.176Z,47.6,,,,55,33,
2018-01-17T19:16:35.176Z,,,,,55,33.1,
2018-01-17T19:16:55.180Z,47.8,,,,55,33.2,
2018-01-17T19:17:05.176Z,48,,,,55,33.3,
2018-01-17T19:17:15.181Z,,,,,55,33.3,
2018-01-17T19:17:25.176Z,48.2,,,,55,33.5,
2018-01-17T19:17:35.176Z,48.3,,,,55,33.6,
2018-01-17T19:17:45.179Z,48.7,,,,55,33.7,
2018-01-17T19:17:55.176Z,,,,,55,33.8,
2018-01-17T19:18:05.176Z,49,,,,,,
2018-01-17T19:18:15.177Z,49.1,,,,55,34,
2018-01-17T19:18:25.176Z,,,,,55,34.1,
2018-01-17T19:18:35.176Z,49.3,,,,55,34.2,
2018-01-17T19:18:45.183Z,49.7,,,,55,34.2,
2018-01-17T19:18:55.177Z,,,,,55,34.4,
2018-01-17T19:19:05.176Z,50,,,,,,
2018-01-17T19:19:15.183Z,50.3,1,,0,55,34.6,0
2018-01-17T19:19:25.177Z,49.9,,,,55,34.7,
2018-01-17T19:19:35.176Z,47.8,,,,55,34.8,
2018-01-17T19:19:45.176Z,46.8,,,,55,34.9,
2018-01-17T19:19:55.177Z,46.6,,,,55,35.1,
2018-01-17T19:20:06.168Z,46.4,,,,55,35.1,
2018-01-17T19:20:15.177Z,,,,,55,35.2,
2018-01-17T19:20:25.176Z,46.7,,,,55,35.3,
2018-01-17T19:20:35.177Z,46.8,,,,55,35.4,
2018-01-17T19:20:45.183Z,46.6,,,,55,35.6,
2018-01-17T19:20:55.176Z,45.9,,,,55,35.6,
2018-01-17T19:21:05.180Z,45.8,,,,55,35.7,
2018-01-17T19:21:15.178Z,45.5,,,,55,35.7,
2018-01-17T19:21:25.176Z,45.2,,,,55,35.8,
2018-01-17T19:21:35.177Z,44.9,,,,55,35.9,
2018-01-17T19:21:45.183Z,,,,,55,35.9,
2018-01-17T19:21:55.178Z,44.8,,,,55,35.9,
2018-01-17T19:22:05.178Z,44.5,,,,55,35.9,
2018-01-17T19:22:15.177Z,44.3,,,,55,35.9,
2018-01-17T19:22:25.176Z,,,,,55,35.9,
2018-01-17T19:22:35.177Z,44.4,,,,55,35.9,
2018-01-17T19:22:45.179Z,44.5,,,,55,35.9,
2018-01-17T19:22:56.173Z,44.8,,,,55,35.9,
2018-01-17T19:23:05.179Z,45,,,,55,35.9,
2018-01-17T19:23:15.177Z,,,,,55,35.9,
2018-01-17T19:23:25.184Z,45.1,,,,55,35.9,
2018-01-17T19:23:35.178Z,45.2,,,,55,35.9,
2018-01-17T19:23:45.181Z,,,,,55,35.9,
2018-01-17T19:23:55.177Z,45.3,,,,55,35.9,
2018-01-17T19:24:05.177Z,45.5,,,,55,35.9,
2018-01-17T19:24:15.177Z,45.6,,,,55,35.8,
2018-01-17T19:24:25.177Z,,,,,55,35.8,
2018-01-17T19:24:35.177Z,45.7,,,,55,35.8,
2018-01-17T19:24:45.179Z,,,,,55,35.8,
2018-01-17T19:24:55.177Z,45.8,,,,55,35.8,
2018-01-17T19:25:05.178Z,45.9,,,,55,35.8,
2018-01-17T19:25:15.178Z,46,,,,55,35.7,
2018-01-17T19:25:25.177Z,,,,,55,35.7,
2018-01-17T19:25:35.177Z,,,,,55,35.7,
2018-01-17T19:25:46.176Z,46.1,,,,55,35.7,
2018-01-17T19:25:55.177Z,,,,,55,35.7,
2018-01-17T19:26:05.177Z,,,,,55,35.6,
2018-01-17T19:26:15.177Z,46.2,,,,55,35.6,
2018-01-17T19:26:25.177Z,,,,,55,35.6,
2018-01-17T19:26:35.177Z,,,,,55,35.6,
2018-01-17T19:26:45.193Z,46.4,,,,55,35.4,
2018-01-17T19:26:55.189Z,,,,,55,35.4,
2018-01-17T19:27:06.219Z,,,,,55,35.4,
2018-01-17T19:27:15.177Z,,,,,55,35.4,
2018-01-17T19:27:25.181Z,46.5,,,,55,35.3,
2018-01-17T19:27:35.187Z,,,,,55,35.3,
2018-01-17T19:27:45.178Z,,,,,55,35.3,
2018-01-17T19:27:55.177Z,,,,,55,35.3,
2018-01-17T19:28:05.178Z,,,,,55,35.2,
2018-01-17T19:28:15.189Z,,,,,55,35.2,
2018-01-17T19:28:25.199Z,46.6,,,,55,35.2,
2018-01-17T19:28:40.198Z,,,,,55,35.1,
2018-01-17T19:28:45.196Z,,,,,55,35.1,
2018-01-17T19:28:55.204Z,,,,,55,35.1,
2018-01-17T19:29:05.211Z,,,,,55,35.1,
2018-01-17T19:29:15.178Z,,,,,55,35.1,
2018-01-17T19:29:25.178Z,,,,,55,34.9,
2018-01-17T19:29:35.178Z,,,,,55,34.9,
2018-01-17T19:29:45.183Z,,,,,55,34.9,
2018-01-17T19:29:55.178Z,,,,,55,34.8,
2018-01-17T19:30:05.219Z,,,,,55,34.8,
2018-01-17T19:30:16.173Z,,,,,55,34.8,
2018-01-17T19:30:25.179Z,,,,,55,34.8,
2018-01-17T19:30:35.178Z,,,,,55,34.7,
2018-01-17T19:30:45.178Z,,,,,55,34.7,
2018-01-17T19:30:55.183Z,,,,,55,34.7,
2018-01-17T19:31:05.178Z,,,,,55,34.6,
2018-01-17T19:31:20.198Z,,,,,55,34.6,
2018-01-17T19:31:30.198Z,,,,,55,34.6,
2018-01-17T19:31:35.178Z,,,,,55,34.4,
2018-01-17T19:31:45.187Z,,,,,55,34.4,
2018-01-17T19:31:55.184Z,,,,,55,34.4,
2018-01-17T19:32:05.179Z,,,,,55,34.3,
2018-01-17T19:32:15.179Z,,,,,55,34.3,
2018-01-17T19:32:25.178Z,,,,,55,34.3,
2018-01-17T19:32:35.181Z,,,,,55,34.3,
2018-01-17T19:32:55.222Z,,,,,55,34.2,
2018-01-17T19:32:55.316Z,,,,,55,34.2,
2018-01-17T19:33:05.178Z,,,,,55,34.2,
2018-01-17T19:33:15.179Z,,,,,55,34.2,
2018-01-17T19:33:25.178Z,,,,,55,34.1,
2018-01-17T19:33:35.181Z,46.5,,,,55,34.1,
2018-01-17T19:33:45.200Z,,,,,55,34.1,
2018-01-17T19:33:55.182Z,,,,,55,34,
2018-01-17T19:34:05.216Z,,,,,55,34,
2018-01-17T19:34:20.685Z,,,,,55,34,
2018-01-17T19:34:25.197Z,,,,,55,33.8,
2018-01-17T19:34:35.182Z,,,,,55,33.8,
2018-01-17T19:34:45.189Z,,,,,55,33.8,
2018-01-17T19:34:55.199Z,,,,,55,33.8,
2018-01-17T19:35:06.211Z,46.4,,,,55,33.7,
2018-01-17T19:35:15.191Z,46.5,,,,55,33.7,
2018-01-17T19:35:25.218Z,46.4,,,,55,33.7,
2018-01-17T19:35:35.179Z,,,,,55,33.6,
2018-01-17T19:35:46.172Z,,,,,55,33.6,
2018-01-17T19:35:55.179Z,,,,,55,33.6,
2018-01-17T19:36:05.179Z,,,,,55,33.5,
2018-01-17T19:36:15.179Z,,,,,55,33.5,
2018-01-17T19:36:25.180Z,,,,,55,33.5,
2018-01-17T19:36:35.179Z,,,,,55,33.5,
2018-01-17T19:36:45.179Z,46.2,,,,55,33.3,
2018-01-17T19:36:55.179Z,,,,,55,33.3,
2018-01-17T19:37:05.179Z,,,,,55,33.3,
2018-01-17T19:37:15.179Z,,,,,55,33.3,
2018-01-17T19:37:26.173Z,,,,,55,33.2,
2018-01-17T19:37:35.183Z,,,,,55,33.2,
2018-01-17T19:37:45.179Z,,,,,55,33.2,
2018-01-17T19:37:55.179Z,,,,,55,33.1,
2018-01-17T19:38:05.179Z,46.1,,,,55,33.1,
2018-01-17T19:38:15.182Z,,,,,55,33.1,
2018-01-17T19:38:25.183Z,,,,,55,33.1,
2018-01-17T19:38:36.201Z,,,,,55,33,
2018-01-17T19:38:45.179Z,,,,,55,33,
2018-01-17T19:38:55.181Z,,,,,55,33,
2018-01-17T19:39:05.179Z,,,,,55,32.8,
2018-01-17T19:39:15.180Z,,,,,55,32.8,
2018-01-17T19:39:25.179Z,46,,,,55,32.8,
2018-01-17T19:39:35.179Z,,,,,55,32.8,
2018-01-17T19:39:45.188Z,,,,,55,32.7,
2018-01-17T19:39:55.180Z,47,1,,79,55,32.7,0
2018-01-17T19:40:05.180Z,51.1,,,75,55,32.7,
2018-01-17T19:40:15.181Z,53.1,,,50,55,32.7,
2018-01-17T19:40:25.179Z,48.4,,,29,55,32.6,
2018-01-17T19:40:35.180Z,43.8,,,,55,32.6,
2018-01-17T19:40:45.180Z,41.7,,,,55,32.6,
2018-01-17T19:40:55.180Z,40.9,,,,55,32.5,
2018-01-17T19:41:05.179Z,41.1,,,,55,32.5,
2018-01-17T19:41:15.182Z,42,,,,55,32.5,
2018-01-17T19:41:26.179Z,42.5,,,,55,32.5,
2018-01-17T19:41:35.180Z,42.8,,,,55,32.5,
2018-01-17T19:41:45.179Z,42.7,,,,55,32.3,
2018-01-17T19:41:55.180Z,42.6,,,,55,32.3,
2018-01-17T19:42:05.180Z,43,,,,55,32.3,
2018-01-17T19:42:15.180Z,43.1,,,,55,32.3,
2018-01-17T19:42:25.180Z,43.4,,,,55,32.3,
2018-01-17T19:42:35.179Z,43.6,,,,55,32.3,
2018-01-17T19:42:45.184Z,43.7,,,,55,32.3,
2018-01-17T19:42:55.181Z,44,,,,55,32.5,
2018-01-17T19:43:05.184Z,44.1,,,,55,32.5,
2018-01-17T19:43:15.198Z,44.2,,,,55,32.5,
2018-01-17T19:43:25.179Z,44.4,,,,55,32.5,
2018-01-17T19:43:35.180Z,44.7,,,,55,32.5,
2018-01-17T19:43:45.179Z,45,,,,55,32.6,
2018-01-17T19:43:55.180Z,,,,,55,32.6,
2018-01-17T19:44:05.180Z,45.2,,,,55,32.6,
2018-01-17T19:44:16.174Z,45.3,,,,55,32.7,
2018-01-17T19:44:25.179Z,45.6,,,,55,32.7,
2018-01-17T19:44:35.180Z,45.8,,,,55,32.8,
2018-01-17T19:44:45.180Z,46,,,,55,32.8,
2018-01-17T19:44:55.183Z,46.1,,,,55,33,
2018-01-17T19:45:05.180Z,46.3,,,,55,33,
2018-01-17T19:45:15.180Z,46.6,,,,55,33.1,
2018-01-17T19:45:25.180Z,46.7,,,,55,33.1,
2018-01-17T19:45:35.184Z,47,,,,55,33.2,
2018-01-17T19:45:45.181Z,47.1,,,,55,33.3,
2018-01-17T19:45:55.180Z,47.2,,,,55,33.3,
2018-01-17T19:46:05.180Z,47.4,,,,55,33.5,
2018-01-17T19:46:15.180Z,47.6,,,,55,33.6,
2018-01-17T19:46:25.180Z,47.8,,,,55,33.6,
2018-01-17T19:46:35.180Z,48,,,,55,33.7,
2018-01-17T19:46:45.180Z,48.1,,,,55,33.8,
2018-01-17T19:46:55.180Z,48.2,1,75,29,55,34,0
2018-01-17T19:47:10.200Z,48.4,,,,55,34,
2018-01-17T19:47:15.180Z,48.7,,,,55,34.1,
2018-01-17T19:47:25.180Z,48.8,,,,55,34.2,
2018-01-17T19:47:35.180Z,49,,,,55,34.3,
2018-01-17T19:47:45.180Z,49.1,,,,55,34.4,
2018-01-17T19:47:55.180Z,49.2,,,,55,34.4,
2018-01-17T19:48:05.180Z,49.3,,,,55,34.6,
2018-01-17T19:48:15.183Z,49.4,,,,55,34.7,
2018-01-17T19:48:25.180Z,49.7,,,,55,34.8,
2018-01-17T19:48:35.180Z,49.8,,,,55,34.9,
2018-01-17T19:48:45.181Z,50,,,,55,34.9,
2018-01-17T19:48:55.180Z,50.1,,,,55,35.1,
2018-01-17T19:49:05.181Z,50.2,,,,55,35.2,
2018-01-17T19:49:15.181Z,50.3,,,,55,35.3,
2018-01-17T19:49:25.180Z,50.6,,,,55,35.4,
2018-01-17T19:49:35.180Z,50.7,,,,55,35.6,
2018-01-17T19:49:45.181Z,50.8,,,,55,35.6,
2018-01-17T19:50:00.200Z,51,,,,55,35.7,
