Time,ChActive,HwActive,HwTOutlet,PrimT,ActPow,PrimTSet,HwTSet
2017-12-14T04:00:32.363Z,,,18.1,,,,55
2017-12-14T04:00:42.362Z,,,18.1,,,,55
2017-12-14T04:00:52.362Z,,,18.1,,,,55
2017-12-14T04:01:02.364Z,,,18.1,,,,55
2017-12-14T04:01:12.364Z,,,18.1,32.7,,,55
2017-12-14T04:01:22.363Z,,,18.1,,,,55
2017-12-14T04:01:32.363Z,,,18.1,,,,55
2017-12-14T04:01:42.479Z,,,18.1,,,,55
2017-12-14T04:01:52.362Z,,,18.1,,,,55
2017-12-14T04:02:02.363Z,,,18.1,,,,55
2017-12-14T04:02:12.363Z,,,18.1,,,,55
2017-12-14T04:02:22.363Z,,,18.1,,,,55
2017-12-14T04:02:32.364Z,,,18.1,,,,55
2017-12-14T04:02:43.358Z,,,18.1,,,,55
2017-12-14T04:02:52.362Z,,,18.1,32.6,,,55
2017-12-14T04:03:02.363Z,,,18.1,32.7,,,55
2017-12-14T04:03:12.363Z,,,18.1,32.6,,,55
2017-12-14T04:03:22.363Z,,,18.1,,,,55
2017-12-14T04:03:32.363Z,,,18.1,,,,55
2017-12-14T04:03:42.363Z,,,18.1,,,,55
2017-12-14T04:03:52.363Z,,,18.1,,,,55
2017-12-14T04:04:02.363Z,,,18.1,,,,55
2017-12-14T04:04:12.363Z,,,17.9,,,,55
2017-12-14T04:04:22.364Z,,,17.9,,,,55
2017-12-14T04:04:32.364Z,,,17.9,32.5,,,55
2017-12-14T04:04:42.369Z,,,17.9,,,,55
2017-12-14T04:04:52.363Z,,,17.9,,,,55
2017-12-14T04:05:02.363Z,,,17.9,,,,55
2017-12-14T04:05:12.363Z,,,17.9,,,,55
2017-12-14T04:05:22.363Z,,,17.9,,,,55
2017-12-14T04:05:33.364Z,,,17.9,,,,55
2017-12-14T04:05:42.363Z,,,17.9,,,,55
2017-12-14T04:05:52.368Z,,,17.9,,,,55
2017-12-14T04:06:02.363Z,,,17.9,,,,55
2017-12-14T04:06:12.363Z,,,17.9,,,,55
2017-12-14T04:06:22.363Z,,,17.9,32.3,,,55
2017-12-14T04:06:32.363Z,,,17.9,,,,55
2017-12-14T04:06:42.363Z,,,17.9,,,,55
2017-12-14T04:06:52.363Z,,,17.9,,,,55
2017-12-14T04:07:02.365Z,,,17.9,,,,55
2017-12-14T04:07:12.365Z,,,17.9,,,,55
2017-12-14T04:07:22.363Z,,,17.9,,,,55
2017-12-14T04:07:32.364Z,,,17.9,,,,55
2017-12-14T04:07:42.363Z,,,17.9,,,,55
2017-12-14T04:07:52.363Z,,,17.9,32.2,,,55
2017-12-14T04:08:02.369Z,,,17.9,32.3,,,55
2017-12-14T04:08:12.364Z,,,17.9,32.2,,,55
2017-12-14T04:08:23.356Z,,,17.7,,,,55
2017-12-14T04:08:32.372Z,,,17.7,,,,55
2017-12-14T04:08:42.363Z,,,17.7,,,,55
2017-12-14T04:08:52.363Z,,,17.7,,,,55
2017-12-14T04:09:02.363Z,,,17.7,,,,55
2017-12-14T04:09:12.363Z,,,17.7,,,,55
2017-12-14T04:09:22.363Z,,,17.7,,,,55
2017-12-14T04:09:32.363Z,,,17.7,,,,55
2017-12-14T04:09:42.365Z,,,17.7,,,,55
2017-12-14T04:09:52.365Z,,,17.7,32.1,,,55
2017-12-14T04:10:02.364Z,,,17.7,,,,55
2017-12-14T04:10:12.364Z,,,17.7,,,,55
2017-12-14T04:10:22.364Z,,,17.7,,,,55
2017-12-14T04:10:32.364Z,,,17.7,,,,55
2017-12-14T04:10:42.364Z,,,17.7,,,,55
2017-12-14T04:10:52.363Z,,,17.7,,,,55
2017-12-14T04:11:02.364Z,,,17.7,,,,55
2017-12-14T04:11:13.361Z,,,17.7,,,,55
2017-12-14T04:11:22.363Z,,,17.7,,,,55
2017-12-14T04:11:32.364Z,,,17.7,32,,,55
2017-12-14T04:11:42.364Z,,,17.7,,,,55
2017-12-14T04:11:52.364Z,,,17.7,,,,55
2017-12-14T04:12:02.373Z,,,17.7,,,,55
2017-12-14T04:12:12.364Z,,,17.7,,,,55
2017-12-14T04:12:22.366Z,,,17.7,,,,55
2017-12-14T04:12:32.365Z,,,17.7,,,,55
2017-12-14T04:12:43.024Z,,,17.7,,,,55
2017-12-14T04:12:52.375Z,,,17.7,,,,55
2017-12-14T04:13:02.364Z,,,17.7,,,,55
2017-12-14T04:13:12.364Z,,,17.5,32,,,55
2017-12-14T04:13:22.364Z,,,17.5,31.9,,,55
2017-12-14T04:13:32.364Z,,,17.5,,,,55
2017-12-14T04:13:42.365Z,,,17.5,,,,55
2017-12-14T04:13:52.364Z,,,17.5,,,,55
2017-12-14T04:14:07.385Z,,,17.5,,,,55
2017-12-14T04:14:12.364Z,,,17.5,,,,55
2017-12-14T04:14:22.390Z,,,17.5,,,,55
2017-12-14T04:14:32.365Z,,,17.5,,,,55
2017-12-14T04:14:42.365Z,,,17.5,,,,55
2017-12-14T04:14:52.365Z,,,17.5,,,,55
2017-12-14T04:15:02.365Z,,,17.5,31.7,,,55
2017-12-14T04:15:12.365Z,,,17.5,,,,55
2017-12-14T04:15:22.365Z,,,17.5,,,,55
2017-12-14T04:15:32.365Z,,,17.5,,,,55
2017-12-14T04:15:42.364Z,,,17.5,,,,55
2017-12-14T04:15:52.364Z,,,17.5,,,,55
2017-12-14T04:16:02.371Z,,,17.5,,,,55
2017-12-14T04:16:12.365Z,,,17.5,,,,55
2017-12-14T04:16:22.364Z,,,17.5,,,,55
2017-12-14T04:16:32.364Z,,,17.5,,,,55
2017-12-14T04:16:42.365Z,,,17.5,,,,55
2017-12-14T04:16:52.365Z,,,17.5,31.6,,,55
2017-12-14T04:17:02.385Z,,,17.5,,,,55
2017-12-14T04:17:12.366Z,,,17.4,,,,55
2017-12-14T04:17:22.365Z,,,17.5,,,,55
2017-12-14T04:17:32.365Z,,,17.5,,,,55
2017-12-14T04:17:42.364Z,,,17.5,,,,55
2017-12-14T04:17:52.365Z,,,17.5,,,,55
2017-12-14T04:18:02.365Z,,,17.4,,,,55
2017-12-14T04:18:12.377Z,,,17.4,,,,55
2017-12-14T04:18:22.365Z,,,17.4,,,,55
2017-12-14T04:18:32.365Z,,,17.4,,,,55
2017-12-14T04:18:42.365Z,,,17.4,31.5,,,55
2017-12-14T04:18:52.365Z,,,17.4,,,,55
2017-12-14T04:19:02.365Z,,,17.4,,,,55
2017-12-14T04:19:12.365Z,,,17.4,,,,55
2017-12-14T04:19:22.365Z,,,17.4,,,,55
2017-12-14T04:19:32.365Z,,,17.4,,,,55
2017-12-14T04:19:42.365Z,,,17.4,,,,55
2017-12-14T04:19:52.365Z,,,17.4,,,,55
2017-12-14T04:20:02.367Z,,,17.4,,,,55
2017-12-14T04:20:12.366Z,,,17.4,,,,55
2017-12-14T04:20:22.365Z,,,17.4,,,,55
2017-12-14T04:20:32.367Z,,,17.4,31.4,,,55
2017-12-14T04:20:42.365Z,,,17.4,,,,55
2017-12-14T04:20:52.365Z,,,17.4,,,,55
2017-12-14T04:21:03.366Z,,,17.4,,,,55
2017-12-14T04:21:13.357Z,,,17.4,,,,55
2017-12-14T04:21:22.366Z,,,17.4,,,,55
2017-12-14T04:21:32.367Z,,,17.4,,,,55
2017-12-14T04:21:42.365Z,,,17.4,,,,55
2017-12-14T04:21:52.365Z,,,17.4,,,,55
2017-12-14T04:22:02.366Z,,,17.4,,,,55
2017-12-14T04:22:12.366Z,,,17.4,31.2,,,55
2017-12-14T04:22:22.366Z,,,17.4,,,,55
2017-12-14T04:22:32.366Z,,,17.4,,,,55
2017-12-14T04:22:42.368Z,,,17.4,,,,55
2017-12-14T04:22:52.365Z,,,17.2,,,,55
2017-12-14T04:23:02.366Z,,,17.2,,,,55
2017-12-14T04:23:12.366Z,,,17.2,,,,55
2017-12-14T04:23:22.365Z,,,17.2,,,,55
2017-12-14T04:23:32.366Z,,,17.2,,,,55
2017-12-14T04:23:42.368Z,,,17.2,,,,55
2017-12-14T04:23:52.366Z,,,17.2,,,,55
2017-12-14T04:24:03.360Z,,,17.2,31.1,,,55
2017-12-14T04:24:12.366Z,,,17.2,,,,55
2017-12-14T04:24:22.365Z,,,17.2,,,,55
2017-12-14T04:24:32.365Z,,,17.2,,,,55
2017-12-14T04:24:42.366Z,,,17.2,,,,55
2017-12-14T04:24:52.366Z,,,17.2,,,,55
2017-12-14T04:25:02.365Z,,,17.2,,,,55
2017-12-14T04:25:12.367Z,,,17.2,,,,55
2017-12-14T04:25:22.366Z,,,17.2,,,,55
2017-12-14T04:25:32.366Z,,,17.2,,,,55
2017-12-14T04:25:42.366Z,,,17.2,,,,55
2017-12-14T04:25:52.365Z,,,17.2,,,,55
2017-12-14T04:26:02.366Z,,,17.2,31,,,55
2017-12-14T04:26:12.372Z,,,17.2,,,,55
2017-12-14T04:26:22.385Z,,,17.2,,,,55
2017-12-14T04:26:32.378Z,,,17.2,,,,55
2017-12-14T04:26:42.368Z,,,17.2,,,,55
2017-12-14T04:26:53.373Z,,,17.2,,,,55
2017-12-14T04:27:02.368Z,,,17.2,,,,55
2017-12-14T04:27:12.391Z,,,17.2,,,,55
2017-12-14T04:27:22.379Z,,,17.2,,,,55
2017-12-14T04:27:32.369Z,,,17.2,,,,55
2017-12-14T04:27:42.384Z,,,17.2,,,,55
2017-12-14T04:27:52.370Z,,,17.2,30.9,,,55
2017-12-14T04:28:02.365Z,,,17,,,,55
2017-12-14T04:28:12.366Z,,,17.2,,,,55
2017-12-14T04:28:22.382Z,,,17.2,,,,55
2017-12-14T04:28:32.384Z,,,17,,,,55
2017-12-14T04:28:42.369Z,,,17.2,,,,55
2017-12-14T04:28:52.377Z,,,17,,,,55
2017-12-14T04:29:02.369Z,,,17,,,,55
2017-12-14T04:29:13.427Z,,,17,,,,55
2017-12-14T04:29:22.379Z,,,17,,,,55
2017-12-14T04:29:32.366Z,,,17,,,,55
2017-12-14T04:29:47.388Z,,,17,,,,55
2017-12-14T04:29:52.366Z,,,17,30.7,,,55
2017-12-14T04:30:02.365Z,,,17,,,,55
2017-12-14T04:30:12.367Z,,,17,,,,55
2017-12-14T04:30:22.366Z,,,17,,,,55
2017-12-14T04:30:32.367Z,,,17,,,,55
2017-12-14T04:30:42.367Z,,,17,,,,55
2017-12-14T04:30:52.366Z,,,17,,,,55
2017-12-14T04:31:02.366Z,,,17,,,,55
2017-12-14T04:31:12.466Z,,,17,,,,55
2017-12-14T04:31:22.366Z,,,17,,,,55
2017-12-14T04:31:32.366Z,,,17,,,,55
2017-12-14T04:31:42.366Z,,,17,30.6,,,55
2017-12-14T04:31:52.366Z,,,17,,,,55
2017-12-14T04:32:02.367Z,,,17,,,,55
2017-12-14T04:32:12.367Z,,,17,,,,55
2017-12-14T04:32:27.386Z,,,17,,,,55
2017-12-14T04:32:37.606Z,,,17,,,,55
2017-12-14T04:32:42.366Z,,,17,,,,55
2017-12-14T04:32:53.446Z,,,17,,,,55
2017-12-14T04:33:02.367Z,,,17,,,,55
2017-12-14T04:33:12.368Z,,,17,,,,55
2017-12-14T04:33:22.371Z,,,17,,,,55
2017-12-14T04:33:32.366Z,,,17,,,,55
2017-12-14T04:33:42.392Z,,,16.8,30.5,,,55
2017-12-14T04:33:52.366Z,,,17,,,,55
2017-12-14T04:34:02.366Z,,,16.8,,,,55
2017-12-14T04:34:12.367Z,,,16.8,,,,55
2017-12-14T04:34:22.367Z,,,16.8,,,,55
2017-12-14T04:34:33.365Z,,,16.8,,,,55
2017-12-14T04:34:42.366Z,,,16.8,,,,55
2017-12-14T04:34:52.366Z,,,16.8,,,,55
2017-12-14T04:35:02.366Z,,,16.8,,,,55
2017-12-14T04:35:12.366Z,,,16.8,,,,55
2017-12-14T04:35:22.366Z,,,16.8,,,,55
2017-12-14T04:35:32.367Z,,,16.8,,,,55
2017-12-14T04:35:42.367Z,,,16.8,30.4,,,55
2017-12-14T04:35:52.367Z,,,16.8,,,,55
2017-12-14T04:36:02.367Z,0,0,16.8,30.4,0,5,55
2017-12-14T04:36:12.367Z,,,16.8,,,,55
2017-12-14T04:36:22.367Z,,,16.8,,,,55
2017-12-14T04:36:32.367Z,,,16.8,,,,55
2017-12-14T04:36:42.367Z,,,16.8,,,,55
2017-12-14T04:36:52.366Z,,,16.8,,,,55
2017-12-14T04:37:02.367Z,,,16.8,,,,55
2017-12-14T04:37:12.367Z,,,16.8,,,,55
2017-12-14T04:37:22.367Z,,,16.8,,,,55
2017-12-14T04:37:32.368Z,,,16.8,30.2,,,55
2017-12-14T04:37:42.367Z,,,16.8,,,,55
2017-12-14T04:37:52.367Z,,,16.8,,,,55
2017-12-14T04:38:02.367Z,,,16.8,,,,55
2017-12-14T04:38:12.367Z,,,16.8,,,,55
2017-12-14T04:38:22.369Z,,,16.8,,,,55
2017-12-14T04:38:32.366Z,,,16.8,,,,55
2017-12-14T04:38:42.366Z,,,16.8,,,,55
2017-12-14T04:38:52.366Z,,,16.8,,,,55
2017-12-14T04:39:02.366Z,,,16.8,,,,55
2017-12-14T04:39:12.367Z,,,16.8,,,,55
2017-12-14T04:39:22.367Z,,,16.8,,,,55
2017-12-14T04:39:32.366Z,,,16.7,,,,55
2017-12-14T04:39:43.361Z,,,16.7,30.1,,,55
2017-12-14T04:39:52.367Z,,,16.7,,,,55
2017-12-14T04:40:02.367Z,,,16.8,,,,55
2017-12-14T04:40:12.367Z,,,16.7,,,,55
2017-12-14T04:40:22.367Z,,,16.7,,,,55
2017-12-14T04:40:32.367Z,,,16.8,,,,55
2017-12-14T04:40:42.367Z,,,16.7,,,,55
2017-12-14T04:40:52.367Z,,,16.7,,,,55
2017-12-14T04:41:02.367Z,,,16.7,,,,55
2017-12-14T04:41:12.368Z,,,16.7,,,,55
2017-12-14T04:41:22.367Z,,,16.7,,,,55
2017-12-14T04:41:32.368Z,,,16.7,,,,55
2017-12-14T04:41:42.367Z,,,16.7,30,,,55
2017-12-14T04:41:52.367Z,,,16.7,,,,55
2017-12-14T04:42:02.368Z,,,16.7,,,,55
2017-12-14T04:42:12.368Z,,,16.7,,,,55
2017-12-14T04:42:22.368Z,,,16.7,,,,55
2017-12-14T04:42:33.366Z,,,16.7,,,,55
2017-12-14T04:42:42.367Z,,,16.7,,,,55
2017-12-14T04:42:52.367Z,,,16.7,,,,55
2017-12-14T04:43:02.368Z,,,16.7,,,,55
2017-12-14T04:43:12.367Z,,,16.7,,,,55
2017-12-14T04:43:22.368Z,,,16.7,30,,,55
2017-12-14T04:43:32.367Z,,,16.7,,,,55
2017-12-14T04:43:42.368Z,,,16.7,29.9,,,55
2017-12-14T04:43:52.368Z,,,16.7,,,,55
2017-12-14T04:44:02.368Z,,,16.7,,,,55
2017-12-14T04:44:12.368Z,,,16.7,,,,55
2017-12-14T04:44:22.367Z,,,16.7,,,,55
2017-12-14T04:44:32.367Z,,,16.7,,,,55
2017-12-14T04:44:42.367Z,,,16.7,,,,55
2017-12-14T04:44:52.367Z,,,16.7,,,,55
2017-12-14T04:45:02.367Z,,,16.7,,,,55
2017-12-14T04:45:12.367Z,,,16.7,,,,55
2017-12-14T04:45:23.360Z,,,16.5,,,,55
2017-12-14T04:45:32.367Z,,,16.7,,,,55
2017-12-14T04:45:42.369Z,,,16.7,29.7,,,55
2017-12-14T04:45:52.367Z,,,16.5,,,,55
2017-12-14T04:46:02.368Z,,,16.7,,,,55
2017-12-14T04:46:12.379Z,,,16.5,,,,55
2017-12-14T04:46:22.368Z,,,16.5,,,,55
2017-12-14T04:46:33.362Z,,,16.5,,,,55
2017-12-14T04:46:42.367Z,,,16.5,,,,55
2017-12-14T04:46:52.367Z,,,16.5,,,,55
2017-12-14T04:47:02.369Z,,,16.5,,,,55
2017-12-14T04:47:12.367Z,,,16.5,,,,55
2017-12-14T04:47:22.368Z,,,16.5,,,,55
2017-12-14T04:47:32.368Z,,,16.5,,,,55
2017-12-14T04:47:42.368Z,,,16.5,29.6,,,55
2017-12-14T04:47:52.368Z,,,16.5,,,,55
2017-12-14T04:48:02.368Z,,,16.5,,,,55
2017-12-14T04:48:17.388Z,,,16.5,,,,55
2017-12-14T04:48:22.367Z,,,16.5,,,,55
2017-12-14T04:48:32.368Z,,,16.5,,,,55
2017-12-14T04:48:42.380Z,,,16.5,,,,55
2017-12-14T04:48:52.367Z,,,16.5,,,,55
2017-12-14T04:49:02.368Z,,,16.5,,,,55
2017-12-14T04:49:12.384Z,,,16.5,,,,55
2017-12-14T04:49:22.378Z,,,16.5,,,,55
2017-12-14T04:49:32.368Z,,,16.5,,,,55
2017-12-14T04:49:42.431Z,,,16.5,,,,55
2017-12-14T04:49:52.368Z,,,16.5,29.4,,,55
2017-12-14T04:50:02.368Z,,,16.5,,,,55
2017-12-14T04:50:12.368Z,,,16.5,,,,55
2017-12-14T04:50:22.368Z,,,16.5,,,,55
2017-12-14T04:50:32.369Z,,,16.5,,,,55
2017-12-14T04:50:42.368Z,,,16.5,,,,55
2017-12-14T04:50:52.368Z,,,16.5,,,,55
2017-12-14T04:51:02.368Z,,,16.3,,,,55
2017-12-14T04:51:12.369Z,,,16.5,,,,55
2017-12-14T04:51:22.370Z,,,16.5,,,,55
2017-12-14T04:51:32.368Z,,,16.5,,,,55
2017-12-14T04:51:42.376Z,,,16.3,,,,55
2017-12-14T04:51:52.368Z,,,16.5,,,,55
2017-12-14T04:52:02.368Z,,,16.3,29.3,,,55
2017-12-14T04:52:12.368Z,,,16.5,,,,55
2017-12-14T04:52:22.368Z,,,16.5,,,,55
2017-12-14T04:52:32.368Z,,,16.3,,,,55
2017-12-14T04:52:42.368Z,,,16.5,,,,55
2017-12-14T04:52:52.368Z,,,16.3,,,,55
2017-12-14T04:53:02.368Z,,,16.3,,,,55
2017-12-14T04:53:12.369Z,,,16.3,,,,55
2017-12-14T04:53:22.368Z,,,16.3,,,,55
2017-12-14T04:53:32.369Z,,,16.3,,,,55
2017-12-14T04:53:42.368Z,,,16.3,,,,55
2017-12-14T04:53:52.453Z,,,16.3,,,,55
2017-12-14T04:54:02.370Z,,,16.3,29.2,,,55
2017-12-14T04:54:12.368Z,,,16.3,,,,55
2017-12-14T04:54:23.410Z,,,16.3,,,,55
2017-12-14T04:54:32.368Z,,,16.3,,,,55
2017-12-14T04:54:42.373Z,,,16.3,,,,55
2017-12-14T04:54:52.368Z,,,16.3,,,,55
2017-12-14T04:55:02.368Z,,,16.3,,,,55
2017-12-14T04:55:12.369Z,,,16.3,,,,55
2017-12-14T04:55:23.364Z,,,16.3,,,,55
2017-12-14T04:55:32.368Z,,,16.3,,,,55
2017-12-14T04:55:42.368Z,,,16.3,,,,55
2017-12-14T04:55:52.371Z,,,16.3,,,,55
2017-12-14T04:56:02.368Z,,,16.3,29,,,55
2017-12-14T04:56:13.366Z,,,16.3,,,,55
2017-12-14T04:56:22.368Z,,,16.3,,,,55
2017-12-14T04:56:32.368Z,,,16.3,,,,55
2017-12-14T04:56:42.370Z,,,16.3,,,,55
2017-12-14T04:56:52.369Z,,,16.3,,,,55
2017-12-14T04:57:02.369Z,,,16.3,,,,55
2017-12-14T04:57:12.371Z,,,16.3,,,,55
2017-12-14T04:57:22.368Z,,,16.3,,,,55
2017-12-14T04:57:32.369Z,,,16.3,,,,55
2017-12-14T04:57:42.369Z,,,16.3,,,,55
2017-12-14T04:57:52.369Z,,,16.3,,,,55
2017-12-14T04:58:02.369Z,,,16.1,29,,,55
2017-12-14T04:58:13.369Z,,,16.3,,,,55
2017-12-14T04:58:22.369Z,,,16.3,28.9,,,55
2017-12-14T04:58:32.369Z,,,16.3,,,,55
2017-12-14T04:58:42.368Z,,,16.3,,,,55
2017-12-14T04:58:52.369Z,,,16.3,,,,55
2017-12-14T04:59:02.369Z,,,16.3,,,,55
2017-12-14T04:59:12.369Z,,,16.3,,,,55
2017-12-14T04:59:22.369Z,,,16.3,,,,55
2017-12-14T04:59:32.369Z,,,16.1,,,,55
2017-12-14T04:59:42.369Z,,,16.1,,,,55
2017-12-14T04:59:52.369Z,,,16.1,,,,55
2017-12-14T05:00:02.369Z,,,16.1,,,,55
2017-12-14T05:00:12.369Z,,,16.1,,,,55
2017-12-14T05:00:22.369Z,,,16.1,,,,55
2017-12-14T05:00:32.370Z,,,16.1,28.7,,,55
2017-12-14T05:00:42.369Z,,,16.1,,,,55
2017-12-14T05:00:52.369Z,,,16.1,,,,55
2017-12-14T05:01:03.375Z,,,16.1,,,,55
2017-12-14T05:01:12.369Z,,,16.1,,,,55
2017-12-14T05:01:22.369Z,,,16.1,,,,55
2017-12-14T05:01:32.369Z,,,16.1,,,,55
2017-12-14T05:01:42.369Z,,,16.1,,,,55
2017-12-14T05:01:52.436Z,,,16.1,,,,55
2017-12-14T05:02:02.369Z,,,16.1,,,,55
2017-12-14T05:02:12.434Z,,,16.1,,,,55
2017-12-14T05:02:22.369Z,,,16.1,,,,55
2017-12-14T05:02:32.372Z,,,16.1,28.6,,,55
2017-12-14T05:02:42.369Z,,,16.1,28.7,,,55
2017-12-14T05:02:52.369Z,,,16.1,,,,55
2017-12-14T05:03:02.369Z,,,16.1,28.6,,,55
2017-12-14T05:03:12.369Z,,,16.1,,,,55
2017-12-14T05:03:22.369Z,,,16.1,,,,55
2017-12-14T05:03:32.369Z,,,16.1,,,,55
2017-12-14T05:03:42.369Z,,,16.1,,,,55
2017-12-14T05:03:57.390Z,,,16.1,,,,55
2017-12-14T05:04:02.384Z,,,16.1,,,,55
2017-12-14T05:04:12.370Z,,,16.1,,,,55
2017-12-14T05:04:22.373Z,,,16.1,,,,55
2017-12-14T05:04:32.406Z,,,16.1,,,,55
2017-12-14T05:04:42.450Z,,,16.1,,,,55
2017-12-14T05:04:52.451Z,,,16.1,28.5,,,55
2017-12-14T05:05:02.492Z,,,16.1,28.6,,,55
2017-12-14T05:05:12.369Z,,,16.1,28.5,,,55
2017-12-14T05:05:22.799Z,,,16.1,,,,55
2017-12-14T05:05:32.371Z,,,16.1,,,,55
2017-12-14T05:05:42.369Z,,,16.1,,,,55
2017-12-14T05:05:52.370Z,,,16.1,,,,55
2017-12-14T05:06:02.370Z,,,16.1,,,,55
2017-12-14T05:06:12.370Z,,,16.1,,,,55
2017-12-14T05:06:22.402Z,,,16,,,,55
2017-12-14T05:06:32.370Z,,,16,,,,55
2017-12-14T05:06:47.614Z,,,16.1,,,,55
2017-12-14T05:06:52.370Z,,,16.1,,,,55
2017-12-14T05:07:02.370Z,,,16,,,,55
2017-12-14T05:07:12.370Z,,,16.1,28.3,,,55
2017-12-14T05:07:22.370Z,,,16,,,,55
2017-12-14T05:07:32.370Z,,,16,,,,55
2017-12-14T05:07:42.370Z,,,16,,,,55
2017-12-14T05:07:52.370Z,,,16,,,,55
2017-12-14T05:08:02.370Z,,,16,,,,55
2017-12-14T05:08:12.370Z,,,16,,,,55
2017-12-14T05:08:22.370Z,,,16,,,,55
2017-12-14T05:08:32.370Z,,,16,,,,55
2017-12-14T05:08:42.375Z,,,16,,,,55
2017-12-14T05:08:52.371Z,,,16,,,,55
2017-12-14T05:09:02.370Z,,,16,,,,55
2017-12-14T05:09:12.370Z,,,16,,,,55
2017-12-14T05:09:22.371Z,,,16,28.2,,,55
2017-12-14T05:09:32.371Z,,,16,,,,55
2017-12-14T05:09:42.370Z,,,16,,,,55
2017-12-14T05:09:52.370Z,,,16,,,,55
2017-12-14T05:10:02.370Z,,,16,,,,55
2017-12-14T05:10:12.371Z,,,16,,,,55
2017-12-14T05:10:22.370Z,,,16,,,,55
2017-12-14T05:10:32.370Z,,,16,,,,55
2017-12-14T05:10:42.370Z,,,16,,,,55
2017-12-14T05:10:52.372Z,,,16,,,,55
2017-12-14T05:11:02.371Z,,,16,,,,55
2017-12-14T05:11:12.371Z,,,16,,,,55
2017-12-14T05:11:22.375Z,,,16,,,,55
2017-12-14T05:11:32.370Z,,,16,,,,55
2017-12-14T05:11:42.371Z,,,16,28,,,55
2017-12-14T05:11:52.371Z,,,16,28.2,,,55
2017-12-14T05:12:02.391Z,,,16,28,,,55
2017-12-14T05:12:12.401Z,,,16,,,,55
2017-12-14T05:12:22.371Z,,,16,,,,55
2017-12-14T05:12:32.371Z,,,16,,,,55
2017-12-14T05:12:42.371Z,,,16,,,,55
2017-12-14T05:12:52.371Z,,,16,,,,55
2017-12-14T05:13:02.371Z,,,16,,,,55
2017-12-14T05:13:12.371Z,,,16,,,,55
2017-12-14T05:13:22.370Z,,,16,,,,55
2017-12-14T05:13:32.371Z,,,16,,,,55
2017-12-14T05:13:42.371Z,,,16,,,,55
2017-12-14T05:13:52.372Z,,,15.8,28,,,55
2017-12-14T05:14:02.371Z,,,16,,,,55
2017-12-14T05:14:12.371Z,,,16,27.9,,,55
2017-12-14T05:14:22.371Z,,,16,,,,55
2017-12-14T05:14:32.371Z,,,16,,,,55
2017-12-14T05:14:42.371Z,,,16,,,,55
2017-12-14T05:14:52.372Z,,,15.8,,,,55
2017-12-14T05:15:02.371Z,,,15.8,,,,55
2017-12-14T05:15:12.380Z,,,15.8,,,,55
2017-12-14T05:15:22.371Z,,,15.8,,,,55
2017-12-14T05:15:32.371Z,,,15.8,,,,55
2017-12-14T05:15:42.371Z,,,15.8,,,,55
2017-12-14T05:15:52.371Z,,,15.8,,,,55
2017-12-14T05:16:02.376Z,,,15.8,,,,55
2017-12-14T05:16:12.381Z,,,15.8,,,,55
2017-12-14T05:16:22.372Z,,,15.8,,,,55
2017-12-14T05:16:32.371Z,,,15.8,,,,55
2017-12-14T05:16:43.365Z,,,15.8,27.7,,,55
2017-12-14T05:16:52.371Z,,,15.8,,,,55
2017-12-14T05:17:02.371Z,,,15.8,,,,55
2017-12-14T05:17:12.372Z,,,15.8,,,,55
2017-12-14T05:17:22.372Z,,,15.8,,,,55
2017-12-14T05:17:32.373Z,,,15.8,,,,55
2017-12-14T05:17:42.373Z,,,15.8,,,,55
2017-12-14T05:17:52.371Z,,,15.8,,,,55
2017-12-14T05:18:02.380Z,,,15.8,,,,55
2017-12-14T05:18:12.374Z,,,15.8,,,,55
2017-12-14T05:18:22.371Z,,,15.8,,,,55
2017-12-14T05:18:32.372Z,,,15.8,,,,55
2017-12-14T05:18:42.371Z,,,15.8,,,,55
2017-12-14T05:18:52.372Z,,,15.8,,,,55
2017-12-14T05:19:02.371Z,,,15.8,27.6,,,55
2017-12-14T05:19:12.372Z,,,15.8,,,,55
2017-12-14T05:19:22.373Z,,,15.8,,,,55
2017-12-14T05:19:33.369Z,,,15.8,,,,55
2017-12-14T05:19:42.378Z,,,15.8,,,,55
2017-12-14T05:19:52.371Z,,,15.8,,,,55
2017-12-14T05:20:02.371Z,,,15.8,,,,55
2017-12-14T05:20:12.374Z,,,15.8,,,,55
2017-12-14T05:20:22.374Z,,,15.8,,,,55
2017-12-14T05:20:32.372Z,,,15.8,,,,55
2017-12-14T05:20:42.372Z,,,15.8,,,,55
2017-12-14T05:20:52.372Z,,,15.8,,,,55
2017-12-14T05:21:02.373Z,,,15.8,,,,55
2017-12-14T05:21:12.372Z,,,15.8,,,,55
2017-12-14T05:21:22.372Z,,,15.8,27.5,,,55
2017-12-14T05:21:32.373Z,,,15.8,,,,55
2017-12-14T05:21:42.372Z,,,15.8,,,,55
2017-12-14T05:21:52.372Z,,,15.8,,,,55
2017-12-14T05:22:02.372Z,,,15.8,,,,55
2017-12-14T05:22:12.371Z,,,15.8,,,,55
2017-12-14T05:22:27.395Z,,,15.8,,,,55
2017-12-14T05:22:32.371Z,,,15.8,,,,55
2017-12-14T05:22:42.371Z,,,15.6,,,,55
2017-12-14T05:22:52.373Z,,,15.6,,,,55
2017-12-14T05:23:02.372Z,,,15.6,,,,55
2017-12-14T05:23:12.372Z,,,15.6,,,,55
2017-12-14T05:23:22.371Z,,,15.6,,,,55
